[00:00:03.237 --> 00:00:05.138]  We're live.
[02:13:13.375 --> 02:13:18.976]  And as Chuck Norris said, it isn't that I don't trust the military, I don't trust who leads our military.
[02:13:18.976 --> 02:13:19.956]  And that's absolutely true.
[02:13:27.073 --> 02:13:33.694]  Boy, they really hate Texas Governor Greg Abbott, who just said, look, I'll have the state guard monitor it.
[02:13:33.694 --> 02:13:36.855]  That's the state's job, monitor the feds, they monitor us, we'll monitor it.
[02:13:36.855 --> 02:13:38.976]  They came out and misrepresented what he said.
[02:13:38.976 --> 02:13:43.336]  They deceive their audience, they deceive their readers, and that's why they're a joke.
[02:13:43.336 --> 02:13:47.957]  They think cheap shots like this, we didn't see this coming?
[02:13:47.957 --> 02:13:49.338]  They think this will hurt us?
[02:13:52.386 --> 02:13:59.968]  Listen, your constituents, nine out of ten times, eight out of ten times, say put all gun owners in slave camps.
[02:13:59.968 --> 02:14:00.908]  Ban the Bible.
[02:14:00.908 --> 02:14:01.888]  On video.
[02:14:01.888 --> 02:14:03.308]  We're not going to get your people.
[02:14:03.308 --> 02:14:04.329]  We understand that.
[02:14:04.329 --> 02:14:13.991]  But there's this big mass in the middle that doesn't know what the truth is, and they're going to see clips of me telling the truth, or they already saw it, and I told people this was coming, and they just know you're a pack of liars.
[02:14:15.319 --> 02:14:22.185]  So you've got your idiot constituents that can't tie their shoelaces, who believe whatever you say, and they like little fake victories like this.
[02:14:22.185 --> 02:14:26.609]  It doesn't work with the thinkers out there.
[02:14:26.609 --> 02:14:30.092]  Our audience is exploding, your audiences are imploding.
[02:14:30.092 --> 02:14:42.383]  You're a joke, you're a fraud, you're a bunch of con men in my view, and just go out there where dinosaurs go to fall down like a relic from the past and just blow away.
[02:14:45.839 --> 02:14:48.381]  I'm just letting you know you're politically dead already.
[02:14:48.381 --> 02:14:50.303]  So throw temper tantrums.
[02:14:50.303 --> 02:14:51.904]  Tell us you control the language.
[02:14:51.904 --> 02:14:54.306]  Shoot your mouth off however you want.
[02:14:54.306 --> 02:14:56.047]  People want freedom.
[02:14:56.047 --> 02:14:57.629]  They want lower taxes.
[02:14:57.629 --> 02:14:59.510]  They want to be able to defend themselves.
[02:14:59.510 --> 02:15:01.752]  They don't want you telling them what religion to be.
[02:15:01.752 --> 02:15:05.795]  They don't want pervert teachers teaching five-year-olds how to masturbate.
[02:15:05.795 --> 02:15:07.196]  Just get out of our lives.
[02:15:07.196 --> 02:15:08.958]  Go be your own unhappy skeletons.
[02:15:12.315 --> 02:15:13.796]  I mean, I've seen your constituents.
[02:15:13.796 --> 02:15:19.220]  They're a bunch of brain-damaged idiots who can't literally walk straight.
[02:15:19.220 --> 02:15:20.201]  I know who you are.
[02:15:20.201 --> 02:15:20.822]  You're hollow.
[02:15:20.822 --> 02:15:22.023]  You're a joke.
[02:15:22.023 --> 02:15:23.464]  So keep lying.
[02:15:23.464 --> 02:15:24.364]  That's all you got.
[02:15:24.364 --> 02:15:31.030]  It's more nails in your political coffin.
[02:15:31.030 --> 02:15:33.552]  Let's go to this trailer, then your phone calls.
[02:15:33.552 --> 02:15:34.692]  First up will be Emoch.
[02:15:35.646 --> 02:15:36.026]  I don't know.
[02:15:59.517 --> 02:16:02.960]  I'm thinking it's really like Clinton Chronicles Part 3.
[02:16:02.960 --> 02:16:03.941]  The new Clinton Chronicles.
[02:16:03.941 --> 02:16:05.161]  I mean, we're not selling it.
[02:16:05.161 --> 02:16:06.022]  We're not Jeremiah Films.
[02:16:06.022 --> 02:16:06.623]  They're great folks.
[02:16:06.623 --> 02:16:10.285]  But I don't know what we call this thing we're going to premiere tomorrow.
[02:16:10.285 --> 02:16:14.549]  Because it basically is just an extension of those films.
[02:16:14.549 --> 02:16:16.931]  Here it is.
[02:16:16.931 --> 02:16:19.432]  I was there at the beginning.
[02:16:19.432 --> 02:16:21.954]  Inside the Clinton machine.
[02:16:21.954 --> 02:16:23.556]  I saw it all happen.
[02:16:23.556 --> 02:16:26.458]  From the corrupt to the absolutely corrupt.
[02:16:27.651 --> 02:16:33.896]  And that's when I thought about my father, who was dying of lung cancer.
[02:16:33.896 --> 02:16:36.498]  And what he would do if he knew the man I'd become.
[02:16:36.498 --> 02:16:40.682]  And then I thought about my daughter.
[02:16:40.682 --> 02:16:45.126]  What if the cocaine they were bringing in was to end up getting used by her?
[02:16:45.126 --> 02:16:50.050]  I hit my knees that day and asked God to forgive me.
[02:16:51.323 --> 02:16:53.403]  I wasn't a good person.
[02:16:53.403 --> 02:16:57.444]  I worked in Special Operations, Central America, South America.
[02:16:57.444 --> 02:17:00.165]  I did a lot of bad things.
[02:17:00.165 --> 02:17:04.325]  But I hit the bottom that day and said I was going to make up for it.
[02:17:04.325 --> 02:17:12.407]  And now, I just want to see these criminals brought to justice and get their just due.
[02:17:12.407 --> 02:17:17.728]  Not make Preston, but put where they belong.
[02:17:17.728 --> 02:17:18.148]  In jail.
[02:17:25.151 --> 02:17:31.134]  One thing about Hillary, Bill was just a good-timing guy.
[02:17:31.134 --> 02:17:35.216]  But Hillary, she's an animal.
[02:17:35.216 --> 02:17:41.599]  Hillary is the one that I promise you, she pulls the strings.
[02:17:41.599 --> 02:17:43.940]  She pulled them in Arkansas.
[02:17:43.940 --> 02:17:49.422]  She pulled them in the White House when she was there as a First Lady.
[02:17:49.422 --> 02:17:52.083]  And my God, if she gets to be President,
[02:17:54.011 --> 02:17:56.513]  What you see out here now is going to change.
[02:17:56.513 --> 02:17:58.574]  We thought it changed with Obama.
[02:17:58.574 --> 02:18:03.457]  There's nothing compared to what's going to happen with Hillary.
[02:18:03.457 --> 02:18:14.583]  And I tell you right now, I will stop Hillary.
[02:18:14.583 --> 02:18:16.545]  We've gone further than anybody we know of.
[02:18:16.545 --> 02:18:19.546]  And that's all we're going to say.
[02:18:19.546 --> 02:18:23.629]  And people can ask us a hundred different ways and from a hundred different directions.
[02:18:24.634 --> 02:18:30.677]  And we're just going to leave the ultimate decision up to the American people.
[02:18:30.677 --> 02:18:39.281]  I really just want everybody to take a deep breath and relax and just, you know, sit back because here they come again.
[02:18:39.281 --> 02:18:47.245]  We're going to have to just ride through this as we have so many of these other false accusations.
[02:18:47.245 --> 02:18:48.085]  All right.
[02:18:48.085 --> 02:18:49.586]  It will premiere tomorrow.
[02:18:49.586 --> 02:18:51.227]  I haven't even figured out the name for it yet.
[02:18:52.995 --> 02:18:56.178]  What is it, 10 o'clock tomorrow night?
[02:18:56.178 --> 02:18:58.860]  Free streams at Infowars.com forward slash show.
[02:18:58.860 --> 02:19:02.763]  We're going to be broadcasting for 28 hours live.
[02:19:02.763 --> 02:19:11.049]  I know some cable and TV stations, like the one in Houston, I need to plug that today, are going to be carrying it.
[02:19:11.049 --> 02:19:13.932]  And we're going to be announcing tomorrow the satellite frequency to pick up.
[02:19:15.441 --> 02:19:19.704]  We're on the main satellite that hits all the TV stations in northern Mexico, the United States and Canada.
[02:19:42.785 --> 02:19:48.648]  So that you can call up your local UHF or VHF or cable system and say, please carry the Alex Jones Show.
[02:19:48.648 --> 02:19:53.590]  There's four hours of it during the day, radio slash TV, but it's a full TV production.
[02:19:53.590 --> 02:19:55.591]  And then there's the produced one hour show at night.
[02:19:55.591 --> 02:19:57.252]  Sometimes it's live, sometimes it isn't.
[02:19:57.252 --> 02:19:58.272]  Sometimes it's taped to air.
[02:19:58.272 --> 02:20:01.274]  It'll be live tomorrow.
[02:20:01.274 --> 02:20:06.856]  And a lot of these program directors, station owners, or station managers are listeners.
[02:20:06.856 --> 02:20:11.979]  That's why we're going to be hitting, but you're going to also be hitting with brochures, info, links to the websites.
[02:20:12.927 --> 02:20:13.788]  All of it.
[02:20:13.788 --> 02:20:15.729]  Everybody at a TV station.
[02:20:15.729 --> 02:20:19.190]  Because you don't know who the key person is at that TV station.
[02:20:19.190 --> 02:20:27.555]  Listen, I can walk into a small town TV station or a big city cable station and there'll be some manager comes running down to meet me and going, yeah, you ought to put your show on satellite.
[02:20:27.555 --> 02:20:28.335]  We'd pick it up.
[02:20:28.335 --> 02:20:30.416]  Oh yeah, we'd at least put it on the weekend or something.
[02:20:30.416 --> 02:20:31.397]  See how it went.
[02:20:31.397 --> 02:20:34.359]  You know, I want you to, here's some cards.
[02:20:34.359 --> 02:20:34.779]  Call us.
[02:20:34.779 --> 02:20:36.340]  I got a buddy that does satellites.
[02:20:36.340 --> 02:20:40.482]  You ought to be, I mean, so many cable and TV stations, and I'm not going to get into this now.
[02:20:40.482 --> 02:20:41.442]  I'm going to go to your calls.
[02:20:41.442 --> 02:20:42.143]  Just give us another break.
[02:20:43.530 --> 02:20:44.290]  We're doing this.
[02:20:44.290 --> 02:21:04.920]  Because about four or five years ago, we were starting the Nightly News that was going to be internet-based, subscriber-based, but then be deployed and delivered to a bunch of free platforms the next day, so our subscribers were just paying so we could produce this and have the bandwidth, and so they could see it when it first aired or when it was live.
[02:21:04.920 --> 02:21:06.701]  And it's been incredibly successful.
[02:21:06.701 --> 02:21:09.983]  Hundreds of millions of people have seen the Nightly News conservatively in North America alone.
[02:21:10.737 --> 02:21:22.632]  But it was station managers, owners, and program directors reaching out time and time again and saying, will you please put it on a satellite or put it on one of these server systems so we can download it?
[02:21:22.632 --> 02:21:27.978]  And then I'd say, yeah, yeah, I'm going to think about doing that, but I was so busy with other stuff, they'd call back in a year going, listen,
[02:21:28.769 --> 02:21:37.273]  Just, I'll send a contract over that I can carry it, or just send me back something I can air whenever I want, free to air, and I'll put you on.
[02:21:37.273 --> 02:21:47.457]  And so suddenly, over 200 of these letters and calls came in, and I know over 100 stations, TV, UHF, VHF cables, some small towns, some big cities.
[02:21:47.457 --> 02:21:53.800]  I mean, we're on basic cable for now, what, two years in Houston?
[02:21:54.861 --> 02:22:01.203]  We've got an interview with the owner of it, who is the inventor of internet video.
[02:22:01.203 --> 02:22:15.047]  Like, when you see 2001 Space Odyssey, he's on a space station talking to his daughter, this guy had invented that and had the government using it before it was even in science fiction movies.
[02:22:15.047 --> 02:22:17.067]  Never done an interview.
[02:22:17.067 --> 02:22:18.728]  Best friends with Ron Paul, basically.
[02:22:19.909 --> 02:22:21.671]  He's the guy that put up the Ron Paul channel.
[02:22:21.671 --> 02:22:26.875]  He put us on before Paul, and then he's like, we're not doing it quick enough, so he went to Paul and set it all up.
[02:22:26.875 --> 02:22:28.337]  Which I absolutely love!
[02:22:28.337 --> 02:22:31.920]  That's being heard on TV, radio, all over the country, being picked up all over the place.
[02:22:31.920 --> 02:22:33.962]  Hundreds of stations.
[02:22:33.962 --> 02:22:38.306]  And the guy doesn't even want to be known, doesn't want any attention, doesn't want to be appreciated.
[02:22:38.306 --> 02:22:41.468]  He was involved in like the 60s, fighting the Federal Reserve, the New World Order.
[02:22:41.468 --> 02:22:45.572]  I mean, these are the type of folks that are just all over the country.
[02:22:45.572 --> 02:22:46.453]  Amazing people.
[02:22:48.635 --> 02:22:54.379]  And so we used to send him a high-def feed so they would carry it.
[02:22:54.379 --> 02:22:56.560]  Or they'd download it and air it the next day.
[02:22:56.560 --> 02:22:57.240]  Well, not anymore.
[02:22:57.240 --> 02:22:58.241]  Not for about a month.
[02:22:58.241 --> 02:22:59.362]  We've been on the big satellite.
[02:22:59.362 --> 02:23:00.182]  They love it.
[02:23:00.182 --> 02:23:02.804]  It's working real well at our studios.
[02:23:02.804 --> 02:23:04.885]  The satellite stuff's on right now.
[02:23:04.885 --> 02:23:10.149]  And now we just gotta go through all the contacts, all the people, get them hooked up, get it going.
[02:23:10.149 --> 02:23:11.950]  It's very, very exciting.
[02:23:11.950 --> 02:23:13.511]  We've got a lot of stuff like that coming up.
[02:23:14.497 --> 02:23:36.149]  And I don't want to say I'm a coward, but I am sick of the responsibility, you know, but at the same time, I'm going to go to the next level and push it in the globalist's faces because I'm not going to sit on my hands, I'm not going to use half measures, I'm going to go all out, Americana style, to really give these people a run for their money.
[02:23:36.149 --> 02:23:41.992]  And it doesn't mean we're going to save the country or the world, or you are, but the spirit of resistance, the spirit of standing up,
[02:23:43.370 --> 02:23:50.796]  Will cause chain reactions that will end up bringing the tyranny down on the end.
[02:23:50.796 --> 02:23:56.801]  And so you'll have a heavily produced, you know, nice one-hour transmission that I think will get picked up by a lot of places.
[02:23:56.801 --> 02:24:03.706]  And then you're gonna have this fire-breathing transmission with all the gas, the clips, the rest of it, that'll also be very popular.
[02:24:03.706 --> 02:24:07.870]  Because imagine you're out there in UHF or VHF or cable land.
[02:24:07.870 --> 02:24:09.251]  And you're tuning through the channels.
[02:24:11.440 --> 02:24:15.884]  And you come across this guy, for whatever reason, they stop, they watch.
[02:24:15.884 --> 02:24:34.580]  When I was first on AXS TV 20 years ago, about a year into it, it was in the paper, the Austin American-Statesman, that the cable company wanted to know, and they had bought a Nielsen's monitoring system to look at AXS television in an argument to get rid of it.
[02:24:34.580 --> 02:24:39.364]  And there was a show that was number one in the entire cable spectrum
[02:24:40.808 --> 02:24:44.410]  One and a half hours a week, and you know what show that was?
[02:24:44.410 --> 02:24:45.870]  This one right here.
[02:24:45.870 --> 02:24:58.476]  A guy running his own show, at that time, in the control room, running tapes, playing clips, talking to the camera, with the lights all blown out, where if I had one zit on my head, you could see it, when I was 22 years old.
[02:24:58.476 --> 02:25:01.117]  Not one zit face, but when I got one, sometimes it looked like hell.
[02:25:01.117 --> 02:25:02.938]  I didn't even wear makeup, still don't today.
[02:25:02.938 --> 02:25:07.640]  I'm not bragging and saying I'm something special, but in a bare knuckles fight, I will annihilate the competition.
[02:25:08.715 --> 02:25:09.536]  And that's known.
[02:25:09.536 --> 02:25:12.497]  I mean, I've gotten the top ratings in Austin twice.
[02:25:12.497 --> 02:25:13.838]  I've had success.
[02:25:13.838 --> 02:25:15.799]  People want this.
[02:25:15.799 --> 02:25:17.660]  We've beaten Limbaugh.
[02:25:17.660 --> 02:25:18.821]  I never wanted this time slot.
[02:25:18.821 --> 02:25:21.843]  I was told, you will take this time slot, or you're not going to be on GCN.
[02:25:21.843 --> 02:25:25.805]  And I said, I want to be on at night.
[02:25:25.805 --> 02:25:27.967]  And they said, that's not what hardcore political talk's on.
[02:25:29.582 --> 02:25:30.783]  No one goes up against Limbaugh.
[02:25:30.783 --> 02:25:33.324]  You'll actually get stations if you go up against him.
[02:25:33.324 --> 02:25:35.546]  And man, I was on like 30 stations then at night.
[02:25:35.546 --> 02:25:40.089]  I went on, I had 120 stations within a year.
[02:25:40.089 --> 02:25:51.416]  Listen, Michael Trudeau, not Kevin Trudeau, Michael Trudeau, who left a long time ago, GCN, he was like a Republican strategist and a bunch of other stuff, smart guy.
[02:25:51.416 --> 02:25:53.137]  He was right.
[02:25:53.137 --> 02:25:56.459]  Over a hundred and something stations just by doing that within a year or so.
[02:25:58.345 --> 02:26:06.327]  He was a sweetheart, but man, when I started attacking George W. Bush and everything else, after 9-11, he resigned.
[02:26:06.327 --> 02:26:08.247]  I'll get him on as a guest sometime.
[02:26:08.247 --> 02:26:10.388]  But he resigned.
[02:26:10.388 --> 02:26:15.529]  He said, I've never seen anybody lose 70% of their stations and not stop it.
[02:26:15.529 --> 02:26:17.729]  And he goes, I don't believe they blew up those towers.
[02:26:17.729 --> 02:26:19.589]  I don't believe the government's involved.
[02:26:19.589 --> 02:26:21.550]  And really, I want to punch you in the nose, man.
[02:26:22.332 --> 02:26:22.952]  That you're doing that.
[02:26:22.952 --> 02:26:25.194]  But Ted Anderson said, hey, it's the First Amendment, he can do it.
[02:26:25.194 --> 02:26:26.735]  That's how good GCN is.
[02:26:26.735 --> 02:26:30.678]  It's mom and pop, it's whatever you want to call it, but they don't censor you, they don't control you.
[02:26:30.678 --> 02:26:38.703]  But they sat there and watched my radio empire at 27 years old burn down in front of them.
[02:26:38.703 --> 02:26:39.483]  But you know what?
[02:26:39.483 --> 02:26:45.648]  I felt really good in all that because I don't care about being on all those stations.
[02:26:45.648 --> 02:26:47.449]  I'm on more than that now.
[02:26:47.449 --> 02:26:51.912]  Because the facts are, I didn't say George Bush put bombs in the building.
[02:26:52.699 --> 02:26:54.140]  As the media said I did.
[02:26:54.140 --> 02:26:57.081]  Just like I didn't say Jade Helm was an imminent takeover.
[02:26:57.081 --> 02:27:06.226]  I said our government, bare minimum, ordered NORAD to stand down, and that the Saudi Arabians were involved, not Iraq, and that there was an inside job at some level.
[02:27:06.226 --> 02:27:09.148]  That's now in the 9-11 report, and they've redacted it.
[02:27:09.148 --> 02:27:10.188]  That's on record.
[02:27:10.188 --> 02:27:10.769]  I'm right.
[02:27:10.769 --> 02:27:12.009]  Period.
[02:27:12.009 --> 02:27:14.671]  Because here's the deal.
[02:27:14.671 --> 02:27:16.312]  I'm not somebody special, but let me tell you something.
[02:27:16.312 --> 02:27:18.633]  When I think about lying to people on something big like that,
[02:27:20.046 --> 02:27:34.533]  When I think about knowing that criminals in our government, bare minimum, allowed that to happen to take our liberties and attack sovereign countries that didn't deserve it, Saudi Arabia's enemy, I feared for my soul at that very point.
[02:27:34.533 --> 02:27:41.617]  And it's the strongest instinct you can have, it's beyond instinct, to be afraid of God.
[02:27:41.617 --> 02:27:43.298]  I just can't do it.
[02:27:43.298 --> 02:27:45.539]  I can't know something's true and then lie to people.
[02:27:47.864 --> 02:27:52.027]  And that is my greatest strength, and that's your greatest strength, is to stop caring what they think.
[02:27:52.027 --> 02:27:53.769]  Stop caring what happens to you.
[02:27:53.769 --> 02:27:55.190]  You've got to do the right thing.
[02:27:55.190 --> 02:27:58.713]  It's got to be done.
[02:27:58.713 --> 02:28:08.401]  And that doesn't mean if you were some enemy country, and at a checkpoint they ask if you were part of the Libertarian Party or something, that you wouldn't lie and go, no, I'm a communist comrade.
[02:28:08.401 --> 02:28:10.262]  I'd lie in a minute in that situation.
[02:28:10.262 --> 02:28:16.107]  Like the Jewish spies in the Bible going in, you know, are you with the Jews?
[02:28:16.107 --> 02:28:17.007]  Well, no, we're certainly not.
[02:28:19.056 --> 02:28:20.857]  Or in World War II behind enemy lines.
[02:28:20.857 --> 02:28:22.057]  No, you're not going to act like that.
[02:28:22.057 --> 02:28:23.297]  You're French, not American.
[02:28:23.297 --> 02:28:25.418]  You're going to get killed.
[02:28:25.418 --> 02:28:30.520]  I'm not saying that I haven't lied at Bohemian Grove to say, oh, I'm a member or I'm a guest.
[02:28:30.520 --> 02:28:34.261]  Yeah, here's the place I'm staying.
[02:28:34.261 --> 02:28:36.002]  To get the intel.
[02:28:36.002 --> 02:28:39.863]  But I don't lie on big, real issues that affect anybody else.
[02:28:39.863 --> 02:28:40.243]  You understand?
[02:28:42.278 --> 02:28:43.298]  Because here's the deal.
[02:28:43.298 --> 02:28:48.360]  I will lie when my spirit says that's not a lie.
[02:28:48.360 --> 02:28:55.583]  Because it's got to be done to expose evil in a certain situation that doesn't hurt anybody.
[02:28:55.583 --> 02:28:56.144]  That's different.
[02:28:56.144 --> 02:29:00.805]  I do it very rarely and I soul search over all of it.
[02:29:00.805 --> 02:29:04.487]  But when you hear me up here on air, I say things that are politically incorrect.
[02:29:04.487 --> 02:29:08.328]  I say things that I don't even want to say, but I say it because I know it's true.
[02:29:08.328 --> 02:29:10.169]  And that's the commitment you'll get.
[02:29:10.169 --> 02:29:11.930]  And I guarantee you, it's already happened.
[02:29:13.561 --> 02:29:18.093]  We're going to end up on hundreds and hundreds of UHF, VHF stations and cable stations.
[02:29:18.093 --> 02:29:18.394]  Hundreds!
[02:29:21.431 --> 02:29:26.914]  If you spread the word about the transmission and all the info we're going to be putting out tomorrow and the next few weeks, it's very exciting.
[02:29:26.914 --> 02:29:32.257]  And I haven't really talked about it on air because we've just been so busy with other things and running everything and getting this ready.
[02:29:32.257 --> 02:29:34.798]  But it's a very epic time to be alive and to be involved.
[02:29:34.798 --> 02:29:37.960]  Your phone call straight ahead and Joe Biggs is going to be joining us in studio.
[02:29:37.960 --> 02:29:42.042]  But 28-hour transmission tomorrow kicks off at 11 a.m.
[02:29:42.042 --> 02:29:42.822]  Central.
[02:29:42.822 --> 02:29:45.004]  Infowars.com forward slash show.
[02:29:45.004 --> 02:29:46.885]  Please send the link to friends and family.
[02:29:46.885 --> 02:29:47.285]  We'll be back.
[02:29:48.226 --> 02:29:52.159]  We're on the march, the empire's on the run.
[02:29:52.159 --> 02:29:54.827]  Alex Jones and the GCN Radio Network.
[02:29:59.522 --> 02:30:01.745]  Kit Daniels, InfoWars.com.
[02:30:01.745 --> 02:30:08.172]  Do you ever wonder how the current migrant crisis is going to affect Europe and America a decade from now if governments keep handing out welfare?
[02:30:08.172 --> 02:30:14.779]  Well, Sweden has been accepting a lot of immigrants for the past 15 years, and now 58% of the country's welfare payments go to migrants.
[02:30:14.779 --> 02:30:18.964]  The majority of violent crimes in Sweden are committed by first or second generation immigrants.
[02:30:19.364 --> 02:30:21.746]  Most of them refuse to assimilate into Sweden's culture.
[02:30:21.746 --> 02:30:24.787]  Even more shocking, nearly half the immigrants don't work.
[02:30:24.787 --> 02:30:28.930]  And now Sweden has the biggest employment gap in Europe between natives and non-natives.
[02:30:28.930 --> 02:30:36.655]  In other words, native Swedes are working their butts off to support an immigrant population who won't work and won't assimilate, but will steal, rape, and murder.
[02:30:36.655 --> 02:30:42.098]  Simply put, when a government offers free goodies and welfare to immigrants, the country is only going to attract the worst kinds of people.
[02:30:42.338 --> 02:30:45.741]  But what's going on in Sweden is now going to happen in the United States.
[02:30:45.741 --> 02:30:48.723]  This is the New America brought to you by Obama and his puppet masters.
[02:30:48.723 --> 02:30:50.985]  More decadence, less prosperity and freedom.
[02:30:50.985 --> 02:30:55.109]  Keep checking back at Infowars.com and PrisonPlanet.com for more reports.
[02:30:55.109 --> 02:30:59.032]  And follow us on Facebook, Twitter and YouTube and give us your take on this issue and more.
[02:30:59.292 --> 02:31:08.385]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[02:31:08.385 --> 02:31:16.476]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:31:16.756 --> 02:31:21.639]  We have now managed to secure these sought-after beans in a highly customized blend.
[02:31:21.639 --> 02:31:28.443]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[02:31:28.443 --> 02:31:35.607]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:31:35.607 --> 02:31:42.471]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:31:42.631 --> 02:31:47.115]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:31:47.115 --> 02:31:50.497]  Available in original or with our immune support infusion blend.
[02:31:50.497 --> 02:31:56.802]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:31:56.802 --> 02:31:58.984]  Available at Infowarslife.com
[02:31:59.404 --> 02:32:09.514]  Most of the InfoWars radio listening audience is aware of the high-quality, affordable firearms available that are made right here in America at htfirearms.com.
[02:32:09.514 --> 02:32:15.660]  One of the most exciting things about htfirearms.com is the ability to upgrade your AR-15 platform today.
[02:32:15.660 --> 02:32:17.982]  They call it their low-profile platform.
[02:32:17.982 --> 02:32:21.225]  PVX muzzle brakes, proven to help control muzzle rise.
[02:32:22.305 --> 02:32:25.347]  6061 billet material with type 3 hard coating.
[02:32:25.347 --> 02:32:28.969]  Bolt carrier group for .308 and .556 ARs.
[02:32:28.969 --> 02:32:30.529]  Custom Kydex holsters.
[02:32:30.529 --> 02:32:35.392]  Ideal for concealed carry with .080 thick Kydex to ensure durability.
[02:32:35.392 --> 02:32:37.893]  Most competitors' material use .060.
[02:32:37.893 --> 02:32:41.294]  Configure yours today at hdfirearms.com.
[02:32:41.294 --> 02:32:43.335]  And my favorite, single stage trigger.
[02:32:43.335 --> 02:32:46.717]  A home run upgrade for your AR-15 and AR-10 platforms.
[02:32:46.957 --> 02:32:50.520]  Find out more at htfirearms.com today or call 770-485-7015.
[02:32:50.520 --> 02:32:51.941]  That's htfirearms.com or call 770-485-7015.
[02:32:51.941 --> 02:32:55.825]  That wife of mine, the suspicious kind, she says that I'm quite a flirter.
[02:33:16.237 --> 02:33:16.897]  That's right.
[02:33:16.897 --> 02:33:17.997]  Frank it up.
[02:33:17.997 --> 02:33:26.479]  Joe Biggs is with me, but don't worry callers, I know I've been ranting so I've made you hold.
[02:33:26.479 --> 02:33:27.320]  I apologize.
[02:33:44.652 --> 02:33:52.482]  We will go to Joe Biggs and get his analysis here in a few minutes after I've taken some of the callers I've been holding longest, but Joe hosts the show, co-hosts the show.
[02:33:52.482 --> 02:33:54.365]  He can take your calls and converse with you as well.
[02:33:54.365 --> 02:34:01.393]  Joe Biggs went to see the Donald for 90 minutes in a packed house yesterday up in Big D, my hometown.
[02:34:02.828 --> 02:34:07.230]  And he's here to break down what we saw, and he's got some video clips as well.
[02:34:07.230 --> 02:34:11.551]  The news websites are InfoWars.com and PrisonPlanet.com.
[02:34:11.551 --> 02:34:16.413]  We have a 28-hour transmission that Joe will be hosting some of, coming up tomorrow.
[02:34:16.413 --> 02:34:18.233]  And we'll be taking your calls as well.
[02:34:18.233 --> 02:34:26.736]  And we've got a whole bunch of mini-documentaries that are really well done, really powerful, breaking stuff tomorrow, you name it.
[02:34:26.736 --> 02:34:30.758]  The free feed is at InfoWars.com forward slash show.
[02:34:31.957 --> 02:34:43.703]  Now, we're normally five hours live a day, but the four hours are ready to go on The Nightly News, but it's going to be 28 hours, interspersed with some mini-documentaries and things, coming up tomorrow.
[02:34:43.703 --> 02:34:44.704]  Kickoff, 11 a.m.
[02:34:44.704 --> 02:34:45.404]  Central.
[02:34:45.404 --> 02:34:47.065]  And again, I should have been hyping this beforehand.
[02:34:47.065 --> 02:34:48.946]  We're too busy getting it ready to do that.
[02:34:48.946 --> 02:34:53.629]  So, it's no hype, it's all bite, ladies and gentlemen.
[02:34:53.629 --> 02:34:58.511]  No bark, all bite, I guess is the inside baseball motto around here.
[02:34:58.511 --> 02:35:01.113]  It's one of the most attacked organizations in the country.
[02:35:02.259 --> 02:35:04.180]  So, that is all coming up.
[02:35:04.180 --> 02:35:06.722]  Right now, you've been holding an e-mock from Missouri.
[02:35:06.722 --> 02:35:07.383]  Thanks for doing that.
[02:35:07.383 --> 02:35:08.383]  You're on the air.
[02:35:08.383 --> 02:35:09.884]  Welcome.
[02:35:09.884 --> 02:35:10.925]  Thank you, Alex.
[02:35:10.925 --> 02:35:17.830]  I just want to say that I wish the best of luck and the wishes tomorrow for your money bomb.
[02:35:17.830 --> 02:35:25.375]  And I'm standing in a library right now next to the Missouri flag and it's got two bears holding up a sign that says, united we stand, divided we fall.
[02:35:26.298 --> 02:35:36.565]  And, uh, last night I watched, I re-watched the, uh, video, uh, American Drug War II, a Cash Hyde Story, put out by, uh, Stakery Cow, uh, Productions.
[02:35:36.565 --> 02:35:42.549]  And, uh, I just want to, I've, I've heard you say, uh, uh, a few different things on, on cannabis.
[02:35:42.549 --> 02:35:54.917]  I don't know, it's totally off topic, but I just wanted to get your hardcore, down the, down the earth point of view on where, where cannabis should stand and if you think they're going to like the,
[02:35:55.447 --> 02:36:00.369]  Light the White House up green like they like to do with the rainbow sometime coming up soon here.
[02:36:00.369 --> 02:36:01.349]  Alright, I appreciate your call.
[02:36:01.349 --> 02:36:02.149]  Let me try to answer that.
[02:36:02.149 --> 02:36:04.950]  I'm gonna get Joe Biggs take on it.
[02:36:04.950 --> 02:36:10.792]  I don't trust George Soros as far as I can throw Staten Island.
[02:36:10.792 --> 02:36:12.113]  Anything he's involved in is bad.
[02:36:12.113 --> 02:36:14.054]  He also knows marijuana legalization is big money.
[02:36:14.054 --> 02:36:16.314]  Maybe that's why he's involved.
