[00:00:02.211 --> 00:00:04.845]  You're listening to The Alex Jones Show.
[01:37:05.417 --> 01:37:07.418]  We've got them there online.
[01:37:07.638 --> 01:37:13.142]  And it will change your life when you see what the government did know in 1994.
[01:37:13.683 --> 01:37:14.803]  The information they knew in 1994.
[01:37:16.124 --> 01:37:17.685]  And the people that knew it.
[01:37:18.186 --> 01:37:22.789]  And if you were to read the list, it's a who's who of who is in the Senate.
[01:37:23.269 --> 01:37:26.151]  It was Paul Sarbane, Chris Dodd, Jim Sasser,
[01:37:26.791 --> 01:37:29.834]  Richard Shelby, John Carey, who knew all this information.
[01:37:30.315 --> 01:37:32.777]  Barbara Boxer, Ben Nighthorse Campbell, it goes on and on.
[01:37:32.837 --> 01:37:33.438]  Patty Murray.
[01:37:34.219 --> 01:37:35.140]  And they all knew this.
[01:37:35.440 --> 01:37:38.423]  And they knew that these people were dying for these reasons.
[01:37:39.023 --> 01:37:41.966]  And the veterans kept trying to say, why won't you take care of us?
[01:37:42.547 --> 01:37:43.368]  We know why.
[01:37:43.528 --> 01:37:43.848]  Why?
[01:37:43.868 --> 01:37:45.129]  And they couldn't make sense of it.
[01:37:45.490 --> 01:37:46.851]  A lot of them committed suicide.
[01:37:46.891 --> 01:37:48.693]  A lot of them couldn't take the abandonment.
[01:37:49.563 --> 01:37:56.554]  And let me give an example of the way they tried to make you feel like you were mentally incompetent.
[01:37:56.935 --> 01:37:58.878]  There was one man that I followed for a long time.
[01:37:59.798 --> 01:38:10.702]  And he called me, telling me that, you know, they are just writing me off, and I'm a... I've been... I'm enlisted, or non-com, and I've been in for 27 years in the military.
[01:38:11.063 --> 01:38:12.443]  And he said that they won't take care of me.
[01:38:12.483 --> 01:38:14.864]  I mean, that's a lot of seniority, not to take care of your people.
[01:38:15.604 --> 01:38:19.366]  And he said that I'm going to be going over to the VA one last time.
[01:38:19.886 --> 01:38:21.807]  He said because now I am in a wheelchair.
[01:38:21.947 --> 01:38:22.647]  I cannot walk.
[01:38:23.067 --> 01:38:25.088]  So now they're going to have to listen to me.
[01:38:25.508 --> 01:38:29.470]  He said my wife is going to take me over there, and our children are going to go over there.
[01:38:30.297 --> 01:38:32.738]  And we're going to get an answer today regardless.
[01:38:32.778 --> 01:38:36.040]  And I said, oh great, call me after you go to the meeting with them and let me know.
[01:38:36.781 --> 01:38:41.763]  So he goes over there and he tells them, um, he says, I'm in a wheelchair now.
[01:38:41.923 --> 01:38:45.425]  Now will you guys believe me that I am sick and I don't have a mental problem?
[01:38:46.086 --> 01:38:57.392]  And the doctor told the wife, just went over to the wife and said, look, I hate to have to tell you this, but we gave your husband a psych eval, which by the way, they gave everybody a psych eval first.
[01:38:58.212 --> 01:39:05.077]  A psych evaluation first before they did anything so they could always say, well here is the fallback reason why they're sick.
[01:39:05.117 --> 01:39:07.578]  They could find something on anybody's psych eval.
[01:39:08.579 --> 01:39:13.502]  And he said to him, he said to the wife, he said, I just need to tell you this.
[01:39:13.562 --> 01:39:20.167]  We did a psych eval of your husband and we think he is, we think he is a latent homosexual.
[01:39:20.887 --> 01:39:22.728]  And that's why he's doing this to himself.
[01:39:23.949 --> 01:39:48.866]  And she got so mad at him she grabbed the physician's white jacket and of course they kicked her out and kicked them out and it was a major issue but she said how dare you say that to my husband in front of his family you know that's not true you know that is so far from being true and that's they would stop at nothing to try and convince these people they had a mental problem or to embarrass them or humiliate them or whatever
[01:39:49.486 --> 01:39:53.527]  And it all stems, doesn't it, Joyce, from not getting informed consent.
[01:39:53.587 --> 01:40:02.209]  In other words, they've betrayed the trust and the submission that the soldiers gave them, experimenting on them for the sake of big pharmaceutical companies.
[01:40:02.829 --> 01:40:13.392]  And it strikes me how similar this is to, let's say, Tuskegee, or to the things that we tried to enact the Nuremberg Code for, to try to say that the gold standard
[01:40:14.432 --> 01:40:16.873]  Of medical care is, first of all, you do no harm.
[01:40:17.013 --> 01:40:22.995]  Secondly, you have informed consent of your patients because the soldiers didn't know they were being experimented on.
[01:40:23.676 --> 01:40:24.336]  You are so right.
[01:40:24.376 --> 01:40:25.436]  I'm glad you brought that up.
[01:40:25.856 --> 01:40:29.318]  Because, by the way, the Tuskegee Institute, I studied that very carefully.
[01:40:29.658 --> 01:40:30.578]  Guess where that was held?
[01:40:30.858 --> 01:40:33.039]  That was done at the Tuskegee VA.
[01:40:33.719 --> 01:40:37.141]  Now that's how integral this thing is into the military.
[01:40:38.441 --> 01:40:40.342]  I want to share with you a document, 103-97.
[01:40:40.362 --> 01:40:40.902]  This is worth seeing.
[01:40:44.023 --> 01:40:44.803]  Senate Report 103-97.
[01:40:44.843 --> 01:40:48.804]  This was, by the way, is no longer available.
[01:40:49.204 --> 01:40:56.126]  In fact, it was never available only to committee members, and I got a copy sent to me, as did Dr. Stan Monteith at the time.
[01:40:56.926 --> 01:41:02.767]  And let me quote to you from Senate Report 103-97, what you're talking about with informed consent.
[01:41:03.347 --> 01:41:12.169]  I quote, during the past 50 years, hundreds of thousands of our military have been experimented upon without their knowledge or consent.
[01:41:13.479 --> 01:41:16.160]  That's a quote right out of the document itself.
[01:41:16.921 --> 01:41:18.762]  Senate Report 103-97.
[01:41:19.062 --> 01:41:19.662]  And they know it.
[01:41:20.203 --> 01:41:21.443]  And they're continuing to do it.
[01:41:22.144 --> 01:41:24.245]  But what about the compensation for all these people?
[01:41:24.265 --> 01:41:30.248]  What about going back and finding out how many of them are sick, dying, whatever from whatever experiment they had?
[01:41:31.192 --> 01:41:35.055]  More than 50% of the military is experimented upon.
[01:41:35.596 --> 01:41:38.078]  So, when you join the military, know that.
[01:41:38.638 --> 01:41:42.902]  And, you know, we give a copy of Beyond Treason to anybody that's thinking about joining the military.
[01:41:43.362 --> 01:41:48.867]  Just call the Power Hour, or go to thepowerhour.com if you feel like
[01:41:50.088 --> 01:41:53.311]  You know, if you're questioning joining the military, please get this documentary.
[01:41:53.371 --> 01:41:54.252]  We'll send it to you free.
[01:41:54.612 --> 01:41:57.595]  Because I want people to see what they're about to enter into.
[01:41:57.615 --> 01:41:59.216]  Because it's out of your hands.
[01:42:00.137 --> 01:42:02.439]  And I don't care what the recruiter tells you.
[01:42:02.619 --> 01:42:06.322]  He'll tell you, oh yeah, you can sign a waiver and you don't have to take the vaccines.
[01:42:06.743 --> 01:42:07.684]  That is so far.
[01:42:07.724 --> 01:42:11.127]  There has never been a waiver in the military, ever.
[01:42:11.687 --> 01:42:21.290]  And it's not just, you're a nurse as well as a vet, so you know that they intimidate healthcare workers and say you must take this vaccine, you must take that vaccine.
[01:42:21.950 --> 01:42:31.333]  And on so many of these cases, just as we were talking last week to Dr. Jane Orient, who's an MD with American Association of Physicians and Surgeons,
[01:42:31.893 --> 01:42:38.902]  They tried to get a FOIA request from the CDC saying, show us the studies that you've done about the safety, about the efficacy.
[01:42:39.483 --> 01:42:44.348]  What are the conflicts of interest between the CDC and pharmaceutical companies?
[01:42:44.729 --> 01:42:46.551]  Have you done any determination of that?
[01:42:47.432 --> 01:42:54.078]  Any kind of information like that that would give us information so that we could then have informed consent, that is withheld.
[01:42:54.118 --> 01:42:56.079]  That's covered up and we're not allowed to know that.
[01:42:56.179 --> 01:42:57.440]  Yet they intimidate people.
[01:42:57.741 --> 01:43:08.950]  If you want this job as a health care worker, and of course by that time you've got so much invested, you've gone to school to learn this as a RN or as a doctor, you don't want to just walk away from your career.
[01:43:09.010 --> 01:43:10.291]  So it's a huge factor there.
[01:43:10.311 --> 01:43:13.554]  And of course they're doing the same thing even to parents and their children.
[01:43:13.974 --> 01:43:17.395]  Setting up a mandatory vaccine schedule so that you can get into school.
[01:43:17.435 --> 01:43:23.938]  So if you want to work as a health care worker, if you want to get into school, if you want to be in the military, they do these things to intimidate you.
[01:43:24.278 --> 01:43:29.840]  Or in the case of the military, since you can't just quit your job, they force you to do it anyway and they don't tell you what's in there.
[01:43:30.973 --> 01:43:32.554]  Right, or they can send you to prison.
[01:43:32.594 --> 01:43:37.636]  I know a lot of people that spent time in prison for refusing vaccines also in the military.
[01:43:38.196 --> 01:43:48.100]  But the idea though that, you know, even the cancer that I believe may have something to do with that, I believe, I was told by an NIH doctor,
[01:43:49.901 --> 01:43:54.983]  I was discussing my cancer with him, and he said, Joyce, you have gotten some of the worst of the worst stuff.
[01:43:55.444 --> 01:43:57.044]  He said, there's just no two ways about it.
[01:43:57.104 --> 01:44:00.486]  I know what they were doing over there, and I know what you've gotten.
[01:44:00.706 --> 01:44:03.627]  And he said, there may not be any answer for you.
[01:44:04.428 --> 01:44:05.468]  And it is true.
[01:44:05.548 --> 01:44:07.289]  You know, if you go back and look at the SV40 in 1959,
[01:44:09.870 --> 01:44:12.791]  People always believed that the government would do no harm.
[01:44:13.332 --> 01:44:20.414]  They had the simian virus 40 cancer cells in the polio vaccine and gave it to all the people.
[01:44:20.795 --> 01:44:26.817]  And then when they found out that it had simian virus 40 cancer cells in it, they went ahead and continued.
[01:44:27.077 --> 01:44:27.718]  Absolutely.
[01:44:27.738 --> 01:44:35.341]  Let me tell you Joyce, we've looked at, there was a case coming out of North Carolina just before I came here to InfoWars, where they were doing
[01:44:36.301 --> 01:44:38.523]  Testing on people at the University of North Carolina.
[01:44:39.023 --> 01:44:50.033]  The EPA was looking to increase its regulations on fine particulate matter and they were literally hooking people up to the tailpipes of diesel engines and trying to provoke a response.
[01:44:50.273 --> 01:44:53.696]  They were screening for people who had heart issues, who had respiratory issues.
[01:44:53.996 --> 01:44:55.517]  They were trying to provoke a response.
[01:44:56.158 --> 01:45:04.403]  They had the director of the EPA, Lisa Jackson at the time, was before Congress and saying, we have more people dying from fine particulate matter than we do from cancer.
[01:45:04.423 --> 01:45:14.748]  So they're hyping this, and yet at the same time, they're giving these people who signed up for this 70 times the dosage that the EPA said would be fatal.
[01:45:14.809 --> 01:45:15.749]  She was very emphatic.
[01:45:15.789 --> 01:45:17.350]  She said, I'm not talking about making people sick.
[01:45:17.610 --> 01:45:18.691]  I'm talking about killing them.
[01:45:19.411 --> 01:45:20.712]  We tried to stop that.
[01:45:20.752 --> 01:45:22.333]  We tried to get a restraining order.
[01:45:23.055 --> 01:45:24.195]  The courts turned it down.
[01:45:24.975 --> 01:45:28.636]  The Medical Association of North Carolina was not interested in medical ethics.
[01:45:28.736 --> 01:45:31.297]  The university was not interested in medical ethics.
[01:45:31.537 --> 01:45:33.217]  The EPA is continuing to do this.
[01:45:33.257 --> 01:45:36.698]  They then moved to California, did it to children in California.
[01:45:36.818 --> 01:45:44.940]  Now they're back in North Carolina looking for black teenagers who have respiratory issues so they can make them sick, so they can grow their empire.
[01:45:45.000 --> 01:45:47.541]  I don't think that their current levels are
[01:45:48.101 --> 01:46:01.604]  As high and have the kind of effects that they say, but the idea that they can do these experiments without informed consent, and of course under the Nuremberg Code, the point we're making was under the Nuremberg Code, you cannot give informed consent for something that would kill you.
[01:46:01.964 --> 01:46:02.945]  That's not even allowed.
[01:46:03.425 --> 01:46:06.505]  So we have this systemically throughout the government.
[01:46:06.746 --> 01:46:16.768]  It's being done to people in the medical profession, it's being done to people in the military, it's being done to our children, and it's being done in human testing by our bureaucratic agencies.
[01:46:17.426 --> 01:46:17.806]  Oh yeah.
[01:46:18.567 --> 01:46:24.612]  And a lot of testing that we don't know about on things and places that we are not aware of.
[01:46:25.373 --> 01:46:31.618]  They did a lot of testing and biological testing in the Department of Defense without our knowledge.
[01:46:31.818 --> 01:46:36.742]  But you know and when we have had enough and say that's it or there are some
[01:46:37.743 --> 01:46:41.826]  There's some accountability for that, and these people all spend the rest of their natural lives in prison.
[01:46:42.306 --> 01:46:43.467]  I thought it would be the Gulf War.
[01:46:43.767 --> 01:47:00.280]  By the way, the way that they were able to keep people from thinking that Gulf War veterans were sick, is that this is the MO of the military or any government organization, is they will go to somebody like the RAND Corporation or, oh what is the name of the other one?
[01:47:00.340 --> 01:47:01.621]  The RAND Corporation and
[01:47:04.029 --> 01:47:04.969]  Can't think of the other one right now.
[01:47:05.029 --> 01:47:15.235]  But anyway, they would go to these organizations and pay them a huge amount of money to basically find out that there is no, that they have no position on it.
[01:47:15.935 --> 01:47:16.876]  And that's what they would do.
[01:47:17.176 --> 01:47:24.480]  And they would pay Rand Corporation, I forget how many millions of dollars, to come back and say, we don't find any evidence to support there is a Gulf War illness.
[01:47:24.540 --> 01:47:26.341]  Well, my goodness, evidence?
[01:47:26.742 --> 01:47:30.684]  You've got, you know, 100,000 people that are sick that weren't sick before the Gulf War.
[01:47:31.084 --> 01:47:48.476]  You've got all kinds of evidence, but that's what they would do, and if the Rand Corporation said that, then they were able to say, well, we went to the Rand Corporation, we trust them, they're an independent organization, and they said there's nothing wrong, so therefore, and everybody buys into that for the next five years.
[01:47:49.016 --> 01:48:03.613]  So the government uses a private corporation to give them plausible deniability, just as the private pharmaceutical companies use the government, either the FDA or other agencies, to give them plausible deniability, to give them a legal cover.
[01:48:04.013 --> 01:48:05.334]  We've seen this happen many times.
[01:48:05.414 --> 01:48:18.218]  One of the things that Dr. Orient was talking about was how the CDC had approved the rotovirus vaccine and they had to withdraw that after a year of approval because it was so bad.
[01:48:18.258 --> 01:48:24.761]  And we see this over and over again with flawed or incomplete clinical trials when they were looking at the effects of GMO on rats.
[01:48:24.781 --> 01:48:29.302]  Remember those pictures of the rats that had the massive tumors coming out of France?
[01:48:29.382 --> 01:48:31.203]  And of course Monsanto said, that's not correct.
[01:48:31.223 --> 01:48:33.284]  We did our own studies and they didn't develop any tumors.
[01:48:33.744 --> 01:48:43.468]  Monsanto did a very, very, very short study versus one that went a little bit longer with the French and gave time for the tumors to manifest themselves, to show up.
[01:48:43.688 --> 01:48:46.510]  So you can rig these studies any way that you want.
[01:48:46.730 --> 01:48:58.035]  That's why it's important for informed consent that the CDC and the FDA and these other companies put the studies out there for the public to take a look at it, for the medical community to take a look at it.
[01:48:58.295 --> 01:49:00.596]  I remember going back to the swine flu.
[01:49:02.216 --> 01:49:03.657]  thing back in the 1970s.
[01:49:04.038 --> 01:49:14.664]  There was a clip when 60 Minutes looked at it, Joyce, and they had Mike Wallace talking to the head of the CDC at that time about all the celebrity endorsements, and he said, yeah, we had all these celebrity endorsements.
[01:49:14.944 --> 01:49:28.012]  One of them was Mary Tyler Moore, and they went back to her after this debacle because a lot of people got Guillain-Barre syndrome from the swine flu vaccines that they pretty much scared the public into taking.
[01:49:28.353 --> 01:49:30.434]  And she said, yeah, my doctor was all for it.
[01:49:31.074 --> 01:49:32.015]  I was skeptical of it.
[01:49:32.055 --> 01:49:32.736]  I didn't do it.
[01:49:32.796 --> 01:49:34.257]  And he goes, how does your doctor feel today?
[01:49:34.357 --> 01:49:37.680]  And she says, he's very happy that I didn't do that.
[01:49:37.901 --> 01:49:38.481]  Very happy.
[01:49:38.561 --> 01:49:39.842]  Thought that I made the right decision.
[01:49:39.882 --> 01:49:43.446]  So even the doctors don't have all that information when they're talking to their patients.
[01:49:44.793 --> 01:49:56.958]  Well, you know, we're talking about a government that has gotten too big, too controlling, that we need to do something about because that's how all of this illegal activity is able to be done.
[01:49:57.678 --> 01:49:59.899]  They have to have a VA hospital, for instance.
[01:49:59.999 --> 01:50:02.280]  There has to be the VA bureaucracy.
[01:50:02.480 --> 01:50:08.762]  It doesn't work, it's not effective, but they have to have it because if you're going to look at all the experiments that were done in the military,
[01:50:10.323 --> 01:50:15.327]  And brought forward, you've got to have a place that you can follow those experiments.
[01:50:15.947 --> 01:50:17.348]  And the VA is where you do it.
[01:50:17.468 --> 01:50:18.989]  That's why they don't go to TRICARE.
[01:50:19.389 --> 01:50:21.071]  Or that's why they don't have another system.
[01:50:21.491 --> 01:50:27.855]  It's because you have to keep quiet the experiments so they can follow them year to year and decade to decade.
[01:50:28.356 --> 01:50:36.642]  An example, BZ, a drug that is a hallucinogenic drug, was given to the Vietnam veterans during, of course, the Vietnam War.
[01:50:37.482 --> 01:50:52.630]  And the military, BZ is a hallucinogenic drug that's much worse than LSD, they gave it to half of the unit and they wanted to see if that unit would kill, that half of unit would kill the other half of the unit that didn't get the drug.
[01:50:52.790 --> 01:50:53.150]  Oh, absolutely.
[01:50:53.170 --> 01:50:53.791]  And guess what happened?
[01:50:53.811 --> 01:50:54.751]  Hang on, we gotta take a break.
[01:50:54.791 --> 01:50:56.312]  Yeah, you're talking about LSD.
[01:50:56.732 --> 01:51:02.115]  There's an amazing book, A Terrible Mistake, that talks about the early days of the biological and chemical
[01:51:03.441 --> 01:51:06.590]  Mockingbird, not Mockingbird, but the paperclip operation.
[01:51:06.790 --> 01:51:07.151]  Stay with us.
[01:51:07.171 --> 01:51:08.715]  We'll be right back with Joyce Riley.
[01:51:10.905 --> 01:51:13.807]  This hour brought to you by InfidelBodyArmor.com.
[01:51:13.867 --> 01:51:17.609]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:17.649 --> 01:51:21.152]  With prices starting at just $374.99 and ships free.
[01:51:21.352 --> 01:51:23.753]  Get yours at InfidelBodyArmor.com.
[01:51:23.833 --> 01:51:25.114]  Just won't quit.
[01:51:25.675 --> 01:51:27.756]  Hi, Ted Anderson with Midas Resources.
[01:51:28.016 --> 01:51:32.539]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:32.699 --> 01:51:34.300]  Get our 10 Reasons book free.
[01:51:34.480 --> 01:51:34.760]  Call 800-686-2237.
[01:51:34.780 --> 01:51:34.961]  That's 800-686-2237.
[01:51:40.604 --> 01:51:43.165]  Silver has always been nature's very own antibiotic.
[01:51:43.305 --> 01:51:47.306]  And only one system allows you to generate an endless supply of natural silver solutions.
[01:51:47.606 --> 01:51:48.846]  Silverlungs.com.
[01:51:49.006 --> 01:51:51.487]  You'll find no wild claims or pseudoscience.
[01:51:51.687 --> 01:51:54.468]  Just a lifetime of nano-sized pure silver solutions.
[01:51:54.668 --> 01:51:56.788]  The Silverlungs generator allows you to make your own.
[01:51:57.028 --> 01:51:58.769]  So stop paying for silver solutions.
[01:51:58.929 --> 01:52:04.270]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:52:04.490 --> 01:52:08.111]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[01:52:08.291 --> 01:52:09.852]  That's silverlungs.com.
[01:52:10.092 --> 01:52:13.134]  The month of February is all about Valentine's Day.
[01:52:13.474 --> 01:52:16.736]  Big heart-shaped boxes filled with delicious candy.
[01:52:16.976 --> 01:52:22.979]  What if we the patriots hijacked Valentine's Day and instead made it about human liberty and individual empowerment?
[01:52:23.059 --> 01:52:24.180]  I'm all about human potential.
[01:52:24.460 --> 01:52:26.602]  I'm all about the individual being empowered.
[01:52:26.662 --> 01:52:28.183]  The establishment is the opposite.
[01:52:28.223 --> 01:52:32.766]  That's why they spike our water with fluoride and GMO, estrogen mimickers, and the rest of the garbage.
[01:52:32.966 --> 01:52:37.329]  InfoWars is striking back in the month of February with Human Empowerment Month.
[01:52:37.550 --> 01:52:39.891]  How we can come together and win the human race.
[01:52:40.191 --> 01:52:48.077]  And to celebrate the kickoff of Human Empowerment Month, we're slashing prices on InfoWarsLife.com products like Super Male and Super Female Vitality.
[01:52:48.257 --> 01:52:51.800]  The sale is only running for the month, 20% off, and there's a lot of other
[01:52:52.000 --> 01:52:54.681]  Powerful specials at Infowarslife.com.
[01:52:55.001 --> 01:52:56.741]  Infowarslife.com.
[01:52:56.901 --> 01:52:59.682]  Celebrating human potential in the month of February.
[01:52:59.842 --> 01:53:04.083]  Visit Infowarslife.com to find this special and many others in the month of February.
[01:53:04.344 --> 01:53:06.924]  Again, Infowarslife.com or 888-253-3139.
[01:53:09.665 --> 01:53:13.808]  Are you hungry for delicious, nutritious, rich and satisfying home-cooked meals?
[01:53:14.108 --> 01:53:17.290]  Discover the Vita-Clay 4-in-1 Smart Organic Cooker!
[01:53:17.831 --> 01:53:22.434]  Unglazed Zisha clay, an ancient secret that makes this fast multi-cooker so special.
[01:53:22.734 --> 01:53:27.618]  Infusing your food with incredible flavors, perfect texture, vitamins and minerals for your good health.
[01:53:27.978 --> 01:53:31.400]  It's a slow cooker, rice cooker, a steamer, plus a yogurt maker.
[01:53:31.821 --> 01:53:37.125]  Go to vitaclaychef.com and enter promo code RADIO20 for 20% off at checkout.
[01:53:37.345 --> 01:53:38.986]  That's vitaclaychef.com.
[01:53:39.286 --> 01:53:40.607]  Attention Alex Jones listeners.
[01:53:40.767 --> 01:53:48.950]  When you're on the road or have limited data or Wi-Fi, now you can listen to Alex Jones unfiltered and untapped at no extra charge on this non-federal phone number.
[01:53:48.970 --> 01:53:49.591]  1-605-562-5136.
[01:53:50.091 --> 01:53:54.693]  Try it now to listen to Alex Jones 24-7 at no extra cost or data charges.
[01:53:54.813 --> 01:53:56.073]  These are not on federal lines.
[01:53:56.253 --> 01:53:58.775]  These are lines located on Indian reservations off the grid.
[01:53:58.895 --> 01:54:00.075]  Call 1-605-562-5136.
[01:54:01.876 --> 01:54:03.317]  No smartphones or internet needed.
[01:54:03.457 --> 01:54:06.018]  To hear Alex Jones untapped and off the grid, just call 1-605-562-5136.
[01:54:22.634 --> 01:54:23.974]  Welcome back to the Alex Jones Show.
[01:54:24.074 --> 01:54:24.795]  I'm David Knight.
[01:54:25.495 --> 01:54:30.516]  I'm talking to Joyce Riley from the Power Hour, another show that's on GCN.
[01:54:30.536 --> 01:54:38.438]  We've been talking to her about her experiences as a nurse, as a veteran, as a whistleblower about Gulf War Syndrome.
[01:54:38.458 --> 01:54:46.699]  And of course, the website that she has a lot of information about, the documents that she found out about the Gulf War Syndrome is at gulfwar.com.
[01:54:46.739 --> 01:54:48.480]  One of the things that Joyce was saying was that
[01:54:49.480 --> 01:54:53.842]  Even as a nurse, she didn't really take her health that seriously.
[01:54:53.882 --> 01:54:56.423]  Didn't think about nutritional side of things.
[01:54:56.463 --> 01:55:00.105]  Really kind of taking a respond to the disease when it happens.
[01:55:00.465 --> 01:55:04.447]  And I gotta say, that's the way I've pretty much been pretty much all my life as well.
[01:55:04.567 --> 01:55:06.568]  The only time I ever did something different.
[01:55:07.408 --> 01:55:09.509]  Uh, to that was when my sister got cancer.
[01:55:09.549 --> 01:55:13.431]  We tried to do a macrobiotic diet with her and we stuck to that for several years.
[01:55:13.531 --> 01:55:14.752]  Best I ever felt in my life.
[01:55:14.852 --> 01:55:16.812]  But you have to take care of yourself.
[01:55:17.553 --> 01:55:21.715]  One of the things that we didn't mention this hour, of course, are the specials that will help you to do that.
[01:55:21.775 --> 01:55:24.536]  Infowarslife.com helps to support our operation as well.
[01:55:24.576 --> 01:55:28.878]  We now have 20% off super male and super female vitality for the month of February.
[01:55:29.278 --> 01:55:38.180]  You'll find 15% off ProPure water filters, and we have a special where you can buy two Survival Shield X2 and get one Ancient Defense for free.
[01:55:38.880 --> 01:55:57.144]  And Joyce, as we were going out, that's one of the things that I think people need to take to heart, and that is to not only do your research about things that may harm you, but do your research about things that can actually help you, help your immune system, give you better health, and to look at what you're eating.
[01:55:57.184 --> 01:55:58.024]  Because when I look at the
[01:55:58.684 --> 01:56:01.846]  The Amish and how they've got such a low incidence of autism.
[01:56:02.587 --> 01:56:08.891]  There's a full spectrum of things that they're not doing that we're doing and things that we're not doing that they are doing.
[01:56:08.951 --> 01:56:17.297]  It's a very different lifestyle that we live in modern America and we're paying the price for it and increased cancer and autism and so many of these different diseases, aren't we?
[01:56:18.792 --> 01:56:19.532]  Oh, without a doubt.
[01:56:19.692 --> 01:56:20.372]  Without a doubt.
[01:56:20.432 --> 01:56:22.773]  You know, we create those diseases in our bodies.
[01:56:22.813 --> 01:56:27.694]  Now, there's a lot of things we can't do anything about, but there are a lot of things that we can change.
[01:56:27.774 --> 01:56:33.255]  And, you know, pure water, pure oxygen as much as possible, and then organic food.
[01:56:33.855 --> 01:56:38.236]  But what we're seeing now is, let me just give you an example from the Gulf War now.
[01:56:39.056 --> 01:56:40.136]  There were 697,000 troops that served in the Gulf War.
[01:56:43.408 --> 01:56:48.714]  There were only 140 that died during the Gulf War of the U.S.
[01:56:48.754 --> 01:56:49.095]  troops.
[01:56:50.096 --> 01:56:55.182]  And of those, 70 were friendly fire.
[01:56:56.002 --> 01:57:00.127]  So we only lost 70-some people in the Gulf War.
[01:57:00.267 --> 01:57:01.349]  In a whole entire war!
[01:57:02.049 --> 01:57:09.337]  But we have lost now of about 400,000 that have become ill and died as a result of the Gulf War.
[01:57:09.658 --> 01:57:11.540]  Now, why isn't anybody asking any questions?
[01:57:11.580 --> 01:57:13.922]  Like, why are 400,000 people dead and gone?
[01:57:14.583 --> 01:57:22.391]  And why is it that the Department of Defense is the biggest user of SSRI drugs in the world?
[01:57:24.493 --> 01:57:29.075]  The Department of Defense buys more SSRI drugs than anybody.
[01:57:29.636 --> 01:57:30.656]  I mean this is sick.
[01:57:30.896 --> 01:57:32.257]  This is just sick stuff.
[01:57:32.697 --> 01:57:38.980]  And so now we're medicating these people to the hilt and then they're dying in their sleep or they're dying from suicides or homicides.
[01:57:39.600 --> 01:57:39.920]  Absolutely.
[01:57:39.940 --> 01:57:41.662]  You know, it's so interesting to think about that.
[01:57:41.722 --> 01:57:54.692]  You can actually go to a war and look at how much lower the risk is to you of dying in that war than the chemicals, the vaccines, all these drugs that are coming from the pharmaceutical companies.
[01:57:55.133 --> 01:57:57.495]  And that's what's happening to us as a people.
[01:57:57.535 --> 01:58:04.180]  We see not only the increases in diseases like cancer, but we also see the decreased fertility rates.
[01:58:04.260 --> 01:58:07.323]  I remember it was just last week that they were talking about Italy.
[01:58:07.623 --> 01:58:10.405]  Do you want to stay through to the next segment with us?
[01:58:10.485 --> 01:58:11.306]  Are you able to do that?
[01:58:34.307 --> 01:58:36.548]  Um, I've got to go to radiation today.
[01:58:36.628 --> 01:58:37.869]  I have to go.
[01:58:37.909 --> 01:58:39.049]  But thank you anyway, David.
[01:58:39.129 --> 01:58:39.810]  It's been a pleasure.
[01:58:40.010 --> 01:58:47.293]  Joyce, I want everybody... Joyce would covet your prayers and she's going through a very difficult thing right now with stage 4 cancer.
[01:58:47.613 --> 01:58:48.653]  Please keep her in your prayers.
[01:58:48.673 --> 01:58:49.694]  Thank you so much for joining us.
[01:58:49.754 --> 01:58:50.954]  Joyce Riley, The Power Hour.
[01:58:51.375 --> 01:58:54.756]  Thank you for listening to GCN.
[01:58:54.796 --> 01:58:56.837]  Visit GCNlive.com today.
[01:59:01.745 --> 01:59:02.786]  In the near future.
[01:59:03.086 --> 01:59:06.729]  When you realize how fake it all is, the football, the basketball.
[01:59:06.749 --> 01:59:07.230]  Security alert.
[01:59:07.590 --> 01:59:08.611]  Security alert.
[01:59:08.811 --> 01:59:10.532]  This is Homeland Security.
[01:59:10.812 --> 01:59:11.453]  Analysis.
[01:59:11.693 --> 01:59:12.353]  InfoWars.
[01:59:12.414 --> 01:59:14.375]  Building independent media operations.
[01:59:14.395 --> 01:59:19.379]  You let the worst people get controlled and tell us that we are the ones responsible.
[01:59:19.419 --> 01:59:20.320]  Prime Directive.
[01:59:20.440 --> 01:59:21.901]  Discredit Alex Jones.
[01:59:22.001 --> 01:59:24.783]  Jones is the wildly popular conspiracy theorist.
[01:59:24.843 --> 01:59:27.905]  A popular conspiracy theory talk show called InfoWars.
[01:59:28.086 --> 01:59:30.307]  Alex Jones is now in an Austin jail.
[01:59:30.387 --> 01:59:31.108]  These people are a
[01:59:31.328 --> 01:59:33.289]  They're never going to stop.
[01:59:33.489 --> 01:59:40.331]  They're never going to deviate from their program until we stop them.
[01:59:40.371 --> 01:59:46.993]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:59:47.653 --> 01:59:52.054]  Intellectually it's begun and you can feel it.
[02:00:03.155 --> 02:00:05.781]  You're listening to The Alex Jones Show.
[02:00:16.670 --> 02:00:20.834]  Big Brother, Mainstream Media, Government Cover-Ups.
