[00:00:00.009 --> 00:00:01.373]  The Alex Jones Show.
[01:24:34.440 --> 01:24:39.824]  We had to investigate whether the parents were also right about whether the vaccine had precipitated this.
[01:24:40.104 --> 01:24:41.185]  That's when the problem started.
[01:24:42.045 --> 01:25:01.218]  And so Murdoch brought his team of journalists along, Brian Deer, they came up with this extraordinary story that we had involved ourselves in fraud and deception, that we had made it up, there was no ethical approval, all of this kind of thing, while at the same time holding back from the General Medical Council inquiry vital documents
[01:25:02.290 --> 01:25:05.151]  ...that showed there was indeed ethical approval for this study.
[01:25:05.211 --> 01:25:10.973]  He knew throughout the investigation and the proceedings that he had in his possession key documents.
[01:25:11.414 --> 01:25:13.394]  That was an obstruction of justice.
[01:25:13.434 --> 01:25:15.115]  Have you ever physically been around this guy?
[01:25:15.495 --> 01:25:17.276]  If I was you, I bet you'd get angry.
[01:25:17.976 --> 01:25:21.418]  I get angry, but you know, it's not about me.
[01:25:22.159 --> 01:25:23.020]  It's not about me, Alex.
[01:25:23.080 --> 01:25:26.182]  No, I know, but I mean, this guy's trying to cover up what's going on with children.
[01:25:26.202 --> 01:25:28.203]  He's a despicable character, in my opinion.
[01:25:28.283 --> 01:25:32.706]  Yeah, one thing I cannot forgive him for is the damage done to the children, because now we are many, many years on.
[01:25:33.166 --> 01:25:39.851]  And because the bowel disease in the minds of many was synonymous with vaccine injury, that had to be declared a fraud as well.
[01:25:40.051 --> 01:25:47.978]  Because people were getting such good results in slowing or reversing it, God forbid we get a treatment for this.
[01:25:47.998 --> 01:25:55.003]  That's right, and the trouble is that all of those children did not get investigated because doctors were terrified of doing the right thing.
[01:25:55.444 --> 01:25:58.306]  Terrified of looking after their patients properly, of treating these children.
[01:25:58.326 --> 01:26:03.110]  That's right, trying to destroy you was meant to scare everybody off before this got further investigated.
[01:26:03.250 --> 01:26:08.815]  But, go back in, it turns out there have been some other studies that you didn't know about that had found similar things.
[01:26:09.235 --> 01:26:21.700]  Yeah, now there have been studies from Canada, from the Far East, from here in America, confirming that beyond a doubt these children have a novel inflammatory bowel disease in many cases that is amenable to treatment.
[01:26:21.740 --> 01:26:29.904]  And the key is not to walk away from the fight, because if you walk away from the fight, other doctors are just going to have no yardstick by which to judge what they should do.
[01:26:30.024 --> 01:26:31.745]  I know you would be very careful
[01:26:32.565 --> 01:26:39.309]  In science, even going off other studies and things, because they'll take what you're saying out of context and claim, oh, he's saying this, oh, he's saying that.
[01:26:39.329 --> 01:26:48.094]  But when I have Dr. Blaylock on, who's a famous brain surgeon and, you know, wrote major papers on endocrines and on so many other things, and excitotoxins.
[01:26:48.114 --> 01:26:53.497]  I mean, in the inserts, I'm no doctor, but I can sit here and read all the things that this does.
[01:26:53.617 --> 01:26:58.140]  I know I worked for a large animal vet for a year, a small animal vet for three years in high school.
[01:26:59.230 --> 01:27:01.592]  And they would tell people, don't vaccinate your pet every year.
[01:27:02.012 --> 01:27:03.293]  It's causing them to have convulsions.
[01:27:03.353 --> 01:27:04.393]  It's causing them to have allergies.
[01:27:04.433 --> 01:27:05.614]  It's causing them to have diarrhea.
[01:27:05.934 --> 01:27:07.035]  It's causing them to die.
[01:27:07.455 --> 01:27:11.858]  And so they've kind of got the laws changed now where they vaccinate every three to four years and the animals are doing a lot better.
[01:27:12.198 --> 01:27:14.279]  Though the lobby's coming back trying to say every year now.
[01:27:14.340 --> 01:27:15.600]  So it's the same thing.
[01:27:17.262 --> 01:27:23.951]  15, 16 years old listening to Jess Adkins, the large animal vet in East Texas, you know, saying, you know, these vaccines have got some problems.
[01:27:24.371 --> 01:27:32.081]  So, I mean, I remember hearing about that, but if I read this insert for the MMR shot, Merck & Co, Inc., White House Station, New Jersey,
[01:27:33.516 --> 01:27:38.897]  When I sit here and I read this, it says diabetes, pancreatitis, Guillain-Barre.
[01:27:38.917 --> 01:27:41.678]  I mean, it says all these neurological disorders.
[01:27:41.718 --> 01:27:42.919]  It says it can kill you.
[01:27:43.419 --> 01:27:49.960]  I mean, it's just page after page in Bible paper, and it's super thin, saying all the stuff it can do.
[01:27:50.041 --> 01:27:51.201]  Measles-like rashes.
[01:27:51.781 --> 01:27:55.842]  So, as best we can tell, what is it doing?
[01:27:56.082 --> 01:28:01.824]  It's causing an autoimmune thing, inflammation in the pancreas, in the intestines, in the brain.
[01:28:01.864 --> 01:28:02.664]  What's happening, doctor?
[01:28:02.944 --> 01:28:03.984]  Just come back to the point you made.
[01:28:04.004 --> 01:28:05.405]  The vets were way ahead of the curve.
[01:28:05.765 --> 01:28:11.387]  The vets recognized these problems and dealt with them far, far sooner than medical professionals have.
[01:28:11.867 --> 01:28:21.850]  And they took the thimerosal, the mercury preservative, out of vaccines many years before it was even considered to be taken out of human vaccines because they recognized that it was doing harm.
[01:28:22.211 --> 01:28:29.173]  And as you say, they spaced the vaccines out because they recognized that pets were being given too many vaccines too frequently.
[01:28:29.853 --> 01:28:34.877]  So if only we took a lead from the vets, we wouldn't necessarily be in the same position we are now.
[01:28:34.937 --> 01:28:35.818]  Now how's it working?
[01:28:35.838 --> 01:28:36.499]  Well I think there are...
[01:28:37.319 --> 01:28:37.979]  Many, many ways.
[01:28:38.019 --> 01:28:46.403]  And the trouble is, Alex, by the time we see these children, they are so sick and their systems are so deranged that it's very difficult to say what happened first.
[01:28:46.884 --> 01:28:50.465]  Tracing it back to the first thing that went wrong is very, very difficult.
[01:28:51.025 --> 01:28:54.387]  But certainly the immune system is very much disturbed.
[01:28:54.467 --> 01:28:56.568]  There is an autoimmune component.
[01:28:57.068 --> 01:28:58.469]  The body turns upon itself.
[01:28:58.529 --> 01:29:06.753]  And so I think it's in large part an immune-mediated disease that affects not just the brain, but the rest of the body systems as well in many cases.
[01:29:08.015 --> 01:29:10.316]  So poison ivy is an autoimmune issue.
[01:29:12.297 --> 01:29:18.139]  AIDS is when your T lymphocytes are gone and you lose the programmer cells, I guess.
[01:29:19.079 --> 01:29:27.103]  I mean, as best from all my years of researching the medical literature, it just seems like it's causing a serious autoimmune disorder.
[01:29:27.363 --> 01:29:35.166]  I've also seen a lot of reports linking Crohn's disease that's really expanding and growing and spreading to people that have been vaccinated.
[01:29:35.726 --> 01:29:40.589]  Yeah, that's how we got into this initially, looking at measles vaccine and Crohn's disease.
[01:29:41.630 --> 01:29:45.373]  And we still don't know the answer on that, because these diseases are so complex.
[01:29:45.453 --> 01:29:46.794]  Causation is not simple.
[01:29:47.214 --> 01:29:48.755]  But we know they're exploding right now.
[01:29:49.055 --> 01:30:01.264]  We absolutely know that there are epidemics of these immune diseases, which are seen in the most highly vaccinated populations of the world, and are far less common in those children getting lower rates of vaccination.
[01:30:01.604 --> 01:30:03.145]  We'll be right back with Dr. Andrew Wakefield.
[01:30:03.185 --> 01:30:04.246]  I'm Alex Jones.
[01:30:04.266 --> 01:30:06.408]  This is the GCN Radio Network.
[01:30:10.611 --> 01:30:16.396]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[01:30:16.736 --> 01:30:21.019]  Introducing the new Infowarslife.com oil of oregano formulation.
[01:30:21.320 --> 01:30:29.026]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[01:30:29.266 --> 01:30:34.491]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:30:34.771 --> 01:30:40.376]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[01:30:40.737 --> 01:30:45.541]  Extracted directly from the wild herb and sealed in easy to use capsules.
[01:30:45.681 --> 01:30:49.285]  You will no longer need to endure the burning of liquid oregano on the tongue.
[01:30:49.605 --> 01:30:55.911]  Wild-crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[01:30:56.232 --> 01:31:01.216]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[01:31:01.376 --> 01:31:04.920]  Now available in our limited first run at Infowarslife.com.
[01:31:05.100 --> 01:31:07.022]  That's Infowarslife.com or call 888-253-3139.
[01:31:10.365 --> 01:31:13.408]  The month of February is all about Valentine's Day.
[01:31:13.748 --> 01:31:17.011]  Big heart-shaped boxes filled with delicious candy.
[01:31:17.251 --> 01:31:23.237]  What if we, the patriots, hijacked Valentine's Day and instead made it about human liberty and individual empowerment?
[01:31:23.337 --> 01:31:24.518]  I'm all about human potential.
[01:31:24.718 --> 01:31:26.860]  I'm all about the individual being empowered.
[01:31:26.940 --> 01:31:28.441]  The establishment is the opposite.
[01:31:28.501 --> 01:31:33.042]  That's why they spike our water with fluoride, GMO, estrogen mimickers, and the rest of the garbage.
[01:31:33.303 --> 01:31:37.644]  InfoWars is striking back in the month of February with Human Empowerment Month.
[01:31:37.884 --> 01:31:40.225]  How we can come together and win the human race.
[01:31:40.525 --> 01:31:48.408]  And to celebrate the kickoff of Human Empowerment Month, we're slashing prices on InfoWarsLife.com products like Super Male and Super Female Vitality.
[01:31:48.589 --> 01:31:52.130]  The sale is only running for the month, 20% off, and there's a lot of other
[01:31:52.310 --> 01:31:55.032]  Powerful specials at Infowarslife.com.
[01:31:55.353 --> 01:31:57.054]  Infowarslife.com.
[01:31:57.254 --> 01:32:00.057]  Celebrating human potential in the month of February.
[01:32:00.157 --> 01:32:04.440]  Visit Infowarslife.com to find this special and many others in the month of February.
[01:32:04.660 --> 01:32:07.243]  Again, Infowarslife.com or 888-253-3139.
[01:32:11.326 --> 01:32:12.367]  In the near future.
[01:32:12.667 --> 01:32:16.310]  When you realize how fake it all is, the football, the basketball.
[01:32:16.330 --> 01:32:16.830]  Security alert.
[01:32:17.170 --> 01:32:18.171]  Security alert.
[01:32:18.391 --> 01:32:20.132]  This is Homeland Security.
[01:32:20.392 --> 01:32:21.013]  Analysis.
[01:32:21.293 --> 01:32:21.933]  InfoWars.
[01:32:21.993 --> 01:32:23.955]  Building independent media operations.
[01:32:23.975 --> 01:32:28.938]  You let the worst people get controlled and tell us that we are the ones responsible.
[01:32:28.978 --> 01:32:29.939]  Crime directive.
[01:32:30.019 --> 01:32:31.440]  Discredit Alex Jones.
[01:32:31.560 --> 01:32:34.342]  Jones is the wildly popular conspiracy theorist.
[01:32:34.422 --> 01:32:37.484]  A popular conspiracy theory talk show called InfoWars.
[01:32:37.664 --> 01:32:39.826]  Alex Jones is now in an Austin jail.
[01:32:40.026 --> 01:32:41.427]  These people are assaulting us.
[01:32:41.467 --> 01:32:43.809]  Targeting of patriots engaged.
[01:32:44.289 --> 01:32:45.990]  They are never going to stop.
[01:32:46.250 --> 01:32:50.153]  They're never going to deviate from their program until we stop them.
[01:32:50.293 --> 01:32:53.475]  Block free iPhone ads at InfoWars.com.
[01:32:53.895 --> 01:32:56.557]  Block free podcast and video feed.
[01:32:57.258 --> 01:32:57.978]  Imperative.
[01:32:58.238 --> 01:33:00.240]  Destroy Prison Clinic TV.
[01:33:00.280 --> 01:33:04.683]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:33:04.963 --> 01:33:06.304]  Intellectually, it's begun.
[01:33:06.344 --> 01:33:07.084]  You can feel it.
[01:33:20.553 --> 01:33:24.078]  Resistance to tyrants is obedience to God.
[01:33:24.659 --> 01:33:26.322]  It's Alex Jones.
[01:33:29.644 --> 01:33:35.047]  My friends, it is a normal response to get excited, to get upset, to get motivated.
[01:33:35.187 --> 01:33:45.193]  When you sit here and you know about the history of secret experimentation, you know about all the problems with vaccines, you know about major pharmaceutical companies knowing that their products are killing people.
[01:33:46.254 --> 01:33:51.597]  And then I was talking to one of the top people in the state who I happened to run into and I looked him up later and it was who they said they were.
[01:33:53.666 --> 01:33:57.488]  Basically, right near the top of the state vaccine program.
[01:33:58.208 --> 01:34:05.332]  And he said, Alex, we do know that it's hurting people, but there's a greater good in the vaccination overall.
[01:34:05.432 --> 01:34:10.935]  So we're, you know, we're kind of, but we are aware and we know it's true.
[01:34:11.515 --> 01:34:13.296]  And we know it's causing the neurological disorders.
[01:34:14.477 --> 01:34:16.698]  And I talked to the guy on the high-combat trail for like 20 minutes.
[01:34:18.039 --> 01:34:20.920]  And he said, just, you know, I tell you who I am, but just don't say my name.
[01:34:20.940 --> 01:34:22.301]  And I went and Googled him and there he was.
[01:34:23.314 --> 01:34:28.299]  But he seemed like he was struggling with himself, but he had the rationalization, but the end justifies the means.
[01:34:29.440 --> 01:34:29.961]  No, it doesn't.
[01:34:32.023 --> 01:34:34.225]  Because most of these vaccines don't even protect you.
[01:34:34.245 --> 01:34:37.288]  Like the diarrhea vaccine they had was killing a bunch of kids, they had to pull off the market.
[01:34:37.728 --> 01:34:41.672]  You know, sometimes it's a blessing that it's so bad, it kills so many.
[01:34:42.213 --> 01:34:45.136]  Like Gardasilic, it's banned in Japan and restricted in other countries.
[01:34:45.416 --> 01:34:46.137]  Not here, of course.
[01:34:48.320 --> 01:34:49.861]  America is a dumping ground.
[01:34:50.121 --> 01:34:55.345]  So is the UK, where people just line up and worship the gods in the white lab coats.
[01:34:55.805 --> 01:34:58.007]  Well, the gods in the white lab coats aren't doctors.
[01:34:59.488 --> 01:35:04.912]  More and more, they're just delivery boys, delivery girls for Big Pharma, and they're robots.
[01:35:04.952 --> 01:35:15.980]  And now under Obamacare and the National Health Service in England, pretty much you medically do what the standard computerized order tells you is what you do when you enter in this criteria
[01:35:17.506 --> 01:35:19.588]  And that's the move towards phasing humans out.
[01:35:19.608 --> 01:35:23.391]  You'll just have technicians over computers and over systems that decide what to do.
[01:35:24.492 --> 01:35:26.954]  We have a government that has secret death lists for the veterans.
[01:35:27.614 --> 01:35:28.495]  That's come out in the news.
[01:35:28.555 --> 01:35:32.979]  And they have the IBM Watson computer decides who to give treatment and who not to.
[01:35:33.419 --> 01:35:35.420]  So the bioethics board doesn't feel bad.
[01:35:35.441 --> 01:35:38.943]  They don't have to, you know, not treat the 55-year-old vet who's had a heart attack.
[01:35:38.983 --> 01:35:41.806]  And they go, well, he might only live 10 years, the actuary shows.
[01:35:41.846 --> 01:35:43.247]  And so it's not worth it.
[01:35:43.267 --> 01:35:44.888]  And the money, just let him die of a heart attack.
[01:35:44.928 --> 01:35:46.890]  Or the computer says he'll probably die within six months.
[01:35:47.912 --> 01:35:53.516]  I mean, that comes out in the news, and we're like, well, you know, let's just trust the system.
[01:35:57.279 --> 01:35:57.559]  No.
[01:35:57.979 --> 01:36:00.081]  There is social engineering going on above this.
[01:36:00.121 --> 01:36:01.242]  Dr. Wakefield doesn't go there.
[01:36:01.922 --> 01:36:04.404]  And I haven't even asked him what he thinks is going on at the bottom of the rabbit hole.
[01:36:04.985 --> 01:36:05.345]  I know.
[01:36:07.246 --> 01:36:09.228]  When Bayer said, you know what?
[01:36:10.486 --> 01:36:12.408]  Do the world a favor, there's too many hemophiliacs.
[01:36:12.748 --> 01:36:20.334]  It's like Dr. Sox, associate on that PBS report, said, yeah, it turns out hundreds of millions of people were given a polio vaccine that had cancer viruses in it.
[01:36:20.354 --> 01:36:22.216]  We estimate a lot of people got cancer and died from it.
[01:36:22.696 --> 01:36:24.778]  He goes, but we joke there are too many people.
[01:36:25.799 --> 01:36:27.180]  I could play that clip right now if you'd like me to.
[01:36:28.266 --> 01:36:30.508]  So, that's the larger issue.
[01:36:30.528 --> 01:36:43.941]  I'm going to give our guests the floor as best I can to really get into all the things that have happened, what's unfolded, let him roll for a while because he's so polite he'll pause and I'll take over, but this is epic stuff and we're on the verge of bringing these people down on so many fronts.
[01:36:44.462 --> 01:36:46.284]  Brian Williams is just one window into that.
[01:36:47.793 --> 01:36:49.194]  Hillary Clinton, all of these people.
[01:36:49.434 --> 01:36:51.056]  They're the hoaxers, they're the fraudsters.
[01:36:51.176 --> 01:36:56.620]  And we gotta get our human anger back and our motivation to do something about it.
[01:36:57.361 --> 01:36:59.382]  And you need to fund this operation.
[01:37:00.103 --> 01:37:03.506]  The TV system launching, doing very well, reaching millions more every week.
[01:37:04.206 --> 01:37:07.729]  The news websites, the radio show is the heart of it all.
[01:37:08.270 --> 01:37:13.234]  We are expanding here, and we'll try to expand a little bit more and then maintain at that level is the plan.
[01:37:13.454 --> 01:37:14.475]  And we're almost there.
[01:37:15.994 --> 01:37:21.598]  It is essential that you go to InfoWarsStore.com where we have a wide range of pro-liberty t-shirts.
[01:37:21.898 --> 01:37:23.520]  We have a whole section made in America.
[01:37:24.080 --> 01:37:24.801]  Very affordable.
[01:37:25.201 --> 01:37:30.004]  We have another section that is not made in America, if you choose, that is less expensive.
[01:37:30.024 --> 01:37:30.805]  We just give you the choice.
[01:37:31.305 --> 01:37:33.267]  InfoWarsStore.com.
[01:37:34.187 --> 01:37:36.149]  We've got all the Molon Labe line.
[01:37:36.169 --> 01:37:39.071]  We've got more of the long-sleeve camo shirts in that are so popular.
[01:37:39.591 --> 01:37:44.054]  We've got another run of a limited edition new design of Molon Labe
[01:37:45.074 --> 01:37:45.994]  Brass belt buckles.
[01:37:46.555 --> 01:37:49.856]  We've got a few of these silver double-stamped or triple-stamped coins in.
[01:37:50.176 --> 01:37:52.396]  Molon Labe commemorative 500 and that's it.
[01:37:52.416 --> 01:37:53.177]  They're almost gone.
[01:37:53.797 --> 01:37:55.497]  Comes with a free lapel pin.
[01:37:56.138 --> 01:37:56.778]  $17.76 worldwide.
[01:37:57.578 --> 01:38:02.740]  We've also got hundreds of other t-shirts, a lot of which I designed, a lot of which other Patriots designed.
[01:38:03.180 --> 01:38:04.981]  Point is, this is an Alex Jones designed shirt.
[01:38:05.001 --> 01:38:12.023]  We've got beanie caps, baseball caps, camo caps, and it's about meeting like-minded people and it's about spreading the word.
[01:38:13.362 --> 01:38:15.285]  We've got to be walking billboards for liberty.
[01:38:16.807 --> 01:38:18.990]  And your purchase ends up funding the operation.
[01:38:19.010 --> 01:38:20.472]  So it's a win-win-win-win-win.
[01:38:21.012 --> 01:38:24.978]  You get good-looking clothing, promote freedom, meet like-minded people, and fund this operation.
[01:38:25.478 --> 01:38:26.640]  Infowarsandlife.com
[01:38:27.873 --> 01:38:32.016]  True nascent iodine, X2, deep earth crystal source.
[01:38:32.256 --> 01:38:33.437]  Nobody else has got this.
[01:38:33.837 --> 01:38:36.659]  We had to jump through DEA hoops when we came out with this a few years ago.
[01:38:37.960 --> 01:38:41.923]  This stuff turns into gas when it's put on top of a hot plate.
[01:38:42.303 --> 01:38:44.725]  The stuff that's put into the palm oil.
[01:38:44.785 --> 01:38:47.987]  This is not the garbage stuff that'll kill you at the store or whatever.
[01:38:48.347 --> 01:38:48.828]  This is
[01:38:49.864 --> 01:38:54.267]  You know, approved, powerful, true, pure iodine, purest out there.
[01:38:54.627 --> 01:39:01.571]  That's why it turns bright blue-purple on paper, not black or red like the bound garbage iodine that's out there that's in alcohol.
[01:39:02.171 --> 01:39:11.017]  Believe me, we had a clean source of this that was from seaweed but was too hard to get and wasn't as strong when we discovered the crystal source.
[01:39:12.975 --> 01:39:17.699]  And we went around to all the other manufacturers and big companies and just could not put our name on it.
[01:39:18.119 --> 01:39:21.041]  And so it took us years to finally come up with this.
[01:39:22.142 --> 01:39:25.184]  And it's groundbreaking because you've got all these bad halogens in you.
[01:39:25.805 --> 01:39:28.367]  This is the good halogen and it just basically pulls them out.
[01:39:28.487 --> 01:39:29.408]  It's amazing.
[01:39:29.708 --> 01:39:30.469]  The amount of energy.
[01:39:30.589 --> 01:39:31.890]  You've heard the Ray Reviews from listeners.
[01:39:32.130 --> 01:39:36.914]  You can get two bottles of X2 right now and get a free bottle of Ancient Defense Herbal Booster.
[01:39:37.654 --> 01:39:37.894]  I think so.
[01:39:54.857 --> 01:40:01.662]  We've also got the, talking about the gut, we've got the oxy powder that Hollywood loves that flushes out all that garbage.
[01:40:01.802 --> 01:40:03.043]  It's time-released oxygen.
[01:40:03.063 --> 01:40:12.050]  We've got the oxy powder and a bunch of other great products at Infowarslife.com or call toll-free 888-253-3139.
[01:40:12.490 --> 01:40:18.755]  We have the methylcobalamin, nutraceutical, pharmaceutical-grade, vegan-based
[01:40:19.235 --> 01:40:24.545]  Vitamin B12 that you can take sublingually and has a much higher absorption rate from the research we've looked at.
[01:40:25.046 --> 01:40:29.815]  You've got Secret 12 available and just a lot of other great products that are groundbreaking, but are also very, very simple.
[01:40:30.649 --> 01:40:38.315]  So, Infowarslife.com or 888-253-3139 and also please support our local Aminathem affiliates and spread the word.
[01:40:38.415 --> 01:40:41.077]  Okay, that's the mid-air refueling to fund the operation.
[01:40:41.397 --> 01:40:43.839]  Dr. Wakefield, I can ask questions, I can rant and rave.
[01:40:44.379 --> 01:40:49.122]  Brief the people out there where we are now in this totalitarian push to force inoculation.
[01:40:49.182 --> 01:40:50.143]  Now it's do or die.
[01:40:50.523 --> 01:40:51.884]  We're close to breaking their back.
[01:40:52.185 --> 01:40:56.628]  That's why we're seeing their battle of the bulge moment when, let's just compare them to Hitler.
[01:40:57.448 --> 01:41:00.590]  We've driven them back, we're winning, and they hit us with everything they've got.
[01:41:00.990 --> 01:41:06.353]  But you can see that Zeb Dietrich out there leading this attack doesn't have the moral high ground.
[01:41:06.433 --> 01:41:07.173]  He's going to fail.
[01:41:07.433 --> 01:41:09.494]  I don't care how big and black his army tanks are.
[01:41:09.934 --> 01:41:12.696]  The ground troops are out there with their bazookas.
[01:41:12.736 --> 01:41:14.417]  We're taking these tanks out right now.
[01:41:15.037 --> 01:41:16.177]  Let's talk about what's happening.
[01:41:16.197 --> 01:41:16.818]  You've got the floor.
[01:41:17.386 --> 01:41:19.567]  Well, I think you've characterized it very well.
[01:41:19.607 --> 01:41:21.108]  This is a do-or-die moment.
[01:41:21.168 --> 01:41:25.629]  It's absolutely crucial in the history of this country, and indeed the world, of who prevails.
[01:41:25.789 --> 01:41:27.650]  Who do your children actually belong to?
[01:41:28.390 --> 01:41:39.575]  And if we do not get William Thompson before a congressional series of committees that unearth the precise nature and extent of the fraud at the CDC and how they- That's the big whistleblower.
[01:41:39.875 --> 01:41:40.895]  That is the big whistleblower.
[01:41:41.496 --> 01:41:50.960]  Then, if we do not do that, and if we lose this battle, your children, you, will be owned by the pharmaceutical industry, and your children, and your children's children.
[01:41:50.980 --> 01:41:51.340]  Slavery!
[01:41:51.600 --> 01:41:55.181]  And they are simply a marketplace for those companies.
[01:41:55.581 --> 01:42:04.085]  They are quantified in terms of vaccination for every birth in how much revenue they will generate for the pharmaceutical industry in a mandated program
[01:42:05.089 --> 01:42:11.247]  For which there is no real recourse to any kind of compensational litigation if your children are harmed.
[01:42:11.267 --> 01:42:12.551]  So they want to take away your rights?
[01:42:13.357 --> 01:42:16.539]  As to whether your children should be vaccinated or not, according to your decision.
[01:42:17.019 --> 01:42:25.063]  But if your child is harmed, and vaccines are, according to the Supreme Court, unavoidably unsafe, then you are left to pick up the pieces.
[01:42:25.583 --> 01:42:27.044]  And that is the system that we face.
[01:42:27.124 --> 01:42:30.566]  And at the end of it is a massive profit for the pharmaceutical industry.
[01:42:30.606 --> 01:42:35.488]  Now the way to do this, Alex, is to get your congressman to support Bill Posey.
[01:42:35.909 --> 01:42:36.789]  And you must do this.
[01:42:36.869 --> 01:42:37.690]  It's no good sitting there.
[01:42:37.750 --> 01:42:38.910]  So we've made it easy for you.
[01:42:39.390 --> 01:42:41.952]  Go to the AutismMediaChannel.com and on there,
[01:42:42.915 --> 01:42:56.634]  Here are 30 pages of complaint that I have written with Dr. Brian Hooker which characterized precisely the fraud committed by the CDC based upon the documents provided to us by William Thompson, the whistleblower.
[01:42:57.651 --> 01:43:05.898]  And those documents must be put in the hands of your congressman so that they know exactly what happened and then they can give Bill Posey his support in getting this to committee.
[01:43:05.938 --> 01:43:06.319]  That's right.
[01:43:06.419 --> 01:43:10.282]  Highlight them, go to their offices or when they're back in your state and give it to them.
[01:43:10.362 --> 01:43:15.707]  Hold them by the hand and say, listen, kids are getting hurt, you read this fraud and get up off your butt.
[01:43:16.087 --> 01:43:23.109]  And here's the thing, those congressional, they're in recess next week, so they are coming back, many of them, to their district.
[01:43:23.189 --> 01:43:25.410]  You can go and meet them in your district.
[01:43:25.430 --> 01:43:26.870]  You don't have to travel to D.C.
[01:43:27.351 --> 01:43:33.172]  But you make sure that every congressman in this country is aware of exactly what's going on.
[01:43:33.673 --> 01:43:39.595]  Because at the moment, farmer lobbyists are scaling Capitol Hill like orcs, storming Helms Deep.
[01:43:39.675 --> 01:43:40.555]  It's a hideous site.
[01:43:41.916 --> 01:43:43.337]  You can see they're huge offensive.
[01:43:43.397 --> 01:43:45.479]  I mean, this is battle of the bulge.
[01:43:45.539 --> 01:43:47.501]  I mean, they're throwing everything they've got.
[01:43:47.901 --> 01:43:53.306]  And this is a matter between Congress and a congressional agency or a federal agency, the CDC.
[01:43:53.706 --> 01:43:56.529]  It shouldn't involve the pharma lobbyists at all.
[01:43:57.770 --> 01:44:01.093]  The congressmen should have the trust by to say to them,
[01:44:02.000 --> 01:44:02.941]  This is none of your business.
[01:44:03.101 --> 01:44:10.947]  You may be indirectly affected by the outcome of this, but this is between us and a federal agency that has committed an alleged fraud.
[01:44:11.308 --> 01:44:13.690]  So get out of my office and wait for the result.
[01:44:14.636 --> 01:44:18.499]  Well, think about with government-run health care that's run by Special Interest and written by it.
[01:44:18.859 --> 01:44:24.182]  They can just make us buy whatever quote health products they want, including tainted vaccines.
[01:44:24.723 --> 01:44:26.724]  This is super high-tech slavery.
[01:44:26.764 --> 01:44:27.985]  I mean, this is over-the-top.
[01:44:28.265 --> 01:44:36.991]  Yeah, so please go to autismmediachannel.com, download those PDF documents, and get them in front of your representative.
[01:44:37.651 --> 01:44:38.452]  Do not hesitate.
[01:44:38.692 --> 01:44:42.217]  Next week they will be back in district and they will be available to you.
[01:44:42.297 --> 01:44:43.218]  So make it happen.
[01:44:43.498 --> 01:44:47.203]  Because if we lose this battle, we lose it for a very, very long time.
[01:44:49.830 --> 01:44:56.075]  Elaborate on how, where's the lawsuit going, how your colleague, the co-author, super prestigious.
[01:44:56.416 --> 01:45:02.741]  I mean, I looked him up, like you said, one of the top, you know, gastro experts in the UK or Europe.
[01:45:02.761 --> 01:45:11.489]  That's why they were so scared of you guys and had to shut you down because you're smart, well-spoken, prestigious, getting results, helping people, had to be destroyed, but they failed.
[01:45:11.509 --> 01:45:14.051]  You came back like the Phoenix and that's so exciting.
[01:45:14.091 --> 01:45:17.414]  So, so break down where that fight's going right now as well.
[01:45:17.614 --> 01:45:17.854]  Certainly.
[01:45:17.874 --> 01:45:19.174]  Let me start with John Walker-Smith.
[01:45:19.394 --> 01:45:28.716]  When the GMC rendered their opinion and had their decision and had us struck off the medical register in the UK, both Professor Walker-Smith and I filed an appeal.
[01:45:29.676 --> 01:45:32.377]  And I did not get funded for my appeal.
[01:45:32.417 --> 01:45:37.838]  It would have cost me about £500,000, which I didn't have, to fight that appeal, so I had to withdraw my appeal.
[01:45:37.878 --> 01:45:38.938]  Because they destroyed your livelihood.
[01:45:38.958 --> 01:45:39.318]  That's right.
[01:45:39.338 --> 01:45:41.698]  His was funded and he took it to the High Court.
[01:45:41.718 --> 01:45:45.419]  This was the first time it had ever been in front of a proper judiciary.
[01:45:46.149 --> 01:45:49.051]  The judge, just dismissing, destroyed the GMC.
[01:45:49.251 --> 01:45:49.871]  Destroyed them.
[01:45:50.651 --> 01:45:55.854]  He essentially accused them of being incompetent, unable to... incompetent, unable to handle evidence.
[01:45:55.874 --> 01:45:59.136]  They did not know how to... they were... he accused them of being biased.
[01:45:59.536 --> 01:46:01.197]  They rejected evidence that was valid.
[01:46:01.517 --> 01:46:03.258]  They had no idea what they were doing.
[01:46:03.298 --> 01:46:06.019]  Yes, they did, actually, because they were doing it deliberately.
[01:46:06.039 --> 01:46:07.060]  Well, they were setting you up!
[01:46:07.200 --> 01:46:10.742]  They had been given their marching orders and they were going to get a guilty verdict, whatever.
[01:46:11.142 --> 01:46:14.484]  And at the end of it, counsel on behalf of the GMC admitted
