[00:00:00.596 --> 00:00:03.207]  You're listening to The Alex Jones Show.
[01:29:38.584 --> 01:29:40.204]  In fact, you were a, what level were you?
[01:29:40.284 --> 01:29:41.665]  A general?
[01:29:43.206 --> 01:29:46.907]  I was like, it's not quite equivalent to military, but it's like a 1.5 general, yeah.
[01:29:46.927 --> 01:29:47.607]  Star General, yeah.
[01:29:49.485 --> 01:29:50.306]  We'll be right back.
[01:29:50.366 --> 01:29:50.806]  Stay there.
[01:29:50.846 --> 01:29:55.510]  William Benny, former technical director of the NSA, is our guest.
[01:29:55.610 --> 01:29:56.371]  I'm Alex Jones.
[01:29:56.411 --> 01:29:58.432]  Stay with us.
[01:29:58.492 --> 01:29:59.373]  We're on the march.
[01:29:59.873 --> 01:30:01.475]  The empire's on the run.
[01:30:02.416 --> 01:30:05.098]  Alex Jones and the GCN Radio Network.
[01:30:09.125 --> 01:30:16.710]  Economic upheaval has enveloped the European Union this year as a result of bailout practices that have done nothing but make these countries more insolvent.
[01:30:16.830 --> 01:30:19.652]  Well, French President Francois Hollande has proposed a solution.
[01:30:19.912 --> 01:30:25.436]  He recently suggested that every member of the Eurozone transfer all their sovereignty to a newly created federal government.
[01:30:25.496 --> 01:30:28.057]  In other words, it would essentially be a United States of Europe.
[01:30:28.218 --> 01:30:31.820]  The government would have a prime minister, a parliament, a federal budget, and a federal treasury.
[01:30:31.960 --> 01:30:33.121]  That's a pretty good suggestion.
[01:30:33.281 --> 01:30:45.455]  Since your original Eurozone bureaucracy in Parliament didn't do anything to help these financial crises, except make the banks richer, let's create another big bureaucracy that we can feed money into, therefore kicking the can down the road just a little bit farther.
[01:30:45.575 --> 01:30:52.623]  Michael Schneider notes that during times of emergency, the elites are often able to push through things that they would never be able to accomplish under normal circumstances.
[01:30:53.343 --> 01:30:56.784]  And for those of you keeping score, a year ago the euro to dollar ratio was 1.35.
[01:30:57.225 --> 01:30:58.865]  Today it's come down to 1.08.
[01:31:00.106 --> 01:31:02.106]  Clearly the European Union is faltering.
[01:31:02.847 --> 01:31:06.008]  Rob Dew reporting for InfoWars, Nightly News and InfoWars.com.
[01:31:09.193 --> 01:31:14.959]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[01:31:15.300 --> 01:31:19.604]  Introducing the new Infowarslife.com oil of oregano formulation.
[01:31:19.885 --> 01:31:27.613]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[01:31:27.833 --> 01:31:33.074]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:31:33.354 --> 01:31:38.936]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[01:31:39.296 --> 01:31:44.117]  Extracted directly from the wild herb and sealed in easy to use capsules.
[01:31:44.257 --> 01:31:47.838]  You will no longer need to endure the burning of liquid oregano on the tongue.
[01:31:48.198 --> 01:31:54.484]  Wild-crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[01:31:54.805 --> 01:31:59.789]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[01:31:59.970 --> 01:32:03.493]  Now available in our limited first run at Infowarslife.com.
[01:32:03.693 --> 01:32:05.595]  That's Infowarslife.com or call 888-253-3139.
[01:32:08.818 --> 01:32:13.560]  Alex Jones here with InfoWarsLive.com Consumer Alert Report.
[01:32:13.980 --> 01:32:21.023]  Many of you are aware that around the world most populations are woefully deficient in clean forms of iodine.
[01:32:21.303 --> 01:32:29.065]  The good news is our listeners over the past two years tried X2 nascent iodine and experienced it for themselves.
[01:32:29.386 --> 01:32:30.346]  The bad news is
[01:32:30.706 --> 01:32:37.993]  For the first time in more than a year, supplies at InfoWarsLife.com of Survival Shield X2 Nascent Iodine are running low.
[01:32:38.394 --> 01:32:42.798]  But what's even more serious is the supply of these Deep Earth Crystals.
[01:32:43.199 --> 01:32:50.366]  That exclusive 999 pure source is proprietary and only available to InfoWarsLife.com.
[01:32:50.566 --> 01:32:53.449]  And that supply is running low and is in question.
[01:32:53.669 --> 01:33:00.376]  That's why it's more important than ever to secure your current and longtime supply of Survival Shield Nascent Iodine X2 today.
[01:33:00.656 --> 01:33:04.660]  Available exclusively at InfoWarsLife.com or by calling toll-free 888-253-3139.
[01:33:21.821 --> 01:33:27.863]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[01:33:37.045 --> 01:33:46.708]  Please never forget InfoWars.com, the Syndicate radio broadcast, the TV transmission, the nightly news, all of it is funded by viewers and listeners like you.
[01:33:47.799 --> 01:33:55.266]  Now we have a free video and audio feed of the TV slash radio show at InfoWars.com forward slash show.
[01:33:56.892 --> 01:34:06.441]  And that cost us, in bandwidth, the millions of people that tune in every month, just the free audio streams and the video streams, more than $20,000.
[01:34:07.702 --> 01:34:09.603]  That's with bandwidth going down in price.
[01:34:10.504 --> 01:34:16.009]  That's why we have subscription for the Nightly News, which is $5.95 a month.
[01:34:16.029 --> 01:34:16.690]  20 people can use it.
[01:34:19.472 --> 01:34:28.279]  That money helps pay for the bandwidth to then put out the daytime show for free for folks that don't have AM and FM stations in their area.
[01:34:29.721 --> 01:34:33.304]  That's why I want to thank all of you that are PrisonPlanet.TV members.
[01:34:34.204 --> 01:34:35.766]  Now I've signed the satellite deals.
[01:34:37.763 --> 01:34:39.624]  I have paid for the closed captioning.
[01:34:40.345 --> 01:34:40.965]  It's all set.
[01:34:41.005 --> 01:34:49.449]  I'm not going to announce when, but the next few months, we are going to launch on the major satellites, and it'll be on quite a few cable and broadcast TV stations.
[01:34:49.850 --> 01:34:52.311]  We've already got more than 15 lined up, ready to turn it on.
[01:34:52.651 --> 01:34:54.612]  Some are already downloading it every day and playing it.
[01:34:55.033 --> 01:35:00.636]  And some of them are big, like in Houston, on basic cable we're on, to millions of customers.
[01:35:01.776 --> 01:35:03.917]  And I'm going to be listing those stations, thanking them.
[01:35:04.578 --> 01:35:06.058]  We're really in the establishment's face.
[01:35:07.603 --> 01:35:09.684]  It is the PrisonPlanet.tv members.
[01:35:10.124 --> 01:35:17.086]  Those of you that get to see all the films, get to see the shows first, get your direct access to the 20 years of work.
[01:35:17.566 --> 01:35:24.888]  When you are a PrisonPlanet.tv member, you're helping finance and pay to get the word out to the general public that doesn't know what's happening.
[01:35:26.729 --> 01:35:31.170]  So you can hear guests like Ron Paul and William Benny and so many others here on the broadcast.
[01:35:31.330 --> 01:35:33.571]  So I want to thank all of you out there
[01:35:35.444 --> 01:35:42.690]  For your support, if you're not a PrisonPlanet.tv member, we're fighting the creation of a prison planet in the InfoWar.
[01:35:43.210 --> 01:35:44.351]  Please become a member today.
[01:35:44.832 --> 01:35:50.876]  If you are a member and aren't sharing your username with friends and family so they can tune in and watch, please do.
[01:35:53.599 --> 01:35:59.744]  You are the individuals that have the power in this fight to alert the sleeping giant and awaken this country and the world.
[01:36:00.144 --> 01:36:01.125]  That's beginning to happen.
[01:36:02.563 --> 01:36:05.564]  As bad as things are, there's a lot of good happening as well.
[01:36:06.145 --> 01:36:07.705]  So, PrisonPlanet.tv.
[01:36:08.046 --> 01:36:21.292]  We have free shipping in the month of July, which has got another 10 days or so to go, on all of the hundreds of high-quality products at InfowarsStore.com, or when you call 888-253-3139.
[01:36:21.312 --> 01:36:27.174]  25% off the Molon Malabe Made in America belt buckles.
[01:36:27.975 --> 01:36:29.395]  10% off all the Patriot apparel.
[01:36:29.675 --> 01:36:30.636]  T-shirts, you name it.
[01:36:32.429 --> 01:36:34.791]  And the profit goes to fund this operation.
[01:36:35.411 --> 01:36:45.098]  But satellites are the amount of time we have, and believe me, we haggled 15 grand a month, closed captioning 10,000 a month, not to mention reporters.
[01:36:45.919 --> 01:36:49.741]  All of it cost me millions and millions and millions of dollars a year.
[01:36:50.402 --> 01:36:54.224]  It is a testament to folks voting with their dollars that we're able to pay for all this.
[01:36:54.765 --> 01:36:57.727]  We couldn't do it in LA or New York because it's so expensive there.
[01:36:58.047 --> 01:36:58.828]  We're in Texas.
[01:36:59.870 --> 01:37:07.116]  And so by the grace of God, we're now reaching 20 million people a week, conservatively, one way or another, on all our platforms.
[01:37:07.796 --> 01:37:10.759]  I want to go to 40 million a week, 100 million a week.
[01:37:11.880 --> 01:37:26.431]  And so by going to Infowarslife.com, by getting the high quality vitamins and minerals and proprietary product lines, like DNA Force, Lung Cleanse, our colloidal silver, Super Mel Vitality, Survival Shield, Nacin Iodine X2,
[01:37:27.776 --> 01:37:32.338]  that you'll find these real game-changing products and help support this transmission.
[01:37:32.698 --> 01:37:38.380]  So, InfoWarsLife.com is the subsection that has the nutraceuticals of InfoWarsStore.com.
[01:37:39.080 --> 01:37:42.362]  Just go to InfoWarsStore.com and you can find everything right there.
[01:37:42.762 --> 01:37:45.603]  Okay, Mr. Benny, I've been asking some of the questions.
[01:37:45.663 --> 01:37:50.605]  Former head of technical operations at the NSA is our guest.
[01:37:51.165 --> 01:37:52.666]  If folks just joined us,
[01:37:54.039 --> 01:37:58.830]  Former technical leader for the intelligence with the NSA before becoming a whistleblower in 2001 to Congress.
[01:38:00.998 --> 01:38:02.819]  He did it the proper way until he got SWAT teamed.
[01:38:03.280 --> 01:38:09.004]  After more than 30 years with the agency, Benny has been described as one of the big, best analysts and codebreakers in NSA history.
[01:38:09.444 --> 01:38:13.607]  Benny continues to speak out on the NSA's data collection, exposefacts.org.
[01:38:14.268 --> 01:38:22.954]  I've got a lot of questions to answer, to try to get you to answer, but I also want to hear what you think is important front and center.
[01:38:23.555 --> 01:38:28.699]  So, go ahead Mr. Benny, what else should the public know about from your expert perspective?
[01:38:30.608 --> 01:38:37.950]  Well, relative to the OPM loss of data, I mean, they could have easily encrypted that data.
[01:38:37.970 --> 01:38:42.532]  It doesn't matter whether you have data stored on an old set of equipment or a new set.
[01:38:42.932 --> 01:38:45.633]  It's still stored in a database.
[01:38:46.533 --> 01:38:48.894]  You can encrypt a database no matter where it is.
[01:38:48.974 --> 01:38:51.434]  So they could have done that all along, but they didn't.
[01:38:52.015 --> 01:38:54.035]  So that even made them even more vulnerable.
[01:38:55.096 --> 01:38:59.877]  So that would have been a simple solution for them to do and to help protect that information.
[01:39:01.838 --> 01:39:04.379]  So, I mean, they're not making good decisions here, period.
[01:39:04.659 --> 01:39:08.600]  I mean, these are not people who are competent at securing anything.
[01:39:08.620 --> 01:39:10.100]  I mean, the same is true with NSA.
[01:39:10.140 --> 01:39:14.221]  I mean, they're doing this bulk acquisition of information and burying themselves.
[01:39:14.881 --> 01:39:26.104]  And I use the case of the Garland shooting, Garland, Texas shooting down there, where, you know, a member of Anonymous tipped off the local police down there that they were going to be attacked two days before the attack occurred.
[01:39:26.664 --> 01:39:29.385]  And yet our intelligence community, for which we pay over $100 billion a year,
[01:39:31.661 --> 01:39:32.823]  Said absolutely nothing.
[01:39:33.063 --> 01:39:33.443]  Why?
[01:39:33.564 --> 01:39:36.347]  Because they're buried in so much information they can't find it.
[01:39:36.427 --> 01:39:45.419]  Whereas Anonymous was very focused, they had a focused attack, a focused look at people who were involved in terrorism or were showing signs of being radicalized.
[01:39:45.759 --> 01:39:49.524]  And they found the information, whereas our intelligence community didn't.
[01:39:50.296 --> 01:40:01.543]  And so they have the incompetence that the top levels of all these agencies are adopting the incorrect process for the entire agencies of the intelligence community.
[01:40:01.863 --> 01:40:06.686]  That means they're making us all more vulnerable than we've ever been before.
[01:40:08.331 --> 01:40:13.335]  So, I mean, that's so important that people don't seem to realize, well, they keep saying they're doing this for our protection.
[01:40:13.375 --> 01:40:23.202]  Well, so did the Nazis in 1933, when they, you know, took power to do anything with anybody with NDAA, Section 1021, which is Special Order 48 for the Nazis.
[01:40:23.242 --> 01:40:26.664]  The same kind of thing has occurred down through history over and over again.
[01:40:27.385 --> 01:40:33.609]  And if their objective is to protect us, then they ought to do things smartly, professionally, and with discipline.
[01:40:34.070 --> 01:40:35.611]  And that's what they're not doing.
[01:40:39.412 --> 01:40:40.833]  So what is the endgame?
[01:40:40.873 --> 01:41:02.606]  I mean, obviously hundreds of billions of dollars are being made a year by private contractors and big companies, so they're always lobbying for more and more of this, but then you have giant sprawling facilities in Utah, Texas, Maryland, all over the place, not to mention 800,000 people that are outside government with security clearances, building the ultimate hackable
[01:41:03.954 --> 01:41:07.077]  Open door, nightmare system.
[01:41:07.657 --> 01:41:09.899]  How do they think they're going to get away with this?
[01:41:09.999 --> 01:41:13.001]  I mean, it's going to create more and more disasters.
[01:41:13.041 --> 01:41:19.786]  Now the Chinese have stolen 21 million background dossiers on federal employees and operatives.
[01:41:20.327 --> 01:41:24.490]  I mean, this is just unprecedented and nobody's getting in trouble for it.
[01:41:26.127 --> 01:41:40.656]  Yeah, I think they feel that this is what President Eisenhower really warned us about back in 1961, was the power of the evolving, at the time, military-industrial complex, is the way he called it.
[01:41:40.997 --> 01:41:45.559]  But it's really the military-industrial-intelligence complex, which includes government.
[01:41:47.155 --> 01:41:51.439]  The supposed intelligence committees that were supposed to prevent spying on U.S.
[01:41:51.479 --> 01:41:57.864]  citizens as a result of the FISA laws back in 1978, in fact, are now advocates for spying on U.S.
[01:41:57.904 --> 01:41:58.365]  citizens.
[01:41:59.025 --> 01:42:01.948]  So that's the kind of reversal that's gone on.
[01:42:02.068 --> 01:42:15.039]  I mean, our entire government in the intelligence-related field, national security, if you will, has now felt that they're above the law, they're above the Constitution, they can do anything they feel is necessary, and nobody's going to stop them.
[01:42:15.894 --> 01:42:31.868]  And everybody's afraid to do anything, because they'll feel that if political people started doing, they would fear being labeled, you know, weak on terror, weak on national security, and they don't want that label, and so therefore they go along to get along.
[01:42:32.711 --> 01:42:33.831]  Well, take Rand Paul.
[01:42:33.971 --> 01:42:36.732]  He said four years ago, don't fund the Free Syrian Army.
[01:42:37.172 --> 01:42:39.552]  They're really Wahhabis out of Saudi Arabia.
[01:42:40.332 --> 01:42:53.955]  And then now, they go on the news and say, because you're not for the Patriot Act extension, or illegal NSA spying, it's going to be your fault when we get hit by terrorists, when they have this giant NSA system, and it didn't stop anything.
[01:42:54.895 --> 01:42:55.775]  That's exactly right.
[01:42:55.835 --> 01:42:58.716]  And that's because they're not doing a professional, disciplined approach.
[01:42:59.375 --> 01:43:08.019]  The management is directing something that is focused on getting more money and more money and building a bigger bureaucracy and not actually solving problems.
[01:43:09.479 --> 01:43:15.562]  That's the way they've approached this entire problem from the beginning, even before 9-11.
[01:43:16.342 --> 01:43:25.286]  I mean, it was basically they allowed things to happen without actually trying to stop them and doing smart things to make that happen, make that possible.
[01:43:27.105 --> 01:43:29.786]  They just were looking for money as the main objective.
[01:43:30.766 --> 01:43:31.806]  Well, we know what's going to happen.
[01:43:31.826 --> 01:43:40.809]  The Chinese are going to use that database to make connections between the people that are on the list and operatives inside their country.
[01:43:40.829 --> 01:43:45.350]  And they're undoubtedly going to end up imprisoning or killing U.S.
[01:43:45.450 --> 01:43:49.471]  operatives inside China and rolling up the entire Western operation.
[01:43:50.618 --> 01:43:55.522]  And it only seems like it's a matter of time before this confrontation with China escalates.
[01:43:55.923 --> 01:43:58.445]  But so many of our leaders are heavily invested in China.
[01:43:58.805 --> 01:44:00.847]  They're basically already double agents to China.
[01:44:00.867 --> 01:44:03.149]  I mean, this just seems like a recipe for disaster.
[01:44:04.810 --> 01:44:05.711]  I couldn't agree more.
[01:44:05.751 --> 01:44:09.814]  I mean, we're not doing anything smart in most international arenas.
[01:44:11.155 --> 01:44:16.400]  I mean, it's just not it's just not smart to do the taking the and doing the procedures that we're doing, even like with the
[01:44:17.552 --> 01:44:22.117]  I don't understand why we didn't put more pressure on the Iranians to get a better deal.
[01:44:22.197 --> 01:44:24.059]  I mean, why didn't we ask for a better deal?
[01:44:24.360 --> 01:44:26.923]  It seemed like we caved on every point that they were asking on.
[01:44:27.583 --> 01:44:29.626]  You know, it doesn't make a lot of sense to me to do that.
[01:44:31.803 --> 01:44:33.824]  You know, usually I can figure out what's going on.
[01:44:33.844 --> 01:44:35.845]  I can't figure out what's going on with Iran.
[01:44:36.925 --> 01:44:45.428]  Because the West is clearly funding Iran's archenemy, Saudi Arabia, and allowing them to run a Sunni takeover.
[01:44:46.429 --> 01:44:49.790]  And then meanwhile, we've been fighting a proxy war against Iran in Syria.
[01:44:50.250 --> 01:44:56.453]  But then on the other hand, we make a one-sided deal that is for Iran, and then they make fun of us.
[01:44:57.753 --> 01:44:59.834]  I mean, I can't figure out what's going on.
[01:45:01.300 --> 01:45:04.284]  Yeah, it's hard to follow the bouncing ball in that arena.
[01:45:04.945 --> 01:45:07.408]  That's for sure.
[01:45:07.788 --> 01:45:09.391]  I really don't know what to say myself.
[01:45:09.411 --> 01:45:10.552]  I don't know how to characterize that.
[01:45:14.201 --> 01:45:30.174]  Meanwhile, for those that just joined us, you got SWAT teamed for going and whistleblowing to Congress, and they tried to put you and others in prison, so that's who this government's focused on, is people like you that built so much of what they're misusing today.
[01:45:30.434 --> 01:45:34.217]  So I guess, honorable service to the Republic, that's legal and lawful, is punished.
[01:45:34.737 --> 01:45:37.580]  Being an absolute whore trader is rewarded.
[01:45:40.307 --> 01:45:52.117]  Yeah, I think I refer to that as population control, which is the objective of mass acquisition of data on everybody in your country, or on the planet.
[01:45:52.918 --> 01:45:54.419]  It's really population control.
[01:45:55.980 --> 01:45:57.762]  So that's really what they're after, I think.
[01:45:59.423 --> 01:46:02.826]  That way they get to manipulate anybody they want to do anything they want them to do.
[01:46:05.697 --> 01:46:12.740]  And then they just hope that other governments and corporations are too incompetent to know how to use the data that they can get as well.
[01:46:12.800 --> 01:46:13.901]  That just sounds arrogant.
[01:46:15.182 --> 01:46:26.967]  Well, so far it's been pretty much true, except that there's like some of the cases when they have these break-ins and theft of information, why that shows that others are starting to wise up too.
[01:46:28.368 --> 01:46:29.469]  So, I mean, it means that
[01:46:31.366 --> 01:46:38.182]  It simply means that they can't guarantee that they will be the only ones to be able to leverage this information.
[01:46:41.459 --> 01:46:42.720]  Well, take Ashley Madison.
[01:46:43.340 --> 01:46:50.746]  From the time I heard that being promoted on talk radio by Howard Stern and people, I just immediately thought that sounds like a recipe for blackmail.
[01:46:51.346 --> 01:46:57.251]  And then now, 37 million people that have reportedly cheated on their spouses, that database has now been stolen.
[01:46:57.611 --> 01:47:02.435]  Why would anyone, if they were going to cheat on their spouse, go do it on a mass database?
[01:47:04.383 --> 01:47:23.509]  Yeah, that's really kind of...it's really...people don't realize what's possible today and, you know, with the information systems we have, they just don't realize that this information is out there forever for just about anybody to get to it if they know how to do that.
[01:47:26.035 --> 01:47:34.902]  William Binney, former technical director of the National Security Agency, is our guest, and we're here going over some of the latest developments.
[01:47:35.443 --> 01:47:47.192]  What do you make of a whole bunch of financial websites, the Wall Street Journal, airlines going down two weeks ago, the New York Stock Exchange going down, and they said it was not connected to a hack.
[01:47:48.713 --> 01:47:50.275]  Do you have any info on that, Mr. Binney?
[01:47:51.586 --> 01:48:03.108]  I don't have any first-hand knowledge of that, but it sure sounds suspicious, even by simply a time coincidence, that those things are happening without some central or coordinated action.
[01:48:03.568 --> 01:48:09.169]  You have to try to figure the random probability of that actually being that way.
[01:48:10.550 --> 01:48:14.870]  The random probability is pretty low, in my view anyway.
[01:48:15.730 --> 01:48:17.451]  Since you were last on, Clapper,
[01:48:19.997 --> 01:48:28.284]  Of course, for folks who don't know, who headed up the NSA, his lawyer came out and said that he was forgetful.
[01:48:28.905 --> 01:48:31.727]  He didn't mean to lie, saying the NSA does no domestic spying.
[01:48:32.067 --> 01:48:33.208]  He was just forgetful.
[01:48:33.529 --> 01:48:34.289]  What do you make of that?
[01:48:34.309 --> 01:48:38.473]  I think that's just a bunch of hard wash.
[01:48:38.873 --> 01:48:43.057]  I mean, he was given those questions, you know, two days in advance.
[01:48:44.218 --> 01:48:52.145]  So how can you be forgetful when you're given the questions you're going to be asked in committee and you go over them?
[01:48:52.225 --> 01:48:53.847]  How can you forget that you went over them?
[01:48:53.887 --> 01:48:55.889]  I mean, that's just a bunch of malarkey.
[01:48:56.297 --> 01:49:01.500]  Well, we see how the Supreme Court's acting, we see how Congress is acting, doing whatever foreign corporations want.
[01:49:01.941 --> 01:49:04.122]  We've been conquered with blackmail, I think it's clear.
[01:49:04.822 --> 01:49:09.385]  It's come out that the British Parliament's being blackmailed with their MI6 spying.
[01:49:09.805 --> 01:49:13.868]  It's come out the CIA is spying on the Senate Intelligence Committee.
[01:49:13.888 --> 01:49:23.514]  I mean, I think it's pretty clear we've been hoisted on our own petard, we've been hung on our own rope, and that this technology's been used to overthrow the country.
[01:49:26.017 --> 01:49:28.479]  I don't have a, I can't argue with that.
[01:49:28.539 --> 01:49:30.821]  That sounds very much on the mark to me.
[01:49:32.862 --> 01:49:37.006]  In your gut, do you think we're going to be able to reverse this or get it under control?
[01:49:38.607 --> 01:49:46.554]  Yeah, I really do because one of the basic, the fundamental thing that they're most afraid of is being exposed.
[01:49:47.495 --> 01:49:49.457]  I mean, that's why I think there's a lot of
[01:49:50.543 --> 01:49:59.325]  There's a lot of people who talk directly about issues, create a real firestorm, and are opposed by any number of people.
[01:49:59.685 --> 01:50:02.526]  That's because nobody wants to address the real hard problems.
[01:50:04.446 --> 01:50:08.307]  And when it comes to it, they try to cover up things that they're doing.
[01:50:08.387 --> 01:50:14.589]  So they're very sensitive to having sunlight put on the events or the things that they've actually done.
[01:50:15.998 --> 01:50:20.443]  And some of that is coming out and even being more discussed in Europe now.
[01:50:20.483 --> 01:50:33.295]  For example, the Bundestag is finding out that the BND had agreements with certain limited numbers of members of the higher-level members of their government to do certain things with NSA that the rest of the Bundestag didn't know about.
[01:50:33.335 --> 01:50:34.896]  Well, the same was true in our Congress.
[01:50:35.297 --> 01:50:38.540]  You see, we exported that technique of how to co-opt in
[01:50:39.415 --> 01:50:42.718]  Uh, uh, legislative areas around the world.
[01:50:43.058 --> 01:50:47.701]  How to give data to select people and then make them even more prominent because they're operatives.
[01:50:47.821 --> 01:50:49.262]  It's, it's, it's espionage.
[01:50:49.943 --> 01:50:51.324]  Let's come back and talk about that.
[01:50:51.344 --> 01:50:55.307]  When Merkel claimed a year ago she didn't know about NSA spying, and of course she did.
[01:50:55.747 --> 01:51:03.252]  William Benny's been over to Europe, he's been speaking to these parliaments, and we'll find out about his recent travels, and then take a few of your phone calls.
[01:51:03.292 --> 01:51:04.233]  Your quick questions, 800-259-9231.
[01:51:09.497 --> 01:51:13.562]  Communist China freely allows the sale of bulletproof armor plates, while our U.S.
[01:51:13.602 --> 01:51:16.625]  politicians argue from banning Americans from owning body armor.
[01:51:16.806 --> 01:51:18.147]  Does that sound right to you?
[01:51:18.428 --> 01:51:21.471]  Arm your American body at InfidelBodyArmor.com.
[01:51:21.771 --> 01:51:22.713]  Infidel Body Armor.
[01:51:23.273 --> 01:51:24.395]  Just won't quit.
[01:51:25.091 --> 01:51:27.192]  Hi, Ted Anderson with Midas Resources.
[01:51:27.432 --> 01:51:31.974]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:32.134 --> 01:51:33.714]  Get our 10 Reasons book free.
[01:51:33.895 --> 01:51:34.195]  Call 800-686-2237.
[01:51:34.215 --> 01:51:34.395]  That's 800-686-2237.
[01:51:40.509 --> 01:51:41.290]  This is Dan Pilla.
[01:51:41.310 --> 01:51:42.811]  Do you have the IRS money you can't pay?
[01:51:43.111 --> 01:51:44.392]  Are tax debts crippling you?
[01:51:44.752 --> 01:51:47.094]  I've defended people from the IRS for over 30 years.
[01:51:47.574 --> 01:51:49.436]  I've helped thousands and I can help you too.
[01:51:49.876 --> 01:51:53.919]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[01:51:54.379 --> 01:51:58.082]  Call 800-34-NO-TAX to finally get free of IRS debt.
[01:51:58.322 --> 01:52:01.785]  With the IRS's new programs, there's never been a better time to solve your problem.
[01:52:02.105 --> 01:52:02.525]  Call 800-34-NO-TAX.
[01:52:02.545 --> 01:52:04.166]  That's 800-34-NO-TAX or my website, danpilla.com.
[01:52:09.634 --> 01:52:18.338]  Silver has always been nature's very own antibiotic, and only one system allows you to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[01:52:18.538 --> 01:52:19.478]  Silver Lungs.
[01:52:19.618 --> 01:52:26.741]  With the addition of our unique lung delivery system, respiratory infections are targeted directly, where traditional oral administration simply cannot reach.
[01:52:26.921 --> 01:52:32.843]  This pioneering method also preserves the original particle sizes and delivers your silver solution directly into the bloodstream.
[01:52:32.963 --> 01:52:37.005]  See the Silver Lungs generator and lung delivery system at SilverLungs.com.
[01:52:37.085 --> 01:52:38.806]  That's SilverLungs.com.
[01:52:39.346 --> 01:52:40.527]  You know about RVs.
[01:52:40.727 --> 01:52:41.988]  You've heard about bunkers.
[01:52:42.188 --> 01:52:44.750]  But surviving is not recreation.
[01:52:44.950 --> 01:52:47.472]  And man wasn't made to live underground.
[01:52:47.712 --> 01:52:49.713]  Introducing Survivalist Camps.
[01:52:49.873 --> 01:52:58.339]  The ultimate fully functional off-the-grid survival bug-out house that's mobile, well-equipped, and custom-built to outlast any other RV or trailer.
[01:52:58.579 --> 01:53:01.381]  Go to survivalistcamps.com to learn more.
[01:53:01.581 --> 01:53:03.763]  That's survivalistcamps.com.
[01:53:03.903 --> 01:53:06.084]  Providing your basic needs to survive.
[01:53:06.505 --> 01:53:07.825]  survivalistcamps.com
[01:53:09.500 --> 01:53:10.941]  Identity theft is real.
[01:53:11.241 --> 01:53:15.083]  So real, it could be making you its next victim right now.
[01:53:15.323 --> 01:53:24.228]  At the gas pump, bank, or store where you shop with your credit card, bad guys with RFID scanners can peer into your wallet or purse from a short distance away.
[01:53:24.448 --> 01:53:32.517]  Stealing information from your RFID-enabled credit or debit cards, passports, room keys, and ID cards without you even knowing it.
[01:53:32.858 --> 01:53:37.283]  Stop the bad guys now with an RFID-blocking wallet from ID Stronghold.
[01:53:37.623 --> 01:53:42.249]  ID Stronghold founded the entire RFID-blocking industry over 10 years ago.
[01:53:42.509 --> 01:53:45.891]  Their stylish sleeves, clutch purses and wallets are shielded throughout.
[01:53:46.092 --> 01:53:48.473]  The best you can buy at great pricing.
[01:53:48.693 --> 01:53:49.774]  As low as $14.99.
[01:53:50.715 --> 01:53:52.736]  Don't wait until your wallet needs replacing.
[01:53:52.876 --> 01:53:54.697]  Protect your identity now.
[01:53:54.938 --> 01:53:57.539]  Click IDStronghold.com or call 1-800-610-2770.
[01:53:57.620 --> 01:53:57.860]  That's 1-800-610-2770.
[01:53:57.880 --> 01:53:58.280]  IDStronghold.
[01:53:58.320 --> 01:53:59.701]  The original RFID wallet company.
[01:54:09.482 --> 01:54:09.743]  Yeah.
[01:54:40.288 --> 01:54:47.711]  The story just broke on Infowars.com.
[01:54:48.811 --> 01:54:52.993]  Black rebel flag supporter dies after being ran off the road, witnesses say.
[01:54:54.608 --> 01:54:56.429]  That story is up on Infowars.com.
[01:54:56.990 --> 01:55:01.873]  They've got us all fighting over rebel flags while all of our basic freedoms are being stolen.
[01:55:01.913 --> 01:55:05.455]  William Binney is our guest with us 15 minutes to the next hour.
[01:55:05.475 --> 01:55:07.896]  We're going to talk to Steve, Chris, Eugene, and others.
[01:55:08.437 --> 01:55:12.759]  Quick questions or comments for our guest, one of the top NSA experts out there, 800-259-9231.
[01:55:18.359 --> 01:55:21.961]  But yeah, you've been out of the country and traveling the last few months, Mr. Benny.
[01:55:22.721 --> 01:55:28.264]  Tell us about the progress you're making alerting the world to what's happening, because whether it's here in the U.S.
[01:55:28.324 --> 01:55:32.025]  or Germany or anywhere, there are laws against this.
[01:55:32.346 --> 01:55:35.587]  This is not legal by any stretch of the imagination.
[01:55:36.027 --> 01:55:37.348]  So how are they getting away with it?
[01:55:39.009 --> 01:55:46.391]  Well, that's what I've been suggesting when I go to, like, for example, Germany or Europe, anywhere in Europe.
