[00:00.000 --> 00:15.000]  Music
[1:28:35.000 --> 1:28:47.000]  Absolutely. So I mean, what you saw in that proceeding throughout, you've seen attempts by the judge to not grant to grant objections made by the plaintiffs counsel without any basis being identified.
[1:28:47.000 --> 1:28:56.000]  Right. So for those folks out there in the law, you don't, you can't just say objection. You have to say objections, certain rule or certain evidentiary basis.
[1:28:56.000 --> 1:29:06.000]  She wasn't even requiring until this week a basis. The plaintiffs counsel would just get up and say objection. She would just brand it, sustain it, but without any analysis, any argument, or even the legal basis being listed.
[1:29:06.000 --> 1:29:10.000]  It was just embarrassing. It was something like out of idiocracy.
[1:29:10.000 --> 1:29:16.000]  The judge in idiocracy has looked more fair and more impartial than this judge in Connecticut had.
[1:29:16.000 --> 1:29:26.000]  And it's because of the sort of political partisan professional class prejudice against populist and populist voices in America. That's also part of it.
[1:29:26.000 --> 1:29:35.000]  But it's also part and parcel of we cannot have these public tragedies and traumas, the events whereby people use those for political partisan gain.
[1:29:35.000 --> 1:29:36.000]  And let's be clear.
[1:29:36.000 --> 1:29:47.000]  And then say they're not political like they had this FBI agent never said his name, you know, who he was. He had never talked about on the show, never showed an image of him, but he's suing me and it gets up there and attacks me and cries.
[1:29:47.000 --> 1:29:57.000]  Then they have a counterterrorism expert up saying, I'm this mastermind Lex Luthor, but he's a guy actually involved in real psyops. It's just totally insane.
[1:29:57.000 --> 1:30:06.000]  The reason our information is powerful is we're saying drag queen pedophile times wrong, open borders is wrong, fentanyl is wrong, war with rush is wrong.
[1:30:06.000 --> 1:30:12.000]  The power of the propaganda is is true. The power of the information is people agree.
[1:30:12.000 --> 1:30:20.000]  I'm just a regular guy who gets on the air and covers news and that's what they're afraid of because I'm not taking orders from them.
[1:30:20.000 --> 1:30:28.000]  Here's another clip with your big hit partner with your syndicated show, Viva Fry saying, I'm watching all the shows testimony from yesterday.
[1:30:28.000 --> 1:30:33.000]  What is going on is truly making a mockery of the judicial system. This is a key clip here at us.
[1:30:33.000 --> 1:30:43.000]  I can go in and I can pull up reports myself, but I've not been doing that because I don't we don't.
[1:30:43.000 --> 1:30:52.000]  Who's doing it now when you do get it? Does anybody send judge? I'm not allowed under the judge's order to tell you about what happened to my company.
[1:30:52.000 --> 1:30:56.000]  That's not true, Mr. Jones. What I'm asking you is who sends you daily sales reports?
[1:30:56.000 --> 1:30:58.000]  He's answered, asked and answered several times.
[1:30:58.000 --> 1:31:01.000]  I didn't get the answer, so can you say it again?
[1:31:01.000 --> 1:31:04.000]  Okay, you're telling me to answer the question.
[1:31:04.000 --> 1:31:13.000]  Right, so I'm going to excuse the jury again. You're going to get your exercise today for those of you who worship this.
[1:31:13.000 --> 1:31:20.000]  So just put your pads down and you'll follow up.
[1:31:20.000 --> 1:31:26.000]  I think he's following the rules here. I think he was probably going to say it's one of the bankruptcy.
[1:31:26.000 --> 1:31:29.000]  Just the bankruptcy people are in control of it.
[1:31:29.000 --> 1:31:30.000]  Who sends you the daily sales reports?
[1:31:30.000 --> 1:31:40.000]  That was nice and loud.
[1:31:40.000 --> 1:31:42.000]  That caused the identity of a person.
[1:31:42.000 --> 1:31:53.000]  No, no, so in fairness to Mr. Jones, you could have said whatever the lingo is for a bankruptcy.
[1:31:53.000 --> 1:31:58.000]  Yes, until yesterday, the CRO, the bankruptcy is in full control of everything.
[1:31:58.000 --> 1:32:00.000]  And then it's not responsive to my question.
[1:32:00.000 --> 1:32:01.000]  Objection?
[1:32:01.000 --> 1:32:02.000]  No.
[1:32:02.000 --> 1:32:03.000]  Because I can't see it.
[1:32:03.000 --> 1:32:06.000]  So the question, no, you did the right thing.
[1:32:06.000 --> 1:32:18.000]  You asked who gets the daily sales reports now, and if the answer was the bankruptcy person, then he knows he's not supposed to say that.
[1:32:18.000 --> 1:32:21.000]  I said who sends you daily sales reports?
[1:32:21.000 --> 1:32:25.000]  He says no one does. When he gets them, he gets them from the bankruptcy people.
[1:32:25.000 --> 1:32:27.000]  I don't think he said no one does, but that's correct.
[1:32:27.000 --> 1:32:32.000]  All right, so what do you propose to do?
[1:32:32.000 --> 1:32:36.000]  Because he's following the rules.
[1:32:36.000 --> 1:32:47.000]  Now, the reason that's so important is it's now the bankruptcy CRO, who the court removed for other reasons just a week ago or a few days ago.
[1:32:47.000 --> 1:32:48.000]  Now, I don't get them every day.
[1:32:48.000 --> 1:32:53.000]  I get like every three or four days, I got to call them because it goes to their bank and I've got to then get the report.
[1:32:53.000 --> 1:32:54.000]  I don't get it live time anymore.
[1:32:54.000 --> 1:32:56.000]  That's what bankruptcy is.
[1:32:56.000 --> 1:32:57.000]  But that's not the issue.
[1:32:57.000 --> 1:32:59.000]  She's barred me from talking about this.
[1:32:59.000 --> 1:33:06.000]  He knows that and he brings that up knowing she's threatened me with criminal contempt, six months in jail, if I tell them.
[1:33:06.000 --> 1:33:10.000]  And she promised, oh, he's not going to be allowed to ask you these questions, but he still does it, Barnes.
[1:33:10.000 --> 1:33:14.000]  This is just, it just shows how we're straightjacketed here.
[1:33:14.000 --> 1:33:15.000]  Oh, completely.
[1:33:15.000 --> 1:33:17.000]  And it's a, like you said, show trial.
[1:33:17.000 --> 1:33:19.000]  Everything about this is for political public theater.
[1:33:19.000 --> 1:33:28.000]  Everything about this is to try to induce additional sanctions for the court to misuse and abuse its power as it already has in this case throughout.
[1:33:28.000 --> 1:33:34.000]  And so it reveals the true motives also of the case.
[1:33:34.000 --> 1:33:39.000]  If the case was about public justice for the parent, 90% of the trial wouldn't have happened.
[1:33:39.000 --> 1:33:48.000]  Take that expert, as you mentioned, that expert actually testified under penalty of perjury that big tech never manipulates anything.
[1:33:48.000 --> 1:33:50.000]  That it's other people who manipulate big tech.
[1:33:50.000 --> 1:33:53.000]  Can you imagine saying that under penalty of perjury?
[1:33:53.000 --> 1:33:55.000]  I mean, that is perjure testimony.
[1:33:55.000 --> 1:33:59.000]  No competent expert could say that honestly under penalty of perjury.
[1:33:59.000 --> 1:34:12.000]  So you have a so-called expert up there lying under oath who's going to face no consequences for it because of how corrupt the Connecticut legal political system has become in recent years.
[1:34:12.000 --> 1:34:16.000]  And Connecticut unfortunately has a long history of political corruption.
[1:34:16.000 --> 1:34:27.000]  In this kind of case, whereas you're being targeted, if you simply answer the question, if you simply defend yourself adequately, you're being, and this was the whole case.
[1:34:27.000 --> 1:34:29.000]  This is how default came about.
[1:34:29.000 --> 1:34:40.000]  I mean, default came about because if you said you were innocent and did not have evidence of your guilt because you were innocent, they said, aha, that proves that you're guilty and we have to default you.
[1:34:40.000 --> 1:34:42.000]  That's how nuts this has been.
[1:34:42.000 --> 1:34:46.000]  It's been nuts. I mean, this has been inquisition style justice.
[1:34:46.000 --> 1:34:52.000]  And it's an I don't know of any American case that has been this egregious in its public display.
[1:34:52.000 --> 1:35:02.000]  After we have people like Nick Rakeda, who's one of the lead lawtubers that covers trials, cover the written house trial, Johnny Depp trial, etc.
[1:35:02.000 --> 1:35:07.000]  He because he started covering this trial because he was outraged by what he was witnessing.
[1:35:07.000 --> 1:35:09.000]  It's like this is all insanity.
[1:35:09.000 --> 1:35:17.000]  I mean, he just watched part of your testimony and the judge's behavior and plaintiff's counsel behavior said plaintiff's counsel's behavior was outrageous.
[1:35:17.000 --> 1:35:21.000]  And the judges refusal to discipline him was the entire source of the issues.
[1:35:21.000 --> 1:35:24.000]  Well, that's what Norm told me this morning.
[1:35:24.000 --> 1:35:28.000]  He said, if I did what Maddie did, I would have been arrested.
[1:35:28.000 --> 1:35:31.000]  And she didn't even overruling.
[1:35:31.000 --> 1:35:33.000]  And she's not disciplining him at all.
[1:35:33.000 --> 1:35:35.000]  She's not sanctioning him at all.
[1:35:35.000 --> 1:35:39.000]  There he is caught directly asking a question.
[1:35:39.000 --> 1:35:42.000]  He knew he was prohibited and agreed he would not ask.
[1:35:42.000 --> 1:35:47.000]  And when he's caught, he just keeps asking it over and over and over and over again.
[1:35:47.000 --> 1:35:49.000]  I mean, it reveals the end.
[1:35:49.000 --> 1:35:50.000]  And why?
[1:35:50.000 --> 1:35:53.000]  And he put in the filing that I couldn't mention financials or bankruptcy.
[1:35:53.000 --> 1:35:54.000]  Exactly.
[1:35:54.000 --> 1:36:00.000]  So you have a judge who's the whole goal is you're only allowed to give the answers they want you to give.
[1:36:00.000 --> 1:36:05.000]  If you don't, they go ballistic, demand contempt, demand sanctions, demand some other action.
[1:36:05.000 --> 1:36:09.000]  While they themselves are asking the questions they know that you can't answer.
[1:36:09.000 --> 1:36:12.000]  Or if you do answer honestly, you can get sanctioned for.
[1:36:12.000 --> 1:36:15.000]  It's insane at multiple levels.
[1:36:15.000 --> 1:36:18.000]  This whole trial is a joke.
[1:36:18.000 --> 1:36:24.000]  I mean, this trial, 90% of the evidence has nothing to do with what's supposedly on trial.
[1:36:24.000 --> 1:36:27.000]  Almost none of it has to do with I'm a plaintiff.
[1:36:27.000 --> 1:36:28.000]  This happened to me.
[1:36:28.000 --> 1:36:30.000]  Here's how it happened to me.
[1:36:30.000 --> 1:36:31.000]  Here's who caused it.
[1:36:31.000 --> 1:36:33.000]  Here's how I suffered.
[1:36:33.000 --> 1:36:35.000]  That's that's 10% of the testimony.
[1:36:35.000 --> 1:36:40.000]  And the 90% is why Alex Jones is bad and dangerous and must be shut up.
[1:36:40.000 --> 1:36:43.000]  And that's what the plaintiff's lawyer said in his opening statement.
[1:36:43.000 --> 1:36:46.000]  He defined justice as shutting you up.
[1:36:46.000 --> 1:36:52.000]  He defined justice as you never being able to get to a microphone ever again, just like you showed in that clip.
[1:36:52.000 --> 1:36:54.000]  What is he obsessed with?
[1:36:54.000 --> 1:36:57.000]  He's obsessed with you being able to have a voice in the future.
[1:36:57.000 --> 1:36:58.000]  He's obsessed with it.
[1:36:58.000 --> 1:37:00.000]  And that has nothing to do with the Sandy Hook case.
[1:37:00.000 --> 1:37:12.000]  So Mars, let me raise this because I want to play a clip and then finish up with this and move on to geopolitics in Russia and Ukraine and the economy and pick your brain about Matt Gaetz and all of it.
[1:37:12.000 --> 1:37:18.000]  What do you think this is going to do in the short term, midterm and long term?
[1:37:18.000 --> 1:37:22.000]  Because obviously the judge is starting to panic.
[1:37:22.000 --> 1:37:32.000]  Obviously, Matt, he's panicking. He's being criticized everywhere. If people see my God, this is really a kangaroo court that even mainline legal analysts who are Democrats are going, this is really embarrassing.
[1:37:32.000 --> 1:37:37.000]  I mean, what did they think was going to happen when they did this?
[1:37:37.000 --> 1:37:42.000]  They thought their show trial would look like a Soviet style show trial that it would play to their script.
[1:37:42.000 --> 1:37:49.000]  And they don't know how to handle it when Norm Patis refuses to forfeit his duties and obligations of advocacy for his client.
[1:37:49.000 --> 1:37:55.000]  They don't know how to handle it when you refuse to answer dishonestly and insist on answering honestly.
[1:37:55.000 --> 1:37:59.000]  I mean, as you pointed out, you know, he was like, oh, aren't you just obsessed with your perception?
[1:37:59.000 --> 1:38:03.000]  You're like, no, I'm obsessed with beating globalists. That's what I'm obsessed with.
[1:38:03.000 --> 1:38:11.000]  And he can't answer. He can't respond or retort because that doesn't fit their script and they don't know how to react when their script isn't going to script.
[1:38:11.000 --> 1:38:17.000]  And so he was projecting because all he cares about is looking at the camera being a cutie cake when, no, I'm ready to die for this.
[1:38:17.000 --> 1:38:22.000]  I mean, I'm trying to tell the truth. I'm a good guy. Sometimes they get overzealous, but I care about defeating them.
[1:38:22.000 --> 1:38:26.000]  That's the mission. I'm is defeating you, Jackass.
[1:38:26.000 --> 1:38:35.000]  Absolutely. It's defeating this agenda that would strip us of our core rights and liberties in every this case is a perfect emblematic example of it.
[1:38:35.000 --> 1:38:43.000]  It not only implicates First Amendment freedom of speech, freedom of expression, freedom of press, freedom of association and the Second Amendment right to self defense.
[1:38:43.000 --> 1:38:49.000]  That is depends on the First Amendment's ability to keep it robustly protected in the court of public opinion.
[1:38:49.000 --> 1:38:53.000]  But it's the right to privacy under the Fourth Amendment because a lot of information was forced to be disclosed.
[1:38:53.000 --> 1:38:59.000]  It should not have been legally or constitutionally. It's the Fifth Amendment right to do process, which is being denied on a regular basis.
[1:38:59.000 --> 1:39:06.000]  And unlike you said, a lot of top lawyers are seeing this, but wait, all his evidence is on the screen. How is he defaulted?
[1:39:06.000 --> 1:39:14.000]  Exactly. I mean, that's because they all bought the media narrative that, oh, Jones never participate in discovery. Now he's told me that's a complete lie.
[1:39:14.000 --> 1:39:19.000]  You produced more discovery than any defendant in the history of a media libel case.
[1:39:19.000 --> 1:39:27.000]  I've challenged people for over a year now to produce any case where somebody was defaulted who produced the amount of discovery you did,
[1:39:27.000 --> 1:39:32.000]  or to produce any case where a media defendant produced as much discovery as you did.
[1:39:32.000 --> 1:39:40.000]  Does anybody think the New York Times and the Project Veritas case and the Sarah Palin case and the Coving, Nicholas Sandman case, Covington case,
[1:39:40.000 --> 1:39:43.000]  did they had to produce their financial information? I've seen no evidence.
[1:39:43.000 --> 1:39:48.000]  No, they won't even produce their emails about Project Veritas.
[1:39:48.000 --> 1:39:51.000]  Exactly. They'll produce nothing.
[1:39:51.000 --> 1:39:57.000]  Correct. I mean, and what we're seeing is this political weaponization of the legal system with judges who don't enforce the law
[1:39:57.000 --> 1:40:05.000]  and don't discipline rogue plaintiff and prosecutor lawyers that they're politically aligned with and jury pools that are very tainted.
[1:40:05.000 --> 1:40:11.000]  I mean, you look at that Project Veritas verdict in the District of Columbia yesterday, that these are the kind of cases that are going to come about
[1:40:11.000 --> 1:40:19.000]  because they're doing what the Southern corrupt political apparatus did during the 1950s, which is weaponize the legal system,
[1:40:19.000 --> 1:40:26.000]  weaponize law enforcement, weaponize the justice system to suppress dissident speech on civil rights and civil liberties.
[1:40:26.000 --> 1:40:33.000]  And that's how New York Times versus Sullivan came about. It was a huge verdict that was in excess of any reason or proportionality
[1:40:33.000 --> 1:40:36.000]  because the jury pool wanted to punish civil rights people.
[1:40:36.000 --> 1:40:41.000]  And unlike your case, in that case, they actually got a bunch of facts wrong.
[1:40:41.000 --> 1:40:47.000]  I mean, it wasn't like NAACP and other civil rights organizations were purely innocent in that case. They made mistakes.
[1:40:47.000 --> 1:40:50.000]  But the Supreme Court was like, hold on a second.
[1:40:50.000 --> 1:40:57.000]  This is obvious over political weaponization of the state power of judicial control over people through the civil tort system.
[1:40:57.000 --> 1:41:03.000]  That's going to gut First Amendment civil rights and free speech and free press in America unless we put a limit on it.
[1:41:03.000 --> 1:41:08.000]  And that's exactly when they're reopening that door all over again in this case.
[1:41:08.000 --> 1:41:12.000]  Robert, any constitutional right, you have to object to this case.
[1:41:12.000 --> 1:41:14.000]  Let me do this. This is the final point. I want to head on this.
[1:41:14.000 --> 1:41:19.000]  We're going to put a little clip and come back from Reagan, get it all the other huge news because that's where you're really going to shine here.
[1:41:19.000 --> 1:41:26.000]  I want your view on Russia and the economy and Matt Gaetz and the midterms of 45 days and so much more.
[1:41:26.000 --> 1:41:28.000]  But take Elizabeth Williamson.
[1:41:28.000 --> 1:41:31.000]  This woman is a Sandy Hook groupie.
[1:41:31.000 --> 1:41:35.000]  This woman writes her book, tries to make money on Sandy Hook, uses me of it.
[1:41:35.000 --> 1:41:40.000]  She goes around for years and says stuff that's not true or twisted about me constantly.
[1:41:40.000 --> 1:41:42.000]  We never really follow her.
[1:41:42.000 --> 1:41:52.000]  But yesterday, I'm about to leave the Airbnb I met because we decided not to do the cross examination and just do my own case next week.
[1:41:52.000 --> 1:41:57.000]  And one of my security guys walks over and says, look, here's the New York Times.
[1:41:57.000 --> 1:42:01.000]  It's all over the news saying your lawyer just attacked you in court and said, you're a horrible person.
[1:42:01.000 --> 1:42:06.000]  Everything you say is fake. You did a terrible job.
[1:42:06.000 --> 1:42:09.000]  And so that's why you're not testifying today.
[1:42:09.000 --> 1:42:13.000]  So I call Norm. He calls back in 10 minutes at a break.
[1:42:13.000 --> 1:42:15.000]  He goes, he starts literally freaking out.
[1:42:15.000 --> 1:42:17.000]  He said, we didn't even talk about you in the court case.
[1:42:17.000 --> 1:42:22.000]  I mean, it was behind the, it was, you know, it was in chambers and, you know, they want to cancel this.
[1:42:22.000 --> 1:42:24.000]  They're on the ropes. I didn't say that.
[1:42:24.000 --> 1:42:27.000]  I think you did a great job. Everybody's calling me. He said, you did a great job.
[1:42:27.000 --> 1:42:28.000]  He goes, you're joking.
[1:42:28.000 --> 1:42:31.000]  And I sent her the text and he literally said he lost control.
[1:42:31.000 --> 1:42:33.000]  He started screaming at her when he saw her in the hallway.
[1:42:33.000 --> 1:42:35.000]  And so she says, I'm sorry, I'm sorry.
[1:42:35.000 --> 1:42:37.000]  I shouldn't have done it.
[1:42:37.000 --> 1:42:41.000]  I'm thinking, Norm, I want to trust you, but it's hard to believe she'd lie that bad.
[1:42:41.000 --> 1:42:45.000]  He goes, I'm telling you, she's going to retract. It's a lie.
[1:42:45.000 --> 1:42:48.000]  She then said, I'm sorry. I made it up in a tweet.
[1:42:48.000 --> 1:42:56.000]  So she puts it out against 20,000 retweets when I first saw it saying, well, Jones's lawyer says he's horrible.
[1:42:56.000 --> 1:42:59.000]  That's why he's not testifying. He did such a bad job.
[1:42:59.000 --> 1:43:01.000]  I'll show it to you in a moment. The articles on info wars.com.
[1:43:01.000 --> 1:43:03.000]  This isn't about Alex Jones.
[1:43:03.000 --> 1:43:07.000]  It's just like they lied about WMDs in Iraq, the New York Times and knew they were doing it.
[1:43:07.000 --> 1:43:10.000]  They lie on purpose. Everything you're accusing me of.
[1:43:10.000 --> 1:43:16.000]  I imagine if I was a court reporter and I said, this person's lawyer just got up and said their client's a horrible person.
[1:43:16.000 --> 1:43:18.000]  You better be able to back it up.
[1:43:18.000 --> 1:43:22.000]  What insulated world does Elizabeth Williamson live in?
[1:43:22.000 --> 1:43:25.000]  She's basically, in my view, a stalker.
[1:43:25.000 --> 1:43:32.000]  What insulated world do you live in where you go and make up a fake quote on Twitter
[1:43:32.000 --> 1:43:34.000]  not thinking people are going to challenge you?
[1:43:34.000 --> 1:43:36.000]  And the truth is we've not been challenging her.
[1:43:36.000 --> 1:43:38.000]  But now they've gone so far.
[1:43:38.000 --> 1:43:44.000]  Here's the headline. Alex Jones, Sandy Hook Trial, New York Times writer issues correction after tweeting fake news.
[1:43:44.000 --> 1:43:47.000]  And she took the tweet down. She can't see it. We have a screenshot.
[1:43:47.000 --> 1:43:54.000]  Alex Jones, Jones could have testified today, but as his lawyer said in court, didn't say this in court.
[1:43:54.000 --> 1:43:56.000]  I went back and watched the video.
[1:43:56.000 --> 1:44:05.000]  But as his lawyer said in court this morning, he's so badly damaged himself yesterday that he's time away from the jury.
[1:44:05.000 --> 1:44:10.000]  Norm's doing victory laps. Everybody's calling him saying, Chris Manny, crap the bed.
[1:44:10.000 --> 1:44:12.000]  Judges are calling him. Everybody's flipping out.
[1:44:12.000 --> 1:44:15.000]  It's incredible. Everybody agrees. It blew up in their face.
[1:44:15.000 --> 1:44:19.000]  He gets up there and says, well, everybody, you know, we have such a big victory. We're not going to do this.
[1:44:19.000 --> 1:44:21.000]  She goes, I'm not going to let that happen.
[1:44:21.000 --> 1:44:27.000]  So she goes in lies. He would know this is on television. None of it was said. Not even close.
[1:44:27.000 --> 1:44:38.000]  And then deletes the tweet and says this, folks, I'm going to delete this tweet after talking with at Patis Norm Jones lawyer who raised it in the courtroom.
[1:44:38.000 --> 1:44:41.000]  He wouldn't have said it's a lie. The judge would let him say it, though not with me.
[1:44:41.000 --> 1:44:43.000]  I asked him after what's wrong.
[1:44:43.000 --> 1:44:50.000]  He makes the accurate point that he did not say this as I wrote here. I apologize for the error.
[1:44:50.000 --> 1:44:54.000]  It's not an error. You're a lying witch that flew in there on a broom.
[1:44:54.000 --> 1:45:00.000]  I mean, I mean, Norm, Norm was beside. I said, Norm, stop freaking out.
[1:45:00.000 --> 1:45:05.000]  When I told him, he said, he said, I called her in the break and he goes, you're joking. She didn't say that.
[1:45:05.000 --> 1:45:08.000]  He said, we didn't even talk about you in the hearing.
[1:45:08.000 --> 1:45:12.000]  We went back and they decided to recess for the day because they were in shambles.
[1:45:12.000 --> 1:45:17.000]  He goes, he goes, you're joking, right? He didn't believe me.
[1:45:17.000 --> 1:45:23.000]  She literally pulled it out of her butt to say that and think she can do that.
[1:45:23.000 --> 1:45:28.000]  I mean, these people are insane. I know I'm ranting Barnes, but give us your take on this.
[1:45:28.000 --> 1:45:32.000]  What you're seeing is another case of confession through projection.
[1:45:32.000 --> 1:45:40.000]  So here you have a libel case being covered by a journalist for the so-called paper of record in America, the New York time.
[1:45:40.000 --> 1:45:44.000]  And yet she's the one doing the lying and the libeling and the defaming.
[1:45:44.000 --> 1:45:54.000]  So and it reflects a broader pattern because the big allegation by her and big media has been that Alex Jones and Info Wars profited off of Sandy Hook.
[1:45:54.000 --> 1:45:59.000]  When the truth and that doing so will propagate more bad events in the future.
[1:45:59.000 --> 1:46:09.000]  When the truth is, it's big media. It's Elizabeth Williamson. It's the New York Times that profited off of Sandy Hook that profits off of school shootings.
[1:46:09.000 --> 1:46:24.000]  And they know their continued media coverage of it, their glorification and glamorization effectively with mass publication of the shooter increases the risk of future school shootings.
[1:46:24.000 --> 1:46:31.000]  So the reality is it's a classic case of confession through projection. People accusing you of things that they are in fact guilty of.
[1:46:31.000 --> 1:46:42.000]  And that's what this is simply emblematic of. Just as this whole trial has been emblematic of the circus and show trial nature of these legal proceedings for political weaponized purposes.
[1:46:42.000 --> 1:46:52.000]  Her interaction, this one event is a perfect symbol, a sort of truth and a grain of sand to quote Faulkner of the whole nature of the big media's coverage of this case.
[1:46:52.000 --> 1:47:01.000]  No, but I agree. But why would she think she could whole cloth make up something when nothing even was said like that? It was agreed behind chambers is going to happen.
[1:47:01.000 --> 1:47:09.000]  They came out in the journey for the day. And then she just says, well, he just said his client is a joke and had to leave because he messed up so bad.
[1:47:09.000 --> 1:47:18.000]  I mean, maybe like I said, five tornadoes hit Austin today and people go look, no tornadoes were even here. It's like, I mean, my career would be over.
[1:47:18.000 --> 1:47:22.000]  And they just do this like constantly.
[1:47:22.000 --> 1:47:28.000]  It's gaslight. It's gaslight from the old Broadway play that we made the movie that made our popular terminology.
[1:47:28.000 --> 1:47:36.000]  That if you constantly tell somebody false news that they over time believe it just through the act of repetition and your stout, your institutional standing.
[1:47:36.000 --> 1:47:43.000]  And then it just shows how accustomed they are to it. That she felt so comfortable, so at ease, lying about the case.
[1:47:43.000 --> 1:47:51.000]  That that she didn't think there'd be any consequence for her lying about the case until Norm Patis raised it in court and in a press conference.
[1:47:51.000 --> 1:47:55.000]  And then she had to deal with it. Then she had to address it.
[1:47:55.000 --> 1:48:01.000]  But otherwise, you probably never would have because that's what they're used to the New York Times is used to getting away with it.
[1:48:01.000 --> 1:48:10.000]  The federal judges came to their protection and Project Veritas came to their protection Sarah Palin's case came to their protection, Nicholas Sandman case.
[1:48:10.000 --> 1:48:15.000]  So their history of the New York Times is they never suffer consequence when they lie and they libel.
[1:48:15.000 --> 1:48:23.000]  And there's nobody more responsible for actual deaths from fake news than the New York Times over the last century.
[1:48:23.000 --> 1:48:27.000]  Whether you're talking about the Soviet famines, whether you're talking about any dumb war needlessly.
[1:48:27.000 --> 1:48:34.000]  By the way, take your time. Take your time. Soviet famines, they defended Stalin starving millions of death.
[1:48:34.000 --> 1:48:46.000]  Not only that, Walter Duranty won a prize for his coverage for his extraordinary efforts to cover up the scale and scope of people being starved to death in the Soviet Union,
[1:48:46.000 --> 1:48:54.000]  often for targeted reasons like the Cossacks and the Kulaks, who he didn't want to have independent political power against his Soviet state.
[1:48:54.000 --> 1:48:59.000]  This mass murder tens of millions of people covered it up.
[1:48:59.000 --> 1:49:05.000]  The New York Times initially helped cover up Pol Pot and Khmer Rouge, just like Noam Chomsky did in Cambodia.
[1:49:05.000 --> 1:49:10.000]  You show your historical gravitas is amazing. There's a bunch of other examples.
[1:49:10.000 --> 1:49:18.000]  It's not just WMDs. It's not just babies and incubators to launch the first Iraq war. They are the tip of the spear of fraud.
[1:49:18.000 --> 1:49:29.000]  Absolutely. There is no media organization, arguably in the world, whose fake news is more responsible for more harm and more death than the New York Times.
[1:49:29.000 --> 1:49:34.000]  So it's not a coincidence that Elizabeth Williamson, grifting off of Sandy Hook,
[1:49:34.000 --> 1:49:52.000]  personally profiting off the pain of Sandy Hook, would lie in libel about you in a libel trial because it once again reaffirms that if the truth came out, even with a biased jury pool, if the truth came out, they would not get the verdict they want because they've been pitching a fake narrative about...
[1:49:52.000 --> 1:50:02.000]  So let's raise this. I mean, I think Norm is really thinking about legal action against her. This is serious, folks, because this is premeditated pure whole cloth fraud.
[1:50:02.000 --> 1:50:09.000]  What they excuse me of to claim that a lawyer tried to destroy his client, which could destroy his job and his legal career.
[1:50:09.000 --> 1:50:15.000]  I mean, Norm was so angry, he couldn't even believe what I told him and he was just flying off. I mean, I've never seen it. Norm was so angry and Norm was a hothead.
[1:50:15.000 --> 1:50:26.000]  So I am too. I mean, the fact that she thought she could just do this, let's put her picture back up there. I mean, who issues their official photo where it looks like you're a Mars attacks alien?
[1:50:26.000 --> 1:50:33.000]  She's like Brian Stelter. She has no self-awareness of how nut she looks. I mean, Charlie Manson can't make a face like that.
[1:50:33.000 --> 1:50:41.000]  I mean, if I could do eyes like that, I would put myself in a mental institution. I mean, anyone looks at that and says, that is a crazy person. That is a psycho.
[1:50:41.000 --> 1:50:50.000]  That is a crazed lunatic. I know she's hated at the New York Times, but it's serious. She wants to put us out of business. I think the New York Times should fire her.
[1:50:50.000 --> 1:50:56.000]  I mean, really, seriously, she's been caught fabricating whole cloth fake quotes.
[1:50:56.000 --> 1:51:10.000]  Yeah, I mean, I remember a reporter who was fake news for the New York Times who got fired after the Wesley Snipes trial because he went absolutely berserk and ballistic because he was a political partisan hack secretly facilitating wrongful
[1:51:10.000 --> 1:51:23.000]  prosecutions rather than an honest objective independent journalist. And that's just the reality of the New York Times. And especially they keep talking. I mean, they talk about people sort of harvesting the pain of these families.
[1:51:23.000 --> 1:51:32.000]  Who's harvesting the pain of these families? It's these plaintiffs lawyers. It's the press is Elizabeth Williamson for their personal and political and partisan profit.
[1:51:32.000 --> 1:51:45.000]  And it's really disgusting to see. And it's important for people to know out there, but to my knowledge, over 90% of the people who have a relative who died at Sandy Hook, they're not suing Alex Jones.
[1:51:45.000 --> 1:51:54.000]  They're not suing in forward. The vast mass of people refused to go along with this case. Only a small percentage were convinced to go along with this case.
[1:51:54.000 --> 1:52:04.000]  That's another fact he can't have presented to the jury. So it's part of a process where they are the ones responsible for more risk of more mass shootings.
[1:52:04.000 --> 1:52:18.000]  They are the ones responsible for covering up political culpability and complicity and what happened at Sandy Hook where kids lives could have been saved but weren't because of rogue politicians pocketing money for reasons intended originally for school safety.
[1:52:18.000 --> 1:52:26.000]  They're the ones covering up for big pharma and our failed mental health institutions for young men in America. They're the ones profiting off of all of it.
[1:52:26.000 --> 1:52:33.000]  And they want to blame you for standing up for the Second Amendment and they want to blame you for second guessing what the politicians were doing.
[1:52:33.000 --> 1:52:37.000]  And it exposes what the whole case is really about in a simple nutshell.
[1:52:37.000 --> 1:52:48.000]  All right, well said. We're going to come back into 10 more minutes with Robert Barnes on war, on Matt Gaetz, on the vaccines being totally exposed. Huge things are happening. Super dangerous, super negative, super positive.
[1:52:48.000 --> 1:52:57.000]  There's a ton to hit. But here's a little short Gregory's report with just some of the experts excerpts of the judge saying what I couldn't talk about putting handcuffs on me beforehand.
[1:52:57.000 --> 1:53:07.000]  And we'll be right back with Robert Barnes info wars dot com tomorrow's news today.
[1:53:07.000 --> 1:53:14.000]  The biggest concern for the judge in the Alex Jones trial is for the jury to see through their deception.
[1:53:14.000 --> 1:53:21.000]  So before the jury is allowed in, she clearly reminds Jones how he's not allowed to defend himself.
