[00:00.000 --> 00:07.000]  Infowars. Tomorrow's news. Today.
[1:26:40.000 --> 1:26:44.000]  I'm
[1:26:44.000 --> 1:26:48.000]  I'm
[1:26:48.000 --> 1:26:52.000]  I'm
[1:26:52.000 --> 1:26:56.000]  I'm
[1:26:56.000 --> 1:27:00.000]  I'm
[1:27:00.000 --> 1:27:04.000]  I'm
[1:27:04.000 --> 1:27:08.000]  I'm
[1:27:08.000 --> 1:27:12.000]  I'm
[1:27:12.000 --> 1:27:16.000]  I'm
[1:27:16.000 --> 1:27:20.000]  I'm
[1:27:20.000 --> 1:27:24.000]  I'm
[1:27:24.000 --> 1:27:28.000]  I'm
[1:27:28.000 --> 1:27:32.000]  I'm
[1:27:32.000 --> 1:27:36.000]  I'm
[1:27:36.000 --> 1:27:40.000]  I'm
[1:27:40.000 --> 1:27:44.000]  I'm
[1:27:44.000 --> 1:27:48.000]  I'm
[1:27:48.000 --> 1:27:52.000]  I'm
[1:27:52.000 --> 1:27:56.000]  I'm
[1:27:56.000 --> 1:28:00.000]  I'm
[1:28:00.000 --> 1:28:04.000]  I'm
[1:28:04.000 --> 1:28:08.000]  I'm
[1:28:08.000 --> 1:28:12.000]  I'm
[1:28:12.000 --> 1:28:16.000]  I'm
[1:28:16.000 --> 1:28:20.000]  I'm
[1:28:20.000 --> 1:28:24.000]  I'm
[1:28:24.000 --> 1:28:28.000]  I'm
[1:28:28.000 --> 1:28:32.000]  I'm
[1:28:32.000 --> 1:28:36.000]  I'm
[1:28:36.000 --> 1:28:40.000]  I'm
[1:28:40.000 --> 1:28:44.000]  I'm
[1:28:44.000 --> 1:28:48.000]  I'm
[1:28:48.000 --> 1:28:52.000]  I'm
[1:28:52.000 --> 1:28:56.000]  I'm
[1:28:56.000 --> 1:29:00.000]  I'm
[1:29:00.000 --> 1:29:04.000]  I'm
[1:29:04.000 --> 1:29:08.000]  I'm
[1:29:08.000 --> 1:29:12.000]  I'm
[1:29:12.000 --> 1:29:16.000]  I'm
[1:29:16.000 --> 1:29:20.000]  I'm
[1:29:20.000 --> 1:29:24.000]  I'm
[1:29:24.000 --> 1:29:28.000]  I'm
[1:29:28.000 --> 1:29:34.000]  I'm
[1:29:34.000 --> 1:29:38.000]  I'm
[1:29:38.000 --> 1:29:42.000]  I'm
[1:29:42.000 --> 1:29:46.000]  I'm
[1:29:46.000 --> 1:29:50.000]  I'm
[1:29:50.000 --> 1:29:54.000]  I'm
[1:29:54.000 --> 1:29:58.000]  I'm
[1:29:58.000 --> 1:30:02.000]  I'm
[1:30:02.000 --> 1:30:06.000]  I'm
[1:30:06.000 --> 1:30:10.000]  I'm
[1:30:10.000 --> 1:30:14.000]  I'm
[1:30:14.000 --> 1:30:18.000]  I'm
[1:30:18.000 --> 1:30:22.000]  I'm
[1:30:22.000 --> 1:30:26.000]  I'm
[1:30:26.000 --> 1:30:30.000]  I'm
[1:30:30.000 --> 1:30:34.000]  I'm
[1:30:34.000 --> 1:30:38.000]  I'm
[1:30:38.000 --> 1:30:42.000]  I'm
[1:30:42.000 --> 1:30:46.000]  I'm
[1:30:46.000 --> 1:30:50.000]  I'm
[1:30:50.000 --> 1:30:54.000]  I'm
[1:30:54.000 --> 1:30:58.000]  I'm
[1:30:58.000 --> 1:31:02.000]  I'm
[1:31:02.000 --> 1:31:06.000]  I'm
[1:31:06.000 --> 1:31:10.000]  I'm
[1:31:10.000 --> 1:31:14.000]  I'm
[1:31:14.000 --> 1:31:18.000]  I'm
[1:31:18.000 --> 1:31:22.000]  I'm
[1:31:22.000 --> 1:31:26.000]  I'm
[1:31:26.000 --> 1:31:30.000]  I'm
[1:31:30.000 --> 1:31:34.000]  I'm
[1:31:34.000 --> 1:31:38.000]  I'm
[1:31:38.000 --> 1:31:42.000]  I'm
[1:31:42.000 --> 1:31:50.000]  I'm
[1:31:50.000 --> 1:31:54.000]  I'm
[1:31:54.000 --> 1:31:58.000]  I'm
[1:31:58.000 --> 1:32:02.000]  I'm
[1:32:02.000 --> 1:32:06.000]  I'm
[1:32:06.000 --> 1:32:10.000]  I'm
[1:32:10.000 --> 1:32:14.000]  I'm
[1:32:14.000 --> 1:32:18.000]  I'm
[1:32:18.000 --> 1:32:22.000]  I'm
[1:32:22.000 --> 1:32:26.000]  I'm
[1:32:26.000 --> 1:32:30.000]  I'm
[1:32:30.000 --> 1:32:34.000]  I'm
[1:32:34.000 --> 1:32:38.000]  I'm
[1:32:38.000 --> 1:32:42.000]  I'm
[1:32:42.000 --> 1:32:46.000]  I'm
[1:32:46.000 --> 1:32:50.000]  I'm
[1:32:50.000 --> 1:32:54.000]  I'm
[1:32:54.000 --> 1:32:58.000]  I'm
[1:32:58.000 --> 1:33:02.000]  I'm
[1:33:02.000 --> 1:33:08.000]  I'm
[1:33:08.000 --> 1:33:12.000]  I'm
[1:33:12.000 --> 1:33:16.000]  I'm
[1:33:16.000 --> 1:33:20.000]  I'm
[1:33:20.000 --> 1:33:24.000]  I'm
[1:33:24.000 --> 1:33:28.000]  I'm
[1:33:28.000 --> 1:33:30.000]  I'm
[1:33:30.000 --> 1:33:34.000]  I'm
[1:33:34.000 --> 1:33:38.000]  I'm
[1:33:38.000 --> 1:33:42.000]  I'm
[1:33:42.000 --> 1:33:46.000]  I'm
[1:33:46.000 --> 1:33:50.000]  I'm
[1:33:50.000 --> 1:33:54.000]  I'm
[1:33:54.000 --> 1:33:58.000]  I'm
[1:33:58.000 --> 1:34:02.000]  I'm
[1:34:02.000 --> 1:34:06.000]  I'm
[1:34:06.000 --> 1:34:10.000]  I'm
[1:34:10.000 --> 1:34:14.000]  I'm
[1:34:14.000 --> 1:34:18.000]  I'm
[1:34:18.000 --> 1:34:22.000]  I'm
[1:34:22.000 --> 1:34:26.000]  I'm
[1:34:26.000 --> 1:34:30.000]  I'm
[1:34:30.000 --> 1:34:34.000]  I'm
[1:34:34.000 --> 1:34:38.000]  I'm
[1:34:38.000 --> 1:34:42.000]  I'm
[1:34:42.000 --> 1:34:46.000]  I'm
[1:34:46.000 --> 1:34:50.000]  I'm
[1:34:50.000 --> 1:34:54.000]  I'm
[1:34:54.000 --> 1:34:58.000]  I'm
[1:34:58.000 --> 1:35:02.000]  I'm
[1:35:02.000 --> 1:35:06.000]  I'm
[1:35:06.000 --> 1:35:10.000]  I'm
[1:35:10.000 --> 1:35:14.000]  I'm
[1:35:14.000 --> 1:35:18.000]  I'm
[1:35:18.000 --> 1:35:22.000]  I'm
[1:35:22.000 --> 1:35:26.000]  I'm
[1:35:26.000 --> 1:35:30.000]  I'm
[1:35:30.000 --> 1:35:34.000]  I'm
[1:35:34.000 --> 1:35:38.000]  I'm
[1:35:38.000 --> 1:35:42.000]  I'm
[1:35:42.000 --> 1:35:46.000]  I'm
[1:35:46.000 --> 1:35:50.000]  I'm
[1:35:50.000 --> 1:35:54.000]  I'm
[1:35:54.000 --> 1:35:58.000]  I'm
[1:35:58.000 --> 1:36:02.000]  I'm
[1:36:02.000 --> 1:36:06.000]  I'm
[1:36:06.000 --> 1:36:10.000]  I'm
[1:36:10.000 --> 1:36:14.000]  I'm
[1:36:14.000 --> 1:36:18.000]  I'm
[1:36:18.000 --> 1:36:22.000]  I'm
[1:36:22.000 --> 1:36:26.000]  I'm
[1:36:26.000 --> 1:36:30.000]  I'm
[1:36:30.000 --> 1:36:34.000]  I'm
[1:36:34.000 --> 1:36:38.000]  I'm
[1:36:38.000 --> 1:36:42.000]  I'm
[1:36:42.000 --> 1:36:46.000]  I'm
[1:36:46.000 --> 1:36:50.000]  I'm
[1:36:50.000 --> 1:36:54.000]  I'm
[1:36:54.000 --> 1:36:58.000]  I'm
[1:36:58.000 --> 1:37:02.000]  I'm
[1:37:02.000 --> 1:37:06.000]  I'm
[1:37:06.000 --> 1:37:10.000]  I'm
[1:37:10.000 --> 1:37:14.000]  I'm
[1:37:14.000 --> 1:37:18.000]  I'm
[1:37:18.000 --> 1:37:22.000]  I'm
[1:37:22.000 --> 1:37:26.000]  I'm
[1:37:26.000 --> 1:37:30.000]  I'm
[1:37:30.000 --> 1:37:34.000]  I'm
[1:37:34.000 --> 1:37:38.000]  I'm
[1:37:38.000 --> 1:37:44.000]  I'm
[1:37:44.000 --> 1:37:48.000]  I'm
[1:37:48.000 --> 1:37:52.000]  I'm
[1:37:52.000 --> 1:37:56.000]  I'm
[1:37:56.000 --> 1:38:00.000]  I'm
[1:38:00.000 --> 1:38:04.000]  I'm
[1:38:04.000 --> 1:38:08.000]  I'm
[1:38:08.000 --> 1:38:12.000]  I'm
[1:38:12.000 --> 1:38:16.000]  I'm
[1:38:16.000 --> 1:38:20.000]  I'm
[1:38:20.000 --> 1:38:24.000]  I'm
[1:38:24.000 --> 1:38:28.000]  I'm
[1:38:28.000 --> 1:38:32.000]  I'm
[1:38:32.000 --> 1:38:36.000]  I'm
[1:38:36.000 --> 1:38:40.000]  I'm
[1:38:40.000 --> 1:38:44.000]  I'm
[1:38:44.000 --> 1:38:48.000]  I'm
[1:38:48.000 --> 1:38:52.000]  I'm
[1:38:52.000 --> 1:38:56.000]  I'm
[1:38:56.000 --> 1:39:00.000]  I'm
[1:39:00.000 --> 1:39:04.000]  I'm
[1:39:04.000 --> 1:39:08.000]  I'm
[1:39:08.000 --> 1:39:12.000]  I'm
[1:39:12.000 --> 1:39:16.000]  I'm
[1:39:16.000 --> 1:39:20.000]  I'm
[1:39:20.000 --> 1:39:24.000]  I'm
[1:39:24.000 --> 1:39:28.000]  I'm
[1:39:28.000 --> 1:39:32.000]  I'm
[1:39:32.000 --> 1:39:36.000]  I'm
[1:39:36.000 --> 1:39:40.000]  I'm
[1:39:40.000 --> 1:39:44.000]  I'm
[1:39:44.000 --> 1:39:48.000]  I'm
[1:39:48.000 --> 1:39:52.000]  I'm
[1:39:52.000 --> 1:39:56.000]  I'm
[1:39:56.000 --> 1:40:00.000]  I'm
[1:40:00.000 --> 1:40:04.000]  I'm
[1:40:04.000 --> 1:40:08.000]  I'm
[1:40:08.000 --> 1:40:12.000]  I'm
[1:40:12.000 --> 1:40:16.000]  I'm
[1:40:16.000 --> 1:40:20.000]  I'm
[1:40:20.000 --> 1:40:24.000]  I'm
[1:40:24.000 --> 1:40:28.000]  I'm
[1:40:28.000 --> 1:40:32.000]  I'm
[1:40:32.000 --> 1:40:36.000]  I'm
[1:40:36.000 --> 1:40:40.000]  I'm
[1:40:40.000 --> 1:40:44.000]  I'm
[1:40:44.000 --> 1:40:48.000]  I'm
[1:40:48.000 --> 1:40:56.000]  I'm
[1:40:56.000 --> 1:41:00.000]  I'm
[1:41:00.000 --> 1:41:04.000]  I'm
[1:41:04.000 --> 1:41:08.000]  I'm
[1:41:08.000 --> 1:41:12.000]  I'm
[1:41:12.000 --> 1:41:16.000]  I'm
[1:41:16.000 --> 1:41:20.000]  I'm
[1:41:20.000 --> 1:41:24.000]  I'm
[1:41:24.000 --> 1:41:28.000]  I'm
[1:41:28.000 --> 1:41:32.000]  I'm
[1:41:32.000 --> 1:41:36.000]  I'm
[1:41:36.000 --> 1:41:40.000]  I'm
[1:41:40.000 --> 1:41:44.000]  I'm
[1:41:44.000 --> 1:41:48.000]  I'm
[1:41:48.000 --> 1:41:52.000]  I'm
[1:41:52.000 --> 1:41:56.000]  I'm
[1:41:56.000 --> 1:42:00.000]  I'm
[1:42:00.000 --> 1:42:04.000]  I'm
[1:42:04.000 --> 1:42:08.000]  I'm
[1:42:08.000 --> 1:42:12.000]  I'm
[1:42:12.000 --> 1:42:16.000]  I'm
[1:42:16.000 --> 1:42:20.000]  I'm
[1:42:20.000 --> 1:42:24.000]  I'm
[1:42:24.000 --> 1:42:28.000]  I'm
[1:42:28.000 --> 1:42:32.000]  I'm
[1:42:32.000 --> 1:42:36.000]  I'm
[1:42:36.000 --> 1:42:40.000]  I'm
[1:42:40.000 --> 1:42:44.000]  I'm
[1:42:44.000 --> 1:42:48.000]  I'm
[1:42:48.000 --> 1:42:52.000]  I'm
[1:42:52.000 --> 1:42:56.000]  I'm
[1:42:56.000 --> 1:43:00.000]  I'm
[1:43:00.000 --> 1:43:04.000]  I'm
[1:43:04.000 --> 1:43:08.000]  I'm
[1:43:08.000 --> 1:43:12.000]  I'm
[1:43:12.000 --> 1:43:16.000]  I'm
[1:43:16.000 --> 1:43:20.000]  I'm
[1:43:20.000 --> 1:43:24.000]  I'm
[1:43:24.000 --> 1:43:28.000]  I'm
[1:43:28.000 --> 1:43:32.000]  I'm
[1:43:32.000 --> 1:43:36.000]  I'm
[1:43:36.000 --> 1:43:40.000]  I'm
[1:43:40.000 --> 1:43:44.000]  I'm
[1:43:44.000 --> 1:43:48.000]  I'm
[1:43:48.000 --> 1:43:52.000]  I'm
[1:43:52.000 --> 1:43:56.000]  I'm
[1:43:56.000 --> 1:44:00.000]  I'm
[1:44:00.000 --> 1:44:04.000]  I'm
[1:44:04.000 --> 1:44:08.000]  I'm
[1:44:08.000 --> 1:44:12.000]  I'm
[1:44:12.000 --> 1:44:16.000]  I'm
[1:44:16.000 --> 1:44:20.000]  I'm
[1:44:20.000 --> 1:44:24.000]  I'm
[1:44:24.000 --> 1:44:28.000]  I'm
[1:44:28.000 --> 1:44:36.000]  I'm
[1:44:36.000 --> 1:44:40.000]  I'm
[1:44:40.000 --> 1:44:44.000]  I'm
[1:44:44.000 --> 1:44:48.000]  I'm
[1:44:48.000 --> 1:44:52.000]  I'm
[1:44:52.000 --> 1:44:56.000]  I'm
[1:44:56.000 --> 1:45:00.000]  I'm
[1:45:00.000 --> 1:45:04.000]  I'm
[1:45:04.000 --> 1:45:08.000]  I'm
[1:45:08.000 --> 1:45:12.000]  I'm
[1:45:12.000 --> 1:45:16.000]  I'm
[1:45:16.000 --> 1:45:20.000]  I'm
[1:45:20.000 --> 1:45:24.000]  I'm
[1:45:24.000 --> 1:45:28.000]  I'm
[1:45:28.000 --> 1:45:32.000]  I'm
[1:45:32.000 --> 1:45:36.000]  I'm
[1:45:36.000 --> 1:45:40.000]  I'm
[1:45:40.000 --> 1:45:44.000]  I'm
[1:45:44.000 --> 1:45:48.000]  I'm
[1:45:48.000 --> 1:45:52.000]  I'm
[1:45:52.000 --> 1:45:56.000]  I'm
[1:45:56.000 --> 1:46:00.000]  I'm
[1:46:00.000 --> 1:46:04.000]  I'm
[1:46:04.000 --> 1:46:08.000]  I'm
[1:46:08.000 --> 1:46:12.000]  I'm
[1:46:12.000 --> 1:46:16.000]  I'm
[1:46:16.000 --> 1:46:20.000]  I'm
[1:46:20.000 --> 1:46:24.000]  I'm
[1:46:24.000 --> 1:46:28.000]  I'm
[1:46:28.000 --> 1:46:32.000]  I'm
[1:46:32.000 --> 1:46:36.000]  I'm
[1:46:36.000 --> 1:46:40.000]  I'm
[1:46:40.000 --> 1:46:44.000]  I'm
[1:46:44.000 --> 1:46:52.000]  I'm
[1:46:52.000 --> 1:46:56.000]  I'm
[1:46:56.000 --> 1:47:00.000]  I'm
[1:47:00.000 --> 1:47:04.000]  I'm
[1:47:04.000 --> 1:47:08.000]  I'm
[1:47:08.000 --> 1:47:12.000]  I'm
[1:47:12.000 --> 1:47:16.000]  I'm
[1:47:16.000 --> 1:47:20.000]  I'm
[1:47:20.000 --> 1:47:24.000]  I'm
[1:47:24.000 --> 1:47:28.000]  I'm
[1:47:28.000 --> 1:47:32.000]  I'm
[1:47:32.000 --> 1:47:36.000]  I'm
[1:47:36.000 --> 1:47:40.000]  I'm
[1:47:40.000 --> 1:47:44.000]  I'm
[1:47:44.000 --> 1:47:48.000]  I'm
[1:47:48.000 --> 1:47:52.000]  I'm
[1:47:52.000 --> 1:47:56.000]  I'm
[1:47:56.000 --> 1:48:00.000]  I'm
[1:48:00.000 --> 1:48:04.000]  I'm
[1:48:04.000 --> 1:48:08.000]  I'm
[1:48:08.000 --> 1:48:12.000]  I'm
[1:48:12.000 --> 1:48:16.000]  I'm
[1:48:16.000 --> 1:48:20.000]  I'm
[1:48:20.000 --> 1:48:24.000]  I'm
[1:48:24.000 --> 1:48:28.000]  I'm
[1:48:28.000 --> 1:48:32.000]  I'm
[1:48:32.000 --> 1:48:40.000]  I'm
[1:48:40.000 --> 1:48:44.000]  I'm
[1:48:44.000 --> 1:48:48.000]  I'm
[1:48:48.000 --> 1:48:52.000]  I'm
[1:48:52.000 --> 1:48:56.000]  I'm
[1:48:56.000 --> 1:49:00.000]  I'm
[1:49:00.000 --> 1:49:04.000]  I'm
[1:49:04.000 --> 1:49:08.000]  I'm
[1:49:08.000 --> 1:49:12.000]  I'm
[1:49:12.000 --> 1:49:16.000]  I'm
[1:49:16.000 --> 1:49:20.000]  I'm
[1:49:20.000 --> 1:49:24.000]  I'm
[1:49:24.000 --> 1:49:28.000]  I'm
[1:49:28.000 --> 1:49:32.000]  I'm
[1:49:32.000 --> 1:49:36.000]  I'm
[1:49:36.000 --> 1:49:40.000]  I'm
[1:49:40.000 --> 1:49:44.000]  I'm
[1:49:44.000 --> 1:49:48.000]  I'm
[1:49:48.000 --> 1:49:52.000]  I'm
[1:49:52.000 --> 1:49:56.000]  I'm
[1:49:56.000 --> 1:50:00.000]  I'm
[1:50:00.000 --> 1:50:04.000]  I'm
[1:50:04.000 --> 1:50:08.000]  I'm
[1:50:08.000 --> 1:50:12.000]  I'm
[1:50:12.000 --> 1:50:16.000]  I'm
[1:50:16.000 --> 1:50:20.000]  I'm
[1:50:20.000 --> 1:50:24.000]  I'm
[1:50:24.000 --> 1:50:28.000]  I'm
[1:50:28.000 --> 1:50:32.000]  I'm
[1:50:32.000 --> 1:50:36.000]  I'm
[1:50:36.000 --> 1:50:40.000]  I'm
[1:50:40.000 --> 1:50:44.000]  I'm
[1:50:44.000 --> 1:50:48.000]  I'm
[1:50:48.000 --> 1:50:52.000]  I'm
[1:50:52.000 --> 1:50:56.000]  I'm
[1:50:56.000 --> 1:51:00.000]  I'm
[1:51:00.000 --> 1:51:04.000]  I'm
[1:51:04.000 --> 1:51:08.000]  I'm
[1:51:08.000 --> 1:51:12.000]  I'm
[1:51:12.000 --> 1:51:16.000]  I'm
[1:51:16.000 --> 1:51:20.000]  I'm
[1:51:20.000 --> 1:51:24.000]  I'm
[1:51:24.000 --> 1:51:28.000]  I'm
[1:51:28.000 --> 1:51:32.000]  I'm
[1:51:32.000 --> 1:51:36.000]  I'm
[1:51:36.000 --> 1:51:40.000]  I'm
[1:51:40.000 --> 1:51:44.000]  I'm
[1:51:44.000 --> 1:51:48.000]  I'm
[1:51:48.000 --> 1:51:52.000]  I'm
[1:51:52.000 --> 1:51:56.000]  I'm
[1:51:56.000 --> 1:52:00.000]  I'm
[1:52:00.000 --> 1:52:04.000]  I'm
[1:52:04.000 --> 1:52:08.000]  I'm
[1:52:08.000 --> 1:52:12.000]  I'm
[1:52:12.000 --> 1:52:20.000]  I'm
[1:52:20.000 --> 1:52:24.000]  I'm
[1:52:24.000 --> 1:52:28.000]  I'm
[1:52:28.000 --> 1:52:32.000]  I'm
[1:52:32.000 --> 1:52:36.000]  I'm
[1:52:36.000 --> 1:52:40.000]  I'm
[1:52:40.000 --> 1:52:44.000]  I'm
[1:52:44.000 --> 1:52:48.000]  I'm
[1:52:48.000 --> 1:52:52.000]  I'm
[1:52:52.000 --> 1:52:56.000]  I'm
[1:52:56.000 --> 1:53:00.000]  I'm
[1:53:00.000 --> 1:53:04.000]  I'm
[1:53:04.000 --> 1:53:12.000]  I'm
[1:53:12.000 --> 1:53:16.000]  I'm
[1:53:16.000 --> 1:53:20.000]  I'm
[1:53:20.000 --> 1:53:24.000]  I'm
[1:53:24.000 --> 1:53:28.000]  I'm
[1:53:28.000 --> 1:53:32.000]  I'm
[1:53:32.000 --> 1:53:36.000]  I'm
[1:53:36.000 --> 1:53:40.000]  I'm
[1:53:40.000 --> 1:53:44.000]  I'm
[1:53:44.000 --> 1:53:48.000]  I'm
[1:53:48.000 --> 1:53:52.000]  I'm
[1:53:52.000 --> 1:53:56.000]  I'm
[1:53:56.000 --> 1:54:00.000]  I'm
[1:54:00.000 --> 1:54:04.000]  I'm
[1:54:04.000 --> 1:54:08.000]  I'm
[1:54:08.000 --> 1:54:12.000]  I'm
[1:54:12.000 --> 1:54:16.000]  I'm
[1:54:16.000 --> 1:54:20.000]  I'm
[1:54:20.000 --> 1:54:24.000]  I'm
[1:54:24.000 --> 1:54:28.000]  I'm
[1:54:28.000 --> 1:54:32.000]  I'm
[1:54:32.000 --> 1:54:36.000]  I'm
[1:54:36.000 --> 1:54:40.000]  I'm
[1:54:40.000 --> 1:54:44.000]  I'm
[1:54:44.000 --> 1:54:48.000]  I'm
[1:54:48.000 --> 1:54:52.000]  I'm
[1:54:52.000 --> 1:54:56.000]  I'm
[1:54:56.000 --> 1:55:00.000]  I'm
[1:55:00.000 --> 1:55:04.000]  I'm
[1:55:04.000 --> 1:55:08.000]  I'm
[1:55:08.000 --> 1:55:12.000]  I'm
[1:55:12.000 --> 1:55:16.000]  I'm
[1:55:16.000 --> 1:55:20.000]  I'm
[1:55:20.000 --> 1:55:24.000]  I'm
[1:55:24.000 --> 1:55:28.000]  I'm
[1:55:28.000 --> 1:55:32.000]  I'm
[1:55:32.000 --> 1:55:36.000]  I'm
[1:55:36.000 --> 1:55:40.000]  I'm
[1:55:40.000 --> 1:55:44.000]  I'm
[1:55:44.000 --> 1:55:48.000]  I'm
[1:55:48.000 --> 1:55:52.000]  I'm
[1:55:52.000 --> 1:55:56.000]  I'm
[1:55:56.000 --> 1:56:00.000]  I'm
[1:56:00.000 --> 1:56:04.000]  I'm
[1:56:04.000 --> 1:56:08.000]  I'm
[1:56:08.000 --> 1:56:12.000]  I'm
[1:56:12.000 --> 1:56:16.000]  I'm
[1:56:16.000 --> 1:56:20.000]  I'm
[1:56:20.000 --> 1:56:24.000]  I'm
[1:56:24.000 --> 1:56:28.000]  I'm
[1:56:28.000 --> 1:56:32.000]  I'm
[1:56:32.000 --> 1:56:36.000]  I'm
[1:56:36.000 --> 1:56:40.000]  I'm
[1:56:40.000 --> 1:56:44.000]  I'm
[1:56:44.000 --> 1:56:48.000]  I'm
[1:56:48.000 --> 1:56:52.000]  I'm
[1:56:52.000 --> 1:56:56.000]  I'm
[1:56:56.000 --> 1:57:00.000]  I'm
[1:57:00.000 --> 1:57:04.000]  I'm
[1:57:04.000 --> 1:57:08.000]  I'm
[1:57:08.000 --> 1:57:12.000]  I'm
[1:57:12.000 --> 1:57:16.000]  I'm
[1:57:16.000 --> 1:57:20.000]  I'm
[1:57:20.000 --> 1:57:24.000]  I'm
[1:57:24.000 --> 1:57:28.000]  I'm
[1:57:28.000 --> 1:57:32.000]  I'm
[1:57:32.000 --> 1:57:36.000]  I'm
[1:57:36.000 --> 1:57:40.000]  I'm
[1:57:40.000 --> 1:57:44.000]  I'm
[1:57:44.000 --> 1:57:48.000]  I'm
[1:57:48.000 --> 1:57:52.000]  I'm
[1:57:52.000 --> 1:57:56.000]  I'm
[1:57:56.000 --> 1:58:00.000]  I'm
[1:58:00.000 --> 1:58:04.000]  I'm
[1:58:04.000 --> 1:58:08.000]  I'm
[1:58:08.000 --> 1:58:12.000]  I'm
[1:58:12.000 --> 1:58:16.000]  I'm
[1:58:16.000 --> 1:58:20.000]  I'm
[1:58:20.000 --> 1:58:24.000]  I'm
[1:58:24.000 --> 1:58:28.000]  I'm
[1:58:28.000 --> 1:58:32.000]  I'm
[1:58:32.000 --> 1:58:36.000]  I'm
[1:58:36.000 --> 1:58:40.000]  I'm
[1:58:40.000 --> 1:58:44.000]  I'm
[1:58:44.000 --> 1:58:48.000]  I'm
[1:58:48.000 --> 1:58:52.000]  I'm
[1:58:52.000 --> 1:58:56.000]  I'm
[1:58:56.000 --> 1:59:00.000]  I'm
[1:59:00.000 --> 1:59:04.000]  I'm
[1:59:04.000 --> 1:59:08.000]  I'm
[1:59:08.000 --> 1:59:12.000]  I'm
[1:59:12.000 --> 1:59:16.000]  I'm
[1:59:16.000 --> 1:59:20.000]  I'm
[1:59:20.000 --> 1:59:24.000]  I'm
[1:59:24.000 --> 1:59:28.000]  I'm
[1:59:28.000 --> 1:59:32.000]  I'm
[1:59:32.000 --> 1:59:36.000]  I'm
[1:59:36.000 --> 1:59:40.000]  I'm
[1:59:40.000 --> 1:59:44.000]  I'm
[1:59:44.000 --> 1:59:48.000]  I'm
[1:59:48.000 --> 1:59:52.000]  I'm
[1:59:52.000 --> 1:59:56.000]  I'm
[1:59:56.000 --> 2:00:00.000]  I'm
[2:00:00.000 --> 2:00:04.000]  I'm
[2:00:04.000 --> 2:00:08.000]  I'm
[2:00:08.000 --> 2:00:12.000]  I'm
[2:00:12.000 --> 2:00:16.000]  I'm
[2:00:16.000 --> 2:00:20.000]  I'm
[2:00:20.000 --> 2:00:24.000]  I'm
[2:00:24.000 --> 2:00:28.000]  I'm
[2:00:28.000 --> 2:00:32.000]  I'm
[2:00:32.000 --> 2:00:36.000]  I'm
[2:00:36.000 --> 2:00:40.000]  I'm
[2:00:40.000 --> 2:00:44.000]  I'm
[2:00:44.000 --> 2:00:48.000]  I'm
[2:00:48.000 --> 2:00:52.000]  I'm
[2:00:52.000 --> 2:00:56.000]  I'm
[2:00:56.000 --> 2:01:00.000]  I'm
[2:01:00.000 --> 2:01:04.000]  I'm
[2:01:04.000 --> 2:01:08.000]  I'm
[2:01:08.000 --> 2:01:12.000]  I'm
[2:01:12.000 --> 2:01:16.000]  I'm
[2:01:16.000 --> 2:01:20.000]  I'm
[2:01:20.000 --> 2:01:24.000]  I'm
[2:01:24.000 --> 2:01:28.000]  I'm
[2:01:28.000 --> 2:01:32.000]  I'm
[2:01:32.000 --> 2:01:36.000]  I'm
[2:01:36.000 --> 2:01:40.000]  I'm
[2:01:40.000 --> 2:01:44.000]  I'm
[2:01:44.000 --> 2:01:48.000]  I'm
[2:01:48.000 --> 2:01:52.000]  I'm
[2:01:52.000 --> 2:01:56.000]  I'm
[2:01:56.000 --> 2:02:00.000]  I'm
[2:02:00.000 --> 2:02:04.000]  I'm
[2:02:04.000 --> 2:02:08.000]  I'm
[2:02:08.000 --> 2:02:12.000]  I'm
[2:02:12.000 --> 2:02:16.000]  I'm
[2:02:16.000 --> 2:02:20.000]  I'm
[2:02:20.000 --> 2:02:24.000]  I'm
[2:02:24.000 --> 2:02:28.000]  I'm
[2:02:28.000 --> 2:02:32.000]  I'm
[2:02:32.000 --> 2:02:36.000]  I'm
[2:02:36.000 --> 2:02:40.000]  I'm
[2:02:40.000 --> 2:02:44.000]  I'm
[2:02:44.000 --> 2:02:48.000]  I'm
[2:02:48.000 --> 2:02:52.000]  I'm
[2:02:52.000 --> 2:02:56.000]  I'm
[2:02:56.000 --> 2:03:00.000]  I'm
[2:03:00.000 --> 2:03:04.000]  I'm
[2:03:04.000 --> 2:03:08.000]  I'm
[2:03:08.000 --> 2:03:12.000]  I'm
[2:03:12.000 --> 2:03:16.000]  I'm
[2:03:16.000 --> 2:03:20.000]  I'm
[2:03:20.000 --> 2:03:24.000]  I'm
[2:03:24.000 --> 2:03:28.000]  I'm
[2:03:28.000 --> 2:03:32.000]  I'm
[2:03:32.000 --> 2:03:36.000]  I'm
[2:03:36.000 --> 2:03:40.000]  I'm
[2:03:40.000 --> 2:03:44.000]  I'm
[2:03:44.000 --> 2:03:48.000]  I'm
[2:03:48.000 --> 2:03:52.000]  I'm
[2:03:52.000 --> 2:03:56.000]  I'm
[2:03:56.000 --> 2:04:00.000]  I'm
[2:04:00.000 --> 2:04:04.000]  I'm
[2:04:04.000 --> 2:04:08.000]  I'm
[2:04:08.000 --> 2:04:12.000]  I'm
[2:04:12.000 --> 2:04:16.000]  I'm
[2:04:16.000 --> 2:04:20.000]  I'm
[2:04:20.000 --> 2:04:24.000]  I'm
