[00:00:00.000 --> 00:00:15.439]  [MUSIC PLAYING]
[00:40:47.124 --> 00:40:51.483]   This is him yesterday evening coming out after his victory and putting out all these weird
[00:40:51.483 --> 00:40:54.563]   theories how they're going to chop up our corpse and serve it.
[00:40:54.563 --> 00:40:55.563]  Here it is.
[00:40:55.563 --> 00:40:58.923]   We're not going to be spending two years going up to the Texas Supreme Court or whatever.
[00:40:58.923 --> 00:41:00.604]  Nobody's going to waste their money doing that.
[00:41:00.604 --> 00:41:02.403]  We're going to this bankruptcy court.
[00:41:02.403 --> 00:41:05.604]   And those claims are going to have to get valued and resolved in that bankruptcy estate.
[00:41:05.615 --> 00:41:12.820]  And when we have a litigable basis to potentially wrap this case up for years and then ultimately collect our entire punitive damage argument?
[00:41:13.481 --> 00:41:16.743]  Yeah, there's going to be a resolution made on to what these claims are valued at.
[00:41:17.063 --> 00:41:22.847]  And that's also going to have to take into account what the Lafferty claims are valued at, and the Posner claims are valued at, and the Fontaine claims are valued at.
[00:41:23.387 --> 00:41:32.979]   And that is why I've been saying that what this is heading towards Is there going to be a large set of plaintiffs who are going to be dividing up the corpse of InfoWars and the bankruptcy estate?
[00:41:33.299 --> 00:41:40.602]  And over the course of that process, that could get very, very dangerous for Mr. Jones, because there is going to be a new level of financial scrutiny.
[00:41:41.302 --> 00:41:53.047]  And if, you know, some lawyer like me can basically find out that he's hiding the keys to the candy store, pull it out in front of him on the stand, I can only imagine what Federal Receipt is going to do.
[00:41:53.247 --> 00:41:54.988]  So yeah, it's going to get interesting from here on out.
[00:41:56.411 --> 00:41:59.473]  They think InfoWars is the candy store.
[00:41:59.993 --> 00:42:03.835]  Well, you can tell that, well, I don't want to say what comes to mind.
[00:42:04.015 --> 00:42:07.797]  I mean, the point is, is that you've seen the finances here.
[00:42:07.817 --> 00:42:08.417]  It's so funny.
[00:42:09.318 --> 00:42:10.298]  They're drilling a dry well.
[00:42:10.999 --> 00:42:14.220]  And they just can't imagine that they project this stuff onto us.
[00:42:14.280 --> 00:42:16.401]  But what do you make of those claims?
[00:42:16.902 --> 00:42:20.543]  So, I mean, I think some of this has been, there was definitely some confession through projection there.
[00:42:20.603 --> 00:42:22.484]  The way his eyes lit up at candy store.
[00:42:22.765 --> 00:42:24.686]  I don't want to know why he goes to a candy store.
[00:42:24.706 --> 00:42:25.346]  I'll put it that way.
[00:42:26.206 --> 00:42:27.067]  Or what he means by it.
[00:42:27.347 --> 00:42:33.449]  But I think the nature of what's sort of taking place in general is a belief of the caricature of you from Homeland Season 6.
[00:42:34.009 --> 00:42:35.449]  They still think... They believe that!
[00:42:35.469 --> 00:42:36.250]  I've run the Democrats!
[00:42:36.810 --> 00:42:37.250]  Absolutely.
[00:42:37.770 --> 00:42:45.613]  They can't imagine that there's this huge group of Americans who deeply believe in liberty and freedom and will fight for it till the day they die.
[00:42:45.953 --> 00:42:51.657]  They can't believe that there's generations of it, that this goes back generations, that the future generations are the same way.
[00:42:51.897 --> 00:42:53.998]  They can't imagine that world exists.
[00:42:54.318 --> 00:42:57.580]  It requires too much cognitive dissonance for them to absorb.
[00:42:57.860 --> 00:42:58.661]  Well, that's the thing.
[00:42:58.821 --> 00:43:04.545]  If I wanted my enemies to fight me, I would say, I will destroy you.
[00:43:04.645 --> 00:43:05.265]  You're over.
[00:43:05.405 --> 00:43:06.486]  I'm going to dominate you.
[00:43:08.840 --> 00:43:10.601]  Don't they know what they're doing?
[00:43:10.681 --> 00:43:13.543]  Like, do they not know the gold with our audience?
[00:43:14.003 --> 00:43:15.644]  Them saying we're going to cut up his corpse?
[00:43:16.104 --> 00:43:17.705]  We're going to shut them down?
[00:43:17.926 --> 00:43:19.727]  We're going to shut all these Americans down?
[00:43:19.987 --> 00:43:25.010]  They literally just declared war on the middle class in America and the Midwest.
[00:43:25.250 --> 00:43:25.610]  Completely.
[00:43:27.251 --> 00:43:32.215]  These are people who still imagine, they're like the old Brits, who can't imagine there's a bunch of Paul Revere's out there.
[00:43:32.255 --> 00:43:34.096]  They can't conceive of that world.
[00:43:34.776 --> 00:43:41.581]  And consequently, they have this caricature of you, and that's what they're going to divvy up, is the caricature, because that person doesn't exist.
[00:43:41.861 --> 00:43:42.722]  That version of him.
[00:43:42.742 --> 00:43:43.782]  But there's no money!
[00:43:44.043 --> 00:43:44.463]  That's what I mean.
[00:43:44.523 --> 00:43:46.284]  I could go anywhere and have a huge audience.
[00:43:46.324 --> 00:43:48.345]  I'm being loyal to my crew, I love it, it was a great job.
[00:43:48.586 --> 00:43:52.848]  Like, they keep acting like there's some spoil, as if this is the spoil.
[00:43:53.729 --> 00:43:55.010]  I don't think of myself as that great.
[00:43:55.030 --> 00:43:55.430]  You're great.
[00:43:55.470 --> 00:43:56.050]  I love our guest.
[00:43:56.070 --> 00:43:56.691]  I love our host.
[00:43:56.991 --> 00:43:59.272]  But I mean, it's me, dumbasses!
[00:44:00.293 --> 00:44:04.876]  And that's why I said, oh, he's got to be very careful now that the feds are involved in his finances.
[00:44:05.896 --> 00:44:14.762]  As bad as the feds are, and as bad as bankruptcy is, it's better than these rig courts in Austin that are known to indict Rick Perry and Tom DeLay for no reason.
[00:44:15.970 --> 00:44:22.618]  We're certified in federal court what we have and what we've done, which is game over for you.
[00:44:22.638 --> 00:44:28.745]  Because you won't be able to tell your plaintiffs, I got $270 million when I ain't got $2 million.
[00:44:28.885 --> 00:44:30.527]  It's game over.
[00:44:30.787 --> 00:44:33.630]  So they act like, oh, we're going to run to the bankruptcy here.
[00:44:33.951 --> 00:44:35.072]  No, they're scared of that.
[00:44:35.472 --> 00:44:35.933]  Oh, exactly.
[00:44:35.953 --> 00:44:36.494]  It's game over.
[00:44:37.054 --> 00:44:39.777]  Oh yeah, and he also, he's probably as clueless about bankruptcy.
[00:44:39.938 --> 00:44:40.438]  He clearly is.
[00:44:40.478 --> 00:44:42.160]  You notice he's scared of the Texas Supreme Court.
[00:44:42.180 --> 00:44:44.783]  He's like, oh, we're not going to have to deal with the Texas Supreme Court.
[00:44:44.823 --> 00:44:45.344]  Yes, they will.
[00:44:45.684 --> 00:44:46.766]  This is a bondable judgment.
[00:44:46.786 --> 00:44:48.207]  It will go up to the Texas Supreme Court.
[00:44:48.227 --> 00:44:50.930]  It will be decided by them at some point in the process.
[00:44:51.011 --> 00:44:53.974]  And if the Texas Supreme Court gets involved, it's game over for the plaintiffs.
[00:44:54.214 --> 00:44:55.556]  They throw out the case entirely.
[00:44:55.596 --> 00:44:57.038]  We already had like half a...
[00:44:57.818 --> 00:44:58.779]  We're one short of half.
[00:44:58.879 --> 00:45:08.783]  Only one justice short of them taking it and throwing this out from the very beginning because the very nature of the suit violates the First Amendment to the United States Constitution.
[00:45:09.144 --> 00:45:09.744]  Always has.
[00:45:09.884 --> 00:45:13.926]  Also violates Texas law on the definition of intentional infliction of emotional distress.
[00:45:14.346 --> 00:45:16.208]  So, consequently, they know they lose.
[00:45:16.248 --> 00:45:18.651]  And you can see that reflected in the way he talks about that.
[00:45:18.891 --> 00:45:21.474]  That he's nervous about that court finally stepping up.
[00:45:21.494 --> 00:45:24.838]  So, bottom line to listeners and our crew, because I've told the crew we're not going anywhere.
[00:45:25.459 --> 00:45:29.283]  And I've told the people running around like, oh, we're shutting down.
[00:45:29.303 --> 00:45:31.265]  I remember four years ago, we got deplatformed.
[00:45:31.946 --> 00:45:32.927]  Half the crew was going to quit.
[00:45:34.248 --> 00:45:39.092]  This crew is great, but some of the crew is like... And I'm like, listen, we have hardcore listeners that are going to back us.
[00:45:39.512 --> 00:45:40.713]  They're going to censor everybody now.
[00:45:41.133 --> 00:45:42.574]  We're going to be the leaders in the fight.
[00:45:42.634 --> 00:45:43.135]  It's okay.
[00:45:43.255 --> 00:45:43.855]  We were proven right.
[00:45:44.736 --> 00:45:47.698]  So, look, we will be shut down if viewers don't support us.
[00:45:49.266 --> 00:45:52.928]  If viewers don't buy the products, if viewers don't spread the word, yes, we'll be shut down.
[00:45:53.208 --> 00:45:54.669]  But it's not in Bankston's hands.
[00:45:54.969 --> 00:45:57.711]  It's not in this SJW judge's hands.
[00:45:57.751 --> 00:45:59.111]  It's not in Hillary Clinton's hands.
[00:45:59.471 --> 00:46:00.652]  It's not in Satan's hands.
[00:46:01.072 --> 00:46:02.573]  God helps those that help themselves.
[00:46:03.013 --> 00:46:04.474]  It is in your hands.
[00:46:04.534 --> 00:46:06.495]  And I'll be quite honest with you.
[00:46:07.296 --> 00:46:07.816]  I'm going to fight 100%.
[00:46:07.856 --> 00:46:11.018]  I'm going to do the best job I can.
[00:46:11.638 --> 00:46:14.660]  But if you take me out of the game, it was time for me to get off the field.
[00:46:16.135 --> 00:46:17.296]  Nothing but devastating victory.
[00:46:18.036 --> 00:46:20.498]  I'm like an old NFL quarterback ready to retire, okay?
[00:46:20.859 --> 00:46:23.320]  But I can't because this isn't football, folks.
[00:46:23.340 --> 00:46:24.441]  This is our children's future.
[00:46:25.002 --> 00:46:27.003]  I'm telling you, I will never give up.
[00:46:27.403 --> 00:46:31.967]  But if you don't back us, and if you don't get how serious this is, you're next.
[00:46:32.407 --> 00:46:34.729]  So I can't quit and I will not quit.
[00:46:35.029 --> 00:46:39.472]  But if you quit, I have no power.
[00:46:40.253 --> 00:46:42.715]  And I say that with very humbly.
[00:46:43.899 --> 00:46:48.684]  Because I'm the opposite of these people that are in the power structure that feel powerful and screw folks over.
[00:46:48.805 --> 00:46:49.946]  I know I'm finite.
[00:46:50.246 --> 00:46:51.327]  I know I'm just flesh and blood.
[00:46:51.427 --> 00:46:52.108]  I know I'm weak.
[00:46:52.228 --> 00:46:53.109]  I know I'm gonna die.
[00:46:53.129 --> 00:46:54.851]  I'm the opposite.
[00:46:55.745 --> 00:47:00.369]  But I don't want to roll over to these people, so I need you to spread the word and pray for us.
[00:47:01.190 --> 00:47:05.033]  And I need you to support us financially, because I don't want to let these people break our back.
[00:47:05.494 --> 00:47:06.935]  Do you see what demons they are?
[00:47:07.535 --> 00:47:07.816]  No doubt.
[00:47:07.936 --> 00:47:09.997]  I mean, the goal is to simply hold the line.
[00:47:10.017 --> 00:47:11.138]  It's like the line from Braveheart.
[00:47:11.459 --> 00:47:13.841]  The reality, the power of Alex Jones is the power of the people.
[00:47:13.901 --> 00:47:16.123]  The threat of Alex Jones is the threat of the people.
[00:47:16.463 --> 00:47:21.887]  As long as the people keep Alex Jones and Infowars around, Alex Jones and Infowars will be around.
[00:47:22.187 --> 00:47:24.969]  Because you can't kill and crush everybody.
[00:47:25.269 --> 00:47:26.610]  You can't kill a spirit.
[00:47:26.650 --> 00:47:27.770]  You can't kill a message.
[00:47:28.051 --> 00:47:36.456]  And that's what will stay alive as long as ordinary everyday Americans carry the message and the torch of liberty that our ancestors gave us.
[00:47:38.277 --> 00:47:39.838]  By what they attack, what they fear.
[00:47:40.138 --> 00:47:44.480]  Despite all Trump's problems, he means well, and he loves America and freedom.
[00:47:44.900 --> 00:47:45.420]  I support him.
[00:47:45.880 --> 00:47:46.940]  The Santas is even better.
[00:47:47.181 --> 00:47:49.401]  I support him.
[00:47:49.421 --> 00:47:50.842]  Kerry Lake, all this stuff.
[00:47:51.382 --> 00:47:52.183]  We're on the march.
[00:47:52.263 --> 00:47:53.403]  This is their fear.
[00:47:53.623 --> 00:47:57.405]  But if you won't back your champions, you're going to lose, folks.
[00:47:57.445 --> 00:47:58.985]  And I'm not bitching at you.
[00:47:59.646 --> 00:48:00.786]  I'm just telling you.
[00:48:01.226 --> 00:48:03.007]  I know the listeners are just like me.
[00:48:03.968 --> 00:48:05.009]  You're just regular folks.
[00:48:05.470 --> 00:48:06.211]  You don't want power.
[00:48:06.251 --> 00:48:06.992]  You don't want control.
[00:48:07.012 --> 00:48:07.973]  You want to keep your head down.
[00:48:08.013 --> 00:48:08.934]  You want to take care of your family.
[00:48:09.675 --> 00:48:10.176]  I'm sorry.
[00:48:10.196 --> 00:48:11.037]  You're not going to be able to do that.
[00:48:11.057 --> 00:48:11.698]  You've got to be leaders.
[00:48:12.719 --> 00:48:14.021]  And you've been leaders spreading the word.
[00:48:14.041 --> 00:48:15.082]  You've been leaders supporting us.
[00:48:15.462 --> 00:48:19.227]  But no matter what happens to me, folks, you're going to have to be those leaders.
[00:48:19.568 --> 00:48:21.230]  And I know we've inspired a lot of leaders.
[00:48:21.761 --> 00:48:22.161]  Oh, no doubt.
[00:48:22.261 --> 00:48:23.581]  And in fact, that's why it's there.
[00:48:23.621 --> 00:48:44.626]  If you look at it, when these kind of attempts have been made throughout American history, the Patrick Henry trial, his later speech, give me liberty or give me death, what happened in the 1950s, early 1960s with the South trying to suppress civil rights movements, the Chicago 7 trial at the end of the 60s trying to cover up the corrupt defense establishment, all of those were the despairing cries of a dying empire.
[00:48:45.026 --> 00:48:46.347]  And that's what we're seeing here.
[00:48:46.868 --> 00:48:55.094]  These desperate efforts to completely suppress and censor any independent voice is a sign that they are losing and on the verge of complete collapse.
[00:48:55.375 --> 00:49:02.961]  So they're reaching out and lashing out in this desperate effort to try to stop and prevent the spirit of American freedom from being heard.
[00:49:03.221 --> 00:49:09.206]  And as long as ordinary people continue to carry it, then it cannot be crushed like it hasn't been crushed for more than two centuries.
[00:49:09.206 --> 00:49:10.707]  All right, Robert Barnes, great job here.
[00:49:10.747 --> 00:49:12.928]  I'll be back tomorrow, Sunday night, 4 to 6 p.m.
[00:49:13.369 --> 00:49:17.231]  ahead of the War Room Show they do Sunday live with Owen Schroeder, 6 to 8.
[00:49:17.531 --> 00:49:31.080]  But just in closing, because you do a great job, I'm interrupting constantly, recap this trial and the big takeaways, because I'm very pleased they had a declaration of war and said, we silenced Jones, we silenced them all, we're going to ban American speech.
[00:49:31.801 --> 00:49:41.010]   I mean, this was a horrific announcement and just a Statement of extreme hubris, which I see as weakness.
[00:49:41.551 --> 00:49:41.811]  No doubt.
[00:49:41.871 --> 00:49:44.492]  It was an attempt to lynch Alex Jones and kill InfoWars.
[00:49:44.672 --> 00:49:48.214]  To literally cut up the corpse and distribute it amongst their patrons and pals.
[00:49:48.594 --> 00:49:52.235]  The problem is, you are InfoWars, and InfoWars is you.
[00:49:52.716 --> 00:49:53.376]  And that's who they killed.
[00:49:53.416 --> 00:49:54.076]  That's what they've done!
[00:49:54.116 --> 00:49:56.858]  Deindustrialization, opening the borders, shipping in fentanyl.
[00:49:58.158 --> 00:50:00.339]  Screwing our veterans over, cutting off their benefits.
[00:50:00.619 --> 00:50:03.240]  They see America as a corpse that they're cutting up.
[00:50:04.060 --> 00:50:06.441]  They're externalizing who they are.
[00:50:06.881 --> 00:50:08.481]  We're not a corpse, we're alive!
[00:50:09.702 --> 00:50:10.122]  Exactly.
[00:50:10.602 --> 00:50:15.944]  And as everybody out there continues to hold the line, then Infowars will not only stay alive, but American freedom will stay alive in the process.
[00:50:16.304 --> 00:50:17.964]  And that's what they don't understand.
[00:50:18.284 --> 00:50:26.427]  What the corpse they're trying to cut up is actually just waking up, and that's the fear that they have, and they're about to live and experience that fear as they're unable to get up.
[00:50:26.527 --> 00:50:27.728]  Those are subconscious dreams.
[00:50:28.108 --> 00:50:28.848]  You're a corpse.
[00:50:28.888 --> 00:50:29.428]  You're dead.
[00:50:29.508 --> 00:50:31.769]  No, you are spiritually dead.
[00:50:31.829 --> 00:50:32.229]  Not us.
[00:50:32.610 --> 00:50:32.950]  Exactly.
[00:50:32.970 --> 00:50:35.351]  It's confession through projection, is what I call it often.
[00:50:35.391 --> 00:50:36.571]  Confession through accusation.
[00:50:36.892 --> 00:50:38.672]  And that's what you're seeing from this group of people.
[00:50:38.692 --> 00:50:39.613]  But now it's out in the open.
[00:50:39.653 --> 00:50:40.293]  Now it's clear.
[00:50:40.353 --> 00:50:42.214]  Now there's no doubts about what they're up to.
[00:50:42.474 --> 00:50:43.795]  No doubts about what their aims are.
[00:50:44.035 --> 00:50:46.556]  Why would they strategically admit it?
[00:50:47.196 --> 00:50:48.437]  I guess to please their funders.
[00:50:48.958 --> 00:50:55.583]  No, because they desperately need to intimidate and terrorize ordinary people into running for cover and not be willing to speak up for their ideas.
[00:50:55.683 --> 00:51:01.048]  Don't they get, like, when Hitler started bombing civilian targets, England, as you know, is 90% against the war.
[00:51:01.068 --> 00:51:06.212]  Because they'd lost millions, and they knew that they kind of started it with the Germans, so the Brits were smarter, like, no.
[00:51:06.513 --> 00:51:11.937]  But then Hitler was willing to be dealt with, and when he started bombing civilian targets, they went 99% pro-war.
[00:51:13.038 --> 00:51:13.178]  Yep.
[00:51:13.318 --> 00:51:18.459]  I mean, why does the left think messing with us and attacking us backs us down?
[00:51:18.779 --> 00:51:19.820]  All it does is wake us up.
[00:51:20.000 --> 00:51:24.321]  Well, people who believe and idolize power only understand power.
[00:51:24.341 --> 00:51:25.861]  They only understand violence.
[00:51:25.881 --> 00:51:27.281]  They only understand control.
[00:51:27.581 --> 00:51:29.042]  They only understand suppression.
[00:51:29.302 --> 00:51:32.883]  They only understand punishment, like you heard that lawyer talk about.
[00:51:32.943 --> 00:51:33.263]  Punish!
[00:51:33.343 --> 00:51:33.643]  Punish!
[00:51:33.703 --> 00:51:34.163]  Take him out!
[00:51:34.323 --> 00:51:34.763]  Take him out!
[00:51:35.203 --> 00:51:36.845]  That's the only way they can think.
[00:51:36.965 --> 00:51:39.508]  It's just an un-American and un-humane way to think.
[00:51:39.868 --> 00:51:42.231]  It's the problem with their robotic system of governance.
[00:51:42.511 --> 00:51:48.878]  It's people who do not have a core soul of humanity or believe in it at a core level, and that is their ultimate limitation.
[00:51:48.918 --> 00:51:49.598]  But they think!
[00:51:50.299 --> 00:51:54.883]  Threatening us makes... Growing up in Dallas, you threaten people, you got your ass kicked.
[00:51:54.943 --> 00:51:57.726]  I mean, like, why do they think threatening us makes us scared?
[00:51:58.026 --> 00:51:59.408]  Because they're accustomed to it working.
[00:51:59.768 --> 00:52:01.029]  And in their minds, it does.
[00:52:01.149 --> 00:52:11.078]  I mean, it's just like, why would the Western powers push for a war in Ukraine that's counterproductive, try to trigger a war with China, as Trump said, that doesn't make any sense, that's a half-ass idea.
[00:52:11.379 --> 00:52:12.680]  Why is any of that taking place?
[00:52:12.700 --> 00:52:15.983]  They're used to using raw power to discipline people who disagree.
[00:52:16.263 --> 00:52:18.705]  Where Trump used economics to totally crush China.
[00:52:18.825 --> 00:52:20.045]  Exactly, to counterbalance it.
[00:52:20.086 --> 00:52:24.628]  He goes, let's protect American interest and not get into an undue, unnecessary war.
[00:52:24.929 --> 00:52:26.169]  Or trigger one.
[00:52:26.450 --> 00:52:32.834]  Because what Trump understands is that the power of the soul and of freedom and of liberty is the real power of America.
[00:52:33.114 --> 00:52:36.096]  It's not in its military, just as John Kennedy said.
[00:52:36.196 --> 00:52:39.398]  It's not in its military, it's not in its money, it's in its morals.
[00:52:39.438 --> 00:52:42.140]  The truth is the left have become corporate stooges.
[00:52:43.143 --> 00:52:46.104]  And what they don't understand is that they cannot crush the will of the audience.
[00:52:45.923 --> 00:52:50.324]   if they can attack one of the leading populist leaders and bring that down it'll help them.
[00:52:50.324 --> 00:52:52.003]  That war was already lost by them.
[00:52:52.003 --> 00:52:53.003]  Oh completely.
[00:52:53.003 --> 00:52:57.083]   And what they don't understand is that they cannot crush the will of the audience.
[00:52:57.083 --> 00:53:01.563]   They've been trying to escalate and escalate and escalate and escalate, script this trial
[00:53:01.563 --> 00:53:06.364]   to get a rigged outcome in order to be able to suppress independent voices and scare and
[00:53:06.364 --> 00:53:11.643]   terrorize people all across the country from speaking up for freedom or liberty, for standing
[00:53:11.643 --> 00:53:13.204]  up for Infowars or Alex Jones.
[00:53:13.294 --> 00:53:20.396]  And what they don't understand, what they continue to underestimate, is the will and conscience of ordinary, everyday Americans.
[00:53:21.016 --> 00:53:22.656]  Alright Barnes, you've got to catch an airplane.
[00:53:23.077 --> 00:53:24.717]  Tell folks how they find your great podcast.
[00:53:25.086 --> 00:53:30.870]  Sure, if anybody wants to find any of the content that we do, they can find it at VivaBarnesLaw.Locals.com.
[00:53:30.890 --> 00:53:32.751]  All right, I'm going to say this in closing.
[00:53:32.771 --> 00:53:33.551]  Great job, the crew.
[00:53:33.571 --> 00:53:35.352]  I'll be back tomorrow night, 4 p.m.
[00:53:35.372 --> 00:53:35.733]  Central.
[00:53:37.013 --> 00:53:41.296]  The Great Reset is like number 32 or 33 right now on Amazon.
[00:53:41.336 --> 00:53:43.137]  If it goes to number one, it's going to cause shockwaves.
[00:53:43.437 --> 00:53:44.658]  We start shipping in a few weeks.
[00:53:45.098 --> 00:53:47.800]  You can get the book at InfoWareStore.com as well with a signed copy.
[00:53:47.820 --> 00:53:54.024]  If you want to support us, we have Vitamin Mineral Fusion back in stock, Body's Ultimate Turmeric Formula, Diet Force is about to sell out.
[00:53:55.819 --> 00:53:57.682]  You decide whether we stay on air or not.
[00:53:58.583 --> 00:53:59.524]  We have great products.
[00:53:59.544 --> 00:54:00.665]  Get an Alex Jones is Right t-shirt.
[00:54:00.705 --> 00:54:03.910]  Whatever you do, thank you for tuning in on this Saturday evening.
[00:54:05.372 --> 00:54:06.273]  Thank you for caring.
[00:54:06.653 --> 00:54:08.416]  Please share these videos.
[00:54:08.736 --> 00:54:13.002]  Please share this report and tell others to share it and that completes the Shane Reaction.
[00:54:14.451 --> 00:54:16.793]  Tomorrow night, I'll be covering so much here.
[00:54:17.514 --> 00:54:19.416]  And I got a bunch of special guests and so much coming up.
[00:54:19.456 --> 00:54:20.737]  So God bless you all.
[00:54:21.177 --> 00:54:22.198]  Thank you for tuning in.
[00:54:22.519 --> 00:54:33.149]  Now share the live feed of this and share the archive of it at Band.Video or roll over and die, which I know you're not going to do, because I'm not going to do it either.
[00:54:33.229 --> 00:54:36.429]  And I pledge to you all, I'm going to redouble my efforts.
[00:54:36.429 --> 00:54:42.068]  [MUSIC]
[00:54:42.068 --> 00:54:46.828]   And if there were ever a case of someone being unfairly railroaded by
[00:54:46.828 --> 00:54:52.068]   the court system, just look at these civil lawsuits against Alex Jones.
[00:54:53.078 --> 00:54:55.499]  It's been nothing short of astonishing.
[00:54:56.279 --> 00:54:58.919]  Alex has been denied the right to testify in his own defense.
[00:54:59.820 --> 00:55:03.240]  His legal team has been denied the right to present evidence in his defense.
[00:55:03.280 --> 00:55:06.221]  He's been denied the right to call witnesses in his defense.
[00:55:07.429 --> 00:55:12.891]  He was deemed guilty by the judge verbally in front of the jury dozens of times.
[00:55:14.132 --> 00:55:15.272]  And where did that guilt come from?
[00:55:15.292 --> 00:55:19.054]  Oh, it was a default decision by the judge, not a jury.
[00:55:19.954 --> 00:55:21.395]  Alex did not get a jury trial.
[00:55:21.935 --> 00:55:23.676]  He did not get a trial at all.
[00:55:23.896 --> 00:55:25.717]  He got a default judgment.
[00:55:26.567 --> 00:55:32.091]  Because the judge just simply declared, well, we've decided that you're guilty and you don't get a trial.
[00:55:32.111 --> 00:55:39.056]  And then the judge gagged him and said, you can't talk about this and you can't claim that the trial is unfair.
[00:55:39.116 --> 00:55:40.057]  I mean, think about that.
[00:55:40.537 --> 00:55:50.745]  You're getting railroaded and the judge says, you're not allowed to say you're being railroaded because we don't like what you said years ago about Sandy Hook, even though you apologized for it.
[00:55:50.785 --> 00:56:00.405]   And even though you already said you were wrong in that case, even then, We're going to do all of this to you because of what you said about Sandy Hook.
[00:56:01.607 --> 00:56:15.219]  So now in America, if you say that no children died, but actually according to the media, 20 children died, then you can be sued and ordered to pay potentially hundreds of millions of dollars.
[00:56:16.240 --> 00:56:17.701]  Because of the pain and suffering of the parents.
[00:56:18.041 --> 00:56:19.823]  So that's why I asked the original question.
[00:56:19.843 --> 00:56:22.825]  Well, what if Alex Jones had said nobody died from vaccines?
[00:56:23.125 --> 00:56:26.647]  How many children in America have died from vaccines so far?
[00:56:26.667 --> 00:56:30.570]  I mean, the COVID vaccines since early 2021, let's say.
[00:56:30.910 --> 00:56:47.367]   There is very credible evidence from multiple scientific studies and statistical analyses that the number of total deaths from COVID vaccines in America, that is excess deaths caused by the vaccines, is at least 1 million people.
[00:56:48.348 --> 00:56:53.051]  And we see the excess deaths in the insurance company statistics as well.
[00:56:53.611 --> 00:56:57.354]  According to some insurance companies, excess deaths are up 20% or 25%.
[00:56:57.754 --> 00:57:00.516]  One company reported 40% for a certain time period.
[00:57:01.337 --> 00:57:02.858]  That's a lot of excess deaths.
[00:57:03.578 --> 00:57:14.306]  Globally, the number of people very likely killed by these vaccines at this point, just by a reasonable rough estimate, must exceed 10 million people.
[00:57:15.089 --> 00:57:16.390]  And it's probably much, much higher.
[00:57:16.430 --> 00:57:22.774]  Now, it doesn't ask the question how many children have been killed by these vaccines, but I can assure you it's more than 20.
[00:57:23.374 --> 00:57:27.537]  Probably a number in the low thousands at this point.
[00:57:28.157 --> 00:57:31.859]  We've also seen lots of young athletes dying.
[00:57:33.320 --> 00:57:44.427]  Athletes in their 20s and 30s dying on soccer fields and football fields, baseball mounds and basketball courts just keeling over and dying and doctors dying while out jogging.
[00:57:45.640 --> 00:57:52.006]  And a whole bunch of doctors at that one hospital in Canada died, all within the span of about 10 days, it seems.
[00:57:53.288 --> 00:57:54.989]  A lot of deaths happening from this.
[00:57:55.049 --> 00:57:57.792]  But what if you had said, no one died from vaccines?
[00:57:59.093 --> 00:58:00.355]  What if Alex Jones had said that?
[00:58:00.395 --> 00:58:01.216]  Could he be sued?
[00:58:03.298 --> 00:58:06.020]  Over the pain and suffering of the parents of the dead children?
[00:58:06.361 --> 00:58:12.310]   Well, according to these court cases, Alex Jones could have been sued if he said no one died from vaccines.
[00:58:13.031 --> 00:58:19.856]  And of course, anyone saying that would be incredibly dishonest, because lots of people have died from these vaccines, and lots of children have died.
[00:58:19.876 --> 00:58:27.121]  And people like Fauci, if you ask them, how many children have been killed by these vaccines, they would tell you, zero.
[00:58:28.122 --> 00:58:30.143]  Walensky at the CDC, she would say zero.
[00:58:31.424 --> 00:58:32.925]  Dr. Birx, she would say zero.
[00:58:32.965 --> 00:58:34.066]  Fauci would say zero.
[00:58:34.186 --> 00:58:34.607]  On and on.
[00:58:35.503 --> 00:58:39.046]  If you ask the White House, some spokesperson would say zero.
[00:58:40.528 --> 00:58:41.469]  Which means they're lying.
[00:58:42.350 --> 00:58:43.010]  They're lying.
[00:58:44.031 --> 00:58:47.194]  The conspiracy theorists are not Alex Jones.
[00:58:47.214 --> 00:58:49.296]  They're the vaccine pushers.
[00:58:50.362 --> 00:59:09.817]  So, I'm wondering if Alex can be sued for tens of millions or even hundreds of millions of dollars, does this set a precedent where the parents of children killed by vaccines can now sue all these other people, say, well, you caused pain and suffering for me by claiming that my child wasn't killed by a vaccine even though they were?
[00:59:10.765 --> 00:59:34.597]  Because if we're going to start holding people accountable in America for claiming that nobody died from fill-in-the-blank, whatever that may be, like nobody died from vaccines, nobody died from antidepressant drugs, or if somebody were to say nobody died from, you know, swimming pool accidents or automobile accidents or what have you, we're gonna have lawsuits flying left and right all over the country.
[00:59:35.438 --> 00:59:37.339]  Because there's all kinds of denialism.
[00:59:37.999 --> 00:59:39.740]  Alex Jones is not a killer.
[00:59:41.192 --> 00:59:50.420]  But those vaccine-pushing, fraudulent, treasonous, anti-human health authorities that are pushing vaccines, they are mass murderers.
[00:59:51.701 --> 00:59:53.383]  They are carrying out genocide.
[00:59:54.804 --> 00:59:59.108]  They are murdering children to protect the profits of the pharmaceutical industry.
[01:00:00.100 --> 01:00:01.720]  And yet Alex Jones has killed no one.
[01:00:01.760 --> 01:00:11.443]  In fact, Alex Jones sells supplements that have helped healthy mothers conceive and give birth to healthy children.
[01:00:11.803 --> 01:00:17.965]  Alex Jones provides products and solutions that promote health and longevity.
