[00:00.000 --> 00:21.160]  The
[1:45:53.740 --> 1:45:58.060]  barber appreciates hair and beard support for men. I go and see him quite often now.
[1:45:59.260 --> 1:46:04.140]  The great reset in the war for the world is the book that the government doesn't want you to read
[1:46:04.140 --> 1:46:09.740]  that most of the big powerful companies trying to control your life, the big tech companies,
[1:46:09.740 --> 1:46:14.700]  they don't want you to read this book. They want to control what you think, what you do,
[1:46:14.700 --> 1:46:19.900]  what you read, but you don't want that. And Alex Jones doesn't want that. And this book shows you
[1:46:19.900 --> 1:46:25.340]  what's happening and gives you the sort of playbook for how to fight against it. And so by buying
[1:46:25.340 --> 1:46:30.940]  this book, you're going to prove that censorship doesn't work, that freedom is alive in this country.
[1:46:30.940 --> 1:46:37.100]  This is a central reading. And, you know, I would go right now and buy it before the censorship kicks
[1:46:37.100 --> 1:46:42.060]  in. It's not going to be available in bookstores. It's not going to be available in libraries.
[1:46:42.060 --> 1:46:46.300]  They're going to try to take it down from every platform that they can, but they're not going
[1:46:46.300 --> 1:46:51.020]  to be able to do it. Prove that censorship doesn't work by the great reset. Thank you,
[1:46:51.020 --> 1:46:55.740]  Alex Jones. I really appreciate you having me on and I appreciate you writing this book and
[1:46:55.740 --> 1:46:55.740]  getting the information out there.
[1:47:28.380 --> 1:47:31.580]  You don't like to speculate and you've been exposing this for several years,
[1:47:31.580 --> 1:47:36.540]  warning it's all been confirmed that you were accurate. I want you to be able to those last
[1:47:36.540 --> 1:47:41.420]  10 minutes cover whatever topics or loose ends you want to hit and respond to the big controversy
[1:47:41.420 --> 1:47:46.220]  you on Fox News or Carlson. And I'm scared they are. So spend some time on that, but also just
[1:47:46.220 --> 1:47:51.740]  big picture as a citizen, as an entrepreneur, as an engineer, looking at the motive of this and
[1:47:51.740 --> 1:47:56.540]  them still doubling down. I mean, obviously you said earlier, the evidence all points were premeditated.
[1:47:56.540 --> 1:48:00.860]  They had the patents. They had the roll out. They set Trump up to go along with it. Democrats
[1:48:00.860 --> 1:48:05.100]  when the shot was first coming off said, I don't trust any shot he says, but as soon as he's gone,
[1:48:05.100 --> 1:48:09.020]  they love the shot. I mean, it's pretty clear to see what's happening here. I think it's pretty
[1:48:09.020 --> 1:48:14.460]  clear to see it's not going well for the Klaus Schwab's and Fauci's of the world. That's a lot
[1:48:14.460 --> 1:48:23.180]  to deconstruct, but just hit it however you want. There's so much to cover. So, Alex, do you know
[1:48:23.180 --> 1:48:30.540]  how much Tony Fauci is making every time a Moderna shot is delivered into someone's arm?
[1:48:32.140 --> 1:48:33.100]  And I know it's a lot.
[1:48:35.580 --> 1:48:42.220]  Well, you see, that's the problem. So we have somebody who's directing this entire vaccination
[1:48:42.220 --> 1:48:51.980]  program who has a huge conflict of interest. That is not something that should be allowed.
[1:48:54.620 --> 1:49:01.500]  We should know exactly how much he's making on these vaccines, and we're not allowed to know that.
[1:49:01.500 --> 1:49:05.740]  And when we try to get that information through Freedom of Information Act requests,
[1:49:05.740 --> 1:49:13.980]  it's denied. It's basically, it is blacked out of the answer that comes back on a Freedom
[1:49:13.980 --> 1:49:21.420]  of Information Act request. So how can you have the guy who created the virus in the first place,
[1:49:21.420 --> 1:49:28.140]  and now he's getting paid every time the vaccine from Moderna is delivered? You know,
[1:49:28.140 --> 1:49:33.100]  the Moderna vaccine, most people don't know this, but the official name of the Moderna vaccine
[1:49:33.100 --> 1:49:41.100]  is the Moderna NIAID vaccine. So they're in cahoots with the government to push this on you,
[1:49:41.100 --> 1:49:48.380]  and the people at NIH, like Tony Fauci, make money every time you get the shot.
[1:49:48.380 --> 1:49:53.900]  This is why they're pushing it. This is why ivermectin doesn't work, and fluvoxamine doesn't work,
[1:49:53.900 --> 1:49:59.660]  and all these other drugs don't work, is because they're not supposed to work, because if they
[1:49:59.660 --> 1:50:04.860]  did work, then Fauci's not going to get paid, and we don't know how much it is. We don't know whether
[1:50:04.860 --> 1:50:10.780]  it's 10 million, 100 million, a billion dollars. We don't know. We're not allowed to know. Now,
[1:50:10.780 --> 1:50:17.180]  Congress isn't even asking that question, and Congress, the Democrats in Congress,
[1:50:17.180 --> 1:50:24.860]  any Democratic committee chairman in Congress, can request from the NIH Tony Fauci's unredacted
[1:50:24.860 --> 1:50:33.580]  emails, and that would tell us the coordination that Fauci did in order to make it look like it
[1:50:33.580 --> 1:50:39.500]  came from nature rather than a lab leak, because there was a set of emails that that were not
[1:50:39.500 --> 1:50:45.740]  redacted, where it showed that it was a lab leak from the Wuhan Institute of Virology,
[1:50:45.740 --> 1:50:52.940]  and then all of a sudden, with redacted emails, we now then come to get the story that, oh,
[1:50:52.940 --> 1:51:00.220]  it came out of nature with no new evidence. Well, you know, we could unlock what really happened
[1:51:00.220 --> 1:51:06.620]  there if somebody would look at Tony's unredacted emails, but isn't it amazing that we had a
[1:51:06.620 --> 1:51:13.980]  presidential commission looking into this, and the presidential commission never asked the NIH
[1:51:13.980 --> 1:51:22.620]  for Tony Fauci's unredacted emails? It is amazing. And then when there was an independent panel put
[1:51:22.620 --> 1:51:29.260]  together by the Lancet to look into this, and Professor Jeffrey Sachs was the head of it,
[1:51:29.260 --> 1:51:38.940]  and he found that, oh, this virus came out of a US Biolab, which is true. I mean, it was part
[1:51:38.940 --> 1:51:46.940]  US Biolab and part Wuhan Institute of Virology, which is why the WHO was never granted full access
[1:51:46.940 --> 1:51:53.660]  to look at what the Wuhan Institute of Virology was working on. That was not denied. You know,
[1:51:53.660 --> 1:52:01.260]  so there's this huge coverup, and it's amazing that no government in the world wants to know the
[1:52:01.260 --> 1:52:10.380]  source of the coronavirus that has just decimated the entire world. Nobody wants to look at where
[1:52:10.380 --> 1:52:17.420]  it really came from, because Jeffrey Sachs has said, hmm, this is looking like it came from a US Lab.
[1:52:17.420 --> 1:52:25.500]  And as soon as he said that, then everybody's interest in finding the source of the SARS-CoV-2
[1:52:25.500 --> 1:52:29.020]  virus just evaporated. Nobody wants to know.
[1:52:29.020 --> 1:52:34.540]  That level gates and all of them are saying more things are coming, monkey pops, polio.
[1:52:34.540 --> 1:52:37.740]  I've seen a lot of evidence that's actually linked to vaccine side effects are just claiming that.
[1:52:37.740 --> 1:52:41.260]  What do you make of all the new fair mongering and new calls for lockdowns?
[1:52:42.860 --> 1:52:52.380]  Well, you know, this is all self-created here, that the people involved are just manufacturing
[1:52:52.380 --> 1:52:57.340]  a crisis after crisis after crisis. And in fact, the more people get vaccinated,
[1:52:57.340 --> 1:53:02.220]  the more deaths we're going to have, and the more injuries and the more crises we're going to have,
[1:53:02.220 --> 1:53:08.460]  and the more vulnerabilities everybody is going to have here. So it's just feeding on itself.
[1:53:08.460 --> 1:53:16.460]  It is just almost never ending. And the solution to all of this, to get back to normal, is always,
[1:53:16.460 --> 1:53:21.100]  well, it'll be in the next vaccine. It'll be in the next vaccine. Oh, there's no new vaccine
[1:53:21.100 --> 1:53:27.420]  that'll have Omicron in it. And, you know, it's repeating the same thing over and over again
[1:53:27.420 --> 1:53:32.700]  and expecting a different result. And people need to get wise that it's actually all these
[1:53:32.700 --> 1:53:41.660]  mitigation strategies that have made and perpetuated this pandemic. If we had just treated this virus
[1:53:41.660 --> 1:53:49.260]  with the repurposed drugs like Fareed and Tyson had a protocol way back in March of 2020,
[1:53:49.260 --> 1:53:55.020]  when this whole thing started, and they have the number of deaths and hospitalizations,
[1:53:55.020 --> 1:54:01.500]  they can count on one finger, like it's zero. If you got treated early enough,
[1:54:01.500 --> 1:54:07.580]  it is they had no hospitalizations and they had no deaths. And the NIH was not interested in their
[1:54:07.580 --> 1:54:13.020]  early treatment protocols. And theirs is not the only one that's effective. So we can end this
[1:54:13.020 --> 1:54:17.900]  entire pandemic anytime we want. Steve, I totally agree. Let me ask you this.
[1:54:17.900 --> 1:54:24.060]  Why do you think Fauci resigned today? I'm seeing major heat on him.
[1:54:25.100 --> 1:54:28.620]  What can we do to bring these people to justice? Because for me, it's not about being vindictive.
[1:54:28.620 --> 1:54:33.020]  We've got to punish these mad scientists so they don't do this again. As Senator Paul has said,
[1:54:33.020 --> 1:54:35.820]  because we know they've got stuff a lot worse than this thing they cooked up.
[1:54:38.380 --> 1:54:43.500]  Yeah, you know, I think it's trying to like to pack the bags and get out of the country and
[1:54:43.500 --> 1:54:52.300]  disappear where he can't be found before people get wise. The wheels are falling off the bus
[1:54:52.300 --> 1:54:58.620]  here. And I've got an article on my substack, SteveKersh.substack.com. It's the top article,
[1:54:58.620 --> 1:55:03.580]  it's the pinned article. And it talks about basically the false narrative is starting to
[1:55:03.580 --> 1:55:11.260]  fall apart and it's becoming very obvious to people. And you look at Twitter and somebody dies.
[1:55:11.260 --> 1:55:16.540]  And it's like, yeah, yeah, another vaccine death, they're covering it up. And doctors aren't allowed
[1:55:16.540 --> 1:55:20.780]  to speak out about this because they're going to have their licenses revoked. But you know,
[1:55:20.780 --> 1:55:25.500]  there's some states where doctors are protected. And so doctors are starting to speak out and say,
[1:55:25.500 --> 1:55:30.220]  hey, they can take away my license, I'm going to do the right thing here. And it's even better
[1:55:30.220 --> 1:55:34.220]  when you're retiring. When you're retiring, then you can start to speak the truth. And
[1:55:34.220 --> 1:55:41.340]  you know, so it's becoming apparent. I think Fauci is realizing that this thing is falling
[1:55:41.340 --> 1:55:47.820]  apart. You know, I've been emailing hundreds of people involved in the vaccine effort inside
[1:55:47.820 --> 1:55:52.380]  the CDC. And you know, maybe that's starting to have effect. Maybe there's they're starting.
[1:55:52.380 --> 1:55:56.140]  Oh, there's no doubt you and Dr. McCullough and others are having some of the cheap effects we
[1:55:56.140 --> 1:56:01.740]  salute you. And I see Klaus Schwab coming out announcing 110,000 info warriors to counter vaccine
[1:56:01.740 --> 1:56:05.500]  disinfo. They've all been proven to be liars. Everybody knows everything they said wasn't
[1:56:05.500 --> 1:56:10.860]  true. So nothing is going to put their their their giant fraud back together again. And the more of
[1:56:10.860 --> 1:56:14.220]  us they target, the more people are going to stand up. Steve Kersh, people should find your
[1:56:14.220 --> 1:56:21.100]  incredible information at your sub stack and so much more. Thank you so much for your work.
[1:56:21.100 --> 1:56:25.820]  Thank you for everything you're doing. And I know you did it because you care about people,
[1:56:25.820 --> 1:56:27.900]  but still you're a hero. And we congratulate you, sir.
[1:56:27.900 --> 1:56:34.540]  Thank you very much, Alex. And thank you for the opportunity to talk to the American people on
[1:56:34.540 --> 1:56:39.580]  your show. Something I don't get on Fox News or something I don't get on CNN, something I won't
[1:56:39.580 --> 1:56:44.220]  get in the Washington Post or any other mainstream media. Thank you, sir. And that's why info
[1:56:44.220 --> 1:56:49.420]  wars is important. We have long, hour long interviews where people really get to talk and
[1:56:49.420 --> 1:56:52.780]  put on evidence. And that's why the system hates us. Steve Kersh, thank you so much.
[1:56:53.500 --> 1:56:57.340]  Edward Dow, who's super articulate and exposed this several years as well. I want to focus
[1:56:57.340 --> 1:57:01.980]  on the shots. They don't want us talking about it. He's going to join us on HSBC. He's going to be
[1:57:01.980 --> 1:57:08.540]  joining us to talk about the society and the actuaries and what it's showing from the insurance
[1:57:08.540 --> 1:57:13.740]  company is the latest information. The evidence is overwhelming with Edward Dow. Please don't forget.
[1:57:13.740 --> 1:57:18.140]  We can't stay on air without you. So get products you already need that bolster your immune system
[1:57:18.140 --> 1:57:22.380]  and your body in this crazy time. DNA Force Plus back at stock at for almost a year being sold
[1:57:22.380 --> 1:57:27.420]  out 50% off by the mineral fusions selling out so good for your immune system, your whole body,
[1:57:27.420 --> 1:57:32.780]  despite that still 40% off from no vitality. Back at stock 40% off with X to the critical
[1:57:32.780 --> 1:57:38.940]  immune system booster and more is X to it's all there at info wars store.com or triple A 253
[1:57:38.940 --> 1:57:44.140]  3139 want to thank you all for your incredible support. We'll be right back with our number three.
[1:57:44.140 --> 1:57:52.380]  Ladies and gentlemen, if millions of people get this book, our funding problems will be over
[1:57:52.380 --> 1:57:55.820]  and it's starting to happen. That's why I said, yeah, go to info wars store.com,
[1:57:55.820 --> 1:57:59.180]  get the book and start shipping in a couple weeks. The great reset in the war for the world. But I
[1:57:59.180 --> 1:58:04.300]  said go to Amazon because it's the number one book chart in the world. And if it goes to number
[1:58:04.300 --> 1:58:09.580]  one, not a political, not of history, not of US history, it's already number one over 40 categories
[1:58:09.580 --> 1:58:15.100]  like political science, you name it. 40 plus categories is number one. Ladies and gentlemen,
[1:58:15.100 --> 1:58:21.580]  drum roll, please, of books in the world. The great reset in the war for the world is one,
[1:58:21.580 --> 1:58:30.380]  two, three, four, five, six, seven, eight, nine. We are now number nine in the world. This is major.
[1:58:30.380 --> 1:58:36.540]  This is political. This could fund our war chest. Just go to Amazon.com everybody and buy 10 copies.
[1:58:36.540 --> 1:58:41.660]  Send this blueprint to the Death Star and the New World Order. As you read this, you know their
[1:58:41.660 --> 1:58:45.100]  whole plan how to stop them. Get the great reset in the war for the world. Now it's going to go to
[1:58:45.100 --> 1:58:53.580]  number one. What do you make of that? We are now living in the void, sliding towards collapse in
[1:58:53.580 --> 1:59:00.060]  the strange space between what we've known and what's to come. And right now, the most important
[1:59:00.060 --> 1:59:07.100]  thing to remember is don't panic. Stay calm because now is the time that we must get our bearings
[1:59:07.100 --> 1:59:13.740]  and steer the ship onto a safe sound course. There is nothing stopping we the people from making
[1:59:13.740 --> 1:59:20.940]  our own rules and building our own society. All we got to do is survive the crash. And right now,
[1:59:20.940 --> 1:59:27.500]  we still have time to prepare. The world fiat currency system is racing towards zero. It's
[1:59:27.500 --> 1:59:34.860]  time to convert it into hard assets now, including food, water, and survival gear to keep us strong
[1:59:34.860 --> 1:59:42.780]  and at the ready. Go to preparedtoday.com for the essentials, storable foods, water filtration,
[1:59:42.780 --> 1:59:54.460]  first aid, power, and more at preparedtoday.com. If you are receiving this transmission, you are
[1:59:54.460 --> 1:59:59.020]  the resistance.
[2:00:09.980 --> 2:00:17.580]  Live from Austin, Texas, broadcasting worldwide. It's Alex Jones. All right, he's only with us
[2:00:17.580 --> 2:00:21.740]  for 30 minutes and I had a bunch of other economic and military news the bottom of the hour. Edward
[2:00:21.740 --> 2:00:27.900]  Dow doesn't need any introduction or HSBC, Black Rock and so many other big institutions. He made
[2:00:27.900 --> 2:00:32.540]  a lot of predictions that have come true because that's what his job was, was a trans forecaster
[2:00:32.540 --> 2:00:37.260]  and stock picker. He's been going over the actuaries and numbers out of insurance companies and more
[2:00:37.260 --> 2:00:41.420]  and now the wheels are coming off the established Fauci resigns. And as they say, okay, the vaccine
[2:00:41.420 --> 2:00:46.540]  doesn't work. I know it does make you sick. This is blowing up in their face big time. But if you
[2:00:46.540 --> 2:00:51.580]  read the Spars War Game, it predicted this would all happen. So there's something bigger here about
[2:00:51.580 --> 2:00:56.860]  Austin trust in the system and more. So we'll get his deep expertise on this the next 30 minutes.
[2:00:56.860 --> 2:01:02.380]  I'm going to try to give him the floor. Mr. Dowd, where should we begin? Dowd is of course going
[2:01:02.380 --> 2:01:08.140]  to be found at Dowd Ward on Twitter and Getter at Edward Dowd. So good to have you here with us.
[2:01:08.140 --> 2:01:15.580]  Where do you want to start? Yeah, thank you, Alex. Great to be back. I love to start with the millennial
[2:01:15.580 --> 2:01:24.140]  chart that I put on famously brought on your show in March, where we showed my Wall Street
[2:01:24.140 --> 2:01:31.580]  insurance partner and I showed that into the fall of 2021, there were from the CDC data,
[2:01:31.580 --> 2:01:39.020]  there were excess deaths in the millennial age group of age 25 to 44. And the millennial chart,
[2:01:39.020 --> 2:01:45.820]  I said this, I'll talk about that in a second, but the millennial chart, there it is, there it is.
[2:01:45.820 --> 2:01:56.060]  You can see the millennials into the fall ages 25 to 44 experienced a temporal 84% rise in excess
[2:01:56.060 --> 2:02:01.900]  mortality, which represented 61,000 individuals over the course of that year, which is a Vietnam War.
[2:02:01.900 --> 2:02:09.580]  The mandates, the mandates occurred in August, September, October. That's that spike,
[2:02:09.580 --> 2:02:19.980]  84% above normal. And that is it. Now, that was done with CDC data by my Josh Stirling,
[2:02:19.980 --> 2:02:27.820]  who's starting to become public. He's a former Wall Street insurance analyst for Bernstein.
[2:02:27.820 --> 2:02:38.060]  And that's a very top notch research Wall Street firm, Alliance Bernstein. And he discovered this,
[2:02:38.060 --> 2:02:44.860]  I made it famous. Now, let me tell you what we learned on Wednesday last week. Last week,
[2:02:44.860 --> 2:02:51.260]  the Society of Actuaries, SOA, and they have a research institute issued a report.
[2:02:51.260 --> 2:02:59.180]  And that's the second chart I want to show. This is table 5.7 from the Society of Actuaries.
[2:02:59.820 --> 2:03:06.620]  This basically confirms our analysis. This represents 80% of the group life industry.
[2:03:06.620 --> 2:03:13.100]  This is the survey of their industry. These are actuaries doing this. You can see in Q3 of 2021,
[2:03:13.100 --> 2:03:22.780]  the red, ages 25 to 34, and 35 to 44. That's the age group we looked at. You can see 100%
[2:03:22.780 --> 2:03:30.780]  represents normal. Above 100 is excess. So in those two age groups, it was 78% in Q3,
[2:03:30.780 --> 2:03:38.060]  and 100% in Q3. We came up with 84 for the combined group. So what we want to say is that
[2:03:38.060 --> 2:03:44.540]  our numbers have been confirmed by the Society of Actuaries. Now, we knew our numbers were right,
[2:03:44.540 --> 2:03:52.300]  but it just literally gives credence to what we've been saying on your show in March to alert people
[2:03:52.300 --> 2:03:58.540]  on band and show and other venues. So I just want to applaud you for letting us on here to present
[2:03:58.540 --> 2:04:03.100]  this data. Oh, yes, sir. And listen, some stations, we have over 400 affiliates, but some don't carry
[2:04:03.100 --> 2:04:07.340]  this segment. So we need drumroll or something. This is horrible news, but it's also good that
[2:04:07.340 --> 2:04:11.420]  we can prove it, that you've been proven right since you were first talking about this years ago,
[2:04:11.420 --> 2:04:15.180]  and now it's all come out in the last year. What are they going to do? I want to come back,
[2:04:15.180 --> 2:04:18.540]  and I want to just go through these again. But I mean, for those that don't know,
[2:04:19.500 --> 2:04:25.100]  the gold, the platinum standard of statistics is insurance actuaries. They don't mess around.
[2:04:25.100 --> 2:04:29.660]  And when the Society of Insurance Actuaries that's indexing all these insurance companies
[2:04:29.660 --> 2:04:34.780]  sees this, these are hard numbers. I mean, this is stuff you can take to the bank. Edward Dowd
[2:04:34.780 --> 2:04:39.020]  stayed with us. I don't know whether I want to clap or expose the murderers or throw up. I actually
[2:04:39.020 --> 2:04:45.020]  feel physically sick right now. I mean, this is, we are, this is hitlerian level stuff or bigger
[2:04:45.020 --> 2:04:49.020]  in our hands. And these sons of bitches knew exactly what they were doing. Well,
[2:04:49.020 --> 2:04:50.860]  they're right back with Edward Dowd in 60 seconds.
[2:04:50.860 --> 2:05:04.460]  The Cavalry for your immune system, the Cavalry for your health,
[2:05:04.460 --> 2:05:10.380]  and the Cavalry to keep Info Wars on the air with funding has now arrived, a 360 win.
[2:05:11.100 --> 2:05:18.620]  Almost sold out for a year. DNA Force Plus with the PQQ and the CoQ10 and all the patented,
[2:05:18.620 --> 2:05:26.540]  documented super ingredients to completely turbocharge your immune system and your body is
[2:05:26.540 --> 2:05:32.060]  finally back in stock. And despite the fact it's going to sell out quick, I want those of you that
[2:05:32.060 --> 2:05:36.860]  haven't experienced it to get it. And I want long-term supporters to experience it as well.
[2:05:36.860 --> 2:05:44.060]  So it is 50% off out of the gates for a limited time. DNA Force Plus, finally back in stock
[2:05:44.060 --> 2:05:51.420]  at infowarstore.com for 50% off. Ladies and gentlemen, this is a symbiotic relationship
[2:05:52.220 --> 2:05:56.620]  supporting Info Wars defeats the globalist and this product does amazing things for your body.
[2:05:56.620 --> 2:05:57.500]  Take action now.
[2:06:04.940 --> 2:06:11.580]  Crashing through the lies and disinformation, it's Alex Jones coming to you live from the
[2:06:11.580 --> 2:06:19.340]  front lines of the Info War. Hi, ladies and gentlemen, the big international consortium
[2:06:19.340 --> 2:06:25.020]  of insurance company actuaries where they pull their numbers so they can accurately predict
[2:06:25.660 --> 2:06:32.460]  trends has confirmed what Edward Dowd and previously a whistleblower high-level at
[2:06:32.460 --> 2:06:38.620]  top insurance actuary company gave him info a year ago that he laid out on Steve Bannon's show,
[2:06:38.620 --> 2:06:45.260]  our show everywhere, confirming massive increase in deaths in young people right after the shots.
[2:06:45.820 --> 2:06:51.580]  And now the major international actuary group has confirmed his whistleblowers information,
[2:06:51.580 --> 2:06:55.980]  his info. And he said this, you know, a year ago on Bannon and other shows, he said,
[2:06:57.580 --> 2:07:01.100]  I have the whistleblower inside the actuaries, it's going to come out, but right now I'm going
[2:07:01.100 --> 2:07:07.180]  to put it out. Well, now it's confirmed. This is incredible news, but they know what they're doing.
[2:07:07.180 --> 2:07:10.780]  It's ongoing. Fauci's resigned. They're now admitting the shots don't work. They're not
[2:07:10.780 --> 2:07:14.700]  admitting they're hurting people. The wheels are coming off. What are they going to do next? I mean,
[2:07:14.700 --> 2:07:19.500]  this is an incredible moment in history. And then ask the question, why would global big
[2:07:19.500 --> 2:07:24.700]  pharma companies try a gamble like this? Or is there something bigger here? Because the Spars
[2:07:24.700 --> 2:07:32.140]  document a few years before COVID 2025, 2028 really based in 2020, 2023 war games that a year
[2:07:32.140 --> 2:07:36.380]  and a half in it turns out it doesn't work and kills you destroys confidence in governments
[2:07:36.380 --> 2:07:42.620]  and causes a global civil war. Yeah. And he's talked about that and forecast this two years ago.
[2:07:42.620 --> 2:07:47.660]  So he's a top trends forecaster, former top stock picker. Some stations just joined us or recap the
[2:07:48.700 --> 2:07:52.380]  I mean, just I don't even have words to describe how huge this news is. Take your time, sir.
[2:07:53.980 --> 2:08:00.620]  So bottom line, the society of actuaries, now they're not going to come to the same conclusions
[2:08:00.620 --> 2:08:06.700]  that you and I have come to and that's fine. But the numbers are the numbers we said on your show
[2:08:06.700 --> 2:08:14.540]  in February, March of this year, that the millennials experienced a rise of 84% excess
[2:08:14.540 --> 2:08:21.980]  mortality into the mandate quarter Q3. That represented over the course of March of 2021
[2:08:21.980 --> 2:08:28.220]  through February 2022 61,000 millennials, which represents basically a Vietnam War for the
[2:08:28.220 --> 2:08:37.500]  millennial age group silent war. Then last week, the society of actuaries put out in table 5.7.
[2:08:38.220 --> 2:08:43.980]  The excess mortality from their revenues, 80% of the revenues represented in this report.
[2:08:43.980 --> 2:08:53.100]  And there it is. Basically, confirming what we said 78% and 200% we came up with 84%. So
[2:08:53.100 --> 2:08:56.940]  that's that the numbers of the numbers we've been vindicated were right.
[2:08:56.940 --> 2:09:00.700]  But the folks that aren't an expert like you will lay out what those numbers mean.
[2:09:01.740 --> 2:09:12.620]  So basically, a hundred is normal death rate. In the Q3, 78% more people died,
[2:09:12.620 --> 2:09:21.260]  more claims happened in the insurance industry for the ages 25 to 34 and 100% between 35 and 44.
[2:09:21.260 --> 2:09:29.180]  We analyzed 25 to 44, we came up with 84%. So 84% excess mortality in the claims
[2:09:29.180 --> 2:09:34.140]  of group life insurance companies. Now, the thing to remember about group life,
[2:09:34.140 --> 2:09:42.460]  now that confirms the CDC data that we saw. Group life are claims against people that are employed
[2:09:42.460 --> 2:09:51.900]  in companies who tend to be not drug addicts tend to be happily employed and healthy. So the
[2:09:51.900 --> 2:09:58.780]  numbers just foot because the naysayers were telling me, well, well, Ed, those deaths occurred
[2:09:58.780 --> 2:10:04.620]  because of lockdowns and suicides and fentanyl overdoses and missing cancer screening treatments.
[2:10:05.180 --> 2:10:11.660]  My argument has always been temporally in three months that was a dramatic rise in deaths.
[2:10:11.660 --> 2:10:19.820]  That was when Biden and corporations mandated vaccines. And you can see from the red highlighted
[2:10:19.820 --> 2:10:25.260]  by their own report, there was an event. What was the event? It was mandates. What did those
[2:10:25.260 --> 2:10:31.580]  mandates result in? Demosyde, death by government. I've said it before and I'll say it again. Demosyde.
[2:10:32.700 --> 2:10:37.020]  And we've seen similar numbers around the world and even mainstream news is reporting now.
[2:10:37.020 --> 2:10:41.660]  Oh, it's normal. Record heart attacks in children and young people. Record blood clots. Oh, sitting
[2:10:41.660 --> 2:10:47.580]  at your desk is why you're dying. Look, again, I go back to the CDC document, October 2000,
[2:10:47.580 --> 2:10:52.540]  predicted adverse reactions, microcarditis, blood clots over 30 things and everything they
[2:10:52.540 --> 2:10:57.100]  predicted happened. So why would they put a report out predicting it and then do it? Big picture.
[2:10:57.100 --> 2:11:02.060]  I know you don't want to speculate, but as a citizen, as a human, ever doubt because you did
[2:11:02.060 --> 2:11:07.340]  this over two years ago on a tweet, you predicted and you said this is about societal collapse.
[2:11:07.340 --> 2:11:15.260]  So look, I'm spitballing here. This is just, this is me predicting the future without
[2:11:15.260 --> 2:11:22.220]  having inside knowledge, but I am into game theory. I'm into the Hegelian dialectic. I'm into
[2:11:22.860 --> 2:11:30.140]  all sorts of, you know, if I was an evil person and I wanted to put in a control system, how would
[2:11:30.140 --> 2:11:38.860]  I do it? Well, you know, obviously I would have some villains like Klaus Schwab, Harari, Fauci,
[2:11:39.500 --> 2:11:46.460]  Gates, some front men who think they're running the show, but they implement this and it creates
[2:11:46.460 --> 2:11:52.860]  a collapse in trust of institutions and society. And the goal is to introduce a central bank digital
[2:11:52.860 --> 2:11:58.940]  currency and some sort of social credit score and control. You can't sell that. So you get these
[2:11:58.940 --> 2:12:07.820]  clowns to do it in such a comical evil fashion that it's a joke. We then defeat these people,
[2:12:07.820 --> 2:12:14.620]  Fauci's resigning. You'll see these guys will fall. Then as they fall, remember, we'll be in the
[2:12:14.620 --> 2:12:19.020]  middle of an economic collapse. Everyone will be afraid and fearful. There might be a war.
[2:12:19.020 --> 2:12:25.340]  There might be a Taiwan war, Taiwanese war. Who knows? But events are coming. Again,
[2:12:25.340 --> 2:12:30.860]  I'm spitballing. I don't have a crystal ball. And then out of left field, once these guys go
[2:12:30.860 --> 2:12:37.660]  off to the jail, some very handsome, well-sounding, reasonable people come up with a solution that
[2:12:37.660 --> 2:12:42.380]  looks great, but, you know, underneath the surface of it, it's, it's the, that's what they wanted
[2:12:42.380 --> 2:12:46.540]  to implement anyways, but. And we're down. I totally agree with you. And of course, you don't
[2:12:46.540 --> 2:12:50.700]  like to speculate, but you're, you know, you're dead on. Let's explain, getting a dialectic,
[2:12:50.700 --> 2:12:55.340]  the easiest way to explain it. Okay. You can go back to Hegel's analysis of it, which was
[2:12:55.340 --> 2:13:00.300]  previously used under other names, but he quantified it in the last 200 years. Let's take a wave pool
[2:13:01.020 --> 2:13:05.660]  and you want, you've got engines that, that aren't big enough to create a wave to go over the wall,
[2:13:06.460 --> 2:13:11.180]  but you can combine the waves with two wave generators. And if you have a computer, you know
[2:13:11.180 --> 2:13:15.740]  how to crash the waves together to form a super wave to do what you want. That's the easiest way
[2:13:15.740 --> 2:13:20.060]  with the dialectics is you're not just doing one action or two actions or five. You're calculating
[2:13:20.060 --> 2:13:25.340]  historically what those waves will then generate to create the actual outcome you want. So it's
[2:13:25.340 --> 2:13:29.100]  not one dimensional or even two dimensional or three dimensional. It's four dimensional thinking.
[2:13:30.860 --> 2:13:36.380]  Absolutely. And, you know, look, the classic description of Hegelian dialectic is problem
[2:13:36.380 --> 2:13:43.020]  reaction solution. And there's a bunch of different dialectics being run at the same time.
[2:13:44.220 --> 2:13:48.060]  The one we're talking about, you and I are talking about is what's the problem? The problem is we
[2:13:48.060 --> 2:13:54.780]  get these crazy bond villain types you want to implement global control. The reaction is
[2:13:55.420 --> 2:14:03.500]  you and me and people getting mad about that. And you run a vaccine program that kills off all
[2:14:03.500 --> 2:14:09.900]  sorts of people and people get angry. And then there's an economic collapse, a loss of trust
[2:14:09.900 --> 2:14:18.460]  in institutions. And then the solution is some very nice, well-meaning, well-spoken, good-looking
[2:14:18.460 --> 2:14:23.420]  people with a solution that's not as bad as the one that was pitched to us.
[2:14:23.420 --> 2:14:26.860]  That's right. You give them an angrier world as Klaus Schwab knows what he's part of.
[2:14:27.580 --> 2:14:33.020]  He's playing the part of the bond villain, which he is. And then they give you the saviors from that.
