[00:00:00.009 --> 00:00:01.718]  Alex Jones Broadcasting Network.
[01:34:56.109 --> 01:35:00.072]  The military fires more people over officers with women under them.
[01:35:01.533 --> 01:35:02.594]  They're trying to do a mission.
[01:35:03.115 --> 01:35:05.056]  You don't want guys with all the women under them.
[01:35:05.337 --> 01:35:06.958]  I run an operation with women that work here.
[01:35:06.998 --> 01:35:09.601]  I don't need a bunch of stuff going on here with people.
[01:35:09.621 --> 01:35:12.864]  I go, don't fraternize with people here, even though it's tempting.
[01:35:13.845 --> 01:35:16.367]  And now it's like you're going to be with men?
[01:35:17.208 --> 01:35:18.649]  That are like coming after you?
[01:35:18.669 --> 01:35:19.889]  I mean, it's crazy.
[01:35:19.909 --> 01:35:22.290]  That's why you don't put women in those combat units.
[01:35:22.770 --> 01:35:25.591]  But I'm ranting, and I'll do that after he leaves.
[01:35:25.951 --> 01:35:34.574]  Michael Maloof, best-selling author, is with us, former top Pentagon analyst, and the Office of the Secretary of Defense, World Net Daily, senior writer.
[01:35:35.074 --> 01:35:36.475]  I asked you during the break the question,
[01:35:36.875 --> 01:35:38.117]  I'll say it for the audience right now.
[01:35:38.157 --> 01:35:40.559]  Give me the best answer you can get because I've not seen anybody.
[01:35:40.819 --> 01:35:42.101]  I know some of these generals are public.
[01:35:42.461 --> 01:35:43.522]  Some haven't been so public.
[01:35:43.542 --> 01:35:45.284]  You've got quite a list you're interviewing.
[01:35:45.745 --> 01:35:47.687]  So you're in there because they trust you.
[01:35:48.888 --> 01:35:56.276]  My intel from some of these very people, but I won't say it on air, is that Obama is looking to use DHS as a fifth arm to take over.
[01:35:57.157 --> 01:36:01.282]  Marine Corps colonels gone public and others have, but that's about as high as they've gone public.
[01:36:02.062 --> 01:36:03.944]  Navy SEALs on record have gone public.
[01:36:04.745 --> 01:36:12.433]  Obama may actually think about staging some crisis or letting Al Qaeda attack us and claiming the Tea Parties with him, even though that makes no sense.
[01:36:12.453 --> 01:36:16.017]  The State Department has been putting stuff out like that, so has West Point.
[01:36:17.092 --> 01:36:32.965]  And trying to go after the American people, they're trying to take the guns, and even though they can't succeed in the mission, the experience, the voyage, is the destination, that they want to start some civil war.
[01:36:33.786 --> 01:36:40.831]  In America, and that's what I'm getting from high-level military sources, have they said anything on or off record to you like that?
[01:36:40.851 --> 01:36:44.955]  A. And B. What are they saying the destination is?
[01:36:45.335 --> 01:36:47.857]  What is Obama and his controllers, what are they trying to do?
[01:36:48.496 --> 01:37:00.850]  Well, I think he's trying to change the fundamental approach with his very liberal approach toward trying to make the military a social experiment.
[01:37:00.910 --> 01:37:03.033]  He's never been a fan of the military anyway.
[01:37:03.493 --> 01:37:06.637]  I mean, he was a community organizer and then he becomes president.
[01:37:07.758 --> 01:37:16.231]  I don't mean to interrupt, sir, but what about his advisors?
[01:37:16.592 --> 01:37:19.236]  If you wanted to kill the military, this is what you do.
[01:37:19.516 --> 01:37:21.500]  Why isn't the establishment stopping him?
[01:37:22.375 --> 01:37:25.017]  Well, the establishment is scared to death because they're going to be out.
[01:37:25.097 --> 01:37:30.061]  I mean, this is why one of my stories had to do with Valerie Jarrett.
[01:37:30.081 --> 01:37:37.488]  She's what we call the Night Stalker, and she's one who guides and counsels him.
[01:37:37.508 --> 01:37:48.477]  She's very leftist-leaning and has roots that go back to communist socialist practices at the local level in Chicago many, many years before.
[01:37:49.117 --> 01:37:54.661]  And now they've just brought it up to the national level, and this is part of a plan of theirs.
[01:37:55.001 --> 01:38:16.296]  And the fact that DHS is receiving so much ammunition and getting troop carriers and things like this, I've had some folks suggest to me that there is a possibility that he is planning something to not only emasculate the military, but actually create his own strong civilian force.
[01:38:16.776 --> 01:38:17.797]  The question is why.
[01:38:20.180 --> 01:38:23.703]  Congress should have been pursuing this as to why this is happening.
[01:38:24.024 --> 01:38:25.405]  They've never gotten a straight answer.
[01:38:25.925 --> 01:38:33.713]  And yet Congress is still overlooking this possibility, this problem of why DHS is arming the way it is.
[01:38:34.174 --> 01:38:35.395]  DHS is part of the problem.
[01:38:35.435 --> 01:38:37.297]  They've got other issues that they've got to deal with.
[01:38:37.777 --> 01:38:43.361]  And not the least of which is dealing with natural catastrophes and yet they want another fighting.
[01:38:43.381 --> 01:38:44.422]  Well that's another issue.
[01:38:44.442 --> 01:38:51.827]  They've pivoted, talking about pivoting from the Middle East to Asia, they have pivoted like 95% from Al-Qaeda.
[01:38:51.867 --> 01:38:55.910]  I get the manuals the police send them to me, we break them on the national news all the time.
[01:38:55.930 --> 01:38:56.471]  95% pivot.
[01:38:56.591 --> 01:39:00.194]  I mean it'll be like a hundred page training manual.
[01:39:01.215 --> 01:39:07.159]  I don't publish a lot of these because it could be actually damaging the real national security, but we show the cover sheets and stuff.
[01:39:07.460 --> 01:39:12.564]  95% of it will be about Tea Party gun owners, veterans, Christians, and then like one page on Al-Qaeda.
[01:39:13.124 --> 01:39:16.967]  Yeah, they see the threat more from within than from without.
[01:39:17.734 --> 01:39:19.775]  And I think that this is what we're seeing.
[01:39:19.835 --> 01:39:21.755]  It's pretty much what happened during the Clinton years.
[01:39:22.095 --> 01:39:29.957]  He never wanted to talk about, after the 1993 World Trade Center bombing, that that was actually a terrorist act.
[01:39:30.518 --> 01:39:33.098]  It was a criminal act by some disgruntled people.
[01:39:33.738 --> 01:39:45.682]  There was a failure to want to recognize that you do have an external threat, but it's more internal with your lone wolves and what he would refer to as your right-wing militant groups.
[01:39:47.302 --> 01:39:52.544]  And that's where I think the DHS is looking more as to where the threat is coming from within.
[01:39:52.944 --> 01:39:53.144]  Sure.
[01:39:53.164 --> 01:39:54.524]  Well, I mean, here's my issue, sir.
[01:39:54.544 --> 01:39:55.405]  And you're a smart guy.
[01:39:55.425 --> 01:39:57.945]  I have had a lot of military in my family.
[01:39:58.286 --> 01:40:02.867]  I've literally read probably 500 books on military history.
[01:40:03.307 --> 01:40:03.787]  Study it.
[01:40:04.267 --> 01:40:06.308]  I know I don't know the tip of the iceberg.
[01:40:06.708 --> 01:40:07.849]  I look at Valerie Jarrett.
[01:40:08.169 --> 01:40:09.029]  I've read her papers.
[01:40:09.089 --> 01:40:10.049]  I've seen her give speeches.
[01:40:10.469 --> 01:40:11.630]  She's a low-grade moron.
[01:40:11.890 --> 01:40:13.130]  The woman looks mentally ill.
[01:40:13.170 --> 01:40:13.710]  And I'm sorry.
[01:40:14.391 --> 01:40:14.951]  Our country...
[01:40:15.731 --> 01:40:36.971]  And I'm not usually the guy that goes with the theory of incompetence, but it's even more frightening that the elite running this country are a bunch of incompetent, dumb commies, and I'll use that low pejorative, it's what they are, who literally are social engineering, and that's ten times more scary than an in-control elite, because at least an in-control elite doesn't want to blow the planet up.
[01:40:37.332 --> 01:40:39.494]  These mental patients, look what they've done with Obamacare.
[01:40:41.435 --> 01:40:42.797]  This is a disaster.
[01:40:42.897 --> 01:40:45.239]  I mean, I think Obama needs to be impeached.
[01:40:45.279 --> 01:40:50.264]  I know WorldNetDaily's leading a big group up to try to get that done, coming up in a few weeks.
[01:40:50.344 --> 01:40:52.206]  I mean, what do... Here's my final question.
[01:40:52.486 --> 01:40:53.287]  What do we do?
[01:40:53.527 --> 01:40:56.790]  Well, I mean, A, do you agree with me that these are very unstable weirdos?
[01:40:57.131 --> 01:41:05.259]  And then B, what are the generals and others saying that we can do, any ideas, to try to stop this?
[01:41:06.058 --> 01:41:10.844]  Well, first of all, yes, I would agree with you that these are unstable weirdos.
[01:41:10.924 --> 01:41:12.045]  They have their own agenda.
[01:41:12.326 --> 01:41:14.088]  They're in the position of power right now.
[01:41:14.428 --> 01:41:17.452]  The argument is, well, you voted for them, but we've got to live with it.
[01:41:18.032 --> 01:41:21.497]  And I've had a lot of people in comments on some of my stories saying, well,
[01:41:22.057 --> 01:41:31.940]  Maybe we need to be taking back the government, and there's talk like that now that's coming through.
[01:41:32.200 --> 01:41:41.723]  People are very alarmed, but there's nothing that you can do about it short of taking up arms, it seems, because we live under a nation of laws.
[01:41:42.783 --> 01:41:50.690]  And uh... we voted for the man and uh... or as many many people voted for me and I know I didn't but uh... but then we have to live with it until the next election.
[01:41:50.710 --> 01:42:09.045]  Well I was about to say though, I mean take the military strategy, we say they're a bunch of buffoons but they've got, they're ready, they want a civil war, they want to push us, that's what the Navy SEALs on and off record including a naval officer told me uh... who's commanded large groups of SEALs, I'll just leave it at that and then we've had the SEALs on the show, that that's their analysis.
[01:42:09.085 --> 01:42:09.606]  The Navy
[01:42:10.646 --> 01:42:15.610]  The Navy Special Warfare people have looked at this and they say it's exactly what you were just alluding to.
[01:42:15.951 --> 01:42:19.393]  They want to push us into this, but then we have no choice, but maybe we do.
[01:42:19.513 --> 01:42:23.376]  So let me ask you as a smart guy who's talked to all these other folks, what do we do?
[01:42:23.416 --> 01:42:28.980]  We don't want a civil war with poor cops and military that are just following orders, but we can't go under commie control.
[01:42:29.061 --> 01:42:29.461]  What do we do?
[01:42:30.081 --> 01:42:33.824]  I think we have to continue publicly bringing this out.
[01:42:34.064 --> 01:42:38.468]  I think people who are in the system and people who have just come out, they need to speak out.
[01:42:39.068 --> 01:42:46.355]  Of course, they're still concerned, even in retirement, if they want to get contractor jobs and what have you.
[01:42:46.395 --> 01:42:52.621]  But we are at a point where things could really turn south on us.
[01:42:53.362 --> 01:43:01.670]  And we need to be bringing this out more and more and just keep hammering it and hammering it to really make this resonate in the people's consciousness.
[01:43:01.690 --> 01:43:02.450]  And I would agree with
[01:43:03.727 --> 01:43:05.490]  I agree, and for those that don't know,
[01:43:18.467 --> 01:43:26.316]  You know, that's why you have the Congress Commission officers to begin with, because you just can't have a Napoleon or a Hitler run all the military themselves.
[01:43:26.336 --> 01:43:38.411]  That's always the bane of any free civilization is that Julius Caesar comes along, and I think, I really think these people running things, well they talk about it, they talk about it, they want him to be a dictator, want him to declare martial law.
[01:43:38.891 --> 01:43:40.173]  You know, Sheila Jackson Lee.
[01:43:40.213 --> 01:43:43.457]  So I think, I mean, we need to listen to what these people are saying.
[01:43:43.477 --> 01:43:44.358]  Absolutely.
[01:43:44.479 --> 01:43:45.179]  And deal with it.
[01:43:45.280 --> 01:43:51.167]  In closing, and I appreciate your time, sir, tell us about your new book, A Nation Forsaken.
[01:43:51.187 --> 01:43:52.009]  Boy, that says it all.
[01:43:52.577 --> 01:43:54.218]  Yes, well, that was the whole idea.
[01:43:54.298 --> 01:44:15.206]  The federal government has let us down in trying to protect this country against an electromagnetic pulse, either from natural, from the sun, or from man-made, which can be some little small country with a nuclear weapon and a means of delivery system that can just explode it over at a high altitude and knock out our national grid.
[01:44:15.786 --> 01:44:24.696]  And all of the other critical, life-sustaining critical infrastructures which depend upon that grid, they can do it with one blast.
[01:44:24.736 --> 01:44:36.328]  And we're not ready for it, and we have not equipped our, and we have not hardened our facilities, whether it's for telecommunications or pipelines.
[01:44:38.810 --> 01:44:41.230]  Or even our emergency responders.
[01:44:41.751 --> 01:44:43.091]  They would also be affected.
[01:44:43.131 --> 01:44:44.452]  Our hospitals would be affected.
[01:44:44.932 --> 01:44:46.572]  We're totally dependent.
[01:44:46.592 --> 01:44:47.593]  I mean, look at the depression.
[01:44:47.973 --> 01:44:50.654]  Most Americans were self-sufficient and it was devastating.
[01:44:50.694 --> 01:45:01.378]  If we have something like this now, all the experts I talk to, I haven't read your book yet, I want to read it, but I mean, they say this is something we don't come back from, at least not in the way we have been.
[01:45:01.858 --> 01:45:02.218]  That's right.
[01:45:02.258 --> 01:45:10.324]  Well, Jim Woolsey and Newt Gingrich have recently formed an EMP coalition, and they're talking about this now.
[01:45:10.344 --> 01:45:14.948]  They're trying to get a national effort underway to get Congress to pass what's called the SHIELD Act.
[01:45:15.588 --> 01:45:16.749]  I don't think it's going to pass.
[01:45:17.209 --> 01:45:19.231]  It might pass in the House, but certainly not in the Senate.
[01:45:19.791 --> 01:45:20.411]  That's right.
[01:45:36.340 --> 01:45:41.066]  Two billion dollars that they'll spend instead to put in transgender bathrooms.
[01:45:41.106 --> 01:45:42.087]  I mean, it's just unbelievable.
[01:45:42.367 --> 01:45:50.537]  Well, listen, I really appreciate you joining us, Mr. Malouf, and your analysis, and unfortunately I concur with all of it, and I just hope we can make it out of this.
[01:45:50.557 --> 01:45:55.022]  I mean, it's good news that Obamacare is finally blowing up so bad that I think
[01:45:55.643 --> 01:45:59.044]  I think this could be the end of Obama being able to get stuff done.
[01:45:59.064 --> 01:46:04.066]  The problem is, he just signs executive orders like shutting down our power plant, speaking of power, and does it.
[01:46:04.086 --> 01:46:12.169]  So let me ask you this, are we at the most dangerous point right now, then, because Obama's sinking like a rock, but that's when he might try something.
[01:46:12.709 --> 01:46:15.670]  And what could that be to get his agenda back on track?
[01:46:16.030 --> 01:46:17.991]  Well, yeah, it'll be the tail wagging the dog episode.
[01:46:18.991 --> 01:46:22.172]  You know, people talk about, well, can he be impeached for this?
[01:46:23.352 --> 01:46:24.633]  He lied to the American people.
[01:46:24.653 --> 01:46:27.634]  Well, he also lied to Congress, and that should be a misdemeanor right there.
[01:46:27.874 --> 01:46:39.818]  He lied to Congress about Obamacare, in which people would not be able to lose their doctors or their health care, and on the basis of that, they went ahead and passed
[01:46:39.998 --> 01:46:40.058]  Wow.
[01:47:11.338 --> 01:47:12.059]  It certainly is.
[01:47:12.099 --> 01:47:18.961]  We've got to send a message that we're not going to put up with this type of just rampant craziness and control freak behavior.
[01:47:19.001 --> 01:47:20.041]  Thank you so much for your time.
[01:47:20.321 --> 01:47:21.061]  Well, thanks for having me.
[01:47:21.521 --> 01:47:22.902]  Wow, that was a scary interview.
[01:47:22.942 --> 01:47:25.163]  But you know, folks, we're not trying to scare you.
[01:47:25.183 --> 01:47:34.205]  I'm the type of guy that if it's flooding and I need to go to higher ground, then I go to higher ground.
[01:47:34.225 --> 01:47:35.165]  It's not that I'm living in fear.
[01:47:35.185 --> 01:47:36.466]  I woke up three weeks ago.
[01:47:38.234 --> 01:47:41.056]  Open my back door, looking onto the property.
[01:47:41.076 --> 01:47:43.557]  I have a small piece of property, there's a ranch behind me.
[01:47:44.357 --> 01:47:54.983]  And there was a, no exaggeration, I was thinking 500 foot wide, no it was, I actually kind of guesstimated, measured it, about a...
[01:47:56.167 --> 01:48:07.214]  Thousand feet past my property, on over the fence line, giant Barton Creek was like a torrent of white rapids blasting out of a fire hose.
[01:48:08.555 --> 01:48:20.022]  And it was coming up to our property line, up to the fence, all the way up to the pillars of our house, because our house is built on stilts, because it's in an area that floods every 50 years.
[01:48:21.738 --> 01:48:23.039]  And it kept rising and rising.
[01:48:23.760 --> 01:48:29.585]  And it wasn't that I was living in fear that I went out and looked out the window and saw the water rising.
[01:48:30.045 --> 01:48:32.367]  And I walked in and I said, oh honey, it's not raining anymore.
[01:48:32.387 --> 01:48:33.468]  It's been raining for 12 hours straight.
[01:48:34.268 --> 01:48:35.269]  We're up near the headwaters.
[01:48:35.409 --> 01:48:36.250]  It should be okay.
[01:48:36.270 --> 01:48:39.673]  I don't think it's going to be an issue.
[01:48:39.693 --> 01:48:41.835]  And obviously my children and wife are freaked out.
[01:48:42.195 --> 01:48:44.517]  I'm no hydrologist, but I can tell it's not raining anymore.
[01:48:44.537 --> 01:48:45.378]  We're up near the headwaters.
[01:48:45.738 --> 01:48:46.238]  It should be okay.
[01:48:46.258 --> 01:48:47.339]  But I said, if it keeps raining,
[01:48:48.576 --> 01:48:51.698]  It might knock out our porch and stuff, so we might have to leave.
[01:48:52.419 --> 01:48:55.321]  But I said, and I went and looked at the weather report, it wasn't going to keep raining, so it was alright.
[01:48:56.842 --> 01:49:00.664]  And then, within a few hours, it went back down to like 50 feet across, so.
[01:49:02.266 --> 01:49:03.667]  I was knocking trees over, you name it.
[01:49:03.687 --> 01:49:09.611]  It was like a major river blasting by my house from just a side creek that goes into Barton Creek.
[01:49:10.932 --> 01:49:14.014]  The reason I tell that analogy now is, or that story,
[01:49:15.296 --> 01:49:17.437]  As an analogy of what we're currently under.
[01:49:17.457 --> 01:49:20.658]  I mean, I'm just watching a giant rising waters of tyranny.
[01:49:21.619 --> 01:49:27.061]  And I'm sitting here going, um, we need to say no to this.
[01:49:27.562 --> 01:49:33.524]  I'm getting called an extremist and a radical and I want to kill cops and I want to kill people and I don't want to kill anybody.
[01:49:34.425 --> 01:49:35.665]  I just want to be a nice guy.
[01:49:36.485 --> 01:49:38.006]  I just want to live in a free country.
[01:49:39.527 --> 01:49:41.508]  Our government sold us out to China and others.
[01:49:42.708 --> 01:49:45.350]  Undermining us at the same time, attacking anything good.
[01:49:45.390 --> 01:49:47.511]  I mean, these people are just deviants.
[01:49:47.651 --> 01:49:50.473]  I've now come to the realization they are deviants.
[01:49:50.853 --> 01:49:53.175]  Deviant, not like they want to go have sex with somebody.
[01:49:53.695 --> 01:49:55.476]  I've learned that's not even really what you call deviance.
[01:49:55.496 --> 01:49:57.057]  That's like the distractionary deviance.
[01:49:57.397 --> 01:49:59.679]  It's the deviance of like screwing things up.
[01:50:00.399 --> 01:50:05.120]  Messing with things, and doing nasty things, and doing bad things.
[01:50:05.640 --> 01:50:08.321]  We all need to be like Dylan Rattigan six months ago that got fired.
[01:50:08.341 --> 01:50:09.761]  He's going, this is all corrupt, we're in trouble.
[01:50:10.621 --> 01:50:14.122]  You flipped out because he's there around all the lies you're supposed to flip out.
[01:50:14.142 --> 01:50:16.922]  You're supposed to say, I'm not going to be part of this anymore!
[01:50:17.502 --> 01:50:20.943]  Like Howard Beale and Network.
[01:50:21.063 --> 01:50:22.343]  And that's all I've done.
[01:50:22.363 --> 01:50:23.924]  I mean, I win.
[01:50:24.324 --> 01:50:25.764]  Because military told me about it.
[01:50:26.880 --> 01:50:34.225]  And I saw Marines training to take our guns in America, and I was a mainline Libertarian Republican then, and I was like, oh my gosh.
[01:50:36.087 --> 01:50:37.768]  And I found out about the whole plan.
[01:50:37.788 --> 01:50:38.769]  They've been trying this forever.
[01:50:39.818 --> 01:50:41.459]  They already run everything.
[01:50:42.100 --> 01:50:43.601]  They don't need to be doing all this.
[01:50:43.641 --> 01:50:46.503]  They literally want to go after families.
[01:50:47.223 --> 01:50:48.424]  They literally want our guns.
[01:50:48.464 --> 01:50:49.204]  They want to break us.
[01:50:49.665 --> 01:50:51.346]  They want to dominate us.
[01:50:51.746 --> 01:50:53.467]  They already run everything, folks.
[01:50:53.908 --> 01:50:56.289]  They want to screw us over.
[01:50:56.710 --> 01:50:57.630]  They hate us.
[01:50:58.891 --> 01:51:01.613]  It's like racism against Native Americans when they've already been defeated.
[01:51:02.153 --> 01:51:03.814]  Hunting everyone down and killing them.
[01:51:04.575 --> 01:51:08.077]  The globalists are going to hunt us down unless we stop them.
[01:51:08.097 --> 01:51:08.818]  Do you understand that?
[01:51:10.493 --> 01:51:13.936]  It's been said, those who control the food, control the people.
[01:51:14.157 --> 01:51:17.900]  Are you concerned about GMO foods making you sick and affecting your mind?
[01:51:17.980 --> 01:51:23.906]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[01:51:24.186 --> 01:51:27.730]  Genetically modified crops, processed foods, and toxic chemicals
[01:51:28.230 --> 01:51:49.079]  Pro-EM1 probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[01:51:49.199 --> 01:51:53.540]  And including a powerful probiotic like Pro-EM1 is part of your daily routine.
[01:51:53.620 --> 01:51:57.542]  Put you back in control and prevent you from becoming a mindless zombie.
[01:51:57.742 --> 01:51:58.582]  My name is Josh.
[01:51:58.602 --> 01:52:00.583]  One World Way is the best in the market, hands down.
[01:52:00.603 --> 01:52:01.183]  I'm in the U.S.
[01:52:01.203 --> 01:52:01.344]  Navy.
[01:52:15.189 --> 01:52:16.751]  And I live a very active lifestyle.
[01:52:16.911 --> 01:52:19.493]  Being a vegetarian, it's hard getting all the protein I need.
[01:52:19.694 --> 01:52:23.277]  I tried the vegan protein powders and I just wasn't feeling any change.
[01:52:23.497 --> 01:52:29.483]  The meathead supplement store whey protein kind of worked for a bit, but it left me feeling bloated and my digestion seemed to slow down.
[01:52:29.643 --> 01:52:34.468]  By some divine stroke of luck, I heard a commercial of One World Whey on the radio and it struck my interest.
[01:52:34.708 --> 01:52:36.869]  I have to tell you, I am so glad I got it.
[01:52:37.049 --> 01:52:40.050]  I have been taking it for a week and the results are amazing.
[01:52:40.290 --> 01:52:42.891]  I don't feel tired when I have to get up at 4.30 a.m.
[01:52:43.211 --> 01:52:44.511]  I look and feel better.
[01:52:44.911 --> 01:52:47.212]  I recover faster from my two workouts a day.
[01:52:47.652 --> 01:52:53.334]  When I don't have time to eat good food, I take it and I don't feel the urge to stuff my face for hours.
[01:52:53.554 --> 01:52:56.675]  I got up this morning and I looked the leanest I've looked since high school.
[01:52:56.875 --> 01:52:58.055]  I can go on and on.
[01:52:58.115 --> 01:53:00.756]  The best I can do to repay you is buy more and tell my friends.
[01:53:00.916 --> 01:53:02.918]  Call 888-988-3325.
[01:53:02.938 --> 01:53:06.462]  That's 888-988-3325.
[01:53:06.662 --> 01:53:09.625]  Or visit OneWorldWHEY.com.
[01:53:10.346 --> 01:53:13.869]  For over five years, you've been hearing about the Berkey Guy.
[01:53:14.149 --> 01:53:15.971]  So you may know a few things about him.
[01:53:16.251 --> 01:53:22.478]  For example, you are well aware of the superior quality and effectiveness of Berkey water filters and accessories.
[01:53:22.918 --> 01:53:28.181]  But did you know the Berkeys have had independent lab tests done to prove just how effective they are?
[01:53:28.521 --> 01:53:29.002]  It's true!
[01:53:29.242 --> 01:53:31.063]  And he can email you the test results.
[01:53:31.403 --> 01:53:33.304]  Just visit GoBerkey.com.
[01:53:33.564 --> 01:53:38.447]  You may also know that the Berkey Guy has helped tens of thousands of people get better prepared.
[01:53:38.688 --> 01:53:40.248]  Now here's something you may not know.
[01:53:40.609 --> 01:53:47.573]  GoBerkey.com has amazing specials and deals all the time on a wide variety of survival and preparedness products.
[01:53:47.913 --> 01:53:49.775]  Most ready to ship same day.
[01:53:50.155 --> 01:53:56.140]  Visit the Berkey Guy at GoBerkey.com and be sure to click the red products on sale now button.
[01:53:56.420 --> 01:53:58.022]  You can always call toll free 877-886-3653.
[01:53:58.042 --> 01:53:58.742]  Again, that's 877-886-3653.
[01:53:58.782 --> 01:54:00.504]  GoBerkey.com, home of the Berkey Guy.
[01:54:15.005 --> 01:54:21.307]  In 1814, we took a little trip along with Colonel Jackson down to mighty Mississippi.
[01:54:21.327 --> 01:54:25.448]  In 1814, we took a little trip along with Colonel Jackson down to mighty Mississippi.
[01:54:25.488 --> 01:54:30.630]  We took a little bacon and we took a little beans and we whooped the bloody British in the town of New Orleans.
[01:54:30.910 --> 01:54:33.391]  We fired our guns and the British kept a coming.
[01:54:33.611 --> 01:54:36.052]  There wasn't as many as there was a while ago.
[01:54:36.092 --> 01:54:41.354]  We fired once more and they began to running on down to Mississippi to the Gulf of Mexico.
[01:54:44.195 --> 01:54:44.795]  That means 10,000 troops.
[01:54:44.895 --> 01:54:47.476]  Just remember, they start a civil war, folks.
[01:54:47.516 --> 01:54:49.917]  Those of us in leadership will be killed first.
[01:55:14.378 --> 01:55:15.519]  And I'm not even worried about that.
[01:55:15.539 --> 01:55:17.139]  I'm worried about beating these guys in the end.
[01:55:17.640 --> 01:55:19.361]  There's things bigger than one person's life.
[01:55:20.161 --> 01:55:22.602]  There's the children, and there's justice to be served.
[01:55:22.942 --> 01:55:24.703]  I don't want this physical war to come.
[01:55:26.064 --> 01:55:36.329]  And I'm doing everything I can, and on my knees every day before my Almighty Creator, asking for the guidance.
[01:55:38.590 --> 01:55:41.432]  You know, sometimes in God's plan, bad things happen.
[01:55:42.762 --> 01:55:49.686]  We're here so that people have a choice in their heart to make about which side they're going to be on in their heart.
[01:55:49.786 --> 01:55:51.446]  And that's the most important decision.
[01:55:51.807 --> 01:55:53.047]  None of us can do this alone.
[01:55:53.087 --> 01:55:55.749]  We don't know what the outcome's going to be short term.
[01:55:56.869 --> 01:56:00.211]  But we know that in the end, right always comes out on top.
[01:56:00.851 --> 01:56:02.012]  It may take a hundred years.
[01:56:02.032 --> 01:56:03.533]  It may take six months.
[01:56:03.553 --> 01:56:04.993]  It may take a day.
[01:56:06.354 --> 01:56:08.455]  We don't know what's in store for us.
[01:56:08.475 --> 01:56:09.856]  There's a lot of twists and turns in this.
[01:56:12.262 --> 01:56:15.164]  But everybody can feel the great danger we're all in.
[01:56:16.085 --> 01:56:19.008]  We can tell history is already happening and is about to happen.
[01:56:20.849 --> 01:56:24.032]  And I feel like every day this could be my last broadcast here.
[01:56:26.233 --> 01:56:31.057]  And everybody can tell hearing me on the air that and you could feel it as well.
[01:56:32.539 --> 01:56:35.961]  This is history happening right now and you need to decide who your heart's with.
[01:56:38.603 --> 01:56:41.186]  It's real simple if you want to break it down to men
[01:56:42.341 --> 01:56:46.742]  He certainly wasn't perfect, but if you studied him, he had amazing courage and leadership and providence.
[01:56:47.522 --> 01:56:49.282]  Are you with George Washington?
[01:56:49.302 --> 01:56:52.623]  Or are you with Barack Obama?
[01:56:55.423 --> 01:57:01.725]  Are you with people like Martin Luther King, who wasn't perfect, but had a lot of courage and vision?
[01:57:01.745 --> 01:57:04.685]  Or are you with people like Hillary Clinton?
[01:57:06.886 --> 01:57:08.246]  You're gonna have to make a decision.
[01:57:09.380 --> 01:57:15.704]  You gotta decide, in life, it isn't about how many baubles you got, it isn't how many people know who you are, believe me, I've got that, it means nothing.
[01:57:17.024 --> 01:57:19.326]  It matters what you stand for and what you did.
[01:57:19.346 --> 01:57:22.908]  It's not about the toys, folks, it's about what you did.
[01:57:24.258 --> 01:57:26.779]  It's the Aaron Tippin cheesy song, but it's not cheesy.
[01:57:26.999 --> 01:57:31.502]  We say it's cheesy because we feel cheesy when we feel like doing the right thing, like that's bad.
[01:57:31.802 --> 01:57:32.542]  No, that's good.
[01:57:32.923 --> 01:57:35.824]  You've got to stand for something or you'll fall for anything.
[01:57:36.244 --> 01:57:38.746]  You've got to be your own man, not a puppet on the string.
[01:57:39.246 --> 01:57:42.368]  Never compromise what's right and uphold your family name.
[01:57:43.008 --> 01:57:46.070]  You've got to stand for something or you'll fall for anything.
[01:57:47.971 --> 01:57:53.554]  Yeah, we might have had more money, been better off, live in a better house if dad had done more
[01:57:55.612 --> 01:57:57.132]  Giving in a little more back and down.
[01:57:59.373 --> 01:58:05.514]  But in the final equation, ladies and gentlemen, we have a civilization because people didn't bend over and bow down.
[01:58:06.475 --> 01:58:15.157]  That's why the corrupt always try to attack those that are pure of heart to tell us we're impure, to tell us we're frauds, to tell us we're lies.
[01:58:16.317 --> 01:58:21.198]  Because they then know that that affects us and we'll give up thinking we're not worthy to fight evil.
[01:58:22.439 --> 01:58:23.079]  You understand that?
[01:58:24.184 --> 01:58:25.565]  They are willfully evil.
[01:58:25.605 --> 01:58:26.466]  Their hearts are evil.
[01:58:26.506 --> 01:58:27.247]  That's the difference.
[01:58:27.827 --> 01:58:29.308]  We are willfully good.
[01:58:29.709 --> 01:58:30.669]  We have goodwill.
[01:58:31.110 --> 01:58:32.150]  We have courage.
[01:58:32.491 --> 01:58:33.191]  We have honor.
[01:58:33.592 --> 01:58:34.372]  We have strength.
[01:58:34.873 --> 01:58:36.094]  We have the future.
[01:58:36.694 --> 01:58:41.998]  If we take it in our hands, now is the time to choose which side you serve.
[01:58:42.479 --> 01:58:46.642]  Now is the time to give your heart to liberty or to tyranny.
[01:58:46.922 --> 01:58:48.203]  Overdrive, coming up.
[01:58:48.284 --> 01:58:48.844]  Stay with us.
[01:58:51.666 --> 01:58:53.668]  Thank you for listening to GCN.
[01:58:55.327 --> 01:58:57.514]  Visit GCNlive.com today.
[01:59:00.876 --> 01:59:05.938]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
