[00:00:00.170 --> 00:00:00.613]  Network.
[01:30:19.208 --> 01:30:23.352]  isn't building huge underground bases and bunkers because of some terrorist threat.
[01:30:23.452 --> 01:30:26.034]  They know that a massive nuclear attack is coming.
[01:30:26.414 --> 01:30:27.655]  They want that attack to come.
[01:30:27.895 --> 01:30:34.080]  Joel Skousen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[01:30:34.460 --> 01:30:36.921]  What I tell people is that you do have time.
[01:30:37.141 --> 01:30:41.923]  We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[01:30:42.104 --> 01:30:49.527]  My personal experience about being in every one of these states, most people won't even be ready, won't be able to get out of town because there'll be absolute panic.
[01:30:49.847 --> 01:30:52.410]  There is no preparedness without strategy.
[01:30:52.611 --> 01:30:55.254]  This Christmas, give the gift of preparedness.
[01:30:55.715 --> 01:30:59.960]  Strategic Relocation Film with Joel Skousen and Alex Jones.
[01:31:00.280 --> 01:31:04.866]  Available only at InfoWarsShop.com or by calling 888-253-3139.
[01:31:09.747 --> 01:31:14.829]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[01:31:15.209 --> 01:31:23.671]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[01:31:24.091 --> 01:31:31.394]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[01:31:31.914 --> 01:31:39.316]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[01:31:39.816 --> 01:31:43.219]  I personally store and use their high-quality products.
[01:31:43.779 --> 01:31:47.421]  It tastes great, and it's easy to store for up to 25 years.
[01:31:47.962 --> 01:31:54.546]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[01:31:55.107 --> 01:32:01.852]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[01:32:02.332 --> 01:32:06.375]  It is essential to prepare with My Patriot Supply today.
[01:32:08.672 --> 01:32:13.257]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:32:13.397 --> 01:32:16.380]  Why do we have the highest cancer rates on the planet?
[01:32:16.520 --> 01:32:21.766]  The highest rates of diabetes, autism, and every other major disease.
[01:32:22.086 --> 01:32:23.688]  It all comes down to one thing.
[01:32:24.008 --> 01:32:25.349]  We are what we eat.
[01:32:25.649 --> 01:32:29.973]  Our food is devoid of nutrition and processed with poisons and additives.
[01:32:30.313 --> 01:32:34.316]  Our water is filled with toxic poisons and Big Pharma runoff.
[01:32:34.536 --> 01:32:36.878]  All of this has been engineered by design.
[01:32:37.098 --> 01:32:43.023]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:32:43.323 --> 01:32:46.085]  To learn more, visit InfoWarsHealth.com.
[01:32:46.306 --> 01:32:53.131]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[01:32:53.331 --> 01:32:55.773]  The fight against the New World Order starts with you.
[01:32:56.033 --> 01:32:59.155]  And you can't stand against the machine of your sick, tired, and obese.
[01:32:59.395 --> 01:33:05.339]  When you visit Infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[01:33:05.579 --> 01:33:08.121]  And get free shipping when you sign up for AutoShip.
[01:33:09.422 --> 01:33:13.525]  There's a need for a New World Order.
[01:33:14.666 --> 01:33:20.710]  But it has different characteristics in different parts of the world.
[01:33:22.157 --> 01:33:28.383]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:33:45.885 --> 01:33:58.635]  Ladies and gentlemen, we're going to have open phones in the third hour for active duty military and currently serving police who are all over the news saying that they're being asked, will they fire on Americans?
[01:33:59.056 --> 01:34:00.197]  Will they confiscate guns?
[01:34:00.257 --> 01:34:01.958]  The manuals are being leaked to the public.
[01:34:02.338 --> 01:34:04.940]  The Pentagon is confirming that the manuals are real.
[01:34:05.481 --> 01:34:06.542]  We've been covering it.
[01:34:06.642 --> 01:34:08.243]  Mainstream news has started to cover it.
[01:34:08.703 --> 01:34:14.068]  And now DHS has publicly denied preparation for riots, civil unrest.
[01:34:14.788 --> 01:34:28.657]  While their public bid process for mercenaries with top-secret security clearances, they're actually hiring XZ and folks to guard all the federal buildings during a economic disaster, collapse, or rioting.
[01:34:29.058 --> 01:34:29.858]  These are quotes.
[01:34:32.500 --> 01:34:37.323]  Literally hundreds of these solicitations, because it's happening in every state, in every major city.
[01:34:39.204 --> 01:34:42.406]  New York, Texas, California, they are doing this.
[01:34:42.546 --> 01:34:42.867]  It is
[01:34:44.119 --> 01:34:52.082]  It is truly, absolutely, unprecedented what is unfolding right now.
[01:34:53.242 --> 01:34:55.943]  And we're going to be discussing that coming up in the next hour and opening the phones up.
[01:34:56.543 --> 01:34:57.763]  But I've got all this other news.
[01:34:57.803 --> 01:35:11.588]  Finishing up with the Obamacare situation, it was their plan to wreck health care, have a doctor shortage, and then socialize it for the people, charge us unlimited amounts of money,
[01:35:13.735 --> 01:35:20.323]  But then on top of that, then transfer the profits to the offshore banks.
[01:35:20.764 --> 01:35:23.387]  But they've overdone it this time.
[01:35:24.168 --> 01:35:27.091]  And what's really going to make people angry is that Congress is exempt.
[01:35:27.912 --> 01:35:29.234]  The unions are going to be made exempt.
[01:35:29.654 --> 01:35:32.878]  Already 2,000 plus major companies are exempt.
[01:35:33.877 --> 01:35:36.259]  Obama promised to get rid of the exemptions, never got rid of them.
[01:35:36.279 --> 01:35:39.861]  They play that game, folks, of lying, lying, lying, lying.
[01:35:40.261 --> 01:35:42.002]  Saying, I never said you'd be kicked off your health plan.
[01:35:42.022 --> 01:35:42.723]  I never said that.
[01:35:43.203 --> 01:35:44.464]  Two days ago, he said, I never said that.
[01:35:44.924 --> 01:35:47.566]  That's lies by the racist right-wingers!
[01:35:49.207 --> 01:35:50.408]  Did I tell you about race again?
[01:35:51.971 --> 01:35:55.354]  Now they're talking about indicting George Zimmerman, the Justice Department does, the criminals there.
[01:35:55.855 --> 01:35:58.057]  Again, to create more racial fighting.
[01:35:58.077 --> 01:36:00.759]  If they hype it enough, there can be more racial conflict.
[01:36:01.100 --> 01:36:02.621]  This is total divide and conquer.
[01:36:02.902 --> 01:36:07.786]  But now we learn, trick or treat, unions may get health law tax relief.
[01:36:08.507 --> 01:36:09.908]  Loyal Obama supporters
[01:36:10.749 --> 01:36:14.674]  Lose insurance, but they're okay with it because it's for their dear leader.
[01:36:15.535 --> 01:36:22.123]  And then expanding on that, if you go to drudgereport.com, ex-Obama secret service agent, it's worse than people know.
[01:36:22.684 --> 01:36:29.552]  I'm not trying to scare you, he goes on to say, and we're going to get him back on here in the next few days.
[01:36:30.633 --> 01:36:36.278]  But the video is up there on InfoWars.com as well.
[01:36:36.659 --> 01:36:40.322]  And you can see his last interview with us as well.
[01:36:40.362 --> 01:36:45.046]  We've added to the article since the number one news site in the world, DrudgeReport.com, link to it.
[01:36:47.168 --> 01:36:51.290]  I have been told by IT, and they're very proud of themselves, that the website is staying up.
[01:36:51.790 --> 01:36:55.112]  This is the most traffic InfoWars has ever received.
[01:36:55.472 --> 01:36:56.652]  I don't know why.
[01:36:56.672 --> 01:37:04.716]  I mean, it's important he's... See, Bongino signed national security agreements because he was the number one guy over Obama's foreign trips.
[01:37:05.276 --> 01:37:08.658]  And he said the stuff he heard was so evil, he had to quit.
[01:37:09.847 --> 01:37:14.572]  And he's now getting his house broken into, business broken into, car messed with, family threatened.
[01:37:16.193 --> 01:37:19.637]  Because obviously what he knows, and I've told him, you better go ahead and say it.
[01:37:20.658 --> 01:37:24.922]  And he's like, well, it's not completely criminal, because it was completely criminal, I'd have to go public.
[01:37:24.942 --> 01:37:27.465]  But he goes, no one's going to prosecute him at the Justice Department.
[01:37:28.906 --> 01:37:32.469]  He said, it's worse than people know, and I'm not trying to scare you either.
[01:37:32.989 --> 01:37:35.211]  But basically he said, it's open Marxism.
[01:37:35.831 --> 01:37:37.672]  And bring down America, cloward and pivot.
[01:37:37.752 --> 01:37:47.339]  I mean, it's, they're in there, Obama's walking around going, I'm good at killing people, we're taking over, we'll get those bitter clinger, scum, we're gonna break up everybody's families.
[01:37:47.379 --> 01:37:49.101]  I mean, that's the word from other Secret Service.
[01:37:49.841 --> 01:37:52.063]  I have another, I don't even want to say it, folks, because it,
[01:37:57.523 --> 01:38:00.325]  We have secret service agents inside the White House, okay?
[01:38:00.405 --> 01:38:02.387]  And I mean, I think that just needs to be known, okay?
[01:38:03.287 --> 01:38:08.871]  Through my intermediaries, I'll just leave it at that, because they know how to contact me without it going through telephones and stuff.
[01:38:08.911 --> 01:38:14.355]  They say, you're absolutely correct, it is unbelievable, and they cry at night.
[01:38:15.075 --> 01:38:16.196]  They cry.
[01:38:16.737 --> 01:38:19.999]  You've heard the military officers call in and say that their officers are crying.
[01:38:21.465 --> 01:38:22.725]  And it's not that they're wimps, folks.
[01:38:22.745 --> 01:38:30.688]  When you're, like, standing around the whole country, standing there, and there's an absolute guy trying to become dictator, it's like Hitler in 1934 or something.
[01:38:30.988 --> 01:38:34.550]  I mean, this is... I'm telling you, I'm not usually wrong.
[01:38:34.710 --> 01:38:36.430]  I didn't think Obama would be this bad.
[01:38:37.111 --> 01:38:40.272]  I thought he'd be bad, come after our guns, be Bill Clinton or something.
[01:38:40.792 --> 01:38:41.612]  This is bad.
[01:38:41.752 --> 01:38:43.053]  I mean, this is bad.
[01:38:44.482 --> 01:38:45.603]  And that's what Bongino's saying.
[01:38:45.623 --> 01:38:46.824]  He's saying, you have no idea.
[01:38:47.085 --> 01:38:48.025]  That's what he said here.
[01:38:48.085 --> 01:38:48.666]  I go, what is it?
[01:38:48.706 --> 01:38:51.088]  He goes, I just imagine.
[01:38:51.829 --> 01:38:53.471]  Everything you see in public and then some.
[01:38:54.412 --> 01:38:58.736]  Remember Hillary Clinton had like Stalin and Lenin on the Christmas tree and crackpipes?
[01:38:59.617 --> 01:39:02.620]  And then she got confronted about it back in the mid-90s and said, big deal?
[01:39:03.140 --> 01:39:04.341]  They're like perverts.
[01:39:04.421 --> 01:39:07.684]  It's like, who wants to hang crackpipes on a Christmas tree?
[01:39:08.612 --> 01:39:10.894]  They, like, get off on bad stuff.
[01:39:10.914 --> 01:39:16.479]  They, like, I guess they like leaking nuclear reactors and they like flesh-eating bacteria spreading everywhere.
[01:39:16.759 --> 01:39:17.680]  They're like devils.
[01:39:17.700 --> 01:39:18.621]  Well, they're not like devils.
[01:39:18.821 --> 01:39:19.802]  These people are devils!
[01:39:21.903 --> 01:39:23.905]  So that story's up on InfoWars.com.
[01:39:25.925 --> 01:39:28.306]  And now the Democrats have got a win in Virginia.
[01:39:28.326 --> 01:39:29.326]  They're going after the guns there.
[01:39:29.346 --> 01:39:34.287]  I mean, these people have got us and they think that, you know, that this is their season.
[01:39:34.307 --> 01:39:35.527]  They know people are waking up to them.
[01:39:35.807 --> 01:39:38.268]  So their job is to wreck the country as fast as possible.
[01:39:38.528 --> 01:39:42.329]  And I guess wreck the planet as fast as possible.
[01:39:42.389 --> 01:39:43.629]  I mean, it's criminal intent.
[01:39:43.689 --> 01:39:44.570]  It's criminal energy.
[01:39:44.810 --> 01:39:47.150]  It's not criminals that steal just to get wealthy.
[01:39:48.650 --> 01:39:50.571]  There's different types of criminals or criminology.
[01:39:50.591 --> 01:39:51.271]  There's that type.
[01:39:51.991 --> 01:39:54.452]  But then there's people that like criminal activity.
[01:39:55.566 --> 01:39:57.407]  I mean, that's what we're dealing with here, okay?
[01:39:58.568 --> 01:40:01.429]  Just like they're letting criminals get jobs to get your data.
[01:40:01.730 --> 01:40:05.051]  Because they're Democratic Party operatives that launder that money, folks.
[01:40:05.992 --> 01:40:06.892]  Akron and all that?
[01:40:07.853 --> 01:40:11.655]  You can walk into any Akron office and go, I'm running on children, sex slaves.
[01:40:11.675 --> 01:40:12.576]  Great, we'll sign you right up.
[01:40:13.276 --> 01:40:15.497]  Just go to the next office, I'm running sex slaves.
[01:40:15.937 --> 01:40:16.298]  Children.
[01:40:16.938 --> 01:40:19.419]  Good, we'll tell you how to run it with the folks so you don't get in any trouble.
[01:40:19.840 --> 01:40:21.320]  Let's get that cash going right now.
[01:40:21.921 --> 01:40:22.801]  I mean, you know, it is...
[01:40:25.652 --> 01:40:26.376]  It is so evil.
[01:40:26.416 --> 01:40:30.475]  Now, Anthony Gucciardi's here with huge Monsanto news, but first...
[01:40:32.042 --> 01:40:51.018]  This story came out a few days ago, and we mentioned it, we have the clip, we're going to play it in a moment, if you just joined us, by the man voted most popular, like the man of Canada, David Suzuki, has gone on record, and then he mentioned in the papers, in the reports, we've dug these up, because we've covered these.
[01:40:51.499 --> 01:40:59.245]  These are scientific reports, what scientists have said, the probability of an earthquake, and what it'll do if there's full meltdown of the fuel rods stored there.
[01:40:59.966 --> 01:41:08.514]  When the ground's all spongy and eroding into a huge sinkhole and another tsunami, a 7.2 earthquake, it's over.
[01:41:09.155 --> 01:41:11.717]  And it just shows the insanity of the power structure.
[01:41:11.997 --> 01:41:13.919]  And now they're getting ready to start removing the fuel rods.
[01:41:14.239 --> 01:41:18.603]  That, statistically, they believe, will probably cause them to bang together and catch on fire.
[01:41:19.604 --> 01:41:21.466]  And then you've got a full meltdown on your hands.
[01:41:22.247 --> 01:41:31.716]  So, Anthony Gucciardi, who's really our expert on Fukushima, covering the latest information, joins us in studio to talk about the madness of these people.
[01:41:31.996 --> 01:41:36.040]  His article is the top story on InfoWars.com right now.
[01:41:36.861 --> 01:41:38.423]  And, Anthony, tell us the situation.
[01:41:38.843 --> 01:41:41.504]  Well, you notice how they craft the debate.
[01:41:41.664 --> 01:41:44.125]  Now it's about the TSA agent and should they be armed.
[01:41:44.225 --> 01:41:50.287]  Meanwhile, we have top generals saying, yes, the nuclear weapons are, you know, they're missing and we have major problems.
[01:41:50.347 --> 01:41:54.429]  Obama is getting rid of all the top guys who will not listen to him and play ball.
[01:41:54.789 --> 01:41:58.390]  And now we have this scientist, this internationally recognized scientist.
[01:41:58.410 --> 01:41:59.990]  He hosts his own television show, actually.
[01:42:00.291 --> 01:42:05.673]  And yes, he was the number five guy in Canada, the number one living man in Canada, the most popular, had the most votes.
[01:42:06.073 --> 01:42:06.653]  Everyone loves him.
[01:42:07.333 --> 01:42:22.735]  And he went to this forum, and thankfully someone captured it with their iPhone, or else we would never know, and he was alerting them, kind of like a behind-the-scenes deal, saying, listen, you know, this is about water ecology, this conference, this symposium, but the real thing is Fukushima.
[01:42:23.556 --> 01:42:35.404]  And he was saying if just one more earthquake, 7.0 or higher, happens, and he said there's a 95% chance that it will happen over the next three years, then Fukushima would just absolutely melt down, and the U.S.
[01:42:35.444 --> 01:42:40.327]  would have to be evacuated, and then that Japan would go, quote-unquote, bye-bye.
[01:42:40.768 --> 01:42:43.750]  So he's basically saying everyone in Japan would die.
[01:42:43.810 --> 01:42:45.571]  And he's a physicist and a bunch of other stuff.
[01:42:45.811 --> 01:42:48.172]  Yeah, and it's not like we're saying this or we're making this up.
[01:42:48.192 --> 01:42:49.233]  This is a direct quote.
[01:42:49.273 --> 01:42:53.376]  He's saying there's a 95% chance this will happen in the next three years if we don't do something about it.
[01:42:53.576 --> 01:42:58.377]  And I agree with that because that's our own analysis from Dr. Busby and other top folks we've had on.
[01:42:58.797 --> 01:43:08.679]  We either, I mean there should be 50,000 people there in radiation suits rotating in and out in lead suits in a world emergency to clean that out right now.
[01:43:08.719 --> 01:43:11.420]  Instead I've read that they can't get workers to go in.
[01:43:11.460 --> 01:43:13.040]  The starfish are melting and dying.
[01:43:13.360 --> 01:43:14.961]  The butterflies are dying and are mutated.
[01:43:14.981 --> 01:43:16.041]  The kids are dropping dead.
[01:43:16.381 --> 01:43:18.621]  People are staying there to take care of their horses and livestock.
[01:43:18.641 --> 01:43:19.182]  They're dying.
[01:43:19.702 --> 01:43:21.102]  And the answer is just let it happen.
[01:43:21.562 --> 01:43:24.604]  No, there's still plenty of people living in the Fukushima region.
[01:43:24.884 --> 01:43:26.205]  Well, Ann Coulter says they should be thankful.
[01:43:26.365 --> 01:43:27.046]  No, they should be.
[01:43:27.326 --> 01:43:31.448]  No, that whole idea is that if you have a little bit of radiation, you get immunized like a vaccine.
[01:43:31.608 --> 01:43:35.631]  But no, the concept here is that TEPCO is now going in.
[01:43:35.711 --> 01:43:37.212]  Are you racist against radiation?
[01:43:37.392 --> 01:43:39.093]  I'm absolutely racist against radiation.
[01:43:39.133 --> 01:43:42.594]  I don't want to take Ann Coulter radiation pills, but maybe we should start promoting that.
[01:43:42.654 --> 01:43:48.236]  So, I think the key thing here is they call it the Tepco Mafia now, because they're just so bad at what they do.
[01:43:48.316 --> 01:43:50.656]  They're either incompetent or nefarious, no one really knows.
[01:43:50.676 --> 01:43:54.838]  I mean, they're taping things up with duct tape at this nuclear plant.
[01:43:55.338 --> 01:43:58.019]  It's on life support right now, and they're taping it up with duct tape.
[01:43:58.459 --> 01:44:09.005]  But what's going on is the United States is moving in with some scientists, some little guys to go maybe help with the Fukushima disaster that could potentially blow up and, you know, he says cause the U.S.
[01:44:09.025 --> 01:44:09.705]  to evacuate.
[01:44:10.106 --> 01:44:18.370]  But they're going in and they're going to test the Reactor 4, extracting some fuel rods, because they said that one was actually not melted down.
[01:44:18.410 --> 01:44:21.612]  The other ones have volatile toxic elements inside of them all.
[01:44:22.052 --> 01:44:23.933]  But the thing here, and there's 1,400 of them,
[01:44:25.094 --> 01:44:27.897]  If just two touch at all, they will blow up.
[01:44:28.598 --> 01:44:31.982]  And it could mean the entire explosion of the entire facility.
[01:44:32.563 --> 01:44:35.667]  Could just mean a massive amount of radiation leakage into the facility.
[01:44:35.687 --> 01:44:41.293]  Yeah, for folks that don't know, bombs are bad, but they dissipate and are cleaner when they detonate.
[01:44:41.313 --> 01:44:44.277]  There's less... I mean, you're talking about a small ball of it.
[01:44:44.557 --> 01:44:44.637]  Yes.
[01:44:44.657 --> 01:44:45.137]  Well, they admitted.
[01:45:02.728 --> 01:45:04.249]  Well actually, TEPCO didn't emit.
[01:45:04.289 --> 01:45:06.771]  First they lied and they said that it was just a bit of radiation.
[01:45:07.031 --> 01:45:12.055]  Then an independent study in Japan found it was two and a half times the amount of radiation initially released.
[01:45:12.335 --> 01:45:16.238]  And that 70% of all the cesium and radioactive waste went into the Pacific Ocean.
[01:45:16.559 --> 01:45:17.019]  On purpose.
[01:45:17.099 --> 01:45:19.121]  By the way, I'm going to be honest.
[01:45:19.621 --> 01:45:23.264]  This is what I've said when I've talked about the nascent iodine that we've produced and we shell.
[01:45:23.484 --> 01:45:26.166]  Because all the scientists and doctors say this is the best thing for protecting your thyroid.
[01:45:26.506 --> 01:45:27.727]  But that's not a silver bullet.
[01:45:27.988 --> 01:45:29.168]  The only thing I can do
[01:45:30.169 --> 01:45:33.613]  If this really blows up, I've got to go to the Southern Hemisphere.
[01:45:34.133 --> 01:45:39.738]  I guess I'll tell the crew, come with me if you want to go, and we're going to have to try to... I mean, this is unbelievable.
[01:45:39.979 --> 01:45:40.899]  This is unbelievable.
[01:45:41.140 --> 01:45:47.506]  And notice, it was the Canadian version of Huffington Post where I found this guy's video.
[01:45:47.526 --> 01:45:48.907]  It has 100-something thousand views now.
[01:45:48.947 --> 01:45:50.248]  We're publicizing it majorly.
[01:45:50.789 --> 01:45:52.931]  But this wasn't even in the mainstream press.
[01:45:53.391 --> 01:45:55.631]  It's like Fukushima is going to blow up, the U.S.
[01:45:55.691 --> 01:46:00.733]  is going to be evacuated, Japan, everyone in Japan... By the way, he's reading scientific papers that we've listed in the article.
[01:46:01.053 --> 01:46:05.133]  This is what the scientists, from bad to worse, they look at the different scenarios.
[01:46:05.493 --> 01:46:22.877]  There's not a good scenario, unless you have like a hundred thousand people, they work by the thousands, one week on, you give them some huge amount of pay to do it, in lead suits, you go in, in an emergency situation, you extract everything out of there, but nobody wants it, so everybody passes the buck as the time bomb just ticks down.
[01:46:23.357 --> 01:46:26.939]  Well, this is the perfect psychology of these delusional people.
[01:46:27.159 --> 01:46:27.499]  That's it.
[01:46:28.020 --> 01:46:30.001]  And these people are insane.
[01:46:30.721 --> 01:46:33.223]  And there's numerous ways they could do it with cement and everything.
[01:46:33.263 --> 01:46:38.266]  They could have this, you know, a massive expansion that could protect everything to some degree, but they're just not doing it.
[01:46:38.486 --> 01:46:40.387]  They're like, oh, we'll just go in and remove those rocks.
[01:46:40.407 --> 01:46:40.647]  That's right.
[01:46:40.667 --> 01:46:50.532]  It's been recommended that, say, 20 miles away with trucks, you bring it to a giant quarry and you have big sections where you get them, pour concrete over them, seal them, and then move on.
[01:46:50.572 --> 01:46:51.353]  But they won't do that either.
[01:46:51.673 --> 01:46:54.535]  And then you ask, what are you even going to do with those rods when you extract them?
[01:46:54.795 --> 01:46:56.837]  Shoot them into space is most likely the answer.
[01:46:57.237 --> 01:47:03.301]  And then meanwhile, Obama's recommending we build all of these nuclear power plants in the United States along the coastline.
[01:47:03.901 --> 01:47:08.665]  I mean, this is just complete insanity, just complete and utter chaos, which I guess they want.
[01:47:09.301 --> 01:47:17.606]  I mean, that's the joke from Dr. Busby, is that it's like an alien race is secretly running things, and they want higher radiation to live in, and they're terraforming us with radiation.
[01:47:18.367 --> 01:47:21.969]  I mean, that's the only plausible, and I'm not saying that, I'm saying it's that crazy.
[01:47:22.829 --> 01:47:25.551]  Fertility's going down, everything, yeah.
[01:47:26.051 --> 01:47:27.352]  But I mean, it's madness.
[01:47:27.392 --> 01:47:28.893]  Where do these elites think they're going to live?
[01:47:29.093 --> 01:47:43.836]  Well, it ties into this next story, too, with Washington and the GMO labeling, because they're, number one, destroying the environment, they're destroying the oceans with Fukushima, but then they're manipulating, beyond repair, the food supply with their Arctic vaults that have the only actual heirloom organic seeds.
[01:47:44.076 --> 01:47:48.476]  They're just wasting the food supply, just destroying it and obliterating it, destroying the oceans.
[01:47:49.016 --> 01:47:52.857]  Every single piece of our biosphere is under attack, including ourselves.
[01:47:52.957 --> 01:47:57.598]  And then they've got all these fake environmental things, tax carbon dioxide that's actually the lowest level ever recorded.
[01:47:58.305 --> 01:47:58.505]  Yes.
[01:47:58.886 --> 01:48:04.577]  And all the scientists on record say massive boost of this would actually accelerate life and help the planet.
[01:48:05.078 --> 01:48:08.504]  It's like we're almost becoming Mars and we're losing our atmosphere.
[01:48:09.505 --> 01:48:11.568]  They think all the nuke testing blew holes in it.
[01:48:11.968 --> 01:48:14.511]  Maybe they are, but aliens, it should destroy us.
[01:48:15.012 --> 01:48:15.773]  I mean, I don't know.
[01:48:15.793 --> 01:48:21.019]  I mean, it gets to the point where it's so insane you just have to reach for something because it doesn't make any sense.
[01:48:21.100 --> 01:48:28.429]  It's just either belligerent insanity or nefarious just intent on wrecking this planet like a golf ball, just smashing it with a hammer.
[01:48:28.809 --> 01:48:31.011]  I mean, we're not just talking about maybe there's not enough food.
[01:48:31.031 --> 01:48:36.595]  We're talking about genetically impure food and the contamination of it on record over and over again in Washington.
[01:48:36.615 --> 01:48:40.278]  That within three generations sterilizes and mutates every mammal that eats it.
[01:48:40.478 --> 01:48:42.859]  Yes, massive tumors to the point where rats can't walk.
[01:48:43.260 --> 01:48:44.361]  And that's what we're eating right now.
[01:48:44.381 --> 01:48:47.343]  Guaranteed death sentence.
[01:48:47.483 --> 01:48:50.325]  And Monsanto has their own clean facilities with no GMO.
[01:48:50.345 --> 01:48:50.885]  They will not eat it.
[01:48:51.206 --> 01:48:55.849]  All the elite have secret gardens that's come out from China to Europe.
[01:48:56.189 --> 01:48:56.930]  It's all a plan.
[01:48:57.150 --> 01:49:00.191]  But they can't even... And I guess the alien is the spirit of Satan possessing them.
[01:49:00.311 --> 01:49:02.672]  I mean, what do you think happens when we burn the GMO corn?
[01:49:03.133 --> 01:49:04.993]  And what do you think happens with the chemtrails in the sky?
[01:49:05.254 --> 01:49:06.834]  They can only shelter themselves so much.
[01:49:06.874 --> 01:49:08.095]  They're going down with the ship.
[01:49:08.115 --> 01:49:11.256]  They don't even understand it, maybe, but they're killing themselves, too.
[01:49:11.416 --> 01:49:12.457]  They can't escape that.
[01:49:12.877 --> 01:49:13.697]  It's everywhere.
[01:49:13.837 --> 01:49:17.899]  If they're going to unleash this Pandora's box, I think they're being conned, too.
[01:49:18.419 --> 01:49:21.781]  I don't know... Well, I mean, they just want to have, like, men in girls' bathrooms.
[01:49:22.574 --> 01:49:23.235]  That's what they're into.
[01:49:23.435 --> 01:49:31.743]  No, that's the real mainstream media agenda is allowing 50-year-old men without any surgeries into an 8-year-old girl's locker room because of his rights.
[01:49:31.823 --> 01:49:36.487]  You know, his rights begin where his emotions start coming into play.
[01:49:36.607 --> 01:49:38.569]  Our rights end when his emotions begin.
[01:49:38.769 --> 01:49:40.350]  Because he wants to be in a room with our daughters.
[01:49:40.570 --> 01:49:41.070]  Exactly.
[01:49:41.330 --> 01:49:46.413]  But then, you know, Fukushima blowing up and us having to evacuate, the food supply being completely contaminated.
[01:49:46.773 --> 01:49:51.576]  And look at this, $22 million was spent on destroying GMO labeling in Washington.
[01:49:51.996 --> 01:49:55.178]  Take a guess how much came from residents if you haven't read this article.
[01:49:55.318 --> 01:49:55.918]  You say maybe $100,000?
[01:49:56.239 --> 01:49:56.279]  No, $500.
[01:49:58.980 --> 01:50:02.185]  Of 22 million dollars came from residents of Washington.
[01:50:02.525 --> 01:50:04.869]  The rest was, it has the list here on USA Today.
[01:50:05.089 --> 01:50:06.271]  They can't even cover it up anymore.
[01:50:06.431 --> 01:50:09.755]  It was Monsanto, DuPont, Dow AgroSciences and Bayer CropScience.
[01:50:10.256 --> 01:50:10.917]  Every time.
[01:50:11.157 --> 01:50:14.302]  It's a propaganda tyranny machine and they're crushing reality.
[01:50:14.562 --> 01:50:18.545]  Bayer, the same folks that knowingly put HIV in the Factor VIII for kids.
[01:50:18.745 --> 01:50:23.368]  Oh, and Monsanto, the same folks that worked with Dow AgroSciences to make Agent Orange.
[01:50:23.588 --> 01:50:25.429]  500,000 killed, multiple birth defects.
[01:50:25.449 --> 01:50:26.550]  That's conservative estimates.
[01:50:26.890 --> 01:50:29.632]  You know, Dow AgroScience working on biopharmaceutical crops.
[01:50:29.652 --> 01:50:33.014]  Yeah, we're going to throw the experimental anthrax vaccine, which kills kids.
[01:50:33.114 --> 01:50:34.275]  They have new corn coming out.
[01:50:34.315 --> 01:50:35.595]  I read it has like pigs in it.
[01:50:35.696 --> 01:50:36.256]  Pig genes.
[01:50:36.576 --> 01:50:39.418]  Oh yeah, well that's how they use it to make these biopharmaceutical crops.
[01:50:39.458 --> 01:50:44.101]  They splice the genes and then they put a vaccine component or an antibiotic or an antidepressant.
[01:50:44.141 --> 01:50:44.681]  That's the new thing.
[01:50:44.801 --> 01:50:47.303]  And they've been caught stacking other secret goodies in.
[01:50:47.643 --> 01:50:50.144]  Yeah, antidepressant crops on your dinner table.
[01:50:50.365 --> 01:50:52.106]  There's no way the FDA is going to label it.
[01:50:52.306 --> 01:50:53.366]  They're just going to say it's good.
[01:50:53.386 --> 01:50:55.908]  They'll put statins in there just like they're trying to do it in the water.
[01:50:56.288 --> 01:50:57.529]  By the way, we're not saying this.
[01:50:57.569 --> 01:50:58.189]  They're saying it.
[01:50:58.229 --> 01:50:58.890]  It's all official.
[01:50:59.070 --> 01:51:03.212]  I want to come back and talk more about Monsanto and this latest development there with the vote.
[01:51:04.253 --> 01:51:05.334]  Stay with us, ladies and gentlemen.
[01:51:09.392 --> 01:51:14.313]  Wouldn't it be nice to have one product that replaces more than 10, saving you space, time, and money?
[01:51:14.513 --> 01:51:21.075]  HempUSA.org has a complete full-spectrum vitamin mineral detox formulation called Micro Plant Powder Gold.
[01:51:21.155 --> 01:51:26.456]  Micro Plant Powder Gold contains 101 vitamins, minerals, probiotics, and iodine.
