[00:00:01.769 --> 00:00:02.269]  You've got it.
[00:50:15.077 --> 00:50:18.520]  You've seen the videos online where somebody's done nothing wrong and they attack them.
[00:50:19.100 --> 00:50:21.042]  There's a story up at DrudgeReport.com.
[00:50:21.702 --> 00:50:27.287]  On the right hand side, down towards the bottom now, that's an InfoWars.com report where before this thing in California started,
[00:50:28.227 --> 00:50:29.488]  What is it, San Bernardino?
[00:50:29.828 --> 00:50:38.631]  These people are out there, a mile off the road in the mountains, hiking, and a police helicopter flies around in circles and lands and is like, why are you videotaping me?
[00:50:38.691 --> 00:50:39.891]  I'm going to search you without a warrant.
[00:50:40.311 --> 00:50:41.452]  Turned out they had no reason.
[00:50:41.472 --> 00:50:42.532]  It was just pure harassment.
[00:50:42.832 --> 00:50:47.574]  And that town and county is going bankrupt, but they've got a whole bunch of helicopters.
[00:50:48.494 --> 00:50:55.877]  And it's just that attitude of, if you're going to be in a uniform and be packing heat, you better respect it.
[00:50:56.909 --> 00:51:00.490]  But see, government is kind of ganged up now to not respect that.
[00:51:00.530 --> 00:51:03.930]  Well, you're not going to be respected like our Mexican police respected.
[00:51:04.730 --> 00:51:06.591]  Our North Korean police respected.
[00:51:08.091 --> 00:51:08.531]  No, they're not.
[00:51:10.972 --> 00:51:12.992]  In Spain, they don't respect the police anymore.
[00:51:13.012 --> 00:51:14.372]  They were respectable in times past.
[00:51:14.392 --> 00:51:15.832]  More and more in Germany, they're not respected.
[00:51:16.132 --> 00:51:17.553]  Because they act like a bunch of thugs.
[00:51:17.953 --> 00:51:19.213]  In Russia, they're not respected.
[00:51:19.953 --> 00:51:24.234]  In fact, most places, everybody knows, the police are crooks in uniforms.
[00:51:28.274 --> 00:51:32.323]  And, you know, if you're a good cop in those departments, you're out of the force or you're a joke.
[00:51:32.944 --> 00:51:37.675]  You're compartmentalized and they laugh at you because you won't take the hookers and the money and all the rest of it.
[00:51:39.454 --> 00:51:49.441]  And believe me folks, just in my life, the things I've run into in Dallas, and Los Angeles, and New York, the parties I've been at, the things I've seen, and I'm sure you've seen it too.
[00:51:49.541 --> 00:51:52.903]  I mean, it's the police delivering the drugs to the party.
[00:51:53.303 --> 00:51:55.925]  It's the police running the hookers.
[00:51:56.445 --> 00:52:00.508]  And again, I'm at places that aren't even, you know, party places, and I'm like, I'm getting out of here.
[00:52:00.989 --> 00:52:02.450]  And I've run into this throughout my life.
[00:52:02.890 --> 00:52:04.211]  Stop being naive.
[00:52:04.371 --> 00:52:05.652]  Government is dangerous.
[00:52:06.590 --> 00:52:11.156]  You better keep it small, you better keep it under control, or it will eat your lunch.
[00:52:11.496 --> 00:52:14.079]  You keep it on a leash, or it'll put you on one.
[00:52:14.460 --> 00:52:15.982]  That's an Alex Jones quote right there.
[00:52:16.803 --> 00:52:20.007]  You keep government on a short leash, or it's going to put you on one.
[00:52:21.656 --> 00:52:26.579]  They're officials, they're authorities, they fly on Air Force Ones, they've got the red carpet.
[00:52:27.059 --> 00:52:27.740]  They're kings!
[00:52:28.340 --> 00:52:35.364]  Government is kings, and through that above-the-law power, everyone that works for the government is now a lord.
[00:52:35.785 --> 00:52:39.027]  Well, my forbearers fought against that, and I'm not going along with it.
[00:52:39.287 --> 00:52:41.048]  But news flashed all the tough guys that
[00:52:41.548 --> 00:52:49.271]  Our training for this civil war, and it's not Al-Qaeda pop-up targets now, it's guys with John Deere hats that actually have these, you know, good old boys you're practicing killing.
[00:52:49.691 --> 00:52:52.832]  Let me tell you, you better hope the globalist civil war doesn't start.
[00:52:53.132 --> 00:53:02.916]  You're scared to death that they've got patrol cops off the streets on motorcycles or foot because of one guy in Southern California, a state of 38 million people.
[00:53:04.087 --> 00:53:06.147]  20-something million of them in Southern California?
[00:53:06.787 --> 00:53:09.548]  You start a fight with 160 million gun owners?
[00:53:09.848 --> 00:53:11.988]  You let the global social engineers start this?
[00:53:12.288 --> 00:53:13.689]  The Bolshevik collectivist?
[00:53:17.089 --> 00:53:19.470]  You let them get you into this while they sit back?
[00:53:19.790 --> 00:53:32.032]  Do you have any idea what's going to happen if 1% of that 1 point, if 1% of that 160 million fight back and just go out and go after one person and then disappear never seen again?
[00:53:33.120 --> 00:53:35.021]  That's 1.6 million combatants.
[00:53:35.461 --> 00:53:36.381]  Can you do the math?
[00:53:36.421 --> 00:53:38.322]  That's as many police there are in this country.
[00:53:41.083 --> 00:53:42.584]  Oh, but that's part of the globalist plan.
[00:53:42.764 --> 00:53:49.586]  They plan to have patriots engage in a nine to the long knives, you don't know what that is, look it up, against you.
[00:53:50.567 --> 00:53:58.730]  That was Hitler's purge of the military and police that had helped him come to power but still did it because they were scared of him or were intimidated into it.
[00:53:59.639 --> 00:54:01.201]  And then Hitler had several other purges.
[00:54:01.541 --> 00:54:02.742]  And so did Fidel Castro.
[00:54:03.243 --> 00:54:04.424]  So did Hugo Chavez.
[00:54:04.865 --> 00:54:05.726]  So did Stalin.
[00:54:06.086 --> 00:54:06.747]  So did Lenin.
[00:54:07.107 --> 00:54:07.828]  So did Mao.
[00:54:08.088 --> 00:54:09.009]  So did Pol Pot.
[00:54:09.450 --> 00:54:13.674]  So did the leader of the North, Vietnamese, Ho Chi Minh.
[00:54:13.974 --> 00:54:15.616]  See, I know history.
[00:54:16.057 --> 00:54:18.079]  That's why I'm so freaked out right now.
[00:54:19.548 --> 00:54:20.248]  I know history.
[00:54:21.108 --> 00:54:34.652]  And I know there's a global corporate crime syndicate that's bought off all major governments and mopping up the few little governments they didn't control, playing us off against each other, and they want the patriots and the police and the military to kill each other.
[00:54:35.252 --> 00:54:37.392]  And every preparation they've made is for this.
[00:54:37.732 --> 00:54:39.313]  And Homeland Security is for this.
[00:54:39.653 --> 00:54:42.753]  And now the TV shows are about how this is coming.
[00:54:43.734 --> 00:54:44.374]  The dramas.
[00:54:45.379 --> 00:54:50.681]  Show that your wife, your husband, your neighbor, your school teacher, your boss is now being caught.
[00:54:50.761 --> 00:54:52.621]  Guys that wear Gadsden flag shirts.
[00:54:53.061 --> 00:54:54.622]  Guys that talk about George Washington.
[00:54:54.862 --> 00:54:56.182]  Guys that talk about the Second Amendment.
[00:54:56.222 --> 00:54:57.303]  Guys that talk about the New World Order.
[00:54:57.683 --> 00:54:58.843]  Oh, they're really Al-Qaeda.
[00:54:59.303 --> 00:55:01.024]  Now, if you're informed, that's ridiculous.
[00:55:01.384 --> 00:55:02.764]  But you see, it doesn't matter.
[00:55:02.824 --> 00:55:06.666]  They're targeting Joe Dumbo six-pack out there.
[00:55:07.546 --> 00:55:09.066]  Sally Shocker Mom.
[00:55:09.506 --> 00:55:11.287]  Who doesn't know her head from a hole in the ground?
[00:55:14.707 --> 00:55:21.729]  Now again, when we start the next hour, we're going to take about 45 minutes of people that have lost family members to suicide in the military.
[00:55:21.749 --> 00:55:25.770]  I know it's hard to talk about, but we need to humanize this situation.
[00:55:25.810 --> 00:55:32.031]  We need to focus on this epidemic that's coming up in the next hour, for most of the next hour.
[00:55:32.131 --> 00:55:38.073]  I will spend the last segment on some of the most important info, but let me just give you that number, 877-789-ALEX, 877-789-2539.
[00:55:43.738 --> 00:55:45.167]  For families that have lost?
[00:55:47.318 --> 00:55:51.379]  People to suicide, or if you're in the military and you've lost a friend, I should add that.
[00:55:52.739 --> 00:55:54.459]  I meant to add that at the start of the broadcast.
[00:55:54.739 --> 00:55:59.080]  If you had a buddy who committed suicide, what led to that?
[00:55:59.140 --> 00:56:00.160]  What do you think caused that?
[00:56:00.220 --> 00:56:01.140]  Why is it epidemic?
[00:56:01.160 --> 00:56:02.081]  We should be talking about this.
[00:56:02.301 --> 00:56:04.001]  Like, why is breast cancer epidemic?
[00:56:04.421 --> 00:56:07.101]  Almost 3,000 percentage points what it was in the 50s.
[00:56:07.801 --> 00:56:09.302]  Here in the United States, we lead the world.
[00:56:09.662 --> 00:56:11.282]  Why is breast cancer epidemic?
[00:56:11.562 --> 00:56:12.022]  I know why.
[00:56:12.062 --> 00:56:14.243]  It's estrogen mimickers in the plastics in the food.
[00:56:14.603 --> 00:56:16.263]  The studies are out there, but it's never on the news.
[00:56:16.883 --> 00:56:20.125]  That's why girls are having babies at 8 years old and going to puberty at 3 years old now.
[00:56:21.166 --> 00:56:24.969]  Puberty average was 14 years old and back in the 50's now it's about 10.
[00:56:26.510 --> 00:56:28.632]  3 year olds are going into puberty now.
[00:56:28.892 --> 00:56:29.292]  Don't believe me?
[00:56:29.312 --> 00:56:30.753]  Just type it into a search engine.
[00:56:30.773 --> 00:56:31.654]  8 year olds are having babies.
[00:56:31.894 --> 00:56:32.755]  7 year olds are having babies.
[00:56:34.756 --> 00:56:36.397]  Women are hyper-feminized.
[00:56:36.517 --> 00:56:38.719]  The plastics make the men become feminized.
[00:56:39.540 --> 00:56:45.024]  I mean, I know the reason, but see, should it be fine to cure breast cancer or find out why it's happening?
[00:56:45.922 --> 00:56:51.827]  If you had like a thousand people a day getting hacked up with machetes, you want to know who's doing this, not let's find a cure to machete hacks.
[00:56:51.847 --> 00:56:59.593]  You know, it's the same thing, so we're going to be talking about that, but I'll get into it after we take about 45 minutes of calls on this all-important subject.
[00:57:00.013 --> 00:57:05.738]  We're going to get into the video that's now up at InfoWars.com, because the globalists admit they're planning this.
[00:57:06.318 --> 00:57:11.602]  World banker makes stunning confession, James Wolfensohn, former
[00:57:12.563 --> 00:57:17.724]  Top Globalist World Bank President, Bilderberg Group member, just bragging how they're going to make the West poor.
[00:57:18.944 --> 00:57:20.305]  Once they've done that, it's game over.
[00:57:20.405 --> 00:57:28.326]  Once you're living in a dirt floor deal with two hours of electricity a day and your kid's basically on the edge of starvation, you're not going to be so uppity anymore.
[00:57:28.966 --> 00:57:31.527]  You see, the global mega-rich don't want free market.
[00:57:31.767 --> 00:57:32.687]  They don't want wealth.
[00:57:32.767 --> 00:57:37.628]  They're going to try to drown the free market and make us all poor, and I don't like it.
[00:57:37.888 --> 00:57:40.849]  And I believe you need to know about the real war going on.
[00:57:41.329 --> 00:57:44.732]  Those of you who want to act like you're real men, the real fight's happening right now.
[00:57:45.052 --> 00:57:46.053]  Second hour's coming up.
[00:57:46.093 --> 00:57:48.736]  Tell your friends and family to tune in right now, however you're listening.
[00:57:51.949 --> 00:57:54.792]  You may be arrested and or subject to other police action.
[00:57:55.593 --> 00:57:56.534]  Tyranny is here.
[00:57:56.874 --> 00:58:00.378]  The grim future foretold in 1984 has become reality.
[00:58:00.398 --> 00:58:03.020]  It really says that the state is God.
[00:58:03.040 --> 00:58:08.486]  The United States is now recognized globally as one of the most oppressive police states on earth.
[00:58:08.906 --> 00:58:15.153]  This film conclusively proves the existence of a secret network of FEMA camps now being expanded nationwide.
[00:58:15.553 --> 00:58:21.098]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:58:21.538 --> 00:58:25.201]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:58:25.721 --> 00:58:29.725]  Prepare to enter the secretive world of emergency dictatorship.
[00:58:30.005 --> 00:58:35.930]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[00:58:35.950 --> 00:58:38.912]  It's only the beginning of the New World Order's hellish plan.
[00:58:39.513 --> 00:58:40.934]  The police state isn't coming.
[00:58:41.474 --> 00:58:41.915]  It's here.
[00:58:42.576 --> 00:58:49.415]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv
[00:58:51.178 --> 00:58:52.819]  Introducing Pro-1.
[00:58:53.079 --> 00:58:56.582]  All of your filtration in one system, portable, on-the-go.
[00:58:56.722 --> 00:59:01.125]  No more do you have two or three filters to just reduce sodium fluoride.
[00:59:01.265 --> 00:59:07.249]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:59:07.369 --> 00:59:18.176]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:59:18.396 --> 00:59:21.018]  It is the only one that does it and out of the gate.
[00:59:21.218 --> 00:59:24.661]  We have it discounted at 10% off with promo code WATER.
[00:59:24.861 --> 00:59:41.854]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:59:42.175 --> 00:59:47.479]  Get your Pro-Pure with the new Pro-1 filter today at InfoWarsTore.com or by calling 888-253-3139.
[00:59:52.338 --> 00:59:55.201]  Coast to coast, direct from Austin.
[00:59:55.942 --> 01:00:00.025]  You're listening to the Alex Jones Broadcasting Network.
[01:00:02.968 --> 01:00:08.994]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:09.595 --> 01:00:12.578]  It's Alex Jones and the GCN Radio Network.
[01:00:18.490 --> 01:00:21.894]  The reported shooter of the police has put out a new statement.
[01:00:22.876 --> 01:00:25.198]  We'll see if that's for real.
[01:00:28.322 --> 01:00:29.904]  But again, it could be staged as well.
[01:00:29.924 --> 01:00:34.670]  My gut says it's real just by looking at the way the establishment's responding, how it was floated out there.
[01:00:34.750 --> 01:00:35.912]  You can disagree with me if you want.
[01:00:37.723 --> 01:00:41.086]  But accused killer cheered by the left.
[01:00:41.106 --> 01:00:42.427]  We are all Chris Dorner.
[01:00:42.447 --> 01:00:43.528]  These people are so sick.
[01:00:44.168 --> 01:00:45.509]  A pro gun control guy.
[01:00:45.529 --> 01:00:48.812]  See, I haven't even seized on that to demonize the gun grabbers.
[01:00:50.934 --> 01:00:52.075]  Just truly disgusting.
[01:00:54.717 --> 01:00:58.359]  Absolutely, truly, truly disgusting.
[01:00:59.440 --> 01:01:01.482]  So we're going to be breaking some of that down.
[01:01:04.683 --> 01:01:05.503]  Now, here's the deal.
[01:01:05.543 --> 01:01:09.224]  I can open the phones up to Australia and have, you know, 15 people calling from Australia.
[01:01:09.744 --> 01:01:12.965]  And I can open the phones up to police and have 15 police call in.
[01:01:14.025 --> 01:01:17.646]  And that was something I was thinking about having the police call in and give their take on this dorner.
[01:01:20.606 --> 01:01:21.307]  Look at this headline.
[01:01:21.387 --> 01:01:26.608]  CBS News support growing for former LA officer accused of killing Spree.
[01:01:26.708 --> 01:01:27.788]  Good God!
[01:01:28.928 --> 01:01:32.149]  Yeah, and they're like, oh, we're going to open the case for you while you were fired?
[01:01:33.763 --> 01:01:39.507]  It's such political correctness, you know, like, well, if it's like Django, you're killing evil white people, you know, that's okay.
[01:01:39.588 --> 01:01:40.728]  Man, I tell you, this is sick.
[01:01:41.109 --> 01:01:46.913]  See, that's how, that's when you really know they're spinning it and they weren't behind it, is when they're like saying it's now a good thing.
[01:01:47.053 --> 01:01:48.675]  I'm just kidding, you imagine.
[01:01:49.315 --> 01:01:54.198]  Anyways, we haven't gotten but one call from someone who says they lost a family member from suicide in the military.
[01:01:54.738 --> 01:01:56.959]  And I know this is an epidemic, 22 people a day.
[01:01:56.999 --> 01:01:58.120]  I know it's hard to talk about.
[01:01:58.780 --> 01:02:08.746]  If you've lost a buddy in the military to suicide, or you knew people well that did, we'd like to hear from you, because it's important.
[01:02:08.766 --> 01:02:10.447]  It hasn't been given the focus it needs.
[01:02:11.203 --> 01:02:16.425]  877-789-ALEX, 877-789-ALEX, 877-789-2539.
[01:02:16.965 --> 01:02:19.726]  That's the Sunday phone number to call.
[01:02:20.086 --> 01:02:21.466]  But Chris, you're coming up the next segment.
[01:02:21.486 --> 01:02:25.307]  Let's get to John in Colorado, then Kathy, Jay, and Jeffrey first.
[01:02:25.527 --> 01:02:26.268]  John, you're on the air.
[01:02:26.288 --> 01:02:26.668]  Go ahead.
[01:02:30.249 --> 01:02:30.709]  Alrighty.
[01:02:30.729 --> 01:02:34.210]  We're going to take that phone system down.
[01:02:34.910 --> 01:02:36.311]  Let's talk to Kathy in Oregon.
[01:02:36.371 --> 01:02:37.231]  Kathy, you're on the air.
[01:02:38.331 --> 01:02:42.253]  Alex, um, you know I always say, uh, if you don't stand for something you would fall for anything.
[01:02:43.013 --> 01:02:51.416]  And, uh, you know, I've been listening to your show here for the past week or so and you've been talking about this guy in California, this AWOL officer, um, or former officer.
[01:02:52.117 --> 01:02:57.619]  And, you know, it's just so hard to believe anything the media says, you know, and... I don't know, where is this guy, you know?
[01:02:57.639 --> 01:02:59.880]  And, uh... Let's see, they weren't ready for it.
[01:02:59.920 --> 01:03:00.980]  They didn't have the jump.
[01:03:01.200 --> 01:03:02.881]  It doesn't fit what would help them.
[01:03:03.822 --> 01:03:04.502]  You understand?
[01:03:04.942 --> 01:03:06.983]  Again, I've studied him so long, but I mean, do you disagree?
[01:03:07.912 --> 01:03:08.613]  Well, here's the thing.
[01:03:08.853 --> 01:03:10.915]  I mean, these guys, the government, they're so diabolical.
[01:03:10.955 --> 01:03:16.259]  They could just, you know, say that he's Obama, I'm Piers Morgan lover, to make it look like they're not involved.
[01:03:17.200 --> 01:03:24.447]  And, you know, whatever the thing they're trying to use this whole, uh, whatever, uh,
[01:03:25.936 --> 01:03:31.380]  Whatever they're trying to use this for, whatever purpose, you know, it could be staged, you know, for the California gun grab.
[01:03:31.400 --> 01:03:32.480]  I mean, it just stinks.
[01:03:32.600 --> 01:03:33.361]  Well, absolutely.
[01:03:33.401 --> 01:03:37.304]  They are trying to ban and make you turn in all the semi-autos right now.
[01:03:37.684 --> 01:03:39.185]  But here's the deal.
[01:03:39.265 --> 01:03:41.987]  There's 315 million people and growing.
[01:03:42.367 --> 01:03:44.949]  There are going to be real people that go out and shoot people.
[01:03:45.489 --> 01:03:48.191]  And we're going to have good guys take out a bad guy with guns.
[01:03:48.671 --> 01:03:51.493]  Just because there's a bad guy doesn't mean we all give our guns up.
[01:03:51.813 --> 01:03:52.534]  We have to point that out.
[01:03:52.554 --> 01:03:55.536]  Just because somebody stabs somebody to death, we don't turn our knives in.
[01:03:56.876 --> 01:03:57.817]  I know the M.O.
[01:03:57.997 --> 01:04:01.699]  of the narcissistic government types that think they're Rambo.
[01:04:01.739 --> 01:04:03.419]  I've talked a lot about it.
[01:04:03.700 --> 01:04:08.142]  And they would put out a manifesto that would be pro-gun if they were going to stage this.
[01:04:08.282 --> 01:04:08.902]  I know them.
[01:04:09.282 --> 01:04:11.203]  They target the lowest common denominator.
[01:04:11.423 --> 01:04:13.084]  This is exactly what I would expect.
[01:04:14.361 --> 01:04:31.014]  out of a authoritarian uh... libtard as they're known uh... this is exactly the type of stuff that that would be real i mean i'm just saying i read it it it reads like it's real i mean i've there's so many little essences that go into the statement like that it's my gut
[01:04:31.935 --> 01:04:34.397]  And it's just the facts.
[01:04:34.417 --> 01:04:36.259]  You know, I think Al Gore won the 2000 election.
[01:04:36.299 --> 01:04:36.920]  I hate Al Gore.
[01:04:37.260 --> 01:04:38.421]  But the evidence was he won.
[01:04:39.282 --> 01:04:40.503]  Mitt Romney won this election.
[01:04:40.523 --> 01:04:41.403]  It was election fraud.
[01:04:41.844 --> 01:04:42.484]  Evidence is that.
[01:04:42.504 --> 01:04:43.705]  It doesn't mean I like Mitt Romney.
[01:04:43.725 --> 01:04:44.326]  It's just a fact.
[01:04:44.967 --> 01:04:47.068]  I believe this, from the evidence we've got, is real.
[01:04:48.470 --> 01:04:54.395]  Now, he could be some military mental patient, mind control, who went off the rails.
[01:04:54.455 --> 01:04:55.236]  That could be it, too.
[01:05:00.450 --> 01:05:03.172]  Alex Jones here with a message to fellow freedom lovers.
[01:05:03.472 --> 01:05:08.295]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:05:08.475 --> 01:05:15.659]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:05:15.799 --> 01:05:21.205]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[01:05:21.425 --> 01:05:25.169]  These are items that I did research on, that I personally use.
[01:05:25.469 --> 01:05:29.994]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[01:05:30.174 --> 01:05:35.400]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[01:05:35.640 --> 01:05:38.703]  Strategic Relocation 3rd Edition by Joel Scalzin.
[01:05:38.883 --> 01:05:41.125]  When Disaster Strikes by Matthew Stein.
[01:05:41.385 --> 01:05:45.969]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[01:05:46.129 --> 01:05:48.592]  Hand Crank Shortwave AM FM Radios.
[01:05:49.032 --> 01:05:56.058]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[01:05:56.238 --> 01:05:57.279]  We're getting prepared.
[01:05:57.520 --> 01:05:57.920]  Are you?
[01:05:58.180 --> 01:05:59.281]  Infowarshop.com
[01:06:04.079 --> 01:06:07.040]  Crashing through the lies and disinformation.
[01:06:07.640 --> 01:06:11.782]  It's Alex Jones on the GCN Radio Network.
[01:06:26.368 --> 01:06:27.728]  Monday through Friday, 11 a.m.
[01:06:27.748 --> 01:06:28.409]  to 2 p.m.
[01:06:28.849 --> 01:06:31.050]  Syndicated Transmission and FallWars.com, XM166.
[01:06:35.711 --> 01:06:41.713]  We are live right now, ladies and gentlemen.
[01:06:41.953 --> 01:06:48.376]  By the way, the Sunday show's not on XM yet, and I've not ever really lobbied them, but I think we're gonna lobby them next week.
[01:06:48.416 --> 01:06:54.098]  So call XM of your subscribers, tell them you want the Sunday show on XM as well.
[01:06:54.118 --> 01:06:58.100]  And if you're listening on AM or FM station, whether it's 590 AM right now or
[01:06:59.318 --> 01:07:08.923]  Bakersfield, California or L.A., California or wherever it is, be sure and spread the word about the broadcast and thank them for carrying the show.
[01:07:10.212 --> 01:07:24.981]  Finishing up, I'm seeing comments on Infowars.com and the articles, why isn't Alex talking about the alleged reported person behind the killing spree in California, the former LAPD cop Christopher Dorner and his gun control law?
[01:07:25.381 --> 01:07:32.766]  Yes, the Manifesto loves Obama, says the citizens should have all their guns taken, you can go read the quotes, and
[01:07:34.246 --> 01:07:35.967]  He's reportedly issued a new statement.
[01:07:36.228 --> 01:07:37.889]  We're vetting that right now.
[01:07:40.491 --> 01:07:46.635]  But all I know is CBS News is saying support growing for former L.A.
[01:07:47.096 --> 01:07:49.077]  officer accused of killing Spree.
[01:07:50.278 --> 01:07:54.782]  I mean, if that isn't sick, if that isn't sick,
[01:07:56.747 --> 01:08:02.049]  They're now coming out, and the head of the LAPD, the chief, has said they're going to reopen his firing case.
[01:08:03.109 --> 01:08:04.190]  I mean, this is just sickening.
[01:08:04.970 --> 01:08:07.011]  I mean, this is sickening, whether the guy did it or not.
[01:08:08.071 --> 01:08:10.852]  The fact that, like, oh, yes, more portals, sweet cake.
[01:08:11.832 --> 01:08:12.812]  I mean, this is crazy.
[01:08:12.832 --> 01:08:18.634]  Can you imagine if a tea party, or a conservative, a libertarian, a gun owner, I don't care what color they were, came out and did this?
[01:08:18.754 --> 01:08:20.455]  It would be the end of the world.
[01:08:20.495 --> 01:08:22.936]  I mean, as gun owners, we were told it was our fault.
[01:08:24.116 --> 01:08:31.362]  It was our fault Sandy Hook happened when statistically mass shootings are 88 people a year and about half of those are gangbangers killing each other.
[01:08:31.922 --> 01:08:36.806]  You got about 42 people a year dying in real mass shootings out of 315 million.
[01:08:37.046 --> 01:08:43.911]  I mean, violent crimes since 1991 has dropped 49 percent, FBI.gov, real statistics.
[01:08:44.572 --> 01:08:46.093]  You never hear that on the news.
[01:08:46.153 --> 01:08:50.917]  It's all how gun owners are killing the children and we got a right to be gun free.
[01:08:52.446 --> 01:08:54.808]  Except for the predator drones you're using in California.
[01:08:55.008 --> 01:08:58.612]  And they're saying this is the first time ever drones have been used against someone.
[01:08:58.632 --> 01:08:59.032]  No, they're not.
[01:08:59.353 --> 01:08:59.953]  Daily Mail.
[01:08:59.993 --> 01:09:05.418]  Meet the North Dakota family of anti-government separatists busted by cops using a predator drone after stealing six cows.
[01:09:05.718 --> 01:09:09.962]  Which they had, and the cows kept breaking into their property, so by common law, they took them for the cost.
[01:09:10.799 --> 01:09:13.960]  We've had our cows taken before the third or fourth time they break into somebody's property.
[01:09:14.000 --> 01:09:14.621]  Nothing you can do.
[01:09:14.901 --> 01:09:16.641]  It's not very neighborly, but nothing you can do.
[01:09:16.661 --> 01:09:22.264]  You know, the last thing we need to do is demonize the American people for stuff like this.
[01:09:22.644 --> 01:09:24.765]  So, let's get that straight, but...
[01:09:26.144 --> 01:09:26.965]  Yes, yes.
[01:09:27.145 --> 01:09:37.251]  This guy's manifestos are just how much he loves Biden, how cool he is, and how only law enforcement, ooh, the new royalty, can have guns.
[01:09:37.271 --> 01:09:39.412]  I mean, on and on and on.
[01:09:39.432 --> 01:09:40.993]  And I, for one, am sick of it.
[01:09:41.798 --> 01:09:48.219]  Okay, look, I got loaded phone lines here, but only a couple of them are people who lost family to suicide.
[01:09:48.740 --> 01:09:57.781]  And so we're going to go through those calls and then get to other people that are calling in or saying they lost family from being on serotonin re-o-take inhibitors, the Prozac family of drugs.
[01:09:57.801 --> 01:10:02.142]  But let me just, before I go to your calls here briefly, give you a couple of the headlines here.
[01:10:02.963 --> 01:10:04.143]  This is Forbes.
[01:10:04.823 --> 01:10:08.344]  Suicide rate among vets and active duty military jumps now to 22 a day.
[01:10:10.808 --> 01:10:15.409]  Almost once an hour, every 65 minutes to be precise, a military veteran commits suicide.
[01:10:16.070 --> 01:10:18.590]  And that's a new investigation by the Department of Veterans Affairs.
[01:10:18.630 --> 01:10:20.291]  Yeah, it's actually far worse than that.
[01:10:20.911 --> 01:10:28.113]  This is roughly seven-fold the height of suicides in 1975 at the end of the Vietnam War when people felt depressed.
[01:10:29.094 --> 01:10:29.554]  Amazing.
[01:10:30.114 --> 01:10:32.317]  Now, again, it doesn't get the attention it deserves.
[01:10:32.357 --> 01:10:35.741]  Suicide now America's leading cause of death by injury.
[01:10:36.142 --> 01:10:37.063]  New study shows.
[01:10:37.203 --> 01:10:39.907]  That's Huffington Post and ABC News.
[01:10:39.987 --> 01:10:42.730]  Who knew the leading cause of death is suicide?
[01:10:43.678 --> 01:10:44.479]  Unnatural death.
[01:10:45.039 --> 01:10:47.361]  Yeah, the AR-15 isn't even the top 500.
[01:10:47.581 --> 01:10:54.286]  But if you watch Pierce Morgan, you'd think it was the... Bathtubs kill 20-something thousand a year.
[01:10:54.627 --> 01:10:55.747]  You gonna ban those?
[01:10:55.907 --> 01:11:04.614]  Look at this deadly... We should do a skit where we, like, talk about an assault tub and, like, I guess shoot a bathtub then, because it's so evil.
[01:11:05.095 --> 01:11:05.835]  In fact, let's do it.
[01:11:05.855 --> 01:11:07.556]  Let's go buy a bathtub at a shooting range.
[01:11:07.857 --> 01:11:09.538]  I'll go shoot it with a .50 cal Tuesday.
[01:11:09.558 --> 01:11:10.519]  We're already going shooting, so...
[01:11:12.290 --> 01:11:13.871]  Oh boy, I'm losing my mind here.
[01:11:13.931 --> 01:11:15.251]  Okay, enough of that.
[01:11:15.291 --> 01:11:20.053]  I'm going to get into the economy after we take about 45 minutes of calls and why we're being bankrupted by design.
[01:11:20.453 --> 01:11:22.554]  State of the Union, China eclipses U.S.'
[01:11:22.534 --> 01:11:24.214]  's biggest trading nation.
[01:11:24.894 --> 01:11:34.478]  We're going to be getting to all of that, but I mean, now the mainstream media, I've got multiple mainstream news articles going, hey, he's killing people because they're white.
[01:11:35.138 --> 01:11:36.619]  And I mean, the whites are evil.
[01:11:36.759 --> 01:11:39.420]  Django kills whites.
[01:11:39.520 --> 01:11:40.120]  I mean, you know.
[01:11:41.383 --> 01:11:42.964]  By the way, he's a big fan of Django.
[01:11:43.345 --> 01:11:45.347]  Support growing for former L.A.
[01:11:45.407 --> 01:11:46.568]  officer accused of killing Spree.
[01:11:46.588 --> 01:11:48.790]  It's up at DrudgeReport.com on the right hand side.
[01:11:48.830 --> 01:11:50.391]  It's also up at InfoWars.com.
