[00:00:01.607 --> 00:00:03.636]  You're listening to GCN.
[01:40:33.380 --> 01:40:36.022]  Into a compelling narrative where we basically say, what if?
[01:40:36.102 --> 01:40:36.983]  What if this happens?
[01:40:37.043 --> 01:40:37.863]  What if this happens?
[01:40:38.524 --> 01:40:45.569]  To basically show that the border security, which everybody seems to be not worrying about right now, is something we should definitely be worried about.
[01:40:46.169 --> 01:40:54.415]  And on top of that then, we took me, basically the way I was 20 years ago, Chris Teller, no surprise, the main character of the book is based partially on me.
[01:40:54.935 --> 01:40:58.918]  And we took, since the DOD, as you know Alex, doesn't like me talking about actual things I did.
[01:40:59.879 --> 01:41:10.190]  We took me to where I was about 20 years ago and basically have taken my bad habits and put them into the 21st century into this very interesting time of talent.
[01:41:10.982 --> 01:41:13.544]  And then we throw a few other twists in.
[01:41:14.545 --> 01:41:21.811]  I will leave it to your audience to judge for themselves if we were able to accomplish a frighteningly real scenario.
[01:41:21.891 --> 01:41:26.515]  My friend Ralph Peters in his blurb board actually calls it authentically, chillingly authentic.
[01:41:27.035 --> 01:41:28.837]  So I'd like to believe we've achieved that.
[01:41:29.397 --> 01:41:31.139]  And then when you read it,
[01:41:31.699 --> 01:41:37.383]  We put it, we want to make the reader know what it feels like to kind of be in the main character's shoes.
[01:41:37.643 --> 01:41:39.364]  We want them to kind of explain.
[01:41:39.384 --> 01:41:42.105]  Well you've sold me, you've sold me on it.
[01:41:42.145 --> 01:41:49.290]  Give us some of the basic plot because I mean I know obviously you're getting into who real threats are and I haven't read the book yet but let me just guess.
[01:41:49.830 --> 01:41:52.492]  Here's the problem, if the West really does attack Iran,
[01:41:53.052 --> 01:42:05.541]  And if Iran is in danger of actually collapsing, the mullahs, like Hitler and their bunker, are going to pull the trigger, and they're going to trigger real terror sleeper cells that we know are all over Western Europe, all over the U.S.
[01:42:05.921 --> 01:42:07.482]  This country is totally infiltrated.
[01:42:07.502 --> 01:42:09.744]  The chi-coms might jump on board.
[01:42:10.104 --> 01:42:10.845]  God only knows.
[01:42:10.865 --> 01:42:12.146]  Now let me guess, is that what's in the book?
[01:42:13.237 --> 01:42:14.038]  Part of it is, absolutely.
[01:42:14.058 --> 01:42:15.599]  We have Hezbollah doing bad things.
[01:42:15.819 --> 01:42:17.020]  They basically find ways.
[01:42:17.380 --> 01:42:20.082]  There's a reason they pretend to come do things here.
[01:42:20.122 --> 01:42:21.243]  They lie to the drug cartel.
[01:42:21.263 --> 01:42:22.584]  They co-opted the drug cartel.
[01:42:23.084 --> 01:42:25.266]  And then they start expanding out what they're doing in the United States.
[01:42:25.326 --> 01:42:26.667]  And let me add another thing.
[01:42:26.687 --> 01:42:27.648]  There's riots in L.A.
[01:42:27.808 --> 01:42:28.348]  Imagine that!
[01:42:28.849 --> 01:42:31.510]  Or we have other elements we just talked about earlier involved, too.
[01:42:31.951 --> 01:42:35.553]  So it's a potpourri of bad things happening, if you will.
[01:42:36.054 --> 01:42:38.996]  And again, we tell it in such a way to make people wake up.
[01:42:39.056 --> 01:42:39.897]  Let me bring this up.
[01:42:39.997 --> 01:42:47.141]  What could 100 special forces trained troops do to America in one day?
[01:42:47.201 --> 01:42:48.802]  I mean, I know because I've studied it.
[01:42:48.982 --> 01:42:49.423]  Oh my goodness.
[01:42:49.463 --> 01:42:52.565]  For people that don't know, I mean, you could go up the tops of buildings.
[01:42:52.645 --> 01:42:56.848]  I don't want to get into what you can do dumping into the air conditioning systems, what you can do with fire.
[01:42:57.228 --> 01:43:04.973]  I mean, I personally, I would never do this, but just studying history, I mean, I could, I mean, it's unbelievable what sleeper cells could do.
[01:43:06.038 --> 01:43:09.881]  Well, yeah, we talk about asymmetric warfare, which, you know, you've talked about before, and absolutely.
[01:43:09.901 --> 01:43:14.824]  So I don't want to give away the plots for everybody right now, but let me tell you, what you talk about is in there.
[01:43:15.464 --> 01:43:21.849]  We actually have, again, a very realistic, very well-researched plot that is based on real fact.
[01:43:21.989 --> 01:43:30.475]  So we've taken things that have been in the media, we've expanded upon it, we've said, okay, if they do this, then what if they do, you know, if they do X, then what if they do Y and Z, where would that all go?
[01:43:30.875 --> 01:43:32.696]  And it ends up with a huge, you know, set of
[01:43:34.238 --> 01:43:42.259]  Of catastrophes within the United States, which I think, again, we do very realistically and in such a way that I think people are going to say, oh my God, that could actually happen.
[01:43:42.961 --> 01:44:09.599]  Well, I'll tell you, I haven't read your book yet, but what keeps me awake at night is these criminal megacorporations who would stand to gain from an authoritarian America who've already set up this police state grid, who would then finance terrorist groups with several layers of separation to have actual radical stage stuff as a pretext to then bring in a soft martial law from which we never emerge.
[01:44:09.639 --> 01:44:12.621]  And I actually see that as the real scenario
[01:44:13.761 --> 01:44:18.744]  Of basically a false flag, but a more complex false flag with more buffers.
[01:44:19.324 --> 01:44:36.093]  Because when I look at the constellation of Homeland Security setups, the pre-programming, the movies, I actually see what you are talking about as a real scenario that criminal globalist elements actually allow to happen bare minimum to radically transform the United States.
[01:44:36.113 --> 01:44:38.234]  I mean, I'm sure you read RAND Corporation stuff.
[01:44:38.514 --> 01:44:40.095]  I mean, it's thinly veiled in there.
[01:44:40.575 --> 01:44:41.776]  In closing, what's your take on that?
[01:44:43.035 --> 01:44:50.242]  Well, I think there are clearly, and again, I think you'll appreciate the book, because we actually do work in a conspiracy, as you're alluding to.
[01:44:50.343 --> 01:44:55.007]  We talk about the fact that there may be elements within our own government, and not our government.
[01:44:55.047 --> 01:44:57.390]  And you mentioned this earlier, it's not the government.
[01:44:57.410 --> 01:44:58.771]  There's elements within the government.
[01:44:58.791 --> 01:45:03.136]  There's people with agendas who will use the government for their own proximal reasons.
[01:45:03.616 --> 01:45:05.238]  And so we do talk about that.
[01:45:05.338 --> 01:45:06.559]  I think it is a realistic thing.
[01:45:06.579 --> 01:45:07.601]  I think it happens every day.
[01:45:08.522 --> 01:45:10.724]  Lobbying is a form of that, only done officially.
[01:45:10.764 --> 01:45:14.028]  I think there's other ways people manipulate the government, use the government for their own purposes.
[01:45:14.548 --> 01:45:15.970]  And I'm with you.
[01:45:16.030 --> 01:45:25.600]  I think people don't fully understand how the government can be co-opted to do things against its own people's interests if certain incentives are provided to those inside the government.
[01:45:25.780 --> 01:45:27.241]  Well, the book just came out last week.
[01:45:27.341 --> 01:45:30.322]  I haven't read it yet, but you told me Bohemian Grove's in it.
[01:45:30.562 --> 01:45:35.304]  So then I kind of connected dots off the storyline, because there's really only a few real scenarios.
[01:45:35.604 --> 01:45:40.466]  So I can't wait to read it, because I know a lot of it's actually stuff that wouldn't get out there if it wasn't fiction.
[01:45:40.926 --> 01:45:43.107]  But in closing, give us a hint.
[01:45:43.467 --> 01:45:49.510]  I mean, don't give away too much, because I'm going to read it about the last line with Colonel Anthony Schaefer and William H. Keith.
[01:45:50.110 --> 01:45:52.631]  But Bohemian Grove, are they the bad guys?
[01:45:52.931 --> 01:45:54.132]  Or is something hatched in there?
[01:45:54.252 --> 01:45:54.432]  Wow.
[01:45:55.401 --> 01:45:56.122]  Something hatched in there.
[01:45:56.142 --> 01:46:00.425]  Yeah, again, I've seen you when you did the show on the Bohemian Grove.
[01:46:02.046 --> 01:46:04.047]  I don't want to say it didn't influence our thinking, because it did.
[01:46:04.468 --> 01:46:12.854]  But just be aware, as you just point out, there's certain elements of the government who may work against our own people's interests, and it's tied into the Bohemian Grove.
[01:46:12.894 --> 01:46:14.615]  I'll leave it at that for you to... Unbelievable.
[01:46:14.655 --> 01:46:17.157]  I can't wait to have you on after I've read it.
[01:46:17.197 --> 01:46:19.899]  Colonel Schaefer, thank you so much for joining us.
[01:46:21.152 --> 01:46:22.153]  All right, there he goes, folks.
[01:46:22.273 --> 01:46:22.553]  Wow.
[01:46:23.935 --> 01:46:38.650]  Again, we set him up for the show like two weeks ago because I had to be out of town, and he was coming on when the book came out, and then I was quizzing him about what's in the book, and it all just clicked that he's basically telling you what they might do in this book.
[01:46:40.623 --> 01:46:41.984]  Pretty amazing, pretty amazing.
[01:46:42.244 --> 01:46:44.666]  That guy tried to kill Bin Laden twice.
[01:46:44.686 --> 01:46:46.307]  They had him in the sights, were told not to.
[01:46:46.968 --> 01:46:49.770]  That's on record, and he can confirm what Sabel Edmonds brought out.
[01:46:50.991 --> 01:46:55.834]  I can tell you, I've got Pentagon sources that are good people, other than Schaefer, who's also good.
[01:46:56.194 --> 01:46:57.255]  They know what's going on.
[01:46:57.275 --> 01:46:57.916]  They're not stupid.
[01:46:57.956 --> 01:47:08.604]  They don't like what's happening, and they really don't want to see America fall into authoritarianism and become incredibly poor and pathetic and then blamed for the New World Order, because that's the plan.
[01:47:09.624 --> 01:47:13.566]  Uh, and it is very exciting to see this awakening happening.
[01:47:14.067 --> 01:47:17.849]  Uh, you know, he said on air, there's a big awakening, but he said, I want to tell you, I'm in a lot of big meetings.
[01:47:18.569 --> 01:47:20.130]  Uh, well, I'm not gonna even say what he told me off air.
[01:47:20.170 --> 01:47:29.876]  Cause he didn't say it was off record, but I've gotten in trouble with him particularly before on Benghazi when he said stuff to me off air, but didn't say it was off record.
[01:47:30.376 --> 01:47:31.877]  And then I kind of set it on air and then.
[01:47:32.958 --> 01:47:34.139]  He got him in some trouble.
[01:47:36.021 --> 01:47:37.083]  So I'll just leave it at that.
[01:47:37.183 --> 01:47:37.904]  And that's the problem.
[01:47:37.924 --> 01:47:41.408]  You start talking to these people, they'll tell you stuff and won't even say it's off record.
[01:47:41.788 --> 01:47:44.472]  And then later they're like, hey, what are you doing saying that?
[01:47:46.533 --> 01:47:53.076]  That's why so many times I'm almost stuttering and gibbering here on air, because I'm trying to, like, remember, okay, what can I talk about?
[01:47:53.757 --> 01:47:55.157]  What can I talk about?
[01:47:55.277 --> 01:47:56.118]  What can I say?
[01:47:56.438 --> 01:48:02.321]  Or somebody tells me something and says I can say it on record, but then I think, well, wait, that shouldn't be on record, because that's going to get him in trouble.
[01:48:03.281 --> 01:48:04.162]  Like Dave Mustaine.
[01:48:04.602 --> 01:48:10.465]  He said all that stuff in a video interview about Obama and, you know, staging the, um,
[01:48:11.789 --> 01:48:13.791]  You know, shootings and stuff and a history of it.
[01:48:14.651 --> 01:48:17.513]  And, you know, he was here visiting me because we're good friends.
[01:48:18.214 --> 01:48:19.175]  My wife's friends with his wife.
[01:48:19.515 --> 01:48:20.155]  And then he left.
[01:48:20.696 --> 01:48:22.177]  And then I just didn't even tell him.
[01:48:22.237 --> 01:48:23.278]  I just cut it out.
[01:48:24.058 --> 01:48:25.439]  And people are like, well, that's censoring.
[01:48:25.459 --> 01:48:27.761]  Well, I knew it would become a firestorm.
[01:48:28.081 --> 01:48:30.123]  And I didn't want to hurt Dave when I did the interview.
[01:48:31.027 --> 01:48:32.048]  So it is, it's true.
[01:48:32.128 --> 01:48:36.290]  I started censoring myself because that wasn't critical to get that out.
[01:48:36.810 --> 01:48:40.592]  Sure, I got a bunch of visitors off of it if I were to put it out, but I didn't do it just for that.
[01:48:41.953 --> 01:48:44.074]  And then he went to a concert, I think in like...
[01:48:45.615 --> 01:48:47.115]  Somewhere in Asia, I forget where it was.
[01:48:48.696 --> 01:48:49.976]  What's the big island nation?
[01:48:50.036 --> 01:48:50.496]  Singapore.
[01:48:51.476 --> 01:48:54.817]  And then he talked about it and then it was, you know, they tried to destroy him with it.
[01:48:55.417 --> 01:48:58.018]  And I just don't want to see my friends destroyed on my show.
[01:48:58.178 --> 01:49:01.459]  I've learned that lesson with Charlie Sheen, let me tell you.
[01:49:02.819 --> 01:49:06.120]  I mean, I've got videos with Charlie and just all sorts of stuff.
[01:49:06.600 --> 01:49:09.061]  The media would just have a national field day with it.
[01:49:09.807 --> 01:49:10.427]  Guess what I did?
[01:49:10.447 --> 01:49:12.348]  I said I got videos.
[01:49:12.728 --> 01:49:14.829]  I actually came across them last week, and guess what happened?
[01:49:15.389 --> 01:49:16.910]  I mean, there was none of it bad stuff.
[01:49:16.970 --> 01:49:18.350]  It was just, you know, it would be sensational.
[01:49:18.690 --> 01:49:19.130]  Deleted!
[01:49:19.731 --> 01:49:20.171]  Deleted!
[01:49:20.211 --> 01:49:20.951]  It's just gone!
[01:49:20.971 --> 01:49:27.334]  And what amazes me is that everybody's like, wow, why would you do that?
[01:49:27.434 --> 01:49:29.914]  That's, you know, interesting stuff with Charlie Sheen.
[01:49:30.675 --> 01:49:33.756]  Because that's not what I'm trying to do to people.
[01:49:35.361 --> 01:49:42.224]  And I think that's the difference between people that want to be honorable and people that are dishonorable is that they could care less.
[01:49:42.624 --> 01:49:51.948]  And I'm always amazed that people that I let into my confidence, not of anything bad I'm doing, but things that's in confidence, they like use that and then distort that.
[01:49:52.988 --> 01:49:59.811]  And it's just the ultimate in scumminess is the point that I'm trying to get at here.
[01:50:01.368 --> 01:50:03.331]  And so, I don't even know why I'm going off into that.
[01:50:03.351 --> 01:50:11.361]  It's just that spending so much of my brain power trying to not burn people is one of the most frustrating things in my life.
[01:50:12.995 --> 01:50:14.716]  This is just countless examples of it.
[01:50:15.476 --> 01:50:22.379]  And I guess being a news editor, wearing that hat, as well as a journalist, as well as a rabble-rouser, as well as a patriot, it's a lot of hats to wear.
[01:50:22.899 --> 01:50:26.260]  As well as businessman, researcher, ad executive, all of it.
[01:50:26.600 --> 01:50:30.842]  That's why I get so scatterbrained on air, is because there's a lot going on.
[01:50:31.202 --> 01:50:35.904]  Next segment, Dee, John, Walter, Jamie, Fred, we'll get to all of you in this segment and the next.
[01:50:36.264 --> 01:50:41.326]  And then we've got General Hamid Ghul joining us to really go deep into who runs Al Qaeda.
[01:50:42.006 --> 01:50:43.087]  Uh, and more.
[01:50:43.187 --> 01:50:45.389]  So that's all coming up straight ahead.
[01:50:45.469 --> 01:50:48.872]  Don't forget Operation Sleeping Giant is in full swing.
[01:50:49.192 --> 01:50:51.053]  Go to PrisonPlanet.tv.
[01:50:51.153 --> 01:50:57.038]  Get a $5.95 a month PrisonPlanet.tv membership to see my films, the nightly news, all of it in higher def, you name it.
[01:50:57.378 --> 01:51:00.120]  And get 11 memberships on the same username and passcode.
[01:51:00.421 --> 01:51:01.982]  And then share it with friends and family.
[01:51:02.342 --> 01:51:03.643]  PrisonPlanet.tv.
[01:51:03.903 --> 01:51:05.525]  Get your membership today.
[01:51:05.845 --> 01:51:07.646]  And if you have a membership, share it today.
[01:51:08.787 --> 01:51:10.368]  Great news, pure water lovers!
[01:51:10.809 --> 01:51:15.412]  Big Berkey Water Filters dot com has a special discount offer for all GCN listeners.
[01:51:15.692 --> 01:51:18.214]  You can't do better than a Big Berkey for economy.
[01:51:18.354 --> 01:51:23.697]  For only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[01:51:23.917 --> 01:51:27.520]  There's none better than a Big Berkey for emergency preparedness.
[01:51:27.740 --> 01:51:29.081]  As a backup water source,
[01:51:29.381 --> 01:51:40.348]  And you just can't beat a big Berkey to remove dangerous chlorine, all types of fluoride, pathogenic bacteria, cysts, parasites, and unhealthy byproducts from municipal water.
[01:51:40.508 --> 01:51:45.152]  Berkey water filter systems are even powerful enough to purify stagnant pond water.
[01:51:45.352 --> 01:51:48.634]  For the gold standard in water filters, get a big Berkey!
[01:51:48.934 --> 01:51:51.496]  At BigBerkeyWaterFilters.com.
[01:51:51.716 --> 01:51:56.159]  And all GCN listeners get 5% off all ceramic filter systems.
[01:51:56.440 --> 01:51:57.741]  For details, call 1-877-99-BERKEY.
[01:51:57.801 --> 01:51:58.201]  That's 877-99-BERKEY.
[01:51:58.221 --> 01:51:59.422]  Big Berkey Water Filters.
[01:51:59.462 --> 01:52:00.683]  For the love of clean water.
[01:52:09.500 --> 01:52:10.822]  Hello, this is Steve Schenck.
[01:52:11.142 --> 01:52:17.170]  Alex and I want to thank you for the generous support of the Oklahoma food donations pouring in every day.
[01:52:17.570 --> 01:52:20.173]  In just six days, over 37,000 servings have been shipped.
[01:52:20.193 --> 01:52:21.735]  Your $25 and a subsidy from eFoodsDirect.
[01:52:25.780 --> 01:52:29.201]  We'll send a seven-day supply of food to someone in need.
[01:52:29.582 --> 01:52:33.163]  Please keep Oklahoma important, but we've got serious food issues.
[01:52:33.503 --> 01:52:36.824]  For example, the rising cost of food, especially beef.
[01:52:37.185 --> 01:52:43.987]  Last year's worst drought in 50 years, and the mandated ethanol production has dried up the feed supply for livestock.
[01:52:44.367 --> 01:52:48.289]  Chinese are offering $4.7 billion to buy our largest pork producer.
[01:52:48.729 --> 01:52:54.914]  Find out more and get the one solution you can count on at efoodsdirect.com slash Alex or call 800-409-5633.
[01:52:54.934 --> 01:52:56.115]  Now get free shipping every day.
[01:52:56.156 --> 01:52:57.317]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[01:53:07.844 --> 01:53:09.065]  Don't throw away leftovers.
[01:53:09.405 --> 01:53:15.211]  Instead, throw all your leftovers, vegetable peels, eggshells, coffee grounds, pizza crusts, and more into the Bokashi!
[01:53:15.491 --> 01:53:23.438]  If you love to garden and compost, but don't like the hassle of turning a compost bin or the smell, then check out the E-M Bokashi Food Waste Recycling System from Terragonics.
[01:53:23.699 --> 01:53:29.164]  Finally, a way to recycle all your food and plant waste safely and effectively and stop using fertilizers.
[01:53:29.364 --> 01:53:31.586]  The E-M Bokashi Food Waste Recycling System.
[01:53:31.866 --> 01:53:41.631]  Rather than decomposition, the Bokashi system uses fermentation to break down waste, so it takes less time to create nutrient-dense humus for crops or gardens, with no turning and no obnoxious odors.
[01:53:41.911 --> 01:53:46.833]  To learn more and order your Bokashi online, visit tarragonics.com and click on the orange button.
[01:53:46.973 --> 01:53:48.394]  That's tarragonics.com.
[01:53:48.614 --> 01:53:51.916]  Spelled T-E-R-A-G-A-N-I-X dot com.
[01:53:52.176 --> 01:53:54.217]  Or call 866-369-3678.
[01:53:54.377 --> 01:53:57.538]  That's 866-369-3678.
[01:53:57.738 --> 01:54:04.520]  Recycle all your food wastes in about six weeks with the Bokashi Food Waste Recycling System from Terragonics.com.
[01:54:04.740 --> 01:54:05.341]  Terragonics.
[01:54:05.701 --> 01:54:06.381]  Life's getting better!
[01:54:20.694 --> 01:54:22.235]  Don't want no shackles.
[01:54:24.217 --> 01:54:26.198]  Don't want no shackles on me.
[01:54:26.378 --> 01:54:28.580]  Jimmy Vaughn, blues legend, bringing us in.
[01:54:30.021 --> 01:54:31.842]  Don't want no shackles.
[01:54:32.443 --> 01:54:33.203]  He's a patriot.
[01:54:33.243 --> 01:54:35.285]  He hates the new world order and loves his family.
[01:54:36.906 --> 01:54:39.508]  You're a new listener out there and this show sounds shocking.
[01:54:39.748 --> 01:54:42.550]  You're just not looking into what we're saying.
[01:54:42.570 --> 01:54:47.814]  I mean, I may come off like a hole in a china cabinet sometimes, but it's because I'm upset.
[01:54:49.770 --> 01:55:00.634]  Again, I went on that BBC interview last Sunday, and I mean, they're making jokes about fluoride in the water, and I'm like, hey man, cancer rates exploding aren't funny!
[01:55:04.195 --> 01:55:05.116]  You wanna know why I blew up?
[01:55:05.156 --> 01:55:10.798]  They were making fun of me in a promo video coming in, and it's not that I care about being made fun of, I care about all the people they're killing!
[01:55:11.338 --> 01:55:11.958]  It's not funny!
[01:55:14.939 --> 01:55:18.901]  I mean, I take that personal, that they're hurting all these innocent people, and people are like, oh, well thank you for
[01:55:20.675 --> 01:55:21.597]  Caring, Alex!
[01:55:21.978 --> 01:55:22.479]  Caring!
[01:55:22.499 --> 01:55:23.901]  I mean, they're killing us on purpose!
[01:55:24.322 --> 01:55:26.526]  The White House science czar writes books about it!
[01:55:26.586 --> 01:55:27.868]  Ecoscience bragging!
[01:55:30.152 --> 01:55:31.174]  Where are the grand juries?
[01:55:31.214 --> 01:55:32.076]  Where are the indictments?
[01:55:32.116 --> 01:55:33.658]  But it's so over the top!
[01:55:34.994 --> 01:55:39.517]  Like Vice Magazine writes this big comedy piece going, fluoride, fluoride, all he talks about is fluoride!
[01:55:39.758 --> 01:55:41.019]  And he won't explain why it's bad!
[01:55:41.359 --> 01:55:42.300]  Harvard studies?
[01:55:43.220 --> 01:55:44.061]  Brain tumors?
[01:55:44.361 --> 01:55:44.921]  Cancer?
[01:55:45.202 --> 01:55:46.343]  Pancreatic cancer?
[01:55:46.943 --> 01:55:47.884]  Liver cancer?
[01:55:48.204 --> 01:55:49.105]  Bone cancer?
[01:55:49.125 --> 01:55:50.826]  20 point IQ reductions?
[01:55:51.206 --> 01:55:51.867]  It ain't funny!
[01:55:53.148 --> 01:55:58.690]  But you say it's funny, and I physically get angry and have hateful thoughts.
[01:55:59.530 --> 01:56:01.611]  I just, you know, I don't think that's funny.
[01:56:02.292 --> 01:56:08.134]  If I saw somebody at a McDonald's putting poison in somebody's drink, I'd probably break their nose.
[01:56:08.794 --> 01:56:11.495]  And people are like, oh, that's... I just don't get it.
[01:56:11.575 --> 01:56:17.417]  I don't get laying here while we're robbed and assaulted and putting up with all this, and I'm mad.
[01:56:17.697 --> 01:56:18.678]  I'm not in a trance.
[01:56:19.198 --> 01:56:21.019]  And I realize more and more that is important.
[01:56:21.319 --> 01:56:26.720]  For all my failures, folks, getting angry, getting people out of their normalcy bias is the secret.
[01:56:26.980 --> 01:56:27.681]  And we've got to do it.
[01:56:27.941 --> 01:56:29.181]  Dee in Alabama, thanks for holding.
[01:56:29.201 --> 01:56:33.042]  I wanted to go back to you and then we'll get to Fred and Jamie and Walter and John.
[01:56:33.062 --> 01:56:33.682]  We'll get to all of you.
[01:56:33.702 --> 01:56:35.023]  But go ahead, Dee, you're on the air.
[01:56:35.859 --> 01:56:55.050]  Yeah, Alex, what I was saying was that anybody that's in the military that has any inkling that they are participating in the geoengineering, the chemtrailing, like you had that young lady that was on there that was in the military for nine years in the Air Force from Tinker Air Force Base.
[01:56:55.430 --> 01:57:01.454]  If you have any thought that what you're doing is killing life here, you need to go and retire.
[01:57:01.814 --> 01:57:02.915]  It's not worth the money.
[01:57:02.955 --> 01:57:05.316]  You're killing your mother, your father, your kids.
[01:57:05.376 --> 01:57:17.061]  Yeah, for those that don't know, tons a week of barium salts, aluminum dioxide, and radioactive isotopes were delivered to be added to the jet fuel to then be aerosolized and sprayed out.
[01:57:17.161 --> 01:57:20.363]  I mean, tons, tons a week.
[01:57:20.503 --> 01:57:20.823]  Go ahead.
[01:57:21.583 --> 01:57:21.883]  Right.
[01:57:21.963 --> 01:57:35.412]  So what I'm saying is, when crimes against life are brought in, ultimately, you're not going to be able to hide behind the cover and say, I was just a soldier doing my job.
[01:57:35.472 --> 01:57:37.074]  That's what the Nazis claimed.
[01:57:37.354 --> 01:57:38.575]  It's not going to fly.
[01:57:38.855 --> 01:57:50.202]  But if you get out now and when indictments are brought in, you say, yeah, I finally figured it out and I knew what was going on and I decided the best thing for me to do was just to leave.
[01:57:53.204 --> 01:58:04.669]  I agree.
[01:58:04.749 --> 01:58:07.170]  I think everybody should just start whistleblowing everywhere.
[01:58:07.410 --> 01:58:15.634]  Whether it's anonymous, non-anonymous, there's plenty of ways to mail envelopes, there's plenty of ways to get stuff, you know, go on YouTube, whatever.
[01:58:15.734 --> 01:58:17.074]  You know crimes are being committed.
[01:58:18.915 --> 01:58:22.796]  Everybody just starts standing up, not just government, but if everybody starts blowing the whistle.
[01:58:23.056 --> 01:58:26.037]  If a citizen sees corruption, that doesn't blow the whistle, it's on them.
[01:58:26.297 --> 01:58:32.118]  We've all gotta stand up against evil everywhere, and it's a process we will turn the tide.
[01:58:32.478 --> 01:58:34.259]  If not, it's gonna totally take over.
[01:58:34.299 --> 01:58:37.400]  Well said, uh, D. Say something, okay?
[01:58:37.440 --> 01:58:40.280]  You see something, like they want you to spy on your neighbor?
[01:58:40.520 --> 01:58:43.261]  When you see them doing it, then say something.
[01:58:43.581 --> 01:58:44.381]  Well said.
[01:58:44.401 --> 01:58:45.542]  I couldn't say it as good.
[01:58:45.562 --> 01:58:46.842]  Ha ha ha ha!
[01:58:48.775 --> 01:58:50.662]  You are listening to GCN.
[01:58:52.328 --> 01:58:54.475]  Visit GCNlive.com today.
[01:58:58.550 --> 01:59:08.395]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[01:59:08.655 --> 01:59:14.157]  It helps the immune system by killing the bacteria, viruses and mold that cause disease.
[01:59:14.417 --> 01:59:22.161]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[01:59:22.481 --> 01:59:32.527]  Supernatural Silver can help combat over 300 different conditions and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[01:59:32.827 --> 01:59:48.597]  Supernatural Silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions and nursing homes to see how Supernatural Silver can change your life!
[01:59:48.877 --> 01:59:51.319]  Go to SupernaturalSilver.com.
[01:59:51.599 --> 01:59:56.904]  Use the promo code Silver2013 for 20% off and like us on Facebook.
[02:00:01.187 --> 02:00:03.109]  Waging war on corruption.
[02:00:03.589 --> 02:00:06.352]  Alex Jones on the GCM Radio Network.
[02:00:12.864 --> 02:00:17.026]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:17.706 --> 02:00:18.506]  You want answers?
[02:00:19.287 --> 02:00:20.187]  Well, so does he.
[02:00:20.847 --> 02:00:24.489]  He's Alex Jones on the GCN Radio Network.
[02:00:25.029 --> 02:00:29.071]  And now, live from Austin, Texas, Alex Jones.
[02:00:32.486 --> 02:00:47.410]  Coming up in the next segment, Lieutenant General Hamid Gul, head of the Pakistani ISI and their military during the Mujahideen War with the Russians is going to be joining us to give us all the inside secrets on how the Globalists run Al Qaeda.
[02:00:48.130 --> 02:00:50.871]  But right now, Walter in Michigan, thanks for holding.
[02:00:51.351 --> 02:00:52.211]  You're on the air, sir.
[02:00:53.412 --> 02:00:54.732]  Hello, Mr. Jones.
[02:00:54.832 --> 02:00:56.573]  It's a pleasure to speak to you, sir.
[02:00:56.813 --> 02:00:57.953]  Pleasure to talk to you, my friend.
[02:00:58.860 --> 02:01:03.042]  Hey, I'm going to take this in a little bit different direction.
[02:01:03.942 --> 02:01:13.126]  I don't go to many movies, because in my opinion, most of them are junk, and TV tends to be even worse, for the most part.
[02:01:13.426 --> 02:01:16.887]  But I must commend you on your critique of oblivion.
[02:01:17.448 --> 02:01:21.169]  For those of us who are awake, absolutely right on.
[02:01:21.569 --> 02:01:23.270]  It's all about compartmentalization.
[02:01:23.290 --> 02:01:25.071]  It's all about becoming human.
[02:01:25.891 --> 02:01:28.252]  You know, even if you're just a program machine, it's amazing.
[02:01:28.999 --> 02:01:29.680]  It was great.
[02:01:29.860 --> 02:01:35.946]  I actually walked out of there floating on a cloud of hope, you know, after watching it.
[02:01:36.146 --> 02:01:51.662]  And I was at a show earlier in the month, and like I said, I don't go to too many, but there was an old trailer from a movie, I don't know if you heard of it, called Django.
[02:01:52.449 --> 02:01:56.231]  And when I saw this trailer, it absolutely made me physically ill.
[02:01:56.311 --> 02:01:58.912]  Well, it's meant to create racial division, and I've studied history.
[02:01:58.932 --> 02:01:59.532]  Oh, exactly!
[02:01:59.772 --> 02:02:04.594]  I actually watched it to critique it, and it was so disgusting I couldn't even critique it.
[02:02:04.834 --> 02:02:13.938]  Number one, it's not historically accurate, and it's torture porn, and it's race war porn, and it's the globalists are desperate to play us off against each other.
[02:02:14.525 --> 02:02:21.069]  Right, and all it was meant to be was psychological warfare designed to create civil unrest.
[02:02:21.309 --> 02:02:23.110]  And it was nothing but that.
[02:02:23.951 --> 02:02:29.054]  And I would not suggest to anybody to go see that.
[02:02:29.234 --> 02:02:39.480]  Just, you know what, Alex, if there was any African Americans in the theater at the time, and there wasn't, I noticed why the trailer was playing, I would have got up and left.
[02:02:40.894 --> 02:02:42.854]  That's all a shame.
[02:02:43.034 --> 02:02:45.415]  No, I tell you, it's all done.
