[00:00:00.089 --> 00:00:01.533]  You're listening to GCN.
[01:25:37.194 --> 01:25:39.115]  That's what my gut's telling me.
[01:25:39.235 --> 01:25:41.997]  And for Michael, Michael was a cryptologist.
[01:25:42.498 --> 01:25:43.639]  He's from the Dev Group.
[01:25:44.439 --> 01:25:45.580]  He was Special Ops.
[01:25:46.061 --> 01:25:57.009]  And how they made SEAL Team 6 was guys from the Dev Group, Special Ops, combined with the Navy SEALs to make the most elite team in the world, SEAL Team 6, the best.
[01:25:58.010 --> 01:25:59.711]  And he was SEAL Team 6 and
[01:26:00.379 --> 01:26:01.179]  For four years.
[01:26:01.820 --> 01:26:05.201]  And he could, Michael as a cryptologist, he just got an award.
[01:26:05.762 --> 01:26:09.903]  He got the National Intelligence Medal of Valor.
[01:26:10.144 --> 01:26:11.544]  There's only been 19 of them.
[01:26:11.604 --> 01:26:13.065]  Him and Jared Day.
[01:26:13.885 --> 01:26:16.346]  He was number 19 to ever receive that.
[01:26:16.526 --> 01:26:21.009]  For what he knew, and what he could do, and physically he was 2% body fat.
[01:26:21.129 --> 01:26:23.710]  Michael could run from here to Canada, from Philly to Canada.
[01:26:24.370 --> 01:26:26.071]  With a bottle of Jameis' in his hand.
[01:26:28.015 --> 01:26:29.455]  You know, he was remarkable.
[01:26:29.915 --> 01:26:32.316]  But he knew, he trusted them guys.
[01:26:33.376 --> 01:26:44.278]  And for me to download these papers with Michael's step-mom, and then to read that May 10th, 100 Taliban are coming to the Tangier Valley to kill him, and then nobody says nothing?
[01:26:44.818 --> 01:26:48.559]  For this guy, Qari Tayyib, to move the day before?
[01:26:48.639 --> 01:26:49.719]  It's all in the paperwork!
[01:26:49.819 --> 01:26:50.779]  This was his setup!
[01:26:50.799 --> 01:26:56.040]  And you're going to tell me, they're going to tell me it was a lucky shot?
[01:26:57.580 --> 01:27:02.304]  You know, they're gonna tell me, uh, they were gonna ask for that piss back, Mr. Jones.
[01:27:02.845 --> 01:27:03.745]  One of the parents told me.
[01:27:03.886 --> 01:27:06.188]  The next day, they were gonna ask all the parents for the piss back.
[01:27:07.469 --> 01:27:10.351]  And, uh, my wife figured out how to print it out.
[01:27:11.032 --> 01:27:12.213]  And we read all this information.
[01:27:12.233 --> 01:27:13.194]  That's all I've been doing.
[01:27:13.714 --> 01:27:15.396]  It's been, Tuesday was two years.
[01:27:16.617 --> 01:27:16.717]  Wow.
[01:27:16.737 --> 01:27:18.278]  It just eats you up.
[01:27:18.638 --> 01:27:19.058]  That's right.
[01:27:19.098 --> 01:27:20.058]  It's been two years.
[01:27:20.138 --> 01:27:21.078]  I was saying a year and a half.
[01:27:21.419 --> 01:27:22.499]  Wow, we just had the anniversary.
[01:27:22.539 --> 01:27:24.259]  Time just, time just flies.
[01:27:24.319 --> 01:27:31.842]  Larry, we're going to come back and let Mr. Charles Strange lay all this out, but I wanted, and also talk about the michaelstrangefoundation.org.
[01:27:31.862 --> 01:27:41.725]  People should support that, but in the few minutes we've got left, what else is important for people to know about where this investigation is going and how they can support the families to get justice?
[01:27:43.444 --> 01:27:43.964]  Thanks Alex.
[01:27:44.045 --> 01:27:47.728]  Follow us on FreedomWatchUSA.org.
[01:27:48.428 --> 01:27:53.052]  FreedomWatchUSA.org in addition to Charlie's Foundation.
[01:27:53.953 --> 01:27:56.275]  Because we're very active in this matter.
[01:27:56.756 --> 01:27:57.616]  And things are growing.
[01:27:57.636 --> 01:27:59.058]  More families are coming to us.
[01:27:59.938 --> 01:28:01.900]  Congress is sincere.
[01:28:02.481 --> 01:28:03.702]  I gotta take my hat off.
[01:28:03.722 --> 01:28:06.224]  And I'm not just saying this because, you know, I'm a skeptic.
[01:28:06.304 --> 01:28:09.507]  But we spent two and a half hours with Darrell Issa.
[01:28:10.468 --> 01:28:22.698]  Yeah, this has got to make Obama worry.
[01:28:25.000 --> 01:28:26.401]  What do you think happened in Benghazi?
[01:28:26.441 --> 01:28:27.542]  That looks like the same deal.
[01:28:27.822 --> 01:28:31.565]  Getting rid of people that know too much because you're giving heat-seeking missiles to Al-Qaeda.
[01:28:31.926 --> 01:28:34.348]  I knew that right when it happened from my military sources.
[01:28:34.668 --> 01:28:35.829]  Now that's actually come out.
[01:28:38.209 --> 01:28:41.770]  Well, it's possible that some of those heat-seeking missiles found their way into Afghanistan.
[01:28:42.251 --> 01:28:46.352]  That's something that needs to be investigated, but it's bigger than Benghazi, ultimately.
[01:28:46.912 --> 01:28:52.555]  Because we're fighting more wars in the Middle East, and we need to be able to change the rules of engagement.
[01:28:52.595 --> 01:28:56.296]  That's one of our primary objectives, so our military can defend themselves.
[01:28:56.516 --> 01:28:58.177]  Do you think Obama's concerned?
[01:28:58.197 --> 01:29:02.179]  I mean, I'm sure you've seen the censorship of these stories on Facebook.
[01:29:03.559 --> 01:29:07.964]  Are you aware of that, Larry, that they're trying to shut down articles about this being passed around on Facebook?
[01:29:10.446 --> 01:29:11.768]  Well, they're trying to shut everything down, Alex.
[01:29:11.808 --> 01:29:14.951]  I have two lawsuits against Obama and the NSA.
[01:29:14.971 --> 01:29:18.074]  In fact, Charlie's a plaintiff in both of them.
[01:29:18.395 --> 01:29:25.802]  You know, we're living in a world where the government wants to either spy upon us or have us believe that to intimidate us, to keep us down.
[01:29:26.610 --> 01:29:33.613]  And it's a serious situation in my lifetime and yours as well, and the American people, and this is quite beyond this, but it didn't matter.
[01:29:33.874 --> 01:29:34.514]  It is crazy.
[01:29:34.594 --> 01:29:35.554]  Larry Klayman.
[01:29:35.935 --> 01:29:40.217]  Larry, thank you so much for the time, and I look forward to getting you back on on other issues soon.
[01:29:40.257 --> 01:29:40.517]  Thank you.
[01:29:40.537 --> 01:29:41.157]  It's been too long.
[01:29:41.177 --> 01:29:42.018]  We're going to come back.
[01:29:42.078 --> 01:29:42.758]  I look forward to it, Alex.
[01:29:43.118 --> 01:29:43.458]  Thank you, sir.
[01:29:43.478 --> 01:29:52.523]  We're going to come back with Charles Strange and give him the floor to really talk when we come back, and also open the phones up for respectful phone calls if he wants to do it.
[01:29:52.543 --> 01:29:54.664]  I'm going to talk to him off air right now.
[01:29:55.504 --> 01:29:58.512]  We're on the march, the empire's on the run.
[01:29:59.435 --> 01:30:02.122]  Alex Jones and the GCN Radio Network.
[01:30:06.274 --> 01:30:10.858]  There's a false sense of security that the greatest economic crash since the Great Depression is over.
[01:30:10.958 --> 01:30:16.804]  But unemployment is still at a 20-year high, and until Americans are working again, the economy has not recovered.
[01:30:16.904 --> 01:30:18.686]  What is the smartest investment you can make?
[01:30:18.846 --> 01:30:19.306]  It's food.
[01:30:19.467 --> 01:30:26.293]  Having a supply of eFoodsDirect 25-year shelf-life food is your best investment for the troubled times today and the future.
[01:30:26.413 --> 01:30:31.418]  For 32 years, the folks at eFoodsDirect have helped thousands take the trouble out of troubled times.
[01:30:31.618 --> 01:30:37.100]  So to celebrate our 32-year anniversary, get the best insurance possible with a special one-time offer.
[01:30:37.200 --> 01:30:41.001]  A two-month food supply for only $320 and free shipping.
[01:30:41.401 --> 01:30:47.583]  That's 352 servings of our newest and most popular award-winning recipes at less than a dollar per serving.
[01:30:47.864 --> 01:30:51.945]  The 25-year shelf life allows you to lock your food cost against inflation.
[01:30:52.125 --> 01:30:57.288]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[01:30:57.468 --> 01:31:00.409]  The two-month supply is only available for a limited time.
[01:31:00.529 --> 01:31:05.652]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[01:31:06.312 --> 01:31:10.875]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:31:11.035 --> 01:31:13.416]  Why do we have the highest cancer rates on
[01:31:13.496 --> 01:31:14.157]  I don't know.
[01:31:34.697 --> 01:31:40.625]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:31:40.946 --> 01:31:43.689]  To learn more, visit InfoWarsHealth.com.
[01:31:43.910 --> 01:31:50.719]  The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[01:31:50.959 --> 01:31:56.784]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[01:31:57.024 --> 01:32:02.948]  When you visit Infowarshealth.com, be sure and check out the catalog, with nearly 400 life-changing products.
[01:32:03.189 --> 01:32:05.731]  And get free shipping when you sign up for AutoShip.
[01:32:06.311 --> 01:32:09.914]  Are we choosing our own destiny, or has it been pre-selected for us?
[01:32:10.154 --> 01:32:15.439]  As we've moved through history, every great leader has had to understand the potential of information.
[01:32:15.679 --> 01:32:23.246]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[01:32:23.406 --> 01:32:32.514]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[01:32:32.714 --> 01:32:39.722]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[01:32:39.882 --> 01:32:42.785]  All of this is happening so fast, you need to be ahead of the game.
[01:32:42.945 --> 01:32:49.692]  How to engineer the opinion of the American people so that they would not only endorse, but demand a war.
[01:32:50.273 --> 01:32:51.194]  Oh, there's another one!
[01:32:51.234 --> 01:32:52.275]  Another plane just hit!
[01:33:16.641 --> 01:33:20.102]  Resistance to tyrants is obedience to God.
[01:33:20.722 --> 01:33:22.583]  It's Alex Jones.
[01:33:31.185 --> 01:33:33.726]  This is a hard subject to cover and go over.
[01:33:35.000 --> 01:33:37.283]  But we're discussing two years now that's passed.
[01:33:37.444 --> 01:33:45.175]  Recently, just the anniversary of the SEAL Team 6 folks crammed on a helicopter, flown out into a clear ambush.
[01:33:45.335 --> 01:33:49.982]  And, sir, I know it's hard to talk about, but it's important to get the true story from what you've...
[01:33:50.603 --> 01:33:59.850]  I've been able to dig up from sources and it's even come out in the news as well now that indeed there's been a cover-up of what happened to your son Michael Strange and those other men.
[01:33:59.870 --> 01:34:03.492]  So walk through what we know about the mission.
[01:34:03.992 --> 01:34:04.853]  What unfolded?
[01:34:05.674 --> 01:34:13.079]  I want to try to give you the floor here to tell me what you were telling me during the last break about what happened to your son and others.
[01:34:15.237 --> 01:34:17.538]  Well, there was 30 brave Americans on there.
[01:34:17.558 --> 01:34:20.740]  We don't want to forget the Army National Guard and the three P.J.'
[01:34:20.720 --> 01:34:22.200]  's and the 22 SEAL team.
[01:34:22.441 --> 01:34:23.201]  Absolutely.
[01:34:23.301 --> 01:34:29.224]  And Bart the Dog, John Dugandaro, they called him Jet Li.
[01:34:30.564 --> 01:34:42.990]  You know, just everything, the way Michael was home in June and the way the other men left, you know, that there was leaks going on, that something was going on with the top brass.
[01:34:45.103 --> 01:34:54.006]  Then to find out that, um, in December 2011, I called Dover and I asked for an autopsy report.
[01:34:54.946 --> 01:34:57.407]  And, uh, with that, they sent us a disc.
[01:34:58.607 --> 01:35:03.709]  And, uh, Michael's stepmom looked at the disc and, uh, she said, no, don't look at it before Christmas.
[01:35:03.769 --> 01:35:04.929]  I'm like, is it that bad?
[01:35:06.049 --> 01:35:10.271]  And, uh, she's like, well, I mean, when she hesitated, I said, let me see that.
[01:35:10.991 --> 01:35:13.932]  And she let me look and Michael was laying
[01:35:15.023 --> 01:35:19.347]  Like he had a gun in his hand and he was intact.
[01:35:20.128 --> 01:35:22.450]  It was like no air burn.
[01:35:22.490 --> 01:35:31.878]  Like they said, the Pentagon spokeswoman, Navy Jane Campbell, said that all bodies were burnt beyond recognition.
[01:35:32.439 --> 01:35:39.145]  So when this first happened, August 6th, the people from the Navy that were at the house kept saying, everybody has to be cremated.
[01:35:39.225 --> 01:35:40.446]  Everybody has to be cremated.
[01:35:41.821 --> 01:35:44.423]  And, uh, so everybody didn't get cremated.
[01:35:45.724 --> 01:35:48.126]  You know, but I was told everybody had to be cremated.
[01:35:48.467 --> 01:35:51.429]  And then when I looked at the desk, I said, my son didn't need to be cremated.
[01:35:52.029 --> 01:35:53.911]  And I said, my son's holding a gun.
[01:35:55.312 --> 01:36:04.579]  And then who gave the command after the snook gets shot down or whatever happens, not for the, for the, uh, rangers to go in and help him.
[01:36:05.580 --> 01:36:10.144]  Like somebody gave a stand down order for them not to, uh, to wait until daylight to go in.
[01:36:11.770 --> 01:36:38.095]  So, uh, I showed Jason Chavez these, Jake Chavis, and I've been to Washington probably about, uh, me and my wife probably about 12 times, and they've been really, uh, I bought 30 of the pages, the most highlighted pages, and I gave them to these, uh, congressmen and congresswomen, and, uh, they would look at them, and they start reading, and they look at me, and they say, hey, where'd you get this?
[01:36:39.486 --> 01:36:42.109]  And I told them how we downloaded the div in the papers.
[01:36:43.010 --> 01:36:46.033]  And their jaw dropped and they would give me a hug and they said, oh my god.
[01:36:46.053 --> 01:36:47.555]  I said, yeah, it was all set up.
[01:36:48.596 --> 01:36:49.036]  They knew.
[01:36:49.137 --> 01:36:51.779]  They knew May 10th, 9 days after Kilimanjaro.
[01:36:52.680 --> 01:36:54.382]  That's everybody shoot down until team 6.
[01:36:55.744 --> 01:36:56.124]  You know?
[01:36:56.665 --> 01:36:56.845]  So.
[01:36:59.170 --> 01:37:00.991]  Why would they want to do it?
[01:37:01.011 --> 01:37:09.458]  I mean, you say a vendetta or a trade with the Taliban so they wouldn't have reprisals, but here's my issue.
[01:37:09.498 --> 01:37:14.582]  I know your son was incredibly brave and involved in hundreds and hundreds of amazing missions.
[01:37:15.342 --> 01:37:19.506]  From my national security sources and others that have proven very accurate,
[01:37:20.186 --> 01:37:28.068]  They say in that raid that there was basically a body double of Bin Laden, and that's why they said they had the barrel on the ship.
[01:37:28.128 --> 01:37:29.408]  Turns out nobody saw that.
[01:37:29.768 --> 01:37:36.430]  They've court-martialed over 30 people, making them basically stay quiet, drumming them out of the Navy because they were speaking out.
[01:37:36.910 --> 01:37:38.651]  There's been mysterious deaths on the ship.
[01:37:38.731 --> 01:37:39.631]  I'm sure you know that.
[01:37:41.131 --> 01:37:43.212]  I don't believe a word Obama puts out.
[01:37:43.232 --> 01:37:44.952]  He said they were watching live feeds.
[01:37:45.472 --> 01:37:47.733]  Situation room photos they released were fake.
[01:37:48.533 --> 01:38:12.012]  That's all been admitted and from my sources they were sent in there and they did go in there and get in a firefight and the helicopter did crash and did get blown up so that the Chinese or the Russians wouldn't get it, the stealth helicopter, but that the SEALs themselves were asking questions about the raid and that that's why they had to be gotten rid of.
[01:38:13.553 --> 01:38:14.954]  I'm sure you've heard that theory.
[01:38:14.974 --> 01:38:16.615]  I mean, we know they set him up.
[01:38:16.715 --> 01:38:17.736]  That much has come out.
[01:38:18.116 --> 01:38:20.458]  We know they lied to you about the cremation, everything.
[01:38:20.478 --> 01:38:23.019]  Lied to you about his body, the condition.
[01:38:24.340 --> 01:38:25.381]  So, none of it's true.
[01:38:25.761 --> 01:38:29.443]  Why would the bin Laden story be true?
[01:38:29.464 --> 01:38:36.588]  And again, I'm not taking away from, wow, something very heroic, you know, killing Osama bin Laden, but everything Obama puts out is a lie.
[01:38:36.668 --> 01:38:39.370]  So, what's your information on that, Mr. Strange?
[01:38:40.785 --> 01:38:51.912]  My information on that, Mr. Jones, is, uh, you're talking about, now it's a Muslim name, Mashia al-Dajjal.
[01:38:51.992 --> 01:38:53.813]  D-A-J-J-A-L.
[01:38:54.754 --> 01:39:00.157]  He's an evil figure in the Islamic, uh, community there.
[01:39:00.658 --> 01:39:02.459]  And you know what, Mr. Jones?
[01:39:02.739 --> 01:39:05.100]  He is also blind in the left eye.
[01:39:05.120 --> 01:39:06.641]  Does that sound familiar?
[01:39:07.062 --> 01:39:07.282]  Yes.
[01:39:08.561 --> 01:39:19.069]  Bin Laden's body was dumped into the water of the Northern Arabian Sea after an Islamic ritual that included the ceremonial washing of his body and wrapping in white sheets.
[01:39:19.970 --> 01:39:23.253]  They conducted a 50-minute ceremony.
[01:39:25.034 --> 01:39:27.015]  I know I'm speechless too, Mr. Jones.
[01:39:27.136 --> 01:39:27.556]  I know.
[01:39:28.377 --> 01:39:29.057]  I know.
[01:39:29.137 --> 01:39:31.199]  That's why we need this special investigation.
[01:39:31.259 --> 01:39:37.724]  We gotta bring, you know, I was told Joe Biden will get pardoned, but Leon Panetta
[01:39:38.405 --> 01:39:39.666]  Leon the Snake Bonetta.
[01:39:39.686 --> 01:39:41.806]  All of a sudden he's gone.
[01:39:42.387 --> 01:39:47.949]  But with a special investigation, whether you're still in the military or you're out of the military, like Petraeus.
[01:39:48.049 --> 01:39:50.390]  Petraeus left 10 days after my son got killed.
[01:39:50.810 --> 01:39:52.771]  David, I never stepped foot on a battlefield.
[01:39:52.811 --> 01:39:56.872]  Petraeus, who always had a girlfriend, called Broadwell.
[01:39:57.693 --> 01:39:58.553]  He's going to come in.
[01:39:58.653 --> 01:39:59.614]  I want to talk to him.
[01:39:59.634 --> 01:40:02.135]  Because 8 months later Benghazi happened.
[01:40:02.435 --> 01:40:04.355]  He leaves 10 days after my son gets killed.
[01:40:04.396 --> 01:40:07.757]  They promote him to the CIA and then Benghazi.
[01:40:08.772 --> 01:40:12.595]  Admiral Eric Olsen, two days after my son gets killed, he's gone.
[01:40:12.915 --> 01:40:14.656]  Admiral McRaven gets promoted.
[01:40:15.276 --> 01:40:18.318]  General Votel, that, all this is in August 2011.
[01:40:19.739 --> 01:40:21.941]  He gets moved, General Votel.
[01:40:23.122 --> 01:40:27.464]  Like, you know, come on man, like you said, you don't have to be a rocket scientist here.
[01:40:28.425 --> 01:40:32.368]  And, uh, and then he gave me a bullshit book with no ink.
[01:40:32.748 --> 01:40:35.770]  If your son was killed, Mr. Jones, and they gave you a book with no ink,
[01:40:37.168 --> 01:40:38.409]  I was with my mom yesterday.
[01:40:38.449 --> 01:40:39.249]  She said, you're lucky.
[01:40:39.269 --> 01:40:39.710]  They're lucky.
[01:40:39.750 --> 01:40:40.610]  Grandpa ain't alive.
[01:40:40.630 --> 01:40:44.032]  He'd be going right through the front doors of that White House, said to Obama.
[01:40:45.393 --> 01:40:45.813]  You know?
[01:40:46.354 --> 01:40:47.434]  We need some answers here.
[01:40:47.494 --> 01:40:48.775]  Somebody has to be held accountable.
[01:40:48.935 --> 01:40:52.277]  I just don't want to hear it was a bad plan, lucky shot, all that bullshit.
[01:40:53.418 --> 01:40:54.659]  I need somebody to go to jail.
[01:40:54.679 --> 01:40:55.519]  This is murder.
[01:40:56.200 --> 01:40:57.480]  This is murder, Mr. Jones.
[01:40:57.540 --> 01:40:59.922]  My son knew in June somebody was setting him up.
[01:41:00.482 --> 01:41:02.403]  But he didn't think somebody on his own side.
[01:41:02.423 --> 01:41:04.745]  And whether Karzai
[01:41:05.968 --> 01:41:06.409]  Whoever.
[01:41:06.970 --> 01:41:17.246]  I don't want to, you know... I understand, I understand, but I mean Karzai doesn't have the power to order special operations to do things does he?
[01:41:19.470 --> 01:41:19.610]  Nah.
[01:41:21.356 --> 01:41:21.416]  No.
[01:41:21.916 --> 01:41:24.478]  I think we all know who did the setting up here.
[01:41:24.939 --> 01:41:27.100]  And he's in Pennsylvania Avenue right now.
[01:41:27.821 --> 01:41:31.644]  And they wanted to get rid of the ambassador, too, because he didn't want to transfer missiles to Al Qaeda.
[01:41:32.284 --> 01:41:40.111]  And I tell you, then you've got Obama handing not just Libya, but Egypt, and now he's trying to hand Syria over to Al Qaeda.
[01:41:41.011 --> 01:41:48.818]  I mean, my goodness, it makes you wonder sometimes if the president isn't actually some kind of Al Qaeda mole.
[01:41:53.359 --> 01:41:53.919]  I don't know.
[01:41:53.939 --> 01:41:58.841]  I don't want to speculate on that.
[01:41:59.661 --> 01:42:03.443]  You know my feelings in my heart, but I'm not going to say it until we get to the courts.
[01:42:04.043 --> 01:42:04.643]  I understand.
[01:42:04.663 --> 01:42:05.123]  I understand.
[01:42:05.143 --> 01:42:13.347]  We just appreciate your steadfastness, sir, fighting for your son and fighting for the 29 other people that died on board the aircraft from the Army.
[01:42:14.227 --> 01:42:14.587]  The others.
[01:42:14.927 --> 01:42:20.749]  Now, you were saying some things to me off-air about specifically your son being thrown out of the helicopter.
[01:42:21.550 --> 01:42:29.332]  I know you don't want to speculate too much, but they tell you he's burned beyond recognition, then they give you the disc, and he's not burned.
[01:42:30.013 --> 01:42:39.476]  Obviously, folks leaking this stuff to you that care about what's happening, the whole military, from what I've been told, not just the Navy, is completely freaked out right now, knowing what really happened.
[01:42:40.076 --> 01:42:42.257]  What do you think, from your sources, really went on here?
[01:42:44.878 --> 01:43:05.064]  Well, I believe, you know, uh, the whole, they said, this is how General Cole explained it in October, and he says, uh, the schnook was coming in, you know, I asked a few questions, and he's saying that, um, an RPG hit it 6 to 700 meters away.
[01:43:05.104 --> 01:43:08.384]  Now, 6 to 700 meters away is about, uh, 1,900 feet to 2,200 feet.
[01:43:14.813 --> 01:43:15.253]  You know?
[01:43:15.614 --> 01:43:16.575]  In the pitch dark.
[01:43:16.675 --> 01:43:17.896]  It was pitch dark.
[01:43:19.057 --> 01:43:20.979]  And he said it hit the rotary.
[01:43:22.641 --> 01:43:24.342]  And he had night vision goggles on.
[01:43:25.303 --> 01:43:26.464]  And it spun.
[01:43:27.225 --> 01:43:27.906]  It blew up.
[01:43:27.926 --> 01:43:29.688]  Then it blew up again.
[01:43:29.708 --> 01:43:32.991]  And then when it hit the ground, he said, it blew up a third time.
[01:43:34.455 --> 01:43:41.437]  So this was, I flew over 2011, Brigadier General Jeffrey Colt, who got promoted too.
[01:43:43.058 --> 01:43:44.618]  And um, yeah.
[01:43:45.558 --> 01:43:46.619]  So this is his thing.
[01:43:46.639 --> 01:43:47.639]  So I raised my hand.
[01:43:47.679 --> 01:43:53.601]  I said, sir, you're telling me that this guy, plus I yelled about the lucky shot.
[01:43:53.641 --> 01:43:55.421]  It would have been lucky if they missed.
[01:43:56.302 --> 01:43:57.962]  And I'm out of my mind, you know what I mean?
[01:43:58.002 --> 01:44:00.203]  Like I am still, but you know, missing my son.
[01:44:00.979 --> 01:44:07.704]  And, uh, I said, that's like somebody standing on top of the Empire State Building with a quarter and dropping it in a coffee cup.
[01:44:07.764 --> 01:44:09.325]  Is that what you're saying this is?
[01:44:10.687 --> 01:44:12.108]  And he put his head down and said, yes.
[01:44:12.428 --> 01:44:19.033]  Yeah, they fired an unguided missile, uh, out to about its effective range and just magically hit.
[01:44:19.533 --> 01:44:21.475]  I mean, Luke Skywalker and that got a shot.
[01:44:22.495 --> 01:44:23.276]  Right, right.
[01:44:24.750 --> 01:44:28.673]  That's why in our paperwork, it mentions MANPADS.
[01:44:29.133 --> 01:44:34.617]  It says Route 1 in Kabul, about where to get MANPADS.
[01:44:34.697 --> 01:44:41.141]  And they also talk in our paperwork, General Cook went over with 30 guys for this investigation after it happened.
[01:44:42.002 --> 01:44:49.207]  And what I do not know, because I'm not military, some of the abbreviations, but I have some retired Navy SEALs working on that for me.
[01:44:50.448 --> 01:44:52.089]  Like, you know, they would say,
[01:44:52.854 --> 01:44:58.578]  Uh, M-I-R-C, and what I found out means Mission Interpreter Reporter.
[01:44:59.519 --> 01:45:01.640]  And different, different logos like that.
[01:45:02.841 --> 01:45:11.046]  But, uh, the MANPADS was also being, the Taliban are being trained by the Iraq soldiers on how to use MANPADS.
[01:45:12.047 --> 01:45:12.947]  It's in the paperwork.
[01:45:13.588 --> 01:45:16.970]  Anything I tell you right now, Mr. Jones, is fact.
[01:45:17.330 --> 01:45:18.011]  Black and white.
[01:45:18.091 --> 01:45:19.492]  I sent you over some of the, uh,
[01:45:26.932 --> 01:45:27.432]  Absolutely.
[01:45:27.452 --> 01:45:29.353]  We'll show some of that on screen.
[01:45:29.393 --> 01:45:34.176]  We'll get you on to next week on the Nightly News TV show and have all these professionally laid out.
[01:45:34.196 --> 01:45:36.337]  You've got a lot of it up on your foundation site.
[01:45:36.357 --> 01:45:37.418]  I want to give the number out.
[01:45:38.058 --> 01:45:47.981]  For active duty or former special operations people only, ladies and gentlemen, if they want to call in and give their take on the situation and the documented cover-up, 800-259-9231.
[01:45:48.001 --> 01:45:48.041]  800-259-9231.
[01:45:48.081 --> 01:45:49.982]  How is the rest of your family handling this?
[01:45:50.322 --> 01:45:51.202]  Again, the number, 800-259-9231.
[01:45:51.222 --> 01:45:53.763]  Charles, how's the rest of your family handling this?
[01:46:07.686 --> 01:46:15.932]  Um, his brother, his brother Chaz, is, uh, um, very upset.
[01:46:16.032 --> 01:46:31.844]  You know, he thinks about him every day, and he's, uh, you know, and his sister Caitlin, um, she was going to move down to Virginia with him, and, uh, them three got tighter as the, as older they got.
[01:46:31.924 --> 01:46:35.687]  You know, I mean, Michael, uh, we all spent time with him when he was with, uh,
[01:46:37.043 --> 01:46:41.246]  Over in Hawaii, he was with, uh, Hawaii, I think he was helping out SEAL Team 2 then.
[01:46:41.266 --> 01:46:43.768]  He was, that's when he was with the Devereux.
[01:46:43.808 --> 01:46:45.329]  He was with them for like a year and a half.
[01:46:45.389 --> 01:46:47.330]  I spent 15 days with him in Hawaii.
[01:46:49.031 --> 01:46:50.312]  And, uh, that was pretty neat.
[01:46:50.392 --> 01:46:53.554]  And some Secrets of Squirrels stuff going on over there.
[01:46:53.574 --> 01:47:01.059]  And, uh, then he got, you know, he was with, uh, SEAL Team 6 the last four years.
[01:47:01.079 --> 01:47:02.580]  He bought a house down in Virginia.
[01:47:02.620 --> 01:47:03.961]  He was so proud of his house.
[01:47:05.129 --> 01:47:09.091]  He said, Dad, I got a house before you did.
[01:47:09.511 --> 01:47:15.975]  Well, I mean, you know, he was 21 when he bought a house down there.
[01:47:16.455 --> 01:47:18.876]  And I said, ah, you beat me by a year.
[01:47:18.896 --> 01:47:23.018]  And I went down and did some yard work for him and all.
[01:47:23.079 --> 01:47:23.759]  And I mean,
[01:47:25.223 --> 01:47:29.165]  All the young men and women that serve this country, God bless them.
[01:47:29.425 --> 01:47:30.906]  God bless them, you know?
[01:47:31.466 --> 01:47:36.789]  And, uh, Michael really took off in the military with, you know, we knew Michael was smart.
[01:47:36.829 --> 01:47:38.130]  We didn't know he was that smart.
[01:47:39.251 --> 01:47:43.093]  Uh, you know, they would give him newspapers from New York, Texas, Chicago.
[01:47:43.893 --> 01:47:47.635]  And, uh, he would sign for different codes that were coming in from terrorists.
[01:47:48.716 --> 01:47:49.296]  Uh, you know?
[01:47:49.896 --> 01:47:52.758]  And, uh, then with the training they gave him and, uh,
[01:47:53.995 --> 01:48:01.259]  So it sounds like your son was actually a savant then, if he was able to do that.
[01:48:01.279 --> 01:48:03.040]  That's like a photographic memory.
[01:48:03.540 --> 01:48:04.500]  Simply amazing.
[01:48:04.520 --> 01:48:07.042]  I want to take a phone call here sir.
[01:48:07.182 --> 01:48:09.583]  It's just amazing having you on with us to hear about this.
[01:48:11.344 --> 01:48:11.484]  800-259-9231.
[01:48:13.665 --> 01:48:24.290]  Delta, Alpha Teams, Green Berets, Navy SEAL people, folks that have worked with them, helicopter pilots, night stalkers, 800-259-9231.
[01:48:24.310 --> 01:48:29.653]  Jay in Florida, ex-Navy, worked with the SEALs.
[01:48:29.693 --> 01:48:33.975]  What's your question or comment for Mr. Strange, the father of the deceased Navy SEAL?
[01:48:35.080 --> 01:48:36.201]  Hey, how you doing, Alex?
[01:48:36.341 --> 01:48:38.863]  And God bless you, Mr. Strange.
[01:48:39.023 --> 01:48:39.924]  I feel for you.
[01:48:40.044 --> 01:48:43.667]  I lost a lot of buddies in the Navy myself.
[01:48:43.827 --> 01:48:51.352]  I was a CH-46 crew chief back in the 80s, and I used to drop SEAL teams off and pick them up all across the world.
[01:48:51.433 --> 01:48:58.638]  And when I heard they got on a 47, I went, what in the world are they getting on a CH-47 for?
[01:48:59.078 --> 01:49:00.539]  That's what kind of got me.
[01:49:02.689 --> 01:49:13.015]  That's what the Navy SEAL told me, the first one that I talked to, a friend of the family, was they never got on those, plus they wouldn't put that many on one target, and they knew getting on something was going on.
