[00:00:00.891 --> 00:00:03.756]  Coast to Coast, direct from Austin.
[01:32:25.236 --> 01:32:30.662]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[01:32:30.882 --> 01:32:34.546]  These are items that I did research on, that I personally use.
[01:32:34.906 --> 01:32:39.431]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[01:32:39.631 --> 01:32:44.857]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[01:32:45.057 --> 01:32:48.158]  Strategic Relocation 3rd Edition by Joel Skousen.
[01:32:48.318 --> 01:32:50.559]  When Disaster Strikes by Matthew Stein.
[01:32:50.819 --> 01:32:55.421]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[01:32:55.581 --> 01:32:58.062]  Hand-cranked shortwave AM FM radios.
[01:32:58.462 --> 01:33:05.505]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our Info War possible.
[01:33:05.665 --> 01:33:06.706]  We're getting prepared.
[01:33:06.946 --> 01:33:07.366]  Are you?
[01:33:07.606 --> 01:33:08.386]  InfoWarshop.com
[01:33:20.259 --> 01:33:24.309]  Resistance to tyrants is obedience to God.
[01:33:24.349 --> 01:33:26.274]  It's Alex Jones.
[01:33:44.491 --> 01:33:45.812]  Welcome back to the Alex Jones Show.
[01:33:45.872 --> 01:33:51.538]  I'm David Knight filling in for Alex and I'm joined here in the studio with Leanne McAdoo and Gigi Ornetta.
[01:33:51.738 --> 01:33:58.124]  They're here to talk about the police state and the differences that we've seen here and in places like Iceland.
[01:33:58.724 --> 01:34:08.614]  But right now we've got Jakari Jackson live at a protest, a fast food workers protest here in Austin and he's talking to some of the people there at the protest about
[01:34:09.174 --> 01:34:13.835]  What they understand about the larger economic issues besides the minimum wage.
[01:34:14.435 --> 01:34:15.115]  Above and beyond that.
[01:34:15.155 --> 01:34:15.576]  Jakari.
[01:34:16.456 --> 01:34:17.336]  Yes, can you hear me David?
[01:34:17.396 --> 01:34:18.156]  Yes, how you doing?
[01:34:18.596 --> 01:34:19.456]  Okay, well we're out here.
[01:34:19.496 --> 01:34:25.118]  This is on the MLK Boulevard and excuse me, MLK and Airport Boulevard right here in Austin, Texas.
[01:34:25.398 --> 01:34:26.598]  You can see the crowd right here.
[01:34:27.058 --> 01:34:33.100]  Right before we went on air, people were inside, actually inside the spot by chicken yelling and screaming peacefully though.
[01:34:33.640 --> 01:34:34.720]  And I believe they've come out.
[01:34:35.220 --> 01:34:37.162]  I'm not sure if they got kicked out or what exactly happened.
[01:34:37.323 --> 01:34:42.889]  But let's go ahead and see if we can talk to a few of these people and see if they know what exactly their issue is.
[01:34:42.929 --> 01:34:43.870]  You know, what they're out here for.
[01:34:43.930 --> 01:34:44.370]  Because they want 15.
[01:34:44.651 --> 01:34:45.992]  This is a fight for 15.
[01:34:46.413 --> 01:34:48.515]  And we'll see, you know, what their plan is to get that.
[01:34:49.523 --> 01:34:50.123]  Excuse me, sir.
[01:34:50.504 --> 01:34:51.384]  What brings you out here today?
[01:34:52.044 --> 01:35:01.229]  I come here with the Workers' Defense Project in solidarity with the Fight for 15 campaign, in solidarity with our workers making $7.25 because you can't live on $7.25.
[01:35:01.329 --> 01:35:05.070]  And I'm really excited this is happening all over the nation.
[01:35:05.110 --> 01:35:11.493]  And not only in the fast food industry, you see it in retail, in the farm growers, construction workers.
[01:35:11.573 --> 01:35:16.936]  Everybody's fighting back because it's a time where everybody's tired and we feel the tides of change coming.
[01:35:17.877 --> 01:35:20.318]  Sir, let me ask you about the devaluing of the dollar.
[01:35:20.638 --> 01:35:36.123]  Because we have a lot of, I'm sure, college students out here, you know, let's say back in the 60s and so forth, somebody could work at a place like Popeye's Chicken on a minimum wage job or, you know, a lower wage, and they could afford to pay their tuition, they could afford an apartment and so forth, but now we don't see that.
[01:35:36.163 --> 01:35:37.584]  Do you have any idea why that is?
[01:35:38.650 --> 01:35:47.256]  I think that is because wealth is every time more and more concentrated in a few conglomerations, a few corporations.
[01:35:47.336 --> 01:35:53.420]  I think there's about 10 corporations that have been merging and merging and merging and that concentration of wealth
[01:35:54.761 --> 01:36:05.853]  It's also organized like we are, and they are passing all these laws, or convincing all these politicians to pass these laws that benefit other corporations.
[01:36:06.053 --> 01:36:06.894]  They benefit a few.
[01:36:06.934 --> 01:36:09.337]  Let me ask you if you know about the Federal Reserve.
[01:36:10.229 --> 01:36:20.814]  Um, son... Okay, so the Federal Reserve, they have this thing called quantitative easing, where they basically print money out of thin air, they have nothing backing the money, which makes the dollars worth less and less and less.
[01:36:21.154 --> 01:36:28.477]  You know, and while I have no problem with fast food workers, you know, making more money, do you think it may be more effective to maybe have these type of protests at the Federal Reserve?
[01:36:29.478 --> 01:36:32.639]  Um, not instead, but in addition to this.
[01:36:33.499 --> 01:36:33.900]  I agree.
[01:36:34.300 --> 01:36:37.201]  Jakari, ask him if he knows anything about the Trans-Pacific Partnership.
[01:36:37.481 --> 01:36:39.442]  Sir, have you ever heard of the Trans-Pacific Partnership?
[01:36:40.527 --> 01:36:40.888]  Yes.
[01:36:41.468 --> 01:36:42.890]  Okay, can you tell me a little bit about it?
[01:36:43.450 --> 01:37:01.469]  Yeah, as someone from, I'm from Mexico, and seeing how the NAFTA devastated our country, I just am really terrified about how trans-Pacific... I'm glad you brought up NAFTA, because a lot of people don't know about this NAFTA thing, the NAFTA superhighway, and all that, but sir, we gotta move around a little bit, and I'll definitely appreciate your time.
[01:37:01.609 --> 01:37:02.650]  Yeah, you're welcome, have a good day.
[01:37:03.070 --> 01:37:05.432]  That's good, at least he knows about the Trans-Pacific Partnership.
[01:37:05.712 --> 01:37:12.557]  And of course, it's not just the TPP, they've also got a transatlantic free trade agreement, TAFTA, which is going to be just like... Yeah, let's show the crowd here.
[01:37:12.598 --> 01:37:13.718]  Yeah, let's ask them.
[01:37:13.798 --> 01:37:15.240]  It's a good rowdy crowd.
[01:37:15.280 --> 01:37:24.307]  They've simmered down a little bit, but when we first got here, there was a lot of screaming, a lot of yelling, and they want more than $7.25, so let's go out and see if we can ask a few more people.
[01:37:24.487 --> 01:37:24.667]  Sure.
[01:37:25.628 --> 01:37:27.289]  Excuse me, sir, what brings you out here today?
[01:37:28.360 --> 01:37:32.282]  I'm trying to get people in decent ways that they can actually live on.
[01:37:32.843 --> 01:37:35.004]  And you think $15 an hour would do that?
[01:37:35.944 --> 01:37:36.705]  It'll start.
[01:37:36.865 --> 01:37:38.506]  It's a good start on that.
[01:37:39.186 --> 01:37:44.829]  I mean, obviously, $7.25, it's a slow death at $7.25.
[01:37:45.289 --> 01:37:47.751]  So it's a good start, but not an end.
[01:37:47.971 --> 01:37:48.211]  Yeah.
[01:37:48.971 --> 01:37:55.295]  Okay, now what would you say to the critics who say, you know, I don't have a problem with people making more money, but working at fast food isn't really something we want to pay
[01:37:56.313 --> 01:37:57.734]  A person $15 an hour to do.
[01:37:58.234 --> 01:37:59.934]  I think people need a living wage.
[01:37:59.994 --> 01:38:02.575]  And I think $15 an hour is a living wage.
[01:38:02.675 --> 01:38:05.196]  I think anyone that works should get a living wage.
[01:38:05.276 --> 01:38:09.197]  A lot of these people aren't moving on to some other job.
[01:38:09.217 --> 01:38:12.978]  A lot of these people, the average age of the workers I saw sign was 29.
[01:38:13.959 --> 01:38:16.479]  You know, that isn't someone that's moving on.
[01:38:16.600 --> 01:38:17.760]  They need money now.
[01:38:17.840 --> 01:38:19.640]  They need money for their lives now.
[01:38:19.761 --> 01:38:21.161]  And if they move on, that's great.
[01:38:21.241 --> 01:38:23.302]  But if they stay there, they need a living wage.
[01:38:24.602 --> 01:38:28.324]  Ask him if he knows that they're going to double the federal gas taxes.
[01:38:28.964 --> 01:38:31.605]  Sir, are you aware that they're planning to double the federal gas tax?
[01:38:32.426 --> 01:38:32.606]  No.
[01:38:32.626 --> 01:38:33.666]  $27 billion.
[01:38:33.686 --> 01:38:33.947]  $27 billion.
[01:38:34.047 --> 01:38:35.287]  Oh, is that right?
[01:38:35.407 --> 01:38:36.608]  Yes, sir.
[01:38:36.908 --> 01:38:38.289]  Let me ask you one more question.
[01:38:39.149 --> 01:38:45.452]  Speaking about raising money, did you know that in Fort Hood they had some young ladies resort to prostitution to pay their bills?
[01:38:46.153 --> 01:38:52.015]  And, you know, people are saying, you know, if that's what the soldiers have to do, do you think the soldiers need money more than these guys here at the fast food?
[01:38:52.195 --> 01:38:53.256]  I think they all need money.
[01:38:54.028 --> 01:38:54.708]  They all need money.
[01:38:54.728 --> 01:38:56.209]  All right, thank you, sir.
[01:38:57.749 --> 01:38:58.329]  How you doing, man?
[01:38:59.190 --> 01:39:00.590]  You got your GoPro there.
[01:39:00.930 --> 01:39:02.291]  Tell me what brings you out here today.
[01:39:02.831 --> 01:39:04.171]  Oh, just showing some support, man.
[01:39:04.211 --> 01:39:07.232]  You know, hoping to get the minimum wage raised up.
[01:39:07.393 --> 01:39:08.373]  If we can, great.
[01:39:08.713 --> 01:39:12.834]  Hopefully, if not getting it to 15, we can get at least a little closer to that.
[01:39:12.874 --> 01:39:14.735]  Do you work here at fast food?
[01:39:14.815 --> 01:39:15.315]  No, I don't.
[01:39:15.375 --> 01:39:16.215]  I'm from San Antonio.
[01:39:16.456 --> 01:39:17.576]  I just came to show some support.
[01:39:18.559 --> 01:39:18.799]  Yeah.
[01:39:19.059 --> 01:39:22.521]  Now, one of the concerns is, you know, maybe people aren't living within their means.
[01:39:22.541 --> 01:39:26.143]  You know, we see Black Friday, people are going buying Xboxes and PlayStations 4.
[01:39:26.463 --> 01:39:29.905]  Do you think that's the issue with what the issue is going on today?
[01:39:30.345 --> 01:39:35.648]  If people could show more restraint with their spending, I'm pretty sure there would be some change in their life.
[01:39:35.808 --> 01:39:38.590]  But people are going to buy what they want to buy when they want to buy it.
[01:39:41.923 --> 01:39:48.208]  And maybe you don't work in fast food, but do you know if there's been a decrease in people eating fast foods like Popeye's chicken or McDonald's or anything like that?
[01:39:48.688 --> 01:39:49.949]  I certainly stopped eating it.
[01:39:50.709 --> 01:39:51.330]  Why is that?
[01:39:52.415 --> 01:39:56.099]  Well, just because it's really unhealthy for you, all the ingredients in the food.
[01:39:56.119 --> 01:39:57.640]  I just want to ask you about GMOs.
[01:39:57.660 --> 01:39:59.782]  Do you think GMOs is maybe affecting things?
[01:40:00.363 --> 01:40:01.844]  In a big way, in a big way.
[01:40:01.864 --> 01:40:09.431]  I personally, I'm not a scientist, I didn't study it, but I've done a little research on the web and looked some stuff up and apparently they're very bad for you.
[01:40:09.832 --> 01:40:12.314]  A lot of negative side effects can happen when you start eating them.
[01:40:12.774 --> 01:40:15.057]  And I just got back from Italy.
[01:40:15.097 --> 01:40:17.339]  I was there for three months and I completely changed my diet.
[01:40:17.927 --> 01:40:23.709]  And then when I got back, I started incorporating the American diet back into my diet, and it just obliterated my stomach.
[01:40:23.729 --> 01:40:26.530]  I was knocked out for like a week or two, man.
[01:40:26.670 --> 01:40:27.510]  That's messed up.
[01:40:27.570 --> 01:40:40.094]  Now, a lot of people start these off as, you know, a launching pad to other careers, but here in the city of Austin, I know you're from San Antonio, but here in the city of Austin, some members of the Austin City Council wanted to ban the construction of new fast food restaurants.
[01:40:40.154 --> 01:40:41.455]  It was for the children, of course.
[01:40:43.235 --> 01:40:45.117]  I don't think that would be that bad of an idea.
[01:40:45.137 --> 01:40:46.979]  I mean, we have so many already.
[01:40:47.519 --> 01:40:50.923]  On almost every street corner you have a fast food restaurant.
[01:40:51.043 --> 01:40:51.643]  Different kinds.
[01:40:52.104 --> 01:40:55.007]  And I think the quality of them, they're just going lower and lower.
[01:40:55.027 --> 01:40:59.011]  If they could maybe come up with a universal
[01:41:00.063 --> 01:41:02.725]  Fast food that was actually good for you to consume.
[01:41:03.565 --> 01:41:07.148]  Like on Demolition Man when the only fast food restaurant left was Taco Bell.
[01:41:07.628 --> 01:41:08.829]  Alright, that's great.
[01:41:09.009 --> 01:41:09.689]  Thanks, Ja'Kari.
[01:41:10.290 --> 01:41:10.990]  Alright, thanks.
[01:41:11.030 --> 01:41:12.571]  We'll go back to you in the studio, David.
[01:41:12.711 --> 01:41:13.672]  Alright, thanks a lot, Ja'Kari.
[01:41:13.692 --> 01:41:14.272]  Great report.
[01:41:14.633 --> 01:41:22.778]  Yeah, it's interesting to see, Leanne and Gigi, it's interesting to see how there's not a lot of awareness about the gasoline tax.
[01:41:22.878 --> 01:41:26.581]  So, as you see, as Obama and the Democrats are offering
[01:41:27.942 --> 01:41:32.526]  This one increase to them, they're taking it away with the other hand, right?
[01:41:33.767 --> 01:41:38.651]  Just to see that out there, it's also just another blatant difference between America and Iceland.
[01:41:38.691 --> 01:41:49.100]  You don't have the people there fighting for a wage that will allow them to live a decent, not even a decent life, just to pay their minimum bills to survive.
[01:41:49.521 --> 01:41:51.903]  That's what they're asking for and you don't really see that in Iceland.
[01:41:51.923 --> 01:41:54.824]  Well, and I really do feel sorry for the people that are there.
[01:41:54.844 --> 01:42:00.707]  I'm not trying to dump on people because they're working in fast food, and it is no longer really an entry-level position.
[01:42:00.767 --> 01:42:01.488]  And why, though?
[01:42:01.508 --> 01:42:07.551]  It's because the economy's been gutted by NAFTA, and it's now going to be gutted by the Trans-Pacific Partnership.
[01:42:07.591 --> 01:42:10.492]  We see the economic base of this country being taken out.
[01:42:10.532 --> 01:42:14.474]  But on the other hand, you can't just go out and vote yourself a raise.
[01:42:14.694 --> 01:42:16.755]  That is the kind of thinking that Obama does.
[01:42:16.795 --> 01:42:17.716]  He thinks that he can just
[01:42:18.756 --> 01:42:46.681]  Speak on a website into existence or buy it into existence with six hundred million dollars I mean, it's probably the record amount that anybody has ever spent for a website ever and it doesn't do anything I mean, it's still just at the very basic best You could say is that some people are claiming that now the front end is collecting the data But then they have no idea and they're they're dropping hints that the back end of the system is Throwing out garbage to all the insurance companies and health care providers
[01:42:46.681 --> 01:42:48.082]  Well, don't you feel protected, though?
[01:42:48.102 --> 01:42:56.585]  I mean, all your information will not only go onto the internet, it will be stored by the NSA, who's incapable of being secure, and then you go on and let the hackers in.
[01:42:56.745 --> 01:43:05.329]  That's why they're, you know, paying off the insurers, because, like, look, just take whatever you think you need to just figure this whole debacle out.
[01:43:05.769 --> 01:43:09.450]  You figure it all out on your end, and then we'll just pay you and figure it all out later.
[01:43:09.470 --> 01:43:10.811]  That's the solution.
[01:43:11.744 --> 01:43:23.641]  Well, we were going to talk about the police state and the burgeoning police state and kind of contrast that to Iceland, but since we're talking about economic issues, let's talk about the fact that Iceland is actually forgiving mortgage debt for their population.
[01:43:23.841 --> 01:43:25.523]  That's what we were all told was going to happen.
[01:43:25.543 --> 01:43:26.905]  That's what the congressmen were called in.
[01:43:27.426 --> 01:43:37.088]  To the offices and told that if they didn't give the big bailout that there was going to be riots in the street and that those bailouts are going to be used to pay down mortgages.
[01:43:37.148 --> 01:43:42.489]  And of course, they could have paid down, could have paid off the mortgages of a huge percentage of the population.
[01:43:42.509 --> 01:43:44.310]  I forget what the amount was, but it was well over 50%.
[01:43:44.510 --> 01:43:48.671]  But they're actually doing that in Iceland because Iceland didn't cave into the bankers.
[01:43:48.731 --> 01:43:50.631]  It's the only country in the world that didn't.
[01:43:50.831 --> 01:43:51.992]  Yeah, and they kicked them out.
[01:43:52.152 --> 01:43:53.053]  They said, get out of here.
[01:43:53.133 --> 01:44:01.360]  They kicked out the politicians that couldn't be trusted, who were trying to get them to use their taxpayer dollars to pay off these too-big-to-fail banks, and they were like, no.
[01:44:01.660 --> 01:44:03.842]  They said, no, no, no to a bailout.
[01:44:03.862 --> 01:44:06.765]  Yeah, and contrast that to what's going on in Greece.
[01:44:07.285 --> 01:44:08.026]  Yeah, exactly.
[01:44:08.226 --> 01:44:31.304]  For people, we had the report that then the World Health Organization walked it back, but their initial report, which I feel is more credible, their initial report said that there were people in Greece that were self-injecting themselves with HIV so they could get an additional stipend each month because they couldn't afford to eat, they couldn't get any health care, so having AIDS would give them better health care and give them an additional stipend.
[01:44:31.784 --> 01:44:42.591]  Now, you know, they walk that back and say, well, you know, but that, I believe, will go with the original information that came out from the organization and not with what they were told to walk it back with.
[01:44:42.611 --> 01:44:44.573]  We see that happening even with CNN.
[01:44:44.613 --> 01:44:50.197]  We see on Sunday, they go in and they test the new and improved website and it crashes on them while they're testing it.
[01:44:50.477 --> 01:44:58.843]  And then the next day, their senior health advisor comes on and just gushes over how wonderful the front end of the Obamacare website is.
[01:44:59.203 --> 01:45:00.844]  Again, I would go with the initial report.
[01:45:01.164 --> 01:45:01.985]  From CNN and all that.
[01:45:02.185 --> 01:45:05.489]  But talk about Iceland and the police state.
[01:45:06.240 --> 01:45:18.709]  Well, Monday, Iceland experienced, their country is kind of in a state of mourning, because they experienced for the first time ever since they became a country, a police officer killed a citizen.
[01:45:19.310 --> 01:45:20.010]  First time ever.
[01:45:20.311 --> 01:45:20.811]  First time.
[01:45:21.011 --> 01:45:24.134]  This is just incredible to them, so they're kind of in this state of mourning.
[01:45:24.154 --> 01:45:33.841]  It's incredible to me, too, having lived in the United States where the violence is so pervasive from the police and where they treat us as if we're not even a human, like they are.
[01:45:34.361 --> 01:45:35.062]  Absolute contempt.
[01:45:35.202 --> 01:45:38.484]  Well, the homicide rate in 2009 was one.
[01:45:38.504 --> 01:45:39.865]  Wow.
[01:45:40.425 --> 01:45:40.665]  Wow.
[01:45:41.186 --> 01:45:53.833]  And the thing here, and another thing to just show how different it is, the police there, they issued an apology and they said the police regret this incident and would like to extend our condolences to the family of the man.
[01:45:53.873 --> 01:45:58.676]  They didn't say we were wrong in doing this, but they said it's, you know, we're sorry.
[01:45:58.756 --> 01:46:00.337]  It's wrong to take a person's life.
[01:46:00.397 --> 01:46:02.119]  It's sad that this, it came to this.
[01:46:02.199 --> 01:46:04.040]  I mean, and then you compare that with
[01:46:04.600 --> 01:46:13.768]  What is happening in New York, where the police officers who fired into the crowd, both situations, the victim was mentally unstable, right?
[01:46:13.808 --> 01:46:29.060]  And so here in New York, they fired into a crowd and injured innocent bystanders, and instead of saying, oh my gosh, we're sorry, they're blaming the man who was unarmed, and they're making him take the blame and be sued.
[01:46:29.080 --> 01:46:29.761]  Oh yeah, oh yeah.
[01:46:30.241 --> 01:46:31.923]  For the injuries, and he was unarmed.
[01:46:32.469 --> 01:46:35.070]  Did you see this report that we did earlier about this 14-year-old?
[01:46:35.110 --> 01:46:39.652]  You saw these pictures of this 14-year-old who was tasered in the face while he was handcuffed?
[01:46:39.692 --> 01:46:40.393]  Isn't that amazing?
[01:46:40.413 --> 01:46:42.253]  And you see how... He's a child.
[01:46:42.474 --> 01:46:43.674]  Yeah, exactly, a child.
[01:46:43.994 --> 01:46:46.055]  And you see how both eyes are swollen.
[01:46:47.856 --> 01:46:50.458]  And they said that happened because he hit the sidewalk.
[01:46:50.518 --> 01:46:51.258]  It's his fault.
[01:46:51.338 --> 01:46:58.043]  He shouldn't have, you know, been handcuffed and... Over $30, less than $32 worth of shoplifting.
[01:46:58.883 --> 01:46:59.584]  That's the thing to me.
[01:46:59.604 --> 01:47:02.306]  It's the lack of proportionality to any of this.
[01:47:02.986 --> 01:47:05.308]  And the fact that there's never any accountability.
[01:47:05.448 --> 01:47:05.728]  Right.
[01:47:05.848 --> 01:47:15.334]  And that lack of accountability, no guilt, no apologies issued, it gives this God complex where they feel they can do whatever they want.
[01:47:15.655 --> 01:47:16.975]  Why do they even need to treat us?
[01:47:18.176 --> 01:47:30.939]  As anything other than they're slaves that they can tase in the face and get away with it because there's There is no accountability and now we're arming them even more Giving them even more power and in Iceland the registered gun owners.
[01:47:30.959 --> 01:47:41.442]  There's actually 90,000 registered gun owners, and there's only I believe 350,000 people maybe 325 I don't want almost a third of their population hasn't so are you suggesting that maybe if
[01:47:42.722 --> 01:47:51.024]  If people had guns, and had broad ownership of guns, that might do something to constrain the government.
[01:47:51.084 --> 01:47:58.826]  Are you suggesting that maybe if the banks don't run the country, that maybe it might be better for the citizens of Iceland?
[01:47:58.846 --> 01:47:59.966]  Imagine that!
[01:48:00.166 --> 01:48:04.447]  It's a bold suggestion, but... Well, it's interesting because it is kind of like a little laboratory.
[01:48:05.007 --> 01:48:06.368]  It is what we've been talking about.
[01:48:06.408 --> 01:48:13.073]  It is what people, if they look at the problem, they can understand it, analyze it, and they know that this is really the way that it should go.
[01:48:13.093 --> 01:48:15.194]  But we can actually see it being played out here.
[01:48:15.234 --> 01:48:19.797]  It's just like we could see the difference between North and South Korea, or between East and West Germany.
[01:48:19.837 --> 01:48:25.020]  We've had those opportunities in the past, or even between, say, Hong Kong and mainland China.
[01:48:25.060 --> 01:48:31.525]  We could see how, when people were allowed to be free, to the extent that they were free, they also had healthier lives, more
[01:48:32.005 --> 01:48:38.566]  They were prosperous, they were happier, they didn't have these kinds of police state, and yet it's the police state that I see being put on everybody.
[01:48:39.227 --> 01:48:49.689]  I was just amazed when I was watching, you were there in Dallas Leanne, and when I was watching it, what was amazing to me was just the attitude of the police leading up to that confrontation.
[01:48:49.989 --> 01:48:57.871]  And the fact that there didn't seem to be any connection with Alex or anybody who would talk to them and ask them legitimate questions, I mean he wasn't trying to
[01:48:58.391 --> 01:49:01.232]  Or trick them into some kind of a trick interview or anything.
[01:49:01.413 --> 01:49:03.133]  Just ask them, where is such and such a place?
[01:49:03.173 --> 01:49:05.274]  Or where can I even go to file a complaint?
[01:49:05.294 --> 01:49:06.035]  I've been attacked.
[01:49:06.535 --> 01:49:08.676]  And they would just stare straight ahead and not talk to him.
[01:49:08.816 --> 01:49:10.817]  Yeah, they're no longer public servants.
[01:49:11.557 --> 01:49:13.939]  And I think that they're quite offended by that.
[01:49:14.479 --> 01:49:22.523]  Where I think the initial definition for, to be a servant, we might think of slavery or something, but it's actually an honorable thing to serve.
[01:49:23.123 --> 01:49:28.348]  And so now they don't want to even be associated with serving you, a citizen.
[01:49:28.948 --> 01:49:32.531]  It's completely a 180 from where it used to be.
[01:49:33.372 --> 01:49:34.553]  And here we're talking Iceland.
[01:49:35.594 --> 01:49:38.096]  Almost a third of the population is armed.
[01:49:38.396 --> 01:49:39.137]  They have guns.
[01:49:39.738 --> 01:49:41.059]  The police are unarmed.
[01:49:41.539 --> 01:49:45.722]  There's one special task force that has guns and they're rarely sent out.
[01:49:45.782 --> 01:49:47.784]  They were obviously sent out in this instance.
[01:49:48.144 --> 01:49:48.945]  But that's the difference.
[01:49:49.485 --> 01:49:51.967]  The people there are not afraid of their government.
[01:49:51.987 --> 01:49:56.591]  They're not arming themselves to overthrow a tyrannical government at some point.
[01:49:56.731 --> 01:49:58.492]  They're in control.
[01:49:59.993 --> 01:50:05.738]  The people that they vote to represent them are actually representing them and not the banks.
[01:50:06.218 --> 01:50:06.378]  Yeah.
[01:50:06.759 --> 01:50:12.185]  And even the police there that were in Iceland during the major protests that were going on were standing there.
[01:50:12.225 --> 01:50:15.108]  They weren't pushing, you know, people around like Leanne.
[01:50:15.148 --> 01:50:16.630]  They weren't aggressive about it.
[01:50:16.670 --> 01:50:19.353]  They stood there and they stood the line, but they didn't have weapons.
[01:50:19.413 --> 01:50:22.957]  They had, you know, I think they had a spray and maybe bully clubs.
[01:50:22.977 --> 01:50:24.558]  They were just, they were just like...
[01:50:25.279 --> 01:50:27.120]  We're not going to move on the citizens.
[01:50:27.140 --> 01:50:27.740]  They stood there.
[01:50:27.820 --> 01:50:31.521]  And even if people were this close, they were nice about it.
[01:50:31.941 --> 01:50:33.582]  Go figure.
[01:50:33.602 --> 01:50:38.704]  And then the whole idea that they had a revolution, that the people had a revolution with pots and pans.
[01:50:39.369 --> 01:50:40.730]  Wow, that's amazing.
[01:50:41.071 --> 01:50:42.352]  And we've seen that happen before.
[01:50:42.392 --> 01:50:44.834]  We saw that when East Germany came down.
[01:50:44.894 --> 01:50:54.662]  We saw that it was a peaceful revolution because people showed up peacefully, they were informed, and the police decided that for once they weren't going to shoot on order.
[01:50:55.123 --> 01:50:56.284]  And that's what's necessary.
[01:50:56.324 --> 01:51:02.469]  It's for the police to understand that they're creating a world that they're going to have to live in, as Alex has said so many times.
[01:51:02.730 --> 01:51:05.592]  We're going to be right back with Gigi Ornette and Leanne McAdoo.
[01:51:05.952 --> 01:51:06.313]  Stay tuned.
[01:51:09.713 --> 01:51:14.717]  We all know that Berkey Water Purification Systems are the most trusted name in water filtration.
[01:51:14.937 --> 01:51:24.065]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey Water Filtration Systems.
[01:51:24.305 --> 01:51:38.356]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[01:51:38.616 --> 01:51:42.682]  Order the Berkey Light System today, complete with two black Berkey elements for only $231.
[01:51:43.002 --> 01:51:46.567]  And the Berkey Guy will ship your order free of charge.
[01:51:46.747 --> 01:51:52.315]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only $39.99.
[01:51:53.737 --> 01:51:55.879]  That's over 30% off the retail price.
[01:51:56.079 --> 01:52:00.362]  Call the Berkey guy at 1-877-886-3653.
[01:52:00.422 --> 01:52:03.505]  That's 1-877-886-3653.
[01:52:04.786 --> 01:52:06.968]  Or order online at GoBerkey.com.
[01:52:07.108 --> 01:52:09.070]  That's GoBerkey.com today.
[01:52:09.310 --> 01:52:19.678]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:52:19.978 --> 01:52:21.840]  Guess what else is in the halogen family?
[01:52:22.020 --> 01:52:22.700]  Fluoride.
[01:52:22.900 --> 01:52:24.480]  Ladies and gentlemen, Alex Jones here.
[01:52:24.820 --> 01:52:31.122]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:52:31.402 --> 01:52:36.182]  It's the good halogen on the periodic table, and the results are on record.
[01:52:36.322 --> 01:52:42.443]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:52:42.644 --> 01:52:44.764]  Bottom line, iodine is important.
[01:52:45.064 --> 01:52:47.684]  Unbound, clean, in a glycerin base.
[01:52:47.984 --> 01:52:51.385]  Nascent iodine was the answer for myself and my family.
[01:52:51.505 --> 01:52:56.709]  You will find Survival Shield Nascent Iodine exclusively at InfoWarsLife.com.
[01:52:56.929 --> 01:53:01.732]  InfoWars Life Survival Shield Nascent Iodine isn't just for emergencies.
[01:53:02.032 --> 01:53:03.073]  I take it every day.
[01:53:03.233 --> 01:53:06.695]  That's InfoWarsLife.com or call toll free 888-253-3139.
[01:53:06.836 --> 01:53:08.457]  You better watch out.
[01:53:08.477 --> 01:53:10.538]  You sure better cry.
[01:53:10.698 --> 01:53:15.642]  You're at least gonna pout and I'm telling you why.
[01:53:15.742 --> 01:53:18.143]  Privacy is leaving.
[01:53:20.758 --> 01:53:23.859]  Is your cell phone being used to build a profile on you?
[01:53:24.180 --> 01:53:30.442]  Give the gift of privacy and block unwanted cell phone spying with the Privacy Case from PrivacyCase.com.
[01:53:30.622 --> 01:53:31.883]  They're making their list.
[01:53:32.303 --> 01:53:33.603]  They're checking them twice.
[01:53:33.624 --> 01:53:37.165]  They're gonna make up who's been naughty or nice.
[01:53:37.185 --> 01:53:39.706]  The problem is real and so is the solution.
[01:53:39.926 --> 01:53:45.509]  Go to PrivacyCase.com because... They see you when you're sleeping.
[01:53:45.949 --> 01:53:48.710]  They listen when you're awake.
[01:53:49.330 --> 01:53:56.635]  They can tell us all you've been bad when you've been good, so get yourself a Privacy Case.
[01:53:56.675 --> 01:54:02.078]  Now through December 31st, buy yourself an American-made Privacy Case and give one for only $79.95 each.
[01:54:02.698 --> 01:54:04.719]  Go to PrivacyCase.com today.
