[00:00:02.768 --> 00:00:04.790]  You're listening to GCN.
[01:30:02.697 --> 01:30:05.378]  Alex Jones and the GCN Radio Network.
[01:30:09.485 --> 01:30:20.633]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[01:30:21.273 --> 01:30:32.441]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[01:30:32.721 --> 01:30:38.926]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[01:30:39.366 --> 01:30:42.367]  You're getting soap products twice as good as what you're using now.
[01:30:42.907 --> 01:30:47.349]  This is an amazing deal and you will love the way real soap makes your skin feel.
[01:30:47.589 --> 01:30:54.652]  Call 1-800-340-7091 or visit www.5starsoap.com.
[01:30:54.952 --> 01:30:59.054]  Alex and his staff have used these earth-friendly pure soaps for years.
[01:30:59.594 --> 01:31:04.436]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[01:31:10.080 --> 01:31:12.842]  Protecting your home with a security system is a must.
[01:31:13.062 --> 01:31:19.107]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[01:31:19.447 --> 01:31:25.832]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[01:31:26.232 --> 01:31:28.193]  Not with SimpliSafe Home Security.
[01:31:28.534 --> 01:31:29.574]  They're the good guys.
[01:31:29.875 --> 01:31:32.576]  You can trust SimpliSafe to protect your family.
[01:31:32.957 --> 01:31:37.239]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[01:31:37.460 --> 01:31:40.742]  You'll get 24-hour protection for just $14.99 a month.
[01:31:41.002 --> 01:31:43.724]  There are no hidden fees and no contracts.
[01:31:43.944 --> 01:31:44.905]  You'll save thousands.
[01:31:45.145 --> 01:31:48.207]  Plus, you're protected by their 100% money-back guarantee.
[01:31:48.547 --> 01:31:51.609]  Protect yourself against home invasions and break-ins.
[01:31:51.989 --> 01:31:55.912]  Order your SimpliSafe system now and receive a wireless keychain remote.
[01:31:56.172 --> 01:31:58.094]  A $25 gift, free.
[01:31:58.514 --> 01:32:01.136]  So don't waste your time dealing with scum.
[01:32:01.496 --> 01:32:07.842]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[01:32:10.168 --> 01:32:13.850]  Research shows that the next Great Depression is inevitable and unstoppable.
[01:32:14.111 --> 01:32:15.892]  It is suicide to not be prepared.
[01:32:16.292 --> 01:32:21.215]  Some reviews are already saying that Locusts on the Horizon is one of the best prepper books ever written.
[01:32:21.716 --> 01:32:25.698]  It provides over 1,100 pages for the full spectrum of vital prepper knowledge.
[01:32:26.078 --> 01:32:32.182]  It is encyclopedic in scope and size on how to prepare for the next Great Depression or a whole host of other looming threats.
[01:32:32.563 --> 01:32:38.907]  Whether it's a grid-down situation or the economic collapse that will be the next Great Depression, this book is affordable for everyone.
[01:32:39.127 --> 01:32:44.271]  The lives of you and your family are priceless, and this book could save them for only $2.99.
[01:32:45.131 --> 01:32:48.013]  Keep your family alive and together no matter what happens.
[01:32:48.233 --> 01:32:55.098]  You can read Locusts on the Horizon right now on any computer, any tablet, smartphone, or even online through the Amazon Cloud.
[01:32:55.358 --> 01:32:56.279]  Time is running out.
[01:32:56.419 --> 01:32:57.960]  The time to prepare is now.
[01:32:58.100 --> 01:33:01.863]  Your copy of Locusts on the Horizon is available immediately on Amazon.
[01:33:02.083 --> 01:33:04.745]  Or you can go to locustsonthehorizon.com.
[01:33:04.925 --> 01:33:06.846]  Again, that's locustsonthehorizon.com.
[01:33:20.823 --> 01:33:28.630]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:33:33.895 --> 01:33:38.399]  Ladies and gentlemen, we just broke down a lot of important health news.
[01:33:38.940 --> 01:33:45.766]  Shifting gears, the top story on InfoWars.com is also the top story on DrudgeReport.com.
[01:33:47.390 --> 01:33:57.326]  And it says chase fees on cash, limits withdrawals on some accounts, bans foreign wire transfers.
[01:33:57.426 --> 01:33:59.490]  Money can come in, but it can't go out.
[01:34:00.939 --> 01:34:07.602]  And breaking today or tomorrow, I have other sources that say other big banks are telling their customers, get ready for similar things.
[01:34:07.622 --> 01:34:10.583]  This is the beginning of capital controls.
[01:34:11.183 --> 01:34:15.245]  For those that don't know, when a country goes into hyperinflation, they usually don't let you get your money out of the country.
[01:34:15.505 --> 01:34:16.526]  They don't let you leave.
[01:34:17.066 --> 01:34:21.828]  And the article updated this morning is up on DrudgeReport.com, Infowars.com.
[01:34:22.408 --> 01:34:23.509]  Very, very important.
[01:34:24.349 --> 01:34:31.536]  Now, ladies and gentlemen, you can go to LaRouchePAC and we'll put the website up on screen for folks coming up.
[01:34:31.576 --> 01:34:33.078]  LaRouchePAC.com.
[01:34:33.298 --> 01:34:38.123]  L-A-R-O-U-C-H-E-PAC.com and find all the documentation and videos.
[01:34:38.483 --> 01:34:40.665]  Lennon LaRouche has been called a right winger by the left.
[01:34:41.386 --> 01:34:42.887]  He's been called a left-winger by the right.
[01:34:43.027 --> 01:34:51.314]  He, Ronald Reagan, I looked this up when I heard it over 15 years ago, it was true, you know, called him, you know, just incredibly smart on geopolitics.
[01:34:51.454 --> 01:34:54.496]  Two CIA directors listened to what he had to say.
[01:34:54.536 --> 01:35:00.741]  He would do weekly briefings flying his helicopter to the Langley, Virginia, and landing and having secret briefings with the CIA director.
[01:35:00.761 --> 01:35:03.283]  I mean, what they talked about was reportedly secret.
[01:35:03.704 --> 01:35:05.405]  That made George Bush Sr.
[01:35:05.485 --> 01:35:06.065]  jealous of him.
[01:35:06.886 --> 01:35:10.849]  So they set him up and threw him in the Huskow as a political prisoner.
[01:35:11.529 --> 01:35:14.671]  And whenever I talk about government corruption, they go, oh, that's Lenin LaRouche.
[01:35:14.691 --> 01:35:15.972]  People don't even know who he is.
[01:35:16.653 --> 01:35:20.455]  You know, young people sometimes they just think, oh, that's like a dirty word or something.
[01:35:20.475 --> 01:35:22.316]  Of course, that that has failed.
[01:35:22.356 --> 01:35:23.317]  The system's tried to do that.
[01:35:23.677 --> 01:35:33.044]  I don't necessarily agree with all of the solutions they come up with, but you cannot doubt their analysis of geopolitics and how it works is very, very accurate.
[01:35:33.064 --> 01:35:35.425]  We're always honored to have Mr. LaRouche on.
[01:35:35.445 --> 01:35:36.486]  He's a World War II veteran.
[01:35:37.746 --> 01:35:38.547]  We're good to go.
[01:35:58.874 --> 01:36:11.037]  He was on the air and folks have pulled these clips up and pointed them out and warned of nuclear blackmail domestically, warned of currency devaluation, warned of mega crises if we didn't impeach Obama.
[01:36:12.017 --> 01:36:15.018]  Now they have started to devalue the U.S.
[01:36:15.058 --> 01:36:19.799]  credit rating using the debt crisis to bring us into this current situation.
[01:36:21.315 --> 01:36:30.799]  And really blame people concerned about debt with the insolvency of the Anglo-American banking establishment that itself is completely zombie.
[01:36:31.219 --> 01:36:38.942]  So I want to get him to talk about geopolitically where we are, what's happening with the big banks, what just happened with the shutdown, where things are going.
[01:36:39.282 --> 01:36:40.802]  And so we're joined by Lyndon LaRouche.
[01:36:40.842 --> 01:36:42.083]  Thank you so much for coming on with us.
[01:36:42.901 --> 01:36:43.561]  Good to be with you.
[01:36:44.261 --> 01:36:45.122]  Okay, sir, so go ahead.
[01:36:45.142 --> 01:36:45.802]  You've got the floor.
[01:36:45.842 --> 01:36:47.202]  Where are we geopolitically?
[01:36:47.622 --> 01:36:49.183]  What's happening in the banking sector?
[01:36:49.243 --> 01:36:53.904]  Why are big banks saying you're not going to, you know, be able to get your money out of the country?
[01:36:53.944 --> 01:36:54.544]  What's happening?
[01:36:55.304 --> 01:37:04.046]  We're going through an actual, if it goes through any further, we're going through a mass rate of death in the United States.
[01:37:05.287 --> 01:37:07.867]  It's going on in Europe also, similarly.
[01:37:08.507 --> 01:37:09.568]  But this, the trend
[01:37:11.974 --> 01:37:18.218]  And the policy of this president, Barack Obama, is mass murder.
[01:37:18.238 --> 01:37:19.379]  There's no question about it.
[01:37:20.139 --> 01:37:22.121]  This is Hitler kind of stuff.
[01:37:24.983 --> 01:37:35.229]  Quantify that, sir, because you've been predicting exactly what's now happening and then using the crisis they've engineered to bring in total control, the gear up of Homeland Security against the American people.
[01:37:36.090 --> 01:37:37.211]  Mr. LaRouche, what's happening?
[01:37:38.027 --> 01:37:48.528]  What's happened is that our government has been taken over by a secret government, which is associated with President Obama.
[01:37:49.568 --> 01:37:51.951]  And this has gone through one step and another.
[01:37:51.971 --> 01:37:56.677]  We've just gone through another step, which is actually really mass murder.
[01:37:57.277 --> 01:37:59.760]  Mass murder of citizens of the United States.
[01:38:00.481 --> 01:38:02.603]  That's the only term you can call for.
[01:38:03.144 --> 01:38:09.612]  This is, of course, Obama's been up to this in his first year in office.
[01:38:10.791 --> 01:38:19.645]  And I attacked him on that, as other people had exposed him and his health care policies were in the direction of Hitler-style mass murder.
[01:38:20.506 --> 01:38:22.209]  And it's even more so right now.
[01:38:22.289 --> 01:38:25.855]  The most recent development by the Obama
[01:38:26.630 --> 01:38:28.232]  That's right, for those that don't know,
[01:38:54.134 --> 01:39:01.778]  IMF World Bank loans and high rates are on record killing tens of millions a year worldwide and now that's expanding into Europe.
[01:39:01.798 --> 01:39:03.519]  People starving, riots, you name it.
[01:39:04.140 --> 01:39:05.260]  More and more of that coming here.
[01:39:05.300 --> 01:39:20.409]  But sir, I remember six years ago when Obama, or seven years ago, was running and some of the folks over at larouchepac.com and also at the publication going to meetings
[01:39:21.508 --> 01:39:37.527]  With Obama's healthcare head, even before he was elected, exposing the plan for death panels, exposing the plan for ration care, exposing it was actually a Trojan horse, not even real socialist healthcare for people, but a fascist healthcare system, you were
[01:39:38.368 --> 01:39:49.095]  And your organization were the first, people can go see the videos on your site, I was just remembering them, to expose how bad it was before the bill was even written or introduced.
[01:39:49.496 --> 01:39:53.798]  Break down what was really in the bill and how your team knew what was in it.
[01:39:54.739 --> 01:39:59.622]  Well, that's my specialty, that's what I do, it's not just on this subject, but other subjects.
[01:39:59.662 --> 01:40:04.686]  I'm concerned with the world economy, I'm a specialist in forecasting in that area.
[01:40:05.521 --> 01:40:08.484]  And I have a lot of influence in that area, naturally.
[01:40:09.185 --> 01:40:12.668]  How big it is, or how big it is personally, is not relevant.
[01:40:12.688 --> 01:40:20.135]  The fact is that I'm on the case where other people have not, and more and more people realize again and again that I'm on the case.
[01:40:22.797 --> 01:40:24.719]  I could expand on that, but it's that simple.
[01:40:24.779 --> 01:40:26.000]  I mean, this is what I do.
[01:40:26.061 --> 01:40:27.122]  I'm a forecaster.
[01:40:27.522 --> 01:40:28.363]  I'm an economist.
[01:40:29.813 --> 01:40:31.414]  I do a lot of forecasting.
[01:40:31.614 --> 01:40:36.517]  I'm probably one of the most successful forecaster in terms of very specific kinds of forecasting.
[01:40:36.597 --> 01:40:41.419]  When did you first start to work with international intelligence and the CIA?
[01:40:41.879 --> 01:40:42.900]  Wasn't it in the OSS?
[01:40:42.920 --> 01:40:48.523]  I mean, how did you, because I find this fascinating for your view on the world, 90 years old, things you've seen.
[01:40:49.503 --> 01:40:54.364]  How did you get to where you were giving weekly briefings to the CIA directors in the 1980s?
[01:40:54.665 --> 01:40:59.026]  And what did that inside track give you on the different factions in the system?
[01:40:59.606 --> 01:41:01.987]  Well, I can say it goes back to the 1980s.
[01:41:05.027 --> 01:41:11.889]  In 1971, for example, I first made a forecast of what was going to happen.
[01:41:11.949 --> 01:41:12.850]  I made it back in 1968.
[01:41:12.930 --> 01:41:13.410]  And this, it hit.
[01:41:19.010 --> 01:41:20.251]  I had made the forecast.
[01:41:20.591 --> 01:41:24.633]  Everybody else in the forecasting business had said it was not possible.
[01:41:25.314 --> 01:41:28.075]  What happened in that 1971 collapse?
[01:41:28.876 --> 01:41:40.522]  And from that point, I was challenged by a British representative of the British system on this case, and I defeated him in a debate which we had in Queens College.
[01:41:41.423 --> 01:41:42.523]  And this thing stuck.
[01:41:42.623 --> 01:41:46.846]  And from that point on, I was a... Well, I'd been a forecaster and so forth,
[01:41:48.012 --> 01:41:54.918]  Well sir, give us the facts now on where we are geopolitically, financially, and what's happening in the markets, what's happening
[01:42:13.519 --> 01:42:19.001]  With the system blaming the global derivatives debt on people that are concerned about it.
[01:42:19.041 --> 01:42:24.404]  I mean, they're trying to blame those of us now that have been concerned for what they've done.
[01:42:26.107 --> 01:42:29.128]  No, there's no lack of evidence on this thing.
[01:42:29.868 --> 01:42:31.588]  This is what has happened.
[01:42:31.788 --> 01:42:33.389]  Take the health care policy.
[01:42:33.429 --> 01:42:35.689]  That's the thing that's right on the table right now.
[01:42:35.929 --> 01:42:36.529]  Obamacare.
[01:42:37.389 --> 01:42:38.430]  And that is murderous.
[01:42:38.870 --> 01:42:39.830]  There's no question about it.
[01:42:40.170 --> 01:42:42.110]  It's mass murderous and intentionally so.
[01:42:42.890 --> 01:42:49.852]  It goes together with... Obama has always been, while president, has been close to the Queen of England.
[01:42:50.714 --> 01:43:02.772]  And the Queen of England has a standing policy now, which has been going on for some time, saying that we have to reduce the human population on this planet from seven billion people down to less than one.
[01:43:03.533 --> 01:43:05.556]  That is her avowed policy.
[01:43:06.525 --> 01:43:09.807]  Obama is an exponent of that same policy.
[01:43:09.867 --> 01:43:11.588]  He's a supporter of that same policy.
[01:43:11.908 --> 01:43:20.392]  As a matter of fact, his position as president was a result of the British Empire's support for him, the financing of his campaign and so forth.
[01:43:20.972 --> 01:43:23.533]  So this has been that policy all the way through.
[01:43:24.274 --> 01:43:27.555]  And the point was, is reduce the human population.
[01:43:27.575 --> 01:43:31.617]  If you actually go back earlier, it didn't really start with Obama.
[01:43:32.398 --> 01:43:35.039]  You go back to the death of, you know,
[01:43:36.037 --> 01:43:36.478]  I don't
[01:43:56.250 --> 01:43:57.950]  Opened up a new region.
[01:43:57.970 --> 01:44:06.272]  We got into this war in Indochina, which is a stupid thing to get into, which Mark McArthur had warned us against quite accurately.
[01:44:06.912 --> 01:44:10.733]  And this is, it's gone step by step by step.
[01:44:10.993 --> 01:44:13.853]  If you look at the economy, the U.S.
[01:44:13.913 --> 01:44:24.675]  economy, in terms of per capita terms, in terms of other considerations, has been on the descent ever since the beginning of the war in Indochina.
[01:44:25.894 --> 01:44:30.137]  And it started really as a result of the Kennedy being assassinated.
[01:44:30.878 --> 01:44:37.582]  So from that time on, the people of the United States have been getting poorer and poorer and poorer.
[01:44:37.762 --> 01:44:47.169]  Sure, even before the 1992 Rio Summit where they called for a post-industrial world as the global policy and even thanked Ted Turner and Prince Philip.
[01:44:48.573 --> 01:45:05.646]  And others were helping develop the strategy out of the Royal Commission on Population that they had adopted from, from 1949, that I first learned about reading your publications and then went to the library and indeed was able to find that publication for Worldwide Eugenics, Cutting Off Resources and Genocide.
[01:45:06.086 --> 01:45:15.874]  Long before the term agenda 21 was coined at Rio, your writings, your researchers' writings, again documented
[01:45:16.843 --> 01:45:23.707]  Their program to create world government, not to create peace, but to systematically destroy nation states and cut off resources.
[01:45:24.167 --> 01:45:26.108]  We're now going under this in the West.
[01:45:26.648 --> 01:45:28.009]  Is there any way to reverse it?
[01:45:28.850 --> 01:45:29.430]  Yes there is.
[01:45:30.692 --> 01:45:35.055]  If you were right now, you will probably notice that the U.S.
[01:45:35.115 --> 01:45:43.321]  population has been increasingly angry, the citizenry has been increasingly angry against Obama and wants him out of office.
[01:45:44.042 --> 01:45:46.984]  He manages by certain kinds of support to stay in office.
[01:45:47.504 --> 01:45:50.867]  He should have been expelled a long time ago for what he does.
[01:45:51.908 --> 01:45:53.028]  But that's been going on.
[01:45:53.189 --> 01:45:57.652]  We are now in a position where, with this last legislation that he put through,
[01:45:58.658 --> 01:46:09.085]  He actually is condemning a great number of our people to death, early death, by his so-called health care policies and related economic policies which affect health care.
[01:46:09.525 --> 01:46:11.206]  His insurance policies.
[01:46:11.606 --> 01:46:13.027]  These things are mass murderers.
[01:46:13.687 --> 01:46:19.331]  This has been going on as a direction ever since shortly after Kennedy was assassinated.
[01:46:19.651 --> 01:46:20.672]  And no one can deny it.
[01:46:20.952 --> 01:46:26.497]  Everything they're doing is to shut down small businesses, small farms, small factories, shutting down our power plants.
[01:46:27.017 --> 01:46:30.720]  They are completely engaging in warfare against the United States.
[01:46:30.800 --> 01:46:34.804]  What is the endgame strategy there, Mr. LaRouche?
[01:46:35.725 --> 01:46:38.687]  Well, the endgame strategy is the Queen's policy.
[01:46:39.067 --> 01:46:46.774]  The Queen of England has been the leader in this policy, saying the necessity is to reduce the human population of the planet
[01:46:47.654 --> 01:46:50.796]  From seven billion people approximately to less than one.
[01:46:51.497 --> 01:46:52.357]  That's her policy.
[01:46:52.778 --> 01:46:54.799]  It's what she said again and again and again.
[01:46:55.620 --> 01:46:58.161]  That's the policy of her regime, of the monarchy.
[01:46:58.902 --> 01:46:59.682]  It's genocide.
[01:47:01.003 --> 01:47:06.367]  Hitler was not new on this thing exactly, on genocide.
[01:47:06.867 --> 01:47:16.534]  But the Queen's policy is in accord with the population policies of Adolf Hitler in the early period of his regime.
[01:47:16.994 --> 01:47:29.468]  You were on early in the year, I think it was in January, people can pull it up, and you said, we're headed towards nuclear war with China and Russia starting around Syria, and since then that's become the headlines, but the Obama regime has backed off for now.
[01:47:29.968 --> 01:47:31.250]  What's happening militarily?
[01:47:32.079 --> 01:47:41.888]  Well, the policy is, Russia has played an interesting role in this because it seemed for a while that Russia has been power.
[01:47:42.608 --> 01:47:45.071]  I don't think it's a great power right now.
[01:47:45.191 --> 01:47:48.574]  I mean, it's on hard times in its own regime.
[01:47:49.234 --> 01:47:56.381]  But its influence has been accepted by other governments as well as the Russian government itself.
[01:47:58.103 --> 01:48:00.946]  China, for example, is watching this situation.
[01:48:01.046 --> 01:48:03.248]  Japan is aware of it, and so forth.
[01:48:03.588 --> 01:48:10.575]  So we're aware that this problem exists.
[01:48:11.536 --> 01:48:13.538]  Let me put it this way clearly.
[01:48:14.939 --> 01:48:21.646]  If we don't throw Obama out of office soon, and there's every reason to throw him out of office,
[01:48:22.901 --> 01:48:23.482]  Preemptively.
[01:48:23.802 --> 01:48:25.623]  He deserves to be thrown out of office.
[01:48:26.304 --> 01:48:30.467]  Not only for his sake, but for the sake of our people in the United States.
[01:48:30.988 --> 01:48:42.297]  If his policies, as he's just put the new stage through into operation, if that policy is allowed, you're going to see Hitler-style genocide.
[01:48:43.633 --> 01:48:50.875]  Applied to a large section of the population who is considered not fit to survive.
[01:48:51.576 --> 01:48:52.536]  Not fit to live.
[01:48:53.736 --> 01:48:56.537]  And then meanwhile they're doing everything they can.
[01:48:57.097 --> 01:48:57.778]  Unfit to live.
[01:48:58.298 --> 01:48:58.558]  Wow.
[01:48:58.578 --> 01:48:59.418]  And that's what he's done.
[01:48:59.478 --> 01:49:04.480]  That's what his legislation is right now on his new health care legislation.
[01:49:05.666 --> 01:49:06.466]  I know, I've read it.
[01:49:06.526 --> 01:49:08.687]  It's unbelievably Hitlerian, to say the least.
[01:49:08.787 --> 01:49:10.027]  It's Malthusian.
[01:49:10.507 --> 01:49:11.787]  Let me ask you this question.
[01:49:12.328 --> 01:49:15.388]  They're doing everything they can to block technological development, clean technologies.
[01:49:15.768 --> 01:49:21.270]  They want this neo-feudalistic system, as you say, under the British Crown on record.
[01:49:21.290 --> 01:49:22.350]  They developed the program.
[01:49:22.670 --> 01:49:26.271]  So it is their program that's being followed, whether they're completely running it or not.
[01:49:27.671 --> 01:49:30.752]  If this goes through, and they're able to carry this out,
[01:49:32.989 --> 01:49:47.276]  It's terrible, but I don't see their plan actually working, but I do see it causing a giant World War 3 type scenario as the world finally stands up against the people that run America and the UK, and I just can't believe we're going to allow ourselves to be the bad guys in this.
[01:49:47.676 --> 01:49:56.980]  I see the people standing up, and if we don't repudiate Obama and impeach him and arrest his minions, then it will set the precedent to allow them to continue the collision course towards World War 3.
[01:49:57.981 --> 01:50:04.105]  Well, you've got a situation now in which you can fairly say that you have the American population, the U.S.
[01:50:04.125 --> 01:50:09.869]  population, the citizens, are more and more enraged against Obama and want him out.
[01:50:10.509 --> 01:50:22.877]  Now, the thing that keeps... there are some people, including Democrats and so forth, some Democrats are guilty of this sort of thing, but the significant thing is that people in the main
[01:50:23.704 --> 01:50:27.685]  Except those who benefit from Wall Street.
[01:50:27.905 --> 01:50:30.526]  Wall Street is the only factor in the U.S.
[01:50:30.566 --> 01:50:33.707]  economy which really keeps Obama still in office.
[01:50:34.387 --> 01:50:35.768]  He couldn't have made it otherwise.
[01:50:35.788 --> 01:50:46.331]  So what you have across the nation, we have an explosion of determination, a rising tide of determination.
[01:50:46.711 --> 01:50:50.172]  Throw this guy out now while we're still alive.
[01:50:51.707 --> 01:50:52.708]  That's the mood out there.
[01:50:53.569 --> 01:50:55.030]  And it's increasing at a rapid rate.
[01:50:55.430 --> 01:51:02.676]  Well, I'm finishing my film, Obama Deception, too soon, and that's basically, while making the film, the summation I came to, he's not just another puppet.
[01:51:02.736 --> 01:51:18.349]  He cannot be allowed to stay in, because in another two years, he'll totally wreck us anyways, but regardless, we cannot allow them to commit all these crimes and not get in trouble, or the precedent's set to where we are a fascist regime, and now the banks are moving to keep people's money?
[01:51:18.409 --> 01:51:19.430]  I mean, this is getting scary.
[01:51:20.322 --> 01:51:23.204]  Well, that's what has been the intention all the way through.
[01:51:23.224 --> 01:51:37.711]  What has happened recently, as popular opinion in particular in this nation, has recognized that, and it's recognized that not only because of what is happening inside the United States, but they're recognizing what has been happening in Europe.
[01:51:38.411 --> 01:51:45.395]  The situation in Europe is much more advanced, in terms of pro-genocide trends, than in the United States yet.
[01:51:46.167 --> 01:51:52.455]  But we're going very rapidly in that direction, and Obama is the specific driver of that crime.
[01:51:53.016 --> 01:51:55.900]  I mean, this is a guy waiting for his Nuremberg trial.
[01:51:56.972 --> 01:51:58.993]  That's what this president is.
[01:51:59.573 --> 01:52:20.258]  I understand he's a figurehead of this whole takeover and enjoys it and is part of it, but I understand it's important to bring him down and bring the whole corrupt cabal down, but specifically a lot of top people I know, they say Obama is particularly evil and that he actually enjoys all this and that he is actually calling a lot of shots.
[01:52:20.298 --> 01:52:21.458]  Is that accurate or inaccurate?
[01:52:22.268 --> 01:52:23.809]  Sure it's accurate.
[01:52:24.649 --> 01:52:26.169]  You could express it in other ways.
[01:52:26.850 --> 01:52:34.052]  But from the standpoint of popular opinion, insofar as popular opinion has that view, the view is valid.
[01:52:36.113 --> 01:52:36.913]  Other key points.
[01:52:40.315 --> 01:52:43.896]  I would say that I'm concerned about getting back our laws.
[01:52:45.156 --> 01:52:47.957]  Because what we have now is not good.
[01:52:50.393 --> 01:52:52.195]  It is not something we should tolerate.
[01:52:52.796 --> 01:52:56.740]  We have to throw this government out of office now.
[01:52:57.301 --> 01:53:02.046]  Impeachment time, buzz and all, is due now.
[01:53:04.704 --> 01:53:05.824]  And that's an understatement.
[01:53:05.964 --> 01:53:09.965]  I mean, I cannot believe they're openly running torture ships off the coast.
[01:53:10.025 --> 01:53:14.407]  I can't believe they're openly training in army manuals.
[01:53:14.447 --> 01:53:15.347]  I'm sure you've seen this.
[01:53:16.207 --> 01:53:17.027]  This is official news.
[01:53:17.047 --> 01:53:22.849]  They actually badmouth the founding fathers and say they were bad people and they're training for war.
[01:53:23.909 --> 01:53:28.371]  Against anybody that is pro-national system, pro-liberty, pro-freedom.
[01:53:29.031 --> 01:53:30.231]  It's not even about left or right.
[01:53:30.291 --> 01:53:35.013]  I mean, it's cartoonish how officially authoritarian Obama is.
[01:53:35.193 --> 01:53:37.534]  I can't even believe that they're this out of control.
[01:53:38.575 --> 01:53:39.895]  They are out of control.
[01:53:40.095 --> 01:53:44.917]  But you're talking about something worse than Hitler.
[01:53:45.959 --> 01:53:50.582]  Hitler reached very terrible levels of abuses.
[01:53:50.963 --> 01:53:52.764]  But he didn't have 10,000 nuclear weapons.
[01:53:53.344 --> 01:53:53.945]  This is worse.
[01:53:54.786 --> 01:53:56.207]  How is it worse?
[01:53:56.267 --> 01:54:09.096]  What you're headed for, potentially, which is the only factor of restraint in terms of the international situation, is the fact that we were on the edge in the Syrian operation.
[01:54:09.676 --> 01:54:14.340]  We were on the edge of thermonuclear war, globally.
[01:54:15.626 --> 01:54:20.069]  Just take the situation of Russia, Russia's role in respect to Syria.
[01:54:20.689 --> 01:54:24.612]  Then you have the various kinds of operations back and forth on this sort of thing.
[01:54:25.653 --> 01:54:37.480]  And if you look at the history of Obama, with the crimes he's committed in office, publicly, and gotten by with that, you understand two things.
[01:54:38.181 --> 01:54:40.102]  First of all, that he's a criminal, really.
[01:54:41.098 --> 01:54:43.840]  By any standard of decency.
[01:54:44.480 --> 01:54:46.021]  And he's a great liar.
[01:54:47.402 --> 01:54:48.702]  Aren't they all so mad men?
[01:54:48.722 --> 01:54:58.308]  Because as you just stated, even General Dempsey, who's known as a pro-war guy most of the time, that's why they put him in, he went at midnight and told Obama, the military is not going to stand with you.
[01:54:58.328 --> 01:55:05.312]  And I'm not for military coups, but if it's stopping like Hitler, like Operation Valkyrie, at least non-violently, politically saying no,
[01:55:05.932 --> 01:55:14.655]  I have confirmed, it's even come out in the news, that the military basically blocked that operation a few weeks ago, saying this will probably lead to nuclear war.
[01:55:15.095 --> 01:55:19.017]  So that shows me how insane the Anglo-American leaders are.
[01:55:19.977 --> 01:55:23.078]  Absolutely, that's understood internationally.
[01:55:24.818 --> 01:55:25.599]  That's where we are.
[01:55:25.719 --> 01:55:28.800]  This man must be thrown out of office.
[01:55:29.778 --> 01:55:31.879]  The time for impeachment, now.
[01:55:32.639 --> 01:55:34.460]  Summary impeachment, now.
[01:55:35.041 --> 01:55:36.361]  Sir, what about the other elites?
[01:55:36.381 --> 01:55:38.262]  Because I know you have your finger on the pulse.
[01:55:38.342 --> 01:55:40.323]  I mean, they're not all this insane, are they?
[01:55:40.343 --> 01:55:43.325]  I mean, why have they gotten so reckless?
[01:55:43.405 --> 01:55:46.186]  I mean, don't they know about Napoleon and Hitler and people?
[01:55:46.246 --> 01:55:58.793]  I mean, that's... I think people who are Wall Street-oriented generally, I think, are not exactly civilized, to put the kind of structure on it.
[01:55:59.992 --> 01:56:03.113]  And they're worried about my money.
[01:56:04.013 --> 01:56:04.593]  You get this.
[01:56:04.613 --> 01:56:07.394]  You get the whole Wall Street crowd.
[01:56:08.054 --> 01:56:08.755]  My money.
[01:56:08.775 --> 01:56:11.996]  And you have all the people that go along with it.
[01:56:12.016 --> 01:56:17.657]  Look, you've got Republicans, you know, going along with this their way.
[01:56:18.517 --> 01:56:24.199]  You have members of the Democratic Party, leaders in the Congress, who are pushing the same thing.
[01:56:25.459 --> 01:56:27.220]  So we're coming to a collision course.
[01:56:28.217 --> 01:56:37.239]  And the thing to worry about is are we going to have a bloody show inside the United States over this issue, this crime that's being committed under the leadership of Obama?
[01:56:37.880 --> 01:56:38.980]  Or are we going to stop it?
[01:56:39.580 --> 01:56:42.901]  Are we going to intervene and throw this guy out of office?
[01:56:43.821 --> 01:56:54.424]  Now if we throw him out of office, we will probably also do some things to some of these swindlers on Wall Street, who have ruined and are murdering people virtually with their policies.
[01:56:55.739 --> 01:56:59.517]  But we have to get back to our Constitution.
[01:57:00.279 --> 01:57:05.943]  This government is no longer operating on the basis of the federal constitution, but directly opposite to it.
[01:57:06.603 --> 01:57:08.364]  The time for impeachment is now.
[01:57:30.719 --> 01:57:33.700]  Because they're not even thinking about the larger ramifications.
[01:57:33.800 --> 01:57:37.262]  It's just a pure mindlessness, and it's not free market.
[01:57:37.742 --> 01:57:41.063]  It's backed up with taxpayer money, so they've been emboldened.
[01:57:41.123 --> 01:57:42.043]  They are insane.
[01:57:43.644 --> 01:57:49.346]  Well, this is sort of a Saudi-British operation, which is doing all this.
