[00:00:00.349 --> 00:00:01.570]  Well, so does he.
[00:48:33.010 --> 00:48:34.551]  These aren't the droids you're looking for.
[00:48:34.991 --> 00:48:36.252]  Move along, move along.
[00:48:37.153 --> 00:48:40.115]  The force can have a powerful effect on the weak-minded.
[00:48:40.775 --> 00:48:42.777]  And I'm asking you to not be weak-minded.
[00:48:43.017 --> 00:48:44.058]  And I know you're not weak-minded.
[00:48:46.860 --> 00:48:54.026]  Let me tell you what's coming up in the next hour, because I've been gone for a week, and I've kind of gone off in a hundred different directions and covered a lot of important information.
[00:48:54.326 --> 00:48:55.767]  Let me just tell you what's coming up.
[00:48:58.513 --> 00:48:59.913]  First off, here is the headline.
[00:48:59.953 --> 00:49:01.894]  In fact, you guys even show DrudgeReport.com.
[00:49:02.714 --> 00:49:05.634]  It's also up at Infowars.com, top story.
[00:49:06.074 --> 00:49:07.315]  On Drudge, it's the right-hand story.
[00:49:07.675 --> 00:49:12.976]  But I say Drudge because Drudge really can set the agenda in the media.
[00:49:13.556 --> 00:49:14.416]  And it's a big victory.
[00:49:15.256 --> 00:49:17.797]  It's a victory for myself after 12 years to see things like this.
[00:49:18.477 --> 00:49:20.457]  It's AFP, AP, Reuters, you name it.
[00:49:20.877 --> 00:49:22.558]  Afghan leader alleges U.S.
[00:49:22.598 --> 00:49:23.738]  Taliban colluding.
[00:49:24.895 --> 00:49:28.256]  Mohammed Karzai, and that's a Reuters article that Drudge is linked to.
[00:49:29.697 --> 00:49:42.481]  Now, I myself, you know, I happen to know all about Mohammed Karzai, his brother, the biggest opium dealer in the world, until the West assassinated him because he wanted to make a cut, kind of like they shut up Manuel Noriega in Panama.
[00:49:44.594 --> 00:49:47.476]  I happen to know all the... I'm not bragging, I happen to know all the facts.
[00:49:47.676 --> 00:49:50.098]  I wish the general public knew about all this.
[00:49:50.798 --> 00:49:56.362]  Because I'm not saying Ahmadinejad is a good guy of Iran.
[00:49:56.682 --> 00:50:01.466]  I'm not saying Mohammed Karzai is a good guy of Afghanistan next door.
[00:50:03.627 --> 00:50:09.011]  What I am saying is, is that they are just their own little
[00:50:10.606 --> 00:50:12.347]  Strong men in their area.
[00:50:12.827 --> 00:50:35.899]  The globalists are this larger constellation of above-the-law, diplomatic, immune, under-UN treaty corporations who don't stand for America, who don't stand for Iran, who don't care about Afghanistan or Russia or China or Mexico or Venezuela or Nigeria for that matter.
[00:50:37.120 --> 00:50:38.741]  They care about their interest.
[00:50:39.884 --> 00:50:46.409]  And they hire assassination squads, they run drugs, they run kids, they run snuff films, it's all come out.
[00:50:46.810 --> 00:50:55.436]  The most vicious people in the world are the Fortune 50 or so that really own most of the Fortune 500.
[00:50:57.210 --> 00:51:08.856]  in interlocking directorates who are setting up a global government where you pay taxes through the IMF and World Bank and Ex-Im Bank and OECD directly to them.
[00:51:09.156 --> 00:51:10.457]  This is their world government.
[00:51:10.677 --> 00:51:12.357]  I mean, go watch Davos on C-SPAN.
[00:51:12.558 --> 00:51:13.578]  Go read their statements.
[00:51:13.678 --> 00:51:21.982]  I mean, they want a hundred trillion dollars in the next decade of Western tax money to fund their bank of the world, private world government.
[00:51:22.162 --> 00:51:23.083]  I mean, these are quotes.
[00:51:24.178 --> 00:51:29.540]  You can type into a search engine what I just said and pull up London Telegraph, Davos Press Releases.
[00:51:29.860 --> 00:51:31.161]  I mean, this is what they're building.
[00:51:32.762 --> 00:51:40.525]  But we're like Native Americans who've never come across smallpox, so it didn't kill most Westerners, because Westerners that it was going to kill had already died.
[00:51:43.038 --> 00:51:48.041]  But it almost killed 60, 70, 80 percent of the natives that came in contact with it.
[00:51:48.061 --> 00:51:48.961]  It's the same thing.
[00:51:49.221 --> 00:51:51.322]  We're not used to a corporate takeover.
[00:51:51.822 --> 00:52:00.287]  We're not used to a global government mercenary takeover, where they buy off your governments and write laws to shut you down and control you but exempt themselves.
[00:52:01.307 --> 00:52:08.551]  The G20 in Pittsburgh was corporately run by a corporate office that commanded the police and the military, U.S.
[00:52:08.631 --> 00:52:11.813]  Army and police in a task force from all 50 states.
[00:52:13.160 --> 00:52:29.511]  And they arrested press, they went in universities and arrested people, they said daytime, nighttime curfew, we'll physically attack whoever we want, and when Rob Dues sued and won, my reporter, he was arrested for no reason, on video, non-violently, on a hilltop, videotaping them attacking peaceful people.
[00:52:30.552 --> 00:52:36.936]  When that happened, under immunity laws, we couldn't sue the G20 Consortium.
[00:52:36.956 --> 00:52:38.377]  We had to sue Pittsburgh, and he won.
[00:52:39.482 --> 00:52:41.288]  That was in the Associated Press when I looked that up.
[00:52:41.930 --> 00:52:43.395]  So, let me tell you something.
[00:52:43.877 --> 00:52:45.743]  That's how real the world government is.
[00:52:46.909 --> 00:52:57.780]  That the corporation of South by Southwest, it appears, that's what the police and people said, had called to say we couldn't hand out magazines in downtown Austin, or even have an Infowars bumper sticker.
[00:52:57.980 --> 00:52:59.422]  Now they said no today.
[00:52:59.922 --> 00:53:03.726]  That's just some little, you know, nothing, bottom-feeding, Hollywood wannabe group.
[00:53:04.447 --> 00:53:10.212]  Imagine the mega-bankers who make Ken Lay and Bernie Madoff look like good guys.
[00:53:11.435 --> 00:53:18.878]  Who are involved in trillions and trillions and trillions of dollars of fraudulent derivatives.
[00:53:19.278 --> 00:53:28.882]  They want a world government to back up their operations and to exempt them from all their unconstitutional oppressive laws used to consolidate power.
[00:53:29.062 --> 00:53:30.263]  And that's the heart of all this.
[00:53:32.941 --> 00:53:42.361]  So when I talk about Mohammed Karzai, the puppet president, the dictator, with fake elections, that's on record, just like Hugo Chavez.
[00:53:44.212 --> 00:53:50.134]  But he's Western-installed, on the board in the past of UNICAL, big pipeline company, but he's his own gangster.
[00:53:50.714 --> 00:53:58.256]  And so the other gangsters have gotten mad at him, and they killed his brother, biggest opium dealer in the world a few years ago, you can look all this up.
[00:53:58.276 --> 00:54:12.461]  I'm going to play a special report in the next hour on this, that I cut in 2011, breaking how Al-Qaeda and Taliban... Again, our media is saying, Karzai is saying, you can read his quotes, he says the bomb's going off in Kabul,
[00:54:13.777 --> 00:54:16.378]  ...are a way to keep US and NATO forces there.
[00:54:16.398 --> 00:54:20.781]  Of course, he doesn't tell you because they want the hundred plus billion a year in opium coming out of there.
[00:54:21.301 --> 00:54:26.824]  Opium production in 2001 was 9% to 10% of world production out of Afghanistan.
[00:54:26.844 --> 00:54:27.444]  It's 93% in 2012.
[00:54:27.644 --> 00:54:28.905]  Last year's numbers.
[00:54:29.065 --> 00:54:29.425]  Look it up.
[00:54:30.426 --> 00:54:32.287]  Show people watching on PrisonPlanet.tv.
[00:54:32.607 --> 00:54:36.389]  Just 90 plus percent of opium production worldwide, Afghanistan.
[00:54:37.109 --> 00:54:40.491]  A nine-fold increase in just a few years.
[00:54:42.256 --> 00:54:47.819]  In fact, when troops started coming out saying, we grow the opium, we load it on planes, they hit it in plain view.
[00:54:47.879 --> 00:54:52.481]  They had the Marines and Army come out and go, we do help grow the opium, it's to keep Al-Qaeda from getting it.
[00:54:54.622 --> 00:55:01.426]  But if your kid, or you, get caught with opium, folks, or even caught with a derivative legal prescription drug, you're going to jail.
[00:55:02.369 --> 00:55:07.312]  And the stuff, legal and legal, is shipped in by our so-called government.
[00:55:07.652 --> 00:55:08.812]  It's not our government.
[00:55:09.413 --> 00:55:09.753]  There it is.
[00:55:09.833 --> 00:55:12.614]  Afghanistan is still world's top opium supplier.
[00:55:14.295 --> 00:55:16.937]  And it goes on to say 90% of global supply.
[00:55:16.957 --> 00:55:17.857]  And what's the source on that?
[00:55:19.678 --> 00:55:21.499]  Christian Science Monitor.
[00:55:21.719 --> 00:55:22.580]  I love how they spin it.
[00:55:22.920 --> 00:55:26.882]  Afghans still world's top opium supplier despite 10 years of U.S.
[00:55:26.962 --> 00:55:28.103]  war, U.S.-led war.
[00:55:29.025 --> 00:55:31.467]  That's why it went up.
[00:55:31.547 --> 00:55:36.029]  I mean, I can play Marines on video, Marine Corps Colonel, saying, we grow the opium.
[00:55:36.730 --> 00:55:37.830]  I've talked to the troops.
[00:55:39.551 --> 00:55:40.332]  On air, you've heard them.
[00:55:40.532 --> 00:55:42.893]  They go, yeah, we load it on C-130s and fly it to America.
[00:55:43.274 --> 00:55:53.840]  They land at Air Force bases and Army bases, and the colonels and generals get a cut of it, and then it rolls out on the streets for your daughter to OD, and then a cop, when they pull me over, says, got any drugs in the car?
[00:55:53.860 --> 00:55:56.642]  And I'm like, yeah, I got a cup of coffee right here, buddy.
[00:55:57.605 --> 00:55:58.026]  It's a drug?
[00:55:58.386 --> 00:55:58.987]  Leave me alone!
[00:56:00.509 --> 00:56:03.473]  Don't, don't, I'm not playing your game anymore, okay?
[00:56:05.236 --> 00:56:08.921]  Now why is this so groundbreaking that it's an AP, Reuters, AFP, you name it?
[00:56:10.273 --> 00:56:12.754]  In a provocative speech on Sunday, Karzai said the U.S.
[00:56:12.794 --> 00:56:20.856]  was in daily talks with the Taliban and that insurgent suicide attacks enabled the international military force to justify its presence in Afghanistan.
[00:56:21.237 --> 00:56:25.378]  Quote, the bombs that were detonated in Kabul and Khost were not a show of force.
[00:56:25.418 --> 00:56:31.520]  They were serving America, he said in a televised speech referring to two suicide blasts in which 19 people were killed.
[00:56:33.496 --> 00:56:38.098]  And this is one drug dealer, he's a drug dealer on record, fighting with the banker interest.
[00:56:38.118 --> 00:56:39.639]  See, there's no honor amongst these guys.
[00:56:40.159 --> 00:56:40.459]  U.S.
[00:56:40.479 --> 00:56:41.660]  troops are dying for it.
[00:56:41.940 --> 00:56:42.901]  We're paying for it.
[00:56:43.581 --> 00:56:45.342]  What, the Iraq war was a couple trillion?
[00:56:45.642 --> 00:56:47.663]  How much does the Afghan war cost conservatively?
[00:56:48.363 --> 00:56:49.224]  Over a trillion bucks?
[00:56:49.844 --> 00:56:55.907]  You're paying so smack, poppies can be grown and shipped in here and turned into heroin.
[00:56:57.067 --> 00:56:58.468]  Purified into heroin out of opium.
[00:56:58.848 --> 00:57:00.269]  And I mean, that is a fact.
[00:57:01.055 --> 00:57:06.098]  And then I see national neocons going, Alex Jones is a traitor, saying our government runs Al-Qaeda.
[00:57:06.738 --> 00:57:07.579]  Not our government!
[00:57:07.719 --> 00:57:11.701]  Criminal mega-banks offshore run Al-Qaeda.
[00:57:12.562 --> 00:57:14.343]  Our government is putting Al-Qaeda in Libya.
[00:57:14.623 --> 00:57:18.545]  Syria, they're putting the Muslim Brotherhood in charge, burning churches and blowing things up.
[00:57:18.865 --> 00:57:24.349]  Right now, I've got a stack of news where Christians all over the world and US-backed regimes are being killed.
[00:57:25.089 --> 00:57:32.574]  Our government right now, in Syria, in a two-year war, is putting Al-Qaeda in, burning churches, murdering Christians en masse.
[00:57:32.834 --> 00:57:34.255]  That's mainstream news, okay?
[00:57:34.476 --> 00:57:39.939]  The globalists run Al-Qaeda and they use the threat to take our liberties and the TSA and all of it.
[00:57:40.199 --> 00:57:41.120]  It's elementary.
[00:57:41.340 --> 00:57:42.701]  It's full-spectrum dominance.
[00:57:42.921 --> 00:57:44.102]  Wake up or be slaves.
[00:57:44.342 --> 00:57:45.743]  Hour number two coming up.
[00:57:46.063 --> 00:57:46.664]  I was right.
[00:57:46.884 --> 00:57:47.925]  Apologize to me!
[00:57:51.215 --> 00:57:54.698]  If you're listening, you know your basic freedoms are being threatened every day.
[00:57:54.998 --> 00:57:58.080]  If you're listening, you know the economy is not getting better.
[00:57:58.260 --> 00:58:00.682]  You know gas and food prices are skyrocketing.
[00:58:01.062 --> 00:58:03.004]  Now is the time to get prepared.
[00:58:03.204 --> 00:58:06.046]  For years we've told you about our friends at eFoods Direct.
[00:58:06.186 --> 00:58:09.227]  They have the best tasting long-term storable food on the planet.
[00:58:09.407 --> 00:58:13.347]  This food will taste just as great 25 years from now as it does tonight.
[00:58:13.548 --> 00:58:19.069]  A long-term food supply allows you to freeze the cost and the availability of the one thing you need most.
[00:58:19.389 --> 00:58:22.749]  Be prepared and get your supply from eFoods Direct.
[00:58:23.050 --> 00:58:28.311]  Right now is the best time to stock up and save hundreds of dollars with free shipping on all food supplies.
[00:58:28.551 --> 00:58:29.951]  Give yourself peace of mind.
[00:58:30.211 --> 00:58:30.991]  And be prepared.
[00:58:31.011 --> 00:58:37.975]  Act now and call 800-409-5633 or visit efoodsdirect.com slash Alex.
[00:58:38.235 --> 00:58:40.757]  Get free shipping on all orders for a limited time.
[00:58:40.877 --> 00:58:46.980]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[00:58:47.180 --> 00:58:49.822]  You can bet your life on eFoodsDirect.
[00:58:51.123 --> 00:58:56.966]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:58:57.873 --> 00:59:03.777]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:59:04.638 --> 00:59:14.705]  Our most popular silver-based products are the 32-ounce Nano Silver Solutions, our 2-ounce Nano Silver Nasal Applicators, as well as our all-natural silver soaps.
[00:59:15.586 --> 00:59:18.889]  Just released is our 100% natural silver gel.
[00:59:19.729 --> 00:59:25.914]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:59:26.634 --> 00:59:37.062]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[00:59:37.903 --> 00:59:45.589]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:59:46.670 --> 00:59:49.592]  That's www.silverlungs.com
[00:59:51.553 --> 00:59:54.434]  Coast to coast, direct from Austin.
[00:59:55.135 --> 00:59:59.236]  You're listening to the Alex Jones Broadcasting Network.
[01:00:02.298 --> 01:00:08.320]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:08.920 --> 01:00:11.962]  It's Alex Jones and the GCN Radio Network.
[01:00:13.422 --> 01:00:17.384]  Alright, ladies and gentlemen, I'm back in the saddle again in this segment and the next.
[01:00:19.735 --> 01:00:28.443]  I'm going to break down how big a deal it is to have Mohammed Karzai, who is a thug, but put in by the West, come out and say, look, the U.S.
[01:00:28.503 --> 01:00:37.271]  government, that means criminal elements that run it, are staging terror attacks as a pretext to keep control here in Afghanistan of the opium.
[01:00:37.971 --> 01:00:39.313]  That's what the full speech gets into.
[01:00:42.808 --> 01:00:44.549]  And it's the elephant in the room.
[01:00:44.849 --> 01:00:50.772]  The Taliban was hired in the late 70s and then Al-Qaeda was created to take over the region.
[01:00:51.232 --> 01:00:53.553]  The West has always funded the radical Muslims.
[01:00:54.153 --> 01:00:57.295]  And again, I have this special report coming up.
[01:00:57.355 --> 01:00:59.836]  Guys, I hit print on my special report.
[01:00:59.936 --> 01:01:04.438]  It's Al-Qaeda 100% Pentagon run and I think that printer must be out of
[01:01:05.578 --> 01:01:05.978]  It doesn't matter.
[01:01:05.998 --> 01:01:07.259]  I just want to plug this report.
[01:01:07.319 --> 01:01:08.219]  We come back and play it.
[01:01:08.239 --> 01:01:09.320]  Now this is from 2011.
[01:01:09.380 --> 01:01:09.720]  March 31st, 2011.
[01:01:09.840 --> 01:01:11.120]  So that's two years ago.
[01:01:11.140 --> 01:01:13.181]  That's two years ago I put the piece out.
[01:01:13.201 --> 01:01:14.242]  Al Qaeda 100% Pentagon run.
[01:01:24.932 --> 01:01:29.235]  And by the way, I don't deserve any kudos or any accolades on this front.
[01:01:29.375 --> 01:01:35.800]  I mean, this is like going, Alex Jones said that the Yankees baseball team is in New York.
[01:01:37.421 --> 01:01:39.342]  And I went and looked and it's in New York.
[01:01:39.442 --> 01:01:41.604]  Man, that guy is, whoa!
[01:01:42.024 --> 01:01:42.725]  That guy's smart.
[01:01:43.165 --> 01:01:43.425]  Whoa!
[01:01:44.346 --> 01:01:44.606]  Whoa!
[01:01:45.527 --> 01:01:45.787]  Whoa!
[01:01:47.588 --> 01:01:50.030]  I mean, I've never heard of somebody this smart.
[01:01:52.545 --> 01:01:54.466]  And it's not that the general public's stupid.
[01:01:54.706 --> 01:01:56.647]  They're experts in mindless garbage.
[01:01:56.667 --> 01:02:02.749]  That's what Bernays and the psych warfare chiefs 80, 90 years ago wrote multiple books on bragging.
[01:02:03.730 --> 01:02:05.310]  Let's not call it the Department of War.
[01:02:05.330 --> 01:02:06.711]  Let's call it the Department of Defense.
[01:02:07.591 --> 01:02:09.532]  Let's have feminists smoke cigarettes.
[01:02:10.172 --> 01:02:12.533]  The sun lady liked to smoke cigarettes, so women weren't buying them.
[01:02:13.154 --> 01:02:16.555]  And let's say it's feminists who smoke cigarettes, and we'll get a new market.
[01:02:17.075 --> 01:02:18.736]  It's all about manipulating you.
[01:02:18.936 --> 01:02:20.977]  Well, I want to tell you all the magic tricks.
[01:02:22.659 --> 01:02:25.441]  And what's funny is they've all written blueprints how they're doing it.
[01:02:25.681 --> 01:02:26.562]  They're that arrogant.
[01:02:27.382 --> 01:02:28.983]  I mean, it was in the news.
[01:02:30.104 --> 01:02:32.205]  Because the press is controlled, but they're just yes-men.
[01:02:32.225 --> 01:02:33.646]  They're not even operatives, most of them.
[01:02:34.067 --> 01:02:34.827]  It was in the news.
[01:02:35.167 --> 01:02:36.268]  Al-Qaeda trained at U.S.
[01:02:36.348 --> 01:02:36.868]  bases.
[01:02:36.908 --> 01:02:38.910]  This colonel went public, Colonel Butler.
[01:02:39.630 --> 01:02:41.031]  Al-Qaeda trained at this air base.
[01:02:41.091 --> 01:02:42.292]  Al-Qaeda trained at this Navy base.
[01:02:42.352 --> 01:02:43.993]  Al-Qaeda went to this defense language school.
[01:02:44.373 --> 01:02:47.736]  Yes, the head of the embassy says they were ordered to let Al-Qaeda in, by name.
[01:02:48.900 --> 01:02:51.221]  There was a secret program with Mohamed Adda.
[01:02:51.762 --> 01:03:01.788]  I mean, and then I went and I interviewed Springman and I interviewed the people and I called him and I went, folks, all I know is the hijackers were double U.S.
[01:03:01.868 --> 01:03:02.808]  agents bare minimum.
[01:03:03.029 --> 01:03:04.189]  This should be a news item.
[01:03:04.910 --> 01:03:06.571]  Hey, folks, they're buying billions of bullets.
[01:03:07.211 --> 01:03:07.972]  There are no bullets.
[01:03:07.992 --> 01:03:09.292]  There are no armored vehicles.
[01:03:10.393 --> 01:03:13.455]  No one, you know, the government doesn't run Al Qaeda, even though it's all admitted.
[01:03:13.715 --> 01:03:14.916]  And now Mohamed Karzai.
[01:03:16.445 --> 01:03:17.806]  is running around saying this.
[01:03:18.526 --> 01:03:22.749]  And again, I don't agree with him because I just want to agree.
[01:03:22.989 --> 01:03:24.130]  I know this story's true.
[01:03:24.370 --> 01:03:38.019]  We had army generals and colonels go public in the Times of London and San Francisco Chronicle about the airlift of evil in 2002, saying they would capture Taliban generals, they would capture Al-Qaeda commanders, and they would be ordered to release them.
[01:03:38.059 --> 01:03:39.140]  But wait, don't just release them.
[01:03:40.441 --> 01:03:41.582]  Here is a chest
[01:03:42.947 --> 01:03:44.048]  Of gold bars.
[01:03:44.068 --> 01:03:52.732]  You know how much a large chest was described to each person to go start their new operation in Pakistan?
[01:03:55.322 --> 01:04:17.208]  And it's incredible how they BS these top Muslims because they're all part of these weird masonic Muslim lodges and they really think they're part of the Red Fez Brigade and all this weird stuff and there's this back channel but really it's just criminals on top and even the suicide bombers think they're fighting America and all they're adding is a simulant so that there are real people killing our troops so there's an excuse to be there.
[01:04:17.528 --> 01:04:21.469]  See, if there aren't people killing our troops there's no reason to be there so you don't...
[01:04:22.449 --> 01:04:23.410]  This is so amazing.
[01:04:24.030 --> 01:04:28.633]  It's on record that they took like 10, 12, 13, 14 year old kids and put them in rings.
[01:04:29.614 --> 01:04:30.235]  In ditches.
[01:04:31.535 --> 01:04:32.156]  In trenches.
[01:04:33.997 --> 01:04:37.440]  In the weeks before 9-11, knowing the attack was coming.
[01:04:37.460 --> 01:04:38.160]  It was all staged.
[01:04:38.600 --> 01:04:39.521]  The fight for Allah.
[01:04:40.001 --> 01:04:41.583]  CIA, Al Qaeda commanding them.
[01:04:42.583 --> 01:04:46.066]  And then they weren't allowed to attack the actual cities with the bombardments.
[01:04:46.086 --> 01:04:51.730]  They just killed kids as a simulant for our news cameras to say, look we've gone and invaded.
[01:04:52.697 --> 01:04:54.463]  I mean, let me tell you, is that not evil?
[01:04:55.126 --> 01:04:56.109]  Is that not incredible?
[01:04:56.591 --> 01:04:58.257]  And that's all that's going on here, folks.
[01:04:59.514 --> 01:05:01.154]  Introducing Pro-1.
[01:05:01.414 --> 01:05:04.935]  All of your filtration in one system, portable, on the go.
[01:05:05.055 --> 01:05:09.456]  No more do you have two or three filters to just reduce sodium fluoride.
[01:05:09.596 --> 01:05:15.597]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:05:15.717 --> 01:05:26.679]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[01:05:26.699 --> 01:05:29.360]  It is the only one that does it and out of the gates.
[01:05:29.540 --> 01:05:32.981]  We have it discounted at 10% off with promo code WATER.
[01:05:33.181 --> 01:05:50.164]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:05:50.484 --> 01:05:55.785]  Get your Pro-Pure with a new Pro-1 filter today at InfoWareStore.com or by calling 888-253-3139.
[01:06:03.325 --> 01:06:06.334]  Crashing through the lies and disinformation.
[01:06:06.935 --> 01:06:11.087]  It's Alex Jones on the GCN Radio Network.
[01:06:19.198 --> 01:06:36.525]  Well, the known opium dealer, whose brother was the admitted top opium dealer in the world, Mohammed Karzai, has come out in a major speech saying that the United States is running Al Qaeda and Taliban and bombing bases and bombing hotels as a pretext to stay there.
[01:06:37.105 --> 01:06:39.607]  Now, he's a horrible thug, but a dictator.
[01:06:39.647 --> 01:06:41.367]  They have fake elections put in by the West.
[01:06:41.847 --> 01:06:42.808]  It's not the U.S.
[01:06:42.888 --> 01:06:43.348]  government.
[01:06:43.608 --> 01:06:45.089]  It's the criminal globalist
[01:06:45.789 --> 01:06:47.230]  that are running Al-Qaeda.
[01:06:47.250 --> 01:06:56.796]  And here's a report I filed on March 31st, 2011 titled, Al-Qaeda 100% Pentagon Run, breaking it all down.
[01:06:57.536 --> 01:07:04.861]  Again, the fact is, the Al-Qaeda is used to take over countries, it's used to threaten America, it's used to bring in world government.
[01:07:05.141 --> 01:07:07.462]  Al-Qaeda works for the globalists, here it is.
[01:07:08.123 --> 01:07:10.124]  The system thinks you're stupid.
[01:07:10.264 --> 01:07:11.625]  They think you're morons.
[01:07:12.981 --> 01:07:16.333]  And I'm about to cover one of the biggest examples of this in modern history.
[01:07:16.714 --> 01:07:19.263]  One of the biggest hoaxes I've ever seen.
[01:07:20.592 --> 01:07:38.445]  Anyone who's followed the news for the last few decades, anyone who's researched admitted mainline history knows that Al-Qaeda was CIA created with the backing and support of the Saudi Arabians and the Israelis as well as Pakistani intelligence.
[01:07:38.925 --> 01:07:49.493]  Zbigniew Brzezinski's written two books bragging that in 79 they created the group, had them attack the Russians to get them to then invade Afghanistan so that the Soviets could have their quote Vietnam.
[01:07:49.853 --> 01:07:50.494]  This is a fact.
[01:07:51.196 --> 01:07:55.484]  And the Muslim brigades being controlled by British intelligence goes back to Lawrence of Arabia.
[01:07:55.805 --> 01:08:00.554]  And then Hitler took over the Middle East during the first few years of World War II, and they went over to his control.
[01:08:01.380 --> 01:08:11.744]  But the hoax is that in the attack against the Serbs to take over Serbia, it was admitted Al-Qaeda and Osama Bin Laden running those operations.
[01:08:12.344 --> 01:08:22.968]  And then NATO came in and bombed all of Serbia and they were forced to give up one-third of their land basically to Albanian-backed Muslim rebels who were calling themselves Al-Qaeda.
[01:08:23.288 --> 01:08:29.631]  Then, of course, we have the attacks of 9-11 and the Newsweek headlines about hijackers trained at U.S.
[01:08:29.711 --> 01:08:35.615]  bases and the Dean of the Defense Language School coming out and saying that they were trained at U.S.
[01:08:35.655 --> 01:08:36.055]  bases.
[01:08:36.535 --> 01:08:40.837]  And then you have the Times of London as well reporting on the airlift of evil.
[01:08:41.218 --> 01:08:44.059]  Months after the Afghanistan war started, U.S.
[01:08:44.119 --> 01:08:48.982]  military and British military captured thousands of top al-Qaeda and Taliban commanders.
[01:08:49.662 --> 01:08:57.144]  And they would be ordered to release them and fly them out into Pakistan to start the next wave of destabilization.
[01:08:57.764 --> 01:09:06.586]  So Al-Qaeda, on record, is a CIA slash British slash Israeli slash Saudi Arabian creation.
[01:09:07.506 --> 01:09:09.787]  And they're used all over the world.
[01:09:10.667 --> 01:09:30.627]  And then you add to that Fox News AP, last October 2010, reporting, Amrullah Al-Awlaki, the guy they're now saying is more powerful than Osama Bin Laden, trained in the U.S., ran the underwear bombing, the Christmas Day event, ran the Fort Hood shooting, ran the Times Square attack, the list goes on and on, the shoe bomber.
[01:09:31.684 --> 01:09:45.443]  He's always handling these patsies and it turns out he's secretly hanging out at the Pentagon when he's been on the most wanted list and getting orders and having dinner with the Secretary of the Army and Top Brass while he's on the news as the head of Al Qaeda.
[01:09:45.803 --> 01:09:47.405]  Julie Kurtz transmits from Washington.
[01:09:47.866 --> 01:09:49.027]  You've got to be kidding me.
[01:09:50.106 --> 01:09:51.166]  Yeah, here's what we know.
[01:09:51.286 --> 01:10:02.349]  Fox News has learned that Anwar al-Awlaki, the American Muslim cleric, remember him with a worldwide following, dined with military brass at the Pentagon within months of the 9-11 attacks.
[01:10:03.109 --> 01:10:12.152]  Now, you add to this hoax, now, that the openly Western-funded rebels in the east of Libya, and I'm not saying Gaddafi's a good guy.
[01:10:12.692 --> 01:10:16.333]  The point is, the West overthrew Egypt in its own puppet.
[01:10:17.642 --> 01:10:40.627]  to the east of libya they brought down tunisia now it's admitted that british special forces were inside eastern libya even before the latest rebellion started so al-qaeda rebels and it's admitted that the head of the libyan rebels was trained by the cia for decades in virginia and he admits that he's working with al-qaeda
[01:10:41.207 --> 01:10:41.668]  Al Qaeda!
[01:10:42.268 --> 01:10:48.775]  And so I have to get up here and either say no to this hoax and expose the facts or say I'm a bad American.
[01:10:49.375 --> 01:10:53.199]  Because I refuse to say that now Al Qaeda are freedom fighters and great people.
[01:10:54.230 --> 01:10:58.513]  I must refuse to be ignorant and not face the facts of history.
[01:10:59.053 --> 01:11:05.717]  But the average gullible person out there who buys into the system will make the decision to say, oh, I guess Al Qaeda's good.
[01:11:06.157 --> 01:11:06.878]  It's like 1984.
[01:11:07.178 --> 01:11:08.859]  We've never been at war with East Asia.
[01:11:09.079 --> 01:11:11.420]  And the next day, we've always been at war with East Asia.
[01:11:12.181 --> 01:11:18.445]  And if you pointed out that, well, you said we were at war with them yesterday, but we're not at war today, and that we were never at war,
[01:11:19.881 --> 01:11:28.895]  then you get arrested in that system and that's basically where this country and where the west is going where the system thinks we're so stupid
[01:11:31.155 --> 01:11:43.103]  Western intelligence is in the east of Libya, using radical Muslim Al-Qaeda, backed out of Saudi Arabia and arms out of Saudi Arabia and Egypt, to destabilize Qaddafi.
[01:11:43.403 --> 01:11:46.545]  Qaddafi then fights armed force trying to overthrow the government.
[01:11:47.205 --> 01:11:48.806]  And our media calls them protesters.
[01:11:49.307 --> 01:11:54.210]  Protesters who had tanks and missile launchers and Western weapons.
[01:11:54.390 --> 01:11:55.551]  Oh, the poor protesters.
[01:11:55.990 --> 01:11:58.031]  And the media lied and said he strafed protesters.
[01:11:58.051 --> 01:11:58.972]  Turned out that wasn't true.
[01:11:59.232 --> 01:12:03.795]  The media lied and said that he'd run to Venezuela to try to give the rebels support, think they would win.
[01:12:04.435 --> 01:12:10.519]  It doesn't mean that there aren't groups in Libya who don't like the goofy dictator Muammar Gaddafi.
