[00:00:08.116 --> 00:00:10.365]  Oh, yeah.
[00:55:53.582 --> 00:55:56.025]  Now put this into context, if you will.
[00:55:56.618 --> 00:56:06.564]  We're only talking about a country of a million, and you know, you're talking about the hollow point bullets and what Homeland Security has been doing, and you'd be right on top of that.
[00:56:07.545 --> 00:56:13.028]  Suppose 300 million people can't get their money out of the banks.
[00:56:13.628 --> 00:56:19.232]  Suppose there's a bank holiday and you can't get your dough out.
[00:56:19.612 --> 00:56:22.594]  Do you want to see chaos like we've never seen before?
[00:56:23.826 --> 00:56:30.450]  It's going to be coming to a city and a town near you if the trends are allowed to continue the way they're going.
[00:56:31.030 --> 00:56:35.532]  And this is something that I don't think a lot of people are interested in talking about.
[00:56:36.093 --> 00:56:38.514]  You know, the mainstream media doesn't want to talk about this.
[00:56:38.574 --> 00:56:43.597]  They're trying to make it seem like Cyprus is its little island and it's self-contained and this won't spread.
[00:56:43.977 --> 00:56:44.937]  This isn't going to come to us.
[00:56:45.438 --> 00:56:47.259]  We're riding high on the stock market, Gerald.
[00:56:47.659 --> 00:56:49.460]  Why are you preaching such doom and gloom?
[00:56:50.290 --> 00:56:50.970]  Yep, that's right.
[00:56:51.050 --> 00:56:52.871]  Oh yeah, we're riding high in the stock market.
[00:56:52.911 --> 00:57:06.395]  Right, the S&P still can't break its level of where it was in 2007, and they're all rejoicing about the rally in the stock market, which accounting for inflation, the market should be a thousand points higher than it is now.
[00:57:06.855 --> 00:57:09.456]  And again, just a little gold story.
[00:57:09.876 --> 00:57:13.177]  What was gold when the stock market hit its height in around 2007?
[00:57:13.257 --> 00:57:13.437]  Like $200,000?
[00:57:17.378 --> 00:57:18.219]  700 and something, yeah.
[00:57:18.239 --> 00:57:19.039]  What's it worth now?
[00:57:19.560 --> 00:57:20.280]  About $1,600, yeah.
[00:57:20.320 --> 00:57:23.602]  Hey, isn't that a little better than the market's doing?
[00:57:24.022 --> 00:57:26.744]  Oh, and you remember that wonderful NASDAQ?
[00:57:27.164 --> 00:57:30.426]  Yeah, the dot-com boom back there in 2000.
[00:57:30.786 --> 00:57:34.589]  What was it at, about $5,000 when it crashed?
[00:57:35.089 --> 00:57:37.350]  And what is it now, 13 years later?
[00:57:37.370 --> 00:57:40.292]  Oh, gee, it's only down to $3,000.
[00:57:40.552 --> 00:57:41.833]  Oh, it's doing dandy.
[00:57:43.106 --> 00:57:49.427]  Yeah, what they do is they move the bar backwards, and then when you get almost to where you were ten years later, they go, look how great we're doing!
[00:57:49.887 --> 00:57:52.808]  And then they move the bar back, and then they're going to do the same thing again.
[00:57:52.868 --> 00:57:55.029]  People don't realize there's another bubble.
[00:57:55.049 --> 00:57:55.989]  We've got another bubble coming.
[00:57:56.229 --> 00:57:59.990]  Let's go back to Cyprus, and then you've got this small economy.
[00:58:00.290 --> 00:58:02.230]  How is this going to affect us in the United States?
[00:58:02.290 --> 00:58:06.851]  Is this a litmus test for, hey, the technocrats can just go in and take 40% here?
[00:58:07.131 --> 00:58:08.752]  Are they going to start doing it to the other countries?
[00:58:08.772 --> 00:58:10.112]  What do you think is going to happen?
[00:58:10.712 --> 00:58:11.853]  I think what you just said.
[00:58:11.873 --> 00:58:14.895]  They just proved that they're going to take it from anyone.
[00:58:15.275 --> 00:58:26.683]  Because of the way the banking system is, we have FDIC, don't forget, where they have like $16 trillion worth of deposits in there, a number like that, into tens of trillions, maybe about $10 trillion.
[00:58:27.283 --> 00:58:29.145]  And how much money do they have in to back it?
[00:58:30.570 --> 00:58:31.611]  Try $33 billion.
[00:58:31.852 --> 00:58:32.292]  That's right.
[00:58:32.332 --> 00:58:33.353]  Call up the FDIC.
[00:58:33.393 --> 00:58:33.874]  They'll tell you.
[00:58:33.894 --> 00:58:34.915]  And then you know what they'll tell you?
[00:58:35.335 --> 00:58:38.318]  Yeah, but we could draw another $100 billion from it.
[00:58:39.259 --> 00:58:39.960]  From the Feds.
[00:58:40.701 --> 00:58:41.902]  They got no money to back it.
[00:58:42.623 --> 00:58:44.084]  Here's what I believe they're going to do.
[00:58:44.124 --> 00:58:46.187]  They did it before and they could do it again.
[00:58:46.920 --> 00:58:49.681]  When they call a bank holiday, and again, this is a litmus test.
[00:58:49.721 --> 00:58:51.102]  They're seeing what they can get away with.
[00:58:51.622 --> 00:58:55.283]  They're saying that when you put your money in the bank, it's really not your money.
[00:58:55.343 --> 00:58:56.364]  These are private banks.
[00:58:56.644 --> 00:58:58.724]  You're making an investment in that bank.
[00:58:59.205 --> 00:58:59.325]  Oh.
[00:58:59.805 --> 00:59:00.285]  Yes.
[00:59:00.805 --> 00:59:01.846]  Yeah, you're a lender.
[00:59:01.866 --> 00:59:03.286]  You're taking a risk.
[00:59:03.586 --> 00:59:09.969]  It's not what you learn in high school, that you need to get a savings account and save your money in the bank, because that's the safe way to do it.
[00:59:11.729 --> 00:59:21.571]  That was before the criminal gang of the Clintons, Slick Willy, and his boys deregulated the banking industry by killing the Glass-Steagall Act.
[00:59:21.711 --> 00:59:23.012]  Right.
[00:59:23.252 --> 00:59:28.013]  So in those days, yes, that's what made sense, because they had controls.
[00:59:28.033 --> 00:59:30.213]  You know, there was no such thing as Bank of America.
[00:59:30.233 --> 00:59:31.453]  They were out in California.
[00:59:31.954 --> 00:59:32.594]  Small bank.
[00:59:32.614 --> 00:59:33.654]  There was no Wells Fargo.
[00:59:33.674 --> 00:59:34.374]  They were out there.
[00:59:34.394 --> 00:59:38.115]  They didn't allow, up until very recently,
[00:59:40.231 --> 00:59:41.852]  Interstate banking!
[00:59:42.172 --> 00:59:52.278]  You had all banks, you couldn't do banking outside of the state limits, because they tried to control it because they learned what happened during the 1930s, and plus other controls.
[00:59:52.698 --> 00:59:54.439]  So here's what they'll do, I believe.
[00:59:56.140 --> 01:00:05.505]  You go back to the National Emergency Banking Act of 1933, when FDR made people bring in their gold and sell it to the feds.
[01:00:06.448 --> 01:00:14.497]  That's right, and if you didn't do it, it was against the law, you get 10 years in jail, and if they found you with gold, you'll penalize three times the amount of what they found.
[01:00:15.098 --> 01:00:21.525]  So, they made people sell it back to the Fed at $20.65 an ounce.
[01:00:22.586 --> 01:00:24.588]  After they got it all in, or thought they did,
[01:00:25.612 --> 01:00:29.713]  They re-pegged the price of gold, because back then, the dollar was pegged to gold.
[01:00:30.033 --> 01:00:31.534]  That's what the runs on the banks were.
[01:00:31.914 --> 01:00:34.815]  Because you could take that dollar and turn it in for gold.
[01:00:35.155 --> 01:00:38.035]  People were turning it in for gold, and they didn't have the gold.
[01:00:38.716 --> 01:00:40.236]  So, they called a bank holiday.
[01:00:40.796 --> 01:00:45.578]  After they got all the gold in, they re-pegged the price of gold from $20.65 an ounce to $35 an ounce!
[01:00:51.010 --> 01:00:55.995]  You just took a 70 percent, I know you'll like this word, haircut!
[01:00:56.015 --> 01:00:56.716]  Yeah!
[01:00:56.896 --> 01:00:58.037]  Yeah.
[01:00:58.558 --> 01:00:58.998]  Yeah.
[01:00:59.639 --> 01:01:01.320]  So they devalued the dollar.
[01:01:02.722 --> 01:01:04.664]  And that's what I believe they're going to do again.
[01:01:04.724 --> 01:01:06.205]  It's going to be a devaluation.
[01:01:07.253 --> 01:01:28.888]  And that's how they're going to try to get us out of this whole debt crisis, because as every intelligent human being knows, there's absolutely no way the United States is going to pay off that $16.5 trillion in debt that we have, plus the, what is it, the hundreds of trillions of unfunded things that we have to pay for in pensions and benefits, etc.
[01:01:29.728 --> 01:01:32.470]  So there's no way they're going to be able to get us out of this.
[01:01:32.890 --> 01:01:48.762]  And again, if there is a bank holiday, there's no way the FDIC can back and control the loss of your money when they only have $33 billion in the bank to cover $10 trillion worth of deposits.
[01:01:49.462 --> 01:01:51.864]  Yeah, that doesn't add up even if you're into fuzzy math.
[01:01:52.812 --> 01:01:53.272]  Yeah, right.
[01:01:53.673 --> 01:01:55.394]  So how can we fix this?
[01:01:55.414 --> 01:01:58.215]  I mean, we're at the anniversary of a crucifixion.
[01:01:58.255 --> 01:01:59.756]  Are we going to crucify bankers?
[01:01:59.996 --> 01:02:03.458]  We're going to let them go, obviously, because they're perfect and they know everything.
[01:02:03.498 --> 01:02:04.579]  But what can we do to fix this?
[01:02:04.599 --> 01:02:06.140]  I mean, what can the average guy out there do?
[01:02:06.500 --> 01:02:14.804]  Well, again, only speaking for myself, as you well know, I've been buying gold since 1978, and silver as well, not as much.
[01:02:16.445 --> 01:02:19.367]  And only speaking for myself, I don't give financial advice.
[01:02:19.952 --> 01:02:25.415]  Number two is that we have to put back in place the laws that prevented this from happening before.
[01:02:26.075 --> 01:02:28.616]  Glass-Steagall has to be totally reinstated.
[01:02:29.057 --> 01:02:29.557]  Totally.
[01:02:30.017 --> 01:02:31.078]  It's the only way.
[01:02:31.798 --> 01:02:40.703]  And along with that, all of the trade agreements that were broken, that were put in place so we would have jobs here that paid living wages.
[01:02:41.483 --> 01:02:46.706]  I mean, what kind of country are we when we can't make our own shirts and shoes?
[01:02:47.566 --> 01:02:49.368]  We don't make our computers.
[01:02:49.789 --> 01:02:54.114]  It was more than just offshoring our jobs to foreign countries.
[01:02:54.575 --> 01:02:56.638]  They offshored our brains.
[01:02:57.158 --> 01:03:02.505]  Do you think the Chinese would be able to pull off what they have if the
[01:03:02.985 --> 01:03:19.515]  If the political criminals, the mafia, didn't sell everything that we had to them, they sold our labor, they sold our minds, they sold our hearts and intelligence for fractions of pennies on the dollar.
[01:03:19.915 --> 01:03:25.959]  And to add to that, Paul Craig Roberts recently wrote an article about how the innovation goes with production.
[01:03:26.579 --> 01:03:27.981]  So our futures are gone, too.
[01:03:28.021 --> 01:03:33.706]  How they say, oh, well, we're going to innovate here and then put it into China and have them produce the goods.
[01:03:33.806 --> 01:03:35.828]  No, the innovation's going to China.
[01:03:36.409 --> 01:03:38.531]  So that's the future that they said we're going to have.
[01:03:38.631 --> 01:03:40.673]  And then everything else is getting replaced by robots.
[01:03:40.693 --> 01:03:44.877]  They said we're going to have robot journalists, we're going to have robot service people now.
[01:03:45.498 --> 01:03:46.599]  Everything's going to be robots.
[01:03:46.619 --> 01:03:47.560]  So what are we going to be doing?
[01:03:47.700 --> 01:03:49.162]  We're going to be left around being useless.
[01:03:49.822 --> 01:03:52.223]  Well, again, we've become a service sector society.
[01:03:52.243 --> 01:03:53.623]  Think of the word service.
[01:03:54.163 --> 01:03:58.064]  Service, servitude, servant, serf.
[01:03:58.784 --> 01:03:59.344]  Capisce?
[01:03:59.404 --> 01:04:02.185]  And boy, do I respect Dr. Paul Craig Roberts.
[01:04:02.265 --> 01:04:05.146]  As you know, he's one of the contributors to the Trends Journal.
[01:04:05.486 --> 01:04:09.807]  So, a lot of what I also say, you know, I pick up from him as well.
[01:04:09.827 --> 01:04:13.288]  You know, he talks about, are they rigging gold prices?
[01:04:14.148 --> 01:04:16.428]  And one thing he brought up that I didn't think about.
[01:04:16.488 --> 01:04:18.449]  Yeah, I know that they rigged the LIBOR rates.
[01:04:18.609 --> 01:04:21.989]  I mean, what is that, $700 trillion worth of rigging?
[01:04:22.189 --> 01:04:22.409]  Right.
[01:04:22.629 --> 01:04:27.390]  And then he made the point, yeah, and they're rigging the bond market right in front of our eyes.
[01:04:27.470 --> 01:04:28.690]  Nobody's talking about that.
[01:04:29.011 --> 01:04:30.711]  The Fed is rigging the bond market.
[01:04:30.731 --> 01:04:37.292]  They're buying $85 billion worth of bonds and securities each month.
[01:04:37.852 --> 01:04:39.292]  They're rigging the markets.
[01:04:39.772 --> 01:04:41.153]  And that money's coming out of thin air.
[01:04:41.793 --> 01:04:43.073]  That money comes out of thin air, too.
[01:04:43.593 --> 01:04:44.554]  Yeah.
[01:04:45.695 --> 01:04:54.023]  It's a total scam and yet we keep believing that these people can somehow get us out of the crisis that they got us into in the first place.
[01:04:55.017 --> 01:04:56.959]  Yes, and that's the tragedy.
[01:04:57.099 --> 01:05:12.633]  And for anybody that thinks that these people that got us into the problems are going to get us out, and they come from a higher order... You know, the story that I... my favorite story of the year was when they found King Richard III's bones under a parking lot.
[01:05:13.214 --> 01:05:13.574]  You know?
[01:05:13.975 --> 01:05:15.916]  Get over the ego, Chip, man.
[01:05:16.056 --> 01:05:16.397]  Exactly.
[01:05:16.417 --> 01:05:18.559]  You know, you're just dust and bones.
[01:05:18.819 --> 01:05:19.600]  Dust in the wind.
[01:05:20.020 --> 01:05:20.481]  Yeah.
[01:05:21.201 --> 01:05:32.848]  And so stop looking up to these clowns and start rising up and finding the greatness within yourself, everyone, so that we could change this future, because it can be changed.
[01:05:33.348 --> 01:05:38.071]  If we keep following the sociopaths and psychopaths, well, you know that path.
[01:05:38.491 --> 01:05:39.732]  It's the path of ruin.
[01:05:40.132 --> 01:05:41.613]  Hey, let's start another war.
[01:05:41.673 --> 01:05:42.934]  Korea looks really great.
[01:05:43.274 --> 01:05:44.815]  Lost the first Korean War.
[01:05:45.155 --> 01:05:46.736]  Why not lose the second one?
[01:05:47.036 --> 01:05:47.857]  But this time,
[01:05:48.957 --> 01:05:52.399]  Let's turn a lot of people into glass in the meantime.
[01:05:52.419 --> 01:05:54.020]  Yeah, I'm actually scared.
[01:05:54.200 --> 01:05:57.262]  On the Drudge Report this morning, they said he's targeting Austin, Texas.
[01:05:57.862 --> 01:05:58.303]  Oh, yeah.
[01:05:58.403 --> 01:06:00.624]  But he must know Alex is there, you know.
[01:06:00.864 --> 01:06:09.109]  Well, I think he probably heard a few things Alex said about him, Kim Jong-un, and he's taken personal offense and all weapons open fire, you know.
[01:06:09.169 --> 01:06:10.810]  I mean, this is nonsense.
[01:06:10.890 --> 01:06:11.610]  I mean, really.
[01:06:12.030 --> 01:06:13.551]  I mean, what is North Korea?
[01:06:13.591 --> 01:06:15.712]  They have a couple of bombs, they'll turn to nothing.
[01:06:15.732 --> 01:06:16.593]  They got some bicycles.
[01:06:17.153 --> 01:06:18.395]  They got some bicycles.
[01:06:19.015 --> 01:06:20.677]  They still have rickshaws, I'm sure.
[01:06:21.599 --> 01:06:24.442]  And so, you know, I mean, and in the United States, I love it.
[01:06:24.482 --> 01:06:32.332]  They send, you know, B-2 squadrons, you know, bat-like planes over the peninsula and into the area around.
[01:06:32.753 --> 01:06:33.033]  Oh, yeah.
[01:06:33.113 --> 01:06:34.094]  Oh, they're gonna bomb?
[01:06:34.895 --> 01:06:36.836]  North Korea with nuclear weapons.
[01:06:36.896 --> 01:06:37.536]  That's great.
[01:06:37.856 --> 01:06:40.798]  And you know what's so great about these new nuclear weapons?
[01:06:41.818 --> 01:06:45.960]  All of the fallout stays exactly where you bombed them.
[01:06:46.420 --> 01:06:48.261]  So it won't go into Japan.
[01:06:48.281 --> 01:06:50.242]  It won't go into China.
[01:06:50.582 --> 01:06:53.244]  It won't go into South Korea.
[01:06:53.564 --> 01:06:54.924]  It won't go into the water.
[01:06:54.945 --> 01:06:57.606]  But hey, who cares about the water and the air anyway?
[01:06:57.946 --> 01:06:59.447]  We have Fukushima.
[01:06:59.467 --> 01:07:00.107]  Exactly.
[01:07:00.347 --> 01:07:04.451]  Fukushima one way, your Fukushima another way.
[01:07:05.391 --> 01:07:07.213]  Yeah, you said it, Gerald.
[01:07:07.853 --> 01:07:16.581]  It is just utter insanity and it keeps growing on these levels that, you know, it used to be it took 10 years to get where we've gone in three months.
[01:07:16.901 --> 01:07:18.883]  Now it's just, it's hyper accelerating.
[01:07:20.043 --> 01:07:20.903]  I think they're doing it.
[01:07:20.943 --> 01:07:25.965]  It's like they have to keep throwing gasoline on the fire, but then all of a sudden they run out of fuel.
[01:07:26.385 --> 01:07:27.485]  So what else is there?
[01:07:27.505 --> 01:07:29.086]  Well, we start throwing humans into the fire.
[01:07:29.106 --> 01:07:30.566]  I mean, that's where it's going.
[01:07:31.086 --> 01:07:33.347]  It's sociopaths and psychopaths.
[01:07:33.687 --> 01:07:44.490]  For anybody with a half a brain, and the other half of the brain hasn't been killed by prescription psychotropic drugs, it's a mafia.
[01:07:45.310 --> 01:07:46.171]  That's all it is.
[01:07:46.611 --> 01:07:52.074]  It's the Money Changers and Military-Industrial Complex Mafia.
[01:07:52.734 --> 01:08:02.800]  Again, from Jesus Christ to James Madison about the money changers, and Dwight D. Eisenhower warned us of the Military-Industrial Complex.
[01:08:02.860 --> 01:08:13.626]  Five-star general, Supreme Commander of the Allied Forces, two-term Republican President, no wars under his rule, he stopped the Korean War, and he tells people
[01:08:14.767 --> 01:08:26.291]  Military industrial complex is taking, robbing the genius of the scientists, the sweat of the laborers, and the future of the children.
[01:08:26.571 --> 01:08:29.472]  So if you don't believe him, you know, knock yourself out.
[01:08:29.512 --> 01:08:32.893]  You don't want to believe Christ or Madison, that's okay.
[01:08:33.213 --> 01:08:35.434]  But the money changers and the mafia,
[01:08:36.574 --> 01:08:40.717]  The money changers and the military industrial complex are the mafia.
[01:08:41.137 --> 01:08:45.440]  All the politicians are are the wise guys, the front men.
[01:08:46.160 --> 01:08:49.182]  They make everything look legit, you know?
[01:08:49.302 --> 01:08:50.163]  Yeah, exactly.
[01:08:50.463 --> 01:08:56.226]  And then you have the goon squads, which are the soldiers to keep everybody in order.
[01:08:56.766 --> 01:08:58.608]  Yeah, they're there to serve and protect.
[01:08:59.548 --> 01:09:03.052]  The wise guys and the dons, the capo di capos.
[01:09:03.412 --> 01:09:04.273]  That's all it is.
[01:09:04.574 --> 01:09:05.354]  It's the mafia.
[01:09:05.394 --> 01:09:06.796]  This isn't a democracy.
[01:09:07.136 --> 01:09:11.861]  It's just on a larger scale than just, you know, in one city or in one, you know, area of states.
[01:09:11.901 --> 01:09:14.805]  This is an entire country and it's growing throughout the world.
[01:09:14.845 --> 01:09:16.667]  All these, all these things are interconnected.
[01:09:17.007 --> 01:09:20.351]  Gerald, anything else you want to cover while we got a couple more minutes left with you?
[01:09:21.408 --> 01:09:28.836]  I think that's about it, but also that, again, that the message of Cyprus is one that tells a lot of tales.
[01:09:29.437 --> 01:09:36.404]  And the tale is, you know, heads I win, tails you lose, if you have paper and I have gold or silver.
[01:09:37.165 --> 01:09:39.706]  And that should be the message for everyone.
[01:09:40.127 --> 01:09:42.768]  This is why you buy gold and silver.
[01:09:43.088 --> 01:09:45.029]  You don't buy it to speculate.
[01:09:45.670 --> 01:09:56.236]  You have it there because of its intrinsic value that has existed since the time of, not the written word, but the drawn word on caves.
[01:09:57.236 --> 01:10:03.802]  So, the story again of Cyprus has to be the most important, along with the other part of the story.
[01:10:04.642 --> 01:10:07.885]  If you don't have your money, you don't own it.
[01:10:08.466 --> 01:10:11.348]  As you mentioned, I lost my money with MF Global.
[01:10:11.608 --> 01:10:13.370]  It was in a segregated account.
[01:10:13.810 --> 01:10:16.232]  You lose your money from FDIC or...
[01:10:18.294 --> 01:10:22.276]  Well, possibly FDIC, or if you're in the Eurozone.
[01:10:22.616 --> 01:10:40.885]  So why would anybody in France, in Italy, in Greece, or in Spain, or in Ireland, or Germany, keep their money in the banks when they know that they broke the law that they wrote and can now confiscate your money?
[01:10:42.026 --> 01:10:45.488]  Yeah, and to this date, nothing's happened to Corzine.
[01:10:46.849 --> 01:10:48.490]  Oh, he's better than the rest of us.
[01:10:48.550 --> 01:10:49.451]  You know the word.
[01:10:49.631 --> 01:10:50.452]  It's justice.
[01:10:50.912 --> 01:10:51.592]  Just us.
[01:10:51.612 --> 01:10:52.193]  That's right.
[01:10:52.253 --> 01:10:52.713]  Not them.
[01:10:53.053 --> 01:10:54.034]  Nah, it's incredible.
[01:10:54.074 --> 01:10:54.454]  It's incredible.
[01:10:54.474 --> 01:10:56.016]  And you know what else is incredible?
[01:10:56.892 --> 01:11:00.053]  That they've put the money changers on these pedestals.
[01:11:01.113 --> 01:11:04.673]  That we have to bail them out every time that they make bad steps.
[01:11:04.713 --> 01:11:06.134]  They're too big to fail, Gerald.
[01:11:06.174 --> 01:11:11.335]  These guys are too... You know, if they fail, then the whole system that they talk about fails.
[01:11:11.995 --> 01:11:12.475]  That's right.
[01:11:12.515 --> 01:11:15.255]  Didn't Eric Holder say that, our Attorney General?
[01:11:15.415 --> 01:11:15.655]  Yeah.
[01:11:16.155 --> 01:11:19.416]  Were it to those effect, or is it Eric Himmler Holder?
[01:11:19.476 --> 01:11:20.756]  I keep getting them mixed up.
[01:11:21.076 --> 01:11:22.377]  They sound so much alike.
[01:11:22.717 --> 01:11:24.137]  We call him Eric Gunrunning Holder.
[01:11:24.797 --> 01:11:27.259]  Ah, yes, that's one of his monikers as well.
[01:11:28.180 --> 01:11:32.262]  Well, tell people how they can get the Trends Journal and what's coming up in the new issue.
[01:11:33.063 --> 01:11:41.329]  Well, the new issue is really one that everyone, I believe, is going to need to read if they want to help change the future as well as prepare for it.
[01:11:42.128 --> 01:11:46.251]  And the Trends Journal, by the way, we make available to everyone.
[01:11:46.271 --> 01:11:48.112]  We have a discount request page there.
[01:11:48.532 --> 01:11:54.075]  Just fill it out, simple information, because we want to help people prepare for what's going to happen.
[01:11:54.556 --> 01:12:04.142]  And most importantly, for people to see the opportunities that are ahead so that they don't have to go down with the ship and take the path to prosperity.
[01:12:04.502 --> 01:12:06.163]  And it's all there in the Trends Journal.
[01:12:06.223 --> 01:12:07.344]  I could say with
[01:12:08.004 --> 01:12:10.128]  Every ounce of truth within myself.
[01:12:10.569 --> 01:12:13.514]  You will not find a publication like it in the world.
[01:12:14.215 --> 01:12:16.238]  It's history before it happens.
[01:12:16.799 --> 01:12:20.826]  If you want to see history before it happens, you want the Trends Journal.
[01:12:21.764 --> 01:12:25.048]  And you've been predicting, making trend predictions, doing this.
[01:12:25.128 --> 01:12:28.472]  I mean, you didn't just start this last year in your mom's basement.
[01:12:28.512 --> 01:12:29.653]  You've been doing this for a while.
[01:12:30.233 --> 01:12:31.595]  Yeah, over 30 years, yeah.
[01:12:31.695 --> 01:12:32.236]  Exactly.
[01:12:32.416 --> 01:12:34.198]  And, you know, I read it, I get it.
[01:12:34.738 --> 01:12:36.821]  When you guys send it out, we're on your mailing list.
[01:12:36.961 --> 01:12:38.803]  And let me tell you, I learn a lot from it.
[01:12:38.983 --> 01:12:39.444]  It's just...
[01:12:40.024 --> 01:12:53.758]  And it's great, you know, you have Paul Craig Roberts, you have other great writers on there, that it's not just you, it's you're getting the cream of the crop who the mainstream media don't want to touch, essentially, because these people are pulling the curtain back going, look, this is what's behind the curtain.
[01:12:54.158 --> 01:12:54.658]  Look at it!
[01:12:55.419 --> 01:12:57.120]  You know, and the mainstream media doesn't want to do that.
[01:12:57.480 --> 01:12:59.181]  Yes, now of course, they're the prostitutes.
[01:12:59.221 --> 01:13:06.545]  And by the way, you said one thing I disagree with Dr. Paul Craig Roberts is that he said the reporters are going to be like robots.
[01:13:07.125 --> 01:13:07.965]  They are already.
[01:13:08.866 --> 01:13:09.466]  There you go.
[01:13:10.026 --> 01:13:10.487]  You're right.
[01:13:10.547 --> 01:13:12.688]  Yeah, they get the talking points, they regurgitate them.
[01:13:13.208 --> 01:13:17.690]  We covered that story yesterday and I was reading it and I'm like, we already have this.
[01:13:18.211 --> 01:13:18.911]  What's the difference?
[01:13:18.971 --> 01:13:23.253]  Except they have to, I guess they have to pay the people, they don't have to pay the robots.
[01:13:23.273 --> 01:13:24.594]  That's the only difference at this point.
[01:13:25.074 --> 01:13:27.397]  Well, let's talk more about gay marriage and gun control.
[01:13:27.457 --> 01:13:29.079]  Yeah, you know, here, catch this football.
[01:13:29.119 --> 01:13:30.140]  I'm throwing it at you right now.
[01:13:30.280 --> 01:13:31.282]  Here it is.
[01:13:31.902 --> 01:13:33.144]  Alright, hey, Gerald, thanks a lot.
[01:13:33.504 --> 01:13:34.485]  Transjournal.com.
[01:13:34.505 --> 01:13:35.807]  Transjournal.com, right?
[01:13:36.247 --> 01:13:37.489]  Yep, and Buona Pasqua.
[01:13:37.529 --> 01:13:38.270]  Happy Easter.
[01:13:38.470 --> 01:13:39.491]  Alright, same to you.
[01:13:39.511 --> 01:13:40.412]  Bye-bye.
[01:13:41.113 --> 01:13:46.376]  Always illuminating the trends forecaster himself, Gerald Salente.
[01:13:46.796 --> 01:13:48.777]  And that wraps it up for our show tonight.
[01:13:48.797 --> 01:13:51.519]  I'd like to thank Paul Joseph Watson for doing the news.
[01:13:51.779 --> 01:13:55.241]  But before we go, the new InfoWars magazine came in today.
[01:13:55.381 --> 01:13:56.522]  Welcome to Planet Hoax.
[01:13:57.222 --> 01:13:58.924]  There it is, that's a great looking cover.
[01:13:59.204 --> 01:14:00.846]  Sure to attract attention out there.
[01:14:01.487 --> 01:14:05.332]  And we have many different ways that you can get this, but let me, I want to show you a few articles here.
[01:14:05.352 --> 01:14:06.913]  Here it is, Welcome to Planet Hoax.
[01:14:06.933 --> 01:14:10.417]  Here's Alex's article, 10 Giant Media and Government Hoaxes.
[01:14:10.798 --> 01:14:13.361]  Included in there is the one that I went off on the other night.
[01:14:14.662 --> 01:14:15.763]  Osama Bin Laden was killed in 2011.
[01:14:17.265 --> 01:14:18.446]  Yeah, sure he was.
[01:14:19.246 --> 01:14:20.807]  We got the ammo by hoax.
[01:14:20.947 --> 01:14:22.849]  I mean, and this thing's loaded with graphics.
[01:14:23.029 --> 01:14:25.570]  Obama's man behind the curtain by Curt Nemo.
[01:14:26.271 --> 01:14:27.371]  No more hesitation.
[01:14:27.391 --> 01:14:31.014]  This is on the paper targets that, oh, there's the pregnant lady in her house.
[01:14:31.054 --> 01:14:33.395]  There's the little boy with his daddy's gun.
[01:14:34.656 --> 01:14:37.838]  There's the young mom with her daughter.
[01:14:37.898 --> 01:14:40.339]  There's the old lady in her house, in her kitchen.
[01:14:40.820 --> 01:14:42.661]  All these are terrorists, all right?
[01:14:42.721 --> 01:14:45.663]  We've got to be trained for no more hesitation to shoot them.
[01:14:47.343 --> 01:14:51.564]  The boy who stopped the murder plot with a gun and the national media ignored the story.
[01:14:51.604 --> 01:14:52.285]  Now look at this.
[01:14:52.365 --> 01:14:53.165]  Look at this one right here.
[01:14:54.425 --> 01:14:56.006]  Comrades, turn in your weapons.
[01:14:57.486 --> 01:14:59.927]  Here's a poster from 1918.
[01:15:00.947 --> 01:15:02.567]  Look at what these people are giving back.
[01:15:02.947 --> 01:15:04.728]  Look what they're handing in.
[01:15:04.768 --> 01:15:08.689]  They're giving to their commissar, their local officer.
[01:15:09.469 --> 01:15:10.789]  They're handing in their guns.
[01:15:10.809 --> 01:15:12.410]  They're even handing in their swords.
[01:15:13.470 --> 01:15:13.830]  Okay.
[01:15:14.491 --> 01:15:17.733]  And up here it says, Comrades, turn in your weapons.
[01:15:18.774 --> 01:15:21.335]  Alright, and you got the hammer and the sickle and the red star.
[01:15:21.936 --> 01:15:26.839]  Okay, and then you have the leftists out there that like to say, well, the people that want your guns, the gun grabbers.
[01:15:27.459 --> 01:15:29.141]  Oh, Stalin never wanted the guns.
[01:15:29.201 --> 01:15:30.622]  Hitler never wanted the guns.
[01:15:31.162 --> 01:15:32.843]  He even has a quote of Goebbels in here.
[01:15:32.863 --> 01:15:38.527]  This just shows what you can expect from Jews if they lay their hands on weapons.
[01:15:38.587 --> 01:15:41.129]  There it is right there, and that's from Goebbels in his own writings.
[01:15:41.169 --> 01:15:43.130]  This is after the Warsaw Ghetto Uprising.
[01:15:44.531 --> 01:15:44.951]  There you go.
[01:15:45.131 --> 01:15:46.051]  Let's continue on here.
[01:15:46.071 --> 01:15:46.111]  Oh!
[01:15:46.792 --> 01:15:46.992]  Oh!
[01:15:47.692 --> 01:15:48.632]  Oh!
[01:15:48.972 --> 01:15:49.853]  Avert your eyes.
[01:15:50.053 --> 01:15:50.833]  Let's turn this.
[01:15:50.873 --> 01:15:51.673]  This is our pin-up.
[01:15:54.874 --> 01:15:56.095]  Hang this up in your store.
[01:15:56.135 --> 01:16:02.697]  This will definitely get some... Oh, it's Madame Feinstein.
