[00:00:00.000 --> 00:00:11.839]  [outro]
[01:21:36.354 --> 01:21:40.434]   And today Nigeria owns like 60 something billion and just on interest payments.
[01:21:40.434 --> 01:21:45.634]   And then the IMF and World Bank told those countries do lockdowns or we'll pull back your loan
[01:21:45.634 --> 01:21:47.154]  forgiveness.
[01:21:47.154 --> 01:21:49.154]  They use it for control.
[01:21:49.154 --> 01:21:52.434]  They're de-industrializing those nations.
[01:21:52.434 --> 01:21:57.873]   And we're facing a corporate world government, a fascist world government that uses communist
[01:21:57.873 --> 01:21:59.393]  tactics to control people.
[01:21:59.393 --> 01:22:04.033]   And that's what WEF and Klaus Schwab, the New World Order is.
[01:22:04.102 --> 01:22:08.844]  So the idea of, oh, freedom and international love and all this crap, they're not bringing that.
[01:22:08.884 --> 01:22:15.426]  It's UN peacekeepers going into African countries and murdering thousands to take their property and turn it into a lithium mine.
[01:22:16.991 --> 01:22:19.492]  The big threat is the global corporations.
[01:22:19.532 --> 01:22:20.573]  They're in every country.
[01:22:20.713 --> 01:22:24.355]  The Fortune 500 with BlackRock at the center of it, with all the big central bank money.
[01:22:24.655 --> 01:22:26.136]  The Federal Reserve was set up in 1913.
[01:22:26.877 --> 01:22:28.277]  It has seven private shareholders.
[01:22:28.538 --> 01:22:29.678]  It hasn't been audited since.
[01:22:29.958 --> 01:22:30.919]  It's totally secret.
[01:22:31.219 --> 01:22:34.421]  It stands apart from the other branches of government, even though it's privately owned.
[01:22:34.681 --> 01:22:35.582]  It's never been audited.
[01:22:35.842 --> 01:22:36.702]  It does whatever it wants.
[01:22:36.762 --> 01:22:37.543]  Anybody can type it.
[01:22:37.563 --> 01:22:38.143]  In fact, we have the clip.
[01:22:38.163 --> 01:22:39.204]  I'm going to ask my crew to do this.
[01:22:40.366 --> 01:22:41.007]  Guys, pull up.
[01:22:41.067 --> 01:22:41.829]  It's only a minute long.
[01:22:41.930 --> 01:22:47.284]  This is the outgoing head of the Federal Reserve, Alan Greenspan, 15 years ago on Laird NewsHour.
[01:22:47.565 --> 01:22:48.146]  Is the crew in there?
[01:22:49.318 --> 01:22:49.918]  Are you guys in there?
[01:22:51.139 --> 01:22:51.539]  Get it ready.
[01:22:51.799 --> 01:22:54.720]  He was asked, what is the government's relationship with the Federal Reserve?
[01:22:54.980 --> 01:22:55.860]  He said, none.
[01:22:56.200 --> 01:22:57.621]  There is no oversight.
[01:22:58.101 --> 01:22:59.782]  Well, there's no oversight.
[01:23:00.422 --> 01:23:02.683]  There's oversight of the other branches, at least partially.
[01:23:03.023 --> 01:23:09.185]  So this is a financial dictatorship that has created quadrillions of dollars of money they give themselves.
[01:23:09.625 --> 01:23:11.286]  They then loan out to everybody else.
[01:23:11.706 --> 01:23:17.188]  And we've gone from America, America in 1951, look this up, it's astonishing.
[01:23:18.067 --> 01:23:25.472]  America in 1951 was 4% of the world's population and had over 50% of the world's wealth that they created.
[01:23:25.692 --> 01:23:26.573]  It wasn't taken.
[01:23:27.413 --> 01:23:31.836]  Now we've got 20% of the world's wealth and we're 5% of the world's population.
[01:23:32.397 --> 01:23:36.900]  It is free market and open society that creates the innovation and creates the wealth.
[01:23:37.260 --> 01:23:54.048]   Under the Federal Reserve, we've gone from the biggest middle class in the world with half the world's wealth in that middle class To 80 plus percent of the world's currency and money and assets controlled by one-tenth of one-tenth of percent.
[01:23:54.628 --> 01:24:00.910]  It is not one percent, tens of millions of people, that has 80 percent of the wealth.
[01:24:01.290 --> 01:24:14.513]  It is a few hundred families and a few hundred corporations that have 80 plus percent of the wealth and they're vertically integrating it and that's the Federal Reserve and it's copied everywhere with these central banks.
[01:24:16.794 --> 01:24:27.541]  What is the proper relationship, what should be the proper relationship between a Chairman of the Fed and a President of the United States?
[01:24:29.142 --> 01:24:42.851]  Well, first of all, the Federal Reserve is an independent agency and that means basically that there is no other agency of government which can overrule actions that we take.
[01:24:44.281 --> 01:25:02.528]  So long as that is in place and there is no evidence that the administration or the Congress or anybody else is requesting that we do things other than what we think is the appropriate thing, then what the relationships are don't frankly matter.
[01:25:02.728 --> 01:25:06.390]  And I've had very good relationships with presidents.
[01:25:07.290 --> 01:25:12.967]   So our Bill of Rights and Constitution Says we got the legislative, the executive, the judicial.
[01:25:13.367 --> 01:25:16.668]  What's this fourth branch that isn't government that's above the law?
[01:25:17.088 --> 01:25:18.669]  That's why the Federal Reserve is bad.
[01:25:18.929 --> 01:25:19.609]  There's your answer.
[01:25:19.729 --> 01:25:20.030]  Thank you.
[01:25:22.991 --> 01:25:24.551]  Just some breaking news, guys.
[01:25:24.931 --> 01:25:27.572]  Just before you do, Nick.
[01:25:27.833 --> 01:25:29.713]  Just quick breaking news and then I'll pass it back to you.
[01:25:29.853 --> 01:25:38.797]  Israel and Iran have closed their airspace, which seems to indicate some form of major escalation, but both have now closed their airspace.
[01:25:38.837 --> 01:25:39.197]  Go ahead, Nick.
[01:25:40.323 --> 01:25:44.924]  And I believe a little bit ago it was breaking Jordanians also closed their airspace and the U.S.
[01:25:44.964 --> 01:25:48.725]  government apparently told the Wall Street Journal, take it as you wish.
[01:25:49.465 --> 01:25:56.147]  They said that they are anticipating a likely attack on Israel by Iran sometime Sunday morning.
[01:25:56.167 --> 01:25:57.507]  I believe it's about 11 p.m.
[01:25:57.527 --> 01:25:59.707]  in Tehran right now.
[01:25:59.828 --> 01:26:05.307]   So we could be seeing things amp up very quickly. And let me throw this in, if Iran
[01:26:05.307 --> 01:26:11.957]   attacks Israel, they know Israel may hit them with nuclear weapons, which makes me think there's some backroom deal to
[01:26:11.957 --> 01:26:17.358]   keep Netanyahu in power and some deals have been made. If Israel gets attacked by Iran and doesn't destroy them, then
[01:26:17.358 --> 01:26:22.698]   I think there's some type of inside job. You guys keep going. I'm going to take a quick two-minute break. Go to
[01:26:22.698 --> 01:26:31.868]  the boys' room. Sure.
[01:26:26.506 --> 01:26:27.506]  Sounds good.
[01:26:27.566 --> 01:26:30.009]  In the meantime, feedback on the space so far.
[01:26:30.049 --> 01:26:30.749]  What are you thinking?
[01:26:30.789 --> 01:26:31.790]  Matt, welcome to the stage.
[01:26:32.030 --> 01:26:32.491]  How's it going?
[01:26:32.511 --> 01:26:34.953]  Hey, what's up, guys?
[01:26:35.033 --> 01:26:37.855]  I wanted to talk to Alex, but we'll do it without him.
[01:26:38.516 --> 01:26:45.362]  So basically, I wanted to tell Alex he's got to get Suleiman on the show.
[01:26:45.842 --> 01:26:54.533]   But anyway, I wanted to point out that what's going on with the CIA, FBI, and all of the spying You go back to Yuri Bezmenov.
[01:26:54.653 --> 01:26:58.553]  He talks about the stages of destabilization, right?
[01:26:58.934 --> 01:27:01.154]  Or of ideological subversion.
[01:27:01.214 --> 01:27:02.714]  You've got destabilization.
[01:27:03.995 --> 01:27:12.437]  I believe that we're in the actual normalization phase right now, where we know what's going on and everyone's like, oh my god, they're spying on us.
[01:27:12.837 --> 01:27:14.157]  I can't believe they did this to Trump.
[01:27:14.177 --> 01:27:17.078]  And they're like, oh yeah, well, we're just doing it to whoever we want, whenever we want now.
[01:27:17.594 --> 01:27:20.035]  It's like, oh, I can't believe they're just printing money out of thin air.
[01:27:20.055 --> 01:27:21.536]  Yeah, well, we're just going to do it whenever we want.
[01:27:21.876 --> 01:27:23.697]  We're just going to control all the insurance rates.
[01:27:25.198 --> 01:27:26.859]  We're going to control all the interest rates.
[01:27:27.805 --> 01:27:30.446]  We're gonna lock people up when we want, J6 prisoners.
[01:27:30.706 --> 01:27:31.646]  We're gonna open the border.
[01:27:32.046 --> 01:27:33.787]  Everybody knows what's going on.
[01:27:34.107 --> 01:27:35.327]  It's a global problem.
[01:27:35.627 --> 01:27:40.849]  And all we do, no offense, and I love this space, but nobody's actually doing anything anymore.
[01:27:40.969 --> 01:27:42.649]  They're literally bitch-slapping us.
[01:27:42.709 --> 01:27:46.950]  They've got us in a corner and they're bitch-slapping us every day going, what are you gonna do, bitch?
[01:27:47.251 --> 01:27:48.011]  What are you gonna do, bitch?
[01:27:48.511 --> 01:27:49.431]  And they're nudging us.
[01:27:49.491 --> 01:27:55.067]   That guy, when he came on, Gavino Blenis, He's like, oh, we just give him a nudge, we give him a nudge.
[01:27:55.347 --> 01:27:59.510]  That video itself nudged me so hard, I wanted to strangle that scumbag.
[01:27:59.550 --> 01:28:05.535]  I mean, can you believe these people and their attitude and the way they talk about the people, the American people, the patriots?
[01:28:06.095 --> 01:28:06.916]  It's disgusting.
[01:28:06.996 --> 01:28:10.479]  We have to get really fucking pissed about this.
[01:28:10.519 --> 01:28:12.560]  They cannot do this to the people.
[01:28:12.940 --> 01:28:14.341]  They can't get rid of the U.S.
[01:28:14.361 --> 01:28:14.982]  Constitution.
[01:28:15.242 --> 01:28:16.243]  That is treason.
[01:28:16.883 --> 01:28:17.684]  We have to take it like treason.
[01:28:17.704 --> 01:28:18.945]  Who's getting rid of the Constitution, Matt?
[01:28:18.985 --> 01:28:21.447]  Who is getting rid of the Constitution and on what occasions?
[01:28:22.532 --> 01:28:30.255]  Well, by getting rid of the Fourth Amendment, you have no right to legal search and seizure anymore, now that the FBI, CIA can just come in.
[01:28:30.595 --> 01:28:31.195]  That is not true.
[01:28:31.215 --> 01:28:42.579]  I mean, listen, FISA, for you to be, you know, for your file to get a rise to the level of FISA, you, they have to be really, really, not only just articulable proof, but they have to have substantive proof of you.
[01:28:43.679 --> 01:28:46.440]  Why are they searching, why are they looking into Alex Jones then?
[01:28:46.601 --> 01:28:47.901]  And how do they get through that one?
[01:28:48.201 --> 01:28:50.742]  And how do they look through into Donald Trump then?
[01:28:51.897 --> 01:28:52.798]  And who do you work for?
[01:28:52.818 --> 01:28:55.700]  What's wrong with the Federal Reserve?
[01:28:55.720 --> 01:28:57.122]  What's wrong with the Federal Reserve?
[01:28:57.142 --> 01:29:01.085]  The Federal Reserve prints money out of thin air, bro.
[01:29:01.465 --> 01:29:03.307]  The Federal Reserve came on TV.
[01:29:03.507 --> 01:29:12.815]  They have the guy being interviewed and he's basically saying that they destroyed interest rates just to hurt Donald Trump, knowing that it would hurt the entire economy of the country.
[01:29:12.855 --> 01:29:13.796]  That's not true, Ben.
[01:29:13.816 --> 01:29:14.577]  That's not true.
[01:29:14.617 --> 01:29:15.638]  Yeah, it came out, bro.
[01:29:16.258 --> 01:29:17.119]  Let me explain it to you.
[01:29:17.179 --> 01:29:21.221]  They raised interest rates to control inflation.
[01:29:21.541 --> 01:29:24.023]  When they started, inflation was at 9.1%.
[01:29:24.423 --> 01:29:28.185]  They had to raise interest rates, otherwise the money would be worth nothing.
[01:29:28.205 --> 01:29:30.266]  Let me finish, let me finish.
[01:29:30.606 --> 01:29:32.627]  You think that the economy is bad now?
[01:29:33.068 --> 01:29:37.330]  You do not want to know an economy that has 9, 10, 11, 12% inflation.
[01:29:37.350 --> 01:29:42.553]  So why did the James O'Keefe interview come on and say that they did it just to hurt Trump?
[01:29:42.573 --> 01:29:44.034]  Because they knew it would help the economy.
[01:29:44.655 --> 01:29:48.703]  If they lower the interest rates.
[01:29:48.723 --> 01:29:51.388]  So everything is relative.
[01:29:51.669 --> 01:29:53.793]  So is creating money out of thin air?
[01:29:53.813 --> 01:29:55.437]  Do you get to create money out of thin air?
[01:29:56.464 --> 01:29:58.145]  Who else gets to create money out of thin air?
[01:29:58.165 --> 01:30:00.027]  So the Federal Reserve doesn't create money out of thin air?
[01:30:00.047 --> 01:30:01.188]  Well, I'm back, I'm back.
[01:30:01.228 --> 01:30:01.988]  Can I respond?
[01:30:02.028 --> 01:30:03.069]  Can I respond to Matt?
[01:30:03.129 --> 01:30:04.170]  Can I respond?
[01:30:04.610 --> 01:30:05.351]  I want to tell Matt.
[01:30:05.431 --> 01:30:07.452]  Hey, I want to get him on.
[01:30:07.812 --> 01:30:09.914]  Listen, I got an earpiece in so I was listening to you when I took a piss.
[01:30:10.514 --> 01:30:12.015]  Let me just tell you, you're dead on.
[01:30:12.436 --> 01:30:14.637]  The Federal Reserve created the inflation.
[01:30:15.898 --> 01:30:18.520]  And then they dialed it back to hurt Trump, they admitted that.
[01:30:19.641 --> 01:30:21.722]  Of their own problem, of their own problem they created.
[01:30:22.082 --> 01:30:28.646]  And absolutely, they used the warrantless warrants on Trump saying he was a Russian agent and it was all a lie.
[01:30:28.706 --> 01:30:32.569]  And Dan Bongino's released the documents that I was spied on by the NSA illegally.
[01:30:32.809 --> 01:30:37.392]  They're using it for political control, they're surveilling the internet, they're censoring people en masse.
[01:30:37.672 --> 01:30:39.813]  It came out in the weaponization hearings and he's dead right.
[01:30:40.193 --> 01:30:42.895]  This is the normalization of the tyranny.
[01:30:43.215 --> 01:30:44.516]  That is the process we're in.
[01:30:44.556 --> 01:30:45.856]  We're done with demoralization.
[01:30:46.297 --> 01:30:55.442]  Now we're in the next phase of normalization and then we're in exploitation where they totally enslave us and then use us to invade the next country.
[01:30:58.923 --> 01:31:01.885]  I have a proposal to Brian.
[01:31:02.345 --> 01:31:09.429]  Brian, you can apply your ideas in Cuba and let Alex Jones apply his ideas in the United States.
[01:31:09.469 --> 01:31:11.210]  In five years we can see who's right.
[01:31:11.630 --> 01:31:11.930]  No, no, no.
[01:31:12.030 --> 01:31:14.913]  It's not capitalism to have the private Federal Reserve.
[01:31:15.254 --> 01:31:16.395]  It's crony capitalism.
[01:31:16.455 --> 01:31:17.176]  It's fascism.
[01:31:18.277 --> 01:31:33.093]  To claim that I'm Cuban or I'm a communist because I'm against the secret Federal Reserve controlling monetary policy to consolidate wealth and power into the hands of the elites while they push build back better communism on the general economy is a lie.
[01:31:34.604 --> 01:31:43.647]  I know, but my point is, for me as a Brazilian here in the United States, I see people wanting the government being bigger and bigger.
[01:31:44.167 --> 01:31:47.849]  Go to other countries and try to apply that over there.
[01:31:48.509 --> 01:31:56.232]  And we need to follow the Constitution of the United States where it says the government needs to get away from private life and not destroy the economy.
[01:31:56.312 --> 01:31:57.292]  I agree with you on that.
[01:31:57.312 --> 01:31:58.272]  I agree with you.
[01:31:58.292 --> 01:31:59.913]  I was probably conflating you with the previous speaker.
[01:32:01.920 --> 01:32:02.580]  That's what I'm saying.
[01:32:02.620 --> 01:32:05.721]  So, Brian, go to Cuba and Brazil and apply that over there.
[01:32:05.741 --> 01:32:06.602]  That would be great.
[01:32:07.522 --> 01:32:10.344]  I got a question for Alex.
[01:32:10.384 --> 01:32:12.405]  It seems like we have a little bit of breaking news here.
[01:32:12.425 --> 01:32:14.866]  This is coming out of Axios right now.
[01:32:15.366 --> 01:32:18.407]  We're trying to get more details on this and trying to verify through other sources.
[01:32:18.828 --> 01:32:26.291]  But Axios is now reporting breaking news that Iran has launched attacks against Israel.
[01:32:26.331 --> 01:32:27.652]  That is just now coming in.
[01:32:28.432 --> 01:32:29.732]  Just now coming over the wire.
[01:32:30.032 --> 01:32:31.073]  What type of attacks?
[01:32:31.113 --> 01:32:31.993]  We're going to go to Axios.
[01:32:32.013 --> 01:32:32.993]  We'll put it on screen.
[01:32:33.313 --> 01:32:44.075]  There are from US and Israeli officials that drones are also headed that way right now going through Iran's airspace toward Israel.
[01:32:44.095 --> 01:32:46.616]  So we might see things ramp up very, very quickly.
[01:32:46.656 --> 01:32:48.136]  We're trying to get some more details on this.
[01:32:48.476 --> 01:32:54.177]  Again, Axios now reporting that Iran has launched an attack against Israel.
[01:32:54.198 --> 01:32:55.538]  We will get more details on that.
[01:32:55.758 --> 01:32:59.260]   But Alex, But just to be clear, we're verifying that.
[01:32:59.400 --> 01:33:00.641]  We are trying to.
[01:33:01.022 --> 01:33:02.763]  That's what I'm saying.
[01:33:02.783 --> 01:33:04.044]  We are trying to verify this.
[01:33:04.124 --> 01:33:13.813]  Just to let you know everyone, we will be shifting the space to the potential attack by Iran onto Israel.
[01:33:14.373 --> 01:33:15.494]  So I just thought I would let everyone know.
[01:33:15.534 --> 01:33:16.235]  I totally agree.
[01:33:16.275 --> 01:33:16.855]  We should focus on that.
[01:33:19.855 --> 01:33:21.539]  Yeah, and so Alex, I want to go to you on that.
[01:33:21.699 --> 01:33:26.790]  If these reports are true, again, we have the entire team trying to verify this in the background, trying to get as much detail as humanly possible.
[01:33:26.970 --> 01:33:28.293]  If the reports are accurate...
[01:33:29.608 --> 01:33:31.290]  What do you think is going to happen next?
[01:33:31.390 --> 01:33:32.791]  What do you foresee happening?
[01:33:32.911 --> 01:33:33.651]  Is the U.S.
[01:33:33.711 --> 01:33:35.693]  going to end up being drug into this war?
[01:33:36.093 --> 01:33:39.976]  Well, what did I say an hour and 30 minutes ago or an hour and 20 minutes ago?
[01:33:40.556 --> 01:33:43.618]  I said, since when do you hear about a war's details before it begins?
[01:33:43.978 --> 01:33:46.680]  We're told three days ago by the CIA that Iran's going to attack.
[01:33:47.161 --> 01:33:50.203]  Then Iran seizes a ship and the Strait of Hormuz are outside of it.
[01:33:50.683 --> 01:33:53.185]  And then now we're told drones are going to attack.
[01:33:53.525 --> 01:33:55.926]  With missiles, and now it's reportedly happening.
[01:33:56.567 --> 01:33:59.228]  Again, why was money given to Iran?
[01:33:59.308 --> 01:34:00.909]  Why did Hezbollah help Hamas?
[01:34:00.969 --> 01:34:02.729]  Why did Israel stand down?
[01:34:02.950 --> 01:34:06.451]  This is part of a bigger global financial crisis.
[01:34:07.112 --> 01:34:14.935]  If there's a war and the Strait of Hormuz and the Suez Canal get shut down, you are going to see price explosions you've never seen before.
[01:34:15.295 --> 01:34:22.479]  That'll be the perfect political distraction for Israel, for Iran, for the NATO countries, for the West that are all in trouble.
[01:34:22.879 --> 01:34:25.700]  When global elites get in trouble, they decide to have wars.
[01:34:26.340 --> 01:34:42.907]  And the real default of Israel, who's been wanting to hit Iran first for decades, is that if they don't hit Iran, if they're hit with heavy attacks, and I would expect nuclear, which has been the Israeli doctrine, then you know the fix is in behind the scenes.
[01:34:42.947 --> 01:34:45.948]  And this is how Netanyahu intends to stay in power.
[01:34:46.228 --> 01:34:47.649]  This is incredibly dangerous.
[01:34:48.349 --> 01:34:50.090]  And I've asked the crew to search engine this.
[01:34:50.130 --> 01:34:54.991]  I can do it myself, or go to Drudge, or go to, you know, because this will be all over the news if it started.
[01:34:55.011 --> 01:34:57.432]  I mean, who's writing this at Axios?
[01:34:57.452 --> 01:34:58.812]  You guys give me the headline, I'll pull it up.
[01:34:59.112 --> 01:35:00.592]  You can go to Axios.com, guys.
[01:35:00.612 --> 01:35:03.433]  Pull it up for me, please.
[01:35:03.493 --> 01:35:04.213]  Read us the report.
[01:35:04.253 --> 01:35:05.434]  Who's saying it at Axios?
[01:35:05.834 --> 01:35:06.814]  And tell us what it's saying.
[01:35:09.535 --> 01:35:11.735]  Is that a director for your team or ours?
[01:35:12.175 --> 01:35:13.056]  I'm saying to everybody.
[01:35:13.116 --> 01:35:13.756]  I'm just sitting there.
[01:35:15.923 --> 01:35:18.044]  Can you read the news that we have so far?
[01:35:18.064 --> 01:35:19.164]  I'm just getting the panel organised.
[01:35:19.204 --> 01:35:20.665]  Yeah, yeah, that was a funny one by Nick.
[01:35:20.885 --> 01:35:24.927]  But look, Axios is reporting that Iran has launched dozens of drones.
[01:35:25.047 --> 01:35:27.548]  No confirmation yet from other sources.
[01:35:27.668 --> 01:35:29.849]  So the only source at the moment is Axios.
[01:35:30.270 --> 01:35:32.551]  And I just want to be clear, because obviously we never want to fear Monga.
[01:35:33.011 --> 01:35:36.372]  It says four American and Israeli sources tell Axios.
[01:35:36.392 --> 01:35:39.334]  So the report is coming directly from American-Israeli sources.
[01:35:40.200 --> 01:36:04.898]   Two Axios and it's Baruch Rabid and I think he's a very pro-Israeli guy so just want to be clear just to so people understand the situation just in case it's not Accra we always want to make sure we do have just just want to just want to also mention there's a lot of it was developing very fast like I was behind the scenes tweeting with the team Indian Airlines have routed the airlines around Iran we have Iran and Israel have closed their airspace.
[01:36:04.938 --> 01:36:07.981]  It's based on Channel 12 and Al Mayadeen, so both sides.
[01:36:08.441 --> 01:36:12.105]  Jordan closes airspace as Iranian strike on Israel fears rise.
[01:36:12.125 --> 01:36:13.546]  So that's prior to the strike report.
[01:36:13.566 --> 01:36:16.128]  Okay, well let's hope that's a false report because...
[01:36:18.810 --> 01:36:24.476]  This could lead to nuclear war, this could lead to absolutely a regional war, the collapse of the global economy.
[01:36:24.516 --> 01:36:33.304]  This is horrible news and the question is why would Iran just decide magically to do this when it's surrounded by US aircraft carriers with nuclear cruise missiles?
[01:36:36.304 --> 01:36:38.226]  Let me read more just updates there.
[01:36:38.566 --> 01:36:44.951]  So we do have Turkey has, earlier today as everyone knows, Turkey has said they will not allow the U.S.
[01:36:44.971 --> 01:36:45.851]  to use their airspace.
[01:36:46.532 --> 01:36:48.734]  Qatar and Kuwait, I think it was, said the same thing.
[01:36:48.774 --> 01:36:49.874]  I'm trying to find the information.
[01:36:50.435 --> 01:36:51.656]  Israel was on high alert.
[01:36:51.716 --> 01:36:53.597]  They've scrambled their jets about an hour ago.
[01:36:53.657 --> 01:36:57.040]  Dozens of combat planes are airborne as part of the state of readiness.
[01:36:57.140 --> 01:36:59.722]  Iran is the world's biggest state of sponsor of terror.
[01:36:59.761 --> 01:37:04.961]   us by the IDF spokesman, Hargari. Iran will bear the consequences for choosing to escalate
[01:37:04.961 --> 01:37:08.881]   the situation any further. Israel is on high alert. We have increased our readiness to
[01:37:08.881 --> 01:37:13.001]   protect Israel from further Iranian aggression. We are prepared to respond. We also have Israel
[01:37:13.001 --> 01:37:19.041]   closing access to their beaches and public gatherings, I think their parks as well.
[01:37:19.044 --> 01:37:20.484]  Israel orders children to stay home.
[01:37:20.564 --> 01:37:23.385]  Braces for in-country attack from Iran.
[01:37:23.425 --> 01:37:25.265]  That was an hour ago as well.
[01:37:25.285 --> 01:37:26.566]  Let me give more updates.
[01:37:26.586 --> 01:37:30.927]  There was a cyber attack, alleged cyber attack, shutting down Israel's electric grid.
[01:37:30.947 --> 01:37:32.607]  That was also just over an hour ago.
[01:37:33.427 --> 01:37:34.387]  And what else do we have?
[01:37:34.447 --> 01:37:38.708]  We have here Biden rushed two hours ago back to DC as Iranian threat rises.
[01:37:38.768 --> 01:37:43.469]  Biden has abruptly ended his Delaware trip to address the intensifying threat of an Iranian attack on Israel.
[01:37:43.849 --> 01:37:46.830]  He says we are devoted to defend, to the defense of Israel.
[01:37:47.446 --> 01:37:50.895]  We will support Israel, we'll defend Israel and Iran will not succeed.
[01:37:50.935 --> 01:37:52.058]  So those all happened.
[01:37:52.078 --> 01:37:53.322]  Let me go through behind the scenes.
[01:37:54.597 --> 01:38:05.099]  Just on that, again, because I just think it's important, the source of this is Barak Ravid, and like I said, he is very much extremely pro-Israel, so it doesn't... It could be true.
[01:38:05.659 --> 01:38:06.220]  Source of what?
[01:38:06.260 --> 01:38:07.980]  There's a lot of things I've read, which one is it?
[01:38:08.020 --> 01:38:08.800]  From Axios.
[01:38:09.100 --> 01:38:11.241]  From Axios.
[01:38:11.441 --> 01:38:24.850]   The source of the live attack, because what I'm saying is, it could be true, but just in case people understand, because some of us do think that this is... Or it could be like what Zelensky tried last year and this year, saying, saying Russia had launched missiles into Poland, but it was
[01:38:24.850 --> 01:38:25.171]  actually...
[01:38:25.171 --> 01:38:26.171]  But there's more sources...
[01:38:26.171 --> 01:38:28.170]  It was actually anti-aircraft missiles.
[01:38:28.170 --> 01:38:32.171]   There's just... sorry, sorry, Alex, there's another source here, Barak.
[01:38:32.171 --> 01:38:34.671]  Ravi, is that who you're referring to, Salih, Barak?
[01:38:34.671 --> 01:38:36.671]   That is exactly who I'm referring to. He's the source of that.
[01:38:36.671 --> 01:38:37.171]  Okay.
[01:38:37.171 --> 01:38:38.171]  He's the source of all you see.
[01:38:38.171 --> 01:38:43.810]   So this is what Alex is saying, I'm just saying we're both saying this, that just hold, like, just don't assume it's
[01:38:43.810 --> 01:38:46.201]   happening because we don't want to be part of the problem that causes
[01:38:46.201 --> 01:38:47.171]  something to happen.
[01:38:47.171 --> 01:38:50.171]  I totally agree because this is the kind of stuff...
[01:38:50.171 --> 01:38:52.730]  Sorry guys, it's not, it is underway.
[01:38:52.772 --> 01:38:59.857]  Um, if Axios are reporting it, um, you know I'm not going to, uh, scaremonger next to some other people.
[01:38:59.877 --> 01:39:01.198]  This shit is happening.
[01:39:01.959 --> 01:39:05.661]  Um, there is some kind of activity in Iranian airspace.
[01:39:05.681 --> 01:39:11.445]  There is activity in Iranian airspace, and you've got multiple countries shutting airspace.
[01:39:11.485 --> 01:39:14.347]  Hold on, everybody's talking over each other.
[01:39:14.387 --> 01:39:15.127]  Can I say something?
[01:39:15.147 --> 01:39:16.548]  Let me just say something here.
[01:39:16.608 --> 01:39:17.529]  Let me just say something.
[01:39:21.291 --> 01:39:25.655]  There is a lot of drone swarming going on in Iranian airspace.
[01:39:25.775 --> 01:39:27.036]  You can look at this in the air.
[01:39:27.056 --> 01:39:28.197]  Yeah guys, I'm getting it.
[01:39:28.377 --> 01:39:30.438]  There's more forces coming in.
[01:39:30.518 --> 01:39:38.464]  Al-Quds is also saying intense flights of Israeli warplanes throughout the airspace of the West Bank and Jerusalem.
[01:39:40.384 --> 01:39:44.426]  So that's Israeli flights out on top of Jerusalem, right?
[01:39:44.486 --> 01:39:45.846]  Yes, that's Al-Quds, yeah.
[01:39:46.186 --> 01:39:47.767]  Exactly, Al-Quds, just put that out.
[01:39:47.807 --> 01:39:50.588]  We're getting more sources on the ground behind us, Saleer, that are saying the same thing.
[01:39:50.668 --> 01:39:53.068]  Again, it's not 100% confirmed, but I'm getting more and more sources.
[01:39:53.609 --> 01:39:57.590]  Wallah and Axios websites reported from American-Israeli officials the Iranian attack.
[01:39:57.670 --> 01:39:59.530]  So there's American and Israeli officials.
[01:39:59.570 --> 01:40:02.832]  The Iranian attack began by launching dozens of drones towards Israel.
[01:40:05.037 --> 01:40:06.658]  All right, so there's more sources here coming in.
[01:40:07.238 --> 01:40:09.499]  Alex, you were saying something and then we'll go to voice.
[01:40:10.119 --> 01:40:11.140]  Well, I was just going to say this.
[01:40:11.300 --> 01:40:13.220]  We've been told for days this is about to happen.
[01:40:13.240 --> 01:40:14.461]  I'm not saying it's not happening.
[01:40:14.901 --> 01:40:26.106]  But remember how the Ukrainians would fire anti-missile missiles and a few went into Poland and Zelensky said, oh, we were just attacked.
[01:40:27.133 --> 01:40:32.496]  By Russia we need to go to full war and it turned out it was anti-aircraft missiles fired by Ukraine.
[01:40:32.836 --> 01:40:46.043]  I'm not saying this hasn't begun or happened but if groups start to hype this and everybody escalates into this and then you've even got that's why they shut down commercial flights because they could be seen as missiles when they're not and trigger a war.
[01:40:46.063 --> 01:40:48.384]  I don't think this is confirmed yet.
[01:40:48.424 --> 01:40:52.326]  I hope it's not confirmed because this is really, really bad news if this is the case.
[01:40:52.886 --> 01:40:53.887]  I'm purely speculating.
[01:40:56.288 --> 01:40:59.610]  The team's got post footage right now.
[01:40:59.550 --> 01:41:04.750]   it is no no okay you're a professional we believe you what are you watching stop
[01:41:04.750 --> 01:41:10.430]   you're a professional you're a professional tell us what you're looking at
[01:41:10.430 --> 01:41:13.869]   tell us what you're looking at I'm trying to Alex if you could actually
[01:41:13.869 --> 01:41:17.869]   calm down guys we do have guys just two seconds the team the team's got post
[01:41:17.869 --> 01:41:21.310]   footage right now a Middle East spectator put out Iranian drones heard
[01:41:21.310 --> 01:41:29.389]   flying over Iraq towards Israel I can hear the jets from here.
[01:41:29.145 --> 01:41:31.408]  You've got multiple countries responding at once.
[01:41:31.848 --> 01:41:34.672]  You've got the Iranians themselves shutting their own airspace.
[01:41:34.952 --> 01:41:41.119]  You've got serious wire organizations like Axios, Reuters and others, you know, beginning to pick up on this very quickly.
[01:41:41.139 --> 01:41:42.020]  If it's a wire organization...
