[00:00:00.000 --> 00:00:20.000]  [Outro]
[01:45:46.699 --> 01:45:53.865]  It's simple stuff, but the difference is that things that you guys sell versus what I buy at Walmart, they're not even in the same game.
[01:45:54.125 --> 01:45:55.967]  The stuff that you guys sell is legit.
[01:45:56.267 --> 01:46:00.951]  We can sell the stuff Walmart sells, synthetic stuff, and the bottle costs more than what they're selling.
[01:46:01.392 --> 01:46:07.037]  With us, these products, some of these products are costing us $30 a bottle, like DNA Force, okay?
[01:46:07.297 --> 01:46:10.440]  I mean, so there's cost because it is the highest rated.
[01:46:10.760 --> 01:46:18.245]  If you're taking a nitrate, like you were talking about the nitrate boost, well, that is going to vasodilate.
[01:46:18.925 --> 01:46:23.348]  So when you're vasodilated, yeah, you're going to be pitching a proper ten.
[01:46:23.708 --> 01:46:25.350]  The vasobeat does the exact same thing.
[01:46:25.750 --> 01:46:28.972]  But it also helps if I've got a person who's got really poor perfusion.
[01:46:29.867 --> 01:46:36.012]  And I just want to get their blood flow going so that I can keep this wound from going septic and actually get some granulation going.
[01:46:36.552 --> 01:46:38.454]  Or I could throw all the medications at it.
[01:46:38.474 --> 01:46:39.955]  It's not going to do a damn thing.
[01:46:40.295 --> 01:46:45.579]  The doctors see the patient for 10 minutes, write a prescription and say, OK, come back in 45 days.
[01:46:45.920 --> 01:46:47.801]  And it's my job to actually go figure it out.
[01:46:48.001 --> 01:46:50.543]  And so I use a lot of the stuff that you guys have.
[01:46:50.823 --> 01:46:51.544]  Thank you so much.
[01:46:51.584 --> 01:46:52.705]  And God bless you, Nurse Keith.
[01:46:52.725 --> 01:46:53.365]  We'll talk to you soon.
[01:46:53.385 --> 01:46:53.886]  Give us a number.
[01:46:54.904 --> 01:47:15.179]  Ex-Head of Respiratory Research at Pfizer, Mike Yeadon, and researchers including Craig Pardecouper, have sourced VAERS data on vaccine death and injury in the U.S., a database of over 700,000 adverse reactions caused by the Moderna, Pfizer, and Janssen vaccines.
[01:47:15.660 --> 01:47:20.643]  These vaccines have been deployed in different batches, officially referred to as LOTS.
[01:47:21.764 --> 01:47:28.788]  This has allowed Yeadon's team to back-engineer Big Pharma's COVID-19 vaccine deployment agenda in the U.S.
[01:47:29.568 --> 01:47:35.331]  All their information is published at howbadismybatch.com and howbad.info.
[01:47:36.071 --> 01:47:37.872]  And what we learn is quite telling.
[01:47:38.572 --> 01:47:48.998]  About 0.5% of all the different batches are highly toxic, resulting in hospitalization, disability, and death within days or weeks of injection.
[01:47:49.838 --> 01:47:55.001]  Other batches cause minimal adverse reactions and most appear to be harmless placebos.
[01:47:55.901 --> 01:48:05.387]  When plotting on a timeline, we can see that these three companies have been working together to quietly monitor the lethal effectiveness of specific deadly batches.
[01:48:06.553 --> 01:48:19.937]  While one company is deploying a lethal batch, the other two deploy harmless ones, creating the scientific environment to perform dose range finding, or the maximum tolerated dose for each specific batch.
[01:48:20.797 --> 01:48:32.380]  The timeline shows that each lethal batch deployment is preceded and followed by a quiet period, allowing them time to establish their baseline before the next deadly batch is deployed.
[01:48:33.360 --> 01:48:40.263]  Private leaked documents from the CDC show a list of expiry dates and only certain lots are included.
[01:48:40.983 --> 01:48:45.105]  The very same lots found to be highly toxic in part of Cooper's database.
[01:48:45.905 --> 01:48:46.645]  Which makes sense.
[01:48:47.106 --> 01:48:50.927]  There would be no reason to list expiration dates for saline placebo.
[01:48:51.847 --> 01:48:52.828]  Only the deadly ones.
[01:48:54.013 --> 01:49:02.640]  This mode of deployment allows governments the ability to direct deadly batches into specific populations, such as red states.
[01:49:03.600 --> 01:49:13.147]  Analysis of the number of dying per 100,000 vaccinated in 50 states shows us that the overwhelming majority of vaccine deaths are happening in red states.
[01:49:14.275 --> 01:49:19.339]  Some red states are experiencing 11 times more vaccine deaths than other states.
[01:49:20.220 --> 01:49:25.385]  On average, red states are experiencing twice the amount of vaccine death and injuries than blue states.
[01:49:26.245 --> 01:49:36.814]  After ruling out other possibilities, Parda-Cooper concluded that this can only be due to the fact that red states received at least twice as much of the lethal batches than blue states did.
[01:49:37.702 --> 01:49:46.970]  Right, well, I was involved with building a project, helped with implementing a vaccine payment system for our providers.
[01:49:47.510 --> 01:49:56.918]  It's called a pay-per-dose system, so it means that every time someone gets vaccinated, they get a payment for it as a provider.
[01:49:57.879 --> 01:50:13.119]   And I helped build it, I implemented it, And when I was looking at the data, which is part of my job, I noticed some discrepancies with the dates of death.
[01:50:13.299 --> 01:50:16.880]  People dying within a week of being vaccinated.
[01:50:17.160 --> 01:50:26.383]  What I did with the data was look at the top 10 batches that had a high death count, a high mortality rate.
[01:50:27.323 --> 01:50:30.326]  And I put them on a chart, which you can see up there.
[01:50:30.606 --> 01:50:41.394]  So it's got a batch ID, which is our internal number for a batch, but you can easily get the Pfizer batch ID from that.
[01:50:41.634 --> 01:50:42.575]  It shouldn't be too difficult.
[01:50:43.075 --> 01:50:45.257]  So do we know if these are all Pfizer, the top 10?
[01:50:45.417 --> 01:50:46.098]  Yes, they are.
[01:50:46.898 --> 01:50:48.940]  And this is Pfizer's batch number one.
[01:50:48.980 --> 01:50:51.462]  We've had 711 from batch number one vaccinated.
[01:50:51.482 --> 01:51:01.925]   152 of those died, which makes a 21% death rate.
[01:51:01.925 --> 01:51:04.925]  That's the mortality rate from that particular batch.
[01:51:04.925 --> 01:51:06.925]  They are high.
[01:51:06.925 --> 01:51:09.925]  There are different ways to look at the data.
[01:51:09.925 --> 01:51:11.925]  You can slice it and paste it.
[01:51:11.925 --> 01:51:16.925]   So another way I looked at it was are the vaccinators themselves,
[01:51:16.925 --> 01:51:18.925]  what are they doing?
[01:51:19.163 --> 01:51:25.505]  Are we looking at some who have got a higher mortality rate than others?
[01:51:25.906 --> 01:51:31.588]  Sure enough, if we look at the next one, unfortunately there are some.
[01:51:31.928 --> 01:51:41.432]  What we have here are the top 10 vaccinators who have the highest ratios of mortality.
[01:51:42.150 --> 01:51:52.102]  For privacy reasons, we have redacted the names of those jabbed and the names of those jabbing.
[01:51:52.142 --> 01:51:52.923]  We have to.
[01:51:53.463 --> 01:51:55.586]  So we've just called it Vaccinator 1.
[01:51:56.186 --> 01:51:57.948]  But these are individuals.
[01:51:59.871 --> 01:52:00.852]  These are real people.
[01:52:02.185 --> 01:52:03.146]  These are real numbers.
[01:52:03.706 --> 01:52:04.747]  This is government data.
[01:52:06.008 --> 01:52:14.133]  So the top V1 has vaccinated 246 people and 60 of them are now no longer with us.
[01:52:16.174 --> 01:52:16.875]  That is nearly 25%.
[01:52:16.915 --> 01:52:24.079]  One in four, nearly one in four, that that person's vaccinated is now dead.
[01:52:24.660 --> 01:52:28.262]  And you can come up with any number of reasons for it.
[01:52:29.965 --> 01:52:31.965]  This should never happen.
[01:52:31.965 --> 01:52:35.965]  Alright folks, Nitric Boost is back in stock at InfoWarsStore.com.
[01:52:35.965 --> 01:52:37.965]  Now this supplement is amazing for several reasons.
[01:52:37.965 --> 01:52:39.965]  First of all, vitality enhancement.
[01:52:39.965 --> 01:52:43.965]   It's a great supplement to add to your routine if you do things like work out,
[01:52:43.965 --> 01:52:47.965]   or if you're an athlete, or if you simply want increased vitality throughout the day.
[01:52:47.965 --> 01:52:52.965]   The other reason this product is absolutely amazing is because Nitric Boost can help with muscle recovery.
[01:52:52.965 --> 01:52:56.965]   Now, we know that muscle recovery is an imperative part of muscle growth,
[01:52:56.965 --> 01:53:03.965]   and that this supplement being added to your routine can help you reach your goals in the gym with that recovery.
[01:53:04.224 --> 01:53:08.908]  Finally, cardiovascular health is a major factor when it comes to Nitric Boost.
[01:53:09.348 --> 01:53:13.211]  We know that heart disease is a major cause of death in the United States of America.
[01:53:13.511 --> 01:53:19.275]  Obviously, we've heard tons of reports over the last several years, especially of heart problems, myocarditis and things like that.
[01:53:19.535 --> 01:53:23.038]  We know that Nitric Boost is a way to support your heart health.
[01:53:22.978 --> 01:53:29.978]   Check out Infowarsstore.com today and get your bottle of Nitric Boost now.
[01:53:29.978 --> 01:53:36.978]   Alright, we are living in the middle of a giant mad scientist's operation to discover
[01:53:36.978 --> 01:53:41.978]  immortality.
[01:53:41.938 --> 01:53:48.441]  I played clips of Ray Kurzweil, Waldo Harari in the last few days, where they admit all of this.
[01:53:48.561 --> 01:54:02.784]   But we have professional doctors and scientists and healthcare providers and coders, the air traffic controllers, and we have the morticians down at the ground, we have the pathologists, the coroners, We have the insurance companies.
[01:54:02.984 --> 01:54:07.546]  It is conclusive that world population is now dropping, particularly in the West.
[01:54:08.106 --> 01:54:18.309]  It is now conclusive that longevity or life expectancy is dropping in the key countries that had the biggest uptake of the mRNA injections.
[01:54:19.750 --> 01:54:20.810]  So we're very honored to have.
[01:54:20.830 --> 01:54:22.371]  We have an article about it at InfoWars.com.
[01:54:24.241 --> 01:54:30.344]  OBGYN doctor calls on attorneys to sue institutions that force dangerous COVID vaccine on babies and pregnant women.
[01:54:30.604 --> 01:54:34.666]  And they may have liability protection under the program, but they don't for fraud.
[01:54:36.567 --> 01:54:39.828]  And now they want to indict Bolsonaro for blocking it when he was the president of Brazil.
[01:54:40.829 --> 01:54:49.373]  So Dr. James Thorpe, MD, is a prestigious, respected, certified obstetrician, gynecologist, and maternal fetal medicine physician.
[01:54:49.393 --> 01:54:52.134]  44 years of experience.
[01:54:53.168 --> 01:54:55.370]  He served in the Air Force, and I'm not going to go through his whole bio.
[01:54:55.390 --> 01:54:56.170]  It would take an hour.
[01:54:56.731 --> 01:55:03.056]  He's seen over 27,000 high-risk pregnancies in the last 4.5 years alone.
[01:55:03.756 --> 01:55:06.779]  And he is a top person testifying in court.
[01:55:07.998 --> 01:55:11.459]  This information is being used in legislatures to expose what's happening.
[01:55:11.479 --> 01:55:16.740]  So we see New England Medical Journal stuff two years ago with just numbers you don't even believe.
[01:55:16.760 --> 01:55:20.301]  Like the first two trimesters, the majority of women having miscarriage.
[01:55:20.321 --> 01:55:21.181]  You think, is that real?
[01:55:21.782 --> 01:55:25.402]  And then now the numbers are out in Canada and the UK and Europe and here.
[01:55:25.462 --> 01:55:28.163]  It's just, you watch the graphs, miscarriage is normally like this.
[01:55:28.223 --> 01:55:29.724]  It just goes off the chart.
[01:55:30.044 --> 01:55:30.864]  I'm not a doctor.
[01:55:31.784 --> 01:55:49.684]   I am not a certified MD obstetrician gynecologist, but if I'm standing out on my front porch and I watch a car run a red light and slam into another car and I see bodies fly out of the car, And then I see them bleeding to death and then I can tell they just died.
[01:55:49.764 --> 01:55:50.745]  I've seen a few of those wrecks.
[01:55:51.165 --> 01:56:01.096]  I need to be a doctor to know when I'm driving on the highway at 80 miles an hour and some guy's racing a Corvette with a Porsche and the tire blows and the car blows up and humans are flying out.
[01:56:01.476 --> 01:56:03.919]  I pulled over to render aid and they were dead by the time I got to them.
[01:56:04.559 --> 01:56:05.580]  I was like 16 when that happened.
[01:56:05.901 --> 01:56:06.682]  I'm not a doctor.
[01:56:06.842 --> 01:56:07.883]  I can see that just killed them.
[01:56:09.352 --> 01:56:10.773]  You say, well, that's just anecdotal.
[01:56:10.873 --> 01:56:12.775]  Well, we have the statistics.
[01:56:12.835 --> 01:56:13.996]  We have the numbers.
[01:56:14.036 --> 01:56:15.938]  We have the insurance actuaries.
[01:56:15.978 --> 01:56:17.059]  We have the facts.
[01:56:17.459 --> 01:56:18.540]  This is 100% going on.
[01:56:18.560 --> 01:56:20.742]  The question is, how big is it?
[01:56:20.782 --> 01:56:21.563]  How bad is it?
[01:56:21.743 --> 01:56:22.383]  Is it getting better?
[01:56:22.403 --> 01:56:22.964]  Is it getting worse?
[01:56:23.004 --> 01:56:23.825]  What's currently happening?
[01:56:24.065 --> 01:56:27.348]  We have the same UN that did this coming in with these treaties, all this control.
[01:56:27.388 --> 01:56:30.831]  So, Dr. James Thorpe, MD, thank you so much for your time.
[01:56:30.851 --> 01:56:33.913]  You can be found on X at jathorpe.mfp.
[01:56:34.961 --> 01:56:36.062]  And people put that on screen.
[01:56:36.103 --> 01:56:39.467]  Everybody should visit there and the incredible material you have.
[01:56:39.507 --> 01:56:48.417]  But you're one of the leading experts, highly recommended by so many of the other medical doctors and hospital heads and people at the Pentagon I'm talking to and whistleblowers.
[01:56:48.457 --> 01:56:49.539]  They say we should talk to you.
[01:56:49.919 --> 01:56:51.381]  So we appreciate you coming on, Doctor.
[01:56:53.081 --> 01:56:55.002]  Alex, thank you so much for having me on.
[01:56:55.042 --> 01:57:00.543]  Again, it's J-A-Thorp M-F-M as in Maternal Fetal Medicine.
[01:57:00.964 --> 01:57:03.184]  And it's such an honor and a privilege to be on your show.
[01:57:03.264 --> 01:57:04.405]  Thank you for having me.
[01:57:04.625 --> 01:57:14.068]  And again, it's at J-A-Thorp T-H-A-O-R-P J-A-T-H-O-R-P M-F-M and that's on screen.
[01:57:14.088 --> 01:57:17.089]  So please, Doctor, give us a presentation on what you've witnessed.
[01:57:18.999 --> 01:57:27.668]  Well, it's been just an unbelievable, unbelievable traveling through this last four years.
[01:57:28.489 --> 01:57:41.483]  And, you know, what I saw in 2020 was just completely what I felt like I was in a different world, a different galaxy.
[01:57:43.528 --> 01:57:52.551]  I was told I have, as a maternal fetal medicine specialist and obstetrician, of course, I've been using hydroxychloroquine in pregnancy for 40 years.
[01:57:53.791 --> 01:57:59.432]  Regularly, in women of reproductive age, we used it frequently for autoimmune disease.
[01:57:59.532 --> 01:58:06.834]  And of course, women of reproductive age are at much greater risk for that disease compared with their male counterparts.
[01:58:07.314 --> 01:58:10.835]  And when they became pregnant, of course, we did not take them off it.
[01:58:11.520 --> 01:58:17.625]  So it was clearly a safe and effective medication during pregnancy.
[01:58:17.645 --> 01:58:21.268]  And it was actually in breastfeeding and in children.
[01:58:21.288 --> 01:58:22.769]  And I knew that.
[01:58:22.869 --> 01:58:24.451]  I had never had a problem with it.
[01:58:24.551 --> 01:58:26.052]  And then what happens?
[01:58:26.312 --> 01:58:31.316]  I'm automatically slandered and told I'm not allowed to prescribe that.
[01:58:32.497 --> 01:58:36.460]  And of course, I knew with SARS-CoV-1 that it was very, very effective.
[01:58:36.520 --> 01:58:39.363]  So that's when I knew there was a big problem.
[01:58:39.403 --> 01:58:41.864]   Listen, I'm a disabled veteran.
[01:58:41.884 --> 01:58:44.825]  I practiced by the laws.
[01:58:44.905 --> 01:58:48.047]  I practiced an extensive career.
[01:58:48.067 --> 01:58:57.211]  I've been honored by all of my three major institutions, the American College of OBGYN, the American Board of Obstetrics and Gynecology.
[01:58:57.311 --> 01:58:59.011]  I was an examiner in the mid-'90s.
[01:58:59.532 --> 01:59:04.754]  And my subspecialty society, international, the Society for Maternal-Fetal Medicine.
[01:59:05.294 --> 01:59:14.738]  I've received countless awards for teaching and research on the board of directors with these three organizations, who I've really respected most of my career.
[01:59:15.518 --> 01:59:30.544]  But they were bought off, Alex, and now I am one of the only maternal fetal medicine doctors that I know, and one of the few OBGYN doctors that are aggressively attacking these organizations.
[01:59:31.145 --> 01:59:36.188]   I believe It's my opinion, Alex, that these are criminal organizations.
[01:59:36.748 --> 01:59:37.889]  And why do I say that?
[01:59:38.549 --> 01:59:46.234]  I say that because they changed their narrative within six months to, well, we won't push this in pregnant women.
[01:59:46.555 --> 01:59:52.058]  Now, remember, pregnant women are the most vulnerable population in the world.
[01:59:52.078 --> 01:59:56.621]  These are my patients, pregnant women, preborns, and newborns.
[01:59:57.141 --> 02:00:00.123]  We've always had the golden rule of pregnancy.
[02:00:00.183 --> 02:00:11.447]   You never Never ever use a novel substance or even drink alcohol or even eat certain foods in pregnancy, let alone use an investigational gene therapy.
[02:00:12.047 --> 02:00:39.596]   So, the OB-GYN community then, over the course of six months, through massive amounts of bribes and paybacks through the Department of Health and Human Services and the CDC, essentially captured the American College of Obstetricians and Gynecologists, the American Board of OBGYN, and SMFM, Society for Maternal Fetal Medicine.
[02:00:39.997 --> 02:01:06.002]   And by September of 2021, Alex, they issued September 27, 2021, and I provided you with that link, a pathetic Fascist, one-page threat to every of the 60,000 OBGYN doctors in North America and several countries in South America, all of the provinces of Canada.
[02:01:06.503 --> 02:01:17.809]   And basically, that threat from ABAG Invoke the Federation of State Medical Boards, Society for Maternal Fetal Medicine, the American College of OBGYN.
[02:01:18.229 --> 02:01:24.313]  It was a pathetic, intellectually just egregious statement.
[02:01:24.893 --> 02:01:42.879]   They referenced literally nothing more than a grocery market tabloid You know, MedPageHealth and some, literally, Lay Magazine and some lay writer who was interviewing people and put out this gross misinformation.
[02:01:42.899 --> 02:01:50.001]  By the way, for folks who don't know what lay means, Doctor, that means someone that does, it's like saying the person's not a police officer, they pose as one.
[02:01:50.061 --> 02:01:51.121]  Lay means they know nothing about it.
[02:01:52.421 --> 02:01:52.841]  That's right.
[02:01:53.581 --> 02:01:55.122]  And so they have the audacity.
[02:01:55.342 --> 02:01:59.143]  In fact, one of the links, Alex, goes to the CDC.
[02:01:59.203 --> 02:02:00.263]  You push the link.
[02:02:01.312 --> 02:02:07.335]  And my wife, who's an attorney and my fellow researcher, you push the link and it goes right to a CNN article.
[02:02:07.795 --> 02:02:17.180]  So then I started putting out these logos of these organizations with a hammer and a sickle, a red hammer and sickle, because this is fascism.
[02:02:18.018 --> 02:02:22.560]  Listen, as a military officer, Alex, I took an oath to the Constitution.
[02:02:23.100 --> 02:02:37.906]  So the powers that be, George Wendell, who was a executive director of the American Board of OBGYN, my colleague, my contemporary, he didn't like that and apparently by email threatened me personally.
[02:02:38.687 --> 02:02:43.194]   And so what I did was I put my nose down to the Grindstone.
[02:02:43.835 --> 02:02:52.000]  I wrote them, in contrast to their pathetic one-page letter with no data, I wrote them a letter that you have a link to.
[02:02:52.640 --> 02:02:55.862]  It's on the internet perpetuity forever.
[02:02:56.583 --> 02:03:01.126]  This was dated January 12, 2022, almost 18 months ago.
[02:03:01.666 --> 02:03:05.328]  And I wrote them a 98-page letter, Alex.
[02:03:05.949 --> 02:03:14.473]   And in that letter, I told them my clinical experience as a seasoned I reviewed high-risk, high-volume maternal fetal medicine specialists.
[02:03:14.973 --> 02:03:20.335]  I reviewed physiology and experts from all over the world and their data.
[02:03:21.036 --> 02:03:28.938]  I reviewed the government's own data through the Vaccine Adverse Event Reporting System, extensive graphs.
[02:03:30.019 --> 02:03:33.400]  And if that weren't enough, Alex, I went a little bit further.
[02:03:34.685 --> 02:03:53.245]  I quote, I read 1019 peer-reviewed medical journal articles published just since the rollout, that was only 12 months, documenting severe injury and death after the COVID-19 vaccines.
[02:03:54.026 --> 02:03:55.528]  I submitted that to them.
[02:03:56.108 --> 02:04:02.526]   It was a If I do say so myself, it was an extremely well-written article.
[02:04:03.186 --> 02:04:05.748]  And since then, crickets.
[02:04:06.128 --> 02:04:07.429]  They couldn't respond.
[02:04:08.129 --> 02:04:15.153]  George Wendell, the rest of the officers of the American Board of Obstetrics and Gynecology knew that I was right.
[02:04:15.593 --> 02:04:17.654]  They knew that they were wrong.
[02:04:18.055 --> 02:04:20.696]   Listen, Alex, we've lived through this.
[02:04:21.016 --> 02:04:28.300]  We lived through the diethylstilbestrol disaster that began in 1938 and went to the 1980s.
[02:04:28.860 --> 02:04:36.764]  We lived through the thalidomide disasters that went, you know, in the late 60s and 70s.
[02:04:37.344 --> 02:04:40.306]  And we saw the frightening effects of that.
[02:04:41.295 --> 02:04:43.235]  We should have learned our lesson.
[02:04:43.295 --> 02:05:10.881]  So, when my wife, incredible researcher, incredible litigator for fraud, insurance fraud actually, we knew that the American College of Obstetricians and Gynecologists had to be captured because there's no way 60,000 OBGYN doctors around in North America and South America would all of a sudden roll over and play stupid and go along with these narratives.
[02:05:11.850 --> 02:05:15.512]  And in fact, you know, Maggie sucked up to some individuals.
[02:05:15.612 --> 02:05:24.257]  Maggie, my attorney wife, at the HHS, we executed a Freedom of Information Act request and we struck gold.
[02:05:24.657 --> 02:05:34.582]  There were over 1,400 pages between our government and an institution that controls 60,000 OBGYN doctors.
[02:05:35.263 --> 02:05:46.175]   And in fact, What ACOG did was accepted millions of dollars, and they were not allowed to deviate from the lethal HHS narrative.
[02:05:46.595 --> 02:05:50.616]  And they had to push that it was safe, effective, and necessary in pregnancy.
[02:05:51.316 --> 02:05:58.258]  And they, in essence, gave up their own independent sovereignty in terms of making their own decisions.
[02:05:59.018 --> 02:06:02.140]  Along with 60,000 OB-GYN docs.
[02:06:02.200 --> 02:06:03.920]  There's the article you have on screen.
[02:06:04.421 --> 02:06:07.302]  And so, in essence, they were bribed.
[02:06:08.082 --> 02:06:26.851]  And then, of course, the American Board of OB-GYN colluded and then threatened statements that they will, we, anybody that misinforms, according to their definition, in other words, questions their data, they get their state licenses removed.
[02:06:27.969 --> 02:06:39.795]  They documented, they linked the Federation of State Medical Boards, and what every physician works for their entire life is accreditation from their board specialties.
[02:06:40.255 --> 02:06:41.176]  They will revoke them.
[02:06:41.196 --> 02:06:47.619]  All right, Doctor, let's talk about the persecution of the doctors and the nurses, and it's the same in Australia, the same in the U.S., same here.
[02:06:47.659 --> 02:06:49.540]  It's all UN coding, we know.
[02:06:50.020 --> 02:06:53.404]  We had a whistleblower on yesterday that was a big coder and I looked it up.
[02:06:53.444 --> 02:06:56.087]  It's true since 1948 the UN controls the codes.
[02:06:56.468 --> 02:06:58.110]  They control what you can do, what you can't do.
[02:06:58.150 --> 02:07:01.834]  If a doctor does what he knows is right or she does what she knows is right, they come after you.
[02:07:01.854 --> 02:07:06.459]  But this is the same thing we see in the Congressional 800-page report that came out last week.
[02:07:07.338 --> 02:07:18.284]  Where most of the focus of the censorship was not even election meddling, it was blocking doctors and scientists and blocking peer-reviewed studies that were on X and Facebook and other places.
[02:07:18.805 --> 02:07:20.886]  The federal government saying, take this down.
[02:07:21.446 --> 02:07:33.653]  And so you're talking about the federal government and other groups coming in, you know, to the medical watchdog groups and telling them what was reality when it wasn't and then controlling the narratives.
[02:07:33.673 --> 02:07:34.674]  It was a unified front.
[02:07:36.394 --> 02:07:37.475]  That's absolutely right.
[02:07:38.155 --> 02:07:39.196]  Absolutely right, Alex.
[02:07:39.316 --> 02:07:56.489]  And what they did was they perversely and pervertedly, they invoked and created relationships with private entities, which are highly illegal, by the way, because they took away the First Amendment rights of those six of mine.
[02:07:58.097 --> 02:08:01.739]  And 60,000 OBGYN doctors and threatened them if they spoke the truth.
[02:08:02.119 --> 02:08:22.292]  So any innocent pregnant woman who went in for her first visit in the most important medical visit, the most personal exam room, intimate exam room, you know, discussing everything, the first baby, a pelvic exam, and they were trusting their OBGYN doctor.
[02:08:22.958 --> 02:08:24.960]  But they're OBGYN doctored.
[02:08:25.280 --> 02:08:29.284]  What they didn't disclose to this lady is they were an agent of the state.
[02:08:29.844 --> 02:08:34.969]  They weren't acting independently and giving their patient, Mrs. Smith, honest information.
[02:08:35.449 --> 02:08:40.193]   They had to parrot false Alex, this is what happened.
[02:08:40.253 --> 02:08:41.074]  This is how it went down.
[02:08:41.174 --> 02:08:45.338]  Well doctors, tell the story, but let me just go back for a moment.
[02:08:45.158 --> 02:08:51.238]   their employer and they may lose their license and they may lose their accreditation. Alex,
[02:08:51.238 --> 02:08:56.437]   this is what happened. This is how it went down. Well, doctors tell the story, but let me just
[02:08:56.437 --> 02:09:03.877]   go back for a moment. I'm not a doctor, but my dad is a doctor. I've read the news for 30 years on air.
[02:09:04.125 --> 02:09:07.586]  Until four years ago, you never gave a pregnant woman any shot.
[02:09:07.866 --> 02:09:10.907]  Like you said, they don't eat shellfish, they don't eat raw honey.
[02:09:11.387 --> 02:09:12.828]  Suddenly they go, no, it's totally safe.
[02:09:12.868 --> 02:09:14.728]  I saw headlines, it's better for pregnant women.
[02:09:15.068 --> 02:09:19.690]  Pregnant women should take, I saw the headline, pregnant women should take double the shot.
[02:09:20.427 --> 02:09:22.451]  I mean, no science, no nothing.
[02:09:23.532 --> 02:09:24.294]  Guys, pull that up.
[02:09:24.774 --> 02:09:26.698]  Pregnant women should take double the COVID shots.
[02:09:26.718 --> 02:09:26.998]  Remember that?
[02:09:27.018 --> 02:09:31.245]  Like all over the news three years ago with an experimental shot.
[02:09:31.265 --> 02:09:33.910]  And then we'll get into after you finish that, sir, your point.
[02:09:34.807 --> 02:09:41.490]  Now the numbers of the miscarriages, the numbers of women getting sick, the numbers of the babies that are born that have problems that they can't deny.
[02:09:42.010 --> 02:09:47.293]  So you're telling the first part how they suppressed you and others, or tried to, and now the carnage that ensued.
[02:09:47.653 --> 02:09:50.394]  Talk about raping of the Hippocratic Oath of Hippocrates.
[02:09:51.975 --> 02:09:58.017]  Yeah, well, there's really three incontrovertible sources of data.
[02:09:58.697 --> 02:10:00.878]  Come from three separate sources, Alex.
[02:10:01.339 --> 02:10:07.728]   Number one is the mandatory legal 12-week rollout, Pfizer 5.3.6.
[02:10:09.328 --> 02:10:16.792]  By every government, the government mandates every company review the first 12 weeks of adverse events.
[02:10:17.293 --> 02:10:20.514]  And they had that available to them in February 28, 2021.
[02:10:20.975 --> 02:10:24.717]  It was actually 10 weeks of data.
[02:10:25.157 --> 02:10:33.556]   and there was the most colossal injury and kill rate of any other drug in the history of humanity.
[02:10:33.556 --> 02:10:44.636]   On that first 10 weeks, there were 42,086 casualties, including 1,223 dead on page seven.
[02:10:44.636 --> 02:10:50.355]   Listen, this is the most lethal and injurious drug ever rolled out.
[02:10:50.465 --> 02:10:56.971]  And if you calculate the injured to kill ratio, it's unprecedented in warfare and medicine.
[02:10:57.351 --> 02:11:00.694]  The injured to kill ratio of that first 10 weeks was 33.4.
[02:11:00.854 --> 02:11:03.277]  What does that mean, Alex?
[02:11:03.537 --> 02:11:11.663]   That means for every person killed, There's 33.4 times that injured, and many of these are severe injuries.
[02:11:11.983 --> 02:11:18.287]  And then on page 12 of that document, it details the outcome of women who were pregnant.
[02:11:18.828 --> 02:11:21.950]  Pregnant women weren't even supposed to be receiving this.
[02:11:22.450 --> 02:11:25.073]  So it was a horrible, catastrophic outcome.
[02:11:25.373 --> 02:11:27.575]  There was an 81% miscarriage.
[02:11:27.595 --> 02:11:29.917]  There was a five-fold increase of fetal death.
[02:11:30.237 --> 02:11:32.940]  There was an eight-fold increase in neonatal deaths.
[02:11:33.340 --> 02:11:39.766]  And there were major breastfeeding complications in those babies whose mothers received the vaccine.
[02:11:40.106 --> 02:11:43.889]   Now, what did the federal government What did Biden do with that?
[02:11:44.269 --> 02:12:00.474]  What did the Chief Executive Director, Chief of Staff, Jeffrey Zients, Vivek Murthy, the Surgeon General, then head of the NIH, Francis Collins, what did they do with that, Alex?
[02:12:01.477 --> 02:12:06.339]  Did they tell the American people what Pfizer's own data showed?
[02:12:06.839 --> 02:12:07.119]  No.
[02:12:07.479 --> 02:12:12.981]  They tried to hide it for 75 years, but it was immediately available from a whistleblower.
[02:12:13.301 --> 02:12:24.162]   And thank God to Aaron Seery and ICANN, the Informed Consent Action Network, 15 months later, it was revealed to the public, ironically, Absolutely.
[02:12:23.981 --> 02:12:26.141]  on April Fool's Day 2022.
[02:12:26.141 --> 02:12:28.621]  So that's the first source of document that will--
[02:12:28.621 --> 02:12:30.461]  Let me back you up, doctor.
[02:12:30.461 --> 02:12:32.101]  Anybody can search engine.
[02:12:32.101 --> 02:12:35.181]  This happened two years ago in the lawsuits against Pfizer.
[02:12:35.181 --> 02:12:37.981]  They asked the court for 75 years to seal it.
[02:12:37.981 --> 02:12:40.261]  If their science is so good, why can't it be public?
[02:12:40.261 --> 02:12:41.622]  Is it science about public?
[02:12:41.622 --> 02:12:45.061]  Absolutely.
[02:12:45.061 --> 02:12:46.261]  Absolutely. - Continue.
[02:12:46.261 --> 02:12:54.721]   So the second source of irrefutable data is the government's own database.
[02:12:55.025 --> 02:12:56.346]  And I incorporated that.
[02:12:56.787 --> 02:13:00.951]  That's the Vaccine Adverse Event Reporting System, or VAERS.
