[00:00:00.000 --> 00:00:13.480]  [outro]
[01:17:06.319 --> 01:17:07.639]  I think we're going to see more of these.
[01:17:08.380 --> 01:17:15.223]  Hopefully there isn't too much pressure on Putin to do anything to rash because this is a desperation move to try to get him to over respond.
[01:17:15.243 --> 01:17:15.983]  What do you think about that?
[01:17:17.952 --> 01:17:25.214]  First of all, nothing and no one can push Putin into making any form of unprepared decisions.
[01:17:25.254 --> 01:17:27.255]  He's a completely different type of person.
[01:17:28.215 --> 01:17:32.936]  Then, the election that we had in Russia was incredible.
[01:17:33.616 --> 01:17:38.998]  More Ukrainians bombarded Russian cities, more people went to vote.
[01:17:39.964 --> 01:17:46.105]  Saying that our vote count, amount of people that voted for Putin is unprecedented.
[01:17:46.225 --> 01:17:50.186]  So he has people mandate to do whatever he thinks is right.
[01:17:50.266 --> 01:17:51.246]  And what was the final number?
[01:17:51.266 --> 01:17:51.246]  86%?
[01:17:51.286 --> 01:17:51.726]  87%?
[01:17:51.306 --> 01:17:51.726]  What was it?
[01:17:51.746 --> 01:17:51.866]  It's 73%.
[01:17:51.966 --> 01:17:54.827]  Okay, so at first they said 80, 80 plus, now it's 70.
[01:17:54.867 --> 01:17:55.147]  No, no, no.
[01:17:54.967 --> 01:18:02.186]   73% okay so at first they said 80 80 plus now it's 70. No no no 73% of total
[01:18:02.186 --> 01:18:12.087]   voters who went to vote and 83.4% of those people voted for Putin. Got it.
[01:18:10.413 --> 01:18:12.034]  So huge, huge voter turnout.
[01:18:12.054 --> 01:18:14.175]  A million people, exactly.
[01:18:14.255 --> 01:18:20.599]  So it's more than 60% of registered voters gave the vote to Putin.
[01:18:20.779 --> 01:18:23.020]  Which shows people are upset to have a record turnout.
[01:18:24.881 --> 01:18:25.341]  Exactly.
[01:18:25.742 --> 01:18:34.046]  But what's important, American officials usually are saying that Russia is fighting the cruel war against Ukraine.
[01:18:35.015 --> 01:18:45.283]  Amount of civilians that were killed during this war in Ukraine is less than amount of military Ukrainian personnel.
[01:18:45.923 --> 01:18:47.324]  That's unprecedented.
[01:18:47.945 --> 01:18:57.632]  Never been in the history of wars when amount of civilians that unfortunately became victims of this war is much less than soldiers.
[01:18:58.773 --> 01:19:18.383]   In order for our American audience to just to keep it in mind, The total amount of Ukrainian civilians that were killed during the two-year aggression of Russia, as they say, is less than the amount of Palestinians that were killed by Israeli forces in two months!
[01:19:21.138 --> 01:19:26.303]  And this amount, official amount of Ukrainians that were killed is under 15,000.
[01:19:26.363 --> 01:19:29.466]  Vladimir, let me elaborate and see if I'm right about what you're saying.
[01:19:30.286 --> 01:19:34.430]  The Marines in Fallujah, a few Marines got hung off a bridge, it was terrible.
[01:19:34.911 --> 01:19:39.655]  The Marines just went in with artillery and flattened the whole city and killed 100,000 people, it's estimated.
[01:19:42.017 --> 01:19:45.819]  Your point is, if Russia wanted to, it's got huge artillery, probably the most in the world.
[01:19:45.839 --> 01:19:47.700]  You just roll in, level the whole place.
[01:19:47.720 --> 01:19:48.601]  We could destroy them all.
[01:19:48.621 --> 01:19:52.063]  You just go in grids, and then within two months, Ukraine's flattened.
[01:19:53.524 --> 01:19:54.424]  We don't do this.
[01:19:54.925 --> 01:19:57.386]  Look, you know, here's a huge attack on Kiev.
[01:19:57.826 --> 01:19:59.367]  How many civilians were killed?
[01:20:00.168 --> 01:20:00.668]  Zero.
[01:20:01.148 --> 01:20:03.890]  Well, the only civilians being hurt are when they shoot the missiles down.
[01:20:05.411 --> 01:20:05.931]  Exactly.
[01:20:07.612 --> 01:20:10.494]  And they're killed by the Ukrainian missiles.
[01:20:12.114 --> 01:20:13.415]  Well that's my concern.
[01:20:13.435 --> 01:20:27.888]  Remember when Zelensky got caught firing missiles into Poland and then claiming that it was Russians, but because the Poles shot them down, the tail numbers survived and it was Ukrainian missiles.
[01:20:27.988 --> 01:20:33.672]   I'm concerned More than a terror attack on Russia, which just happened, I'm concerned about Ukraine pulling false flags.
[01:20:33.712 --> 01:20:34.672]  Are you concerned about that?
[01:20:34.692 --> 01:20:35.573]  Because they're desperate.
[01:20:36.033 --> 01:20:36.773]  They always do.
[01:20:36.893 --> 01:20:37.854]  But that's one thing.
[01:20:37.914 --> 01:20:53.103]  Another thing is, total amount of NATO soldiers that were killed during 20 years in Afghanistan is less than amount of NATO citizens that were killed for two years in Russia, Ukrainian war.
[01:20:53.163 --> 01:20:53.783]  Six thousand.
[01:20:54.083 --> 01:20:55.864]  And NATO is not participating.
[01:20:56.024 --> 01:20:56.905]  Can you imagine that?
[01:20:57.617 --> 01:20:58.458]  Well, let's move to that.
[01:20:58.858 --> 01:21:03.961]  What do you make of Macron desperately, I think he's blackmailed, wanting to send in 20,000 troops.
[01:21:03.981 --> 01:21:05.781]  We know NATO troops are already there.
[01:21:06.282 --> 01:21:09.484]  We know they're getting killed, because I've talked to people in the military, been talking about it for years.
[01:21:10.204 --> 01:21:15.007]  What do you make of this schizophrenia in NATO, where, well, we're not going to send in troops, oh, we are.
[01:21:16.007 --> 01:21:17.728]  What do you make of these announcements?
[01:21:17.768 --> 01:21:20.289]  Well, first of all, they're already on the ground.
[01:21:20.550 --> 01:21:23.051]  But, you know, it's just a target.
[01:21:24.527 --> 01:21:26.068]  20,000?
[01:21:24.727 --> 01:21:26.068]  Okay.
[01:21:27.189 --> 01:21:34.913]  Since January 1st, 71,000 of Ukrainians were already killed during this war.
[01:21:35.473 --> 01:21:42.337]  So 20,000 French soldiers, it will take less than a month to destroy them all.
[01:21:43.157 --> 01:21:45.198]  And they will be just the target.
[01:21:45.418 --> 01:21:47.339]  We will have to kill them all.
[01:21:48.200 --> 01:21:50.637]   That's That's inevitable.
[01:21:50.817 --> 01:21:55.461]  That's what always happens with foreign soldiers that are trying to get on our ground.
[01:21:56.261 --> 01:21:57.622]  We're not going to Paris.
[01:21:58.183 --> 01:21:59.624]  They want to come to our land.
[01:22:00.344 --> 01:22:04.988]  But if they want to repeat the mistake of Napoleon, the result will be the same.
[01:22:06.269 --> 01:22:07.770]  That's so damn easy.
[01:22:08.291 --> 01:22:10.552]  They never learn historical lessons.
[01:22:11.413 --> 01:22:12.254]  That's too bad.
[01:22:12.614 --> 01:22:14.255]  Macron is willing to fight.
[01:22:14.275 --> 01:22:14.996]  I don't know why.
[01:22:15.908 --> 01:22:19.811]  He doesn't look like a person who is good in fighting, although he made this photo session.
[01:22:20.171 --> 01:22:24.054]  Oh, I noticed he puts out these videos where he's boxing and he's tough.
[01:22:24.074 --> 01:22:24.514]  Boxing?
[01:22:25.055 --> 01:22:26.796]  Oh yeah, he's boxing, yeah.
[01:22:26.876 --> 01:22:30.939]  Look, yet another Rocky Balboa, yeah, like Italian Stallion.
[01:22:31.260 --> 01:22:34.202]  He's not Italian, he's French and he's a lousy boxer.
[01:22:34.802 --> 01:22:37.004]  He is not a boxer at all, you know, so...
[01:22:38.170 --> 01:22:40.332]  All I know is, empires go to die.
[01:22:40.352 --> 01:22:41.854]  He is.
[01:22:41.874 --> 01:22:41.854]  100%.
[01:22:43.395 --> 01:22:44.276]  Married to a man, probably.
[01:22:45.197 --> 01:22:49.421]  He is literally... The French got their ass kicked in World War II.
[01:22:49.461 --> 01:22:50.161]  They got their ass kicked.
[01:22:50.181 --> 01:22:51.182]  They got saved by the Russians.
[01:22:51.643 --> 01:22:55.907]  They got their ass kicked by Napoleon, who was a major military leader.
[01:22:56.387 --> 01:22:57.388]  What are they thinking?
[01:22:57.448 --> 01:22:58.309]  Why don't they stop?
[01:23:00.387 --> 01:23:00.788]  I don't know.
[01:23:01.369 --> 01:23:02.390]  That's the best question.
[01:23:02.411 --> 01:23:08.921]  You know, French, Germans, they had perfect relationship with Russia for the last 10 years.
[01:23:10.200 --> 01:23:12.722]  And they cannot survive it.
[01:23:13.022 --> 01:23:14.123]  They destroyed it all.
[01:23:14.683 --> 01:23:17.905]  Germans allowed Americans to blow the North Pipe.
[01:23:18.366 --> 01:23:19.987]  And they're saying that, oh, that's okay.
[01:23:20.327 --> 01:23:22.529]  French guys are fighting not their war.
[01:23:23.129 --> 01:23:26.731]  But French soldiers are not willing to go and die for Macron.
[01:23:26.992 --> 01:23:33.556]  Already amount of French soldiers killed in Ukraine is more than amount of French soldiers that were killed in Afghanistan.
[01:23:33.956 --> 01:23:35.537]  And we haven't even started yet.
[01:23:36.138 --> 01:23:39.160]  They're making awful, awful, awful mistake.
[01:23:40.422 --> 01:23:42.683]  And I feel sorry for their wives and kids.
[01:23:43.724 --> 01:23:55.570]  My idea is, every time there will be yet another mercenary from the West killed in Ukraine, if we have his body, we'll give it back to the family in front of the embassies.
[01:23:56.557 --> 01:24:07.750]  In Russia, with all due respect, with all the national flags, but we'll tell the families, come and get the bodies of your sons and husbands.
[01:24:08.351 --> 01:24:09.853]  That's not our fault.
[01:24:10.333 --> 01:24:11.715]  Talk to your government.
[01:24:12.236 --> 01:24:13.938]  They are supporting Nazis.
[01:24:14.790 --> 01:24:19.415]  And that's why your sons are dying in Ukraine, not for the good cause.
[01:24:19.595 --> 01:24:21.737]  Vladimir Solyov, thank you.
[01:24:21.817 --> 01:24:22.257]  Stay there.
[01:24:22.277 --> 01:24:26.381]  I'm going to go to a quick break and I'm going to come back and ask you big picture in the world, U.S.
[01:24:26.822 --> 01:24:29.604]  election, Russia, where you see this going?
[01:24:29.624 --> 01:24:37.012]  Because I agree with you, the criminals that have hijacked our governments and are doing all this transgenderism and fentanyl deaths and selling us out are bad.
[01:24:38.069 --> 01:24:39.511]  But it's a paradox.
[01:24:39.651 --> 01:24:42.195]  Yeah, they're crazy losers, but they've got nuclear weapons.
[01:24:42.676 --> 01:24:44.819]  How do we come together to stop this?
[01:24:44.859 --> 01:24:45.561]  Please stay there.
[01:24:45.921 --> 01:24:47.083]  We're going to take a short break.
[01:24:47.323 --> 01:24:48.906]  We'll be right back in three minutes, sir.
[01:24:48.966 --> 01:25:12.164]  We'll be right back.
[01:25:12.191 --> 01:25:15.534]  He said we have a very good chance of sending The Great Reset on Amazon the number one.
[01:25:15.554 --> 01:25:17.875]  And if that happens, it'll make the book 20 times bigger.
[01:25:17.935 --> 01:25:18.536]  It's a great book.
[01:25:18.656 --> 01:25:20.317]  It's the blueprint of the New World Order and how to stop them.
[01:25:20.357 --> 01:25:21.378]  The Great Reset and the War for the World.
[01:25:21.618 --> 01:25:23.500]  And that would be a major funding boon for us.
[01:25:23.540 --> 01:25:24.941]  So it's like hitting the lottery.
[01:25:25.101 --> 01:25:28.523]  If it goes to number one, no matter what they do, it just magnifies.
[01:25:28.643 --> 01:25:29.924]  It's been as high as number six.
[01:25:30.085 --> 01:25:31.245]  It's number nine today.
[01:25:31.366 --> 01:25:35.008]  It's number one in more than 50 charts in the United States and the world right now.
[01:25:35.028 --> 01:25:36.469]  The Great Reset and the War for the World.
[01:25:37.210 --> 01:25:39.492]  Kindle, everything, the book, is now shipping as well.
[01:25:39.532 --> 01:25:41.393]  But I want you to get it at Amazon.com.
[01:25:41.453 --> 01:25:43.274]  I want you to buy copies for friends and family.
[01:25:43.334 --> 01:25:47.177]  We can send it to number one today, and now is the time to do it.
[01:25:47.237 --> 01:25:49.759]  And you gotta go look at the reviews that are pouring in.
[01:25:49.899 --> 01:25:51.600]  Currently today, it was number nine earlier.
[01:25:51.620 --> 01:25:52.881]  It's number 16 right now.
[01:25:54.542 --> 01:25:59.865]  But you look at it, where it's number one in best sellers in political corruption and misconduct.
[01:26:00.366 --> 01:26:02.007]  And the Kindle's number three.
[01:26:04.252 --> 01:26:06.274]  That's beating free books being put up by Obama.
[01:26:06.594 --> 01:26:09.477]  Best sellers in globalization, number one and number three.
[01:26:11.999 --> 01:26:15.302]  Best sellers in United States history, number one.
[01:26:15.442 --> 01:26:16.503]  Kindle, number six.
[01:26:16.703 --> 01:26:17.464]  And it goes on and on.
[01:26:17.684 --> 01:26:20.726]  You gotta go read the reviews.
[01:26:21.367 --> 01:26:22.868]  Number one in history.
[01:26:23.929 --> 01:26:24.630]  Think they like that?
[01:26:25.250 --> 01:26:26.652]  That's a major message to them.
[01:26:29.494 --> 01:26:30.195]  Number one.
[01:26:31.676 --> 01:26:33.257]  In bestsellers in media studies.
[01:26:33.637 --> 01:26:34.438]  Think they like that?
[01:26:36.059 --> 01:26:38.260]  Bestsellers in corruption and misconduct.
[01:26:38.560 --> 01:26:39.060]  Number one.
[01:26:40.261 --> 01:26:41.722]  Bestsellers in world history.
[01:26:41.782 --> 01:26:42.322]  Number one.
[01:26:42.962 --> 01:26:44.003]  And read the reviews.
[01:26:44.323 --> 01:26:45.904]  People are blown away.
[01:26:46.244 --> 01:26:48.165]  Five stars out the rear end.
[01:26:49.326 --> 01:26:51.007]  Thank you everybody for what you're doing.
[01:26:51.027 --> 01:26:51.907]  We're in this fight together.
[01:26:52.088 --> 01:26:55.730]  And this is a message that humanity wants the blueprint of the Death Star.
[01:26:56.130 --> 01:26:57.931]  Humanity wants to take on the New World Order.
[01:26:59.247 --> 01:27:02.029]  Alex Jones is right about far more than he's wrong about.
[01:27:02.329 --> 01:27:04.510]  He's the most misunderstood guy on the planet.
[01:27:04.570 --> 01:27:05.130]  Joe Rogan.
[01:27:06.511 --> 01:27:09.233]  And the quotes from Steve Bannon, Tucker Carlson, and others.
[01:27:10.493 --> 01:27:16.157]  If Alex Jones is just a crackpot, why are the most powerful people in the country trying to silence him?
[01:27:17.297 --> 01:27:20.099]  No one bothers to censor the Flat Earthers.
[01:27:20.139 --> 01:27:21.359]  Maybe Alex Jones is onto something.
[01:27:21.680 --> 01:27:23.861]  Read this book and decide for yourself who's crazy.
[01:27:25.000 --> 01:27:26.801]  Get it today at Amazon.com.
[01:27:26.861 --> 01:27:27.921]  Drive it to number one.
[01:27:28.001 --> 01:27:34.863]  If all of you just simply go there and get your Christmas shopping out of the way and buy 5, 10 of these books, we'll get $3 or $4 a piece.
[01:27:34.963 --> 01:27:36.083]  That'll help keep us on air.
[01:27:36.363 --> 01:27:37.584]  And that's what you get as the author.
[01:27:37.684 --> 01:27:39.524]  You get a lot more, buy them at InfoWarsStore.com.
[01:27:39.544 --> 01:27:41.605]  But I don't want you to get it at InfoWarsStore.com right now.
[01:27:41.845 --> 01:27:45.666]  I want you to get it at Amazon.com to send that sucker to number one.
[01:27:45.686 --> 01:27:47.706]  And you have the power to do it right now.
[01:27:47.846 --> 01:27:48.787]  Go to Amazon.com.
[01:27:48.807 --> 01:27:51.908]  We'll put a big link in the live show feed right under the live show video.
[01:27:51.948 --> 01:27:52.528]  And it did go to number one.
[01:27:53.208 --> 01:27:59.371]  In fact, we'll put a whole big story at the very top that's saying, send The Great Reset and The War of the World to number one with a link to Amazon.
[01:27:59.471 --> 01:28:00.451]  Let's do it now.
[01:28:00.712 --> 01:28:01.792]  You won't fight the traffic.
[01:28:01.832 --> 01:28:02.973]  You won't battle all the crap.
[01:28:03.233 --> 01:28:04.973]  You won't deal with all the Christmas BS.
[01:28:05.014 --> 01:28:11.497]  You just buy 5, 10, 20 copies right now and send this sucker to number one.
[01:28:11.577 --> 01:28:12.397]  Turn it loose.
[01:28:12.657 --> 01:28:13.598]  It's an InfoWars.
[01:28:13.738 --> 01:28:16.439]  This is an exercise of your will and your power.
[01:28:16.679 --> 01:28:17.980]  It's going to number one.
[01:28:18.000 --> 01:28:19.180]  I believe in you.
[01:28:19.440 --> 01:28:20.861]  Go there now and get it.
[01:28:23.905 --> 01:28:25.186]  Oh, no, no, I don't even know what this is.
[01:28:25.226 --> 01:28:27.307]  How did you get here?
[01:28:27.327 --> 01:28:29.328]  I just caught you, American.
[01:28:29.628 --> 01:28:31.710]  You visited Bandar Video.
[01:28:32.610 --> 01:28:35.852]  Oh, Mark Zuckerberg and others angry at you.
[01:28:36.412 --> 01:28:41.995]  Do what CNN says and do not visit Bandar Video or I have to hurt you.
[01:28:42.136 --> 01:28:43.256]  Conflict.
[01:28:44.677 --> 01:28:46.677]  Kung-Fu.
[01:28:46.677 --> 01:28:49.677]  It comes from China.
[01:28:49.677 --> 01:29:07.677]   Vladimir Solyov is our guest, the biggest talk show host in Russia.
[01:29:07.677 --> 01:29:13.380]   I'm I am a pro-human individual and I don't want to start fights with anybody.
[01:29:14.201 --> 01:29:20.465]  And the very same globalists destroying my country are trying to go to nuclear war with Russia.
[01:29:20.565 --> 01:29:21.646]  That is insane!
[01:29:22.407 --> 01:29:24.669]  You know, I look at actuaries, I look at numbers, I'm a numbers guy.
[01:29:25.449 --> 01:29:29.472]  Until you're 50, I'm 50 now, the number one cause of death is automobile accidents.
[01:29:31.053 --> 01:29:37.444]   And I tell my wife, I tell the nanny, I've got four kids, three of them are grown up out of the house, but I've got a six-year-old.
[01:29:38.004 --> 01:29:45.247]  I say, you drive my daughter the minimum amount of where she needs to go, not a bunch of errands, because the car is the most dangerous thing.
[01:29:46.488 --> 01:29:48.469]  And when you're 50, it becomes heart attacks and cancer.
[01:29:49.129 --> 01:29:50.370]  Well, now I've looked at the numbers.
[01:29:50.410 --> 01:29:53.932]  The number one threat facing us is nuclear war with Russia.
[01:29:54.292 --> 01:29:56.133]  That's what threatens my family!
[01:29:58.086 --> 01:30:02.069]  Russia's full of resources, ready to do business with us, like Ron Paul said a decade ago.
[01:30:02.389 --> 01:30:03.630]  What the hell are we doing?
[01:30:05.471 --> 01:30:07.132]  This is bullfucking shit!
[01:30:08.713 --> 01:30:15.317]  And I hold the people responsible that are doing this, and they have done nothing but harass my family and terrorize me!
[01:30:15.598 --> 01:30:18.179]  And that hasn't made me be afraid!
[01:30:18.439 --> 01:30:21.221]  It's made me decide to go to war!
[01:30:22.482 --> 01:30:26.365]  We're taking our country back, and all this BS is gonna stop!
[01:30:27.455 --> 01:30:28.515]  And we're going to go to space!
[01:30:29.235 --> 01:30:30.016]  God damn it!
[01:30:30.976 --> 01:30:34.757]  We're going to do big things instead of have a bunch of jerks that think war's tough!
[01:30:34.957 --> 01:30:41.739]  And I look, but the neocons and the Democrats and the Republican leadership, they couldn't find their ass with both hands!
[01:30:42.019 --> 01:30:45.920]  They couldn't fight their way out of a paper bag because they've never been in a fight!
[01:30:46.480 --> 01:30:48.060]  And that's why they want to fight!
[01:30:48.881 --> 01:30:49.961]  Because they're punsies!
[01:30:52.284 --> 01:31:01.008]  And they brought in the sleeper cells, and they're getting ready to torch this country, think we're so dumb, we don't know they're on ISIS, and they just hit the Russians, and now they're all over the news, the Russians.
[01:31:01.549 --> 01:31:02.269]  Oh, they're gonna get us.
[01:31:02.669 --> 01:31:04.630]  Meanwhile, ISIS is back, they're gonna kill you.
[01:31:05.030 --> 01:31:07.972]  I am pissed, because we've never been in more danger.
[01:31:08.712 --> 01:31:13.514]  The number one threat to my children is nuclear war, and Russia isn't starting it.
[01:31:13.975 --> 01:31:24.178]   Criminals that hate America, CNN, ABC News, Hollywood, All they do is tell you how bad our families are, how bad our children are, how bad Christians are.
[01:31:24.438 --> 01:31:25.458]  It's not the Russians!
[01:31:25.858 --> 01:31:28.099]  If the Russians did any of this, I'd be their enemy!
[01:31:29.299 --> 01:31:29.839]  But they're not.
[01:31:29.859 --> 01:31:33.380]  Vladimir, I'm ranting here, but you've got the floor for the rest of the transmission.
[01:31:33.420 --> 01:31:39.421]  I know it's late in Russia, but I'm pissed because this is so- I actually admire every word you're saying.
[01:31:39.521 --> 01:31:41.061]  I think that you're absolutely right.
[01:31:41.221 --> 01:31:43.642]  The big question is, now, who's Biden?
[01:31:44.902 --> 01:31:45.642]  Is he in charge?
[01:31:46.528 --> 01:31:53.131]  Because if we look at what he's saying and what he's doing, the only question is, why is he willing to destroy America?
[01:31:53.771 --> 01:31:57.233]  Because he's shit scared what happens if he loses the election.
[01:31:58.013 --> 01:32:03.596]  He will have to go to jail with the whole team, and not because of Russia, because of corruption.
[01:32:04.276 --> 01:32:10.679]  And he understands pretty well that Trump won't give him even one single chance not to go to jail.
[01:32:11.389 --> 01:32:17.554]  And that's why, for the purpose of not being in jail, he will be able and he will be willing to destroy the whole world!
[01:32:18.555 --> 01:32:24.799]  Because the world has no meaning for him if he's not on the top of the mountain of power.
[01:32:25.380 --> 01:32:26.441]  If he's in jail.
[01:32:27.502 --> 01:32:31.485]  So, you're talking about a person who is old and not capable.
[01:32:32.245 --> 01:32:34.787]  And it's not a question of, you know, age.
[01:32:34.907 --> 01:32:36.849]  It's a question of his mental abilities.
[01:32:37.329 --> 01:32:38.410]  And who is scared.
[01:32:39.851 --> 01:32:44.984]   So, of course, when You have to deal with a person like Biden?
[01:32:45.464 --> 01:32:46.745]  You have to ask yourself a question.
[01:32:47.005 --> 01:32:48.667]  Is he the one who runs the show?
[01:32:49.888 --> 01:33:03.018]  Is this old, very weird, extremely dangerous and extremely angry with everyone man who is not capable of finding his way in and who is dying for his ice cream?
[01:33:03.619 --> 01:33:05.200]  And yet another day of vacation.
[01:33:05.660 --> 01:33:07.422]  Is he the one who runs the show?
[01:33:07.442 --> 01:33:18.928]   Or there is a team of corrupted Persons that are willing to kill everyone, like this poor guy who started telling the truth about Boeing.
[01:33:19.808 --> 01:33:29.190]  They're willing to kill everyone who is on the way of stealing money from American taxpayers.
[01:33:30.210 --> 01:33:34.431]  Why do you have to give 60 plus billion dollars to Ukraine?
[01:33:34.471 --> 01:33:34.911]  What for?
[01:33:36.272 --> 01:33:43.215]  What percentage of this money will go back to the pockets of Washington's corrupted elites?
[01:33:45.196 --> 01:33:49.198]  Why do you have to deal with Ukrainian Nazis right now?
[01:33:49.558 --> 01:33:50.298]  What's in it?
[01:33:50.519 --> 01:33:51.539]  What's in this Ukraine?
[01:33:51.559 --> 01:33:52.139]  Democracy?
[01:33:52.159 --> 01:33:53.280]  There is no democracy.
[01:33:53.400 --> 01:33:54.160]  Like, at all.
[01:33:54.560 --> 01:33:55.741]  No freedom of speech.
[01:33:57.080 --> 01:33:57.981]  No elections.
[01:33:58.001 --> 01:33:59.162]  Banning all the parties.
[01:33:59.222 --> 01:34:00.763]  Banning the Orthodox Church.
[01:34:00.843 --> 01:34:01.784]  Arresting priests.
[01:34:02.225 --> 01:34:02.825]  Exactly.
[01:34:03.586 --> 01:34:04.046]  Exactly.
[01:34:04.086 --> 01:34:05.527]  So this is not democracy.
[01:34:05.547 --> 01:34:06.648]  What democracy?
[01:34:07.329 --> 01:34:13.054]  As we have a joke in Russia, you know, democracy is when power is run by Democrats.
[01:34:13.154 --> 01:34:14.835]  Then when they call it democracy.
[01:34:15.256 --> 01:34:19.159]  If it's not when they are in charge, it's not democracy.
[01:34:19.199 --> 01:34:20.020]  It's tyranny.
[01:34:21.101 --> 01:34:22.402]  They're afraid of everything.
[01:34:23.576 --> 01:34:25.337]  They forgot about diplomacy.
[01:34:25.658 --> 01:34:26.959]  They don't want to hear Russia.
[01:34:27.079 --> 01:34:34.844]  It all started back in December 2021, when Putin said, come on guys, please keep your words.
[01:34:34.924 --> 01:34:40.188]  You told us that you will not make a step toward other borders, toward our borders.
[01:34:40.268 --> 01:34:41.729]  You said it 30 years ago.
[01:34:41.769 --> 01:34:44.271]  Since then, NATO expanded heavily.
[01:34:45.376 --> 01:34:49.937]  You're already on, not on our backyard, you're already in our bed!
[01:34:50.457 --> 01:34:53.218]  You're trying to rape our wives and kids!
[01:34:53.798 --> 01:34:54.318]  Stop it!
[01:34:54.458 --> 01:34:59.199]  Stop with LGBT plus, minus 92, 46, however you call it!
[01:34:59.259 --> 01:35:00.119]  Just stop it!
[01:35:00.199 --> 01:35:01.499]  We are not like you!
[01:35:02.620 --> 01:35:03.640]  We love God!
[01:35:04.140 --> 01:35:05.380]  We love our culture!
[01:35:05.640 --> 01:35:06.661]  We love our tradition!
[01:35:06.721 --> 01:35:09.201]  We're not telling you how to live your life!
[01:35:09.261 --> 01:35:11.102]  Don't tell us how to live our life!
[01:35:12.122 --> 01:35:13.162]  That's the only thing!
[01:35:14.452 --> 01:35:16.433]  Why do you have to fight Russia?
[01:35:16.713 --> 01:35:17.353]  What's for?
[01:35:18.553 --> 01:35:25.395]  Through the whole history of the United States, you never ever had even one single threat from Russia.
[01:35:26.215 --> 01:35:29.236]  Russia helped you at the stage when you fought British.
[01:35:30.316 --> 01:35:31.236]  Russia helped you.
[01:35:31.396 --> 01:35:36.297]  Mark Twain used to write letters to Russians saying, thank you, thank you, thank you, Russia.
[01:35:37.278 --> 01:35:40.278]  But Americans invaded Russia back in 1920s.
[01:35:40.298 --> 01:35:40.839]  What for?
[01:35:44.605 --> 01:35:45.186]  What for?
[01:35:45.806 --> 01:35:47.208]  During the Second World War?
[01:35:48.409 --> 01:35:49.730]  By the way, Vladimir, stay there.
[01:35:49.770 --> 01:35:52.252]  People don't know that Lenin and all them were funded by the U.S.
[01:35:52.273 --> 01:35:52.993]  British Intelligence.
[01:35:53.454 --> 01:35:54.214]  You just raise that.
[01:35:54.435 --> 01:35:55.035]  Bring up that.
[01:35:57.578 --> 01:35:58.298]  Well, okay.
[01:35:58.719 --> 01:36:06.528]   So, back after the revolution, Americans decided that, no, no, we don't like it, so that doesn't look good.
[01:36:06.568 --> 01:36:11.071]  So, why don't we go and grab whatever part of Russia we can?
[01:36:11.671 --> 01:36:22.519]  And with Brits, with French and other guys, they started, you know, those little invasion groups on different seaports of Russia.
[01:36:23.179 --> 01:36:27.962]  And Americans went hunting Russians, trying to get whatever they can.
[01:36:28.963 --> 01:36:30.704]  They didn't succeed, should I say.
[01:36:30.864 --> 01:36:31.865]  We destroyed them all.
[01:36:32.685 --> 01:36:37.728]  But that's not the part of the history that is usually discussed.
[01:36:38.848 --> 01:36:41.450]  But in Vladivostok, we had Brits.
[01:36:41.650 --> 01:36:43.851]  In Murmansk, we had British.
[01:36:44.191 --> 01:36:45.872]  In Odessa, we had French.
[01:36:46.412 --> 01:36:49.334]  And they were trying to destroy Russia at all.
[01:36:50.379 --> 01:36:51.960]  Then, Soviet Union.
[01:36:52.580 --> 01:36:53.860]  And we loved Americans.
[01:36:54.640 --> 01:36:54.680]  30s.
[01:36:55.161 --> 01:36:57.681]  We purchased as many factories as we could.
[01:36:58.342 --> 01:37:03.903]  500,000 Americans during Great Depression went to work for gold in Russia.
[01:37:04.364 --> 01:37:06.084]  Made enormous amount of money.
[01:37:06.544 --> 01:37:07.124]  Came back.
[01:37:07.585 --> 01:37:16.347]  And Russia was saying, okay, Americans were willing to sign an agreement with you that we don't interfere with you, you do not interfere with our domestic policies.
[01:37:17.228 --> 01:37:17.928]  And it went well.
[01:37:18.977 --> 01:37:23.241]  But 1945, you have nuclear weapon.
[01:37:23.421 --> 01:37:27.605]  Immediately came up with a plan of destroying major Russian cities.
[01:37:28.005 --> 01:37:28.286]  Why?
[01:37:28.466 --> 01:37:30.748]  It's better to be dead than red.
[01:37:31.208 --> 01:37:34.031]  Why is it better to be dead than red?
[01:37:34.992 --> 01:37:38.174]  We're not willing you to change your color.
[01:37:38.715 --> 01:37:40.136]  Be whatever color you want.
[01:37:40.316 --> 01:37:41.678]  But Russia is not red now.
[01:37:41.738 --> 01:37:43.039]  How would you describe Russia right now?
[01:37:44.975 --> 01:37:49.818]  Russia is a great orthodox and Islamic country.
[01:37:50.858 --> 01:37:53.280]  We're the country of traditional values.
[01:37:54.280 --> 01:37:55.621]  We're telling only one thing.
[01:37:55.741 --> 01:37:59.263]  We are bear and we're living on our territory.
[01:37:59.963 --> 01:38:01.964]  So don't mess with the bear.
[01:38:02.605 --> 01:38:04.325]  If you want to be kangaroo, fine.
[01:38:04.686 --> 01:38:06.587]  We're not willing to go to Australia.
[01:38:07.227 --> 01:38:09.508]  We're not trying to invade United States.
[01:38:10.549 --> 01:38:12.330]  We're not trying to invade Europe.
[01:38:13.280 --> 01:38:17.263]  Yeah, people don't know how big Russia is.
[01:38:17.943 --> 01:38:19.304]  Russia's the biggest country in the world.
