[00:00:00.429 --> 00:00:04.212]  2024.
[03:32:18.010 --> 03:32:19.951]  We'll make sure you're not actually bankrupted.
[03:32:19.971 --> 03:32:23.072]  We'll make sure that these cases get overturned.
[03:32:23.132 --> 03:32:27.294]  We'll make sure that nothing bad happens to you personally or your family.
[03:32:27.874 --> 03:32:33.696]  And you agree to moderate your deep state opposition policies.
[03:32:33.776 --> 03:32:34.857]  Don't defund us.
[03:32:35.497 --> 03:32:36.938]  Don't purge the personnel.
[03:32:37.658 --> 03:32:40.701]  I think he did that six years ago or seven years ago.
[03:32:40.741 --> 03:32:43.543]  I think he now knows they betrayed him and so now Trump knows they're not honest dealers.
[03:32:57.233 --> 03:32:58.154]  I don't know.
[03:33:14.892 --> 03:33:19.656]  If he doesn't choose any of those people, then that means no deal has been cut and he's not even contemplating it.
[03:33:20.297 --> 03:33:22.018]  So then the next step is what they would do.
[03:33:22.299 --> 03:33:25.982]  Still a smart, sophisticated deep state would be to try to plant people around him.
[03:33:27.243 --> 03:33:32.949]  People like, you know, there's certain campaign people that are already infiltrated his camp that have that background.
[03:33:33.609 --> 03:33:38.634]  And to try to moderate, well make sure his personnel choices are more our choices than his people.
[03:33:39.150 --> 03:33:40.931]  So a rerun of last time?
[03:33:40.991 --> 03:33:43.951]  And they go on MSNBC with 100,000 viewers and they think that's the whole world.
[03:33:43.971 --> 03:33:44.571]  They think they're winning.
[03:33:44.591 --> 03:33:44.932]  They're not.
[03:34:05.891 --> 03:34:06.371]  Oh, exactly.
[03:34:06.411 --> 03:34:08.052]  I mean, they very much imbubbled the universe.
[03:34:08.272 --> 03:34:09.973]  You can see that in live time and social media.
[03:34:10.193 --> 03:34:15.235]  They really thought this verdict would totally change the election outcome and trajectory.
[03:34:15.395 --> 03:34:18.756]  But it does seem it's dawning on them, so what are they going to do now?
[03:34:19.946 --> 03:34:21.087]  Yeah, that's the question.
[03:34:21.147 --> 03:34:24.228]  What happens when they fully realize that this strategy doesn't work?
[03:34:24.588 --> 03:34:27.170]  It'll probably take them a couple of months for them to really realize that.
[03:34:27.530 --> 03:34:29.851]  That's when the fall gets really scary.
[03:34:30.151 --> 03:34:32.412]  We might have one of the worst October surprises ever.
[03:34:32.853 --> 03:34:35.974]  May I add, Robert, the fall was almost a pun.
[03:34:36.955 --> 03:34:37.515]  The fall.
[03:34:37.535 --> 03:34:40.576]  I mean, I remember hearing it, and I remember what I thought.
[03:34:40.777 --> 03:34:45.959]  And, Robert, you said it, and as I pulled it up, Ivana Trump, ex-wife, former President Trump, died from fall.
[03:34:46.219 --> 03:34:47.000]  Is there anybody who
[03:34:47.720 --> 03:34:58.002]  Is there anybody who plausibly or has reasonable cause to suggest, think that that's an indication, a sign, or do we... No, she's been a big defender of Trump and she gets thrown down the stairs.
[03:34:58.022 --> 03:35:00.222]  I don't know what your angle is, but I want to hear it.
[03:35:00.482 --> 03:35:00.802]  Barnes?
[03:35:01.002 --> 03:35:11.664]  Well, no, my only query at the time is whether or not... I'm thinking cynically and almost conspiratorially, Alex, but I know that that's turned out to be more accurate over time than not.
[03:35:12.204 --> 03:35:14.125]  And no matter how cynically you get, it's hard to keep up.
[03:35:14.205 --> 03:35:14.745]  Lily Tomlin.
[03:35:15.345 --> 03:35:18.249]  His ex-wife dies by falling down the stairs.
[03:35:18.550 --> 03:35:23.016]  I've never known anybody in my entire life that has died by falling down the stairs.
[03:35:23.236 --> 03:35:24.578]  I know a guy died falling down the stairs.
[03:35:25.379 --> 03:35:25.940]  Was he drunk?
[03:35:26.120 --> 03:35:27.302]  It's rare, but it happens.
[03:35:27.642 --> 03:35:27.983]  He was drunk.
[03:35:28.672 --> 03:35:30.132]  Yeah, well, OK, I should say that.
[03:35:30.192 --> 03:35:31.393]  Let me qualify that.
[03:35:31.873 --> 03:35:34.373]  Not being drunk and not having an underlying issue.
[03:35:34.633 --> 03:35:37.974]  I always think maybe they had a stroke from the jab or drunk or on drugs.
[03:35:38.014 --> 03:35:38.374]  That's fine.
[03:35:38.854 --> 03:35:45.716]  But like that happens and people seem to have forgotten about his ex-wife dying by falling down the stairs.
[03:35:46.076 --> 03:35:49.557]  I don't know what threats could have, would have or were issued against the family members.
[03:35:50.797 --> 03:35:54.178]  I just I retrospectively reassess that piece of information.
[03:35:54.887 --> 03:35:58.830]  Well, I mean, what they've done in some other places is literally try to lock people up, like in Pakistan.
[03:35:59.991 --> 03:36:09.359]  They assassinate people, like we've seen attempted assassinations of MBS in Saudi Arabia, attempted assassination of the President of Slovakia, attempted assassinations elsewhere.
[03:36:09.379 --> 03:36:13.443]  They're attempting both coups and assassinations of Putin repeatedly over the last several years.
[03:36:14.203 --> 03:36:16.544]  So you could see that script being unmasked.
[03:36:16.564 --> 03:36:21.105]  But the other one is, get us into something that takes everybody off the front page.
[03:36:21.125 --> 03:36:28.507]  By the way, I think they killed the Iranian president because he made a backroom deal with Israel and Biden for the money and was part of a larger plan and Iran realized it was a setup.
[03:36:28.747 --> 03:36:30.527]  That's just my quick gestalt analysis.
[03:36:30.887 --> 03:36:34.608]  Clearly the Slovakian Prime Minister they tried to kill, that was a NATO operation.
[03:36:34.868 --> 03:36:37.129]  Yeah, we're in the season of false flags and assassinations.
[03:36:39.645 --> 03:36:45.889]  I just saw this in the chat in Rumble, Robert, and Alex, his sister died, Marianne Trump Barry.
[03:36:46.410 --> 03:36:48.631]  Retired judge and Donald Trump's sister dies.
[03:36:48.791 --> 03:36:50.953]  The thing is, at a given age, people die.
[03:36:51.133 --> 03:36:51.893]  I can appreciate that.
[03:36:52.454 --> 03:37:01.139]  I just say, if you're going to try to coerce some sort of compliance out of somebody, it's going to be threats on the younger family, their children and grandchildren.
[03:37:02.280 --> 03:37:03.201]  Depending on the circumstances.
[03:37:03.521 --> 03:37:04.262]  That's where I would go.
[03:37:04.502 --> 03:37:05.343]  I mean, I don't know.
[03:37:05.363 --> 03:37:08.405]  Now I'm putting two and two together and I might be getting six.
[03:37:08.905 --> 03:37:11.347]  But it doesn't mean that there's not a two that I'm missing in there.
[03:37:12.248 --> 03:37:14.089]  Robert, what were you saying a moment ago?
[03:37:14.750 --> 03:37:20.954]  Well, I just think we have to be on alert and to be self-conscious and to continue to fight the good cause.
[03:37:21.174 --> 03:37:22.275]  Well, that was my next question, though.
[03:37:22.295 --> 03:37:24.537]  I go back to the question you didn't answer because we interrupted you five times.
[03:37:25.117 --> 03:37:28.420]  What do you think the deep state's thinking right now that everything they do turns to shit?
[03:37:30.360 --> 03:37:31.881]  I'm very curious about that.
[03:37:32.821 --> 03:37:48.728]  We both study a lot of history, Alex, so my biggest concern is that it looks a lot like the build-up to World War I. That you have the same kind of incompetent, almost colonialist mindset of a lot of these elites that live in a very sort of imbubbled universe.
[03:37:49.168 --> 03:37:49.609]  We're good to go.
[03:38:04.480 --> 03:38:22.689]  I mean, you had seven centuries of the Austro-Hungarian Empire taken out overnight, and the Ottoman Empire taken out overnight, the Russian Empire taken out overnight, British Empire diminished to almost nothing overnight, to some degree Bismarck's Germany taken out overnight, all because these people made incredibly horrendous decisions.
[03:38:23.369 --> 03:38:25.350]  And the people around Biden are just that bad.
[03:38:26.071 --> 03:38:27.832]  Do they want the Middle East aflame?
[03:38:28.192 --> 03:38:31.374]  Do they want Europe aflame?
[03:38:31.394 --> 03:38:37.518]  Would that be a big enough distraction to allow Biden to be a wartime president and sneak into re-election, even if he's dead?
[03:38:37.638 --> 03:38:43.382]  It's like Netanyahu secretly standing down and working with the Iranians for the attack, so the Iranians figured out and killed their president.
[03:38:44.663 --> 03:38:45.303]  They did it, folks.
[03:38:45.383 --> 03:38:48.745]  I've seen all the evidence.
[03:38:49.386 --> 03:38:51.187]  It's all about keeping Netanyahu in power.
[03:38:52.580 --> 03:38:54.421]  And it's just like, it's the same thing here.
[03:38:54.482 --> 03:38:56.923]  Have World War III so the left stays in power?
[03:38:56.943 --> 03:38:58.405]  Like, how dumb is this, man?
[03:38:59.065 --> 03:39:02.248]  I think it all goes back, I think a lot of it goes back to... Go ahead Chase, go ahead, I've been talking.
[03:39:02.288 --> 03:39:06.871]  I just wanted to say, I think a lot of it goes back to keeping the dollars, the global reserve currency.
[03:39:07.131 --> 03:39:15.278]  We know that the intelligence community inherently has a very utilitarian, Machiavellian approach to how it makes decisions and strategies and tactics, right?
[03:39:15.298 --> 03:39:20.682]  So, it's okay to kill a thousand people if we believe that the estimates are 10,000 people... And that's the excuse.
[03:39:20.942 --> 03:39:21.222]  Right, that's
[03:39:42.295 --> 03:39:44.576]  There's rumors that Kenya's involved in smuggling uranium to Iran.
[03:39:44.897 --> 03:39:50.980]  It all seems like we have over-sanctioned our competitors, our enemies, our allies.
[03:39:51.101 --> 03:39:51.401]  Oh, the U.S.
[03:39:51.481 --> 03:39:52.261]  is definitely over-sanctioned.
[03:39:52.281 --> 03:39:52.682]  Over 50 years.
[03:39:52.762 --> 03:40:00.967]  And so Russia and China and Iran are trying to get something other than the dollar happening over there, and we're trying to stop that from happening because our money's fake.
[03:40:01.267 --> 03:40:05.590]  We have to have the global reserve status, otherwise our whole entire economy could collapse.
[03:40:05.750 --> 03:40:07.591]  Well, then trying to bully them makes it weaker.
[03:40:07.711 --> 03:40:15.655]  Yeah, I think the intelligence community is always, basically every war that we've been involved in for the last 50 years has been because the intelligence community- Propping up Bretton Woods.
[03:40:16.176 --> 03:40:16.976]  Yes, exactly.
[03:40:17.256 --> 03:40:17.576]  Exactly.
[03:40:17.896 --> 03:40:21.038]  We didn't need the oil in Iraq, but we needed the oil in Iraq to be traded in dollars.
[03:40:21.899 --> 03:40:23.700]  You know, so they're like, oh, they didn't take any of the oil.
[03:40:23.720 --> 03:40:25.260]  It's like, yeah, but it's about how the oil's traded.
[03:40:25.741 --> 03:40:27.342]  It's an artificial demand for our currency.
[03:40:27.382 --> 03:40:27.922]  Great point.
[03:40:27.962 --> 03:40:29.443]  So what do you see on the war front, guys?
[03:40:32.044 --> 03:40:35.466]  Robert, I'm going to let you answer and think about my answer in the meantime.
[03:40:37.072 --> 03:40:39.694]  You have power-mad individuals who are not very bright.
[03:40:41.676 --> 03:40:44.598]  With Biden, you can predict him by thinking of a street-level thug.
[03:40:46.259 --> 03:40:47.580]  That's why he couldn't help himself.
[03:40:47.881 --> 03:40:52.905]  When he's asked the question, what about Trump blaming you for his conviction?
[03:40:53.005 --> 03:40:54.827]  And he smiles and does a little dance.
[03:40:55.658 --> 03:40:56.579]  Exactly.
[03:40:57.019 --> 03:40:59.641]  Because that's what a street-level thug thinks a lot, right?
[03:40:59.702 --> 03:41:04.606]  Now, a smart, sophisticated criminal would know not to do that, but that's not who Biden is.
[03:41:05.126 --> 03:41:06.808]  Yeah, but I would say this is tragic.
[03:41:06.868 --> 03:41:08.609]  I'm so sorry this has happened.
[03:41:08.629 --> 03:41:09.570]  I'm sorry he did that.
[03:41:09.610 --> 03:41:10.431]  It's just terrible.
[03:41:10.871 --> 03:41:12.172]  And so he's like, yeah, I did it.
[03:41:12.192 --> 03:41:12.873]  I did it.
[03:41:12.893 --> 03:41:15.115]  I didn't graduate in the first half of my class, but I did it.
[03:41:16.206 --> 03:41:16.906]  Yeah, exactly.
[03:41:17.047 --> 03:41:18.407]  I mean, he wanted the credit for it.
[03:41:18.447 --> 03:41:19.808]  He wanted the attention for it.
[03:41:19.828 --> 03:41:38.279]  There's a real jealousy for real American presidents who wasn't perfect, like Nixon or Kennedy, because the system wants to make the decisions themselves and be that middleman Trump talked about, where he discovered China's getting less money out of running the world's economy and industry for the few dozen middlemen.
[03:41:38.299 --> 03:41:39.520]  And Trump's like, we're cutting them out.
[03:41:40.260 --> 03:41:41.621]  It'll be better for China and the U.S.
[03:41:41.661 --> 03:41:42.722]  China actually liked that.
[03:41:43.322 --> 03:41:50.166]  Now we learn that China actually liked what Trump was doing, beating them, but he was going to say, hey, you're not going to dominate my people.
[03:41:50.506 --> 03:41:53.468]  We're going to give them the bigger piece of money and you'll get a slice too.
[03:41:53.988 --> 03:41:56.169]  I mean, that is just so incredible, Barnes.
[03:41:56.189 --> 03:41:56.829]  I'm sorry I'm interrupting.
[03:41:56.850 --> 03:41:57.090]  Go ahead.
[03:41:57.870 --> 03:42:00.852]  Well, let me bring up that just so everybody sees the video.
[03:42:00.872 --> 03:42:02.853]  The day after, to begin.
[03:42:02.873 --> 03:42:04.174]  This is Joe Biden.
[03:42:04.194 --> 03:42:05.034]  Thank you very much.
[03:42:05.835 --> 03:42:08.056]  Mr. President, can you tell us, sir,
[03:42:08.911 --> 03:42:12.592]  Donald Trump considers himself as a political prisoner and blames you directly.
[03:42:12.632 --> 03:42:14.052]  What's your response to that, sir?
[03:42:16.273 --> 03:42:18.173]  Can you believe this is reality?
[03:42:18.193 --> 03:42:22.874]  He might be senile, chalk it up to senility.
[03:42:24.595 --> 03:42:25.555]  He wanted that credit.
[03:42:25.735 --> 03:42:27.355]  Remember a few years ago?
[03:42:27.455 --> 03:42:29.956]  Yeah, this prosecutor was investigating me and my son.
[03:42:29.976 --> 03:42:32.296]  I gave him an hour to fire him and he got fired.
[03:42:32.876 --> 03:42:34.197]  Son of a bitch, he fired him.
[03:42:35.632 --> 03:42:37.813]  He used to go around and tell people, you don't F with the Bidens.
[03:42:38.133 --> 03:42:39.274]  This is the way he thinks.
[03:42:39.334 --> 03:42:42.275]  He thinks of street-level criminal activity.
[03:42:42.496 --> 03:42:45.937]  The question is this, and I'll ask Robert and Alex and Chase.
[03:42:47.218 --> 03:42:53.141]  Some people are positing that there'll have to be some false flag nuclear potential in Europe.
[03:42:53.161 --> 03:42:55.782]  I can't even understand what happens if that happens.
[03:42:56.123 --> 03:42:59.124]  Some people are saying there's going to be fighting within the Islamic community.
[03:42:59.144 --> 03:43:01.205]  I mean, I gut-level feel nuclear war.
[03:43:01.926 --> 03:43:04.407]  And yeah, I'm worried about a NATO false flag, yeah.
[03:43:05.707 --> 03:43:08.128]  That's the greatest risk right there.
[03:43:08.509 --> 03:43:10.450]  They're trying to provoke Putin into doing it.
[03:43:13.791 --> 03:43:21.335]  I just say, living on the peninsula of Florida, if an atomic bomb goes off in the Atlantic, a tsunami will wash over all of Florida.
[03:43:21.875 --> 03:43:24.637]  Will a dinghy or my kayak in the garage save me?
[03:43:25.737 --> 03:43:27.338]  I'm actually an expert on nuclear war.
[03:43:28.019 --> 03:43:30.540]  I'm not a nuclear silo operator.
[03:43:30.580 --> 03:43:33.762]  I'm not a RAND Corporation nuclear war specialist.
[03:43:34.942 --> 03:43:38.405]  I just, for whatever reason from a young age, thought warfare was very interesting.
[03:43:38.485 --> 03:43:42.848]  So by 10, I was reading PhD level books on nuclear war equations.
[03:43:43.629 --> 03:43:45.190]  And so this is something I talk about.
[03:43:45.250 --> 03:43:48.572]  I know all about the supers, all about the other systems, the neutron bombs, all of it.
[03:43:49.173 --> 03:44:01.301]  There is no war game by the Rand Corporation or by the Pentagon or the Chinese or the Russians or the EU or any group where a tactical nuke is used and in most equations, within a few hours,
[03:44:02.122 --> 03:44:06.305]  There is a larger exchange, and within a day, there is a full exchange.
[03:44:06.345 --> 03:44:08.927]  So this isn't like, this is dominoes falling.
[03:44:09.508 --> 03:44:15.212]  So, 90 plus percent of the equations lead to full nuclear Armageddon, full commitment.
[03:44:15.453 --> 03:44:18.575]  And that means once it starts, India and Pakistan are going to hit each other.
[03:44:18.895 --> 03:44:19.876]  China's going to hit India.
[03:44:19.976 --> 03:44:20.837]  India's going to hit them.
[03:44:21.297 --> 03:44:23.959]  It's nuclear winter in the Northern Hemisphere.
[03:44:23.979 --> 03:44:27.062]  90% of us are urban.
[03:44:27.442 --> 03:44:30.785]  Only 5% are self-sufficient in major Pentagon actuaries.
[03:44:32.010 --> 03:44:40.097]  The nuclear war will kill a billion people in 40 minutes, and then the collapse will kill 6 billion.
[03:44:40.377 --> 03:44:46.503]  There might be a billion people left in the southern hemisphere, and there'll be total war and collapse there, but that'll be road warrior down there.
[03:44:46.563 --> 03:44:47.443]  We'll all be dead here.
[03:44:47.764 --> 03:44:49.825]  There is, let me explain something.
[03:44:50.366 --> 03:44:52.708]  There is no tactical nuke, as General Flynn says.
[03:44:53.529 --> 03:44:54.149]  There is no.
[03:44:54.429 --> 03:44:58.152]  The minute nukes are used, everyone goes apeshit and starts hitting each other.
[03:44:58.353 --> 03:44:59.894]  That's rank corporation doctrine.
[03:45:00.194 --> 03:45:10.962]  I think that's why our intelligence community, as well as the rest of NATO, has been so antagonistic toward Russia as well, because it seems to me that we know that Putin is not a rash leader.
[03:45:11.042 --> 03:45:11.543]  He's measured.
[03:45:11.563 --> 03:45:13.044]  You can say he's a villain, you can say he's a hero.
[03:45:13.084 --> 03:45:14.085]  There's arguments for both sides.
[03:45:14.105 --> 03:45:15.486]  He's probably a combination of both.
[03:45:15.506 --> 03:45:16.226]  He's certainly cold.
[03:45:16.286 --> 03:45:19.569]  But once it starts... But the next person could be a madman.
[03:45:19.889 --> 03:45:21.971]  Yeah, getting rid of him will only bring in a hardliner, but that's the point.
[03:45:22.431 --> 03:45:23.032]  The minute
[03:45:23.712 --> 03:45:31.576]  The West, probably the West will detonate a nuke, say Putin did it, they already had a missile, you know, last year, went into, went into Poland, and then simply said, nuke Russia right now!
[03:45:31.636 --> 03:45:36.819]  They did it, but the Poles shot it down and got the tell number, it was a Ukrainian missile, it was two missiles.
[03:45:37.319 --> 03:45:48.065]  So what I'm saying is, they're already pre-programming this, they're already saying this, because they've got bunkers, and that will knock all their political opposition out, they'll re-emerge as the new government.
[03:45:48.105 --> 03:45:51.387]  You watch Dr. Strangelove, which was based off information that came out,
[03:45:51.927 --> 03:45:55.768]  In the early 60s, where Curtis LeMay and L.L.
[03:45:55.808 --> 03:46:06.131]  Lemonsir, the chairman of Joint Chiefs of Staff, the head of the Air Force, said, we're going to go ahead and nuke Russia, they told Eisenhower, and then we'll only get 40, 30, 40 million killed, and then Eisenhower said, you're fired.
[03:46:06.531 --> 03:46:08.632]  Then they came back, and who worked for L.L.
[03:46:08.652 --> 03:46:09.792]  Lemonsir as the Chief of Staff?
[03:46:10.192 --> 03:46:10.872]  Donald Rumsfeld.
[03:46:11.152 --> 03:46:17.314]  So these people have running news articles that nuclear war is survivable, we'll just have a tactical nuclear war.
[03:46:17.554 --> 03:46:17.994]  You don't.
[03:46:18.234 --> 03:46:22.017]  Once the nuke goes off, the Russians, or whatever side, spray missiles.
[03:46:22.457 --> 03:46:22.537]  Okay?
[03:46:22.557 --> 03:46:24.118]  Because you can't wait once that happens.
[03:46:24.158 --> 03:46:36.327]  The submarines come up, they spray cruise missiles, they spray Tridents, they spray ICBMs, they spray all this, the West sprays it, and then again, Pakistan and India and most actuaries are probably the most likely places to start.
[03:46:36.347 --> 03:46:37.128]  They've got huge arsenals.
[03:46:37.488 --> 03:46:38.269]  They hate each other.
[03:46:38.549 --> 03:46:41.111]  They're gonna, the minute nukes go off, they're gonna fire missiles.
[03:46:41.451 --> 03:46:42.572]  China's gonna fire missiles.
[03:46:42.712 --> 03:46:45.354]  It is an ape shit, end of the world scenario.
[03:46:46.758 --> 03:46:55.601]  Well, it fits two long-term agendas, which is they're obsessed with population control, you know, Club of Rome, all that jazz, particularly Bill Gates and other people related to him.
[03:46:56.361 --> 03:47:02.243]  And it's long been cited, war and virus are the two main means of population control over time.
[03:47:05.050 --> 03:47:15.338]  You just mentioned, people should be asking, why are there so many rich and powerful, politically active people who've been building special bunkers over the last decade?
[03:47:15.799 --> 03:47:23.805]  What are they preparing for, that they're spending this much money building bunkers all around the world to live and reside in, Strangelove style?
[03:47:24.594 --> 03:47:32.357]  I want to go back, anybody that's ever been in a fight, and I've been in plenty, wish I wasn't, but the point was, crazy days in Dallas.
[03:47:33.418 --> 03:47:36.839]  You don't sit there and get in a fight with somebody and start halfway hitting them.
[03:47:37.039 --> 03:47:39.120]  Once the fight starts, it's full power.
[03:47:39.700 --> 03:47:41.141]  So that's the way nuclear war works.
[03:47:41.421 --> 03:47:46.343]  Once one goes off, all of us in the West are dead in one hour.
[03:47:47.222 --> 03:47:50.405]  Okay, so, 30 minutes probably.
[03:47:51.166 --> 03:48:00.295]  So there's nuclear submarines in the Gulf of Mexico, they're in the Atlantic, they're everywhere, and you hear the Pentagon going, oh God, we don't have enough submarines, the Russians and Chinese have more than we do, and they've got cruise missiles.
[03:48:00.755 --> 03:48:09.804]  And again, the torpedoes are important, because instead of an airburst, you push some super heavy hydrogen bomb, they've got a lot worse stuff instead of we.
[03:48:10.204 --> 03:48:10.585]  Here's the deal.
[03:48:12.190 --> 03:48:17.434]  There was like 15 years ago in the San Francisco Chronicle, the Pentagon gave a briefing, let the Russians know.
[03:48:18.454 --> 03:48:27.461]  They said we've isolated antimatter and we have an antimatter bomb and our equations will destroy the solar system.
[03:48:28.525 --> 03:48:30.887]  We think Pluto might still be there.
[03:48:31.427 --> 03:48:31.948]  So what?
[03:48:32.708 --> 03:48:35.570]  So it goes back to our strange love where they have the doomsday bomb that blows up the whole earth.
[03:48:36.071 --> 03:48:38.613]  That's a metaphor for nuclear war blows it up.
[03:48:39.293 --> 03:48:40.394]  So it doesn't work.
[03:48:41.415 --> 03:48:43.456]  The movie is trying to talk to you like you're five years old.
[03:48:43.817 --> 03:48:48.500]  You start a nuclear war, a doomsday bomb goes up and blows everything, because that's what it is, is a doomsday bomb.
[03:48:48.760 --> 03:48:50.522]  You don't fire the weapon.
[03:48:50.542 --> 03:48:51.682]  I don't walk over to Chase right now.
[03:48:51.762 --> 03:48:52.363]  I'm friends with Chase.
[03:48:52.383 --> 03:48:52.783]  I like Chase.
[03:48:53.043 --> 03:48:57.287]  But if I walked over, Chase is not a pussy, and I just punch him in the nose for no reason, he's going to punch me back.
[03:48:57.907 --> 03:49:00.249]  And then I'm going to jump on top of him and we're going to roll around the ground.
[03:49:00.269 --> 03:49:02.870]  You're going to die.
[03:49:03.091 --> 03:49:04.131]  I'm serious.
[03:49:04.331 --> 03:49:05.933]  Who is bigger between the two of you?
[03:49:06.013 --> 03:49:09.175]  Chase, I have no idea as to are you 5'6 or are you 6'4?
[03:49:09.255 --> 03:49:10.416]  He's taller than me.
[03:49:10.496 --> 03:49:11.436]  I'm 6'2.
[03:49:11.516 --> 03:49:12.197]  Son of a bitch.
[03:49:12.297 --> 03:49:14.478]  Everybody in America is wildly tall.
[03:49:14.498 --> 03:49:14.979]  It's amazing.
[03:49:15.879 --> 03:49:17.319]  I don't have a Napoleonic complex.
[03:49:17.439 --> 03:49:21.320]  I'm not a tough guy, but I've literally bashed the brains out of six people.
[03:49:21.620 --> 03:49:23.081]  But let's move on from that.
[03:49:23.101 --> 03:49:25.101]  Now I'm having a heart attack, I forgot to fight.
[03:49:25.661 --> 03:49:26.281]  Let's move on.
[03:49:26.301 --> 03:49:26.901]  That's not about that.
[03:49:27.181 --> 03:49:29.342]  I'm trying to explain, this is not me.
[03:49:29.982 --> 03:49:32.102]  I read nuclear warfare doctrine, okay?
[03:49:32.823 --> 03:49:33.863]  This is doctrine.
[03:49:33.903 --> 03:49:35.103]  This is not even debatable.
[03:49:35.523 --> 03:49:38.244]  All the mainline analysts admit this, so let's talk about this.
[03:49:38.264 --> 03:49:39.324]  How do we stop this, Barnes?
[03:49:42.004 --> 03:49:47.586]  Hold on, Alex, I'm going to take it back only to the practical level.
[03:49:48.227 --> 03:49:51.908]  We cannot stop nuclear war because there are maniacs out there.
[03:49:52.648 --> 03:49:56.910]  Bottom line, as far as InfoWars is concerned, is there a hearing tomorrow?
[03:49:56.950 --> 03:49:59.851]  When is the next court date for whether or not InfoWars gets shut down?
[03:49:59.871 --> 03:50:07.615]  Yeah, I know everybody's tuned in about us, but I'm just saying, we're important because it's an archetype and a microcosm of the full attack.
[03:50:07.635 --> 03:50:08.475]  So we are important.
[03:50:09.738 --> 03:50:15.101]  But I mean, I had, uh, I was on his show before he was on, uh, Mike Adams, you know, really good guy.
[03:50:15.661 --> 03:50:16.862]  And he said, what can we do to support you?
[03:50:16.902 --> 03:50:20.084]  And I said, I want you to support our videos and our archives and our information.
[03:50:20.144 --> 03:50:21.364]  That's why they want us off the air.
[03:50:22.065 --> 03:50:22.385]  Yeah.
[03:50:22.685 --> 03:50:23.806]  Support me financially.
[03:50:23.846 --> 03:50:24.086]  Great.
[03:50:24.526 --> 03:50:25.567]  I'm in bankruptcy.
[03:50:26.147 --> 03:50:27.728]  I didn't announce we're being taken over.
[03:50:27.828 --> 03:50:28.909]  I don't get any of the money.
[03:50:29.510 --> 03:50:31.531]  I said, free speech systems got great products.
[03:50:31.952 --> 03:50:32.972]  M4's has great products.
[03:50:33.273 --> 03:50:35.574]  You'll get them probably shipped, but if we're gonna be shut down, I don't know.
[03:50:35.835 --> 03:50:37.556]  My dad has DrJonesNaturals.com.
[03:50:38.156 --> 03:50:38.777]  It's over there.
[03:50:38.857 --> 03:50:39.998]  He's got a bunch of great products.
[03:50:40.798 --> 03:50:41.659]  My dad will back me.
[03:50:41.799 --> 03:50:43.100]  I could call my dad at 3 a.m.
[03:50:43.260 --> 03:50:47.844]  I mean, literally, when I was a kid, he would just, my mom was great, but if I had the floor, whatever, he was up with me all night.
[03:50:47.864 --> 03:50:49.866]  That guy is like, I had the best dad ever.
[03:50:50.486 --> 03:50:51.026]  He's incredible.
[03:50:51.506 --> 03:50:53.547]  And my dad is being sued by them.
[03:50:53.607 --> 03:50:54.787]  He's lost everything he's had.
[03:50:55.107 --> 03:50:56.388]  They've sued him for two years.
[03:50:57.068 --> 03:51:03.770]  The Democratic Party, top law firm that Hillary is involved in, runs it all.
[03:51:04.390 --> 03:51:07.151]  And my dad has lost everything.
[03:51:07.551 --> 03:51:08.251]  And he doesn't even care.
[03:51:08.271 --> 03:51:08.951]  He goes, I love you.
[03:51:08.991 --> 03:51:09.251]  Whatever.
[03:51:09.271 --> 03:51:10.692]  He goes, don't submit.
[03:51:10.752 --> 03:51:11.292]  Don't settle.
[03:51:11.332 --> 03:51:11.752]  Don't stop.
[03:51:11.812 --> 03:51:12.152]  I love you.
[03:51:12.732 --> 03:51:19.179]  But when you support DrJonesNaturals.com, you're supporting my dad who said he will do, he will pledge everything.
[03:51:19.199 --> 03:51:21.742]  He says, I'll sell my house, I'll do anything you want.
[03:51:22.903 --> 03:51:23.564]  My dad's a great guy.
[03:51:23.584 --> 03:51:24.986]  If I asked my dad to kill somebody, he'd do it.
[03:51:25.006 --> 03:51:26.407]  I mean, the guy is just the best.
[03:51:27.088 --> 03:51:33.195]  And you support my family, DrJonesNaturals.com, which will be our first sponsor with whatever comes out of this in the future.
[03:51:34.594 --> 03:51:38.077]  And I just can't let my dad down and my mom down.
[03:51:38.517 --> 03:52:00.434]  My mom, about six months ago when they were being harassed and my dad was being attacked and called a criminal in the news, my mother's a big historian, she had a degree in history, and I was at her house and I'm over there on like, you know, Saturday night, we're eating dinner, and the kids go away, they're in the pool, and she comes over to me and she says, she never says hardly anything, but it's always so smart, and she's already been saying they're gonna kill Biden, they're gonna kill Biden for like, you know, two years, and she grabs me by the arm and she says,
[03:52:01.255 --> 03:52:02.515]  You know the Spartans, don't you?
[03:52:02.575 --> 03:52:03.796]  And I said, yeah, Mom, I know the Spartans.
[03:52:03.816 --> 03:52:04.496]  She goes, you know what?
[03:52:05.736 --> 03:52:08.256]  Come home with your shields or on it.
[03:52:09.737 --> 03:52:11.117]  And I said, what do you say?
[03:52:11.157 --> 03:52:13.818]  She says, I don't want to put up with these people.
[03:52:14.158 --> 03:52:15.158]  I don't care what they do to us.
[03:52:15.378 --> 03:52:17.538]  I don't want you to go along with them.
[03:52:17.558 --> 03:52:18.439]  I don't want you to back off.
[03:52:18.519 --> 03:52:19.539]  I said, don't worry, I won't.
[03:52:19.759 --> 03:52:21.759]  She goes, I know you care about them attacking us.
