[00:00:00.000 --> 00:00:03.439]  [BEEPING]
[02:10:15.825 --> 02:10:18.027]  I still can't tell if she's for or against it.
[02:10:18.688 --> 02:10:20.249]  She's for it.
[02:10:20.289 --> 02:10:23.272]  She goes, well it's here so we have to have this discussion.
[02:10:23.713 --> 02:10:25.594]  It's a discussion we're going to have to have.
[02:10:26.075 --> 02:10:26.896]  We're going to have to have that.
[02:10:27.156 --> 02:10:27.937]  It's here already!
[02:10:27.977 --> 02:10:30.659]  But she certainly doesn't look upset by it or scared about it.
[02:10:30.739 --> 02:10:31.981]  Well it's here, Jimmy.
[02:10:32.421 --> 02:10:32.982]  Well it's here.
[02:10:33.888 --> 02:10:35.849]  But you asked me, have I seen the clip?
[02:10:35.909 --> 02:10:38.190]  No, but I do know about the company and I do know about her.
[02:10:38.270 --> 02:10:39.491]  So let me tell you the rest of the story.
[02:10:39.531 --> 02:10:40.491]  I'm sure you've seen this clip.
[02:10:41.251 --> 02:10:46.314]  Six years ago on national French TV, he also speaks French, like any good super villain and German.
[02:10:47.034 --> 02:10:53.937]  Klaus Schwab is on national TV and he says, first in French, the chips will all be in your clothing to buy and sell.
[02:10:54.417 --> 02:10:55.678]  Then they will be in your hand.
[02:10:56.158 --> 02:10:57.459]  Then they will be in your brain.
[02:10:58.232 --> 02:11:01.993]  And he said this in a bunch of different subcompositing, like five, six interviews he's done.
[02:11:02.414 --> 02:11:09.416]  And he says, soon to be part of society, you will all have brain chips and we will all think and we will all know what we are all thinking.
[02:11:09.676 --> 02:11:12.137]  But of course, that'll all be hacked and controlled and garbage.
[02:11:12.457 --> 02:11:19.160]  Imagine the schizophrenic, horrible world where people know what you're thinking or the things programmed because your brain's always thinking.
[02:11:19.260 --> 02:11:23.681]  Every subconscious and unconscious is thinking of every scenario, every view.
[02:11:23.982 --> 02:11:25.022]  You may be having your baby.
[02:11:25.771 --> 02:11:27.132]  You know, wash him in the bathtub.
[02:11:27.432 --> 02:11:27.933]  You love him.
[02:11:27.953 --> 02:11:28.593]  You protect him.
[02:11:28.794 --> 02:11:30.535]  But your mind's thinking, what if I drop him?
[02:11:30.555 --> 02:11:31.156]  They'll drown.
[02:11:31.496 --> 02:11:32.357]  That can be interpreted.
[02:11:32.377 --> 02:11:34.238]  You thought about drowning your baby.
[02:11:34.318 --> 02:11:40.924]  So the truth is the brain's looking at every aspect all the time at the subconscious and unconscious level.
[02:11:41.204 --> 02:11:42.865]  And so this thing is all fraud.
[02:11:42.925 --> 02:11:43.886]  It's all quackery.
[02:11:44.186 --> 02:11:48.810]  It's all AI's real power is convincing you that it's better than you.
[02:11:49.050 --> 02:11:50.271]  So you hand your authority.
[02:11:50.312 --> 02:11:51.573]  Vivek Ramaswamy said something.
[02:11:52.625 --> 02:11:56.028]  Two weeks ago, it was so smart that I've said in other ways that I haven't heard anybody else point out.
[02:11:56.409 --> 02:11:59.491]  He talked about tennis when AI first came out two decades ago.
[02:12:01.773 --> 02:12:03.976]  They first put AI in to see if a ball was out.
[02:12:04.616 --> 02:12:06.858]  And they found it was way worse than humans calling it.
[02:12:07.218 --> 02:12:11.162]  But everybody stopped arguing because they thought, oh, it's a machine, it's better than us.
[02:12:11.502 --> 02:12:24.275]   We have to stop handing our authority over to this and just deciding, well, a master computer Klaus Schwab says this too, under a technocracy, will allot what I get and tell me what job I have.
[02:12:24.315 --> 02:12:31.302]  They have cartoons shown in British UK schools a decade ago, it's called Plandopolis, that shows the future.
[02:12:31.582 --> 02:12:33.645]  And it says, we track your brainwaves.
[02:12:34.805 --> 02:12:35.945]  There's like five parts to it.
[02:12:36.166 --> 02:12:45.168]  You eat bugs, you're told what you'll be, no one's allowed to have a car, you only get meat once a year, you're only allowed to travel once a year, but it's wonderful and it's good.
[02:12:45.528 --> 02:13:02.272]  You watch it as an adult that grew up in some semblance of freedom, and you think this is dystopic garbage, but this is being shown to seventh and eighth grade students in the UK, called Plandopolis, it's on YouTube, and you watch it, you think it's a joke.
[02:13:03.152 --> 02:13:03.332]  Yes.
[02:13:03.172 --> 02:13:07.572]   But for an unconscious person who just knows you get a bonus,
[02:13:07.572 --> 02:13:08.412]  that's the message.
[02:13:08.412 --> 02:13:11.531]  You get a bonus when your boss reads your brainwaves.
[02:13:11.531 --> 02:13:16.931]   Of course, you don't get to read your boss's brainwaves, so they're also creating a class system.
[02:13:16.931 --> 02:13:18.372]  Yes.
[02:13:18.372 --> 02:13:21.932]  So tell me what you think of this article.
[02:13:22.270 --> 02:13:29.035]  It says, Obama-Biden Administration Legalized Neurological Surveillance After Trump's Election.
[02:13:29.856 --> 02:13:31.838]  So, in 2016, the U.S.
[02:13:31.878 --> 02:13:38.423]  federal government enacted another law to legalize the National Neurological Condition Surveillance System.
[02:13:38.743 --> 02:13:43.227]  Now, neurological, I think of brain when I hear them use that term.
[02:13:44.488 --> 02:13:48.613]  So the National Brain Condition Surveillance System is how I read that sentence.
[02:13:49.374 --> 02:13:51.576]  The National Mind Control System.
[02:13:51.797 --> 02:13:52.077]  Yeah.
[02:13:52.277 --> 02:13:55.581]  Neurological conditions includes those of the human brain.
[02:13:56.082 --> 02:13:59.125]  The 2016 law is partially provided as follows.
[02:13:59.486 --> 02:14:02.089]  It's called the Surveillance of Neurological Diseases.
[02:14:02.629 --> 02:14:29.159]  It says, in general, the Secretary of the Human Health Services, acting through the Director of the Centers for Disease Control and Prevention, and in coordination with other agencies, as the Secretary determines, shall, as appropriate, enhance and expand infrastructure and activities to track the epidemiology of neurological diseases and incorporate information obtained through such activities into an integrated surveillance system.
[02:14:29.699 --> 02:14:37.666]  Which may consist of, or include, a registry to be known as the National Brain Condition Surveillance System.
[02:14:37.706 --> 02:14:38.066]  Wow.
[02:14:38.146 --> 02:14:40.708]  The National Neuro... And that, there it is.
[02:14:40.788 --> 02:14:42.490]  There's the Trojan horse, your brain health.
[02:14:42.510 --> 02:14:43.270]  What did I just say?
[02:14:43.450 --> 02:14:45.512]  What did I just say 15 minutes ago before we brought this up?
[02:14:46.493 --> 02:14:48.615]  For new viewers, I swear this sounds insane.
[02:14:49.395 --> 02:14:49.856]  It's not.
[02:14:50.236 --> 02:14:53.158]  It's called the Intergalactic Communications Network, or system.
[02:14:53.739 --> 02:14:54.820]  That's what they said in 60.
[02:14:55.600 --> 02:14:56.981]  They said, we don't have the computers yet.
[02:14:58.133 --> 02:15:06.395]  1960.
[02:14:58.493 --> 02:15:06.395]  But they said, we're going to have all these computers that surveil you, and then if somebody's heart rate goes up, we'll know and we'll send police to their house.
[02:15:06.435 --> 02:15:07.936]  That's one of the things they put in the paper.
[02:15:08.536 --> 02:15:16.098]  So yeah, this is not the Internet of Things, this is the Internet of Mind Control, and that's what they're all rolling out right now.
[02:15:16.118 --> 02:15:17.598]  So they're all given a script.
[02:15:18.038 --> 02:15:32.563]  And they're told, whether it's Zuckerberg, or Herr, or Klaus Schwab, or Bill Gates, they're all in this big combine, they're all in this mind-control, scientific, mad scientist cult, and they're all told, okay, now it's time to roll out the next phase, and this is going on right now.
[02:15:32.743 --> 02:15:33.383]  They have the U.N.
[02:15:33.423 --> 02:15:38.245]  Treaty, the latest draft, takes control of our national medical responses to any new disease.
[02:15:38.864 --> 02:15:42.304]   Allows them to arrest or round up or take anybody they want away
[02:15:42.304 --> 02:15:48.304]   Anybody that gets in the way of the lockdown and public safety can also be disappeared and the UN
[02:15:48.304 --> 02:15:54.675]   Sets the policy who created the UN the military-industrial complex at the end of World War two to establish the world
[02:15:54.675 --> 02:16:07.953]   government January 2024 is here and that means up to 60% off at info
[02:16:07.953 --> 02:16:12.704]   war store.com free shipping and double Patriot points
[02:16:11.967 --> 02:16:15.509]  This is one of the biggest deals of the year, and it supports the InfoWar.
[02:16:15.569 --> 02:16:17.550]  And we're selling out a lot of these products.
[02:16:17.590 --> 02:16:23.392]  It'll be months and months until more are back in stock, whether it's books, films, t-shirts, you name it.
[02:16:23.672 --> 02:16:33.097]  You need to go to InfoWarsTore.com right now and take advantage of this 2024 New Year sale, double Patreon points, free shipping, and so much more.
[02:16:33.377 --> 02:16:39.441]  Get a copy of my book, Signed or Unsigned, The Great Awakening, The Plan to Defeat the Globalists, and launch the next great renaissance.
[02:16:39.881 --> 02:16:43.042]  And again, thank you so much for your amazing support in 2023.
[02:16:43.142 --> 02:16:46.503]  But 2024, as everybody knows, is the big year.
[02:16:46.803 --> 02:16:50.604]  So please support us and get great products at InfoWarsStore.com.
[02:16:51.105 --> 02:16:56.846]  And tell everybody you know and those you don't know, tune into the live show at InfoWars.com forward slash show.
[02:16:57.127 --> 02:16:59.307]  God bless and we're going into 2024 together.
[02:17:03.408 --> 02:17:04.769]  Please listen to me very carefully.
[02:17:05.791 --> 02:17:15.404]  If you don't have enough vitamin D3 in your body, which particularly happens in the winter months because sun and your skin produce vitamin D3 naturally.
[02:17:15.784 --> 02:17:23.054]  If you don't have enough vitamin D in your body, you will get viral infections and the viruses will replicate in your body.
[02:17:23.294 --> 02:17:28.299]  That's the number one cause of viral infection and viral replication and illness.
[02:17:28.439 --> 02:17:30.361]  Vitamin D3 is so incredibly important.
[02:17:30.381 --> 02:17:38.970]  We have the highest quality organic vitamin D3 back in stock winter sun for 40% off with free shipping and double patriot points for the new year.
[02:17:39.330 --> 02:17:42.032]   So this 2024, Do the right thing.
[02:17:42.292 --> 02:17:43.173]  Protect yourself.
[02:17:43.233 --> 02:17:44.153]  Protect your family.
[02:17:44.533 --> 02:17:47.094]  Get Winter Sun at InfoWarStore.com.
[02:17:47.314 --> 02:17:48.914]  And then more importantly, take it.
[02:17:49.014 --> 02:17:50.115]  It's the highest quality.
[02:17:50.515 --> 02:17:53.636]  Winter Sun, 40% off, free shipping, double pay 3 points.
[02:17:54.036 --> 02:17:55.816]  InfoWarStore.com.
[02:17:56.136 --> 02:17:59.217]  But whatever you do, get vitamin D3 organic and take it.
[02:17:59.377 --> 02:18:01.038]  Vitamin D3 is beyond critical.
[02:18:01.138 --> 02:18:03.118]  Get yours at InfoWarStore.com today.
[02:18:06.229 --> 02:18:07.290]  Bring us this information.
[02:18:07.810 --> 02:18:12.054]  You can see here the Great Awakening orbiting the Great Reset.
[02:18:12.754 --> 02:18:22.522]  Although the depopulation systems of the Great Reset are not yet fully operational, the Great Reset does have a strong conspiracy network.
[02:18:22.963 --> 02:18:28.867]  It is protected by a satanic shield, which can be disabled by the Great Awakening.
[02:18:29.268 --> 02:18:35.473]  The Great Reset must be deactivated if any victory for humanity is to be accomplished.
[02:18:36.503 --> 02:18:50.569]  Once the Great Awakening deactivates the shield, InfoWars.com forward slash show will cover the truth while Info Warriors fly into the superstructure and attempt to knock out the Great Reset.
[02:18:51.030 --> 02:18:54.771]  Alex Jones has volunteered to lead the fighter attack.
[02:18:55.111 --> 02:19:00.494]  Get a signed copy of the Great Awakening today at InfoWarsStore.com.
[02:19:03.556 --> 02:19:07.838]  The InfoWars Live Silver Bullet Colloidal Silver has finally returned.
[02:19:08.058 --> 02:19:16.063]  To celebrate this powerful product's long-awaited homecoming, we're slashing $10 off the asking price, passing the savings on to you.
[02:19:16.443 --> 02:19:28.369]  Silver Bullet is the answer to Alex's extensive search for a powerful colloidal silver product that utilizes high-quality processes and has applications for both preparedness and regular use.
[02:19:28.689 --> 02:19:39.643]  Concentrated to 30 parts per million in a pure base of deionized water, this survival silver is the perfect fit for you and your family's routine and emergency supply.
[02:19:39.924 --> 02:19:45.471]  Baloidal silver is an amazing natural product that can assist your body's many healing processes.
[02:19:45.751 --> 02:19:53.817]  Do a deep dive, research the possibilities of colloidal silver yourself, and don't miss out on this limited time offer of $10 off.
[02:19:53.977 --> 02:19:57.840]  Try InfoWars Life Silver Bullet Colloidal Silver today.
[02:19:58.060 --> 02:20:02.404]  Available right now at InfoWarsStore.com.
[02:20:04.484 --> 02:20:10.323]   Leading a frontal assault on the lies of the New World Order. It's Alex Jones
[02:20:10.323 --> 02:20:22.124]   While other networks lie to you about what's happening now InfoWars tells you the truth about what's happening next
[02:20:22.797 --> 02:20:27.098]  Visit InfoWars.com forward slash show and share the link today.
[02:20:28.998 --> 02:20:36.040]  We're with the one and only Alex Jones and I wanted to show this clip from Tucker Carlson.
[02:20:36.100 --> 02:20:39.061]  It's a very short clip and I wanted to get your reaction to it.
[02:20:39.081 --> 02:20:45.342]  If you live in a society where the people in charge just want to sell you out to get rich, that's bad.
[02:20:46.732 --> 02:20:48.033]  But that's not what we're watching.
[02:20:48.654 --> 02:20:50.535]  We're watching something much darker than that.
[02:20:51.336 --> 02:21:09.112]  So the objective of, I would say, the entire administration and its enablers in the Republican Party, which is most elected officials there, is to destroy the United States, the recognizable United States, the country you grew up in, the country you've been living in, say, ten years ago.
[02:21:10.493 --> 02:21:12.535]  And that's kind of obvious to everyone.
[02:21:13.732 --> 02:21:17.535]  But too few people pause and ask, well, what is that?
[02:21:17.555 --> 02:21:20.358]  These people live here.
[02:21:21.739 --> 02:21:26.002]  They don't all have secret island getaways, especially now that Epstein is gone.
[02:21:27.984 --> 02:21:33.428]  And so if they succeed in their project of destroying the United States, where are they going to go?
[02:21:34.770 --> 02:21:36.911]  It's a little bit like burning your own house down.
[02:21:38.353 --> 02:21:39.433]  So why would you do that?
[02:21:40.629 --> 02:21:44.692]  That's not just an act of destruction, it's an act of self-destruction.
[02:21:46.313 --> 02:21:48.415]  So, is that a political program?
[02:21:49.095 --> 02:21:49.275]  No.
[02:21:50.596 --> 02:21:55.740]  A political program is designed to help the people who institute it and their voters and donors.
[02:21:56.601 --> 02:21:58.282]  Their program helps nobody.
[02:22:00.675 --> 02:22:05.158]  So, I've been kind of developing my own theory on this, Alex.
[02:22:06.860 --> 02:22:11.263]  So, if you remember a couple of weeks ago, Xi Jinping visited San Francisco.
[02:22:11.283 --> 02:22:14.345]  And if you've ever been to San Francisco, there's homeless people everywhere.
[02:22:14.365 --> 02:22:15.246]  Well, they cleaned that up!
[02:22:15.786 --> 02:22:22.955]  For Xi Jinping to come there, and just like, so a couple of years ago, Gavin Newsom announced that there was a $40 billion surplus.
[02:22:22.975 --> 02:22:23.716]  You can put Alex up.
[02:22:24.157 --> 02:22:32.087]  There was a $40 billion surplus in California, and I was like, well I bet he's gonna clean up homelessness, and he's gonna give people health care.
[02:22:32.507 --> 02:22:33.288]  They did nothing.
[02:22:33.849 --> 02:22:36.953]  They did nothing with that $40 billion, and now they're saying it's all gone.
[02:22:37.293 --> 02:22:38.975]  And I don't know, and no one knows where it went.
[02:22:39.615 --> 02:22:48.125]  And so, we know that they could end homelessness in America for a fraction of the money that they sent to Ukraine at the blink of an eye.
[02:22:48.145 --> 02:22:49.606]  And restart it and end it again.
[02:22:49.626 --> 02:22:50.107]  That's right.
[02:22:50.347 --> 02:22:52.470]  They could have fixed it four or five times over.
[02:22:53.130 --> 02:22:55.191]  And they could have sent everybody to college for free.
[02:22:55.231 --> 02:22:56.372]  They won't do any of that.
[02:22:56.692 --> 02:23:02.094]  So I'm developing this theory that they're wanting us to be on edge.
[02:23:02.454 --> 02:23:11.899]  And they want us, just like Tucker had talked about it when he was on our show, they want you to, when you go to the 7-Eleven, you have to step over a homeless person and everything's locked up behind cages.
[02:23:12.299 --> 02:23:17.041]  And you're going to get a crazy person screaming at you so that you will welcome authoritarianism, right?
[02:23:17.081 --> 02:23:19.281]  Just like with the terrorist attack on 9-11 did.
[02:23:19.601 --> 02:23:21.002]  We became a surveillance state.
[02:23:21.062 --> 02:23:22.722]  People gave up their freedoms.
[02:23:22.802 --> 02:23:25.363]  By the way, the Patriot Act was on a shelf for years.
[02:23:25.403 --> 02:23:26.744]  They were waiting to implement that.
[02:23:27.384 --> 02:23:35.907]  And so people just forgot that every email, every text, every phone call they make is being recorded and taken and categorized.
[02:23:36.386 --> 02:23:38.386]  and collected by the government.
[02:23:38.386 --> 02:23:41.886]   And so, I've tried to, I'm starting to develop a theory like,
[02:23:41.886 --> 02:23:45.686]   so, they keep saying that Trump and Trumpers are going to start a civil war.
[02:23:45.686 --> 02:23:50.686]   The people starting a civil war are the corporate media, which are beholden to a handful of billionaires,
[02:23:50.686 --> 02:23:52.686]  which are beholden to no country.
[02:23:52.686 --> 02:23:55.186]  And they, it's like they want us fighting.
[02:23:55.260 --> 02:23:56.682]  They want us at each other's throats.
[02:23:56.702 --> 02:23:57.943]  They want homelessness here.
[02:23:58.164 --> 02:23:59.285]  That's why they won't fix it.
[02:23:59.465 --> 02:24:01.547]  They want everybody to be on edge and afraid.
[02:24:02.248 --> 02:24:04.491]  And they're wrecking the country.
[02:24:04.671 --> 02:24:07.073]  That's why the borders open for many reasons.
[02:24:07.374 --> 02:24:08.715]  But we'll talk about that in a second.
[02:24:09.596 --> 02:24:11.899]  Just go ahead and respond to what I said and what Tucker said.
[02:24:12.810 --> 02:24:14.591]  Well, that's a profound clip by Tucker.
[02:24:14.611 --> 02:24:16.633]  I've heard him say similar things, but I hadn't seen that clip.
[02:24:16.653 --> 02:24:25.379]  And I really am an expert on this because I read the writings voluminously of kind of the high priest of these people that you all know are Hararis and folks.
[02:24:26.400 --> 02:24:27.861]  And so a lot goes into this.
[02:24:28.902 --> 02:24:31.324]  But at one level, you're 100 percent right.
[02:24:31.384 --> 02:24:33.485]  And there's some other levels to it, in my view.
[02:24:34.446 --> 02:24:37.608]  Klaus Schwab has said we want an angrier world.
[02:24:38.249 --> 02:24:40.691]  So they want you to see dystopia and pain.
[02:24:40.771 --> 02:25:03.771]   It was declassified that since the 60s the CIA wanted ugly art, ugly architecture, ugly culture, so that you would accept an uglier world and just get used to it and wouldn't demand beauty and wouldn't go along with people that wanted a better world because they were about to end the experiment of America with all its problems and all the issues.
[02:25:03.891 --> 02:25:07.574]  It was the Wild Wild West and people could come here.
[02:25:07.594 --> 02:25:13.219]  It was the best house in a bad neighborhood and they could really aspire to be a maverick and to innovate.
[02:25:13.359 --> 02:25:20.645]  Every other place had shut down innovation because elites didn't want anything to challenge their monopoly of hegemonic control.
[02:25:20.665 --> 02:25:22.887]  That's why feudalism looks the same everywhere.
[02:25:22.947 --> 02:25:36.573]   You keep people on tiny pieces of land In every culture in Japan, ancient Europe, you name it, the nobles were a foot or two higher than the serfs because they'd been kept at starvation levels for hundreds and hundreds of years.
[02:25:37.074 --> 02:25:52.699]  It's a management system to keep people dumb and poor, you know, like the famous comedian George Carlin said, they want you dumb, they want you stupid, and, you know, just passive enough to do the work until you, you know, retire, and then they can steal your pension.
[02:25:53.079 --> 02:25:58.221]   And so now, With robots and all the rest of this stuff, they don't even need people.
[02:25:58.281 --> 02:25:59.441]  Life was always cheap.
[02:25:59.941 --> 02:26:02.482]  Now it's seen as we're eating up their resources.
[02:26:02.542 --> 02:26:12.724]  So, they don't want the world to aspire to a two-car garage and a vacation and health care and a small swimming pool in the backyard and access to medical care.
[02:26:12.744 --> 02:26:19.366]  With all this technology and all this science, we should be working, they have all the actuaries, two, three days a week, living like kings.
[02:26:19.946 --> 02:26:33.311]  But instead, they set up legal systems and corporate systems and tax systems that tax the middle class and the poor, give people benefits only for the social controls that come out of it, so they can manage us as serfs.
[02:26:33.351 --> 02:26:35.712]  But then it gets worse.
[02:26:36.412 --> 02:26:42.975]  When I've covered Bilderberg myself more than 10 times, my crew many other times, we get into the hotel a few days before they close it.
[02:26:43.895 --> 02:27:03.232]   And I hand out a card and I say, when the Bilderberg Group comes here to the waiters and to the staff and to the bartender, to the bellhop, when they Come here, and you see how rude and evil and mean they are, and you hear what they're saying, here's my phone number, call me and give me information.
[02:27:03.252 --> 02:27:06.314]  If you get any papers or things they throw in the trash, give them to me.
[02:27:06.615 --> 02:27:10.918]  I learned that from Jim Tucker, an old reporter that had been covering them since the 70s.
[02:27:11.339 --> 02:27:14.581]  And he's dead now, but he was a really interesting old-fashioned gumshoe.
[02:27:15.302 --> 02:27:19.925]  And so they would then be so rude and so mean and never give a one-cent tip.
[02:27:20.165 --> 02:27:21.205]  None of them give tips.
[02:27:21.666 --> 02:27:24.107]  Hillary Clinton at a restaurant gives no tip.
[02:27:24.407 --> 02:27:25.608]  A lot of times skips out on it.
[02:27:25.868 --> 02:27:27.068]  And they're all like this.
[02:27:27.589 --> 02:27:33.072]  Gavin Newsom, I've told people that know him, they're all like this because they are such sociopaths.
[02:27:34.361 --> 02:27:41.006]  Slash psychopathic, they're all on that scale, that to them, they don't understand doing good to others comes back to you.
[02:27:41.046 --> 02:27:50.294]  They don't get that if they crap in the swimming pool, they've got to close the community pool, because they're so rich and powerful, they're disconnected from ever being in a community pool.
[02:27:50.774 --> 02:28:02.219]  So they feel so insulated and so disdainful, but deep down, even though their consciousness is evil, their body, even their genetics still has the old human there.
[02:28:02.679 --> 02:28:05.460]  So they subconsciously hate themselves.
[02:28:06.441 --> 02:28:10.503]  So they then project onto the public their own self-loathing.
[02:28:10.883 --> 02:28:13.984]  And I've talked to top psychiatrists about psychopaths and serial killers.
[02:28:14.704 --> 02:28:17.546]  They only feel alive when they're doing something bad or being nasty.
[02:28:18.348 --> 02:28:25.456]  And if they do anything nice, they are so hyper-competitive that they feel like they're being cheated.
[02:28:26.357 --> 02:28:28.159]  So they're doing all these destructive things.
[02:28:28.239 --> 02:28:32.744]  What are their trillions in stolen money going to do when there's a nuclear war?
[02:28:33.085 --> 02:28:34.746]  What's it going to do when there's no nice city?
[02:28:35.630 --> 02:28:37.150]  to go spend the money in.
[02:28:37.150 --> 02:28:41.230]   They, they, so consciously they go, yeah, we'll dumb everybody down and
[02:28:41.230 --> 02:28:46.671]   make them stupid and poor to control them, but they're not even conscious enough to go, that'll blow
[02:28:46.671 --> 02:28:49.350]   back because they have such little humanity,
[02:28:49.350 --> 02:28:53.309]  they can't even understand that basic thing.
[02:28:53.309 --> 02:28:58.230]  [Music]
[02:28:58.230 --> 02:29:01.030]  You're listening to Alex Jones.
[02:29:01.030 --> 02:29:03.030]  [Music]
[02:29:03.030 --> 02:29:10.029]   While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[02:29:10.029 --> 02:29:11.190]  (upbeat music)
[02:29:11.311 --> 02:29:15.695]  Visit InfoWars.com forward slash show and support the InfoWars.
[02:29:18.024 --> 02:29:20.365]  Ladies and gentlemen, I've got some really good news.
[02:29:20.785 --> 02:29:24.928]  We're extending the Christmas sales from the end of 2023 into early 2024.
[02:29:26.328 --> 02:29:30.991]  Double Patriot points, storewide free shipping, and all of the products are on massive sale.
[02:29:31.371 --> 02:29:33.152]  Up to 60% off.
[02:29:33.312 --> 02:29:37.474]  Winter Sun, the highest quality organic vitamin D3 to boost your immune system.
[02:29:37.514 --> 02:29:38.034]  So critical.
[02:29:38.054 --> 02:29:38.875]  40% off.
[02:29:38.935 --> 02:29:40.055]  Free shipping, double Patriot points.
[02:29:40.075 --> 02:29:42.436]  Some of our best-selling products are 60% off.
[02:29:42.516 --> 02:29:43.677]  We're losing money on those.
[02:29:43.837 --> 02:29:45.598]  Please support the Info War today.
[02:29:45.618 --> 02:29:46.559]  Now, here's the bad news.
[02:29:46.759 --> 02:29:51.343]  More than half of our best-selling, high-quality products are about to sell out.
[02:29:51.683 --> 02:29:52.684]  We'll have to order new ones.
[02:29:52.744 --> 02:29:56.547]  It'll take three to six months because they're high-quality to come back in.
[02:29:56.908 --> 02:30:07.456]  So if you want these amazing products, Turbo Force, Brain Force Plus, Vitamin Mineral Fusion, or BODY's Ultimate Turmeric Formula, or HGH Max Boost, X2 is about to sell out.
[02:30:07.757 --> 02:30:08.918]  It's been sold out for over a year.
[02:30:09.398 --> 02:30:11.660]  That won't come in for at least three months.
[02:30:12.160 --> 02:30:20.347]  So if you want X2, if you want Winter Sun, if you want these products, they are all selling out, including our high-quality Patriot Coffee.
[02:30:21.087 --> 02:30:22.889]  Hundreds and hundreds of products on the site.
[02:30:23.249 --> 02:30:34.378]  Books, films, t-shirts, everything are up to 60% off, except for our new fundraising t-shirt that's Team Humanity that Elon Musk and I coined the term.
[02:30:34.698 --> 02:30:37.700]  That's a fundraiser for InfoWars, so that's got a little bit of a premium on it.
[02:30:37.940 --> 02:30:39.962]  Please get that shirt to support the InfoWars.
[02:30:40.181 --> 02:30:43.620]  Take action now on the products that are still in stock.
[02:30:43.620 --> 02:30:45.621]  Double Patriot points, free shipping.
[02:30:45.621 --> 02:30:48.940]  You'll find them all at infowarestore.com.
[02:30:48.940 --> 02:30:53.581]  It's part of the 2024 January New Year's Mega Sale.
[02:30:53.581 --> 02:30:55.020]  Thanks for keeping us on the air.
[02:30:55.020 --> 02:30:58.020]   Plus, these are great products that will enrich and empower your life.
[02:30:58.020 --> 02:31:00.941]  (electronic music)
[02:31:00.941 --> 02:31:12.980]   If by Rudyard Kipling, if you can keep your head when all about you
[02:31:12.980 --> 02:31:21.454]   are losing theirs and blaming it on you, If you can trust yourself when all men doubt you, but make allowance for their doubting too.
[02:31:22.334 --> 02:31:28.937]  If you can wait and not be tired by waiting, or being lied about, don't deal in lies.
[02:31:29.277 --> 02:31:35.100]  Or being hated, don't give way to hating, and yet don't look too good, nor talk too wise.
[02:31:36.843 --> 02:31:39.804]  If you can dream, and not make dreams your master.
[02:31:40.444 --> 02:31:42.845]  If you can think and not make thoughts your aim.
[02:31:43.625 --> 02:31:49.147]  If you can meet with triumph and disaster, and treat those two impostors just the same.
[02:31:49.167 --> 02:31:55.970]  If you can bear to hear the truth you've spoken, twisted by knaves to make a trap for fools.
[02:31:56.610 --> 02:32:02.612]  Or watch the things you gave your life to, broken, and stoop and build them up with worn out tools.
[02:32:04.733 --> 02:32:35.614]   If you can make one heap of all your winnings And risk it on one turn of pitch and toss And booze and start again at your beginnings And never breathe a word about your loss If you can force your heart and nerve and sinew To serve your turn long after they are gone And so hold on when there is nothing in you Except the will which says to them, hold on If you can talk with crowds and keep your virtue, or walk with kings, nor lose the common touch.
[02:32:36.314 --> 02:32:43.016]  If neither foes nor loving friends can hurt you, if all men count with you, but a nun too much.
[02:32:44.196 --> 02:32:52.898]  If you can fill the unforgiving minute with sixty seconds worth of distance run, yours is the earth and everything that's in it.
[02:32:53.917 --> 02:32:58.417]  And which is more, we'll demand, my son.
[02:32:58.417 --> 02:33:02.417]  [Music]
[02:33:02.417 --> 02:33:10.417]   Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:33:10.417 --> 02:33:22.417]   I [BLANK_AUDIO]
[02:33:13.682 --> 02:33:18.163]  On March 20th, 2003, the United States invaded Iraq.
[02:33:18.683 --> 02:33:23.324]  Exactly one year before the invasion, Alex Jones predicted it.
[02:33:23.925 --> 02:33:26.645]  So now everybody's going, wow, it really was the Iraqis.
[02:33:26.665 --> 02:33:28.446]  That's just because they're getting ready to invade Iraq.
[02:33:29.551 --> 02:33:30.552]  What a beautiful setup!
[02:33:30.972 --> 02:33:37.055]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[02:33:37.575 --> 02:33:42.018]  Visit InfoWars.com forward slash show and share the link today.
[02:33:45.638 --> 02:34:03.327]  Yeah, be hard in business, be serious, don't let folks push you around, but also realize you've got to not just give a homeless person $10, you've got to create a culture and a society that has things to aspire to and honor and competition to where people are brought up to believe in something.
[02:34:03.367 --> 02:34:09.770]  But if you believe in something good, you'll become a high-functioning, successful person in your hierarchy of needs.
[02:34:09.990 --> 02:34:19.619]   And the final hierarchy, after food and sustenance and medical, And family is helping others and being a pillar because you are connected to everybody.
[02:34:19.859 --> 02:34:21.040]  I'm not a collectivist.
[02:34:21.140 --> 02:34:23.443]  Government makes you collective and makes us collective.
[02:34:23.463 --> 02:34:26.206]  No, we are collective as creatures.
[02:34:29.710 --> 02:34:30.090]  Creature.
[02:34:30.450 --> 02:34:41.134]  But through individual determination, making the best decisions and proving what works best, we then collectively opt into the best system and the best collective mode.
[02:34:41.354 --> 02:34:42.314]  We still own things.
