[00:00:10.397 --> 00:00:12.470]  I don't know.
[02:05:37.153 --> 02:05:39.935]  With 14 servings per box for a two week or more supply.
[02:05:40.335 --> 02:05:43.257]  This is the formula to stock up on whenever you need a boost.
[02:05:45.198 --> 02:05:47.820]  Perfect for work in the car or at home.
[02:05:48.360 --> 02:05:51.142]  Turbo Force is the ultimate answer to a sluggish day.
[02:05:51.603 --> 02:05:53.004]  Don't let your day slow you down.
[02:06:10.948 --> 02:06:20.874]  Crashing through the lies and disinformation, it's Alex Jones, coming to you live from the front lines of the InfoWar.
[02:06:22.935 --> 02:06:34.562]  Well, we saw the dude that looked like an NFL linebacker, He-Man, Castle of Grayskull, I Have the Power, walk into a GameStop and kick down four things, threatened to beat everybody's ass.
[02:06:35.303 --> 02:06:39.445]  As he walks up with his giant shoulders and his 20-inch neck, 6'4",
[02:06:41.924 --> 02:06:44.005]  And the clerk says, hey guys, I'm ready for you.
[02:06:44.025 --> 02:06:47.626]  And he goes, it's ma'am!
[02:06:47.686 --> 02:06:48.326]  You saw that?
[02:06:48.366 --> 02:06:49.407]  Well, there's a new video.
[02:06:51.367 --> 02:06:52.788]  It's on Infowars.com.
[02:06:52.908 --> 02:06:54.088]  I'll play it later in the hour.
[02:06:55.049 --> 02:06:56.109]  It's ma'am!
[02:06:56.129 --> 02:06:56.109]  2.0.
[02:06:57.730 --> 02:07:01.311]  Another transgender freaks out after being misgendered.
[02:07:02.571 --> 02:07:06.533]  Transgender freaks out over pronouns becoming a common occurrence.
[02:07:07.463 --> 02:07:14.547]  A transgender went ballistic in an Alamo rental car dealership Monday after an employee apparently misgendered him by referring to him as sir.
[02:07:15.487 --> 02:07:23.191]  The clip posted as the transgender's Instagram account shows him pacing around the star, barking at employees for misgendering him.
[02:07:23.231 --> 02:07:25.292]  Boy, wouldn't you love to have your daughter in a bathroom with this guy?
[02:07:26.592 --> 02:07:27.273]  You sir!
[02:07:28.313 --> 02:07:29.434]  You calling me sir?
[02:07:29.494 --> 02:07:31.135]  I'm not a sir, I'm a ma'am!
[02:07:32.195 --> 02:07:33.716]  Shouts the transgendered employee.
[02:07:35.464 --> 02:07:36.925]  I'm a ma'am, I'm a ma'am!
[02:07:37.486 --> 02:07:38.026]  It's a new song.
[02:07:38.126 --> 02:07:41.629]  I'm a ma'am, I'm a ma'am, I'm a ma'am, ma'am, ma'am, I'm a ma'am's man.
[02:07:41.889 --> 02:07:45.132]  I'm a ma'am, a ma'am, ma'am, I'm a ma'am, I'm a ma'am's man!
[02:07:46.468 --> 02:07:47.449]  Look out!
[02:07:47.669 --> 02:07:49.070]  Look out, daddy!
[02:07:49.471 --> 02:07:51.973]  Mama wants some lovin' tonight!
[02:07:52.433 --> 02:07:52.833]  Woo!
[02:07:54.275 --> 02:07:54.775]  Woo-hoo!
[02:07:55.255 --> 02:07:57.077]  So, I'm a man.
[02:07:58.038 --> 02:07:58.858]  I'm a man.
[02:07:58.918 --> 02:07:59.779]  You're being rude.
[02:08:00.299 --> 02:08:02.181]  It says on my ID, I'm a man.
[02:08:02.842 --> 02:08:03.862]  He's being rude!
[02:08:04.263 --> 02:08:05.604]  You know your pronouns!
[02:08:06.124 --> 02:08:07.265]  You better learn, baby!
[02:08:08.086 --> 02:08:10.748]  I tell you what I am, you better figure it out!
[02:08:11.088 --> 02:08:14.151]  Any of you don't know it, there's gonna be a scene here!
[02:08:15.796 --> 02:08:17.096]  Know your pronouns, honey.
[02:08:17.937 --> 02:08:19.497]  It's an effin' world out here.
[02:08:20.137 --> 02:08:21.658]  Know your pronouns, stupid!
[02:08:22.278 --> 02:08:23.999]  The transgender says to the camera.
[02:08:27.460 --> 02:08:28.780]  Let's just play that clip right now.
[02:08:28.840 --> 02:08:29.380]  Here it is.
[02:08:29.480 --> 02:08:30.360]  The Twilight Zone.
[02:08:30.441 --> 02:08:34.442]  And remember, they're having story time at your elementary school right now with these folks.
[02:08:34.462 --> 02:08:34.862]  Here it is.
[02:08:36.056 --> 02:08:37.757]  Alamo is being f***ing rude.
[02:08:37.777 --> 02:08:39.558]  She was real rude with her black ass.
[02:08:39.858 --> 02:08:40.579]  And she called me at home.
[02:08:40.639 --> 02:08:41.519]  She supposed to be at work.
[02:08:41.559 --> 02:08:42.820]  And y'all going viral, honey.
[02:08:42.940 --> 02:08:43.500]  On Facebook.
[02:08:43.560 --> 02:08:43.960]  YouTube.
[02:08:44.461 --> 02:08:45.481]  Sad b***h. We know that.
[02:08:45.541 --> 02:08:45.941]  And pause.
[02:08:46.041 --> 02:08:49.203]  I mean, this person is talking like they're a sh... Beep beep beep beep beep.
[02:08:49.603 --> 02:08:51.064]  I am from planet Klondar.
[02:08:51.424 --> 02:08:52.105]  We are here.
[02:08:52.985 --> 02:08:55.146]  It's like, call me by my name, Glucklark.
[02:08:55.646 --> 02:08:57.507]  On my planet we have no sex or race.
[02:08:57.967 --> 02:09:04.110]  You have not announced to me your... I mean, this is the total globalist Tabastock Institute takedown of civilization.
[02:09:04.571 --> 02:09:06.031]  On record, I have stacks of articles.
[02:09:06.531 --> 02:09:08.672]  Google to outlaw the term family.
[02:09:08.692 --> 02:09:12.094]  Like, if I want to say effing when I type something on my iPhone, it says ducking.
[02:09:12.894 --> 02:09:13.555]  It's beyond that.
[02:09:13.655 --> 02:09:15.216]  Now you won't be able to say family.
[02:09:15.716 --> 02:09:16.836]  These people aren't playing games.
[02:09:17.597 --> 02:09:20.078]  So let's go ahead and finish up this.
[02:09:21.584 --> 02:09:24.505]  This person was talking to five-year-olds about their sex to be okay.
[02:09:46.485 --> 02:09:47.786]  The left always goes to sexual assault.
[02:09:47.806 --> 02:09:48.266]  So, we have
[02:10:05.646 --> 02:10:10.509]  Caitlin Bennett reporter repeatedly people saying I'm going to rape you, I'm going to kill you at multiple marches.
[02:10:10.529 --> 02:10:11.690]  They haven't even gotten to that yet.
[02:10:12.170 --> 02:10:13.631]  We have Owen Schroeder being sexually assaulted.
[02:10:13.651 --> 02:10:20.616]  So let's go over this right now and then we'll go to our guest who is in Davos doing a great job, Dan Lyman, with huge developments.
[02:10:20.636 --> 02:10:24.479]  But let's go ahead, since I didn't get to this earlier, let's play flashback.
[02:10:24.599 --> 02:10:29.822]  Old leftist says he can rape Caitlin Bennett if he wants to.
[02:10:31.023 --> 02:10:34.846]  And we have video of a man grabbing my genitals and licking my face.
[02:10:35.894 --> 02:10:41.281]  And slapping me in the face, the police did nothing in Austin, at an event called Alex Jones' Fake News that I showed up to.
[02:10:41.641 --> 02:10:42.482]  So that's their M.O.
[02:10:42.522 --> 02:10:48.970]  is they can be black, they can be white, they act like Slimer from Ghostbusters, completely insane, and they go for your genitals.
[02:10:49.871 --> 02:10:53.736]  Or they, you heard it, I'm a man, suck my you-know-what, here it is.
[02:10:54.853 --> 02:10:56.374]  Don't touch me.
[02:10:56.474 --> 02:10:58.355]  No, you are not allowed to touch me.
[02:10:58.475 --> 02:10:59.095]  No, you are not.
[02:11:08.953 --> 02:11:10.594]  Because I have rights.
[02:11:10.774 --> 02:11:13.797]  So this man just said that he could rape me if he wanted to.
[02:11:13.817 --> 02:11:16.379]  Look at your Supreme Court.
[02:11:16.519 --> 02:11:19.641]  I'm going to go get the officers because that's disgusting.
[02:11:19.821 --> 02:11:21.102]  No, no, don't touch me.
[02:11:21.422 --> 02:11:21.903]  Don't touch me.
[02:11:21.923 --> 02:11:22.703]  No one touched you.
[02:11:22.864 --> 02:11:23.524]  Yes, they did.
[02:11:23.644 --> 02:11:25.085]  I know he did, but we just got to back up.
[02:11:25.105 --> 02:11:26.226]  We're in this lady's store.
[02:11:26.706 --> 02:11:27.887]  You can move away.
[02:11:28.068 --> 02:11:29.749]  You can move away.
[02:11:30.309 --> 02:11:31.810]  That was messed up.
[02:11:31.830 --> 02:11:33.711]  Yeah, it was messed up.
[02:11:33.791 --> 02:11:37.194]  And I like how there's women defending him when he just said he could rape me.
[02:11:37.534 --> 02:11:38.695]  And there's women defending him.
[02:11:38.715 --> 02:11:39.795]  I thought we believed women.
[02:11:39.815 --> 02:11:41.156]  I thought we supported women.
[02:11:41.196 --> 02:11:42.597]  That man just said he could rape me.
[02:11:42.617 --> 02:11:43.698]  No, he did not.
[02:11:43.858 --> 02:11:44.499]  Yes, he did.
[02:11:45.339 --> 02:11:46.940]  You're supposed to believe women.
[02:11:47.080 --> 02:11:48.241]  Why aren't you believing me?
[02:11:48.261 --> 02:11:49.102]  Ma'am.
[02:11:49.182 --> 02:11:50.102]  All right, let's stop there.
[02:11:50.142 --> 02:11:50.863]  I can't see anymore.
[02:11:52.062 --> 02:11:54.223]  By the way, Ann Coulters just tweeted, like Don Jr.
[02:11:54.243 --> 02:11:54.883]  did last week.
[02:11:55.364 --> 02:12:00.786]  Journalist, August 2018, Alex Jones caused the families of Sandy Hook victims to be harassed.
[02:12:01.127 --> 02:12:02.787]  He must be banned from all social media.
[02:12:02.887 --> 02:12:03.948]  Which I never said go there.
[02:12:04.488 --> 02:12:05.629]  It's out of context a lie.
[02:12:06.741 --> 02:12:07.321]  January 2019.
[02:12:07.781 --> 02:12:09.322]  Please kill these children and their families.
[02:12:09.622 --> 02:12:10.403]  Shoot up their school.
[02:12:10.463 --> 02:12:10.903]  Murder them.
[02:12:11.283 --> 02:12:16.145]  So Kaitlin Bennett, finishing up here, should I show them threatening to kill you or rape you at this march?
[02:12:16.185 --> 02:12:16.646]  We already did.
[02:12:17.006 --> 02:12:21.408]  Should I show Owen being sexually assaulted and the woman in front of cops saying, I'm allowed to and the cops agree?
[02:12:21.808 --> 02:12:23.929]  I mean, these people have gone psychotic, Kaitlin.
[02:12:25.154 --> 02:12:38.838]  Yeah, and, you know, talking about the flashback that you just posted of that man saying he had the right to rape me, you know, I wanted to leave that situation because it didn't feel comfortable, but I knew I needed that on video.
[02:12:38.938 --> 02:12:47.340]  I knew I needed to spread out that the Democrats are like this, that's how they are, these anti-Trump protests, they aren't who they claim to be.
[02:12:47.780 --> 02:12:51.441]  So, you know, just having that little bit of courage to go out and spread the truth
[02:12:51.881 --> 02:12:57.286]  Goes a long way, because a lot of people have seen that video, and a lot of articles are written on it.
[02:12:57.386 --> 02:13:03.611]  So, you know, to all the listeners right now, don't be afraid to go out there and, you know, film these people.
[02:13:03.711 --> 02:13:06.553]  Make sure you're carrying, though, to protect yourself.
[02:13:07.053 --> 02:13:10.176]  But, yeah, we have to expose these people.
[02:13:10.216 --> 02:13:11.657]  We can't be afraid.
[02:13:11.697 --> 02:13:16.221]  We can't let them intimidate us and call us racist, and we can't let them... Oh my goodness, he's hitting you.
[02:13:16.321 --> 02:13:17.502]  He's straight up just hitting you.
[02:13:18.672 --> 02:13:20.294]  He actually grabbed my testicles.
[02:13:20.334 --> 02:13:27.843]  When I wouldn't hit him, when he slapped me three times in the face with what he had in his hand, then he grabbed my genitals and then said, I like children, why not?
[02:13:28.795 --> 02:13:33.798]  And you know, we never see us fight back against these people.
[02:13:33.818 --> 02:13:34.658]  Well, they're literal demons.
[02:13:34.678 --> 02:13:36.359]  They always show up and go, we're going to murder you.
[02:13:36.600 --> 02:13:37.620]  Your children belong to us.
[02:13:37.680 --> 02:13:45.204]  It's what you always read about in like every culture says demons, ancient Japanese writings, ancient Roman writings, ancient Greek writings.
[02:13:45.325 --> 02:13:49.167]  Others said the evil spirit takes over and says, your house is mine.
[02:13:49.207 --> 02:13:49.987]  Your kids are mine.
[02:13:50.027 --> 02:13:50.728]  I'm going to rape you.
[02:13:51.468 --> 02:13:53.329]  And a demon-possessed person then tries to grab your genitals.
[02:13:53.569 --> 02:13:55.330]  Now, whatever it is, I don't know what it is.
[02:13:55.610 --> 02:13:58.011]  The point is, they're manifesting the same thing.
[02:13:58.351 --> 02:13:59.952]  In fact, let's play the woman assaulting Owen.
[02:14:00.252 --> 02:14:05.835]  Go ahead and play that.
[02:14:05.855 --> 02:14:06.836]  She just grabbed my dick.
[02:14:06.896 --> 02:14:07.876]  Is that sexual assault?
[02:14:09.057 --> 02:14:09.877]  Is that sexual assault?
[02:14:10.157 --> 02:14:10.378]  Yes.
[02:14:10.838 --> 02:14:12.018]  So you just sexually assaulted me?
[02:14:12.078 --> 02:14:12.579]  I did assault you.
[02:14:12.599 --> 02:14:13.179]  Should you be arrested?
[02:14:13.559 --> 02:14:14.039]  Arrest me.
[02:14:14.400 --> 02:14:15.140]  I'm not gonna arrest you.
[02:14:15.160 --> 02:14:16.441]  There are police officers right here.
[02:14:16.981 --> 02:14:17.621]  So look at this!
[02:14:17.721 --> 02:14:20.823]  Women have so much privilege, she can sexually assault me and get away with it!
[02:14:21.687 --> 02:14:23.388]  If I did that to her, I'd get arrested!
[02:14:23.448 --> 02:14:26.869]  I just told you, if you want to go ahead, there are police right here.
[02:14:27.149 --> 02:14:33.331]  So those are leaderless followers programmed by Hollywood, the literal scourge of hell.
[02:14:33.771 --> 02:14:36.432]  So whether demons are real or not, this behavior is real.
[02:14:36.752 --> 02:14:41.074]  Closing comments, Caitlin, the great job you're doing and how people can follow what you do with your independent work.
[02:14:42.405 --> 02:14:44.648]  Yeah, follow me on Twitter before I get banned.
[02:14:44.748 --> 02:14:46.850]  I'm sure it's only a certain amount of time.
[02:14:47.691 --> 02:14:51.115]  Just keep checking InfoWars for articles about my work.
[02:14:51.155 --> 02:14:58.704]  You can follow me on Facebook at Kate's in Safe Space, but most importantly, make sure the listeners, make sure you guys are supporting InfoWars.
[02:14:59.124 --> 02:15:00.126]  That's, you know,
[02:15:01.347 --> 02:15:08.993]  They support me so much and I have nothing but respect for InfoWars for helping me get my message out to even more people.
[02:15:09.053 --> 02:15:17.439]  So definitely support them so that I can keep doing my work and exposing the Democratic Party and these leftists and how evil and vile that they are.
[02:15:17.879 --> 02:15:18.360]  God bless you.
[02:15:18.380 --> 02:15:19.080]  We'll talk to you soon.
[02:15:19.100 --> 02:15:19.601]  Great job.
[02:15:20.902 --> 02:15:21.182]  Thank you.
[02:15:21.962 --> 02:15:27.547]  The globalists try to hold on to power like Pelosi and all them, but with me, I want to find people to pass the baton to.
[02:15:28.581 --> 02:15:37.883]  That's the real act of leadership, is helping find great people and promoting them who are better than you are in the aggregate, and then being able to retire and watch what they do.
[02:15:39.143 --> 02:15:43.444]  And like Dan Lyman, the amazing job he's doing with EuropeWars.com.
[02:15:43.724 --> 02:15:45.004]  On fire with reports.
[02:15:45.304 --> 02:15:47.424]  Working with Kit Daniels, the rest of the crew supporting him here.
[02:15:47.804 --> 02:15:49.885]  When we come back, he's got big breaking news.
[02:15:50.025 --> 02:15:52.005]  Huge, huge developments.
[02:15:52.285 --> 02:15:53.845]  They tried to form an EU army today.
[02:15:54.145 --> 02:15:54.945]  The public booed them.
[02:15:54.965 --> 02:15:56.246]  They've got big fences put up.
[02:15:56.626 --> 02:15:57.166]  It's huge.
[02:15:57.206 --> 02:15:57.686]  Stay with us.
[02:16:06.690 --> 02:16:18.668]  Conservatively, there have been several thousand articles written in the last three years demonizing InfoWars, and yours truly, for selling high-quality supplements.
[02:16:19.850 --> 02:16:38.333]  In fact, even the Washington Post, owned by Jeff Bezos, that owns the biggest sellers of supplements in the world, even that organization has written hit pieces claiming I'm a fraud and selling snake oil when they're owned by a man who owns Amazon and Whole Foods.
[02:16:39.973 --> 02:16:42.034]  Amazon was the number one supplement seller in the world.
[02:16:42.414 --> 02:16:43.274]  Whole Foods was number two.
[02:16:44.134 --> 02:16:49.435]  He owns the number one and number two biggest supplement sellers on the planet.
[02:16:51.024 --> 02:16:57.236]  And then his publication, a weaponized disinformation op, says I'm bad and should be shut down.
[02:16:58.561 --> 02:17:12.247]  When more than 15 of the 70 products we have at Infowarslife.com are private labeled, highest quality, top of the line, that are sold at Whole Foods for higher prices.
[02:17:13.147 --> 02:17:15.268]  Think about the level of that fraud.
[02:17:16.149 --> 02:17:19.050]  And I've sent messages to these news organizations pointing that out.
[02:17:19.210 --> 02:17:19.830]  No response.
[02:17:20.050 --> 02:17:21.511]  They never want to get my comment.
[02:17:21.571 --> 02:17:22.471]  Now, why am I saying that?
[02:17:23.752 --> 02:17:24.112]  It's simple.
[02:17:25.165 --> 02:17:29.728]  We have a lot of proprietary original products, but a lot of them are also private labeled.
[02:17:30.129 --> 02:17:35.413]  Whatever already has five stars, whatever people already love, whatever's been tested to be the best.
[02:17:36.073 --> 02:17:37.294]  So we have a great product.
[02:17:37.414 --> 02:17:37.835]  You love it.
[02:17:37.895 --> 02:17:38.515]  You reorder it.
[02:17:38.895 --> 02:17:41.157]  The Globals are going to test our products, trying to find something.
[02:17:41.637 --> 02:17:43.539]  So we're going to be able to, you know, defeat all that.
[02:17:43.699 --> 02:17:44.760]  It's a 360 win.
[02:17:45.120 --> 02:17:45.781]  We defeat them.
[02:17:45.861 --> 02:17:46.241]  You win.
[02:17:46.381 --> 02:17:46.701]  I win.
[02:17:47.001 --> 02:17:47.502]  It's amazing.
[02:17:49.378 --> 02:17:54.159]  And you've seen them come after our attempts to even process credit cards and shut down InfoWarsTore.com and InfoWarsLife.com.
[02:17:54.199 --> 02:18:09.783]  I mean, it's incredible not just what frauds they are and how they're anti-free market and how they're racketeering against us, not just Jeff Bezos, but this entire system of mainstream media and mainstream corporations and banking are even worse than Bezos and Amazon.
[02:18:11.723 --> 02:18:12.223]  It's hard to believe.
[02:18:12.303 --> 02:18:15.045]  I'm just illustrating how crazy this all is.
[02:18:15.125 --> 02:18:22.608]  Now, I'm going to be cutting some informational pieces in the next few weeks that go into great depth on each one of the products.
[02:18:23.448 --> 02:18:25.709]  I've done this for some of the products, but I haven't done it in a while.
[02:18:25.729 --> 02:18:35.233]  I haven't done it for the new products because, quite frankly, it's like going to school for a college exam to try to accurately talk about how great these products are.
[02:18:35.334 --> 02:18:36.034]  But just know this.
[02:18:38.055 --> 02:18:46.179]  Whatever the attributes that Jeff Bezos and Amazon and Whole Foods are allowed to tell you about their flagship products, these are as good or better.
[02:18:46.499 --> 02:18:48.720]  These are all the top of the line, very best.
[02:18:49.460 --> 02:18:59.785]  I can't even tell you what they do and the history of it and how amazing they are because they selectively enforce and will send the FDA after us.
[02:19:00.605 --> 02:19:01.686]  You see, I'm a subhuman.
[02:19:01.806 --> 02:19:02.466]  I'm garbage.
[02:19:03.466 --> 02:19:05.107]  So Bezos can make all the claims.
[02:19:05.307 --> 02:19:06.608]  Whole Foods can make all the claims.
[02:19:07.802 --> 02:19:09.165]  Because this stuff is dynamite.
[02:19:09.786 --> 02:19:10.909]  Turmeric's dynamite.
[02:19:11.670 --> 02:19:13.314]  Iodine that's clean is dynamite.
[02:19:14.477 --> 02:19:16.160]  Super metal Vitality, they have similar products.
[02:19:16.220 --> 02:19:16.922]  It's all dynamite.
[02:19:18.499 --> 02:19:21.200]  They can tell you how great it is, and show you all the facts, and tell you.
[02:19:21.420 --> 02:19:22.340]  Because they're the elite.
[02:19:22.700 --> 02:19:23.400]  I'm just skunk.
[02:19:24.021 --> 02:19:24.941]  Just like you, according to them.
[02:19:24.981 --> 02:19:27.422]  But, the good news is, you've seen how great these products work.
[02:19:27.782 --> 02:19:31.943]  We do break down some of the basics on each page at mforwarslife.com to see how wonderful they are.
[02:19:32.423 --> 02:19:37.505]  But experience turmeric, experience X3, experience Super Mel Vitality, Super Female Vitality.
[02:19:37.705 --> 02:19:41.706]  That, by the way, is the last run of our best-selling product, Super Mel Vitality, Super Female.
[02:19:41.746 --> 02:19:47.828]  Because we can't even get the wild-crafted herbs anymore, so we can't get the supply, and I'm sick of it, so I'm discontinuing it.
[02:19:48.348 --> 02:19:49.289]  Because it's so frustrating.
[02:19:49.309 --> 02:19:52.511]  This is the last run, and it's all 50% off.
[02:19:52.651 --> 02:19:57.535]  Bodies, X3, and Supermail at MFORWARESTORE.COM and MFORWARESLIFE.COM.
[02:19:57.715 --> 02:19:58.516]  Thanks for your support.
[02:20:06.301 --> 02:20:08.943]  You're listening to the Alex Jones Show.
[02:20:24.637 --> 02:20:27.359]  Live, raw, and unfiltered.
[02:20:28.220 --> 02:20:29.922]  It's the Alex Jones Show!
[02:20:45.606 --> 02:20:47.767]  Radio listeners, I'll read the article.
[02:20:47.827 --> 02:20:49.348]  TV viewers, you'll see it on screen.
[02:20:50.269 --> 02:20:51.650]  InfoWars.com.
[02:20:52.530 --> 02:20:55.412]  Paul Joseph Watson article just broke.
[02:20:55.532 --> 02:20:59.975]  Macron and Merkel booed before signing European Army Treaty.
[02:21:02.136 --> 02:21:04.658]  Chorus of jeers greet globalists.
[02:21:06.994 --> 02:21:10.515]  This literally just happened the last 30 minutes.
[02:21:11.135 --> 02:21:17.516]  Angela Merkel and Emmanuel Macron were booed during the signing of a treaty that takes another giant step towards establishing a European army.
[02:21:18.036 --> 02:21:28.118]  Video footage shows the two leaders posing for photographs in Germany earlier today as the chorus of jeers and boos can be heard in the background.
[02:21:28.238 --> 02:21:31.278]  So, Hitler had a plan.
[02:21:32.178 --> 02:21:33.059]  This is on record.
[02:21:33.319 --> 02:21:34.839]  Just type in EU as a Nazi plan.
[02:21:36.055 --> 02:21:37.535]  To have a European super state.
[02:21:38.836 --> 02:21:41.937]  They were going to put Edward VIII, who was king of England.
[02:21:42.337 --> 02:21:43.377]  He had to advocate over it.
[02:21:43.737 --> 02:21:45.338]  He was in Spain when World War II started.
[02:21:45.718 --> 02:21:46.218]  He was German.
[02:21:48.119 --> 02:21:50.219]  House of Windsor was a made-up term for World War II.
[02:21:50.239 --> 02:21:51.140]  I mean, nothing against Germans.
[02:21:51.180 --> 02:21:54.160]  I mean, my wife's almost completely German.
[02:21:54.240 --> 02:21:57.141]  I mean, I'm like half German when it comes down to it.
[02:21:57.161 --> 02:21:59.402]  That's why I have more blood from Germany than anything else.
[02:21:59.422 --> 02:22:05.804]  I'm not bashing Germans, but the point is, the Nazis had a plan to take over Europe.
[02:22:07.225 --> 02:22:07.906]  And that's
[02:22:22.082 --> 02:22:30.787]  To have them, we're going to roll this booing in a moment, to have them being booed and to have them, just 10 years ago we'd report on the EU army plan that people tried to pull out.
[02:22:30.807 --> 02:22:31.988]  They'd go, oh that's a conspiracy theory.
[02:22:32.288 --> 02:22:33.349]  Two years ago they'd say it.
[02:22:33.749 --> 02:22:40.453]  And now it's, oh yeah you try to stop migrants coming in, Italy tries to stop boats coming in, Soros, boats from North Africa.
[02:22:40.553 --> 02:22:43.495]  We're going to use our military to stop nation states.
[02:22:43.936 --> 02:22:45.516]  We're going to march troops into
[02:22:46.597 --> 02:22:49.518]  Austria, and into Poland, and into Romania.
[02:22:49.758 --> 02:22:53.359]  This is being said if they try to stop, quote, migrants.
[02:22:53.959 --> 02:22:58.200]  The last time that happened was with Adolf Hitler in 1940, folks.
[02:22:58.500 --> 02:23:09.343]  You can't make... And then Junker is the drunken idiot head of the EU, whose grandfather was royalty, and the most rich man in the Austrian-Hungarian Empire.
[02:23:10.984 --> 02:23:11.484]  And Prussian.
[02:23:13.284 --> 02:23:14.285]  The Prussians won the war.
[02:23:15.370 --> 02:23:19.151]  Before World War I even started with the rest of the empire, but it's a long story.
[02:23:19.731 --> 02:23:32.236]  The point is, is that it gets into Kaiser Wilhelm, it gets into World War I, it gets into all these same territorial battles and lines that were already set up, and so the EU is a Nazi creation.
[02:23:32.256 --> 02:23:33.216]  People go, oh, that's ridiculous.
[02:23:34.488 --> 02:23:39.811]  The VW symbol was drawn by Adolf Alois Hitler in 1934.
[02:23:40.011 --> 02:23:42.913]  He drew the Volkswagen bug.
[02:23:43.133 --> 02:23:44.874]  He designed the engine.
[02:23:45.255 --> 02:23:46.275]  He was pretty damn smart.
[02:23:46.996 --> 02:23:47.496]  Bad guy.
[02:23:47.916 --> 02:23:51.818]  He designed the Autobahn idea with Albert Spheer, the engineer and architect.
[02:23:52.419 --> 02:23:55.020]  He came up with the Audi symbol for the Olympics.
[02:23:56.721 --> 02:23:59.703]  Hitler created the Olympic symbol himself!
[02:24:00.043 --> 02:24:01.264]  The drawings are in museums!
[02:24:01.304 --> 02:24:01.865]  I've seen them!
[02:24:03.385 --> 02:24:03.906]  The rings!
[02:24:05.450 --> 02:24:08.673]  So, yeah, all of it.
[02:24:08.873 --> 02:24:10.074]  Adolf Alois Hitler.
[02:24:10.534 --> 02:24:20.022]  So now, Adolf Alois Hitler set up a plan for a pan-European Union that then would merge the Middle East and Africa and take over the world, and now they're doing it.
[02:24:20.482 --> 02:24:29.230]  Let's play that clip from just 30 minutes ago as Merkel and Macron, two traitors to European nations, are booed.
[02:24:29.250 --> 02:24:29.530]  Here it is.
[02:24:40.379 --> 02:24:42.000]  Look at the Audi right there with the Nazi symbol.
[02:24:43.560 --> 02:24:44.520]  That's an Audi A8.
[02:24:44.560 --> 02:24:46.261]  It's 200 miles an hour.
[02:24:46.321 --> 02:24:49.142]  It's one of the safest cars you can drive.
[02:24:49.322 --> 02:24:49.902]  Way overpriced.
[02:24:51.523 --> 02:24:55.144]  Boo!
[02:24:55.184 --> 02:24:55.804]  Listen to that!
[02:24:56.445 --> 02:24:56.725]  Woo!
[02:24:57.645 --> 02:24:58.965]  I mean, that is overpower.
[02:24:59.045 --> 02:25:00.246]  People are pissed.
[02:25:01.046 --> 02:25:03.087]  But these arrogant people don't give a damn.
[02:25:06.283 --> 02:25:08.786]  France in bed with Germany to bring in a Hitlerian plan.
[02:25:09.306 --> 02:25:10.027]  Can't make that up.
[02:25:10.107 --> 02:25:12.329]  Our own Dan Lyman is on fire as usual.
[02:25:13.030 --> 02:25:16.933]  He is in Davos, Switzerland right now on the mountaintop.
[02:25:16.973 --> 02:25:19.416]  Shot video and photos that are on his Twitter.
[02:25:19.436 --> 02:25:24.481]  We'll show them of big steel barricades put up to guard the globalist elites and armed guards as well.
[02:25:24.881 --> 02:25:26.683]  Something they're pushing Europe can't have.
[02:25:27.404 --> 02:25:29.586]  Wow, give us your first take on what you witnessed, Dan.
[02:25:30.851 --> 02:25:31.872]  Good to be back with you, Alex.
[02:25:31.952 --> 02:25:33.573]  It's been quite a few days here.
[02:25:33.753 --> 02:25:40.537]  As you know, a couple of days ago, I was on the ground with the commoners in France and Paris for their protests against the global elite.
[02:25:41.177 --> 02:25:47.401]  And now I am in a basically a luxury ski village in Switzerland with the global elite.
[02:25:47.441 --> 02:25:50.343]  So it's been quite a few days, as you can imagine.
[02:25:50.943 --> 02:25:52.684]  Yeah, you were showing that wall there.
[02:25:53.414 --> 02:25:56.798]  Ironically, that wall is right in front of the Facebook office.
[02:25:57.159 --> 02:26:00.583]  I don't know if it's necessarily related to the Facebook office, but it's right there.
[02:26:01.123 --> 02:26:04.607]  And I don't see anyone at Facebook complaining about that wall.
[02:26:05.048 --> 02:26:13.037]  And there's walls all over the city that are protecting different hotels, event centers, and of course, the main event and plenty of armed
[02:26:13.567 --> 02:26:18.190]  That's a big central point, but while you're there covering this, what do you make of hair Merkel and of course Macron being booed like that?
[02:26:37.443 --> 02:26:37.943]  Incredible.
[02:26:38.323 --> 02:26:44.785]  From my understanding, there were yellow vests on the ground in Aachen where they were signing that treaty today.
[02:26:45.325 --> 02:26:56.147]  And some of them apparently came all the way from France to protest against Macron, who has had to cancel his appearance here at Davos due apparently to instability in France.
[02:26:56.207 --> 02:27:00.008]  But, you know, that remains up for debate because he, of course, could be there to sign this treaty.
[02:27:00.408 --> 02:27:01.508]  And it's an interesting point.
[02:27:01.828 --> 02:27:05.269]  I wasn't aware that this treaty was being signed today.
[02:27:06.004 --> 02:27:10.938]  But, uh, I had to look it up on the way and I said, wow, okay, so that's why Macron and Merkel aren't here.
[02:27:11.279 --> 02:27:13.145]  Merkel is scheduled to come tomorrow.
[02:27:13.786 --> 02:27:15.886]  But the coverage is so interesting.
[02:27:16.107 --> 02:27:26.329]  Anyone in the mainstream media is prefacing coverage of this treaty by saying that the far right are spinning conspiracy theories about a EU military.
