[00:00:56.474 --> 00:00:56.814]  Okay.
[01:56:46.928 --> 01:56:51.589]  But again, the left wants to sexualize kids and have, you know, six-year-olds at gay bars dancing half-naked.
[01:56:51.869 --> 01:56:55.970]  But a little girl says F liberals well that she's a potty mouth, she's got to be taken off air.
[01:56:55.990 --> 01:56:56.710]  That's all coming up.
[01:56:57.010 --> 01:56:57.330]  Briefly.
[01:56:58.010 --> 01:56:58.330]  Briefly.
[01:56:59.171 --> 01:56:59.851]  Lists are supported.
[01:57:00.511 --> 01:57:01.571]  T-shirts, books, films.
[01:57:01.611 --> 01:57:02.432]  That's how you fund us.
[01:57:02.832 --> 01:57:04.413]  We've got the new Ultra 12.
[01:57:04.813 --> 01:57:05.973]  It's twice as strong as Secret 12.
[01:57:06.473 --> 01:57:07.194]  Highest quality.
[01:57:07.534 --> 01:57:08.214]  Methylcobalamin.
[01:57:08.234 --> 01:57:09.715]  Not just highest quality Methylcobalamin.
[01:57:09.955 --> 01:57:11.155]  Methylcobalamin is the best you can get.
[01:57:11.255 --> 01:57:12.516]  It's the highest quality of that.
[01:57:12.896 --> 01:57:15.057]  Double strong for 50% off.
[01:57:15.337 --> 01:57:15.797]  Introductory.
[01:57:15.877 --> 01:57:17.238]  I want you to experience it.
[01:57:17.298 --> 01:57:17.478]  But...
[01:57:18.757 --> 01:57:19.837]  It's been wildly successful.
[01:57:19.877 --> 01:57:21.498]  We've never... I mean, even Secret 12.
[01:57:21.538 --> 01:57:23.618]  This is double the sales we ever had at Secret 12.
[01:57:23.658 --> 01:57:25.079]  People get how good a deal this is.
[01:57:25.819 --> 01:57:27.680]  And so I thought we'd have a 3-4 month supply.
[01:57:27.700 --> 01:57:31.941]  We're gonna have to pull this sale in about a week or so because it'll still be months till we get more in.
[01:57:32.301 --> 01:57:35.322]  And it is just selling so fast at 50% off because it's such a good deal.
[01:57:35.622 --> 01:57:36.162]  So get in there.
[01:57:36.182 --> 01:57:36.982]  Get your Ultra 12.
[01:57:37.303 --> 01:57:38.303]  Sign up for AutoShip.
[01:57:38.323 --> 01:57:39.743]  An additional 10% off on your next order.
[01:57:40.003 --> 01:57:40.724]  Cancel for free.
[01:57:41.064 --> 01:57:41.444]  Anytime.
[01:57:41.484 --> 01:57:42.024]  Whatever you do.
[01:57:42.324 --> 01:57:42.925]  Take action.
[01:57:43.165 --> 01:57:43.846]  Get in the arena.
[01:57:44.007 --> 01:57:44.668]  Get in the game.
[01:57:45.048 --> 01:57:46.691]  Fund us and we won't back down.
[01:57:47.031 --> 01:57:47.592]  Stay with us.
[01:57:47.832 --> 01:57:48.634]  Hour number three.
[01:57:48.894 --> 01:57:49.855]  Only two minutes away.
[01:57:59.145 --> 01:58:01.907]  And let's go to Lukas in North Carolina.
[01:58:01.947 --> 01:58:02.787]  Thanks for holding her on the air.
[01:58:03.027 --> 01:58:03.667]  How you doing, Alex?
[01:58:03.708 --> 01:58:04.228]  Good to be on.
[01:58:04.248 --> 01:58:04.968]  Good to have you here.
[01:58:05.228 --> 01:58:09.411]  Real quickly, I just wanted to say that I am a user of the Infowars products.
[01:58:09.651 --> 01:58:11.932]  First, I started with Supermail Vitality.
[01:58:11.952 --> 01:58:19.496]  I am a late 30s male, and I don't get all the time that I would like to work out as much as I do, and immediately noticed a
[01:58:19.896 --> 01:58:25.379]  Being able to retain strength and muscle mass from the use of super male vitality, so I want to thank you for that.
[01:58:25.519 --> 01:58:31.561]  Also, I bought the t-shirt Reelect 45 and Hillary for Prison, obviously, one of the most popular.
[01:58:31.582 --> 01:58:36.644]  It's drawn so much attention, and I don't know if people believe it or not, but it's all positive attention.
[01:58:36.744 --> 01:58:43.127]  The main reaction that I got myself was from males 18 to 20 years old and middle-aged black women.
[01:58:43.727 --> 01:58:46.710]  God, they were the ones commenting, saying, I love that shirt.
[01:58:46.750 --> 01:58:49.272]  They would laugh about it, tell their friends about it.
[01:58:49.412 --> 01:59:01.063]  And, uh, next I tried X2, and, uh, it's nothing that you notice immediately, but it seemed over time I felt like I was more sharp from the iodine, being able to retain a short-term memory better.
[01:59:01.103 --> 01:59:04.206]  I just feel a little sharper in my day-to-day activities.
[01:59:04.486 --> 01:59:06.086]  I totally, I totally agree with you.
[01:59:06.186 --> 01:59:07.987]  Again, it's the good halogen.
[01:59:08.187 --> 01:59:11.247]  IQs get reduced by 15 points without iodine.
[01:59:11.267 --> 01:59:13.328]  In your development, people can look this up for themselves.
[01:59:13.748 --> 01:59:18.089]  And that's why the globalists are obsessed with making sure it's not the food, it's not the products we eat.
[01:59:18.469 --> 01:59:20.029]  We are just starving for iodine.
[01:59:20.069 --> 01:59:21.090]  That's why we came out with X2.
[01:59:21.130 --> 01:59:22.270]  We have X3.
[01:59:22.330 --> 01:59:23.090]  It's all three types.
[01:59:23.110 --> 01:59:24.450]  This is the Deep Earth Crystal Source.
[01:59:24.490 --> 01:59:25.751]  We don't have it back in stock.
[01:59:25.851 --> 01:59:27.951]  So again, InfoWarsStore.com.
[01:59:28.111 --> 01:59:30.352]  InfoWarsLife.com takes you right to the sub-page.
[01:59:30.412 --> 01:59:32.192]  That has all the award-winning supplements.
[01:59:32.332 --> 01:59:36.053]  And while you're there getting the supplements, go check out the hundreds of great t-shirts.
[01:59:36.113 --> 01:59:37.733]  Many of them are limited edition.
[01:59:37.853 --> 01:59:38.453]  It's all there.
[01:59:38.613 --> 01:59:41.214]  Infowarsstore.com, Infowarslife.com, or 888-253-3139.
[01:59:41.334 --> 01:59:57.638]  If you are receiving this transmission, you are the resistance.
[02:00:25.979 --> 02:00:28.822]  All right, joining us is Soph for Sophia.
[02:00:29.883 --> 02:00:32.145]  She is the demon child of one of the labs.
[02:00:32.185 --> 02:00:34.788]  She's used some cuss words before.
[02:00:36.561 --> 02:00:40.284]  Oh my gosh, and they even blur her face out on BuzzFeed.
[02:00:40.544 --> 02:00:42.266]  And the National News has done it too.
[02:00:42.286 --> 02:00:44.128]  They said, the little exploited girl.
[02:00:44.948 --> 02:00:51.074]  Again, they have six-year-old kids for years, up to age 11, dancing naked for men, having money put in their G-strings.
[02:00:51.094 --> 02:00:51.874]  That's good.
[02:00:52.515 --> 02:00:57.940]  Convicted murderers on television, talking about using ketamine and Rohypnol and gang rape.
[02:00:59.090 --> 02:01:03.893]  They've got convicted child molesters doing story time, unscreened with your children all over the country.
[02:01:04.454 --> 02:01:09.017]  But this young girl, she's well-spoken, and she doesn't like leftists.
[02:01:09.037 --> 02:01:10.638]  I'm going to read some of these articles when we come back.
[02:01:12.079 --> 02:01:20.724]  It's pretty sick, unintentional comedy, until you realize they all started talking bad about her a few days ago, and she's within one inch of me taking off YouTube.
[02:01:20.865 --> 02:01:22.466]  What a group of slime.
[02:01:23.601 --> 02:01:25.623]  I've been asking a lot of questions for this segment and the next.
[02:01:25.663 --> 02:01:28.184]  I want you to get into your worldview, where you think this is going.
[02:01:28.545 --> 02:01:32.548]  You were talking about Generation Z and what you're seeing on the ground.
[02:01:32.928 --> 02:01:34.809]  I told you what I'm seeing in Austin.
[02:01:35.890 --> 02:01:38.712]  If you don't mind, what's the general area you live in and what are you seeing?
[02:01:40.653 --> 02:01:41.674]  I live in California.
[02:01:41.794 --> 02:01:42.895]  I used to live in New York.
[02:01:45.377 --> 02:01:47.578]  And you said you see Gen Z really waking up.
[02:01:47.598 --> 02:01:48.159]  What are you witnessing?
[02:01:49.621 --> 02:01:57.238]  Um, I see, I like to think of it as we're sort of the creation of the previous generation of ultra-liberals.
[02:01:57.298 --> 02:01:58.341]  You know, kids are seeing
[02:01:59.085 --> 02:02:14.108]  Other kids like Desmond who are, you know, truly maybe being exploited and, you know, dancing at strip clubs and whatever and they're seeing, you know, over-the-top LGBT studies at school that are so bad that we can't even get into how much vulgarity that is in them.
[02:02:14.308 --> 02:02:23.150]  And kids see that and they're freaked out and they just, they wake up to it and they realize that some sort of narrative is being pushed on them and they rebel against it.
[02:02:25.747 --> 02:02:26.148]  Exactly.
[02:02:26.188 --> 02:02:31.893]  That's what I'm seeing is everywhere in the schools, public or private, they're saying Donald Trump's a KKK commander.
[02:02:32.313 --> 02:02:34.595]  People go find out the truth and then they never believe their teachers again.
[02:02:36.135 --> 02:02:36.335]  Yeah.
[02:02:36.875 --> 02:02:46.100]  I mean, I've been talking to this kid and a couple other kids on Instagram, and in their schools, if you say you like Donald Trump, you get an in-school suspension for hate speech.
[02:02:46.560 --> 02:02:58.406]  You know, you say you lean this way politically instead of being far left, you get punished, you get detentions, and they get really angry about that, and it just pushes them completely to the other side.
[02:03:01.651 --> 02:03:06.715]  Walk through more of that, because you see this in the news, where people get thrown out of class for saying they support Trump.
[02:03:07.096 --> 02:03:09.177]  People get thrown out of school for wearing American flags.
[02:03:09.217 --> 02:03:13.481]  The Ninth Circuit ruled you can't wear American flags in, what, 12 states?
[02:03:13.981 --> 02:03:14.862]  That it's a symbol of hate?
[02:03:15.102 --> 02:03:17.444]  And that schools can say you can't wear them?
[02:03:17.484 --> 02:03:20.286]  I mean, this is... How do we produce this many America haters?
[02:03:24.009 --> 02:03:24.390]  I don't know.
[02:03:24.710 --> 02:03:28.173]  I guess... I don't actually know where all of the...
[02:03:29.190 --> 02:03:33.295]  Ultra, like far left sort of thing stemmed from exactly.
[02:03:33.515 --> 02:03:40.383]  It is probably the result of a lot of factors and it may be a response to a conservative generation before that.
[02:03:40.423 --> 02:03:47.371]  You talk about it, you know, generations rebelling against each other and it seems that the pendulum swing just keeps getting more and more extreme.
[02:03:48.444 --> 02:03:49.025]  Well, that's it.
[02:03:49.105 --> 02:03:52.088]  You have the CIA and the Ford Foundation wanting to screw up society.
[02:03:52.108 --> 02:03:53.029]  That's all declassified.
[02:03:53.289 --> 02:03:55.011]  So they created a hyper-leftist thing.
[02:03:55.331 --> 02:03:56.472]  It's actually a ruling class.
[02:03:56.492 --> 02:03:57.173]  They weren't rebelling.
[02:03:57.213 --> 02:03:58.514]  They said, you're the ruling class.
[02:03:59.055 --> 02:04:01.817]  Now they've created anti-free speech mobs that are below them.
[02:04:01.837 --> 02:04:04.981]  So the baby boomers have created the...
[02:04:06.801 --> 02:04:07.101]  Yeah.
[02:04:07.141 --> 02:04:07.842]  It's like, it was...
[02:04:26.522 --> 02:04:27.143]  Some sort of thing.
[02:04:27.243 --> 02:04:28.104]  I don't know.
[02:04:28.124 --> 02:04:31.527]  Yeah, it goes back a lot in time.
[02:04:31.567 --> 02:04:38.935]  I know nowadays a lot of people are far left just as they're capitulating to the pressure, the pressure that I talked about in my video.
[02:04:38.975 --> 02:04:40.337]  They can't, you know,
[02:04:42.446 --> 02:04:52.030]  There's so much harassment that you get for not agreeing with the mainstream narrative that it's just too much for people in their normal lives to deal with.
[02:04:52.070 --> 02:04:53.271]  It just interferes too much.
[02:04:53.411 --> 02:04:56.152]  It just causes too many problems.
[02:04:56.172 --> 02:04:58.913]  Alright, we're going to come back and get more into this with Soph.
[02:04:59.313 --> 02:05:01.014]  I'm Alex Jones, The Big Explosive Interview.
[02:05:03.587 --> 02:05:04.829]  Nor is she.
[02:05:22.108 --> 02:05:23.149]  We're at NewsWars.com.
[02:05:23.189 --> 02:05:25.670]  Paul Watson's launched his own Summit.News.
[02:05:25.730 --> 02:05:27.452]  We have our own videos, we have our own articles.
[02:05:27.672 --> 02:05:32.235]  They're trying to destroy us, but thanks to you and others having us on, InfoWars are still chugging along.
[02:05:32.475 --> 02:05:34.716]  So we're there, folks, tomorrow's news, today.
[02:05:34.736 --> 02:05:39.600]  InfoWars.com, man!
[02:05:39.620 --> 02:05:39.720]  Woo!
[02:05:41.084 --> 02:05:43.827]  InfoWars.com, because that's a bunch of people out here.
[02:05:43.847 --> 02:05:45.248]  I'm talking about InfoWars.com.
[02:05:45.668 --> 02:05:48.271]  I'm at InfoWars.com and NewsWars.com.
[02:05:48.391 --> 02:05:50.573]  We knew this censorship was coming forever.
[02:05:50.613 --> 02:05:54.116]  We have our own video streams, our own audio streams, and it's all free to air.
[02:05:54.136 --> 02:05:56.758]  Anybody can use it, re-upload it, do whatever you want.
[02:05:56.859 --> 02:05:59.121]  People go to InfoWars.com and NewsWars.com.
[02:05:59.141 --> 02:05:59.921]  That's where they find it.
[02:06:00.262 --> 02:06:01.443]  You know, there's things called websites.
[02:06:01.983 --> 02:06:02.544]  Things go there.
[02:06:15.362 --> 02:06:20.324]  From the front lines of the Information War, it's Alex Jones.
[02:06:21.144 --> 02:06:22.745]  Hide what you have to hide.
[02:06:37.722 --> 02:06:40.304]  Well, we're really excited to have Soph joining us.
[02:06:40.464 --> 02:06:47.309]  She's at Sewer Nugget on Twitter, on YouTube at S-O-P-H, at Patreon.com forward slash Corbis.
[02:06:48.650 --> 02:06:52.954]  She's close to a million subscribers now, and she's exploding across the internet.
[02:06:54.909 --> 02:06:59.750]  Hundreds of millions of views on different derivative channels, and the system is getting mad.
[02:07:00.350 --> 02:07:07.132]  I want to spend time with her, but I want to read to you some of the things they're saying about her, because it's comical.
[02:07:07.512 --> 02:07:08.392]  The hand-wringing.
[02:07:08.432 --> 02:07:18.875]  You'd think, again, that some type of monster like Godzilla had come out of the ocean and was attacking, and it's breathless BuzzFeed, and Time Magazine, or Newsweek.
[02:07:21.380 --> 02:07:22.100]  Get it off the air!
[02:07:22.821 --> 02:07:23.541]  Oh gosh!
[02:07:24.021 --> 02:07:29.863]  And it just shows what authoritarians they are, but also how they have been built on these universities.
[02:07:29.883 --> 02:07:36.026]  They're now like a cancer busting out, and they just demand full conformity.
[02:07:36.046 --> 02:07:36.806]  But let's go over this.
[02:07:37.126 --> 02:07:39.267]  How did you get into YouTube?
[02:07:39.307 --> 02:07:40.688]  What made you want to get on air?
[02:07:40.728 --> 02:07:42.208]  How long have you been doing it?
[02:07:42.749 --> 02:07:44.989]  And you talk about YouTube being a stepping stone.
[02:07:45.069 --> 02:07:47.490]  What do you want to write now in your life?
[02:07:47.670 --> 02:07:48.631]  What are your aspirations?
[02:07:51.138 --> 02:07:59.583]  Sound funny, but I got into YouTube by watching gaming videos and mainly PewDiePie, and this was all the way back in the fourth grade when I was nine years old.
[02:07:59.603 --> 02:08:08.728]  That's not even a joke, I was watching PewDiePie every day and I just, I figured I would, you know, give it a shot, do some Let's Plays of my own, and I did that for a few years just for fun.
[02:08:09.569 --> 02:08:15.092]  And eventually I found the commentary genre on YouTube, which was blowing up in 2016, and I thought that was
[02:08:17.185 --> 02:08:24.375]  That was sort of a... I guess a prototype of what I'm doing now, where I would articulate some sort of idea for an audience.
[02:08:24.755 --> 02:08:26.418]  And back then it would be over a video game.
[02:08:26.438 --> 02:08:27.820]  And that just sort of progressed.
[02:08:28.852 --> 02:08:36.818]  Over time after the commentary genre kind of died out, I grew as a person and I gained more knowledge.
[02:08:36.858 --> 02:08:47.305]  I sort of moved on to this and realized I would be a good person to fight against PC culture and thought police and I could do some pretty good comedy videos.
[02:08:48.675 --> 02:09:05.810]  About YouTube being a stepping stone, I think just nowadays with all the censorship and there's no transparency between YouTube and its creators and the community guidelines are constantly changing to, you know, please, please everybody who's putting pressure on them to be more PC.
[02:09:05.850 --> 02:09:15.198]  It's just, it's not a viable option for anybody who wants to make anything remotely nuanced, remotely interesting and controversial.
[02:09:15.996 --> 02:09:22.498]  So, yeah, I eventually maybe set up my own website, maybe move on to other platforms that are set up.
[02:09:22.538 --> 02:09:29.841]  I know BitChute is a good option and, you know... Well, my advice is be on as many platforms as you can.
[02:09:29.861 --> 02:09:30.301]  Go ahead.
[02:09:30.661 --> 02:09:37.864]  Yeah, so just, you know, widen my reach and try to be present and maybe do something like InfoWars.
[02:09:37.884 --> 02:09:41.105]  Yeah, set up your own website is probably the safest option.
[02:09:42.165 --> 02:09:43.506]  Well, let me raise this point to you.
[02:09:45.902 --> 02:09:48.263]  You need to fight back at what you're doing.
[02:09:48.343 --> 02:09:49.303]  And you're very confident.
[02:09:49.343 --> 02:09:50.103]  You're very smart.
[02:09:50.703 --> 02:09:51.904]  You're very quick on your feet.
[02:09:52.844 --> 02:09:57.045]  And I'm not saying don't be confident, but I would also defend yourself.
[02:09:57.805 --> 02:10:02.647]  Because these outrage brigades, big tech works for the universities.
[02:10:02.667 --> 02:10:03.787]  They work to create this.
[02:10:04.647 --> 02:10:07.888]  They are feeding the trolls by empowering them to have people removed.
[02:10:08.288 --> 02:10:08.968]  That's all they're doing.
[02:10:08.988 --> 02:10:09.889]  So they need to be called out.
[02:10:10.729 --> 02:10:12.289]  But we go to Democrat Party events.
[02:10:12.409 --> 02:10:13.110]  My reporters do.
[02:10:13.230 --> 02:10:13.970]  I do every week.
[02:10:14.810 --> 02:10:15.550]  Five or six times.
[02:10:15.651 --> 02:10:19.473]  And I'm telling you, we're not cherry-picking people to just make them look like unhinged maniacs.
[02:10:20.133 --> 02:10:21.594]  I don't care if they're young or if they're old.
[02:10:21.674 --> 02:10:25.756]  You go to a Democratic event, they act like people at a state mental institution.
[02:10:26.216 --> 02:10:27.217]  They don't like free speech.
[02:10:27.277 --> 02:10:27.917]  They're violent.
[02:10:28.317 --> 02:10:28.997]  They're hateful.
[02:10:29.398 --> 02:10:30.358]  They scream.
[02:10:30.478 --> 02:10:31.019]  They yell.
[02:10:31.159 --> 02:10:31.979]  They are aggressive.
[02:10:32.399 --> 02:10:33.020]  They're bullies.
[02:10:34.100 --> 02:10:40.063]  And then I talk to you, I'm conservative or libertarian or just nationalist young people.
[02:10:40.103 --> 02:10:40.944]  They can be black or white.
[02:10:41.704 --> 02:10:42.625]  They're always smart.
[02:10:42.745 --> 02:10:43.706]  They're always talented.
[02:10:43.726 --> 02:10:44.647]  You don't have talking points.
[02:10:45.047 --> 02:10:46.148]  You sound like a smart adult.
[02:10:46.208 --> 02:10:48.450]  Most adults sound totally dumb now.
[02:10:49.070 --> 02:10:52.774]  And I'm just not sure what's happened in society, what's happened in culture.
[02:10:52.794 --> 02:10:54.875]  And I don't know what you're experiencing out in California.
[02:10:54.895 --> 02:10:55.956]  It seems pretty bad out there.
[02:10:55.976 --> 02:10:58.198]  But what is it like?
[02:10:58.218 --> 02:10:58.859]  You're well-spoken.
[02:10:58.879 --> 02:11:00.140]  Your parents, I'm sure, are well-spoken.
[02:11:00.640 --> 02:11:03.423]  Have you noticed that a lot of adults can hardly talk?
[02:11:05.047 --> 02:11:19.697]  Uh, yeah, I mean, in my personal experience, I've seen a few teachers try to push a political message onto me, and, you know, when you question them further about it, they can't really defend their standpoint, and that's sort of...
[02:11:20.217 --> 02:11:25.721]  Disappointing, um, as I don't get much interaction with adults outside of that.
[02:11:26.221 --> 02:11:29.904]  I know online watching series like, you know, change my mind.
[02:11:29.964 --> 02:11:33.966]  It's just embarrassing how some of these adults act and carry themselves through the world.
[02:11:34.026 --> 02:11:35.427]  They take themselves so seriously.
[02:11:35.467 --> 02:11:36.148]  It's unbelievable.
[02:11:38.482 --> 02:11:47.485]  You know, something we need to do, we haven't done in a while, is we've got eight screen licks of people famously, you know, we shot that screaming, you're an effing white male, to a white male, saying, you don't have speech, you're an effing white male.
[02:11:47.905 --> 02:11:56.208]  We've not made a compilation the last few years of all the unhinged leftists with their veins about to bust out, screaming, F you Nazi, you have no free speech.
[02:11:56.228 --> 02:12:00.349]  I mean, here's just a quick clip of just, well, there's like 20 minutes of this from just last week.
[02:12:00.389 --> 02:12:00.749]  Here it is.
[02:12:02.050 --> 02:12:03.130]  Get the hell out of here!
[02:12:03.170 --> 02:12:05.911]  Get these people the hell out of here right now!
[02:12:07.110 --> 02:12:08.791]  And they just run around foaming at the mouth.
[02:12:10.012 --> 02:12:11.653]  Alex Jones kills people.
[02:12:11.713 --> 02:12:12.534]  Who's he killed?
[02:12:13.374 --> 02:12:13.895]  People.
[02:12:14.155 --> 02:12:14.515]  Who?
[02:12:15.096 --> 02:12:15.616]  All of them.
[02:12:15.816 --> 02:12:16.617]  Names, please.
[02:12:16.637 --> 02:12:17.758]  The ones that he killed.
[02:12:18.218 --> 02:12:19.959]  We would really like to know the names.
[02:12:19.999 --> 02:12:21.160]  The Jewish people.
[02:12:21.360 --> 02:12:22.481]  Oh my gosh, come on.
[02:12:22.501 --> 02:12:23.422]  Give me the names.
[02:12:23.462 --> 02:12:24.002]  That's enough.
[02:12:24.442 --> 02:12:25.503]  And she's not editing this.
[02:12:25.583 --> 02:12:26.564]  It goes on for like 20 minutes.
[02:12:27.104 --> 02:12:29.106]  And then you think, well that doesn't... Then you go out in public.
[02:12:29.146 --> 02:12:31.467]  They're like... It's like Oprah Winfrey, The Secret.
[02:12:32.228 --> 02:12:34.569]  They believe because... Oh yeah, let's see Ace Kreeley for a second.
[02:12:34.589 --> 02:12:35.270]  We haven't seen him in a while.
[02:12:36.098 --> 02:12:41.203]  They, with audio in a second, they believe if they say it, you're a green frog, you're a green frog.
[02:12:41.563 --> 02:12:42.784]  Here, let's play some H-Relics.
[02:12:50.471 --> 02:12:51.432]  There's Carl the Cuck.
[02:12:52.533 --> 02:12:53.114]  We gotta dump it.
[02:12:53.134 --> 02:12:54.175]  We've got an edited version.
[02:12:54.195 --> 02:12:54.895]  Somebody find it.
[02:12:55.256 --> 02:12:56.136]  Okay, let's go back to our guest.
[02:12:56.197 --> 02:12:56.857]  I'm ranting here.
[02:12:58.519 --> 02:13:00.861]  Sophie, where do you think this is going next?
[02:13:02.811 --> 02:13:04.832]  Um, I honestly have no idea.
[02:13:04.872 --> 02:13:13.315]  I think the sort of censorship is only going to get heavier and heavier as there's more conflict and tension between the two sides of the issue.
[02:13:13.335 --> 02:13:19.718]  And I think, I think you've talked about this before, they slowly just increase the oppression until
[02:13:20.182 --> 02:13:32.008]  You know, just at every step of the way, they just expecting people to, um, to accept that as if they just add a, you know, a little bit more censorship, a little bit more, okay, you can't say this, you can't say that.
[02:13:32.268 --> 02:13:38.311]  I think it's going to get to a tipping point where even people on the left are like, I can't handle this anymore.
[02:13:38.832 --> 02:13:49.117]  And I don't know what that's going to end up with, if that's going to be an actual war, if that's just going to be, you know, a lot of riots, but it's certainly going to end up in a lot of conflict the way I see it.
[02:13:49.963 --> 02:13:50.523]  No, you're right.
[02:13:50.563 --> 02:13:56.306]  And Silicon Valley and the universities on the left as a group are cloistered in their own weird bubbles.
[02:13:56.346 --> 02:13:59.627]  They think they're fighting old Republican bluebloods who are all dead.
[02:14:00.627 --> 02:14:02.388]  And the average conservative isn't even a conservative.
[02:14:02.408 --> 02:14:04.289]  They're just a common-sense pro-America person.
[02:14:05.029 --> 02:14:09.851]  And the weird stereotype they're projecting on people isn't intimidating us anymore.
[02:14:09.891 --> 02:14:12.132]  So I think this is coming down very, very quickly.
[02:14:13.913 --> 02:14:14.113]  Yeah.
[02:14:15.193 --> 02:14:17.394]  It's definitely not going to end well.
[02:14:17.534 --> 02:14:19.275]  I think people are very pissed off.
[02:14:21.007 --> 02:14:27.090]  Mark Zuckerberg said you may not say Alex Jones or Infowars unless it's in a negative disparaging line.
[02:14:27.630 --> 02:14:38.174]  So Sophie, or Soph as you're known, S-O-P-H, evil YouTube star, would you like to decry me just to follow his orders and do what he says?
[02:14:39.375 --> 02:14:43.677]  Yes, Mark Zuckerberg, you're the best man alive and Alex Jones is horrible.
[02:14:43.697 --> 02:14:45.957]  He stands for everything I hate.
[02:14:46.017 --> 02:14:48.358]  He's very despicable and please keep banning him.
[02:14:48.439 --> 02:14:49.299]  Keep him off the platform.
[02:14:49.707 --> 02:14:56.593]  But that's not exactly, the exact words were, you must decry me, what's the exact term?
[02:14:57.393 --> 02:14:58.454]  You must repudiate me.
[02:14:58.895 --> 02:15:00.896]  Just say it exactly as he says.
[02:15:00.976 --> 02:15:06.481]  It's not creepy when he's got 2.4 million people under his control that he's reading your messages in live time and saying what words you use.
[02:15:06.761 --> 02:15:13.266]  We submit to him, so you need to specifically say that you repudiate me.
[02:15:14.387 --> 02:15:16.189]  I repudiate Alex Jones.
[02:15:16.909 --> 02:15:17.289]  There we go.
[02:15:18.248 --> 02:15:21.249]  And you agree with AOC that the world is ending in 12 years?
[02:15:22.929 --> 02:15:23.129]  Yep.
[02:15:23.970 --> 02:15:27.450]  And if AOC gave you Kool-Aid with cyanide in it, you're gonna be good, right?
[02:15:28.331 --> 02:15:28.511]  Yep.
[02:15:29.271 --> 02:15:30.411]  You're gonna do what AOC says?
[02:15:31.552 --> 02:15:34.132]  I'll drink all the tap water that AOC wants me to drink.
[02:15:35.012 --> 02:15:35.673]  AOC.
[02:15:36.473 --> 02:15:36.933]  Think about AOC.
[02:15:36.953 --> 02:15:39.374]  People are like, you're knocking AOC because she's a woman.
[02:15:39.734 --> 02:15:41.894]  I'm knocking her because she looks like a meth-head demon!
[02:15:41.914 --> 02:15:43.975]  She's a damn moron!
[02:15:45.305 --> 02:15:46.205]  Got the crazy eyes.
[02:15:46.725 --> 02:15:48.926]  Oh, she's got some crazy eyes, man.
[02:15:48.946 --> 02:15:54.488]  Let me tell you, if she ain't snorting big ol' lines of methamphetamine every day, she's smoking it.
[02:15:55.128 --> 02:15:58.969]  We'll be right back with the evil thought criminal at Sewer Nugget.
[02:16:02.290 --> 02:16:08.172]  Everything you say we are,
[02:16:10.532 --> 02:16:11.232]  Is what you are.
[02:16:11.793 --> 02:16:12.653]  I'm a libertarian.
[02:16:12.753 --> 02:16:13.793]  I believe in real freedom.
[02:16:14.133 --> 02:16:15.734]  I believe in egalitarianism.
[02:16:16.094 --> 02:16:17.035]  I believe in the West.
[02:16:17.635 --> 02:16:18.195]  I'm a liberal.
[02:16:18.535 --> 02:16:18.995]  You're not.
[02:16:19.255 --> 02:16:25.878]  You're leftist, left hand path, power mongering, power cult of control freaks that are dangerous, that are
[02:16:26.038 --> 02:16:27.079]  Classical authoritarians!
[02:16:27.199 --> 02:16:30.923]  Basically, they've deemed these individuals to be dangerous, is what Facebook is saying.
[02:16:31.203 --> 02:16:42.895]  Those individuals include Nation of Islam leader Louis Farrakhan, who has a history of anti-Semitic remarks, people like right-wing conspiracy theorist Alex Jones, and then also some right-wing media personalities who are pretty popular online.
[02:16:43.255 --> 02:16:47.781]  People like Milo Yiannopoulos, Laura Loomer, Paul Joseph Watson, those people are banned.
[02:16:47.942 --> 02:16:59.036]  Facebook obviously owns Instagram, and so someone like Alex Jones, who had been banned from Facebook a while back last year in the summer, but he was still having a presence on Instagram, and that had drawn a lot of scrutiny from people who are saying,
[02:16:59.717 --> 02:17:03.779]  You know, you guys banned him from one of your platforms, why are you allowing him to have a presence on Instagram?
[02:17:04.119 --> 02:17:12.202]  And so, yes, now Facebook is going to be banning Alex Jones and InfoWars from not only their main platform, Facebook, but also from Instagram.
[02:17:12.682 --> 02:17:24.987]  I checked in also to see if these people would be banned from WhatsApp, which is also owned by Facebook, and a spokesperson could not say immediately because it's, I guess, unclear whether some of these people have WhatsApp accounts, according to the spokesperson.
[02:17:25.447 --> 02:17:31.931]  Oliver Darcy, the literal rat-like creature that slithers around policing and harassing conservative sponsors.
[02:17:32.172 --> 02:17:36.654]  So now this rat is the person running the story that Drudge is linked to.
[02:17:36.815 --> 02:17:41.518]  Facebook bans Louis Farrakhan, Milo Yiannopoulos, InfoWars, and others for its platforms.
[02:17:41.538 --> 02:17:42.178]  And notice how they did it.
[02:17:42.258 --> 02:17:44.179]  Milo Yiannopoulos is a gay Jewish person.
[02:17:44.400 --> 02:17:46.581]  You've got Louis Farrakhan with his own issues.
[02:17:46.681 --> 02:17:48.522]  If you study authoritarian regimes, that's what they do.
[02:17:48.542 --> 02:18:00.592]  They make the public start decrying one person first, then it's another person, then it's a group, then it's everybody, then it's their own family, their own parents, their own children.
[02:18:00.612 --> 02:18:01.612]  This is 1984.
[02:18:15.503 --> 02:18:29.474]  Now, I've been on the air 24 and a half years, and I'm about to lay out for you, ladies and gentlemen, information that is hands down the most important information I've ever covered.
