[00:00:05.419 --> 00:00:09.150]  Infowars.com is tomorrow's news.
[02:14:04.605 --> 02:14:07.206]  And that's what you're saying is absolutely on target.
[02:14:07.587 --> 02:14:11.388]  These globalists know in this weird satanic alchemy that they can get us to do evil.
[02:14:11.948 --> 02:14:13.008]  It opens the gate up.
[02:14:13.088 --> 02:14:19.031]  And I use the golden child analogy that Eddie Murphy made, but they want to get the golden child to eat the blood of a dead kid so that he's not protected.
[02:14:20.291 --> 02:14:25.455]  They want the hedge taken down and that's why they celebrate killing babies already born.
[02:14:25.475 --> 02:14:33.161]  They celebrate openly doing it and Cortez looking at Trump with pure murderous hate when he's against abortion of already born babies.
[02:14:33.221 --> 02:14:36.063]  I mean these people know what they're doing.
[02:14:37.589 --> 02:14:44.152]  Alex, I am pleading with your listeners to please, your viewers, to go to dayofmourning.org.
[02:14:44.652 --> 02:14:47.833]  You will find there that we have a petition you can sign.
[02:14:48.293 --> 02:14:55.736]  You will find an Eventbrite event so that you can register for the event and it will email you your ticket so that you can get into the Albany
[02:14:56.306 --> 02:14:57.347]  New York event.
[02:14:57.867 --> 02:15:01.670]  You will find a poster, a sign that you can print out if you are a business owner.
[02:15:01.950 --> 02:15:10.536]  You can place that sign on the front door of your business to show that you are standing in solidarity with the pre-born for the day of mourning.
[02:15:10.576 --> 02:15:11.056]  I totally agree.
[02:15:11.096 --> 02:15:12.337]  And this could be a chain reaction.
[02:15:12.437 --> 02:15:13.018]  I'll wear black.
[02:15:13.798 --> 02:15:15.139]  Uh, everybody else should wear black.
[02:15:15.579 --> 02:15:20.361]  And then everybody, I think even the next day, too, should wear black and tell people about the event that happened.
[02:15:20.701 --> 02:15:22.942]  Because I think a catalyst has been reached.
[02:15:22.982 --> 02:15:29.285]  I think a flashpoint happened with this evil governor talking about keeping them comfortable and killing them and all the rest of it.
[02:15:29.405 --> 02:15:33.866]  I think of, I feel a flashpoint with the Covington boys and everything.
[02:15:33.986 --> 02:15:37.408]  I feel a real turning around has happened if we take the initiative.
[02:15:38.496 --> 02:15:39.197]  Yeah, you're right.
[02:15:39.517 --> 02:15:42.681]  You know, I kind of got my finger on the pulse of culture because of what I do.
[02:15:43.261 --> 02:15:56.757]  And let me tell you, I have never seen such righteous anger since, I would say, in 2015 when the Center for Medical Progress Planned Parenthood videos came out showing that Planned Parenthood sells the baby's body parts.
[02:15:57.017 --> 02:15:58.738]  That's right, we're about to launch a major offensive.
[02:15:58.778 --> 02:16:00.999]  Elizabeth Johnston, the activist mom, is our guest.
[02:16:01.019 --> 02:16:02.400]  Stay with us and spread the live feed.
[02:16:03.060 --> 02:16:07.183]  All the time, people come up to me on the street and they say, man, Alex, how you taking it?
[02:16:07.223 --> 02:16:12.205]  We're sure sorry for you, the boycotts, the demonization, the lies, the lawsuits.
[02:16:12.245 --> 02:16:13.686]  How are you taking it?
[02:16:13.706 --> 02:16:16.468]  And quite frankly, I tell them I'm taking it good.
[02:16:17.188 --> 02:16:23.431]  I'm sad for my children and my family, because sometimes people get in their faces as well and say things about me that aren't true.
[02:16:23.451 --> 02:16:24.472]  But you know what?
[02:16:24.712 --> 02:16:25.873]  It wasn't free.
[02:16:26.934 --> 02:16:35.423]  What our forebears did in 1776, and it wasn't free in the Civil War, and the things we went through to try to end slavery, and other horrible events like that.
[02:16:36.204 --> 02:16:38.726]  But, you know, at the end of the day, that's what makes us who we are.
[02:16:39.888 --> 02:16:42.410]  And so, I'm quite honored to be in this position.
[02:16:43.011 --> 02:16:49.177]  I want to win in the end, and I realize that we are bound together in this struggle.
[02:16:50.131 --> 02:16:57.059]  This isn't just Alex Jones, this is the audience of activists who are in the arena that Teddy Roosevelt talked about.
[02:16:57.579 --> 02:17:05.468]  When you support InfoWars, however you do that, spread the word, praying for us, financially supporting us, and getting great products at the same time, you are
[02:17:05.988 --> 02:17:10.070]  Literally involved in a symbiotic relationship that's already changed the world.
[02:17:10.451 --> 02:17:15.894]  And so they know that we got that witch who was supposed to be the anointed queen defeated in 2016.
[02:17:16.274 --> 02:17:25.720]  They know that together we did that and they don't want to see that happen again with Kamala Harris or with Pocahontas or with Bernie Sanders or any of these other horrible globalists.
[02:17:26.340 --> 02:17:27.820]  And so that's why they're trying to crush us.
[02:17:28.140 --> 02:17:29.961]  Because we changed the world.
[02:17:30.021 --> 02:17:32.661]  We did some incredible things together.
[02:17:32.921 --> 02:17:36.182]  And we can go on and do great things together as well.
[02:17:36.782 --> 02:17:38.382]  America's waking up to the censorship.
[02:17:38.443 --> 02:17:40.723]  America is waking up to the oppression of the tyranny.
[02:17:41.143 --> 02:17:48.965]  There are a lot of rumblings and a lot of creaking and exploding and popping inside the system taking place right now.
[02:17:49.365 --> 02:17:50.185]  So understand this.
[02:17:51.005 --> 02:17:53.766]  The enemy tries to put out this aura of arrogance and supremacy.
[02:17:54.186 --> 02:17:54.986]  But they're not supreme.
[02:17:55.866 --> 02:18:00.988]  And if you look at the videos that they censor most off YouTube and Facebook, it's videos of 2016.
[02:18:01.348 --> 02:18:08.051]  On November 8th, that night, going into November 9th, when Hillary lost.
[02:18:08.151 --> 02:18:10.632]  Donald J. Trump is now President of the United States.
[02:18:13.939 --> 02:18:18.760]  And those arrogant, smug creatures on the left who are panicking and screaming and freaking out.
[02:18:19.241 --> 02:18:22.962]  They want that memory expunged because they don't want us to have a victory.
[02:18:23.562 --> 02:18:26.843]  InfoWars is under attack and demonized because we're a success story.
[02:18:27.343 --> 02:18:29.383]  And they don't want you to be successful.
[02:18:29.423 --> 02:18:36.446]  They don't want you to believe in yourself and believe in your country and believe in a future destiny for all of us to have a better world than Martin Luther King done to them.
[02:18:36.466 --> 02:18:41.087]  That's why I'm going to leave you with this important analysis with some clips of that night to remind you
[02:18:41.840 --> 02:18:48.064]  Of how far we've come, and how far we're going to go, and that these arrogant globalists will be defeated.
[02:18:49.025 --> 02:18:56.730]  And then the final equation, please remember, infortrestore.com, because it is your financial support, shopping with us, with the good guys, that's already changed the world.
[02:18:58.431 --> 02:19:02.374]  And which Republican candidate has the best chance of winning the general election?
[02:19:02.694 --> 02:19:03.995]  Right now, Donald Trump.
[02:19:08.761 --> 02:19:11.378]  Donald Trump is running for president!
[02:19:11.499 --> 02:19:11.902]  Do it!
[02:19:13.513 --> 02:19:13.873]  Do it.
[02:19:14.293 --> 02:19:14.933]  Look, look at me.
[02:19:15.914 --> 02:19:16.274]  Do it.
[02:19:17.014 --> 02:19:26.776]  I will personally write you a campaign check now on behalf of this country, which does not want you to be president, but which badly wants you to run.
[02:19:26.996 --> 02:19:29.397]  I continue to believe Mr. Trump will not be president.
[02:19:29.437 --> 02:19:32.057]  So right now we have Hillary as about a 75 or an 80% favorite.
[02:19:32.098 --> 02:19:33.498]  We have different persons.
[02:19:33.578 --> 02:19:35.238]  I think it's a landslide for Hillary.
[02:19:35.258 --> 02:19:37.879]  You still think she has a 100% chance of winning the election?
[02:19:37.939 --> 02:19:38.259]  I do.
[02:19:38.419 --> 02:19:40.680]  We have the presidency at about 89% for Hillary.
[02:19:42.920 --> 02:19:44.882]  Right now, a historic moment.
[02:19:44.902 --> 02:19:47.564]  We can now project the winner of the presidential race.
[02:19:47.584 --> 02:19:50.827]  CNN projects Donald Trump wins the presidency.
[02:19:50.887 --> 02:19:51.908]  You're awake, by the way.
[02:19:52.589 --> 02:19:54.490]  You're not having a terrible, terrible dream.
[02:19:54.590 --> 02:19:56.792]  Also, you're not dead and you haven't gone to hell.
[02:19:57.473 --> 02:19:58.274]  This is your life now.
[02:19:58.394 --> 02:19:59.294]  This is our election now.
[02:19:59.395 --> 02:19:59.875]  This is us.
[02:20:00.015 --> 02:20:00.676]  This is our country.
[02:20:01.376 --> 02:20:01.697]  It's real.
[02:20:07.401 --> 02:20:10.044]  You're listening to the Alex Jones Show.
[02:20:20.009 --> 02:20:28.511]  Discover trends and global developments years before they happen, right here on the Alex Jones Show.
[02:20:29.632 --> 02:20:35.153]  So Elizabeth Johnston, the activist mommy, has reached billions of people online.
[02:20:36.013 --> 02:20:39.114]  She's been married for 19 years and homeschooled her 10 beautiful children.
[02:20:39.734 --> 02:20:42.675]  And I gotta tell you, I'm not gonna say this to be patronizing, because it's the truth.
[02:20:44.636 --> 02:20:54.904]  When you meet Democrat women that are in charge, they're like weird, narcissistic, ignorant, kind of quirky, mentally ill people that, like, don't exist.
[02:20:54.944 --> 02:20:58.947]  Like, you pull a string and they just say things like Alexandria Cortez or Pelosi.
[02:20:59.708 --> 02:21:11.357]  But then you get around women that are Christian and conservative and nationalists, like my grandmothers or my mom, and they're, like, smart and cool and neat, much more so compared to the average
[02:21:12.719 --> 02:21:14.480]  Executive, who's a man you run into.
[02:21:14.500 --> 02:21:25.543]  And then liberals talk all day about how, and leftists, how smart they are, and NPR, and you know, how great they are, and how they're going to empower women.
[02:21:25.563 --> 02:21:29.264]  And then I go to these Democratic events, and our crews do, and we're not cherry-picking.
[02:21:29.784 --> 02:21:31.487]  Man, it's like they have lobotomies.
[02:21:31.627 --> 02:21:42.025]  It's they're stupid and they're hateful and they revel in killing their babies and it's like central casting for Satan's losers or something.
[02:21:42.105 --> 02:21:43.387]  And then you've got somebody...
[02:21:44.474 --> 02:21:48.138]  Like the activist mommy here with her new book, I can't wait to read it, Not On My Watch.
[02:21:48.639 --> 02:22:00.391]  Well, this is going to be destined to be a bestseller who's powerful and beautiful and effective and smart and has 10 kids and has just all this success and standing up for unborn babies and standing up for born babies now.
[02:22:01.451 --> 02:22:05.513]  That's how far this has gone, and it's like she's not the only one.
[02:22:05.553 --> 02:22:10.496]  If you went to a Christian event with real Christians, or a conservative event, it's like all the women are like that.
[02:22:10.516 --> 02:22:12.597]  They could be black, they could be white, they could be Hispanic.
[02:22:13.097 --> 02:22:17.559]  It's like, you know, I'm married and stuff, but it's like, God, the most sexy women you've ever seen are at a Bible study.
[02:22:17.879 --> 02:22:26.704]  And then you've got all these slave women over here, working for the devil, working with the system, and they have no idea where the real power is with God, and stepping into your real femininity.
[02:22:26.964 --> 02:22:28.825]  And you've got all these weird leftist women,
[02:22:29.685 --> 02:22:40.728]  In their weird white KKK outfits, so tone-deaf with their own garbage they don't even see what they're doing, who won't stand and clap for the unborn or a child already born.
[02:22:40.948 --> 02:22:43.089]  They're so blind they don't know.
[02:22:43.889 --> 02:22:45.209]  Elizabeth, what's wrong with them?
[02:22:45.229 --> 02:22:57.633]  Yeah, how dare those women at the State of the Union address wear white when they have the blood of millions of babies on their hands as they have continued to fight for legislation to kill these babies.
[02:22:58.249 --> 02:23:00.330]  I do call myself the anti-feminist.
[02:23:00.890 --> 02:23:09.954]  The first video that I did that went extremely viral was the initial Women's March that took place in, I think, 2016.
[02:23:10.075 --> 02:23:19.739]  And that one, I think, got 15 million views, where I basically mocked and laughed at the vagina hatters and showed them to be the hypocrites that they are.
[02:23:20.219 --> 02:23:23.941]  But, yeah, the anti-feminist is the title, actually, of one of the chapters
[02:23:24.541 --> 02:23:26.402]  In my book, not on my watch.
[02:23:26.802 --> 02:23:28.283]  I'm really proud of this book.
[02:23:28.303 --> 02:23:36.248]  I believe that it's going to inspire a lot of everyday ordinary citizens because that's what I am, a very ordinary citizen.
[02:23:37.141 --> 02:23:37.782]  Thank you so much.
[02:23:56.492 --> 02:24:02.978]  And a lot of inspiring stories about things that we've done, like the global movement to shut down pornographic sex education.
[02:24:03.318 --> 02:24:04.759]  We shut down sex brothels.
[02:24:05.080 --> 02:24:10.244]  We dealt a huge blow to Teen Vogue magazine, which five months later had to go out of print because of it.
[02:24:11.057 --> 02:24:15.379]  I am just a very simple, ordinary, very busy homeschool mom.
[02:24:15.719 --> 02:24:17.980]  You're not ordinary, and we all know it.
[02:24:18.341 --> 02:24:35.489]  Elizabeth, but seriously, because this isn't about, it's true, and I know you've seen it, everybody's seen it, you go around leftists, they look like they've had their soul sucked out, you get around real Christians, not the fake ones, but the real ones, they're like on fire, like you're just glowing right now, and everything you're saying, and don't people see the difference?
[02:24:35.509 --> 02:24:37.109]  Don't they know the difference?
[02:24:37.149 --> 02:24:38.230]  Why don't they understand it?
[02:24:39.417 --> 02:24:40.298]  Well, thank you, Alex.
[02:24:40.338 --> 02:24:41.218]  I appreciate that.
[02:24:41.358 --> 02:24:42.839]  And I want to meet your listeners.
[02:24:42.879 --> 02:24:43.880]  I want to meet your viewers.
[02:24:43.920 --> 02:24:46.141]  And I'm asking your viewers to please come meet me.
[02:24:46.722 --> 02:24:48.142]  I'll sign my book for you.
[02:24:48.282 --> 02:24:53.746]  I want to pray with you at this event on February 23rd.
[02:24:53.806 --> 02:24:56.988]  That is two Saturdays from now in Albany, New York.
[02:24:57.048 --> 02:24:59.509]  We have a fabulous venue, fabulous speakers.
[02:24:59.930 --> 02:25:04.873]  You're going to the epicenter where they just passed a law to kill babies after they're born and even torture them.
[02:25:05.673 --> 02:25:08.055]  We are literally underneath the State House building.
[02:25:08.115 --> 02:25:08.475]  It's like
[02:25:08.948 --> 02:25:12.689]  It's like Satan thought he had crushed us, but he didn't realize we were seeds.
[02:25:12.709 --> 02:25:17.050]  So we're going to be the seeds underneath the ground where they signed that legislation.
[02:25:17.090 --> 02:25:19.431]  And because of it, we are going to rise.
[02:25:19.971 --> 02:25:25.733]  I know you have a lot of generous listeners, and I am asking them to please help us and donate.
[02:25:26.053 --> 02:25:28.654]  We have $20,000 of expenses right now.
[02:25:29.207 --> 02:25:31.289]  And we do not have the money to pay for this event.
[02:25:31.329 --> 02:25:32.570]  It's so frustrating, Alex.
[02:25:32.890 --> 02:25:42.238]  George Soros and his minions have all the money in the world, and I just need $20,000 to help rescue these babies and call our nation to repentance over this bloodshed.
[02:25:42.278 --> 02:25:42.838]  Oh, absolutely.
[02:25:42.918 --> 02:25:45.320]  And that's what this broadcast is about, where people feel led to give.
[02:25:45.380 --> 02:25:46.321]  This is a great place to do it.
[02:25:46.881 --> 02:25:53.525]  We just need the fuel and the energy to get our people in place and to fight these globalists and to take them on.
[02:25:53.585 --> 02:25:57.547]  Soros put $80-plus billion in the last year trying to crush the liberty movement worldwide.
[02:25:57.787 --> 02:25:59.107]  He totally panicked.
[02:25:59.147 --> 02:26:05.431]  He committed his entire arsenal, $38 billion, excuse me, his entire arsenal against everybody, and it still is failing.
[02:26:05.471 --> 02:26:06.191]  So, day of mourning.
[02:26:06.531 --> 02:26:08.332]  Very, very exciting that that's coming up.
[02:26:08.672 --> 02:26:13.675]  Getting back to this, though, because you said you have your finger on the pulse, and I agree with you, and I have mine on the pulse.
[02:26:15.234 --> 02:26:26.097]  I have seen, just the last three weeks, the commitment, the energy, the focus, the dedication explode by conservatives and nationalists and Christians.
[02:26:26.237 --> 02:26:29.477]  And I think it was the Covington kids triggered it.
[02:26:29.517 --> 02:26:33.898]  And if we didn't have activist reporters out there documenting it, like our reporters did, we wouldn't have known.
[02:26:33.918 --> 02:26:40.040]  And if we didn't have you out there, and if we didn't have Kaitlin Bennett out there and Millie Weaver, that's why other listeners have to know.
[02:26:40.800 --> 02:26:41.941]  If you can't donate, fine.
[02:26:42.021 --> 02:26:49.746]  Or if you can't even spread the word, you can get a YouTube channel on the Enemy Platform, or you can go out and just videotape what's happening.
[02:26:50.247 --> 02:26:53.769]  Our eyes and ears being out there hitting the streets is critical.
[02:26:55.250 --> 02:26:55.870]  Absolutely.
[02:26:55.890 --> 02:27:08.339]  And like I said, I've not seen rage like this and concern and desire to activate since the Planned Parenthood videos that exposed, the undercover videos exposed that they were selling the baby body parts.
[02:27:08.599 --> 02:27:09.940]  But this would even trump
[02:27:10.623 --> 02:27:11.787]  That's amazing.
[02:27:18.583 --> 02:27:29.988]  Ginsburg is probably going to die soon and they know that Trump is going to get another Supreme Court pick and they are horrified that they're not going to be able to kill these babies.
[02:27:30.388 --> 02:27:40.693]  They're horrified that they are not going to be able to offer the blood of these babies up to, you know, ultimately the God of convenience and sacrifice these children.
[02:27:41.493 --> 02:27:44.056]  It's unthinkable, but they're actually horrified by this.
[02:27:44.156 --> 02:27:57.407]  And so they're now going to do this effort of state by state, New York, Virginia, they're all going to try to get abortion legal through all 40 weeks so that they don't lose the opportunity to shed blood.
[02:27:57.467 --> 02:27:57.667]  Look.
[02:27:58.354 --> 02:28:00.357]  We are done with half measures.
[02:28:00.437 --> 02:28:05.124]  We are done with this, oh, just don't kill the baby as long as they're, you know, 20 weeks.
[02:28:05.424 --> 02:28:13.216]  No, we need to end all the killing and we need to repent in the church of our bigotry, Alex, because we're concerned about a baby killed at 40 weeks.
[02:28:13.536 --> 02:28:16.338]  But we're not so concerned about the baby when they're just nine weeks old.
[02:28:16.358 --> 02:28:16.718]  No, you're right.
[02:28:16.738 --> 02:28:21.802]  We've compromised and now they're saying we're gonna kill grandma, we're gonna kill newborn kids.
[02:28:22.062 --> 02:28:23.443]  That's the globalist UN model.
[02:28:23.983 --> 02:28:32.729]  Peter Singer, that's like the head guru of PETA and kind of the head transhumanist, he wrote in books 30 years ago, parents should be able to kill their kids up to age three.
[02:28:33.905 --> 02:28:34.165]  Yes.
[02:28:34.685 --> 02:28:36.046]  You know exactly how it works.
[02:28:36.166 --> 02:28:44.487]  You know, your viewers have probably read the book The Naked Communists, and they know how the Marxists progress their agenda.
[02:28:44.968 --> 02:28:50.329]  And we need to stop taking scraps from under the table, and we need to end the killing.
[02:28:50.509 --> 02:28:54.590]  We need to go on the offense, and Elizabeth Johnston, the activist mom, is doing it.
[02:28:54.970 --> 02:28:55.870]  Infowars is doing it.
[02:28:55.930 --> 02:28:56.790]  Our listeners are doing it.
[02:28:56.890 --> 02:28:57.530]  We're doing it.
[02:28:57.911 --> 02:28:59.231]  For our children, for us all.
[02:28:59.251 --> 02:28:59.671]  Stay with us.
[02:29:03.146 --> 02:29:04.808]  It took us over a year to develop it.
[02:29:05.588 --> 02:29:07.570]  Thousands and thousands of five-star reviews.
[02:29:08.692 --> 02:29:09.673]  It's Brain Force Plus.
[02:29:09.953 --> 02:29:14.997]  I'm so proud of you and the InfoWars team for all that you do.
[02:29:15.117 --> 02:29:16.758]  I wanted to say I love your products.
[02:29:16.978 --> 02:29:19.280]  The Brain Force Plus is amazing.
[02:29:19.300 --> 02:29:24.564]  Me and my family take it every day and I mean you really can feel what it does.
[02:29:24.584 --> 02:29:35.271]  We were able to develop Brain Force because we went out and looked at what the best-selling nootropics or brain focus energy products were and we decided to make it even stronger
[02:29:36.232 --> 02:29:40.035]  And even more high quality and even more organic than leading competitors.
[02:29:40.575 --> 02:29:42.436]  And we've done it with Brain Force Plus.
[02:29:42.536 --> 02:29:46.639]  It is our number one best seller in gross bottles sold.
[02:29:47.560 --> 02:29:51.923]  Now I made the decision in our marketing to put a lot of product in it and sell it for a low price.
[02:29:52.563 --> 02:29:59.985]  Believing that you're smart, you'll research the market, get a great result, know you're getting a great deal, and be routine, continued customers.
[02:30:00.365 --> 02:30:03.905]  I want a long-term relationship with you, and I want a product that I'm proud of that I'm going to use.
[02:30:04.345 --> 02:30:05.586]  It's up there as the very best.
[02:30:05.906 --> 02:30:10.027]  There are nootropics that are $80 a bottle that aren't as good, that have some of the similar ingredients.
[02:30:10.667 --> 02:30:13.627]  But, you know, a doctor sells it at their office, so it must be better.
[02:30:14.768 --> 02:30:21.389]  Ladies and gentlemen, we then stood back and said, what is the number one best-selling thing in the total market globally?
[02:30:22.381 --> 02:30:22.561]  I don't
[02:30:42.848 --> 02:30:48.910]  Top people in the country who has developed some of the other top energy drinks in the nation and in the world.
[02:30:49.310 --> 02:30:53.091]  And they developed TurboForce that is the next level.
[02:30:53.611 --> 02:30:54.552]  Long burn.
[02:30:54.572 --> 02:30:56.772]  A lot of folks up to 10 hours of energy.
[02:30:56.832 --> 02:30:57.893]  Me, 6, 7, 8 hours.
[02:30:58.273 --> 02:30:59.273]  And I take about a half a packet.
[02:30:59.293 --> 02:30:59.813]  It's so strong.
[02:31:00.153 --> 02:31:05.735]  And then it's got all the minerals and all the different amino acids that help deliver the energy into the body.
[02:31:06.499 --> 02:31:20.821]  And that's why I want to thank all the listeners who've been BrainForce fans with 50% off BrainForce, because the two go together, to supply yourself and your family with your nootropic with TurboForce, ladies and gentlemen, so you can try it.
[02:31:20.901 --> 02:31:27.523]  It's 33% off, and you get it in a combo, 50% off on BrainForce for a limited time at InformedStore.com.
[02:31:28.003 --> 02:31:30.603]  One is a pill, one is a packet.
[02:31:31.103 --> 02:31:35.424]  And again, the first time you take TurboForce, I recommend you only take half a packet, because let me tell you,
[02:31:36.440 --> 02:31:39.864]  Folks I know that are totally into energy drinks said they've never seen anything like it.
[02:31:40.224 --> 02:31:41.786]  Most energy drinks hit in 20-30 minutes.
[02:31:42.327 --> 02:31:45.911]  A lot of people get hit in 5 minutes with turbo force.
[02:31:46.371 --> 02:31:51.296]  But again, it doesn't just hit fast, it lasts super, super long because the developers
[02:31:52.401 --> 02:32:00.183]  That we reached out to had the mission of having something that gives you continual clean energy over a long period of time.
[02:32:00.543 --> 02:32:05.745]  So the different compounds that are in this, that synergistically work together, have different burn rates.
[02:32:06.305 --> 02:32:09.666]  Almost like a Saturn rocket's got three different components.
[02:32:11.192 --> 02:32:11.613]  See what I mean?
[02:32:11.893 --> 02:32:19.842]  It launches, you get the main boost phase, then you get up into orbit, that's your next phase, you get to the moon, land on the moon, come back to the Earth.
[02:32:20.222 --> 02:32:24.006]  You've got all those different phases here, ladies and gentlemen, to get you throughout the day.
[02:32:24.447 --> 02:32:25.268]  Boost in the morning!
[02:32:26.209 --> 02:32:31.410]  Continue on through your interstellar day, conquering, exploring, dominating.
[02:32:32.110 --> 02:32:34.271]  And listen, I like to ride my horse and shoot my gun.
[02:32:34.391 --> 02:32:37.272]  You know, a country boy's work is really never done.
[02:32:37.692 --> 02:32:44.913]  And after you put the kids down to bed with the missus there in your arms, you can do a repair job and fix the cable like all good Americans do.
[02:32:45.453 --> 02:32:46.454]  And all thanks to TurboForce.
[02:32:47.154 --> 02:32:51.735]  So again, coming to you, ladies and gentlemen, from the founding system,
[02:32:52.515 --> 02:32:56.758]  Of turbo force and brain force, I bring you this incredible product, the InfoWarsLive.com.
[02:32:56.978 --> 02:32:58.479]  Get that energy combo today.
[02:32:58.759 --> 02:33:00.300]  Oh, and fund the InfoWars and change the world.
[02:33:00.500 --> 02:33:01.341]  I forgot about that part too.
[02:33:06.584 --> 02:33:09.226]  You're listening to the Alex Jones Show.
[02:33:25.973 --> 02:33:29.614]  You're listening to an InfoWars.com Frontline Report.
[02:33:30.134 --> 02:33:31.595]  It's Alex Jones.
[02:33:34.195 --> 02:33:36.416]  So we've got major censorship news.
[02:33:36.576 --> 02:33:42.718]  Now, I didn't even mention today that we were banned yesterday on 22 Facebook accounts.
[02:33:43.698 --> 02:33:45.999]  Only two of them did we have some affiliation with.
[02:33:46.019 --> 02:33:46.639]  They weren't ours.
[02:33:47.039 --> 02:33:48.960]  Most of them I never heard of except they were all exploding.
[02:33:50.242 --> 02:33:53.783]  And they called it recidivism, which means criminals committing new crimes.
[02:33:54.463 --> 02:34:10.288]  So citizens went and created Facebook pages that say InfoWars and Facebook put a press release out and said, if it says wars in it, InfoWars, NewsWars, we will take your page down.
[02:34:10.308 --> 02:34:14.330]  So they're saying, you build a page and you talk about Alex Jones, we're going to ban you.
[02:34:14.630 --> 02:34:17.671]  So see now, it's not just banning me, this big, evil, horrible person.
[02:34:19.085 --> 02:34:21.486]  It's now what we first thought it was.
[02:34:23.007 --> 02:34:33.693]  When that YouTube group that was even anti-Alex Jones got a strike that first day I was banned back in August of last year, they banned or blocked another site to let them know, no, no, no, you don't talk about him.
[02:34:34.134 --> 02:34:36.295]  Total social conditioning.
[02:34:36.335 --> 02:34:38.796]  And then they tell Congress, we don't censor anything.
[02:34:38.836 --> 02:34:40.497]  We don't know what you're talking about.
[02:34:40.517 --> 02:34:41.798]  We have all the internal emails.
[02:34:42.178 --> 02:34:43.379]  We have the undercover videos.
[02:34:44.650 --> 02:34:45.130]  We have it all.
[02:34:45.230 --> 02:34:50.334]  Well, I'll do a little bit of the next hour after our guest leaves us, and Rob Dews is printing it all off for me.
[02:34:50.534 --> 02:34:52.235]  Rob Dews, the Nightly News director.
[02:34:53.596 --> 02:35:07.545]  But he put out a video about Maduro's death squads killing people and just showed a link to a BBC video.
[02:35:10.728 --> 02:35:11.749]  That everybody else could air.
[02:35:11.789 --> 02:35:16.933]  He said, wow, look at the nightmare of socialism that Alexandria Cortez and Bernie Sanders want to give us.
[02:35:17.554 --> 02:35:18.655]  And somebody countered back.
[02:35:19.415 --> 02:35:20.136]  Oh, shut up.
[02:35:20.216 --> 02:35:25.640]  It's the American police killing black people, even though whites are about two to one killed for blacks.
[02:35:25.660 --> 02:35:28.343]  But you could argue there's some bad police or some good police.
[02:35:28.783 --> 02:35:31.005]  Point is, it's a big divide and conquer strategy.
[02:35:32.806 --> 02:35:37.910]  And he said, no, here's the statistics that more than twice as many whites get killed than blacks on and on and on.
[02:35:38.291 --> 02:35:39.612]  And by the way, learn to code.
[02:35:40.865 --> 02:35:47.006]  Because the left always said, you're a coal miner, you're a Ford worker, you're a farmer, you lost your job, learn to code.
[02:35:47.826 --> 02:35:48.386]  Learn to code.
[02:35:48.706 --> 02:35:49.646]  We're there in that 20 years.
[02:35:50.107 --> 02:35:51.187]  Learn to code!
[02:35:52.127 --> 02:36:01.408]  So now there's all these big layoffs in the, you know, BuzzFeed sphere of fake news because the money got cut off.
[02:36:02.289 --> 02:36:10.050]  And while you don't say that to the delicate little authoritarians who are so creepy and so unchivalrous and so evil, dude's bringing it all into me right now.
[02:36:11.013 --> 02:36:19.214]  That they ban you when you say it, and then Jack Dorsey goes on Joe Rogan's Snake Farm experience.
[02:36:19.995 --> 02:36:20.875]  Yeah, yeah, document cam.
[02:36:21.135 --> 02:36:21.675]  Bring a mic in here.
[02:36:22.475 --> 02:36:23.235]  We'll go to our guest.
[02:36:23.255 --> 02:36:24.215]  She understands this is breaking news.
[02:36:25.255 --> 02:36:25.996]  This is what we're fighting.
[02:36:27.196 --> 02:36:28.076]  Document cam shot, please.
[02:36:28.656 --> 02:36:29.136]  So here it is.
[02:36:30.176 --> 02:36:34.417]  The following message has been approved by Et Sanders and AOC.
[02:36:34.537 --> 02:36:39.278]  Enjoy your socialism now with improved motorcycle death squats.
[02:36:40.117 --> 02:36:43.538]  And then it links to mainstream news with motorcycle death squads going on.
[02:36:43.578 --> 02:36:45.479]  So CNN can show you that, but he can't.
[02:36:45.759 --> 02:36:48.760]  Looks like they learned from American police shooting African-Americans.
[02:36:49.760 --> 02:36:51.521]  Meanwhile, half the blacks get aborted in the country.
[02:36:51.541 --> 02:36:52.141]  We're trying to stop it.
[02:36:53.762 --> 02:36:55.903]  Two Sanders in the groups.
[02:36:56.003 --> 02:36:57.443]  Police kill more whites than blacks.
[02:36:57.903 --> 02:36:59.544]  You link to the statistic, learn to code.
[02:37:00.364 --> 02:37:00.624]  Boom.
[02:37:01.144 --> 02:37:02.445]  Then Twitter tells you.
[02:37:04.349 --> 02:37:06.551]  You agree to remove this or you won't ever be restored?
[02:37:06.771 --> 02:37:07.011]  Right.
[02:37:07.671 --> 02:37:08.332]  And that'll be in 14 days.
[02:37:08.392 --> 02:37:09.633]  And that's my response to this.
[02:37:09.653 --> 02:37:09.993]  Appeal!
[02:37:10.213 --> 02:37:11.214]  Yeah, so I appealed it.
[02:37:11.234 --> 02:37:11.894]  Tell people about it.
[02:37:11.914 --> 02:37:12.094]  Sure.
[02:37:12.415 --> 02:37:13.155]  Tell people about it.
[02:37:13.175 --> 02:37:13.335]  Sure.
[02:37:13.675 --> 02:37:14.536]  We'll go to our guest.
