[00:00:05.657 --> 00:00:05.897]  I think.
[00:55:42.279 --> 00:55:50.365]  That basically makes that whole network of all those circuits going through your house, it basically makes your house light up as like a giant antenna and it conducts
[00:55:51.065 --> 00:55:54.768]  The dirty electricity, the transients, the high voltage, you know.
[00:55:54.788 --> 00:55:56.910]  And we're just being bathed in that all the time.
[00:55:57.591 --> 00:56:08.500]  Yes, and that's why some people who basically are allergic to that have reported that the minute, the day that that went on their house, that they started to feel these symptoms.
[00:56:08.560 --> 00:56:13.845]  Some people will feel like all those symptoms you described are probably the most common symptoms that people experience.
[00:56:14.358 --> 00:56:19.861]  Including things up to just a numbness or burning sensation on their face or their arms or their body.
[00:56:20.882 --> 00:56:23.764]  Some people suffer from the tinnitus.
[00:56:23.844 --> 00:56:24.564]  It's very common.
[00:56:24.584 --> 00:56:26.625]  They hear this buzzing or ringing in their ears.
[00:56:27.666 --> 00:56:38.472]  Even people in Naperville are reporting problems and reported problems to the city the day that these meters went on or close to it, if not right away, that they're suffering from problems.
[00:56:38.512 --> 00:56:42.655]  And we also have been receiving, I have at least one report for sure to our group
[00:56:43.175 --> 00:56:55.405]  That somebody who got a non-wireless meter, which is still digital, still a smart meter, still violates your privacy, that he himself was suffering from problems even though it wasn't wireless.
[00:56:55.445 --> 00:56:57.146]  So it's even the digital meters.
[00:56:57.367 --> 00:57:08.676]  That's why we've been advocating in our organization in Naperville is for advocating that everybody has a right to have an analog meter and the city refuses to respond to that.
[00:57:09.881 --> 00:57:30.852]  It's just, it's actually just amazing, and it actually goes further than just the symptoms we're seeing here in the short term because we haven't seen these smart meters in a long-term situation yet, but I was just reading, doing some research on this today, and apparently a retired Canadian Armed Forces captain had come out to say that he was involved in Russian experiments with U.S.
[00:57:30.932 --> 00:57:32.313]  Embassy staff after World War II.
[00:57:32.973 --> 00:57:33.053]  Yes.
[00:57:52.466 --> 00:57:53.067]  Two U.S.
[00:57:53.127 --> 00:57:54.348]  ambassadors died of cancer.
[00:57:54.468 --> 00:57:56.389]  One developed leukemia and eventually died from it.
[00:57:56.469 --> 00:57:58.691]  Sixteen women got breast cancer.
[00:57:59.192 --> 00:58:04.116]  And many others had immune system disorders, high white blood cell counts, chronic fatigue, muscle aches.
[00:58:04.516 --> 00:58:06.298]  And that is on record.
[00:58:06.558 --> 00:58:08.359]  And they didn't tell these people they were doing this.
[00:58:08.720 --> 00:58:11.162]  And that's one one-hundredth of the power we're using here.
[00:58:11.182 --> 00:58:16.506]  Our government knew that that was going on as well, which is astonishing to say about this experiment.
[00:58:16.566 --> 00:58:18.448]  It's essentially an experiment to continue.
[00:58:19.133 --> 00:58:20.453]  Yeah, so they're well aware.
[00:58:20.813 --> 00:58:31.696]  And I just, the World Health Organization, I mean they even came out in 2011 and said the wireless power that's coming off the radiation, the wireless radiation coming off these meters is a possible carcinogen.
[00:58:31.717 --> 00:58:32.657]  They even admitted that.
[00:58:33.157 --> 00:58:41.679]  And so to go on with this, it's like how can they ignore the idea that being bathed in radiation basically all day is not a good thing?
[00:58:41.699 --> 00:58:43.360]  It blows my mind.
[00:58:44.540 --> 00:59:01.840]  It is amazing, yes, but there are other groups that will fund a study that's, you know, funded by the wireless industry or funded by the power industry, the Department of Energy, or I don't know, you know, quote-unquote the advocacy group for these meters saying how great they are.
[00:59:02.412 --> 00:59:08.034]  They're the ones that are funding the studies so that the outcome really looks in their favor, and that's the studies that they use.
[00:59:08.074 --> 00:59:10.395]  And that's the excuse that the city of Naperville has used.
[00:59:10.755 --> 00:59:14.617]  Well, we've got our studies, and you've got your studies, and we just choose to believe our studies.
[00:59:15.297 --> 00:59:17.197]  Because they're not funded by lobbyists.
[00:59:17.698 --> 00:59:21.319]  Well, so what happens if you try to go dark in protest of this?
[00:59:22.960 --> 00:59:29.142]  You mean if I were to choose to... Like if you were to just turn off the lights and say, I'm just not going to participate in this.
[00:59:30.378 --> 00:59:32.380]  Are you saying, so if I choose to go without power?
[00:59:32.500 --> 00:59:33.020]  Exactly.
[00:59:34.161 --> 00:59:44.387]  Actually, some people who were trying to explain that to the city and they told them, I don't want you to install the meter, I want you to cut off my power and I'll go without power.
[00:59:44.507 --> 00:59:52.893]  And they said, oh well we can't do that because it's below a certain temperature here and there is a state law about not being able to shut off power except that
[00:59:53.953 --> 00:59:59.374]  I think that the spirit of that law is for people that are deadbeat ratepayers that don't pay their bills.
[00:59:59.974 --> 01:00:03.775]  And so they've been, you know, they can't, the power companies can't shut them off.
[01:00:04.155 --> 01:00:08.716]  But these people are actually all paid up and they're not deadbeat ratepayers.
[01:00:08.756 --> 01:00:15.218]  They actually, because they're so opposed to the meters, are willing to go off the grid and the city is denying them.
[01:00:15.678 --> 01:00:16.779]  That's what I report.
[01:00:16.919 --> 01:00:17.380]  Wow.
[01:00:17.400 --> 01:00:29.371]  Well I know we've reported on a case of a woman in Nevada who actually replaced, they put a smart meter on her bedroom wall and she immediately started having health problems and she replaced it with an analog meter on her own.
[01:00:29.431 --> 01:00:31.613]  She had an electrician come out and try to do it herself.
[01:00:32.273 --> 01:00:35.075]  And then she tried to go and turn in her smart meter to them.
[01:00:35.396 --> 01:00:36.357]  They would not accept it.
[01:00:36.617 --> 01:00:39.279]  And several days later, they actually sent armed energy.
[01:00:39.339 --> 01:00:41.841]  The people from the energy company came and they were armed.
[01:00:42.081 --> 01:00:43.142]  So they weren't even with cops.
[01:00:43.182 --> 01:00:48.426]  They themselves were armed, according to reports, and showed up at her house and took both meters.
[01:00:49.207 --> 01:00:52.670]  The one she paid for to put in and their meter left her without power.
[01:00:52.770 --> 01:00:54.531]  And she's been without power for months now.
[01:00:55.392 --> 01:00:56.273]  They won't let her have
[01:00:57.085 --> 01:00:59.689]  It's astonishing that this is even happening.
[01:01:00.390 --> 01:01:01.071]  It's amazing.
[01:01:01.591 --> 01:01:06.378]  Over a meter, is it really that critical that every single person have one of these meters?
[01:01:06.398 --> 01:01:07.860]  It just doesn't even make sense.
[01:01:07.920 --> 01:01:13.728]  And here in Naperville, we're a municipal-owned utility, so the city owns the utility.
[01:01:14.529 --> 01:01:17.492]  And the city instructs the police.
[01:01:17.792 --> 01:01:24.277]  So we're kind of stuck between a rock and a hard place in a vicious cycle of what do we do?
[01:01:24.337 --> 01:01:38.729]  We have nobody else to go to, which is why our group and our non-profit that we started two years ago, Naperville Smart Meter Awareness, we filed a federal lawsuit based on the fact that these meters violate our constitutional rights and our property rights.
[01:01:38.949 --> 01:01:39.430]  Oh good.
[01:01:39.750 --> 01:01:41.091]  That's why we have a federal lawsuit.
[01:01:41.131 --> 01:01:42.092]  And it's active.
[01:01:42.132 --> 01:01:45.814]  It's been going on for 13 months or almost 14 months now.
[01:01:45.974 --> 01:01:46.555]  It's still active.
[01:01:46.575 --> 01:01:47.855]  It's in the discovery phase.
[01:01:48.616 --> 01:01:54.060]  And the judge hasn't made any decision on the motion for preliminary injunction which was filed last May.
[01:01:54.520 --> 01:01:58.843]  So we're still waiting for action on that part because we have nobody else to go to.
[01:02:00.074 --> 01:02:00.574]  Exactly.
[01:02:00.594 --> 01:02:01.855]  I mean, it's just amazing.
[01:02:02.255 --> 01:02:03.416]  It's not just a health issue.
[01:02:03.456 --> 01:02:06.818]  Obviously, as you mentioned, there are wireless transmitters in these meters.
[01:02:06.858 --> 01:02:09.640]  And so it becomes a civil liberties privacy issue as well.
[01:02:09.660 --> 01:02:12.221]  I mean, we have smart tech in our appliances now.
[01:02:12.281 --> 01:02:13.022]  That's on record.
[01:02:13.322 --> 01:02:15.023]  We have smart tech here in the meters.
[01:02:15.383 --> 01:02:22.788]  Even the new CFL light bulbs that are supposed to be so good for the environment, which also bathe you in very high levels of this radiation, have an FCC sticker on them.
[01:02:23.108 --> 01:02:24.229]  So they're communicating.
[01:02:24.269 --> 01:02:29.852]  I mean, pretty soon we're just going to live in this technocratic police state grid where there is no such thing.
[01:02:31.293 --> 01:02:32.414]  Exactly, exactly.
[01:02:32.474 --> 01:02:47.787]  Those CFLs, we used to use those because we're very conservative in our energy usage in our house and we used to have some of those and then you have a few little mishaps with little kids who trip up the wire on a light and sure enough it falls on the floor.
[01:02:47.827 --> 01:02:49.008]  We had twice that happen.
[01:02:51.050 --> 01:02:55.471]  Well, and the mercury never, it didn't break, but we were so upset and worried.
[01:02:55.951 --> 01:02:59.672]  And then, and to top it all off, you know, we're very conscious and we're careful when we recycle.
[01:02:59.792 --> 01:03:03.633]  I recycle as much stuff as I do throw it in the garbage.
[01:03:03.733 --> 01:03:05.333]  I'm very conservative that way.
[01:03:05.894 --> 01:03:11.055]  And we take care of proper disposal of a CFL, but who else is doing that?
[01:03:11.235 --> 01:03:12.375]  Is everybody doing that?
[01:03:12.435 --> 01:03:15.796]  Because if they don't, it goes into a landfill and then it ends up in the water supply.
[01:03:16.096 --> 01:03:26.179]  Oh yeah, I don't think people even realize that there's a huge list of instructions you have to go down just to properly dispose of one of these new good-for-the-environment light bulbs.
[01:03:26.239 --> 01:03:26.960]  It's ridiculous.
[01:03:27.520 --> 01:03:30.581]  And speaking along that line, too, from a health, you know, off-track here, but...
[01:03:31.181 --> 01:03:37.144]  People have also suffered a similar type of a burn or radiation type burn by having a sitting next to these.
[01:03:37.204 --> 01:03:48.410]  You can find videos online where people testify, you know, that they they've sat down in their favorite lamp and then next to the lamp the lights are shining on them and the next morning they wake up and they're just red, beet red.
[01:03:49.431 --> 01:03:56.496]  It's actually more a radiation burn like you've been discussing about how powerful the EMFs are that are delivered from these CFL bulbs.
[01:03:57.097 --> 01:04:05.823]  And there are other people who discuss how they've changed them all out and they start to feel sick and they say, well the only thing that changed was the light bulbs so they changed the light bulbs back and they're fine.
[01:04:06.243 --> 01:04:10.787]  So there's clearly something that the people are biologically obviously we're all very different.
[01:04:10.867 --> 01:04:13.609]  I mean my fingerprint doesn't look like anybody else's fingerprint.
[01:04:13.949 --> 01:04:21.738]  So my biology is going to be completely different than anybody else's, and them putting that meter on my house puts me and my whole family at risk because it's Russian Roulette.
[01:04:22.119 --> 01:04:31.910]  I have no idea if that meter is going to affect me and my family or one of my family members like it has affected many, many thousands of other people already in the country.
[01:04:32.350 --> 01:04:50.079]  Well, and they have no idea either, obviously, if it's on record that, you know, depending on how much, what you have plugged in, what kind of electronics you're using in your home, that level of radiation is, there's a wide degree there of what you could be getting, and so they don't even know that, and the people who are using it don't, in their homes, they don't have any idea.
[01:04:50.519 --> 01:04:55.322]  So, I think we're going to see some pretty high instances of cancer-related issues.
[01:04:55.362 --> 01:04:58.963]  I mean, you're sitting around in your house, you've got the smart meters, you've got all these CFL light bulbs.
[01:04:58.983 --> 01:05:01.745]  I mean, personal story, my mother had a small
[01:05:02.685 --> 01:05:08.268]  And she replaced all of her light bulbs with those light bulbs as soon as they came out because that was the right, you know, thing to do or whatever.
[01:05:08.848 --> 01:05:12.189]  And within a year, she had developed non-Hodgkin's lymphoma.
[01:05:13.050 --> 01:05:16.911]  And, I mean, obviously there are lots of environmental factors at play.
[01:05:16.931 --> 01:05:16.991]  Yes.
[01:05:17.491 --> 01:05:23.014]  But, I mean, you're sitting around in your home bathed in radiation for hours every night with your lights on.
[01:05:23.034 --> 01:05:30.057]  And if all of your lights are emitting thousands, you know, of these, you know, electromagnetic radiation all night long, I mean,
[01:05:30.817 --> 01:05:31.397]  Over a year.
[01:05:31.437 --> 01:05:33.258]  Just imagine what that's going to do to people.
[01:05:33.318 --> 01:05:35.899]  And then people wonder why cancer is skyrocketing.
[01:05:35.919 --> 01:05:38.560]  I mean, people are worried about cell phones, right?
[01:05:38.880 --> 01:05:40.361]  Causing brain cancer and everything.
[01:05:40.681 --> 01:05:42.202]  But now we're going to have a huge meter.
[01:05:42.222 --> 01:05:43.322]  It's going to cover our house.
[01:05:43.362 --> 01:05:45.443]  We're going to have, you know, these light bulbs everywhere.
[01:05:45.463 --> 01:05:52.226]  I mean, it's just, it's phenomenal that they can then go and get the police to come and force you to subject yourself to radiation.
[01:05:52.859 --> 01:05:53.279]  Exactly.
[01:05:53.299 --> 01:06:04.544]  It doesn't make any sense and we very politely and very carefully explained this all to the City Council who authorized this.
[01:06:04.564 --> 01:06:09.406]  The City Council is the Board of Directors in Naperville over the electric utility and they had to authorize it.
[01:06:09.446 --> 01:06:12.087]  Yes, they were going to go for this grant.
[01:06:12.147 --> 01:06:20.071]  I'm sorry, they got a grant, an $11 million matching grant for their $22 million project from the American Recovery and Reinvestment Act.
[01:06:21.011 --> 01:06:27.797]  And so obviously it was a, oh hurry up because of course the DOE says you have to do this within a certain period of time.
[01:06:28.497 --> 01:06:35.423]  And so they had to hurry up and scramble and get these people to come in and hire these consultants for the to the tune of over five million dollars.
[01:06:36.382 --> 01:06:39.906]  Oh yeah, we'll put in your smart grid for you, and they've never done that before.
[01:06:41.207 --> 01:06:46.752]  And they come forward, and people came out of the woodwork and said, hey, you know what?
[01:06:47.152 --> 01:06:48.593]  This is a privacy violation.
[01:06:48.613 --> 01:06:50.395]  Hey, did you hear people are getting sick?
[01:06:50.995 --> 01:06:52.517]  And this isn't the right thing to do.
[01:06:52.637 --> 01:06:56.000]  And most of them just started, you know, they just backpedaled.
[01:06:56.040 --> 01:06:57.501]  And whether they knew about it or not,
[01:06:58.702 --> 01:06:59.662]  I don't really know.
[01:07:00.943 --> 01:07:04.284]  But when we brought it forward and they just they said, oh, you know what, they just dismiss you.
[01:07:04.384 --> 01:07:06.505]  And they say, well, no, no, that's that's not true.
[01:07:06.565 --> 01:07:07.925]  I was like, well, yeah, it is.
[01:07:08.425 --> 01:07:11.266]  And what's so wrong with people being able to just say no?
[01:07:11.406 --> 01:07:13.987]  And really they're saying, well, because we have to have all the data.
[01:07:14.467 --> 01:07:19.809]  We must have all the data because we're going to reduce the amount of carbon emissions by reducing the amount.
[01:07:21.253 --> 01:07:21.674]  Exactly.
[01:07:21.694 --> 01:07:29.400]  I think it has to do with what Rob Statesville talks about with the electromagnetic fields that come across the wiring and the vibrations that come across from the meters.
[01:07:48.354 --> 01:07:51.560]  When you have that new information, it just seems like they could have taken a step back.
[01:07:51.620 --> 01:07:52.642]  And they could have.
[01:07:52.762 --> 01:07:58.392]  They had the right to go back to the Department of Energy and ask for a one-year extension.
[01:07:58.942 --> 01:08:00.063]  And they refused to do it.
[01:08:00.604 --> 01:08:02.225]  So they really dug their heels in here.
[01:08:03.146 --> 01:08:05.488]  We tried to get a referendum on the ballot.
[01:08:06.469 --> 01:08:10.953]  It was a non-binding advisory referendum that we collected 4,200 signatures.
[01:08:12.755 --> 01:08:18.380]  One of the city councilmen was the only person to actually request a copy of those signatures.
[01:08:19.013 --> 01:08:29.305]  And then he and some army went through each one of them line by line and went up against some sort of voter registration database to determine what they thought were signatures.
[01:08:29.946 --> 01:08:32.469]  Well, they don't even do that when people are actually voting.
[01:08:32.729 --> 01:08:35.032]  So it's pretty interesting they would do that in your case.
[01:08:35.052 --> 01:08:36.153]  Yeah, isn't it?
[01:08:36.214 --> 01:08:37.175]  And that is ridiculous.
[01:08:37.435 --> 01:08:48.383]  Well, and getting it cut off the ballot because the electoral board, who had to hear the objection to the petition, was made up of all city staff and elected officials.
[01:08:48.963 --> 01:09:00.372]  So, now you've got a big problem on your hands of like, I can't even get an advisory, and again, mind you, an advisory, non-binding advisory referendum is an opinion poll.
[01:09:01.552 --> 01:09:07.498]  It would basically be a question on the ballot that people could ask and say, do you want to stop the Smart Meter Project, yes or no?
[01:09:08.158 --> 01:09:12.542]  And they can take the information and say, you know, if people overwhelmingly said yes, I want you to stop.
[01:09:12.562 --> 01:09:14.224]  They didn't even have to do anything about it.
[01:09:14.704 --> 01:09:19.349]  Yeah, but see, they don't want to hear that people don't want it, because then they would have to acknowledge they don't want it.
[01:09:19.409 --> 01:09:21.350]  If they don't ask you, then they can just pretend like,
[01:09:22.111 --> 01:09:24.193]  You want it and force it on you anyway.
[01:09:24.673 --> 01:09:40.003]  I know when I first moved down here, I was staying with several grad students who were all excited because they were in a project through the college campus here where they installed a smart meter and they put the smart thermostat on their wall.
[01:09:40.363 --> 01:09:42.025]  And when you walk by it, it comes on.
[01:09:42.685 --> 01:09:57.133]  So it obviously has some kind of sensor in there, so it, movement, it senses you being in the room, and it immediately comes on and tells you what the temperature is, and it'll, I've seen it, like, when I was living there, I saw it move based on me being in the room, like, oh, you came in the room, we're gonna change the temperature.
[01:09:57.153 --> 01:10:00.855]  I didn't do that, something else programmed did that, and
[01:10:01.115 --> 01:10:04.637]  That was one of the first things that my roommates showed me when they were like, this is so cool!
[01:10:04.697 --> 01:10:09.840]  I can control the temperature in my house from anywhere where I have an internet connection.
[01:10:10.140 --> 01:10:15.642]  And my first thought was, and so can the other people on the end of this smart thing you have in your wall.
[01:10:15.703 --> 01:10:16.723]  They can control it too.
[01:10:16.763 --> 01:10:18.104]  I mean, where do you think this is headed?
[01:10:18.124 --> 01:10:24.427]  Are we headed to a time where we're going to have these entities be able to say, oh, you know, I don't think anybody needs air conditioning this summer.
[01:10:24.707 --> 01:10:27.649]  Let's just make sure everyone's thermostat is permanently set to 80.
[01:10:27.949 --> 01:10:30.090]  And we'll just conserve energy.
[01:10:30.689 --> 01:10:31.149]  Exactly.
[01:10:31.469 --> 01:10:33.030]  It's really downright creepy.
[01:10:33.090 --> 01:10:45.633]  So many people who completely dismiss the idea that anything wireless could ever hurt you, they go down that many of them are like, but I really care about my privacy and this sort of stuff.
[01:10:45.993 --> 01:10:50.715]  If that can sense, it can create a log record and that log record can go back out to the smart meter.
[01:10:50.735 --> 01:10:55.116]  That smart meter can communicate with the other antenna, which communicates directly to the grid.
[01:10:55.516 --> 01:10:57.458]  And that log record can be going back anywhere else.
[01:10:57.498 --> 01:10:59.359]  They can program it to do anything.
[01:10:59.479 --> 01:11:06.345]  And because it's wireless, they can do software upgrades remotely from anywhere to say, oh, you know what?
[01:11:06.465 --> 01:11:09.267]  I'm going to start monitoring that smart meter.
[01:11:10.108 --> 01:11:16.833]  Instead of 15-minute increments, I can monitor it every five minutes or every one minute or online directly.
[01:11:16.933 --> 01:11:17.834]  Continuously.
[01:11:18.354 --> 01:11:19.015]  Framing, right.
[01:11:19.975 --> 01:11:25.900]  Not to mention that they also put hardware pieces into the meters where they can shut off your power.
[01:11:26.240 --> 01:11:35.887]  They say the excuse here in Naperville is we'll do that so we don't have to send anybody out if you decide to move and want your power shut off or if you're a deadbeat ratepayer and you haven't paid your bill.
[01:11:36.328 --> 01:11:43.153]  So, okay, well that's all well and good except that you can also buy the software that's continuously monitoring people
[01:11:43.633 --> 01:11:59.151]  So that in the event that you use a little too much power, say it's a hot summer day and your air conditioning is going and you have all your doors and windows open and the dishwasher is going and the pool heater is going, you just exceeded the threshold, the limit that they have set, whatever, somebody to set somewhere.
[01:11:59.171 --> 01:11:59.692]  Which they will.
[01:12:00.643 --> 01:12:13.516]  And then it pops over that and automatically the system, nobody even has to be paying attention, the system will just send a message and tell that connection to pop open and now you have no power for a minimum of 15 minutes, which is the standard.
[01:12:13.876 --> 01:12:22.024]  And the city of Naperville, and I can practically guarantee you that everyone, this is an optional piece of hardware, and the city of Naperville said that they wanted to buy it.
[01:12:22.481 --> 01:12:24.842]  And they said, oh, no, no, no, we can't do it.
[01:12:25.102 --> 01:12:25.822]  We can't do that.
[01:12:25.902 --> 01:12:33.365]  And their own people within the utility who were aware of the capabilities of the technology said, oh, yeah, it can do that.
[01:12:33.385 --> 01:12:35.926]  And they said, oh, well, we promise that we won't do that.
[01:12:35.966 --> 01:12:36.446]  Oh, sure.
[01:12:36.486 --> 01:12:37.766]  We promise we won't.
[01:12:38.247 --> 01:12:41.048]  Your promise is as good as this piece of paper that you write.
[01:12:42.388 --> 01:12:43.129]  Exactly.
[01:12:43.489 --> 01:12:51.377]  City officials can come forward and go, well, we think that it's just the right thing to do for the green movement, that we must conserve energy, so you're going to have to do it by law.
[01:12:51.717 --> 01:13:00.005]  Or who knows, down the road, the Department of Energy may say, you know, the federal government, the executive branch may make a new order that says you have to do this.
[01:13:01.255 --> 01:13:06.157]  I believe in conservation, you know, we are very do not waste family.
[01:13:06.757 --> 01:13:15.620]  That's my family's choice and people should not be forced out of their comfort zone, especially the elderly, people that have sick and infirm.
[01:13:15.720 --> 01:13:18.401]  I mean, and with these meters going on, that number is going to go up.
[01:13:18.701 --> 01:13:19.301]  Oh, of course.
[01:13:19.622 --> 01:13:26.045]  You know, people should not be forced down into that realm of... Well, people should have freedom.
[01:13:26.225 --> 01:13:27.506]  I mean, this is supposed to be America.
[01:13:27.526 --> 01:13:28.887]  We're supposed to have freedom.
[01:13:29.427 --> 01:13:41.034]  And I think it's just amazing how they continuously, they roll out this kind of technology and they say, oh, this is trendy, it's new, it's going to be so helpful for you for X, Y, Z reasons, and then they find a way to turn it around and use it against us.
[01:13:41.474 --> 01:13:43.696]  Right, it's exciting and it's been marketed as such.
[01:13:43.776 --> 01:13:44.737]  It's new and exciting.
[01:13:44.777 --> 01:13:49.901]  I have literature from the city that says it's a new and exciting upgrade to the smart grid initiative.
[01:13:50.262 --> 01:13:53.544]  And I think that's why Naperville was listed as a case study.
[01:13:53.604 --> 01:14:04.654]  If you look at whitehouse.gov and you search for the 21st century smart grid, about what grade, it's like a, I don't know, 100 page document or something, and you find Naperville in there and it says Naperville is a case study.
[01:14:05.214 --> 01:14:06.294]  And it makes perfect sense.
[01:14:06.314 --> 01:14:16.057]  We are an island amongst all, this is the area of Commonwealth Edison, ComEd pretty much runs the power for the rest of the Chicagoland area.
[01:14:16.397 --> 01:14:21.659]  And we're this little island, and honestly, our power is extremely reliable right here.
[01:14:22.279 --> 01:14:25.980]  Since the 90s, they've been burying the power lines and the cable underground.
[01:14:26.740 --> 01:14:32.501]  So we have very few overhead power lines, which is both aesthetically pleasing, but it also makes it very reliable.
[01:14:32.521 --> 01:14:40.923]  We rarely have a power outage here, and when the wind blows next door in Wheaton, those poor people are out for 14 days.
[01:14:40.943 --> 01:14:41.744]  It's insane.
[01:14:41.764 --> 01:14:45.064]  They all have power generators for blocks in an area.
[01:14:47.165 --> 01:14:52.026]  The city said their whole goal was to try and make things more reliable, and they already do that.
[01:14:52.691 --> 01:14:54.612]  Well, it's nice that they call you a case study.
[01:14:54.652 --> 01:15:06.215]  I think I'm going to go ahead and speculate that part of the reason they also decided to choose a town in Illinois is just because the state has some of the harshest eavesdropping laws in the country.
[01:15:06.295 --> 01:15:11.976]  And they know that if, you know, people try to resist this and they can send the cops in, then they can say you can't even film.
[01:15:12.016 --> 01:15:12.837]  We'll just arrest you.
[01:15:12.877 --> 01:15:13.557]  It's amazing.
[01:15:13.997 --> 01:15:17.159]  Well, how can people get involved with your organization?
[01:15:17.179 --> 01:15:20.480]  Because you need to have like a march, a protest, hold up some banners.
[01:15:20.520 --> 01:15:24.302]  I mean, we need to get people down here getting involved in this because this is insane.
[01:15:24.322 --> 01:15:28.544]  Well, we've had a rally in the past and we're definitely not opposed to doing that again.
[01:15:28.564 --> 01:15:29.945]  We have an opportunity with our
[01:15:30.825 --> 01:15:38.127]  With our election coming up here just within our city because we do have a City Council that can really make changes happen here.
[01:15:40.107 --> 01:15:52.890]  Our organization is NapervilleSmartMeterAwareness.org and we're a non-profit and we're just an advocacy group and we're educating the residents and everybody in Illinois and across the country.
[01:15:52.930 --> 01:15:55.471]  We work with the other Smart Meter Awareness groups.
[01:15:55.891 --> 01:15:58.352]  Thank you so much for having me on.
[01:16:19.891 --> 01:16:23.575]  And we need more people like Jennifer to actually speak out and stand up for their rights.
[01:16:23.595 --> 01:16:34.405]  I mean, the Supreme Court did rule that it is not unconstitutional to film police, that it's actually unconstitutional to have laws saying you can't film the police, that it's a violation of people's First Amendment rights.
[01:16:34.785 --> 01:16:36.547]  So we need more people to stand up against this.
[01:16:36.927 --> 01:16:39.349]  They cannot force us to bathe ourselves in radiation.
[01:16:39.389 --> 01:16:39.790]  I mean, this is...
[01:16:40.630 --> 01:16:41.091]  Insane.
[01:16:41.111 --> 01:16:49.878]  And if you want to look more into the dark agenda behind all this smart grid stuff, you need to go to InfoWare Shop and get Behind the Green Mask, UN Agenda 21.
[01:16:50.659 --> 01:16:54.642]  And it talks about how they want to track, trace, and control everybody through these smart grids.
[01:16:55.063 --> 01:16:57.104]  That's the whole point, ultimately.
[01:16:57.385 --> 01:17:01.068]  And if you get cancer along the way, well, they're not too concerned about that, actually, either.
[01:17:01.668 --> 01:17:09.350]  So, also, if you like the news that we're bringing you, which you heard Jennifer, she said that national media outlets aren't talking about this, but we are going to continue to do that.
[01:17:09.670 --> 01:17:12.011]  You need to subscribe at PrisonPlanet.tv.
[01:17:12.591 --> 01:17:21.794]  We have a one-year special right now for $39.95 that gets 11 people access to all of our news, our special reports, and our books and videos.
[01:17:21.834 --> 01:17:24.374]  So, everybody needs to go to PrisonPlanet.tv.
[01:17:24.414 --> 01:17:26.335]  And that's it for tonight's InfoWars Nightly News.
[01:17:26.375 --> 01:17:30.276]  I've been your host, Melissa Melton, at this interview, and we'll see you again tomorrow at 7 p.m.
[01:17:30.316 --> 01:17:30.596]  Central.
[01:18:29.974 --> 01:18:30.655]  We're good to go.
