[00:00:01.733 --> 00:00:02.915]  Coast to coast.
[01:47:20.053 --> 01:47:24.736]  They're making them take that off their uniform patch of the rattlesnake.
[01:47:25.296 --> 01:47:27.559]  Because it's a globalist commie takeover.
[01:47:27.939 --> 01:47:34.386]  Of course we've had that symbol since the founding of the country 230 plus years ago.
[01:47:34.787 --> 01:47:37.930]  That is one of the first symbols before even the American flag.
[01:47:38.591 --> 01:47:40.674]  It was the don't tread on me was being used by militias.
[01:47:40.894 --> 01:47:44.158]  They're banning American symbols saying they're radical.
[01:47:44.478 --> 01:47:45.839]  Well of course to these globalists.
[01:47:46.440 --> 01:47:47.401]  That's radical, brother.
[01:47:47.421 --> 01:47:58.929]  I mean, it's just... but even for me, immersed in it, it's unbelievable watching... Did you see Ezekiel Emanuel admit the healthcare plan that he wrote is meant to wreck the healthcare system?
[01:47:59.590 --> 01:48:00.571]  Oh yeah, absolutely.
[01:48:00.911 --> 01:48:10.698]  And there's been a lot of information coming out that Obama told his staff that he's very good at killing people, that he knew that everybody was going to lose their healthcare coverage, he just lied to everybody.
[01:48:11.158 --> 01:48:12.980]  I mean, it's all right there, plain as day.
[01:48:13.220 --> 01:48:15.202]  We're living in a beautiful time now, though.
[01:48:15.982 --> 01:48:23.025]  Twenty years ago, thirty years ago, all of this information was only privileged to people that had libraries under their homes.
[01:48:23.485 --> 01:48:25.625]  The really elite people, the rich people.
[01:48:25.926 --> 01:48:27.966]  Now we have all this information at our fingertips.
[01:48:27.986 --> 01:48:32.048]  All we have to do is go to this internet and type in whatever we want and we will find the information.
[01:48:32.068 --> 01:48:33.108]  We will find the documents.
[01:48:33.408 --> 01:48:34.649]  Whistleblowers are coming out.
[01:48:34.749 --> 01:48:35.349]  It's beautiful.
[01:48:35.389 --> 01:48:39.810]  And I think that's why there's a push to regulate the internet as well and to sell off that infrastructure.
[01:48:39.870 --> 01:48:43.772]  And this country is in so much trouble that you're the only food company that had the courage to go public.
[01:48:44.292 --> 01:48:47.956]  But you're Steven, not using your last name, which is, you know, good.
[01:48:47.996 --> 01:48:49.418]  If you don't need to be public, you don't need to be public.
[01:48:49.758 --> 01:48:52.582]  It just shows how much trouble this country has gotten into.
[01:48:52.642 --> 01:48:57.467]  Well, listen, I really am glad I got you on to talk about this, and thank you for your great sponsorship.
[01:48:57.507 --> 01:49:02.613]  Folks, go to mypagesupply.com forward slash Alex, or just, you know, go there, whatever it supports.
[01:49:03.354 --> 01:49:05.717]  The broadcast, the toll-free number is 866-229-0927.
[01:49:05.757 --> 01:49:11.665]  They got a lot of specials and stuff at mypatriotsupply.com forward slash Alex.
[01:49:12.165 --> 01:49:13.207]  It is essential.
[01:49:13.767 --> 01:49:15.309]  Hopefully we back them off politically.
[01:49:15.710 --> 01:49:20.897]  They failed getting our guns, they failed on a bunch of other fronts, but they run the economy, so they're shutting that off.
[01:49:21.397 --> 01:49:23.318]  Anything they've got control of, they're shutting off.
[01:49:23.778 --> 01:49:29.240]  And I just hope everybody goes out to mypatriotsupply.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.
[01:49:41.364 --> 01:49:45.085]  We hope for the best, prepare for the worst, and unfortunately, I've been buying more food.
[01:49:45.105 --> 01:49:49.185]  I've been buying it from you guys, and that was trying out some different places, and it was such high quality.
[01:49:49.566 --> 01:50:02.148]  Plus, you guys made this other move going public, so I went with you guys as a sponsor, and dropped our other sponsor, but it's just very, very, very, very important that everybody get prepared, regardless of where you get prepared.
[01:50:02.348 --> 01:50:03.648]  There's a lot of great companies out there.
[01:50:03.908 --> 01:50:06.569]  Just get prepared, folks, and get prepared mentally.
[01:50:07.169 --> 01:50:08.349]  Chris, thank you so much for coming on.
[01:50:08.914 --> 01:50:11.276]  Absolutely, and don't forget about the EBT shutdowns, Alex.
[01:50:11.576 --> 01:50:13.618]  I mean, that was just a test run for things to come.
[01:50:15.179 --> 01:50:15.539]  I know!
[01:50:15.559 --> 01:50:25.807]  I just can't believe when you're awake it's so transparent, and then documents come out later that indeed they're... we're correct every time, and it's just, my gosh, we're in the hands of total criminals!
[01:50:26.300 --> 01:50:26.800]  Absolutely.
[01:50:26.841 --> 01:50:28.602]  Look what happened a month ago.
[01:50:28.662 --> 01:50:32.605]  You put out that document that they were planning a false flag at an international airport.
[01:50:32.826 --> 01:50:33.726]  What happened last week?
[01:50:33.926 --> 01:50:35.508]  You were spot on, a hundred percent.
[01:50:35.528 --> 01:50:36.589]  And by the way, I don't even have this.
[01:50:36.829 --> 01:50:41.753]  We're so busy covering the new news, I forgot we put out an article that they were planning a false flag at an airport.
[01:50:42.113 --> 01:50:44.896]  And I probably did 20 shows in the last month warning people.
[01:50:45.256 --> 01:50:48.138]  And I don't even have the crew to go find the clips where we predicted it.
[01:50:48.178 --> 01:50:50.200]  I mean, I just, I just got to move forward, folks.
[01:50:50.600 --> 01:50:52.262]  Got to go to the sound of the guns and the info war.
[01:50:52.302 --> 01:50:53.103]  Chris, thank you so much.
[01:50:53.583 --> 01:50:54.003]  Absolutely.
[01:50:54.043 --> 01:50:54.304]  Take care.
[01:50:55.134 --> 01:50:56.355]  Well, that guy knows what he's talking about.
[01:50:56.375 --> 01:50:57.616]  No wonder that company went public.
[01:50:58.717 --> 01:50:59.998]  That guy will do a talk show.
[01:51:00.038 --> 01:51:01.018]  Sounds better than I do.
[01:51:01.299 --> 01:51:03.480]  Maybe we'll let Chris co-host the show someday.
[01:51:04.061 --> 01:51:05.362]  Well, I gotta get ready with my family.
[01:51:05.542 --> 01:51:05.962]  Oh, man.
[01:51:06.242 --> 01:51:07.543]  Your phone calls are coming up.
[01:51:07.563 --> 01:51:08.044]  Stay with us.
[01:51:09.827 --> 01:51:13.268]  It's been said, those who control the food, control the people.
[01:51:13.488 --> 01:51:17.208]  Are you concerned about GMO foods making you sick and affecting your mind?
[01:51:17.308 --> 01:51:23.250]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[01:51:23.510 --> 01:51:33.592]  Genetically modified crops, processed foods, and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[01:51:33.712 --> 01:51:35.392]  Take back control of your health.
[01:51:35.472 --> 01:51:38.193]  With Pro-EM1 Probiotic from Terragenics.
[01:51:38.373 --> 01:51:48.397]  Pro-EM1 Probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[01:51:48.537 --> 01:52:00.022]  And including a powerful probiotic like Pro-EM1 as part of your daily routine puts you back in control and prevents you from becoming a mindless zombie manipulated by the pharmaceutical and GMO agendas.
[01:52:00.242 --> 01:52:06.048]  Call Terragonics at 866-369-3678 or visit Terragonics.com.
[01:52:06.409 --> 01:52:09.052]  T-E-R-A-G-A-N-I-X dot com.
[01:52:09.452 --> 01:52:11.474]  It's time for a home security quiz.
[01:52:11.835 --> 01:52:19.183]  What effective home security device is smaller than a coffee cup fakes out burglars into thinking someone is home at your house while you're away?
[01:52:20.083 --> 01:52:27.585]  Yes, it's fake TV.
[01:52:27.805 --> 01:52:29.986]  This year, about one in every 50 U.S.
[01:52:30.006 --> 01:52:33.587]  homes will have a break-in with burglars usually picking the easy target.
[01:52:33.907 --> 01:52:36.108]  A dark house that looks like no one is home.
[01:52:36.428 --> 01:52:44.450]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[01:52:45.010 --> 01:52:50.493]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[01:52:50.713 --> 01:52:57.577]  To get your fake TV for only $29.95 with free shipping, go to faketv.com or call 1-877-5-FAKE-TV.
[01:52:57.697 --> 01:52:57.998]  That's 877-532-5388.
[01:52:58.058 --> 01:52:59.058]  Or go to faketv.com.
[01:52:59.158 --> 01:53:00.919]  Fake TV, the burglar deterrent.
[01:53:09.244 --> 01:53:14.347]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[01:53:14.728 --> 01:53:23.213]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[01:53:23.614 --> 01:53:30.919]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[01:53:31.439 --> 01:53:38.844]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[01:53:39.344 --> 01:53:42.725]  I personally store and use their high-quality products.
[01:53:43.285 --> 01:53:46.925]  It tastes great, and it's easy to store for up to 25 years.
[01:53:47.466 --> 01:53:54.067]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[01:53:54.627 --> 01:54:01.348]  Visit mypatriotsupply.com forward slash Alex today, with the New World Order making rapid advances on every front.
[01:54:01.828 --> 01:54:05.869]  It is essential to prepare with My Patriot Supply today.
[01:54:20.877 --> 01:54:23.938]  You can run on for a long time.
[01:54:24.558 --> 01:54:26.819]  Run on for a long time.
[01:54:27.499 --> 01:54:29.619]  Run on for a long time.
[01:54:30.299 --> 01:54:32.720]  Sooner or later gotta cut you down.
[01:54:33.300 --> 01:54:36.941]  Sooner or later gotta cut you down.
[01:54:37.661 --> 01:54:40.122]  Alright, folks have been holding long enough.
[01:54:40.142 --> 01:54:43.503]  But I do want to get into the really big news here today.
[01:54:50.469 --> 01:54:54.591]  That I haven't gotten into, and it's not something you see as big news out in the media, but it's big.
[01:54:55.072 --> 01:54:55.952]  I saw this Sunday.
[01:54:55.992 --> 01:54:59.194]  I didn't cover it yesterday on the radio show on Sunday, so I want to cover it today.
[01:54:59.594 --> 01:55:05.778]  The brain-powered car vehicle monitors whether a driver is paying attention and slows down if they are distracted.
[01:55:07.059 --> 01:55:12.322]  In the last 20 years researching, this has been the holy grail of control.
[01:55:13.082 --> 01:55:17.364]  And this is how they're designing the technocracy in computers to spy on everything we do
[01:55:18.539 --> 01:55:27.405]  And control us, and report back via the wireless black boxes that are in all the cars, and tax us, not to keep us safe, but to totally control everything we do.
[01:55:27.485 --> 01:55:28.746]  I mean, you're worried about the NSA?
[01:55:29.026 --> 01:55:29.967]  This is beyond that.
[01:55:30.007 --> 01:55:30.688]  This is global.
[01:55:31.608 --> 01:55:31.888]  Okay?
[01:55:32.089 --> 01:55:32.889]  And it's not just the U.S.
[01:55:32.909 --> 01:55:33.730]  government involved in this.
[01:55:33.770 --> 01:55:36.612]  Of course it turns out Germany knew all about it, and they're vice versa.
[01:55:37.192 --> 01:55:39.234]  I want to tie it into this Washington Post article.
[01:55:41.435 --> 01:55:45.958]  Shot spotter detection system documented 39,000 shooting incidents in the district.
[01:55:46.299 --> 01:55:46.839]  How is that?
[01:55:46.859 --> 01:55:47.920]  You've banned all the guns there.
[01:55:49.212 --> 01:55:54.934]  Now, again, these are microphones basically every hundred yards or so, at a cost of billions.
[01:55:54.974 --> 01:55:58.015]  I remember when they put these in in Austin and D.C.
[01:55:58.075 --> 01:56:02.657]  and 20-plus major cities, and I covered it in my film and I made $19.99.
[01:56:04.618 --> 01:56:06.679]  Folks, they're microphones.
[01:56:08.099 --> 01:56:09.880]  But they call them gunshot detectors.
[01:56:09.900 --> 01:56:11.260]  See how they mislabel everything?
[01:56:12.421 --> 01:56:17.903]  They give you a vaccine, they call it a vaccine, it's really a delayed cancer shot with cancer viruses on record.
[01:56:19.124 --> 01:56:20.305]  It's really an IQ reducer.
[01:56:20.365 --> 01:56:21.326]  It's really a sterilant.
[01:56:24.068 --> 01:56:29.512]  And the average person just can't get around, you know, how big this is.
[01:56:31.073 --> 01:56:32.094]  So it blows them away.
[01:56:32.634 --> 01:56:33.615]  But it's really happening.
[01:56:33.635 --> 01:56:35.416]  The tyrants are really going for it all.
[01:56:35.896 --> 01:56:37.377]  They really think they're going to win.
[01:56:38.678 --> 01:56:41.921]  They really think they can just put fluoride in the water and get away with it.
[01:56:41.941 --> 01:56:47.385]  They really think they can build FEMA camps and no one will admit they exist when they're at the Emergency Centers Establishment Act.
[01:56:48.385 --> 01:56:50.826]  And the Civilian Inmate Labor Camp Program.
[01:56:51.106 --> 01:56:52.346]  I'm giving you all the names.
[01:56:52.386 --> 01:56:53.607]  They don't call it a FEMA camp.
[01:56:54.407 --> 01:56:55.948]  They go, FEMA camps don't exist.
[01:56:55.968 --> 01:56:59.649]  It'd be like if they changed the name of a giraffe to a Drupal Snoople.
[01:57:00.109 --> 01:57:01.270]  And you said, look at that giraffe.
[01:57:01.310 --> 01:57:02.070]  That doesn't exist.
[01:57:02.090 --> 01:57:03.851]  They go, Alex, giraffes don't exist.
[01:57:04.531 --> 01:57:05.831]  But Drupal Snooples do.
[01:57:06.131 --> 01:57:07.352]  And they'd be like, yes, you're right.
[01:57:07.372 --> 01:57:08.332]  That is a Drupal Snoople.
[01:57:09.072 --> 01:57:11.273]  They play these word games with us.
[01:57:12.014 --> 01:57:12.774]  Lawyer games.
[01:57:14.190 --> 01:57:18.993]  And the sooner we figure that out, they're not death panels, they're bioethics boards.
[01:57:22.535 --> 01:57:23.976]  Let's go to a phone call, we're going to break.
[01:57:23.996 --> 01:57:26.057]  Derek in Utah, thanks for holding her on the air, sir.
[01:57:26.077 --> 01:57:28.179]  Hi, how's it going, Alex?
[01:57:28.239 --> 01:57:29.159]  Great to talk to you, man.
[01:57:29.319 --> 01:57:30.180]  Great to talk to you, brother.
[01:57:31.240 --> 01:57:38.465]  Well, originally I called in about the Obamacare thing, but it's interesting that you mentioned the cars driving themselves.
[01:57:39.325 --> 01:57:41.967]  I actually watched Demolition Man yesterday.
[01:57:42.918 --> 01:57:45.902]  And they've got quite a bit of that predictive programming stuff in there.
[01:57:45.922 --> 01:57:47.343]  Yeah, you know, it's funny you mention that.
[01:57:47.423 --> 01:57:57.035]  We're producing a piece tomorrow that I'm doing with Jakari and Rob do on Demolition Man and Dystopia, but go ahead.
[01:57:58.325 --> 01:58:01.607]  That movie actually is probably one of the most profound ones.
[01:58:01.948 --> 01:58:07.852]  There's actually a scene in there where they're talking about a constitutional amendment to help Arnold Schwarzenegger become president.
[01:58:08.292 --> 01:58:08.633]  No, no, no.
[01:58:08.713 --> 01:58:09.673]  It's all paid.
[01:58:09.854 --> 01:58:13.316]  That is definitely from the perspective of shelling tyranny.
[01:58:13.336 --> 01:58:14.457]  And folks go, but it's against it.
[01:58:14.697 --> 01:58:15.097]  Doesn't matter.
[01:58:15.158 --> 01:58:16.779]  It's acclimating the subconscious mind.
[01:58:18.379 --> 01:58:19.400]  Yes, definitely.
[01:58:20.422 --> 01:58:25.108]  Originally what I wanted to call in about was this whole Obamacare fiasco.
[01:58:25.188 --> 01:58:32.077]  I know this is probably going to be considered beating a dead horse, especially for your audience, but we have to start calling this what it is.
[01:58:32.157 --> 01:58:34.240]  This is the official endorsement by the U.S.
[01:58:34.260 --> 01:58:36.182]  government of a eugenics policy.
[01:58:36.202 --> 01:58:36.623]  It really is.
[01:58:38.919 --> 01:58:39.819]  You're absolutely right.
[01:58:40.079 --> 01:58:44.221]  I mean, California just admitted they're still secretly sterilizing people illegally, but nobody's going to jail.
[01:58:44.821 --> 01:58:47.182]  This is a criminal conspiracy, and they're getting away with it.
[01:58:48.003 --> 01:58:48.683]  Hour 2 coming up.
[01:58:48.863 --> 01:58:49.643]  Hour 3, actually.
[01:58:49.943 --> 01:58:51.644]  Coming up with Anthony Frida in studio.
[01:58:51.944 --> 01:58:53.145]  Your phone calls and a ton of news.
[01:58:53.185 --> 01:58:53.625]  Stay with us.
[01:58:53.645 --> 01:58:54.565]  Visit GCNlive.com today.
[01:58:59.622 --> 01:59:02.346]  Alex Jones here with a message to fellow freedom lovers.
[01:59:02.626 --> 01:59:07.473]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:59:07.653 --> 01:59:14.843]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:59:14.963 --> 01:59:20.367]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[01:59:20.587 --> 01:59:24.310]  These are items that I did research on, that I personally use.
[01:59:24.610 --> 01:59:29.154]  We've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[01:59:29.334 --> 01:59:34.558]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[01:59:34.798 --> 01:59:37.880]  Strategic Relocation 3rd Edition by Joel Skousen.
[01:59:38.040 --> 01:59:40.281]  When Disaster Strikes by Matthew Stein.
[01:59:40.541 --> 01:59:45.124]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[01:59:45.284 --> 01:59:47.765]  Hand-cranked shortwave AM FM radios.
[01:59:48.186 --> 01:59:55.230]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[01:59:55.390 --> 01:59:56.430]  We're getting prepared.
[01:59:56.671 --> 01:59:57.091]  Are you?
[01:59:57.331 --> 01:59:58.472]  Infowarshop.com
[02:00:02.580 --> 02:00:04.541]  Waging war on corruption.
[02:00:04.981 --> 02:00:07.883]  Alex Jones on the GCN Radio Network.
[02:00:14.247 --> 02:00:14.907]  Big Brother.
[02:00:15.568 --> 02:00:16.608]  Mainstream media.
[02:00:17.349 --> 02:00:18.449]  Government cover-ups.
[02:00:19.090 --> 02:00:19.910]  You want answers?
[02:00:20.671 --> 02:00:21.591]  Well, so does he.
[02:00:22.232 --> 02:00:25.854]  He's Alex Jones on the GCN Radio Network.
[02:00:26.414 --> 02:00:30.496]  And now, live from Austin, Texas, Alex Jones.
[02:00:34.344 --> 02:00:42.649]  Anthony Frieda, one of my favorite, and I'm going to say he's probably the most talented, prolific, anti-New World Order, pro-liberty artist out there.
[02:00:42.929 --> 02:00:43.590]  One of the top ones.
[02:00:44.090 --> 02:00:45.191]  I just really like his style.
[02:00:45.231 --> 02:00:46.251]  He's going to be in studio with us.
[02:00:46.692 --> 02:00:48.172]  Obviously, we're a radio show.
[02:00:48.993 --> 02:00:50.474]  90 plus percent of our audience is radio.
[02:00:50.794 --> 02:00:52.955]  There are folks watching on PrisonPlanet.tv.
[02:00:53.396 --> 02:00:55.677]  There's folks watching later on YouTube, other platforms.
[02:00:56.498 --> 02:00:58.419]  But we're mainly a threshold radio show.
[02:00:58.979 --> 02:01:02.080]  We'll spend a little bit of time on his art, but get into his mind politically.
[02:01:02.460 --> 02:01:09.063]  Smart guy, does a lot of work for us, a lot of work for Gerald Salenta, and so he's going to be joining us.
[02:01:09.723 --> 02:01:13.885]  And I know he's a listener because I can say something one day and then like the next day see him do a piece of art that I
[02:01:14.758 --> 02:01:15.919]  I can tell I'm influencing him.
[02:01:16.099 --> 02:01:17.939]  I just shook his hand, never really talked to him.
[02:01:18.340 --> 02:01:19.460]  He's back there in the coffee room.
[02:01:19.680 --> 02:01:21.421]  So I'll ask him, am I influencing you?
[02:01:22.361 --> 02:01:24.322]  Or maybe we're thinking the exact same thing some days.
[02:01:24.802 --> 02:01:31.405]  But I'll say something, one of my weird analogies, and then it's like, boom, Anthony Friedo, like, boom, you know, makes it come into life there.
[02:01:31.445 --> 02:01:32.126]  So very exciting.
[02:01:33.277 --> 02:01:35.799]  And down the road I'm going to launch the InfoWars art operation.
[02:01:35.819 --> 02:01:38.001]  Because art is a weapon against tyranny.
[02:01:39.162 --> 02:01:41.343]  And I hope to carry his stuff.
[02:01:42.044 --> 02:01:44.506]  But that's if everything doesn't collapse and go into martial law.
[02:01:44.826 --> 02:01:48.429]  I mean, I'm at the point now where it kind of makes you not worry about anything.
[02:01:49.029 --> 02:01:54.993]  It's like, in fact, notice you won't see any third-party advertising now on InfoWars or on my radio show unless it's the network's ads.
[02:01:56.234 --> 02:02:01.136]  I just am so tired of having to vet every sponsor and make sure I'm morally bringing people the very best stuff.
[02:02:01.596 --> 02:02:06.117]  Even good sponsors I've had for 10 years, we're calling them and saying, we're not taking any advertising right now.
[02:02:06.878 --> 02:02:13.880]  We're just going to try to fund ourselves with PrisonPlanet.tv memberships and with products and water filters and things.
[02:02:14.660 --> 02:02:20.022]  And I've just gotten to the point in my life where, even in personal relationships, it's over.
[02:02:20.462 --> 02:02:23.003]  It's like something goes on, I'm done.
[02:02:24.008 --> 02:02:27.409]  Instead of being Mr. Nice Guy about everything, I'm just done.
[02:02:27.569 --> 02:02:32.110]  And then I'm going to a higher moral level as well, just because why?
[02:02:32.350 --> 02:02:34.310]  Why are we going to try to be a good person?
[02:02:34.651 --> 02:02:35.791]  Why do 90%?
[02:02:36.811 --> 02:02:37.151]  Why not go 100%?
[02:02:38.711 --> 02:02:44.673]  Let's go ahead and talk to... The only sponsor we have is my Patriot Supply now.
[02:02:44.993 --> 02:02:45.973]  People see no sponsors.
[02:02:47.013 --> 02:02:48.194]  Most radio shows want sponsors.
[02:02:48.234 --> 02:02:50.254]  I said, I'm done with all the sponsors for now.
[02:02:50.974 --> 02:02:52.955]  Let's talk... Nothing against them all, it's just that
[02:02:53.914 --> 02:02:55.437]  Messing with it, fiddling with it.
[02:02:56.539 --> 02:03:00.165]  I want to be able to develop proper advertising and re-roll it out in the future.
[02:03:00.927 --> 02:03:03.872]  Let's talk to George in New York.
[02:03:03.912 --> 02:03:04.834]  George, you're on the air.
[02:03:04.874 --> 02:03:05.174]  Welcome.
[02:03:06.152 --> 02:03:21.315]  Yes, I was listening to a radio show about a month ago, October 15th actually, on the Gary Nalls Show, which is a friend of yours, a health ranger, and she had Karen Hudes on there.
[02:03:21.335 --> 02:03:23.215]  You must get her on there.
[02:03:23.235 --> 02:03:27.356]  She was part of the legal department of the, what is it, the World Bank?
[02:03:27.376 --> 02:03:30.237]  No, no, we've had her on the Nightly News and the radio show.
[02:03:31.232 --> 02:03:34.993]  Oh you have, I must admit it then, because she's absolutely fantastic.
[02:03:35.033 --> 02:03:39.114]  They're gonna shoot that woman, and she's blown the wood off everything.
[02:03:39.714 --> 02:03:45.375]  Well I hear you, your phone's a little overdriven to put it lightly, but it's interesting points you're making.
[02:03:45.935 --> 02:03:51.137]  What do you make of the Obamacare author admitting it's meant to destroy healthcare?
[02:03:51.157 --> 02:03:53.057]  I mean, there should be treason charges right now.
[02:03:53.077 --> 02:03:55.978]  I mean, this is the criminal wrecking of our system.
[02:03:55.998 --> 02:03:56.258]  Go ahead.
[02:03:57.332 --> 02:04:01.273]  Well, I'm totally against everything that's going on in this thing.
[02:04:01.313 --> 02:04:05.015]  I just can't understand people buying into this, but at least you see the polls.
[02:04:05.515 --> 02:04:18.079]  You can see that people are finally waking up, that this is a total takedown of the entire government that works, so that they can basically say nothing works and then say, look, we'll just give you a dictatorship instead.
[02:04:19.660 --> 02:04:21.621]  You know, it's ridiculous.
[02:04:21.701 --> 02:04:25.082]  I mean, I just don't understand why people don't wake up faster, though.
[02:04:26.866 --> 02:04:27.626]  I hear you, brother.
[02:04:27.827 --> 02:04:29.087]  It's totally insane.
[02:04:29.107 --> 02:04:30.168]  I appreciate your call.
[02:04:30.868 --> 02:04:41.513]  We're going to come back with Anthony Frida here in studio with us, and then we're going to talk to Tony and Corey and Louis and Gene and others that are holding the toll-free number to join us is 800-259-9231.
[02:04:41.533 --> 02:04:41.813]  800-259-9231.
[02:04:42.373 --> 02:04:53.199]  I'm just going to run through scores of headlines with Anthony Frida in studio and get his take on those and take your phone calls.
[02:04:53.559 --> 02:04:55.580]  So he's going to be in studio right now.
[02:04:56.660 --> 02:04:58.462]  On the other side of this break, I'm Alex Jones.
[02:04:58.482 --> 02:05:00.983]  You can follow us on Twitter at RealAlexJones.
[02:05:01.364 --> 02:05:05.847]  The news websites are PrisonPlanet.com and InfoWars.com.
[02:05:05.887 --> 02:05:08.389]  And please spread the message because it is a weapon.
[02:05:09.490 --> 02:05:15.094]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[02:05:15.274 --> 02:05:22.520]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[02:05:22.660 --> 02:05:25.822]  Radioactive contamination is now in most of the food supply.
[02:05:26.002 --> 02:05:27.803]  There's only two ways to avoid this.
[02:05:28.043 --> 02:05:32.607]  Move south of the equator or properly protect your thyroid with nascent iodine.
[02:05:32.687 --> 02:05:35.469]  Looking to protect my family, I've done deep research.
[02:05:35.609 --> 02:05:41.393]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[02:05:41.573 --> 02:05:45.035]  It's made right here in the USA, completely non-GMO.
[02:05:45.235 --> 02:05:50.299]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[02:05:50.499 --> 02:05:53.461]  Exclusively available at Infowarslife.com.
[02:05:53.701 --> 02:05:59.586]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[02:05:59.686 --> 02:06:01.708]  Survival Shield Nascent Iodine.
[02:06:01.848 --> 02:06:07.273]  Secure your super high quality Nascent Iodine today at InfoWarsLife.com.
[02:06:07.373 --> 02:06:08.754]  That's InfoWarsLife.com.
[02:06:09.935 --> 02:06:16.918]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, I was still starving.
[02:06:17.159 --> 02:06:34.787]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[02:06:35.047 --> 02:06:39.169]  I then searched out the best vitamin and mineral company out there.
[02:06:39.429 --> 02:06:41.010]  And discovered Young-Jevity.
[02:06:41.190 --> 02:06:49.055]  The Young-Jevity products are designed to give you the real nutrition you need, and once you've got that, you don't have to eat as much to be satisfied.
[02:06:49.376 --> 02:06:55.640]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[02:06:55.680 --> 02:06:56.741]  Check it out for yourself.
[02:06:56.981 --> 02:06:57.701]  It's incredible.
[02:06:57.841 --> 02:07:06.887]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[02:07:07.047 --> 02:07:09.209]  That's Infowarsteam.com.
[02:07:09.769 --> 02:07:12.851]  Alex Jones here with a very important announcement for truth seekers.
[02:07:13.252 --> 02:07:18.956]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[02:07:19.196 --> 02:07:25.580]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[02:07:25.780 --> 02:07:31.184]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[02:07:31.464 --> 02:07:35.107]  This film exposes the fraud that Obama is like nothing I've seen.
[02:07:35.287 --> 02:07:38.851]  If you want to know who Obama's real daddy is, this is the film for you.
[02:07:39.091 --> 02:07:43.496]  Don't forget, your purchase supports our broadcast and our growing media network.
[02:07:43.696 --> 02:07:49.742]  You'll also find it at Infowarshop.com, Don't Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[02:07:50.063 --> 02:07:54.347]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[02:07:54.487 --> 02:07:57.110]  This book is coffin nails to the globalist takeover.
[02:07:57.430 --> 02:08:03.976]  The Greater Good, the most professional and up-to-date film I've ever seen exposing the scourge that is vaccines.
[02:08:04.256 --> 02:08:08.500]  These titles and a lot more are all available at InfoWarshot.com
[02:08:26.614 --> 02:08:30.497]  If you are receiving this transmission, you are the resistance.
[02:08:32.098 --> 02:08:36.802]  Live from the InfoWars.com studios, it's Alex Jones.
[02:08:42.761 --> 02:08:46.143]  People who knew the law as it was being written knew the president wasn't telling the truth.
[02:08:46.223 --> 02:08:49.325]  The grandfather provision written into the law itself was too narrow.
[02:08:49.625 --> 02:08:54.148]  And frankly, they wrote a regulation intentionally trying to get people out of the individual market.
[02:08:54.408 --> 02:08:58.871]  They want the people to go into the exchange because there's a lot of people in the individual market.
[02:08:58.971 --> 02:09:03.514]  The point of the exchanges is to close down the individual insurance market over time.
[02:09:03.534 --> 02:09:05.335]  They wanted to move millions of people
