[00:00:02.287 --> 00:00:04.337]  You're listening to GCN.
[02:12:11.814 --> 02:12:12.875]  I mean, what do I have to hide?
[02:12:13.815 --> 02:12:14.215]  Nothing.
[02:12:14.675 --> 02:12:17.356]  I want to be able to walk around, you know, at midnight in my underwear.
[02:12:18.577 --> 02:12:20.478]  And I don't think my neighbors want to see that either.
[02:12:21.258 --> 02:12:22.719]  You know, I don't look like Kate Upton.
[02:12:23.019 --> 02:12:25.180]  So, good points.
[02:12:25.880 --> 02:12:28.241]  I appreciate you calling in.
[02:12:28.281 --> 02:12:30.322]  I better not make Kate Upton jokes.
[02:12:33.903 --> 02:12:34.404]  Never mind.
[02:12:34.684 --> 02:12:37.847]  Let's just go ahead and talk to Eric in Pennsylvania.
[02:12:37.887 --> 02:12:38.148]  No, no, no.
[02:12:38.168 --> 02:12:38.448]  Wait, wait.
[02:12:38.728 --> 02:12:39.349]  He wasn't next.
[02:12:39.409 --> 02:12:40.050]  I apologize.
[02:12:40.911 --> 02:12:47.958]  Frank on Obamacare listening on 840 AM KCBC in Cali.
[02:12:47.998 --> 02:12:48.759]  You're on the air, Frank.
[02:12:48.779 --> 02:12:49.300]  Thanks for holding.
[02:12:49.844 --> 02:12:50.364]  How you doing?
[02:12:50.405 --> 02:12:51.706]  First time caller, Alex.
[02:12:52.006 --> 02:12:57.671]  First thing, you're the greatest American I've ever known, and my prayers are with you for you and your warriors.
[02:12:57.711 --> 02:12:59.733]  Oh my goodness, please, come on!
[02:13:00.213 --> 02:13:01.975]  We have nothing to fear but fear itself.
[02:13:02.275 --> 02:13:02.775]  Obamacare.
[02:13:02.795 --> 02:13:04.277]  HR-3200-1001 speaks of this implantable chip.
[02:13:08.500 --> 02:13:12.662]  It's gonna have your name, your phone number, your bank account, your dog's middle name.
[02:13:13.263 --> 02:13:14.363]  Well, let's be technical.
[02:13:14.443 --> 02:13:17.144]  It does fund in Obamacare.
[02:13:17.164 --> 02:13:28.130]  It cuts funding for all the surgeries and stuff you need and lets government tell your doctors what to do and is written by insurance companies to jack up prices and cut quality of care and bring in the death panels, which they now admit they have.
[02:13:28.410 --> 02:13:31.952]  But it does fund implantable microchips in the body.
[02:13:32.412 --> 02:13:33.693]  Yeah, and another thing, our brains are also...
[02:13:52.346 --> 02:14:03.063]  Well, I mean to be specific, DARPA admits for about 50 years they can put out different wavelengths that calm people or make them agitated.
[02:14:04.742 --> 02:14:05.022]  I don't
[02:14:24.392 --> 02:14:35.463]  That had a synthetic biological nanotech engineered virus, which they already have, that goes in and destroys areas of the cerebral cortex associated with resistance.
[02:14:36.064 --> 02:14:38.046]  And they call that the anti-stress vaccine.
[02:14:38.486 --> 02:14:45.713]  You know, if you watch the lobotomized biological androids in Disney's The Black Hole, they're not having any anxiety.
[02:14:46.494 --> 02:14:47.735]  Because they've been lobotomized.
[02:14:47.755 --> 02:14:53.802]  I mean, if you watch the one who flew over the cuckoo's nest that accurately shows what a lobotomy is like, these are more of a slight lobotomy.
[02:14:54.442 --> 02:15:01.790]  And there's evidence they've already been testing it on the public, where people just can't get upset, but they can still be ordered around and told what to do.
[02:15:02.290 --> 02:15:05.452]  But the public's already like that without the brain-eating vaccine, as I dub it.
[02:15:05.692 --> 02:15:08.333]  I'll have a whole video on that, just Google brain-eating vaccine.
[02:15:08.693 --> 02:15:11.514]  They're already like that to a great extent, just from TV and culture.
[02:15:11.734 --> 02:15:28.422]  They're taught to shuffle around, you know, just kind of muffling, stumbling through life, because they've been spectators their whole life, wired like Plato's Allegory of the Cave to just watch the images on the wall, not to actually be part of the real world.
[02:15:29.563 --> 02:15:29.723]  Wow.
[02:15:31.030 --> 02:15:32.451]  Alright, uh, that's it, man.
[02:15:32.471 --> 02:15:33.332]  Could I plug a book?
[02:15:33.412 --> 02:15:34.012]  Is that possible?
[02:15:34.072 --> 02:15:34.412]  Absolutely.
[02:15:34.432 --> 02:15:35.053]  You're on the air, brother.
[02:15:35.073 --> 02:15:35.813]  We don't screen your calls.
[02:15:35.833 --> 02:15:36.194]  Alright, man.
[02:15:36.454 --> 02:15:44.239]  Conspiracy101, uh, Amazon.com has a list of everything that you need to get started and find out the truth.
[02:15:44.299 --> 02:15:44.519]  Sure.
[02:15:44.559 --> 02:15:46.461]  Are you listening to us on 840 AM right now?
[02:15:46.861 --> 02:15:47.641]  You got it, brother.
[02:15:48.242 --> 02:15:48.922]  Well, that's awesome.
[02:15:48.962 --> 02:15:50.643]  I thought they were only carrying us on the weekends.
[02:15:51.184 --> 02:15:53.585]  No, they got you, uh, 9 to 12, man.
[02:15:53.686 --> 02:15:56.688]  And right now, that's all I can afford, and I'm so happy to hear.
[02:15:56.708 --> 02:15:58.549]  Yeah, that's a big station.
[02:15:59.181 --> 02:16:01.162]  Yeah, it's great, man.
[02:16:20.729 --> 02:16:21.270]  Orlando.
[02:16:21.290 --> 02:16:22.431]  We were on there one year.
[02:16:23.091 --> 02:16:28.676]  The station went from like number eight or nine in the ratings to number one with my show.
[02:16:29.016 --> 02:16:29.977]  And Man Cow before me.
[02:16:30.017 --> 02:16:30.798]  They put us both on.
[02:16:31.198 --> 02:16:32.519]  And then they just changed formats.
[02:16:33.100 --> 02:16:39.685]  And it's like being number one on a station up against 50,000 waters, a 10,000 water.
[02:16:39.705 --> 02:16:41.067]  And I've done that over and over again.
[02:16:41.747 --> 02:16:44.730]  It's like being number one is not enough, folks.
[02:16:44.930 --> 02:16:47.913]  I just I'm not like wanting to beat Rush Limbaugh either.
[02:16:48.893 --> 02:16:50.755]  It's just that we destroyed him.
[02:16:51.116 --> 02:16:52.257]  And it was in the news.
[02:16:52.337 --> 02:16:57.082]  It was in radio magazines that I've gone up against Limbaugh on purpose.
[02:16:57.102 --> 02:17:00.225]  This was the slot I was offered in 1998.
[02:17:00.425 --> 02:17:03.328]  They said, you want to go weekdays on this little network?
[02:17:03.628 --> 02:17:04.489]  We're putting you out here.
[02:17:04.509 --> 02:17:05.470]  That's where we have a slot.
[02:17:05.970 --> 02:17:08.773]  And I went up against Rush Limbaugh and they said, yes.
[02:17:09.774 --> 02:17:11.174]  And so that's why I'm there.
[02:17:11.675 --> 02:17:15.556]  I wanted to be on at night, quite frankly, because I kind of wake up at night.
[02:17:16.056 --> 02:17:24.158]  But I mean, I've been up against Limbaugh toe-to-toe, well, hundreds of times because, you know, stations come and go over the years.
[02:17:24.198 --> 02:17:31.640]  But I mean, there are at least more than 20 occasions that we have come up to him in the ratings or destroyed him.
[02:17:32.661 --> 02:17:33.561]  And again,
[02:17:34.813 --> 02:17:37.615]  I'm not trying to destroy him physically, get him off the air.
[02:17:37.916 --> 02:17:42.059]  It's just that I will defeat Rush Limbaugh in the free market of ideas.
[02:17:42.379 --> 02:17:47.183]  People like this show more than his, and I'm on a little radio network that's now got 1,400 affiliates.
[02:17:47.203 --> 02:17:48.765]  Not my show, but Genesis has 1,400.
[02:17:49.165 --> 02:17:51.527]  That's a conservative number, by the way.
[02:17:52.027 --> 02:17:52.888]  So we're not a little network.
[02:17:52.928 --> 02:17:53.689]  We were a little network.
[02:17:53.749 --> 02:17:54.649]  It's the American dream.
[02:17:54.830 --> 02:17:55.510]  It's the idea.
[02:17:55.790 --> 02:17:58.152]  People want hardcore libertarian patriot news.
[02:17:58.493 --> 02:17:59.734]  They want it unvarnished.
[02:18:00.274 --> 02:18:01.034]  And they get it here.
[02:18:01.234 --> 02:18:05.256]  And I will destroy all the competition if I'm put on a level playing field.
[02:18:05.496 --> 02:18:07.557]  In fact, on a stilted playing field, I'll beat them.
[02:18:07.777 --> 02:18:08.958]  But I've never given that chance.
[02:18:08.978 --> 02:18:10.699]  Because the stations always sell.
[02:18:11.579 --> 02:18:12.559]  Thank you so much, Frank.
[02:18:12.719 --> 02:18:15.000]  Spread the word to all the 840 listeners.
[02:18:15.020 --> 02:18:20.523]  Tell everybody, on every station you're listening to us, tell people to tune in to your local AM and FM's right now.
[02:18:21.403 --> 02:18:23.024]  Let's go take a quick call here.
[02:18:23.084 --> 02:18:24.885]  Bruce in Michigan, you're on the air.
[02:18:24.965 --> 02:18:25.525]  Thanks for holding.
[02:18:26.385 --> 02:18:29.487]  Hi, I have two practical problems.
[02:18:29.547 --> 02:18:31.207]  I wonder if you have answers to them?
[02:18:31.768 --> 02:18:32.188]  Sure, brother.
[02:18:32.228 --> 02:18:32.968]  I'll try.
[02:18:34.029 --> 02:18:38.251]  I got a letter in the mail from the Department of Health and Human Services, U.S.
[02:18:38.311 --> 02:18:39.011]  Public Health.
[02:18:39.151 --> 02:18:41.452]  It's a RTI Project 12800.
[02:18:41.492 --> 02:18:50.377]  It says that I've been chosen among 200,000 people randomly by the Research Triangle Institute for a
[02:18:51.104 --> 02:18:53.125]  National Study on Health-Related Issues.
[02:18:53.145 --> 02:18:58.728]  An interviewer will come, I'm reading these three paragraphs real quick here, and show you their ID card.
[02:18:58.768 --> 02:19:00.108]  Her name is Jill Blondin.
[02:19:00.468 --> 02:19:02.670]  It shows a facsimile of the ID card.
[02:19:03.530 --> 02:19:12.574]  You do not have to participate in this, but then it says in great big black writing here, every person who chooses to complete the interview will receive $30 in cash.
[02:19:14.841 --> 02:19:18.382]  All the information is confidential, assured by federal law, blah, blah, blah, blah.
[02:19:18.722 --> 02:19:20.182]  I wonder, what the heck is this thing?
[02:19:21.203 --> 02:19:22.723]  Should I just keep them out of the house?
[02:19:23.183 --> 02:19:29.605]  What this is, and the people involved in it don't even know this, but RAND Corporation's put out the plans, others have put out similar plans.
[02:19:30.125 --> 02:19:35.006]  They're sending now monthly censuses to some businesses, yearly to everybody else.
[02:19:36.707 --> 02:19:37.728]  It's not every decade.
[02:19:37.808 --> 02:19:38.949]  It's hundreds of questions.
[02:19:39.270 --> 02:19:40.070]  How many guns?
[02:19:40.130 --> 02:19:40.931]  How many toilets?
[02:19:41.312 --> 02:19:43.734]  I'm going to come back to you and finish answering your other question.
[02:19:44.395 --> 02:19:46.457]  But they've got all these corporations too.
[02:19:46.917 --> 02:19:49.139]  Just where you're constantly having your door knocked on.
[02:19:49.439 --> 02:19:51.802]  You're constantly... We're here to talk to you.
[02:19:51.842 --> 02:19:54.785]  We're here to... And then they file it and send it off to the feds.
[02:19:56.132 --> 02:20:02.696]  There's a huge and hushed up conspiracy going on that's about to turn your lives upside down in the coming few months.
[02:20:17.464 --> 02:20:20.545]  Unbelievably, the media are keeping quiet about this.
[02:20:21.165 --> 02:20:27.028]  I'm sure they know it, but they probably know that revealing it on TV will generate mass hysteria and chaos.
[02:20:27.848 --> 02:20:38.392]  But I believe you should be informed about it, because when the sinister agenda is finally accomplished and everything unravels, only those who know this secret info will survive and thrive.
[02:20:39.072 --> 02:20:43.194]  Go to 123conspiracy.com right now to see the truth.
[02:20:43.934 --> 02:20:52.097]  The video at 123conspiracy.com reveals the real, secret reason why Obama is after your guns and ammo.
[02:20:52.597 --> 02:20:56.038]  And it's not just in response to mass murders or preparing for war.
[02:20:56.458 --> 02:20:58.419]  It's something much darker.
[02:20:58.899 --> 02:21:04.181]  Go watch the video now at 123conspiracy.com before they shut it down.
[02:21:04.581 --> 02:21:08.002]  Again, that's 123conspiracy.com.
[02:21:08.643 --> 02:21:12.644]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:21:13.405 --> 02:21:15.527]  I want you to know some very important information.
[02:21:16.427 --> 02:21:24.774]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:21:25.394 --> 02:21:30.318]  Now, 27 years later, Carnivora capsules are used around the world to keep people healthy.
[02:21:30.936 --> 02:21:41.907]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:21:42.308 --> 02:21:49.315]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:21:49.995 --> 02:21:54.259]  Call 1-866-VENUSFLY or order from carnivora.com.
[02:21:54.299 --> 02:21:57.461]  That's C-A-R-N-I-V-O-R-A dot com.
[02:21:57.902 --> 02:22:04.848]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[02:22:05.148 --> 02:22:06.149]  Protect your immune system.
[02:22:06.429 --> 02:22:07.470]  It's the only one you've got.
[02:22:07.970 --> 02:22:09.591]  Introducing Pro-1.
[02:22:09.872 --> 02:22:13.374]  All of your filtration in one system, portable, on-the-go.
[02:22:13.514 --> 02:22:17.898]  No more do you have two or three filters to just reduce sodium fluoride.
[02:22:18.058 --> 02:22:24.043]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:22:24.163 --> 02:22:34.931]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[02:22:35.131 --> 02:22:37.834]  It is the only one that does it and out of the gates!
[02:22:37.994 --> 02:22:41.457]  We have it discounted at 10% off with promo code WATER.
[02:22:41.637 --> 02:22:56.370]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[02:22:56.570 --> 02:22:58.614]  And sodium hexafluorosilicate.
[02:22:58.934 --> 02:23:04.243]  Get your Pro-Pure with the new Pro-1 filters today at infowarstore.com or by calling 888-253-3139.
[02:23:07.848 --> 02:23:09.049]  Hi, my name is Steven Heuer.
[02:23:09.209 --> 02:23:12.391]  As a degreed nutritionist, my first priority is for you to get healthy.
[02:23:12.631 --> 02:23:17.294]  That won't happen if I make wrong recommendations or cause you to spend money on supplements you don't need.
[02:23:17.574 --> 02:23:23.557]  After 20 years working with thousands of products and thousands of people, I know, for the most part, what does and does not work.
[02:23:23.918 --> 02:23:29.541]  One World Whey is the first and only unheated whey protein powder from grass-fed cows on the market.
[02:23:29.701 --> 02:23:32.943]  It retains substances that no other whey protein powder has.
[02:23:33.343 --> 02:23:33.943]  We're good to go!
[02:24:02.353 --> 02:24:03.673]  One World Way dot com.
[02:24:03.713 --> 02:24:04.774]  That's One World.
[02:24:05.134 --> 02:24:06.814]  W-H-E-Y dot com.
[02:24:09.455 --> 02:24:11.656]  He's the T-Rex of political talk.
[02:24:12.216 --> 02:24:15.097]  Alex Jones on the GCN Radio Network.
[02:24:20.538 --> 02:24:22.699]  Yeah, the truth is they call it services.
[02:24:23.709 --> 02:24:30.816]  Man, they send you letters, and all these different agencies do, just trying to scare you into answering all their questions.
[02:24:30.836 --> 02:24:39.725]  And they've got all these private corporations going around, and now they've got FEMA Corps, these young college and high school students that can't get jobs, paid.
[02:24:40.922 --> 02:24:46.065]  In many cases, coming to your door, asking you creepy questions, then going back and reporting to the cops on you.
[02:24:47.186 --> 02:24:53.149]  I mean, they've got the doctors and the public schools on record asking the kids, what guns do your parents have?
[02:24:53.209 --> 02:24:54.410]  That's in the news again today.
[02:24:55.631 --> 02:24:58.913]  Every authoritarianism that we've seen around the world is coming here.
[02:25:00.354 --> 02:25:02.215]  And you know we do it bigger and better in America.
[02:25:02.575 --> 02:25:03.515]  Boy, let me tell you.
[02:25:04.356 --> 02:25:06.337]  But I don't know the particular group you're talking about.
[02:25:06.397 --> 02:25:07.498]  It brings a little bit of a bell.
[02:25:08.178 --> 02:25:09.159]  Most of these people
[02:25:10.737 --> 02:25:18.781]  are literally just doing a job contracted by the government as that letter said and that they they think they're out helping people.
[02:25:20.142 --> 02:25:34.730]  But sometimes though they send another group to to go match up people that are on disability or other issues to see if you've been telling the truth and the person coming to interview you doesn't even know why they're coming.
[02:25:34.750 --> 02:25:35.730]  They're compartmentalized.
[02:25:35.790 --> 02:25:36.911]  In fact most cases they are.
[02:25:37.391 --> 02:25:38.452]  So as a rule
[02:25:40.193 --> 02:25:41.995]  I don't talk to anybody.
[02:25:42.415 --> 02:25:45.718]  Police come to my door, and they say, open the door, and I'll say, what's it about?
[02:25:46.719 --> 02:25:50.802]  And then if they say, we believe there's a robber in the area, have you seen anybody?
[02:25:51.262 --> 02:25:53.024]  And I'll say, nope, I have a good day.
[02:25:53.464 --> 02:25:56.507]  Now if they say, your dog's running down the street, I'll say, oh, thank you, and open the door.
[02:25:57.708 --> 02:26:02.712]  If bureaucrats come here, I'm Secret Service, FBI, I just say, I'm not talking to you.
[02:26:02.732 --> 02:26:05.574]  You guys have such a history of lying and setting people up.
[02:26:05.894 --> 02:26:07.636]  Well, is this true or is this not true?
[02:26:08.276 --> 02:26:09.197]  I'm not talking to you.
[02:26:10.714 --> 02:26:13.537]  I've actually before to the FBI said, see my hand?
[02:26:13.877 --> 02:26:14.538]  Talk to it.
[02:26:14.558 --> 02:26:16.399]  We're going to get a subpoena.
[02:26:16.860 --> 02:26:17.280]  Bring it.
[02:26:18.001 --> 02:26:19.142]  Talk to my hand.
[02:26:19.462 --> 02:26:23.085]  Then I go, hey, you know the government ships in the narcotics and I follow them out to their car.
[02:26:24.036 --> 02:26:30.057]  And I stand there as they get in the car and drive off, and I'm just like, you know, take some cancer viruses, government loves you!
[02:26:30.077 --> 02:26:34.158]  You know, because the big lie is, is I know they're probably good guys.
[02:26:34.758 --> 02:26:35.958]  The point is, is I don't care.
[02:26:36.218 --> 02:26:36.658]  I'm done.
[02:26:36.678 --> 02:26:38.238]  I'm not playing games.
[02:26:38.318 --> 02:26:40.659]  I'm not going to play games with the system anymore.
[02:26:41.659 --> 02:26:43.159]  I'm not going to play patty cake anymore.
[02:26:43.559 --> 02:26:52.621]  I know the people running it at the top are a bunch of offshore megabanks that folks are stealing Europeans' pension funds that they paid for, private and public.
[02:26:53.829 --> 02:26:58.471]  I know that the people who work for the government now are going to have their way of life destroyed as well.
[02:26:58.732 --> 02:26:59.892]  So I'm a little bit angry at them.
[02:27:00.272 --> 02:27:03.614]  That they're victims too, and they're acting all high and mighty.
[02:27:03.854 --> 02:27:07.816]  To me, when all I do is study this, I know what I'm talking about.
[02:27:08.156 --> 02:27:14.660]  I can have top professors on from any discipline, and I know the basics of it, and they're always blown away by it.
[02:27:14.920 --> 02:27:16.140]  Not because I'm even that smart.
[02:27:16.741 --> 02:27:23.044]  I decided to become an expert on the world, doesn't mean I don't make a lot of mistakes either, but I try, instead of an expert on football.
[02:27:24.298 --> 02:27:26.659]  Or an expert on how to act cool at a party with the guys.
[02:27:27.099 --> 02:27:28.500]  Or an expert on how to pick women up.
[02:27:28.940 --> 02:27:30.940]  Or an expert on how to go on the best vacations.
[02:27:31.441 --> 02:27:33.401]  I decided my life was going to mean something.
[02:27:34.822 --> 02:27:40.404]  And I was going to really try to figure out how the universe works from my limited temporal perspective.
[02:27:40.944 --> 02:27:41.624]  And I've done it.
[02:27:42.385 --> 02:27:43.345]  And I've made a difference.
[02:27:43.465 --> 02:27:44.566]  And I'm nobody.
[02:27:45.106 --> 02:27:47.407]  I know there are people out there a lot better than I am.
[02:27:47.527 --> 02:27:48.147]  A lot of you are.
[02:27:49.713 --> 02:27:51.353]  I want you to dare to fight tyranny.
[02:27:51.674 --> 02:27:53.074]  I want you to dare to stand up.
[02:27:53.114 --> 02:27:57.275]  I want you to get the new issue of the magazine that has 10 bumper stickers in it.
[02:27:58.495 --> 02:28:03.076]  You can buy the magazine, the new June, July issue at Infowarsstore.com.
[02:28:03.516 --> 02:28:05.957]  I want to change the world for good.
[02:28:06.077 --> 02:28:07.858]  I don't want to just sit here and take it.
[02:28:08.138 --> 02:28:09.418]  Does that answer your question, Bruce?
[02:28:10.538 --> 02:28:13.980]  I think I shouldn't give them an earful, but just say no thank you.
[02:28:14.861 --> 02:28:21.286]  Oh no, if you give them an earful, if it's a bad group, and I don't know this group you mentioned, then they'll come down on you even harder.
[02:28:21.346 --> 02:28:26.850]  It's best to... You have the intel, you give them no intel.
[02:28:27.230 --> 02:28:30.312]  You don't give them anything, and then you move.
[02:28:30.332 --> 02:28:31.893]  I don't mean you physically move.
[02:28:33.134 --> 02:28:34.535]  It's all about movement is life.
[02:28:34.655 --> 02:28:35.636]  Movement is survival.
[02:28:36.217 --> 02:28:39.019]  And so it's always be changing, always be doing new things.
[02:28:39.799 --> 02:28:40.860]  And don't give them power!
[02:28:40.880 --> 02:28:48.948]  If people ever show up acting powerful, they'll try to menace you into groveling, and then that, at like a dog-like level, empowers them to then abuse you.
[02:28:49.408 --> 02:28:49.708]  If you...
[02:28:50.805 --> 02:28:56.727]  Are very firm and very serious with people and tell them you need to move on to a softer target.
[02:28:57.347 --> 02:29:02.409]  Predators will move on to someone who's a victim.
[02:29:02.930 --> 02:29:05.190]  And I'm not saying push them off on the next poor sap.
[02:29:05.570 --> 02:29:07.871]  Try to get other people around you to not be victims.
[02:29:08.131 --> 02:29:10.312]  You know, that's what this broadcast is really all about.
[02:29:10.492 --> 02:29:11.573]  People always ask me, what is it?
[02:29:11.793 --> 02:29:12.193]  And it's hard.
[02:29:12.613 --> 02:29:13.573]  I don't want to be a victim.
[02:29:13.814 --> 02:29:14.814]  I don't want you to be a victim.
[02:29:15.234 --> 02:29:16.595]  I want you to live good.
[02:29:16.935 --> 02:29:18.456]  I want to build a civilization.
[02:29:18.776 --> 02:29:25.061]  Whether you live in Mexico or Germany, whether you live in Japan or South Africa, whether you're black or white, I don't care.
[02:29:25.821 --> 02:29:27.342]  I want you to be empowered.
[02:29:27.582 --> 02:29:34.667]  But when you're not empowered and you're programmed by the globalists, you become my enemy because you are following their programming.
[02:29:35.888 --> 02:29:37.088]  So, that's it.
[02:29:37.229 --> 02:29:39.890]  You either join the human team or you're my enemy.
[02:29:40.491 --> 02:29:41.731]  Because you are my enemy.
[02:29:42.092 --> 02:29:43.293]  They're coming after us.
[02:29:44.315 --> 02:29:47.757]  And I refuse to buy their propaganda.
[02:29:48.418 --> 02:29:49.778]  I've broken with them.
[02:29:51.159 --> 02:29:51.940]  You understand, folks?
[02:29:51.980 --> 02:29:52.860]  And that's a process.
[02:29:53.281 --> 02:29:55.902]  I'm breaking with the New World Order more every day.
[02:29:56.383 --> 02:29:57.403]  That's how we have victory.
[02:29:58.104 --> 02:29:58.984]  We're on the march.
[02:29:59.485 --> 02:30:01.106]  The Empire's on the run.
[02:30:02.026 --> 02:30:04.708]  Alex Jones and the GCN Radio Network.
[02:30:08.926 --> 02:30:12.569]  Are we choosing our own destiny, or has it been pre-selected for us?
[02:30:12.809 --> 02:30:18.072]  As we've moved through history, every great leader has had to understand the potential of information.
[02:30:18.312 --> 02:30:25.877]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[02:30:26.037 --> 02:30:28.099]  From compulsory state education,
[02:30:28.379 --> 02:30:35.263]  To the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[02:30:35.363 --> 02:30:42.327]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[02:30:42.547 --> 02:30:45.429]  All of this is happening so fast, you need to be ahead of the game.
[02:30:45.569 --> 02:30:52.353]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[02:30:52.933 --> 02:30:53.814]  Oh, there's another one!
[02:30:53.854 --> 02:30:55.255]  Another plane just hit!
[02:31:08.664 --> 02:31:10.285]  Introducing Pro-1.
[02:31:10.545 --> 02:31:14.046]  All of your filtration in one system, portable, on-the-go.
[02:31:14.186 --> 02:31:18.588]  No more do you have two or three filters to just reduce sodium fluoride.
[02:31:18.728 --> 02:31:24.710]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:31:24.830 --> 02:31:35.614]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[02:31:35.834 --> 02:31:38.517]  It is the only one that does it, and out of the gates!
[02:31:38.697 --> 02:31:42.140]  We have it discounted at 10% off with promo code WATER.
[02:31:42.320 --> 02:31:57.053]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[02:31:58.154 --> 02:32:04.937]  Get your Pro-Pure with the new Pro-1 filters today at infowarestore.com or by calling 888-253-3139.
[02:32:20.086 --> 02:32:31.257]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[02:32:31.537 --> 02:32:37.763]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[02:32:38.204 --> 02:32:41.147]  You're getting soap products twice as good as what you're using now.
[02:32:41.727 --> 02:32:46.170]  This is an amazing deal and you will love the way real soap makes your skin feel.
[02:32:46.411 --> 02:32:53.476]  Call 1-800-340-7091 or visit www.5starsoap.com.
[02:32:53.776 --> 02:32:57.859]  Alex and his staff have used these earth-friendly pure soaps for years.
[02:32:58.420 --> 02:33:03.263]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[02:33:19.605 --> 02:33:25.932]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:26.032 --> 02:33:27.354]  Ladies and gentlemen,
[02:33:41.161 --> 02:33:42.783]  Thank you so much for joining us.
[02:33:42.843 --> 02:33:44.986]  We have somebody who has courage on the line.
[02:33:45.887 --> 02:33:58.862]  He's told the press that everybody else got the blind copy email, the close friends of the associate editor of Rolling Stone, Michael Hastings, everybody that got the email, where he was basically panicked, saying, I'm going under the radar.
[02:33:59.463 --> 02:34:01.144]  I'm going into hiding, basically.
[02:34:01.524 --> 02:34:02.984]  They may raid our offices.
[02:34:03.644 --> 02:34:08.466]  They're coming and talking to friends and family, which has been confirmed, and the FBI's been saying they didn't.
[02:34:08.746 --> 02:34:09.726]  That's really creepy.
[02:34:10.086 --> 02:34:16.588]  And then his car blows up, and from a lot of the military experts we've had on, they say it looks like a car bomb.
[02:34:17.609 --> 02:34:22.030]  You get the former National Security Advisor to three administrations.
[02:34:22.110 --> 02:34:24.731]  Richard Clark comes out and says, well, there is remote controlling.
[02:34:25.071 --> 02:34:25.291]  I don't
[02:34:46.670 --> 02:34:48.051]  That, hey, we should look at this.
[02:34:48.091 --> 02:34:48.851]  I said, I don't know.
[02:34:48.932 --> 02:34:51.994]  That Wednesday after it happened, the day after, I said, I don't know.
[02:34:52.354 --> 02:34:57.617]  But if he was working on a big story, a lot of governments go after people.
[02:34:57.637 --> 02:34:59.118]  Private corporations go after people.
[02:34:59.398 --> 02:35:01.540]  Journalists have always been targeted for hundreds of years.
[02:35:02.100 --> 02:35:03.941]  So to say, oh, it's ridiculous.
[02:35:03.981 --> 02:35:04.882]  Nobody's been targeted.
[02:35:05.202 --> 02:35:09.585]  When I've known journalists like Pulitzer Prize winner Gary Webb, they shot twice in the head.
[02:35:10.125 --> 02:35:14.188]  And he said he was getting death threats and that he wouldn't kill himself on my show.
[02:35:14.308 --> 02:35:14.909]  And they killed him.
[02:35:15.590 --> 02:35:16.886]  The DC Madam, same thing!
[02:35:17.955 --> 02:35:20.397]  And so, this man has a lot of courage.
[02:35:20.477 --> 02:35:34.906]  Staff Sergeant Joe Biggs told Fox News' Megyn Kelly that something didn't feel right, and he went on in an RT article that we have on Infowars.com, Michael Hastings' wife vows to take down whoever did this.
[02:35:34.986 --> 02:35:37.628]  That's a quote, and that's pretty bombshell.
[02:35:37.688 --> 02:35:47.535]  So he joins us now, and I think the best place to start was who Michael Hastings was, how Staff Sergeant Biggs points out in the quotes here that, hey, if this happened to me,
[02:35:48.275 --> 02:35:49.777]  Well, thanks for having me on.
[02:35:49.797 --> 02:35:53.860]  Alright, well, you know, like you said, back in 2008, I was deployed in Coast Province in Afghanistan, and my commander,
[02:36:16.766 --> 02:36:28.172]  He pulled me into his office and he's like, well, we're going to have two embedded journalists, a photographer and a, well, a photographer and a journalist, and they're going to follow you around for the next week or so.
[02:36:28.192 --> 02:36:31.553]  The next week or so turned into almost about three months.
