[00:00:03.433 --> 00:00:05.462]  You're listening to GCN.
[01:30:41.615 --> 01:30:44.338]  There are no hidden fees and no contracts.
[01:30:44.558 --> 01:30:45.518]  You'll save thousands.
[01:30:45.759 --> 01:30:48.821]  Plus, you're protected by their 100% money-back guarantee.
[01:30:49.161 --> 01:30:52.224]  Protect yourself against home invasions and break-ins.
[01:30:52.604 --> 01:30:56.527]  Order your SimpliSafe system now and receive a wireless keychain remote.
[01:30:56.787 --> 01:30:58.708]  A $25 gift, free.
[01:30:59.128 --> 01:31:01.749]  So don't waste your time dealing with scum.
[01:31:02.110 --> 01:31:08.793]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[01:31:10.003 --> 01:31:11.624]  Introducing Pro-1.
[01:31:11.884 --> 01:31:15.387]  All of your filtration in one system, portable, on-the-go.
[01:31:15.527 --> 01:31:19.950]  No more do you have two or three filters to just reduce sodium fluoride.
[01:31:20.070 --> 01:31:26.054]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:31:26.194 --> 01:31:36.962]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[01:31:37.202 --> 01:31:39.784]  It is the only one that does it and out of the gate.
[01:31:40.024 --> 01:31:43.466]  We have it discounted at 10% off with promo code WATER.
[01:31:43.666 --> 01:32:00.657]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:32:00.978 --> 01:32:06.301]  Get your ProPure with the new Pro1 filter today at InfoWarsTore.com or by calling 888-253-3139.
[01:32:10.293 --> 01:32:15.394]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[01:32:15.754 --> 01:32:24.236]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[01:32:24.656 --> 01:32:31.957]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[01:32:32.477 --> 01:32:39.859]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[01:32:40.379 --> 01:32:43.780]  I personally store and use their high-quality products.
[01:32:44.340 --> 01:32:47.960]  It tastes great, and it's easy to store for up to 25 years.
[01:32:48.521 --> 01:32:55.102]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[01:32:55.662 --> 01:33:02.403]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[01:33:02.863 --> 01:33:06.904]  It is essential to prepare with My Patriot Supply today.
[01:33:17.495 --> 01:33:26.022]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones on the GCN Radio Network.
[01:33:30.245 --> 01:33:35.329]  Folks, Aaron Klein, syndicated talk show host out of WABC New York, biggest station in the country.
[01:33:35.349 --> 01:33:37.991]  Investigative journalist, yeah.
[01:33:39.073 --> 01:33:51.876]  I hear my show rebroadcast on local stations at night, sometimes when I'm in the car, and I hear it and it sounds crazy, and then I sit there in the car with my children and my wife driving somewhere and I realize, this is really happening.
[01:33:53.396 --> 01:33:55.276]  I mean, I wish I was exaggerating.
[01:33:55.377 --> 01:34:00.958]  I wish that I hadn't read all their manuals and training books and admissions like Aaron Klein has done.
[01:34:00.978 --> 01:34:06.739]  That's when I read his book last year when he was on, it was so powerful because it was just quoting them.
[01:34:08.171 --> 01:34:11.252]  That's how we knew what Obama would do six years ago with Obama deception.
[01:34:12.612 --> 01:34:15.652]  That's how we knew what he would do a year ago.
[01:34:15.772 --> 01:34:19.833]  Because... Because these are authoritarians.
[01:34:19.853 --> 01:34:20.793]  These are bad guys.
[01:34:20.893 --> 01:34:22.453]  And they know they're bad guys.
[01:34:23.374 --> 01:34:36.716]  I can't tell you how many times I've had a professor or a fake environmentalist or one of these people at a counter rally or an event I met walk over when there's no camera around and grab him by the arm and say, when we take over, buddy, you're dead.
[01:34:37.725 --> 01:34:38.985]  And I go, I thought you're like a liberal.
[01:34:39.005 --> 01:34:40.246]  And you're like, you know who we are!
[01:34:40.266 --> 01:34:42.266]  I mean, it's crazy.
[01:34:42.566 --> 01:34:46.287]  And I've had guests here that I'm not going to say their names, who are quote, liberal.
[01:34:46.787 --> 01:34:49.067]  And I've gone out to dinner with them and they start drinking repeatedly.
[01:34:49.087 --> 01:34:52.208]  And they start saying, look, when we take over, we're going to kill everybody.
[01:34:52.228 --> 01:34:58.149]  Remember Larry Grathwald, the FBI informant, the Special Forces guy, who was in the weather room with the Ayers folks.
[01:34:58.649 --> 01:35:00.250]  And they said, we're going to bankrupt America.
[01:35:00.270 --> 01:35:02.410]  We're going to bring in socialism, make everybody collective.
[01:35:02.690 --> 01:35:06.731]  And then we're going to put 50 million people in camps and kill at least 25 million of them.
[01:35:07.625 --> 01:35:09.326]  Now look, I get up here and I say all this.
[01:35:10.026 --> 01:35:12.987]  Ladies and gentlemen, I'm not even saying they'll be able to do this.
[01:35:13.687 --> 01:35:16.108]  But they have us under collectivism already.
[01:35:16.148 --> 01:35:20.910]  They have 50 million people on food stamps, 101 million on food assistance.
[01:35:21.670 --> 01:35:24.111]  This is their plan under Cloward and Piven.
[01:35:24.131 --> 01:35:28.053]  That's just a regurgitation of older plans of enslavement.
[01:35:29.016 --> 01:35:32.098]  And Aaron in his new book that everyone needs to read.
[01:35:32.118 --> 01:35:37.681]  You need to get this to all of the progressives, the authoritarians, you know, who aren't in the cult.
[01:35:38.142 --> 01:35:42.564]  You've got outer party members of liberalism who really mean well and really buy into the bull.
[01:35:42.584 --> 01:35:48.768]  They're going to get free health care and Obama loves the children and wants the gay people live in peace and blah blah blah.
[01:35:48.788 --> 01:35:49.749]  That's all window dressing.
[01:35:50.029 --> 01:35:51.330]  The inner party members
[01:35:52.250 --> 01:35:56.338]  In their own writings are the most control freak, vicious authoritarians.
[01:35:56.358 --> 01:36:00.526]  What did the New York Times senior writer, former head of the Washington Post say yesterday?
[01:36:00.746 --> 01:36:04.373]  That Obama is the biggest control freak, biggest authoritarian they've ever seen.
[01:36:05.421 --> 01:36:06.642]  They're arresting reporters.
[01:36:06.682 --> 01:36:08.043]  They're persecuting the Tea Party.
[01:36:08.264 --> 01:36:10.065]  They're going after everybody.
[01:36:10.105 --> 01:36:18.092]  They're telling Catholic priests and preachers and rabbis, any religious leader, you're not allowed to minister even as a volunteer during the shutdown.
[01:36:18.292 --> 01:36:22.636]  They're not letting service animals come and help people that are hurt at veterans memorials.
[01:36:23.017 --> 01:36:24.778]  They're saying no visitors, can't help the veterans.
[01:36:25.119 --> 01:36:27.561]  They're not letting veterans get into Arlington Cemetery now.
[01:36:28.277 --> 01:36:30.359]  That's the new announcement up on InfoWars.com.
[01:36:30.820 --> 01:36:32.141]  And Aaron, here's what I'm asking.
[01:36:32.382 --> 01:36:33.563]  Because you're a really smart guy.
[01:36:33.583 --> 01:36:35.905]  You just crystallized everything two minutes earlier.
[01:36:35.946 --> 01:36:36.526]  I respect you.
[01:36:38.328 --> 01:36:39.349]  Are they power mad?
[01:36:39.429 --> 01:36:41.051]  Or is there a method to this madness?
[01:36:41.392 --> 01:36:44.495]  Why are they so arrogant now?
[01:36:44.915 --> 01:36:46.998]  Are they trying to cause a revolt or something?
[01:36:48.072 --> 01:36:51.416]  Yeah, I believe there are several things going on here at the same time.
[01:36:51.456 --> 01:37:00.146]  First, I don't think that Obama in his head actually thinks that he's doing this, and by this I mean transforming America basically into a socialist-style entity.
[01:37:00.988 --> 01:37:06.233]  I don't think that he believes he's doing this for evil purposes or to harm Americans.
[01:37:06.253 --> 01:37:20.127]  I actually think that he, and so many in the progressive establishment, truly believe that their agenda, truly believe that their ideas for America, for a larger federal government, for basically an expansive
[01:37:20.547 --> 01:37:20.928]  I think so.
[01:37:41.510 --> 01:37:50.154]  Actually, you mentioned that there are some within the progressive movement, and many really across the political spectrum, by the way, who are furious at this.
[01:37:50.435 --> 01:37:51.415]  I can confirm that.
[01:37:51.615 --> 01:38:01.180]  I personally heard from some key progressive leaders who read the book, read Impeachable Offenses, and they agree with about half of what is in the book.
[01:38:02.865 --> 01:38:15.712]  The chapters on surveillance, on the emerging surveillance regime, on the NSA, on the basically illegal war in Libya that first toppled Gaddafi's regime.
[01:38:15.732 --> 01:38:19.154]  Sure, but Aaron, that's the useful idiot that mean well.
[01:38:19.714 --> 01:38:25.776]  Like, like, like Governor Brown, who really thinks turning it into Mexico and legalizing the illegals is a nice thing to do.
[01:38:25.836 --> 01:38:30.978]  And, you know, he banned NDAA in the state and signed the bill because he's probably not an evil guy.
[01:38:30.998 --> 01:38:33.319]  He, like Jimmy Carter, he really believes this.
[01:38:33.359 --> 01:38:36.801]  But listen, listen, I've, I've read their documents.
[01:38:36.841 --> 01:38:39.622]  Look, look at the article out of the New Republic.
[01:38:40.302 --> 01:38:46.149]  Calling for Obama to basically take over Congress like Yeltsin did the Duma in 1991.
[01:38:46.650 --> 01:38:53.559]  I mean certainly, are you saying you haven't run into the progressives that are really hardcore communists and talk about how they just want to take over?
[01:38:54.727 --> 01:38:57.108]  I know I certainly have run into a lot of them.
[01:38:57.128 --> 01:39:02.009]  Some of them agree with some of what's in the book, but certainly the agenda is just that.
[01:39:02.089 --> 01:39:03.369]  It's to take over.
[01:39:03.770 --> 01:39:19.094]  If you would have told me a few years ago, but actually you were talking about this for a long time, but I was a kid, I was like in high school in the 1990s, and somebody would have come to me and said that the United States government, for example,
[01:39:19.893 --> 01:39:24.175]  Is arming Al-Qaeda our most deadly, dangerous adversary?
[01:39:24.415 --> 01:39:25.295]  I would call you crazy.
[01:39:25.315 --> 01:39:26.916]  I would say you're a conspiracy theorist.
[01:39:26.976 --> 01:39:29.917]  I would say that's absolute lunacy.
[01:39:29.957 --> 01:39:30.958]  Who could believe such a thing?
[01:39:30.998 --> 01:39:34.699]  Well, in the book I document just that.
[01:39:34.859 --> 01:39:38.841]  And I use the word document in a very direct and deliberate way.
[01:39:38.861 --> 01:39:42.923]  Because there's a lot of documentation and footnotes of the United States.
[01:39:43.223 --> 01:39:46.824]  In fact, I'm talking here about the real Benghazi scandal.
[01:39:47.264 --> 01:39:49.584]  It's not about edited talking points.
[01:39:49.904 --> 01:39:54.085]  It's not about lies over a Mohammed video, which within itself should be a scandal.
[01:39:54.425 --> 01:40:07.868]  It's about what was going on inside that Benghazi facility, which was transferring arms to the jihadist-led rebels, first in Libya, then trying to collect the weapons, and now sending weapons to the jihadist-led rebels.
[01:40:08.368 --> 01:40:10.589]  That include Al-Qaeda in Syria.
[01:40:10.649 --> 01:40:21.615]  So there's no question, we are pretty much at this point, during Benghazi it was secretive, now we're openly arming Al-Qaeda-led rebels throughout the Middle East and North Africa.
[01:40:21.656 --> 01:40:29.860]  And the question we have to ask, and maybe this can answer your larger question of what is the ultimate agenda, the question we have to ask is why?
[01:40:29.940 --> 01:40:33.142]  Why in the world are we arming, are we putting Al-Qaeda on steroids?
[01:40:33.542 --> 01:40:37.905]  Why in the world are we giving Al-Qaeda weapons that are now proliferating all over the place?
[01:40:37.925 --> 01:40:41.167]  Because they plan to turn the whole Middle East and North Africa over to them.
[01:40:41.187 --> 01:40:43.529]  Look at his brother Odinga's World Net Daily is broken.
[01:40:44.410 --> 01:40:53.476]  On record, bringing in all the Al-Qaeda people out of, you know, just north there, out of Somalia, and actually trying to turn all of Africa over to them.
[01:40:53.976 --> 01:41:01.922]  Maybe there's something to the fact that Obama really is actually not even using these people, but actually might be with them.
[01:41:02.928 --> 01:41:03.848]  He might be with them.
[01:41:03.888 --> 01:41:14.892]  You can look at his larger, let's say, Islamic background growing up in Indonesia, although, you know, it's hard to hold against him where he was brought against his will as a kid.
[01:41:15.372 --> 01:41:20.454]  But you could also look, of course, at his church of 20-something years, which was not ordinary Christianity.
[01:41:20.474 --> 01:41:27.376]  It was black liberation theology allied basically with Islamist ideology.
[01:41:27.896 --> 01:41:32.430]  With the nation of Islam, but I see a lot of financial interest here.
[01:41:32.510 --> 01:41:33.894]  For example, in Syria...
[01:41:34.522 --> 01:41:36.202]  There's a key pipeline.
[01:41:37.143 --> 01:41:43.884]  We're arming Al-Qaeda in the very swaths of territory now that a lot of the fighting against Bashar al-Assad's regime is going on.
[01:41:43.904 --> 01:41:58.627]  There's a key pipeline that, on the one hand, Qatar and Kuwait and Saudi Arabia and the so-called moderate Arab regimes, let's say the Sunni axis, is trying to build, but Bashar al-Assad rejected it.
[01:41:58.707 --> 01:42:02.188]  And at about the same time he rejected it, that's when the insurgency
[01:42:02.808 --> 01:42:03.349]  We're good to go.
[01:42:24.568 --> 01:42:33.194]  Suddenly, when Muammar Gaddafi refused to do business with this kind of pipeline, that's when the revolution started in Libya.
[01:42:33.254 --> 01:42:44.041]  So I think that there are a lot of financial interests here that really need to be probed that a lot of people don't talk about when it comes to the real Benghazi scandal, which is arming our jihadist enemies.
[01:42:46.676 --> 01:43:00.511]  What do you think, from researching it, it's in your book, the strategy is though, how do they think they would get away, going back three years ago, getting to accelerate the arming of the most radical Sunni Muslims out of Qatar and Saudi Arabia and other areas?
[01:43:00.951 --> 01:43:04.255]  How do they think they'd get away with this politically?
[01:43:04.335 --> 01:43:04.635]  Because...
[01:43:05.663 --> 01:43:07.345]  They tried to deny it for a while.
[01:43:08.105 --> 01:43:14.151]  Now, in the last year or so, the Council on Foreign Relations came out and said, quote, we need al-Qaeda.
[01:43:14.812 --> 01:43:15.432]  That's a quote.
[01:43:15.492 --> 01:43:17.554]  And admitted they're the only ones that will actually fight.
[01:43:18.035 --> 01:43:19.416]  And so that's the group they've got to use.
[01:43:19.476 --> 01:43:24.501]  It's like, well, Assad's bad and Libya's leader's bad.
[01:43:24.561 --> 01:43:27.384]  So we're going to use al-Qaeda, which on record is 50 times worse.
[01:43:27.964 --> 01:43:37.811]  And these other countries weren't attacking anybody, and were trying to actually work with the West, so that actually sends the message that if you try to, like, work with the West, we're just going to use Al-Qaeda on you.
[01:43:37.851 --> 01:43:40.392]  But then, how do they argue that with Egypt?
[01:43:40.492 --> 01:43:46.997]  Clearly, Mubarak, three and a half, four years ago, wasn't going along with the plan for Libya, so they threw him out.
[01:43:47.617 --> 01:43:56.982]  Put the Muslim Brotherhood in, who started blowing up churches every day, shooting Egyptian military every day, and then our media calls them protesters and demonstrators.
[01:43:57.382 --> 01:44:04.445]  How can the West turn against their own strongman, Mubarak, who's not an angel, but compared to al-Qaeda, a great guy.
[01:44:04.465 --> 01:44:07.447]  I mean, what is the strategy there?
[01:44:07.847 --> 01:44:11.029]  I mean, that was a guy for 31 years working with the West.
[01:44:11.409 --> 01:44:15.411]  And you could go there and, compared to what it is now, Egypt was a lot better off.
[01:44:16.175 --> 01:44:17.015]  Yeah, there's no question.
[01:44:17.075 --> 01:44:25.299]  I think that one of the reasons they get away with it politically is because I find it hard to believe that Republicans weren't briefed.
[01:44:25.359 --> 01:44:29.680]  That key Republican lawmakers from the Congress, from the Senate, were not first briefed.
[01:44:29.880 --> 01:44:31.301]  Those on the intelligence committees.
[01:44:31.821 --> 01:44:54.616]  About the arming of Al-Qaeda first in Libya, this goes back to first deposing Muammar Gaddafi's regime when we were delivering large quantities, or at least coordinating with the Arab countries, large quantities of weapons to rebel groups whose leaders admitted, they boasted, that not only are they part of Al-Qaeda, but that they also previously were fighting American troops in Iraq and Afghanistan.
[01:44:54.696 --> 01:44:55.437]  Yeah, they bragged.
[01:44:55.457 --> 01:44:57.020]  They said, we've killed Americans before.
[01:44:57.460 --> 01:45:01.807]  And then they say, once we go to Syria, next we're going to get America and Israel.
[01:45:02.128 --> 01:45:04.191]  And then they sing songs to Osama bin Laden.
[01:45:05.112 --> 01:45:05.934]  It's ridiculous.
[01:45:06.707 --> 01:45:10.509]  Yeah, it's ridiculous, and I think some Republicans knew about it, so that's first.
[01:45:10.549 --> 01:45:33.639]  And then second, how he gets away with it is a question that also needs to be asked about how he gets away with sidestepping Congress repeatedly, whether it's when Congress fails to pass the DREAM Act, and then instead, basically with executive order, which bypasses the word of Congress, the constitutional right guaranteed only to Congress to regulate immigration in the country, he changes the immigration law
[01:45:34.119 --> 01:45:37.542]  With just a swipe of a pen, that's it.
[01:45:38.243 --> 01:45:39.383]  How did he get away with that?
[01:45:39.463 --> 01:45:41.365]  How did he get away with Obamacare?
[01:45:41.685 --> 01:45:43.947]  Which I know people will say, well, that went to the Supreme Court.
[01:45:44.027 --> 01:45:45.528]  They certified a constitutional.
[01:45:45.969 --> 01:45:48.030]  Well, I see a lot of changes.
[01:45:48.050 --> 01:45:49.111]  I've been reporting on it.
[01:45:49.191 --> 01:45:54.175]  It's an impeachable offense to Obamacare to the way it's being implemented changes.
[01:45:54.416 --> 01:45:54.876]  Sure, sure.
[01:45:54.916 --> 01:45:55.857]  That's how they do everything.
[01:45:55.897 --> 01:45:57.018]  They write it as a blank check.
[01:45:57.887 --> 01:45:58.467]  Yeah, indeed.
[01:45:58.887 --> 01:45:59.948]  Unconstitutional.
[01:46:00.568 --> 01:46:01.688]  So how does he get away with that?
[01:46:01.728 --> 01:46:02.488]  How does he get away?
[01:46:02.508 --> 01:46:08.150]  When people hear the word impeachment, they usually think of high crimes and misdemeanors.
[01:46:08.190 --> 01:46:11.351]  Well, first of all, high crime is not an ordinary crime.
[01:46:11.371 --> 01:46:16.132]  It's a crime committed by an individual in a position of high power.
[01:46:16.432 --> 01:46:18.133]  It's a crime against the office.
[01:46:19.194 --> 01:46:24.480]  But it's not only, impeachment is not only high crimes and misdemeanors, it's also bribery and treason.
[01:46:24.920 --> 01:46:30.366]  Well, I would put bribery up there with President Obama's first term green stimulus.
[01:46:30.426 --> 01:46:32.288]  I don't understand how he got away with that.
[01:46:34.783 --> 01:46:54.475]  As writing his letter to Congress after the Joint Chiefs told the House and Senate committees last year that he got his authority from NATO and didn't need to come to them, he should have instantly, the impeachment should have begun, open and shut, remove him, because it's bad to be a dictator or authoritarian, but it's really bad to say, I get my power from NATO.
[01:46:54.815 --> 01:46:57.596]  I mean, that is just open and shut case right there.
[01:46:57.896 --> 01:46:58.597]  He's impeached.
[01:46:59.198 --> 01:47:01.499]  And then we also had Chuck Hagel, who said pretty much that.
[01:47:01.519 --> 01:47:03.760]  He said, we're going to come to Congress and inform you.
[01:47:03.780 --> 01:47:08.262]  He was referring to launching a military conflict, basically launching a war.
[01:47:08.602 --> 01:47:11.383]  Well, they said, we'll inform you if we choose to.
[01:47:12.083 --> 01:47:12.483]  Indeed.
[01:47:13.224 --> 01:47:20.647]  And this is Responsibility to Protect, R2P, which I have, I've reviewed Responsibility to Protect extensively.
[01:47:20.667 --> 01:47:22.007]  I've reviewed those who founded it.
[01:47:22.027 --> 01:47:25.489]  I have many footnotes in Impeachable Offenses, the book just on this.
[01:47:26.891 --> 01:47:28.856]  That's if nuclear missiles are launched.
[01:47:29.357 --> 01:47:33.266]  Congress has already given the President the right, with the football, to launch a counter-strike.
[01:47:34.266 --> 01:47:37.588]  Yeah, it was founded by a group.
[01:47:37.668 --> 01:47:40.689]  One of three funders is George Soros.
[01:47:40.829 --> 01:47:50.855]  Soros is all over responsibility to protect, as is Samantha Power, who is President Obama's... Right now she's at the United Nations.
[01:47:50.895 --> 01:47:53.536]  Previously she was the... Sure, sure, sure, sure.
[01:47:53.736 --> 01:47:57.898]  I wasn't going after that lobbying thing to give the President the power to do whatever he wants.
[01:47:58.298 --> 01:48:02.500]  I was saying what they are talking about with the war powers is obviously if the U.S.
[01:48:02.560 --> 01:48:03.041]  is struck
[01:48:03.661 --> 01:48:11.574]  There's a default that the Commander-in-Chief can respond, but he doesn't have the power to go start new wars or fund rebels wherever he wants without Congress.
[01:48:12.301 --> 01:48:40.390]  But he apparently thinks that he does, because he did just that in Libya, and then specifically in the consulate, the non-consulate, it wasn't, we never had a consulate in Benghazi, I don't know why people still call it that, it was a special mission that even the Libyan government didn't know about, and then he pretty much launched a proxy war in Syria by supporting one group against the other, a proxy war against Russia, a proxy war against Iran, but that's the theme here, the theme is
[01:48:41.390 --> 01:49:07.944]  Is that we tell you, we inform you, we go around Congress, if need be, and we see this throughout all walks of life when it comes to Obama administration legislation, including the Department of Homeland Security, including the militarization, by the way, of the Department of Homeland Security, including, let's say, viper drills, I have in the book, that have been taking place for about two or three years now.
[01:49:08.004 --> 01:49:10.105]  News media doesn't really talk about it taking place.
[01:49:10.445 --> 01:49:13.147]  With military personnel, which is against U.S.
[01:49:13.267 --> 01:49:13.527]  law.
[01:49:13.727 --> 01:49:20.150]  And by the way, they were having those last week in D.C., and that's what the woman ran into that panicked.
[01:49:20.190 --> 01:49:23.892]  And we've actually confirmed that, but no other media has covered it.
[01:49:24.013 --> 01:49:26.394]  I tell you, Aaron, people need to get the book.
[01:49:26.414 --> 01:49:30.736]  It's available at InfoWarsTore.com or bookstores everywhere, Impeachable Offenses.
[01:49:31.096 --> 01:49:35.439]  This needs to be a number one New York Times bestseller, because in closing, I want to see if you agree with me on this.
[01:49:35.999 --> 01:49:43.688]  If Obama gets away with this and then fades off, they've set the precedent that basically does turn America into an authoritarian state.
[01:49:44.028 --> 01:49:46.271]  We've got to impeach Obama.
[01:49:46.531 --> 01:49:49.174]  We can't just let him become a lame duck and sign a bunch of pardons.
[01:49:49.827 --> 01:49:50.648]  Yeah, that's just it.
[01:49:50.688 --> 01:49:52.530]  This is not about a Democrat.
[01:49:52.590 --> 01:49:53.771]  It's not about Republican.
[01:49:53.791 --> 01:49:57.314]  It is not about who has more seats in Congress or in the Senate.
[01:49:57.334 --> 01:49:58.395]  This is about just that.
[01:49:58.495 --> 01:50:02.439]  If he gets away with it, then the precedent is there.
[01:50:02.459 --> 01:50:04.681]  Then the red line has been crossed.
[01:50:04.701 --> 01:50:11.327]  Then somebody else who comes next, or in five years, twenty years, whatever it is, can do just this and much more.
[01:50:11.947 --> 01:50:13.008]  And he already got away with it.
[01:50:13.048 --> 01:50:15.170]  It seems that almost nothing is going to happen.
[01:50:15.190 --> 01:50:21.274]  That's why it's very important to send a message with this book and with the impeachment campaign.
[01:50:22.195 --> 01:50:25.478]  I agree, and we're going to have you back up soon to talk about that campaign.
[01:50:25.518 --> 01:50:26.458]  Where can they learn more?
[01:50:27.519 --> 01:50:29.100]  At KleinOnline.com.
[01:50:29.181 --> 01:50:32.303]  Also, you can get Impeachable Offenses at Amazon.com, of course.
[01:50:33.132 --> 01:50:33.632]  Absolutely.
[01:50:33.652 --> 01:50:41.495]  Well, we're going to continue to push for impeachment, and everybody needs to, especially on auditing the Tea Party, and now they've been caught that they did order that.
[01:50:41.515 --> 01:50:42.895]  I mean, that's impeachable right there.
[01:50:42.935 --> 01:50:44.216]  That's political persecution.
[01:50:46.617 --> 01:50:47.097]  Incredible.
[01:50:47.117 --> 01:50:48.817]  All right, there goes Aaron Klein, folks.
[01:50:48.837 --> 01:50:50.498]  We're going to come back and go back to your phone calls.
[01:50:51.787 --> 01:50:53.488]  And get into the other news that's breaking.
[01:50:53.508 --> 01:50:58.691]  There's so much of it, but it makes my head spin with how much stuff these globalists have gotten away with.
[01:50:59.291 --> 01:51:04.394]  When we come back, we'll give you the latest headlines at Infowars.com and PrisonPlanet.com.
[01:51:04.414 --> 01:51:06.395]  There's some breaking news, so stay with us.
[01:51:11.260 --> 01:51:12.460]  Pills, pills, pills!
[01:51:12.580 --> 01:51:15.941]  If you've tried to fix your ED with pills or supplements, listen up!
[01:51:16.001 --> 01:51:23.762]  My name's Matt Cook with GetEDSolutions.com, and I've developed a system that often fixes ED from home, naturally, without medical intervention.
[01:51:24.022 --> 01:51:24.582]  How does it work?
[01:51:24.862 --> 01:51:28.503]  My system addresses the root cause of most ED, which is desensitization.
[01:51:28.843 --> 01:51:32.824]  Desensitization is not your fault, but it's the number one reason men get embarrassed around women.
[01:51:33.124 --> 01:51:39.305]  The more they try, the more things don't work, and the solution is to fix desensitization through simple activities you do from home.
[01:51:39.525 --> 01:51:43.348]  I purchased your product yesterday and it was fantastic.
[01:51:43.468 --> 01:51:47.371]  I have used your system for about three weeks and I'm already seeing great results.
[01:51:47.631 --> 01:51:57.479]  If you're one of the 52% of men who suffer from ED, you must visit GetEDSolutions.com for a special report and video that shows you how to fix ED from home fast without pills or supplements.
[01:51:57.619 --> 01:52:02.583]  Visit GetEDSolutions.com for my special report and video on fixing ED at home.
[01:52:02.903 --> 01:52:04.424]  GetEDSolutions.com.
[01:52:04.524 --> 01:52:06.486]  That's GetEDSolutions.com.
[01:52:06.566 --> 01:52:08.087]  GetEDSolutions.com.
[01:52:09.628 --> 01:52:11.650]  It's time for a home security quiz.
[01:52:12.010 --> 01:52:25.000]  What effective home security device is smaller than a coffee cup, fakes out burglars into thinking someone is home at your house while you're away, plugs into any wall outlet, is recommended by many police departments, and sells for less than $30?
[01:52:26.081 --> 01:52:27.762]  Yes, it's fake TV.
[01:52:28.002 --> 01:52:30.163]  This year, about 1 in every 50 U.S.
[01:52:30.203 --> 01:52:36.285]  homes will have a break-in with burglars usually picking the easy target, a dark house that looks like no one is home.
[01:52:36.625 --> 01:52:44.629]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[01:52:45.189 --> 01:52:50.671]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[01:52:50.911 --> 01:52:57.833]  To get your fake TV for only $29.95 with free shipping, go to faketv.com or call 1-877-5-FAKE-TV.
[01:52:57.873 --> 01:52:58.053]  That's 877-532-5388.
[01:52:58.073 --> 01:52:58.733]  Or go to faketv.com.
[01:52:58.853 --> 01:53:01.094]  Fake TV, the burglar deterrent.
[01:53:09.136 --> 01:53:14.738]  My friends Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[01:53:14.898 --> 01:53:22.120]  Radiation levels have more than doubled in the last 60 years in the northern hemisphere from all of the nuclear testing and radiological accidents.
[01:53:22.280 --> 01:53:25.501]  Radioactive contamination is now in most of the food supply.
[01:53:25.602 --> 01:53:27.022]  There's only two ways to avoid
[01:53:27.062 --> 01:53:28.022]  We're good to go.
[01:53:53.234 --> 01:53:59.118]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[01:53:59.218 --> 01:54:01.219]  Survival Shield Nascent Iodine.
[01:54:01.379 --> 01:54:06.823]  Secure your super high quality Nascent Iodine today at InfoWarsLife.com.
[01:54:06.903 --> 01:54:08.283]  That's InfoWarsLife.com.
[01:54:17.185 --> 01:54:20.587]  Ladies and gentlemen, we've been telling you about it for the last two hours.
[01:54:20.767 --> 01:54:23.088]  It's up on Infowars.com video feeds of it.
[01:54:23.908 --> 01:54:32.232]  Hundreds of thousands of people, including illegals, are on the Washington Mall that had been blocked off with fences.
[01:54:32.792 --> 01:54:35.674]  They've opened it up for the illegals, saying it's their First Amendment.
[01:54:36.194 --> 01:54:38.835]  But when veterans show up, everything's your First Amendment.
[01:54:39.435 --> 01:54:41.956]  I mean, you're right to go on public property, open parks.
[01:54:42.357 --> 01:54:42.917]  It's freedom.
[01:54:44.059 --> 01:54:56.267]  But they're saying this is allowed, but veterans aren't allowed to go to the World War II memorial, which by the way is privately paid for in Rhine, or they can't go to Arlington Cemetery and the memorials that I've been to that are open air, that are right off the side of the street.
[01:54:57.067 --> 01:55:01.150]  If you jog down the sidewalk that's federal, they give you tickets or arrest you.
[01:55:01.930 --> 01:55:05.853]  But if you're illegals, you get to, because again, the illegals are pawns, folks.
[01:55:05.873 --> 01:55:07.794]  The globalists have imploded their countries.
[01:55:09.522 --> 01:55:13.405]  They're just like the general public that thought they were going to get free health care under Obamacare and are now finding out.
[01:55:13.705 --> 01:55:16.767]  All these Democrats are going, I'm paying double or I gotta pay?
