[00:00:03.291 --> 00:00:05.392]  You're listening to GCN.
[01:49:59.599 --> 01:50:01.341]  Your fuel will gain a shelf life of three years.
[01:50:01.781 --> 01:50:05.683]  Fuel system and engine deposits will be prevented, and I think it gives you better gas mileage.
[01:50:05.723 --> 01:50:07.024]  PRIproducts.com.
[01:50:07.044 --> 01:50:08.785]  PRIproducts.com.
[01:50:08.965 --> 01:50:10.346]  The name, ladies and gentlemen.
[01:50:10.366 --> 01:50:11.646]  Very honored to have them as a sponsor.
[01:50:12.067 --> 01:50:15.288]  And we're honored to have SacredGrammar.com.
[01:50:15.308 --> 01:50:15.929]  I read the book.
[01:50:15.969 --> 01:50:17.670]  They've been ready to advertise for months.
[01:50:18.590 --> 01:50:19.730]  That's why you now hear them on the network.
[01:50:19.750 --> 01:50:24.252]  Folks come to us to advertise it up on the network, which is fine because they can't get through to us, but I had to read the book to approve it.
[01:50:24.852 --> 01:50:28.473]  Folks, we have a new great sponsor called SacredGrammar.com, great for homeschoolers.
[01:50:28.813 --> 01:50:31.534]  Now there's a way to learn English grammar using the Holy Bible.
[01:50:31.954 --> 01:50:33.275]  That'll make Homeland Security mad.
[01:50:33.295 --> 01:50:34.975]  This is a terrorist document.
[01:50:35.475 --> 01:50:40.937]  Sacred Grammar is a unique book that teaches all of the fundamentals of English grammar using Bible verses.
[01:50:41.577 --> 01:50:43.398]  The program is affordable and simple to use.
[01:50:43.818 --> 01:50:46.799]  It is a superb supplement and can be used as a teacher's aid.
[01:50:47.739 --> 01:50:50.561]  Find out so much more at SacredGrammar.com.
[01:50:50.621 --> 01:50:52.181]  SacredGrammar.com.
[01:50:52.201 --> 01:50:54.022]  That's SacredGrammar.com.
[01:50:54.463 --> 01:51:00.606]  All right, and continuing all the books, the videos, the ProPure water filters, everything at InfoWarsStore.com.
[01:51:01.586 --> 01:51:05.108]  The Inner Food, Super Green Food, InfoWarsStore.com.
[01:51:05.148 --> 01:51:07.790]  And your purchases make this broadcast possible.
[01:51:07.850 --> 01:51:09.291]  We're not taxpayer-funded like NPR.
[01:51:10.208 --> 01:51:14.830]  Every time you eat a cooked food, your body responds by producing an increase in circulating white blood cells.
[01:51:15.170 --> 01:51:20.052]  This happens because nature designed us to eat food that is undamaged at the molecular level.
[01:51:20.492 --> 01:51:26.174]  When we heat food to normal cooking temperatures, we change the shape of the molecules into shapes the body cannot use.
[01:51:26.595 --> 01:51:29.356]  The body now looks at them as toxins and allergens.
[01:51:29.796 --> 01:51:37.379]  In an effort to protect itself from this irritant, the body intelligently increases the amount of circulating white blood cells to act as garbage collectors.
[01:51:37.799 --> 01:51:38.579]  We're good to go!
[01:52:00.447 --> 01:52:01.288]  Call 888-988-3325.
[01:52:02.389 --> 01:52:05.891]  That's 888-988-3325.
[01:52:06.272 --> 01:52:09.534]  Or visit OneWorldWHEY.com.
[01:52:09.715 --> 01:52:18.942]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, and carting to a private bank, having it led back at interest, forcing taxes to service debt.
[01:52:19.002 --> 01:52:25.929]  With this capitalism, what was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[01:52:25.969 --> 01:52:29.613]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[01:52:29.673 --> 01:52:30.574]  Call for your copy 800-686-2237.
[01:52:30.594 --> 01:52:31.955]  It's time to understand the system.
[01:52:31.995 --> 01:52:32.296]  Call 800-686-2237.
[01:52:32.336 --> 01:52:32.616]  That's 800-686-2237.
[01:52:39.443 --> 01:52:41.164]  September is National Preparedness Month.
[01:52:41.304 --> 01:52:41.825]  That's right.
[01:52:41.925 --> 01:52:43.326]  We like to call it Prep-Tember.
[01:52:43.386 --> 01:52:47.769]  And there's no better place to get prepped than with Emergency Essentials at BePrepared.com.
[01:52:47.949 --> 01:52:51.471]  This month only save 40% on our super supply of freeze-dried vegetables.
[01:52:51.611 --> 01:52:52.352]  That's a savings of $159.
[01:52:52.852 --> 01:52:55.374]  Freeze-dried pork sausage crumbles are 39% off.
[01:52:55.394 --> 01:52:55.774]  Regularly $39.95, now just $23.99.
[01:52:55.814 --> 01:52:56.574]  There's a lot more.
[01:52:56.635 --> 01:52:58.856]  Call Emergency Essentials at 800-999-1863 or visit BePrepared.com.
[01:52:58.876 --> 01:52:59.597]  The choice is clear.
[01:52:59.617 --> 01:53:00.617]  Be unprepared or BePrepared.com.
[01:53:09.783 --> 01:53:22.909]  With over 3,000 years of historic use, Pure Silver continues to be one of nature's most reliable and effective agents against fighting viruses, mold, fungus, bacteria, pathogens and parasites.
[01:53:23.529 --> 01:53:33.834]  At Silver Lungs, we have developed a reliable and easy-to-use full production system for creating endless Pure Nano Silver solutions right from the convenience and comfort of your home.
[01:53:34.474 --> 01:53:38.717]  Your self-produced nano-silver solutions can be applied topically to the skin.
[01:53:39.137 --> 01:53:55.187]  For many who are new to silver that wish to try silver for the first time, we offer a full line of consumables and cosmetics, such as our 2-ounce nano-silver nasal sprays, our nano-silver soap, and our most popular product, the all-natural nano-silver gel.
[01:53:56.027 --> 01:54:03.470]  Visit www.silverlungs.com to learn more about the industry-leading technology of the Silver Lungs System.
[01:54:03.870 --> 01:54:07.112]  That's www.silverlungs.com.
[01:54:26.908 --> 01:54:28.389]  Monday through Friday 11 a.m.
[01:54:28.429 --> 01:54:28.829]  to 2 p.m.
[01:54:28.869 --> 01:54:29.209]  Central.
[01:54:29.249 --> 01:54:29.869]  We're here live.
[01:54:29.909 --> 01:54:34.350]  We come back weeknight 7 o'clock Central with InfoWars Nightly News.
[01:54:36.171 --> 01:54:45.913]  You can find the site and all the news listing and all my films and more at InfoWarsNews.com or link through at InfoWars.com or PrisonPlanet.com.
[01:54:45.933 --> 01:54:47.594]  We've got some in-studio guests coming in.
[01:54:48.732 --> 01:54:52.235]  Who are with Texas Open Carry and who have been arrested.
[01:54:52.375 --> 01:54:53.396]  It's made national news.
[01:54:53.436 --> 01:55:10.851]  They were in last night on the Sunday show in the last 30 minutes, but I wanted to get them for part of the next hour, most of the next hour, to talk about the Second Amendment in general and the fact that the police in Texas are arresting people who have legal firearms on the street saying they feel threatened.
[01:55:11.938 --> 01:55:25.608]  So, we're going to be looking at this new attack on the Second Amendment that's coming, and make no mistake, Obama Sunday came out and said he was getting ready for a new push to try to get our guns, and then magically, this happened.
[01:55:26.229 --> 01:55:32.353]  Right now, Chris in Tennessee, you were making the point that most bases, most people are disarmed.
[01:55:32.393 --> 01:55:36.376]  In fact, some bases we've confirmed, the MPs aren't allowed to be armed.
[01:55:36.756 --> 01:55:40.178]  They have to go back to an armory to check firearms out.
[01:55:40.239 --> 01:55:40.559]  Go ahead.
[01:55:41.721 --> 01:55:58.306]  Yes, at Fort Campbell, the base I'm on post at every day, the MPs do have weapons, but besides them, the only two guys that I know of that have pistols on their side is my partner and myself, and these bases would just be so much safer for our soldiers if they let them have a sidearm.
[01:55:58.326 --> 01:56:04.268]  They're trained, they know how to use them, and they could stop a wind-up toy if, you know, somebody sends somebody in there to cut loose.
[01:56:05.862 --> 01:56:11.426]  Well, that just shows the nanny state that they do not want the soldiers armed.
[01:56:12.726 --> 01:56:14.127]  Because look at Homeland Security.
[01:56:14.488 --> 01:56:17.029]  They openly say the number one threat is veterans.
[01:56:17.570 --> 01:56:18.650]  So they hate you guys.
[01:56:18.690 --> 01:56:19.991]  Of course they don't want you being armed.
[01:56:21.232 --> 01:56:22.032]  Yeah, it's ridiculous.
[01:56:22.093 --> 01:56:24.934]  I mean, the safest place I feel is when I'm on post.
[01:56:24.974 --> 01:56:33.480]  When I'm carrying money out of, say, a Walmart, I feel much more unsafe than when I'm on post because I know it's good people and they need to be able to protect themselves.
[01:56:34.977 --> 01:56:35.957]  You're absolutely right.
[01:56:35.977 --> 01:56:36.977]  Appreciate your call.
[01:56:36.997 --> 01:56:38.638]  Let's go to Truth Raider in Oregon.
[01:56:39.778 --> 01:56:41.578]  Truth Raider's on another subject, so go ahead.
[01:56:41.598 --> 01:56:44.099]  Hello, Alex.
[01:56:44.199 --> 01:56:46.379]  This is your terrorist for freedom.
[01:56:47.179 --> 01:56:49.800]  I've got a couple of subjects, if you have time for it.
[01:56:51.160 --> 01:56:58.862]  Well, the chemtrail phenomenon that we've had for the past several years, the past four weeks we haven't had any.
[01:56:59.622 --> 01:57:04.123]  What's some information that you might have found out that what's going on concerning that?
[01:57:04.927 --> 01:57:12.690]  And then there's a radio talk show host who, when I called in and asked him about the vehicle code, told me that I was a fruitcake.
[01:57:14.231 --> 01:57:15.471]  And you probably have heard of him.
[01:57:15.491 --> 01:57:19.333]  He has a nationally syndicated show called Handle on the Law.
[01:57:21.158 --> 01:57:36.832]  Well it is true that they've gotten everything where you don't have your home's deed, your car's deed, you get a receipt of title and that's how they've been able to take people's mortgages and cars and then sell holding that paper as derivatives.
[01:57:37.433 --> 01:57:41.256]  And so the average lawyer doesn't even know that type of stuff.
[01:57:41.917 --> 01:57:48.401]  The average lawyer specializes in one area, one area only, and probably doesn't even know all that, sir.
[01:57:48.421 --> 01:57:49.402]  I appreciate your call.
[01:57:50.123 --> 01:57:53.085]  Let's go ahead and take another call here.
[01:57:53.545 --> 01:57:54.606]  Who should I go to?
[01:57:54.626 --> 01:58:00.890]  There's a lot of people calling in wanting to break down what they've witnessed.
[01:58:01.750 --> 01:58:08.975]  Let's go to... Kathy wants to talk about the big FEMA region drill in FEMA Region 3 coming up.
[01:58:09.015 --> 01:58:09.696]  You got one minute.
[01:58:09.736 --> 01:58:10.016]  Go ahead.
[01:58:11.383 --> 01:58:16.068]  Okay, um, Saturday night I was doing research on the blackout coming up in November.
[01:58:16.089 --> 01:58:20.534]  I'm in FEMA Region 3 and October 1st they're supposed to be doing something.
[01:58:20.574 --> 01:58:22.216]  They're sending 80% of the U.S.
[01:58:22.256 --> 01:58:23.557]  military out of the country.
[01:58:23.938 --> 01:58:26.360]  They're not allowed to come back in until November 5th.
[01:58:26.781 --> 01:58:27.562]  They have 15,000 Russian troops.
[01:58:28.883 --> 01:58:33.726]  My friend at church told me she sees convoys going down her street for the last... Well, ma'am, ma'am, let me be clear.
[01:58:34.526 --> 01:58:43.030]  This is an unprecedented martial law takeover drill on the East Coast, but there's a lot of rumors flying around about this drill as well.
[01:58:43.050 --> 01:58:46.412]  I think people really feel in their gut that there's a problem.
[01:58:47.252 --> 01:58:47.612]  Stay there.
[01:58:47.632 --> 01:58:48.273]  I'll come back to you.
[01:58:50.534 --> 01:58:52.335]  You are listening to GCN.
[01:58:54.096 --> 01:58:56.057]  Visit GCNlive.com today.
[01:59:00.319 --> 01:59:03.081]  Protecting your home with a security system is a must.
[01:59:03.321 --> 01:59:09.344]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[01:59:09.704 --> 01:59:16.088]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[01:59:16.488 --> 01:59:18.449]  Not with SimpliSafe Home Security.
[01:59:18.790 --> 01:59:19.830]  They're the good guys.
[01:59:20.131 --> 01:59:22.832]  You can trust SimpliSafe to protect your family.
[01:59:23.193 --> 01:59:27.495]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[01:59:27.716 --> 01:59:30.978]  You'll get 24-hour protection for just $14.99 a month.
[01:59:31.258 --> 01:59:33.980]  There are no hidden fees and no contracts.
[01:59:34.180 --> 01:59:35.141]  You'll save thousands.
[01:59:35.401 --> 01:59:38.463]  Plus, you're protected by their 100% money-back guarantee.
[01:59:38.803 --> 01:59:41.865]  Protect yourself against home invasions and break-ins.
[01:59:42.225 --> 01:59:46.148]  Order your SimpliSafe system now and receive a wireless keychain remote.
[01:59:46.428 --> 01:59:48.349]  A $25 gift, free.
[01:59:48.769 --> 01:59:51.390]  So don't waste your time dealing with scum.
[01:59:51.750 --> 01:59:53.950]  Visit GetSimplySafe.com.
[01:59:54.271 --> 01:59:56.331]  GetSimplySafe.com.
[01:59:56.551 --> 01:59:58.532]  GetSimplySafe.com.
[02:00:02.893 --> 02:00:04.814]  Waging war on corruption.
[02:00:05.294 --> 02:00:08.075]  Alex Jones on the GCM Radio Network.
[02:00:14.710 --> 02:00:18.874]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:19.514 --> 02:00:20.335]  You want answers?
[02:00:21.115 --> 02:00:21.996]  Well, so does he.
[02:00:22.657 --> 02:00:26.320]  He's Alex Jones on the GCN Radio Network.
[02:00:26.840 --> 02:00:30.944]  And now, live from Austin, Texas, Alex Jones.
[02:00:34.066 --> 02:00:38.931]  Well, regardless of whether this is a real attack or a staged event, who knows?
[02:00:38.951 --> 02:00:40.232]  They've staged up before it could be.
[02:00:42.119 --> 02:00:44.300]  It's a victim disarmament zone where it took place.
[02:00:45.200 --> 02:00:51.503]  It gets all of the scandals of Obama, including Syria, out of the news.
[02:00:53.103 --> 02:00:55.124]  And it's exactly what we were predicting would come.
[02:00:56.525 --> 02:01:01.226]  And Cathy, our country's been eased into martial law for a long time.
[02:01:02.347 --> 02:01:04.708]  And it's getting more intense all the time.
[02:01:05.916 --> 02:01:18.819]  And something big could come up in FEMA Region 3 during these unprecedented riot police on the streets, checkpoints in many areas, shutting the power off, seeing if they can turn it back on.
[02:01:19.519 --> 02:01:20.739]  This is unprecedented.
[02:01:20.779 --> 02:01:24.180]  But I've also seen a lot of rumors flying around.
[02:01:24.920 --> 02:01:28.841]  So, be prepared as always.
[02:01:29.481 --> 02:01:30.301]  Spread the word.
[02:01:31.001 --> 02:01:33.022]  But I wouldn't spread speculation.
[02:01:35.123 --> 02:01:48.109]  And then, from that point on, if you just spread the word about the overall federalization of society, then they may not be able to get away with staging something.
[02:01:48.889 --> 02:01:58.953]  Because most people in the government are not bad, it's the centralized globalists that we know are bad, because of their own policies and what they promote and what they demonize.
[02:01:59.433 --> 02:02:00.494]  So does that answer your question?
[02:02:01.815 --> 02:02:05.617]  Yes it does, but they're also going to be going into Austin, Texas at the same time.
[02:02:05.977 --> 02:02:06.677]  Isn't that weird?
[02:02:06.717 --> 02:02:08.138]  You're not in FEMA Region 3.
[02:02:08.258 --> 02:02:10.719]  And I wonder who lives in Broadcast from there.
[02:02:11.479 --> 02:02:16.261]  Well ma'am, there are FEMA takeover drills going on basically in any big city all the time.
[02:02:16.929 --> 02:02:37.696]  They are federalization drills, and they are acclimation drills, to then also announce the drill later, after the public sees cars set on fire, helicopters, checkpoints, later they say, oh don't be alarmed, that was just a drill, so that you accept the militarization of our society.
[02:02:39.436 --> 02:02:41.977]  Oh my gosh, oh my gosh, okay.
[02:02:42.137 --> 02:02:45.298]  There was one more thing too.
[02:02:47.296 --> 02:02:48.276]  Oh, I can't think.
[02:02:48.376 --> 02:02:48.736]  I'm sorry.
[02:02:48.756 --> 02:02:49.357]  It's alright.
[02:02:49.457 --> 02:02:49.977]  I understand.
[02:02:50.017 --> 02:02:50.597]  God bless you.
[02:02:51.077 --> 02:02:52.157]  I appreciate you calling in.
[02:02:52.277 --> 02:02:59.139]  That FEMA Region 3 and the missing nukes and all of it is just really, really creepy.
[02:02:59.159 --> 02:03:00.860]  And here's what we know.
[02:03:00.920 --> 02:03:03.460]  The world is in a very weird place right now.
[02:03:04.481 --> 02:03:08.322]  This is a historical time to be alive and a lot is happening.
[02:03:10.202 --> 02:03:10.842]  Let's go ahead.
[02:03:10.882 --> 02:03:13.303]  Speaking of drills, Allen in Florida, you're on the air.
[02:03:14.893 --> 02:03:16.575]  Hi Alex, how you doing?
[02:03:16.595 --> 02:03:18.837]  I want to introduce myself.
[02:03:18.917 --> 02:03:31.228]  I'm an investigative journalist with Communities at Washington Times and I want to thank the crew at InfoWars for breaking one of my stories about six months ago about the TSA training for a mass shooting scenario at a checkpoint.
[02:03:32.169 --> 02:03:36.112]  I've also been covering the FBI shooting in Orlando on the ground.
[02:03:36.152 --> 02:03:38.353]  I've got some breaking news on that.
[02:03:38.393 --> 02:03:43.056]  But I wanted to bring to your attention that on September 4th, the U.S.
[02:03:43.156 --> 02:03:46.198]  Army trained alongside local law enforcement.
[02:03:46.218 --> 02:03:48.339]  That was Orange County Sheriff's Department.
[02:03:49.760 --> 02:03:56.566]  What they're doing is even though statistically one of the rarest forms of death is mass shootings again less than
[02:04:19.999 --> 02:04:26.401]  30 a year from actual mass shootings at 60 something if you count gang related stuff.
[02:04:26.821 --> 02:04:38.324]  I mean, honeybees kill hundreds, but our whole society is being changed and re-engineered into a tyranny in the name of keeping you safe so that no mass shooter can ever hurt anyone.
[02:04:38.624 --> 02:04:40.445]  You're not going to stop a crazy person.
[02:04:41.840 --> 02:04:52.125]  From killing people, all you can do is make sure other people who want to be armed are armed so that they can protect themselves, their loved ones, and those around them.
[02:04:52.165 --> 02:04:52.945]  That is the answer.
[02:04:52.985 --> 02:04:56.027]  More good guys with guns to counter bad guys with guns.
[02:04:56.087 --> 02:04:59.369]  And it's elementary, but we better get that news out now.
[02:04:59.849 --> 02:05:02.470]  We've got all these points made at InfoWars.com.
[02:05:03.170 --> 02:05:07.633]  Everybody needs to email and Facebook and Twitter the articles at InfoWars.com.
[02:05:10.620 --> 02:05:12.701]  It's hurricane and wildfire season again.
[02:05:12.721 --> 02:05:20.305]  Why do thousands of people sit in these reoccurring problem areas year after year, betting their lives that the disaster won't get them?
[02:05:20.746 --> 02:05:25.388]  Hundreds of you helped eFoodsDirect ship 50,000 donated meals to the Oklahoma victims.
[02:05:25.668 --> 02:05:27.610]  The problem is we can't help everybody.
[02:05:27.850 --> 02:05:28.490]  If everyone
[02:05:28.490 --> 02:05:30.972]  One of us who can, will take care of ourselves.
[02:05:31.232 --> 02:05:33.953]  We can all pitch in to take care of those who really can't.
[02:05:34.253 --> 02:05:42.058]  The new Just In Case Pack from eFoods Direct is the big brother to the 7-Day Emergency Pack designed for Oklahoma disaster donations.
[02:05:42.458 --> 02:05:48.782]  It contains a 2-month supply for 1 person, or a 1-month supply for 2 adults, or a 2-week supply for a family of 4.
[02:05:48.842 --> 02:05:49.863]  The $320 price is $50 less than retail.
[02:05:53.385 --> 02:05:54.446]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[02:05:54.466 --> 02:05:56.208]  Order two or more, get 10% off, free shipping applies.
[02:05:56.228 --> 02:05:59.251]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[02:06:09.864 --> 02:06:21.010]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[02:06:21.651 --> 02:06:32.797]  See them on the web, www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[02:06:33.097 --> 02:06:39.301]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[02:06:39.741 --> 02:06:42.743]  You're getting soap products twice as good as what you're using now.
[02:06:43.283 --> 02:06:47.705]  This is an amazing deal and you will love the way real soap makes your skin feel.
[02:06:47.965 --> 02:06:55.009]  Call 1-800-340-7091 or visit www.5starsoap.com.
[02:06:55.329 --> 02:06:59.432]  Alex and his staff have used these earth-friendly pure soaps for years.
[02:06:59.972 --> 02:07:04.814]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[02:07:10.154 --> 02:07:15.058]  The world is discovering the power of medicinal silver to fight against life-threatening pathogens.
[02:07:15.659 --> 02:07:18.922]  And as a result, dozens of silver solutions have emerged.
[02:07:19.482 --> 02:07:22.365]  You can even make your own colloidal silver at home in your garage.
[02:07:22.905 --> 02:07:25.727]  How do you know which solution is the safest and most effective?
[02:07:26.348 --> 02:07:32.373]  Supernatural Silver is a new patented technology that is made using 10,000 volts of AC current.
[02:07:32.974 --> 02:07:36.417]  This technology is so powerful, it must be made in a laboratory.
[02:07:37.037 --> 02:07:47.747]  Colloidal and ionic silvers use a charge of only 110 volts of DC current, making Supernatural Silver hundreds of times more effective against viruses, bacteria, and fungus.
[02:07:48.448 --> 02:07:53.453]  Supernatural Silver Liquid can be used internally, and our Silver Gel can be used topically.
[02:07:53.954 --> 02:07:59.379]  To find out more information on how Supernatural Silver can help you win the war against deadly pathogens,
[02:07:59.659 --> 02:08:01.761]  Go to SupernaturalSilver.com.
[02:08:02.061 --> 02:08:04.283]  That's SupernaturalSilver.com.
[02:08:04.783 --> 02:08:15.712]  Use the promo code SAFE for 20% off and like us on Facebook.
[02:08:21.056 --> 02:08:27.301]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:08:39.445 --> 02:08:51.096]  We're going to continue with your phone calls and breaking news and the latest on the mass shooting that took place in the victim disarmament zone of Washington, D.C.
[02:08:52.546 --> 02:08:54.327]  They're in the District of Criminals.
[02:08:55.287 --> 02:08:58.789]  We've got six dead in Navy Yard shooting right now.
[02:08:59.430 --> 02:09:03.932]  Up on Infowars.com, cryptic White House message said respect authority.
[02:09:04.612 --> 02:09:09.535]  Navy Yard shooting related to Al Qaeda's call for mass shootings in the U.S.
[02:09:09.595 --> 02:09:10.896]  Curt Nemo asked that question.
[02:09:12.113 --> 02:09:17.195]  We have a continually updated section on the six dead and mass shooting in Navy Yard.
[02:09:17.595 --> 02:09:18.796]  Two gunmen still at large.
[02:09:18.836 --> 02:09:22.037]  That Paul Watson story that he's continually to update.
[02:09:22.617 --> 02:09:24.918]  We've also got Navy Yard shooting right on time.
[02:09:24.998 --> 02:09:27.179]  Gun control advocates blame AR-15s.
[02:09:29.079 --> 02:09:33.701]  This happens one day after Obama starts a new anti-Second Amendment push.
[02:09:34.742 --> 02:09:38.844]  Also, Navy Yard shelter-in-place order leaves victims sitting ducks.
[02:09:38.924 --> 02:09:40.565]  Steve Watson asked the same question.
[02:09:41.045 --> 02:09:41.926]  Navy Yard shooting.
[02:09:41.946 --> 02:09:44.287]  Did gun-free zone enable the killer?
[02:09:44.827 --> 02:09:50.173]  We're going to discuss that with some Second Amendment advocates and activists here in just a moment.
[02:09:50.514 --> 02:10:00.325]  Some of the other news that isn't as sensational as the establishment press pushing tyranny on the backs of the six dead there in DC.
[02:10:00.806 --> 02:10:03.108]  Rain slows rescue efforts.
[02:10:03.909 --> 02:10:11.250]  Among 1,200 plus people missing and they fear that hundreds could be dead in Colorado.
[02:10:11.711 --> 02:10:14.531]  All we need, I guess, is an ATF to restrict the rain.
[02:10:16.151 --> 02:10:20.192]  My point is the establishment cannot protect you and historically won't protect you.
[02:10:20.632 --> 02:10:25.433]  And any big government that's been set up in history ends up becoming oppressive.
[02:10:25.933 --> 02:10:29.394]  Because why wouldn't a big powerful group that's ruthless not make you a slave?
[02:10:30.094 --> 02:10:45.906]  Continuing ABC News reports, Typhoon Manyai hits, uh, Manyai hits Japan, raising fears about Fukushima nuclear plant that's already in the process of having multiple continued meltdowns, uh, and has already flooded.
[02:10:46.427 --> 02:10:54.133]  So, uh, it's the tsunami last time that caused this to happen to begin with, so this is a big, big, big,
[02:10:54.833 --> 02:10:56.215]  Deal, ladies and gentlemen.
[02:10:56.796 --> 02:11:01.382]  RT also reports crippled Fukushima braces for Typhoon Manyai to hit.
[02:11:01.723 --> 02:11:03.645]  Again, very serious situation.
[02:11:04.867 --> 02:11:09.829]  Some good news, hounded by criticism, Larry Summers calls up the Fed Chairman job.
[02:11:10.109 --> 02:11:15.831]  He's the man as Treasury Secretary under Clinton who helped engineer the current banking crisis we're in.
[02:11:15.851 --> 02:11:18.932]  A lot of people are involved, but he was in the catbird seat.
[02:11:19.472 --> 02:11:24.374]  Also, amid slow economic recovery, more Americans identified as lower class.
[02:11:25.074 --> 02:11:30.417]  Yes, more Americans are either the working poor or going on welfare food stamps.
[02:11:30.437 --> 02:11:33.619]  101 million Americans on some form of food assistance.
[02:11:34.059 --> 02:11:35.300]  Talk about domestication.
[02:11:35.840 --> 02:11:39.322]  Big government is doing a great job at the permanent peasant class.
[02:11:39.842 --> 02:11:42.403]  Now they've just got to disarm us and our journey to slavery is complete.
[02:11:42.924 --> 02:11:44.945]  They already control and run our kids in the public schools.
[02:11:46.138 --> 02:11:48.680]  We also have a new video up on PrisonPlanet.com.
[02:11:49.080 --> 02:11:51.881]  Some news is only on PrisonPlanet.com, not on Infowars.com.
[02:11:52.622 --> 02:11:56.104]  Obama supporters signed petition to ban gold coins.
[02:11:56.544 --> 02:11:57.905]  A new Mark Dice video.
[02:11:58.345 --> 02:12:00.647]  They say they should be confiscated and given to Obama.
[02:12:02.322 --> 02:12:10.407]  Again, if you tell people we should take the guns, we should kill the conservatives, we should force abortions, if it's for Obama, people in L.A.
[02:12:11.128 --> 02:12:12.429]  where Mark Dice does these, sign it.
[02:12:12.669 --> 02:12:14.650]  They also do it in Austin in trendy areas.
[02:12:15.411 --> 02:12:17.973]  You could say, we're going to put your baby in a meat grinder for Obama.
[02:12:17.993 --> 02:12:18.553]  They would sign it.
[02:12:18.593 --> 02:12:19.194]  I'm not joking.
[02:12:19.554 --> 02:12:21.155]  We're going to ban water for Obama.
[02:12:21.195 --> 02:12:21.475]  They do.
[02:12:21.515 --> 02:12:22.896]  I talk about cult members.
[02:12:23.897 --> 02:12:25.679]  It's like False of Doom and Conan the Barbarian.
[02:12:25.939 --> 02:12:26.399]  Come to me!
[02:12:26.780 --> 02:12:27.700]  Come to me, my child!
[02:12:27.801 --> 02:12:32.885]  And she jumps off the cliff right down into the ground and bounces.
[02:12:33.886 --> 02:12:35.627]  Steel isn't strong, boy.
[02:12:36.028 --> 02:12:37.009]  Flesh is strong.
[02:12:38.168 --> 02:12:40.650]  We ought to tell the state troopers that they don't need their guns anymore if you don't.
[02:12:41.670 --> 02:12:42.931]  Also, I want to get to this later.
[02:12:42.991 --> 02:12:43.391]  I may not.
[02:12:43.432 --> 02:12:44.892]  I may shoot a special video on this.
[02:12:45.313 --> 02:12:47.814]  I'm going to be doing the nightly news tonight in the commentary section.
[02:12:47.854 --> 02:12:50.376]  So, 25 facts about the Federal Reserve.
[02:12:50.696 --> 02:12:53.919]  Very important for Michael Snyder up on Infowars.com.
[02:12:53.939 --> 02:12:54.839]  Let's get that out to everybody.
[02:12:55.159 --> 02:12:58.602]  Top climate scientists admit global warming forecasts were wrong.
[02:12:58.622 --> 02:12:59.662]  The Earth is cooling.
[02:12:59.983 --> 02:13:01.343]  A giant victory.
[02:13:01.984 --> 02:13:05.366]  I thought Al Gore said we were evil to say such things.
[02:13:05.786 --> 02:13:07.968]  Again, abortion clinics closing at record rate.
[02:13:08.808 --> 02:13:12.330]  Christian Today, that upsets the federal government that funds most of them.
[02:13:12.910 --> 02:13:15.112]  Because, you know, they're anti-racist.
[02:13:15.152 --> 02:13:16.632]  That's why they want to abort all the black babies.
[02:13:17.393 --> 02:13:23.156]  And Israel commits to ending water fluoridation by 2014, citing major health concerns.
[02:13:23.616 --> 02:13:26.457]  So they officially have voted to remove the fluoride by next year.
[02:13:27.838 --> 02:13:28.499]  But not us!
[02:13:28.559 --> 02:13:29.239]  We're going to get it!
[02:13:29.619 --> 02:13:30.960]  And you're a conspiracy theorist.
[02:13:31.320 --> 02:13:32.461]  That's the Knesset voted.
[02:13:32.501 --> 02:13:33.641]  They're Congress.
[02:13:34.021 --> 02:13:34.622]  They're Parliament.
[02:13:35.778 --> 02:13:43.921]  CVS pharmacies caught lying about risk of high-dose flu vaccines pushed onto senior citizens with aggressive bribery schemes.
[02:13:45.181 --> 02:13:50.203]  That's a Mike Adams article from NaturalNews.com up on Infowars.com and kind of a weird piece of news.
[02:13:51.523 --> 02:13:57.165]  NASA probe hears shriek in space as it leaves solar system.
[02:13:57.185 --> 02:13:59.766]  You know those weird space sounds that the
[02:14:03.482 --> 02:14:06.263]  Sounds like those old movies from the 50s where the insects attack the city.
[02:14:06.904 --> 02:14:07.804]  Sounds like the noise they make.
[02:14:08.584 --> 02:14:09.565]  Uh, so there you go.
