[00:00:00.670 --> 00:00:01.210]  Network.
[01:36:24.889 --> 01:36:26.151]  No, they know we've got the food!
[01:36:26.371 --> 01:36:29.214]  And, but people are going to understand what you've been saying is true.
[01:36:29.915 --> 01:36:32.438]  Fast and Furious occurred from the top.
[01:36:32.878 --> 01:36:45.232]  It was an administration-concocted plan by Eric Holder to take the guns away, to attack the Second Amendment, to have these guns show up at events, you know, killings and murders and say,
[01:36:45.993 --> 01:36:47.034]  The guns are being sold.
[01:36:47.074 --> 01:36:48.737]  That came out in the memos!
[01:36:48.897 --> 01:36:50.499]  And he tried to get the truth.
[01:36:50.859 --> 01:36:52.221]  The memos won't be released.
[01:36:52.682 --> 01:37:01.253]  The testimony, even Hillary's testimony, lying testimony, testimony where Hillary did not say, where are the 25 people who survived Benghazi?
[01:37:01.573 --> 01:37:02.715]  Why can't we talk to them?
[01:37:03.095 --> 01:37:07.458]  What was the White House doing and the CIA for the eight hours of this attack?
[01:37:07.498 --> 01:37:11.581]  Were they watching it occur and not sending in the military to save our troops?
[01:37:11.601 --> 01:37:16.964]  Why do the two SEALs have to essentially disobey orders to go to protect Stevens?
[01:37:17.485 --> 01:37:19.546]  Again, what were the guns we were running there?
[01:37:19.986 --> 01:37:26.831]  You do not launder billions of dollars through HSBC for the Mexican drug cartels.
[01:37:27.071 --> 01:37:27.691]  All admitted.
[01:37:28.132 --> 01:37:29.232]  Fines now out there.
[01:37:29.253 --> 01:37:30.733]  We've been publishing it in WND.
[01:37:30.994 --> 01:37:31.754]  Without the government...
[01:37:32.995 --> 01:37:34.336]  They're set in trials.
[01:37:34.376 --> 01:37:36.056]  Hey, we have a national security pass.
[01:37:36.376 --> 01:37:37.517]  We were doing this with the government.
[01:37:37.657 --> 01:37:39.237]  You know, we are the drug cartels.
[01:37:39.297 --> 01:37:41.138]  We are Al-Qaeda.
[01:37:41.158 --> 01:37:42.459]  We are arming Al-Qaeda.
[01:37:42.499 --> 01:37:44.119]  We're arming the drug cartels.
[01:37:44.499 --> 01:37:47.741]  And you've got to have, let's have criminal investigations of Hillary.
[01:37:48.041 --> 01:37:49.181]  Let's get the documents.
[01:37:49.221 --> 01:37:50.642]  Let's demand the documents.
[01:37:50.682 --> 01:37:51.782]  Why are they so bold?
[01:37:51.862 --> 01:37:57.444]  How could they publicly use Al-Qaeda in Libya and Syria and then go on the news and say, you've got to give your rights up.
[01:37:57.904 --> 01:37:59.345]  Al-Qaeda got weapons in Libya.
[01:37:59.485 --> 01:38:02.947]  With a compliant press with, you know, Piers Morgan, with all these other people.
[01:38:03.307 --> 01:38:06.448]  Piers, bring the foreigners in here and have them lecture to us on gun control.
[01:38:06.468 --> 01:38:08.289]  They actually says that, and they're going to get me!
[01:38:08.469 --> 01:38:09.149]  Yeah, exactly.
[01:38:09.910 --> 01:38:13.591]  And, you know, the whole idea is avoid investigation.
[01:38:13.631 --> 01:38:14.912]  That's what the government wants to do.
[01:38:14.992 --> 01:38:15.532]  No memos.
[01:38:15.952 --> 01:38:20.755]  Where are the memos and the investigation on Benghazi?
[01:38:20.795 --> 01:38:23.876]  Take the head of the EPA when they caught her using a dummy email.
[01:38:24.096 --> 01:38:25.457]  HSBC, let's have a hearing.
[01:38:25.517 --> 01:38:26.378]  How did that happen?
[01:38:26.839 --> 01:38:29.121]  And the Federal Reserve didn't know about it.
[01:38:29.181 --> 01:38:30.502]  Why won't the Congress do it?
[01:38:30.542 --> 01:38:31.002]  Blackmailed?
[01:38:31.022 --> 01:38:31.342]  Threatened?
[01:38:31.503 --> 01:38:33.204]  Look, the Congress is part of the deal.
[01:38:33.344 --> 01:38:37.148]  Congress is being offered the lifetime royalty, as you say.
[01:38:37.508 --> 01:38:38.609]  They've got their positions.
[01:38:38.649 --> 01:38:41.511]  The Democratic and Republican Party are basically in agreement.
[01:38:41.531 --> 01:38:43.513]  And now they're offering the cops lifetime royalty.
[01:38:43.773 --> 01:38:46.195]  Take the people's guns, you can keep yours after you retire.
[01:38:46.456 --> 01:38:48.778]  Cops, if you believe that, you're idiots.
[01:38:49.278 --> 01:38:58.946]  It just says, believing the fact that if we let them go on this one, you know, why don't we have a Watergate-style investigation of the entire Obama administration?
[01:38:59.086 --> 01:38:59.446]  I agree.
[01:38:59.466 --> 01:39:11.115]  You know, they admit, and we've done a thousand times what Nixon did, ten thousand times, they admit it's the cops holding up, going after the guns, because the cops know they're going to have their guns taken, and the cops know it's going to be a civil war.
[01:39:11.136 --> 01:39:13.577]  The cops better protect us because the cops are next.
[01:39:14.358 --> 01:39:15.079]  That's the point.
[01:39:15.519 --> 01:39:21.663]  The Communist Chinese would be happy to come in here with their military and tell the local law enforcement, we don't need you anymore.
[01:39:21.683 --> 01:39:23.584]  Well, they'll tell them, turn your guns in and then they're going to kill them.
[01:39:23.604 --> 01:39:25.325]  But look, you've got the NSA.
[01:39:25.365 --> 01:39:28.827]  The NSA can read your emails, read my emails.
[01:39:29.188 --> 01:39:33.090]  You mean they couldn't read the emails of HSBC laundering money?
[01:39:33.530 --> 01:39:37.833]  They couldn't read the emails of the drug cartels coming across the border?
[01:39:38.153 --> 01:39:43.277]  They couldn't read the emails from Ambassador Stevens saying we're not protected here?
[01:39:43.917 --> 01:39:44.777]  Running guns?
[01:39:45.298 --> 01:39:46.498]  With Al-Qaeda taking over?
[01:39:46.518 --> 01:39:48.539]  You talk to a lot of corporate and government people.
[01:39:49.039 --> 01:39:49.999]  Are they concerned right now?
[01:39:50.179 --> 01:39:50.880]  Increasingly.
[01:39:51.320 --> 01:39:56.161]  Because again, the corporations, you know, the whole idea is, well, corporations will be fine in globalism.
[01:39:56.201 --> 01:39:57.802]  They use all the labor from China.
[01:39:58.242 --> 01:39:59.743]  You know, they don't need American labor.
[01:40:00.023 --> 01:40:00.843]  See, American labor is useless.
[01:40:03.544 --> 01:40:04.525]  It's a detail.
[01:40:05.005 --> 01:40:10.369]  You don't need expensive American or European... Don't all these rich people know they're going to get double-crossed?
[01:40:10.389 --> 01:40:11.890]  That's the whole point.
[01:40:12.230 --> 01:40:14.351]  You're not going to be safe by being ignorant.
[01:40:14.391 --> 01:40:15.472]  They're idiots.
[01:40:15.592 --> 01:40:18.414]  The governing class is going to slit their throats.
[01:40:19.394 --> 01:40:22.236]  This is the big move towards globalism.
[01:40:22.276 --> 01:40:30.242]  It's the one chance where they think if they can just bankrupt the United States, eliminate the military, step-by-step China will move in.
[01:40:30.282 --> 01:40:31.923]  We become a colony
[01:40:32.648 --> 01:40:33.649]  to Communist China.
[01:40:34.069 --> 01:40:35.409]  We become the globalists.
[01:40:35.529 --> 01:40:37.611]  That's why the Nesha Sousa's film gets it wrong.
[01:40:37.971 --> 01:40:43.073]  It's not that Obama hates, hates nation states and is an anti-colonialist.
[01:40:43.353 --> 01:40:44.834]  Well, no, he does hate nation states.
[01:40:45.194 --> 01:40:54.999]  It's that this is a reverse colonialism of the globalist and collectivist governing class to get rid of the nations and create a giant world government.
[01:40:55.019 --> 01:40:59.021]  And listen when the Georgetown professor says the Constitution's an old document.
[01:40:59.121 --> 01:40:59.682]  Ignore it.
[01:41:00.062 --> 01:41:01.663]  Because they think nation states
[01:41:02.683 --> 01:41:03.063]  God.
[01:41:03.103 --> 01:41:04.685]  They think God is old.
[01:41:04.845 --> 01:41:06.286]  How is the Seuss's film wrong?
[01:41:06.606 --> 01:41:10.989]  Well, the Seuss's film is wrong in that we want to colonialize America.
[01:41:11.049 --> 01:41:11.990]  Obama... That's right.
[01:41:12.030 --> 01:41:14.052]  America's being colonialized by the globalists.
[01:41:14.112 --> 01:41:17.034]  Obama doesn't mind colonialism as long as he's the one doing the colonizing.
[01:41:17.074 --> 01:41:17.734]  Exactly.
[01:41:17.794 --> 01:41:18.595]  It's a total lie.
[01:41:18.635 --> 01:41:22.298]  Globalism is corporate colonization using communist methods.
[01:41:22.318 --> 01:41:25.120]  And let the banks do it because the banks will control the money.
[01:41:25.640 --> 01:41:30.447]  You know, if England thinks it's going to vote out of the EU, they're not going to get a chance to do that.
[01:41:30.807 --> 01:41:31.668]  It's not going to happen.
[01:41:32.009 --> 01:41:38.378]  The EU, again, bankrupting the EU, bankrupting... And their own documents admit it was designed to bankrupt.
[01:41:38.418 --> 01:41:41.162]  It puts more power in the hands of the global bankers.
[01:41:41.802 --> 01:41:46.667]  And the EU bureaucrats are all exempt from the taxes.
[01:41:47.548 --> 01:41:48.168]  Same deal.
[01:41:48.188 --> 01:41:48.389]  Yes.
[01:41:48.649 --> 01:41:54.074]  The only money in the United States today is held by the Chinese of the richest country in the world.
[01:41:54.494 --> 01:41:58.418]  The drug cartels have more money than the corporations of the federal government.
[01:41:58.438 --> 01:42:01.201]  The federal government has been intentionally bankrupt.
[01:42:01.221 --> 01:42:02.222]  A criminal takeover.
[01:42:02.242 --> 01:42:03.022]  A criminal takeover.
[01:42:03.042 --> 01:42:05.845]  It's a criminal takeover by the globalists of the federal government.
[01:42:05.845 --> 01:42:06.647]  And they're just criminals.
[01:42:06.667 --> 01:42:07.389]  We have a coup d'etat.
[01:42:07.449 --> 01:42:09.073]  That's why they use criminal tactics.
[01:42:09.213 --> 01:42:11.479]  Obama is heading a coup d'etat from within.
[01:42:11.974 --> 01:42:15.436]  A criminal cartel, foreign criminal cartel coup d'etat.
[01:42:15.536 --> 01:42:22.640]  We are, the United States government is the drug cartel, we are the drug cartels, we are Al Qaeda.
[01:42:23.101 --> 01:42:27.323]  We're funding Al Qaeda, we're putting guns... Again, the criminal groups that have come in and hijacked are.
[01:42:27.363 --> 01:42:27.523]  Right.
[01:42:27.924 --> 01:42:29.405]  And killing Qaddafi.
[01:42:29.705 --> 01:42:31.386]  Obama, why did Obama turn on Qaddafi?
[01:42:31.786 --> 01:42:33.047]  He'd come in and worked with him.
[01:42:33.167 --> 01:42:36.309]  Qaddafi funded Obama through Louis Farrakhan.
[01:42:36.889 --> 01:42:38.670]  Reverend Wright met with Qaddafi.
[01:42:38.690 --> 01:42:40.470]  He funded Sarkozy.
[01:42:40.510 --> 01:42:41.611]  That's even come out in the news.
[01:42:41.651 --> 01:42:45.252]  And then Obama turns on... They double-crossed their own guy.
[01:42:45.352 --> 01:42:49.053]  Threw Qaddafi to the wolves because he had Al-Qaeda coming to the floor.
[01:42:49.534 --> 01:42:53.535]  Al-Qaeda has taken over all the criminal... Which again is Saudi Arabia.
[01:42:53.955 --> 01:42:55.376]  The whole idea... That's the deal.
[01:42:55.456 --> 01:42:57.437]  The whole idea that's Arab Spring.
[01:42:57.457 --> 01:42:58.457]  Turn everything over to the Saudis.
[01:42:58.897 --> 01:43:04.301]  Only more of the Muslim Brotherhood, the radicals, taking over all of North Africa.
[01:43:04.321 --> 01:43:10.726]  So it's Saudi Arabia, the Communist Chinese, and the megabanks all teamed up against any country they don't control.
[01:43:10.826 --> 01:43:11.967]  Any country they don't control.
[01:43:12.527 --> 01:43:21.714]  And bankrupting the United States people, making the United States people feel like if they don't get their social security checks, look at the number of people that are on the verge of bankruptcy in the United States.
[01:43:22.155 --> 01:43:24.056]  Number of people facing losing their homes.
[01:43:24.497 --> 01:43:27.599]  The plan is to take the homes away from Americans.
[01:43:27.819 --> 01:43:28.740]  And nationalize that.
[01:43:28.760 --> 01:43:31.501]  The plan is to reduce Americans to poverty.
[01:43:32.302 --> 01:43:40.067]  And this whole Cloward-Piven theory is a conscious attempt to bankrupt the United States in order for the globalists to gain power.
[01:43:40.087 --> 01:43:41.628]  It's domestication for slaughter.
[01:43:41.668 --> 01:43:43.649]  Dr. Corsi, you've got to go catch an airplane.
[01:43:44.210 --> 01:43:46.992]  We're going to have you back on very, very soon when the new book comes out.
[01:43:47.032 --> 01:43:51.174]  In fact, I want to tell Weldon Henson back there over our department, I want to carry... Bad Samaritans.
[01:43:51.254 --> 01:43:52.275]  Bad Samaritans.
[01:43:52.315 --> 01:43:52.896]  You'll have it.
[01:43:52.936 --> 01:43:54.717]  I want to carry all your new books.
[01:43:55.257 --> 01:43:56.618]  All right, Dr. Corsi, thank you for being with us.
[01:43:56.638 --> 01:43:57.158]  All right, Alex.
[01:43:57.178 --> 01:43:57.938]  You're doing God's work.
[01:43:57.978 --> 01:43:58.398]  Keep it up.
[01:43:58.598 --> 01:43:59.118]  Thank you, sir.
[01:43:59.559 --> 01:43:59.799]  Wow.
[01:43:59.899 --> 01:44:02.340]  Ladies and gentlemen, he's got to leave us to go get on an airplane.
[01:44:02.360 --> 01:44:03.780]  There goes Dr. Corsi.
[01:44:03.800 --> 01:44:05.421]  We'll help him get unhooked in here.
[01:44:06.081 --> 01:44:10.703]  And just amazing times that we live in.
[01:44:10.883 --> 01:44:12.323]  Absolutely amazing times.
[01:44:12.363 --> 01:44:13.464]  And I've studied history.
[01:44:13.804 --> 01:44:17.085]  I became obsessed with history when I was about 10 years old and became a good reader.
[01:44:18.225 --> 01:44:18.925]  And I've studied it.
[01:44:18.945 --> 01:44:21.166]  I've studied communism, fascism, socialism.
[01:44:21.446 --> 01:44:31.888]  I've read the books of Dr. Curl Quigley, the books of the White House Science Czar, the books of the Rockefellers, their foundations, their statements, everything that they stand for.
[01:44:32.529 --> 01:44:34.589]  And their game plan is 100% public.
[01:44:34.889 --> 01:44:37.910]  So when people ask, how do I know that TSA was coming to Austin?
[01:44:38.370 --> 01:44:41.413]  Well, they've announced they're going to be in every city, and now they're here running checkpoints on the road.
[01:44:42.373 --> 01:44:43.574]  I also have my police sources.
[01:44:43.655 --> 01:44:47.338]  I mean, people ask, how did I know they'd start putting smart meters on with armed police?
[01:44:47.818 --> 01:44:48.719]  Well, they announced they would.
[01:44:48.759 --> 01:44:57.086]  How did I know they would start double and triple charging, you know, during peak times with smart meters, and then smart meters would dial in to all the new appliances 15 years ago?
[01:44:57.767 --> 01:45:00.009]  And now it's just happening, because it was all MIT documents.
[01:45:01.403 --> 01:45:12.840]  You can't go buy a dishwasher now, or any major appliance that doesn't have Bluetooth or wireless hookups, TVs, you name it, with cameras on them, dialing in through the smart meter, watching and listening to you.
[01:45:13.882 --> 01:45:15.384]  I mean, it's beyond 1984.
[01:45:17.585 --> 01:45:19.186]  The cancer viruses and the vaccines.
[01:45:19.266 --> 01:45:20.307]  Thousands of documents.
[01:45:20.707 --> 01:45:21.828]  Sterilizing people.
[01:45:21.888 --> 01:45:22.488]  Killing people.
[01:45:22.689 --> 01:45:24.410]  I mean, we're living in a stinking nightmare.
[01:45:24.570 --> 01:45:26.091]  But it's all scientifically rolled out.
[01:45:26.531 --> 01:45:30.174]  And 95% of the government people and corporate don't know all this.
[01:45:30.634 --> 01:45:31.735]  That's why they haven't killed me.
[01:45:32.396 --> 01:45:33.837]  Because it's all a joke.
[01:45:33.897 --> 01:45:35.117]  Oh, listen to that loud Texan.
[01:45:35.318 --> 01:45:37.519]  Wouldn't you be loud if all this was true and you knew it?
[01:45:37.719 --> 01:45:38.380]  Well, it is true.
[01:45:39.358 --> 01:45:40.419]  Of course I'm upset.
[01:45:40.499 --> 01:45:43.161]  Man, I'm on the front lines of this thing.
[01:45:43.561 --> 01:45:47.144]  And if you'll just get out of your stinking coma, we can turn this thing around.
[01:45:47.564 --> 01:45:49.326]  Now, I want to make a big announcement, Roger.
[01:45:49.366 --> 01:45:51.628]  I have to skip this network break.
[01:45:51.648 --> 01:45:51.928]  You know what?
[01:45:52.428 --> 01:45:56.251]  I'll make the announcement with this video, and then come back and make some other comments.
[01:45:56.872 --> 01:46:01.695]  The video just went up at InfoWars.com with the contest details and rules.
[01:46:02.596 --> 01:46:05.778]  It's all up at InfoWars.com right now.
[01:46:06.519 --> 01:46:09.441]  If you are receiving this transmission, you are the resistance.
[01:46:25.970 --> 01:46:33.018]  Fellow freedom lovers, Alex Jones here with the biggest contest announcement we've ever made.
[01:46:33.558 --> 01:46:36.201]  This is so incredibly exciting.
[01:46:36.341 --> 01:46:40.005]  We are launching Operation Paul Revere.
[01:46:40.959 --> 01:46:42.000]  What did Paul Revere do?
[01:46:42.540 --> 01:46:50.366]  He rode through the countryside in New England saying, to arms, to arms, the Redcoats are coming.
[01:46:50.666 --> 01:46:52.267]  Wanteth by land, toeth by sea.
[01:46:52.848 --> 01:46:57.171]  And all that evil men and tyrancy deflourish is that good men and women do nothing.
[01:46:57.351 --> 01:46:58.972]  Let me officially announce
[01:46:59.372 --> 01:47:02.294]  Operation Paul Revere.
[01:47:02.694 --> 01:47:09.937]  A $100,000 cash first place winner to be judged by yours truly, Alex Jones.
[01:47:10.378 --> 01:47:13.419]  The film can be three minutes, it can be up to two hours.
[01:47:13.539 --> 01:47:17.161]  It can be fiction, non-fiction, documentary, drama.
[01:47:17.641 --> 01:47:22.424]  It's got to promote liberty and freedom and expose tyranny and oppression.
[01:47:22.745 --> 01:47:24.206]  And it's not just people in the U.S.
[01:47:24.246 --> 01:47:24.766]  that can enter.
[01:47:24.846 --> 01:47:26.067]  It's folks worldwide.
[01:47:26.407 --> 01:47:30.850]  The rules, the details, are at InfoWars.com forward slash contest.
[01:47:30.970 --> 01:47:34.953]  You have to read the rules and officially sign up for this because it's a $100,000 prize, first place.
[01:47:34.973 --> 01:47:35.453]  $10,000, second place.
[01:47:40.737 --> 01:47:41.337]  $5,000 third place.
[01:47:41.837 --> 01:48:02.531]  But just as I did last year with a reporter contest, we are going to crowdsource from the pool of incredible talent out there and hire several official crews to be directors and writers and camera people in InfoWars.com produced major films and documentaries that will be put in movie theaters and on cable.
[01:48:02.751 --> 01:48:04.573]  And I've got all the connections to get it done.
[01:48:04.773 --> 01:48:07.154]  Together, we're going to really give the New World Order hell.
[01:48:07.415 --> 01:48:08.555]  This is extremely exciting.
[01:48:08.815 --> 01:48:09.336]  I've made over 20 films.
[01:48:10.076 --> 01:48:13.119]  One of them alone has reached more than 40 million people on YouTube and Google Video.
[01:48:13.380 --> 01:48:16.863]  The Obama Deception, Endgame, Fall of the Republic, Road to Tyranny.
[01:48:17.984 --> 01:48:21.428]  Films are the most effective thing I do, but they're very time-consuming.
[01:48:22.209 --> 01:48:25.972]  And so I want to turn the power of We the People loose here.
[01:48:26.032 --> 01:48:30.617]  And your art, your research, your ideas are unstoppable.
[01:48:30.837 --> 01:48:33.119]  We're officially kicking the contest off.
[01:48:33.880 --> 01:48:35.001]  This Friday.
[01:48:35.021 --> 01:48:39.084]  And you've got a little more than three months until April 30th.
[01:48:39.104 --> 01:48:45.309]  Just a little more than three months to produce your documentary or your film and get it out.
[01:48:45.509 --> 01:48:48.932]  And it will absolutely reach tens of millions of people.
[01:48:49.092 --> 01:48:52.054]  Our normal contests get about 500 entries.
[01:48:52.074 --> 01:48:53.095]  That's what $10,000 prize is.
[01:48:53.495 --> 01:48:54.896]  This is 10 times that.
[01:48:55.296 --> 01:48:56.537]  $100,000 for first place.
[01:48:56.637 --> 01:48:58.399]  That's one of the biggest contests out there.
[01:48:58.939 --> 01:49:01.361]  In fact, it's the biggest next to Doritos that has $100,000.
[01:49:02.802 --> 01:49:04.924]  This is huge, ladies and gentlemen.
[01:49:05.024 --> 01:49:12.509]  $115,000 in cash prizes and a shot to have your film produced and financed by InfoWars.com.
[01:49:12.689 --> 01:49:21.916]  Edit it, upload it to YouTube and one other alternate public video site and send your entry to PaulRevere at InfoWars.com.
[01:49:22.096 --> 01:49:27.619]  The animating contest of liberty that Thomas Jefferson talked about is happening right now.
[01:49:28.059 --> 01:49:31.421]  The modern battlefield is in the mind more than ever.
[01:49:31.701 --> 01:49:34.482]  We use truth, the globalists use lies and deception.
[01:49:34.922 --> 01:49:38.404]  The corruption and oppression and high-tech police state is in our face.
[01:49:38.824 --> 01:49:40.165]  But the controllers are scared.
[01:49:40.505 --> 01:49:43.907]  They intended to use the internet to dominate and control humanity and surveil us.
[01:49:44.167 --> 01:49:46.268]  But we've turned their system against them.
[01:49:46.688 --> 01:49:49.890]  This is a historic crossroads that we have reached.
[01:49:50.530 --> 01:49:58.234]  And I ask you to ride in the year 2013 just as one of the founders of this republic did back in 1775.
[01:49:58.895 --> 01:50:06.459]  I'm calling you to arms in the Info War because the pen and the video camera is mightier than the sword.
[01:50:06.719 --> 01:50:13.183]  Let's go in there and rescue humanity and awaken them and set brush fires in the minds of men and women everywhere.
[01:50:13.503 --> 01:50:14.584]  Be part of this contest.
[01:50:14.664 --> 01:50:15.584]  You've got three months.
[01:50:15.924 --> 01:50:17.025]  Put your hat in the ring.
[01:50:17.185 --> 01:50:18.486]  Be part of the solution
[01:50:18.946 --> 01:50:39.970]  Alright, we're going to break and when we come back I'll give you more details of this and then get into some of the other news, but... Again, I'm even shaken up right now by how fast this is moving.
[01:50:40.390 --> 01:50:42.370]  If you're a new listener and you're going, what is this all about?
[01:50:42.950 --> 01:50:43.590]  Read history.
[01:50:44.130 --> 01:50:44.951]  Read about tyranny.
[01:50:45.071 --> 01:50:45.831]  That's what it's all about.
[01:50:46.651 --> 01:50:47.311]  Okay, now...
[01:50:48.578 --> 01:50:50.340]  There will probably be a thousand entries to this.
[01:50:50.360 --> 01:50:51.882]  This will probably reach a hundred million people.
[01:50:52.363 --> 01:50:54.385]  It'll be the best 115,000 ever spent.
[01:50:54.906 --> 01:50:56.608]  All of you win by entering the contest.
[01:50:57.109 --> 01:50:57.870]  Get involved now.
[01:50:57.890 --> 01:51:00.793]  Infowars.com has it red-linked at the top.
[01:51:02.054 --> 01:51:10.457]  If you've ever wanted one of our best-selling generators, but were waiting for an offer so crazy you couldn't refuse, then you're not going to want to miss this exciting message.
[01:51:10.697 --> 01:51:11.217]  Here's why.
[01:51:11.498 --> 01:51:14.559]  Our solar generators provide life-saving electrical power.
[01:51:14.779 --> 01:51:21.201]  And unlike gas generators, solar generators run quietly, emit no fumes, and produce electricity from the sun.
[01:51:21.461 --> 01:51:24.762]  So when the lights go out, you'll always have the power you need.
[01:51:24.902 --> 01:51:25.943]  Now here's the best part.
[01:51:26.403 --> 01:51:30.907]  Every year we accumulate a few solar generators that we just can't sell as new.
[01:51:31.187 --> 01:51:36.933]  We put them in a special spot in our warehouse and we discount them heavily at the end of each year.
[01:51:37.053 --> 01:51:40.796]  We call them scratch and dent units, but they're really just like new.
[01:51:41.056 --> 01:51:45.781]  Each unit comes with a full factory warranty and special bonuses you just won't believe!
[01:51:46.201 --> 01:51:47.562]  Don't wait, they go fast.
[01:51:47.842 --> 01:51:49.503]  Go to scratchanddentsolar.com.
[01:51:49.523 --> 01:51:51.624]  That's scratchanddentsolar.com.
[01:51:51.724 --> 01:51:56.427]  For the craziest offer we've ever made, go to scratchanddentsolar.com.
[01:51:56.447 --> 01:51:58.308]  That's scratchanddentsolar.com.
[01:52:01.874 --> 01:52:05.416]  Digestive health is the key to wellness and elimination of toxins.
[01:52:05.757 --> 01:52:06.477]  That bears repeating.
[01:52:06.777 --> 01:52:10.300]  Digestive health is the key to wellness and elimination of toxins.
[01:52:10.660 --> 01:52:14.923]  And Pro-EM1 Daily Probiotic Cleanse is the key to digestive health.
[01:52:15.223 --> 01:52:20.707]  Pro-EM1 is a powerful liquid probiotic, strong enough to cleanse, gentle enough to use every day.
[01:52:21.067 --> 01:52:23.288]  Pro-EM1 is dairy, wheat and soy free.
[01:52:23.548 --> 01:52:25.809]  Contains all natural and certified organic ingredients.
[01:52:26.049 --> 01:52:27.950]  Contains no preservatives or animal products.
[01:52:28.190 --> 01:52:30.151]  Supports a healthy digestive and immune system.
[01:52:30.291 --> 01:52:31.011]  Supports weight loss.
[01:52:31.311 --> 01:52:32.812]  Improves absorption of food nutrients.
[01:52:33.132 --> 01:52:34.493]  Aids in controlling yeast infections.
[01:52:34.773 --> 01:52:36.013]  Is never freeze dried.
[01:52:36.333 --> 01:52:40.195]  And uses three groups of live viable beneficial microbes to cleanse and remove toxins.
[01:52:40.555 --> 01:52:43.999]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[01:52:44.319 --> 01:52:47.943]  Spelled T-E-R-A-G-A-N-I-X dot com.
[01:52:48.243 --> 01:52:49.384]  Terragonics dot com.
[01:52:49.765 --> 01:52:50.605]  Or call toll free 866-369-3678.
[01:52:50.625 --> 01:52:51.046]  That's 866-369-3678.
[01:52:51.066 --> 01:52:52.147]  Pro-EM1, the raw probiotic.
[01:53:01.314 --> 01:53:06.315]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[01:53:06.515 --> 01:53:15.657]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[01:53:15.877 --> 01:53:29.920]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[01:53:30.200 --> 01:53:35.465]  Order the Berkey Light System today, complete with two black Berkey elements for only two hundred and thirty one dollars.
[01:53:35.625 --> 01:53:38.148]  And the Berkey Guy will ship your order free of charge.
[01:53:38.348 --> 01:53:45.215]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only thirty nine ninety nine.
[01:53:45.355 --> 01:53:47.457]  That's over thirty percent off the retail price.
[01:53:47.677 --> 01:53:48.598]  Call the Berkey Guy at 1-877-886-3653.
[01:53:48.618 --> 01:53:48.818]  That's 1-877-886-3653.
[01:53:48.838 --> 01:53:49.760]  Or order online at GoBerkey.com.
[01:53:49.800 --> 01:53:50.320]  That's GoBerkey.com today!
[01:54:17.312 --> 01:54:22.278]  Your own personal Jesus.
[01:54:25.521 --> 01:54:27.884]  Someone to hear your prayers.
[01:54:28.405 --> 01:54:31.488]  Someone who cares.
[01:54:32.850 --> 01:54:37.755]  Your own personal Jesus.
[01:54:39.798 --> 01:54:41.639]  Monday through Friday, 11 a.m.
[01:54:41.659 --> 01:54:43.260]  to 2 p.m.
[01:54:43.300 --> 01:54:43.700]  Central.
[01:54:44.120 --> 01:54:50.063]  Again, any historian would look at what's happening and would say, oh my gosh, we're going into total fascism.
[01:54:51.143 --> 01:54:53.724]  But it's really eugenics, eugenicism.
[01:54:53.764 --> 01:54:54.965]  I've got to come up with a word for this.
[01:54:55.465 --> 01:54:56.626]  It's a technocratic hell.
[01:54:58.367 --> 01:55:03.369]  And everything, once you study it, is a psych warfare program to get you to submit to them.
[01:55:05.137 --> 01:55:06.998]  And to get you to take on the idea that you're guilty.
[01:55:07.258 --> 01:55:09.379]  I mean, look at these headlines up at Infowars.com.
[01:55:09.399 --> 01:55:10.840]  If you're a radio listener.
[01:55:11.280 --> 01:55:13.841]  Airport terror announcements now being played in hotels.
[01:55:14.581 --> 01:55:17.943]  And the article by Paul Watson and myself, we wrote this article together this morning.
[01:55:18.343 --> 01:55:19.884]  Paul's already written three articles today.
[01:55:20.244 --> 01:55:21.144]  I don't tell him to do that.
[01:55:21.505 --> 01:55:23.946]  He's passionate and works about 16 hours a day.
[01:55:25.246 --> 01:55:27.147]  Because he understands how bad it is.
[01:55:27.207 --> 01:55:28.348]  And when he's very clean cut,
[01:55:29.444 --> 01:55:35.888]  You know, his family are very nice, well-spoken people that, you know, look even aristocratic almost.
[01:55:36.609 --> 01:55:41.272]  And they go out in London and walk down the street and the police walk over and ask who you are, line up, you know, you're a terrorist.
[01:55:42.093 --> 01:55:46.436]  It's when you look handsome or smart, you're the enemy.
[01:55:46.896 --> 01:55:47.836]  Okay?
[01:55:48.437 --> 01:55:49.257]  It's when you care.
[01:55:49.297 --> 01:55:50.578]  The enemy senses it.
[01:55:51.559 --> 01:55:52.760]  If you look like a zombie,
[01:55:54.636 --> 01:55:57.257]  That's how I know how to infiltrate things, because I can pull it off.
[01:55:57.297 --> 01:56:02.239]  I can actually get in the mode of a low IQ and go... And then the system doesn't even notice you.
[01:56:02.519 --> 01:56:04.880]  They hate you when you're strong.
