[00:00:03.683 --> 00:00:03.803]  Okay.
[00:48:03.414 --> 00:48:04.776]  That's just Wachovia and Wells Fargo.
[00:48:09.346 --> 00:48:16.150]  In two years laundered $376 billion.
[00:48:16.530 --> 00:48:23.995]  Now if they decriminalize drugs, there wouldn't be any money in it, people wouldn't be shooting each other, and they wouldn't have an excuse to bust in your house.
[00:48:24.535 --> 00:48:29.418]  They put something out as an excuse to get you tied into it to take you to jail.
[00:48:30.439 --> 00:48:31.880]  See, I've seen that with my own eyes.
[00:48:31.900 --> 00:48:32.400]  Oh, there it is.
[00:48:33.080 --> 00:48:35.782]  Banks Financing Mexican Gangs Admitted Wells Fargo Deal.
[00:48:36.182 --> 00:48:37.243]  Now let's show them the article.
[00:48:38.720 --> 00:48:40.221]  They ran the aircraft, everything.
[00:48:40.281 --> 00:48:44.385]  In the article it says... They found 126 black.
[00:48:44.605 --> 00:48:45.286]  Yeah, yeah, yeah.
[00:48:45.766 --> 00:48:48.428]  But that's not even the... Where's the article that says $376 billion?
[00:48:48.488 --> 00:48:48.869]  That's the guy?
[00:48:48.889 --> 00:48:53.693]  That's one of the articles, but it's $376 billion.
[00:48:53.733 --> 00:48:54.313]  That's a lot of money.
[00:48:54.454 --> 00:48:55.875]  The issue is... This is a mafia.
[00:49:06.426 --> 00:49:11.691]  And they're a mafia that to feel good about all the evil they're engaged in, they just say we're all a bunch of animals and deserve it.
[00:49:12.131 --> 00:49:13.532]  Meanwhile, they're just wrecking society.
[00:49:14.012 --> 00:49:16.074]  And the elite's own kids get destroyed by this.
[00:49:17.355 --> 00:49:18.896]  We have USA Today.
[00:49:18.916 --> 00:49:19.537]  Let's put that up.
[00:49:22.920 --> 00:49:24.981]  Wachovia Bank helped launder Mexican drug money.
[00:49:25.001 --> 00:49:25.622]  Let's scroll down.
[00:49:27.003 --> 00:49:27.363]  Does it say 307?
[00:49:27.403 --> 00:49:27.844]  There it is.
[00:49:27.864 --> 00:49:28.464]  Excuse me.
[00:49:28.484 --> 00:49:30.266]  It was 2 billion more than I said.
[00:49:30.286 --> 00:49:30.526]  378.4 billion.
[00:49:30.546 --> 00:49:30.886]  That's a lot.
[00:49:37.819 --> 00:49:38.059]  Yes.
[00:49:38.099 --> 00:49:38.859]  That's a lot.
[00:49:38.899 --> 00:49:43.481]  And let me tell you, cops pull me over for an expired sticker or something.
[00:49:43.501 --> 00:49:44.921]  They go, we want to search your car for drugs.
[00:49:44.981 --> 00:49:45.782]  And I start laughing.
[00:49:46.442 --> 00:49:51.223]  I go, you mean the drugs getting laundered in that Wells Fargo right there?
[00:49:51.263 --> 00:49:52.364]  You're a joke, man.
[00:49:53.004 --> 00:49:54.644]  You know full well the government deals with drugs.
[00:49:54.664 --> 00:49:55.905]  And a lot of the cops go, yeah, we know.
[00:49:57.485 --> 00:49:58.385]  Then I don't need that.
[00:49:58.405 --> 00:49:59.166]  Legalize it.
[00:49:59.246 --> 00:49:59.426]  Listen.
[00:50:00.407 --> 00:50:02.688]  When they had alcohol illegal for 10 years, what happened?
[00:50:03.148 --> 00:50:05.669]  It made the mafia get rich, it made the price go up.
[00:50:05.789 --> 00:50:06.410]  Oh, yeah.
[00:50:07.050 --> 00:50:08.231]  What's your take on prohibition?
[00:50:11.292 --> 00:50:13.313]  Harvey, you're here with us, I'm ranting and raving.
[00:50:13.353 --> 00:50:14.433]  What's your take on all this?
[00:50:15.254 --> 00:50:16.174]  Well, shoots.
[00:50:16.854 --> 00:50:17.535]  What can I say?
[00:50:18.175 --> 00:50:21.957]  It's like the government own the drugs and they own the planes.
[00:50:22.317 --> 00:50:23.377]  So, what?
[00:50:23.537 --> 00:50:24.778]  World Fargo is the government?
[00:50:26.659 --> 00:50:26.899]  But,
[00:50:27.717 --> 00:50:29.461]  I have nightmares over my three children.
[00:50:29.501 --> 00:50:33.931]  They grow up, they're at a party, somebody gives them something, they get pulled over, they'll go to jail for ten years.
[00:50:35.208 --> 00:50:38.029]  Because they used something that dirty government shipped in.
[00:50:38.389 --> 00:50:40.770]  That is crazy!
[00:50:41.051 --> 00:50:41.611]  That's crazy.
[00:50:41.651 --> 00:50:42.791]  And that's what I'm mad about.
[00:50:42.951 --> 00:50:44.632]  And the media's like, don't get mad, don't get mad.
[00:50:44.752 --> 00:50:45.172]  Why not?
[00:50:45.212 --> 00:50:46.073]  We got kids.
[00:50:46.693 --> 00:50:47.353]  Makes me angry.
[00:50:47.393 --> 00:50:50.094]  The government do send it in because we ain't got no planes.
[00:50:50.234 --> 00:50:51.055]  That's right.
[00:50:51.275 --> 00:50:53.736]  And then they end up renting the black neighborhoods closely.
[00:50:53.916 --> 00:50:55.197]  This is white neighborhoods too.
[00:50:55.237 --> 00:50:55.817]  No, no, no, no.
[00:50:55.857 --> 00:50:56.737]  They agreed early on.
[00:50:56.777 --> 00:51:00.739]  They said only have it in their neighborhood because then that gives us an excuse to arrest everybody.
[00:51:01.039 --> 00:51:01.299]  Right.
[00:51:01.339 --> 00:51:02.039]  That was another way.
[00:51:02.439 --> 00:51:04.280]  It was a false flag, a weapon attack.
[00:51:04.480 --> 00:51:12.102]  And you're only exactly right because I'm in Cleveland right now and they just had so much come through and it came through from UPS.
[00:51:13.402 --> 00:51:15.123]  How'd it get through UPS?
[00:51:15.443 --> 00:51:18.124]  Oh, they got a guy inside because I had one of my customers.
[00:51:18.684 --> 00:51:19.524]  He is inside.
[00:51:20.615 --> 00:51:20.875]  Right.
[00:51:21.315 --> 00:51:27.199]  All he do is just get the package, he go there, he act like he, you know, Xeroxing the copy of it.
[00:51:27.619 --> 00:51:27.799]  Right.
[00:51:27.819 --> 00:51:31.301]  And then he don't, he just leave that package and Xerox a copy in somebody else's house.
[00:51:31.682 --> 00:51:31.922]  See?
[00:51:32.162 --> 00:51:32.902]  You know, the name tag.
[00:51:32.962 --> 00:51:33.803]  And that's the government.
[00:51:33.963 --> 00:51:36.124]  That's all, like I say, that's all UPS, all government.
[00:51:36.144 --> 00:51:38.126]  The name tag and then he just do somebody else's.
[00:51:38.146 --> 00:51:41.748]  Then the people getting the high quote unquote the biggest dollar to work too.
[00:51:42.868 --> 00:51:46.551]  Do you know how they brought down China going back about 250 years ago?
[00:51:46.691 --> 00:51:48.432]  China wouldn't allow opium into the country.
[00:51:49.861 --> 00:51:51.302]  They turn into heroin.
[00:51:52.584 --> 00:51:53.364]  The opium poppy.
[00:51:53.965 --> 00:51:55.166]  All over the world it was legal.
[00:51:55.206 --> 00:51:58.629]  It was sold at drugstores, apothecaries, all over Europe, all over everywhere.
[00:51:58.649 --> 00:52:00.671]  If you were dumb enough to use it, you'd go in there and get it.
[00:52:01.471 --> 00:52:05.094]  China said, we will execute you if you bring in opium.
[00:52:06.796 --> 00:52:08.798]  British government comes in and starts throwing ships in.
[00:52:09.710 --> 00:52:10.170]  They like that.
[00:52:38.442 --> 00:52:38.982]  So do we.
[00:52:39.022 --> 00:52:39.402]  Exactly.
[00:52:39.442 --> 00:52:41.403]  So do we want our kids to stop getting shot and killed?
[00:52:41.763 --> 00:52:44.625]  Do we want everybody to stop being... We have the biggest prison population in the world.
[00:52:44.645 --> 00:52:46.345]  Again, I've got you guys here and I'm ranting.
[00:52:46.365 --> 00:52:47.066]  You guys go ahead.
[00:52:47.406 --> 00:52:48.346]  What else do you want to talk about?
[00:52:48.366 --> 00:52:51.247]  I've got a few questions here from people on Twitter.
[00:52:54.529 --> 00:52:59.471]  Talk about how he misled us and think that the Obama phones are Obama.
[00:53:00.293 --> 00:53:03.897]  You know, a lot of people was telling me that, oh, they're Obama phones!
[00:53:04.057 --> 00:53:16.130]  Until they, you know, when I got out there and really showed them and said, oh, you can get Obama phone, it's free, if you're on Social Security, low income, da-da-da-da-da, you can get Obama phone.
[00:53:16.150 --> 00:53:22.437]  But if you really look at it, when they called me in the office that I was campaigning for, Obama didn't even make that!
[00:53:24.133 --> 00:53:26.874]  It was back in, before he even got in the election.
[00:53:26.934 --> 00:53:29.474]  By him being in the election, it just passed it.
[00:53:30.614 --> 00:53:33.215]  And by him being... But it was Obama that advertised the phones.
[00:53:33.535 --> 00:53:36.815]  Well, he advertised them, but he's going by some other man's stuff.
[00:53:37.235 --> 00:53:38.556]  Not even his own stuff.
[00:53:38.876 --> 00:53:43.857]  So he could've, by me being the president, I would've said, that's Bush or Clinton stuff.
[00:53:44.437 --> 00:53:46.097]  This is what I'm gonna do for you.
[00:53:46.117 --> 00:53:49.018]  That was him getting elected because he giving you something.
[00:53:49.038 --> 00:53:50.198]  But that's false advertising.
[00:53:50.618 --> 00:53:53.320]  But again, my only thing is, Obama's just another puppet.
[00:53:53.520 --> 00:54:00.186]  I just want to tear down the idols so people know that, well, he's now announcing he'll use executive orders to take the guns.
[00:54:00.246 --> 00:54:03.428]  Why do we even have a Congress if the President's just going to sign orders?
[00:54:04.109 --> 00:54:04.369]  Right.
[00:54:05.690 --> 00:54:08.252]  Especially if he's taking the guns from the wrong people.
[00:54:08.772 --> 00:54:11.074]  Yeah, the government's buying more guns than wants our guns.
[00:54:11.474 --> 00:54:14.797]  Does it scare you guys to think of any President with unlimited power?
[00:54:15.575 --> 00:54:16.616]  Yeah, that scares us.
[00:54:16.696 --> 00:54:19.938]  But not really, because I got faith in God and the blood of Jesus.
[00:54:20.419 --> 00:54:21.659]  It don't scare me at all.
[00:54:22.040 --> 00:54:22.940]  Because I'm covered.
[00:54:23.321 --> 00:54:24.942]  I'm covered by the blood of Jesus.
[00:54:25.442 --> 00:54:28.144]  But the Congress, they ain't going to go for that, though, is they?
[00:54:28.564 --> 00:54:29.505]  Well, they're all paid off.
[00:54:29.665 --> 00:54:30.326]  They shouldn't go for it.
[00:54:30.346 --> 00:54:32.207]  Yeah, they're going by it because they're paid.
[00:54:32.267 --> 00:54:34.028]  Say that one thing you said.
[00:54:34.569 --> 00:54:35.690]  Say that right there.
[00:54:35.850 --> 00:54:36.950]  You said they all paid off.
[00:54:38.447 --> 00:54:42.189]  And see, to make it in society today, you know, even Obama.
[00:54:42.569 --> 00:54:46.951]  He had us fooled that he'd get the Obama phone, but look how it came to where he got his votes.
[00:54:47.591 --> 00:54:49.972]  That's false advertisement.
[00:54:50.012 --> 00:54:52.613]  And I thank God that you sent me on this show.
[00:54:53.093 --> 00:55:01.697]  Because one thing you did keep real with me, you said I'm not on Oronimo, Oronomy, or Obama.
[00:55:03.268 --> 00:55:04.309]  I'm nationwide.
[00:55:04.969 --> 00:55:11.993]  And when you're nationwide and when you know... See, you're a man that you knew all this before this even came about.
[00:55:12.033 --> 00:55:15.515]  Because they probably had to come to you or say some stuff or you researched.
[00:55:15.675 --> 00:55:17.116]  No, I saw what they were doing, you know.
[00:55:17.136 --> 00:55:17.216]  Okay.
[00:55:17.637 --> 00:55:19.078]  So you know... Very frustrating, actually.
[00:55:19.138 --> 00:55:22.740]  Anytime you could pull up something, like you showed me about my taxes.
[00:55:23.120 --> 00:55:23.840]  Here I am.
[00:55:24.261 --> 00:55:25.281]  I got five kids.
[00:55:25.321 --> 00:55:27.783]  I'm claiming all five with the little job I got.
[00:55:27.803 --> 00:55:30.785]  Because I don't want you to take all my money I worked hard for.
[00:55:31.565 --> 00:55:32.165]  You feel me?
[00:55:32.665 --> 00:55:34.626]  But like you said, he said he wouldn't do that.
[00:55:34.866 --> 00:55:36.186]  You showed me on the TV.
[00:55:36.226 --> 00:55:50.431]  You said, here he is, four years ago, say the low minorities, and the low minorities, low poor minorities, not quote-unquote the rich people voted, because after Obama won, they had so much bad to say about him.
[00:55:51.738 --> 00:55:55.920]  Because, first of all, I believe he was in there for four years and he didn't do nothing.
[00:55:55.940 --> 00:56:00.763]  He did the best he could, but if I was the president, I got legal authority.
[00:56:01.243 --> 00:56:04.205]  And the main people that's wrong, the police.
[00:56:05.446 --> 00:56:05.786]  You know?
[00:56:06.006 --> 00:56:12.249]  You know, right now you can go to a police and he'll sell you a gun and say it got lost and get him some money to pay his mortgage.
[00:56:13.250 --> 00:56:13.590]  You know?
[00:56:13.790 --> 00:56:14.450]  That's real.
[00:56:15.391 --> 00:56:16.972]  Them are the crookedest ones.
[00:56:17.947 --> 00:56:29.041]  You go to a place where you can buy food and they say you can't use your food stamps, but if I give you an extra two or three dollars, I can buy that newspaper with my food stamp card.
[00:56:29.878 --> 00:56:30.418]  You feel me?
[00:56:30.658 --> 00:56:32.279]  No, we're becoming a corrupt society.
[00:56:32.760 --> 00:56:34.881]  And they make it... That makes it corruptive.
[00:56:35.001 --> 00:56:37.022]  And they make you where you can't even survive if you're not corrupt.
[00:56:37.042 --> 00:56:37.722]  You can't.
[00:56:37.802 --> 00:56:38.503]  It's hard.
[00:56:38.803 --> 00:56:39.383]  It's hard.
[00:56:39.823 --> 00:56:42.985]  Now believe me, I've always said... And they told me that you are a liar and you are full of stuff.
[00:56:43.766 --> 00:56:44.846]  You are full of stuff.
[00:56:44.886 --> 00:56:45.707]  You're a liar.
[00:56:46.227 --> 00:56:49.409]  We got a call today and a man said you're gonna make me look silly.
[00:56:49.829 --> 00:56:52.350]  See, a person can't make you look silly until you know.
[00:56:52.370 --> 00:56:56.693]  See, you show me with my own eyes what it'll do to my taxes.
[00:56:57.985 --> 00:57:01.446]  No, no, my attempt is I don't even know the way out of this.
[00:57:01.906 --> 00:57:10.569]  I mean, I'm just trying to get people to realize that it's a scam at every level and the establishment is trying to make things bad because that gives them power.
[00:57:10.909 --> 00:57:11.970]  It's a cold-blooded thing.
[00:57:13.368 --> 00:57:15.689]  Even when you want to do good, it's hard to figure out how to fix it.
[00:57:16.229 --> 00:57:17.710]  And I guess that's why they're evil.
[00:57:17.730 --> 00:57:18.450]  They're like, you know what?
[00:57:18.590 --> 00:57:19.430]  We're not going to fix anything.
[00:57:19.470 --> 00:57:20.131]  We're just going to be bad.
[00:57:20.411 --> 00:57:23.452]  But one thing about it, and I like you did.
[00:57:23.732 --> 00:57:24.092]  Exactly.
[00:57:24.132 --> 00:57:25.533]  But I'm not going to sign on to that.
[00:57:25.573 --> 00:57:26.613]  I'm not going to say, you know what?
[00:57:26.633 --> 00:57:30.834]  Because I've been offered years ago all these big deals and stuff if I join the establishment.
[00:57:31.195 --> 00:57:31.875]  I didn't sell out.
[00:57:32.415 --> 00:57:37.777]  And it's not because I'm even a perfect person, it's that in my soul, I can feel my soul on the line.
[00:57:37.837 --> 00:57:38.578]  That's how it was.
[00:57:38.658 --> 00:57:44.120]  My soul wasn't gonna let Channel 19 take me out the game where my hometown was.
[00:57:44.520 --> 00:57:47.381]  I come all the way to Texas to get the real deal.
[00:57:47.421 --> 00:57:48.402]  Does your gut tell you to do it?
[00:57:49.042 --> 00:57:49.482]  My gut?
[00:57:49.623 --> 00:57:50.423]  Come to Texas?
[00:57:50.463 --> 00:57:50.723]  Yeah.
[00:57:50.803 --> 00:57:51.944]  My spirit!
[00:57:51.984 --> 00:57:52.605]  Yeah, exactly.
[00:57:52.625 --> 00:57:53.805]  My spirit from the Lord.
[00:57:53.865 --> 00:57:56.407]  Just like you showed up when you could see Satan.
[00:57:56.727 --> 00:57:59.169]  That man you showed me in your office.
[00:57:59.189 --> 00:58:02.612]  And I'm glad I did get to meet you because you showed me how Satan looks.
[00:58:03.512 --> 00:58:03.852]  You know?
[00:58:04.073 --> 00:58:08.596]  You can look at people and tell that they're not... You know, you said one thing about that lady.
[00:58:08.676 --> 00:58:13.699]  I want to get her here... But then you also showed me how Satan looked.
[00:58:13.819 --> 00:58:15.741]  Hey, what did that man do to those kids?
[00:58:17.026 --> 00:58:22.608]  Uh, Jimmy Savelle, just, it's, it's, uh, the royal family, all of them, a bunch of demons.
[00:58:22.888 --> 00:58:26.050]  Right, but when he put on his glasses, he looks a whole complete different.
[00:58:26.850 --> 00:58:29.051]  Till he opened his mouth and you showed me what he did.
[00:58:29.071 --> 00:58:30.471]  Yeah, I was showing the article.
[00:58:30.491 --> 00:58:31.592]  That's nothing but Satan.
[00:58:31.652 --> 00:58:33.172]  That's the thing, I just, yeah.
[00:58:33.853 --> 00:58:35.153]  Yeah, it's, it's amazing.
[00:58:35.353 --> 00:58:39.635]  I got a few questions for folks, and you guys have been incredible, we appreciate you coming to town, it's been amazing.
[00:58:40.375 --> 00:58:44.977]  Um, would you vote for Hillary Clinton if she ran for the president?
[00:58:47.318 --> 00:58:50.679]  Some of these questions are... That's Jamie Newton asked that.
[00:58:50.799 --> 00:58:52.280]  I don't know for sure.
[00:58:53.280 --> 00:58:54.320]  I don't like Hillary Clinton.
[00:58:54.340 --> 00:58:55.161]  I don't like any of them.
[00:58:56.281 --> 00:58:57.902]  How about somebody who is an establishment?
[00:58:58.302 --> 00:58:59.382]  What do you guys think of Ron Paul?
[00:58:59.402 --> 00:59:00.382]  They're trying to demonize him.
[00:59:01.363 --> 00:59:01.883]  Ron Paul?
[00:59:02.903 --> 00:59:03.624]  He ran for president?
[00:59:03.884 --> 00:59:07.425]  Yeah, the guy that wanted to get rid of the private Federal Reserve and all that.
[00:59:09.352 --> 00:59:11.333]  So you guys only watch mainline TV?
[00:59:11.853 --> 00:59:12.113]  Yeah.
[00:59:12.933 --> 00:59:14.954]  Well you got me now gonna watch U.S.
[00:59:14.994 --> 00:59:18.175]  Today and the Alex Jones Show.
[00:59:18.335 --> 00:59:24.016]  No, no, I'm just marveling that, see, the media never showed you Obama going back on all his promises.
[00:59:26.557 --> 00:59:30.178]  Did your life improve in any way under the Obama administration?
[00:59:30.698 --> 00:59:34.159]  And what sets Obama aside from Romney politically?
[00:59:34.659 --> 00:59:36.580]  That's Corner Eret.
[00:59:38.779 --> 00:59:39.620]  No changes.
[00:59:40.841 --> 00:59:42.863]  You know, probably less money, less jobs.
[00:59:42.883 --> 00:59:45.665]  That's about it.
[00:59:45.705 --> 00:59:47.707]  Quite frankly, Obama's not even running a foreign bank.
[00:59:47.727 --> 00:59:48.267]  Sorry, man.
[00:59:48.728 --> 00:59:50.909]  I just want people to know Obama's a facade.
[00:59:53.263 --> 00:59:57.904]  Louis Sweet asked, uh, believe Obama is within his power to limit our constitutional rights.
[00:59:58.004 --> 00:59:58.884]  I kind of talked about that.
[00:59:59.385 --> 01:00:06.066]  I mean, is it not creepy to hear Rahm Emanuel, I played that clip on the radio, where he says, we'll just, we'll just take your guns, we don't care what the people think or laws.
[01:00:06.566 --> 01:00:06.806]  Right.
[01:00:07.166 --> 01:00:12.768]  They're not, no fault, no, nothing interesting in us and we didn't got you in the president.
[01:00:13.308 --> 01:00:15.768]  I wonder if, if Rahm Emanuel's going to turn his guns in.
[01:00:16.449 --> 01:00:16.609]  No.
[01:00:17.609 --> 01:00:19.489]  I don't think none of them will turn their guns in.
[01:00:20.210 --> 01:00:21.190]  What do you think happened on 9-11?
[01:00:22.706 --> 01:00:25.785]  I'm sure you've heard... I believe that was all backstage hooked up.
[01:00:27.034 --> 01:00:27.755]  I really do.
[01:00:27.775 --> 01:00:30.877]  That's amazing how the government couldn't stop them planes.
[01:00:31.598 --> 01:00:31.918]  Right.
[01:00:32.018 --> 01:00:32.518]  I agree with you.
[01:00:32.539 --> 01:00:34.680]  For real, you know, they got air forces everywhere.
[01:00:34.840 --> 01:00:35.161]  Right.
[01:00:35.661 --> 01:00:40.345]  They could be there in maybe, like, what, 20 seconds or a little bit less.
[01:00:40.425 --> 01:00:42.406]  Right there, you know, in New York.
[01:00:42.727 --> 01:00:43.788]  My dad's been a pilot.
[01:00:43.848 --> 01:00:45.629]  You go off course, they go, hey, what are you doing?
[01:00:45.649 --> 01:00:47.050]  And then F-16s are launched.
[01:00:47.070 --> 01:00:49.412]  Yeah, because naturally, they're going to, like, call.
[01:00:49.432 --> 01:00:51.354]  As soon as you go off course, they're going to call.
[01:00:51.374 --> 01:00:52.655]  They're going to have somebody right there.
[01:00:53.717 --> 01:00:56.898]  You think they're going to put the report of whatever the arm was up there?
[01:00:56.938 --> 01:00:57.938]  It's all being watched.
[01:00:57.978 --> 01:00:59.378]  At the tower, they're watching you.
[01:00:59.398 --> 01:01:00.718]  They talk to you every second.
[01:01:00.838 --> 01:01:01.418]  Every second.
[01:01:01.458 --> 01:01:02.519]  Like a penitentiary class.
[01:01:02.539 --> 01:01:06.579]  As you go down, you're going down too low, they're going to tell you, you're too low.
[01:01:07.279 --> 01:01:11.460]  And you know, they're going to send somebody at you because they're going to see you dropping, dropping, and dropping.
[01:01:11.920 --> 01:01:15.541]  As you're dropping that far, look how far you're going to drop.
[01:01:16.101 --> 01:01:16.881]  How tall was the building?
[01:01:16.901 --> 01:01:17.241]  About 200,000 feet?
[01:01:17.261 --> 01:01:18.561]  It was only about a few thousand, yeah.
[01:01:22.262 --> 01:01:23.483]  Yeah, about a couple thousand feet.
[01:01:23.503 --> 01:01:25.664]  But still, tell me somebody did this.
[01:01:25.985 --> 01:01:27.326]  They were out there for hours flying.
[01:01:27.346 --> 01:01:27.706]  Right!
[01:01:28.026 --> 01:01:34.571]  They ordered, Cheney ordered Nora to stand down, and Panetta, the head of the Transportation Department, witnessed it.
[01:01:35.231 --> 01:01:37.193]  They had missiles on top of the Pentagon, everything.
[01:01:37.673 --> 01:01:40.535]  Alright, well that's a good question that person brought up.
[01:01:41.976 --> 01:01:42.897]  I've got a whole bunch here.
[01:01:46.119 --> 01:01:51.843]  This guy says, Ryan G says, what's the big deal about a phone, a free phone, or am I missing something?
[01:01:54.472 --> 01:01:56.853]  Our only point is, is exactly, they give us trinkets.
[01:01:57.533 --> 01:01:58.474]  To get you reared.
[01:01:58.514 --> 01:02:00.394]  Which was a payoff to companies anyways.
[01:02:00.434 --> 01:02:01.515]  Those companies are being paid.
[01:02:01.535 --> 01:02:02.135]  Paid off.
[01:02:02.635 --> 01:02:14.359]  You know, when you seen it for your own eyes, I worked for the Obama campaign, and before, when we was in field service, they went and got all these phones, like from a service, and gave all of us phones.
[01:02:14.720 --> 01:02:18.061]  If you open the phone, the first thing the phone said was Obama.
[01:02:18.669 --> 01:02:23.891]  And then they get you, after you use your 200 minutes, they make you go pay so much for the 14 minutes.
[01:02:24.251 --> 01:02:26.451]  I mean, like, you get about another 200 minutes, you gotta pay $14 to $20?
[01:02:26.531 --> 01:02:28.732]  That's, that's, that's a given there, too.
[01:02:28.752 --> 01:02:37.055]  Back when I was cabbage, and they said they should've just gave us a free number, 911, to call if you really wanted an emergency phone and didn't have a phone.
[01:02:37.595 --> 01:02:40.876]  Cause you could've used all that taxpayer money for those phones!
[01:02:42.142 --> 01:02:44.324]  You know how much those new phones cost?
[01:02:44.384 --> 01:02:46.425]  You look your face in it and it cut on?
[01:02:46.786 --> 01:02:48.427]  My son and his wife got one.
[01:02:48.507 --> 01:02:50.348]  You look your face in it and it cuts on.
[01:02:50.388 --> 01:02:51.529]  You know how much they're worth?
[01:02:52.190 --> 01:02:54.391]  Face scanning, that's a terrible, terrible application.
[01:02:54.411 --> 01:02:56.513]  But the phone alone is about this big.
[01:02:56.793 --> 01:02:57.834]  You guys got one.
[01:02:57.874 --> 01:02:58.875]  You the news people.
[01:02:58.915 --> 01:03:00.096]  I got Obama phone.
[01:03:00.536 --> 01:03:06.520]  So it's not as potent as your phone, but take the prices and... He said he ain't got no phone.
[01:03:06.540 --> 01:03:08.162]  You look in your face and it turn on.
[01:03:08.882 --> 01:03:09.763]  He probably don't.
[01:03:11.440 --> 01:03:15.623]  What do you think is going to happen to America after the loan-sharking banks have fully bankrupted us?
[01:03:16.244 --> 01:03:24.329]  I mean, if so many people have had their jobs taken, the bureaucracy's bankrupting everybody, I mean, I've got a little bit of money, but it's hard to even deal with myself.
[01:03:24.349 --> 01:03:25.550]  There's so much crap to do.
[01:03:26.111 --> 01:03:30.194]  I mean, it's hard to just stay focused on the ball because so much is happening.
[01:03:30.794 --> 01:03:32.235]  Where do you see things going in the future?
[01:03:32.495 --> 01:03:34.837]  We'll probably be like Iraq, fighting each other.
[01:03:36.058 --> 01:03:37.239]  You know, like city to city.
[01:03:37.819 --> 01:03:38.480]  That's what they want.
[01:03:38.820 --> 01:03:43.282]  Yeah, city to city, because you got more over his side, and we got less over here.
[01:03:43.302 --> 01:03:48.686]  So we're gonna go over here, try to take yours, and go move back, go back to our city, or destroy your city, you know.
[01:03:49.066 --> 01:03:51.207]  And because of all that, it'll destroy the economy.
[01:03:51.607 --> 01:03:53.028]  Yeah, destroy a whole lot of stuff.
[01:03:53.088 --> 01:03:53.889]  And I still am right now.
[01:03:54.861 --> 01:03:56.321]  Destroyed economy.
[01:03:56.642 --> 01:03:57.762]  Order out of chaos.
[01:03:58.242 --> 01:03:59.842]  Order out of chaos.
[01:03:59.922 --> 01:04:01.863]  The Obama phone lady said that.
[01:04:03.003 --> 01:04:05.464]  You know, a lot of people are going to want to get in touch with you.
[01:04:05.544 --> 01:04:08.365]  And if media calls us and you want us to, we'll give them your number.
[01:04:08.385 --> 01:04:09.105]  Yeah, that's fine.
[01:04:09.185 --> 01:04:11.026]  Did we ever create a Facebook for these guys?
[01:04:11.826 --> 01:04:13.226]  You guys are certainly characters.
[01:04:13.827 --> 01:04:14.727]  And I'm a character, too.
[01:04:14.767 --> 01:04:16.047]  And it's good to talk to real people.
[01:04:16.327 --> 01:04:18.028]  And thanks for having the courage to come to Austin, Texas.
[01:04:18.048 --> 01:04:18.368]  Thank you.
[01:04:18.408 --> 01:04:19.728]  I love Austin already.
[01:04:19.788 --> 01:04:20.949]  Well, thank you for putting up with me.
[01:04:20.989 --> 01:04:21.629]  Thank you.
[01:04:22.509 --> 01:04:25.832]  Anything else you want to add in closing before you put your shoes on and get out of here?
[01:04:25.952 --> 01:04:32.356]  Well, I just want to say... I'm the same way, taking my shoes off.
[01:04:32.456 --> 01:04:32.676]  Go ahead.
[01:04:33.037 --> 01:04:45.866]  I just want to say I thank God for letting me get to meet Alex Jones Show.
[01:04:46.046 --> 01:04:48.348]  It was the best for my experience.
[01:04:50.891 --> 01:04:53.433]  Anybody out on the air want to get in touch with me.
[01:04:53.473 --> 01:04:59.337]  I got a website and a Facebook now, so I'm equal to five.
[01:04:59.437 --> 01:05:00.698]  This is awesome, man.
[01:05:01.578 --> 01:05:04.601]  Well, I'm not that awesome, but I figured it'd be interesting to meet you.
[01:05:04.921 --> 01:05:06.322]  We've sure talked about you a lot.
[01:05:07.322 --> 01:05:12.206]  And so you're here, and I appreciate you and Harvey having the cojones to come down here to Austin, Texas.
[01:05:12.226 --> 01:05:15.488]  We're going to go to break, and we are going to come back.
[01:05:15.508 --> 01:05:16.469]  We do have the Facebook address?
[01:05:19.796 --> 01:05:23.580]  Okay, Facebook.com forward slash Obama phone lady.
[01:05:24.021 --> 01:05:25.703]  Alright, I got my own.
[01:05:25.763 --> 01:05:28.987]  And we're going to put it right up there on screen for everybody.
[01:05:29.447 --> 01:05:35.213]  We're going to go to break, and we're going to come back and show you, you've heard they've sold out of guns, they've sold out of magazines.
[01:05:35.734 --> 01:05:38.575]  What if a 3D printer could print a gun or print a magazine?
[01:05:38.895 --> 01:05:43.796]  That's happened right here in Austin, Texas, and that is coming up in studio after this break.
[01:05:44.176 --> 01:05:48.777]  It's InfoWars Nightly News, and taking us out is Obama Phone Lady.
[01:05:49.238 --> 01:05:50.778]  I'm going to see you guys later.
[01:05:51.518 --> 01:05:53.219]  Nice being in Austin, Texas.
[01:05:53.439 --> 01:05:54.199]  Good having you.
[01:05:54.239 --> 01:05:55.039]  Good having Harvey.
[01:05:55.059 --> 01:05:56.399]  We really enjoyed hanging out with you.
[01:05:56.759 --> 01:05:57.980]  All right, we're going to be right back.
[01:05:58.000 --> 01:05:58.420]  Stay with us.
[01:06:04.221 --> 01:06:08.746]  Alex Jones here with a message that could revolutionize health in this country.
[01:06:09.026 --> 01:06:14.872]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
