[00:00:00.090 --> 00:00:00.614]  You've got it.
[00:46:37.181 --> 00:46:37.781]  Yes, sir.
[00:46:37.781 --> 00:46:38.222]  Yes, sir.
[00:46:38.222 --> 00:46:47.047]  Well, what you're doing is important, is critical, is as pivotal as the Second Amendment is for genuine freedom.
[00:46:47.682 --> 00:47:08.311]  The reason the First Amendment exists is because we the people and the media are supposed to always be asking questions and spotlighting cockroaches and hold the government accountable because so much of the media today has absolutely abandoned their duty under the First Amendment to ask those kinds of questions on behalf of the citizenry.
[00:47:08.311 --> 00:47:13.313]  What you're doing and what a lot of us are doing out there in the media now is we're picking up the slack.
[00:47:13.313 --> 00:47:15.874]  So, yeah, this is a reality.
[00:47:15.874 --> 00:47:17.275]  They are coming after our guns.
[00:47:17.615 --> 00:47:23.578]  Diane Feinstein has said on film, I would disarm America if I could.
[00:47:23.578 --> 00:47:35.523]  The Attorney General violating his oath to the Constitution, running illegal guns to Mexican drug gangs, is on film stating he needs to brainwash Americans about guns.
[00:47:35.523 --> 00:47:38.605]  This isn't an Alex Jones or a Ted Nugent thing.
[00:47:38.605 --> 00:47:40.966]  The documentation, the evidence is inescapable.
[00:47:43.340 --> 00:47:47.545]  And exactly, and you and I aren't in comas, that's why we're angry.
[00:47:47.545 --> 00:47:53.051]  Paul Revere was riding around saying, get your guns and start shooting people, and he wasn't called radical.
[00:47:53.051 --> 00:47:55.533]  I'm not calling for that, you're not calling for that.
[00:47:55.533 --> 00:48:00.018]  But, again, people can't criticize us for getting angry.
[00:48:00.018 --> 00:48:03.082]  That's what founded this country, is getting a damn pulse.
[00:48:04.136 --> 00:48:06.118]  And I mean, who doesn't?
[00:48:06.118 --> 00:48:08.361]  I was going to ask the rhetorical question.
[00:48:08.361 --> 00:48:13.006]  Who doesn't know why the Founding Fathers put the Second Amendment there?
[00:48:13.006 --> 00:48:21.296]  But horror of horror, Alex, like I was talking in our first conversation a moment ago, the curse, the embarrassment of
[00:48:21.936 --> 00:48:30.441]  There's an enormous swath of Americans that have no idea what the Constitution says, what the Bill of Rights says.
[00:48:30.441 --> 00:48:36.625]  That's why people are able to get away with the scam that the Second Amendment has to be interpreted.
[00:48:36.625 --> 00:48:38.746]  You've got to be kidding me!
[00:48:38.746 --> 00:48:43.569]  Who needs the right to keep and bear arms, so not be interpreted?
[00:48:43.569 --> 00:48:50.513]  That's an indication of the sheeping, the de-souling, the sheeping of America, and it
[00:48:52.754 --> 00:48:53.295]  Incredible.
[00:48:53.295 --> 00:48:54.516]  Ted, I'm giving you the floor.
[00:48:54.516 --> 00:48:56.719]  We're going to break for 60 seconds.
[00:48:56.719 --> 00:49:10.717]  We're coming right back to you, and I want you to cover Fast and Furious, the veterans getting the letters, where you think this fight is going, should we move to impeach Obama, Ted Nugent for one segment on the road, deep in the heart of Texas, from the heart of the resistance, Ted Nugent.
[00:49:14.377 --> 00:49:20.410]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:49:20.410 --> 00:49:22.955]  You're listening to the Alex Jones Show!
[00:49:26.636 --> 00:49:31.760]  All right, he's out there driving near College Station, deep in the heart of Texas, Ted Nugent.
[00:49:31.760 --> 00:49:40.528]  The top of the food chain rocker of Stranglehold and so much more, but more importantly a defender of the Constitutional Republic.
[00:49:40.528 --> 00:49:45.232]  One of the few people that really gets in there and says, look, this is about enslaving the American people.
[00:49:45.232 --> 00:49:47.233]  Ted, great to have you call in on the show.
[00:49:47.233 --> 00:49:50.156]  Been a guest many times over the last 15 years or so.
[00:49:50.156 --> 00:49:52.678]  But Ted Nugent, you've got the floor for this segment.
[00:49:53.378 --> 00:49:55.960]  We've got Fast and Furious, nobody getting in trouble.
[00:49:55.960 --> 00:49:57.300]  I want you to speak to that.
[00:49:57.300 --> 00:50:00.502]  You've got the new DOJ memo that's going out.
[00:50:00.502 --> 00:50:09.167]  It looks like hundreds of thousands, most veterans I know are getting it, saying either you must turn your guns in or we're coming for a psychological evaluation.
[00:50:09.167 --> 00:50:13.730]  People that are disabled with legs and stuff blown off are having visits saying
[00:50:15.010 --> 00:50:16.831]  That means they're incompetent.
[00:50:16.831 --> 00:50:18.151]  Incredible.
[00:50:18.151 --> 00:50:24.792]  You've got the new Department of Justice memo saying, hey, we ought to just confiscate the guns, period.
[00:50:24.792 --> 00:50:28.613]  The NRA is now responding to that, and I know you were a board member last time I checked.
[00:50:28.613 --> 00:50:29.953]  So, so much.
[00:50:29.953 --> 00:50:35.134]  Paper-sized targets of citizens, men, women, and children, for homeland security.
[00:50:35.134 --> 00:50:36.454]  The two billion bullets.
[00:50:36.454 --> 00:50:37.615]  I want you to cover it all.
[00:50:37.615 --> 00:50:38.855]  Ted Nugent, you've got the floor.
[00:50:39.574 --> 00:50:43.418]  Well, Alex, you're bringing up some crazy issues.
[00:50:43.418 --> 00:50:53.309]  The circumstances that allow this insanity to fester is more important than the various indicators, like you said.
[00:50:53.309 --> 00:50:54.390]  Yes, it is true.
[00:50:54.810 --> 00:51:03.917]  The Department of Justice is now trying to identify the most heroic Americans of all, the heroes that have volunteered and served this great nation, the U.S.
[00:51:03.917 --> 00:51:10.401]  military, some of the finest human beings, most upstanding, and certainly the most courageous warriors amongst us.
[00:51:10.401 --> 00:51:16.225]  They're being targeted to lose their Second Amendment rights, which they've sacrificed dearly for.
[00:51:16.225 --> 00:51:20.569]  And yes, the fact that the Attorney General is on record
[00:51:21.926 --> 00:51:32.988]  Literally on film, declaring how he wants this administration, and this is Eric Holder's own words, brainwashed Americans about guns.
[00:51:32.988 --> 00:51:50.531]  And you've got the fact that the evidence is irrefutable that the Attorney General, the number one cop, the number one law enforcement official in the United States of America, created this fast and furious scam, this gun-running scheme.
[00:51:51.417 --> 00:51:54.258]  Defying his vow, his oath to the U.S.
[00:51:54.258 --> 00:51:56.799]  Constitution, to enforce the U.S.
[00:51:56.799 --> 00:51:58.740]  Constitution, including the Second Amendment.
[00:51:58.740 --> 00:52:11.264]  And the memos are numerous, where Eric Holder and Barack Obama and even Tim Geithner and Rahm Emanuel and even Hillary Clinton, they're all in on this.
[00:52:11.744 --> 00:52:12.204]  We're good to go.
[00:52:38.544 --> 00:52:40.145]  Just diabolical.
[00:52:40.145 --> 00:52:48.148]  But again, I cannot overemphasize the most egregious criminal act of all.
[00:52:48.148 --> 00:52:51.510]  This is a sacred experiment in self-government.
[00:52:52.233 --> 00:53:06.235]  I've saluted too many flag-draped coffins and taken too many heroes of the military that have sacrificed their legs and their arms and their eyeballs and their skin fighting, not just for freedom, not just for the American way and the U.S.
[00:53:06.235 --> 00:53:15.457]  Constitution and Bill of Rights, but Alex, they all reference the Second Amendment because the Second Amendment is the key in freedom.
[00:53:15.457 --> 00:53:20.318]  It is a God-given, individual right to each American citizen.
[00:53:21.638 --> 00:53:23.460]  And they've taken it everywhere else!
[00:53:37.350 --> 00:53:39.171]  You've got to be engaged.
[00:53:39.171 --> 00:53:41.313]  You've got to be a member of the NRA.
[00:53:41.313 --> 00:53:57.025]  Number one, you've got to be a member of the National Rifle Association, and you've got to make sure that your buddies are members of the NRA, and your co-workers, and the guys at school with you, the guys that go to church, and to the bar... I've got to say this, since you raised it, I like where the NRA's going since you've been there.
[00:53:57.025 --> 00:54:03.230]  It's getting hardcore, and we need to be on the offense, so I salute the direction the NRA's going.
[00:54:04.498 --> 00:54:13.281]  There was a soft period that pissed off all patriots for a long time, but the NRA is the only real fist in the fight.
[00:54:13.281 --> 00:54:22.885]  And I gotta tell you, you're right Alex, the NRA has taken a much stronger, a much firmer, an absolute stance for the Second Amendment.
[00:54:22.885 --> 00:54:25.266]  And if I can, right in the Alex Jones Radio Show,
[00:54:26.118 --> 00:54:29.541]  God bless everybody who keeps voting for me on the board of directors.
[00:54:29.541 --> 00:54:36.327]  I've received some of the highest votes in the history of the National Rifle Association because people know that I am an expert.
[00:54:36.327 --> 00:54:36.867]  No, no, no.
[00:54:36.867 --> 00:54:41.351]  We need to clone you and then have it all Ted Nugent.
[00:54:41.351 --> 00:54:48.057]  Well, a lot of my fellow board members now and a lot of the people involved with the NRA are getting more engaged.
[00:54:48.057 --> 00:54:50.799]  But it's not just about writing letters to the NRA.
[00:54:50.799 --> 00:54:53.081]  It's about communicating on a weekly basis.
[00:54:53.081 --> 00:54:53.642]  Absolutely.
[00:54:56.013 --> 00:55:01.575]  Not once a year, not once a month, every week, shut up with your senator and your congressman.
[00:55:01.575 --> 00:55:02.595]  Call your mayor.
[00:55:02.595 --> 00:55:03.315]  Get aggressive.
[00:55:03.315 --> 00:55:05.176]  Call talk radio like you're doing.
[00:55:05.176 --> 00:55:06.576]  I mean, get that passion.
[00:55:06.576 --> 00:55:07.677]  Let me throw this at you.
[00:55:07.677 --> 00:55:09.037]  What about impeachment?
[00:55:09.037 --> 00:55:18.640]  This memo, fast and furious, saying our military's under NATO, saying he'll shut down power plants without congressional approval in the last state of the union.
[00:55:18.640 --> 00:55:23.102]  I mean, it's time for Congress to impeach Barack Obama's butt.
[00:55:24.645 --> 00:55:28.887]  Alex, there's no question that this guy's violations qualify for impeachment.
[00:55:28.887 --> 00:55:29.987]  There's no question.
[00:55:29.987 --> 00:55:54.137]  But when you've got, let's take the most recent outrage, when you've got the Secretary of State of the United States of America, who was brought in for questioning regarding the murder, the slaughter, the predictable slaughter of four American citizens in Benghazi, Alex, what kind of sub-human numbnut would not know you need security in
[00:55:54.995 --> 00:55:56.496]  They ordered the stand-down.
[00:55:56.496 --> 00:55:58.177]  They ordered the stand-down for eight hours.
[00:55:58.177 --> 00:56:01.179]  The question is, why'd they want that guy dead?
[00:56:01.179 --> 00:56:14.467]  And, why does Hillary Clinton know that she's got the backing of the President and the government overall, when she has the audacity to grab those elected officials who ask proper questions?
[00:56:14.467 --> 00:56:16.328]  The hearings are over.
[00:56:16.328 --> 00:56:17.249]  Nothing.
[00:56:17.249 --> 00:56:20.271]  No accountability for Hillary Clinton and Benghazi.
[00:56:22.504 --> 00:56:25.924]  So what you're saying is they're getting a green light to do whatever they want?
[00:56:27.329 --> 00:56:34.892]  They've got a green light to do whatever they want, and Alex, you know, we were talking off the air, and we will get together.
[00:56:34.892 --> 00:56:53.260]  I could tell you some stories about how the feds have come after me, and how they've tried to get me on numerous felonies for the most nonsensical, ridiculous scams against me, trying to shut me up, trying to take away my gun rights, trying to take away my voting rights, because they're
[00:56:54.858 --> 00:56:55.739]  Because you're a leader.
[00:56:55.739 --> 00:56:57.540]  You're a leader and they're scared of you.
[00:56:57.540 --> 00:56:58.480]  I want to back you up.
[00:56:58.480 --> 00:56:59.701]  Ted Nugent's our guest.
[00:56:59.701 --> 00:57:01.202]  It's a 15 second clip.
[00:57:01.202 --> 00:57:06.264]  Here is the Attorney General saying he meets with the media to brainwash the public against guns.
[00:57:06.264 --> 00:57:07.125]  Here it is.
[00:57:07.125 --> 00:57:12.408]  And what we need to do is change the way in which people think about guns, especially young people.
[00:57:12.408 --> 00:57:18.111]  One thing that I think is clear with young people and with adults as well is that we just have to be repetitive about this.
[00:57:18.251 --> 00:57:22.874]  It's not enough to simply have a catchy ad on a Monday and then only do it every Monday.
[00:57:22.874 --> 00:57:29.599]  We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[00:57:29.599 --> 00:57:29.979]  All right.
[00:57:29.979 --> 00:57:47.771]  Ted Nugent, I know you've got to get back on the road and get there to see your family, but in closing, Piers Morgan, what is the arrogance of the establishment to send a foreign redcoat here, who we fought a war with over guns, who's running from a hacking scandal and criminal stuff, to come here and lecture us all day?
[00:57:48.711 --> 00:57:54.832]  Well, Alex, I'm going to give you the only perspective that matters, if I may.
[00:57:54.832 --> 00:58:08.435]  You and I, and all freedom lovers, and all gun rights advocates in America, should get on bent at knee right now, look to the heavens, make the sign of the cross, and say thank you, God, for making our opponent Pierce Morgan.
[00:58:11.016 --> 00:58:25.109]  Why, Scott, you and I could go to the greatest creative minds in the world and we couldn't come up with a more effective idiot than Peter Smoley to try to make a point of why we should be disarmed.
[00:58:25.109 --> 00:58:29.713]  You've got to admit, he's exactly what we need in that position.
[00:58:29.713 --> 00:58:30.674]  Absolutely.
[00:58:30.674 --> 00:58:33.857]  Well, listen, not just the NRA website.
[00:58:33.857 --> 00:58:35.619]  Plug your website, Ted Nugent.
[00:58:36.504 --> 00:58:37.864]  Alex, I would welcome you.
[00:58:37.864 --> 00:58:41.185]  On my TedBugin.com website, we have all the updates.
[00:58:41.185 --> 00:58:43.125]  We have all the stuff that you're talking about.
[00:58:43.125 --> 00:58:55.848]  I have a crew out there, and I have a team that's deeply entrenched in the military, in federal law enforcement agencies, and in the House of Congress and the Senate, and they feed me stuff by the hour.
[00:58:55.848 --> 00:58:59.009]  I have a talkback at TedBugin.com.
[00:58:59.009 --> 00:59:01.249]  We're the greatest working hard, playing hard.
[00:59:01.249 --> 00:59:03.170]  And you've got ammo now.
[00:59:03.170 --> 00:59:04.050]  Now you've got ammo.
[00:59:07.071 --> 00:59:07.812]  Oh, it's incredible.
[00:59:07.812 --> 00:59:08.732]  TedNugent.com.
[00:59:08.732 --> 00:59:09.713]  Let me talk to you during the break.
[00:59:09.713 --> 00:59:10.874]  We'll be back with your calls, folks.
[00:59:10.874 --> 00:59:17.037]  Ted Nugent.
[00:59:17.037 --> 00:59:18.278]  KFLN.
[00:59:18.278 --> 00:59:29.986]  Los Angeles.
[00:59:29.986 --> 00:59:31.147]  Clone Radio.
[00:59:31.147 --> 00:59:34.969]  We play the songs that sound more like everyone else than anyone else.
[00:59:38.567 --> 00:59:39.767]  Hitler took the guns.
[00:59:39.767 --> 00:59:41.088]  Stalin took the guns.
[00:59:41.088 --> 00:59:42.128]  Mao took the guns.
[00:59:42.128 --> 00:59:43.609]  Fidel Castro took the guns.
[00:59:43.609 --> 00:59:47.990]  Hugo Chavez took the guns.
[00:59:47.990 --> 00:59:53.032]  1776 will commence again if you try to take our firearms.
[00:59:53.032 --> 00:59:56.033]  The Republic will rise again when you attempt to take our guns.
[00:59:56.033 --> 01:00:00.734]  I am sworn upon the altar of God.
[01:00:00.734 --> 01:00:04.976]  Eternal hostility against every form of tyranny.
[01:00:09.636 --> 01:00:11.557]  The answer to 1984 is 1776.
[01:00:11.557 --> 01:00:22.722]  You're listening to the Alex Jones Show.
[01:00:22.722 --> 01:00:22.862]  Wow!
[01:00:22.862 --> 01:00:25.904]  I had a great talk with Ted Nugent during the break.
[01:00:25.904 --> 01:00:27.324]  He's going to come on very, very soon.
[01:00:27.324 --> 01:00:29.966]  Maybe even in studio, who knows?
[01:00:29.966 --> 01:00:36.409]  And he said, hey, buddy, before I get back on the road here and I get back to my ranch, he said, turn up the heat on them when you come back in.
[01:00:37.503 --> 01:00:38.604]  I think we already did today.
[01:00:38.604 --> 01:00:44.146]  It's always exciting when some big guest, especially like Ted Nugent, calls into the show just randomly.
[01:00:44.146 --> 01:00:47.448]  It just adds like ten times the electricity to everything.
[01:00:48.447 --> 01:00:53.790]  We've got some big guests, some surprise guests coming up this next week, that's all I can say.
[01:00:53.790 --> 01:00:55.331]  And I will leave it at that.
[01:00:55.331 --> 01:00:59.134]  I mean, one of them is Michael Savage, but there's a lot more coming up this week.
[01:00:59.134 --> 01:01:06.178]  Now, I went to a caller during that short segment, then we got Ted back on with a cell drop, so I put, I think, Doug back on hold.
[01:01:06.178 --> 01:01:10.301]  Callers, I don't screen your calls, just have your question, your comment ready.
[01:01:10.301 --> 01:01:12.102]  We're talking Second Amendment.
[01:01:12.102 --> 01:01:14.904]  I would like to hear you just say dittos if you like the show.
[01:01:14.904 --> 01:01:16.265]  I agree with Limbaugh doing that.
[01:01:16.265 --> 01:01:17.526]  No need to thank me, I thank you.
[01:01:18.774 --> 01:01:20.174]  Don't thank me for taking your call.
[01:01:20.174 --> 01:01:21.315]  I want to hear from you.
[01:01:21.315 --> 01:01:23.295]  What do you think about veterans all over?
[01:01:23.295 --> 01:01:26.676]  People I know getting letters saying, we're going to make you turn your guns in.
[01:01:26.676 --> 01:01:28.996]  You have now been found to be incompetent.
[01:01:28.996 --> 01:01:33.737]  No judge, no jury, no PTSD, no nothing.
[01:01:33.737 --> 01:01:35.737]  They're testing to see what they can do.
[01:01:35.737 --> 01:01:37.498]  And this is even a news item.
[01:01:37.498 --> 01:01:40.678]  They just put it out there to see what they can get away with.
[01:01:40.678 --> 01:01:43.599]  This new Department of Justice memo saying, why don't we just take the guns?
[01:01:45.017 --> 01:01:49.742]  And admitting in the memo, I'll cover this after I take some calls, how many did they say?
[01:01:49.742 --> 01:01:52.025]  34 people.
[01:01:52.025 --> 01:01:56.049]  They say in the memo, 34 people die.
[01:01:56.049 --> 01:01:58.351]  It's just incredible.
[01:01:58.351 --> 01:02:03.056]  So they say, what is the point of just going after assault weapons?
[01:02:03.056 --> 01:02:05.339]  We should go after them all.
[01:02:05.339 --> 01:02:06.380]  It's 35, sorry I said 34.
[01:02:07.921 --> 01:02:15.385]  It says, for those four or more victims in this particular place and time, amount of average for 35 fatalities a year.
[01:02:15.385 --> 01:02:21.048]  Policies that address the larger firearm homicide issue will have a far greater impact.
[01:02:21.048 --> 01:02:23.690]  Then they go on to say, physically confiscate.
[01:02:23.690 --> 01:02:25.130]  Go read the memo.
[01:02:25.130 --> 01:02:29.132]  This should be one of the biggest stories in the country, up at InfoWars.com.
[01:02:29.132 --> 01:02:35.236]  And it's at Officer.com, AP's reporting on it, but Reason Magazine and Libertarians are reporting on it.
[01:02:35.856 --> 01:02:38.037]  And then you've got billions of rounds of ammo.
[01:02:38.037 --> 01:02:39.538]  We've already talked about all that.
[01:02:39.538 --> 01:02:41.600]  Let's go to your phone calls.
[01:02:41.600 --> 01:02:43.461]  I want to hear what you have to say about this.
[01:02:43.461 --> 01:02:57.390]  And then we've got the clip coming up in the next segment of the sheriff, Sheriff Clark, that I had on for Milwaukee County, saying, look, there's going to be a second American Revolution that will dwarf the first if they try this.
[01:02:57.390 --> 01:03:01.633]  And I'm here to tell you, folks, it doesn't matter if only 10 percent of the country's hardcore awake.
[01:03:02.583 --> 01:03:09.788]  Okay, if 10%, if 1% of 10% says no, you're talking about tens of millions of people.
[01:03:09.788 --> 01:03:13.070]  There's no way the globalists can take our guns.
[01:03:13.070 --> 01:03:21.095]  Just like Admiral Yamamoto said when the General Staff before Pearl Harbor said, and next we may have you invade California.
[01:03:21.095 --> 01:03:25.678]  And he said, if we invade the United States, there'll be a rifle behind every blade of grass.
[01:03:25.678 --> 01:03:27.899]  And look at the Communist Chinese.
[01:03:27.899 --> 01:03:30.741]  How two months ago, and then again a month ago, in their People's Daily,
[01:03:31.766 --> 01:03:35.027]  That's what Michael Savage is on about, by the way, on Tuesday.
[01:03:35.027 --> 01:03:36.648]  His book's about that.
[01:03:36.648 --> 01:03:40.430]  Wrote it before this even came out, but it's just now got published.
[01:03:40.430 --> 01:03:42.250]  They said, look, we own your debt.
[01:03:42.250 --> 01:03:44.071]  We're here for you to wage a war.
[01:03:44.071 --> 01:03:44.731]  That's a quote.
[01:03:44.731 --> 01:03:46.172]  War on your gun owners.
[01:03:46.172 --> 01:03:47.813]  People's Daily.
[01:03:47.813 --> 01:03:49.353]  Obama, get the guns.
[01:03:49.353 --> 01:03:51.174]  We're basically ordering you to do it.
[01:03:51.174 --> 01:03:53.995]  I mean, this is Twilight Zone what we're putting up with.
[01:03:53.995 --> 01:03:55.756]  But that's how tyranny is.
[01:03:55.756 --> 01:03:58.237]  Once you give in, the green light's on.
[01:03:59.238 --> 01:04:03.500]  Once you'll put up with one usurpation, then another, then another, why not 10,000?
[01:04:03.500 --> 01:04:05.321]  Why not 100,000?
[01:04:05.321 --> 01:04:11.505]  Thomas Jefferson said, the level of tyranny you live under is exactly what you put up with.
[01:04:11.505 --> 01:04:13.266]  Let's go ahead and go back to Doug, was it?
[01:04:13.266 --> 01:04:15.567]  I put on hold for Ted Nugent.
[01:04:15.567 --> 01:04:16.667]  Doug, go ahead and make your point.
[01:04:16.667 --> 01:04:19.229]  What do you think about all this?
[01:04:19.229 --> 01:04:23.971]  Well, Alex Jones dittos, okay?
[01:04:23.971 --> 01:04:26.953]  For right off the bat, and the fact that you had that
[01:04:27.648 --> 01:04:36.414]  The gentleman that you just spoke to on, and you are going to speak... My God, this is just watersheds.
[01:04:36.414 --> 01:04:42.719]  I think the people that have been... Yeah, the American people are waking up and getting hardcore, and that's why the feds are harassing Ted Nugent.
[01:04:42.719 --> 01:04:43.560]  They're afraid of him.
[01:04:43.560 --> 01:04:46.582]  Men that stand up and go, QUIT LYING TO ME!
[01:04:46.582 --> 01:04:49.244]  YOU WANT MY GUNS BECAUSE YOU'RE DIRTBAG CRIMINALS!
[01:04:49.864 --> 01:04:51.625]  Alex, Alex, okay, final point is, is that
[01:05:10.791 --> 01:05:12.092]  This is watershed, okay?
[01:05:12.092 --> 01:05:18.016]  So you've got, uh, you've got Mr. Savage and you've... Oh my God.
[01:05:18.016 --> 01:05:18.777]  I gotta go, Doug.
[01:05:18.777 --> 01:05:19.337]  I gotta go.
[01:05:19.337 --> 01:05:20.238]  Yeah, I understand.
[01:05:20.238 --> 01:05:21.659]  People are getting hardcore.
[01:05:21.659 --> 01:05:24.181]  You either get hardcore or become slaves.
[01:05:24.181 --> 01:05:26.222]  You either get hardcore or it's over.
[01:05:26.222 --> 01:05:27.763]  Bill in Alaska, you're on the air.
[01:05:27.763 --> 01:05:28.204]  Go ahead.
[01:05:29.258 --> 01:05:30.159]  Hey, how are you doing?
[01:05:30.159 --> 01:05:31.360]  I'm doing... I'm fired up, man.
[01:05:31.360 --> 01:05:32.061]  This is a great show.
[01:05:32.061 --> 01:05:32.501]  Go ahead.
[01:05:32.501 --> 01:05:33.342]  I hear that.
[01:05:33.342 --> 01:05:34.964]  Dittos, by the way.
[01:05:34.964 --> 01:05:39.829]  Let me make a point of some things that I think are going to happen soon.
[01:05:39.829 --> 01:05:44.093]  And first, let me say I have a Facebook page called Freedom is Bulletproof.
[01:05:44.093 --> 01:05:45.514]  You can check out more there if you'd like.
[01:05:45.514 --> 01:05:46.235]  It's a great name.
[01:05:46.235 --> 01:05:47.917]  I'm going to steal that.
[01:05:47.917 --> 01:05:51.200]  And you can share any of those articles if you find anything useful too, by the way.
[01:05:53.325 --> 01:05:56.106]  You know, the occult is really big in numerology.
[01:05:56.106 --> 01:05:57.347]  Of course, you probably already know that.
[01:05:57.347 --> 01:05:59.188]  I mean, I covered that at some point.
[01:05:59.188 --> 01:06:10.994]  Some points that I'd like to make that I don't know if you've actually figured out or researched is, you know, in the skull and bones picture with Bush, if you look at the clock in the back at the point of the one o'clock,
[01:06:12.097 --> 01:06:18.699]  Um, I think something really bad is going to happen in 2013 because, of course, you've heard of the 11th hour, which would be 11 and then 12.
[01:06:18.699 --> 01:06:22.300]  No, sure, the occultists are obsessed with 13, but 13, I think, is lucky.
[01:06:22.300 --> 01:06:25.081]  13 colonies, 13 original states.
[01:06:25.081 --> 01:06:25.822]  I mean, you know what?
[01:06:25.822 --> 01:06:30.103]  I make my own luck because I love God above, but listen, I hear you.
[01:06:30.103 --> 01:06:35.145]  What is your take on them coming out against the guns while denying it at the same time?
[01:06:35.145 --> 01:06:36.065]  What is your take on that?
[01:06:37.130 --> 01:06:41.373]  Well, I think it's BS, but can I make one more point, too?
[01:06:41.373 --> 01:06:47.137]  I don't know if you know about the Georgia guy tones, of course you probably do, but... Yeah, I'm calling for a world reduction in population.
[01:06:47.137 --> 01:06:51.319]  That's what these Marxist globalist control freaks really want.
[01:06:51.319 --> 01:06:53.621]  They want to reduce human population.
[01:06:53.621 --> 01:06:55.963]  Hitler was just one of their spinoffs.
[01:06:55.963 --> 01:06:57.924]  The date that they made that was March 22nd, 1980.
[01:06:57.924 --> 01:07:00.105]  Exactly 33 years later, March 23rd, 2013, is when Obamacare goes into enactment.
[01:07:06.604 --> 01:07:08.625]  Which is death panels and total control.
[01:07:08.625 --> 01:07:10.327]  I hear you and I appreciate your call.
[01:07:10.327 --> 01:07:11.727]  We're going to continue with phone calls.
[01:07:11.727 --> 01:07:16.651]  The number to join us, if you can get in, is 877-789-ALEX.
[01:07:16.651 --> 01:07:19.273]  877-789-2539.
[01:07:19.273 --> 01:07:19.993]  But here's the deal.
[01:07:19.993 --> 01:07:21.154]  I don't screen your calls.
[01:07:21.154 --> 01:07:22.835]  And the callers are great.
[01:07:22.835 --> 01:07:26.758]  But I want to hear your take.
[01:07:26.758 --> 01:07:27.978]  Sometimes we have a free-for-all.
[01:07:27.978 --> 01:07:29.039]  Just any subject you want.
[01:07:29.039 --> 01:07:29.980]  In fact, most of the time.
[01:07:29.980 --> 01:07:33.262]  And I guess that's why when I want to cover one thing, nobody does it.
[01:07:33.262 --> 01:07:34.343]  Let me explain to everybody on hold.
[01:07:35.320 --> 01:07:38.202]  I want to talk about the attack on the Second Amendment.
[01:07:38.202 --> 01:07:41.184]  Because I want to tell all the anti-gun people something.
[01:07:41.184 --> 01:07:43.966]  Who are low-level idiots and don't understand the facts.
[01:07:43.966 --> 01:07:46.708]  If they can take the Second Amendment, they can take it all.
[01:07:46.708 --> 01:07:50.350]  Your First Amendment, your 10th, your 4th, your 5th, your pension funds.
[01:07:50.350 --> 01:07:52.251]  The government is going to raid everything.
[01:07:52.251 --> 01:07:54.853]  They've done it in Europe, they've done it all over the world.
[01:07:54.853 --> 01:07:57.095]  We'll be back after the news.
[01:07:57.095 --> 01:07:57.895]  Stay with us.
[01:07:57.895 --> 01:07:58.656]  I'm Alex Jones.
[01:08:06.644 --> 01:08:08.766]  Big Brother.
[01:08:08.766 --> 01:08:11.548]  Mainstream media.
[01:08:11.548 --> 01:08:14.130]  Government cover-ups.
[01:08:14.130 --> 01:08:16.052]  You want answers?
[01:08:16.052 --> 01:08:17.973]  Well, so does he.
[01:08:17.973 --> 01:08:24.298]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:08:29.124 --> 01:08:35.508]  All right, the full 30 minute interview made national news when the globalist collaborator media demonized him.
[01:08:35.508 --> 01:08:38.190]  We're going to play this clip and then go back to your calls.
[01:08:38.190 --> 01:08:51.479]  But Sheriff David Clark, who defeated Piers Morgan in debates and others, he put an ad out saying, look, citizens of Milwaukee County, because the economy imploding, you know, there is some crime rate increases.
[01:08:52.609 --> 01:08:54.510]  Uh, and you need to protect yourselves.
[01:08:54.510 --> 01:08:58.053]  You need to go out and get firearms training and help me protect this county.
[01:08:58.053 --> 01:08:59.794]  And that's what a normal sheriff would do.
[01:08:59.794 --> 01:09:05.898]  But that's so alien to the globalists, to the control freaks, to the kleptocrats, to the Marxists.
[01:09:05.898 --> 01:09:09.881]  They are scared to death of troops after they are out of the military.
[01:09:09.881 --> 01:09:13.043]  Uh, you know, the fact that they know how to fight and defend themselves.
[01:09:13.043 --> 01:09:20.788]  They want to use them for their operations and use them for globalism and use them to turn Libya and Syria over to Al Qaeda like Obama's doing.
[01:09:20.788 --> 01:09:22.229]  But afterwards, they hate your guts.
[01:09:22.850 --> 01:09:23.632]  That's the same thing.
[01:09:23.632 --> 01:09:30.486]  The system hates police because you actually are from the old guard of, you know, men being men.
[01:09:30.486 --> 01:09:33.672]  They don't like macho male warrior societies.
[01:09:34.861 --> 01:09:39.883]  The kleptocrats are a bunch of slimy, greasy control freaks.
[01:09:39.883 --> 01:09:45.005]  And so, was it CNN, MSNBC, newspapers all demonized this last week.
[01:09:45.005 --> 01:09:46.465]  We covered it on Friday.
[01:09:46.465 --> 01:09:52.707]  But here's a clip of what the sheriff had to say on the radio show, and then back to your calls.
[01:09:52.707 --> 01:09:54.248]  This is powerful.
[01:09:54.248 --> 01:09:59.890]  From a lot of analysts I've talked to, think that the Obama Marxist types want to start a civil war in this country.
[01:09:59.890 --> 01:10:03.351]  I mean, they've got to know what's going to happen if they try to confiscate guns.
