[00:00:04.278 --> 00:00:04.538]  I think.
[00:51:32.984 --> 00:51:37.207]  They sent forth a Deputy Attorney General by the name of Jill Nagamini.
[00:51:37.968 --> 00:51:52.139]  After a little coercing, we did get about a 20-minute interview with her, and she painfully took us through the process of why everything we were asking could not be produced because, according to her, we would be violating Hawaii state law.
[00:51:53.620 --> 00:52:03.148]  The one thing that became apparent to us in the questions that were asked was, in no way did the state of Hawaii release a PDF file.
[00:52:03.829 --> 00:52:06.030]  In no way did they certify a PDF file.
[00:52:06.611 --> 00:52:09.874]  As a matter of fact, they made it very clear that they really had nothing to do with that.
[00:52:10.434 --> 00:52:17.340]  Once they issued a long-form birth certificate, anyone who got that certificate was free to do whatever they wanted to do with it.
[00:52:18.012 --> 00:52:22.995]  Well that's interesting because I have background with Photoshop and you referred to it as a PDF file.
[00:52:23.015 --> 00:52:30.800]  I mean, you would expect that if this didn't come from Hawaii or some official office, well even if it did, you would expect it to be a flattened document.
[00:52:30.840 --> 00:52:32.641]  But this document had layers.
[00:52:32.841 --> 00:52:35.863]  This document that was provided by, I guess it was the White House that provided this?
[00:52:36.937 --> 00:52:40.160]  My understanding is it was provided by the White House.
[00:52:40.260 --> 00:52:50.507]  It was on the WhiteHouse.gov server, produced for the world to see, the state of Arizona and every state in the nation, and proffered as proof positive of the birth event.
[00:52:51.328 --> 00:52:59.955]  The only problem we have with that is that PDF image, because of that layering, we do believe is not an original image, not a certified image.
[00:53:00.435 --> 00:53:02.977]  It has been built entirely by human intervention.
[00:53:03.517 --> 00:53:08.819]  It was compiled for one purpose and one purpose only, and that was to deceive the unsuspecting public.
[00:53:09.199 --> 00:53:28.086]  Yeah, you know, I remember when George Bush was running, I believe it was for re-election, and Dan Rather had this document that purported to be from a letter from the Bush family or something to a National Guard person, but it was obviously a forgery because this letter was supposedly written back in the 60s, but it had proportionally spaced
[00:53:28.726 --> 00:53:38.853]  Typing, it had, you know, they put in a date that's like the 15th or something, and it put like the little upper superscript TH there, which you would never get off of a typewriter at that time.
[00:53:38.893 --> 00:53:41.856]  So it was clearly a modern-looking document.
[00:53:41.876 --> 00:53:44.898]  And there was a lot of issues that were anachronisms.
[00:53:44.918 --> 00:53:48.160]  There was differences in the typeface on this as well, right?
[00:53:48.380 --> 00:53:50.382]  As well as some content issues.
[00:53:50.422 --> 00:53:51.543]  Can you tell us a little bit about that?
[00:53:52.418 --> 00:53:58.604]  Yeah, we have the typeset issues, although we don't believe the typeset issues are from an original document.
[00:53:59.104 --> 00:54:02.387]  And here's where they are purposely confusing the public.
[00:54:03.168 --> 00:54:05.090]  This is not an original document.
[00:54:05.170 --> 00:54:08.113]  What we have here is an original forgery.
[00:54:08.733 --> 00:54:12.517]  It's never started its life as a paper document.
[00:54:13.077 --> 00:54:21.466]  So we do have typeset anomalies on here that we believe were perpetrated by a cut-and-paste method of moving around individual letters.
[00:54:21.966 --> 00:54:29.513]  We have evidence that the state register stamp, numerous state stamps, have been imported into the document from different source documents.
[00:54:30.034 --> 00:54:32.857]  Hence, you get those nine layers that we were referring to.
[00:54:33.297 --> 00:54:41.679]  You have specific information contained on each and every one of those layers, including the layer 9, which is the green safety paper background.
[00:54:42.279 --> 00:54:53.382]  And aside from all the other anomalies and everything else imported into that document, the only reason why you would manufacture a green safety paper background is for one specific intent.
[00:54:53.883 --> 00:54:58.604]  To deceive the unsuspecting public's untrained eye that this thing looks authentic.
[00:54:59.324 --> 00:55:07.692]  There is just no way that a computer automated process could create the number of anomalies found in Obama's PDF file.
[00:55:08.112 --> 00:55:08.713]  Absolutely, yeah.
[00:55:08.793 --> 00:55:11.155]  It looks like a very poorly done forgery.
[00:55:11.996 --> 00:55:15.539]  Tell us a little bit about this affidavit that's just recently come out.
[00:55:15.559 --> 00:55:17.021]  It did recently come out, is that correct?
[00:55:17.748 --> 00:55:19.309]  Is that the affidavit that I submitted?
[00:55:20.490 --> 00:55:24.534]  The affidavit I submitted was to the Supreme Court in Alabama.
[00:55:24.554 --> 00:55:30.619]  I was requested by Attorney Larry Klayman if I would help him out and submit an affidavit.
[00:55:30.739 --> 00:55:38.466]  Apparently, in that court situation, the Alabama Democratic Party submitted an advocate's brief.
[00:55:39.226 --> 00:55:43.427]  And Mr. Klayman was looking for a rebuttal document and asked me to provide it.
[00:55:44.007 --> 00:55:48.928]  That document is a pretty good overview of where we stand on the Obama document.
[00:55:49.348 --> 00:55:53.929]  That document actually reads as almost like an indictment, if you will, of the document.
[00:55:54.509 --> 00:55:57.810]  As a matter of fact, I could have, you know, at one point I'll send you a copy of it.
[00:55:57.850 --> 00:56:00.011]  You could post it on your site if you like.
[00:56:00.051 --> 00:56:01.571]  It's good for people to read that.
[00:56:01.591 --> 00:56:03.031]  Yeah, I absolutely would.
[00:56:03.651 --> 00:56:06.352]  Tell us about the other affidavit, too, that was by the expert.
[00:56:07.549 --> 00:56:11.230]  We were fortunate, if not blessed, in a sense.
[00:56:11.970 --> 00:56:23.854]  We had a gentleman try about 212 forensic document examiners, trying to get someone that would take a look at this document for us, verify our work, our findings, and come to his own independent conclusion.
[00:56:24.494 --> 00:56:31.096]  We were fortunate in finally securing a gentleman by the name of Reed Hayes, a certified forensic document examiner.
[00:56:31.856 --> 00:56:32.817]  Who did just that.
[00:56:33.217 --> 00:56:36.800]  A little reluctantly in the beginning, he did take a look at the document for me.
[00:56:37.300 --> 00:56:45.546]  When I convinced him to at least take a look, a cursory look at the file, I sent him the original PDF file that was pulled down off the White House website.
[00:56:46.147 --> 00:56:52.432]  And in about, I gotta say, about 20 minutes, he did contact me back and did tell me there was something wrong with it.
[00:56:52.852 --> 00:56:54.073]  There were many things wrong with it.
[00:56:54.613 --> 00:56:57.876]  I then asked him if he would indeed look at it and help us, and he said he would.
[00:56:58.496 --> 00:57:17.180]  About two weeks later, I got a 40-page report back from Mr. Hayes, and in his conclusion, he comes right forth and says that in all his years, 20 years of experience looking at all kinds of documents, he has never seen a document so fatally flawed as this, and that the document, in his opinion, is a 100% fabrication.
[00:57:17.720 --> 00:57:24.501]  Now, this is a court-recognized forensic document examiner, has testified in numerous court cases,
[00:57:25.041 --> 00:57:29.303]  And it's fate would have it, he even testified on behalf of Perkins Coie.
[00:57:29.743 --> 00:57:36.426]  Perkins Coie is the law firm that represents Mr. Obama in all eligibility issues.
[00:57:36.846 --> 00:57:44.370]  And it's actually the same law firm that dispatched a lawyer to pick up the purported two certified copies of Mr. Obama's birth certificate.
[00:57:44.890 --> 00:57:45.090]  Wow.
[00:57:45.790 --> 00:57:48.872]  Now, there were some computer simulations as a part of that affidavit, weren't there?
[00:57:49.810 --> 00:57:50.571]  Yes, there were.
[00:57:50.631 --> 00:57:53.313]  Tell us a little bit about that.
[00:57:53.954 --> 00:57:56.857]  Well, there were screenshots in that affidavit of some of the work that we did.
[00:57:58.579 --> 00:58:01.081]  Now, if you're talking about the affidavit, or are you talking about his report?
[00:58:01.682 --> 00:58:02.302]  Well, his report.
[00:58:02.322 --> 00:58:05.105]  Just tell us a little bit about the computer simulations.
[00:58:05.445 --> 00:58:07.868]  Well, I can't go into too much about his report.
[00:58:07.908 --> 00:58:09.129]  His report is confidential.
[00:58:09.429 --> 00:58:13.173]  I've only released that last comment that he made, because that really sums it up.
[00:58:14.184 --> 00:58:15.125]  Okay, all right, fine.
[00:58:15.585 --> 00:58:23.332]  Now, there were some things that really were things, like I said, that people could see even if they weren't document experts.
[00:58:23.432 --> 00:58:25.514]  The multiple layers was very suspicious.
[00:58:25.534 --> 00:58:29.938]  There were other things, too, like the fact that it referred to his race as African-American.
[00:58:29.978 --> 00:58:31.640]  That was very anachronistic, wasn't it?
[00:58:32.369 --> 00:58:33.030]  Yes, it was.
[00:58:33.350 --> 00:58:36.933]  Our research says that the term African, number one, is not a race identifier.
[00:58:38.074 --> 00:58:47.321]  Number two, the term African to describe a race, if you will, was not used for about 20 years in the future.
[00:58:47.701 --> 00:58:51.164]  It was actually around the early 80s it was used.
[00:58:51.585 --> 00:58:55.188]  So we have no documentation that says African means anything like that.
[00:58:56.008 --> 00:59:05.599]  The other problem you have with that is African doesn't describe a white individual, it doesn't describe a black individual, it doesn't describe an Asian individual.
[00:59:06.260 --> 00:59:07.801]  It is not a race identifier.
[00:59:08.222 --> 00:59:16.951]  So whoever compiled the document for whatever purpose used African as the race identifier and that was incorrect by the 1961 vital statistics standards.
[00:59:17.612 --> 00:59:25.536]  That term for a person of color back then would have been Negro and should have appeared as Negro in that field, not African.
[00:59:26.097 --> 00:59:29.478]  And people can verify this for themselves if they just Google this.
[00:59:29.819 --> 00:59:32.060]  All you have to do is look up the terms and see.
[00:59:32.640 --> 00:59:41.182]  When African-American began to be used, as you said, it wasn't even talked about, really, until the late 60s, six or seven years after Obama was born.
[00:59:41.602 --> 00:59:52.184]  Up until that point, Negro and colored were used, and you can find articles, a 1967 Ebony article that talks about black versus African-American.
[00:59:52.224 --> 00:59:57.765]  You can find a Slate report that talks about the term Negro started its decline in 1966.
[00:59:59.665 --> 01:00:02.307]  And was totally uncouth by the mid-1980s.
[01:00:02.807 --> 01:00:18.255]  So, to put something like that in is another one of these acronyms, anachronisms, like I said, like the typefaces and the George Bush letter, the superscript TH, things that are modern that they tried to put in a document that would be 40, 50, 60 years old.
[01:00:20.237 --> 01:00:21.217]  Well, that's correct, Ed.
[01:00:21.257 --> 01:00:25.578]  You know, this document, as Mr. Hayes pointed out, is so fatally flawed.
[01:00:25.978 --> 01:00:29.419]  You only need one item to put a document into question.
[01:00:29.439 --> 01:00:29.879]  That's right.
[01:00:30.019 --> 01:00:30.319]  That's right.
[01:00:30.339 --> 01:00:40.641]  But the biggest problem with this document is you could never take this PDF file, enter it into a courtroom, put it before a judge, and have a judge declare it authentic.
[01:00:41.021 --> 01:00:42.381]  It's impossible to do.
[01:00:42.781 --> 01:00:46.582]  Hawaii statutes do not provide for them to create a PDF file.
[01:00:47.282 --> 01:00:49.803]  It's just something that didn't come out of the state of Hawaii.
[01:00:50.223 --> 01:00:51.643]  That turns this into a felony.
[01:00:52.483 --> 01:00:54.664]  The production of this document is a felony.
[01:00:54.704 --> 01:00:56.524]  The possession of the document is a felony.
[01:00:56.984 --> 01:00:59.845]  Proffering it to people for gain is a felony.
[01:01:00.485 --> 01:01:02.606]  And gain being the presidential race for, you know, 2012.
[01:01:02.646 --> 01:01:04.266]  I believe this was released a little bit before.
[01:01:04.286 --> 01:01:08.007]  And there's a gain of $450,000 a year to be the President of the United States.
[01:01:12.708 --> 01:01:15.690]  So there's a financial aspect, you know, compiled with this.
[01:01:16.390 --> 01:01:18.432]  So the document we know is not real.
[01:01:18.832 --> 01:01:21.774]  You cannot use that document to get a social security card.
[01:01:21.814 --> 01:01:23.795]  You couldn't use it to get a utility bill.
[01:01:24.135 --> 01:01:25.636]  You couldn't bring it into a courtroom.
[01:01:25.997 --> 01:01:31.620]  Effectively, the American people have been shown nothing relating to that birth event.
[01:01:32.261 --> 01:01:40.066]  And the bigger problem we have is we have no verifiable information of Mr. Obama being in the state of Hawaii before the age of five years old.
[01:01:40.706 --> 01:01:41.646]  Well you know, it's not
[01:02:01.448 --> 01:02:02.549]  Limited just to this.
[01:02:02.569 --> 01:02:06.312]  I mean, we see so many things coming from the Obama administration.
[01:02:06.713 --> 01:02:08.835]  We see the Benghazi issues.
[01:02:08.875 --> 01:02:10.216]  We see the IRS issues.
[01:02:10.556 --> 01:02:16.441]  We see so many cases where you've got officials of the Obama administration caught lying under oath.
[01:02:17.162 --> 01:02:26.930]  And yet, you know, we can't look at, they're grabbing everyone's phone records at Homeland Security, and yet he's got all of his personal records sealed.
[01:02:26.990 --> 01:02:32.934]  His travel records, his early records, his college records, everything is sealed for this president.
[01:02:33.114 --> 01:02:38.799]  There's absolutely no transparency for him personally, and no transparency for the administration.
[01:02:39.239 --> 01:02:50.029]  So, given the fact that we've got Fast and Furious, we've got the IRS scandals, we've got wiretapping scandals that are magnitudes far greater than we saw with Richard Nixon when he was impeached.
[01:02:50.410 --> 01:02:52.732]  A lot of the same issues that Richard Nixon had.
[01:02:53.092 --> 01:02:55.134]  We've got illegal wars, undeclared wars.
[01:02:55.174 --> 01:02:59.598]  We've got, beyond that, we've got assassination drone lists that he's doing.
[01:03:00.439 --> 01:03:07.144]  What is the chance of any of this stuff coming together and how does your investigation wrap up and play into this?
[01:03:07.164 --> 01:03:15.271]  Do you think you have a better chance of exposing his criminal actions in the birth certificate forgery than we have in some of these other scandals?
[01:03:16.345 --> 01:03:20.969]  Well, I think these other scandals obviously in severity outweigh the production of a document.
[01:03:21.029 --> 01:03:33.599]  However, if Congress had done their job as early as the complaints were coming in, and by the way, Alex Jones was the first video I ever saw in this document when I was assigned this case.
[01:03:34.279 --> 01:03:37.722]  I did a little, you know, cruising around the internet and saw Alex taking it apart.
[01:03:39.704 --> 01:03:43.647]  If that was paid mind to then, maybe these other instances of
[01:03:45.194 --> 01:03:46.995]  Outrageous violations.
[01:03:47.395 --> 01:03:47.835]  Absolutely.
[01:03:48.296 --> 01:03:49.576]  People would never have happened.
[01:03:49.976 --> 01:03:50.397]  Absolutely.
[01:03:50.817 --> 01:03:55.879]  We are trying, Sheriff Opaio has maintained that this really needs to get the attention of Congress.
[01:03:56.459 --> 01:04:00.882]  I agree with him wholeheartedly and we are proceeding in that venue.
[01:04:01.422 --> 01:04:14.048]  We do have indication that Congressman Steve Stockman from Texas is very interested and we are trying to coordinate a meeting where I could fully debrief Mr. Stockman as to what has been going on here.
[01:04:14.827 --> 01:04:15.547]  Great, great.
[01:04:15.827 --> 01:04:19.708]  You know, if we go back and we look at the Nixon impeachment, it wasn't a single thing.
[01:04:19.888 --> 01:04:22.089]  It was an overreaching pattern of behavior.
[01:04:22.749 --> 01:04:25.190]  And that's what we see with the Obama administration, too.
[01:04:25.350 --> 01:04:32.332]  You know, we see not only the wiretapping and the FBI coming after people, illegal wars, the IRS used as a
[01:04:32.992 --> 01:04:33.492]  We're good to go.
[01:04:57.122 --> 01:04:57.862]  I'm hoping so.
[01:04:57.922 --> 01:05:01.823]  I think Steve Stockman has what it takes, and I'm hoping there's going to be others to support him.
[01:05:02.463 --> 01:05:08.805]  You know, going forward with this, this is something that has to be dealt with, or the American people have a right to know who their president is.
[01:05:09.105 --> 01:05:09.465]  That's right.
[01:05:09.825 --> 01:05:14.946]  We have a background check, or an investigation going on, that we can't tell you who the man is.
[01:05:15.086 --> 01:05:18.827]  And it's the only sitting president I know of that has four aliases.
[01:05:19.207 --> 01:05:20.048]  Mm-hmm.
[01:05:20.409 --> 01:05:21.870]  It goes by different names.
[01:05:22.391 --> 01:05:26.536]  I can't put him in certain places that he claims to be in his background.
[01:05:26.856 --> 01:05:31.562]  He could not pass a background investigation to become a deputy sheriff.
[01:05:31.982 --> 01:05:35.486]  He couldn't pass it for our government to be really candid with you.
[01:05:35.847 --> 01:05:36.668]  Oh yeah, absolutely.
[01:05:37.168 --> 01:05:43.957]  And we learned that the government does not vet a presidential candidate, nor do they vet a president-elect or the sitting president.
[01:05:44.457 --> 01:05:47.241]  Well, it's a pattern of behavior that we see over and over again.
[01:05:48.282 --> 01:05:54.390]  Our lives are to be open books to the government, and yet you have a situation like the Bilderberg Conventions that they have, meetings that they have.
[01:05:54.890 --> 01:05:57.272]  And we're not allowed to know what's being told there.
[01:05:57.292 --> 01:05:59.453]  We're not even allowed to know for sure who's there.
[01:05:59.473 --> 01:06:00.413]  No notes are taken.
[01:06:00.433 --> 01:06:02.735]  No public is allowed anywhere near the place.
[01:06:03.155 --> 01:06:16.803]  So we have the people at the very top of the system that maintain that they are to have absolute privacy and secrecy and we better not look into what they're doing and yet they expect to have an insight into every aspect of our life.
[01:06:16.883 --> 01:06:19.045]  No detail is to be left hidden to them.
[01:06:20.154 --> 01:06:27.618]  Well, you know, it's really good when you put those kind of laws and regulations in place when you're the one administering them and not on the receiving end of them.
[01:06:27.778 --> 01:06:28.198]  That's right.
[01:06:28.518 --> 01:06:38.843]  And, you know, Alex has been talking about this and, you know, and I have to tell you, I didn't know Alex Jones until this started and in the very beginning I would hear some of the things he would say and he was always saying something.
[01:06:38.863 --> 01:06:41.144]  He goes, don't believe me, do your own research.
[01:06:41.704 --> 01:06:43.125]  Well, I actually took Alex up
[01:06:43.405 --> 01:06:44.486]  On a number of those things.
[01:06:45.166 --> 01:06:52.312]  And to my amazement, the information that he was talking about, I actually could find.
[01:06:52.792 --> 01:06:53.612]  Yeah, absolutely.
[01:06:54.033 --> 01:06:56.575]  I mean, he's doing a service and my hat is off to him.
[01:06:57.115 --> 01:07:00.497]  I know he takes a lot of shots and, you know, I just hope he's real careful.
[01:07:00.798 --> 01:07:02.459]  We need to be really careful in this game.
[01:07:02.699 --> 01:07:10.944]  Well, as you know, when you come up with something that the mainstream media is not covering, and nobody is talking about it, the first reaction is going to be, are you crazy?
[01:07:10.964 --> 01:07:12.145]  I don't hear this from anybody else.
[01:07:12.525 --> 01:07:22.191]  So just as you're having to carefully document your investigation with all the details and get expert testimony, you have to very carefully document this because you're one of the few people covering it.
[01:07:22.751 --> 01:07:23.951]  And we have to do that all the time.
[01:07:23.971 --> 01:07:27.773]  If we come out with some news that nobody else is covering, we have to link to the documents.
[01:07:27.813 --> 01:07:30.434]  And so, as you said, hopefully people will take a look at this.
[01:07:30.794 --> 01:07:37.956]  I'd like for you to send us that document that you referenced earlier, and we'll put that up along with this interview on the website.
[01:07:38.056 --> 01:07:40.157]  And people can look at that and investigate it for themselves.
[01:07:40.557 --> 01:07:48.400]  But as we said before, certain things like the fact that it's a layered document, the fact that they use a term that would not be used at the time to describe his race,
[01:07:48.880 --> 01:07:52.401]  Those things are easily verified by people who just do their own Google search.
[01:07:52.501 --> 01:08:02.463]  I just typed in when African-American became a popular term to be used, and I found multiple, multiple documents that would support that from a lot of different sources.
[01:08:02.923 --> 01:08:08.725]  So people can do their own investigation on some of these things, and as you pointed out, you don't need to catch
[01:08:09.505 --> 01:08:14.689]  But just one mistake like that that's fraudulent in a document to prove that it's false.
[01:08:14.770 --> 01:08:17.372]  But you've got a lot of different areas there.
[01:08:17.432 --> 01:08:19.534]  So it is riddled with issues.
[01:08:20.640 --> 01:08:21.441]  Well, thank you very much.
[01:08:21.881 --> 01:08:22.542]  Thank you.
[01:08:22.662 --> 01:08:32.371]  Thank you very much for talking to us, and certainly hope that you can get some traction on this, that you can get a congressman to stand up and actually file articles of impeachment, because this is a serious issue.
[01:08:32.431 --> 01:08:41.119]  It's a serious issue when his administration lies before Congress about what they're doing, but this is also yet another case that should be looked at.
[01:08:41.519 --> 01:08:42.420]  Thank you very much, Mike.
[01:08:42.961 --> 01:08:43.501]  Thank you, sir.
[01:08:43.781 --> 01:08:44.062]  Thank you.
[01:08:44.102 --> 01:08:44.362]  Bye-bye.
[01:08:45.640 --> 01:08:59.046]  Well, if you want to stay current on investigations about this and the seemingly endless list of scandals coming out of the Obama administration and criminal activity, get a subscription to Prison Planet TV if you're watching this on YouTube.
[01:08:59.106 --> 01:09:05.949]  Just one subscription gives ten people besides yourself access to Prison Planet TV simultaneously.
[01:09:06.609 --> 01:09:10.951]  It helps to support our operation and it helps to wake people up and keep them informed.
[01:09:11.491 --> 01:09:12.572]  Well, that's it for tonight.
[01:09:12.652 --> 01:09:15.735]  We'll be back tomorrow at 7 Central, 8 p.m.
[01:09:15.935 --> 01:09:16.256]  Eastern.
[01:09:39.932 --> 01:09:45.196]  Now you can watch the Alex Jones Show live as it happens at InfoWars.com slash show.
[01:09:45.577 --> 01:09:50.621]  You'll find links to all of our content there and a free 15 day trial for Prison Planet TV.
[01:09:51.101 --> 01:09:56.886]  More than 60 movies and documentaries all in one place at InfoWars.com slash show.
