[00:00:00.009 --> 00:00:01.489]  Alex Jones Broadcasting Network.
[01:39:11.716 --> 01:39:12.637]  We are defending liberty.
[01:39:13.257 --> 01:39:16.139]  And it's a great way to support the broadcast and wake up friends and family.
[01:39:16.599 --> 01:39:21.322]  And we're going to extend the special where you can get five months free when you sign up for a year.
[01:39:21.622 --> 01:39:24.204]  Five months off the yearly price.
[01:39:24.524 --> 01:39:25.485]  Basically you buy like six
[01:39:26.745 --> 01:39:31.989]  6.7 months and you get 5 point something months free when you calculate it all out at PrisonPlanet.tv.
[01:39:32.029 --> 01:39:38.073]  So I want to thank all the members and if you're not a member or you used to be a member in the past, we've really revamped, made the site even better.
[01:39:38.453 --> 01:39:53.644]  It's on Roku, it's on Boxee and so many other systems so you can watch on your television, so you can have friends and family over to see the nightly news and see Leanne McAdoo and Jakari Jackson and David Knight and Darren McBreen and John Bowne and all the rest of our great crew do what they do.
[01:39:54.540 --> 01:39:57.362]  So again, thank you all for being PrisonPlanet.tv members.
[01:39:57.402 --> 01:39:59.964]  If you're not a member, 11 memberships for $5.95 a month.
[01:40:00.484 --> 01:40:01.705]  One membership, 11 people can use.
[01:40:02.646 --> 01:40:04.467]  Okay, PrisonPlanet.tv.
[01:40:04.887 --> 01:40:06.188]  Okay, let's go back to your calls.
[01:40:08.010 --> 01:40:08.950]  I'm just not ready yet.
[01:40:09.311 --> 01:40:17.276]  I wrote a bunch of shit down, but I want to brainstorm some more during breaks to really try to give you, in my mind, what I think is going to happen in 2014 and what I think the main trends are.
[01:40:19.098 --> 01:40:22.100]  It's not that I'm not decisive, it's just that there's so much there.
[01:40:23.936 --> 01:40:25.277]  That I'll do it at the start of the next hour.
[01:40:25.577 --> 01:40:28.319]  I'm going to go to your calls right now, then I'll get into the Volgrod attacks.
[01:40:29.640 --> 01:40:30.641]  Sounds like something out of a movie.
[01:40:30.661 --> 01:40:32.382]  Talk about a barbarian named Volgrod.
[01:40:33.042 --> 01:40:35.844]  The bombings of train stations and trolleys over there.
[01:40:36.264 --> 01:40:38.406]  Saudi Arabia is saying they were going to do this a few months ago.
[01:40:40.026 --> 01:40:44.570]  This is not a false flag from what I've seen because the motive is to screw up.
[01:40:45.310 --> 01:40:48.753]  Look at the numbers of what this Winter Olympics is meant to bring in.
[01:40:48.813 --> 01:40:53.096]  I've seen numbers of $6 billion, $10 billion for prestige for Russia, maybe more.
[01:40:53.116 --> 01:41:04.245]  I mean, this is, hey, if you don't give us Syria, we're going to activate Al Qaeda all across your southern flank, your soft, rusky underbelly.
[01:41:06.796 --> 01:41:12.559]  And you can see the Swiss Army knife of Al-Qaeda, how it's used against America to take our liberties, it's used against the Russians.
[01:41:12.939 --> 01:41:14.820]  The criminal bankers are using it.
[01:41:15.840 --> 01:41:23.143]  And I don't think, I've been predicting that you're going to see massive false flags all over the world by Al-Qaeda forces.
[01:41:24.724 --> 01:41:27.405]  And by false flags, Al-Qaeda is a tool of the banksters.
[01:41:27.465 --> 01:41:28.626]  So that's the false flag.
[01:41:29.066 --> 01:41:30.046]  And that's the big hoax.
[01:41:30.086 --> 01:41:31.967]  They go, Alex, you don't believe there's Muslim extremists?
[01:41:32.387 --> 01:41:33.628]  I've never said they aren't.
[01:41:34.710 --> 01:41:39.333]  I'm not saying that guys from the Army go and wire the World Trade Center with bombs.
[01:41:40.054 --> 01:41:42.736]  Inside criminal groups, plant the bombs in the buildings.
[01:41:42.776 --> 01:41:48.039]  They had evacuations, shutdowns of whole floors for months doing construction where the bombs went off.
[01:41:48.600 --> 01:41:53.803]  They have people that get on board who are double agents, we know, working for the CIA, who also work for Saudi intelligence.
[01:41:53.943 --> 01:41:55.244]  On record, that's been declassified.
[01:41:56.505 --> 01:41:59.507]  That came out in Congress that some of those guys were double agents, bare minimum.
[01:41:59.707 --> 01:42:01.008]  But then you're not supposed to talk about that.
[01:42:01.088 --> 01:42:01.869]  No, that went on.
[01:42:02.642 --> 01:42:08.566]  And then, whatever really happened, the only real cell phone calls, cell phones don't work above 4,000 feet.
[01:42:08.706 --> 01:42:12.448]  I've flown, I don't know, let's not exaggerate, 40, 50 times since the 9-11.
[01:42:13.629 --> 01:42:25.297]  And I always, obnoxiously... Heck, I want to fly next time and have somebody fly with me and shoot video of this, where I'm going to be on the phone, taking off from Austin, and within about 2,000 feet it cuts out.
[01:42:25.657 --> 01:42:27.398]  I've gotten a size about 3,000, 4,000 before.
[01:42:28.079 --> 01:42:28.919]  You ask how I know?
[01:42:28.979 --> 01:42:31.421]  I can see radio towers that are 1,000 feet tall and tell.
[01:42:32.649 --> 01:42:38.275]  The point is, you're in the air two minutes your cell phone drops.
[01:42:38.536 --> 01:42:39.217]  Sometimes a minute.
[01:42:39.537 --> 01:42:40.158]  Everybody knows that.
[01:42:40.638 --> 01:42:43.001]  Oh, the FCC looks at authorizing cell phones.
[01:42:44.522 --> 01:42:46.465]  Those are cell phones like on a cruise ship.
[01:42:46.505 --> 01:42:49.067]  If you're on a cruise ship 500 miles from Galveston,
[01:42:50.410 --> 01:42:51.290]  Or a thousand miles?
[01:42:51.611 --> 01:42:56.493]  Your cell phone isn't working to Austin when I call family.
[01:42:56.833 --> 01:43:01.875]  It goes through a big hub that goes to a satellite from the ship.
[01:43:01.975 --> 01:43:07.317]  And that's what they're authorizing for airlines to charge you when you fly.
[01:43:07.817 --> 01:43:10.138]  Just like you have internet now on airplanes.
[01:43:11.259 --> 01:43:13.740]  But I've seen these articles discrediting Alex Jones.
[01:43:13.800 --> 01:43:15.180]  Look, cell phones are going to work.
[01:43:15.220 --> 01:43:16.321]  The FCC is going to let them do it.
[01:43:18.541 --> 01:43:31.013]  The FCC's looking at them putting high-powered satellite links and other systems on the planes so you can use the cell phones that are already there in data packages with internet.
[01:43:31.294 --> 01:43:33.796]  Like on Virgin Atlantic and others that have come out within the last two years.
[01:43:34.097 --> 01:43:35.298]  Man, the ignorance of people.
[01:43:35.858 --> 01:43:37.840]  Oh look, cell phones now work in the sky!
[01:43:38.941 --> 01:43:41.144]  There were supposedly hijacker calls that were made at 33,000 feet.
[01:43:43.618 --> 01:43:44.439]  From non-airphones.
[01:43:44.639 --> 01:43:50.162]  And the FBI, to their credit, went and looked at the Solicitor General, claiming his wife had called him.
[01:43:50.462 --> 01:43:51.803]  Those phone calls were not made.
[01:43:53.044 --> 01:43:55.045]  My wife called me when the hijackers were on board.
[01:43:55.065 --> 01:43:59.207]  It was around 30,000 plus feet, and no one called.
[01:43:59.247 --> 01:44:03.770]  The only real calls were from airphones, which, again, go through a coupler link.
[01:44:04.551 --> 01:44:05.551]  It's old technology.
[01:44:07.192 --> 01:44:11.155]  And it was stewardesses saying, there's gas, I can't breathe.
[01:44:11.395 --> 01:44:13.116]  The only two real calls were
[01:44:15.063 --> 01:44:15.844]  There's a bomb.
[01:44:16.084 --> 01:44:18.247]  We've been told to stay where we're at, but we can't breathe.
[01:44:18.267 --> 01:44:18.988]  There's a gas.
[01:44:19.769 --> 01:44:25.877]  And the intel, the best intel we've got, and high-level people I've talked to who weren't involved in it, but are high-level analysts...
[01:44:27.370 --> 01:44:41.522]  Have broken down to me from the airlines and other places, I'm just going to leave it at that, that what they believe is, they told them it was a drill, just like James Woods saw, Muhammad and others do a drill of a hijacking and a bomb takeover with air marshals on flights two weeks before 9-11.
[01:44:42.403 --> 01:44:44.325]  They thought it was another drill, which they have.
[01:44:44.745 --> 01:44:46.687]  The guys get on board, gas is released.
[01:44:47.207 --> 01:44:49.309]  They tell everybody, be calm, we're just doing a drill.
[01:44:50.130 --> 01:44:52.391]  It's a bomb, you know, thing, Sturtis' call.
[01:44:53.112 --> 01:44:58.796]  They release a gas, knock everybody out, the guys in the drill don't know it, remote control takes control of the aircraft.
[01:44:59.497 --> 01:45:02.058]  I remember being made fun of, being told there's no such thing as remote controlling aircraft.
[01:45:02.359 --> 01:45:18.090]  They were remote controlling aircraft in World War II, not just from the German side, but JFK's older brother, who was going to be the guy that they were going to run for president, Joe Kennedy Jr., he died in a chase plane, a fighter plane, directing
[01:45:19.677 --> 01:45:24.879]  Multiple, multiple B-17s loaded with explosives.
[01:45:25.199 --> 01:45:27.940]  That's how, that's how the Allies had drones.
[01:45:27.960 --> 01:45:31.162]  They didn't have the V-1s, V-2s and stuff the Germans had that were pilotless.
[01:45:31.482 --> 01:45:33.182]  They would have chase planes with radio.
[01:45:33.623 --> 01:45:38.725]  And he was piling the plane while making adjustments, steering multiple drone, drone weapons.
[01:45:39.405 --> 01:45:43.907]  And then they sent up a bunch of German, I think it was Volkwulfs, they said, were thought to have been the ones that took him out.
[01:45:44.967 --> 01:45:45.847]  Was it Volkwulf 109s?
[01:45:49.121 --> 01:45:54.002]  Point is, is that, is that this is the type of stuff that goes on, ladies and gentlemen.
[01:45:57.483 --> 01:45:59.083]  That's calling of a plane, People's Wolf.
[01:45:59.963 --> 01:46:04.184]  But, the issue here is, I'm ranting and said I'd go to your calls.
[01:46:04.664 --> 01:46:07.445]  See, I can go into any subject and just start talking about it, because it's so frustrating.
[01:46:07.865 --> 01:46:09.346]  Those phone calls were fake.
[01:46:09.586 --> 01:46:15.707]  The only two real air phone calls said, we can't breathe, there's a gas.
[01:46:17.768 --> 01:46:29.214]  I don't know what happened on 9-11, but the official story has more holes in it than a sieve, than a colander, than the Swiss cheese moon of indoor.
[01:46:29.234 --> 01:46:31.195]  All right, let's go to your phone calls.
[01:46:31.235 --> 01:46:31.836]  Thank you for holding.
[01:46:31.916 --> 01:46:33.757]  John in Wyoming, you're on the air.
[01:46:33.777 --> 01:46:34.137]  Go ahead.
[01:46:34.157 --> 01:46:35.538]  Hi, Alex.
[01:46:36.098 --> 01:46:36.538]  Hey, buddy.
[01:46:36.718 --> 01:46:43.562]  I think probably the ongoing cover-up of Benghazi is probably the biggest story of 2013.
[01:46:45.487 --> 01:47:05.872]  Because they're still lying about it, they're still covering it up, all the networks are covering it up, because I exposed this too, as you have been doing for quite some time, I exposed this in a letter to the editor on September 8th, and it was a long thing, and I exposed the fact that Ambassador Stevens and his colleagues were murdered,
[01:47:06.477 --> 01:47:17.745]  Because they were complaining about all of the chemical weapons and automatic weapons and stinger missiles that the CIA was funneling through Benghazi to the Al-Qaeda elements in Syria.
[01:47:19.266 --> 01:47:25.731]  And of course, I've been widely criticized by the lapdog news media and some of their minions out there.
[01:47:26.171 --> 01:47:29.493]  But let me tell you a couple of things that have happened recently here, if I may.
[01:47:30.994 --> 01:47:32.415]  The county commissioners
[01:47:33.732 --> 01:47:49.663]  These lapdogs for Agenda 21 on the 17th of December passed an ordinance which requires people living along the creek to build any structures at least one foot above the floodplain.
[01:47:51.204 --> 01:47:53.465]  So it's purely Agenda 21.
[01:47:53.886 --> 01:47:59.650]  And again, most of the houses are already in a hundred-year floodplain and this is all global agendas.
[01:48:00.424 --> 01:48:06.989]  Where they basically restrict most of the property, but then unrestrict their property, selectively increasing the value of their property.
[01:48:07.790 --> 01:48:16.216]  And out of more than 20,000 people living in Sheridan County, Wyoming, only three of us showed up to complain about these.
[01:48:16.757 --> 01:48:23.102]  And of course, they are always given the kid-glove treatment by the lap-dog-prestitute news media.
[01:48:23.883 --> 01:48:36.254]  Now, also, Friday I found out, this last Friday the 27th, that the previous day, Thursday the 26th, that at least four B-1 bombers were cruising around the area.
[01:48:36.895 --> 01:48:45.042]  See, if you go to Ellsworth Air Force Base on the east side of Rapid City... Well, didn't you just have one crash out there a while back?
[01:48:46.583 --> 01:48:46.964]  Uh, no.
[01:48:47.799 --> 01:48:51.442]  But, uh, the B-1 bombers are controlled out of... Hold on.
[01:48:51.582 --> 01:48:52.343]  ...Air Force Base.
[01:48:52.463 --> 01:48:52.843]  Hold on.
[01:48:53.183 --> 01:48:55.986]  I think there was one crash this year out west, but go ahead.
[01:48:56.746 --> 01:48:57.667]  Yeah, it was further.
[01:48:57.847 --> 01:49:14.901]  It wasn't around here, but, uh, they had four B-1s cruising around the area, and this is the same Air Force Base that controls the drones that drop on people's heads all over the world, and it's the same Air Force Base that sends these B-1s anywhere in the world to drop bombs on them 24 hours a day.
[01:49:16.938 --> 01:49:30.175]  And of course the lapdog prostitute news media that we have here in Wyoming doesn't cover anything whenever you go up there as I did to stop this Agenda 21 item that the County Commissioners passed unanimously.
[01:49:31.222 --> 01:49:35.164]  And I tried to stop it and I said, who are you going to emulate?
[01:49:35.204 --> 01:49:39.386]  The founding fathers when they crafted the Bill of Rights in 1791?
[01:49:40.006 --> 01:49:44.128]  Or Karl Marx when he crafted the Communist Manifesto in 1848?
[01:49:45.388 --> 01:49:51.111]  I said, one of the plagues of the Communist Manifesto is the abolition of private property ownership.
[01:49:51.767 --> 01:49:53.128]  So what are you people doing?
[01:49:53.168 --> 01:49:58.691]  You're using over-regulation and over-taxation to accomplish the same goals.
[01:49:58.771 --> 01:50:03.313]  To drive people off their property because of over-regulation and over-taxation.
[01:50:03.333 --> 01:50:04.094]  Sure, that's the plan.
[01:50:04.134 --> 01:50:05.214]  I gotta jump here in a minute.
[01:50:05.494 --> 01:50:06.915]  What do you think is coming in 2014?
[01:50:07.956 --> 01:50:11.898]  I think you're gonna see all kinds of, like you said, false flag operations.
[01:50:11.938 --> 01:50:12.878]  You're also gonna see
[01:50:14.942 --> 01:50:20.744]  Ben Bernanke and his cronies, now Janet Yellen, further devalue the dollar.
[01:50:20.804 --> 01:50:35.750]  The dollar is going to very likely collapse sometime in 2014, and they're going to have all kinds of false flag operations so they can give themselves an excuse to raid people's houses to confiscate their firearms.
[01:50:37.978 --> 01:50:38.458]  I hear you.
[01:50:39.139 --> 01:50:39.959]  I hear you, my friend.
[01:50:39.999 --> 01:50:41.400]  Thank you so much for calling us.
[01:50:41.420 --> 01:50:50.885]  We're going to come back and talk to Truth Raider, and we're going to talk to Nick, Ryan, James, and then I'm going to give you what I think is going to happen in 2014.
[01:50:50.985 --> 01:50:56.868]  Of course, a lot of that's up to us and where I think the world is going.
[01:50:57.868 --> 01:51:01.230]  Straight ahead on the other side of this break.
[01:51:03.795 --> 01:51:11.396]  That's the sound of a .44 Magnum and TraumaMaxx, a high-tech hybrid Kevlar bulletproof vest from InfidelBodyArmor.com.
[01:51:11.516 --> 01:51:13.817]  We'll stop it and most pistol rounds.
[01:51:14.017 --> 01:51:20.618]  TraumaMaxx is a major breakthrough in pistol-rated body armor, and prices start at just $170 per insert.
[01:51:20.838 --> 01:51:25.859]  More protection, more stopping power, more mobility, and it weighs less than 5 pounds.
[01:51:26.059 --> 01:51:28.539]  Get details at InfidelBodyArmor.com.
[01:51:28.699 --> 01:51:31.880]  That's I-N-F-I-D-E-L-BodyArmor.com.
[01:51:32.640 --> 01:51:36.102]  Do you need push-button heat with no batteries, no microwave, and no cords?
[01:51:36.422 --> 01:51:37.603]  Introducing Hot Shots!
[01:51:37.943 --> 01:51:41.705]  A must-have heat source for any cold weather activity, aches and pains, and more.
[01:51:42.026 --> 01:51:46.628]  Hot Shots reusable heat packs come in many sizes and provide hours of soothing heat.
[01:51:46.848 --> 01:51:47.869]  Yes, reusable!
[01:51:48.109 --> 01:51:49.290]  With a lifetime warranty.
[01:51:49.470 --> 01:51:50.631]  Don't be left out in the cold.
[01:51:50.851 --> 01:51:55.413]  Call 916-214-6943 or visit ReusableHeat.com.
[01:51:55.673 --> 01:51:56.214]  Hot Shots.
[01:51:56.494 --> 01:51:59.316]  Instant, portable, reusable heat anytime, anywhere.
[01:51:59.556 --> 01:52:00.856]  That's ReusableHeat.com.
[01:52:01.997 --> 01:52:11.000]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[01:52:11.080 --> 01:52:19.323]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:52:19.483 --> 01:52:24.185]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:52:24.365 --> 01:52:28.007]  Discover and try a bag of the Patriot Blend 100% Organic Coffee.
[01:52:29.207 --> 01:52:30.028]  We're good to go.
[01:52:55.265 --> 01:53:03.495]  There's a reason why the U.S.
[01:53:03.535 --> 01:53:07.259]  government is conducting emergency drills simulating the collapse of the U.S.
[01:53:07.299 --> 01:53:08.200]  electrical grid.
[01:53:08.220 --> 01:53:09.762]  Northeast corridor, offline.
[01:53:09.782 --> 01:53:11.023]  They're getting prepared.
[01:53:11.524 --> 01:53:13.225]  Will you be prepared when it shuts down?
[01:53:14.026 --> 01:53:15.667]  A massive power outage.
[01:53:15.867 --> 01:53:17.248]  The Cyber Pearl Harbor.
[01:53:17.268 --> 01:53:19.909]  The evacuation procedures are working.
[01:53:20.489 --> 01:53:24.151]  The Grid Eraser and Grid Eraser Maximus portable solar generators.
[01:53:24.571 --> 01:53:27.032]  Available exclusively on OffTheGrid.com.
[01:53:27.893 --> 01:53:30.274]  The strongest, longest lasting solar generators.
[01:53:30.734 --> 01:53:33.235]  Dollar for dollar, watt for watt, on the market.
[01:53:33.676 --> 01:53:36.237]  Double the size and output, but not double the price.
[01:53:37.217 --> 01:53:38.598]  Oh yeah, one more thing.
[01:53:39.359 --> 01:53:44.583]  You only pay $10 for shipping for the Grid Eraser and Grid Eraser Maximus at OffTheGrid.com.
[01:53:45.364 --> 01:53:48.747]  Actually, shipping is just $10 for any order at OffTheGrid.com.
[01:53:49.247 --> 01:53:58.074]  Before you spend your hard-earned cash on a solar generator, do yourself a favor and check out the Grid Eraser and Grid Eraser Maximus at OffTheGrid.com.
[01:53:58.755 --> 01:54:00.937]  Solar generators, with an attitude.
[01:54:12.157 --> 01:54:33.523]  In 1814 we took a little trip Along the Colonel Jackson down to mighty Mississippi We took a little bacon and we took a little beans And we caught the bloody British in a town in New Orleans We fired our guns and the British kept a-comin' There wasn't nigh as many as there was a while ago We fired once more and they began to run it On down to Mississippi to the Gulf of Mexico
[01:54:36.400 --> 01:54:44.709]  A lot of times I cover most of the news in the first hour, but I'm going to be doing that in the third hour today and giving you my trends on 2014.
[01:54:44.809 --> 01:54:49.514]  We're taking your calls on what you think the most important stories of 2013 were.
[01:54:58.223 --> 01:55:00.004]  I think the increasing radiation levels.
[01:55:00.984 --> 01:55:07.768]  Next year it's going to be that giant wave that's taken two plus years to get here from Fukushima of debris.
[01:55:09.161 --> 01:55:13.883]  Just untold tons of it is to be hitting the West Coast the next three to four months.
[01:55:14.803 --> 01:55:17.264]  It's going to start in the next month, but just continue piling up.
[01:55:17.364 --> 01:55:19.065]  So that's that's one of the trends.
[01:55:20.005 --> 01:55:22.966]  But Syria war not going the way the globalists wanted.
[01:55:22.986 --> 01:55:25.027]  They're now lashing out at Russia, clearly.
[01:55:25.648 --> 01:55:27.988]  Saudi Arabia said we're going to use al Qaeda to attack you.
[01:55:28.008 --> 01:55:28.349]  We run them.
[01:55:29.989 --> 01:55:32.270]  I think that's really the big trend is people are waking up.
[01:55:32.870 --> 01:55:34.131]  But if you're not awake,
[01:55:36.630 --> 01:55:39.212]  You'll just buy anything, or maybe that's not even it.
[01:55:40.413 --> 01:55:43.295]  The system knows they can't hide what they do anymore.
[01:55:44.256 --> 01:56:01.749]  So, Saudi Arabia, where 15 of the 19 hijackers supposedly came from on 9-11, openly runs Al-Qaeda against Syria, Libya, Egypt, and now Russia, and says, we're going to start bombing right before the Olympics, and we're going to bomb the Olympics.
[01:56:02.510 --> 01:56:06.213]  This is letting them know they're serious, they just bombed twice where the Olympics are coming.
[01:56:07.813 --> 01:56:16.879]  Killing more than 30 people and our media is like increased security in New York and other areas after Al Qaeda groups hit Russia.
[01:56:17.860 --> 01:56:31.810]  And this is the criminal media and the criminal hijacked government attacking Russia and then even using their attack thinking we're so dumb to go and we're going to take your rights because you saw what's happening in Russia with the Al Qaeda.
[01:56:33.166 --> 01:56:37.849]  And that's why I get so angry at TSA people, because they're there getting radiated all day, they're having their rights taken too.
[01:56:38.149 --> 01:56:43.052]  I don't dislike them as people, but they'll do the chat down, oh, where are you going, Mr. Jones?
[01:56:43.072 --> 01:56:44.432]  And I go, let me guess, you know I'm a listener.
[01:56:44.953 --> 01:56:45.813]  That doesn't matter.
[01:56:45.873 --> 01:56:47.914]  I do know who you are, but I'm still going to ask where you're going.
[01:56:48.635 --> 01:56:49.795]  You know where I'm going.
[01:56:51.977 --> 01:56:54.678]  And then they'll really be mean to other people in these chat downs.
[01:56:55.539 --> 01:56:57.400]  And I'm like, listen, I'm done with you!
[01:56:58.715 --> 01:57:01.175]  And I did this in front of Leanne McAdoo when we flew back from England.
[01:57:01.455 --> 01:57:02.096]  Governor Miliburg.
[01:57:02.616 --> 01:57:03.296]  I said, listen!
[01:57:03.856 --> 01:57:05.696]  The government runs Al-Qaeda and everybody knows it!
[01:57:06.696 --> 01:57:08.317]  Now stop asking me questions!
[01:57:08.417 --> 01:57:09.877]  And they were like, oh, you can go, you can go.
[01:57:09.897 --> 01:57:12.037]  I mean, I just can't handle it anymore, man.
[01:57:12.677 --> 01:57:14.698]  The government runs Al-Qaeda!
[01:57:15.698 --> 01:57:17.678]  And then you want to make me a suspect?
[01:57:19.198 --> 01:57:22.899]  Our stinking government's been taken over by criminals and they're bombing the Russians right now!
[01:57:23.159 --> 01:57:25.460]  We're lucky the Russians don't start attacking us!
[01:57:26.100 --> 01:57:27.580]  But they know it's globalists doing it.
[01:57:28.527 --> 01:57:31.470]  But I'm telling you, the Saudi Arabian government better watch their butt.
[01:57:32.331 --> 01:57:34.613]  I am sick of their domestic operations as well.
[01:57:34.813 --> 01:57:36.835]  They're involved in our media trying to shut people up.
[01:57:37.916 --> 01:57:41.240]  We've had clearly what we believe is Saudi intelligence mess with one of our reporters.
[01:57:41.720 --> 01:57:43.262]  And I'm not putting up with your crap.
[01:57:44.503 --> 01:57:45.844]  You think you run the whole world?
[01:57:45.884 --> 01:57:46.345]  You don't.
[01:57:48.167 --> 01:57:49.228]  I'm just so sick of it.
[01:57:50.686 --> 01:57:52.327]  I meant to go to calls instead of ranting.
[01:57:53.088 --> 01:57:58.152]  It makes me angry, ladies and gentlemen, because I don't care about money at the end of the day.
[01:57:58.512 --> 01:58:00.434]  I don't care about fame at the end of the day.
[01:58:01.675 --> 01:58:02.636]  In fact, it's a prison.
[01:58:03.797 --> 01:58:09.742]  What I care about is not letting these scum win and take over and make me and my future family of slaves.
[01:58:10.802 --> 01:58:11.943]  I care about survival.
[01:58:12.844 --> 01:58:16.267]  And it makes me mad that the criminals that run our country, that have hijacked it,
[01:58:17.512 --> 01:58:20.794]  At Benghazi, like the callers that were giving them nerve gas and missiles and all the rest of it.
[01:58:22.395 --> 01:58:26.657]  And then they all get caught lying and nobody gets in trouble, and I'm just sitting here, it's all a joke!
[01:58:27.777 --> 01:58:32.420]  It's like when a cop pulls me over and asks if I have any drugs in the car, and I'm like, listen, the government brings in most of the drugs.
[01:58:32.700 --> 01:58:34.641]  Do I look like I'm on drugs, buddy boy?
[01:58:37.162 --> 01:58:38.983]  I'm tired of being treated like a suspect!
[01:58:39.363 --> 01:58:40.584]  The government's the suspect!
[01:58:45.131 --> 01:58:49.135]  This is GCN, the Genesis Communications Radio Network.
[01:58:52.518 --> 01:58:53.358]  The facts are in.
[01:58:53.538 --> 01:58:54.679]  The studies are legion.
[01:58:54.940 --> 01:59:02.346]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:59:02.466 --> 01:59:05.909]  So why are the social engineers adding it to the water?
[01:59:06.290 --> 01:59:06.670]  Simple.
[01:59:06.850 --> 01:59:11.254]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:59:11.554 --> 01:59:17.016]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:59:17.276 --> 01:59:22.638]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[01:59:22.818 --> 01:59:33.261]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:59:33.601 --> 01:59:37.864]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[01:59:38.185 --> 01:59:40.026]  I use Fluoride Shield every day.
[01:59:40.346 --> 01:59:45.631]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[01:59:45.891 --> 01:59:50.134]  Let's start cleansing our bodies now and support the Info War at the same time.
[01:59:50.294 --> 01:59:52.176]  That's InfoWarsLife.com.
[01:59:55.518 --> 01:59:57.460]  Waging war on corruption.
[01:59:57.900 --> 02:00:00.703]  Alex Jones on the GCN Radio Network.
[02:00:07.386 --> 02:00:11.567]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:12.227 --> 02:00:13.027]  You want answers?
[02:00:13.808 --> 02:00:14.668]  Well, so does he.
[02:00:15.048 --> 02:00:18.949]  He's Alex Jones on the GCN Radio Network.
[02:00:19.529 --> 02:00:23.650]  And now, live from Austin, Texas, Alex Jones.
[02:00:28.551 --> 02:00:31.972]  Coming up, I haven't covered this yet, the official
[02:00:33.502 --> 02:00:38.426]  State-run media released a press release for the President of China preparing for war with the United States.
[02:00:40.727 --> 02:00:41.888]  It's just so out of control.
[02:00:45.411 --> 02:00:47.692]  And we're going to continue with your phone calls.
[02:00:47.712 --> 02:00:49.414]  I'm going to take a few now at the start of the next segment.
[02:00:49.434 --> 02:00:50.995]  I will give you my trends for 2014.
[02:00:51.895 --> 02:00:55.138]  Let's go to Truth Raider calling from Oregon.
[02:00:55.158 --> 02:00:55.718]  You're on the air.
[02:00:55.738 --> 02:00:56.759]  Thanks for calling in.
[02:00:57.780 --> 02:00:58.080]  Hey there.
[02:00:58.120 --> 02:01:00.121]  There's the leader of the truth of the world.
[02:01:00.161 --> 02:01:00.882]  How you doing, brother?
[02:01:00.962 --> 02:01:01.943]  Happy New Year to you.
[02:01:03.547 --> 02:01:05.671]  I'll tell you who the leader of the world is, is the devil.
[02:01:06.652 --> 02:01:13.243]  Yeah, yeah, unfortunately, and we're all at battle to try to displace him until the return of our Lord Jesus Christ.
[02:01:13.503 --> 02:01:13.944]  That's right.
[02:01:14.204 --> 02:01:14.505]  Amen.
[02:01:15.246 --> 02:01:17.089]  Anyway, brother, a couple of things.
[02:01:18.032 --> 02:01:21.874]  Most of the callers, great callers have called in today, but I'm afraid they stole my thunder.
[02:01:22.415 --> 02:01:22.755]  Snap!
[02:01:23.715 --> 02:01:25.356]  But anyway, a couple of other things.
[02:01:25.476 --> 02:01:37.263]  What happened in 2013, my take on it was, at the beginning of the year, going on Piers Morgan's show, getting some exposure, and being able to tell the nation things that they haven't heard before.
[02:01:38.433 --> 02:01:40.013]  That's one of the big things.
[02:01:40.073 --> 02:01:45.075]  Yeah, I don't tend to talk about myself unless it's educational to show how they do tricks.
[02:01:45.675 --> 02:01:47.495]  And so I guess there is a reason I can do that.
[02:01:47.555 --> 02:01:49.176]  Guys, I know it's here, but I can't find it.
[02:01:49.536 --> 02:01:51.976]  Will you print me that LA Times saying I was the number one?
[02:01:52.156 --> 02:01:52.597]  Oh, here it is.
[02:01:53.157 --> 02:02:02.639]  Yeah, number one story of 2013 politically was Alex Jones on Piers Morgan.
[02:02:02.959 --> 02:02:05.540]  But notice all the things they picked they believe were
[02:02:06.540 --> 02:02:07.280]  Balkanizing.
[02:02:07.320 --> 02:02:08.501]  So that's their main goal.
[02:02:08.901 --> 02:02:11.902]  But Alex Jones vs. Pier Morgan, I don't think it was Balkanizing.
[02:02:12.902 --> 02:02:17.743]  It actually stated that they are trying to take our guns to enslave us.
[02:02:18.063 --> 02:02:19.704]  So I got outside of his debate.
[02:02:20.624 --> 02:02:23.905]  I circumnavigated his little control paradigm outside the box.
[02:02:24.185 --> 02:02:25.406]  That's why they didn't have me back.
[02:02:25.746 --> 02:02:27.006]  It's because we won that debate.
