[00:00:00.230 --> 00:00:00.331]  Okay.
[01:52:06.175 --> 01:52:16.428]  And if you are not yet prepared with a backup food supply in the United States, and you live in any major city or near a major city, then you're crazy.
[01:52:16.428 --> 01:52:17.670]  Because the quarantine
[01:52:18.536 --> 01:52:33.067]  When it happens, what immediately follows are incredible shortages of food supplies and medical supplies and anti-retroviral medicines and, you know, just masks, just masks and biohazard suits all wiped out.
[01:52:33.067 --> 01:52:35.129]  Gloves, you know, the latex gloves.
[01:52:35.129 --> 01:52:43.015]  We use them in our laboratory every day when we're prepping samples for analytical runs for glyphosate and heavy metals and so on.
[01:52:43.015 --> 01:52:43.795]  We buy gloves.
[01:52:43.795 --> 01:52:47.318]  We may not be able to get them if this continues to expand and explode.
[01:52:47.677 --> 01:52:49.478]  All across the world.
[01:52:49.478 --> 01:52:56.403]  So thinking about supplies is one of the key things for survival as this spreads.
[01:52:56.403 --> 01:53:04.569]  If you don't have supplies, which may include plastic sheeting or or just a sanitizing chemicals like bleach.
[01:53:04.569 --> 01:53:08.152]  We knew by the way years ago that bleach killed Ebola virus.
[01:53:08.152 --> 01:53:16.478]  If you sprayed surfaces with bleach like a like a bleach water mixture and put it in a spray bottle, you could spray down the surfaces and it killed Ebola virus.
[01:53:17.344 --> 01:53:18.785]  And then what happened back then?
[01:53:18.785 --> 01:53:26.112]  Well, the media and the government, they said that, oh, don't talk about natural cures for Ebola.
[01:53:26.112 --> 01:53:27.714]  Don't talk about colloidal silver.
[01:53:27.714 --> 01:53:29.815]  Don't talk about these essential oils.
[01:53:29.815 --> 01:53:31.637]  Don't talk about Chinese medicine.
[01:53:31.637 --> 01:53:35.040]  I think one formula is called the minor blue green dragon formula.
[01:53:35.040 --> 01:53:36.221]  It's a Chinese medicine formula.
[01:53:36.221 --> 01:53:39.024]  Turns out it's full of all these antiviral molecules.
[01:53:39.716 --> 01:53:44.397]  That have now been proven by science, but that was from, I think, 2,500 years ago in Chinese medicine.
[01:53:44.397 --> 01:53:46.017]  They knew how to deal with that.
[01:53:46.017 --> 01:53:49.258]  But today, pharma has taken over China.
[01:53:49.258 --> 01:53:56.400]  And so, these outbreaks are occurring, and even in China, almost no one is allowed to practice Chinese medicine anymore.
[01:53:56.400 --> 01:53:57.820]  Same thing's true in Taiwan.
[01:53:57.820 --> 01:53:59.380]  Same thing's true in Hong Kong.
[01:53:59.380 --> 01:54:03.361]  Western medicine has taken over, so the natural cures are being wiped out.
[01:54:04.412 --> 01:54:07.334]  Or even criminalized, there will be takedown orders.
[01:54:07.334 --> 01:54:12.058]  You know the censorship takedown order that I've been talking about the last couple of days that hit natural news?
[01:54:12.058 --> 01:54:24.848]  Make no mistake, when this pandemic gets large in the United States, there will be takedown orders and censorship orders to take offline and ban any account of anybody who talks about a natural cure for coronavirus.
[01:54:25.951 --> 01:54:26.831]  Why is that?
[01:54:26.831 --> 01:54:28.412]  Why will that be happening?
[01:54:28.412 --> 01:54:30.832]  Because they can't have people curing themselves.
[01:54:30.832 --> 01:54:35.073]  They can't allow people to survive the onslaught.
[01:54:35.073 --> 01:54:43.395]  They, the globalists who engineered this, who funded it, who ran the laboratories, they want to kill as many people as possible.
[01:54:43.395 --> 01:54:51.637]  Their own software simulations run by organizations funded by Bill and Melinda Gates show 65 million deaths will occur globally.
[01:54:52.219 --> 01:54:54.982]  From a very similar strain of coronavirus.
[01:54:54.982 --> 01:54:59.947]  And I think that their software models vastly underestimate the conditions of filth in our cities.
[01:54:59.947 --> 01:55:06.353]  And as we talked about before, the bio sludge, the recycling of human feces and putting it on farms.
[01:55:06.353 --> 01:55:09.216]  I mean, just on that point alone, we could do an entire show.
[01:55:09.216 --> 01:55:12.900]  I mean, imagine the food shortages that will occur in America.
[01:55:13.536 --> 01:55:18.101]  If the food supply is found to be contaminated with coronavirus.
[01:55:18.101 --> 01:55:19.202]  And it will be.
[01:55:19.202 --> 01:55:22.065]  Because this virus is going to be spread through feces.
[01:55:22.065 --> 01:55:23.807]  It's going to end up in bio-sludge.
[01:55:23.807 --> 01:55:29.433]  It's going to be distributed by the cities, onto farms, onto food crops.
[01:55:29.433 --> 01:55:35.280]  In Washington State, they just legalized dumping dissolved humans.
[01:55:36.167 --> 01:55:37.849]  Down the drain.
[01:55:37.849 --> 01:55:39.772]  I'm not even making this up.
[01:55:39.772 --> 01:55:41.234]  It's recycling.
[01:55:41.234 --> 01:55:49.826]  Instead of cremating a dead person or burying them, they can now dissolve them with chemicals and literally flush them down the municipal sewage system.
[01:55:51.022 --> 01:55:54.104]  Dead people will be in the bio-sludge.
[01:55:54.104 --> 01:55:57.346]  Dead people who may have died from coronavirus.
[01:55:57.346 --> 01:55:58.347]  Do you understand?
[01:55:58.347 --> 01:56:00.148]  I'm trying to get you to connect the dots here.
[01:56:00.148 --> 01:56:02.009]  Put the pieces of this puzzle together.
[01:56:02.009 --> 01:56:05.451]  Dead people who may have been killed by coronavirus will be in the bio-sludge.
[01:56:05.451 --> 01:56:10.734]  The bio-sludge will be spread on the food crops, the orchards in Washington State.
[01:56:10.734 --> 01:56:12.595]  And then what happens?
[01:56:12.595 --> 01:56:13.636]  Boom!
[01:56:13.636 --> 01:56:18.239]  Massive new wave of outbreaks from people eating the food that's infected with the virus.
[01:56:19.761 --> 01:56:24.406]  Well, it's just contaminated with it, just covered with filth and viruses.
[01:56:24.406 --> 01:56:25.627]  And then what will that cause?
[01:56:25.627 --> 01:56:27.649]  The media will say, well, you've got to go get vaccinated.
[01:56:27.649 --> 01:56:34.116]  They'll pass mandatory emergency vaccine orders in Washington, in Oregon, in California.
[01:56:34.116 --> 01:56:36.038]  Emergency vaccine orders.
[01:56:36.038 --> 01:56:39.822]  Everyone will be required to get vaccinated, essentially at gunpoint.
[01:56:39.822 --> 01:56:40.443]  This is just what
[01:56:41.064 --> 01:56:43.386]  Governor Northam did in Virginia with the emergency vaccine.
[01:56:43.386 --> 01:56:44.327]  Oh, you can't carry it.
[01:56:44.327 --> 01:56:45.848]  Mike Adams, stay there.
[01:56:45.848 --> 01:56:48.830]  Stay there because that's exactly where I was going next.
[01:56:48.830 --> 01:56:55.276]  All of this is pre-programmed by Bill and Melinda Gates, who are the science officers for the eugenics operation that's on record.
[01:56:55.276 --> 01:56:57.337]  And this is the huge planetary plan.
[01:56:57.337 --> 01:57:02.922]  But the good news is even the head UN scientist admit there's a cover-up, vaccines are killing people.
[01:57:02.922 --> 01:57:04.743]  So there's a rebellion within.
[01:57:04.743 --> 01:57:10.448]  They admit the majority of doctors are quote becoming wobbly and don't believe the vaccines are good.
[01:57:11.601 --> 01:57:19.954]  So as you said, as blatant as all this is, as open and naked as it all is, is an attempt to normalize it and break our will.
[01:57:19.954 --> 01:57:22.258]  Show, we can't give up faith and hope, but I agree with you.
[01:57:22.258 --> 01:57:23.600]  I almost started the show saying...
[01:57:24.915 --> 01:57:30.018]  At a gut level, I just want to run off the country with my family and build a redoubt and find like-minded people.
[01:57:30.018 --> 01:57:31.679]  It's not going to work like that, though.
[01:57:31.679 --> 01:57:35.902]  But at a primitive level, we would try to pull back away from this to a safe zone.
[01:57:35.902 --> 01:57:38.964]  There's nowhere to run until we're a Type 1 civilization.
[01:57:38.964 --> 01:57:40.344]  We must stand here.
[01:57:40.344 --> 01:57:41.685]  We must fight.
[01:57:41.685 --> 01:57:42.866]  There is no surrender.
[01:57:47.131 --> 01:57:52.694]  25 years ago when I first began broadcasting, I was a realist and I was honest with the listeners.
[01:57:52.694 --> 01:57:54.595]  America was in a coma.
[01:57:54.595 --> 01:57:59.057]  We were being absolutely poisoned physically, culturally, and spiritually.
[01:57:59.057 --> 01:58:04.019]  The New World Order was running rampant because the public was asleep.
[01:58:04.019 --> 01:58:12.883]  Fast forward to this year, in 2020, and to see Soros spend over $100 million on the Women's March here in D.C.
[01:58:12.883 --> 01:58:15.044]  and in Los Angeles, and they might have had 30,000 people.
[01:58:16.445 --> 01:58:17.605]  Maybe.
[01:58:17.605 --> 01:58:20.527]  They had five million three years ago, ladies and gentlemen.
[01:58:20.527 --> 01:58:21.487]  I was here.
[01:58:21.487 --> 01:58:30.430]  That is emblematic of how his money and Chai Com money cannot buy them the AstroTurf anymore.
[01:58:30.430 --> 01:58:33.291]  So yes, the awakenings happened, but we're not out of the woods.
[01:58:33.291 --> 01:58:40.774]  The globalists are going to throw a bunch of Hail Marys during this Trump Senate trial, and we're going to be covering it live from D.C.
[01:58:40.774 --> 01:58:42.214]  at Band.Video.
[01:58:42.214 --> 01:58:43.795]  Please be Paul Revere and share this link.
[01:58:46.829 --> 01:58:49.070]  InfoWarsLife.com.
[01:58:49.070 --> 01:58:51.271]  InfoWarsLife.com.
[01:58:51.271 --> 01:58:53.292]  InfoWarsLife.com.
[01:58:53.292 --> 01:59:02.557]  You go to that URL, it takes you to the subsection of InfoWarsTore.com where you find the 60 plus products where we've gone out and researched what is the best,
[01:59:03.257 --> 01:59:04.978]  It gives people the best results.
[01:59:04.978 --> 01:59:08.679]  We either private label it or we develop our own with top developers.
[01:59:08.679 --> 01:59:13.541]  And folks, I'm telling you, you can see the difference in me, my energy, my focus.
[01:59:13.541 --> 01:59:16.443]  I've lost almost 40 pounds in less than four months.
[01:59:16.443 --> 01:59:17.363]  It's incredible.
[01:59:17.363 --> 01:59:19.024]  So do yourself a favor.
[01:59:19.024 --> 01:59:21.505]  Try out the products if you've been on the fence.
[01:59:21.505 --> 01:59:24.406]  You can't lose, except if you don't take action.
[01:59:24.406 --> 01:59:29.048]  Because when you buy the products, you're funding the operation that is always delivering.
[01:59:29.048 --> 01:59:31.349]  Thanks to your support and God's grace and our action.
[01:59:31.949 --> 01:59:33.230]  But you need these products.
[01:59:33.230 --> 01:59:36.271]  That's the real reason you want to get them, is because they're amazing.
[01:59:36.271 --> 01:59:40.213]  And then when you get great results, please tell others about it word of mouth.
[01:59:40.213 --> 01:59:44.055]  That's how we expand in the face of the NWO, instead of imploding.
[01:59:44.055 --> 01:59:49.818]  We're fighting to win, and we are winning, thanks to you.
[01:59:49.818 --> 01:59:52.480]  You're listening to the Alex Jones Show.
[02:00:01.161 --> 02:00:19.967]  From the front lines of the Information War, it's Alex Jones.
[02:00:19.967 --> 02:00:26.729]  You know, I really wanted to take calls today, but because of the breaking news and the guests we have, we're not.
[02:00:26.729 --> 02:00:28.070]  But I am coming in tomorrow, 100%.
[02:00:30.706 --> 02:00:33.547]  And I'm gonna host a live call-in show.
[02:00:33.547 --> 02:00:36.147]  It'll be on the radio, TV, satellites.
[02:00:36.147 --> 02:00:55.651]  When I say commercial-free, you gotta have breaks at the first of the hour, the middle of the hour for some stations, but we're gonna have like six minutes of breaks an hour, three minutes at the bottom of the hour, three minutes at the end of the hour, and stations are really welcome to cover that, but I'm gonna take two hours of calls at least tomorrow, 2 to 4 p.m.
[02:00:55.651 --> 02:00:57.492]  Central, on the Saturday show that we're
[02:00:58.232 --> 02:00:59.313]  Launching right now.
[02:00:59.313 --> 02:01:03.796]  Of course, there's a well-established now for over a decade Sunday show 4 to 6 p.m.
[02:01:03.796 --> 02:01:07.839]  This broadcast has been here from 11 a.m.
[02:01:07.839 --> 02:01:09.280]  To 2 p.m.
[02:01:09.280 --> 02:01:10.141]  Now to 3 p.m.
[02:01:10.141 --> 02:01:16.326]  For over 22 years 25 years total on 26 years almost on air.
[02:01:16.326 --> 02:01:25.993]  I was saying, you know, they've had patented cancer viruses since the 1920s 80 years ago and I'm like that's a hundred years ago.
[02:01:25.993 --> 02:01:26.173]  I mean
[02:01:26.593 --> 02:01:27.694]  Time is just flying.
[02:01:27.694 --> 02:01:30.097]  We're in 2020 here.
[02:01:30.097 --> 02:01:33.981]  And Mike Adams, I want to get into the attacks.
[02:01:33.981 --> 02:01:35.182]  Because you understand.
[02:01:35.182 --> 02:01:37.625]  It's not like you're going, oh, I'm under attack.
[02:01:37.625 --> 02:01:38.225]  This is terrible.
[02:01:38.225 --> 02:01:40.408]  No, you see the scale of the attack.
[02:01:41.618 --> 02:01:42.658]  That's what empathy is.
[02:01:42.658 --> 02:01:47.761]  Empathy is not some goody-two-shoe thing that biology built in that we're these weird leftists.
[02:01:47.761 --> 02:01:50.122]  They want us to have false empathy and do what they say.
[02:01:50.122 --> 02:01:55.084]  The real empathy is a nerve ending that, okay, Alex is under attack.
[02:01:55.084 --> 02:01:56.965]  Mike Adams is under attack.
[02:01:56.965 --> 02:01:59.206]  Another site's under attack.
[02:01:59.206 --> 02:02:00.627]  Those are good people doing good work.
[02:02:00.627 --> 02:02:01.967]  I'm under attack.
[02:02:01.967 --> 02:02:03.308]  That's a nerve.
[02:02:03.308 --> 02:02:07.030]  And so, it's not some goody-two-shoe empathy thing.
[02:02:07.030 --> 02:02:09.771]  This is real, and people need to understand that.
[02:02:10.987 --> 02:02:15.459]  It's very difficult for anyone to truly comprehend the scale of what's happening to you.
[02:02:16.423 --> 02:02:23.508]  And to myself, and it's the attacks on you, of course, are on an epic, historic scale.
[02:02:23.508 --> 02:02:26.310]  Only the attacks on President Trump could be compared to the attacks on you.
[02:02:26.310 --> 02:02:29.212]  And in fact, they may be even worse on you than on him.
[02:02:29.212 --> 02:02:35.936]  And I know that you can't even talk publicly about some of the details that would be the most shocking because of the legal action that you're involved with and so on.
[02:02:35.936 --> 02:02:37.237]  Well, it's set ups.
[02:02:37.237 --> 02:02:37.677]  Exactly.
[02:02:37.677 --> 02:02:38.698]  They've got it.
[02:02:38.698 --> 02:02:44.342]  Fourth dimensional warfare, fifth dimensional, sixth dimensional, where they know they do this, I do this, they do this.
[02:02:44.342 --> 02:02:45.783]  And then I can't do it because
[02:02:46.403 --> 02:02:47.443]  People always act like that.
[02:02:47.443 --> 02:02:49.804]  Maybe Trump... Why can't Trump do a lot of stuff?
[02:02:49.804 --> 02:02:52.545]  I think he's looking out on responses.
[02:02:52.545 --> 02:02:53.886]  I can't calculate out like that.
[02:02:53.886 --> 02:02:56.227]  Maybe he's smarter than we are.
[02:02:56.227 --> 02:03:01.328]  Well, I can't know the state of mind of the president except that I know he loves America.
[02:03:01.328 --> 02:03:02.809]  I know he hates the deep state.
[02:03:02.809 --> 02:03:06.890]  I know he's... Oh yeah, their hate, the Satanist hate of Trump is real.
[02:03:06.890 --> 02:03:07.651]  So let's talk about that.
[02:03:07.651 --> 02:03:09.391]  Why do they hate Trump?
[02:03:09.391 --> 02:03:10.772]  Because that's the answer to the riddle.
[02:03:12.182 --> 02:03:13.684]  Trump is defending humanity.
[02:03:13.684 --> 02:03:18.209]  You know, a lot of this breaks down to whether you're on team humanity or anti-human.
[02:03:32.622 --> 02:03:33.883]  Because it really is.
[02:03:33.883 --> 02:03:35.024]  Are you on Team Humanity?
[02:03:35.024 --> 02:03:36.546]  Are you on Team Depopulation?
[02:03:36.546 --> 02:03:38.848]  And why are they on Team Depopulation?
[02:03:38.848 --> 02:03:40.410]  And they tell us why.
[02:03:40.410 --> 02:03:41.531]  It's really macabre.
[02:03:41.531 --> 02:03:42.852]  Mike Adams, NaturalNews.com.
[02:03:42.852 --> 02:03:45.195]  Please don't forget, folks.
[02:03:45.195 --> 02:03:46.276]  I want to stay in the game here.
[02:03:47.677 --> 02:03:50.878]  And of all the things you can do, I'm not being patronizing to Christians.
[02:03:50.878 --> 02:03:51.439]  I'm a Christian.
[02:03:51.439 --> 02:03:52.219]  I love God.
[02:03:52.219 --> 02:03:53.800]  The prayer is number one.
[02:03:53.800 --> 02:03:54.820]  It's paramount.
[02:03:54.820 --> 02:03:56.561]  It's the coin of the realm.
[02:03:56.561 --> 02:03:57.361]  It's everything.
[02:03:57.361 --> 02:03:59.643]  You're saying to God, I want this.
[02:03:59.643 --> 02:04:02.744]  And if God agrees with what you're doing, then God makes the connection.
[02:04:02.744 --> 02:04:04.225]  That's what that is.
[02:04:04.225 --> 02:04:06.246]  That's why only the prayers God wants to answer are answered.
[02:04:06.246 --> 02:04:07.246]  But you have free will.
[02:04:07.246 --> 02:04:07.826]  You've got to ask.
[02:04:07.826 --> 02:04:11.548]  And if God's already wanting to give it to you, and you've got to say, I want it, then you get it.
[02:04:11.548 --> 02:04:13.569]  You see what I mean?
[02:04:13.569 --> 02:04:15.090]  Christ uses the example of the
[02:04:16.070 --> 02:04:30.736]  Bridegroom and and you know the the of the bride you've got a one eight God's ready to give it to you But you've got to open up that channel, but I'm just telling you right now here ladies and gentlemen that your prayers your word of mouth are
[02:04:32.297 --> 02:04:33.538]  Not key.
[02:04:33.538 --> 02:04:34.919]  It's the key.
[02:04:34.919 --> 02:04:35.820]  It's the lock.
[02:04:35.820 --> 02:04:36.641]  It's the doorknob.
[02:04:36.641 --> 02:04:37.421]  It's the door.
[02:04:37.421 --> 02:04:38.422]  It's the house.
[02:04:38.422 --> 02:04:39.443]  It's the hill.
[02:04:39.443 --> 02:04:40.764]  It's the realm.
[02:04:40.764 --> 02:04:41.765]  It's the planet.
[02:04:41.765 --> 02:04:43.087]  It's the solar system.
[02:04:43.087 --> 02:04:44.228]  It's the galaxy.
[02:04:44.228 --> 02:04:45.188]  It's the universe.
[02:04:45.188 --> 02:04:46.690]  It's the multiverse.
[02:04:46.690 --> 02:04:48.191]  It's the mind of God.
[02:04:48.191 --> 02:04:49.653]  It's everything.
[02:04:49.653 --> 02:04:51.514]  Your will.
[02:04:51.514 --> 02:04:52.936]  Your action is key.
[02:04:54.921 --> 02:05:05.009]  It is I, the leader of Cobra, here for a message to President Trump, the American people, and Alex Jones of InfoWars.
[02:05:05.009 --> 02:05:10.973]  Our operations with our partners, the Communist Chinese, have bought control of your media.
[02:05:10.973 --> 02:05:12.815]  But it's true.
[02:05:12.815 --> 02:05:15.337]  Your people are beginning to awaken.
[02:05:15.997 --> 02:05:27.463]  That's why Cobra is launching operations to trigger race war, mass shootings and bombings, which will be blamed on those loyal to America.
[02:05:27.463 --> 02:05:34.487]  Anyone, once we stage these attacks, that does not blame it on Trump will also be targeted by Cobra.
[02:05:37.858 --> 02:05:51.509]  You see, when you expose our false flags and fake media, I will carry out attacks and then blame you, like we've done with Alex Jones, blaming him for mass shootings we committed!
[02:05:51.509 --> 02:05:52.911]  Ha ha!
[02:05:52.911 --> 02:06:01.838]  Hail Cobra!
[02:06:01.838 --> 02:06:06.182]  Aborted babies incinerated to heat in UK hospitals.
[02:06:07.330 --> 02:06:11.514]  Silent Green, ladies and gentlemen, is made out of people.
[02:06:11.514 --> 02:06:17.760]  But now, children are literally being passed through the furnace in order to fuel hospitals in the UK.
[02:06:17.760 --> 02:06:22.945]  They're being sacrificed on the altar of efficiency and prosperity.
[02:06:22.945 --> 02:06:27.329]  What is the secret of Silent Green?
[02:06:27.749 --> 02:06:30.270]  The powdered flesh from dead babies.
[02:06:30.270 --> 02:06:32.911]  Some people believe they can cure disease.
[02:06:32.911 --> 02:06:37.753]  Because of its enormous popularity, Soylent Green is in short supply.
[02:06:37.753 --> 02:06:40.754]  Remember, Tuesday is Soylent Green Day.
[02:06:40.754 --> 02:06:44.355]  The supply of Soylent Green has been exhausted.
[02:06:44.355 --> 02:06:45.976]  You must evacuate the area.
[02:06:48.632 --> 02:07:01.144]  The federal court ruled that the shareholders of PepsiCo, Big Bilderberg Group Company, are not allowed to know what they're using the baby parts for in the flavoring, but we already know.
[02:07:01.144 --> 02:07:03.125]  So enjoy the flavor.
[02:07:03.125 --> 02:07:07.770]  We're going to get the real solution, which is going to be a combination of death panels and sales taxes.
[02:07:07.770 --> 02:07:09.752]  I'm consistently pro-death.
[02:07:09.752 --> 02:07:11.613]  I'm for assisted suicide.
[02:07:11.613 --> 02:07:12.934]  I'm for regular suicide.
[02:07:12.934 --> 02:07:14.536]  I'm for whatever gets the freeway moving.
[02:07:14.816 --> 02:07:26.159]  ...is spending a million dollars on that last three months of life for that patient, would it be better not to lay off those 10 teachers and to make that trade up in medical costs?
[02:07:26.159 --> 02:07:30.520]  But that's called the death panel, and you're not supposed to have that discussion.
[02:07:30.520 --> 02:07:36.921]  They told me to say that they were sorry, but that you had become unreliable.
[02:07:45.020 --> 02:07:47.642]  Is this the kind of society that you want to live in?
[02:07:47.642 --> 02:07:52.546]  Any kind of society that would do this to its children will do it to its senior citizens.
[02:07:52.546 --> 02:07:55.048]  It will do it to its dissidents.
[02:07:55.048 --> 02:08:04.435]  That kind of society will also eventually turn on its police, on its army, on its prison guards, on the quizlings and the collaborators who make that possible.
[02:08:04.435 --> 02:08:07.617]  This is nothing but a suicide cult.
[02:08:07.617 --> 02:08:09.758]  The scoops are on their way!
[02:08:09.758 --> 02:08:11.119]  The scoops are on their way!
[02:08:12.320 --> 02:08:14.842]  I repeat, the spooks are on their way!
[02:08:14.842 --> 02:08:18.724]  You will find out why Soylent Green means life.
[02:08:18.724 --> 02:08:22.026]  You will find out why Soylent Green means death.
[02:08:22.026 --> 02:08:23.947]  We've got to stop them!
[02:08:23.947 --> 02:08:28.951]  That is the secret of Soylent Green.
[02:08:28.951 --> 02:08:34.494]  Soylent Green is people!
[02:08:34.494 --> 02:08:37.456]  Next thing they'll be breeding us like cattle, for food.
[02:08:37.456 --> 02:08:39.417]  We've got to tell them.
[02:08:42.563 --> 02:08:47.367]  So, Mike Adams, finishing up with the coronavirus and the prediction of where it's going.
[02:08:47.367 --> 02:08:55.013]  I see it from SARS, as we predicted in-game, as a scale-up to train us for drilling, to train us for world government.
[02:08:55.013 --> 02:08:58.275]  And of course, Bill and Melinda Gates say that as well.
[02:08:58.275 --> 02:09:02.539]  And it's definitely big, it's definitely bad.
[02:09:02.539 --> 02:09:04.580]  How big do you think it's going to get?
[02:09:04.580 --> 02:09:06.482]  How bad is it?
[02:09:06.482 --> 02:09:11.346]  Well, we know that part of the agenda here is indoctrination training and also quarantine training.
[02:09:12.153 --> 02:09:18.840]  Whether or not this is the big kill virus or some other future virus is still unknown.
[02:09:18.840 --> 02:09:27.449]  This death rate, fatality rate from this virus is not yet high enough to kill a billion people, but it could kill tens of millions as projected in the software.
[02:09:27.449 --> 02:09:34.877]  But it will most certainly provide the precedent for a total police state lockdown of the United States and every major city in America.
[02:09:35.550 --> 02:09:43.912]  And that agenda is really a pretext agenda to make sure that they can declare emergency orders and just blame the coronavirus.
[02:09:43.912 --> 02:09:48.894]  Just like they blame climate change for everything and say, we have to stop using combustion engines.
[02:09:48.894 --> 02:09:52.394]  We have to stop farming with diesel-powered tractors.
[02:09:52.394 --> 02:09:53.855]  They blame climate change for that.
[02:09:53.855 --> 02:09:58.176]  So coronavirus will be the go-to blame object
[02:09:58.604 --> 02:10:00.465]  To say you have to give up all your rights.
[02:10:00.465 --> 02:10:03.946]  You're not allowed to speak online because you're speaking out against the CDC.
[02:10:03.946 --> 02:10:08.067]  You're not allowed to use natural medicine because it's not approved by the CDC.
[02:10:08.067 --> 02:10:12.348]  And that if you use natural medicine, you might spread the worsening virus.
[02:10:12.348 --> 02:10:15.009]  This, I'm telling you, Alex, you know how they do this.
[02:10:15.009 --> 02:10:20.070]  They're going to use this as a pretext for every major narrative and every crackdown.
[02:10:20.070 --> 02:10:20.430]  Well, that's it.
[02:10:20.430 --> 02:10:23.771]  I mean, we don't just sit here and make up stuff and then it comes true.
[02:10:23.771 --> 02:10:25.992]  We know it's all formulaic with them.
[02:10:26.992 --> 02:10:31.514]  And, again, it's like they're aliens that want to sabotage human development.
[02:10:31.514 --> 02:10:35.195]  They poison everything, they kill the Earth while saying they support it.
[02:10:35.195 --> 02:10:39.957]  They sabotage all clean human development like a pack of gremlins.
[02:10:39.957 --> 02:10:43.738]  Whatever they are, whatever these globalists are, they're just super bad.
[02:10:43.738 --> 02:10:49.000]  But the thing is, they work in coordination because they're getting a transmission, Mike.
[02:10:49.000 --> 02:10:55.203]  Just as a scientist, as you are, I just scientifically look at what's the equations and it's like,
[02:10:56.636 --> 02:10:58.742]  This is an anti-human force, like you said.
[02:10:58.742 --> 02:10:59.464]  What do you call them?
[02:10:59.464 --> 02:11:00.827]  They're the anti-humans.
[02:11:00.827 --> 02:11:04.457]  Whatever you want to call globalists, they call themselves humanists, you notice, but they're not.
[02:11:04.457 --> 02:11:05.078]  They're the opposite.
[02:11:06.206 --> 02:11:07.307]  Yeah, they're the opposite.
[02:11:07.307 --> 02:11:13.691]  Just like the mainstream media gets talking points every day, which is why they sound identical when they're covering this impeachment trial.
[02:11:13.691 --> 02:11:14.512]  They sound identical.
[02:11:14.512 --> 02:11:16.593]  They use identical words and phrases every day.
[02:11:16.593 --> 02:11:19.976]  And, you know, you've demonstrated that over the years with video compilations.
[02:11:19.976 --> 02:11:24.859]  But the same type of thing is happening to the globalists and the CDC and the FDA and the drug companies.
[02:11:24.859 --> 02:11:25.720]  They get orders.
[02:11:25.720 --> 02:11:26.880]  They're told what to do.
[02:11:26.880 --> 02:11:30.183]  They're told, hey, manufacture this vaccine and put live viruses in it.
[02:11:30.183 --> 02:11:32.424]  We're going to start a second wave.
[02:11:32.424 --> 02:11:34.606]  And by the way, it's all compartmentalized.
[02:11:35.677 --> 02:11:40.942]  Just like they'll have good cops guarding the Bilderberg Group meeting from the media, they're being enslaved by it as well.
[02:11:40.942 --> 02:11:47.207]  The head UN scientist is like, we're killing people, we're covering it up, this is wrong, we should fix this.
[02:11:47.207 --> 02:11:49.770]  And they're like, we aren't allowed to do tests.
[02:11:49.770 --> 02:11:52.772]  Even the head UN scientist doesn't know what's going on.
[02:11:52.772 --> 02:11:55.175]  She says, corporations just tell us what to do.
[02:11:56.673 --> 02:11:57.533]  Well, that's right.
[02:11:57.533 --> 02:12:02.694]  And every scientist who's a whistleblower is eliminated from the system.
[02:12:02.694 --> 02:12:03.835]  Not just eliminated.
[02:12:03.835 --> 02:12:07.216]  Thousands of scientists have been run over, shot, killed.
[02:12:07.216 --> 02:12:08.816]  That's who they really target.
[02:12:08.816 --> 02:12:17.258]  Because if they can't buy you with underage girls or money, like Bill and Melinda Gates are doing through Epstein, that they ran Epstein, that's confirmed now.
[02:12:17.258 --> 02:12:18.558]  That's mainstream news, folks.
[02:12:18.558 --> 02:12:20.479]  They will kill your ass.
[02:12:20.479 --> 02:12:20.959]  They will.
[02:12:20.959 --> 02:12:25.980]  The former EPA scientist who I interviewed in my bio-sludge film, in his book, he documents
[02:12:26.727 --> 02:12:36.571]  How the CDC and the EPA were involved in sending a SWAT team of armed federal agents to his house at night, dragged him out of his house.
[02:12:36.571 --> 02:12:37.711]  This was a scientist.
[02:12:37.711 --> 02:12:43.814]  This was like a geeky science guy dragged him out of his house and said, if you don't shut up, we're going to kill you.
[02:12:43.814 --> 02:12:45.394]  It's in his book.
[02:12:45.394 --> 02:12:46.635]  This is what they do.
[02:12:46.635 --> 02:12:52.737]  And anybody who's opposed to the system or blowing the whistle on the system is threatened or eliminated.
[02:12:52.737 --> 02:12:54.217]  Well, let me raise this for you, though.
[02:12:54.217 --> 02:12:55.178]  Trump is a beachhead.
[02:12:56.798 --> 02:13:08.641]  And I can tell you, and it's not about kissing their ass, but the police and the military and the actual killers now know they're supposed to be replaced by now by machines and robots and drones.
[02:13:08.641 --> 02:13:12.022]  That's why, oh, Bezos wants billions of drones to deliver stuff.
[02:13:12.022 --> 02:13:13.442]  No, they're not meant to deliver.
[02:13:13.442 --> 02:13:15.022]  They're meant to get you used to them.
[02:13:15.022 --> 02:13:16.142]  They're watching your house.
[02:13:16.142 --> 02:13:17.563]  They're watching what you do.
[02:13:17.563 --> 02:13:22.404]  They're intelling everything about you into the AI for when it makes, Skynet makes its move.
[02:13:22.904 --> 02:13:24.505]  That's why they're so mad about Endgame.
[02:13:24.505 --> 02:13:25.606]  And I'm not just saying that, folks.
[02:13:25.606 --> 02:13:26.707]  That's high level.
[02:13:26.707 --> 02:13:30.310]  The military finally gets, wait, Skynet's taking over.
[02:13:30.310 --> 02:13:31.711]  It's in slow motion.
