[00:00:02.631 --> 00:00:03.233]  We're good.
[02:09:46.653 --> 02:09:48.335]  But again, why would Bill Gates be doing that?
[02:09:48.335 --> 02:09:50.816]  Well, let's show him first on screen.
[02:09:50.816 --> 02:09:52.578]  Bill Gates is best buddies with Jeffrey Epstein.
[02:09:54.031 --> 02:09:56.612]  And he lived with him when he would come to New York.
[02:09:56.612 --> 02:09:59.714]  There he is with Larry Summers and other weirdos.
[02:09:59.714 --> 02:10:02.856]  And there they all are.
[02:10:02.856 --> 02:10:09.599]  So there's Bill Gates and there's Jeffrey Epstein who carry out secret cloning programs.
[02:10:09.599 --> 02:10:10.860]  And that's who these dudes are.
[02:10:10.860 --> 02:10:14.222]  So when your daughter comes up missing, well, just remember.
[02:10:16.252 --> 02:10:23.139]  So, you can also have Bill Gates and this Romavik character and the rest of them.
[02:10:23.139 --> 02:10:31.387]  But this is who they worship and the fact that they thought they'd put this out and it wouldn't blow up on them, just like Bill Gates is totally hated on his Facebook, his Instagram.
[02:10:32.067 --> 02:10:33.327]  99% negative.
[02:10:33.327 --> 02:10:35.388]  The good news is their BS isn't selling.
[02:10:35.388 --> 02:10:41.289]  It may sell with some of the yuppies and people that want to stay home and watch Netflix, but we know it's starving to death the third world.
[02:10:41.289 --> 02:10:43.389]  We know it's overall a bunch of hype.
[02:10:43.389 --> 02:10:44.609]  And the world's waking up.
[02:10:44.609 --> 02:10:47.970]  You know, a lie goes halfway around the world, where truth puts its pants on.
[02:10:47.970 --> 02:10:49.850]  As Mark Twain once said, he's absolutely right.
[02:10:49.850 --> 02:10:54.291]  So here is the ad that they pulled after it was up a day.
[02:10:54.291 --> 02:10:55.892]  Over a million views on YouTube. 99%
[02:10:58.917 --> 02:11:00.357]  Negative.
[02:11:00.357 --> 02:11:04.119]  And they pulled it, but we've actually updated it, upgraded it.
[02:11:04.119 --> 02:11:07.800]  Here it is.
[02:11:07.800 --> 02:11:12.281]  I believe that art of the future is art without objects.
[02:11:12.281 --> 02:11:18.883]  It's just pure transmission of energy between the viewer and the artist.
[02:11:18.883 --> 02:11:21.284]  To me, mixed reality is this answer.
[02:11:26.815 --> 02:11:40.166]  This was a unique opportunity to take the most legendary artists working now and capture them in such a way that they are translatable forever.
[02:11:40.166 --> 02:11:43.669]  If you're a collector, you're trying to find works that break new ground.
[02:11:43.669 --> 02:11:46.851]  We here at Christie's believe that this is that.
[02:11:46.851 --> 02:11:51.355]  And it will be the first time that a mixed reality artwork is sold at auction.
[02:11:51.880 --> 02:11:54.529]  There was always a question of what you buy when you buy a performance.
[02:11:54.529 --> 02:11:55.091]  You buy the video.
[02:11:55.091 --> 02:11:56.736]  Bag it up and play it from the beginning.
[02:11:58.368 --> 02:12:00.990]  Again, they have to put value on something worthless.
[02:12:00.990 --> 02:12:03.612]  I remember reading an article in the Wall Street Journal like 20-something years ago.
[02:12:03.612 --> 02:12:10.176]  It was like, why do these rich Wall Street people pay $50 million for a bloody skull with semen on it?
[02:12:10.176 --> 02:12:14.719]  And they go, well, it's just part of how we blow money and how they're starving children.
[02:12:14.719 --> 02:12:15.520]  We don't help them.
[02:12:15.520 --> 02:12:17.281]  It's part of us being powerful.
[02:12:17.281 --> 02:12:22.164]  Remember the clips I played of major comedians and so-called leftists going, I killed my baby.
[02:12:22.164 --> 02:12:28.028]  I waited until she was eight months old and she had a whole future and I enjoyed snuffing her out because it's about me playing God.
[02:12:28.408 --> 02:12:30.470]  Remember all those clips I played?
[02:12:30.470 --> 02:12:33.192]  Not just Michelle Wolf, but a bunch of them.
[02:12:33.192 --> 02:12:34.272]  That's all this is.
[02:12:34.272 --> 02:12:44.160]  It's like we're gonna worship some hunchback creature who is publicly the Aleister Crowley head lady.
[02:12:45.529 --> 02:12:48.532]  It's like pot-bellied demon Aleister Crowley.
[02:12:48.532 --> 02:12:49.914]  It's part of the joke.
[02:12:49.914 --> 02:12:51.095]  You worship the fallen.
[02:12:51.095 --> 02:12:52.737]  You worship the ugly.
[02:12:52.737 --> 02:12:55.460]  That's greedy and feeds on people.
[02:12:55.460 --> 02:13:01.586]  And then she's at the center of the spirit cooking and Podesta and promises delivering little kids to them.
[02:13:01.586 --> 02:13:03.788]  And people are like, whoa, what is this?
[02:13:03.788 --> 02:13:04.129]  Here it is.
[02:13:08.829 --> 02:13:11.932]  The future is art without objects.
[02:13:11.932 --> 02:13:18.538]  It's just pure transmission of energy between the viewer and artist.
[02:13:18.538 --> 02:13:20.960]  To me, mixed reality is this answer.
[02:13:26.488 --> 02:13:28.751]  This was a unique opportunity.
[02:13:28.751 --> 02:13:32.075]  They're claiming that if it's VR, it's real reality.
[02:13:32.075 --> 02:13:32.616]  Uh-oh.
[02:13:32.616 --> 02:13:33.997]  Oh, it's so pure.
[02:13:33.997 --> 02:13:38.242]  When you look at me and Gaga, it's better than anything you get.
[02:13:38.242 --> 02:13:39.264]  All of it's a fraud.
[02:13:39.264 --> 02:13:40.846]  Let's continue.
[02:13:40.846 --> 02:13:45.792]  ...them in such a way that they are translatable forever.
[02:13:47.890 --> 02:13:53.714]  If you're a collector, you're trying to find works that break you down.
[02:13:53.714 --> 02:13:59.618]  And it will be the first time that a mixed reality artwork is sold at auction.
[02:13:59.618 --> 02:14:02.279]  There was always a question of what you buy when you buy performance.
[02:14:02.279 --> 02:14:05.721]  You buy the video or you buy the additional photographs.
[02:14:05.721 --> 02:14:09.404]  Here, you actually can have the artist's presence in your collection.
[02:14:10.427 --> 02:14:11.307]  Who's this doctor?
[02:14:11.307 --> 02:14:12.207]  White lab coat.
[02:14:12.207 --> 02:14:12.768]  What if a demon appears?
[02:14:12.768 --> 02:14:13.588]  Don't tell me a ritual.
[02:14:13.588 --> 02:14:15.728]  I feel like I'm seeing the demon.
[02:14:15.728 --> 02:14:16.629]  Look at these nerds.
[02:14:16.629 --> 02:14:18.629]  Who would want to be these people?
[02:14:18.629 --> 02:14:19.669]  The purestness is these nerds.
[02:14:37.751 --> 02:14:39.793]  You can be like Podesta.
[02:14:39.793 --> 02:14:53.903]  A bunch of decadent, crazy, drugged out women.
[02:14:53.903 --> 02:14:57.065]  Simulating a human murder.
[02:14:57.065 --> 02:14:58.546]  And Sackowin bowing down to her.
[02:14:58.546 --> 02:15:00.047]  What a bunch of empty jokes.
[02:15:00.047 --> 02:15:02.029]  Because the work of art can continue.
[02:15:02.029 --> 02:15:05.951]  In performance, the piece is only in the memory of the audience and nowhere else.
[02:15:07.077 --> 02:15:11.200]  Here, I am kept forever.
[02:15:11.200 --> 02:15:13.681]  Here, I am kept forever.
[02:15:13.681 --> 02:15:16.143]  That's the scam that you're uploaded digitally to this big mine.
[02:15:16.143 --> 02:15:17.324]  That's the beginning of that.
[02:15:17.324 --> 02:15:18.745]  And then they all move real slow.
[02:15:18.745 --> 02:15:21.287]  Oh, we have something you don't have.
[02:15:21.287 --> 02:15:24.489]  Oh, we put VR goggles on you, Worship.
[02:15:24.489 --> 02:15:26.270]  Fat woman in red dress.
[02:15:26.270 --> 02:15:27.871]  Look, I drink blood.
[02:15:27.871 --> 02:15:31.954]  Does it make you scared of me?
[02:15:31.954 --> 02:15:35.876]  I give you special power to destroy children.
[02:15:38.279 --> 02:15:40.182]  Oh, sounds like fentanyl.
[02:15:40.182 --> 02:15:43.847]  Hello dumb Americans, hope you enjoy your depression.
[02:15:43.847 --> 02:15:46.852]  Phone calls straight ahead on other side.
[02:15:46.852 --> 02:15:48.935]  With stupid Americans.
[02:15:48.935 --> 02:15:50.698]  Impowash.com, do not visit.
[02:15:51.624 --> 02:15:55.065]  Attention all radio listeners who still need food supplies.
[02:15:55.065 --> 02:16:04.429]  If you've thought about the implication of food-related supply chain disruptions and are concerned about the coming quarantines, this will be the most important message you will ever hear.
[02:16:04.429 --> 02:16:05.370]  Here's why.
[02:16:05.370 --> 02:16:09.432]  In the next few days, all Americans will face extremely hard choices.
[02:16:09.432 --> 02:16:17.115]  If we've learned anything from China and Italy, it's that quarantines and enforced lockdowns are just a few days away here in the U.S.
[02:16:17.535 --> 02:16:25.719]  Listen, while dehydrated food is becoming scarce, you can still get enough open-pollinated heirloom seeds to grow a one-acre crisis garden.
[02:16:25.719 --> 02:16:32.502]  The truth is, growing nutrient-dense vegetables in the days ahead may actually be the single most important thing you do.
[02:16:32.502 --> 02:16:37.905]  Go to survivalseabank.com and watch the new video to understand the nature of the threat.
[02:16:37.905 --> 02:16:39.566]  This could be life-saving.
[02:16:39.566 --> 02:16:42.447]  Lockdowns can last from 6 to 8 weeks.
[02:16:42.447 --> 02:16:43.708]  Get free bonus seeds.
[02:16:44.028 --> 02:16:45.929]  Special Quarantine Reports 2.
[02:16:45.929 --> 02:16:48.231]  Go to survivalseedbank.com.
[02:16:48.231 --> 02:16:50.092]  That's survivalseedbank.com.
[02:16:51.513 --> 02:16:54.535]  We can all agree these are troubled times, right?
[02:16:54.535 --> 02:16:57.457]  So do you know who's on your wireless network?
[02:16:57.457 --> 02:17:04.663]  Whether it's a big company selling your data or a foreign hacker, if you're not protected, everybody sees your information.
[02:17:04.663 --> 02:17:09.907]  That's why you need FlashRouters, a custom Wi-Fi router created for privacy.
[02:17:09.907 --> 02:17:17.492]  FlashRouters uses a virtual private network, or VPN, to protect your online activity from hackers, trackers, and large corporations.
[02:17:17.492 --> 02:17:20.975]  And not just one, but all your devices with one out-of-the-box setup.
[02:17:21.255 --> 02:17:30.419]  Plus, FlashRouters also enhances your wireless network performance and unlocks powerful router management tools to let you take total control of your network.
[02:17:30.419 --> 02:17:33.541]  Call or click FlashRouters today at 1-866-509-5817 or F-L-A-S-H-R-O-U-T-E-R-S dot com.
[02:17:33.541 --> 02:17:34.761]  That's 1-866-509-5817 or FlashRouters dot com.
[02:17:34.761 --> 02:17:39.724]  Protect your wireless home network today with FlashRouters.
[02:17:52.848 --> 02:18:00.590]  It's been sold out for more than four months, but our best-selling vitamin D3 and vitamin K formula is back in stock.
[02:18:00.590 --> 02:18:02.471]  Winter sun.
[02:18:02.471 --> 02:18:08.693]  In the fall, in the winter, as you know, your body, when you're not getting sunlight on the skin, does not produce vitamin D3.
[02:18:08.693 --> 02:18:11.734]  So it's important to ingest it.
[02:18:11.734 --> 02:18:14.855]  But a lot of people do not absorb it well in the gut.
[02:18:14.855 --> 02:18:17.496]  So you take this formula under the tongue.
[02:18:17.496 --> 02:18:18.716]  It tastes sweet naturally.
[02:18:18.716 --> 02:18:21.457]  You let it sit there about 30 seconds to a minute.
[02:18:21.997 --> 02:18:25.860]  And then you swallow the rest, and it's just amazing.
[02:18:25.860 --> 02:18:32.565]  It's back in stock, and yes, we're going to offer it at 50% off, because that's the right thing to do during this crisis.
[02:18:32.565 --> 02:18:34.447]  So, Winter Sun, 50% off.
[02:18:34.447 --> 02:18:38.230]  We also have Ultra 12, highest quality, B12.
[02:18:38.230 --> 02:18:41.692]  It is also available, take it out of the tongue, 50% off.
[02:18:41.692 --> 02:18:43.754]  Infowarsstore.com, and we have X3.
[02:18:43.754 --> 02:18:48.097]  Though it's going to sell out, super high quality, deeper iodine, it is 60% off.
[02:18:48.097 --> 02:18:50.259]  It is what I want you to have it right now.
[02:18:50.259 --> 02:18:51.260]  Infowarsstore.com.
[02:18:52.639 --> 02:19:00.141]  One of our best selling products is Living Defense, and it's been sold out for over four months because it's hard to source the ingredients that are organic.
[02:19:00.141 --> 02:19:02.842]  We've got a limited supply right now, but it's selling out fast.
[02:19:02.842 --> 02:19:06.324]  And I want those of you that haven't experienced Living Defense to get it for yourself.
[02:19:06.324 --> 02:19:07.784]  Here's just part of one testimonial.
[02:19:08.004 --> 02:19:10.708]  Look, in January 2016, I went in a hospital.
[02:19:10.708 --> 02:19:14.193]  I went in a VA hospital out here in Boise, and I was in there until June.
[02:19:14.193 --> 02:19:23.467]  And one of the only things that got me through that ordeal was listening to Infowars three hours a day, and I kept hearing Dr. Group and all you guys talking about living defense.
[02:19:23.467 --> 02:19:24.328]  Let me tell you something, man.
[02:19:24.468 --> 02:19:31.292]  I had an internal digestive problem and I suffered with it for about five or six years and the doctors, they tried every test.
[02:19:31.292 --> 02:19:32.792]  Nobody could figure out what it is.
[02:19:32.792 --> 02:19:36.775]  And then every day when I kept hearing you and Dr. Group and those commercials, I said, you know what?
[02:19:36.775 --> 02:19:38.956]  I'm going to get me some of that freaking Living Defense.
[02:19:38.956 --> 02:19:41.977]  Now, I wasn't supposed to have any nutritions because they don't want you to have that stuff.
[02:19:41.977 --> 02:19:43.858]  But I ordered it, had it shipped to me.
[02:19:43.858 --> 02:19:44.379]  I got it.
[02:19:44.379 --> 02:19:45.619]  I hid it from the nurses.
[02:19:45.619 --> 02:19:46.660]  I started taking it.
[02:19:46.660 --> 02:19:48.721]  Man, that stuff changed my life.
[02:19:48.721 --> 02:19:49.641]  It saved my life.
[02:19:49.641 --> 02:19:52.363]  Alex Jones and InfoWars saved my life.
[02:19:55.600 --> 02:19:58.341]  You're listening to the Alex Jones Show!
[02:19:58.341 --> 02:20:11.407]  I tell you, my crew is on fire!
[02:20:11.407 --> 02:20:19.171]  You are listening to an Infowars.com Frontline Report.
[02:20:19.171 --> 02:20:23.073]  If you are receiving this transmission, you are the Resistance.
[02:20:29.654 --> 02:20:32.738]  Global martial law lockdown now taking place.
[02:20:32.738 --> 02:20:35.462]  And notice they're saying it's going to go on for years, it never ends.
[02:20:35.462 --> 02:20:37.404]  China's open for business.
[02:20:37.404 --> 02:20:40.729]  The bioweapon release, the plan to bring us down complete.
[02:20:40.729 --> 02:20:43.252]  It'll cause hundreds of millions of deaths in the next five years.
[02:20:43.252 --> 02:20:46.015]  I'll cover this the last segment of this hour.
[02:20:46.015 --> 02:20:47.618]  In the third world, but that's okay.
[02:20:48.922 --> 02:20:51.163]  Because it gives power to the beast.
[02:20:51.163 --> 02:20:52.784]  Power to Bill Gates.
[02:20:52.784 --> 02:20:54.585]  Power to the globalists.
[02:20:54.585 --> 02:20:56.867]  And our subservience to them gives them power over us.
[02:20:56.867 --> 02:20:58.168]  It's time for that to stop.
[02:20:58.168 --> 02:20:59.628]  Let's go to your calls right now.
[02:20:59.628 --> 02:21:01.930]  Who's been holding longest now?
[02:21:01.930 --> 02:21:03.351]  Joe in New Jersey.
[02:21:03.351 --> 02:21:04.091]  Joe, you're on the air.
[02:21:04.091 --> 02:21:05.392]  Welcome.
[02:21:05.392 --> 02:21:06.052]  Hey, Alex.
[02:21:06.052 --> 02:21:12.016]  I just wanted to say that, you know, as the Chinese are preparing to go to war with the U.S.
[02:21:12.016 --> 02:21:12.476]  and the U.S.
[02:21:12.476 --> 02:21:16.098]  is saying that they're also destroying inside.
[02:21:16.098 --> 02:21:18.640]  And instead of fighting a two-front war like we did,
[02:21:19.133 --> 02:21:19.915]  I don't know.
[02:21:27.418 --> 02:21:33.580]  Yeah, because they have so many collaborators in the government and in the media that they're even bragging they're doing this.
[02:21:33.580 --> 02:21:40.562]  America's in war right now and we're losing because President Trump doesn't just rally the public and say, look, the Democrats are CHICOM agents.
[02:21:40.562 --> 02:21:42.942]  I'm sorry, we'll fix the stock market later.
[02:21:42.942 --> 02:21:43.943]  They're going to destroy everything.
[02:21:43.943 --> 02:21:46.283]  This is all a giant hoax of fear.
[02:21:46.283 --> 02:21:50.685]  I mean, yeah, the virus is real, but the way this flu kills this many, it's disproportionate.
[02:21:50.685 --> 02:21:51.685]  They're hyping it.
[02:21:51.685 --> 02:21:52.685]  It's all done by design.
[02:21:52.685 --> 02:21:53.866]  And notice the Democrats love it.
[02:21:53.866 --> 02:21:55.346]  They can't even contain their glee.
[02:21:56.240 --> 02:22:11.389]  That's right, and you know, they have Bill Gates, who supposedly invented something great through Microsoft, supposedly, and he's telling everybody, he's not a doctor, and he's telling everybody, get your vaccines, do this.
[02:22:11.389 --> 02:22:12.709]  Why are we listening to him?
[02:22:12.709 --> 02:22:17.032]  He's not a doctor, and if he wanted, it's your choice.
[02:22:17.032 --> 02:22:20.214]  Well, that Gregg Reese video that I worked with him on, he did an excellent job,
[02:22:21.618 --> 02:22:26.922]  Communist Party China fires warning shot at globalist collaborators for COVID-19.
[02:22:26.922 --> 02:22:30.304]  It's on newswars.com, infowars.com, and van.video.
[02:22:30.304 --> 02:22:37.810]  It is so important to get out because just in three minutes it lays out, I mean how big is it that China now admits
[02:22:38.450 --> 02:22:41.292]  That they got grants from Obama to develop COVID-19.
[02:22:41.292 --> 02:22:42.172]  That's admitted now.
[02:22:42.172 --> 02:22:44.553]  They're saying that to get Trump off their back.
[02:22:44.553 --> 02:22:45.154]  No!
[02:22:45.154 --> 02:22:50.237]  That doesn't get Trump off your back, because you get it with the deep state that wants this and is openly promoting you.
[02:22:50.237 --> 02:22:53.518]  I mean, this is like, puts all the pieces together.
[02:22:53.518 --> 02:22:54.079]  Oh, they love it.
[02:22:54.079 --> 02:22:55.520]  They're just throwing it in our face.
[02:22:55.520 --> 02:22:58.621]  And everyone who's not awake, they're eating into it.
[02:22:58.621 --> 02:22:59.162]  They're buying into it.
[02:22:59.162 --> 02:23:03.024]  They're more into the Trump, the economy, and what Fauci's saying.
[02:23:03.024 --> 02:23:04.825]  And the Chinese are just laughing all the way.
[02:23:05.489 --> 02:23:09.671]  They're just throwing it all back in our face, saying, hey, you internal people did this too.
[02:23:09.671 --> 02:23:12.993]  Again, they're working with us against you, and no one's seeing it.
[02:23:12.993 --> 02:23:16.895]  Well, you know how it works with America, and we pray and get right with God.
[02:23:16.895 --> 02:23:20.097]  We always lose the first quarter, but we win by the halftime.
[02:23:20.097 --> 02:23:22.559]  And by the halftime, things have turned, and the enemy's scared.
[02:23:22.559 --> 02:23:29.322]  And I don't, I'm not against the Chinese people, but the Chi-Coms were put in by David Rockefeller on record, and they are absolutely evil.
[02:23:29.322 --> 02:23:30.083]  They've got to be defeated.
[02:23:30.843 --> 02:23:32.023]  And America now gets it.
[02:23:32.023 --> 02:23:34.284]  They're not going to stop trying to impeach the President.
[02:23:34.284 --> 02:23:38.165]  They're going to try to wreck the economy and overthrow stuff and have a depression.
[02:23:38.165 --> 02:23:39.225]  You want to see death.
[02:23:39.225 --> 02:23:41.185]  As the President said, this will cause it.
[02:23:41.185 --> 02:23:42.826]  Critical segment, last segment.
[02:23:42.826 --> 02:23:44.166]  Please tune in then, folks.
[02:23:44.166 --> 02:23:45.506]  Please share it, my God.
[02:23:45.506 --> 02:23:46.786]  There are so many people.
[02:23:46.786 --> 02:23:58.229]  If you could be in one of those villages with one of the hard-working mothers and fathers that, you know, have their own business and, you know, have a couple cows and are raising things and rebels come through the globalist front of the Chi-Com's front and kill their cows and
[02:23:59.440 --> 02:24:04.902]  Now you know they're living subsistence as fishermen or whatever and they barely got enough food and they get sick and they die.
[02:24:04.902 --> 02:24:13.865]  And you don't hear about their names because maybe dad or mom works at a local flower market where they grow a lot of flowers in Africa that ship to Europe.
[02:24:13.865 --> 02:24:15.846]  Those have been shut down with this.
[02:24:15.846 --> 02:24:22.868]  And so that maybe half a dollar a day he earned that he could get medicine or maybe a book once a year for his kids or maybe a pair of shoes for his kids once a year.
[02:24:24.414 --> 02:24:25.674]  You know, the kids pass the shoes on.
[02:24:25.674 --> 02:24:28.595]  Instead, they die.
[02:24:28.595 --> 02:24:33.997]  And that's why I've been so pissed and felt like I should come on air in the first hour and say, this is war.
[02:24:33.997 --> 02:24:38.679]  We bet the president better start getting serious because I feel guilty that I haven't done enough.
[02:24:38.679 --> 02:24:40.339]  I'll be honest with you.
[02:24:40.339 --> 02:24:41.580]  That's why people call in and say, thank you.
[02:24:41.580 --> 02:24:45.741]  Alex Jones makes me feel sick because we've been born into all this wealth and all this power.
[02:24:45.741 --> 02:24:47.662]  And we're worried about we're losing something.
[02:24:47.662 --> 02:24:49.063]  We can't go to a restaurant.
[02:24:49.063 --> 02:24:51.003]  This is a death sentence for billions of people.
[02:24:51.003 --> 02:24:51.303]  Total.
[02:24:51.303 --> 02:24:52.404]  This continues.
[02:24:52.404 --> 02:24:53.144]  Appreciate your call, sir.
[02:24:57.921 --> 02:25:00.862]  Don in Michigan, go ahead.
[02:25:00.862 --> 02:25:02.922]  Alex, I can't believe I've never spoken before.
[02:25:02.922 --> 02:25:07.764]  I've been behind you since the Janet Reno days, Michigan militia.
[02:25:07.764 --> 02:25:09.104]  Well, thank you for being behind us, Don.
[02:25:09.104 --> 02:25:10.705]  We couldn't be here without you.
[02:25:10.705 --> 02:25:12.605]  Yeah, it's so great to hear to talk to you.
[02:25:12.605 --> 02:25:15.286]  But the reason I'm calling is I'm in Michigan.
[02:25:15.286 --> 02:25:18.827]  And as you know, you had a communist governor, Whitmer,
[02:25:19.824 --> 02:25:20.585]  I don't know.
[02:25:42.935 --> 02:25:45.497]  Pouring their milk out onto the ground.
[02:25:45.497 --> 02:25:46.478]  Because no one will buy it.
[02:25:46.478 --> 02:25:48.099]  The media is like, why are you throwing the milk away?
[02:25:48.099 --> 02:25:49.260]  It's perfect communist.
[02:25:49.260 --> 02:25:50.802]  Why aren't you delivering the milk?
[02:25:50.802 --> 02:25:52.303]  Because the trucks won't come.
[02:25:52.303 --> 02:25:55.225]  Because the distributors are shut down, you dumb commies.
[02:25:55.225 --> 02:25:57.767]  They're turning us into Venezuela in a matter of months.
[02:25:57.767 --> 02:25:58.568]  I should have led the show.
[02:25:58.568 --> 02:25:59.128]  You're right.
[02:25:59.128 --> 02:26:01.370]  I think that's in my stack about the breakdown.
[02:26:01.370 --> 02:26:05.414]  About how the meatpacking and everything is shutting down.
[02:26:05.414 --> 02:26:07.756]  Because we're in martial law!
[02:26:07.756 --> 02:26:08.756]  And the left loves it!
[02:26:09.497 --> 02:26:13.659]  And when they're totally homeless, they're going to be begging for a bunch of free crap.
[02:26:13.659 --> 02:26:15.460]  Don't you love it?
[02:26:15.460 --> 02:26:25.145]  Well, we have the 14th Amendment limiting state powers to violate our God-given rights.
[02:26:25.145 --> 02:26:28.026]  I suggest that, as Americans, we stand up for them.
[02:26:28.026 --> 02:26:29.547]  And you're right.
[02:26:29.547 --> 02:26:33.549]  We need to stand up and stop rolling over to China.
[02:26:33.549 --> 02:26:38.051]  What we need to do is expel every single CCP member that is on our soil
[02:26:39.144 --> 02:26:52.192]  We need to seize their property, put that in the National Treasury, cease all debt payments to China, and make the world choose which side you're on.
[02:26:52.192 --> 02:27:03.199]  And Americans need to demand this, not because I love war, I hate the military-industrial complex, I hate the technocratic elite, and I know that's what they want, but if we did it,
[02:27:04.468 --> 02:27:06.589]  Properly from a defensive stance.
[02:27:06.589 --> 02:27:09.951]  It's the military-industrial complex that's globalist control that did this.
[02:27:09.951 --> 02:27:11.992]  We're taking control of that right now.
[02:27:11.992 --> 02:27:15.193]  The difference is at least America literally understands.
[02:27:15.193 --> 02:27:17.815]  Look, we're under attack because we got a real president.
[02:27:17.815 --> 02:27:21.817]  We're under attack by the globalist proxy state, the Chi-Coms, right now.
[02:27:21.817 --> 02:27:28.640]  We would be welcomed into China with open arms, I think, of the Pulong Gong, the Chinese, Uyghurs,
[02:27:29.167 --> 02:27:32.988]  The Chinese Christians that are all being persecuted, they're all ready to blow up.
[02:27:32.988 --> 02:27:34.728]  That's right, the Chinese aren't our enemy.
[02:27:34.728 --> 02:27:42.250]  The Chinese Party, the Communist Party said in the 70s, we love a nuclear war, we hate our people, we want to get rid of half of them.
[02:27:42.250 --> 02:27:44.830]  In their culture, the elite hates the general public.
[02:27:44.830 --> 02:27:45.611]  Absolutely, brother.
[02:27:45.611 --> 02:27:46.671]  Beautiful what you said.
[02:27:46.671 --> 02:27:48.331]  Anything else, Don?
[02:27:48.331 --> 02:27:54.012]  Um, just I want to get people aware of their own worth.
[02:27:54.012 --> 02:27:56.873]  Get out there, defy Governor Whitmer's orders.
[02:27:57.580 --> 02:27:58.721]  Plant some seeds.
[02:27:58.721 --> 02:28:01.882]  You gotta get heirloom seeds while you still can before they rope off more.
[02:28:01.882 --> 02:28:05.424]  Oh yeah, notice they're roping off the seeds nationwide and in Europe.
[02:28:05.424 --> 02:28:09.406]  They're planning a long, dark lockdown until we submit.
[02:28:09.406 --> 02:28:10.907]  And people go, well Trump will turn it back on.
[02:28:10.907 --> 02:28:13.928]  The corporations, the states and cities are just ignoring him.
[02:28:13.928 --> 02:28:15.509]  This is their final move.
[02:28:15.509 --> 02:28:17.470]  He's shutting, holding us hostage.
[02:28:17.470 --> 02:28:20.312]  And they're literally taking CHICOM orders.
[02:28:20.312 --> 02:28:23.053]  You have to fight from the home front.
[02:28:23.053 --> 02:28:25.194]  Spout every seed that you have.
[02:28:25.194 --> 02:28:26.575]  Distribute them to your neighbors.
[02:28:27.130 --> 02:28:32.574]  Promote gardening because you may have to fall back on that.
[02:28:32.574 --> 02:28:36.598]  Get your canning supplies around now before they're all gone.
[02:28:36.598 --> 02:28:43.984]  You know, back in December, I swear, or November, I started putting up that image of the guy in a space suit at a national park and I said, I feel like it's a bio-attack.
[02:28:43.984 --> 02:28:45.845]  Soon they're going to make it unnatural to be outside.
[02:28:45.845 --> 02:28:47.487]  We're going to be forced indoors.
[02:28:47.487 --> 02:28:51.150]  And I had that psychic image and I told everybody on air.
[02:28:51.770 --> 02:29:02.957]  Attention GCN self-reliance listeners, if you've ever wanted an emergency solar survival backup system but were waiting for prices too crazy to pass up, this will be the most important message you'll ever hear.
[02:29:02.957 --> 02:29:12.263]  Bill Hyde here and I want to tell you about a huge sale with historically low prices on our PPX microgrid system that's going to let you produce an endless supply of electricity off the grid.
[02:29:12.263 --> 02:29:17.346]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[02:29:17.546 --> 02:29:21.751]  Because of the flooding, we've had to move a lot of our inventory to a temporary location.
[02:29:21.751 --> 02:29:29.739]  And rather than move it back to the warehouse, we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[02:29:29.739 --> 02:29:31.001]  So here's what you should do right now.
[02:29:31.001 --> 02:29:32.983]  Check out the PPX Microgrid System
[02:29:33.203 --> 02:29:37.425]  As men age, they often experience a slowdown in vitality, energy, and overall wellness.
[02:30:02.967 --> 02:30:07.709]  And that's why we made one of our most popular formulas to date.
[02:30:07.709 --> 02:30:10.070]  Super Male Vitality!
[02:30:10.070 --> 02:30:18.915]  Specifically designed to assist the body in regulating proper balance to create superior vitality in males.
[02:30:18.915 --> 02:30:29.780]  Now look, this unique formula promotes your body's own natural responses and it contains no synthetic chemicals and no unwanted additives.
[02:30:30.080 --> 02:30:30.740]  Yes.
[02:30:30.740 --> 02:30:35.643]  We're talking about ancient wisdom combined with modern technology.
[02:30:35.643 --> 02:30:42.566]  Working together in perfect synchronicity to help you get the most out of this herb-packed formula.
[02:30:42.566 --> 02:30:43.566]  So what are you waiting for?
[02:30:43.566 --> 02:30:45.487]  Go to the InfoWars store.
[02:30:45.487 --> 02:30:48.309]  Never been a better time than right now.
[02:30:48.309 --> 02:30:58.033]  Super Male Vitality at InfoWarsStore.com What are champions made of?
[02:30:58.033 --> 02:30:59.214]  Here's a man who can show you.
[02:31:05.740 --> 02:31:07.261]  AAA-253-3139, AAA-253-3139, AAA-253-3139, is the InfoWars store hotline!
[02:31:07.261 --> 02:31:08.641]  AAA-253-3139, AAA-253-3139, AAA-253-3139, is the InfoWars store hotline!
[02:31:08.641 --> 02:31:09.562]  AAA-253-3139, is the InfoWars store hotline!
[02:31:09.562 --> 02:31:10.722]  AAA-253-3139, is the InfoWars store... Wait!
[02:31:10.722 --> 02:31:12.223]  AAA-253-3139, is the InfoWars store hotline!
[02:31:12.223 --> 02:31:13.063]  AAA-253-3139, is the InfoWars store...
[02:31:31.952 --> 02:31:35.416]  InfoWarsStore.com is simply the best.
[02:31:35.416 --> 02:31:37.878]  InfoWarsStore.com beats out all the rest.
