[00:00:20.236 --> 00:00:22.118]  Welcome to the Info Wars Nightly News.
[00:54:20.353 --> 00:54:25.354]  I'm paraphrasing, of course, but this was between John Podesta and a man named Bill Ivey in March of 2016.
[00:54:26.154 --> 00:54:30.755]  And they said, look, we're taking advantage of the fact that people are basically, I'm paraphrasing again, dumb, uninformed.
[00:54:31.375 --> 00:54:32.576]  And very compliant.
[00:54:32.656 --> 00:54:33.797]  That was the word that he used.
[00:54:33.817 --> 00:54:34.657]  That's the fluoride.
[00:54:34.777 --> 00:54:38.860]  It's like, how much fluoride do you need to drink before you're so compliant?
[00:54:38.900 --> 00:54:40.701]  You don't question any of this.
[00:54:41.081 --> 00:54:44.183]  And also, too, to just see how many of these different networks.
[00:54:44.203 --> 00:54:53.188]  Here we got the story at InfoWars, Paul Joseph Watson, a leaked email showing that the Clinton Foundation was in communication with comedian John Oliver a year before the election.
[00:54:53.748 --> 00:54:58.011]  Even they're already buddy-buddying up, and they're saying, you know, we've spoken with his team, they're working on it.
[00:54:58.391 --> 00:55:02.574]  And people are pointing out how John Oliver is always doing these Donald Trump hit pieces.
[00:55:02.614 --> 00:55:07.958]  He hasn't done a single one on Hillary Clinton's campaign, even though she'd be such easy fodder with all these scandals.
[00:55:08.018 --> 00:55:15.523]  And you know what's amazing about that is, and we've got other ones here, I've got emails, Donna Brazile basically working with Hillary Clinton.
[00:55:15.924 --> 00:55:23.689]  We've seen other media outlets working with the Clinton campaign, not just to defeat Sanders, but now to defeat Trump and using the debates and giving her an edge in the debates.
[00:55:24.390 --> 00:55:25.831]  You know, that's been exposed in these emails.
[00:55:26.431 --> 00:55:28.812]  And it's just amazing to me to sit here.
[00:55:28.872 --> 00:55:32.054]  Again, I'm obviously a Trump supporter.
[00:55:32.094 --> 00:55:34.355]  I'm not trying to hide I'm a Donald Trump supporter.
[00:55:35.356 --> 00:55:37.637]  Alex Jones is not trying to hide he's a Donald Trump supporter.
[00:55:37.657 --> 00:55:40.938]  You need to go into our emails and hack our emails to figure out who we like.
[00:55:41.179 --> 00:55:42.619]  We wear our emotions on our sleeve.
[00:55:43.140 --> 00:55:48.402]  John Oliver and all of these other mainstream pundits, they act like they're neutral.
[00:55:48.442 --> 00:55:49.763]  They pretend they're neutral.
[00:55:49.943 --> 00:55:51.684]  Okay, they're obviously not neutral.
[00:55:51.945 --> 00:56:03.914]  And what this is, it's a psychological effort into making you out there the neutral voter who's sitting at home saying, I'm neutral, I don't like either one of these guys, I'm just right down the middle, I'm trying to figure out what's the right thing to do.
[00:56:04.314 --> 00:56:07.377]  And so they pretend they're with you, they're neutral, they're in the same boat.
[00:56:08.152 --> 00:56:11.436]  These emails, these WikiLeaks, completely explode it.
[00:56:12.017 --> 00:56:15.641]  And, as we've covered, again, this is a double standard.
[00:56:15.721 --> 00:56:25.152]  As you said, he could be roasting Hillary Clinton like a turkey ham, a turkey chicken, whatever, all the turducken on Thanksgiving, and he completely ignores all of this.
[00:56:25.192 --> 00:56:28.136]  So my question is, and I know this is a little bit, you know, off topic, but, you know,
[00:56:28.576 --> 00:56:30.378]  Is John Oliver compromised?
[00:56:30.438 --> 00:56:34.821]  Is John Oliver a political weapon in the media?
[00:56:34.901 --> 00:56:38.084]  Or is he just a complete shill or a complete moron?
[00:56:38.124 --> 00:56:38.524]  I don't know.
[00:56:38.584 --> 00:56:39.025]  I don't get it.
[00:56:39.065 --> 00:56:40.526]  I used to think it was funny.
[00:56:40.546 --> 00:56:46.190]  Think about the surrogate list that they released that showed all of the people within the media, within Hollywood.
[00:56:46.230 --> 00:56:50.113]  Here we have Hollywood directors, the guy that founded Miramax coming out.
[00:56:50.894 --> 00:56:53.076]  Colluding with the Clinton campaign to get this woman elected.
[00:56:53.096 --> 00:56:57.599]  And obviously we see how many millions of dollars Hollywood is donating to Hillary Clinton.
[00:56:57.900 --> 00:57:02.123]  So of course they're all going to want to rally around her and make sure that their money goes really far.
[00:57:02.163 --> 00:57:11.110]  But talking about a double standard, if anyone had done what Hillary Clinton did with her email, I mean the stuff that's come out about the DOJ and the State Department and the FBI.
[00:57:11.691 --> 00:57:14.553]  And Trump's campaign made an official statement on that today.
[00:57:15.222 --> 00:57:17.364]  Well, Trump, actually, we need to go back to this.
[00:57:17.404 --> 00:57:20.146]  He obliterated her in that debate, saying that she belongs in jail.
[00:57:20.506 --> 00:57:27.211]  If anything else that people walk away from these stories, it's that there is significant wrongdoing on her part.
[00:57:27.311 --> 00:57:29.133]  She does belong in jail.
[00:57:29.193 --> 00:57:30.333]  Just take a look at the evidence.
[00:57:30.353 --> 00:57:31.875]  Go to our website if you need more of it.
[00:57:32.575 --> 00:57:34.456]  Well, but she didn't say anything mean, though.
[00:57:34.616 --> 00:57:37.198]  She didn't say anything that offended me, so I should ignore this.
[00:57:37.278 --> 00:57:37.678]  Right, yeah.
[00:57:37.718 --> 00:57:47.023]  She didn't say anything offensive that, you know, is gonna hurt the women, even though most women amongst ourselves would probably say a lot more perverse things, you know, just being honest.
[00:57:47.784 --> 00:57:48.204]  But this is...
[00:57:48.644 --> 00:57:52.467]  You know, this is just further proof that you cannot trust the mainstream media.
[00:57:52.587 --> 00:57:55.108]  You can't trust the establishment media.
[00:57:55.128 --> 00:57:59.111]  I mean, BuzzFeed and these other outlets that used to be just kind of for fun.
[00:57:59.451 --> 00:58:02.433]  You'd think they were the alternative media, even their compromise.
[00:58:02.533 --> 00:58:03.314]  It's just frightening.
[00:58:03.354 --> 00:58:12.800]  I just want to point this out too for some of you, and not to take this off topic, but Hillary Clinton joked about Lenny Kravitz's genitals in front of Lena Dunham.
[00:58:12.820 --> 00:58:13.721]  We never point that out.
[00:58:13.761 --> 00:58:18.124]  You know, she actually made a wisecrack concerning male parts herself.
[00:58:18.524 --> 00:58:19.465]  You're right.
[00:58:19.605 --> 00:58:20.086]  Hello?
[00:58:20.406 --> 00:58:21.327]  Where's the outrage?
[00:58:21.548 --> 00:58:24.311]  Bill Clinton makes jokes about how Hillary's a lesbian all the time.
[00:58:24.331 --> 00:58:26.694]  Yeah, I mean, again, I agree, Leigh-Anne.
[00:58:26.754 --> 00:58:29.717]  If anything, okay, we already knew this was all probably going on.
[00:58:29.737 --> 00:58:30.939]  We didn't need the WikiLeaks to do it.
[00:58:30.999 --> 00:58:32.520]  Now the public can realize it's going on.
[00:58:32.540 --> 00:58:36.185]  The mainstream media has proven themselves corrupt because they will not shed light on this.
[00:58:36.786 --> 00:58:39.667]  Well, and we are going to stay on these WikiLeaks.
[00:58:39.688 --> 00:58:40.708]  This is so important.
[00:58:40.728 --> 00:58:43.670]  We're going to be talking about these, breaking them down throughout the rest of the week.
[00:58:44.150 --> 00:58:45.210]  Thank you, WikiLeaks.
[00:58:45.390 --> 00:58:46.091]  You came through.
[00:58:46.411 --> 00:58:48.952]  You did not wiki-roll us, and we really appreciate it.
[00:58:48.972 --> 00:58:49.533]  Thank you so much.
[00:58:49.873 --> 00:58:52.074]  And thank you all for tuning in to the show tonight.
[00:58:52.154 --> 00:58:53.034]  We really appreciate it.
[00:58:53.094 --> 00:58:55.396]  If you're watching us on YouTube, hit the subscribe button.
[00:58:55.916 --> 00:58:57.457]  We'll see you here tomorrow, 7 p.m.
[00:58:57.477 --> 00:58:57.777]  Central.
[00:59:04.127 --> 00:59:09.934]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:59:10.394 --> 00:59:20.085]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:20.425 --> 00:59:24.166]  DNA Force is one of the most expensive formulas to produce.
[00:59:24.726 --> 00:59:29.387]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:59:29.787 --> 00:59:36.008]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:59:36.308 --> 00:59:38.608]  You want the best that's out there at the lowest price anywhere?
[00:59:39.268 --> 00:59:41.709]  Well, we're bringing you a total win-win.
[00:59:42.089 --> 00:59:47.590]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:59:48.030 --> 00:59:54.693]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:59:55.053 --> 00:59:59.895]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
