[00:00:19.622 --> 00:00:21.504]  Welcome to the Info Wars Nightly News.
[00:53:51.481 --> 00:53:54.044]  How many Syrian refugees has George Clooney taken in?
[00:53:54.725 --> 00:53:55.065]  Non.
[00:53:55.245 --> 00:53:55.766]  Zero.
[00:53:56.066 --> 00:53:56.486]  Nada.
[00:53:56.846 --> 00:53:57.347]  Zilch.
[00:53:57.707 --> 00:54:01.929]  The guy's got five frigging mansions, three of which are in Europe.
[00:54:02.069 --> 00:54:05.331]  He's just bought another one in Britain for ten million pounds.
[00:54:05.471 --> 00:54:14.337]  Clooney and his wife have got room for a new swimming pool, a home cinema, a library, a steam room, a spa, a gym, a wine cellar, and eight empty bedrooms.
[00:54:14.477 --> 00:54:16.618]  But no room for any refugees.
[00:54:16.798 --> 00:54:21.501]  So Clooney, when are you gonna do your bit for the refugees you care so deeply about?
[00:54:21.641 --> 00:54:26.003]  Or is this just one long tiresome exercise in virtue signaling?
[00:54:26.424 --> 00:54:27.644]  Mmm, I wonder!
[00:54:27.744 --> 00:54:36.369]  How dare you lecture Germans about accepting more refugees from the comfort of your 100 million dollar Lake Como villa?
[00:54:36.449 --> 00:54:45.494]  While people in villages like Sumtay with a population of little over a hundred are inundated by 750 unassimilated Muslim migrants.
[00:54:45.634 --> 00:54:50.417]  We've lost the ability to get to and tell the truth and get to the facts.
[00:54:50.697 --> 00:55:03.785]  Seriously, this is a guy who throws $350,000 a plate fundraisers for Hillary and then has the nerve to get on TV the next day to complain about getting big money out of politics.
[00:55:03.945 --> 00:55:11.630]  This is a guy who lectures Hollywood about diversity, yet whose new movie doesn't feature one single black actor.
[00:55:11.710 --> 00:55:13.512]  You make a lot of films yourself, yeah?
[00:55:13.552 --> 00:55:17.477]  I'd like to see you make a film before you get to talk about it!
[00:55:32.794 --> 00:55:34.855]  What a jerk, said Clooney.
[00:55:34.955 --> 00:55:43.318]  Well I'd like to see you listen to the parents of women and children raped by Muslim migrants in Europe before you get to talk about it.
[00:55:43.418 --> 00:55:57.883]  I'd like to see you house a single Syrian refugee in one of your numerous palatial mansions before implying that we're all racist for expressing concern about the millions of Muslim migrants pouring into Europe.
[00:55:58.103 --> 00:56:00.604]  George Clooney is a total prick.
[00:56:01.265 --> 00:56:02.405]  F*** George Clooney.
[00:56:03.442 --> 00:56:04.602]  Well, that's it for the show tonight.
[00:56:04.662 --> 00:56:08.704]  Thank you all so much for watching and we'll see you here again next week at 7 p.m.
[00:56:08.764 --> 00:56:09.124]  Central.
[00:56:15.127 --> 00:56:15.567]  Excuse me.
[00:56:15.887 --> 00:56:18.048]  We're asking people if they know their First Amendment rights.
[00:56:19.108 --> 00:56:20.309]  You know your First Amendment rights, bro?
[00:56:21.949 --> 00:56:22.270]  Okay.
[00:56:22.350 --> 00:56:23.830]  Well, I'm glad that he does know.
[00:56:25.011 --> 00:56:25.571]  Excuse me, sir.
[00:56:25.931 --> 00:56:28.032]  We're asking people if they can name their First Amendment rights.
[00:56:30.633 --> 00:56:31.673]  I guess not.
[00:56:31.713 --> 00:56:32.094]  Guess not.
[00:56:32.814 --> 00:56:33.134]  All right.
[00:56:34.212 --> 00:56:35.232]  There's an honest gentleman, though.
[00:56:36.593 --> 00:56:36.933]  Yeah.
[00:56:40.355 --> 00:56:41.936]  Passionate about her freedom of speech.
[00:56:42.376 --> 00:56:47.418]  Freedom of speech, religion, press, uh... You got some money, too.
[00:56:47.738 --> 00:56:49.459]  I'll go to you real quick.
[00:56:49.699 --> 00:56:55.122]  I think it's, like, to overthrow the- like, not overthrow the government, but, like, protest- Like, redress her grievances.
[00:56:55.962 --> 00:56:56.322]  Yeah.
[00:56:56.602 --> 00:56:58.523]  We're asking people if they know their First Amendment rights.
[00:57:00.484 --> 00:57:01.805]  The right to text, apparently.
[00:57:02.113 --> 00:57:04.474]  Hi, we're asking people if they can name their First Amendment rights.
[00:57:07.636 --> 00:57:08.577]  First Amendment rights, sir?
[00:57:09.217 --> 00:57:09.437]  Sir?
[00:57:10.178 --> 00:57:10.358]  No?
[00:57:10.918 --> 00:57:13.880]  Hello ladies, we're asking people if they can name their First Amendment rights.
[00:57:15.981 --> 00:57:16.201]  No?
[00:57:16.842 --> 00:57:26.087]  We've had so many people who have refused to comment, I guess they are trying to exercise their First Amendment right to free speech, or lack thereof, as some of the cases may be.
[00:57:26.107 --> 00:57:27.408]  Let's see what these people have to say.
[00:57:28.820 --> 00:57:29.420]  How you doing, guys?
[00:57:29.440 --> 00:57:31.701]  We're asking people if they can name their First Amendment rights.
[00:57:33.242 --> 00:57:33.862]  First Amendment.
[00:57:35.323 --> 00:57:39.264]  Freedom of speech, freedom of... Religion.
[00:57:39.604 --> 00:57:43.966]  Okay.
[00:57:44.786 --> 00:57:45.326]  Freedom of the press.
[00:57:45.386 --> 00:57:45.767]  Oh, very good.
[00:57:46.127 --> 00:57:48.488]  We're gonna be sophomores next year in high school.
[00:57:48.828 --> 00:57:49.568]  Oh, wow!
[00:57:52.129 --> 00:57:54.350]  First Amendment rights, freedom of speech, freedom of...
[00:57:57.995 --> 00:57:58.995]  The First Amendment right?
[00:57:59.096 --> 00:57:59.416]  Yes, sir.
[00:58:00.276 --> 00:58:03.057]  Freedom of speech, religion.
[00:58:03.237 --> 00:58:04.538]  Can you name your First Amendment rights?
[00:58:04.838 --> 00:58:07.099]  Freedom of speech, freedom of religion.
[00:58:07.119 --> 00:58:09.320]  That's all I know.
[00:58:09.340 --> 00:58:13.062]  Well, you know, most Americans don't even know religion is included, so you are ahead of the curve.
[00:58:13.082 --> 00:58:13.983]  Alright, good.
[00:58:14.123 --> 00:58:14.603]  Very good.
[00:58:14.623 --> 00:58:16.984]  Oh my gosh, you have to ask me this now.
[00:58:17.244 --> 00:58:18.205]  Alright, I'll give you one.
[00:58:18.245 --> 00:58:18.965]  Freedom of speech.
[00:58:19.265 --> 00:58:19.765]  Oh, of course.
[00:58:19.885 --> 00:58:20.226]  Okay.
[00:58:21.146 --> 00:58:21.806]  Freedom of religion.
[00:58:21.826 --> 00:58:23.907]  Speech.
[00:58:24.027 --> 00:58:24.408]  No.
[00:58:26.509 --> 00:58:27.089]  Freedom of...
[00:58:29.157 --> 00:58:31.658]  I have no idea.
[00:58:31.678 --> 00:58:32.118]  No idea?
[00:58:33.098 --> 00:58:33.719]  I don't know!
[00:58:33.739 --> 00:58:35.819]  I don't know what is First Amendment.
[00:58:35.839 --> 00:58:36.219]  You don't know?
[00:58:36.300 --> 00:58:37.980]  Are you from... Where are you from?
[00:58:38.280 --> 00:58:39.000]  I'm from China.
[00:58:39.621 --> 00:58:44.722]  Uh, isn't that the, uh... So Second Amendment is freedom of speech.
[00:58:44.802 --> 00:58:46.343]  First Amendment would be the... No.
[00:58:46.443 --> 00:58:48.624]  Second Amendment... I'm an idiot.
[00:58:48.664 --> 00:58:50.264]  The First Amendment is the freedom of speech.
[00:58:50.304 --> 00:58:51.665]  Second Amendment is the right to bear arms.
[00:58:51.945 --> 00:58:52.405]  Who's the press?
[00:58:54.417 --> 00:58:54.597]  Yes.
[00:58:55.059 --> 00:58:56.062]  I mean there are other amendments.
[00:58:56.082 --> 00:58:59.452]  Freedom of the press, freedom of assembly, freedom of religious practice.
[00:59:03.846 --> 00:59:04.986]  Knockout is back.
[00:59:05.347 --> 00:59:16.430]  If you want a product that has 10 known ingredients that naturally get your body to relax, your brain to relax, so you get deep restful sleep, Knockout's it.
[00:59:16.850 --> 00:59:18.531]  Infowarslife.com.
[00:59:19.051 --> 00:59:28.174]  L-theanine, hops flower extract, lemon balm extract, valerian root extract, chamomile flower extract, L-tryptophan extract, melatonin, and more.
[00:59:28.574 --> 00:59:30.334]  All organic, all the natural sources.
[00:59:30.895 --> 00:59:31.775]  It's the same price
[00:59:32.395 --> 00:59:34.476]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:59:34.536 --> 00:59:35.857]  Central at InfoWarsNews.com.
[00:59:35.917 --> 00:59:38.238]  And your support is helping us defend liberty worldwide.
