[00:00:20.185 --> 00:00:22.006]  Welcome to the Info Wars Nightly News.
[00:51:27.834 --> 00:51:37.242]  No kidding, sir, but the bigger plot line for me here is what's going on behind the scenes and is this an attempt for the president to stay in power?
[00:51:37.682 --> 00:51:40.365]  I think that there is something behind the scenes, but I don't think it's that.
[00:51:40.445 --> 00:51:43.287]  I think what we're seeing here is this is one of two things.
[00:51:43.447 --> 00:51:48.849]  Either this is a smoke screen from the FBI, where they're going to try to divert and distract.
[00:51:48.909 --> 00:51:50.470]  They're going to puff up all the smoke.
[00:51:50.530 --> 00:51:52.010]  Hillary Clinton email scandal again.
[00:51:52.330 --> 00:51:56.032]  When they know, just like they did before, there's not going to be any indictment.
[00:51:56.292 --> 00:51:59.333]  They're not going to find anything in this investigation.
[00:51:59.773 --> 00:52:02.675]  And when the smoke clears, Hillary Clinton will walk, scout free.
[00:52:02.895 --> 00:52:06.216]  But all of a sudden, magically, WikiLeaks will be discredited.
[00:52:06.616 --> 00:52:07.717]  That's what I think this might be.
[00:52:08.117 --> 00:52:13.440]  Or, on the other hand, what we're seeing is Donald Trump is already the President of the United States.
[00:52:13.760 --> 00:52:15.421]  The FBI has realized it.
[00:52:15.681 --> 00:52:17.082]  James Comey has realized it.
[00:52:17.282 --> 00:52:25.206]  So he's sitting here saying, okay, if Trump's going to be President and I want a job on the other side of this election, I better actually do something about this email scandal.
[00:52:25.306 --> 00:52:31.990]  I better actually investigate Hillary Clinton because Trump's going to be President and if I'm not doing my job, I'm not going to have one.
[00:52:32.150 --> 00:52:33.451]  He knows that his neck is on the line.
[00:52:33.491 --> 00:52:34.111]  We've covered this.
[00:52:34.311 --> 00:52:47.160]  Alex covered the McCabe scandal, where the deputy director of the FBI, Terry McAuliffe, who's been in Clinton's pocket for a very long time, gave a substantial amount of money to the wife of an FBI director, you know, very suspiciously, within two months of her investigation.
[00:52:47.600 --> 00:52:49.321]  And the buy-off wasn't successful.
[00:52:49.341 --> 00:52:50.522]  And we've covered this.
[00:52:50.562 --> 00:52:51.843]  We've uncovered these stories.
[00:52:51.923 --> 00:52:52.903]  And I'm with you on that.
[00:52:53.864 --> 00:52:55.445]  In my opinion, Trump will become president.
[00:52:55.665 --> 00:52:56.546]  We look at these polls.
[00:52:56.906 --> 00:52:58.287]  There's just no way this isn't happening.
[00:52:58.767 --> 00:53:05.193]  The larger plot line, there's something else going on here that the mainstream media just isn't covering and it's up to us to get to the bottom line of this.
[00:53:05.254 --> 00:53:18.887]  We've been doing this all day long and the best that I've got right now is that there is a larger plot line and in my opinion it's the administration but it could also be Comey trying to cover his own tail in the event that he's also taken down with Clinton.
[00:53:18.987 --> 00:53:20.028]  Or discredit WikiLeaks.
[00:53:20.188 --> 00:53:26.393]  Right and I mean just the level of corruption within this administration is just it's insane to me.
[00:53:27.393 --> 00:53:34.719]  You know we saw today the Attorney General Loretta Lynch pled the fifth essentially because she didn't want to respond about those Iran ransom payments.
[00:53:34.779 --> 00:53:35.920]  This is basically our top
[00:53:37.601 --> 00:53:41.526]  Law enforcement official in our country pleading the fifth because she doesn't want to indict herself.
[00:53:41.866 --> 00:53:44.549]  But then also we now see here with Cheryl Mills.
[00:53:45.450 --> 00:53:50.175]  This is the chief of staff using a personal email for State Department business.
[00:53:50.355 --> 00:53:51.416]  Numerous.
[00:53:51.596 --> 00:53:53.298]  Yes, numerous personal devices.
[00:53:53.539 --> 00:53:55.260]  So they're all guilty of this.
[00:53:55.641 --> 00:53:58.364]  No wonder they're trying to get Hillary Clinton off.
[00:53:58.524 --> 00:54:03.586]  Because imagine all of the other people that could be taken down with her for doing this exact same thing.
[00:54:03.846 --> 00:54:10.830]  And even the people, as we were learning from WikiLeaks, within her campaign are saying, why the heck would they do this?
[00:54:11.090 --> 00:54:12.591]  Obviously they were trying to get away with something.
[00:54:12.651 --> 00:54:22.135]  So in their inner circle, they're saying exactly what we all know out here, but the FBI and others are trying to make this seem like there's no big deal, no fire here.
[00:54:22.315 --> 00:54:23.075]  Well, and think about this.
[00:54:23.115 --> 00:54:26.277]  You mentioned the corruption in this administration.
[00:54:26.598 --> 00:54:37.264]  How did they allegedly find these new emails investigating a former Democratic congressman who's apparently sexting a 15-year-old girl?
[00:54:37.284 --> 00:54:39.365]  I mean, these are the people we're dealing with.
[00:54:40.205 --> 00:54:44.288]  Isn't that ironic, though, that this centers around another sex scandal for the Democrats?
[00:54:44.308 --> 00:54:46.870]  It's like, how many do we have to go through?
[00:54:46.930 --> 00:54:50.872]  I mean, thinking about Anthony Weiner and sexy new pics, it makes you want to vomit in your mouth.
[00:54:51.313 --> 00:54:54.595]  Poor FBI agent who had to look at those text messages.
[00:54:54.655 --> 00:54:56.616]  First of all, my hat's off to you, whomever you are.
[00:54:57.037 --> 00:55:00.539]  But the bottom line is that there is a criminal indictable offense here.
[00:55:00.559 --> 00:55:01.620]  We've always known that.
[00:55:01.660 --> 00:55:02.500]  We've always known.
[00:55:02.800 --> 00:55:05.002]  This woman belongs in prison for so many reasons.
[00:55:05.042 --> 00:55:06.603]  This is like one of a billion, frankly.
[00:55:06.623 --> 00:55:08.224]  But they're sharing their device.
[00:55:08.844 --> 00:55:18.931]  So this, I mean, this is Huma Abedin and her husband, which, I mean, crazy that you're sexting a 15-year-old with a phone that you share with your wife who is working with Hillary Clinton.
[00:55:19.071 --> 00:55:19.351]  Totally crazy.
[00:55:19.371 --> 00:55:19.972]  So what does that say?
[00:55:20.272 --> 00:55:21.172]  But yeah, exactly.
[00:55:21.252 --> 00:55:28.337]  Here you have Huma Abedin sharing this phone that she's using to speak with her boss, like one of the top diplomats in our country.
[00:55:28.357 --> 00:55:29.438]  But how about this though?
[00:55:29.918 --> 00:55:31.759]  And so they're investigating this again, right?
[00:55:31.779 --> 00:55:33.680]  They're going to reopen into Hillary Clinton again.
[00:55:34.180 --> 00:55:37.762]  And they're talking about, you know, national security may be at stake here.
[00:55:37.822 --> 00:55:38.523]  Well, wait a second.
[00:55:38.863 --> 00:55:42.785]  Hillary Clinton is the one using a private server with classified documents.
[00:55:42.825 --> 00:55:46.247]  If national security was the issue before, why wasn't something done?
[00:55:46.287 --> 00:55:47.588]  Why was there no indictment before?
[00:55:47.648 --> 00:55:49.048]  Why all of a sudden is it an issue?
[00:55:49.068 --> 00:55:49.809]  So, I don't know.
[00:55:49.849 --> 00:55:50.589]  We don't know what they found.
[00:55:50.609 --> 00:55:52.010]  But here's another interesting question.
[00:55:52.030 --> 00:55:53.271]  I'd like to hear what you guys think about this.
[00:55:54.051 --> 00:55:59.356]  So the FBI is now going to, I suppose, look back into the Clinton email scandal.
[00:55:59.696 --> 00:56:05.721]  I guess they're actually being forced to address what WikiLeaks is doing, but still nothing on Project Veritas?
[00:56:05.901 --> 00:56:06.322]  Seriously?
[00:56:06.342 --> 00:56:11.106]  I can't get anything on the FBI investigating into Project Veritas in the videos that they captured?
[00:56:11.266 --> 00:56:17.169]  If this doesn't destroy your faith in the FBI, you know, we thought they were inept and corrupt based on how they handled Hillary Clinton.
[00:56:17.429 --> 00:56:23.432]  The only thing James Comey can do is send a letter to the Senate Judiciary Committee saying we've reopened an investigation.
[00:56:23.492 --> 00:56:24.733]  Get with the times here, sir.
[00:56:24.813 --> 00:56:25.893]  You know, it's amazing.
[00:56:25.993 --> 00:56:27.114]  It's amazing to me.
[00:56:27.134 --> 00:56:27.834]  It makes me sick.
[00:56:28.135 --> 00:56:31.356]  But at the same time, you know, this is good news.
[00:56:31.616 --> 00:56:33.557]  We don't need to forget this, that they are actually indicted.
[00:56:33.877 --> 00:56:40.721]  Unless it's a ploy for Obama to actually sort of maintain his position, that would be the only way this wouldn't be very good news.
[00:56:41.101 --> 00:56:41.521]  Absolutely.
[00:56:41.581 --> 00:56:45.024]  People are calling to drain the swamp, and we really, truly do need to.
[00:56:45.264 --> 00:56:58.114]  Kind of going back to Project Veritas, I feel like a lot of those people who were victims of those violent protesters might have a case here, now that we've seen that it was revealed that they were actually shipped in with that purpose.
[00:56:58.534 --> 00:57:05.159]  Bust in to get violent, to provoke people, knowing that they would flip, knowing that bad things, that was the intention.
[00:57:05.419 --> 00:57:06.140]  To draw blood.
[00:57:06.420 --> 00:57:10.541]  But still nothing from the FBI on that, and this is a violent matter we're talking about here.
[00:57:10.901 --> 00:57:19.884]  And to go back to what you said a second ago, Margaret, how this is good news, Donald Trump was speaking today and I think, based on his speech, based on his speech, I think he agrees with you.
[00:57:20.324 --> 00:57:25.565]  This is the first time I ever heard him kind of, you know, talking about the FBI investigation as a positive.
[00:57:25.605 --> 00:57:27.406]  Right, it was the first time I've ever heard him say that.
[00:57:27.466 --> 00:57:31.747]  He looked like, oh wow, maybe the FBI is actually finding some integrity again.
[00:57:32.067 --> 00:57:36.048]  So that's how Donald Trump at least appeared to feel about it when he was speaking today.
[00:57:36.360 --> 00:57:51.480]  But isn't it amazing how there's scandal after scandal with actual legitimate layers of corruption that for whatever reason they continue to sweep away with Hillary Clinton and then the only thing they can pull out with Donald Trump are these
[00:57:52.401 --> 00:58:02.430]  You know, Saul Alinsky allegations of just hitting, attacking people with things that they now have to defend that probably aren't even true, but it doesn't matter because where there's smoke, there's fire.
[00:58:02.490 --> 00:58:03.531]  That's how most people feel.
[00:58:03.611 --> 00:58:11.819]  It's just, it's crazy to me, the level of corruption that we are being asked to overlook and elect this woman.
[00:58:12.179 --> 00:58:18.582]  They don't want you listening to this to be able to, they're saying that you're not intellectual enough to understand that you are.
[00:58:18.602 --> 00:58:19.943]  This is very simple stuff.
[00:58:20.283 --> 00:58:22.204]  This woman violated the federal law.
[00:58:22.244 --> 00:58:25.385]  What she did was a felony repeatedly for about 18 months solid.
[00:58:25.825 --> 00:58:27.606]  Everybody knows that in the FBI.
[00:58:27.686 --> 00:58:30.087]  Everybody that's helped her, aided her and abetted her knows that.
[00:58:30.487 --> 00:58:34.149]  And now is the day of reckoning, finally, with an inquiry it looks like.
[00:58:34.529 --> 00:58:39.631]  But the underlying, you know, motivation behind it isn't clear yet, but it will be soon.
[00:58:39.651 --> 00:58:40.672]  We're going to bring this to you.
[00:58:41.112 --> 00:58:43.093]  To you guys as soon as we have it, for sure.
[00:58:43.173 --> 00:58:46.735]  It did feel like today was a big hit to the Clinton campaign.
[00:58:46.775 --> 00:58:48.616]  I don't know why, but it really felt that way to me.
[00:58:48.676 --> 00:58:51.218]  Yeah, I was kind of, change is in the air!
[00:58:51.238 --> 00:58:54.840]  Well, thank you guys so much, and thank you all for tuning into the show tonight.
[00:58:55.280 --> 00:58:57.742]  We will see you here again Monday, Halloween!
[00:59:04.127 --> 00:59:09.934]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:59:10.394 --> 00:59:20.085]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:20.425 --> 00:59:24.166]  DNA Force is one of the most expensive formulas to produce.
[00:59:24.726 --> 00:59:29.387]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:59:29.787 --> 00:59:36.008]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:59:36.308 --> 00:59:38.608]  You want the best that's out there at the lowest price anywhere?
[00:59:39.268 --> 00:59:41.709]  Well, we're bringing you a total win-win.
[00:59:42.089 --> 00:59:47.590]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:59:48.030 --> 00:59:54.693]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:59:55.053 --> 00:59:59.895]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
