[00:00:00.210 --> 00:00:01.639]  The Alex Jones Show.
[01:59:26.024 --> 01:59:27.366]  Saving a ton of money there.
[01:59:27.666 --> 01:59:30.150]  Sourced from powerful organic herbs.
[01:59:30.390 --> 01:59:33.475]  Harvested around the planet and then concentrated.
[01:59:33.655 --> 01:59:36.316]  You're listening to the Alex Jones Show!
[02:00:20.407 --> 02:00:22.511]  Waging war on corruption.
[02:00:23.012 --> 02:00:28.062]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[02:00:32.000 --> 02:00:36.623]  Here's my bottom line on Russia, and then I want to segue into the current news and get your take, Big Mike.
[02:00:36.823 --> 02:00:39.824]  And again, Big Mike owns the $4 billion company Advanced Nutrients.
[02:00:40.165 --> 02:00:41.285]  AdvancedNutrients.com.
[02:00:41.646 --> 02:00:44.487]  HolidayHeroes.bg forward slash EN is their charity.
[02:00:44.827 --> 02:00:47.329]  Facebook.com forward slash BG.
[02:00:47.769 --> 02:00:49.070]  Political change now.
[02:00:49.590 --> 02:00:51.431]  And I want to get into the film you're making, Kevin.
[02:00:51.471 --> 02:00:52.592]  I want to talk about all this, but
[02:00:53.312 --> 02:00:55.314]  Uh, what is it like for your girlfriend?
[02:00:55.334 --> 02:00:56.394]  Because I know she's seen a lot of this.
[02:00:56.875 --> 02:01:01.097]  Uh, Kelly, just as an observer, uh, you know, to this, you were saying you're not really political.
[02:01:01.638 --> 02:01:07.221]  What do you take away from the whole state of the world and what's happening with the drug war and what's happening in Eastern Europe and all of it?
[02:01:09.263 --> 02:01:10.003]  I... it's...
[02:01:11.397 --> 02:01:13.459]  You can talk about your time when you were in Bulgaria just now.
[02:01:13.619 --> 02:01:16.081]  It was very shocking, very emotional.
[02:01:16.361 --> 02:01:17.002]  Very emotional.
[02:01:17.042 --> 02:01:19.064]  I didn't know how I was going to take it.
[02:01:20.024 --> 02:01:23.988]  You know, I got there the first couple of days and I kind of freaked out.
[02:01:24.268 --> 02:01:25.529]  It was really emotional.
[02:01:25.609 --> 02:01:27.111]  You've never been with a security team before.
[02:01:27.831 --> 02:01:30.272]  Yeah, so it was really different.
[02:01:30.952 --> 02:01:51.101]  But once I kind of got, you know, was able to grasp that, just the more we were out in the cities and, you know, we went out and we, you know, did our charity and everything, my emotions just kind of took over me, just seeing how the country is and how the people are, and very heavy on my heart, you know?
[02:01:51.121 --> 02:01:53.722]  And I would imagine both of you have traveled a lot of countries before.
[02:01:55.071 --> 02:01:57.454]  Starting to, yeah.
[02:01:58.095 --> 02:02:00.698]  Would you say Bulgaria is one of the worst off places you've seen, Big Mike?
[02:02:01.058 --> 02:02:03.521]  Yeah, absolutely.
[02:02:03.561 --> 02:02:08.247]  I mean, I was in India, I had an office there for seven years, and when you go back to Bulgaria, you go, well, it's a little bit better, right?
[02:02:08.267 --> 02:02:10.229]  But, I mean, it's bad.
[02:02:10.269 --> 02:02:13.593]  Of all the EU countries in Europe, it's by far the worst.
[02:02:13.953 --> 02:02:14.274]  The worst.
[02:02:15.856 --> 02:02:16.436]  Wow, Kevin?
[02:02:16.696 --> 02:02:25.561]  The Russians, I mean, one of the first things I noticed when I first flew into Bulgaria that I wasn't expecting is just the view of thousands of these Russian-looking tenement buildings.
[02:02:25.821 --> 02:02:39.428]  And so you picture this place that was once this beautiful European nation, and I think it was just all in the 80s that they built just all these concrete ghettos, and now all the people are forced to live in them.
[02:02:39.568 --> 02:02:41.509]  I mean, you'll see a lot of these buildings in the movies.
[02:02:41.529 --> 02:02:42.890]  They don't even have windows.
[02:02:43.772 --> 02:02:45.354]  Yeah, these people live in Cuba.
[02:02:45.374 --> 02:02:47.497]  Well, I mean, Bernie Sanders wants communism.
[02:02:47.538 --> 02:02:51.023]  I mean, that's a wonderland where all the 40-year-old bums can live.
[02:02:51.503 --> 02:02:53.386]  Imagine a nation run by 40-year-old bums.
[02:02:55.731 --> 02:02:57.873]  Clearly communism doesn't work.
[02:02:58.093 --> 02:02:59.714]  Look at the Russian economy.
[02:03:00.134 --> 02:03:05.318]  It's $1.8 trillion versus the American economy, which is almost $15 trillion.
[02:03:05.338 --> 02:03:07.680]  $1.8 trillion versus $15 trillion.
[02:03:07.960 --> 02:03:11.343]  Clearly, look, people say bad things about capitalism and all this.
[02:03:11.423 --> 02:03:13.104]  It's because they've become lazy butts.
[02:03:13.205 --> 02:03:14.045]  You're right.
[02:03:14.806 --> 02:03:19.910]  Our poor are richer than most people around the world, and so they see the people with wealth, and then it's class envy.
[02:03:20.310 --> 02:03:22.572]  They're mad that there's a bunch of wealth they don't have.
[02:03:23.547 --> 02:03:39.379]  That's the problem, and communism creates dependency, but it also creates the little commissar managers, the political police, who then, you don't excel because you write the best play or come up with the best product, you excel because you're in charge and somebody's got to come kiss your butt to save me in the movies.
[02:03:39.719 --> 02:03:42.881]  Like that film based on a true story, The Lives of Others, about East Germany.
[02:03:42.901 --> 02:03:43.502]  Did you see that film?
[02:03:43.742 --> 02:03:44.062]  No, I didn't.
[02:03:44.242 --> 02:03:45.423]  Well, folks ought to watch it.
[02:03:47.265 --> 02:03:48.646]  I didn't see it.
[02:03:48.666 --> 02:03:49.947]  Kevin, you're a great American.
[02:03:51.198 --> 02:03:53.019]  Kevin, you haven't smoked any marijuana today, have you?
[02:03:53.059 --> 02:03:53.940]  No, not yet.
[02:03:55.041 --> 02:03:56.302]  Seriously, let's get serious though.
[02:03:56.342 --> 02:03:57.202]  This is a short segment.
[02:03:57.543 --> 02:03:58.864]  Some stations join us after the segment.
[02:03:59.244 --> 02:04:00.185]  I want to get into...
[02:04:01.448 --> 02:04:09.474]  The state of the world right now, and speaking of Russia, you were asking me about World War and stuff, and is it true, you know, that this country has nukes and that country has nukes.
[02:04:10.014 --> 02:04:16.619]  I was always told where Saudi Arabia got their nukes, where Iran got their nukes, and now that's coming out in the news.
[02:04:16.859 --> 02:04:18.520]  And I was told this by high-level military people.
[02:04:18.861 --> 02:04:23.504]  And back then they were like, you know, you're wrong saying Iran isn't going to get a nuke with those reactors, they already got them.
[02:04:24.225 --> 02:04:28.288]  And then by the third or fourth general that told me that, and then family told me that,
[02:04:29.304 --> 02:04:31.445]  Or I was telling family, and they said, how do you know that?
[02:04:32.305 --> 02:04:34.626]  And I said, well, I was told this by somebody, and he goes, yeah, well, that's right.
[02:04:35.767 --> 02:04:40.729]  And that's their biggest fear, is that Iran and that Saudi Arabia are going to get a nuclear war.
[02:04:40.769 --> 02:04:42.129]  Well, now that's in the news this week.
[02:04:42.309 --> 02:04:44.470]  So we come back with Big Mike, Kevin Booth.
[02:04:44.950 --> 02:04:50.413]  We're going to get into that and see how that might affect things, and then shift gears into the film, Kevin.
[02:04:50.433 --> 02:04:51.453]  I mean, what's it going to be about now?
[02:04:51.633 --> 02:04:53.574]  Well, I mean, let's just show a clip.
[02:04:54.386 --> 02:04:55.086]  Oh, I forgot!
[02:04:55.126 --> 02:04:55.707]  We have clips!
[02:04:55.727 --> 02:04:56.627]  We have a clip!
[02:04:56.787 --> 02:04:57.708]  Hey, hey.
[02:04:57.728 --> 02:04:58.048]  I'm here.
[02:04:58.068 --> 02:04:58.789]  I tell you.
[02:04:59.029 --> 02:05:00.330]  Well, you've got to direct us, Kevin.
[02:05:00.350 --> 02:05:01.650]  That's what you do.
[02:05:01.670 --> 02:05:02.771]  You're going to direct us when we come back.
[02:05:02.791 --> 02:05:03.391]  You're going to host.
[02:05:03.451 --> 02:05:04.972]  I want you to.
[02:05:05.973 --> 02:05:08.014]  Jeb Bush is out of the presidential race.
[02:05:08.274 --> 02:05:19.021]  The former Florida governor has dropped out of the 2016 White House race after losing the South Carolina primary badly to billionaire Donald Trump, who secured a strong victory with nearly a third of the vote.
[02:05:19.301 --> 02:05:23.924]  Bush formally launched his campaign back in June, about six months after he announced he would run for top office.
[02:05:24.244 --> 02:05:30.828]  He was supported by the Right to Rise Political Action Committee, which had raised in excess $100 million for his campaign launch.
[02:05:31.068 --> 02:05:42.295]  But no amount of money could save Bush, a dorky candidate who at one point actually begged the audience to please clap for him after his speech, and was hilariously thrown off the stage at another speech for going over his allotted time.
[02:05:42.415 --> 02:05:47.138]  People are simply tired of establishment candidates who want amnesty for illegals flooding into the country.
[02:05:47.318 --> 02:05:57.812]  It also didn't help that Bush blew off the idea of releasing the missing 28 pages from the 9-11 report, which were classified not because of national security, but because they reveal Saudi Arabia's involvement in the attacks.
[02:05:57.993 --> 02:06:02.359]  For more election news, check out InfoWars.com, PrisonPlanet.TV.
[02:06:02.559 --> 02:06:03.821]  This is Kit Daniels reporting.
[02:06:05.529 --> 02:06:05.989]  Hey, everyone!
[02:06:06.350 --> 02:06:08.611]  Pharmacist Ben Fuchs here, host of The Bright Side.
[02:06:08.631 --> 02:06:12.214]  And as many of you know, I'm on a mission to help Americans get and stay healthy.
[02:06:12.474 --> 02:06:14.076]  You've all heard the shocking statistics.
[02:06:14.556 --> 02:06:24.484]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[02:06:24.844 --> 02:06:30.829]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[02:06:31.229 --> 02:06:31.650]  We're good to go!
[02:06:46.206 --> 02:06:46.827]  I think so.
[02:07:05.387 --> 02:07:08.369]  A clean, toxic-free body is the foundation of true health.
[02:07:08.589 --> 02:07:10.751]  Deep Cleanze by InfoWarsLife.com.
[02:07:10.951 --> 02:07:17.655]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[02:07:17.955 --> 02:07:23.139]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[02:07:23.279 --> 02:07:32.285]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanze doesn't hold back.
[02:07:32.705 --> 02:07:41.314]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[02:07:41.574 --> 02:07:48.481]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spite G-Rex herbal processing technique.
[02:07:48.661 --> 02:07:54.027]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you the best.
[02:07:54.327 --> 02:07:59.737]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit Infowarslife.com.
[02:07:59.937 --> 02:08:01.900]  That's Infowarslife.com or call 888-253-3139.
[02:08:21.178 --> 02:08:27.732]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[02:08:28.554 --> 02:08:29.897]  It's Alex Jones!
[02:08:39.913 --> 02:08:40.534]  Alright, folks.
[02:08:40.594 --> 02:08:44.737]  Big Mike's our guest, Kevin Booth, and we also have Kelly in here.
[02:08:44.777 --> 02:08:47.239]  She's been traveling around with the guys, checking all this out.
[02:08:47.259 --> 02:08:50.983]  I want to play a three-minute clip, kind of a trailer, working title.
[02:08:51.323 --> 02:08:53.064]  When Kevin was here around Christmas, he didn't have it yet.
[02:08:53.425 --> 02:08:54.425]  Ghost Nation.
[02:08:55.206 --> 02:09:07.970]  And so we have Big Mike, the biggest producer of basically marijuana and hemp fertilizer in the world, and he's been the most successful because, I guess from the reviews out there, he's got the best response.
[02:09:08.570 --> 02:09:14.612]  And folks, again, to all the people out there that say, I can't believe on your show you're promoting marijuana.
[02:09:15.253 --> 02:09:17.533]  It's all a psyop, ladies and gentlemen.
[02:09:18.073 --> 02:09:22.415]  It decriminalizes it, it takes the money out of it, it takes the crime out of it.
[02:09:22.955 --> 02:09:26.597]  This is simply someone multinationally selling fertilizer for plants.
[02:09:26.917 --> 02:09:29.279]  And I would imagine your fertilizer works on other plants too, doesn't it?
[02:09:29.579 --> 02:09:30.379]  Oh, it does.
[02:09:30.479 --> 02:09:30.779]  It's funny.
[02:09:30.799 --> 02:09:32.060]  We have lettuce growers.
[02:09:32.080 --> 02:09:34.802]  They use our products to grow organic lettuce.
[02:09:35.962 --> 02:09:37.563]  The guys are breaking world records.
[02:09:37.603 --> 02:09:39.644]  We have records growing for the biggest
[02:09:41.065 --> 02:09:42.386]  What about competing against GMO?
[02:09:57.205 --> 02:10:00.668]  Well, first of all, I'm not a fan of GMO at all.
[02:10:01.208 --> 02:10:06.113]  What Monsanto has done to the American farmer is criminal.
[02:10:06.193 --> 02:10:12.258]  They do not allow, in a lot of EU countries, them to do what they've done to the American farmer.
[02:10:12.858 --> 02:10:16.201]  Monsanto is an evil company.
[02:10:17.102 --> 02:10:20.305]  If you look at their passport of directors, it's a who's who in government.
[02:10:20.605 --> 02:10:21.446]  They don't like the law?
[02:10:21.726 --> 02:10:22.867]  They just go in and change it.
[02:10:23.127 --> 02:10:24.848]  And they're going to try to come into our space?
[02:10:25.939 --> 02:10:29.521]  Uh, and they're, you know, they're going to make a run at it.
[02:10:29.661 --> 02:10:31.202]  And we have to be really, really careful.
[02:10:31.222 --> 02:10:37.827]  Do we really want Monsanto in there making frankenplants that people are consuming as medicine?
[02:10:38.635 --> 02:10:39.595]  God only knows what they'll do.
[02:10:39.635 --> 02:10:42.076]  Look what they did with Roundup.
[02:10:42.096 --> 02:10:50.718]  They actually lead the pharmacological crop market where they have plants actually producing chemicals and producing quote drugs and then it can jump into other plant species.
[02:10:50.738 --> 02:10:51.498]  That's just crazy.
[02:10:51.919 --> 02:10:52.959]  And you know where they're doing it?
[02:10:53.579 --> 02:10:54.559]  Because I got a call once.
[02:10:55.480 --> 02:10:56.040]  I declined.
[02:10:56.660 --> 02:10:58.500]  But they're underground.
[02:10:58.860 --> 02:11:04.162]  They're literally underground in places, in warehouses that are nondescript.
[02:11:04.762 --> 02:11:13.248]  And they're doing this genetic Frankenstein plants where they're taking genes, you know, from different animals and they're just... God only knows what they're doing.
[02:11:13.368 --> 02:11:17.671]  Now, that's in the medical literature now, but not generally known.
[02:11:17.731 --> 02:11:24.196]  But here you are as an insider, just as you're an industrial, you know, a producer of organic products to help grow plants.
[02:11:24.576 --> 02:11:26.178]  And so you're actually getting contacted.
[02:11:26.718 --> 02:11:27.539]  That's where this is going on.
[02:11:27.579 --> 02:11:28.599]  In fact, right here in Austin.
[02:11:29.400 --> 02:11:33.163]  They have, when you say underground, nondescript warehouses all over.
[02:11:33.922 --> 02:11:46.293]  That even have front offices and everything, but you go in, it goes through a bio seal, you name it, it's about level 3 containment, and they've got pharmacological crops growing in there right now because plants can produce anything.
[02:11:46.333 --> 02:11:51.918]  In fact, they engineered protogen about 12 years ago, engineered HIV that grew in corn.
[02:11:52.762 --> 02:11:55.505]  Corn's the best plant for growing pharmacological crops.
[02:11:55.525 --> 02:11:57.306]  You just program it and it grows it, inside of it.
[02:11:57.867 --> 02:11:59.689]  And it was unattenuated virus was the word.
[02:11:59.729 --> 02:12:02.952]  They had guys in spacesuits up by Waco.
[02:12:02.992 --> 02:12:05.114]  They were growing the stuff outdoors.
[02:12:06.795 --> 02:12:09.938]  They had guys in spacesuits there with flamethrowers knocking it out.
[02:12:10.419 --> 02:12:11.299]  And I reported it.
[02:12:11.320 --> 02:12:13.181]  People didn't believe it, even though it was in the Associated Press.
[02:12:14.282 --> 02:12:15.664]  Guys in spacesuits with flamethrowers.
[02:12:16.753 --> 02:12:22.139]  What I will say is, Monsanto had, we tested on also other crops as well.
[02:12:22.980 --> 02:12:26.283]  Our test plot was right next to Monsanto's in Bulgaria.
[02:12:26.804 --> 02:12:31.369]  And the Monsanto scientists came over to our scientists and go, how did you grow corn like that?
[02:12:32.803 --> 02:12:36.124]  And of course, I didn't say anything, and we actually swapped here.
[02:12:36.184 --> 02:12:38.165]  You take a few of ours, we'll take a few of yours.
[02:12:38.485 --> 02:12:42.126]  We tested, we had 14% more protein in our corn.
[02:12:42.647 --> 02:12:45.908]  The biofuel would have yielded another 30% higher.
[02:12:46.128 --> 02:12:51.650]  So I'm like a little company called Advanced Nutrients, $50 million a year company, up against this
[02:12:52.370 --> 02:12:53.851]  I mean, we're hoping to be in festivals by July.
[02:13:15.475 --> 02:13:18.197]  And then after that, a cable network will buy it, or are you already under contract?
[02:13:18.277 --> 02:13:18.537]  Yeah.
[02:13:18.758 --> 02:13:20.479]  No, we'll be shopping it.
[02:13:20.879 --> 02:13:23.661]  My agent manager, Christopher, is back here with us.
[02:13:23.902 --> 02:13:34.250]  Yeah, I mean, we're hopefully going to take it to festivals, hopefully getting some sort of a broadcast deal, theatrical, and then end up on Netflix, that type of thing.
[02:13:34.910 --> 02:13:44.238]  Well, I'm really happy for your success, because your films have all been really successful, and it's good to see you, just over the decades, continuing to put out such great research.
[02:13:44.839 --> 02:13:46.700]  Introduce this clip we're about to play for folks.
[02:13:47.180 --> 02:13:54.026]  This is just a trailer that we just finished cutting, and I don't know, hopefully it's self-explanatory.
[02:13:54.627 --> 02:13:56.048]  So this is a working title, Ghost Nation?
[02:13:56.068 --> 02:13:56.428]  Ghost Nation.
[02:13:56.448 --> 02:13:57.109]  Let's go ahead and roll it.
[02:14:00.771 --> 02:14:10.699]  The corruption in Bulgaria is the reason that we are so poor.
[02:14:11.840 --> 02:14:16.244]  The politicians were trying to make us be invisible.
[02:14:17.004 --> 02:14:21.768]  All the media were saying there are 300 to 500 people while there were thousands.
[02:14:21.888 --> 02:14:24.430]  I mean tens of thousands.
[02:14:24.590 --> 02:14:27.413]  I'll tell my kids to tell you if something happens to me.
[02:14:32.014 --> 02:14:36.116]  Would you not be afraid of me when I say I'm going to protest?
[02:14:36.436 --> 02:14:38.537]  We don't have capitalism and democracy.
[02:14:38.557 --> 02:14:39.417]  We have the mafia.
[02:14:39.457 --> 02:14:44.799]  This is a guy who owns your music here.
[02:14:44.839 --> 02:14:45.019]  Yes.
[02:14:45.099 --> 02:14:46.159]  I'm saying this directly.
[02:14:46.600 --> 02:14:47.380]  You're a criminal.
[02:15:07.492 --> 02:15:18.222]  There is a very strong threat coming from Russia.
[02:15:18.382 --> 02:15:24.568]  Also, we should not forget about ISIS.
[02:15:25.369 --> 02:15:28.552]  Only one country is between ISIS and Bulgaria, it's Turkey.
[02:15:29.253 --> 02:15:31.174]  Stop the flow of terrorists.
[02:15:32.815 --> 02:15:34.757]  Maybe we are doing this, but we must do more.
[02:15:35.138 --> 02:15:35.859]  Who is killing?
[02:15:36.439 --> 02:15:37.260]  Who is attacking?
[02:15:37.640 --> 02:15:38.581]  Who is assaulting?
[02:15:38.982 --> 02:15:42.185]  Without any reason, or with any reason, it doesn't matter.
[02:15:44.327 --> 02:15:48.692]  The threat of direct terror attack is so strong in Bulgaria.
[02:15:54.558 --> 02:15:55.459]  And what they did was,
[02:15:56.795 --> 02:16:04.800]  As soon as they start to attack, they start to spread their videos over the internet and start to spread their propaganda.
[02:16:05.340 --> 02:16:12.645]  For you, out of Paris, France, several people have been killed, a shooting in central Paris.
[02:16:12.665 --> 02:16:13.666]  Tell me what you know.
[02:16:14.406 --> 02:16:18.969]  I know that at least 10 ISIS fighters have been caught coming across the Mexican border in Texas.
[02:16:21.801 --> 02:16:22.902]  Get out of here!
[02:16:22.922 --> 02:16:24.963]  You're not going anywhere!
[02:16:25.023 --> 02:16:26.744]  You're not going anywhere!
[02:16:26.784 --> 02:16:30.467]  You're not going anywhere!
[02:16:30.487 --> 02:16:31.728]  You're not going anywhere!
[02:16:42.918 --> 02:16:44.979]  I don't know if I will play, but I'm very angry.
[02:16:45.159 --> 02:16:47.261]  I will become more and more angry.
[02:16:47.421 --> 02:16:51.063]  If Western civilization is not awake, it's a problem.
[02:17:19.683 --> 02:17:23.502]  Now Kevin, if they're fighting communism, what's the thing with the red fists and red flags?
[02:17:24.813 --> 02:17:25.973]  I don't know, it's just a graphic.
[02:17:26.053 --> 02:17:29.114]  It's nothing about, it's just rising up against the power.
[02:17:29.154 --> 02:17:30.094]  No, no, I get it, I get it.
[02:17:30.174 --> 02:17:30.874]  And that's a good point.
[02:17:31.195 --> 02:17:33.535]  We can't let governments expropriate symbols.
[02:17:33.575 --> 02:17:35.996]  It's like in India, they want them to take swastikas down.
[02:17:36.016 --> 02:17:40.897]  You know, they were there 3,000 years ago, or at Native American lodges, people were saying, take them down.
[02:17:41.017 --> 02:17:42.377]  It's a sun symbol.
[02:17:42.677 --> 02:17:43.698]  Every culture uses it.
[02:17:43.778 --> 02:17:44.718]  It doesn't belong to Hitler.
[02:17:45.158 --> 02:17:47.318]  But at the same time, you see a fist and a red background.
[02:17:47.518 --> 02:17:50.919]  Because that's kind of the Russians, you could say, are kind of the fist and the red background.
[02:17:50.939 --> 02:17:52.140]  All right, all right, I'll put a little red back there.
[02:17:52.180 --> 02:17:53.480]  No, I'm not saying change it.
[02:17:53.920 --> 02:17:54.681]  I'm just asking.
[02:17:54.701 --> 02:17:56.303]  A little red, white, and blue in there, Corey.
[02:17:56.543 --> 02:17:57.324]  Yeah, damn it.
[02:17:57.344 --> 02:17:58.925]  We'll fix it in like five minutes.
[02:17:58.945 --> 02:17:59.906]  We'll get it posted again.
[02:17:59.927 --> 02:18:00.327]  No, no, no.
[02:18:00.347 --> 02:18:03.811]  I mean, for radio listeners, this looks like a huge budget film.
[02:18:03.851 --> 02:18:05.252]  In fact, I was hearing it has a pretty big budget.
[02:18:05.432 --> 02:18:07.575]  Yeah, definitely the biggest budget I've ever had, for sure.
[02:18:08.856 --> 02:18:09.316]  What's the budget?
[02:18:10.418 --> 02:18:12.240]  What's the budget, Mike?
[02:18:12.780 --> 02:18:12.240]  1.4.
[02:18:13.181 --> 02:18:14.021]  That's pretty good, yeah.
[02:18:14.847 --> 02:18:16.588]  And I saw a lot of drone footage in there, it looks really good.
[02:18:16.608 --> 02:18:18.990]  Oh yeah, we've crashed three expensive drones so far.
[02:18:19.010 --> 02:18:25.133]  I've been knocked out of the sky by people and been droning over gangsters' homes and politicians' homes.
[02:18:25.934 --> 02:18:37.100]  Now you were saying a bunch of hardcore stuff while the trailer was playing that I totally agree with, because a lot of this is a whole ISIS angle, because you've got Putin coming in from one side, we've also got ISIS coming in, and then you've got the West, so I guess three different factions?
[02:18:37.341 --> 02:18:37.541]  Right.
[02:18:38.339 --> 02:18:41.701]  Yeah, but you know, here you got the House Assad.
[02:18:42.001 --> 02:18:46.203]  The House Assad goes and they build these mosques all over the place.
[02:18:46.363 --> 02:18:54.408]  And they're building a lot in Albania, they're building a lot in Macedonia, they're building some in Bulgaria, not as much as in Macedonia and Albania.
[02:18:54.608 --> 02:19:00.051]  However, each one of these points, and here's the dangerous part in Bulgaria, they don't
[02:19:00.794 --> 02:19:03.155]  They forced them to adopt the Bulgarian language.
[02:19:03.555 --> 02:19:07.176]  They allowed them not to speak Bulgarian.
[02:19:07.196 --> 02:19:07.956]  So it creates ghettos.
[02:19:08.176 --> 02:19:10.217]  So it creates ghettos, but it creates isolation.
[02:19:10.257 --> 02:19:16.799]  And in that isolation around that mosque, you now have the ability to recruit terrorists.
[02:19:17.999 --> 02:19:19.500]  And that's the big problem.
[02:19:19.560 --> 02:19:21.981]  Putin is fighting ISIS and Al-Qaeda in Saudi Arabia.
[02:19:22.001 --> 02:19:23.281]  Saudi Arabia is throwing war on Russia.
[02:19:23.521 --> 02:19:26.102]  So again, who are the factions?
[02:19:27.341 --> 02:19:28.102]  It's confusing.
[02:19:28.242 --> 02:19:34.167]  Like, you sit there and you try to get, you peel back and you think, okay, we're finally getting, like, we kind of understand it now, what's going on.
[02:19:34.787 --> 02:19:36.829]  And it just, like, it just gets worse and worse.
[02:19:36.849 --> 02:19:39.011]  Who is the Jabba the Hutt creature that you said's a bad guy?
[02:19:39.051 --> 02:19:40.752]  Because I notice the arrogance.
[02:19:41.153 --> 02:19:42.134]  We're going to skip this break.
[02:19:42.154 --> 02:19:43.234]  I'm going to skip this one break.
[02:19:43.275 --> 02:19:45.276]  I should have told you.
[02:19:45.296 --> 02:19:45.917]  Cut the music there.
[02:19:47.000 --> 02:19:47.641]  Who is that guy?
[02:19:47.781 --> 02:19:48.141]  Pesky.
[02:19:48.161 --> 02:19:49.542]  Oh, Pesky.
[02:19:50.022 --> 02:19:50.883]  Is he a Mr. Universe?
[02:19:53.485 --> 02:19:54.045]  No, he's a pig.
[02:19:54.665 --> 02:19:56.207]  And literally is.
[02:19:56.627 --> 02:20:01.510]  He controls the majority of the media in Bulgaria.
[02:20:01.570 --> 02:20:02.371]  Is he a Russian puppet?
[02:20:03.579 --> 02:20:06.321]  Oh, he not only is he a Russian puppet, he's an ISIS puppet.
[02:20:06.421 --> 02:20:07.221]  And that's the problem.
[02:20:07.642 --> 02:20:12.545]  This guy, the second largest party in Bulgaria is a party called Depesey.
[02:20:12.985 --> 02:20:15.807]  He is one of their leaders.
[02:20:16.247 --> 02:20:18.088]  Now, I asked you this earlier during a break.
[02:20:18.128 --> 02:20:19.229]  You said he's connected to ISIS.
[02:20:19.249 --> 02:20:19.829]  What's the proof?
[02:20:19.849 --> 02:20:21.450]  You said it's in the German news?
[02:20:21.831 --> 02:20:22.491]  It's in the German news.
[02:20:22.531 --> 02:20:28.895]  The German, it was in the German news, but it was also German intelligence substantiated said, yes, this is true.
[02:20:29.315 --> 02:20:31.437]  These guys, by the way, it's
[02:20:32.489 --> 02:20:37.174]  The four biggest political parties, their leaders, all have a cigarette tax scam going.
[02:20:37.714 --> 02:20:41.338]  And because of that, they involve ISIS.
[02:20:41.558 --> 02:20:43.580]  And payments are going to ISIS.
[02:20:44.281 --> 02:20:44.501]  So...
[02:20:45.598 --> 02:20:49.280]  Wake up, like, I'm telling the American politicians, wake up and do something about it.
[02:20:49.300 --> 02:20:50.561]  This is government of mafias.
[02:20:50.962 --> 02:21:03.710]  And because the people lay down and have an attitude of putting up with it, all these corrupt interests come in, and I guess what you're saying is under the Soviet Union, they got their will broken, and so now they just expect to live under tyranny, and so it's all these competing factions in there at the trough.
[02:21:04.653 --> 02:21:05.053]  Well said.
[02:21:05.294 --> 02:21:06.094]  Yes.
[02:21:06.154 --> 02:21:07.336]  It's very confusing.
[02:21:07.616 --> 02:21:13.321]  I mean, to say there's like Putin against the West is just... Why do you call it a ghost nation?
[02:21:13.341 --> 02:21:13.982]  That's a great term.
[02:21:14.002 --> 02:21:15.883]  Because it's not a real nation.
[02:21:15.924 --> 02:21:19.507]  Because when you go there... There's no real government.
[02:21:19.667 --> 02:21:20.227]  There's no real government.
[02:21:20.247 --> 02:21:21.368]  They're not trying to govern.
[02:21:21.628 --> 02:21:33.295]  All they're trying to do is steal and make deals with ISIS and make deals with Putin, and yet they say, hey, protect us, you know, give us EU status, give us NATO status.
[02:21:33.375 --> 02:21:36.057]  Okay, we did that, and this is still happening.
[02:21:36.557 --> 02:21:39.639]  If America stepped in very quickly, they could end this.
[02:21:40.319 --> 02:21:41.360]  Very, very quickly.
[02:21:41.740 --> 02:21:42.341]  And the EU.
[02:21:42.821 --> 02:21:44.542]  It could be over within a year.
[02:21:45.543 --> 02:21:47.524]  Are you sure the Russians wouldn't try to come in?
[02:21:49.693 --> 02:21:50.755]  It's an EU nation.
[02:21:51.035 --> 02:21:51.936]  It's a NATO nation.
[02:21:51.956 --> 02:21:54.260]  They would be stupid if they tried.
[02:21:54.340 --> 02:21:55.181]  Anything's possible.
[02:21:55.442 --> 02:21:58.827]  Like, look, Obama has a weak foreign policy.
[02:21:58.847 --> 02:21:59.508]  We all know that.
[02:22:00.189 --> 02:22:03.374]  And he allows himself to get bullied.
[02:22:06.001 --> 02:22:10.066]  Like you take a guy like Trump, Trump, I don't think he's gonna allow what happened.
[02:22:10.166 --> 02:22:16.953]  Bush, even like the things that I have about Bush, some of the bad things that I think about him, he was very strong foreign policy.
[02:22:16.993 --> 02:22:18.795]  Putin wouldn't try that under Bush.
[02:22:19.356 --> 02:22:21.018]  He wouldn't try it under Trump.
