[00:00:20.151 --> 00:00:22.014]  Welcome to the Info Wars Nightly News.
[00:52:25.228 --> 00:52:27.169]  They don't even have a thousand people tuned in.
[00:52:27.609 --> 00:52:29.891]  So we are beating you, Bloomberg.
[00:52:29.911 --> 00:52:31.332]  I'm not sick of winning yet either.
[00:52:31.352 --> 00:52:32.993]  I'm continuing to enjoy this.
[00:52:33.073 --> 00:52:33.833]  New York Times.
[00:52:34.554 --> 00:52:36.535]  Under a million subscribers.
[00:52:36.555 --> 00:52:37.956]  The video up for a month doesn't even have 20,000 views.
[00:52:39.881 --> 00:52:42.862]  I guess another example of us beating mainstream news on the internet.
[00:52:42.882 --> 00:52:45.403]  Now ABC, they do have more subscribers than us.
[00:52:45.463 --> 00:52:46.624]  I gotta give them credit there.
[00:52:47.064 --> 00:52:52.306]  But if you look at their views on their videos, they do not get as many views as we do.
[00:52:53.267 --> 00:53:03.211]  So I think that that illustrates that people are more loyal into going to InfoWars and the Alex Jones Channel to go watch all the content we put out.
[00:53:04.071 --> 00:53:09.633]  Here's CBS News under, I mean, they got hardly anybody that goes and seeks out their news.
[00:53:10.493 --> 00:53:12.654]  And Infowars on YouTube, the Alex Jones Channel.
[00:53:12.914 --> 00:53:17.475]  Now here's just an example of some of the personalities that go on these outlets.
[00:53:17.696 --> 00:53:19.036]  Nobody wants to follow them.
[00:53:19.636 --> 00:53:22.997]  Nobody seeks out their content on YouTube.
[00:53:23.077 --> 00:53:25.298]  Anderson Cooper, this is the official page.
[00:53:25.638 --> 00:53:26.879]  It doesn't even have an image up.
[00:53:27.459 --> 00:53:28.899]  Under 200 subscribers.
[00:53:28.999 --> 00:53:30.580]  Anderson Cooper is a nothing.
[00:53:31.500 --> 00:53:32.202]  Ain't nothing!
[00:53:32.242 --> 00:53:34.426]  If they didn't have TV, they wouldn't exist!
[00:53:35.208 --> 00:53:36.510]  And you can see this with some of the other ones.
[00:53:36.630 --> 00:53:37.412]  Angela Rye?
[00:53:38.434 --> 00:53:39.336]  She is one of the worst.
[00:53:40.390 --> 00:53:40.770]  You know what?
[00:53:40.830 --> 00:53:46.735]  I'm sure she's a fine, she may be a nice woman, maybe a fine mother, but she is actually probably one of the worst pundits I've ever seen in the world.
[00:53:47.095 --> 00:53:47.995]  Here's Megyn Kelly.
[00:53:48.436 --> 00:53:49.216]  Again, nothing.
[00:53:49.657 --> 00:53:50.497]  No subscribers.
[00:53:51.138 --> 00:53:52.419]  Folks, I'm a nothing.
[00:53:52.579 --> 00:53:53.259]  I'm a nobody.
[00:53:53.539 --> 00:53:55.601]  And I have over 15,000 subscribers.
[00:53:55.621 --> 00:53:58.823]  That's because our audience is the real audience.
[00:53:58.963 --> 00:54:00.544]  Our audience is the engaged audience.
[00:54:00.605 --> 00:54:01.405]  There you go, folks.
[00:54:02.226 --> 00:54:03.126]  One day ago, we have
[00:54:04.727 --> 00:54:07.808]  Almost 150,000 views on that video.
[00:54:07.948 --> 00:54:08.788]  1.8 million subscribers.
[00:54:08.828 --> 00:54:12.969]  We thank all of you out there who have launched us to the top.
[00:54:13.029 --> 00:54:14.809]  We are now at the pinnacle, folks.
[00:54:15.330 --> 00:54:21.791]  Just because we're not on the cable television news doesn't mean we're fake.
[00:54:22.451 --> 00:54:23.491]  I can promise you that.
[00:54:23.611 --> 00:54:25.332]  I'm going to read real news
[00:54:26.072 --> 00:54:28.695]  And then I'm going to provide my perspective on it.
[00:54:28.755 --> 00:54:29.736]  That's not fake.
[00:54:30.376 --> 00:54:31.637]  That is real.
[00:54:32.078 --> 00:54:34.820]  And besides, you decide what is real.
[00:54:35.621 --> 00:54:36.342]  That's on you.
[00:54:36.362 --> 00:54:37.883]  Not your government.
[00:54:38.124 --> 00:54:39.185]  Not your mommy or daddy.
[00:54:40.163 --> 00:54:40.483]  You.
[00:54:41.144 --> 00:54:42.105]  You think news is fake?
[00:54:42.826 --> 00:54:43.547]  That's up to you.
[00:54:44.027 --> 00:54:45.469]  Not someone else to decide.
[00:54:45.529 --> 00:54:56.580]  So, this to me just illustrates how we have more viewers, we have the audience, and the reason why I go to YouTube, yes that's one platform, but I feel like it's a illustration of how people seek out
[00:54:57.441 --> 00:54:58.061]  Alex Jones.
[00:54:58.101 --> 00:54:59.402]  They go to the internet.
[00:54:59.422 --> 00:55:00.462]  They have to type in the name.
[00:55:00.482 --> 00:55:01.343]  They have to go to our channel.
[00:55:01.363 --> 00:55:02.323]  They actually seek out.
[00:55:02.363 --> 00:55:04.344]  They want to get the information.
[00:55:04.384 --> 00:55:06.045]  They want to get the intel from us.
[00:55:06.405 --> 00:55:07.625]  Nobody does that with CNN.
[00:55:07.905 --> 00:55:09.146]  Nobody does that with Fox News.
[00:55:09.206 --> 00:55:10.086]  It's just convenient.
[00:55:10.386 --> 00:55:14.248]  They just have to flip on the light box and the channel is already there ready to go for them.
[00:55:14.288 --> 00:55:16.189]  Nobody actually wants to seek out and get that news.
[00:55:16.229 --> 00:55:23.992]  So what is the response that we're seeing from the establishment now that we are winning and we have the aggregation to prove it?
[00:55:25.086 --> 00:55:26.247]  Well, we've seen this.
[00:55:26.527 --> 00:55:29.871]  They want to start policing the internet, warning you of fake news.
[00:55:30.351 --> 00:55:33.814]  China presses tech firms to police the internet.
[00:55:33.854 --> 00:55:39.800]  China invited global tech executives for a conference this week where it pitched its version of the web.
[00:55:39.820 --> 00:55:41.502]  So wait a second, Alex Jones was right?
[00:55:41.982 --> 00:55:43.183]  Fake news was right?
[00:55:44.364 --> 00:55:49.208]  Alex has been telling you that they wanted to bring in Chinese style censorship to the web.
[00:55:49.609 --> 00:55:51.971]  Now they're taking the mask off.
[00:55:52.251 --> 00:55:54.493]  And like I said, they're rolling this out.
[00:55:55.634 --> 00:55:57.615]  We've had stories like this all week long.
[00:55:57.916 --> 00:55:59.697]  We've had lists saying fake news.
[00:55:59.777 --> 00:56:01.879]  Google and Facebook want to censor fake news.
[00:56:02.099 --> 00:56:02.900]  Who are they talking about?
[00:56:02.920 --> 00:56:05.982]  They're talking about us, folks, because we're kicking their ass!
[00:56:07.116 --> 00:56:09.137]  So that's their response.
[00:56:09.378 --> 00:56:20.925]  Again, this is the difference between people at Infowars or the alt-right and people on the radical left is when we disagree with you, when we see you saying something we disagree with, we come at you.
[00:56:21.546 --> 00:56:22.686]  We want to debate you.
[00:56:22.706 --> 00:56:26.369]  We want to win in the minds and the hearts of the public.
[00:56:26.629 --> 00:56:27.249]  What do you do?
[00:56:27.510 --> 00:56:28.650]  You try to shut us up.
[00:56:29.311 --> 00:56:30.452]  You try to say we're fake.
[00:56:30.972 --> 00:56:32.493]  You try to say that we're racist.
[00:56:32.553 --> 00:56:33.554]  That's the other one too.
[00:56:34.494 --> 00:56:35.075]  So here you go.
[00:56:36.235 --> 00:56:39.556]  CNN smearing Trump supporters, they just call everybody a racist.
[00:56:39.876 --> 00:56:41.377]  I remember when this used to be a joke.
[00:56:42.197 --> 00:56:46.278]  I remember like two years ago joking, oh racist this, racist that, racist, racist, racist.
[00:56:47.138 --> 00:56:49.259]  I didn't think it would actually reach this level.
[00:56:49.319 --> 00:56:50.359]  It's become reality.
[00:56:51.980 --> 00:56:53.860]  They literally call you a racist.
[00:56:54.181 --> 00:57:05.064]  So if I want to debate someone from the radical left, I cannot get a word in edgewise without being called a racist, a fake news, or a conspiracy theorist.
[00:57:06.377 --> 00:57:14.339]  So how am I supposed to actually grow intellectually when I can't have discourse with you to try to understand where the other is coming from?
[00:57:15.299 --> 00:57:15.979]  It's not possible.
[00:57:16.559 --> 00:57:19.000]  That's why these people are stuck in Arrested Development.
[00:57:19.360 --> 00:57:26.602]  Now Pat Cadell said they need to start a new clean effort to inform the American people not to dictate to them this is a loss of journalism.
[00:57:27.102 --> 00:57:27.582]  Bingo!
[00:57:28.222 --> 00:57:29.722]  Could not have said it better myself.
[00:57:29.802 --> 00:57:31.503]  It's not journalism when you come out
[00:57:33.593 --> 00:57:36.556]  At your audience with an agenda that is bought and paid for, folks.
[00:57:37.437 --> 00:57:40.260]  It's not journalism when you have things that you cannot talk about.
[00:57:41.155 --> 00:57:44.017]  It's not journalism when you try to silence your opposition.
[00:57:44.117 --> 00:57:45.798]  No, that's a dictatorship.
[00:57:45.978 --> 00:57:47.278]  And that's exactly what this is.
[00:57:47.759 --> 00:57:49.260]  And this is what we're seeing in the EU.
[00:57:49.300 --> 00:57:50.880]  We're not letting EU go.
[00:57:50.940 --> 00:57:55.243]  German finance minister warns that Britain could still be paying into Brussels into 2030.
[00:57:55.763 --> 00:58:02.247]  Britain could be forced to write checks to Brussels until 2030, despite voting to leave the EU.
[00:58:02.267 --> 00:58:03.107]  That's the dictatorship.
[00:58:03.367 --> 00:58:05.108]  Well, you know, the people have spoken.
[00:58:05.128 --> 00:58:05.909]  They don't want this.
[00:58:06.349 --> 00:58:08.170]  But we're just going to go ahead and do it anyway.
[00:58:09.030 --> 00:58:09.391]  And of course,
[00:58:10.131 --> 00:58:17.898]  Merkel and Obama were meeting to talk about this in a very, very, very strange setup they had with a dinner table in the middle of a room.
[00:58:18.258 --> 00:58:19.119]  Very awkward.
[00:58:19.419 --> 00:58:22.722]  And then I guess there was like one camera person let in to take this picture.
[00:58:22.742 --> 00:58:24.704]  It was like a total, total setup.
[00:58:25.425 --> 00:58:26.025]  Very strange.
[00:58:26.065 --> 00:58:26.846]  It looks a little awkward.
[00:58:26.886 --> 00:58:29.048]  A little, little demon, demon-like.
[00:58:29.308 --> 00:58:31.050]  Perhaps, perhaps goblin-like.
[00:58:31.070 --> 00:58:33.051]  A little goblin dinner for you right there.
[00:58:33.832 --> 00:58:35.053]  But that's the response, folks.
[00:58:35.393 --> 00:58:36.494]  The globalists are freaking out.
[00:58:36.534 --> 00:58:37.815]  The establishments are freaking out.
[00:58:38.135 --> 00:58:39.356]  Because we are winning.
[00:58:39.717 --> 00:58:40.858]  You are winning.
[00:58:41.278 --> 00:58:42.519]  And don't let them silence you.
[00:58:42.579 --> 00:58:44.120]  Now is the time to speak out.
[00:58:44.400 --> 00:58:45.901]  Now is the time to be noticed.
[00:58:46.162 --> 00:58:49.624]  Now is the time to be outspoken and to force our political points home.
[00:58:49.664 --> 00:58:50.665]  Because we are winning.
[00:58:50.925 --> 00:58:51.666]  Let's take these people.
[00:58:51.686 --> 00:58:52.927]  We've got them against the ropes, folks.
[00:58:53.147 --> 00:58:53.728]  We'll be back.
[00:58:54.008 --> 00:58:56.330]  Nightly News Monday, 7 p.m.
[00:58:56.390 --> 00:58:56.750]  Central.
[00:58:56.810 --> 00:58:57.891]  Thanks to everybody who tuned in.
[00:59:04.130 --> 00:59:09.935]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:59:10.396 --> 00:59:20.085]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:59:20.425 --> 00:59:24.166]  DNA Force is one of the most expensive formulas to produce.
[00:59:24.726 --> 00:59:29.387]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:59:29.787 --> 00:59:36.008]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:59:36.308 --> 00:59:38.608]  You want the best that's out there at the lowest price anywhere?
[00:59:39.268 --> 00:59:41.709]  Well, we're bringing you a total win-win.
[00:59:42.089 --> 00:59:47.590]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:59:48.030 --> 00:59:54.693]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:59:55.053 --> 00:59:59.895]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
