[00:00:00.069 --> 00:00:00.870]  This is our land.
[00:43:08.373 --> 00:43:13.861]  We are running a special on the introduction of a new flagship product, AnthroPlex.
[00:43:14.041 --> 00:43:25.017]  The twice-daily pill formulated for men, AnthroPlex synergistically works with superman vitality by using key ingredients that you have been asking for, like horny goat weed, zinc orotate, a newly balanced blend of other known organic herbs.
[00:43:25.137 --> 00:43:25.737]  Let's go to Dr. Group.
[00:43:40.442 --> 00:43:43.224]  Half to a third the testosterone that they're supposed to have.
[00:43:43.444 --> 00:43:49.589]  I'm always looking for ways to naturally get the body to start producing these hormones and balancing themselves.
[00:43:49.609 --> 00:43:51.531]  So it counters the stuff they've been throwing at us.
[00:43:51.771 --> 00:43:53.312]  Results will vary overall.
[00:43:53.472 --> 00:43:55.193]  All I know is dynamite.
[00:43:55.333 --> 00:44:00.057]  I mean, absolutely dynamite with stamina, with the weightlifting, with the swimming.
[00:44:00.177 --> 00:44:01.498]  Folks, the new product is available.
[00:44:01.778 --> 00:44:05.301]  AnthroPlex, available at Infowarslife.com or at 888-253-3139.
[00:44:08.163 --> 00:44:14.664]  Our listeners over the past two years tried X2 nascent iodine and experienced it for themselves.
[00:44:15.124 --> 00:44:18.205]  I basically had my gallbladder out within the last nine months.
[00:44:18.505 --> 00:44:22.066]  Needed to get my digestive system working correctly again.
[00:44:22.146 --> 00:44:24.566]  So I stumbled on the X2.
[00:44:24.626 --> 00:44:28.027]  We look at a product like Survival Shield Nascent Iodine X2.
[00:44:28.247 --> 00:44:31.807]  It's something that really has been hiding in plain view for over a hundred years.
[00:44:32.127 --> 00:44:33.928]  I needed a detox basically.
[00:44:34.248 --> 00:44:34.928]  I started taking X2.
[00:44:38.867 --> 00:44:42.310]  I want to challenge the listeners who have not tried XQ for yourselves.
[00:44:42.510 --> 00:44:43.571]  What do you have to lose?
[00:44:43.831 --> 00:44:52.399]  You are the tip of the spear in the fight for human liberty and you're getting a high quality product that has absolutely changed my life and many other people's lives that I know.
[00:44:52.868 --> 00:44:56.350]  I noticed significant change in my digestive flow.
[00:44:56.470 --> 00:44:58.212]  I was like really more natural.
[00:44:58.492 --> 00:45:03.515]  Stock up on Survival Shield X2 today at Infowarslife.com or by calling 888-253-3139.
[00:45:09.087 --> 00:45:09.988]  Hey, how you doing, Alex?
[00:45:10.048 --> 00:45:10.488]  Good, brother.
[00:45:10.608 --> 00:45:12.310]  Just recently started using your products.
[00:45:12.570 --> 00:45:14.112]  Everything you said about them is correct.
[00:45:14.292 --> 00:45:18.316]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[00:45:18.336 --> 00:45:20.898]  Well, thank you, brother, because it also funds our operation.
[00:45:20.938 --> 00:45:23.180]  But doing that, I know I've got to have the highest quality.
[00:45:23.361 --> 00:45:31.228]  Super Mel Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:45:31.408 --> 00:45:34.650]  We do the super male and the super female vitality.
[00:45:34.770 --> 00:45:36.271]  Big changes, a lot of energy.
[00:45:36.311 --> 00:45:39.213]  We've gotten off of the cheap energy drinks, energy shots.
[00:45:39.353 --> 00:45:40.713]  Saving a ton of money there.
[00:45:40.994 --> 00:45:43.495]  Sourced from powerful organic herbs.
[00:45:43.735 --> 00:45:46.797]  Harvested around the planet and then concentrated
[00:45:47.057 --> 00:45:48.659]  Or maximum potency.
[00:45:48.839 --> 00:45:55.005]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while but then burn you out in my experience.
[00:45:55.305 --> 00:45:59.008]  Whereas stuff that gets your glands naturally going goes right to the source.
[00:45:59.068 --> 00:46:00.810]  So it's pretty exciting and I love it.
[00:46:00.850 --> 00:46:07.797]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[00:46:09.099 --> 00:46:23.244]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Metal Vitality.
[00:46:23.464 --> 00:46:32.968]  Just go to InfoWarsLife.com today, select your favorite product, click on Auto Ship before adding to cart, and choose how often you want us to send you another order.
[00:46:33.268 --> 00:46:42.050]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[00:46:42.290 --> 00:46:44.690]  And of course, you can cancel with one click anytime.
[00:46:45.090 --> 00:46:48.571]  As you know, I'm all about the idea of a 360 win.
[00:46:48.811 --> 00:46:52.932]  And the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[00:46:53.172 --> 00:46:56.853]  A win for liberty, a win for health, and a win when it comes to big savings.
[00:46:57.173 --> 00:47:03.114]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[00:47:03.434 --> 00:47:06.935]  That's Infowarslife.com or call 888-253-3139.
[00:47:12.958 --> 00:47:17.599]  You're listening to the Alex Jones Show.
[00:47:20.400 --> 00:47:25.482]  In this present crisis, government is not the solution to our problem.
[00:47:26.442 --> 00:47:27.963]  Government is the problem.
[00:47:30.939 --> 00:47:37.727]  From time to time, we've been tempted to believe that society has become too complex to be managed by self-rule.
[00:47:38.648 --> 00:47:45.836]  That government by an elite group is superior to government for, by, and of the people.
[00:47:46.717 --> 00:47:48.459]  The Alex Jones Show.
[00:47:48.860 --> 00:47:51.743]  Because there is a war on, for your mind.
[00:47:55.037 --> 00:47:59.959]  It is the Alex Jones Show, taking you within some Megadeth.
[00:48:00.859 --> 00:48:04.681]  It is Sunday, Super Bowl Sunday, but we've got more important things to talk about.
[00:48:04.921 --> 00:48:11.124]  We're actually going to talk about the truth about the Super Bowl coming up, and at the end of the program...
[00:48:11.724 --> 00:48:18.428]  Today, the last segment, Alex Jones himself is calling in to give his take on the debate last night and what he sees going on with the election.
[00:48:18.808 --> 00:48:25.751]  We just got done with some on-the-ground coverage in New Hampshire with Richard Reeves, InfoWars reporter, and we've got some more stories to go on.
[00:48:25.831 --> 00:48:35.597]  And wrapping up with the debate just a bit, before I get Rob's take on something we were talking about on the break, Democratic donor contacts Biden allies about possible run.
[00:48:36.317 --> 00:48:48.970]  And it says, from Reuters, a prominent Democratic donor worried about the party's chances of winning the presidency emailed dozens of fans of Vice President Joe Biden on Friday, urging them to remain prepared to donate if Biden jumps into the race.
[00:48:49.030 --> 00:48:49.991]  Buy a shotgun.
[00:48:50.832 --> 00:48:51.853]  Buy a shotgun.
[00:48:53.574 --> 00:48:58.816]  It does seem like no one is going to vote for Hillary Clinton and Bernie Sanders doesn't have a chance.
[00:48:59.396 --> 00:49:01.097]  Well, who knows, but doesn't seem to have a chance.
[00:49:01.617 --> 00:49:10.401]  It looks like they could bring in Biden at the last second or they'll do a Bill Clinton as VP type thing where Bill will come in and all the stories will be like,
[00:49:11.041 --> 00:49:13.984]  Well, if you're voting for Hillary, you're really voting for Bill, and he's a cool guy.
[00:49:14.024 --> 00:49:15.005]  He plays saxophone.
[00:49:15.245 --> 00:49:17.107]  He helped the economy back in the 90s.
[00:49:17.127 --> 00:49:18.429]  Bill Clinton knows what to do.
[00:49:18.969 --> 00:49:22.253]  Bring him in, so it'll really sound like a vote for Hillary is a vote for Clinton.
[00:49:22.533 --> 00:49:23.054]  A Bill Clinton.
[00:49:23.534 --> 00:49:24.335]  So, you never know.
[00:49:24.635 --> 00:49:27.258]  But anyway, you were talking about some information you wanted to share.
[00:49:27.298 --> 00:49:30.640]  Yeah, just looking at these voting machines, which we've talked about ad nauseam.
[00:49:31.720 --> 00:49:35.382]  People were talking about how Marco Rubio, his second biggest donor, was Microsoft.
[00:49:35.402 --> 00:49:40.505]  Well, here it is, the TSX machine, which is the same hardware found in the general-purpose PC.
[00:49:40.525 --> 00:49:48.029]  It contains a 32-bit Intel XScale processor and 32 bits of megabyte internal flash memory and 64 megabytes of RAM.
[00:49:48.049 --> 00:49:54.352]  It runs a version of 4.1 Microsoft's Windows CE operating system, with modifications written by Diebold.
[00:49:56.576 --> 00:50:06.690]  That's the voting machines we were talking about that are counting the votes in, let's get this right, 184 towns and wards in New Hampshire in this primary.
[00:50:06.950 --> 00:50:09.554]  So it's running on a Microsoft operating system.
[00:50:09.714 --> 00:50:09.974]  Right.
[00:50:10.014 --> 00:50:12.217]  And so people had questions about Iowa.
[00:50:12.978 --> 00:50:19.363]  You saw Rubio surging with no support whatsoever in the single digits, and now he's in double digits.
[00:50:20.063 --> 00:50:25.127]  And here we have, down on this page by Verified Voting, checking the voter verifiable paper trail.
[00:50:25.147 --> 00:50:34.114]  And it says, if the TSX is equipped with a voter verifiable paper trail, the printer tape is located to the right of the touchscreen under transparent plastic.
[00:50:34.814 --> 00:50:35.575]  But they don't do that.
[00:50:36.377 --> 00:50:42.182]  You know, they give you some excuse like, oh, if we gave you a little piece of paper, that would hurt global warming or something.
[00:50:42.242 --> 00:50:47.067]  You know, they just trot this nonsense out as to why they can't have a paper trail.
[00:50:47.087 --> 00:50:50.890]  Even though you go to the gas station, you get a BPA covered receipt.
[00:50:51.251 --> 00:50:54.254]  You go to the ATM, you get a BPA covered receipt.
[00:50:54.414 --> 00:50:57.256]  I'm talking about biosphenol A. It's on the printer ink.
[00:50:57.797 --> 00:51:01.100]  That's so you get your estrogen levels correct.
[00:51:01.280 --> 00:51:01.500]  Right.
[00:51:02.441 --> 00:51:07.503]  But we can't do it with the voting machine because every four years if we did that, you know, global warming might happen.
[00:51:08.043 --> 00:51:09.524]  Well, you know, it kind of reminds me of this.
[00:51:09.564 --> 00:51:13.945]  This is my take on the voter rigging with the voting systems being fraudulent.
[00:51:14.605 --> 00:51:19.347]  You think of the TSA, or even you think about the DMV, okay?
[00:51:19.367 --> 00:51:21.908]  You think about anything run by the government, right?
[00:51:22.028 --> 00:51:23.548]  In conjunction sometimes with corporations.
[00:51:23.588 --> 00:51:28.490]  But the TSA and the naked body scanners that never work, has never caught a terrorist.
[00:51:28.630 --> 00:51:28.890]  Never!
[00:51:29.050 --> 00:51:30.351]  Not one time has it caught a terrorist.
[00:51:30.891 --> 00:51:35.652]  People get through with metal plates that could be weapons, could be guns, could be explosives all the time.
[00:51:36.072 --> 00:51:41.493]  You think about the DMV, how slow and terrible it is, and how silly and stupid it is, all run by the government.
[00:51:41.713 --> 00:51:41.893]  Yeah.
[00:51:42.133 --> 00:51:58.116]  Why would we take that same government that runs the TSA and completely screws it up, or the DMV where you have to wait in line for three hours and no one can do anything, and say, well why don't you also have control of our voting machines, and you'll be the oversight group on the corporations running all of this?
[00:51:58.476 --> 00:51:59.157]  Die bold.
[00:51:59.397 --> 00:52:01.899]  Well, why don't you take our healthcare, take the voting machines?
[00:52:02.199 --> 00:52:10.385]  It seems to me that we would want to restrict the government's grubby little weird fat fingers from everything possible that they're going to screw up one way or another.
[00:52:10.606 --> 00:52:17.331]  So why would we blindly sit down, and you're called a conspiracy theorist if you question this, by the way, why would you blindly sit down and say, well, gee, you know what?
[00:52:17.551 --> 00:52:20.854]  They should just have our ability to decide our leaders too.
[00:52:20.914 --> 00:52:23.676]  Just make sure that they have full control over the voting systems.
[00:52:23.976 --> 00:52:24.696]  Yeah, exactly.
[00:52:25.876 --> 00:52:30.217]  It's totally ridiculous, but you know, the Super Bowl starts in 30 minutes, so we better wrap this up, right, Anthony?
[00:52:30.357 --> 00:52:30.777]  Oh, absolutely.
[00:52:30.837 --> 00:52:32.277]  And don't worry, we're going to get to the Super Bowl.
[00:52:32.377 --> 00:52:35.338]  We're going to talk about the truth about the Super Bowl, and I've got a lot to say about that.
[00:52:35.538 --> 00:52:40.999]  Well, OK, so remember a couple years ago, they had this vaunted security in New York with the Super Bowl.
[00:52:41.039 --> 00:52:45.460]  Like, they had tight knit, they had metal detectors, they were checking people's bags, everything.
[00:52:45.480 --> 00:52:47.500]  People weren't even allowed to bring in bags unless it was clear.
[00:52:48.140 --> 00:52:52.321]  And then you have one guy, Matthew Mills, who walks in to a press conference.
[00:52:52.881 --> 00:52:59.825]  This walks in, gets through how many layers of security, nobody stops him, all this vaunted millions of dollars of security.
[00:53:00.065 --> 00:53:05.348]  One man gets through, and he was a journalist, and all he wanted to do was express his ideas.
[00:53:06.088 --> 00:53:08.329]  And if you guys have the video, let's cue it up.
[00:53:08.349 --> 00:53:09.030]  This is what he said.
[00:53:09.090 --> 00:53:09.870]  This is two years ago.
[00:53:10.751 --> 00:53:19.115]  No, I always imagined myself making great plays, but you never think about being a VP.
[00:53:19.215 --> 00:53:20.556]  Investigate 9-11.
[00:53:20.576 --> 00:53:22.277]  9-11 was perpetrated by people within our own government.
[00:53:25.385 --> 00:53:27.166]  Oh my God, a man with an idea!
[00:53:27.186 --> 00:53:29.186]  That's a real example of drops the mic.
[00:53:29.987 --> 00:53:30.627]  Exactly.
[00:53:31.107 --> 00:53:33.088]  And, you know, investigate 9-11.
[00:53:33.108 --> 00:53:35.088]  9-11 was perpetrated by our government.
[00:53:35.388 --> 00:53:35.668]  You know?
[00:53:36.069 --> 00:53:37.829]  Got through all that security to say that.
[00:53:37.969 --> 00:53:39.430]  All that security couldn't handle that.
[00:53:39.470 --> 00:53:40.410]  And now, what do we have?
[00:53:40.450 --> 00:53:43.231]  Now we have the DHS using F-15 warplanes.
[00:53:43.691 --> 00:53:44.331]  We have a report.
[00:53:44.611 --> 00:53:46.112]  If you're ready to go, let's run that report.
[00:53:46.152 --> 00:53:46.732]  Hold on a second.
[00:53:47.312 --> 00:53:49.113]  We do need to run the report if we have enough time.
[00:53:49.293 --> 00:53:56.297]  But it is important also that we remember that this whole show, this whole segment, this whole operation, is funded by Infowarslife.com.
[00:53:56.357 --> 00:54:00.059]  There's a new product, Anthroplex, which, look, let me just tell you, you need to try this.
[00:54:00.599 --> 00:54:03.621]  It works amazingly with all the other products, including Supermail Vitality.
[00:54:04.041 --> 00:54:09.024]  It has some ingredients that you need to read about on Infowarslife.com to get the full example of what it does.
[00:54:09.424 --> 00:54:15.989]  It has horny goat weed, also known as epimedium, it has the zinc orotate, and you can read about why you need that specifically.
[00:54:16.009 --> 00:54:21.273]  This is the once, twice daily actually, we upped it, it wasn't going to be once, now it's twice daily foundation for men.
[00:54:21.694 --> 00:54:26.157]  And this just gets you back to your baseline, and look, you will feel the difference when you take this.
[00:54:26.337 --> 00:54:34.203]  You can read about it on Infowarslife.com, AnthroPlex, the new product, you need to check it out, especially if you've taken Supermail Vitality, give this a shot as well.
[00:54:34.643 --> 00:54:37.506]  If I was to pick the five products that you had to have, I would say
[00:54:38.226 --> 00:54:39.788]  X2 and Silver.
[00:54:40.088 --> 00:54:41.669]  Those are my first two that I gotta have.
[00:54:42.090 --> 00:54:44.071]  And then Supermail Vitality, number three.
[00:54:44.111 --> 00:54:46.153]  Even though that's our biggest seller, it's third on my list.
[00:54:46.714 --> 00:54:48.215]  And Secret 12, which is amazing.
[00:54:48.255 --> 00:54:49.056]  And then Brain Force.
[00:54:49.676 --> 00:54:53.359]  But now I gotta add Anthroplex and Knockout as well.
[00:54:53.399 --> 00:55:01.907]  Because those, I mean, that's like seven that I think if you had those, you could use those to maneuver your life into an optimum, you know, an optimum fighting
[00:55:02.767 --> 00:55:04.428]  Uh, InfoWarrior Death Machine.
[00:55:04.508 --> 00:55:08.269]  Well, I'm definitely the ultimate test subject because I'm taking it all in the experimental phases.
[00:55:08.289 --> 00:55:10.570]  You know, I'm on a bunch right now that are experimental phases.
[00:55:10.730 --> 00:55:10.890]  Yeah.
[00:55:10.930 --> 00:55:12.530]  But I've been taking AnthroPlex for a long time.
[00:55:12.910 --> 00:55:16.891]  I have a protein shake every single morning where I put everything into it, right?
[00:55:17.412 --> 00:55:22.453]  But in the beginning when I was testing specific things, I didn't want to just dump it all in and say, like, I feel good because of a million things.
[00:55:22.633 --> 00:55:22.813]  Right.
[00:55:22.913 --> 00:55:23.794]  I was testing different ones.
[00:55:23.814 --> 00:55:24.794]  So I would actually phase it out.
[00:55:24.854 --> 00:55:29.355]  I would take nothing for two weeks and then I would try the product for about a week and see the actual effects.
[00:55:29.395 --> 00:55:31.496]  And then I would, you know, go off for two weeks and try another product.
[00:55:32.236 --> 00:55:34.977]  And my top are Survival Shield X2 and Ace of Niodine.
[00:55:35.017 --> 00:55:36.098]  I mean, that's just the flagship.
[00:55:36.118 --> 00:55:36.738]  That's the base.
[00:55:36.778 --> 00:55:38.219]  That's just the number one.
[00:55:38.559 --> 00:55:38.899]  Period.
[00:55:38.919 --> 00:55:40.300]  The first product to everybody in forward's life.
[00:55:40.640 --> 00:55:41.900]  Then you have Super Male Vitality.
[00:55:42.601 --> 00:55:43.961]  The Brain Force is amazing.
[00:55:44.261 --> 00:55:46.182]  But DNA Force is also kind of a hidden gem.
[00:55:46.242 --> 00:55:47.823]  I don't want to get off at all these.
[00:55:48.163 --> 00:55:51.765]  Trianthroplex mainly, although at enforcedlife.com there's so many good products.
[00:55:51.785 --> 00:55:52.906]  I actually am excited about it.
[00:55:53.286 --> 00:55:54.567]  You can tell we're excited about it.
[00:55:54.807 --> 00:55:56.909]  You can tell we're actually hopped up because we want to help you.
[00:55:57.089 --> 00:55:57.910]  BrainForce works.
[00:55:57.950 --> 00:55:59.471]  I've used it I don't know how many times.
[00:55:59.531 --> 00:56:01.132]  I felt foggy, down, whatever.
[00:56:01.192 --> 00:56:03.173]  I pulled an all-nighter and we did the Farrakhan interview.
[00:56:03.533 --> 00:56:04.354]  BrainForce got me through.
[00:56:04.374 --> 00:56:04.814]  I remember that.
[00:56:04.834 --> 00:56:06.015]  I took it at 10 p.m.
[00:56:06.035 --> 00:56:06.435]  that night.
[00:56:06.535 --> 00:56:08.437]  I was going hard to about 4 a.m.
[00:56:08.477 --> 00:56:15.942]  Just like I'm editing and looking at all the clips and finding stuff and coming up with new ideas and just it just turned it turns on your brain.
[00:56:16.102 --> 00:56:17.883]  You told me the next day you're like, man,
[00:56:18.423 --> 00:56:19.964]  That brain force really works.
[00:56:19.984 --> 00:56:20.564]  It does.
[00:56:20.684 --> 00:56:22.184]  And I don't take it every day.
[00:56:22.204 --> 00:56:27.586]  But the days I do take it, when I feel like I can't, I'm just not feeling it, boom, I'll take a brain force.
[00:56:27.766 --> 00:56:29.806]  I mean, I haven't drank, I don't like coffee, I hate the taste.
[00:56:30.126 --> 00:56:31.367]  I drink it about twice a year.
[00:56:31.687 --> 00:56:33.587]  Why would I even drink coffee when I can just use brain force?
[00:56:33.647 --> 00:56:34.568]  Seriously, there's no reason.
[00:56:34.808 --> 00:56:39.489]  It's a pill, it's better for you, it actually increases and enhances your brain health.
[00:56:39.969 --> 00:56:43.211]  Coffee is like, man, if I don't drink my coffee tomorrow, I'm gonna die.
[00:56:43.271 --> 00:56:43.991]  I hear people say that.
[00:56:44.011 --> 00:56:45.312]  It's like, why would you subject yourself?
[00:56:45.332 --> 00:56:46.253]  Because it's got electrolytes.
[00:56:46.313 --> 00:56:47.033]  It's got what plants need.
[00:56:47.053 --> 00:56:48.734]  It's got what plants crave.
[00:56:48.954 --> 00:56:49.175]  Alright.
[00:56:49.195 --> 00:56:50.776]  But anyway, look, we are going to get in.
[00:56:50.796 --> 00:56:51.936]  I don't know if we have time to get to that report.
[00:56:51.956 --> 00:56:53.117]  No, we don't have time to get to the report now.
[00:56:53.157 --> 00:56:54.318]  We are going to get to it next.
[00:56:54.518 --> 00:56:58.260]  And it is a report on the DHS to protect Super Bowl with F-15 warplanes.
[00:56:58.360 --> 00:57:00.021]  They've got F-15 airplanes now.
[00:57:00.061 --> 00:57:01.242]  Fighter jets in the air.
[00:57:01.302 --> 00:57:02.843]  Could they stop 9-11 truthers?
[00:57:03.003 --> 00:57:04.424]  Look, the Super Bowl is all that matters, Rob.
[00:57:04.444 --> 00:57:05.204]  I don't think they can stop 9-11 truthers.
[00:57:05.224 --> 00:57:06.265]  It's all that matters, okay?
[00:57:06.525 --> 00:57:07.546]  No, we're going to get into that.
[00:57:07.626 --> 00:57:08.486]  We've got some more news.
[00:57:08.546 --> 00:57:10.908]  We've got whether or not Jeb Bush is over with.
[00:57:10.948 --> 00:57:11.909]  We've got so much stuff.
[00:57:11.969 --> 00:57:13.790]  Barbara Bush says, I'm sick of Donald Trump.
[00:57:14.130 --> 00:57:16.612]  And again, the truth about the Super Bowl.
[00:57:17.132 --> 00:57:18.173]  So we'll be back.
[00:57:18.253 --> 00:57:20.035]  This is the Alex Jones Show, the Sunday edition.
[00:57:20.075 --> 00:57:22.776]  Remember, Alex is calling, coming up on the program.
[00:57:22.877 --> 00:57:26.459]  Alex is calling, giving his take on everything, including the debates last night.
[00:57:26.979 --> 00:57:27.520]  Stay tuned.
[00:57:27.700 --> 00:57:30.462]  You do not want to miss what is going on.
[00:57:58.462 --> 00:58:04.069]  Supermail Vitality is InfoWarsLife.com's number one selling product for a good reason.
[00:58:04.389 --> 00:58:04.870]  It works.
[00:58:05.130 --> 00:58:09.235]  Go to InfoWarsLife.com today and read the testimonials for yourself.
[00:58:09.415 --> 00:58:14.862]  There are thousands of them with an average voting score at an unprecedented 4.8.
[00:58:16.664 --> 00:58:28.459]  It is concentrated herbs and natural organic compounds known to energize the body's natural processes that are blocked by estrogen mimickers and other toxic elements in the food chain.
[00:58:28.619 --> 00:58:33.666]  Super Mel Vitality from InfoWarsLife.com has sold out multiple times in the last three months.
[00:58:33.806 --> 00:58:41.169]  To fix that problem, we have now produced the biggest and most concentrated high-quality batch of Super Mel Vitality in the product's history.
[00:58:41.389 --> 00:58:43.971]  Our new ultra-strength formula is even stronger.
[00:58:44.151 --> 00:58:48.473]  Check out the third-party reviews and informational videos at InfoWarsLife.com.
[00:58:48.693 --> 00:58:51.414]  Now it's time to get your body in balance and fight back.
[00:58:51.634 --> 00:58:57.657]  I'm Alex Jones for Super Mel Vitality and InfoWarsLife.com, and I salute you, our supporters!
[00:58:59.207 --> 00:59:02.168]  A clean, toxic-free body is the foundation of true health.
[00:59:02.408 --> 00:59:04.528]  Deep Cleanse by InfoWarsLife.com.
[00:59:04.748 --> 00:59:11.470]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[00:59:11.770 --> 00:59:16.952]  Using our proprietary multi-step extraction technology, Deep Cleanse is our most affordable all-in-one cleanser.
[00:59:17.092 --> 00:59:26.094]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[00:59:26.514 --> 00:59:35.121]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[00:59:35.382 --> 00:59:42.287]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary SpiteGerX herbal processing technique.
[00:59:42.467 --> 00:59:47.852]  We use only the highest quality organic herbs, backed by serious research, and we still bring it to you at the best price.
[00:59:47.972 --> 00:59:49.153]  You're listening to the Alex Jones Show!
[01:00:12.276 --> 01:00:18.304]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:18.925 --> 01:00:21.888]  It's Alex Jones and the GCN Radio Network.
[01:00:26.590 --> 01:00:27.170]  Welcome back.
[01:00:27.570 --> 01:00:29.371]  This is Anthony Gucciardi here with Rob Dew.
[01:00:29.631 --> 01:00:31.812]  It's the Alex Jones Show Sunday edition.
[01:00:32.612 --> 01:00:41.396]  And Alex, again, is coming up at the last segment of the show to give you his take on what's happening with the debates, what's happening with the election, where it's all going.
[01:00:41.456 --> 01:00:45.177]  We had Richard Reeves on the ground in New Hampshire giving us an update of what's happening.
[01:00:45.478 --> 01:00:54.101]  And now we're segueing a little bit into more news and also the almighty Super Bowl, which begins in 30 minutes, Rob.
[01:00:54.341 --> 01:00:54.701]  It does.
[01:00:54.781 --> 01:00:56.682]  And you know, we do have a Leanne McAdoo report.
[01:00:56.722 --> 01:01:02.064]  She went out on the street and talked to people in Austin of what they thought it was after the last Democratic debate.
[01:01:02.084 --> 01:01:03.705]  You know, they snuck it up on us.
[01:01:03.745 --> 01:01:07.166]  They said, all of a sudden, now we're going to have all these debates because people actually want to see debates.
[01:01:07.806 --> 01:01:12.448]  Because look at all the people watching the Republican debate, even though the last Democratic debate, I think 4.6 million watched.
[01:01:13.072 --> 01:01:14.013]  So not a lot of people care.
[01:01:14.073 --> 01:01:16.994]  I think the Democrats already have their mind made up who they're going to vote for.
[01:01:17.554 --> 01:01:19.255]  But Leanne McAdoo is out on the street.
[01:01:19.295 --> 01:01:20.216]  What's the title?
[01:01:20.256 --> 01:01:21.116]  Actually, that's a great idea.
[01:01:21.136 --> 01:01:22.077]  I had that one starred.
[01:01:22.477 --> 01:01:23.957]  Is Hillary Clinton feeling the burn?
[01:01:24.018 --> 01:01:24.698]  Leanne went out.
[01:01:24.758 --> 01:01:26.399]  It's very timely, actually, so we should play it.
[01:01:26.719 --> 01:01:33.722]  Leanne went out and did a man on the street, which are my favorite type of videos, and asked people about what's going on, if they're actually into Hillary.
[01:01:34.403 --> 01:01:37.244]  And it yielded some very interesting results.
[01:01:37.284 --> 01:01:39.225]  If we have that video queued up, let's go ahead and play it.
[01:01:39.245 --> 01:01:40.806]  She's playing Darth Vader.
[01:01:40.826 --> 01:01:42.527]  Hey, who do you guys think won the debate last night?
[01:01:43.351 --> 01:01:44.292]  We didn't see it, I'm sorry.
[01:01:44.512 --> 01:01:44.732]  No?
[01:01:45.372 --> 01:01:46.052]  Feeling the burn?
[01:01:46.412 --> 01:01:47.893]  Absolutely, I'm all for Bernie Sanders.
[01:01:47.913 --> 01:01:48.093]  Yes?
[01:01:48.433 --> 01:01:48.753]  All day.
[01:01:49.134 --> 01:01:50.174]  Republican or Democrat?
[01:01:50.234 --> 01:01:50.914]  It was Democrat.
[01:01:52.675 --> 01:01:53.916]  Not Hillary, that's for sure.
[01:01:54.156 --> 01:01:55.056]  I like Bernie a lot.
[01:01:55.697 --> 01:01:56.417]  You're feeling the burn?
[01:01:56.437 --> 01:01:59.358]  I'm not about to burn, but I mean, he's saying a lot of things.
[01:01:59.378 --> 01:02:01.839]  I just don't know that he can get anything done in our political system, you know?
[01:02:02.299 --> 01:02:07.662]  Unfortunately, based on this year's candidates, I'm feeling the desire to move to Canada.
[01:02:08.282 --> 01:02:10.143]  Hillary Clinton or Bernie Sanders?
[01:02:10.403 --> 01:02:12.824]  Who are you wanting to see in the White House?
[01:02:13.959 --> 01:02:14.760]  A Republican.
[01:02:15.740 --> 01:02:19.101]  Well, how strange do you think it is that he's almost tied with Clinton?
[01:02:19.181 --> 01:02:20.642]  She was like a shoe-in for president.
[01:02:20.662 --> 01:02:29.645]  Well, I don't think it's strange at all when you look at some of the behind-the-scenes campaign work that he's done and just the number of individual contributions that he was able to collect.
[01:02:29.705 --> 01:02:34.867]  I think more people are on board with Bernie than you might... than the national media wanted us to think, so...
[01:02:35.623 --> 01:02:38.906]  I just don't think they really understand what socialism means.
[01:02:40.127 --> 01:02:43.670]  So, I think they're going to be very surprised if he wins.
[01:02:44.350 --> 01:02:49.555]  Well, I think that democratic socialism is just, that's the political system that's going to survive in our world today.
[01:02:49.575 --> 01:02:54.839]  I mean, all the countries in Europe that are successful, Scandinavian countries, German countries, that's what they do.
[01:02:54.939 --> 01:02:58.282]  You know, you get somebody that takes care of you your entire life and you pay heavily for it.
[01:02:58.742 --> 01:03:02.745]  I used to go to school in Vermont and I'm definitely feeling the burn pretty hard, so.
[01:03:02.825 --> 01:03:04.227]  What do you see for the empire?
[01:03:05.225 --> 01:03:06.325]  I see success.
[01:03:06.685 --> 01:03:08.005]  So are you feeling the burn, or?
[01:03:08.826 --> 01:03:09.026]  No.
[01:03:09.326 --> 01:03:09.926]  Oh no, no, no.
[01:03:10.306 --> 01:03:11.126]  I'm on the other side.
[01:03:12.206 --> 01:03:14.127]  So why do you think Clinton hasn't been arrested yet?
