[00:00:03.110 --> 00:00:04.051]  We're live.
[01:42:58.584 --> 01:43:01.587]  second quarter growth trimmed to 1.1%.
[01:43:01.587 --> 01:43:05.111]  That's depression level, just in case you know.
[01:43:05.111 --> 01:43:08.915]  Because even fake numbers, I mean, probably 4% negative growth.
[01:43:10.842 --> 01:43:14.504]  According to Shadow Stats and John Williams, this is heavily cooked.
[01:43:14.504 --> 01:43:21.407]  We're going to also get into some of the other programs going on, some of the fake assassination attempts and other things.
[01:43:21.407 --> 01:43:22.948]  Do you prefer ma'am or sir?
[01:43:22.948 --> 01:43:30.832]  New DOJ video shows cops, and if you don't, they're going to sue you, how to treat transgender people.
[01:43:30.832 --> 01:43:34.634]  You can't profile anybody else, but you better ask a man if he's really a woman.
[01:43:34.634 --> 01:43:38.056]  I mean, this is how you bring down a society.
[01:43:38.056 --> 01:43:38.456]  But first,
[01:43:39.710 --> 01:43:41.551]  Hillary Clinton!
[01:43:41.551 --> 01:43:49.894]  I'm doing overdrive in the fourth hour with Joe Biggs and Anthony Gucciardi, and I'm sitting here, and they run in and they say, here's the transcript.
[01:43:49.894 --> 01:43:52.075]  Hillary Clinton just attacked you.
[01:43:52.075 --> 01:43:52.955]  So I read the transcript.
[01:43:52.955 --> 01:44:02.739]  Then I actually see the video they play a few minutes later, and it's much more than what was in the transcript, where she starts talking about my dark heart.
[01:44:02.739 --> 01:44:04.540]  Couldn't say black heart, because that'd be racist.
[01:44:06.028 --> 01:44:08.951]  Kids are getting in trouble for saying brownies.
[01:44:08.951 --> 01:44:09.771]  Oh, brownies.
[01:44:09.771 --> 01:44:10.752]  Oh, you're insulting me.
[01:44:10.752 --> 01:44:11.733]  Call the police.
[01:44:11.733 --> 01:44:12.874]  Police were called.
[01:44:12.874 --> 01:44:15.336]  This is the mental illness that's being pushed.
[01:44:15.336 --> 01:44:21.681]  But Hillary gets up there and she gets real emotional when she talks about me.
[01:44:21.681 --> 01:44:23.322]  And that's the thing about Hillary.
[01:44:23.322 --> 01:44:25.024]  She's constantly in a rage.
[01:44:25.024 --> 01:44:26.345]  She takes everything personal.
[01:44:26.345 --> 01:44:27.606]  She's basically schizoid.
[01:44:28.410 --> 01:44:33.773]  She has psychotic breaks constantly, and everyone must be persecuted.
[01:44:33.773 --> 01:44:39.876]  Dr. Drew, fired even though he had a hit show for five years, one week after he said she does look sick.
[01:44:39.876 --> 01:44:45.718]  Staffers that reportedly are maybe the leaker, shot in the back four times, two days after it happens.
[01:44:45.718 --> 01:44:48.400]  Beating Bill Clinton over the head with an ashtray.
[01:44:50.077 --> 01:44:54.781]  A lot of folks are going on the angle that paranoid Hillary smears Alex Jones during conspiracy-obsessed rant.
[01:44:54.781 --> 01:44:55.541]  And I agree.
[01:44:55.541 --> 01:45:03.928]  I mean, I work for Putin or have contact with the Russians like I have contact with Santa Claus.
[01:45:03.928 --> 01:45:06.610]  I mean, it's not going on.
[01:45:06.610 --> 01:45:12.675]  She talks about this horrible, evil nationalism rising in America that's pushed by Trump or pushed by Putin.
[01:45:14.628 --> 01:45:23.333]  Nationalism just means our Bill of Rights, our Constitution, due process, private property, low taxes, the Second Amendment, religious rights again, which are being trampled, lady.
[01:45:23.333 --> 01:45:25.534]  They always go, oh, the new thing is global government.
[01:45:25.534 --> 01:45:26.815]  It's so new and cool.
[01:45:26.815 --> 01:45:28.476]  Oh, new like cancer?
[01:45:28.476 --> 01:45:31.697]  Like, I've never had cancer, but it's new, so it must be, you've got cancer.
[01:45:31.697 --> 01:45:33.679]  Yay, it's something new in my body.
[01:45:33.679 --> 01:45:34.399]  It must be good.
[01:45:34.399 --> 01:45:35.660]  No, it's not good.
[01:45:36.764 --> 01:45:39.166]  Unelected foreign globalist groups running us.
[01:45:39.166 --> 01:45:41.668]  Nationalism isn't coming from Putin.
[01:45:41.668 --> 01:45:52.878]  It's coming from the breast of the average person worldwide, regardless of race, color, creed, or all human race, wanting basic self-determination and freedom.
[01:45:52.878 --> 01:45:54.719]  And they know that.
[01:45:54.719 --> 01:46:00.725]  But they've had the Politico, they've had the Economist, and all of them come out and say, globalist organs.
[01:46:01.744 --> 01:46:04.667]  Of disinformation, but orders to their own people.
[01:46:04.667 --> 01:46:09.212]  We are the liberal world government to counter the racist nation.
[01:46:09.212 --> 01:46:12.336]  And whatever your nation is, yeah, you're pretty much Brazilian or you're this or that.
[01:46:12.336 --> 01:46:19.424]  And you're like, outside groups are coming in to take you over and bringing immigrants in to be client groups they control, because they're controlled by the state.
[01:46:19.424 --> 01:46:20.185]  You can't blame them.
[01:46:20.185 --> 01:46:21.686]  They're basically prisoners, underclass.
[01:46:22.307 --> 01:46:28.510]  Permanent underclass, I'm not saying they're bad underclass, I'm saying they're being kept as an underclass, truly exploited as modern sharecroppers.
[01:46:28.510 --> 01:46:31.691]  That's what Mexicans are used for, other people being brought into the country.
[01:46:31.691 --> 01:46:49.500]  They are victims in many respects, but the point is, the globalists are the ones that architect it, and then use it, and then they bring these people in, they do all this, and Hillary says it's just horrible nationalism, where people kind of finally wake up and go, there's some foreign thing that's secret that's going to run all our trade, and England voted to get out of this thing?
[01:46:50.020 --> 01:46:52.582]  But can't get out, but never voted to get in?
[01:46:52.582 --> 01:46:56.424]  I mean, common sense is happening.
[01:46:56.424 --> 01:47:06.330]  They don't want you to look at the man behind the curtain, but Toto, Matt Drudge, and you, and me, and all of us, pulled the curtain back.
[01:47:06.330 --> 01:47:06.850]  We did it.
[01:47:06.850 --> 01:47:07.871]  We're hurting them.
[01:47:07.871 --> 01:47:09.312]  But it shouldn't be hard.
[01:47:09.312 --> 01:47:11.493]  What they're doing is outrageous!
[01:47:11.493 --> 01:47:18.778]  All we have to do is when they tell us these aren't the droids you're looking for, and they're the droids we're looking for, in the back of the speeder, no, those are the droids we're looking for!
[01:47:19.810 --> 01:47:23.373]  I mean, they play this game of, well, there is a world government, but it's different from what you said.
[01:47:23.373 --> 01:47:30.198]  I mean, the games, the games, the games.
[01:47:30.198 --> 01:47:38.224]  So let's go ahead and go to this clip of Hillary, and she's talking about my dark heart.
[01:47:38.224 --> 01:47:39.425]  You mean my heart of courage?
[01:47:39.425 --> 01:47:47.832]  I mean, I'm not claiming I'm the greatest guy around, but I have serious guilt issues when I do things that most people say, why are you guilty about that?
[01:47:49.150 --> 01:47:52.742]  I feel guilty when I'm forced to defeat an enemy.
[01:47:52.742 --> 01:47:55.411]  Because I don't like to dominate people.
[01:47:56.701 --> 01:48:00.702]  Hillary is the monster who doesn't give tips, hates everybody, treats everybody like crap.
[01:48:00.702 --> 01:48:07.343]  I've talked to Secret Service, I've talked to State Department, Blackwater people, I've talked to them all, and they say Hillary is crazy!
[01:48:07.343 --> 01:48:09.064]  She blows up hours a day!
[01:48:09.064 --> 01:48:11.444]  She's a psycho on a power trip!
[01:48:11.444 --> 01:48:12.765]  She shouldn't have power!
[01:48:12.765 --> 01:48:14.265]  She's dangerous!
[01:48:14.265 --> 01:48:21.767]  She's falling apart physically, has all these crimes coming out, and still thinks she'll survive as president!
[01:48:21.767 --> 01:48:22.607]  Let's go to the clip, here it is.
[01:48:23.353 --> 01:48:34.257]  What happens when you listen to the radio host Alex Jones, who claims that 9-11 and the Oklahoma City bombings were inside jobs?
[01:48:34.257 --> 01:48:45.102]  He even said, and this really just is so disgusting, he even said the victims of the Sandy Hook massacre were child actors.
[01:48:45.999 --> 01:48:48.801]  And no one was actually killed there.
[01:48:48.801 --> 01:48:59.730]  I don't know what happens in somebody's mind or how dark their heart must be to say things like that.
[01:48:59.730 --> 01:49:02.413]  But Trump doesn't challenge these lies.
[01:49:02.413 --> 01:49:07.457]  He actually went on Jones' show and said, your reputation is amazing.
[01:49:07.457 --> 01:49:08.738]  I will not let you down.
[01:49:10.484 --> 01:49:14.066]  It is from the man who wants to be President of the United States.
[01:49:14.066 --> 01:49:15.768]  Alright, that's enough.
[01:49:15.768 --> 01:49:19.770]  It's amazing for taking you on, lady, and having courage like Trump has.
[01:49:19.770 --> 01:49:20.491]  He gets it.
[01:49:20.491 --> 01:49:22.192]  He's all in.
[01:49:22.192 --> 01:49:23.473]  He's standing up against globalism.
[01:49:23.473 --> 01:49:25.274]  He believes we're smart.
[01:49:25.274 --> 01:49:31.218]  He believes he can have a complex message and that we'll listen to it and understand it and decide to have a referendum against you.
[01:49:31.218 --> 01:49:33.179]  He's making his move.
[01:49:33.179 --> 01:49:34.200]  Now, do I totally trust him?
[01:49:34.200 --> 01:49:36.721]  I don't even totally trust myself at the end of the day.
[01:49:36.721 --> 01:49:37.982]  But I know who you are.
[01:49:37.982 --> 01:49:38.703]  I know you're bad.
[01:49:39.534 --> 01:49:45.562]  We're going to put lots of clips together of you going, imagine the dark heart that kills 200,000 Christians.
[01:49:45.562 --> 01:49:53.033]  They admit that you're behind in Syria and tens of thousands and tens of thousands more just because they're black in Libya.
[01:49:54.261 --> 01:50:00.262]  Muammar Gaddafi loved black Africans, because that's their country, that's their continent, that's their place.
[01:50:00.262 --> 01:50:02.783]  That's where they come from, as all humans do.
[01:50:02.783 --> 01:50:04.763]  And he died.
[01:50:04.763 --> 01:50:16.425]  And you made a big joke about it, because you said, imagine the dark heart, that after you have a failed state, killed 50 plus thousand people at the time she made that statement, in Libya alone, and then she makes a big joke about it.
[01:50:16.425 --> 01:50:17.905]  A guy you set up!
[01:50:17.905 --> 01:50:19.205]  Let's play the clip.
[01:50:19.205 --> 01:50:21.746]  We came, we saw, he died.
[01:50:24.104 --> 01:50:27.627]  We came, we saw, he died.
[01:50:27.627 --> 01:50:29.549]  Caesar, I came, I saw, I conquered.
[01:50:29.549 --> 01:50:37.236]  You came, you saw, and killed people!
[01:50:37.236 --> 01:50:39.818]  Hillary, I bet has nightmares at night.
[01:50:39.818 --> 01:50:41.620]  I would too.
[01:50:41.620 --> 01:50:43.562]  You see, I'm not scared of the worst devils.
[01:50:45.148 --> 01:50:48.193]  Because I've been to the mountaintop and I've seen beyond it.
[01:50:48.193 --> 01:50:50.076]  And I know what's waiting for me.
[01:50:50.076 --> 01:50:55.584]  Because I energetically resonate with life and justice and everything that's good.
[01:50:55.584 --> 01:50:58.589]  And I have transcended you, Hillary.
[01:50:58.589 --> 01:51:00.151]  I'll live forever and you'll burn in hell.
[01:51:01.334 --> 01:51:02.734]  You know about RVs.
[01:51:02.734 --> 01:51:04.195]  You've heard about bunkers.
[01:51:04.195 --> 01:51:06.936]  But surviving is not recreation.
[01:51:06.936 --> 01:51:09.697]  And man wasn't made to live underground.
[01:51:09.697 --> 01:51:11.837]  Introducing Survivalist Camps.
[01:51:11.837 --> 01:51:20.540]  The ultimate fully functional off-the-grid survival bug-out house that's mobile, well-equipped, and custom-built to outlast any other RV or trailer.
[01:51:20.540 --> 01:51:23.521]  Go to SurvivalistCamps.com to learn more.
[01:51:23.521 --> 01:51:25.862]  That's SurvivalistCamps.com.
[01:51:25.862 --> 01:51:28.442]  Providing your basic needs to survive.
[01:51:28.442 --> 01:51:29.763]  SurvivalistCamps.com
[01:51:31.914 --> 01:51:33.515]  What's it going to take?
[01:51:33.515 --> 01:51:34.997]  Another news story?
[01:51:34.997 --> 01:51:37.559]  You've heard about Infidel Body Armor for years.
[01:51:37.559 --> 01:51:39.721]  You know you should have a set.
[01:51:39.721 --> 01:51:41.062]  So should your wife.
[01:51:41.062 --> 01:51:42.583]  Things aren't getting better.
[01:51:42.583 --> 01:51:43.944]  They're getting worse.
[01:51:43.944 --> 01:51:46.566]  Thousands already wear Infidel Body Armor.
[01:51:46.566 --> 01:51:47.947]  Now get yours.
[01:51:47.947 --> 01:51:51.931]  Go to InfidelBodyArmor.com and check out today's specials.
[01:51:51.931 --> 01:51:55.694]  We make armor easy to understand and easy to purchase.
[01:51:55.694 --> 01:51:59.817]  InfidelBodyArmor.com just won't quit.
[01:52:00.718 --> 01:52:03.320]  Hunters, anglers, campers, and survivalists.
[01:52:03.320 --> 01:52:04.420]  Get back to nature.
[01:52:04.420 --> 01:52:11.605]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[01:52:11.605 --> 01:52:14.987]  Slingbow products are compact and models start from just $17.98.
[01:52:14.987 --> 01:52:18.449]  They're perfect for your bug out bag or storing in your vehicle.
[01:52:18.449 --> 01:52:22.591]  Give yourself and your loved ones the excitement and tradition of slingbow.
[01:52:22.591 --> 01:52:27.114]  A new frontier in archery and truly modern twist on this primitive survival tool.
[01:52:27.114 --> 01:52:29.736]  Feel the thrill only at slingbow.com.
[01:52:30.256 --> 01:52:32.216]  Do you ever feel like you're being watched?
[01:52:32.216 --> 01:52:35.497]  Like someone or some company is tracking your every move online?
[01:52:35.497 --> 01:52:36.317]  I know I do.
[01:52:36.317 --> 01:52:40.999]  That's why I trust Private Internet Access VPN to keep me safe when I'm online.
[01:52:40.999 --> 01:52:44.519]  I use it to encrypt my traffic and use an anonymous IP address.
[01:52:44.519 --> 01:52:50.741]  Private Internet Access keeps your internet traffic safe from unwanted eyes so you can finally feel safe.
[01:52:50.741 --> 01:52:53.702]  $40 a year for peace of mind is a no-brainer.
[01:52:53.702 --> 01:52:56.682]  Sign up today at privateinternetaccess.com.
[01:52:56.682 --> 01:52:59.223]  Once again, that's privateinternetaccess.com.
[01:53:00.243 --> 01:53:05.067]  Will the government protect your family from Iran and North Korea's newest weapon, EMP?
[01:53:05.067 --> 01:53:06.929]  We buy guns to protect ourselves.
[01:53:06.929 --> 01:53:09.230]  Home, health, and car insurance for accidents.
[01:53:09.230 --> 01:53:10.912]  Maybe you also have food storage.
[01:53:10.912 --> 01:53:14.955]  But how would you keep your refrigerator running in a long-term EMP blackout?
[01:53:14.955 --> 01:53:23.262]  Using tested military designs, the Solark EMP-hardened solar generator protects and powers your critical appliances for years.
[01:53:23.462 --> 01:53:26.987]  Without burying items underground or wrapping them in aluminum foil.
[01:53:26.987 --> 01:53:32.414]  Unlike other preps, SOLARC is used every day to help offset your electric bill automatically.
[01:53:32.414 --> 01:53:37.361]  Visit PortableSolarLLC.com to learn how easily expandable the system is.
[01:53:37.361 --> 01:53:40.565]  SOLARC is the most affordable and powerful solution on the market.
[01:53:40.765 --> 01:53:45.647]  The whole system even fits in the back of a pickup or SUV and can install in less than an hour.
[01:53:45.647 --> 01:53:51.449]  See for yourself why Solark beats other off-grid systems at PortableSolarLLC.com.
[01:53:51.449 --> 01:53:52.849]  Don't wait for the government.
[01:53:52.849 --> 01:53:58.711]  Go to PortableSolarLLC.com to learn why Solark is energy insurance for your family.
[01:54:17.625 --> 01:54:26.573]  Paul Watson knocks it completely out of the park in this special report dealing with Hillary Clinton's bizarre, alt-conservative speech.
[01:54:26.573 --> 01:54:33.899]  What she means is real patriots, Americans that are fighting globalist takeover and treason.
[01:54:33.899 --> 01:54:37.442]  Here is Paul Watson's devastating report from InfoWars.com.
[01:54:40.203 --> 01:54:46.747]  Hillary Clinton interrupted her coughing fits, seizures, and three-day naps to attack the alt-right.
[01:54:46.747 --> 01:54:51.130]  Clinton savaged Trump for weaving dark conspiracy theories.
[01:54:51.130 --> 01:54:56.733]  Oh, you mean dark conspiracy theories like a YouTube video being responsible for Benghazi?
[01:54:56.733 --> 01:54:59.415]  What difference at this point does it make?
[01:54:59.415 --> 01:55:09.141]  She then proceeded to weave her own gigantic dark conspiracy theory, namely that Vladimir Putin controls Infowars, Breitbart, and the entire alt-right.
[01:55:09.401 --> 01:55:18.526]  And the grand godfather of this global brand of extreme nationalism is Russian President Vladimir Putin!
[01:55:22.216 --> 01:55:26.597]  That's funny because I don't recall receiving my paycheck in the mail from the Kremlin.
[01:55:26.597 --> 01:55:30.999]  It's also what happens when you listen to the radio host Alex Jones.
[01:55:30.999 --> 01:55:44.063]  Right, so Trump is the conspiracy theorist for listening to Alex Jones, yet you just asserted that a former KGB officer under the communist government of the Soviet Union is now the leader of conservatives in America.
[01:55:44.063 --> 01:55:44.984]  What does that mean?
[01:55:44.984 --> 01:55:49.265]  Of course, Hillary failed to identify the real leader of the alt-right.
[01:55:50.985 --> 01:55:58.010]  Oh yeah, and according to another one of Hillary's dark conspiracy theories, Trump is responsible for bullying in schools.
[01:55:58.010 --> 01:55:59.291]  The Trump effect.
[01:55:59.291 --> 01:56:02.313]  Bullying and harassment are on the rise in our schools.
[01:56:02.313 --> 01:56:09.578]  Right, because it's not like Trump supporters have been viciously attacked and harassed by leftists for the last six months solid.
[01:56:09.578 --> 01:56:11.699]  But wait, it gets even funnier.
[01:56:11.699 --> 01:56:15.922]  Hillary began reading out headlines written by Milo Yiannopoulos.
[01:56:18.964 --> 01:56:21.992]  Birth control makes women unattractive and crazy.
[01:56:21.992 --> 01:56:23.136]  Nobody wants to f*** you.
[01:56:23.136 --> 01:56:26.505]  Would you rather your child had feminism or cancer?
[01:56:30.145 --> 01:56:36.970]  He is taking hate groups mainstream and helping a radical fringe take over.
[01:56:36.970 --> 01:56:49.840]  Oh, you mean like you and Obama have been doing for the last two years by mainstreaming Black Lives Matter, a group that has inspired cop killers and whose ideological inspiration is on the FBI's most wanted terrorist list.
[01:56:49.940 --> 01:57:03.045]  These are racist ideas, race-baiting ideas, anti-Muslim, anti-immigrant, anti-women, all key tenants making up the emerging racist ideology known as the alt-right.
[01:57:03.045 --> 01:57:16.690]  So posting dank memes makes you an evil racist, but openly praising and describing as your mentor a man who founded a KKK chapter, called black people mongrels, and campaigned against the Civil Rights Act?
[01:57:16.690 --> 01:57:18.731]  My friend and mentor, Robert Seabird,
[01:57:18.971 --> 01:57:19.952]  That's just fine.
[01:57:19.952 --> 01:57:23.474]  Hillary also said that the alt-right is anti-women.
[01:57:23.474 --> 01:57:31.258]  This from the so-called feminist who takes hundreds of millions of dollars from a country that treats women little better than cattle.
[01:57:31.258 --> 01:57:40.864]  Nigel Farage, who stoked anti-immigrant sentiments to win the referendum, to have Britain leave the European Union, campaigned with Donald Trump in Mississippi.
[01:57:40.964 --> 01:57:43.525]  Yeah, the key word there, Hillary, is win.
[01:57:43.525 --> 01:57:48.067]  He won because the tactic of constantly calling him a racist failed.
[01:57:48.067 --> 01:57:51.288]  Just like your speech.
[01:57:51.288 --> 01:58:02.292]  But seriously, if the alt-right are trolls, who inside Hillary's campaign thought it was a bright idea to do the one thing you're not supposed to do with trolls?
[01:58:02.292 --> 01:58:03.693]  Witches feed the trolls.
[01:58:03.693 --> 01:58:07.134]  The alt-right only succeeds if you respond.
[01:58:07.134 --> 01:58:09.335]  You just walked straight into a trap.
[01:58:10.174 --> 01:58:11.154]  It's a trap!
[01:58:11.154 --> 01:58:17.897]  The people running your campaign are complete f***ing idiots who don't understand how the internet works.
[01:58:17.897 --> 01:58:21.758]  This has backfired more than any of us could ever dream of.
[01:58:21.758 --> 01:58:33.602]  Hundreds of thousands of new people are now coming to our websites, where we'll continue to educate them about your failing health, rampant corruption, and sneering, arrogant elitism.
[01:58:33.602 --> 01:58:34.602]  Thanks, Hillary.
[01:58:34.602 --> 01:58:35.243]  Racist.
[01:58:35.243 --> 01:58:38.964]  You have done well, Lord Vader.
[01:58:39.384 --> 01:58:43.065]  Trolls fire at will politically.
[01:58:43.065 --> 01:58:51.086]  The Diaper Queen is falling, and with her, the giant sack of potatoes.
[01:58:51.086 --> 01:58:55.067]  Secret 12, InfoWars Life's Vitamin B12 formulation.
[01:58:55.067 --> 01:59:01.269]  Most forms of Vitamin B12 are highly processed and synthetic, and cannot be properly absorbed by the body.
[01:59:01.269 --> 01:59:08.350]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[01:59:08.650 --> 01:59:17.779]  Infowarslife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive, perfected process.
[01:59:17.779 --> 01:59:23.945]  Secret 12 is a binary of nutrimedical-grade, bioavailable, coenzyme forms of B12.
[01:59:23.945 --> 01:59:27.068]  Methylcobalamin, the same kind used in B12 injections and
[01:59:27.328 --> 01:59:28.149]  We're good to go.
[01:59:53.431 --> 02:00:05.639]  You're listening to The Alex Jones Show.
[02:00:05.639 --> 02:00:11.042]  Who came along for the ride?
[02:00:11.042 --> 02:00:11.462]  Yeah!
[02:00:11.462 --> 02:00:12.743]  Hey!
[02:00:12.743 --> 02:00:15.404]  You can't come inside.
[02:00:15.404 --> 02:00:19.547]  If you are receiving this transmission, you are the resistance.
[02:00:33.323 --> 02:00:34.144]  Hollywood!
[02:00:34.144 --> 02:00:37.025]  Hollywood!
[02:00:37.025 --> 02:00:37.846]  I haven't seen this yet.
[02:00:37.846 --> 02:00:41.989]  We're going to play it right now in the Marmorainos coming up.
[02:00:41.989 --> 02:00:45.011]  The Climate Depot with a bunch of big geopolitical developments we need to get into.
[02:00:45.011 --> 02:00:49.954]  We're not gonzo journalism.
[02:00:49.954 --> 02:00:53.816]  I don't set out to make the story about myself.
[02:00:53.816 --> 02:01:02.342]  But when InfoWars and DrudgeReport.com and Breitbart and WorldNetDaily and Daily Caller and you
[02:01:04.355 --> 02:01:10.761]  You are leading the way globally and nationalism is rising.
[02:01:10.761 --> 02:01:16.547]  Hey, we shouldn't have the foreign EU run our country when we never voted to be part of it.
[02:01:16.547 --> 02:01:19.330]  How the hell does that happen?
[02:01:19.330 --> 02:01:20.571]  You're racist.
[02:01:20.571 --> 02:01:21.552]  It doesn't work.
[02:01:21.552 --> 02:01:27.618]  The West has been the most untribal groups after we stopped killing each other 600 years ago.
[02:01:29.249 --> 02:01:30.469]  Feudal wars that went on forever.
[02:01:30.469 --> 02:01:34.290]  I mean, wars continued, but they cut back a little bit.
[02:01:34.290 --> 02:01:38.631]  It's been basically the most untribal groups out there because of Christianity.
[02:01:38.631 --> 02:01:44.953]  Christianity has been what has really knocked tribalism in the head so that we can actually try to build a global society.
[02:01:44.953 --> 02:01:47.653]  And it's innovated.
[02:01:47.653 --> 02:01:51.074]  That's why it's under attack, because the globalists see it as a competing system.
[02:01:51.074 --> 02:01:52.054]  They ought to leave it alone.
[02:01:52.054 --> 02:01:53.234]  It creates incredible prosperity.
[02:01:53.234 --> 02:01:55.675]  But they're threatened by prosperity that they don't control.
[02:01:56.977 --> 02:02:02.463]  And even really smart atheists like Stefan Molyneux, I want to get him back on next week, admit.
[02:02:02.463 --> 02:02:04.846]  They go, no, I get it.
[02:02:04.846 --> 02:02:18.101]  Christianity as an operating system, the Christianity of Jesus, the Reformer, God, is a great operating system compared to atheism, globalism, statism, Islam, all these other groups.
[02:02:19.343 --> 02:02:21.143]  It does create good societies.
[02:02:21.143 --> 02:02:24.484]  There's been some bad Christians and people that twist it and do bad things.
[02:02:24.484 --> 02:02:30.706]  But overall, the globalists don't like Christianity because it doesn't fit into their system.
[02:02:30.706 --> 02:02:34.407]  So when we start the next segment, I haven't seen it yet.
[02:02:34.407 --> 02:02:38.608]  We're going to roll this piece that was put together by Josh today.
[02:02:38.608 --> 02:02:43.909]  I just walked in at like 10 this morning and I said, Hillary's saying I have a dark heart.
[02:02:43.909 --> 02:02:45.570]  She says I'm this evil, horrible person.
[02:02:47.699 --> 02:02:53.842]  She's the one always bragging about killing people and threatening Obama that he could end up like, you know, RFK in 2008.
[02:02:53.842 --> 02:02:57.103]  She's made all these other arrogant statements.
[02:02:57.103 --> 02:02:58.744]  Throw something together to illustrate that.
[02:02:58.744 --> 02:03:02.706]  So it just came into the computer, and he just sent it over to the control room.
[02:03:02.706 --> 02:03:08.628]  We're going to premiere that when we come back, and then go to Mark Moreno at about 40 after, and then we're going to take your phone calls.
[02:03:08.628 --> 02:03:10.089]  If you want to start holding now, you're welcome.
[02:03:11.425 --> 02:03:11.866]  You know what?
[02:03:11.866 --> 02:03:15.274]  I'll just give the number out in like 24 hours or so so you're not holding too long.
[02:03:15.274 --> 02:03:17.920]  And then we'll take some phone calls a little bit into the next hour.
[02:03:17.920 --> 02:03:19.804]  And then David Knight.
[02:03:20.751 --> 02:03:29.718]  And Mark Haller hosting the fourth hour of the worldwide transmission and then I will return this Sunday 4 to 6 p.m.
[02:03:29.718 --> 02:03:32.580]  for the Sunday live original edition.
[02:03:32.580 --> 02:03:35.762]  So that's all coming up today.
[02:03:35.762 --> 02:03:36.983]  We're also getting into Russia.
[02:03:36.983 --> 02:03:37.303]  U.S.
[02:03:37.303 --> 02:03:40.746]  must separate Syrian rebels terrorists before condemning Assad.
[02:03:40.746 --> 02:03:42.407]  Russia keeps saying.
[02:03:42.407 --> 02:03:43.888]  And our Pentagon has come out.
[02:03:43.888 --> 02:03:44.609]  It's been proven.
[02:03:46.769 --> 02:03:53.234]  I remember talking to Colonel Schaffer and it was classified and he couldn't tell me, but I'd already talked to other people and they said that 90 plus percent was in the congressional briefing.
[02:03:53.234 --> 02:03:54.975]  I'd interviewed a congressman.
[02:03:54.975 --> 02:03:58.498]  I interviewed Jones, actually, years ago.
[02:03:58.498 --> 02:04:00.759]  Walter Jones.
[02:04:00.759 --> 02:04:11.327]  And he'd said, well, we were given briefings, I can't get into it, but the vast majority are jihadist Wahhabis out of Saudi Arabia, or Saudi Arabian funded out of, you know, the different stands.
[02:04:11.327 --> 02:04:13.969]  So I asked Colonel Schaffer, I go, I heard there was a briefing
[02:04:15.563 --> 02:04:25.428]  A few days ago, this is years ago, but the time a few days ago, where 90 plus percent are Wahhabist Jihadi Sunnis.
[02:04:25.428 --> 02:04:27.329]  And he starts laughing, he goes, well it's way more than that.
[02:04:27.329 --> 02:04:28.649]  And I said, well what is it?
[02:04:28.649 --> 02:04:29.730]  And I went, is it 91?
[02:04:29.730 --> 02:04:29.930]  No.
[02:04:29.930 --> 02:04:30.170]  Is it 92?
[02:04:30.170 --> 02:04:30.590]  Is it 93?
[02:04:30.590 --> 02:04:33.152]  And he just said, well... And I said, 98?
[02:04:33.152 --> 02:04:34.772]  And he goes, well just stop right there.
[02:04:34.772 --> 02:04:35.433]  He wouldn't even say.
[02:04:35.433 --> 02:04:38.854]  Because he was actually, it turned out, in those briefings with Congress, closed door briefings.
[02:04:38.854 --> 02:04:39.795]  98% are Al Qaeda.
[02:04:43.362 --> 02:04:50.107]  And so that was a big problem for Obama, so they spun it in Hillary that, oh, there's a new group, ISIS, you know, that's who popped up.
[02:04:50.107 --> 02:04:51.268]  No, it's Al-Qaeda.
[02:04:51.268 --> 02:04:52.229]  They brought them there.
[02:04:52.229 --> 02:04:53.310]  They did it.
[02:04:53.310 --> 02:04:56.352]  And Russia's saying, look, stop saying get rid of Assad.
[02:04:56.352 --> 02:04:59.515]  We'll get, Assad will step down as soon as you pull Al-Qaeda back.
[02:05:01.089 --> 02:05:06.173]  Bill Clinton rape accuser Juanita Broderick has said that she now fears for her life.
[02:05:06.173 --> 02:05:09.155]  But what does Juanita Broderick have to be concerned about?
[02:05:09.155 --> 02:05:11.917]  It's not like there's a body count behind the Clintons.
[02:05:11.917 --> 02:05:14.939]  No one has ever turned up dead after dealing with the Clintons.
[02:05:14.939 --> 02:05:17.161]  Paula Grover, Jerry Parks, Barry Seal.
[02:05:17.541 --> 02:05:23.284]  Never ever has anyone died after calling out the Clintons for scandalous behavior, James McDougal.
[02:05:23.284 --> 02:05:29.907]  There haven't been women in the past turn up dead who were accusing Bill Clinton of sexual misconduct, Mary Mahoney.
[02:05:29.907 --> 02:05:33.308]  It's just a coincidence all the suicides that have followed the Clintons.
[02:05:33.308 --> 02:05:40.631]  Vince Foster, Ed Willey, James Bunch, James Winston, Kathy Ferguson, Gandhi Baugh, Suzanne Coleman, Danny Caspillaro.
[02:05:40.631 --> 02:05:46.074]  There haven't been any strange deaths that can be tied to the Clintons that have happened lately.
[02:05:46.334 --> 02:05:47.735]  Seth Rich, John Ash.
[02:05:47.735 --> 02:05:57.221]  So, since there's no evidence that the Clintons might have a hit team out to silence people who are a threat to their political empire, I think Juanita Broderick's fears are unfounded.
[02:05:57.221 --> 02:05:57.902]  NOT!
