[00:00:19.713 --> 00:00:21.656]  Welcome to the Info Wars Nightly News.
[00:53:08.474 --> 00:53:22.741]  And you know, he's like a Mitt Romney, John McCain, as far as I'm concerned, just there to be a placeholder, to do nothing, to allow Hillary Clinton, or in the last two elections, Barack Obama, just allow him to march right in.
[00:53:23.646 --> 00:53:29.714]  Well, Rob, the New World Order has as many backup plans as there are letters in the alphabet.
[00:53:29.755 --> 00:53:32.659]  They've got at least 26 backup plans.
[00:53:32.999 --> 00:53:38.907]  Marco Rubio's probably plan B or plan C already, because we know Jeb Bush was, at least on the Republican side, their plan A.
[00:53:39.508 --> 00:53:42.832]  Marco Rubio's Plan B or C. That may or may not work.
[00:53:43.153 --> 00:53:46.597]  But man, let me tell you, the GOP still has a delegate strategy in the works.
[00:53:47.017 --> 00:53:49.521]  And let me kind of segue into the Rand Paul dropping out.
[00:53:49.601 --> 00:53:50.041]  Sure, go ahead.
[00:53:50.061 --> 00:53:52.384]  Let you know why this is critical.
[00:53:52.725 --> 00:53:54.086]  I think it's a key mistake.
[00:53:54.727 --> 00:53:57.969]  That Rand Paul has dropped out this pronto in the race.
[00:53:58.989 --> 00:54:02.271]  First of all, there's a big debate coming up tomorrow night.
[00:54:02.712 --> 00:54:12.837]  He would have had probably the largest platform to hit the barbed wire on issues, to put news out there, to let people know what's going on out there against the New World Order.
[00:54:13.218 --> 00:54:14.739]  He could have been on there tomorrow night.
[00:54:15.279 --> 00:54:17.180]  He blew that chance.
[00:54:17.220 --> 00:54:18.821]  He's not going to be on the stage tomorrow night.
[00:54:19.481 --> 00:54:22.163]  And even bigger, in my book,
[00:54:23.050 --> 00:54:45.500]  Is that potentially with Rand Paul dropping out, is that percentage that Rand Paul is getting, those people are hot to go to precinct primaries, precinct conventions, precinct caucuses, and potentially him dropping out really impacts the level of patriots that end up going to Cleveland in July.
[00:54:46.972 --> 00:54:56.123]  And we need to get the word out that everybody that's liberty and freedom-minded, constitutional-minded, just because Rand Paul has stepped out of the race, do not back out by any means.
[00:54:56.604 --> 00:55:02.591]  Make sure and go out and vote, make sure and be in your caucuses, be in your precinct conventions, and get yourself to Cleveland!
[00:55:03.072 --> 00:55:17.928]  Because if not, what the GOP is counting on is they're counting on the old guard establishment, GOP party hacks to show up at their conventions and caucuses and end up filling up Cleveland and then they'll put in whoever they want.
[00:55:17.968 --> 00:55:22.292]  They'll put in Mitt Romney or whoever, Marco Rubio, they'll trot in Jeb Bush.
[00:55:22.873 --> 00:55:43.016]  And so Rand Paul stepping out right now, I tell you, it's really frustrating because I don't think that Rand Paul gave Alex Jones a five-minute phone call in this decision-making process, and that's irritating because we, the InfoWarriors, Alex Jones, all the whole audience out there and everybody... Been very supportive of the Pauls, very supportive of what they've been doing.
[00:55:43.797 --> 00:55:44.017]  Right.
[00:55:44.077 --> 00:55:50.701]  In 2008, Ron Paul could win a House district in, you know, around Victoria, Texas on his own.
[00:55:51.021 --> 00:56:00.527]  But the 2008 campaign, Alex Jones, the Infowarriors, all the audiences out there listening to the broadcast today, it's you guys that we made it all together.
[00:56:00.567 --> 00:56:02.128]  We made the Ron Paul phenomenon.
[00:56:04.229 --> 00:56:11.755]  Even Hillary Clinton admitted she'd never seen so many vigorous support for any candidate ever than she saw for Ron Paul.
[00:56:11.815 --> 00:56:13.836]  She admitted that in a congressional hearing.
[00:56:14.377 --> 00:56:14.857]  That's right.
[00:56:14.977 --> 00:56:24.885]  And that enthusiasm, that diligence of the volunteerism, the working that they're willing to do, the phone calls they're willing to make, the doors they're willing to knock on,
[00:56:25.305 --> 00:56:25.986]  We're good to go.
[00:56:52.122 --> 00:56:58.045]  The RNC, the Republican National Convention down in Florida in 2012, Iowa was one of those states.
[00:56:58.125 --> 00:57:06.129]  It was because those people that went to those caucuses the night of the Iowa caucus back in 2012 followed through with the convention process.
[00:57:06.149 --> 00:57:19.115]  They went to their county convention, senatorial district, state convention and they followed up through and they made it as a majority up to the RNC in 2012 and they were prepared to deliver a majority of their votes
[00:57:19.915 --> 00:57:21.416]  At the RNC for Ron Paul.
[00:57:21.657 --> 00:57:25.020]  And Paul beats five other people that are still in the race.
[00:57:25.960 --> 00:57:27.842]  He finished fifth.
[00:57:28.363 --> 00:57:30.064]  He had a respectable finish.
[00:57:30.605 --> 00:57:31.585]  He had a respectable finish.
[00:57:31.646 --> 00:57:36.330]  And I understand the thinking that, oh, I've got a hot race in my Senate seat.
[00:57:36.670 --> 00:57:37.130]  But you know what?
[00:57:37.170 --> 00:57:41.234]  He could have done himself a lot of good by being in this big national debate.
[00:57:41.254 --> 00:57:42.275]  Built a lot of capital.
[00:57:42.435 --> 00:57:44.518]  Because New Hampshire, that's what everybody's looking at now.
[00:57:44.538 --> 00:57:45.639]  This is the first primary.
[00:57:46.080 --> 00:57:47.582]  This is what people are gearing for.
[00:57:47.622 --> 00:57:48.704]  And this is going to set the tone.
[00:57:49.104 --> 00:57:51.828]  Iowa, sometimes, you know, Rick Santorum won it last election.
[00:57:52.008 --> 00:57:52.569]  He's nowhere.
[00:57:52.789 --> 00:57:53.550]  He already dropped out.
[00:57:53.891 --> 00:57:55.132]  But he won it last time.
[00:57:55.152 --> 00:57:57.416]  He got 1% of the vote this time.
[00:57:58.157 --> 00:57:58.797]  Right, right.
[00:58:19.048 --> 00:58:29.920]  Right, as a matter of fact, I even talked about that the Saturday after we were in Dubuque, Iowa, the Saturday after the Fox debate where Trump put on the veterans fundraising event.
[00:58:30.801 --> 00:58:36.227]  I talked about that how on Saturday, basically Fox News had an ignore blackout on Donald Trump.
[00:58:37.415 --> 00:58:38.716]  Well, that's it for our show tonight.
[00:58:38.756 --> 00:58:41.940]  Be sure to go to PrisonPlanet.tv and get yourself a free trial.
[00:58:41.960 --> 00:58:47.225]  You can see the nightly news, the special reports, the rants, all right there at PrisonPlanet.tv and it helps fund our operation.
[00:58:47.706 --> 00:58:49.828]  Also, go to the Alex Jones Channel on YouTube.
[00:58:49.848 --> 00:58:52.011]  You can see many of the special reports there as well.
[00:58:52.491 --> 00:58:56.916]  Well, I'm Jakari Jackson from the InfoWars Command Center and we'll see you again tomorrow night.
[00:59:03.837 --> 00:59:04.998]  Knockout is back.
[00:59:05.338 --> 00:59:16.445]  If you want a product that has 10 known ingredients that naturally get your body to relax, your brain to relax, so you get deep, restful sleep, Knockout's it.
[00:59:16.845 --> 00:59:18.546]  Infowarslife.com.
[00:59:19.067 --> 00:59:28.172]  L-theanine, hops flower extract, lemon balm extract, valerian root extract, chamomile flower extract, L-tryptophan extract, melatonin, and more.
[00:59:28.573 --> 00:59:30.354]  All organic, all the natural sources.
[00:59:30.894 --> 00:59:31.775]  It's the same price
[00:59:32.395 --> 00:59:34.476]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:59:34.536 --> 00:59:35.857]  Central at InfoWarsNews.com.
[00:59:35.917 --> 00:59:38.238]  And your support is helping us defend liberty worldwide.
