[00:00:09.233 --> 00:00:10.074]  You found it.
[01:56:15.363 --> 01:56:15.964]  They don't care.
[01:56:16.624 --> 01:56:18.305]  They'll give little kids cholera water.
[01:56:18.525 --> 01:56:20.206]  You know, Chelsea Clinton's a monster.
[01:56:20.286 --> 01:56:24.347]  So, I don't have fun going up against these killers, but somebody's got to.
[01:56:24.387 --> 01:56:28.889]  And I think it shows how weak they are that they've got to engage in this whole thing.
[01:56:28.909 --> 01:56:30.630]  What do you think's really behind this, Lionel?
[01:56:31.598 --> 01:56:40.147]  Well, first of all, it's desperation, because she thought it would be a good idea to bring you in under some strange theory that somehow her ratings would be boosted.
[01:56:40.188 --> 01:56:41.389]  Look, let me tell you something.
[01:56:41.409 --> 01:56:47.355]  I've known you for a while, my friend, and I'm detecting in your voice a little bit of a, a little bit of a, gee, I shouldn't have done this.
[01:56:47.616 --> 01:56:48.597]  You were brilliant!
[01:56:48.897 --> 01:56:50.158]  Don't you understand something?
[01:56:50.198 --> 01:56:51.398]  You can't lose!
[01:56:51.778 --> 01:56:53.399]  It doesn't matter what they say!
[01:56:53.699 --> 01:56:57.541]  You were just exposed to an audience that would have never heard you!
[01:56:57.921 --> 01:56:58.841]  She loses!
[01:56:59.102 --> 01:57:02.983]  She's losing the advertising, not you, because you don't need advertising!
[01:57:03.243 --> 01:57:10.146]  She's the one who went on and basically had the hottest person to destroy, who poses the first existential threat to legacy media.
[01:57:10.487 --> 01:57:13.868]  And instead of her doing it the right way, she basically cobbled this thing together.
[01:57:14.008 --> 01:57:14.989]  It does not matter!
[01:57:15.309 --> 01:57:16.049]  And what happens?
[01:57:16.089 --> 01:57:16.949]  The irony of this?
[01:57:17.149 --> 01:57:17.990]  The weird karma?
[01:57:18.490 --> 01:57:20.131]  She's losing.
[01:57:20.511 --> 01:57:21.012]  Guess what?
[01:57:21.192 --> 01:57:22.513]  Losing the advertising.
[01:57:22.733 --> 01:57:23.694]  And you're stronger.
[01:57:24.234 --> 01:57:26.255]  Everybody knows your name today.
[01:57:26.615 --> 01:57:27.316]  Everybody knows.
[01:57:27.336 --> 01:57:42.966]  Now, one of the things you have to grasp, Alex, is that what she did was by virtue of her cobbling this thing into this weird patchwork, all you have to do out of the first thing out of your mouth is tell the world, that's not what I said.
[01:57:43.407 --> 01:57:44.507]  That's not what I said.
[01:57:45.088 --> 01:57:45.948]  They edited this.
[01:57:46.048 --> 01:57:48.290]  Do you know they stole my words?
[01:57:48.390 --> 01:57:57.273]  And that's the first thing I said, and then I should have just shut up at that point, because she kept asking, kept asking, so I was trying to be honest, answering it, and so she just edited it together.
[01:57:57.313 --> 01:57:58.073]  But that's her fault.
[01:57:58.133 --> 01:57:58.994]  That's her problem.
[01:57:59.394 --> 01:58:00.694]  She's not going to be here.
[01:58:00.914 --> 01:58:01.755]  Don't you understand?
[01:58:01.795 --> 01:58:02.695]  She's not going to be here.
[01:58:02.755 --> 01:58:05.236]  Like I said before, she had Trump, Putin, and now you.
[01:58:05.716 --> 01:58:11.598]  Her ratings, by the way, if she's still around, are going to be through the roof by virtue of all of this.
[01:58:11.638 --> 01:58:16.119]  Look, they may not be disheartened people, but they're not crazy.
[01:58:16.439 --> 01:58:17.580]  You watch how she milks it.
[01:58:18.600 --> 01:58:21.183]  No, no, I understand but let me ask you this when we come back in 70 seconds then.
[01:58:21.663 --> 01:58:23.244]  Will they air it Sunday?
[01:58:23.264 --> 01:58:24.645]  Because then I clicked.
[01:58:24.906 --> 01:58:33.253]  The reason I say don't air it is they edited me to misrepresent and I realize it's Father's Day and they're all saying I did this on Father's Day.
[01:58:33.313 --> 01:58:34.854]  No, they rigged all this.
[01:58:34.954 --> 01:58:35.875]  I didn't think of this.
[01:58:36.575 --> 01:58:37.236]  They're the ones.
[01:58:37.276 --> 01:58:38.277]  This is so nasty.
[01:58:38.797 --> 01:58:39.558]  We're gonna come right back.
[01:58:41.991 --> 01:58:44.237]  I should have looked at the date, but they didn't tell me when it was gonna air.
[01:58:44.257 --> 01:58:46.202]  Man, these people are evil!
[01:58:46.623 --> 01:58:49.531]  Hey guys, pull me the Super Bowl stuff where they run the ads against fathers on...
[01:58:51.417 --> 01:58:52.859]  Vitamin Mineral Fusion.
[01:58:53.019 --> 01:58:55.422]  Visit InfoWarsLife.com to secure your chemistry.
[01:58:55.602 --> 01:59:02.910]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[01:59:03.110 --> 01:59:13.421]  Vitamin Mineral Fusion Drink Mix at InfoWarsLife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[01:59:13.741 --> 01:59:21.343]  In the history of InfoWars Life, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[01:59:21.583 --> 01:59:31.526]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[01:59:31.786 --> 01:59:33.687]  And this part is most important.
[01:59:33.827 --> 01:59:40.269]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[01:59:40.649 --> 01:59:41.750]  That means it's clean.
[01:59:42.090 --> 01:59:43.051]  That means it's pure.
[01:59:43.211 --> 01:59:46.034]  And rest secured, you're fighting the tip of the spear in the InfoWars.
[01:59:46.114 --> 01:59:48.696]  That's InfoWarsLife.com and Vitamin Mineral Fusion.
[01:59:48.916 --> 01:59:50.578]  Take action now before we sell out.
[01:59:53.600 --> 01:59:57.684]  Leading a frontal assault on the lies of the New World Order.
[01:59:58.205 --> 01:59:59.506]  It's Alex Jones.
[02:00:04.429 --> 02:00:04.949]  News.
[02:00:05.490 --> 02:00:06.310]  Analysis.
[02:00:06.831 --> 02:00:07.491]  Reports.
[02:00:08.291 --> 02:00:10.333]  It's the Alex Jones Show!
[02:00:29.005 --> 02:00:31.546]  We have the highest amount of listeners we've had since the election.
[02:00:31.946 --> 02:00:34.487]  We have the highest amount of advertisers knocking down our doors.
[02:00:34.967 --> 02:00:41.090]  We have the highest amount we've ever had in the summer, which is normally dead, of people buying products, to the point of we're selling out a bunch of them.
[02:00:41.450 --> 02:00:43.231]  Meanwhile, Megyn Kelly's losing sponsors.
[02:00:43.271 --> 02:00:44.131]  It's all falling apart.
[02:00:44.171 --> 02:00:44.871]  But Lionel's right.
[02:00:45.152 --> 02:00:47.753]  They'll get high ratings, like Piers Morgan had when I was on.
[02:00:47.773 --> 02:00:48.493]  And I'm not bragging.
[02:00:48.513 --> 02:00:49.633]  I don't know why this happens.
[02:00:49.653 --> 02:00:53.175]  I guess it's explosive to bring two forces together, like at a chemistry set.
[02:00:53.595 --> 02:00:58.478]  But I predict this will bring her down in the end because she was already sinking like a stone.
[02:00:58.838 --> 02:01:00.278]  This is a desperation move.
[02:01:00.298 --> 02:01:05.001]  So when I say Megyn Kelly needs the Patriot movement to tune in, that's the truth.
[02:01:05.321 --> 02:01:06.041]  It isn't me.
[02:01:06.482 --> 02:01:07.202]  It's Lionel.
[02:01:07.262 --> 02:01:08.243]  It's all the guests.
[02:01:08.803 --> 02:01:10.324]  It's the Ron Pauls we have on.
[02:01:11.104 --> 02:01:13.244]  It's all the news they don't want you to see.
[02:01:13.264 --> 02:01:17.045]  Remember when that Google document came out three months ago that Cernovich got her two months ago?
[02:01:17.085 --> 02:01:21.086]  It said he had Ron Paul on saying the chemical attack was a false flag.
[02:01:21.526 --> 02:01:22.626]  That's not credible.
[02:01:23.366 --> 02:01:26.547]  Well, Ron Paul was quoting the UN and the Pentagon.
[02:01:27.027 --> 02:01:28.027]  But it's totally credible.
[02:01:28.267 --> 02:01:31.668]  It's because we are credible that they don't like it, they want it shut down.
[02:01:31.708 --> 02:01:34.349]  So when they want to censor Alex, they want to censor you.
[02:01:34.649 --> 02:01:35.789]  Lionel, what's really behind this?
[02:01:36.684 --> 02:01:38.846]  Well, let me go back to this again.
[02:01:39.306 --> 02:01:40.507]  They are dying.
[02:01:40.567 --> 02:01:50.276]  You don't understand what is going on in the background at NBC with Andy Lack and others because she has been a complete and total cosmic gravitational failure.
[02:01:50.876 --> 02:01:52.798]  And people who want her to fail.
[02:01:52.998 --> 02:01:55.180]  Do you know how many people she's alienated?
[02:01:55.520 --> 02:01:57.141]  You know what she did to the Today Show?
[02:01:57.381 --> 02:01:59.643]  I know that's kind of inside baseball, so to speak.
[02:01:59.883 --> 02:02:01.724]  But listen, let me explain something to you.
[02:02:02.245 --> 02:02:09.290]  Nobody has any idea of the power of not only you, but your movement and what this is saying.
[02:02:09.590 --> 02:02:11.151]  Nobody understands that.
[02:02:11.411 --> 02:02:17.575]  Now, another thing, too, is let me just also bring up if you wanted to catch you, because believe it or not,
[02:02:18.656 --> 02:02:22.018]  It would have been better had she done what I suggested.
[02:02:22.338 --> 02:02:24.360]  Let her just ask you to speak.
[02:02:24.580 --> 02:02:34.426]  Alex, if you ever are dealing with somebody who is, if you truly believe they're crazy and dangerous and out of their mind, you let them talk.
[02:02:34.806 --> 02:02:37.788]  You almost give them the fake sense that you admire them.
[02:02:38.268 --> 02:02:39.489]  I would have done something like,
[02:02:39.989 --> 02:02:41.129]  Provided you were somebody else.
[02:02:41.509 --> 02:02:46.731]  Mr. Jones, tell me what it feels like to be the leader of a revolution.
[02:02:47.071 --> 02:02:47.411]  Tell me.
[02:02:47.791 --> 02:02:49.592]  I would have known your catchphrases.
[02:02:49.952 --> 02:02:52.032]  I would have lowered your guard.
[02:02:52.332 --> 02:02:53.553]  I would have brought out.
[02:02:53.813 --> 02:02:55.513]  It's just like hostage negotiation.
[02:02:55.753 --> 02:02:58.434]  You tell somebody, I understand your plight.
[02:02:58.794 --> 02:03:00.434]  I understand they don't respect you.
[02:03:00.795 --> 02:03:03.855]  Then I would have said, folks, run the camera.
[02:03:03.955 --> 02:03:04.515]  Let it go.
[02:03:04.876 --> 02:03:06.156]  But what she did was,
[02:03:06.736 --> 02:03:08.978]  Because you knew these answers.
[02:03:09.279 --> 02:03:13.403]  Because you never said anything that she thought you said.
[02:03:13.763 --> 02:03:17.467]  Because you merely brought up things which she's never ever thought of before.
[02:03:17.747 --> 02:03:20.070]  Basically that you have questions and others.
[02:03:20.350 --> 02:03:24.093]  Again, I ask anybody to watch that original trailer, Alec.
[02:03:24.514 --> 02:03:25.695]  It's incongruous.
[02:03:25.855 --> 02:03:27.377]  It doesn't make any sense.
[02:03:27.777 --> 02:03:30.440]  When she asked specifically about Sandy Hook,
[02:03:30.760 --> 02:03:35.243]  Your answer, if you listen to it, I'm thinking to myself, did Alex not understand this?
[02:03:35.543 --> 02:03:35.823]  No!
[02:03:36.143 --> 02:03:37.544]  That's not what you said.
[02:03:38.024 --> 02:03:42.007]  You know, Alex, we live in a world right now where we hate the notion of plagiarism.
[02:03:42.207 --> 02:03:45.189]  And there's an old expression that says, if you steal from one, it's plagiarism.
[02:03:45.489 --> 02:03:47.250]  If you steal from a bunch, it's called research.
[02:03:47.690 --> 02:03:49.291]  But you know what's worse than plagiarism?
[02:03:49.751 --> 02:03:54.674]  What's worse than taking somebody's idea is taking somebody's idea and removing it.
[02:03:55.395 --> 02:03:56.415]  Making it synthetic.
[02:03:56.735 --> 02:03:57.976]  Making it false.
[02:03:58.176 --> 02:03:59.117]  Building a straw man.
[02:04:00.219 --> 02:04:00.899]  Precisely.
[02:04:01.280 --> 02:04:04.481]  So what she did was, you could say, how dare you?
[02:04:05.081 --> 02:04:10.104]  You know, Mrs. Kelly, Mrs. Megan, I knew you were going to do a hatchet job.
[02:04:10.144 --> 02:04:11.264]  I mean, I understood that.
[02:04:11.845 --> 02:04:13.385]  But I must have been naive.
[02:04:13.906 --> 02:04:26.852]  I would have thought you and this august organization known as NBC would have had the common decency to let me merely say what I wanted to say, not to expurgate and bodalize
[02:04:26.852 --> 02:04:34.779]  So let me ask this, we're gonna come back, Roger Stone's got big breaking news, I've got my own intel on Comey, we'll talk about that, but do you think Kelly survives?
[02:04:34.879 --> 02:04:42.866]  Because, I don't mean to be mean, but she's aging rapidly, but she's such a cold person, and people don't like her, and her ratings are going down.
[02:04:43.561 --> 02:04:45.543]  This was the nail in the coffin.
[02:04:45.603 --> 02:04:48.465]  This precipitated that which was the inevitable.
[02:04:48.845 --> 02:04:50.066]  She wasn't working.
[02:04:50.347 --> 02:04:51.888]  Nobody at NBC wanted her.
[02:04:52.288 --> 02:04:56.352]  And so now she's going to get big ratings, but it's like the Death Star blowing up.
[02:04:56.672 --> 02:04:57.112]  That's it.
[02:04:57.152 --> 02:04:57.913]  The last hurrah.
[02:04:57.953 --> 02:04:58.393]  We'll be back.
[02:05:06.980 --> 02:05:08.585]  Let's go to Manchester.
[02:05:08.966 --> 02:05:11.976]  We're reporting from the ground is Tommy Robinson.
[02:05:12.557 --> 02:05:14.483]  Tommy, wow, tell us what you're doing, where you're going.
[02:05:15.672 --> 02:05:26.640]  Well, we're walking through the city and we're here today, during the day, you'll be able to see the videos going up on Red Bull, where there was, there was, there was prompt scares everywhere.
[02:05:26.680 --> 02:05:27.921]  People were running through the shopping centres.
[02:05:28.682 --> 02:05:31.924]  Even now, I think if a balloon went off, the whole city would run from fear.
[02:05:32.345 --> 02:05:33.225]  And there's a vigil.
[02:05:33.525 --> 02:05:42.232]  So, organised by Andy Burnham, who is the MP who is working with the Muslim extremist group, who shares a platform with them, he's organising the vigil.
[02:05:43.149 --> 02:05:44.910]  He's now the mayor of Greater Manchester.
[02:05:44.930 --> 02:05:46.031]  He's in charge of the whole peaceful.
[02:05:46.872 --> 02:05:50.114]  So, um, yeah, he's organized a vigil for people to come together.
[02:05:50.134 --> 02:05:51.655]  This is one of the vigils which you see across.
[02:05:51.735 --> 02:05:53.196]  And so he can be the hero.
[02:05:53.516 --> 02:05:54.737]  He can know the peace.
[02:05:54.757 --> 02:05:55.957]  Let's run up white flags.
[02:05:56.258 --> 02:05:57.238]  Let me be your boss.
[02:05:57.298 --> 02:05:58.379]  Just lay down.
[02:05:58.659 --> 02:06:00.360]  Let us put the handcuffs on.
[02:06:00.641 --> 02:06:01.961]  Get in the yellow Volkswagen.
[02:06:02.242 --> 02:06:03.362]  Let us get you in the basement.
[02:06:03.803 --> 02:06:04.063]  Go ahead.
[02:06:05.253 --> 02:06:05.593]  That's it.
[02:06:05.933 --> 02:06:06.734]  That's it.
[02:06:06.834 --> 02:06:08.935]  And that's what... I didn't even know this.
[02:06:08.995 --> 02:06:11.837]  I've only just started researching Manchester since I got up here this morning.
[02:06:12.577 --> 02:06:16.439]  And again, just... I've only had to scratch beneath the surface.
[02:06:16.459 --> 02:06:19.201]  It took me 10 minutes to find things out.
[02:06:19.221 --> 02:06:20.021]  10 minutes to find things out.
[02:06:20.061 --> 02:06:24.804]  But I believe now, this is one of these vigils where... It doesn't do anything, does it?
[02:06:25.184 --> 02:06:27.025]  I understand the feeling of coming together.
[02:06:27.765 --> 02:06:32.628]  It's not gonna... But it makes the people that allowed it to happen look like they care about everybody on the conciliators.
[02:06:33.510 --> 02:06:34.791]  They're the people standing up there!
[02:06:35.171 --> 02:06:40.916]  As I said, my mum was an immigrant to this country, and she embraced it, and as her children, we embraced it, and that's the same with them.
[02:06:40.936 --> 02:06:41.857]  They've embraced it and love it.
[02:06:42.717 --> 02:06:44.579]  But there's one section of the community who don't.
[02:06:44.939 --> 02:06:48.862]  One section of immigrants who have come here who refuse to, who are now third generation.
[02:06:48.902 --> 02:06:50.503]  I believe this man was second generation.
[02:06:50.964 --> 02:06:53.165]  But second and third generation, the problem's getting worse and worse.
[02:06:53.185 --> 02:06:54.807]  The problem's getting worse and worse.
[02:06:54.827 --> 02:07:00.071]  The hatred, the pure hatred against our way of life, our culture, our history, everything about it.
[02:07:00.111 --> 02:07:01.772]  We've lost our identity as English people.
[02:07:02.290 --> 02:07:03.091]  We've lost our history.
[02:07:03.111 --> 02:07:05.173]  We've not been allowed to be proud in who we are.
[02:07:05.353 --> 02:07:06.774]  Proud in our history or our culture.
[02:07:07.195 --> 02:07:08.556]  So there's something missing anyway.
[02:07:08.696 --> 02:07:09.757]  So Islam fills that void.
[02:07:10.257 --> 02:07:12.920]  They've then joined Islam and they're allowed to be proud in their identity.
[02:07:13.601 --> 02:07:16.844]  And they're given a real strong sense of belief and identity and belonging.
[02:07:17.444 --> 02:07:18.345]  Which has been lost.
[02:07:18.445 --> 02:07:19.086]  Purposely lost.
[02:07:19.726 --> 02:07:20.287]  Orchestrated.
[02:07:20.507 --> 02:07:21.168]  They've done that on purpose.
[02:07:21.828 --> 02:07:24.210]  I said most English kids who are 16 are walking around with their heads down.
[02:07:25.091 --> 02:07:26.032]  Walking around with their heads down.
[02:07:26.553 --> 02:07:31.020]  So they take culture away and then bring in either leftist globalism or Islam.
[02:07:31.320 --> 02:07:33.003]  Why do you think the left is so allied?
[02:07:33.143 --> 02:07:36.949]  Again, Tommy Robinson on the ground in Manchester investigating live.
[02:07:37.390 --> 02:07:40.815]  Why do you think that the left is so allied with Islam?
[02:07:42.561 --> 02:07:47.704]  I always say it's the Marxists and Communists aligning with Islam and they both hate each other.
[02:07:47.984 --> 02:07:49.144]  But they're simply using each other.
[02:07:49.164 --> 02:07:50.505]  Yay!
[02:07:50.565 --> 02:07:52.006]  Let's run up the white flag!
[02:07:52.046 --> 02:07:53.206]  Yay!
[02:07:53.486 --> 02:07:58.209]  Let's have the very people that ran up the white flag come and lead us into more bondage!
[02:07:58.329 --> 02:07:58.629]  Yes!
[02:08:10.888 --> 02:08:14.752]  Alex Jones, the cure to fake news.
[02:08:15.333 --> 02:08:18.576]  Coming to you live from Austin, Texas.
[02:08:31.340 --> 02:08:35.723]  All right, Roger Stone, former head of the Trump campaign and Lionel are now joining us.
[02:08:35.763 --> 02:08:36.584]  Lionel's already been on.
[02:08:36.604 --> 02:08:39.526]  We're gonna go to Roger first and come back with Lionel.
[02:08:40.126 --> 02:08:42.108]  I don't like to sit here and talk about myself.
[02:08:42.608 --> 02:08:48.052]  I get attacked and probably, let's not exaggerate, a couple hundred newspapers a day because I get Google alerts.
[02:08:49.053 --> 02:08:50.394]  On average about a hundred, two hundred.
[02:08:51.368 --> 02:08:56.174]  And I get attacked pretty much every day on ABC, CBS, NBC, CNN, one of those channels.
[02:08:56.674 --> 02:08:59.918]  Today I'm being attacked every 15-20 minutes.
[02:09:00.558 --> 02:09:01.640]  So every other segment.
[02:09:02.080 --> 02:09:03.001]  And it's all lies.
[02:09:03.362 --> 02:09:05.504]  It's all things I didn't say or edited together.
[02:09:06.025 --> 02:09:07.466]  I told Megyn Kelly I believe that
[02:09:09.156 --> 02:09:20.745]  Newtown probably happened, but that if they lied it was constantly about WMDs and babies getting killed in incubators and all this other garbage and CNN and MSNBC just got caught staging fake newscasts.
[02:09:20.785 --> 02:09:21.626]  I covered it earlier.
[02:09:22.167 --> 02:09:31.054]  It's on Infowars.com with former Clinton campaign directors posing as random women on the street, you know, calling for, you know, Trump to be basically impeached.
[02:09:32.188 --> 02:09:32.989]  It's ridiculous.
[02:09:33.669 --> 02:09:35.670]  So of course we question known liars.
[02:09:36.291 --> 02:09:37.992]  Then they turn it into this whole personal deal.
[02:09:38.032 --> 02:09:43.916]  But what do you do when, I mean, they're attacking Alex Jones more than Trump the last two days.
[02:09:44.396 --> 02:09:45.857]  It was the top story yesterday.
[02:09:46.157 --> 02:09:47.718]  It's the second trend today.
[02:09:49.239 --> 02:09:50.800]  And it is just unbelievable.
[02:09:51.060 --> 02:09:54.342]  Meanwhile, the reason we've got Roger Stone on, he's got his sources, I've got mine.
[02:09:55.423 --> 02:09:56.824]  My sources at the White House
[02:09:58.248 --> 02:10:12.017]  And in other areas say that, oh, it's all Democrats, Mueller, Democratic appointees, you know, the whole situation is a nightmare, and that they've got the same folks, you know, in there before who they've used in hatchet jobs.
[02:10:12.478 --> 02:10:12.838]  Shock!
[02:10:13.178 --> 02:10:16.821]  Three members of Russian special counsel team donated to the Dems.
[02:10:17.421 --> 02:10:20.663]  One previously represented Hillary Clinton and the Clinton Foundation.
[02:10:21.744 --> 02:10:41.295]  Meanwhile, exclusive, and I heard this this morning, I didn't get a chance to call Roger to see if he knew about it, he told me some separate intel, DOJ brass says Comey struck insider immunity deal with Mueller to avoid criminal charges, and you saw how arrogant Comey was about criminally leaking and not being worried about it.
[02:10:41.895 --> 02:10:48.179]  But the intel I've got, we'll see if Roger can confirm or deny this, he's always ahead of me from my other sources, is that
[02:10:49.775 --> 02:10:56.684]  Reince Priebus, who reportedly is going to be out July 4th if he can't, quote, grow up and stop leaking, leaked the information.
[02:10:58.134 --> 02:11:06.698]  To a mutual friend of Roger and I, and others, that Trump was looking to go after Mueller, which I've learned from sources he wasn't.
[02:11:07.038 --> 02:11:18.164]  It was done to further hurt the president, damage him, but also kind of cripple him so he doesn't have moral high standing to go after Mueller to kind of preemptively strike against that.
[02:11:18.204 --> 02:11:19.705]  Now I haven't talked to Stone.
[02:11:20.814 --> 02:11:24.415]  When I got this info two hours ago, I started texting him saying, please get a hold of Nico.
[02:11:25.535 --> 02:11:27.356]  I was driving in from taking my daughter to the dentist.
[02:11:28.256 --> 02:11:31.397]  Just like I hadn't talked to Lionel before, I don't know Roger's analysis.
[02:11:31.597 --> 02:11:33.618]  We'll see if it concurs with what I've got.
[02:11:33.698 --> 02:11:38.519]  Roger Stone of StoneColdTruth.com, best-selling author of The Making of the President 2016.
[02:11:39.839 --> 02:11:40.480]  I've laid it out.
[02:11:40.620 --> 02:11:41.420]  What's really going on?
[02:11:42.503 --> 02:11:51.609]  Well, first of all, Alex, let me congratulate you for having the second best dressed man on the face of the planet, Lionel, on with you.
[02:11:51.709 --> 02:11:55.351]  A great friend and always interesting and always incisive.
[02:11:56.392 --> 02:12:02.056]  I think what's happening here, Alex, is that we have to remember where Mr. Mueller came from.
[02:12:02.876 --> 02:12:07.502]  He was not appointed special counsel by Attorney General Jeff Sessions.
[02:12:08.223 --> 02:12:19.978]  He was appointed by Mr. Rosenstein, a Deputy Attorney General, standing in because, in this matter, the Attorney General has recused himself.
[02:12:20.979 --> 02:12:25.523]  And Mr. Mueller is a rock-ribbed member of the political establishment.
[02:12:25.603 --> 02:12:30.267]  He is a crony, perhaps even a mentor, to Mr. Comey.
[02:12:30.768 --> 02:12:37.154]  We know that he met with and coached Mr. Comey on his testimony last week.
[02:12:38.152 --> 02:12:54.373]  We know that he has a history of career two-party opportunism, having served both the Bushes and the Clintons as a deep state
[02:12:55.094 --> 02:13:01.277]  Hitman who would do their bidding investigating some crimes and of course ignoring others.
[02:13:02.278 --> 02:13:16.745]  It is Mr. Comey who swept all of the FBI literature clear of any observations about Islamic terrorism, which I think has been to the detriment of law enforcement.
[02:13:17.706 --> 02:13:28.696]  And he cut the funding for prosecution of white-collar crime, the type committed by globalists, by almost half.
[02:13:29.377 --> 02:13:33.160]  I was about to say, I mean, it has just been a reign of white-collar crime since he got in.
[02:13:34.682 --> 02:13:39.686]  Well, and a greatly increasing funding to crack down on
[02:13:40.709 --> 02:13:47.996]  Black people, poor people, and so on, like the rest of the war on drugs machinery.
[02:13:48.576 --> 02:13:59.447]  Mr. Mueller, in fact, actually auditioned, essentially, with the President for the open FBI position caused
[02:14:00.834 --> 02:14:06.056]  By the resignation, I should pardon me, by the firing of James Comey.
[02:14:06.096 --> 02:14:06.856]  Now this is brilliant.
[02:14:06.876 --> 02:14:10.678]  This is the other point that I got from one of my sources and you're bringing it up on your own.
[02:14:11.958 --> 02:14:12.738]  Because that's what I'm hearing.
[02:14:12.878 --> 02:14:22.122]  That Comey, after he got fired, that the word was there was even debate or discussion or at least he thought Mueller thought he might be brought back for another term.
[02:14:23.544 --> 02:14:45.462]  Well, unfortunately, as we have seen in the case, for example, of Dina B. Powell, Jared and Ivanka, the President's son-in-law and his beautiful daughter, have in many cases advocated the hiring and appointments of neocons, of people in the McMaster wing from the White House.
[02:14:47.043 --> 02:14:50.184]  Actually goes to the Build-A-Burger conference.
[02:14:50.264 --> 02:15:10.189]  He is Johnny-on-the-spot with an immediate plan for 150,000 fruits in Syria right after, allegedly, Assad gases his own people, having renounced any possession of chemical weapons.
[02:15:11.584 --> 02:15:19.948]  What about my sources saying that Kushner is losing power in the White House because he's the one that had assured Trump that if he just fired Flynn, everything would go away?
[02:15:36.121 --> 02:15:37.082]  Here are the facts.
[02:15:38.362 --> 02:15:44.966]  Jared Kushner should not be convicted in the court of public opinion.
[02:15:45.927 --> 02:15:54.051]  And the beating he has taken for allegedly opening a back channel to the Russians- That's totally normal.
[02:15:54.071 --> 02:15:57.373]  I think is entirely unfair.
[02:15:57.593 --> 02:16:03.117]  But that said, it is Mr. Kushner who urged the president
[02:16:03.905 --> 02:16:10.909]  To fire General Flynn, assuring him it would make the entire Russian collusion question go away.
[02:16:11.829 --> 02:16:12.510]  He was wrong.
[02:16:13.760 --> 02:16:15.762]  I think it's clear the President regrets it.
[02:16:37.199 --> 02:16:45.602]  A mausoleum of skeletons in the Clinton and Obama's closet, and we're looking for dirt under the fingernails of any Trump associates, or am I wrong?
[02:16:45.642 --> 02:16:50.004]  Because this just looks like the most classic witch hunt since the Salem witch trials.
[02:16:51.624 --> 02:16:54.526]  You know, Alex, may I, if I could, this is...
[02:16:55.879 --> 02:16:57.801]  Incredibly important and critical.
[02:16:58.441 --> 02:17:00.923]  But let me just take this a step back.
[02:17:01.104 --> 02:17:16.057]  If we went to Main Street, to the heartland, if we went to any city in the country of the 64 million roughly Americans who voted for Donald Trump, and you ask them, does anybody know the name Jared Kushner, Michael Flynn, Bannon?
[02:17:16.117 --> 02:17:18.659]  Does anybody know about McMaster?
[02:17:18.939 --> 02:17:23.821]  Does anybody know about Comey vs. Mueller vs. they would say, I don't know what the hell you're talking about.
[02:17:24.321 --> 02:17:36.847]  Because while this is important, and CNN is creating the illusion and the perception by saying investigation, hearing, just like they hit us with the meme of Russia.
[02:17:37.187 --> 02:17:38.628]  Question swirl!
[02:17:39.548 --> 02:17:51.362]  But to the average American, the person who's going to be asked to vote again for President Trump, if you ask this person, do these names resonate with you?
[02:17:51.382 --> 02:17:51.882]  No, they don't.
[02:17:52.103 --> 02:17:53.004]  But Hillary does.
[02:17:54.363 --> 02:18:11.709]  Hillary does too, and also now watch the latest with Terry McAuliffe, because now he's going to be he, and I'm sure Roger knows more about this than I do, but they're trying to now do a shift, because remember, the Democratic Party has lost so much time, they should have been able to formulate a platform and a consensus.
[02:18:11.789 --> 02:18:14.330]  Let me ask you this, that's my question, go back to Roger briefly, we're going to break.
[02:18:14.690 --> 02:18:16.050]  How is this going for the Democrats?
[02:18:16.090 --> 02:18:23.093]  Because my sources say they're failing, but they don't care, they're now preparing and desensitizing for the assassination of Trump.
[02:18:24.546 --> 02:18:29.633]  Alex, before we go there, let me continue because I think it's important.
[02:18:29.653 --> 02:18:41.608]  Not only did Mr. Kushner tell the President to fire General Flynn, he then told the President to fire Mr. Comey as a way of ending the Russian import.
[02:18:42.789 --> 02:18:50.133]  Now, he, the president, in this narrative, the president has done both.
[02:18:50.653 --> 02:18:52.475]  I think he regrets them.
[02:18:52.935 --> 02:18:57.438]  Why is it, Mr. Kushner, driven to end this line of inquiry?
[02:18:57.998 --> 02:19:13.074]  I don't think there's any culpability or knowledge by the President, but it is believed that Mr. Kushner probably solicited both the Chinese and the Russians to bail him out in his 666 real estate project.
[02:19:14.195 --> 02:19:24.020]  I don't believe any transaction ever came to fruition, but that would, and none of that would of course be a crime, but it would be deeply embarrassing.
[02:19:24.600 --> 02:19:40.047]  Perhaps that is the only real link to Russia, because the President was already decided to fire Mr. Khomeini because of his erratic nature, and for the fact that he was empire building.
[02:19:40.407 --> 02:19:41.548]  Alright, stay there, stay there.
[02:19:41.568 --> 02:19:45.270]  I want to come back and talk about the state of things, but I want to get the big picture from both of you.
