[00:00:05.091 --> 00:00:05.852]  You've got it.
[02:03:26.567 --> 02:03:26.807]  Yeah.
[02:03:27.007 --> 02:03:27.828]  And that's another point.
[02:03:28.408 --> 02:03:36.013]  Why would YouTube, I know they're not censoring you now, so you don't want to rub it in, but why would they censor these loving unification videos?
[02:03:36.413 --> 02:03:37.954]  Because they know that's the power.
[02:03:38.755 --> 02:03:43.258]  Every time I put out the nicest unity video that goes viral, that's what they ban.
[02:03:44.391 --> 02:04:06.341]  Well, they're not going to ban that video because they backed down and we made sure they backed down and we're grateful that they did because we use YouTube, you know, and that's the thing is if you're an independent artist and you're getting suppressed by certain companies like Facebook or Twitter, Instagram, YouTube, you know, you want to make sure that you fight it, but also you realize you need this to be able to get the word out.
[02:04:06.361 --> 02:04:06.821]  No, I agree.
[02:04:06.881 --> 02:04:09.762]  And we kind of jump between the platforms as they censor.
[02:04:10.243 --> 02:04:10.763]  No, exactly.
[02:04:10.803 --> 02:04:12.363]  We don't want to make them enemies.
[02:04:12.424 --> 02:04:13.204]  We just want them to stop.
[02:04:13.664 --> 02:04:13.844]  No.
[02:04:14.184 --> 02:04:16.146]  We just want to say, listen, stop bullying us.
[02:04:16.226 --> 02:04:16.766]  Back off.
[02:04:17.047 --> 02:04:17.847]  And now we're good.
[02:04:18.067 --> 02:04:18.988]  We're friends again.
[02:04:19.108 --> 02:04:20.749]  You know, YouTube's been good to me now.
[02:04:21.070 --> 02:04:22.331]  So they're going to stay in their corner.
[02:04:22.371 --> 02:04:23.171]  I'll stay in mine.
[02:04:23.251 --> 02:04:26.193]  And keep creating content, because they can't stop that.
[02:04:26.213 --> 02:04:27.174]  Well, let me just say this.
[02:04:27.194 --> 02:04:28.535]  I'm going to tell you something.
[02:04:29.216 --> 02:04:30.757]  I want to create a radio show.
[02:04:30.777 --> 02:04:31.718]  And we've had the affiliates.
[02:04:32.378 --> 02:04:37.700]  That is roundtable hosted by ladies like yourselves, and I've been privately thinking about it.
[02:04:37.720 --> 02:04:38.661]  I know you guys are busy.
[02:04:38.681 --> 02:04:40.421]  That's why I want it to be like five or six hosts.
[02:04:40.721 --> 02:04:43.182]  That way people don't have to work five days a week with all the other jobs you have.
[02:04:43.202 --> 02:04:49.385]  But I would like to, I mean, I'd like to send you guys the equipment and set it up so that you guys can be contributors for InfoWars.
[02:04:49.705 --> 02:04:52.026]  Oh, we would love to, Alex!
[02:04:53.046 --> 02:04:53.947]  You bet, absolutely.
[02:04:53.967 --> 02:05:01.970]  Well, come back if you can, because I want to come back and play some of these clips and get to our next guest, who's also fighting the system.
[02:05:04.916 --> 02:05:05.257]  Oh, no.
[02:05:17.546 --> 02:05:21.549]  Paul Watson, thank you for joining us here today.
[02:05:21.569 --> 02:05:22.730]  I appreciate you coming on.
[02:05:22.750 --> 02:05:25.271]  You're about to go on a well-deserved holiday.
[02:05:25.352 --> 02:05:28.814]  So, tell folks about your video that's gone viral, where you say you're done.
[02:05:29.174 --> 02:05:34.058]  I'm done with YouTube until they change their policies or until they signal that they're going to change them, Alex.
[02:05:34.418 --> 02:05:37.260]  I mean, Congressman Dana Rohrbacher came out with a quote last night.
[02:05:37.700 --> 02:05:44.564]  The mistreatment of conservatives and libertarians by tech monopolies is a civil rights issue, and that's what it comes down to.
[02:05:44.884 --> 02:05:47.726]  It's Google and Facebook, those are the big two, okay?
[02:05:47.786 --> 02:06:02.075]  I was banned by Facebook yesterday, get this Alex, for posting a picture of a famous ginger YouTuber who made a parody joke video about feminism 18 months ago, who was in on the joke!
[02:06:02.675 --> 02:06:08.359]  Because I posted a picture of it again 18 months ago, which obviously offended some feminists.
[02:06:08.740 --> 02:06:10.381]  They banned me on Facebook.
[02:06:10.941 --> 02:06:16.065]  So literally Facebook is now being run by the same people who screamed bloody murder.
[02:06:16.105 --> 02:06:17.205]  Let's explain something.
[02:06:17.225 --> 02:06:19.847]  You're a public figure attacking newspapers and TV every day.
[02:06:19.907 --> 02:06:20.388]  So am I.
[02:06:21.483 --> 02:06:23.445]  If we don't have speech, no one is.
[02:06:23.505 --> 02:06:26.549]  They want to destroy us with straw men, not let us respond.
[02:06:26.569 --> 02:06:27.169]  And let's explain.
[02:06:27.470 --> 02:06:32.055]  You had Facebook videos, Paul, with 30 million views, some of them each.
[02:06:32.655 --> 02:06:34.257]  I mean, bigger than CNN.
[02:06:34.337 --> 02:06:35.478]  That's why they took you down.
[02:06:35.698 --> 02:06:37.080]  That's why they're trying to ban PewDiePie.
[02:06:37.380 --> 02:06:39.703]  Because they don't want anybody they don't control with a voice.
[02:06:40.043 --> 02:06:42.745]  Google and Facebook are basically monopolies at this point.
[02:06:42.765 --> 02:06:45.166]  They're acting like public utilities.
[02:06:45.186 --> 02:06:53.532]  You'll notice, Alex, that back in the day, Zuckerberg, Schmidt, Jack Dorsey of Twitter, they used to talk about themselves as public utilities.
[02:06:54.032 --> 02:07:00.376]  In fact, there's a quote here, which I've got from Time, where Zuckerberg is talking about Facebook as a public utility.
[02:07:00.596 --> 02:07:01.777]  So they acted like that.
[02:07:01.997 --> 02:07:03.178]  They consolidated.
[02:07:03.478 --> 02:07:04.879]  Now they've become monopolies.
[02:07:05.419 --> 02:07:08.021]  They need to be treated as public utilities.
[02:07:08.041 --> 02:07:12.885]  This is what Steve Bannon came out and advocated two weeks ago.
[02:07:13.365 --> 02:07:13.705]  Okay?
[02:07:14.186 --> 02:07:18.789]  If I want running water in my house, Alex, I can only pay one company.
[02:07:19.049 --> 02:07:22.012]  Now, it's still a private company, but it's a monopoly.
[02:07:22.212 --> 02:07:23.092]  I don't have a choice.
[02:07:23.453 --> 02:07:26.715]  Now, at this point, Google and YouTube are complete monopolies.
[02:07:26.755 --> 02:07:29.217]  YouTube does not have a competitor.
[02:07:29.497 --> 02:07:32.339]  A serious competitor as a video platform.
[02:07:32.460 --> 02:07:38.345]  This is why prominent YouTubers, prominent social media and free speech advocates need to get behind this.
[02:07:38.665 --> 02:07:41.948]  Because as the congressman said, this is a civil rights issue.
[02:07:42.048 --> 02:07:43.649]  Something needs to change now.
[02:07:43.709 --> 02:07:44.790]  It's gone too far.
[02:07:45.010 --> 02:07:52.697]  And you're saying you're leaving YouTube to make a point, to have a clean break to show it no longer has any semblance of freedom.
[02:07:52.717 --> 02:07:53.017]  Stay there.
[02:08:11.868 --> 02:08:12.810]  You want answers?
[02:08:13.350 --> 02:08:14.432]  Well, so does he.
[02:08:15.173 --> 02:08:19.961]  Live from the InfoWars.com studios, it's Alex Jones.
[02:08:25.499 --> 02:08:26.760]  Kaya Jones joins us.
[02:08:26.960 --> 02:08:37.706]  Joy Vila has had her song, Make America Great Again, in the top ten charts since Trump got elected, or right before.
[02:08:37.766 --> 02:08:38.787]  She's been a guest many times.
[02:08:39.167 --> 02:08:43.910]  She got censored wearing that dynamite dress there in Hollywood.
[02:08:44.930 --> 02:08:56.177]  Well, she already had some hits along with Kaia Jones, but she's gone to number one now after her YouTube channel was censored and blocked and demonetized two weeks ago.
[02:08:56.618 --> 02:09:00.120]  Make America Great Again is now number one!
[02:09:01.192 --> 02:09:02.613]  On Amazon.com.
[02:09:03.053 --> 02:09:05.474]  That's above all the other top groups.
[02:09:05.914 --> 02:09:07.754]  That is an unprecedented victory.
[02:09:08.315 --> 02:09:12.376]  Number one, 99 cents, ladies and gentlemen.
[02:09:12.836 --> 02:09:14.777]  And I have no connection to it monetarily.
[02:09:14.837 --> 02:09:17.578]  It just excites me to see that at number one.
[02:09:17.598 --> 02:09:28.222]  And again, we were talking about the Streisand effect, how what we're pushing culturally, coming together, not being racist, judging folks by the content of what they do, not what color they are.
[02:09:29.042 --> 02:09:30.362]  I go to a restaurant because the food's good.
[02:09:30.382 --> 02:09:32.843]  I don't care if they're Asian, black, white, mixed, Hispanic.
[02:09:33.363 --> 02:09:40.085]  I go listen to music on the radio or in concert because I like the music.
[02:09:40.405 --> 02:09:44.566]  I'm a married man, but I look at the lady because she's beautiful wearing that dress, because she is.
[02:09:44.586 --> 02:09:45.446]  That's God's creation.
[02:09:45.466 --> 02:09:48.047]  It doesn't matter to me what color her hair is or what color her eyes are.
[02:09:48.547 --> 02:09:53.768]  And that's what this comes down to, ladies and gentlemen, is that we are coming out of the hate.
[02:09:53.848 --> 02:09:55.268]  We see them manipulating us.
[02:09:55.749 --> 02:09:56.969]  We understand what's happening.
[02:09:58.376 --> 02:10:11.221]  I want to talk about that, bring in our next guest to co-host with us, and then I also want to get into Trump handing out food, working so hard with Melania, trying to heal these fishers, being loving, and the media
[02:10:12.461 --> 02:10:13.822]  Making jokes about it.
[02:10:13.862 --> 02:10:17.926]  So right now, before we talk about the Streisand effect, let's go ahead and go to this clip.
[02:10:17.946 --> 02:10:25.012]  This is what Trump actually did versus we have the Morning Joe making fun of him.
[02:10:25.072 --> 02:10:29.315]  Morning Joe hoots with laughter watching Trump load a truck.
[02:10:29.335 --> 02:10:30.516]  Well, why weren't you down there?
[02:10:30.556 --> 02:10:30.957]  Here it is.
[02:10:30.977 --> 02:10:33.319]  Hey, can you handle this?
[02:10:34.019 --> 02:10:36.581]  It's a lot of... Have a good time.
[02:10:36.781 --> 02:10:37.302]  Thank you, man.
[02:10:37.442 --> 02:10:37.522]  Yeah.
[02:10:41.713 --> 02:10:41.873]  Thanks.
[02:10:41.893 --> 02:10:42.354]  Thank you, man.
[02:10:42.394 --> 02:10:44.876]  I'll put this back here for you.
[02:10:44.936 --> 02:10:45.316]  All right.
[02:10:45.376 --> 02:10:45.716]  Okay?
[02:10:45.776 --> 02:10:46.317]  You got it.
[02:10:46.357 --> 02:10:46.797]  Yes, sir.
[02:10:47.177 --> 02:10:48.438]  One more.
[02:10:48.478 --> 02:10:51.761]  Loading it up, huh?
[02:10:51.861 --> 02:10:53.802]  Thank you, sir.
[02:10:55.684 --> 02:10:57.786]  Good job.
[02:10:58.186 --> 02:10:59.947]  Here you go.
[02:11:01.649 --> 02:11:03.350]  Just go ahead and put that in.
[02:11:03.370 --> 02:11:07.733]  You got it?
[02:11:08.094 --> 02:11:08.714]  Okay, fellas.
[02:11:11.325 --> 02:11:11.805]  You're all set.
[02:11:12.025 --> 02:11:15.566]  Thank you.
[02:11:15.606 --> 02:11:17.327]  Now that's what Trump actually did.
[02:11:17.387 --> 02:11:19.707]  Let's play the morning Joe.
[02:11:19.747 --> 02:11:29.070]  Because understand, just the president going and handing out food and going down there twice and going and shaking everybody's hands and hugging folks raises their spirits.
[02:11:29.850 --> 02:11:32.511]  It's not something the globalist Obama or even Bush did.
[02:11:33.631 --> 02:11:35.092]  And it gets everybody else to give money.
[02:11:36.178 --> 02:11:38.179]  In Houston, Metro's 10 million people.
[02:11:38.880 --> 02:11:39.360]  And it's bad.
[02:11:39.380 --> 02:11:40.801]  There's dead bodies, sewage everywhere.
[02:11:40.841 --> 02:11:41.561]  They're in crisis.
[02:11:42.022 --> 02:11:43.683]  And they need continued support.
[02:11:44.083 --> 02:11:49.326]  So Trump's keeping them in the news, getting billions of dollars donated.
[02:11:49.366 --> 02:11:51.667]  He himself gave a million, and they made fun of it.
[02:11:51.928 --> 02:11:53.649]  Hey, Scarborough, how about you give something?
[02:11:53.689 --> 02:11:55.510]  At least Leonardo DiCaprio gave a million.
[02:11:57.771 --> 02:11:59.792]  I mean, how dare you sit there and run your mouth?
[02:11:59.812 --> 02:12:03.715]  So here's Joe Scarborough making a big joke out of all this.
[02:12:04.355 --> 02:12:05.216]  You talk about sick.
[02:12:05.236 --> 02:12:05.576]  Here it is.
[02:12:08.482 --> 02:12:12.103]  The hands are too big.
[02:12:12.143 --> 02:12:13.323]  Yeah, for like a nine-year-old.
[02:12:13.984 --> 02:12:16.084]  But anyway, Willie, did you see the relief?
[02:12:16.104 --> 02:12:19.125]  The president's getting involved in relief efforts.
[02:12:19.245 --> 02:12:19.965]  It's heartening to me.
[02:12:19.985 --> 02:12:22.086]  And you can tell that he's done this.
[02:12:22.126 --> 02:12:23.986]  I don't know if he did it with AmeriCares.
[02:12:24.006 --> 02:12:25.667]  I don't know if he's a Red Cross guy.
[02:12:25.767 --> 02:12:26.947]  But here he is helping out.
[02:12:27.047 --> 02:12:28.467]  That's great.
[02:12:28.908 --> 02:12:30.108]  And then do we have the picture?
[02:12:30.128 --> 02:12:31.268]  That's all you got?
[02:12:31.428 --> 02:12:32.489]  You don't have the one of him?
[02:12:32.609 --> 02:12:34.509]  What about the family when they came down?
[02:12:34.549 --> 02:12:35.269]  You don't have where?
[02:12:35.429 --> 02:12:35.969]  The guys?
[02:12:38.150 --> 02:12:45.633]  Willie, so let's explain that they didn't get the one where the first thing he did, he actually put in the cab.
[02:12:45.693 --> 02:12:50.274]  Well, that was obviously a photo op for the president, who did a nice job going down there twice.
[02:12:50.294 --> 02:12:51.735]  Let's give him credit for going down there.
[02:12:51.975 --> 02:12:53.715]  He was humanizing it.
[02:12:53.835 --> 02:12:54.916]  I think we have the video somewhere.
[02:12:54.936 --> 02:12:57.977]  Put the bucket in the back of a pickup, Mr. President.
[02:12:58.017 --> 02:12:58.817]  Put this in the pickup.
[02:12:59.377 --> 02:13:00.898]  Leave them on screen.
[02:13:01.058 --> 02:13:02.900]  You want to know the enemy of humanity?
[02:13:02.920 --> 02:13:03.520]  The elitist scum?
[02:13:23.857 --> 02:13:33.341]  Treating you like you're an idiot, acting like we're in junior high, and Trump's not the cool kid, and they're all the cool kids at the cool table, making fun of the nerd kids at their nerd table.
[02:13:33.861 --> 02:13:37.102]  I mean, this is everything I hated in high school.
[02:13:37.302 --> 02:13:38.523]  Everything I hated in junior high.
[02:13:39.687 --> 02:13:43.430]  These are the people's asses I kicked when they were beating up little nerds and stuff.
[02:13:43.950 --> 02:13:46.492]  These people are so sick.
[02:13:47.413 --> 02:13:48.273]  And it goes on and on.
[02:13:48.774 --> 02:13:49.754]  Making fun of Trump.
[02:13:50.075 --> 02:13:50.595]  Walks up.
[02:13:50.615 --> 02:13:51.616]  The guy puts his hands out.
[02:13:51.656 --> 02:13:52.416]  He's humanizing him.
[02:13:52.797 --> 02:13:53.417]  Hands him the food.
[02:13:53.437 --> 02:13:55.098]  Oh, how dare you put it in the front of the truck?
[02:13:55.679 --> 02:13:57.080]  How does Trump know it's raining outside?
[02:13:57.360 --> 02:13:58.381]  Oh, you should have put it in the back.
[02:13:58.541 --> 02:13:59.322]  Oh, you're an idiot.
[02:13:59.542 --> 02:14:00.823]  You're the man in the arena.
[02:14:01.544 --> 02:14:03.385]  Hold up, Teddy Roosevelt, man in the arena, please.
[02:14:03.725 --> 02:14:04.906]  You're the man in the arena.
[02:14:05.226 --> 02:14:06.446]  He's actually out there doing something.
[02:14:06.466 --> 02:14:19.472]  You're sitting there in New York and NBC with the daughter of one of the biggest mass murderers in world history, Brzezinski, who bragged that he backed the Khmer Rouge murdering millions, all the other crap he did.
[02:14:20.713 --> 02:14:25.575]  You sit up there with the dead intern in your office and all the rest of the crud you're engaged in.
[02:14:27.145 --> 02:14:33.791]  And then you sit there and act like Trump's bad when he genuinely cares and is down there for real, and he was during the campaign.
[02:14:34.031 --> 02:14:36.413]  Hillary wouldn't even show up in the hurricanes!
[02:14:37.294 --> 02:14:49.165]  She was too busy getting money from rich donors, too busy stealing Haitian relief money to go to Haiti when we had our airplanes down there exposing the UN sex crimes that Hillary and her staff were caught running!
[02:14:51.107 --> 02:14:54.008]  And so the media then turns it all into Pizzagate diversions.
[02:14:54.788 --> 02:15:04.092]  The Man in the Arena, excerpt from a speech, Citizenship and the Republic, delivered at the Sarborne in Paris, France, the 23rd of April, 1910.
[02:15:04.932 --> 02:15:06.433]  It is not the critic who counts.
[02:15:07.333 --> 02:15:12.117]  Not the man who points out how the strong man stumbles, or where the doer of deeds could have done better.
[02:15:12.937 --> 02:15:27.508]  Credit belongs to the man in the arena, who's actually in the arena, whose face is marred by the dust, the sweat, the blood, who strives valiantly, who errs, who comes short again and again, because there is no effort without error and shortcoming.
[02:15:27.748 --> 02:15:52.039]  But who does actually strive to do the deeds, who knows the great enthusiasms, the great devotions, who spends himself in a worthy cause, who at the best knows in the end the triumph of high achievement, and who at the worst, if he fails, at least fails while daring greatly, so that his place shall never be with those cold and timid souls
[02:15:53.063 --> 02:15:55.145]  You know, neither victory nor defeat.
[02:15:55.766 --> 02:15:59.410]  Now let's go to women who know real victory, real action.
[02:15:59.450 --> 02:16:01.612]  They raised two plus million dollars last week.
[02:16:02.252 --> 02:16:06.797]  They have absolutely gone in there, covered what's happening, brought hope to people.
[02:16:07.378 --> 02:16:09.300]  Kaia Jones and Joy Vila.
[02:16:09.320 --> 02:16:13.264]  And then we're bringing in, as well with us, Candace Owens.
[02:16:13.684 --> 02:16:28.008]  Who has videos on average 300, 400, 500,000 views, some with millions, just roars on to the scene, got targeted in a race war false flag by the Democrats, by the deep state, in a setup where they run most of these racist bots that are everywhere.
[02:16:28.028 --> 02:16:28.868]  She caught them red-handed.
[02:16:29.348 --> 02:16:42.392]  So it's blown up in her face, blown up in their face, and then, success is blown up in her face, so then they tried to censor her the day after she's on with me and Paul Watson, but then she spoke out, so then that blew up in their face.
[02:16:43.112 --> 02:16:44.913]  This is an amazing time to be alive.
[02:16:45.294 --> 02:16:53.880]  Before we go to Candice, and all you guys can ride the rest of the hour if you can, before we go back to Candice, she was here with us last week before she got censored.
[02:16:54.340 --> 02:16:57.643]  Kaia Jones and Joy Vila, both great artists.
[02:16:58.183 --> 02:17:02.766]  Your song's number one, Make America Great, so you bucked the system and you're number one.
[02:17:03.807 --> 02:17:06.209]  Again, you had the talent, but no guts, no glory.
[02:17:06.449 --> 02:17:07.430]  Took you right to the top.
[02:17:08.170 --> 02:17:09.791]  Eye of the Tiger comes to mind.
[02:17:10.052 --> 02:17:19.118]  What is it like to see them making fun of the man in the arena, to see Joe Scarborough and all those other hosts just absolutely are an embarrassment to humanity?
[02:17:19.959 --> 02:17:25.142]  You know, I look at Mika's face, and like you said, this is everything you hated about high school, right?
[02:17:25.162 --> 02:17:26.123]  The popular kids.
[02:17:26.523 --> 02:17:30.046]  What happened to those popular kids after everybody graduated?
[02:17:30.286 --> 02:17:34.069]  They became the drunks, the losers, the deadbeats.
[02:17:34.631 --> 02:17:34.731]  Yes.
[02:17:52.819 --> 02:17:55.660]  A putrid bowl of regurgitating the same story.
[02:17:55.860 --> 02:18:03.844]  And the fact that they're politicizing this drama to make it their own drama and taking away from what the President is doing to save the lives of those people.
[02:18:03.884 --> 02:18:05.884]  We looked in the faces of those people down there.
[02:18:06.104 --> 02:18:07.065]  They are suffering.
[02:18:07.305 --> 02:18:08.205]  They are dying.
[02:18:08.425 --> 02:18:09.666]  They need all the help they can get.
[02:18:09.686 --> 02:18:10.366]  Exactly!
[02:18:10.426 --> 02:18:16.349]  How do you make a joke when you're not down there and the President's down there trying to do something, belittling the effort?
[02:18:16.429 --> 02:18:17.189]  What the hell?
[02:18:17.569 --> 02:18:18.810]  This is so entitled!
[02:18:19.251 --> 02:18:22.414]  You talk about the problem being rich white men, I'm starting to agree.
[02:18:22.434 --> 02:18:25.717]  It's Joe Scarborough, the disconnected, blue-blood piece of crap.
[02:18:27.278 --> 02:18:28.619]  He's definitely disconnected.
[02:18:28.840 --> 02:18:31.702]  And nobody in America is going to side with that guy.
[02:18:31.982 --> 02:18:33.784]  Because nobody is as heartless as that guy.
[02:18:33.804 --> 02:18:36.607]  Does that not show how desperate they are, Kaya, Candace?
[02:18:36.627 --> 02:18:38.068]  Does that not show desperation?
[02:18:38.809 --> 02:18:39.449]  Absolutely.
[02:18:39.509 --> 02:18:41.011]  It shows a lot of hatred.
[02:18:43.188 --> 02:18:44.010]  I mean, they didn't win.
[02:18:44.611 --> 02:18:46.294]  Yeah, Canada's jumping first, then we'll go to Kai.
[02:18:46.334 --> 02:18:47.736]  I'm sorry, I'm not traffic-diving well.
[02:18:48.057 --> 02:18:49.139]  What do you make of this?
[02:18:51.272 --> 02:18:52.714]  It's beneath them.
[02:18:52.774 --> 02:18:54.095]  It shows a lot of hatred.
[02:18:54.375 --> 02:18:59.480]  And again, it just shows that they're hell-bent on making Trump out to be an enemy.
[02:18:59.500 --> 02:19:01.802]  It shows that he can literally do no right.
[02:19:02.243 --> 02:19:04.105]  And I think it's largely embarrassing for them.
[02:19:04.165 --> 02:19:06.006]  It's embarrassing for the people that they support.
[02:19:06.067 --> 02:19:07.668]  And it shows why Trump won.
[02:19:07.748 --> 02:19:10.511]  Because they're acting like children on air.
[02:19:10.571 --> 02:19:13.133]  They're no longer even commentating politically.
[02:19:13.173 --> 02:19:15.255]  They're just there to make fun of him every single day.
[02:19:15.296 --> 02:19:16.517]  And people are exhausted with it.
[02:19:18.317 --> 02:19:20.639]  Don't they get that everybody roots for the underdog?
[02:19:20.719 --> 02:19:23.300]  Even if Trump wasn't as good as he is, people would still root for him.
[02:19:23.561 --> 02:19:32.246]  He's doing a lot of great work, but the way they pile on him and his family and on those of you that all of you have been persecuted just because you want to make America great again.
[02:19:33.190 --> 02:19:33.731]  That's right.
[02:19:34.071 --> 02:19:34.591]  That's right.
[02:19:35.172 --> 02:19:36.673]  And they're not going to stop.
[02:19:36.733 --> 02:19:40.916]  I think it's going to get worse before it gets better, but that doesn't mean we're not going to get better.
[02:19:41.337 --> 02:19:41.997]  That's the thing.
[02:19:42.197 --> 02:19:45.780]  The more they push us, the more they attack us, the better we must become.
[02:19:45.820 --> 02:19:53.607]  We're 10 times stronger than them, 10 times smarter than them, and I'm telling you Trump is going to win in a landslide 2020 because of this nonsense.
[02:19:54.247 --> 02:19:54.567]  Oh yeah.
[02:19:54.947 --> 02:19:55.348]  That's right.
[02:19:55.448 --> 02:19:59.429]  I know that Joy Vila and of course Kaia Jones have to go here in about five minutes.
[02:19:59.449 --> 02:20:07.033]  I'm going to come back and spend the rest of this important hour with Candace Owens who also got censored but they had to back off when it blew up in their face.
[02:20:07.073 --> 02:20:13.556]  But going back to Kaia and then of course to Joy Vila, closing comments about what you've witnessed the last few weeks.
[02:20:15.180 --> 02:20:15.760]  I don't know.
[02:20:33.593 --> 02:20:40.875]  Propped up with all of the things that were now, you know, the gutting of the home, the interior of the home now outside.
[02:20:41.235 --> 02:20:51.498]  So to me, that says volumes of we are united, not divided, no matter whether it's a hurricane or propaganda or pushing narratives that don't exist.
[02:20:51.658 --> 02:21:02.701]  And what, you know, what MSN needs to realize is that when they keep pushing this rhetoric and hurtful comments about our president, they're actually talking about the people that voted him in.
[02:21:03.450 --> 02:21:05.252]  And we're taking it personally.
[02:21:05.332 --> 02:21:13.059]  It's getting to a point where I just don't know how much more they think they're gonna be able to push us against the wall before we eventually just punch back.
[02:21:14.660 --> 02:21:14.941]  Wow.
[02:21:16.102 --> 02:21:16.582]  Enjoy?
[02:21:16.922 --> 02:21:17.063]  Yeah.
[02:21:18.191 --> 02:21:26.254]  I have to tell you, you know, the pain and suffering, and I echo what Kaia said and what we've seen, the pain and suffering down there is so real and so raw.
[02:21:26.554 --> 02:21:29.555]  The smells, the bodies, the way it's happening.
[02:21:29.575 --> 02:21:31.195]  These people haven't had food for weeks.
[02:21:31.215 --> 02:21:34.656]  Some of them, it's their first hot meal and we got to deliver it to them.
[02:21:34.856 --> 02:21:36.097]  They don't have baby supplies.
[02:21:36.617 --> 02:21:40.018]  I mean, the babies have been taken out of the water, you know, almost dying.
[02:21:40.038 --> 02:21:43.039]  I mean, this is an emergency situation.
[02:21:43.599 --> 02:21:54.505]  And for Americans to use this to politicize, for bad Americans, for the media, to make it seem like we're all racist and this is the white supremacy and the president's not doing anything, is a travesty.
[02:21:54.525 --> 02:21:57.126]  Oh yeah, what do you think of Charlie Hebdo, who has the right to do it?
[02:21:57.226 --> 02:22:10.533]  I'm not saying blow him up for it, but saying that like, Houston's a bunch of white supremacists, so thank God, and professors and CNN, CNN, New York Times said this is God's vengeance on conservatives when the city's the most diverse in the country?
[02:22:11.215 --> 02:22:13.396]  It's the most disgusting thing I've seen.
[02:22:13.456 --> 02:22:14.737]  It's absolutely evil.
[02:22:14.797 --> 02:22:15.557]  It's decrepit.
[02:22:15.777 --> 02:22:19.039]  And the way we fight that is by showing more support and more love.
[02:22:19.239 --> 02:22:23.821]  If you can go out to Houston, if you can volunteer, if you can donate, we're working with MercuryOne.org.
[02:22:24.061 --> 02:22:25.782]  These people will take everything they can.
[02:22:25.822 --> 02:22:26.642]  They need your help.
[02:22:26.862 --> 02:22:28.323]  And we have to continue the message.
[02:22:28.543 --> 02:22:29.743]  Fight the mass media.
[02:22:30.084 --> 02:22:35.426]  Fight this negativity with love, compassion, unity, and support for our president and for one another.
[02:22:35.646 --> 02:22:36.667]  That's right, Kaia Jones.
[02:22:36.687 --> 02:22:41.454]  I want to get some comments and joy on this and then we're going to do the rest of the hour with Candace Owens here.
[02:22:41.554 --> 02:22:43.377]  Censored, but you know, come back like the Phoenix.
[02:22:44.992 --> 02:22:47.135]  Where do you think this goes next?
[02:22:47.315 --> 02:22:49.257]  As Joy was saying, the nastiness.
[02:22:49.998 --> 02:22:56.125]  I'll go out on the street and most folks like me or are listeners of every race, color, creed, all human with red blood.
[02:22:56.425 --> 02:22:58.768]  But the left comes over and physically attacks me now.
[02:22:58.828 --> 02:23:00.029]  They scream Nazi at me.
[02:23:00.350 --> 02:23:01.151]  It's all made up.
[02:23:01.171 --> 02:23:03.513]  Because Joy's saying it's going to get worse.
[02:23:04.114 --> 02:23:05.596]  Do you agree with that and how bad will it get?
[02:23:06.272 --> 02:23:16.019]  I think it's important for us to do what we can, like if we constantly, you know, me and Joy were in the middle of, you know, my song was number three, her song was number one.
[02:23:16.039 --> 02:23:21.523]  So at the same time, right this week, and we literally pulled promoting our records.
[02:23:22.083 --> 02:23:24.125]  In this moment to go and volunteer.
[02:23:24.505 --> 02:23:34.171]  So for me, it's like, I don't understand the excuses or why Beyonce is not down there, or why a heck of a lot more artists aren't bringing their awareness to the cause.
[02:23:34.672 --> 02:23:41.456]  If everybody is just kind of on this negative, negative, negative approach, I think that we're doomed if we do not fix it.
[02:23:41.856 --> 02:23:44.118]  So going down there to giving back
[02:23:44.578 --> 02:23:44.839]  Wow.
[02:23:44.859 --> 02:23:44.939]  Okay.
[02:24:00.939 --> 02:24:06.624]  Well, Kaia Jones, you're on fire, because my next two questions were exactly that.
[02:24:07.205 --> 02:24:12.911]  I noticed you guys didn't even come on and talk about your records, despite yours being number three, Joy's being number one.
[02:24:12.931 --> 02:24:17.015]  You guys never even made it about that, but we should celebrate the fact
[02:24:17.475 --> 02:24:36.848]  Despite all the intimidation, all the censorship, that you guys have only been more successful, despite all the other cowardly people in music and in Hollywood, almost none of them would even dare give to Texas, other than Leonardo DiCaprio to his credit, because they're too afraid to look like they're aligned with the evil white supremacist Texans.
[02:24:38.129 --> 02:24:38.950]  Exactly.
[02:24:39.090 --> 02:24:56.382]  And that's the thing too, is no matter what happens, it's like we say, it's going to get worse out there in the media, but people are going to start turning off, tuning out, and tuning into InfoWars, tuning into alternative media, because we're providing hope, providing truth, providing, you know, we're saying, make America great again.
[02:24:56.422 --> 02:24:57.502]  That's what my song sings about.
[02:24:57.562 --> 02:25:00.785]  You can be the, we can be the hope of every hungry child.
[02:25:01.065 --> 02:25:02.246]  That's what I sing in my song.
[02:25:02.526 --> 02:25:07.229]  Kaia's song, What the Heart Don't Know, is about the army, army spouse,
[02:25:07.809 --> 02:25:09.951]  Losing her husband because he goes off to war.
[02:25:10.191 --> 02:25:15.095]  I mean, we're singing pro-America music and we're inspiring people to do better and be better because... Let's explain.
[02:25:15.115 --> 02:25:18.097]  You guys have the number one, number three songs right now in the country.
[02:25:18.577 --> 02:25:21.299]  And where is the hype and celebration and MSM of you?
[02:25:21.600 --> 02:25:25.162]  It's nowhere because you're not controlled by the big corporate chiefs.
