[00:00:15.409 --> 00:00:17.210]  This is our land.
[00:46:58.176 --> 00:46:59.356]  It's available right now.
[00:46:59.676 --> 00:47:02.237]  Get yours at infowarsstore.com.
[00:47:06.998 --> 00:47:09.659]  You're listening to the Alex Jones Show.
[00:47:15.018 --> 00:47:15.859]  I think.
[00:48:00.222 --> 00:48:01.543]  I'm Alex Jones, your host.
[00:48:01.603 --> 00:48:05.646]  Thank you so much for joining us on this worldwide broadcast.
[00:48:06.207 --> 00:48:08.608]  InfoWars.com is our outpost.
[00:48:09.029 --> 00:48:10.870]  We've launched NewsWars.com.
[00:48:10.910 --> 00:48:12.451]  It's now got comments enabled.
[00:48:12.711 --> 00:48:19.276]  It's got a lot of news feeds on it and exclusive news that does not appear at InfoWars.com or PrisonPlanet.com, the site.
[00:48:19.316 --> 00:48:21.518]  I'd give an A-plus right now, but I'd give it about a 95.
[00:48:22.639 --> 00:48:25.901]  We're going to be tweaking it, adding a lot of new functions to it this week.
[00:48:26.321 --> 00:48:29.043]  It also is a lighter site, meaning it doesn't have as many graphics.
[00:48:29.103 --> 00:48:30.224]  It's a very, very light site.
[00:48:30.704 --> 00:48:33.386]  Loads quickly on your computer, on your iPhone or Droid.
[00:48:33.786 --> 00:48:35.907]  So be sure and bookmark that and spread the word.
[00:48:36.048 --> 00:48:44.453]  Infowars.com, PrisonPlanet.com, and now NewsWars.com, part of the expansion in the face of the globalists.
[00:48:44.473 --> 00:48:47.095]  Several new websites will get launched by the end of the year.
[00:48:47.975 --> 00:48:54.779]  We're gonna launch at least two more broadcasts, so it'll be three total, after we launch David Knight's Real News tomorrow.
[00:48:56.459 --> 00:48:57.260]  And so much more.
[00:48:57.280 --> 00:49:00.381]  I saw some emails and comments going, oh, you ripped off the president, Real News.
[00:49:00.882 --> 00:49:02.042]  I don't even respond to that.
[00:49:03.263 --> 00:49:03.543]  Okay?
[00:49:03.563 --> 00:49:06.004]  I don't territorialize information.
[00:49:07.805 --> 00:49:11.207]  Real News is the common sense name to counter fake news.
[00:49:12.902 --> 00:49:17.304]  And we had the name Real News before the President launched his weekly transmission.
[00:49:17.724 --> 00:49:20.806]  I'm honored they called it that, but they didn't get that from us.
[00:49:22.086 --> 00:49:25.368]  If you're countering the fake news, what are you?
[00:49:25.448 --> 00:49:27.169]  You're the real news.
[00:49:27.809 --> 00:49:30.850]  But again, that's just an example of how people turn things into little side fights.
[00:49:31.211 --> 00:49:32.731]  People ask why I've been so successful.
[00:49:32.791 --> 00:49:33.652]  Not that I'm even that smart.
[00:49:34.915 --> 00:49:35.495]  I don't infight.
[00:49:36.236 --> 00:49:46.103]  I mean, I'll joke around about myself and others and, you know, talk about where we are failing or where we're succeeding, but I don't get off on just running people down or territorializing information.
[00:49:46.543 --> 00:49:51.167]  So often people say, man, Sean Hannity is copying you almost every night, word for word.
[00:49:51.587 --> 00:49:53.989]  I'm like, let's not make a big deal out of that.
[00:49:55.089 --> 00:49:56.410]  They're already trying to fire the guy.
[00:49:56.450 --> 00:49:57.671]  Our information's spot on.
[00:49:58.151 --> 00:49:59.552]  That's the real form of success.
[00:49:59.612 --> 00:50:02.394]  Don't you hope it spreads to everybody and we win?
[00:50:03.115 --> 00:50:04.336]  That's what winning looks like.
[00:50:05.598 --> 00:50:10.581]  And I love Roger Stone to death, but I've had to call him on the carpet publicly when he's getting mad at Hannity.
[00:50:10.862 --> 00:50:14.404]  Though I know they had a private beef together and Hannity got him banned off Fox News.
[00:50:14.564 --> 00:50:15.305]  I don't care.
[00:50:16.405 --> 00:50:17.486]  I'm not mocking Roger, by the way.
[00:50:17.786 --> 00:50:19.388]  I get the, you know, men fight with each other.
[00:50:19.948 --> 00:50:26.472]  It's that we're covering how they're trying to kill the president and trying to sell the idea before it was in the news.
[00:50:26.853 --> 00:50:27.593]  Now we cover it.
[00:50:27.633 --> 00:50:28.754]  We force them to cover it.
[00:50:29.054 --> 00:50:32.437]  We force the establishment to come out and say, hell yeah, we're getting ready to kill him.
[00:50:33.336 --> 00:50:35.897]  Because they don't want to debate about how they're trying to do it behind the scenes.
[00:50:37.857 --> 00:50:47.539]  Our victory is hitting barbed wire, being laughed at, being ridiculed, knowing, though, we just blew the doors open for everybody else behind us.
[00:50:48.299 --> 00:50:55.501]  And knowing that when we end up rolling over and dying down the road, that we did like our ancestors did and delivered.
[00:50:57.942 --> 00:50:59.242]  Like, I want that on my tombstone.
[00:51:00.919 --> 00:51:04.062]  I want Alex Jones delivered.
[00:51:05.203 --> 00:51:06.064]  He did what he said.
[00:51:06.925 --> 00:51:07.926]  He kept his promises.
[00:51:08.827 --> 00:51:09.408]  He committed.
[00:51:10.369 --> 00:51:11.250]  He didn't backbite.
[00:51:11.930 --> 00:51:13.232]  He didn't stab people in the back.
[00:51:13.692 --> 00:51:14.833]  He didn't join the globalists.
[00:51:15.194 --> 00:51:16.215]  He wasn't a peacock.
[00:51:17.276 --> 00:51:17.937]  He delivered.
[00:51:19.659 --> 00:51:20.700]  That's why I love our audience.
[00:51:20.760 --> 00:51:21.380]  It's so humbling.
[00:51:21.941 --> 00:51:26.224]  Our audience, black, white, Asian, old, young, male, female.
[00:51:27.125 --> 00:51:31.749]  It is so humbling to be out here in Seattle and, oh my gosh, go out in the countryside by Mount Rainier.
[00:51:32.369 --> 00:51:37.453]  Every restaurant I went into, every gas station, every tavern, you know, restaurant.
[00:51:38.519 --> 00:51:39.059]  Mobbed.
[00:51:39.520 --> 00:51:42.601]  Free drinks, free food, just absolutely loving me.
[00:51:43.462 --> 00:51:47.344]  On the streets of Seattle, every fourth, fifth person I stop and start talking, comes over and wants a picture.
[00:51:47.965 --> 00:51:53.648]  But then, once one of them pops off, F you Nazi, they all start piling on.
[00:51:55.205 --> 00:51:59.386]  And it's like a group thing, like pheromones, or like jihadi terrorists.
[00:51:59.446 --> 00:52:05.267]  Fire ants get all over you, then one finally stings, then all the pheromones fire, they all sting you at once.
[00:52:05.287 --> 00:52:05.627]  You ever notice?
[00:52:05.947 --> 00:52:07.468]  Fire ants don't hit you until there's a bunch on you.
[00:52:07.708 --> 00:52:13.909]  You're out there gardening or whatever, picking potatoes, or taking care of the rose bushes, and all of a sudden, ah, ah, ah, ah, ah!
[00:52:14.389 --> 00:52:18.330]  And man, it was Zimmerman, you pointed that out yesterday, it's like one will go, F you!
[00:52:18.450 --> 00:52:19.230]  Always at a distance.
[00:52:20.396 --> 00:52:20.916]  Hive mind.
[00:52:20.956 --> 00:52:24.539]  And then wait, that person turns and watches, because they'll see a big group.
[00:52:24.559 --> 00:52:24.999]  They wait.
[00:52:25.139 --> 00:52:27.380]  They understand their own psychology of sheep.
[00:52:27.941 --> 00:52:29.242]  They see me in a red light.
[00:52:29.522 --> 00:52:29.882]  They wait.
[00:52:29.922 --> 00:52:30.342]  They walk.
[00:52:31.123 --> 00:52:32.864]  Even though it's red, they go across.
[00:52:33.184 --> 00:52:33.464]  They turn.
[00:52:33.504 --> 00:52:34.005]  They go, F.U.
[00:52:34.045 --> 00:52:34.585]  Jones!
[00:52:35.185 --> 00:52:36.166]  And I notice they're not looking at me.
[00:52:36.186 --> 00:52:36.946]  They're looking at the people.
[00:52:37.227 --> 00:52:39.048]  All of a sudden, they go, yeah!
[00:52:39.168 --> 00:52:39.208]  F.U.
[00:52:39.268 --> 00:52:39.768]  Nazi!
[00:52:40.449 --> 00:52:40.949]  And then, yeah!
[00:52:41.009 --> 00:52:43.390]  They're like, yeah, we're getting ready to kick your ass.
[00:52:43.450 --> 00:52:44.031]  I'm like, let's go.
[00:52:44.931 --> 00:52:45.392]  Hit me first.
[00:52:46.408 --> 00:52:48.089]  And they go, wait, why are you here?
[00:52:49.030 --> 00:52:49.850]  Why have you come?
[00:52:49.970 --> 00:52:55.293]  And you say, well, I'm here to expose your anti-freedom.
[00:52:57.254 --> 00:52:59.356]  Again, you've got to understand their childlike mentality.
[00:52:59.376 --> 00:53:02.978]  Like when they walk to me at restaurants, they go, boo, everyone hates you, screw you, screw you.
[00:53:04.110 --> 00:53:13.699]  And you're just like, you understand only a few failed enclaves like downtown Austin, downtown Seattle, downtown, you know, Southside Chicago, New York, D.C.
[00:53:14.099 --> 00:53:16.601]  You people are the schmucks of the globe.
[00:53:16.641 --> 00:53:26.090]  You're the losers that live in the coffin apartments, that pay five times what you're supposed to in rent, that just walk around signaling to everyone you have no friends.
[00:53:26.230 --> 00:53:27.451]  They're all completely alone.
[00:53:27.671 --> 00:53:28.972]  The demographics totally alone.
[00:53:29.989 --> 00:53:31.410]  Six times more likely to steal.
[00:53:31.791 --> 00:53:32.111]  What is it?
[00:53:32.191 --> 00:53:34.813]  Nine times more likely to not give to charity.
[00:53:35.174 --> 00:53:35.954]  Totally alone.
[00:53:36.054 --> 00:53:36.835]  Totally scared.
[00:53:36.895 --> 00:53:37.856]  Totally freaked out.
[00:53:38.396 --> 00:53:41.119]  But you know to double down on your religion.
[00:53:41.399 --> 00:53:42.260]  Just like a jihadi.
[00:53:42.480 --> 00:53:44.141]  Well, I'm depressed because I'm a radical Muslim.
[00:53:44.381 --> 00:53:46.023]  Maybe I should suicide bomb somebody.
[00:53:47.250 --> 00:53:50.192]  So, coming up, I'm going to break down the exclusive.
[00:53:50.973 --> 00:53:54.476]  This isn't important just to know the inside baseball of Trump and Trumpville.
[00:53:55.097 --> 00:53:57.619]  Because Trump has it set.
[00:53:58.399 --> 00:54:05.385]  The support for him hasn't gone away, but we're doing it because we know it's an existential battle against the globalists and that they're freaked out by Trump.
[00:54:05.705 --> 00:54:08.368]  It's not that we're totally enamored or think he's perfect.
[00:54:08.928 --> 00:54:10.630]  And, you know, everybody gets fatigued.
[00:54:10.650 --> 00:54:13.132]  You know, I'm sick of myself, much less Trump, okay?
[00:54:14.124 --> 00:54:20.327]  You know, it's like, sometimes I get amazing phone calls from really important people, it's going, I don't take it for granted, it's just kind of like, okay, yeah, you know?
[00:54:20.367 --> 00:54:25.350]  It's like, this is probably just all the Matrix, I'm playing this video game where I'm like beating the head bosses, this isn't real.
[00:54:25.910 --> 00:54:26.170]  You know?
[00:54:27.311 --> 00:54:37.336]  But this is real, and we're changing the world together, and I hate the Republican establishment that created TPP, IMF, World Bank, all these wars, funded radical Islam, gave us Obamacare.
[00:54:37.596 --> 00:54:42.219]  I know the policy makers, I know the names of the bills, I know who lobbied for what, I know who made the money!
[00:54:43.029 --> 00:54:44.910]  And I'm sitting there with people going, F you, Jones!
[00:54:44.930 --> 00:54:46.230]  You don't want Obamacare!
[00:54:46.250 --> 00:54:47.491]  I need free health care!
[00:54:47.611 --> 00:54:48.471]  F you, Nazi!
[00:54:49.492 --> 00:54:51.252]  And I'm like, it was written to rip you off.
[00:54:51.292 --> 00:54:52.153]  Can I give you the documents?
[00:54:52.213 --> 00:54:52.693]  Shut up!
[00:54:53.453 --> 00:54:55.114]  Well, on average, prices have doubled.
[00:54:55.154 --> 00:54:56.634]  They've kicked people off their free plans.
[00:54:56.694 --> 00:54:57.295]  Shut up!
[00:54:59.536 --> 00:55:00.976]  They don't want reality.
[00:55:00.996 --> 00:55:02.837]  They want to hear they're getting a magic lottery ticket.
[00:55:04.178 --> 00:55:05.339]  And everything's going to be OK.
[00:55:05.379 --> 00:55:09.182]  So that's coming up at like 5, 6 after next hour.
[00:55:09.202 --> 00:55:10.023]  We're going to cover it all.
[00:55:10.103 --> 00:55:17.730]  I've got a bunch of other big, big news that is extremely illustrative of everything I'm talking about.
[00:55:20.853 --> 00:55:27.799]  And it is incredible to now see Al Sharpton saying, take down Thomas Jefferson.
[00:55:27.839 --> 00:55:29.901]  We knew we knew that that was coming.
[00:55:30.947 --> 00:55:32.249]  But I want to get to Howard Dean.
[00:55:32.850 --> 00:55:34.613]  Trump has no moral character.
[00:55:34.713 --> 00:55:36.656]  America may be turning away from GOP.
[00:55:37.016 --> 00:55:38.899]  The Democrats have no moral character.
[00:55:39.300 --> 00:55:42.084]  And the Republican establishment is the scum of the earth and we know that.
[00:55:42.404 --> 00:55:45.148]  So let's talk about who the real players are when we get to that as well.
[00:55:46.459 --> 00:55:52.804]  And then we have the chief saying we had 11 police officers in the city of Detroit shot or killed in the line of duty last year.
[00:55:53.465 --> 00:55:54.225]  What fuels it?
[00:55:54.426 --> 00:55:55.486]  The anti-police rhetoric.
[00:55:55.527 --> 00:55:58.929]  It's not about worshipping cops or saying there aren't bad cops.
[00:55:59.390 --> 00:56:02.753]  It's about Globalist and George Soros trying to single police out.
[00:56:03.413 --> 00:56:06.756]  Well, there's a rebellion against corrupt government to scapegoat it on them.
[00:56:07.216 --> 00:56:15.063]  And then when cops get killed randomly for no reason by dirtbag cowards to say, oh, well, they deserve to because other cops somewhere else did something wrong.
[00:56:15.404 --> 00:56:17.766]  And so collectively, the cops have to pay.
[00:56:17.826 --> 00:56:22.230]  That is the biggest racist, tribalist mindset that the left is in.
[00:56:22.290 --> 00:56:26.474]  They claim they're anti-racist or anti-tribalism or anti-stereotype.
[00:56:27.014 --> 00:56:41.340]  They use the fact that the West is so anti-stereotype our strength against us, let them be set up as the controllers of language and words, and then say, oh, well, a cop might have killed an innocent black guy in Missouri, so let's go shoot five cops in Dallas.
[00:56:42.140 --> 00:56:47.963]  Or a cop might have shot somebody in Chicago two days ago, wrongly, so let's go down to Baton Rouge and shoot some cops.
[00:56:48.203 --> 00:56:50.404]  I mean, that really, they said, I shot some cops because...
[00:56:51.357 --> 00:56:57.463]  Because some other cop might have shot somebody and CNN hypes it up like they're for the people and they're populist.
[00:56:57.923 --> 00:57:06.891]  When cops might kill a couple hundred innocent people a year total, maybe a hundred black people maximum total, innocent, I'm all against it.
[00:57:06.991 --> 00:57:10.695]  But you got thousands of blacks killing each other every year in Chicago.
[00:57:10.775 --> 00:57:12.577]  It doesn't even register.
[00:57:13.037 --> 00:57:13.758]  And then you get
[00:57:15.313 --> 00:57:18.257]  Eleven cops killed, seven of them black.
[00:57:18.997 --> 00:57:20.139]  We don't know their names.
[00:57:20.880 --> 00:57:21.761]  We don't know nothing.
[00:57:21.801 --> 00:57:23.483]  We didn't even hear when they got killed.
[00:57:24.043 --> 00:57:26.246]  Since when do they not even matter?
[00:57:26.827 --> 00:57:27.908]  And not even exist?
[00:57:28.569 --> 00:57:31.332]  Gee, I'm against injustice, mind control, and fraud.
[00:57:32.273 --> 00:57:35.855]  So people go, man you've gone from bashing the cops constantly to like being their best buddy.
[00:57:36.396 --> 00:57:40.858]  I never just bash the cops, I bash bad cops because they want to turn them into a globalist tool.
[00:57:41.198 --> 00:57:50.944]  I don't want a police state, but do I randomly want to see cops killed and then it covered up and then everybody whines and screams and acts like whites are all racist killing black people when it's 10 to 1 the other way around?
[00:57:51.264 --> 00:57:52.465]  I'm all about statistics!
[00:57:52.945 --> 00:57:54.366]  Vitamin Mineral Fusion.
[00:57:54.526 --> 00:57:56.947]  Visit InfoWarsLife.com to secure your chemistry.
[00:57:57.127 --> 00:58:04.411]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[00:58:04.611 --> 00:58:14.917]  Vitamin Mineral Fusion Drink Mix at InfoWarsLife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[00:58:15.257 --> 00:58:22.802]  In the history of InfoWars Life, we've brought out a lot of amazing products like Survival Shield X2, Super Metal Vitality, and so many others.
[00:58:23.102 --> 00:58:33.068]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[00:58:33.309 --> 00:58:35.250]  And this part is most important.
[00:58:35.350 --> 00:58:41.794]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[00:58:42.154 --> 00:58:43.215]  That means it's clean.
[00:58:43.595 --> 00:58:44.536]  That means it's pure.
[00:58:44.716 --> 00:58:47.417]  And rest secured, you're finding the tip of the spear in the Infowar.
[00:58:47.617 --> 00:58:50.179]  That's Infowarslife.com and Vitamin Mineral Fusion.
[00:58:50.419 --> 00:58:52.080]  Take action now before we sell out.
[00:58:52.900 --> 00:58:54.281]  Clean, pure drinking water.
[00:58:54.541 --> 00:58:55.842]  You can't survive without it.
[00:58:56.042 --> 00:58:56.943]  But where do you get it?
[00:58:57.243 --> 00:59:03.006]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:59:03.227 --> 00:59:08.950]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:59:09.130 --> 00:59:25.997]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:59:26.377 --> 00:59:28.518]  Filter capacity up to 5,000 gallons.
[00:59:28.879 --> 00:59:30.079]  Stainless steel construction.
[00:59:30.340 --> 00:59:31.120]  Easy assembly.
[00:59:31.380 --> 00:59:32.021]  Low maintenance.
[00:59:32.301 --> 00:59:34.122]  Replacement filters are simple to install.
[00:59:34.402 --> 00:59:41.527]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[00:59:41.667 --> 00:59:46.670]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[00:59:46.870 --> 00:59:49.452]  Go to InfowarsStore.com or call 888-253-3139.
[00:59:56.215 --> 01:00:02.178]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones!
[01:00:02.198 --> 01:00:07.481]  The answer to 1984 is 1776.
[01:00:07.881 --> 01:00:11.263]  You're listening to the Alex Jones Show.
[01:00:22.261 --> 01:00:26.246]  Man, I tell ya, this song... I tell ya, this song... Let's play some more of it.
[01:00:27.487 --> 01:00:29.189]  It's like, I'm going to heaven, isn't it?
[01:00:30.211 --> 01:00:32.874]  That's why they say it's satanic.
[01:00:34.824 --> 01:00:41.070]  Because they get select big establishment religious institutions to come out and attack something beautiful.
[01:00:41.750 --> 01:00:43.732]  So people hear it and say, well, that's satanic.
[01:00:43.772 --> 01:00:44.953]  Hell, I'm going to join Satanism.
[01:00:45.554 --> 01:00:47.375]  Music in general is not satanic, folks.
[01:00:47.395 --> 01:00:51.079]  What's satanic is not caring about evil and not facing evil.
[01:00:51.119 --> 01:00:53.481]  And I happen to know folks that know Robert Plante who wrote this song.
[01:00:53.741 --> 01:00:58.345]  This song is actually against the devil and against commercialism and people selling their soul.
[01:00:58.646 --> 01:00:59.066]  Turn it up.
[01:00:59.606 --> 01:00:59.907]  Here it is.
[01:01:05.047 --> 01:01:06.829]  I'll leave it at that.
[01:01:08.890 --> 01:01:10.892]  He gets really mad when people call him a Satanist.
[01:01:11.072 --> 01:01:13.274]  Now, Page did get into the occult and then got out of it.
[01:01:13.354 --> 01:01:14.355]  Here it is, crank it up!
[01:01:23.462 --> 01:01:25.744]  Our shadows taller than our souls!
[01:01:28.666 --> 01:01:29.467]  Shines white light.
[01:01:33.373 --> 01:01:53.022]  And if you listen very hard... You'll be a rock!
[01:01:55.963 --> 01:01:57.504]  Alright, let's go back to David Knight here.
[01:01:58.897 --> 01:02:02.118]  I want to open the phones up at the bottom of the hour because I promised.
[01:02:02.678 --> 01:02:06.498]  We're going to start taking calls every day on every show.
[01:02:07.139 --> 01:02:16.880]  And so, you think after all these years, the Sunday phone number is a different phone number than the weekday show, that I still use GCN to take the calls in Minnesota, they patch them through to us.
[01:02:17.320 --> 01:02:21.021]  And I've just been loyal to GCN, they're nice guys, I still use them as a satellite uplink.
[01:02:21.361 --> 01:02:25.102]  But I'm in my own independent network, certified on paper for at least a decade.
[01:02:26.042 --> 01:02:28.644]  And, you know, Ted is my satellite provider, and he's a nice guy.
[01:02:28.664 --> 01:02:31.346]  I still intend to use GCN for some backups.
[01:02:31.426 --> 01:02:42.293]  But in the next few weeks, we're going to be going purely, purely to our own phone systems in-house that are HD, that are better, that work better.
[01:02:43.714 --> 01:02:46.476]  And, you know, they got five phone lines at GCN.
[01:02:46.496 --> 01:02:47.277]  I'm not knocking them.
[01:02:48.424 --> 01:02:53.650]  But I'm going to get better too about when we say we're going to your calls, we're going to go to your calls.
[01:02:53.910 --> 01:02:59.816]  Because you go back in the day more than 10 years ago, I should take more calls, I was good at taking them, I was a great talk show host in that regard.
[01:02:59.856 --> 01:03:00.797]  I'm terrible in that regard.
[01:03:01.238 --> 01:03:04.661]  And I've kind of been a bad steward of you as a brain trust because
[01:03:05.242 --> 01:03:15.568]  The audience brings up great points, they bring up great topics, they bring up great things I didn't know about, and the more I talk to you, and the more calls I take, the better the callers are.
[01:03:15.988 --> 01:03:17.949]  So I was forgetting, what's our number?
[01:03:18.030 --> 01:03:18.590]  It's 877, what is it?
[01:03:18.610 --> 01:03:18.810]  877-789-ALEX.
[01:03:18.830 --> 01:03:19.050]  877-789-ALEX.
[01:03:28.832 --> 01:03:30.113]  Alex, I've heard of that guy.
[01:03:31.314 --> 01:03:33.936]  And so we will be taking your phone calls.
[01:03:34.257 --> 01:03:36.038]  Coming up for first-time callers today.
[01:03:36.418 --> 01:03:44.325]  But once we get in the rigmarole of taking your calls every day, not just a couple times a week, we're going to get better at having just open phones for everybody.
[01:03:44.605 --> 01:03:48.729]  So 877-789-ALEX.
[01:03:48.749 --> 01:03:52.272]  877-789-ALEX is the number for all of you to call.
[01:03:52.312 --> 01:03:55.495]  I'm kind of being a piggy today, because I'd ask David to co-host with me.
[01:03:57.009 --> 01:03:58.570]  I am wound up and ready to cover stuff.
[01:03:58.590 --> 01:04:13.538]  So after I give you this big news on the inside scoop on Bannon and the White House shakeup briefly, starting the next segment, we'll get David's take on the week coming up, some of the big stories he's looking at, and then we'll play some of these clips I mentioned, and then we will go to your phone calls.
[01:04:13.918 --> 01:04:17.400]  Again, David Knight and the Real News launches tomorrow!
[01:04:18.420 --> 01:04:20.742]  Ladies and gentlemen, at 8 a.m.
[01:04:20.902 --> 01:04:27.587]  Central, and the globalists hate our work, and they hate what we're doing, and they hate the fact that so much of what we do goes viral.
[01:04:28.588 --> 01:04:39.515]  And I know that when I take time to actually watch David when he's hosting the show, and I name the clips, and I put them out, David has some of the most viral videos and political views.
[01:04:40.016 --> 01:04:42.698]  We're talking 10, 20, 30 million views in some of his videos.
[01:04:44.628 --> 01:04:51.333]  But David just kind of, because we're all busy, it's nobody's fault, just kind of does the show and then it doesn't ever get packaged right.
[01:04:52.053 --> 01:04:54.275]  We are going to really get behind David Knight.
[01:04:54.635 --> 01:05:00.699]  We're going to really work on the social media to have him be a big old juicy torpedo that blows the globalist up.
[01:05:04.130 --> 01:05:05.711]  You cannot beat these deals.
[01:05:05.751 --> 01:05:07.692]  These are our all-time best deals.
[01:05:07.752 --> 01:05:09.993]  Silver Bullock, Loyal Silver, 66% off.
[01:05:10.373 --> 01:05:12.074]  Mico ZX, 46% off.
[01:05:12.114 --> 01:05:13.795]  Brain Forge, 55% off.
[01:05:13.835 --> 01:05:15.196]  Survival Shield, 55% off.
[01:05:15.516 --> 01:05:16.857]  Secret 12, 55% off.
[01:05:17.497 --> 01:05:29.584]  The BuzzFeed group promoting this said the best file in the B12 is $35 and that we're bad for selling it for $17.76 when ours is private-labeled by the very group they chose to say, here's the best and here's Alex's.
[01:05:29.704 --> 01:05:31.765]  I mean, that's just providence that that happened.
[01:05:32.405 --> 01:05:34.366]  So BuzzFeed just says we are the best, the cleanest.
[01:05:34.687 --> 01:05:35.627]  We're just absolutely.
[01:05:35.967 --> 01:05:37.848]  And they're just frothing, don't even know what to do.
[01:05:38.289 --> 01:05:39.249]  So please support us.
[01:05:39.349 --> 01:05:40.210]  As you know, there's a war.
[01:05:40.230 --> 01:05:41.430]  They're trying to shut everybody down.
[01:05:41.470 --> 01:05:42.271]  Please pray for us.
[01:05:42.631 --> 01:05:47.474]  Infowarsstore.com or 888-253-3139.
[01:05:47.774 --> 01:05:51.236]  Got the Super Blue Fluoride Free with the Colloidal Silver and Iodine Toothpaste Pack.
[01:05:51.556 --> 01:05:55.278]  And the Children's Inn as well as the new Super Blue Mouthwash that is amazing.
[01:05:55.699 --> 01:05:57.800]  It's 50% off in the Super Silver Pack.
[01:05:58.221 --> 01:05:59.165]  Infowarsstore.com or 888-253-3139.
[01:05:59.185 --> 01:06:00.050]  Just make the commitment!
[01:06:09.082 --> 01:06:12.585]  Resistance to tyrants is obedience to God.
[01:06:13.165 --> 01:06:14.967]  It's Alex Jones.
[01:06:15.947 --> 01:06:19.050]  You can run on for a long time.
[01:06:19.630 --> 01:06:22.012]  Run on for a long time.
[01:06:22.573 --> 01:06:24.874]  Run on for a long time.
[01:06:25.435 --> 01:06:27.757]  Sooner or later... Ladies and gentlemen...
[01:06:28.617 --> 01:06:44.671]  Listeners on radio, TV viewers across the planet, starting tomorrow on the 21st day of August 2017, we'll ask, will the globalists be able to eclipse the new exploding independent Americana free market?
[01:06:45.868 --> 01:06:49.109]  Pro-God, pro-choice, pro-freedom.
[01:06:49.509 --> 01:06:51.110]  When I say choice, we choose life.
[01:06:51.950 --> 01:06:54.431]  Transmission with David Knight.
[01:06:55.111 --> 01:06:56.971]  Yes, ladies and gentlemen, 8 a.m.
[01:06:56.991 --> 01:07:01.533]  tomorrow, and it's so critical for all of you to get the feeds at InfoWars.com in the morning.
[01:07:02.133 --> 01:07:12.244]  It'll go up live at about 7.30 of the new show and the new podcast link for after the show and everything else to then get this out to everybody you know.
[01:07:12.684 --> 01:07:13.325]  David Knight.
[01:07:13.345 --> 01:07:15.167]  A lot of folks say, Alex, you're too bombastic.
[01:07:15.728 --> 01:07:16.609]  Alex, you're too hyper.
[01:07:16.709 --> 01:07:17.510]  I like David Knight.
[01:07:18.090 --> 01:07:19.171]  And you know, absolutely.
[01:07:19.252 --> 01:07:20.473]  Different strokes for different folks.
[01:07:20.753 --> 01:07:21.934]  I like listening to David Knight.
[01:07:22.615 --> 01:07:24.417]  I like listening to Joel Solentik.
[01:07:24.877 --> 01:07:26.018]  I like listening to Ron Paul.
[01:07:26.138 --> 01:07:29.801]  I like listening to Matt Drudge, even though you only get to hear him once every two years.
[01:07:30.301 --> 01:07:31.702]  I like listening to Donald Trump.
[01:07:31.962 --> 01:07:35.085]  I like listening to John Rappaport.
[01:07:35.485 --> 01:07:37.747]  Way more than I like listening to myself.
[01:07:38.347 --> 01:07:39.508]  Or Mike Cernovich.
[01:07:39.628 --> 01:07:40.689]  Or Roger Stone.
[01:07:41.089 --> 01:07:41.990]  Or Owen Schroyer.
[01:07:42.090 --> 01:07:44.171]  And that's what this is all about.
[01:07:45.052 --> 01:07:48.937]  So, you're going to have my show on 3-4 hours a day and then restream the rest of the time.
[01:07:49.217 --> 01:07:51.380]  And all their shows will be restreamed and archived.
[01:07:51.420 --> 01:07:53.342]  That's what we've built here.
[01:07:53.382 --> 01:07:54.683]  You say, have your own system.
[01:07:54.744 --> 01:07:55.705]  Google's censoring.
[01:07:55.965 --> 01:07:56.886]  Facebook's censoring.
[01:07:56.906 --> 01:07:57.567]  Twitter's censoring.
[01:07:57.867 --> 01:07:58.228]  You bet.
[01:07:58.248 --> 01:07:59.469]  We're building our own system.
[01:08:00.390 --> 01:08:11.842]  While they try to kick us off Facebook, Twitter, and all the rest of it, but that's why while we're still there, make hay while the sun shines, spread the links, spread the articles, spread the videos, and help us in the info war defeat the globalists.
[01:08:12.182 --> 01:08:14.264]  What you're doing is changing the world.
[01:08:14.764 --> 01:08:19.970]  Let's go to this little piece done by Darren McBreen, heralding the launch of Real News.
[01:08:27.671 --> 01:08:34.115]  Now you know you're winning the information war when the other side has no response but to resort to censorship.
[01:08:38.438 --> 01:08:39.158]  Drain the swamp?
[01:08:39.459 --> 01:08:44.882]  We're gonna have to drain the privilege out of Washington first because that's what the swamp feeds on, their privilege.
[01:08:45.743 --> 01:08:49.985]  They can't stand for people to exercise their First and Second Amendments together.
