[00:00:04.648 --> 00:00:05.749]  You've got it.
[01:51:32.960 --> 01:51:40.647]  I understand that politicians like Hillary, the DNC, I understand that they want to incentivize single moms.
[01:51:41.008 --> 01:51:45.212]  They want to shatter the black family so they can make more Americans dependent on them.
[01:51:45.452 --> 01:51:52.098]  What I'm obsessed with these days is how eager the populace is to assist these people.
[01:51:52.499 --> 01:51:56.443]  How eager they are to jump in bed with these people where they have no real gains.
[01:51:58.185 --> 01:51:58.825]  Exactly!
[01:51:58.885 --> 01:52:05.093]  If you're Roman soldiers taking over a town in Brittany and burning it, you get to rape the women, you get the gold.
[01:52:05.894 --> 01:52:07.455]  They're not even getting anything!
[01:52:07.495 --> 01:52:10.279]  They're screwing their own future, but it's VR.
[01:52:10.599 --> 01:52:12.101]  It's imaginary.
[01:52:13.095 --> 01:52:13.476]  Exactly.
[01:52:13.496 --> 01:52:18.822]  They're jumping next to the Roman soldiers and marching with them, saying, let's rape and pillage my town.
[01:52:19.323 --> 01:52:20.685]  And you go, well, that was easy.
[01:52:20.705 --> 01:52:23.688]  I mean, these people were thought policing ourselves.
[01:52:24.169 --> 01:52:29.616]  So the Gestapo, the Secret Service, they don't even have to show up for work to thought police us, because we'll do it.
[01:52:29.896 --> 01:52:31.238]  Like this Google Memo thing.
[01:52:31.798 --> 01:52:36.021]  Matt, he was fired not just by the CEO, but by his peers.
[01:52:36.361 --> 01:52:38.983]  Forbes called it an anti-woman screed.
[01:52:39.944 --> 01:52:43.326]  You had Salon saying it confirms your worst fears.
[01:52:43.827 --> 01:52:49.691]  And they've just taken this fake narrative that he said women don't belong in the workforce, and they've exaggerated it.
[01:52:49.991 --> 01:52:52.213]  I don't think any of the media has even read it.
[01:52:52.273 --> 01:52:58.438]  And he was also saying he saw the future and he saw that he was about to get penalized for being male, which is illegal.
[01:52:58.919 --> 01:53:01.501]  And he was saying, hey, company, I want us all to work together.
[01:53:01.521 --> 01:53:04.003]  Women are a huge asset to the workforce.
[01:53:04.344 --> 01:53:05.344]  Sexism is bad.
[01:53:05.405 --> 01:53:06.245]  Equality is good.
[01:53:06.265 --> 01:53:10.349]  However, do we really need to demand every single
[01:53:10.469 --> 01:53:12.932]  Because that's forcing women into a role.
[01:53:12.972 --> 01:53:13.652]  It's slavery.
[01:53:14.073 --> 01:53:16.115]  It's forcing them into the Foxconn factory in China.
[01:53:16.135 --> 01:53:16.836]  That's really what it is.
[01:53:30.150 --> 01:53:32.452]  Let's get George Costanza into the NBA.
[01:53:32.772 --> 01:53:35.673]  Let's get some short, fat Jewish guys playing NBA.
[01:53:35.854 --> 01:53:37.034]  The NBA is black.
[01:53:37.274 --> 01:53:37.775]  Sorry.
[01:53:38.375 --> 01:53:39.956]  The MLB is Hispanic.
[01:53:40.176 --> 01:53:40.656]  Sorry.
[01:53:40.876 --> 01:53:52.023]  I was about to say, I was an okay football player, but by the time I was a sophomore and they put me on varsity in a 5A team in Dallas, and huge black guys and white guys were running me over, I said, I quit.
[01:53:52.643 --> 01:53:53.305]  I have broken ribs.
[01:53:53.325 --> 01:53:55.249]  They're like, well, you did some good tackles.
[01:53:55.269 --> 01:53:56.612]  I'm like, dude, I'm done.
[01:53:56.973 --> 01:53:59.839]  And again, it wasn't like I was mad that most of the guys running over me were black.
[01:54:00.160 --> 01:54:01.282]  It was just, that's the way it was.
[01:54:30.680 --> 01:54:37.030]  We're talking about the intimidation and the bullying by globalists and leftists and just how Nazi-like they truly are.
[01:54:38.226 --> 01:54:39.807]  I was just talking to Matt, one of the producers.
[01:54:39.867 --> 01:54:41.487]  His mom, he took photos of it this weekend.
[01:54:41.507 --> 01:54:44.349]  He just had forgotten about it because you kind of suppress this type of stuff.
[01:54:44.629 --> 01:54:48.850]  They were eating at Kirby Lane in North Austin and she has an Infowars.com sticker on her car.
[01:54:49.611 --> 01:54:54.693]  And somebody put a sign on the car saying, Trump and Alex Jones are effing idiots.
[01:54:54.753 --> 01:54:56.734]  And we're going to show you photos of this next hour.
[01:54:56.754 --> 01:55:00.295]  They're loading it into the TV computers and things so we can show it to you.
[01:55:00.675 --> 01:55:01.316]  And then his
[01:55:02.239 --> 01:55:11.987]  Roomate at his house, girlfriend who moved here from San Francisco, she behind his back just said, you know, I can't even talk to him and be his friend because he works there.
[01:55:12.307 --> 01:55:16.931]  This is a cult, ladies and gentlemen, and these people aren't going to stop.
[01:55:16.971 --> 01:55:22.395]  And they've been induced to get violent, to get aggressive, to get crazy as they flee
[01:55:23.656 --> 01:55:32.161]  Seattle and you know places like LA and places that are having economic problems for the average trendy as a replacement for foreign labor.
[01:55:32.441 --> 01:55:36.544]  They come here and try to repeat it with a bunch of dogmatic bullying.
[01:55:37.465 --> 01:55:47.591]  I need to plug here because that's how we fund our operation but Cernovich and then we'll get into the hurricane more but I mean these people are getting worse and worse and worse and finally though their violence their arrogant
[01:55:48.771 --> 01:55:54.654]  Violence where they thought they could just have signs that say we come in peace and then viciously attack people like Mars attacks.
[01:55:54.814 --> 01:55:56.155]  Don't run, we are your friends.
[01:55:57.176 --> 01:55:58.696]  It's finally blowing up in their face.
[01:55:59.537 --> 01:56:03.499]  Yeah, on the other hand though, people are very good too.
[01:56:03.979 --> 01:56:05.220]  Oh no, no, no.
[01:56:05.240 --> 01:56:08.882]  People carry me on their shoulders in most areas and most folks like me in Austin.
[01:56:09.122 --> 01:56:10.943]  It's a minority of crazy people though.
[01:56:11.385 --> 01:56:21.878]  Yeah, exactly, and that is why support from the audience is so crucial and why going to Infobarstore.com is so important because literally working here makes people a target.
[01:56:22.239 --> 01:56:28.666]  Literally coming into the office, people right now are already hating on me on Twitter going, oh you're with Alex Jones, why would you go with Alex Jones?
[01:56:29.167 --> 01:56:29.788]  They're trying to divide us.
[01:56:29.808 --> 01:56:30.989]  They want to control everything.
[01:56:31.069 --> 01:56:32.690]  Yeah, they're trying to divide us.
[01:56:32.710 --> 01:56:36.593]  And people tell Alex, too, every time I come on, they go, oh, you can't have him on.
[01:56:37.134 --> 01:56:41.037]  That's what they try to do is they want to ostracize us because they're a cult.
[01:56:41.057 --> 01:56:42.118]  They want to isolate us.
[01:56:42.478 --> 01:56:44.480]  Because it's in the Facebook documents.
[01:56:44.540 --> 01:56:47.102]  They, on average, are the most isolated, alone people.
[01:56:47.362 --> 01:56:52.267]  And all they have is this reflected power of the globalists that they're going to control and run our lives.
[01:56:52.547 --> 01:56:53.267]  So, quickly,
[01:56:54.088 --> 01:57:04.014]  Caveman Ultimate Paleo Formula with the incredible concentrated organic bone broth, the chaga mushroom, and the turmeric, and the bee pollen, and many other superfoods.
[01:57:04.294 --> 01:57:05.215]  It's very popular.
[01:57:05.295 --> 01:57:06.216]  It's sold out twice.
[01:57:06.536 --> 01:57:10.178]  We're not getting more in until it looks like late October, but I don't care.
[01:57:10.398 --> 01:57:12.319]  I want to sell it out.
[01:57:12.640 --> 01:57:15.101]  4.7 stars out of 1,600 plus reviews.
[01:57:15.581 --> 01:57:18.643]  It is 50% off, and we didn't raise the price then drop it.
[01:57:19.024 --> 01:57:19.124]  It's
[01:57:19.824 --> 01:57:25.108]  It's 50% off the regular retail price, and it's flying off the shelves right now, so get yours today.
[01:57:25.348 --> 01:57:29.252]  That's gonna run for the next week or so till it sells out in strawberry and in chocolate flavor.
[01:57:29.472 --> 01:57:33.695]  We're running out of X2, we're running out of Super Metal Vitality at 57% off.
[01:57:33.955 --> 01:57:36.457]  You sign up for AutoShip, it's a lost leader, an additional 10% off.
[01:57:37.478 --> 01:57:38.759]  So that'd be 67% off.
[01:57:38.979 --> 01:57:40.519]  That's way past loss leader.
[01:57:40.719 --> 01:57:46.642]  But I want you to try it and see how good it is, despite the fact that if I keep selling it, it's going to sell out in the next four days.
[01:57:46.682 --> 01:57:53.765]  That's why I've got to stop the super mail in the next 24 hours, so at least I have a week or so left until more comes in in the next month or so.
[01:57:54.145 --> 01:57:56.126]  So, InfoWareStore.com.
[01:57:56.986 --> 01:57:57.306]  We're good
[01:58:17.952 --> 01:58:20.513]  When you sign up for AutoShip, that's 50% off there.
[01:58:20.773 --> 01:58:22.634]  Just commit to the AutoShip.
[01:58:22.674 --> 01:58:23.575]  Get big discounts.
[01:58:24.015 --> 01:58:27.397]  You can cancel anytime, and then you know you're supporting us.
[01:58:27.457 --> 01:58:30.858]  And don't forget to do it each month if that is your amazing choice.
[01:58:31.218 --> 01:58:36.161]  Infowarslive.com, infowarsstore.com, or 888-253-3139.
[01:58:36.441 --> 01:58:38.322]  Thank you for funding the revolution.
[01:58:38.482 --> 01:58:43.925]  By the way, storable foods, 50% off, with promo code Irma, and 30% off on Gravity Fed filters.
[01:58:44.886 --> 01:58:48.953]  Third hour straight ahead with Mike Cernovich, the author of IBM and the Holocaust and more.
[01:58:54.526 --> 01:58:55.987]  Vitamin Mineral Fusion.
[01:58:56.127 --> 01:58:58.549]  Visit InfoWarsLife.com to secure your chemister.
[01:58:58.709 --> 01:59:06.014]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[01:59:06.214 --> 01:59:16.541]  Vitamin Mineral Fusion Drink Mix at InfoWarsLife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[01:59:16.841 --> 01:59:24.447]  In the history of InfoWars Live, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[01:59:24.707 --> 01:59:34.654]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[01:59:34.915 --> 01:59:36.816]  And this part is most important.
[01:59:36.956 --> 01:59:43.381]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standards.
[01:59:43.781 --> 01:59:44.862]  That means it's clean.
[01:59:45.203 --> 01:59:46.204]  That means it's pure.
[01:59:46.324 --> 01:59:49.146]  And rest secured, you're fighting the tip of the spear in the InfoWars.
[01:59:49.226 --> 01:59:51.829]  That's InfoWarsLive.com and Vitamin Mineral Fusion.
[01:59:52.029 --> 01:59:53.691]  Take action now before we sell out.
[01:59:55.873 --> 01:59:59.957]  Leading a frontal assault on the lies of the New World Order.
[02:00:00.477 --> 02:00:01.759]  It's Alex Jones.
[02:00:14.597 --> 02:00:16.762]  Waging war on corruption.
[02:00:17.303 --> 02:00:22.554]  It's Alex Jones, coming to you live from the front lines of the InfoWars.
[02:00:30.282 --> 02:00:32.123]  We are back live, ladies and gentlemen.
[02:00:32.143 --> 02:00:37.127]  Mike Cernovich riding a shotgun with me because he's here in town interviewing me for a documentary he's making with a great crew.
[02:00:37.908 --> 02:00:38.688]  The movie's hoaxed.
[02:00:38.908 --> 02:00:39.769]  Can't wait to see that.
[02:00:40.429 --> 02:00:47.895]  And he's going to be hosting, whenever he can do it, five days a week, at least an hour, of War Room that comes on every day at three o'clock central.
[02:00:48.215 --> 02:00:57.662]  And this transmission ends for three hours with Owen Schroyer here in the HD studio kind of traffic cop-copping everything, Roger Stone, and so many others.
[02:00:58.516 --> 02:01:00.037]  Millie Weaver, you name it.
[02:01:00.057 --> 02:01:03.038]  David Knight, of course, is on in the mornings at 8 a.m.
[02:01:03.098 --> 02:01:04.699]  Central with Real News.
[02:01:05.219 --> 02:01:06.680]  Let's get into Hurricane Irma.
[02:01:06.780 --> 02:01:21.526]  If Harvey blew up in their face and showed the real unity of America, how are they going to try to spin this against Trump when if it really does hit Florida as a Category 3, 4, 5, or 6, you know, a new category, I mean, this is just crazy times.
[02:01:22.006 --> 02:01:27.329]  Yeah, there was actually one of these islands, the prime minister of the island city, you can't even inhabit the island anymore.
[02:01:28.509 --> 02:01:30.631]  Sounds like Barbados, it's got another name.
[02:01:30.671 --> 02:01:31.211]  I'll pull it up.
[02:01:31.331 --> 02:01:33.612]  Yeah, yeah, so that's how bad it is now.
[02:01:33.672 --> 02:01:35.334]  It's completely destroying everything.
[02:01:36.294 --> 02:01:37.895]  And Trump will... It's Barbuda.
[02:01:38.355 --> 02:01:39.296]  Barbuda, there you go, yeah.
[02:01:39.416 --> 02:01:42.298]  Totally demolished, uninhabitable, says the governor.
[02:01:42.558 --> 02:01:43.278]  Yeah, exactly.
[02:01:43.459 --> 02:01:44.499]  You can't even go there anymore.
[02:01:44.779 --> 02:01:50.743]  They actually lost communications for hours where nobody could even send a text message or a cell or anything.
[02:01:50.783 --> 02:01:54.846]  That is how close we are to a global worldwide calamity.
[02:01:55.586 --> 02:01:57.267]  But the people are rising up.
[02:01:57.327 --> 02:02:10.072]  I mean, Trump, I mean, you want to talk about the debt ceiling deal, which a lot of people in the traditional right-wing media are criticizing him for, but he showed the Republicans that, hey, you guys for nine months have done nothing for me.
[02:02:10.332 --> 02:02:11.872]  They're not going to have the only veto.
[02:02:12.173 --> 02:02:12.453]  Exactly.
[02:02:12.473 --> 02:02:14.894]  They're not going to use their veto power to
[02:02:15.754 --> 02:02:17.875]  To logjam him and then control his agenda.
[02:02:18.155 --> 02:02:18.636]  Exactly.
[02:02:18.696 --> 02:02:20.657]  So he said, I'll deal with the Democrats now.
[02:02:21.057 --> 02:02:30.822]  If you don't want to deal with me, the Republic... So all the conservative media people are freaking out, but they don't see that he is now pit... By the way, can you guys pull it up, the video through the White House window of him and Junkie Schumer?
[02:02:31.202 --> 02:02:34.624]  Schumer looks like he is in cloud nine, because Trump's totally defeated him.
[02:02:34.964 --> 02:02:38.266]  And the fact now that he's bringing him in, they're like on their knees wanting power again.
[02:02:38.946 --> 02:02:40.367]  Exactly, which is a beautiful play.
[02:02:40.387 --> 02:02:45.892]  It's Team A versus Team B. I always tell people they ought to just read Trump's books before opining on him.
[02:02:45.993 --> 02:02:53.339]  And Trump's management style is he loves people, Team A, Team B. Right now, he has now created the Democrats versus Republicans.
[02:02:53.379 --> 02:02:59.965]  So Paul Ryan thought they were just going to have some stooge, and then they backbit him and backstabbed him and betrayed him and everything.
[02:02:59.985 --> 02:03:03.688]  So Trump goes, fine, I'm not going to wait for you guys to cut a terrible deal.
[02:03:04.429 --> 02:03:05.590]  With the Democrats.
[02:03:05.751 --> 02:03:07.412]  I'll go cut a better deal with the Democrats.
[02:03:07.432 --> 02:03:08.934]  Plus, because he had to get the aid going.
[02:03:08.974 --> 02:03:14.199]  They want to lower our rating at Moody's and Standard & Poor's to finally crush the economy.
[02:03:14.239 --> 02:03:17.403]  So his first mission is to keep the economy going.
[02:03:17.903 --> 02:03:24.190]  Yeah, and Schumer's happy, and this sends a message to the Republicans that... Because Mitch McConnell, he blew Trump off, actually.
[02:03:24.230 --> 02:03:27.113]  Trump had tried to have... Oh, Mitch McConnell is on such a power trip.
[02:03:27.313 --> 02:03:27.453]  Yeah.
[02:03:27.493 --> 02:03:37.080]  I'm so sick of that piece of garbage that gave us Obamacare, wanted total amnesty, and then Trump delivers on shutting down DACA, which is a total fraud, and they're backbiting him on that!
[02:03:37.180 --> 02:03:38.300]  They are just scum!
[02:03:38.741 --> 02:03:41.102]  Yeah, they literally, he literally wouldn't have a meeting with them.
[02:03:41.342 --> 02:03:41.863]  Snubbed him.
[02:03:41.923 --> 02:03:43.104]  This is 100% true.
[02:03:43.404 --> 02:03:48.107]  The media tried to spin it, but McConnell actually, a couple weeks ago, wouldn't even meet with Trump.
[02:03:48.167 --> 02:03:48.807]  And here's the deal.
[02:03:48.927 --> 02:03:49.948]  Everything is the midterms.
[02:03:49.968 --> 02:03:56.733]  We're going to come back with the author of IBM and the Holocaust, won major awards.
[02:03:57.793 --> 02:04:01.536]  To break this down, but this is going to tie into all the subjects we're currently facing.
[02:04:01.876 --> 02:04:06.979]  And he's got his newest book, The Nexus, Nazi Nexus, America's Corporate Connections, Hitler's Holocaust.
[02:04:06.999 --> 02:04:18.387]  And the reason I cover this is the big globalist corporations pushing modern leftist agendas and consolidation and the EU and all of this stuff, this came out of IBM.
[02:04:18.787 --> 02:04:23.050]  The Nazis got most of their ideas from Thomas Watson and Margaret Sanger.
[02:04:23.390 --> 02:04:26.392]  And this guy wrote an award-winning book, New York Times number one bestseller.
[02:04:27.734 --> 02:04:28.274]  Edwin Black.
[02:04:28.975 --> 02:04:34.697]  Well, that's what they do, that's why when we talk about how the corporations now are trying to track us, control us, manipulate us.
[02:04:34.717 --> 02:04:34.997]  The AI.
[02:04:35.177 --> 02:04:37.098]  Yeah, they're like, oh, this is crazy.
[02:04:37.378 --> 02:04:39.919]  Like, no, this is literally historical.
[02:04:40.199 --> 02:04:41.319]  This is what they always do.
[02:04:41.680 --> 02:04:44.361]  And, of course, the Bush family, Prescott Bush and the other Bush family.
[02:04:44.381 --> 02:04:45.341]  They were the head of the banking.
[02:04:45.581 --> 02:04:46.862]  Yeah, they traded with the Hitler.
[02:04:46.942 --> 02:04:47.902]  Brown brother of Meherman.
[02:04:48.042 --> 02:04:50.323]  And they tried to have a takeover too.
[02:04:50.603 --> 02:04:51.144]  Yeah.
[02:04:51.184 --> 02:04:52.945]  That was the McCormick-Dickstein committee exposed that.
[02:04:53.025 --> 02:04:54.647]  Spedley-Butler, they tried to hire for the coup.
[02:04:55.007 --> 02:04:56.729]  Two-time congressional medal honor winner defeated it.
[02:04:57.090 --> 02:04:59.792]  Then they decided it would be too embarrassing to arrest all these people.
[02:05:00.193 --> 02:05:00.873]  We'll be right back.
[02:05:00.933 --> 02:05:01.874]  Stay with us.
[02:05:08.701 --> 02:05:10.883]  I've got a very simple sales strategy.
[02:05:12.605 --> 02:05:13.646]  It's developed
[02:05:14.446 --> 02:05:19.347]  And sell products that I personally use for my family at affordable prices.
[02:05:19.407 --> 02:05:20.947]  Because I want you to get great results.
[02:05:21.227 --> 02:05:23.468]  And I want you to come back and keep buying the product.
[02:05:24.188 --> 02:05:25.488]  Because I follow the golden rule.
[02:05:25.528 --> 02:05:26.808]  Treat others as you want to be treated.
[02:05:27.608 --> 02:05:32.129]  Now we have developed True Whey Protein from one of the top developers in the country.
[02:05:32.149 --> 02:05:36.090]  We've probably labeled it at an affordable price that is delicious.
[02:05:37.110 --> 02:05:38.030]  I put the whey in.
[02:05:39.311 --> 02:05:40.951]  And ours is the best for the price it is.
[02:05:40.991 --> 02:05:41.831]  It's high quality.
[02:05:43.400 --> 02:05:51.586]  With either strawberry or chocolate flavored bone broth that has obviously incredible benefits.
[02:05:53.388 --> 02:06:03.195]  And you mix this together and you put in some organic milk, put in some strawberries, some blueberries, some cherries.
[02:06:03.775 --> 02:06:04.376]  It's amazing.
[02:06:05.704 --> 02:06:06.906]  And I've gotten spoiled with this.
[02:06:07.126 --> 02:06:08.127]  I'm going to be honest with you.
[02:06:08.628 --> 02:06:11.712]  The last six months we developed this product and I was testing it.
[02:06:12.333 --> 02:06:17.039]  The energy it gives me, the mill replacement, all of it has spoiled me.
[02:06:17.599 --> 02:06:19.321]  And you can add fruit to it if you want.
[02:06:20.503 --> 02:06:21.945]  You can add ice to it if you want.
[02:06:22.686 --> 02:06:22.866]  But...
[02:06:23.943 --> 02:06:29.165]  The True Whey Protein with the Caveman Formula together is simply incredible.
[02:06:30.066 --> 02:06:33.007]  And it's something that supports our broadcast so you can't lose.
[02:06:33.047 --> 02:06:44.611]  But I want people to experience what concentrated bone broth does with chaga, mushroom, and with the turmeric, and with the bee pollen, and then with the high-quality whey together.
[02:06:45.272 --> 02:06:45.852]  It's amazing.
[02:06:51.852 --> 02:06:53.513]  This is a true superfood.
[02:06:53.993 --> 02:06:58.135]  Of the 30 plus products we put out that are all great, this one is the most amazing.
[02:06:58.635 --> 02:07:03.257]  When it just comes to, I take this for breakfast, I'm not hungry till like 6, 7 at night.
[02:07:03.777 --> 02:07:04.778]  I have so much energy.
[02:07:05.738 --> 02:07:09.620]  But it spoiled me because I used to work out to not be overweight.
[02:07:09.860 --> 02:07:10.080]  Now,
[02:07:10.880 --> 02:07:12.202]  This has changed my whole life.
[02:07:12.962 --> 02:07:14.224]  Bone broth is so amazing.
[02:07:14.444 --> 02:07:16.806]  Mixed with high-quality whey, it's even more incredible.
[02:07:17.146 --> 02:07:21.050]  Mixed with some berries and some high-quality organic milk, it's delicious.
[02:07:21.831 --> 02:07:23.433]  It's all available at MFootworkstore.com.
[02:07:23.593 --> 02:07:26.236]  And you can't lose because of your support in the broadcast.
[02:07:26.536 --> 02:07:27.557]  Thank you all for your support.
[02:07:27.917 --> 02:07:33.463]  Find out why Caveman and our true whey is so game-changing at MFootworkstore.com.
[02:07:34.065 --> 02:07:40.950]  Every morning before I start writing or shooting a video, I take two capsules of Brain Force for a sustainable burst of energy.
[02:07:41.230 --> 02:07:45.453]  This is, without question, the most powerful nootropic I've ever taken.
[02:07:45.853 --> 02:07:50.936]  And it comes without any of the crashes or the jitters associated with energy drinks.
[02:07:50.996 --> 02:07:53.998]  It's additive-free, nothing artificial.
[02:07:54.239 --> 02:07:55.479]  It's Brain Force Plus.
[02:07:55.900 --> 02:08:03.605]  Read thousands of five-star independent reviews right now and get your Brain Force Plus at InfoWarsLife.com.
[02:08:05.627 --> 02:08:11.655]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[02:08:12.256 --> 02:08:15.320]  It's Alex Jones and the GCN Radio Network.
[02:08:18.704 --> 02:08:20.747]  Mike Cernovich is in studio with us.
[02:08:22.176 --> 02:08:24.137]  We're not going to get political in this interview.
[02:08:24.678 --> 02:08:27.480]  Our guest is an award-winning number one New York Times bestseller.
[02:08:27.820 --> 02:08:28.981]  He's been on many years ago.
[02:08:29.001 --> 02:08:32.183]  Probably been ten years since Edwin Black's been on with us.
[02:08:32.263 --> 02:08:33.203]  EdwinBlack.com.
[02:08:33.744 --> 02:08:37.947]  He wrote IBM and the Holocaust that won so many awards it makes my head spin.
[02:08:39.341 --> 02:08:53.593]  On how the barcodes or the numbers that you see on Jews and others in death camps were put into the Hollerith code machine that he has on the cover to decide how long to work you or what to do to you.
[02:08:53.613 --> 02:09:01.300]  He's got a new book out, Nazi Nexus, America's Corporate Connections to Hitler's Holocaust, Edwin Black, and it ties into the Bushes, you know, all of them.
[02:09:02.481 --> 02:09:08.246]  So he joins us to the bottom of the hour, then I will get into the hurricane and other breaking news here.
[02:09:08.286 --> 02:09:12.009]  Pray for Florida, you know, get ready for that because there's just so much going on.
[02:09:12.029 --> 02:09:17.434]  And of course, our guest before we went on, we don't ever pre-interview people, he just said, listen, I don't want to get political.
[02:09:17.454 --> 02:09:22.018]  I want to just talk about real Nazis because we're hearing all about Nazis constantly in the media.
[02:09:22.458 --> 02:09:23.639]  Let's talk about real Nazis.
[02:09:23.659 --> 02:09:24.400]  Well, absolutely.
[02:09:24.420 --> 02:09:26.562]  I mean, we've got folks here that the media
[02:09:27.122 --> 02:09:32.089]  Calls right-wing extremists and then they lump us in with white supremacists we have no connection to.
[02:09:32.109 --> 02:09:42.284]  So we hear a lot of Nazi this, Nazi that, but meanwhile a lot of the technology, a lot of the culture, a lot of the systems, the whole rat line, 30 plus thousand Nazis brought here to America.
[02:09:43.837 --> 02:09:50.420]  That we're here after World War II to be put in charge of intelligence operations, NASA, you name it.
[02:09:50.560 --> 02:09:52.520]  My grandfather worked for a big oil company.
[02:09:52.540 --> 02:09:54.161]  He was in the Army Air Corps.
[02:09:54.581 --> 02:09:57.002]  He worked for a big oil company and moved into mid-level management.
[02:09:57.402 --> 02:10:03.465]  The only places to eat in some of the areas in West Texas and in New Mexico then were military bases.
[02:10:03.845 --> 02:10:11.008]  So you'd go there to get a hamburger or a steak or something when he worked for oil companies and there'd be a bunch of Germans in there and they were pretty arrogant.
[02:10:12.308 --> 02:10:14.151]  I'm not bashing German people, I'm part German.
[02:10:14.491 --> 02:10:17.275]  But they'd shoot their mouth off and there'd be some fistfights.
[02:10:17.315 --> 02:10:20.279]  He never really told me about the details, but my grandmother later did.
[02:10:20.480 --> 02:10:23.464]  But they'd run their mouth at even people at military bases.
[02:10:24.044 --> 02:10:28.510]  And so there were so many of these Nazis brought in, they're so arrogant, but you never hear about them.
[02:10:29.483 --> 02:10:35.024]  You never hear about Nazi collaborators that are still alive and well operating politically, but we're not going to get into that.
[02:10:35.224 --> 02:10:38.685]  We're going to get into IBM and the Holocaust and real Nazis.
[02:10:38.705 --> 02:10:44.507]  We'll probably be listed by the ADL as Nazis for this, but we're going to cover it here.
[02:10:45.187 --> 02:10:49.588]  So I really want to thank Edwin Black for coming on with myself and Mike Cernovich.
[02:10:49.608 --> 02:10:50.308]  Good to have you with us.
[02:10:51.728 --> 02:10:52.869]  Thank you for having me.
[02:10:54.944 --> 02:10:58.066]  At least we know that I'm not going to be called a Nazi by anyone.
[02:10:59.227 --> 02:11:09.153]  Let me first open up my remarks by saying that all of us should pray for the people in Texas, Louisiana, Florida, and Georgia.
[02:11:09.514 --> 02:11:15.758]  My family's there, my wife's family is there, and we're all watching the winds and watching the clock.
[02:11:16.418 --> 02:11:30.708]  So, let me explain why people who study the Holocaust, like I do, and who are committed to human rights, do not like the arbitrary and false use of the word Nazi.
[02:11:31.368 --> 02:11:33.009]  Let me explain what a Nazi is.
[02:11:33.770 --> 02:11:43.136]  A Nazi, which is, of course, the National Socialist Workers' Party, a Nazi is a person who tried to organize
[02:11:43.917 --> 02:11:58.929]  The identification of the Jews and other enemies, the expulsion from society, the confiscation of their assets, their ghettoization, their deportation, and even their extermination.
[02:11:59.549 --> 02:12:13.520]  So before you are a Nazi, you've got to be committed to the types of things that German Nazis did and their affiliates across Europe, which would be concentration camps, extermination camps,
[02:12:13.980 --> 02:12:17.163]  Labor camps, confiscation, things of that nature.
[02:12:17.503 --> 02:12:22.968]  So people like me want a proper reference to Nazis.
[02:12:23.148 --> 02:12:27.872]  And of course there are allies because the Nazis had many allies throughout Europe.
[02:12:27.912 --> 02:12:33.617]  They had allies in the Arab world through the Mufti of Jerusalem.
[02:12:34.077 --> 02:12:39.182]  But amongst their key allies were American businesses.
[02:12:39.910 --> 02:12:54.075]  Now, there were five major American corporations that made all the difference between the success and the level of success of the Hitler regime.
[02:12:54.495 --> 02:13:02.558]  Now, there were hundreds of companies that were trading with the enemy, but even when Standard Oil sold
[02:13:04.679 --> 02:13:05.560]  Thank you.
[02:13:24.779 --> 02:13:39.431]  But what the five companies that were indispensable to the outcome, to the level of destruction, to the reach of the Nazis did, was bestow upon the Hitler regime something they never had before.
[02:13:39.771 --> 02:13:43.574]  Now, the first one of these was the Ford Motor Company.
[02:13:44.074 --> 02:13:48.037]  Now, when I say the Ford Motor Company, I don't just mean Henry Ford.
[02:13:48.337 --> 02:14:04.510]  I actually mean the Ford Motor Company, which distributed the most anti-Semitic screed in the history of the United States, the Protocols of the Elders of Zion, the Dearborn Independent, and they did this actually from their dealerships.
[02:14:05.070 --> 02:14:10.914]  And Henry Ford idolized Hitler, and Hitler idolized Henry Ford.
[02:14:10.934 --> 02:14:15.658]  He had a picture of him on his piano.
[02:14:16.338 --> 02:14:30.689]  And it was Henry Ford who had this fictitious idea that Jews control all the money and the media and the militaries, who made Hitler believe that it wasn't just enough
[02:14:31.249 --> 02:14:37.394]  To be anti-Semitic, which of course Germany was anti-Semitic and Hitler was a key anti-Semite.
[02:14:38.194 --> 02:14:42.818]  Now when he went into other territory, he had to root out the Jews.
[02:14:43.198 --> 02:14:48.802]  Not just conquer the territory, but root out the Jews for the so-called International Jewish Conspiracy.
[02:14:48.842 --> 02:14:55.347]  And your book walks through his own letters, his admissions, where he was almost like a superfurer, Hitler's brain.
[02:14:55.647 --> 02:15:00.531]  I say Karl Rove was Bush's brain, you're saying to a great extent Henry Ford was Hitler's brain.
[02:15:01.508 --> 02:15:10.394]  I wouldn't go that far, because remember, the guy we blamed for the Holocaust, the guy we blamed for World War II, was Adolf Hitler.
[02:15:10.694 --> 02:15:15.417]  But Hitler had help, and he had ideas, and it was more than ideas.
[02:15:15.457 --> 02:15:16.698]  He had material support.
