[00:00:00.000 --> 00:00:16.320]  [Outro]
[00:50:05.195 --> 00:50:09.723]  Do you want to talk about your experience with the arrest and everything you went through through that process?
[00:50:10.644 --> 00:50:14.912]  Do you want to talk about where Australia is at right now as a warning for the world?
[00:50:15.212 --> 00:50:16.034]  Where do you want to begin?
[00:50:17.341 --> 00:50:19.963]  Sure, firstly thank you very much for having me on the show.
[00:50:20.003 --> 00:50:27.268]  It's very important that platforms such as InfoWars allow Aussies to get the word out because we're in a total information blockade.
[00:50:27.628 --> 00:50:41.837]  The mainstream media in Australia is censoring any dissent and it's almost impossible for Australian opposition leaders, Australian journalists who are not mainstream to get the word out as to what's actually occurring in the country.
[00:50:42.058 --> 00:50:49.742]   And what's occurring is a full-blown government fear campaign There's a medical apartheid in place.
[00:50:51.803 --> 00:50:59.646]  Just notably today, this morning, some Australians or the government is celebrating Freedom Day, which is completely misleading.
[00:50:59.686 --> 00:51:09.670]  What they've announced is those who are juiced, those who have received the jib, can go out into society, can go to restaurants and so forth.
[00:51:10.205 --> 00:51:18.872]  But it's not freedom day really, it's actually dividing those who have agreed to take this unknown substance into their bodies and those who haven't agreed.
[00:51:18.892 --> 00:51:29.602]  So it's really a false freedom day, it's actually more suited to be called the day of division, the day of medical apartheid.
[00:51:30.162 --> 00:51:37.845]  Yeah, that's like, oh, we're gonna mandate everybody put a 60-pound ball around their ankle.
[00:51:38.245 --> 00:51:39.346]  And that's Freedom Day!
[00:51:39.386 --> 00:51:39.866]  Yay!
[00:51:39.906 --> 00:51:40.706]  You're free now!
[00:51:40.766 --> 00:51:42.107]  You have a ball and chain around your ankle.
[00:51:42.167 --> 00:51:42.467]  You're free!
[00:51:44.531 --> 00:51:45.513]  Exactly right, exactly right.
[00:51:45.533 --> 00:51:53.484]  That's like a prisoner who's been under complete lockdown and then all of a sudden they give him three hours fresh air a day and he's excited and he's saying that's freedom.
[00:51:53.925 --> 00:51:55.087]  So it really is a false freedom.
[00:51:55.588 --> 00:52:00.275]  It's part of the government's narrative in coercing the population into submission.
[00:52:00.935 --> 00:52:03.277]  And it's a very sad state of affairs in Australia.
[00:52:03.937 --> 00:52:06.299]  We've had a lot of pressure from the police.
[00:52:06.359 --> 00:52:07.699]  We've actually had police resigning.
[00:52:07.840 --> 00:52:13.203]  Most notably, a senior sergeant from Victoria Police has resigned amidst a lot of this.
[00:52:13.283 --> 00:52:20.607]  And there are police that are not agreeing with the government's instructions to terrorise and demonise the people.
[00:52:22.108 --> 00:52:29.513]  In particular, as you mentioned, I was arrested a few days ago, right here in Sydney, during a live stream in fact.
[00:52:30.220 --> 00:52:35.164]  Police stormed into my apartment and they arrested me for a breach of the public health order.
[00:52:35.925 --> 00:52:51.336]  Now, this is a very broad charge, but as you can see on the screen now, they arrested me while I was sitting doing a live stream and they basically arrested me for being outside and breaching the public health order.
[00:52:51.456 --> 00:52:53.018]  Now, we have very strict rules in Australia.
[00:52:53.058 --> 00:52:56.040]  In Sydney, you can't be more than five kilometers from your home.
[00:52:57.422 --> 00:52:58.803]  I was within my five kilometers.
[00:52:58.863 --> 00:53:02.245]  I was at about the 4.7 kilometer distance.
[00:53:02.665 --> 00:53:06.728]  I was exercising which is a legal way to be outside.
[00:53:06.889 --> 00:53:17.941]   There's only a few reasons how you can be outside of your home and one of them is to exercise and you can see on the map there The first dot in the red circle is where I live and the second dot is where I was apprehended.
[00:53:18.261 --> 00:53:20.522]  That's well within the 5km zone.
[00:53:20.582 --> 00:53:25.403]  It was a false arrest and the police actually admit themselves in the fact sheet, in the charge papers.
[00:53:25.863 --> 00:53:33.164]  They admit that the real reason for the arrest is that I use my YouTube channel to expose police, to film the police.
[00:53:33.544 --> 00:53:36.225]  We call it FTP, which stands for Filming the Police.
[00:53:37.734 --> 00:53:48.999]  And that really outrages the Australian police, that their actions, that their misconduct, the assaults and the intimidation is caught on camera and exposed to the rest of the world.
[00:53:49.039 --> 00:53:57.522]  Of course, the local Australian mainstream media will never do this kind of real reporting and it's really important for independent journalists.
[00:53:58.243 --> 00:54:01.748]  To be able to have this ability to live stream, to film the police.
[00:54:01.908 --> 00:54:05.734]  You know, it's not illegal to film the police in Australia, so they couldn't charge me with filming the police.
[00:54:06.094 --> 00:54:09.940]  That's why they put on this false arrest, this false charge of breaching the public health order.
[00:54:10.380 --> 00:54:14.186]  I was arrested, taken into custody, and locked up at Burwood Police Station.
[00:54:15.307 --> 00:54:22.950]  Yeah, clearly just an intimidation factor to try to get you to stop covering the police or the police activity or talking about the lockdowns and everything.
[00:54:22.970 --> 00:54:30.174]  I mean, all you've done is be, you know, peaceful and political and just trying to, you know, get the information out more than anything.
[00:54:30.434 --> 00:54:32.354]  There have been a lot of big protests.
[00:54:33.215 --> 00:54:34.715]  What is the current status of that?
[00:54:34.756 --> 00:54:36.936]  I mean, are people still hitting the streets every day?
[00:54:36.956 --> 00:54:39.017]  Has it kind of lost momentum?
[00:54:39.037 --> 00:54:41.959]  Have people been arrested and bullied that they don't want to get involved?
[00:54:42.259 --> 00:54:44.820]  What is the status of all the protests that we've been seeing?
[00:54:46.209 --> 00:54:51.593]  So what the police do is they use a tactic called catch and release, tag and release.
[00:54:52.214 --> 00:54:59.780]  Similar to when some animal conservationists catch a wild animal and then they tag it and they release it to be caught later again.
[00:55:00.381 --> 00:55:01.822]  What the police are doing, they catch people.
[00:55:02.897 --> 00:55:16.785]  They put a charge on them, any charge, anything, something small, like charging for not wearing a mask or for being, you know, one kilometer, you know, out of bounds or, you know, something really, really minor, not using a QR code to sign into a cafe, for example.
[00:55:17.226 --> 00:55:20.548]  Once they've arrested you for something small, they'll give you bail.
[00:55:21.228 --> 00:55:29.493]  But the bail conditions will say, if you breach the public health order again, under bail, then you're locked up automatically on remand.
[00:55:30.350 --> 00:55:40.494]  And this is how a lot of Australians are being locked up, put into prison, as you know, being targeted for their political views, for their protest to the government.
[00:55:40.914 --> 00:55:44.855]  It's a very sneaky way, the tactic the police are using to lock people up.
[00:55:45.236 --> 00:55:56.520]  So currently I'm on bail and I'm under these conditions that actually say, if I approach a police officer within 100 metres, I'll be arrested and sent to prison.
[00:55:57.760 --> 00:55:59.360]  And I don't know how that can be enforceable.
[00:55:59.360 --> 00:56:03.000]  I mean, 100 meters, if a police officer comes within me.
[00:56:03.000 --> 00:56:08.519]   So they've basically got me as a hostage in my own home and it's completely limiting my
[00:56:08.519 --> 00:56:11.699]  freedom of movement and freedom of speech and so forth.
[00:56:11.699 --> 00:56:14.439]  And it's definitely a targeted political attack.
[00:56:14.439 --> 00:56:16.740]  There's no other reason why they would do this.
[00:56:16.740 --> 00:56:20.760]   And they're shutting down protest leaders, they're targeting opposition leaders, they're
[00:56:20.760 --> 00:56:26.080]   targeting journalists who also have channels, independent media channels.
[00:56:26.080 --> 00:56:36.080]  [BLANK_AUDIO]
[00:56:27.280 --> 00:56:38.188]  Monica Smith, who was on your show earlier, she's also been the victim of this and she spent 22 days in jail and she's just a young lady who heads a group called Regna Democracy Australia.
[00:56:38.388 --> 00:56:45.414]  So anyone who's a freedom fighter, anyone who's speaking up and standing up to government tyranny, effectively paints a target on themselves.
[00:56:47.304 --> 00:56:50.026]  And you've already said that a lot of the police are resigning.
[00:56:50.066 --> 00:56:51.547]  How many, though?
[00:56:51.567 --> 00:56:58.612]  I mean, obviously there's still enough law enforcement to crack down on the protesters, to show up at your house and other people's house and arrest them.
[00:56:58.632 --> 00:56:59.613]  And, I mean...
[00:57:02.062 --> 00:57:04.464]  Is it going to reach a point where more police officers quit?
[00:57:05.305 --> 00:57:07.106]  Or is it never going to reach a threshold?
[00:57:07.126 --> 00:57:10.148]  Because, I mean, if police officers keep quitting, they won't be able to enforce any of this.
[00:57:10.168 --> 00:57:11.289]  They won't have a force left.
[00:57:12.030 --> 00:57:14.432]  But do you think that threshold has been crossed?
[00:57:14.452 --> 00:57:17.895]  Do you think that there's police that are still on the force that are going to quit in the future?
[00:57:18.255 --> 00:57:24.060]  Or is it now to a boil down of, okay, the police that are left enjoy doing this for whatever reason.
[00:57:24.080 --> 00:57:25.060]  They're not going to go anywhere.
[00:57:27.162 --> 00:57:37.366]   Well, you say that the people of Australia and People on the social media sphere are talking about Nuremberg 2.0 trials in Australia.
[00:57:38.007 --> 00:57:46.055]  As we know, Nuremberg was in 1946 where people who committed war crimes against the civilian populations were brought to trial.
[00:57:46.775 --> 00:57:57.891]   Now, we in Australia, the civilians, the free civilians, Collating information, collecting information, recording these events, filming these events.
[00:57:58.672 --> 00:58:02.376]  And we will not forget, you know, at the going down of the sun who will remember them.
[00:58:03.177 --> 00:58:05.440]  The government can pretend to give us a freedom day today.
[00:58:06.204 --> 00:58:09.265]  And it's all only temporary in my opinion and it's not really a freedom day.
[00:58:09.345 --> 00:58:18.787]  It's more like a day of medical discrimination and the day of division where some people are allowed to go to the pub and have a beer and other people are, you know, they're not allowed.
[00:58:18.868 --> 00:58:19.528]  It's illegal.
[00:58:19.608 --> 00:58:23.969]  They've mandated these health passports now and they'll be checking those.
[00:58:25.009 --> 00:58:27.730]  So there's nothing to celebrate in Australia at the moment.
[00:58:28.210 --> 00:58:44.357]  The only thing we can look forward to is knowing that one day, hopefully, the people, the politicians that created these tyrannical laws, the politicians that ruined this great country, this lucky country of Australia, which was the best country in the world, they'll be brought before the courts.
[00:58:44.858 --> 00:58:46.438]  We've had mass resignations.
[00:58:46.558 --> 00:58:52.061]  The Premier of New South Wales, Gladys Berejiklian, resigned last week.
[00:58:53.206 --> 00:58:59.148]  Uh, in a very scandalous manner, being investigated for corruption by the Independent Commission Against Corruption.
[00:58:59.609 --> 00:59:01.869]  Her deputy then resigned a few days later.
[00:59:01.889 --> 00:59:03.970]  Alright, we gotta take a break.
[00:59:04.370 --> 00:59:05.351]  We gotta take a break here.
[00:59:05.411 --> 00:59:06.811]  The Aussie Cossack is with us.
[00:59:06.671 --> 00:59:08.671]  He's being politically persecuted right now.
[00:59:08.671 --> 00:59:26.671]   Alright, we're back here with Simon Boykov, the Aussie Cossack as he's known.
[00:59:26.895 --> 00:59:31.319]  Politically being persecuted for his free speech.
[00:59:32.180 --> 00:59:34.602]  Arrested for his free speech.
[00:59:36.263 --> 00:59:42.668]  And this is just what you can expect when you want to stand up against tyranny on the planet if we don't have victory now.
[00:59:42.708 --> 00:59:46.411]  Because there's still room for victory now if we continue to resist.
[00:59:46.652 --> 00:59:49.154]  And you know, I'm wondering what the dynamic is like over there.
[00:59:50.942 --> 01:00:00.008]  As we're seeing all kinds of flights cancelled here because of people not wanting to take the forced injection, so there's no airline crews, so the flights are getting cancelled by the thousands.
[01:00:02.169 --> 01:00:08.354]  Is it more of a, where would you say the balance is at as far as Australian citizens are concerned?
[01:00:09.134 --> 01:00:19.401]  Is it the vaccinated pressuring the unvaccinated saying, hey, just take your vaccine so we can get back to normal, just take your vaccine so you can come to the pub with me, come on, just submit, just submit to the New World Order and everything will be fine.
[01:00:19.901 --> 01:00:27.403]  Or do they stand with you in saying, hey, you have a choice to decide what medicine you take and we support you in that choice.
[01:00:27.423 --> 01:00:37.826]  We don't believe that you should be discriminated from society because if you're unvaccinated in Australia, as you were explaining, you're basically a prisoner in your own country and you have no rights anymore, even though they declare it Freedom Day.
[01:00:39.369 --> 01:00:40.250]  Yeah, absolutely, mate.
[01:00:40.550 --> 01:00:50.456]  The vast majority of Australians who are vaccinated, they stand by the unvaccinated in supporting their freedom to choice, which is really great to see.
[01:00:50.476 --> 01:00:54.018]  A lot of people that have taken the vaccine haven't taken it because they wanted it.
[01:00:54.419 --> 01:01:01.623]  They've taken it because they were forced to, because they had no choice, because it was a matter of basically life or death.
[01:01:01.663 --> 01:01:02.844]  They were forced by the government.
[01:01:03.004 --> 01:01:04.605]  Basically, they couldn't put food on the table.
[01:01:05.224 --> 01:01:11.625]   They would be stood down from work, sacked, unable to visit friends, family, even unable
[01:01:11.625 --> 01:01:13.344]  to visit medical facilities.
[01:01:13.344 --> 01:01:19.304]   We've heard reports of medical centers, doctors who refuse to accept patients who do not have
[01:01:19.304 --> 01:01:25.525]   a vaccine passport, shopping centers, food outlets not allowing people in unless they
[01:01:25.525 --> 01:01:27.384]  can prove that they've been vaxxed.
[01:01:27.384 --> 01:01:33.464]   And there is a small minority of people who are vaccinated who actually have this militant
[01:01:33.464 --> 01:01:36.464]  hate towards those who are unvaccinated.
[01:01:36.464 --> 01:01:37.824]  And it's very hard to explain.
[01:01:37.824 --> 01:01:43.224]   And it's, you know, those people who have exemptions from masks sometimes are on the
[01:01:43.224 --> 01:01:49.583]   receiving end of this hate from people who, you know, are obsessed with that.
[01:01:49.583 --> 01:01:51.663]  It's almost like a cult, the vaccine cult.
[01:01:52.157 --> 01:01:53.858]  Now they get their first jab, their second jab.
[01:01:53.878 --> 01:01:55.039]  Now they're going to get their third jab.
[01:01:55.059 --> 01:01:56.980]  They're going to get booster shots for the rest of their lives.
[01:01:57.401 --> 01:02:01.403]  And they have this anger to those people who haven't submitted to this program.
[01:02:01.763 --> 01:02:03.024]  And there's this hate.
[01:02:03.084 --> 01:02:13.110]   But generally speaking, in general terms, I think there's a lot of Australians who've taken their first shot Uh, and they've taken it with great regret, and they've got guilt about it.
[01:02:13.170 --> 01:02:15.651]  They feel, you know, really uneasy, uncomfortable.
[01:02:15.851 --> 01:02:17.612]  You know, they understand that they were forced.
[01:02:18.612 --> 01:02:27.135]  Uh, and there are situations where the breadwinner of the family, for example, the father or the mother, has taken the shot, but she's protected her children and not given it to them.
[01:02:27.915 --> 01:02:42.488]  So it's really a concerning situation and of course now that we have a situation where society is openly divided, where people are not allowed to visit restaurants, cafes, supermarkets without showing proof of the vaccine, we can only expect that things will get worse.
[01:02:43.168 --> 01:02:48.953]  And this is not Freedom Day, this is the beginning of a very, very dark and scary time in Australia's history.
[01:02:49.273 --> 01:02:54.718]  Now of course as we open up, as we open up society, we all know that COVID will spread.
[01:02:55.345 --> 01:03:00.311]  We all know that the vaccine doesn't prevent the spread of COVID, doesn't make people immune, right?
[01:03:00.490 --> 01:03:05.050]   So COVID will spread and as COVID spreads, as the numbers skyrocket in Australia,
[01:03:05.050 --> 01:03:08.050]   in New South Wales, in Queensland, in New South Wales and Victoria,
[01:03:08.050 --> 01:03:15.170]   in the States of Australia, I predict that the vaccinated and the mainstream media
[01:03:15.170 --> 01:03:19.530]   will be fueling this fire, will turn against those, the 20% or so,
[01:03:19.530 --> 01:03:21.829]  the minority who have refused the vaccination.
[01:03:21.829 --> 01:03:26.610]   And they will be blamed, they'll be victimized, vindicated and possibly even rounded up,
[01:03:26.610 --> 01:03:29.090]  forcefully inoculated and put into camps.
[01:03:29.090 --> 01:03:33.971]   We know that there are big camps being built outside the major cities to house,
[01:03:33.971 --> 01:03:37.811]   officially, who knows who they're gonna house, but we can suspect that there will be housing
[01:03:37.811 --> 01:03:42.771]   political dissidents or those people who disagree with government health orders.
[01:03:42.958 --> 01:03:48.400]  The situation in Australia is very worrying and why Americans should be concerned and the rest of the world is because this is an experiment.
[01:03:48.760 --> 01:03:50.441]  They're seeing how much can they get away with.
[01:03:50.521 --> 01:03:51.881]  Australian people are very laid back.
[01:03:52.202 --> 01:03:58.944]  They've got this she'll be right attitude and Aussies, you know, are not the people that want to start a fight or pick a fight or generally protest.
[01:04:00.085 --> 01:04:10.994]  That's why they've chosen Australia as a place to push the button, to push how far can they get away with it before they start using this experiment on other countries such as the United States.
[01:04:11.374 --> 01:04:38.128]   So definitely United States, don't give up your guns, don't give up your rights, fight for your freedom and can I say thank you to all the people from the United States who are protesting in support of Aussies, in support of Australians and we can see that from here, we can see the United States in the New York outside the Australian consulate There are freedom protests, peaceful protests in support of the Australian population, likewise in London, in Poland, and in fact, while I was arrested last week,
[01:04:38.995 --> 01:04:53.342]  While I was in the cell, the police station was actually overwhelmed and flooded by phone calls from the United States, from Canada, from Texas, from Poland, from the United Kingdom, demanding the release of the Aussie Cossack as a political prisoner.
[01:04:53.662 --> 01:05:11.091]   So can I just say a huge thank you to all of those people out there that are protesting peacefully and applying, you know, very good strategic and peaceful political pressure On the dictatorship which is unfolding in Australia, which is taking hold.
[01:05:11.412 --> 01:05:13.914]  Without your help, we're pretty much by ourselves here.
[01:05:15.094 --> 01:05:17.056]  It's a question of, will we win?
[01:05:17.376 --> 01:05:21.880]  If we win, then I'm sure that the Americans and the British and the rest of the world will have a better chance.
[01:05:22.180 --> 01:05:31.387]  If we lose in Australia and we capitulate to this new world order, well, it's going to spread and it's going to, you know, all I can say, as I say to many people, you're next.
[01:05:32.790 --> 01:05:35.534]  Well that's the perfect segue because that's what I was going to ask is what is next?
[01:05:35.574 --> 01:05:36.596]  What is next for you?
[01:05:36.656 --> 01:05:38.859]  You're a political prisoner in your home country.
[01:05:39.720 --> 01:05:42.965]  You're a second class citizen if you don't get the vaccine.
[01:05:43.366 --> 01:05:45.188]  So what is next for Australia?
[01:05:45.228 --> 01:05:46.691]  What is next for the Aussie Cossack?
[01:05:48.871 --> 01:05:51.133]  Well for me personally, I don't mind.
[01:05:51.173 --> 01:05:51.994]  I've signed up for this.
[01:05:52.134 --> 01:05:54.257]  It's the life I've chosen and I'll continue fighting.
[01:05:54.277 --> 01:05:55.678]  We're looking at political solutions.
[01:05:56.099 --> 01:06:04.928]  We're teaming up with a very influential businessman and political personality by the name of Clive Palmer.
[01:06:06.596 --> 01:06:11.020]  He backs a party called the United Australia Party, which Craig Kelly is in charge of.
[01:06:11.720 --> 01:06:14.703]  We think we have a real good chance at the next election to make a difference.
[01:06:15.023 --> 01:06:17.625]  The people are not going to vote for Liberal Party or Labour Party anymore.
[01:06:17.645 --> 01:06:19.327]  The people are sick of the mainstream parties.
[01:06:19.827 --> 01:06:30.036]  The people want to break the backbone of this duopoly of these two major parties who basically have joined forces to vote in all sorts of laws and mandates against their own population.
[01:06:30.623 --> 01:06:48.969]  So in the political sense we do have a very good chance as long as the elections aren't rigged and who knows they might say because of COVID there won't be any votes there'll be electronic voting and you know with the identify and disrupt bill the new surveillance bills the laws that they've brought in they can alter any information that's online and I wouldn't be surprised if they altered the results of voting.
[01:06:48.989 --> 01:06:51.750]  In fact in Australia for the last 10 years we haven't elected a Prime Minister.
[01:06:52.090 --> 01:07:00.475]   We've had Prime Ministers that get sacked and resigned and through you know inner party intrigue Within themselves, the politicians just appoint their own mates.
[01:07:01.075 --> 01:07:02.636]  For example, New South Wales at the moment.
[01:07:02.656 --> 01:07:05.959]  We've got a Premier who's just stepped into power.
[01:07:05.999 --> 01:07:07.480]  He was not elected by the people.
[01:07:08.461 --> 01:07:18.890]  Gladys Berejiklian, the predecessor, she resigned on the back of corruption allegations and they basically got together and appointed their own bloke.
[01:07:19.070 --> 01:07:19.891]  36 people voted for him.
[01:07:20.291 --> 01:07:24.355]  36 people vote for a Premier who's supposed to represent the whole state of New South Wales.
[01:07:24.855 --> 01:07:25.636]  Where is the democracy?
[01:07:25.676 --> 01:07:35.905]  I mean, if Vladimir Putin was doing this, or Alexander Lukashenko, or Gaddafi, or North Korea was doing this, the Australian government would point the finger and say, that's outrageous.
[01:07:35.945 --> 01:07:36.705]  How dare you do that?
[01:07:36.745 --> 01:07:39.548]  How dare you appoint your own leaders without having elections?
[01:07:39.928 --> 01:07:41.750]  Well, it's the pot calling the kettle black.
[01:07:43.472 --> 01:07:45.494]  We're going to break here, but we salute you folks.
[01:07:45.534 --> 01:07:47.536]  Follow him on YouTube, Aussie Cossack.
[01:07:47.697 --> 01:07:49.799]  Patreon.com slash Autry Cossack.
[01:07:49.839 --> 01:07:50.860]  We salute you, Simon.
[01:07:50.921 --> 01:07:51.822]  Keep up the good fight.
[01:07:51.842 --> 01:07:55.646]  You have our thoughts, you have our prayers, you have our support from the United States of America.
[01:07:55.486 --> 01:08:09.646]  Australia deserves to be free.
[01:08:09.686 --> 01:08:16.592]  We'll have it all for you tomorrow on the Alex Jones Show, including more information on these flights being shut down.
[01:08:17.153 --> 01:08:23.058]  But I got all this news in front of me right here that I want to cover, and we also have Alex Jones coming up in the next segment.
[01:08:23.478 --> 01:08:28.002]  So let me do a news blitz here and just try to get all this news off my desk.
[01:08:29.845 --> 01:08:38.770]  As we catapult into next week, where I think the story of the vaccine mandate walkouts is going to become undeniable.
[01:08:39.370 --> 01:08:44.553]  The mainstream media has been trying to deny it and cover it up, just like they were about the cargo ships waiting off coast.
[01:08:44.613 --> 01:08:46.314]  Now that's mainstream news, they have to admit it.
[01:08:46.654 --> 01:08:48.055]  Same thing's going to happen with these walkouts.
[01:08:48.615 --> 01:09:10.436]   And you're going to see just disastrous images coming from airports where Southwest Airlines and others are lying to their people, or their Customers saying, oh no, no, we're gonna have your plane, we're gonna have your plane, there's no walkout, there's nothing happening, and then more and more people are walking out, and they have no flights, so there's people stranded at airports, sleeping on the ground, it's just a total chaotic scene.
[01:09:10.817 --> 01:09:16.839]  We'll have more on that tomorrow, and maybe more on this too, just because I have to drive through it right now.
[01:09:17.319 --> 01:09:18.219]  Judicial Watch.
[01:09:19.220 --> 01:09:25.662]  New FDA records show purchases of fetal organs, heads, and tissue for humanized mice project.
[01:09:26.587 --> 01:09:30.730]  So this came out actually last month and I didn't see it until this month.
[01:09:32.672 --> 01:09:34.293]  But this is just wild stuff.
[01:09:35.655 --> 01:09:40.659]  And it's the same thing that they were saying they weren't doing was buying or selling baby parts.
[01:09:41.760 --> 01:09:42.720]  Oh yes they are!
[01:09:44.582 --> 01:09:45.523]  Yes they are!
[01:09:46.083 --> 01:09:47.725]  They're buying and selling baby parts.
[01:09:48.225 --> 01:09:50.967]  You want to know what the whole abortion thing is really about folks?
[01:09:51.047 --> 01:09:52.709]  It's about selling baby parts.
[01:09:55.128 --> 01:09:58.590]  It's about population control, and it's about profit.
[01:09:58.791 --> 01:09:59.851]  Selling baby parts.
[01:10:00.292 --> 01:10:06.336]  Control the population, too many humans, kill your baby, and then there's a nice satanic energy of killing your offspring, too.
[01:10:07.357 --> 01:10:08.958]  And then they sell the baby parts.
[01:10:09.278 --> 01:10:09.718]  Nice.
[01:10:10.339 --> 01:10:12.440]  That's why they're so mad at the Texas abortion law, too.
[01:10:12.460 --> 01:10:18.705]  Because, hey, you know, that baby could grow into a perfectly sellable fetus!
[01:10:20.006 --> 01:10:22.868]  That could grow into a perfectly sellable baby skull!
[01:10:23.729 --> 01:10:24.550]  I mean, they have it all in here.
[01:10:25.370 --> 01:10:30.054]  An intact Calvanium baby skull, 8-24 weeks, sells for $515.
[01:10:30.555 --> 01:10:34.158]  Hell yeah, baby!
[01:10:35.379 --> 01:10:37.721]  Buying up those babies we chopped up.
[01:10:38.401 --> 01:10:39.342]  Woo-hoo-hoo!
[01:10:39.782 --> 01:10:42.304]  We're chopping up babies and selling them for profit, baby!
[01:10:42.705 --> 01:10:43.065]  Yeah!
[01:10:44.166 --> 01:10:44.967]  That's what we do!
[01:10:46.548 --> 01:10:47.449]  That's what we like!
[01:10:48.129 --> 01:10:49.150]  Oh, abort that, baby!
[01:10:49.510 --> 01:10:51.452]  Oh yeah, it's all about female empowerment.
[01:10:51.492 --> 01:10:52.433]  Yes, kill your kid.
[01:10:54.229 --> 01:10:58.354]  Forsaken, as we sell the body parts for profit.
[01:10:58.173 --> 01:11:05.173]  [laughing]
[01:11:05.173 --> 01:11:11.173]  Oh, that's a nice baby you got there.
[01:11:11.173 --> 01:11:16.173]   Tell you what, you know there's too many people on this planet, right?
[01:11:16.941 --> 01:11:19.723]  Yeah, I think you ought to let me chop it up.
[01:11:22.025 --> 01:11:26.408]  Yeah, you don't want to deal with the burden of that child, do you now, little girlie?
[01:11:26.848 --> 01:11:28.850]  No, no you don't.
[01:11:29.530 --> 01:11:34.454]  So let me just purge you of that little inconvenience we call a baby there.
[01:11:35.302 --> 01:11:38.544]  We don't want that baby causing climate change now, do we?
[01:11:38.844 --> 01:11:39.724]  Think about you!
[01:11:39.764 --> 01:11:41.545]  You could be free the rest of your life!
[01:11:41.605 --> 01:11:43.487]  Free of that petulant child!
[01:11:43.707 --> 01:11:46.488]  That pesky nuisance you call a baby!
[01:11:47.529 --> 01:11:50.470]  Let me... Let me go ahead and chop it up for ya.
[01:11:50.951 --> 01:11:51.751]  We'll chop it up.
[01:11:51.771 --> 01:11:54.232]  We'll put it on the meat block.
[01:11:54.473 --> 01:11:55.353]  Chop off a leg.
[01:11:55.393 --> 01:11:56.214]  Chop off a head.
[01:11:56.234 --> 01:11:58.595]  Get maybe the livers ready to sell.
[01:11:58.635 --> 01:12:00.456]  We'll sell your baby for a nice profit.
[01:12:00.856 --> 01:12:04.018]  And you'll be free of that pesky nuisance called a child.
[01:12:05.495 --> 01:12:08.197]  Yeah, that's what abortion's really all about.
[01:12:12.860 --> 01:12:20.365]  Fauci spent more than $61 million funding research with aborted baby parts.
[01:12:21.386 --> 01:12:24.308]  I'm not just selling those baby parts for profit.
[01:12:24.868 --> 01:12:29.191]  I'm giving it over to mad scientists like Anthony Fauci.
[01:12:32.954 --> 01:12:33.254]  Sick.
[01:12:33.674 --> 01:12:35.455]  Just absolutely sick.
[01:12:36.796 --> 01:12:39.117]  By the way, new numbers out of England.
[01:12:39.137 --> 01:12:43.778]  And it's the same thing we've seen everywhere.
[01:12:43.798 --> 01:12:49.521]  70% of COVID and or Delta deaths, 70% are fully vaccinated.
[01:12:49.341 --> 01:12:58.341]   are fully vaccinated. 70% are fully vaccinated. And it's the vaccinated
[01:12:58.341 --> 01:13:02.121]   people that are causing the spread of the vaccine variant to the unvaccinated
[01:13:02.121 --> 01:13:05.720]  people and killing them too.
[01:13:04.289 --> 01:13:06.529]  So the vaccinated people are killing themselves and others.
[01:13:06.549 --> 01:13:09.390]  And that's why people are shutting down this vaccine program.
[01:13:09.450 --> 01:13:13.311]  Nordic countries are restricting the use of Moderna's COVID vaccine.
[01:13:13.371 --> 01:13:14.011]  Here's why.
[01:13:14.331 --> 01:13:15.391]  It's killing people.
[01:13:17.492 --> 01:13:21.733]  Fauci warns vaccinated people to wear masks outside this winter.
[01:13:24.315 --> 01:13:26.916]  Because, you know, the vaccine doesn't work.
[01:13:27.956 --> 01:13:28.796]  That old bag.
[01:13:29.676 --> 01:13:33.457]  Joy Behar, who is maybe the dumbest person on TV.
[01:13:34.637 --> 01:13:37.098]  She's highly competitive for that title.
[01:13:37.918 --> 01:13:43.859]  Joy Behar says black people shouldn't be scared of the COVID vaccine anymore because white people were the experiment.
[01:13:44.299 --> 01:13:46.119]  And so she thinks she's so genius.
[01:13:46.940 --> 01:13:50.580]  By the way, this is the same Joy Behar that did blackface, but I'll come to that in a second.
[01:13:52.201 --> 01:14:03.695]   She thinks she's so genius because I guess Joy Behar can read and maybe talk enough to be on TV and talk to black people and they say, yeah, haven't you heard of the Tuskegee experiment?
[01:14:03.755 --> 01:14:05.415]  I'm not getting an experimental vaccine.
[01:14:05.756 --> 01:14:07.537]  And so Joy Behar thinks she's a genius.
[01:14:07.557 --> 01:14:12.739]  She says, oh, it's white people getting tested with a vaccine because it's white people that are getting the vaccine.
[01:14:13.299 --> 01:14:16.901]  So she's like, look, it's mostly white people that are taking the vaccine and everybody's fine.
[01:14:16.941 --> 01:14:20.303]  So we tested it on white people, but they didn't say they were testing it.
[01:14:20.323 --> 01:14:21.904]  They just rolled it out.
[01:14:23.712 --> 01:14:30.737]  They didn't say, oh, we're testing this vaccine, but Joy Behar, without even realizing it, admits that the vaccine is an experiment.
[01:14:31.017 --> 01:14:32.178]  She's not the brightest person.
[01:14:33.439 --> 01:14:39.304]  And so, of course, her cast, oh, a fully vaccinated cast, vaxxed up the wazoo, to quote Behar.
[01:14:39.704 --> 01:14:40.805]  Oh, and they still got COVID.
[01:14:40.825 --> 01:14:42.226]  And then, oh wait, oh, they didn't get COVID.
[01:14:42.246 --> 01:14:43.086]  It was a false test.
