[00:00:00.000 --> 00:00:20.000]  [Outro]
[01:16:16.986 --> 01:16:21.708]  My point is not that I know the truth about what the vaccine can and cannot do.
[01:16:22.088 --> 01:16:27.310]  My point is that those who claim the trials showed the vaccines were highly effective in saving lives were wrong.
[01:16:28.190 --> 01:16:29.851]  The trials did not demonstrate this.
[01:16:31.528 --> 01:16:39.735]  And then there are a bunch of other clips where he goes into the point that I was just making earlier about the idea that there aren't bad reactions now.
[01:16:39.755 --> 01:16:40.496]  It's not true.
[01:16:40.516 --> 01:16:44.479]  You look at the VAERS reporting system where it's happening in England, and it shows the complete opposite.
[01:16:45.160 --> 01:16:46.321]  And you heard him.
[01:16:47.142 --> 01:16:54.869]  The majority of people in the hospital and dead and dying, almost 80% in the UK, are the double-vaxxed, and it's higher than the un-vaxxed.
[01:16:55.369 --> 01:16:58.452]  And he laid it all out in the detailed Senate hearing.
[01:16:59.841 --> 01:17:02.142]  Now here's another just in-your-face lie about these people.
[01:17:02.242 --> 01:17:13.189]  Here's White House Press Deputy Secretary Jean-Pierre says firing thousands of truckers and frontline workers over Biden's vaccine mandate won't affect the supply chain.
[01:17:13.729 --> 01:17:18.372]  That's like saying not giving water to a plant for a year won't hurt it.
[01:17:19.488 --> 01:17:24.573]  I mean, or laying out in the sun, you know, in August all day long won't burn your skin.
[01:17:24.633 --> 01:17:28.897]  I mean, it's just a ridiculous level gaslighting exercise.
[01:17:29.478 --> 01:17:40.428]  And of course, we know all over the world, it's the vaccine mandates, particularly here that are causing just a shutdown of the ports and the chain reactions and the big lines at hospitals and more.
[01:17:40.488 --> 01:17:40.809]  Here it is.
[01:17:41.667 --> 01:17:42.869]  We wanted to make it easier.
[01:17:43.329 --> 01:17:45.352]  We wanted to avoid confusion.
[01:17:45.693 --> 01:17:47.255]  And so we want to even the playing field.
[01:17:47.295 --> 01:17:52.282]  And this is why we moved that December, I think, December 8th deadline that you're talking about to January 4th.
[01:17:52.362 --> 01:17:58.210]  How do concerns about the supply chain, the possibility of workers maybe quitting because of these mandates, play into that decision in that timing?
[01:17:58.886 --> 01:18:06.693]  So, I mean, if you're asking, like, if we think the rules impact supply chain, the answer is no, we don't think that it will.
[01:18:07.313 --> 01:18:09.315]  First of all, vaccine requirements work.
[01:18:09.595 --> 01:18:10.796]  We have talked about that.
[01:18:10.816 --> 01:18:11.857]  We've given examples.
[01:18:13.759 --> 01:18:15.120]  OK, so there you go.
[01:18:15.660 --> 01:18:18.683]  Now, let's go to another one of these important clips.
[01:18:19.363 --> 01:18:24.828]  This is a really scary statement by the premier of Queensland, Australia, the governor there.
[01:18:27.011 --> 01:18:40.639]  This is another one of these creepozoids talking about how we need to lock up people that don't take the vaccine and how the lockdowns for the unvaccinated are coming, as they promised to do all over Australia.
[01:18:41.320 --> 01:18:53.134]   And now they've announced in, outside of law, it's just an edict, they've announced in Austria, That you cannot leave your house if you do not have the injections.
[01:18:53.654 --> 01:18:59.238]  And police will be checking at checkpoints to see with your vaccine passport run by the UN on your phone.
[01:18:59.838 --> 01:19:01.679]  And if you don't have that, you'll be taken to jail.
[01:19:02.420 --> 01:19:10.445]  So this is a UN-directed program worldwide, through the corporations, through the UN, with the governments and the corporations, just again, dominating humanity.
[01:19:10.925 --> 01:19:12.286]  Here's that chilling announcement.
[01:19:13.740 --> 01:19:21.149]  What about your quarantine facility that you announced that will be built, I think, what, in the middle of next year?
[01:19:21.209 --> 01:19:22.230]  Do you still need that?
[01:19:24.390 --> 01:19:27.434]  I think regional quarantine facilities are going to be needed into the future.
[01:19:27.774 --> 01:19:39.506]  We can't predict what's going to happen but there may be a country that's declared a red spot or a no-go zone area and we may need to bring back people from those different countries and they'll need to be charted in.
[01:19:39.546 --> 01:19:43.450]  It's no different to what we saw, what we have seen during this pandemic.
[01:19:44.031 --> 01:19:46.594]  We'll also need it for unvaccinated people.
[01:19:47.199 --> 01:19:47.959]  Well, well, well.
[01:19:48.200 --> 01:19:49.540]  Naughty, naughty Anastasia.
[01:19:50.061 --> 01:19:58.765]  You just admitted on camera that you've got a plan to put the unvaccinated into quarantine camps that you're building outside Brisbane and outside major cities.
[01:19:59.286 --> 01:20:00.586]  Listen to this, my fellow Australians.
[01:20:01.067 --> 01:20:09.871]  This is what the mainstream media won't pick up on, but Palaszczuk, the Queensland Premier, just admitted on camera that she is building quarantine camps for the unvaccinated.
[01:20:10.172 --> 01:20:10.632]  Listen to this.
[01:20:11.052 --> 01:20:16.495]  The quarantine facility that you announced that will be built, I think, what, in the middle of next year.
[01:20:16.535 --> 01:20:17.616]  Do you still need that?
[01:20:18.396 --> 01:20:21.478]  I think regional quarantine facilities are going to be needed into the future.
[01:20:22.078 --> 01:20:24.700]  We'll also need it for unvaccinated people.
[01:20:24.980 --> 01:20:26.241]  Unvaccinated people.
[01:20:26.521 --> 01:20:27.962]  Unvaccinated people.
[01:20:29.025 --> 01:20:29.605]  Now you've heard that.
[01:20:29.725 --> 01:20:30.946]  That's her words, not my words.
[01:20:31.527 --> 01:20:33.428]  She admitted that it's for the unvaccinated.
[01:20:33.908 --> 01:20:34.729]  Now look what she says next.
[01:20:35.009 --> 01:20:41.193]  The same day, at a different press conference, she actually threatens us Australians.
[01:20:41.913 --> 01:20:43.674]  She says, get vaccinated before it's too late.
[01:20:43.694 --> 01:20:46.336]  This is your last opportunity.
[01:20:47.085 --> 01:20:49.646]  This is your last chance to get vaccinated.
[01:20:49.666 --> 01:20:50.867]  What do you mean too late?
[01:20:50.887 --> 01:20:53.208]  What, you're going to come and arrest us and put us into camps?
[01:20:53.748 --> 01:20:54.829]  Is that where we're headed?
[01:20:55.329 --> 01:20:56.430]  Is that where we're headed Australia?
[01:20:56.450 --> 01:20:57.210]  Is that what's going on?
[01:20:57.530 --> 01:21:04.634]  If you dare raise a finger at any of us or any of my fellow Australians, well, we'll see what happens.
[01:21:05.757 --> 01:21:09.619]  By the way, the Aussie Cossack is going to be joining us on the weekday show coming up.
[01:21:09.659 --> 01:21:13.720]  Not sure what day yet, but they've got big giant national protests that are about to be announced.
[01:21:14.100 --> 01:21:16.701]  They already arrested him for daring to come on this show.
[01:21:17.081 --> 01:21:20.603]  You're not allowed in Australia to speak out against the endless lockdowns.
[01:21:21.303 --> 01:21:24.124]  And it's the same thing in areas of England and in Germany.
[01:21:24.144 --> 01:21:26.445]  They're now arresting people that criticize the tyranny.
[01:21:26.786 --> 01:21:29.367]  I mean this this is a total and complete takeover.
[01:21:29.927 --> 01:21:40.212]  Now here's Senator Cassidy back here in the United States a few days ago asking the CDC director what percentage of CDC employees have been injected and boy she won't say.
[01:21:41.413 --> 01:21:46.515]  What percent of CDC employees are vaccinated?
[01:21:47.537 --> 01:21:53.900]  We're actively encouraging vaccination in all of our employees and doing a lot of education and outreach in order to get our agency fully vaccinated.
[01:21:54.460 --> 01:21:55.240]  But the percent?
[01:21:56.120 --> 01:21:57.461]  I don't have that for you today.
[01:21:57.661 --> 01:22:05.024]  I'm told that some north of 75% of CDC employees at headquarters are still working remotely.
[01:22:05.704 --> 01:22:06.284]  Is that correct?
[01:22:07.425 --> 01:22:11.246]  We are following regulations through HHS and the federal government.
[01:22:11.606 --> 01:22:12.587]  No, that's not my question.
[01:22:13.379 --> 01:22:16.902]  I apologize to be rude, but I'm asking a very straightforward question.
[01:22:17.482 --> 01:22:22.827]  I've been told that north of 75% of employees at CDC headquarters are working remotely.
[01:22:23.327 --> 01:22:24.048]  Is that correct?
[01:22:24.368 --> 01:22:26.610]  Senator, I don't actually know the number off the top of my head.
[01:22:26.630 --> 01:22:29.172]  When you look down the hallway, are there empty desks?
[01:22:29.613 --> 01:22:30.754]  Are over 50% of the desks empty?
[01:22:32.932 --> 01:22:34.733]  Senator, I don't have the numbers off the top of my head.
[01:22:34.773 --> 01:22:40.098]  What I will tell you is that we're working closely within HHS and the administration to follow the governmental rules for return to work.
[01:22:40.118 --> 01:22:48.544]  There was a recent GAO report that shows, released in the last two weeks, that there's been no coordinated response from the federal government to get people back into work.
[01:22:49.325 --> 01:22:57.711]  Now, if there's any agency that, since teachers in Fulton County are back at work, that the caseload of COVID in Fulton County is about 88.
[01:22:57.791 --> 01:22:59.032]  At its peak it was 606.
[01:23:01.025 --> 01:23:08.036]  Uh, if what I've been told, by someone who, frankly, kind of knows, that people in laboratories are not showing up.
[01:23:08.657 --> 01:23:16.228]  I have no clue how people, how laboratory workers, who presumably are vaccinated, wearing PPE, would consider themselves eligible to stay at home.
[01:23:17.370 --> 01:23:19.271]  I say this because I just want to echo.
[01:23:19.671 --> 01:23:21.752]  We've got to lead by example in the federal government.
[01:23:22.152 --> 01:23:34.956]  If our public health agencies don't have enough confidence in the immunization and the PPE to go back to work fighting infectious diseases, there's going to be a lot of undermining of a willingness to further fund public health.
[01:23:36.041 --> 01:23:41.806]  We absolutely have our essential labs back at work conducting their essential research towards this response.
[01:23:42.467 --> 01:23:51.274]  And we are following the regulations and providing technical assistance and technical support to the federal government for return to work policies.
[01:23:52.195 --> 01:23:54.757]  This is the same woman two weeks ago on Meet the Press.
[01:23:55.987 --> 01:24:01.029]  Who said that the vaccine is not protecting from COVID and does not stop it from spreading it, which is true.
[01:24:02.330 --> 01:24:06.392]  And then she said last week, we played the clip during the week and pull it up.
[01:24:07.252 --> 01:24:12.554]  She said that this gives children 96% protection and there is no side effects.
[01:24:13.855 --> 01:24:14.935]  Total lie.
[01:24:15.315 --> 01:24:20.638]  The damn shots Moderna and Pfizer have a microcarditis and heart attack warning on them.
[01:24:20.997 --> 01:24:25.876]   Remember for the first six, eight months, it was just blank white paper sheets
[01:24:25.876 --> 01:24:28.197]   when you would open them up 'cause there was no real studies done.
[01:24:28.197 --> 01:24:29.916]  Now they've done the studies live time.
[01:24:29.916 --> 01:24:36.596]   They're like, "Oh yeah, we better put a warning on here that it can make you have a damn heart attack and kill you."
[01:24:36.596 --> 01:24:37.876]  In fact, it's not rare.
[01:24:37.876 --> 01:24:39.556]  It's exploding everywhere.
[01:24:39.556 --> 01:24:41.556]  They even have names for it now.
[01:24:41.556 --> 01:24:44.696]  Dr. McCullough is a famous heart surgeon.
[01:24:45.078 --> 01:24:47.899]  He was reading on air yesterday, the full archive of it's at Man.Video.
[01:24:48.399 --> 01:24:57.203]  He was reading on air yesterday from studies and approved drugs now in just the last year for blood thinners for little children that never needed before ever.
[01:24:57.864 --> 01:25:02.686]  And they're setting up all these new cardiac units for teenagers and young people because it's just a new thing.
[01:25:02.746 --> 01:25:04.026]  Everybody has strokes and heart attacks.
[01:25:04.347 --> 01:25:09.149]  They have billboards up on the streets and buses all over the Western world saying heart attacks are the new normal.
[01:25:10.049 --> 01:25:11.890]  You see all these sports stars having heart attacks.
[01:25:12.130 --> 01:25:13.811]  Hockey, basketball, football, soccer.
[01:25:16.152 --> 01:25:23.114]  And they now have a name for vaccine-induced mycocarditis.
[01:25:23.154 --> 01:25:24.135]  It has a scientific name.
[01:25:24.175 --> 01:25:25.115]  He talked about it yesterday.
[01:25:25.135 --> 01:25:26.176]  I looked it up and there it was.
[01:25:28.336 --> 01:25:30.357]  New diseases that just didn't exist.
[01:25:31.378 --> 01:25:33.759]  You know the only time children have mycocarditis, right?
[01:25:35.259 --> 01:25:37.360]  It's been when you get some rare fevers.
[01:25:37.800 --> 01:25:39.361]  Rare viruses can attack the heart.
[01:25:40.595 --> 01:25:42.616]  That's exactly what this damn thing's doing.
[01:25:45.378 --> 01:25:46.919]  It's just mind-blowing, ladies and gentlemen.
[01:25:48.099 --> 01:25:49.260]  Absolutely mind-blowing.
[01:25:51.361 --> 01:25:59.626]  You know, Joe Rogan knows a lot of NFL people and also a lot of MMA fighters around the world, and he knows a bunch of people, some are public, some aren't, that took the shots.
[01:26:02.567 --> 01:26:03.828]  And I've had some of them on the show.
[01:26:06.650 --> 01:26:07.250]  Like Jones.
[01:26:08.471 --> 01:26:12.404]   And They swole up and got really sick when they took the first round of it.
[01:26:12.944 --> 01:26:14.126]  Weren't stupid enough to take the second.
[01:26:16.428 --> 01:26:19.151]  So let's go ahead now and go to another clip here.
[01:26:20.532 --> 01:26:23.015]  This is extremely important.
[01:26:25.598 --> 01:26:27.219]  Let's go to the BBC News clip 21.
[01:26:27.340 --> 01:26:31.204]  Now how did I know this was coming 20-something months ago?
[01:26:33.052 --> 01:26:49.676]  Well, CNN likes to brag, and so does the DeVos Group, and they both put out press releases saying, masks will be the new normal, just like seatbelts, you can pull these up, just type into a search engine, masks will be permanent, just like seatbelts, CNN.com.
[01:26:50.236 --> 01:26:54.637]  You search CNN.com at the end of it, it comes up, or DeVosGroup.org, it comes up.
[01:26:57.537 --> 01:27:03.653]   And they said, soon it'll be normal for the cold and the flu, And you're going to have monthly shots.
[01:27:04.494 --> 01:27:06.536]  So they already told us this is forever.
[01:27:07.457 --> 01:27:11.460]  And in Australia and in Europe and now here they go, Oh, COVID is permanent.
[01:27:13.241 --> 01:27:17.725]  It's a permanent fight now with permanent checkpoints and permanent tests and permanent shots.
[01:27:17.845 --> 01:27:20.647]  And by the way, the shots again are worse than the disease.
[01:27:22.389 --> 01:27:25.791]  Again, I believe in technology and they got a lot of really good medical technology.
[01:27:25.831 --> 01:27:27.513]  We're not going to get access to that folks.
[01:27:30.757 --> 01:27:36.601]  So we told you this was coming over a year and a half ago, and now they're all over the news pushing it internationally.
[01:27:36.621 --> 01:27:38.442]  Again, it's all in lockstep globally.
[01:27:38.482 --> 01:27:38.802]  Here it is.
[01:27:42.034 --> 01:27:51.219]  I was up in central London at the weekend, went up on the Tube, and I would say I was in the minority in being someone who was wearing a mask.
[01:27:51.939 --> 01:28:03.965]  And I do think we need to really have a rethink about making people wear masks again, not only to stop the spread of Covid actually, but we are seeing a huge spike in the number of coughs and colds.
[01:28:04.025 --> 01:28:25.825]   And we need to remember that masks You know, the globalists have a lot of reasons they want to wear a mask, but in every cartoon, in every comic book, in every movie, hell, in ancient Roman stories and Greek stories, thousands of years ago, bad guys wear masks.
[01:28:27.567 --> 01:28:28.548]  They cover their face.
[01:28:31.284 --> 01:28:36.232]  And it's a sign that we're dirty and we're evil and we're a disease on the earth.
[01:28:37.073 --> 01:28:41.219]  It's like in the old days in Baptist towns, you gotta put a paper bag around the liquor.
[01:28:41.239 --> 01:28:43.963]  You can get arrested for having, you know, just alcohol out in the open.
[01:28:44.244 --> 01:28:46.467]  You don't let kids see the fact you got a bottle of whiskey.
[01:28:47.265 --> 01:28:56.031]  It's like, you know, I guess the porno shops making people put stuff in a black bag so no one can see because you get arrested for obscenity charges in a lot of cities for that.
[01:28:56.411 --> 01:29:00.914]  Well now they're making your face like it's a bottle of Jack Daniels or a porno mag.
[01:29:02.776 --> 01:29:08.539]  And it's the left that's like, hey, let us see the porno mag, show it to kids, but they don't want parents' faces seen.
[01:29:08.780 --> 01:29:17.185]  They want drag queen story time with some dude with a heart on his pants as a convicted sex offender, visiting with your children, in many cases unannounced, without parents knowing.
[01:29:17.505 --> 01:29:19.346]  Oh, but the dirty face has got to be covered.
[01:29:19.606 --> 01:29:24.569]  This is the Extinction Rebellion cult of depopulation, training us to hate ourselves.
[01:29:26.790 --> 01:29:27.811]  There's another important clip.
[01:29:29.952 --> 01:29:44.357]   Speaking of Extinction Rebellion, They're running around now saying, it's an article on Friday, that there's going to be mass collapse, rape and death, and the third world will die, and those that survive will surge us and burn us down.
[01:29:44.377 --> 01:29:49.122]  Well, yeah, because the globals turned their food off, are now organizing them to come up here and telling them they need to burn things down.
[01:29:50.626 --> 01:30:10.081]  So it's states and rebellions blocking trains, blocking cars, blocking highways, blocking hospitals, trying to sabotage power facilities, and they're funded by the governments and globalists because the globalists are in a ruling class war of dystopia against the general population to train us that it's wonderful to be slaves and wonderful to be depopulated.
[01:30:10.881 --> 01:30:15.465]  It's a ruling class war against us with them branding themselves as savers of the earth.
[01:30:16.633 --> 01:30:27.099]  But you surviving as an evil carbon footprint, them living like giant fat hogs with giant jet airplanes and, you know, huge palatial mansions and yachts, that's okay!
[01:30:27.399 --> 01:30:28.360]  But you need to die!
[01:30:28.380 --> 01:30:31.541]  They're literally telling you, give up, roll over, give us the earth!
[01:30:32.482 --> 01:30:40.246]  And they've got all the grassroots leftists going along with all this, thinking they're part of this ruling class.
[01:30:40.326 --> 01:30:44.629]  And you know, I was talking to my son Rex, who is super smart.
[01:30:46.540 --> 01:30:50.861]  And like a lot of really smart people, you know, it takes him a while to get his mind wrapped around things.
[01:30:51.481 --> 01:30:55.262]  But we went for a hike this morning and he said, Dad, I've been studying hormones.
[01:30:55.962 --> 01:30:57.862]  And he went on for like an hour while we were hiking.
[01:30:57.882 --> 01:30:59.923]  And I've done a lot of research on that and other things.
[01:30:59.943 --> 01:31:02.323]  And it was surprising that he knew more than I did.
[01:31:02.343 --> 01:31:14.006]  But then when he brought up things that I already knew, it was just reaffirming it that, hey, Dad, look at the soy boys, hot bellies, bald heads.
[01:31:15.049 --> 01:31:37.417]  Big beards, talk about their skin, and we want to say that in blood tests and studies, and he was pulling them up on my phone, that Western males have had this big soy diet their whole life, and they have super high estrogen with no testosterone, and they're like menopausal women.
[01:31:40.410 --> 01:31:43.072]  And that their estrogen is going up and down, up and down.
[01:31:43.512 --> 01:31:44.993]  That's why they literally are addicted.
[01:31:45.674 --> 01:31:48.076]  When you go downtown Austin, they all look the same.
[01:31:48.716 --> 01:32:00.385]  They all have the same weird smile, the same weird eyes, and they guzzle soy products, which the companies knowingly grind up the entire soybean that has toxic levels of estrogen in it.
[01:32:00.685 --> 01:32:08.751]  You're not supposed to grind up the whole soybean, but they're literally addicts of plant estrogen.
[01:32:10.738 --> 01:32:18.001]  And they act real friendly and nice on the surface, but are like piranhas behind the scenes and hate themselves and hate you and everybody.
[01:32:18.281 --> 01:32:20.762]  And then you realize that's who they all are.
[01:32:24.304 --> 01:32:25.705]  And so people joke about it.
[01:32:26.065 --> 01:32:30.707]  Some people joke about Atrazine, you know, sterilizing and making the frogs be attracted to other males.
[01:32:31.107 --> 01:32:31.907]  That's a real thing.
[01:32:31.927 --> 01:32:33.428]  Well, it's a real thing with the soy boys.
[01:32:35.009 --> 01:32:36.209]  And that's why the globalists did it.
[01:32:36.229 --> 01:32:38.050]  They know what they're doing.
[01:32:39.326 --> 01:32:47.574]  Yeah, Burger King's Impossible Burger has a mass of 44 milligrams of phytoestrogen compared to your regular burger with 2.5 NG of estrogen.
[01:32:48.115 --> 01:32:53.019]  And I saw those reports a few months ago, looked it up, and they even have debunking articles by the fact-checkers.
[01:32:53.039 --> 01:32:58.805]  They go, well, you know, it's true that that's going on.
[01:32:58.905 --> 01:33:00.687]  It's actually true.
[01:33:01.628 --> 01:33:02.829]  But, you know, it's okay.
[01:33:02.849 --> 01:33:03.850]  People have always eaten.
[01:33:05.627 --> 01:33:12.675]  Yeah, Asians have, but they've not processed it wrong, and it still had some effect.
[01:33:13.416 --> 01:33:25.070]  In fact, a lot of anthropologists, sociologists, archaeologists, people have studied human populations, point out that what you eat is basically ultimately what you become.
[01:33:26.624 --> 01:33:29.527]  So, I mean, and it's not good for you.
[01:33:29.587 --> 01:33:32.890]  And for women, it totally makes women overdevelop.
[01:33:32.930 --> 01:33:37.274]  Young, that's why the average age of women going into puberty now is nine in the West.
[01:33:37.935 --> 01:33:39.577]  Children as young as two are going into puberty.
[01:33:39.617 --> 01:33:39.977]  Girls.
[01:33:40.618 --> 01:33:41.759]  So it arrests the development.
[01:33:41.779 --> 01:33:43.480]  It makes the testicles in boys not drop.
[01:33:44.401 --> 01:33:46.143]  It lowers testosterone.
[01:33:46.163 --> 01:33:47.284]  It's basically puberty blockers.
[01:33:47.625 --> 01:33:52.650]  But for girls, they're like a 30-year-old woman when they're 15, genetically.
[01:33:53.210 --> 01:33:58.355]  That's why women are going into menopause earlier and earlier, because they're being hyper-aged by this.
[01:33:59.036 --> 01:34:12.524]   And then men are being turned into hermaphroditic, small-penis, small-testicles, quasi-sterile Chemical Unix is what's going on and what's happening.
[01:34:14.045 --> 01:34:16.787]  That's just a small portion of those clips.
[01:34:17.607 --> 01:34:45.851]   Now, we have another special guest joining us, and I'm going to do a review that I haven't done yet of all three parts of Tucker Carlson's amazing Patriot Purge, the plot against the people, and we have Taylor Hanson, who literally just discovered This, this rabbit hole of provocateurs and deep state operatives, uh, because he just ran smack dad into them in Utah years before January six.
[01:34:45.891 --> 01:34:48.134]  And that, that followed him on an investigative trail.
[01:34:49.107 --> 01:34:55.810]  That led him to really discover how the Deep State controls the left and part of the controlled militia groups on the right.
[01:34:56.791 --> 01:34:59.732]  And of course, they are now trying to put Roger Stone and myself and others in prison.
[01:35:00.112 --> 01:35:11.298]  When we did the opposite that day, Roger wasn't even there, but we all pushed for peaceful resolution and to simply have a 10-day investigation of election fraud.
[01:35:11.658 --> 01:35:28.894]   And now on the back of the January 6th fraud, We are seeing the total takeover of society and the announcement, the entire anti-terror apparatus and the entire security agency, military industrial complex is now focused on people that question elections, people that question forced inoculation and lockdowns.
[01:35:28.914 --> 01:35:29.935]  Just simply amazing.
[01:35:29.955 --> 01:35:42.003]  So I'm going to play a lot of clips from the three-part series, analyze them and talk about it with Taylor Hanson right after we go to break and come right back on this emergency Saturday broadcast.
[01:35:42.023 --> 01:35:50.023]   But I've got to tell you, we are extremely proud of the work and interviews and information
[01:35:50.023 --> 01:35:51.523]  we've been bringing out.
[01:35:51.523 --> 01:35:53.023]  It is the cure to the globalist tyranny.
[01:35:53.023 --> 01:35:59.702]   And I've just got to say, Roger Stone is such a completely vindicated individual.
[01:35:59.702 --> 01:36:05.882]   And when I was looking back in hindsight yesterday and today on just everything he went through,
[01:36:05.882 --> 01:36:08.221]  the man is a damn hero.
[01:36:08.221 --> 01:36:12.542]   And it's just true, he deserves to not just have a pardon, but they should pass a law
[01:36:12.542 --> 01:36:18.002]   in Congress giving reparations on a case-by-case point where they could show the bills and
[01:36:18.002 --> 01:36:24.282]   what happened from the U.S. government for those living who were persecuted.
[01:36:24.536 --> 01:36:29.536]   by something that made what McCarthy did look like a one on a Richter scale,
[01:36:29.536 --> 01:36:30.615]  what they did being a 10.
[01:36:30.615 --> 01:36:32.454]  I don't defend what McCarthy did as well.
[01:36:32.454 --> 01:36:33.295]  He went too far.
[01:36:33.295 --> 01:36:35.096]  But I mean, this was just incredible.
[01:36:35.096 --> 01:36:37.975]  You heard that amazing interview with Roger earlier.
[01:36:37.975 --> 01:36:40.536]  The only way the truth of that gets out is you spreading it.
[01:36:40.536 --> 01:36:44.176]   This is bigger than Roger being vindicated or Alex Jones being vindicated.
[01:36:44.176 --> 01:36:47.215]  They use Russiagate to block Trump's agenda.
[01:36:47.287 --> 01:36:50.509]  They used that to turn the intelligence agencies in on the American people.
[01:36:50.869 --> 01:36:55.513]  And now they're moving that from Russia's hoax to the January 6th provocateur false flag.
[01:36:55.793 --> 01:36:57.094]  And this is their whole agenda.
[01:36:57.314 --> 01:36:58.756]  So we must expose Russiagate.
[01:36:58.776 --> 01:37:00.117]  We must expose January 6th.
[01:37:00.397 --> 01:37:06.522]  Because that's how they are illegally having this internal globalist coup that works for the Communist Chinese.
[01:37:07.850 --> 01:37:10.532]  And so, in hindsight, we can make a documentary about this.
[01:37:10.572 --> 01:37:11.453]  In fact, it should be done.
[01:37:11.493 --> 01:37:14.976]  Back when Roger was defending himself daily, I said, hey, we all know you're not a Russian agent.
[01:37:15.096 --> 01:37:16.337]  Everybody's bored of it, which they were.
[01:37:16.857 --> 01:37:19.400]  They were still trying to put him in prison, and it did falsely convict him.
[01:37:20.188 --> 01:37:22.890]  Not of Russian collusion, but of lying to Congress, which wasn't true.
[01:37:23.491 --> 01:37:26.093]  But now is the time for Roger Stone to talk about Russiagate.
[01:37:26.393 --> 01:37:36.202]  Now that we know what happened with these indictments, now that this has all come out, now is the time to beat the drum to make sure these criminals are prosecuted, and we bring down the house of cards that is the deep state.
[01:37:36.222 --> 01:37:38.224]  We're going to go on a break and come back with Taylor Hanson.
[01:37:38.544 --> 01:37:39.305]  I'm Alex Jones.
[01:37:39.445 --> 01:37:45.045]   Spread this video live and spread it once it's archived at Bandot Video because you are the resistance.
[01:37:45.045 --> 01:37:50.044]  [Music]
[01:37:50.044 --> 01:37:58.254]   If a hurricane is smashing into the Gulf Coast and I make the prediction that it's going to cause flooding, that's
[01:37:58.254 --> 01:37:59.045]  not a prediction.
[01:37:59.577 --> 01:38:02.700]  You know it's a hurricane, you know it's got a lot of water it's going to dump, it's going to cause flooding.
[01:38:03.161 --> 01:38:14.532]  So it wasn't a prediction 20 months ago when I said the UN order to lock down the world economy is going to cause a chain reaction that's going to cause supply chain problems for years, that's going to starve tens of millions to death.
[01:38:14.952 --> 01:38:15.793]  And now it all happened.
[01:38:16.595 --> 01:38:21.862]  25 million extra dead, hundreds of millions on the verge of starvation, and the UN that ordered it is running around being the savior.
[01:38:22.697 --> 01:38:25.278]  Listen, when the first world collapses, the third world dies.
[01:38:25.438 --> 01:38:27.259]  And now the first world's becoming the third world.
[01:38:27.340 --> 01:38:28.740]  So, listen to me now.
[01:38:29.020 --> 01:38:35.464]  We've got the highest quality storable foods, the lowest price you're gonna find, ready to ship to you right now at 10% off until November 15th.
[01:38:35.504 --> 01:38:37.685]  But after that, the prices are going up.
[01:38:37.765 --> 01:38:39.826]  We cannot suppress prices anymore.
[01:38:40.266 --> 01:38:47.490]  So protect yourself, get high quality storable food, so you're self-sufficient, and fund the InfoWar today at 360Win at InfoWarStore.com.
[01:38:47.690 --> 01:38:48.651]  It's time to get your food.
[01:38:50.290 --> 01:38:53.152]  So the Republican Party, I just want them to hear this message.
[01:38:53.892 --> 01:38:54.952]  Look at this crowd.
[01:38:56.233 --> 01:39:01.056]  We are the people that you must represent or we're going to replace you with patriots.
[01:39:03.337 --> 01:39:05.178]  And so that's what January the 6th was all about.
[01:39:05.238 --> 01:39:10.120]  It was just about making sure that if you called yourself a conservative, that you stood with the conservative movement.
[01:39:10.761 --> 01:39:14.543]  And unfortunately, it spiraled out of control.
[01:39:16.048 --> 01:39:17.068]  We coordinated with the U.S.
[01:39:17.108 --> 01:39:19.009]  Capitol Police nearly every day.
[01:39:19.049 --> 01:39:23.490]  A lot of people don't know that Stop the Steal actually had a permit on the Capitol grounds.
[01:39:23.590 --> 01:39:26.990]  So not the Capitol itself and not the Capitol Plaza.
[01:39:27.070 --> 01:39:29.371]  The Capitol grounds, Law 8, we had a permit.
[01:39:29.411 --> 01:39:30.691]  So let's just imagine this.
[01:39:30.711 --> 01:39:35.292]  20,000 to 50,000 people inside the President's Park.
[01:39:36.132 --> 01:39:37.372]  We're sitting there at the very front.
[01:39:37.492 --> 01:39:39.513]  I'm dead center of the President, front row.
[01:39:40.593 --> 01:39:45.314]  A Trump campaign staffer walks up to me and says, you know, Ali, there are people leaving the overflow.
[01:39:46.926 --> 01:39:49.267]  And there are already tens of thousands of people at the U.S.
[01:39:49.287 --> 01:39:49.767]  Capitol.
[01:39:50.708 --> 01:39:59.572]  With your presence and the presence of Alex Jones, why don't you guys walk down Pennsylvania, gather people together... We're coming home, creatures!
[01:39:59.672 --> 01:40:01.613]  ...and then position them for your rally on Lot 8.
[01:40:02.694 --> 01:40:05.675]  I wasn't at the Capitol when it descended into chaos.
[01:40:07.316 --> 01:40:10.718]  And that's only by God's grace, because I was scheduled to be there.
[01:40:11.198 --> 01:40:15.220]  Secret Service let us out at a point where we would have been there when the first punch was thrown.
[01:40:17.930 --> 01:40:18.831]  And that's strange.
[01:40:19.492 --> 01:40:23.576]  The only reason that we weren't there is because we stopped and gave an impromptu speech.
[01:40:23.596 --> 01:40:36.290]  I get a text from the campaign that you should get there and de-escalate because things are not going well.
[01:40:40.342 --> 01:40:47.848]  So, we started to approach the side of the Capitol, where no protests had happened in November, no protests had happened in December.
