[00:00:12.174 --> 00:00:13.055]  We're live.
[02:03:25.812 --> 02:03:28.899]  A little bit of the next hour, and then David Knight.
[02:03:29.830 --> 02:03:38.737]  And Mark Haller hosting the fourth hour of the worldwide transmission and then I will return this Sunday 4 to 6 p.m.
[02:03:38.797 --> 02:03:40.918]  for the Sunday live original edition.
[02:03:41.659 --> 02:03:43.981]  So that's all coming up today.
[02:03:44.861 --> 02:03:45.942]  We're also going to Russia.
[02:03:46.062 --> 02:03:46.342]  U.S.
[02:03:46.382 --> 02:03:49.184]  must separate Syrian rebels terrorists before condemning Assad.
[02:03:49.845 --> 02:03:50.485]  Russia keeps saying.
[02:03:51.486 --> 02:03:52.867]  And our Pentagon has come out.
[02:03:52.987 --> 02:03:53.708]  It's been proven.
[02:03:55.868 --> 02:04:02.091]  I remember talking to Colonel Schaeffer and it was classified and he couldn't tell me, but I'd already talked to other people and they said that 90 plus percent was in the congressional briefing.
[02:04:02.331 --> 02:04:03.412]  I'd interviewed a congressman.
[02:04:03.972 --> 02:04:07.214]  I interviewed Jones, actually, years ago.
[02:04:07.594 --> 02:04:08.154]  Walter Jones.
[02:04:09.855 --> 02:04:19.740]  And he'd said, well, we were given briefings, I can't get into it, but the vast majority are jihadist Wahhabis out of Saudi Arabia, or Saudi Arabian funded out of, you know, the different stands.
[02:04:20.420 --> 02:04:23.062]  So I asked Colonel Schaeffer, I go, I heard there was a briefing
[02:04:24.662 --> 02:04:34.227]  A few days ago, this is years ago, but the time a few days ago, where 90 plus percent are Wahhabist Jihadi Sunnis.
[02:04:34.528 --> 02:04:35.208]  And he starts laughing.
[02:04:35.228 --> 02:04:36.389]  He goes, well, it's way more than that.
[02:04:36.409 --> 02:04:37.269]  And I said, well, what is it?
[02:04:37.729 --> 02:04:38.730]  And I went, is it 91?
[02:04:38.830 --> 02:04:39.070]  No.
[02:04:39.130 --> 02:04:39.430]  Is it 92?
[02:04:39.630 --> 02:04:39.931]  Is it 93?
[02:04:39.971 --> 02:04:42.172]  He just said, well, and I said 98.
[02:04:42.252 --> 02:04:43.813]  He goes, well, just stop right there.
[02:04:43.853 --> 02:04:47.935]  He wouldn't even say, because he was actually turned out in those briefings with Congress, closed door briefings.
[02:04:49.236 --> 02:04:50.917]  98 percent are Al Qaeda.
[02:04:52.438 --> 02:04:58.745]  And so that was a big problem for Obama, so they spun it in Hillary that, oh, there's a new group, ISIS, you know, that's who popped up.
[02:04:59.205 --> 02:05:00.106]  No, it's Al-Qaeda.
[02:05:00.347 --> 02:05:01.148]  They brought them there.
[02:05:01.308 --> 02:05:01.848]  They did it.
[02:05:02.409 --> 02:05:05.392]  And Russia's saying, look, stop saying you're rid of Assad.
[02:05:05.432 --> 02:05:08.616]  We'll get, Assad will step down as soon as you pull Al-Qaeda back.
[02:05:10.589 --> 02:05:12.611]  Joe Biggs here with Infowars.com.
[02:05:12.691 --> 02:05:20.959]  Headline news quietly confirmed Dr. Drew Pinsky's program will end next month, though he will remain a contributor for CNN Worldwide.
[02:05:21.139 --> 02:05:27.185]  Back on August 18th, Dr. Drew dropped a bombshell that he was gravely concerned about Hillary's health.
[02:05:27.405 --> 02:05:30.989]  The famous TV doctor was actually asked to be on KABC's
[02:05:31.109 --> 02:05:35.911]  McIntyre in the Morning Show to debunk questions about the 68-year-old Clinton's health.
[02:05:36.091 --> 02:05:45.536]  But instead, Penske said he's become concerned about Clinton's health and the medical care she has received after reviewing the records that have been made public.
[02:05:45.816 --> 02:05:47.297]  And now, New York Post.
[02:05:47.537 --> 02:05:49.618]  Headline news drops Dr. Drew.
[02:05:49.798 --> 02:05:57.141]  Now here at Infowars.com, we've gone into great detail talking about the many issues surrounding this presidential candidate's health.
[02:05:57.402 --> 02:05:58.302]  Why is it bad?
[02:05:58.342 --> 02:06:01.706]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[02:06:18.905 --> 02:06:25.307]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[02:06:25.728 --> 02:06:31.710]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[02:06:31.850 --> 02:06:34.991]  Telomeres are the little cups on the end of our chromosomes.
[02:06:35.131 --> 02:06:36.572]  And when it runs out, you start dying.
[02:06:36.792 --> 02:06:40.936]  We chose the PQQ because it has over 175 different clinical trials.
[02:06:41.136 --> 02:06:43.999]  It's one of the most effective substances in the world.
[02:06:44.079 --> 02:06:45.640]  It works like an antioxidant.
[02:06:45.740 --> 02:06:48.903]  It works to repair nerve growth factor.
[02:06:49.203 --> 02:06:51.526]  So this is a formula to deliver the maximum amount.
[02:06:51.806 --> 02:06:52.767]  It's in powder form.
[02:06:52.867 --> 02:06:55.569]  We have so many five-star reviews.
[02:06:55.749 --> 02:06:56.350]  I take this.
[02:06:56.470 --> 02:06:58.152]  This is the product that I take.
[02:06:58.272 --> 02:07:00.233]  Infowarslife.com and the profit we make.
[02:07:01.055 --> 02:07:01.837]  We fight the global.
[02:07:01.857 --> 02:07:02.699]  We fight the New World Order.
[02:07:03.020 --> 02:07:07.211]  Secure your DNA Force today at Infowarslife.com or call toll free 888-253-3139.
[02:07:10.385 --> 02:07:19.390]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[02:07:19.470 --> 02:07:27.694]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:07:27.874 --> 02:07:32.537]  We have now managed to secure the sought-after beans in a highly customized blend.
[02:07:32.737 --> 02:07:39.481]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[02:07:39.521 --> 02:07:46.605]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:07:46.705 --> 02:07:53.569]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:07:53.729 --> 02:07:58.092]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:07:58.212 --> 02:08:01.374]  Available in original or with our immune support infusion blend,
[02:08:01.594 --> 02:08:07.736]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:08:07.876 --> 02:08:09.617]  Available at InfoWarsLive.com.
[02:08:10.157 --> 02:08:15.399]  ...end up in the info war and say, I don't know what's going to happen at the end of this, but you want to fight?
[02:08:15.639 --> 02:08:17.760]  You better believe you got one!
[02:08:32.950 --> 02:08:35.373]  They said in October I'd be dead in six months.
[02:08:37.315 --> 02:08:41.660]  It's also what happens when you listen to the radio host Alex Jones.
[02:08:42.400 --> 02:08:51.750]  I don't know what happens in somebody's mind or how dark their heart must be to say things like that.
[02:08:51.911 --> 02:08:54.073]  We came, we saw, he died.
[02:08:56.232 --> 02:09:01.074]  The intervention led by NATO to topple Gaddafi has led to a failed state.
[02:09:05.835 --> 02:09:12.857]  Maybe Libya was not perfect under Gaddafi, but it had, even if to some extent, a functioning government, one unified country.
[02:09:13.278 --> 02:09:14.418]  It was a sovereign state.
[02:09:15.953 --> 02:09:22.698]  Libya now has two rival governments, a civil war that has left over 4,000 people dead, and its cities are in ruin.
[02:09:22.878 --> 02:09:29.443]  I don't know what happens in somebody's mind or how dark their heart must be.
[02:09:29.784 --> 02:09:34.227]  Women are treated, discriminated against in all these countries she took money against.
[02:09:34.587 --> 02:09:38.090]  Gays and lesbians are either executed or punished severely.
[02:09:38.150 --> 02:09:39.011]  They're mistreated.
[02:09:39.031 --> 02:09:41.092]  She claims to be their champion.
[02:09:41.373 --> 02:09:42.313]  We led ISIS.
[02:09:43.294 --> 02:09:44.295]  Take this position.
[02:09:44.955 --> 02:09:50.799]  It was Hillary Clinton that she should get an award from them as the founder of ISIS.
[02:09:51.079 --> 02:10:02.566]  We had this brilliant idea that we were going to come to Pakistan and create a force of Mujahideen, equip them with stinger missiles and everything else to go after the Soviets inside Afghanistan.
[02:10:03.267 --> 02:10:04.428]  And we were successful.
[02:10:04.468 --> 02:10:06.669]  And this really just is so disgusting.
[02:10:06.769 --> 02:10:13.274]  When Vince Foster left his White House office on that July day in 1993, he told his secretary that he would be back.
[02:10:14.015 --> 02:10:18.058]  But the Deputy White House Counsel and boyhood friend of Bill Clinton never returned.
[02:10:18.378 --> 02:10:21.641]  There has been this urgency to end this.
[02:10:22.121 --> 02:10:25.704]  And, you know, historically that makes no sense.
[02:10:25.884 --> 02:10:30.648]  We all remember Bobby Kennedy was assassinated in June in California.
[02:10:30.848 --> 02:10:40.291]  Google is being accused of hiding negative stories about Hillary and her campaign by changing its algorithm to bury stories like the Clinton body count story.
[02:10:40.331 --> 02:10:42.092]  That's according to website InfoWars.
[02:10:42.512 --> 02:10:53.896]  If a Google user types in Clinton body, they get car repair shop results instead of a story that talks about a list of people tied to the Clintons who have died under mysterious circumstances over the last three decades.
[02:10:54.096 --> 02:10:58.878]  Our whistleblowers go to significant efforts to get us material and often very significant risks.
[02:10:59.098 --> 02:11:02.379]  We have upcoming leaks in relation to Hillary Clinton.
[02:11:02.619 --> 02:11:07.621]  You know, the emails we published show that Hillary Clinton is receiving constant updates.
[02:11:08.667 --> 02:11:10.108]  About my personal situation.
[02:11:10.128 --> 02:11:20.455]  There's a 27-year-old that works for the DNC who was shot in the back, murdered just two weeks ago for unknown reasons as he was walking down the street in Washington.
[02:11:20.796 --> 02:11:27.400]  I don't know what happens in somebody's mind or how dark their heart must be.
[02:11:30.142 --> 02:11:35.346]  And of course he's talking about my dark heart after misrepresenting what I say.
[02:11:36.971 --> 02:11:38.813]  We're going to our guest in a moment, but let's be clear.
[02:11:39.473 --> 02:11:47.420]  There were FBI agents in the newspapers at the time and translators like Sabel Edmonds and you name it, who I had on that said the Saudis brought in 15 people.
[02:11:47.801 --> 02:11:48.581]  They were protected.
[02:11:48.601 --> 02:11:50.563]  The FBI was ordered to not go after them.
[02:11:50.903 --> 02:11:52.505]  They were allowed to go to the flight schools.
[02:11:52.545 --> 02:11:57.810]  The flight schools called in Minnesota and Arizona and Texas and Florida were told stand down.
[02:11:59.454 --> 02:12:05.815]  And then I talked about how the Congressional Report back in 2002 said there was 28 pages that showed Saudi involvement and a stand-down.
[02:12:06.075 --> 02:12:10.816]  So I said it's an inside job, bipartisanly, covering up the Saudi connection, the Karlal Group.
[02:12:11.037 --> 02:12:11.817]  I've been proven right!
[02:12:12.157 --> 02:12:15.698]  But I didn't say that the whole government blew up the towers or any of that.
[02:12:15.738 --> 02:12:16.798]  They misrepresent.
[02:12:17.298 --> 02:12:19.498]  And then they go on to say that I say nobody died at Sandy Hook.
[02:12:20.259 --> 02:12:21.219]  The children were actors.
[02:12:21.519 --> 02:12:22.339]  No, I didn't say that.
[02:12:22.879 --> 02:12:23.759]  Some people said that.
[02:12:24.419 --> 02:12:26.220]  We had debates on air between groups.
[02:12:27.100 --> 02:12:29.663]  I got criticized by the real conspiracy theorists for saying no.
[02:12:29.703 --> 02:12:35.790]  I mean, I don't think they can pull off something like that, but Anderson Cooper did say he was there, and he turns, he's on a blue screen, he disappears.
[02:12:35.850 --> 02:12:37.592]  I mean, I just said that he should be investigated.
[02:12:38.871 --> 02:12:39.531]  And I don't trust them.
[02:12:40.131 --> 02:12:44.672]  Because they got caught hiding the decline of temperature data in ClimateGate six years ago.
[02:12:44.712 --> 02:12:47.692]  They've been caught lying about so many things.
[02:12:48.433 --> 02:12:51.913]  Gruber saying, thank God the American people are dumb and don't have attention spans.
[02:12:52.333 --> 02:12:55.094]  You know, Obama hired me to screw them.
[02:12:55.254 --> 02:12:57.634]  I mean, he's on C-SPAN saying this.
[02:12:57.994 --> 02:12:59.595]  These people are disconnected.
[02:13:00.235 --> 02:13:01.635]  And they're getting crazier and crazier.
[02:13:01.895 --> 02:13:06.456]  And what does Hillary think she's doing coming out and attacking me by name and then creating straw men?
[02:13:06.516 --> 02:13:06.956]  It's crazy.
[02:13:08.656 --> 02:13:15.178]  Is one of the leading fighters against the global carbon tax, which is the world government program the Pope now admits they want.
[02:13:15.999 --> 02:13:16.559]  It's incredible.
[02:13:16.899 --> 02:13:19.580]  ClimateDepot.com, ClimateHustle.org.
[02:13:19.620 --> 02:13:22.181]  He is the producer of the award-winning Climate Hustle.
[02:13:22.201 --> 02:13:23.881]  When he was in Paris, they wanted him arrested.
[02:13:24.361 --> 02:13:26.202]  And publisher of Climate Depot.
[02:13:26.642 --> 02:13:31.604]  Now we learn that there are a bunch of governors and legislatures meeting about arresting Mark Moreno.
[02:13:31.624 --> 02:13:36.505]  This has come out in the Associated Press for denying climate change.
[02:13:36.966 --> 02:13:37.506]  That's man-made.
[02:13:38.306 --> 02:13:52.375]  Mark Moreno currently serves as Communications Director for the Committee for Conservative Tomorrow and Executive Editor and Chief Correspondent for the award-winning ClimateDepot.com, the number one website in the world fighting this takeover, a global warming and eco-news center founded in 2009.
[02:13:53.596 --> 02:13:58.999]  He formerly was congressional advisor to the Republicans and Senator Inhofe's top guy.
[02:13:59.019 --> 02:14:00.420]  I'm not going to go over all of it.
[02:14:00.780 --> 02:14:06.624]  Moreno released his A to Z climate reality check report at the UN COP 17 conference in South Africa.
[02:14:07.144 --> 02:14:08.485]  And it just goes on from there.
[02:14:09.145 --> 02:14:14.489]  Thank you for joining us, Mr. Moreno, with the latest developments with these fraudsters.
[02:14:15.149 --> 02:14:22.075]  Am I wrong, or does it seem like they're kind of on their heels right now, doubling down with their propaganda, even if they steal the election?
[02:14:22.535 --> 02:14:28.320]  I just have an overall view that these people, the wheels are coming off, they're falling apart.
[02:14:29.636 --> 02:14:31.117]  Well this election is very important.
[02:14:31.157 --> 02:14:36.079]  First of all, Alex, congratulations to you to draw a text from Hillary Clinton.
[02:14:36.599 --> 02:14:46.584]  That is a great honor that shows that they recognize your power and your influence and your history here to be named by a presidential candidate, Hillary Clinton.
[02:14:46.604 --> 02:14:51.266]  So I just want to say congratulations to you from the alt-right out here in America.
[02:14:51.306 --> 02:14:54.387]  I don't even know that term until they started.
[02:14:56.769 --> 02:15:02.453]  What she means is, we're not the establishment Republicans that are in so much trouble politically.
[02:15:02.493 --> 02:15:05.715]  I think this signifies, again, the huge realignment that's happening, my friend.
[02:15:06.516 --> 02:15:14.082]  Yeah, and to answer your question, I interviewed the Weather Channel founder, John Coleman, the meteorologist who's called global warming a scam from almost the very beginning.
[02:15:14.864 --> 02:15:18.206]  And his concern, and I'm seeing this a lot, is yes, here's the deal.
[02:15:18.867 --> 02:15:23.150]  Skeptics have won every aspect of the climate debate up until now.
[02:15:23.250 --> 02:15:27.632]  And that means political opinion, the scientific battle, the political battle.
[02:15:28.153 --> 02:15:32.095]  Gallup polling shows there's no more concern about global warming now than there was in the 1980s.
[02:15:32.115 --> 02:15:32.556]  They've failed.
[02:15:35.017 --> 02:15:50.512]  And in terms of the science, we have in my film, Climate Hustle, you can actually, out on DVD this week, climatehustle.com, details the politically left scientists, French socialist scientists, scientists who endorsed Obama, and scientists who voted for Al Gore, coming out skeptical on global warming.
[02:15:50.532 --> 02:15:52.534]  So the scientific battle has been won.
[02:15:52.554 --> 02:15:57.539]  And as you mentioned, the A to Z, on every metric, including hurricanes, tornadoes, floods, droughts,
[02:15:58.032 --> 02:16:08.675]  They're actually less storminess on the climate timescales according to the data, no matter what Al Gore says, no matter what NPR and all these other news, you know, ridiculous sites are claiming.
[02:16:09.135 --> 02:16:18.098]  So to answer your question in a real simple term, the problem is because of President Obama's, and I'll use the word cunning, he has bypassed democracy.
[02:16:18.478 --> 02:16:23.539]  So even though skeptics stopped climate bill after climate bill, half a dozen in 2003, 2005, 2008, 2010, from going through,
[02:16:27.580 --> 02:16:30.242]  President Obama decided I'll go to executive order.
[02:16:30.503 --> 02:16:31.463]  He slid him right in.
[02:16:31.503 --> 02:16:35.647]  We essentially have a de facto climate bill imposed on us without a vote of Congress.
[02:16:36.007 --> 02:16:38.069]  And now we have a UN climate treaty the U.S.
[02:16:38.129 --> 02:16:40.691]  is adhering to without Senate ratification.
[02:16:40.711 --> 02:16:42.553]  They claim they don't need Senate ratification.
[02:16:42.573 --> 02:16:46.036]  They're bypassing the Constitution now on an international agreement.
[02:16:46.536 --> 02:16:48.878]  So if the next president, i.e.
[02:16:48.918 --> 02:16:50.960]  Hillary, continues these policies,
[02:16:51.580 --> 02:17:03.027]  John Coleman, the Weather Channel founder, is now openly saying he thinks Al Gore may have won the climate debate and a whole host of other issues because keep in mind the global warming issue is about U.S.
[02:17:03.107 --> 02:17:04.668]  sovereignty and you mentioned it before.
[02:17:04.708 --> 02:17:08.050]  Their phrase is global governance with the United Nations.
[02:17:08.090 --> 02:17:10.152]  That's what they're seeking and that's what they're achieving.
[02:17:10.192 --> 02:17:15.195]  If the next president is Hillary Clinton and she continues Barack Obama's policies and she said she will,
[02:17:15.908 --> 02:17:18.610]  Skeptics and Americans have lost the climate debate.
[02:17:19.011 --> 02:17:31.641]  Well, even though we won every single battle of the debate, we may lose the war because of Obama's willingness to bypass democracy and because it's below the radar and because the Republican Party has done squat about it.
[02:17:32.512 --> 02:17:49.337]  And to translate this in to the bottom line, multinational select corporations that aren't free market are creating a monopoly on energy, exempting their own companies, like we've seen with General Electric, and really putting a global tax on human activity.
[02:17:49.357 --> 02:17:50.817]  I mean, this is the final takeover.
[02:17:52.378 --> 02:17:56.899]  Yes, I mean, what they're trying to do now, and here's the bottom line, the reason this is the tipping point,
[02:17:57.848 --> 02:18:07.806]  If it's another four to eight years now of domestic climate legislation now through the EPA and international by adhering to a UN treaty that was never ratified.
[02:18:08.490 --> 02:18:14.195]  Just think of every Republican president, beginning with Ronald Reagan on, who said they were going to dismantle the Department of Education.
[02:18:14.255 --> 02:18:14.715]  And guess what?
[02:18:14.755 --> 02:18:15.516]  It never happened.
[02:18:16.237 --> 02:18:23.283]  Once these become codified and solidified in the next four to eight years of the next president, we are going to be stuck.
[02:18:23.423 --> 02:18:24.143]  They're dug in.
[02:18:24.324 --> 02:18:25.264]  So how do we stop them?
[02:18:25.324 --> 02:18:29.928]  I mean, you and Lord Monckton have gotten so many of their documents all up, WikiLeaks.
[02:18:33.288 --> 02:18:42.633]  Well, the silver lining, first of all, is awareness.
[02:18:42.833 --> 02:18:44.414]  And let's talk about Donald Trump for a moment.
[02:18:44.754 --> 02:18:52.358]  He is the first Republican nominee in the history to be a strong global warming skeptic who actually gets the climate scam.
[02:18:52.918 --> 02:18:53.838]  And here's why.
[02:18:53.878 --> 02:18:58.741]  If you go back, first of all, it wasn't an issue in Ronald Reagan, but the first George Bush, George H.W.
[02:18:58.761 --> 02:18:58.981]  Bush,
[02:18:59.361 --> 02:19:00.241]  Was a disaster!
[02:19:00.301 --> 02:19:07.044]  He signed on the Rio Earth Summit, and signed up a treaty that got ratified, which then led to all these UN climate treaties.
[02:19:07.084 --> 02:19:15.428]  He was a globalist, and the first George Bush laid the groundwork to stripping away US poverty, followed by Bill Clinton, who then signed the Kyoto Protocol.
[02:19:16.028 --> 02:19:16.308]  We're good.
[02:19:36.601 --> 02:19:39.184]  You had John McCain, who was actually a sponsor.
[02:19:39.645 --> 02:19:43.630]  Every previous Republican nominee, at least since George H.W.
[02:19:43.650 --> 02:19:45.372]  Bush, was a disaster on this issue.
[02:19:45.593 --> 02:19:48.516]  Donald Trump offers the best hope for one simple reason.
[02:19:48.877 --> 02:19:50.819]  Donald Trump has said he will withdraw.
[02:19:50.839 --> 02:19:52.001]  We're calling it Clexit.
[02:19:52.922 --> 02:19:54.904]  Brexit was the British exit from the EU.
[02:19:54.944 --> 02:19:58.527]  Well, Clexit is the climate exit from the UN Climate Treaty.
[02:19:58.607 --> 02:20:03.672]  Donald Trump will lead the Clexit of the United States from the UN Climate Treaty.
[02:20:03.792 --> 02:20:04.152]  Exit it.
[02:20:04.473 --> 02:20:12.601]  He's already said he's going to defund the United Nations Climate Panel and he will get rid of and rescind the executive orders from the EPA climate bill.
[02:20:13.221 --> 02:20:14.903]  Those three things are simple.
[02:20:14.983 --> 02:20:28.176]  I just wish Donald Trump would hammer it at every speech because the American people aren't aware of what's at stake, certainly when it comes to the climate and the global warming, how they literally may win the debate without the public being aware that they're winning.
[02:20:30.165 --> 02:20:31.686]  Mark Moreno is our guest.
[02:20:32.427 --> 02:20:44.157]  Separately, paralleling what's happening with global governance and the rest of this, you obviously a few months ago interviewed Bill Nye, the science guy, and he looked at your straight face and said, well yeah, we might need to arrest you.
[02:20:44.958 --> 02:20:47.600]  And he had this power trip look on his face.
[02:20:48.401 --> 02:20:50.984]  It's weird to see all these little politicos and media hacks
[02:20:51.564 --> 02:21:04.551]  Who are such wimps, physically, getting off on talking about the apparatus of political oppression of speech, which is obviously the bane of any free society, and to have all these major newspapers now.
[02:21:04.591 --> 02:21:13.736]  We talked about this years ago when the UK was talking about, you know, arresting Lord Monckton, or signs up saying arrest you, and people calling for it in Paris when you premiered your film earlier this year.
[02:21:14.977 --> 02:21:20.200]  But now, it's in major newspapers going, yeah, we're looking at arresting people.
[02:21:21.001 --> 02:21:26.288]  Uh, who, you know, deny this, and they claim, oh, it's like tobacco companies, you know, saying cigarettes aren't bad for you.
[02:21:26.348 --> 02:21:26.829]  No, it's not!
[02:21:26.849 --> 02:21:30.935]  It's scientists and people across the board saying it's the sun!
[02:21:31.356 --> 02:21:32.658]  It's not carbon dioxide!
[02:21:34.440 --> 02:21:41.343]  Yeah, first of all, I interviewed Bill Nye and I asked him, and in the film Climate Hustle, we feature Robert F. Kennedy Jr., someone else who doesn't seem physically well.
[02:21:41.363 --> 02:21:46.446]  I don't know what he's got, but he's got a very halting manner of speaking and doesn't seem very well physically.
[02:21:46.966 --> 02:21:50.228]  But he's openly calling for jailing global warming skeptics.
[02:21:50.588 --> 02:21:51.849]  Robert F. Kennedy Jr.
[02:21:51.869 --> 02:21:56.751]  saying we belong at The Hague with three square meals and a cot with all the other war criminals.
[02:21:57.251 --> 02:22:00.892]  I asked Bill Nye about this, and Bill Nye's answer was, well, we'll see.
[02:22:00.912 --> 02:22:04.893]  You know, tobacco people misrepresented, and they're misrepresenting, you're committing fraud.
[02:22:05.234 --> 02:22:14.516]  Bill Nye is open to the idea, and you're right, he had a little grin on his face like he was intrigued by the idea of jailing his dissenting opponents because they don't agree with him.
[02:22:15.057 --> 02:22:16.817]  And this is continuing.
[02:22:16.857 --> 02:22:18.798]  The California legislators talked about this.
[02:22:18.818 --> 02:22:22.519]  By the way, California Governor Jerry Brown, this is the absurdity of how far we've come.
[02:22:23.419 --> 02:22:25.360]  He has now a new climate bill.
[02:22:25.400 --> 02:22:28.282]  California, I don't know how anyone can live in California, number one.
[02:22:28.322 --> 02:22:28.943]  Moonbeam!
[02:22:30.184 --> 02:22:41.232]  But number two, he extended his climate bill another ten years and the local media in Sacramento is reporting this as Governor Brown is going to cool the earth one to two degrees if his legislation goes into effect.
[02:22:41.532 --> 02:22:49.017]  As though Governor Jerry Brown now in California has turned into some kind of magical wizard that can command the temperature of the earth.
[02:22:50.859 --> 02:22:57.509]  Well in Venezuela they have the kids before they get the school lunch program pray to Hugo Chavez for five years.
[02:22:57.569 --> 02:22:58.751]  It started five years ago.
[02:22:59.072 --> 02:23:01.976]  Now they've suspended that program as the country collapses.
[02:23:02.297 --> 02:23:04.480]  So I guess praying to Chavez doesn't get you the school lunch.
[02:23:05.496 --> 02:23:06.237]  That's right, it doesn't.
[02:23:06.897 --> 02:23:07.377]  Here's the thing.
[02:23:07.958 --> 02:23:11.960]  We're talking about all this intimidation and Hillary's bringing up this race issue.
[02:23:12.401 --> 02:23:19.766]  In my film, Climate Hustle, we have Al Gore talking about how the population of Africa is out of control and there's going to be too many Africans.
[02:23:20.186 --> 02:23:25.129]  A white, wealthy, Western politician, Al Gore, lamenting too many Africans.
[02:23:25.489 --> 02:23:26.990]  Guess what Al Gore's solution is?
[02:23:27.331 --> 02:23:29.272]  Quote, fertility management.
[02:23:29.592 --> 02:23:30.873]  That's what we need in Africa.
[02:23:31.113 --> 02:23:35.256]  We have a white politician calling for managing Africans so that we'll have less
[02:23:35.656 --> 02:23:36.357]  That's right.
[02:23:36.377 --> 02:23:41.680]  Your film's now available at theclimatehustle.org coming out this week.
[02:23:42.321 --> 02:23:46.584]  We also have the new film of Merrick Gedden dealing with EMP and other things available at infowarsstore.com.
[02:23:46.944 --> 02:23:51.047]  And all these films are great to wake up, but particularly, I want to carry your film as soon as you're ready.
[02:23:51.487 --> 02:23:54.429]  I'd like to get some of these and carry these online at our store, Mark.
[02:23:55.916 --> 02:24:10.165]  This is something everybody should show their church, teachers should go and get authorized, you know, to counter Al Gore's polar bears can't swim and penguins can't swim diatribe, and actually see this film, and actually see Al Gore say this, because we have something similar.
[02:24:10.766 --> 02:24:15.129]  We have Obama going to Africa and saying you can't have cars, you can't have air conditioning, here's that clip.
[02:24:16.630 --> 02:24:24.475]  Ultimately, if you think about all the youth that everybody's mentioned here in Africa, if everybody's raising living standards to the point where everybody's got a car
[02:24:25.279 --> 02:24:28.022]  And everybody's got air conditioning, and everybody's got a big house.
[02:24:29.623 --> 02:24:31.125]  Well, the planet will boil over.
[02:24:32.025 --> 02:24:44.097]  So, again, obviously, folks, this is the permanent class state where he flies in on jumbo jets with 10 jets behind him, billions of dollars a year flying him around, all this carbon footprint.
[02:24:45.103 --> 02:24:48.724]  Thank God, because the Earth's starved for carbon dioxide right now, so it's a great thing.
[02:24:49.284 --> 02:24:52.185]  All this, and he tells them, you can't have a car or air conditioning.
[02:24:52.825 --> 02:24:54.706]  This is how you sell true racism.
[02:24:55.106 --> 02:24:58.107]  Telling Africans, you can't have anything nice.
[02:24:58.167 --> 02:25:05.229]  Not, we're cleaning up technologies and innovating, and once a country industrializes, population growth slows and stagnates, which they know.
[02:25:05.529 --> 02:25:09.111]  No, just, sorry, you can't have a car or air conditioning.
[02:25:09.131 --> 02:25:11.691]  They're teaching them now not to have anything.
[02:25:11.711 --> 02:25:13.232]  This is an attack on prosperity.
[02:25:14.329 --> 02:25:22.234]  And the Obama administration has actually openly stopped major energy plants and modern energy from coming to Africa due to global warming concerns.
[02:25:22.374 --> 02:25:25.175]  Which, by the way, the Africans mainly are heating things, as you know.
[02:25:25.215 --> 02:25:25.836]  He pulled the studies.
[02:25:26.176 --> 02:25:29.598]  Cutting down plants, that's causing desertification, deforestation.
[02:25:29.798 --> 02:25:31.799]  The answer is bring the coal plants in.
[02:25:31.999 --> 02:25:33.320]  But no, no, no!
[02:25:34.591 --> 02:25:38.872]  Once you bring in modern energy, they stop using their local rivers as sewage plants.
[02:25:39.112 --> 02:25:43.054]  They stop burning dung, and they live in huts made of dung.
[02:25:43.074 --> 02:25:45.054]  They stop burning the dung and the local wood.
[02:25:45.414 --> 02:25:48.975]  They actually have higher breathing in all this... Which, by the way, we used to do.
[02:25:48.995 --> 02:25:54.077]  I mean, they're telling Africa under globalism, and you can't have industrialization!
[02:25:55.194 --> 02:25:56.714]  It's a new form of colonialism.
[02:25:56.734 --> 02:26:00.836]  One of the scientists I interviewed said what it is, is it's the white, wealthy, western world.
[02:26:00.856 --> 02:26:09.838]  Now, President Obama is actually not, you know, white, but it's the wealthy, western world imposing their view, saying, hey, you can develop as we see fit.
[02:26:09.898 --> 02:26:16.400]  It's a new form of colonialism, but this colonialism is telling people they can't have what we have, what we've achieved.
[02:26:16.420 --> 02:26:18.341]  In other words, they have to have managed poverty.
[02:26:18.381 --> 02:26:19.521]  And the UN climate
[02:26:19.841 --> 02:26:21.302]  Let's just say, let's say hellhole areas.
[02:26:39.428 --> 02:26:47.473]  Well, what they're going to do, the UN, is give this money to politicians who are best able to keep their citizens locked in poverty.
