[00:00:13.976 --> 00:00:20.638]  Well, here we are.
[00:52:01.003 --> 00:52:02.765]  They're not paying for the fraudulent bank accounts.
[00:52:02.785 --> 00:52:05.649]  They're just giving money and all the IRS fraud and everything.
[00:52:06.129 --> 00:52:07.250]  How dare they?
[00:52:08.427 --> 00:52:10.548]  We lost, my friends, if we're on that debate.
[00:52:10.688 --> 00:52:11.528]  We lost.
[00:52:11.708 --> 00:52:17.710]  Meanwhile, 10 of the biggest companies pay no taxes because they're losing so much money on paper.
[00:52:18.390 --> 00:52:23.732]  Verizon Communications, $19.8 billion in profits, but their effective tax rate is negative 3.8%.
[00:52:23.772 --> 00:52:27.093]  And they gave money to pretty much everybody.
[00:52:28.053 --> 00:52:29.154]  Just a few more here.
[00:52:29.174 --> 00:52:30.594]  I mean, think about this, really.
[00:52:30.814 --> 00:52:32.975]  General Electric made $19.6 billion.
[00:52:33.015 --> 00:52:34.375]  Their tax rate is negative 18%.
[00:52:34.415 --> 00:52:35.876]  Because you know what?
[00:52:35.896 --> 00:52:36.816]  They lost a lot of money.
[00:52:38.081 --> 00:52:39.663]  On paper, they didn't make a dime.
[00:52:39.843 --> 00:52:42.345]  They lost so much money, they had to get refunds.
[00:52:43.967 --> 00:52:49.532]  Apache, Boeing, Boeing made $14 billion and their effective tax rate was negative 5.5%.
[00:52:50.113 --> 00:53:02.124]  So, another reason we're not allowed to talk about where the money goes, we're not allowed to talk about the Federal Reserve System, which is private, we're not allowed to talk about the gross misspending of billions, we're not allowed to talk about
[00:53:02.825 --> 00:53:03.145]  Anything.
[00:53:03.745 --> 00:53:05.826]  We're just allowed to debate what they let us.
[00:53:05.886 --> 00:53:14.029]  What the political establishment comes out and starts throwing at us, then we can debate on that, like little crumbs at the dinner table, instead of a big juicy steak, which is the core issue.
[00:53:15.290 --> 00:53:18.591]  And, you know, we're also forced to talk about political correctness.
[00:53:19.511 --> 00:53:23.733]  Because, notice also they spent 300k or whatever it was to see if Wikipedia was sexist.
[00:53:25.100 --> 00:53:25.760]  And that's fine.
[00:53:26.381 --> 00:53:31.944]  Because when you start talking about the real things we're talking about right now, no, no, no, no, no.
[00:53:32.305 --> 00:53:37.368]  You must only talk about the political correctness and the weird system that's in it.
[00:53:40.626 --> 00:53:47.229]  The politicians are going to go out and talk about, John Kerry says, to prepare for a borderless world during Trump jab.
[00:53:47.709 --> 00:53:54.912]  Secretary of State John Kerry told graduating students to prepare for a borderless world Friday during a commencement speech at Northeastern University.
[00:53:55.532 --> 00:54:00.314]  Kerry criticized the idea of using a wall to protect the country's porous southern border.
[00:54:00.794 --> 00:54:04.196]  As many of you were in elementary school when you learned the toughest lesson of all on 9-11.
[00:54:05.236 --> 00:54:07.260]  There are no walls big enough to stop people from anywhere.
[00:54:07.320 --> 00:54:12.429]  Tens of thousands of miles away who are determined to take on their own lives while they target others.
[00:54:12.629 --> 00:54:14.232]  He talked about a borderless world.
[00:54:14.452 --> 00:54:17.157]  So, you know, they're talking about...
[00:54:18.234 --> 00:54:27.138]  Serious foreign policy things that they want to integrate, and big changes they want to bring to the planet, and we're stuck on whether or not Wikipedia has a war on women.
[00:54:28.019 --> 00:54:28.579]  Don't think so.
[00:54:28.599 --> 00:54:30.600]  I think that's not good.
[00:54:31.020 --> 00:54:41.905]  So my goal here on this show, and if you're listening, you're part of the resistance, is to get back to the core problems, and to reset our focus, and to remind ourselves, hmm, you know, maybe we should talk about real news.
[00:54:41.925 --> 00:54:42.826]  How about this?
[00:54:44.448 --> 00:54:52.896]  Court orders man to forfeit nearly $20,000 despite no criminal charges and the prosecutor attempted to dismiss the case.
[00:54:53.137 --> 00:54:54.598]  The judge even said it was wrong.
[00:54:55.499 --> 00:54:57.201]  Even said this is baloney.
[00:54:57.942 --> 00:54:58.983]  But they still took it anyway.
[00:54:59.563 --> 00:55:00.044]  That happens.
[00:55:01.374 --> 00:55:14.819]  An Arkansas court of appeals on Wednesday upheld civil forfeiture of almost $20,000 taken from a man during a traffic stop, even though he was never charged with a crime and prosecutors had previously attempted to dismiss the case.
[00:55:16.001 --> 00:55:23.087]  Back in July 2013, his name is Guillermo Espinosa, was traveling with his girlfriend to Texas when they were pulled over by the Arkansas State Police.
[00:55:23.587 --> 00:55:32.835]  During the stop, a drug dog alerted to the computer bag, and inside police found $19,894 in cash, which they promptly seized.
[00:55:33.615 --> 00:55:36.177]  No contraband was found during the stop.
[00:55:37.598 --> 00:55:39.960]  Excuse me, sir, the dog barked at absolutely nothing.
[00:55:40.020 --> 00:55:41.602]  I'm going to have to open that bag.
[00:55:41.942 --> 00:55:45.205]  I guess they were traveling, moving or something, and they brought some cash.
[00:55:46.308 --> 00:55:48.591]  And the cops take the money, steal it.
[00:55:48.691 --> 00:55:52.956]  They took the money with no contraband in sight and nothing.
[00:55:54.798 --> 00:55:55.739]  That is how it works now.
[00:55:56.838 --> 00:55:59.740]  And, amazingly, it's in here how much they took.
[00:55:59.760 --> 00:56:13.147]  Yes, it says, an Institute for Justice report found that between 2000 and 2014, Arkansas law enforcement agencies seized more than $80 million in cash and 9,500 vehicles.
[00:56:14.068 --> 00:56:17.369]  That is enough to make me not want to even drive through Arkansas.
[00:56:18.610 --> 00:56:19.771]  $80 million in cash?
[00:56:20.751 --> 00:56:20.991]  What?
[00:56:21.592 --> 00:56:22.472]  For doing nothing?
[00:56:22.632 --> 00:56:23.273]  And they appealed it.
[00:56:24.042 --> 00:56:25.383]  And they said, no, sorry.
[00:56:25.943 --> 00:56:29.984]  He was past the appeal time after the initial judge said, no, you have no case.
[00:56:30.925 --> 00:56:31.845]  So that's what happens now.
[00:56:31.945 --> 00:56:33.226]  You don't even have drugs in your car.
[00:56:33.426 --> 00:56:34.286]  You just get stopped.
[00:56:34.386 --> 00:56:38.668]  And if the dog barks because it has to go to the bathroom, you just have to seize all your cash.
[00:56:39.838 --> 00:56:40.618]  That's what happens, I guess.
[00:56:40.859 --> 00:56:43.820]  But on the good side of things, it's not going to be all about how everything's horrible.
[00:56:44.140 --> 00:56:45.161]  There's a lot of good news, too.
[00:56:45.821 --> 00:56:49.544]  And the truth is, though, highlighting this stuff is the positive response.
[00:56:49.844 --> 00:57:01.991]  Highlighting what's going on empowers you to make better decisions and not get caught up in the stupid debate on who's going to pay the taxes, when billions are being flushed down the toilet, or the political correctness stuff, when real things are going on.
[00:57:02.776 --> 00:57:12.741]  So I'll tell you what, we're about to head to a break here, but we're going to talk about scientists discover the first ever safe way to send medication to placenta and it could avoid and end premature births.
[00:57:13.422 --> 00:57:18.525]  Some pretty interesting news and a lot more about Hillary Clinton, gross negligence in handling classified information.
[00:57:18.965 --> 00:57:22.827]  Joe Baggs is going to come talk about what he saw at the anti-Trump rally in Oregon.
[00:57:22.847 --> 00:57:26.109]  I'm Anthony Gucciardi, this is the Alex Jones Show Power Pact.
[00:57:26.429 --> 00:57:27.850]  Stay tuned, a lot more coming.
[00:57:28.170 --> 00:57:29.691]  We'll be right back after this break.
[00:57:58.996 --> 00:58:09.979]  A staunch anti-federalist, Patrick Henry was opposed to the Constitution, fearing it would become a monster that would take over not only the sovereign states that had created it, but that it would become a tool to destroy individual liberty.
[00:58:10.079 --> 00:58:12.719]  His warnings, ignored, have now come to pass.
[00:58:13.059 --> 00:58:21.461]  He said, you're not to inquire how your trade may be increased, nor how you are to become a great and powerful people, but how your liberties can be secured.
[00:58:21.621 --> 00:58:24.282]  For liberty ought to be the direct end of your government.
[00:58:24.542 --> 00:58:32.448]  Patrick Henry warned us, the liberties of a people never were nor ever will be secure when the transactions of their rulers may be concealed from them.
[00:58:32.688 --> 00:58:36.712]  Today, everything the government does, at every level, is concealed from us.
[00:58:37.012 --> 00:58:41.575]  We have trade deals to manage our economy that not even our elected representatives are allowed to see.
[00:58:41.936 --> 00:58:47.940]  Later in life, Patrick Henry looked back and said, when the American spirit was in its youth, the language of America was different.
[00:58:48.200 --> 00:58:50.102]  Liberty, sir, was the primary object.
[00:58:50.362 --> 00:58:53.865]  Today, our primary concern is safety and comfort.
[00:58:54.025 --> 00:58:55.966]  When we should be demanding liberty.
[00:58:56.226 --> 00:58:58.208]  For Infowars.com, I'm David Knight.
[00:59:23.985 --> 00:59:24.586]  We're good to go.
[00:59:40.362 --> 00:59:46.806]  In a democracy, the individual or any groups of individuals composing the minority have no protection against the unlimited power of the majority.
[00:59:47.046 --> 00:59:48.787]  It is a case of majority over man.
[00:59:48.947 --> 00:59:52.449]  In other words, under democracy, two wolves can vote to eat the sheep for dinner.
[00:59:52.469 --> 00:59:55.912]  But under a republic, the sheep's right to life is protected by the rule of law.
[00:59:55.992 --> 00:59:58.493]  This is Kit Daniels with InfoWars.com.
[01:00:02.816 --> 01:00:05.457]  You're listening to the Alex Jones Show.
[01:00:12.228 --> 01:00:18.242]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:18.864 --> 01:00:21.851]  It's Alex Jones and the GCN Radio Network.
[01:00:28.075 --> 01:00:29.516]  That's right, this is the Alex Jones Show.
[01:00:29.796 --> 01:00:30.756]  I'm Anthony Gucciardi.
[01:00:31.036 --> 01:00:34.597]  Very happy and honored to be invited to guest host the show.
[01:00:35.098 --> 01:00:45.501]  I'll tell you what, there is a lot of news that we're going to get to, and Joe Biggs is going to come on in the coming segment to talk about the anti-Trump rally and what he saw in Oregon.
[01:00:45.541 --> 01:00:47.022]  We've got some videos for you as well.
[01:00:47.882 --> 01:00:54.309]  I'll tell you what, I was talking a little bit earlier about how I was in this Uber yesterday, and the driver was talking politics.
[01:00:54.789 --> 01:01:03.858]  And he was just, you know, I like to listen to what people really think that, you know, don't heavily research the information, but just kind of what they hear from friends or whatever.
[01:01:04.218 --> 01:01:09.484]  And he goes, yeah, I do like a lot of the stuff Trump says, but obviously he's a racist.
[01:01:10.939 --> 01:01:13.940]  And I said, I said, look, I'm open to all possibilities.
[01:01:14.020 --> 01:01:18.081]  If you have information that proves he is a racist, give it to me.
[01:01:18.641 --> 01:01:19.321]  I'm not OK.
[01:01:19.541 --> 01:01:19.961]  Show it to me.
[01:01:19.981 --> 01:01:21.021]  You know, I'd like to see it.
[01:01:21.521 --> 01:01:24.682]  I said, what specifically has he said that's racist?
[01:01:25.222 --> 01:01:28.683]  And again, I'm not even proclaiming to be a major Trump supporter or anything.
[01:01:28.703 --> 01:01:30.563]  I'm just saying, what information do you have?
[01:01:31.183 --> 01:01:33.524]  And he goes, well, everyone knows it's clear.
[01:01:34.465 --> 01:01:34.926]  That's okay.
[01:01:35.346 --> 01:01:37.589]  But what line, like what did he do?
[01:01:37.649 --> 01:01:41.313]  What news article, what was it that showed he was such a racist, horrible person?
[01:01:41.353 --> 01:01:44.396]  He goes, well, he wants to keep illegal immigrants out.
[01:01:45.778 --> 01:01:48.060]  And I said, well, how is that racist?
[01:01:49.682 --> 01:01:51.464]  It's an illegal immigration issue.
[01:01:51.705 --> 01:01:55.429]  And he goes, well, he's racist because they're Mexican.
[01:01:58.578 --> 01:02:03.060]  So now it's racist to not want illegal immigration.
[01:02:03.801 --> 01:02:06.082]  And I said, do you see how absurd that sounds?
[01:02:06.102 --> 01:02:11.125]  And he goes, no, those Mexican people are hard workers and they deserve to be here.
[01:02:12.165 --> 01:02:14.667]  So I guess it's actually a racist now.
[01:02:15.687 --> 01:02:17.388]  It's funny because I'm not even trying to defend Trump.
[01:02:17.709 --> 01:02:19.410]  But I guess by that logic, it's racist.
[01:02:19.470 --> 01:02:22.952]  If I go down the street, let's say I go home and someone's breaking into my house.
[01:02:23.775 --> 01:02:24.035]  Okay.
[01:02:24.675 --> 01:02:29.817]  And they're like destroying my door, like running in, taking, looting all my stuff and putting it in a pickup truck.
[01:02:30.697 --> 01:02:34.698]  And I guess I should just not call the police because of that illegal activity or it would be racist.
[01:02:35.578 --> 01:02:39.639]  To stop an illegal immigrant coming into the country is racist.
[01:02:40.079 --> 01:02:43.600]  Therefore, we cannot stop any illegal activities or we could be labeled a racist.
[01:02:44.960 --> 01:02:46.101]  I guess it makes perfect sense.
[01:02:46.461 --> 01:02:51.462]  And I bring that up because, as Biggs is going to come on and talk about, when you talk to people on the street,
[01:02:52.483 --> 01:02:56.129]  They say Donald Trump is racist and they just spit fire and they hate him or whatever.
[01:02:57.351 --> 01:03:00.356]  They often can't talk about specific things.
[01:03:00.757 --> 01:03:04.083]  They just say, well everyone knows that he's a horrible person, he's a racist, he's a bad person.
[01:03:05.285 --> 01:03:09.166]  And it's funny, because I actually like a lot of things about Bernie Sanders.
[01:03:09.246 --> 01:03:12.067]  I think, in many ways, you know, he's against the NSA spying.
[01:03:12.427 --> 01:03:14.867]  He's really so-called anti-establishment in many ways.
[01:03:15.647 --> 01:03:25.890]  And they think that I'm some, like, huge hater, like, mega-Trump fan or something, and I come up and just ask them, why is he racist, and they scream at me, like, I'm evil, like, how dare you!
[01:03:25.930 --> 01:03:26.910]  You know he's racist!
[01:03:28.069 --> 01:03:31.293]  And it just goes to show how far we have fallen from the details.
[01:03:32.114 --> 01:03:37.001]  And, you know, another thing is how we've been sold an unattainable lie.
[01:03:38.302 --> 01:03:40.343]  That's another thing I want to talk about on the show today.
[01:03:40.363 --> 01:03:57.471]  And, uh, you know, I was meeting with Alex earlier, we did a Facebook mentions, and he had the magazines from the grocery store checkout, like the tabloid magazines, and it had all these celebrities and the royalty and, you know, Prince Harry and his Kate or whatever, and how amazing they are.
[01:03:58.451 --> 01:04:14.500]  And the whole lie that we've been fed where it's so unattainable it shows the fitness models and magazines that I know people like this they don't eat for like a week beforehand and they they work out for two hours and jog and cut all their salt or whatever and they just look like
[01:04:15.140 --> 01:04:21.544]  You know, amazing for a week, and then afterwards they come back and they actually eat real food and they're all bloated and like gross and vomiting.
[01:04:22.025 --> 01:04:31.611]  But when you see them in the fitness model shoot, and when the Photoshop is hit, you know, and the lights are perfect in a million-dollar studio, and it's like, you should look like this!
[01:04:32.172 --> 01:04:33.473]  You should be this person!
[01:04:34.193 --> 01:04:36.315]  You know, we're sold an unattainable lie.
[01:04:36.735 --> 01:04:42.159]  And if you flip a few pages next, it's an ad for weight loss, or it's an ad for an antidepressant.
[01:04:43.234 --> 01:04:53.905]  Our society has been so locked out of the core issues and the details that we just spew that everyone's racist and, unfortunately, by the tabloid magazines.
[01:04:53.925 --> 01:04:54.766]  We're going to talk about that.
[01:04:54.786 --> 01:05:01.513]  We're going to talk about some big news, actually, about Hillary Clinton having found gross negligence in handling her classified information.
[01:05:01.533 --> 01:05:02.214]  We'll be right back.
[01:05:02.314 --> 01:05:05.257]  This is Anthony Gucciardi on the Alex Jones Show, Sunday edition.
[01:05:05.337 --> 01:05:05.698]  Stay tuned.
[01:05:11.067 --> 01:05:14.469]  Thousands of years ago, there was a basic form of chivalry.
[01:05:14.830 --> 01:05:21.954]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[01:05:22.575 --> 01:05:30.920]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[01:05:31.201 --> 01:05:35.283]  But in the 21st century, there are silent weapons for quiet war.
[01:05:35.603 --> 01:05:40.947]  Pathenogens added to the food and water, to the lining of plastics that destroy our vitality.
[01:05:41.187 --> 01:05:45.010]  Turn off our hormones and accelerate our journey towards death.
[01:05:45.430 --> 01:05:48.532]  I personally counter this onslaught with AnthroPlex.
[01:05:48.852 --> 01:05:59.920]  AnthroPlex is designed with known organic concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[01:05:59.980 --> 01:06:02.662]  Discover why AnthroPlex is turning so many heads today.
[01:06:02.902 --> 01:06:08.866]  It's time for us to take our bodies back into our own hands and it starts at InfoWarsLife.com with AnthroPlex.
[01:06:21.561 --> 01:06:25.205]  You're listening to an InfoWars.com Frontline Report.
[01:06:25.746 --> 01:06:27.148]  It's Alex Jones.
[01:06:31.971 --> 01:06:32.611]  All right, we're back.
[01:06:33.171 --> 01:06:33.972]  Thanks for joining us.
[01:06:34.012 --> 01:06:36.853]  This is the Alex Jones Show and I've got good news for you.
[01:06:36.873 --> 01:06:37.813]  I'm Anthony Gucciardi.
[01:06:37.833 --> 01:06:40.674]  We're going to hit some actual real news and real issues.
[01:06:41.254 --> 01:06:44.675]  None of the BS political correctness that you may be used to hearing.
[01:06:45.655 --> 01:06:51.377]  None of the micro news, the micro information that you also may be used to hearing.
[01:06:51.397 --> 01:06:52.518]  We're going to hit some real stuff.
[01:06:52.538 --> 01:06:55.899]  We're going to talk about real talk and just generally
[01:06:56.499 --> 01:07:03.294]  Kind of get the pulse of what's actually going on in a way that is not full of propaganda and establishment political system.
[01:07:04.102 --> 01:07:06.783]  First of all, we're going to talk about maybe a little bit of good news.
[01:07:07.203 --> 01:07:11.605]  Scientists discover the first ever safe way to send medication into the placenta.
[01:07:12.005 --> 01:07:17.467]  For the first time in history, scientists have found a way to safely send drugs into the placenta during pregnancy.
[01:07:17.847 --> 01:07:22.369]  This finding holds the possibility of one day being able to avoid premature births.
[01:07:22.389 --> 01:07:23.429]  I can't read today.
[01:07:23.729 --> 01:07:27.091]  And treat common complications that often occur during early pregnancy.
[01:07:27.631 --> 01:07:29.812]  So, that is good news.
[01:07:30.672 --> 01:07:31.313]  On the developments.
[01:07:31.413 --> 01:07:34.855]  Also, there's the massive fire going on in Canada.
[01:07:35.215 --> 01:07:41.120]  Monster Canadian Fire threatens to double in size while more than 80,000 devastated residents are forced to evacuate.
[01:07:41.140 --> 01:07:46.944]  80,000 people have left Fort McMurray, Alberta, where the fire has torched 1,600 homes and buildings.
[01:07:47.344 --> 01:07:48.585]  It's covering 249,571 acres.
[01:07:48.605 --> 01:07:49.185]  They say it might double.
[01:07:54.502 --> 01:07:55.663]  Very, very sad.
[01:07:56.605 --> 01:07:59.769]  Some of the residents are staying behind, according to AFP.
[01:08:00.830 --> 01:08:09.060]  Police were still working Saturday to evacuate residents left behind in the Canadian city, the epicenter of the country's ferocious wildfire, nearly a week into the disaster.
[01:08:09.901 --> 01:08:14.862]  But, also there are some reports that it is actually being under control.
[01:08:14.882 --> 01:08:19.363]  According to Reuters, Canada officials are starting to get a handle on Largest Wildfire.
[01:08:19.863 --> 01:08:21.824]  So, hopefully they will actually get a handle on it.
[01:08:21.864 --> 01:08:24.945]  Because if it doubles, that would be extremely dramatic.
[01:08:25.505 --> 01:08:25.825]  Horrible.
[01:08:26.005 --> 01:08:26.365]  Tragic.
[01:08:27.005 --> 01:08:28.386]  So, here's some more news.
[01:08:29.066 --> 01:08:37.828]  Hillary Clinton, and this is just a representation to me, of how far we've come in many wrong directions.
[01:08:39.141 --> 01:08:42.743]  We have, and should be the nominee most likely, right?
[01:08:43.664 --> 01:08:51.928]  For the Democratic Party, the former FBI agent and many others are saying that basically she's a criminal.
[01:08:53.689 --> 01:08:56.211]  Regardless if you love her, it's an objective fact.
[01:08:56.831 --> 01:09:03.355]  So Hillary Clinton demonstrated, quote, gross negligence in handling classified information, former FBI agent.
[01:09:04.115 --> 01:09:04.996]  It's from Reuters.
[01:09:06.215 --> 01:09:06.956]  Actually, it's from RT.
[01:09:06.976 --> 01:09:07.957]  Sorry, this is photos from Reuters.
[01:09:08.397 --> 01:09:14.802]  Clinton faces questioning over handling of classified information emails as well as funds received by the Clinton Foundation while she was in high office.
[01:09:15.143 --> 01:09:19.246]  James Conway, former FBI agent and managing director of Global Intel Strategies told RT.
[01:09:21.464 --> 01:09:29.870]  CBS News reported the Democratic presidential hopeful Hillary Clinton will be interviewed by the FBI in the near future regarding the messages sent and received on her private email server.
[01:09:30.491 --> 01:09:36.335]  So the former FBI agent says, I do know the protocols and standards the FBI follows when it comes to serious violations of law.
[01:09:36.755 --> 01:09:41.519]  First of all, the FBI is a political organization that has nothing to do with politics.
[01:09:42.119 --> 01:09:49.944]  Agents of the FBI and support employees of the FBI take an oath to uphold the law, and that's regardless of who may have committed violations of the law.
[01:09:51.028 --> 01:09:52.888]  So in other words, he's saying, hey.
[01:09:54.261 --> 01:09:56.182]  I'm not saying that I'm anti-Hillary Clinton.
[01:09:56.902 --> 01:10:02.684]  It's just an objective reality that she's being investigated and they might actually have to do something about it.
[01:10:03.004 --> 01:10:05.204]  Decision time for FBI on Clinton.
[01:10:05.585 --> 01:10:05.985]  The Hill.
[01:10:06.405 --> 01:10:11.706]  FBI investigations swirling around Hillary Clinton's presidential run appears to have entered its final stages.
[01:10:12.247 --> 01:10:22.510]  Many of the former Secretary of State's top aides have been interviewed over the course of the last month, and Clinton herself is expected to answer investigators' questions about her use of a private email server in the coming days or weeks.
[01:10:23.530 --> 01:10:29.993]  Quote, this certainly sends the signal that they are nearing an end to their investigation, said Stephen Levin, former federal prosecutor.
[01:10:30.413 --> 01:10:31.534]  Think about the madness, man.
[01:10:32.574 --> 01:10:44.299]  We're living in a country where a potential president could be indicted, you know, could be in prison, is objectively being investigated as to whether or not she is a criminal.
[01:10:45.900 --> 01:10:48.741]  That is kind of how far we've gone down the rabbit hole.
[01:10:49.542 --> 01:10:49.842]  Truly.
[01:10:50.822 --> 01:10:51.983]  You know, meanwhile,
[01:10:53.183 --> 01:10:54.504]  I wanted to tie in with this.
[01:10:54.784 --> 01:10:59.928]  CDC, this is a bit older of an article, but the teen suicide attempts were on the rise.
[01:11:00.709 --> 01:11:05.133]  That the Thursday revealed that the number of attempted suicides among teenagers had increased from 6.3% to 7.8% from 2009-2011.
[01:11:05.153 --> 01:11:05.793]  Again, a bit older article.
[01:11:11.778 --> 01:11:17.286]  But it reminded me, we got into this a little bit, of the meeting I had with Alex earlier.
[01:11:17.306 --> 01:11:20.850]  I was talking to Alex, we were doing a Facebook mentions talking about the show today.
[01:11:21.391 --> 01:11:24.015]  And he had bought all these tabloids from the grocery store.
[01:11:24.515 --> 01:11:29.021]  You know, the ridiculous ones like, Brad Pitt cheats on Angelina Jolie!
[01:11:30.632 --> 01:11:31.953]  Horrible marriage problems.
[01:11:31.993 --> 01:11:33.895]  You know, she weighs 90 pounds, that kind of stuff.
[01:11:33.935 --> 01:11:35.456]  And then they had the royalty on there.
[01:11:35.976 --> 01:11:37.277]  I'm sure we could show it on the mentions.
[01:11:38.078 --> 01:11:39.479]  And it's about a third way in.
[01:11:39.920 --> 01:11:44.663]  And then had, you know, Angelina Jolie and the royalty, Prince Harry, how Kate stays fit.
[01:11:44.783 --> 01:11:46.345]  Oh, Princess Kate, all that kind of stuff.
[01:11:46.565 --> 01:11:47.345]  Just general...
[01:11:48.564 --> 01:11:49.545]  Making them icons.
[01:11:50.345 --> 01:12:00.772]  And they feature models and actors with perfect bodies, which is really just they starve themselves for a week or two and don't have any water so that they're all ripped and stuff.
[01:12:01.252 --> 01:12:05.755]  And they get into the magazine shoot with the perfect lighting and their fake tans and the Photoshop
[01:12:06.817 --> 01:12:09.139]  You may have seen the before and after Photoshop of all these people.
[01:12:09.859 --> 01:12:12.201]  And we just are supposed to think they're icons.
[01:12:12.461 --> 01:12:17.025]  And if you flip through these magazines, they tell you, you don't look like this person.
[01:12:17.045 --> 01:12:18.826]  You know, you should, this is what's in right now.
[01:12:18.866 --> 01:12:21.288]  Look at all this overpriced stuff this person's wearing.
[01:12:21.909 --> 01:12:23.450]  Look at Kim Kardashian's butt.
[01:12:24.271 --> 01:12:28.394]  And I've always said we should care more about the future of this planet than Kim Kardashian's butt.
[01:12:28.674 --> 01:12:29.795]  But you're sold a lie.
[01:12:30.455 --> 01:12:31.997]  You're sold unattainable goals.
[01:12:33.120 --> 01:12:38.487]  If you're watching right now on InfoWars.com forward slash show, you can see the magazines that we're talking about.
[01:12:39.147 --> 01:12:47.317]  It's a sick system because they'll show these models, they'll show these celebrities how cool they are, look at their mega mansions, look how great they are.
[01:12:48.311 --> 01:12:54.836]  And it's funny because the next page you'll flip and there's a weight loss ad.
[01:12:55.016 --> 01:12:57.718]  And it says, you know, do you not look your best?
[01:12:58.619 --> 01:13:02.762]  Try this, you know, lose 20 pounds in four days or whatever craziness.
[01:13:03.022 --> 01:13:03.903]  And then you keep flipping.
[01:13:04.403 --> 01:13:05.825]  It's an antidepressant ad.
[01:13:06.820 --> 01:13:09.341]  It's an ad for antidepressants in the magazine.
[01:13:09.901 --> 01:13:11.622]  Because they know it's so sad!
[01:13:11.962 --> 01:13:13.222]  The people reading these!
[01:13:13.342 --> 01:13:14.923]  And nothing even against you if you read it.
[01:13:15.123 --> 01:13:15.823]  I feel sorry.
[01:13:16.123 --> 01:13:31.689]  I don't like these magazines because they make you think if you don't look like that and you don't have that house and you're not that amazing celebrity then you're nothing and you're worthless and you're scum and you better get the weight loss pills and get the antidepressant drugs because you need to be like them.
[01:13:33.229 --> 01:13:34.690]  But it's a sick system.
[01:13:35.689 --> 01:13:40.193]  And today's Mother's Day, I want to acknowledge that, and I have an idea.
[01:13:41.814 --> 01:13:48.360]  And my belief is instead of making the celebrities the icons, and we have a love-hate relationship with celebrities in America, don't we?
[01:13:48.400 --> 01:13:52.843]  We hate them, and we hate them, and we love them, and we like to read all their little gossip and stuff.
[01:13:53.264 --> 01:14:02.552]  How about instead of worshipping celebrities like Kim Kardashian, we actually focus on giving credit to people like single mothers?
[01:14:03.666 --> 01:14:12.632]  People that raise their children from nothing, that are poor and broke and sacrifice themselves, which is the essence of humanity, to actually raising their kids.
[01:14:13.332 --> 01:14:15.033]  Or sacrifice themselves in some other way.
[01:14:15.053 --> 01:14:18.175]  How about the grandmother that lifts the truck off the little girl that's dying?
[01:14:19.236 --> 01:14:21.638]  I think they should be on the front of magazines like that.
[01:14:22.500 --> 01:14:38.906]  Of course it wouldn't sell as much, but I think that the single mothers, the grandmothers that lift trucks off kids, the men and women that actually sacrifice themselves and are good people and really aren't famous for anything, that is who we should be making icons in our society.
[01:14:39.627 --> 01:14:45.709]  It shouldn't be 90 pound celebrities who had a cheating fling with their marriage or whatever.
[01:14:46.309 --> 01:14:48.810]  You know, that's the essence of humanity, is to actually build people up.
[01:14:49.410 --> 01:14:53.392]  Not talk about how they're trash if they're not looking like these people.
[01:14:53.732 --> 01:14:57.993]  Just unattainable junk, and then sell them weight loss pills and antidepressants.
[01:14:58.613 --> 01:14:59.854]  You know, that doesn't work for me.
[01:15:00.174 --> 01:15:02.595]  I'm not into that system, and I don't buy into it.
[01:15:03.035 --> 01:15:13.439]  And that's why teen suicide rates are going up, because the teens think they're not cool, they're not attractive and trendy or whatever, because they're not looking like the people in these magazines.
[01:15:14.377 --> 01:15:15.399]  That's all I have to say about that.
[01:15:15.941 --> 01:15:16.863]  Now let's cover some more news.
[01:15:16.883 --> 01:15:21.814]  Let's talk about Leader Opposition Party in Venezuela assassinated.
[01:15:22.827 --> 01:15:29.273]  Venezuelan politician German Mavare, leader of the opposition UNT party, died Friday after being shot in the head.
[01:15:29.293 --> 01:15:34.277]  An assassination that occurred in the western state of Lara, his organization said.
[01:15:34.857 --> 01:15:40.762]  The board of UNT expresses its deepest sorrow for the slaying of colleague German Mavare.
[01:15:40.802 --> 01:15:43.145]  We demand justice and an end to violence.
[01:15:43.925 --> 01:15:47.768]  So a little bit more craziness from around the world as we continue to see.
[01:15:48.749 --> 01:15:50.090]  It is a sad state of affairs.
[01:15:50.811 --> 01:15:51.051]  Isn't it?
[01:15:51.851 --> 01:15:56.073]  We have someone running for president who very might well be or is a criminal.
[01:15:56.873 --> 01:15:58.834]  We have people being assassinated.
[01:15:59.234 --> 01:16:05.276]  But at the end of the day, we are basically fighting the very system that says everything is just okay.
[01:16:05.396 --> 01:16:05.856]  Go to sleep.
[01:16:05.876 --> 01:16:06.476]  We'll be right back.
[01:16:06.596 --> 01:16:07.637]  Alex Jones Show with Joe Biggs.
[01:16:08.388 --> 01:16:18.673]  It was Thomas Jefferson who once said that our country is now taking such steady a course as to show by what road it will pass to destruction to wit, by consolidation of power first and then corruption its necessary consequence.
