[00:00:00.729 --> 00:00:04.871]  You're listening to The Alex Jones Show.
[00:48:02.984 --> 00:48:03.625]  He's the frackin'.
[00:48:04.486 --> 00:48:05.748]  Just talkin' today.
[00:48:05.808 --> 00:48:11.237]  The last few weeks will be the one show, hopefully.
[00:48:14.008 --> 00:48:16.489]  The globalists operate just like they're an alien force.
[00:48:16.529 --> 00:48:27.011]  I'm not saying they're aliens, but they're changing the genetics of the planet, they're re-engineering the plants, the animals, they're playing every group off against each other scientifically while trying to dumb the population down.
[00:48:27.071 --> 00:48:35.652]  They act... I mean, I don't need to go see a movie like 10 Cloverfield with John Goodman that is excellent, by the way, you know, to get spooked out by stuff.
[00:48:35.752 --> 00:48:38.613]  I'm living in the real thing right now.
[00:48:40.179 --> 00:48:48.801]  I'm going to be talking more about this cosmology in the future because I know the elite's actual blueprint and admitted plan, it's all public, but no one's really put it all together for people.
[00:48:48.841 --> 00:48:58.603]  I've tried it in-game and I've talked about it on there, but I want to do an updated short film, maybe 20 minutes, that just, hey, this is it, here they are, here's where they're going, here's why.
[00:48:59.083 --> 00:49:01.344]  You might want to just know this is going on.
[00:49:02.318 --> 00:49:07.703]  By the way, if you want to keep in contact with us, there's more and more censorship, more and more systems trying to block us online.
[00:49:08.083 --> 00:49:18.333]  It is imperative that you create an email or sign up with your regular email, whatever the case may be, at InfoWars.com forward slash newsletter.
[00:49:18.654 --> 00:49:26.301]  There's also a block on the right hand side of InfoWars.com where you just put in your email and then we can send you exclusive videos, articles and more.
[00:49:27.625 --> 00:49:32.448]  I'm getting hooked up on my phone, where I just sit there and send videos directly to you.
[00:49:32.488 --> 00:49:37.070]  We're setting that up in the next few weeks, where it's just directly to whoever's on the newsletter.
[00:49:37.350 --> 00:49:39.291]  Like Facebook mentions, but to you.
[00:49:40.012 --> 00:49:41.353]  To the InfoWars insiders.
[00:49:41.753 --> 00:49:42.613]  So sign up for that.
[00:49:43.033 --> 00:49:46.115]  Super Metal Vitality is back in stock, sold out for several months.
[00:49:46.195 --> 00:49:47.196]  Anthroplex is back.
[00:49:48.216 --> 00:49:54.978]  uh... this is shit but believe me just try it go read the rave reviews see what it does to block the estrogen mimickers and stuff they're putting in the food and water.
[00:49:55.578 --> 00:50:02.140]  You can also sign up for auto shipping at ten percent off at InfoWarsLife.com or InfoWarsStore.com on any of the items.
[00:50:03.180 --> 00:50:06.141]  And that includes items that are sold out because we hold back
[00:50:07.213 --> 00:50:12.797]  What we need for folks that are signed up for AutoShip and a little extra for new signups with all products.
[00:50:12.837 --> 00:50:21.924]  So, never be sold out of Oxy-Powder or Super Metal Vitality or Brain Force or Silver Bullet or any of the products at InfoWarsTore.com again.
[00:50:22.364 --> 00:50:30.630]  What I'm going to do is when I start the next hour, I'm going to go to Chris, Katie, Wyatt, Sam, Roseanne, Jeff, Raymond, and many others.
[00:50:32.372 --> 00:50:33.973]  Because I want to give you plenty of time, all of you.
[00:50:33.993 --> 00:50:36.455]  The whole second hour will be calls, clips, and news.
[00:50:39.568 --> 00:50:42.150]  But right now, let me go to this Roger Stone interview.
[00:50:42.510 --> 00:50:48.155]  Again, I don't normally have a guest on twice a week or so, but Roger Stone is the admitted 40-plus year confidant of Donald Trump.
[00:50:48.995 --> 00:50:59.404]  He's worked inside four administrations, been in nine campaigns, and one of Nixon's best friends, and I'm not saying Nixon was a great guy, Stone's even said that himself,
[00:51:00.930 --> 00:51:02.671]  You know, Reagan, White House, you name it.
[00:51:03.452 --> 00:51:07.474]  But he's really hardcore and everything he's told us the last six months has just come true.
[00:51:07.735 --> 00:51:13.298]  So I had him on a few times six months ago and everything he said happened months later and I went, wow, I better have him on every week instead of every month.
[00:51:13.759 --> 00:51:16.581]  Then it's every few days because it just keeps all coming true.
[00:51:17.401 --> 00:51:25.707]  The Koch Brothers secret meetings, the Silicon Valley meetings, the open saying we're going to take it away from him at the convention and steal the popular vote on the nomination.
[00:51:27.090 --> 00:51:31.373]  We have major papers come out and counter him every time he comes on and then a week later it's admitted.
[00:51:32.654 --> 00:51:35.156]  So I interviewed him in a live Facebook mentions.
[00:51:35.196 --> 00:51:35.957]  I was on the road.
[00:51:36.017 --> 00:51:36.577]  He called me.
[00:51:36.978 --> 00:51:41.721]  He said, I just confirmed insiders inside the meeting with
[00:51:43.513 --> 00:51:48.136]  Hillary and move on and David Brock of the White House, these are not Sanders supporters.
[00:51:48.637 --> 00:51:52.139]  Not that Sanders is good, but he has the big crowds, he doesn't have the organization.
[00:51:52.519 --> 00:52:01.906]  It's Hillary people going after Trump, after free speech, but also then knowing there'll be major blame against Sanders with more mainline Democrats for shutting down free speech.
[00:52:02.206 --> 00:52:03.587]  So it's a way to take out both their enemies.
[00:52:04.088 --> 00:52:08.371]  Now Trump's been told this, but Trump understands they're shouting Bernie, Bernie, Bernie.
[00:52:08.871 --> 00:52:11.214]  Because their leaders are inside the Hillary meeting.
[00:52:11.254 --> 00:52:14.738]  So Trump may be getting set to come out and say Hillary's involved as well.
[00:52:14.758 --> 00:52:17.881]  But right after I had Stone on, I saw last night...
[00:52:19.005 --> 00:52:23.867]  Soros-funded MoveOn.org takes credit for violence in Chicago, a Curt Nemo article.
[00:52:24.188 --> 00:52:31.111]  So, ships passing in the night, as I'm interviewing Stone, literally, MoveOn comes out and says, we ran the thing.
[00:52:31.391 --> 00:52:36.694]  MoveOn and Soros have given almost 90% of their funding to Hillary.
[00:52:37.034 --> 00:52:40.855]  They've given about 10% to Sanders to have some control, in case he beats her.
[00:52:40.896 --> 00:52:44.117]  But, they're all in, basically, 90% for her.
[00:52:44.177 --> 00:52:45.858]  So, that's confirmation.
[00:52:47.506 --> 00:52:56.731]  So this is a big deal, folks, that they would be trying to shut down free speech and the Washington Post would be saying, could Donald Trump be held legally responsible for violence at his rallies for his speech?
[00:52:57.611 --> 00:53:01.974]  So I say, I don't like your corruption or I don't like our border being open.
[00:53:01.994 --> 00:53:05.275]  The Mexican mafia shoots me and then it's my fault they shot me.
[00:53:05.936 --> 00:53:07.456]  I mean, this is tyranny.
[00:53:07.536 --> 00:53:08.177]  This is
[00:53:09.554 --> 00:53:12.235]  Why they want to ban free speech saying, oh, you upset people.
[00:53:12.455 --> 00:53:15.216]  And then they encourage them to attack with violence and then it's okay.
[00:53:15.516 --> 00:53:18.637]  Let's go to this powerful, exclusive, now being aired.
[00:53:19.177 --> 00:53:28.720]  Taped it yesterday, put it on Facebook Mentions there first, but exclusively now airing InfoWars.com on the syndicated radio slash TV transmission, The Inside Baseball.
[00:53:28.940 --> 00:53:31.961]  We'll also put up on screen some of his tweets on this last night as well.
[00:53:32.161 --> 00:53:32.481]  Here it is.
[00:53:33.539 --> 00:53:39.163]  Roger Stone, StoneZone.com, The Consonant Insider, Breitbart Writer.
[00:53:39.943 --> 00:53:40.264]  Here we go.
[00:53:40.304 --> 00:53:41.244]  Let's see if he answers now.
[00:53:42.105 --> 00:53:42.965]  Calling Roger Stone.
[00:53:43.806 --> 00:53:44.787]  Hello?
[00:53:44.827 --> 00:53:45.407]  Yes, Roger.
[00:53:45.427 --> 00:53:47.208]  Sorry, just got off the road.
[00:53:47.228 --> 00:53:48.809]  Sorry I'm late.
[00:53:48.849 --> 00:53:50.991]  Please give us this breaking info.
[00:53:51.171 --> 00:53:54.813]  It's even more amazing than the last data dump you gave us three weeks ago.
[00:53:55.033 --> 00:53:56.054]  We're on Facebook Mentions.
[00:53:56.074 --> 00:53:58.656]  I'm going to hold the phone up so the audio can be picked up, Roger.
[00:54:00.004 --> 00:54:08.507]  I think everybody in the country has now heard about these violent protests in Chicago which are being blamed on supporters of Bernie Sanders.
[00:54:09.147 --> 00:54:10.648]  Alex, this is a false flag.
[00:54:11.308 --> 00:54:15.889]  These demonstrators are flying under a false banner.
[00:54:15.949 --> 00:54:18.830]  They are not Sanders supporters by and large.
[00:54:19.591 --> 00:54:23.392]  This is an operation directed by supporters of Hillary Clinton.
[00:54:24.012 --> 00:54:25.032]  We're good to go.
[00:54:41.918 --> 00:54:52.709]  He inherited roughly a billion dollars from his father, Peter Lewis, and they have been the major Fennian shears of the marijuana legalization efforts across the country.
[00:54:53.210 --> 00:55:01.558]  Jonathan Lewis, interestingly, withdrew his support of the Democratic National Committee over the immigration bill that he thought was unfair to James.
[00:55:02.113 --> 00:55:05.996]  In any event, this is a Hillary Clinton operation.
[00:55:06.056 --> 00:55:12.740]  The idea here, very clearly, is to divide the Sanders economic voters from Trump.
[00:55:12.760 --> 00:55:21.927]  In other words, those voters who've lost their jobs because of NAFTA and all the other globalist international trade deals that have screwed this country.
[00:55:22.527 --> 00:55:30.418]  Uh, they now realize these votes are potentially, when Sanders is out of the race, Trump votes, and therefore this is an effort to make Trump toxic.
[00:55:30.798 --> 00:55:33.722]  To make a Trump vote, uh, to disqualify him.
[00:55:34.083 --> 00:55:35.204]  Racist, bitchin'.
[00:55:35.625 --> 00:55:38.208]  Uh, the whole thing is essentially a hoax.
[00:55:39.504 --> 00:55:41.866]  It's a gambit directed, by the way, by Brock.
[00:55:42.327 --> 00:55:44.729]  Now, David Brock was once a friend of mine.
[00:55:44.749 --> 00:55:47.632]  In fact, he was a comrade in the fight for freedom.
[00:55:47.992 --> 00:55:51.615]  But he went over the dark side to the Clintons for money.
[00:55:51.896 --> 00:55:53.917]  Big, big, big money.
[00:55:54.858 --> 00:55:56.760]  And this is his little dirty trick.
[00:55:56.840 --> 00:56:00.363]  Unfortunately, they have leaks within their operation.
[00:56:00.403 --> 00:56:02.105]  My sources are the very best.
[00:56:02.705 --> 00:56:05.368]  The entire conflagration in Chicago
[00:56:06.292 --> 00:56:07.693]  I was about to say, he's...
[00:56:22.798 --> 00:56:25.661]  Roger, you've been in nine administrations, worked inside four of them.
[00:56:25.681 --> 00:56:28.423]  You are the constant insider in the last decade.
[00:56:28.463 --> 00:56:29.784]  Fifteen years has turned against them.
[00:56:30.725 --> 00:56:33.787]  And everything you've reported for us the last six months has turned out to be solid gold.
[00:56:33.827 --> 00:56:37.189]  Your articles are almost daily on DrudgeReport.com, from Breitbart.
[00:56:37.270 --> 00:56:46.317]  You literally, for new viewers, I just want them to know, lead the breaking news cycle with your inside sources in the Democrat, Republican Party, Trump camp, you name it.
[00:56:47.137 --> 00:57:01.861]  There's a reason Trump's called you tough, brave, loyal, you know, in his tweets that we're going to add to these articles just for new viewers to know who you are and your bonafides, but not bragging, just laying out some of the background here for new viewers, new listeners.
[00:57:02.441 --> 00:57:03.902]  But I know about George Soros.
[00:57:03.922 --> 00:57:08.403]  He funded the Ukraine overthrow, playing Catholic off against Orthodox.
[00:57:08.903 --> 00:57:09.203]  All right.
[00:57:31.109 --> 00:57:31.849]  Go ahead and fade it down there.
[00:57:31.869 --> 00:57:35.250]  We're going to come back with three more minutes where he goes into what I was just saying.
[00:57:35.290 --> 00:57:36.891]  We're going to end it there and then go right to your calls.
[00:57:37.331 --> 00:57:47.375]  As we start the second hour in just a few minutes, tell your neighbors, your friends, your co-workers, your family, tune into this live right now on these stations you're listening to.
[00:57:48.155 --> 00:57:49.255]  Stop on the side of the road.
[00:57:49.315 --> 00:57:50.676]  Tell people tune into the local station.
[00:57:51.116 --> 00:57:53.937]  Send out the links to InfoWars.com forward slash show.
[00:57:54.257 --> 00:57:55.397]  Just raise the alarm.
[00:57:55.457 --> 00:57:56.918]  You are the modern Paul Reveres.
[00:57:58.288 --> 00:58:02.630]  Tell folks how you got introduced to Super Male, and then when Super Female came out, tell us what happened.
[00:58:02.930 --> 00:58:07.532]  After I saw such a huge positive change in my husband, I had to try it for myself.
[00:58:07.672 --> 00:58:08.713]  Talk about the effects.
[00:58:09.013 --> 00:58:10.514]  I feel great when I wake up in the morning.
[00:58:10.534 --> 00:58:12.134]  I have drive to go to the gym.
[00:58:12.455 --> 00:58:13.515]  I feel like I look better.
[00:58:13.575 --> 00:58:14.215]  I feel better.
[00:58:14.275 --> 00:58:15.316]  I feel sexier.
[00:58:15.336 --> 00:58:16.056]  I love it.
[00:58:16.316 --> 00:58:19.218]  Even if you don't believe in supplements, take the challenge.
[00:58:19.278 --> 00:58:21.979]  Get a bottle of Super Male, a bottle of Super Female.
[00:58:22.219 --> 00:58:23.240]  Check it out for yourself.
[00:58:23.280 --> 00:58:24.321]  Consult your physician.
[00:58:24.481 --> 00:58:26.682]  Visit InfoWarsLife.com today.
[00:58:26.842 --> 00:58:27.783]  This is life-changing.
[00:58:28.143 --> 00:58:28.924]  Shower filters.
[00:58:29.064 --> 00:58:30.685]  We're introducing the best yet.
[00:58:30.785 --> 00:58:34.728]  The brand new ProPure ProMax high-performance shower filter.
[00:58:34.868 --> 00:58:39.472]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[00:58:39.672 --> 00:58:46.617]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[00:58:46.757 --> 00:58:49.599]  You can find more details on this amazing new filter and free shipping
[00:58:49.779 --> 00:58:50.199]  We're good.
[00:58:58.985 --> 00:59:01.966]  A clean, toxic-free body is the foundation of true health.
[00:59:02.186 --> 00:59:04.346]  Deep Cleanse by Infowarslife.com.
[00:59:04.546 --> 00:59:11.248]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[00:59:11.548 --> 00:59:16.730]  Using our proprietary multi-step extraction technology, Deep Cleanse is our most affordable all-in-one cleanser.
[00:59:16.870 --> 00:59:25.852]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[00:59:26.292 --> 00:59:34.920]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[00:59:35.180 --> 00:59:42.086]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spike G-Rex herbal processing technique.
[00:59:42.266 --> 00:59:47.631]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best
[00:59:47.751 --> 00:59:48.952]  You're listening to the Alex Jones Show!
[01:00:12.190 --> 01:00:18.217]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:18.817 --> 01:00:21.861]  It's Alex Jones and the GCN Radio Network.
[01:00:26.246 --> 01:00:30.010]  This really is an emergency transmission.
[01:00:31.371 --> 01:00:32.553]  We really are the resistance.
[01:00:33.831 --> 01:00:38.756]  We just want to have low taxes, personal rights, and basic family values.
[01:00:39.296 --> 01:00:42.039]  Doesn't mean we hate anybody, we just know we're under attack.
[01:00:42.599 --> 01:00:43.420]  The better clingers.
[01:00:44.481 --> 01:00:46.803]  And we're not just going to go quietly into the night and roll over.
[01:00:48.104 --> 01:00:52.789]  We see the armies of dumbed-down, domesticated fools, and all their giant...
[01:00:54.534 --> 01:00:56.355]  Corporate funding, and it really is sick.
[01:00:56.776 --> 01:00:58.337]  Your calls are coming up in the next segment.
[01:00:58.978 --> 01:01:02.661]  Chris and Katie and Wyatt and Sam and Roseanne and Jeff and Raymond and others.
[01:01:03.281 --> 01:01:06.864]  Toll-free number to join us is 877-789-ALEX.
[01:01:07.064 --> 01:01:08.465]  First-time callers today, 877-789-2539.
[01:01:08.585 --> 01:01:12.508]  Be ready, because I'm going right to you and moving to the next person.
[01:01:12.869 --> 01:01:14.810]  Let's finish up the Roger Stone interview.
[01:01:15.611 --> 01:01:22.256]  The full interview is on our Facebook mentions and on InfoWars.com and PrisonPlanet.com.
[01:01:22.316 --> 01:01:22.877]  It's titled,
[01:01:24.952 --> 01:01:37.835]  Breaking, Hillary is funding, let's click and give you the actual headline, breaking anti-Trump protest funded and directed by Hillary.
[01:01:38.395 --> 01:01:44.117]  You can hear the whole 18 minute interview right there, but here's three more minutes of the most choice tidbits.
[01:01:46.045 --> 01:01:49.367]  I saw all these Bernie shirts and Bernie people saying we attacked.
[01:01:49.847 --> 01:01:52.348]  You know, people shooting guns in the air saying we support Bernie.
[01:01:52.748 --> 01:02:04.474]  That is so clearly a way to attack him, make him look like a radical revolutionary, and to make Hillary look good, and then to also make Trump look like the racist when the media plays this up.
[01:02:05.014 --> 01:02:05.635]  This is amazing.
[01:02:05.995 --> 01:02:07.235]  But this isn't your opinion.
[01:02:07.555 --> 01:02:09.476]  Again, to be clear, you have sources inside
[01:02:10.777 --> 01:02:16.000]  Saying this is a Soros slash Brock media matters, which they admit is run by the White House.
[01:02:16.020 --> 01:02:16.820]  They have weekly meetings.
[01:02:17.060 --> 01:02:19.902]  His former transition chief, Obama's former transition chief.
[01:02:20.382 --> 01:02:21.883]  You're saying this is a false flag.
[01:02:22.043 --> 01:02:30.127]  I agree, you have the inside knowledge, but we've seen the buildup towards race war this summer, this fall, to try to cloud the entire election.
[01:02:30.347 --> 01:02:31.307]  Is that what you're getting at?
[01:02:31.387 --> 01:02:34.569]  Is this the opening salvo in these attempts?
[01:02:36.698 --> 01:02:42.581]  Everybody understands that Trump would lose the votes of certain establishment Republicans if he's the nominee.
[01:02:42.721 --> 01:02:46.623]  On the other hand, it doesn't matter because of his crossover outreach.
[01:02:46.703 --> 01:03:03.471]  Right now in Ohio, Democrats and Independents in the Mahoning Valley, people who have lost their jobs because of these great globalist trade deals, are lining up to vote for Donald Trump in the Republican primary, which is legal in Ohio with some paperwork.
[01:03:04.151 --> 01:03:06.995]  This is, and we saw this same crossover in Michigan.
[01:03:07.335 --> 01:03:13.242]  So it has occurred to the Clinton people that Bernie's economic voters, not his hard left voters, you're never going to get them.
[01:03:13.502 --> 01:03:14.664]  They'll end up going for Hillary.
[01:03:15.024 --> 01:03:21.452]  But Bernie's economic voters, blue collar folks who have just figured out they've been left out of the New World Order economy.
[01:03:21.912 --> 01:03:22.533]  We're good.
[01:03:38.232 --> 01:03:45.636]  And it also disqualifies Trump as a future vote by trying to bring him as a racist or a bigot.
[01:03:46.077 --> 01:03:49.839]  The whole thing is, it's a Kabuki dance.
[01:03:49.879 --> 01:03:51.040]  It's all orchestrated.
[01:03:51.920 --> 01:03:59.905]  And I think it's vitally important that Trump understands it's not Bernie or the Sanders campaign that's disrupting his rallies.
[01:04:00.305 --> 01:04:01.986]  This is a Hillary Clinton operation.
[01:04:02.106 --> 01:04:04.387]  I don't just have sources, Alex.
[01:04:04.968 --> 01:04:05.808]  I have impeccable sources.
[01:04:08.490 --> 01:04:13.653]  All right, so he doesn't just have sources, he has impeccable sources, and that's been proven over and over again.
[01:04:18.035 --> 01:04:24.158]  When I come back, I'm going to take your calls, and we're going to talk about Donald Trump, political correctness, you name it.
[01:04:24.178 --> 01:04:28.620]  Talk about bills they've got introduced to ban semi-autos in the Congress.
[01:04:29.380 --> 01:04:31.121]  It is all coming up today.
[01:04:31.141 --> 01:04:32.702]  We'll get into antibiotic resistance.
[01:04:32.722 --> 01:04:33.582]  It's not theoretical.
[01:04:33.963 --> 01:04:34.363]  It's here.
[01:04:35.695 --> 01:04:38.378]  ISIS crimes against Christians detailed in new report.
[01:04:39.760 --> 01:04:42.183]  Obama came to Austin last Friday.
[01:04:42.283 --> 01:04:44.987]  It was truly disgusting and pathetic.
[01:04:46.704 --> 01:04:50.208]  To feed on all the South by Southwest idiots here to have their dreams stolen.
[01:04:50.869 --> 01:04:59.658]  A giant corporate force feeding event of mindless propaganda where you pay thousands of dollars to hear a Google executive or an Apple executive give you a speech.
[01:05:00.859 --> 01:05:03.642]  All these poor folks with all their college degrees are so desperate.
[01:05:04.083 --> 01:05:08.528]  They just fork over more money like somebody at a casino who's already got their house in hock.
[01:05:09.451 --> 01:05:13.076]  Thanks to the Federal Reserve System, America's economy is in a terminal decline.
[01:05:13.316 --> 01:05:18.383]  And according to economic expert Michael Snyder, here's 8 facts that reveal just how bad the economy really is.
[01:05:18.623 --> 01:05:18.864]  Number 1.
[01:05:19.024 --> 01:05:22.168]  The majority of all American workers bring home less than $30,000 a year in wages.
[01:05:22.188 --> 01:05:22.308]  Number 2.
[01:05:24.431 --> 01:05:29.496]  The poorest 40% of all Americans now spend most of their incomes just on food and housing.
[01:05:29.716 --> 01:05:34.901]  At least 50% of Americans who rent their homes spend more than a third of their incomes on the rent.
[01:05:35.181 --> 01:05:37.763]  Incomes keep declining for a large majority of the U.S.
[01:05:37.783 --> 01:05:38.344]  population.
[01:05:39.505 --> 01:05:41.827]  The price of ground beef has more than doubled since 2009.
[01:05:41.867 --> 01:05:45.350]  The rate of homeownership in the U.S.
[01:05:45.390 --> 01:05:47.491]  has been declining for at least seven years in a row.
[01:05:47.732 --> 01:05:50.854]  It's now the lowest that it's been in 20 years.
[01:05:51.114 --> 01:05:57.960]  Almost half of all Americans are not saving their money, and it's been estimated that 62% of Americans are living paycheck to paycheck.
[01:05:58.540 --> 01:06:02.203]  One-third of all Americans with student loans are currently behind on their student loan debt.
[01:06:02.283 --> 01:06:07.628]  Check out InfoWars.com for more economic news and also our new YouTube channel, Resistance News.
[01:06:07.748 --> 01:06:09.009]  This is Kit Daniels reporting.
[01:06:21.218 --> 01:06:24.199]  Crashing Through the Lies and Disinformation.
[01:06:24.779 --> 01:06:29.020]  It's Alex Jones on the GCN Radio Network.
[01:06:31.241 --> 01:06:31.921]  I came to fight.
[01:06:32.201 --> 01:06:33.321]  Been on air 21 years.
[01:06:33.962 --> 01:06:34.502]  Next month.
[01:06:37.703 --> 01:06:39.843]  We do crash through the lies and disinformation.
[01:06:39.883 --> 01:06:42.844]  We do wage war on corruption.
[01:06:43.884 --> 01:06:45.685]  You notice we've made good on our threats.
[01:06:46.670 --> 01:06:52.773]  To fight the tyrants with all of our combined strength and will.
[01:06:54.214 --> 01:06:55.474]  And we've just begun to fight.
[01:06:57.175 --> 01:07:02.277]  So know that no matter what happens to me in this battle or other patriots, we win.
[01:07:03.638 --> 01:07:16.044]  Because our hearts, our souls, our guts, our wills, our very intellect, our very essence, our very spirit is committed.
[01:07:20.834 --> 01:07:21.855]  And we'll never surrender.
[01:07:23.095 --> 01:07:25.497]  Whatever the cost may be, we will defend humanity.
[01:07:26.337 --> 01:07:27.338]  We shall go on to the end.
[01:07:31.901 --> 01:07:35.263]  We will fight with growing strength and confidence.
[01:07:36.944 --> 01:07:38.004]  Quote Winston Churchill.
[01:07:44.068 --> 01:07:44.929]  Look at this headline.
[01:07:45.349 --> 01:07:48.671]  Could Donald Trump be held legally responsible for violence at his rallies?
[01:07:50.626 --> 01:08:04.333]  The globalists, the big mega bankers, Soros, who's overthrown governments, screwed over countless countries, funded the radical Muslim Arab Spring, a Nazi collaborator when he was 14 years old, and he's here trying to savage our free speech today.
[01:08:05.654 --> 01:08:15.619]  And he's got all these politically correct weirdos bullied in high school and college into cults trying to bully our speech and tell us to sit down and shut up.
[01:08:17.671 --> 01:08:18.832]  They can't produce anything.
[01:08:18.872 --> 01:08:22.535]  Their only hope is to make us, the producers, their milk cows.
[01:08:24.397 --> 01:08:25.418]  Not gonna happen.
[01:08:27.660 --> 01:08:36.768]  The producers, those that have the Promethean fire of creativity, are slow to anger and slow to action.
[01:08:37.589 --> 01:08:43.414]  But once their will is kindled, once the giant rises,
[01:08:45.794 --> 01:08:47.755]  Nothing on earth will stop it.
[01:08:52.457 --> 01:09:03.943]  Because we don't serve the God of this world, the God of poverty, the God of disease, the God of lies, the God of bullies.
[01:09:05.724 --> 01:09:08.626]  We serve the God that created it all.
[01:09:10.227 --> 01:09:11.327]  And you know that, don't you?
[01:09:12.027 --> 01:09:12.868]  It's why you hate us.
[01:09:17.267 --> 01:09:19.208]  You knew from the beginning you were a failure.
[01:09:19.228 --> 01:09:22.389]  It's why you tried to overturn the chessboard.
[01:09:25.370 --> 01:09:26.511]  It's why you hate life.
[01:09:27.571 --> 01:09:29.432]  It's why you poison the public in general.
[01:09:30.773 --> 01:09:39.576]  It's your pathetic temper tantrum as you roll off the edge of the cliff into the abyss you dug for yourselves forever.
[01:09:41.737 --> 01:09:44.438]  Let's go ahead and go to the phone calls broadcasting worldwide.
[01:09:44.458 --> 01:09:44.979]  I want to go to
[01:09:46.209 --> 01:09:47.549]  Roseanne first.
[01:09:48.150 --> 01:09:50.830]  Roseanne's calling from North Carolina.
[01:09:50.870 --> 01:09:53.091]  Roseanne, thank you for calling and holding today.
[01:09:53.111 --> 01:09:54.071]  It's good to have you on with us.
[01:09:54.711 --> 01:09:55.991]  Hey Alex, how the heck are you?
[01:09:56.552 --> 01:09:57.732]  I am doing good talking to you.
[01:09:58.012 --> 01:09:59.532]  So what's your view on all this craziness?
[01:09:59.552 --> 01:10:01.113]  What are you calling about this evening?
[01:10:02.953 --> 01:10:07.054]  I happen to be American and I also happen to be Hispanic and I'm for Trump.
[01:10:07.654 --> 01:10:14.916]  I have been for Trump ever since he started talking about that wall because I want the sovereignty of my country.
[01:10:15.504 --> 01:10:16.348]  I believe in that.
[01:10:16.448 --> 01:10:17.211]  I'm an American.
[01:10:17.291 --> 01:10:18.194]  That's what I believe in.
[01:10:18.214 --> 01:10:21.868]  And so I've been to three rallies so far of Trump.
[01:10:22.985 --> 01:10:24.326]  And they were really fun.
[01:10:25.107 --> 01:10:27.608]  I couldn't believe how much fun I had going to a rally.
[01:10:27.648 --> 01:10:30.510]  You mean all the supposed Ku Klux Klan members shouldn't attack you?
[01:10:30.550 --> 01:10:41.618]  And see, that's what they're really afraid of, because they know demographically, depending on the Latin American country, or people that have been here, people that want to come here legally, that are free market, 60, 70, 80 percent, depending on the Gallup poll, want to control our borders.
[01:10:41.738 --> 01:10:42.058]  Duh!
[01:10:42.298 --> 01:10:45.781]  You lock your door at night, it just means there's some basic security on the borders.
[01:10:46.241 --> 01:10:48.263]  You know, not inside the country, that's a police state.
[01:10:48.784 --> 01:10:59.354]  They spin it like that, show that Hispanics and others don't feel comfortable to go to a tea party or a Trump event, so it's 90% white to continue the illusion.
[01:10:59.835 --> 01:11:01.316]  That's what they want, so thank God
[01:11:02.705 --> 01:11:03.886]  You're trying to break that paradigm.
[01:11:03.906 --> 01:11:11.889]  We have articles on Infowars.com right now, Roseanne, that show all the people hugging, black, white, Hispanic.
[01:11:12.190 --> 01:11:23.175]  In fact, it's kind of almost pathetic on the other side, where if you're black or Hispanic, everyone's hugging you and squeezing, and I'm seeing those videos and photos, and it's almost a euphoric event because these people just want their jobs back.
[01:11:23.395 --> 01:11:24.535]  They just want their guns back.
[01:11:24.735 --> 01:11:25.776]  They want their families back.
[01:11:26.036 --> 01:11:29.218]  The people are at the Trump rallies because they hate brown-skinned people.
[01:11:29.418 --> 01:11:31.639]  There's probably, you know, 5% there that are like that.
[01:11:32.279 --> 01:11:32.840]  Experience at the rally?
[01:11:48.820 --> 01:11:50.121]  I've made friends.
[01:11:50.802 --> 01:11:54.204]  We've taken phone numbers, we've texted each other, we get together.
[01:11:54.224 --> 01:11:56.165]  I mean, I've made a ton of friends.
[01:11:56.285 --> 01:12:05.791]  In the last rally that was here in Fayetteville, I made friends with a little five-year-old girl that I kind of hung out for three hours before Trump came on.
[01:12:05.811 --> 01:12:07.232]  And what color is that little girl?
[01:12:08.078 --> 01:12:09.519]  Uh, she was a little white girl.
[01:12:09.619 --> 01:12:12.160]  Oh my gosh, she'll grow up liking Hispanic people.
[01:12:12.220 --> 01:12:13.101]  How horrible is this?
[01:12:13.421 --> 01:12:15.442]  She'll grow up having kinship with you as a human.
[01:12:15.462 --> 01:12:15.942]  How horrible.
[01:12:16.422 --> 01:12:20.824]  Can you not see how the left is social engineering and are the ones creating the division?
[01:12:20.844 --> 01:12:22.125]  I mean, they really are out of control.
[01:12:22.145 --> 01:12:23.946]  Sweetheart, I know the game.
[01:12:23.986 --> 01:12:25.267]  Trust me, I know the game.
[01:12:25.867 --> 01:12:27.928]  And all I care about is Americans.
[01:12:28.430 --> 01:12:29.171]  That's all I care about.
[01:12:29.211 --> 01:12:30.331]  If you love our country, guess what?
