[00:00:14.094 --> 00:00:16.677]  You're listening to the Alex Jones Show.
[02:04:25.238 --> 02:04:29.040]  And just as Putin helped kick the oligarchs out of Russia,
[02:04:29.600 --> 02:04:37.887]  We're seeing the exact same thing begin to unfold here with Donald J. Trump leading a movement to kick the same oligarchs out of the United States.
[02:04:38.387 --> 02:04:45.453]  That's why they've tripled down, even in the Washington Post today, and are now claiming that Putin may be poisoning Hillary.
[02:04:46.013 --> 02:04:46.654]  Now wait a minute.
[02:04:47.234 --> 02:04:50.237]  I thought that it was a conspiracy theory that she was even sick.
[02:04:50.818 --> 02:04:53.540]  But now the Russians are behind her illness.
[02:04:54.321 --> 02:04:57.344]  Ladies and gentlemen, we have foreigners already running our country.
[02:04:57.564 --> 02:04:58.605]  We already have globalists.
[02:04:59.005 --> 02:05:06.913]  And so they're trying to manipulate our nationalism against the Russians, hoping that we don't see the real threat internally that has hijacked our nation.
[02:05:07.393 --> 02:05:09.876]  I'm Alex Jones reporting for InfoWars.com.
[02:05:10.529 --> 02:05:15.492]  There's an unprecedented crackdown underway against Christians worshipping in secret in Iran.
[02:05:15.652 --> 02:05:20.776]  Iranian police enter family parties and weddings in an effort to find those who've turned their backs on Islam.
[02:05:21.056 --> 02:05:32.484]  Iranian Christian news source Mohabat News reports that a house raid on September 30th resulted in the arrest of five men who were taken to an unknown location and charged with evangelism, a crime that could mean death in Iran.
[02:05:32.624 --> 02:05:38.588]  In a 2016 report, the United States Commission on International Religious Freedom said that Christians and other minorities in Iran
[02:05:40.469 --> 02:05:41.029]  We're good to go.
[02:06:10.519 --> 02:06:14.403]  Introducing Vitamin Mineral Fusion from Infowarslife.com.
[02:06:14.684 --> 02:06:21.991]  We have worked for years with our chemists and scientists to create the most powerful and affordable grape-tasting multivitamin formula available.
[02:06:22.171 --> 02:06:33.183]  The all-new Vitamin Mineral Fusion drink mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[02:06:33.603 --> 02:06:41.151]  In the history of InfoWars life, we've brought out a lot of amazing products like Survival Shield X2, Super Metal Vitality, and so many others.
[02:06:41.431 --> 02:06:50.761]  But I am most proud of the product we're now launching today, with its unique delivery system and proprietary manufacturing process designed for maximized effects.
[02:06:51.081 --> 02:06:55.285]  This formula is the platinum standard of multivitamin mineral products.
[02:06:55.505 --> 02:07:02.231]  The ingredients in Vitamin Mineral Fusion are either plant-derived or of the highest quality lab standard.
[02:07:02.571 --> 02:07:03.712]  That means it's clean.
[02:07:04.052 --> 02:07:05.133]  That means it's pure.
[02:07:05.213 --> 02:07:07.996]  That's infowarslife.com and Vitamin Mineral Fusion.
[02:07:08.116 --> 02:07:09.797]  Take action now before we sell out.
[02:07:10.658 --> 02:07:17.742]  I am very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[02:07:18.122 --> 02:07:31.330]  We wanted to come out with the largest spectrum of high quality known probiotics that have been proven to improve overall digestion and health and detoxification in the body.
[02:07:32.270 --> 02:07:43.525]  Biome Defense is an exclusive blend of 50 billion live and active cultures from over 23 different probiotic strains that are known to support digestion and intestinal function.
[02:07:44.186 --> 02:07:50.133]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[02:07:50.894 --> 02:07:59.283]  Secure your biome defense in ultra strength or regular strength at InfoWarsLife.com today and get started supporting your digestive system naturally.
[02:07:59.904 --> 02:08:08.093]  We've been testing this formula for years, but this is the limited first run to the public, so please take advantage of it today, support your own health, and support the InfoWar.
[02:08:20.410 --> 02:08:25.479]  From the front lines of the Information War, it's Alex Jones.
[02:08:30.099 --> 02:08:36.822]  Welcome back to the Alex Jones Show, I'm David Knight, and you were just hearing in the last hour Stefan Molyneux talking to Paul Joseph Watson.
[02:08:37.602 --> 02:08:40.564]  And of course, Stefan Molyneux is not an American, he's a Canadian.
[02:08:41.024 --> 02:08:44.725]  Everyone is concerned, and rightfully so, about the U.S.
[02:08:44.805 --> 02:08:45.266]  election.
[02:08:45.886 --> 02:08:50.188]  Especially when we look at this CNN story, saying that Russia and the U.S.
[02:08:50.608 --> 02:08:54.810]  are moving past the Cold War to an unpredictable confrontation.
[02:08:55.714 --> 02:09:06.468]  Now, as you heard with the special report from Margaret Howell, talking about how Russia is ordering the children of government workers abroad to be sent back home.
[02:09:06.528 --> 02:09:10.113]  They've had massive civil defense drills in Russia.
[02:09:10.854 --> 02:09:13.216]  They know what it's like to be attacked.
[02:09:13.316 --> 02:09:18.702]  They went through the massive attacks of the Nazis during World War II, so that's within their living memory.
[02:09:19.162 --> 02:09:21.605]  Americans don't take this very seriously, but the Russians do.
[02:09:22.105 --> 02:09:25.669]  And when you look at CNN coming out and saying that Russia and the U.S.
[02:09:25.709 --> 02:09:31.815]  are moving past Cold War, we didn't have a Cold War until we had Obama and Hillary.
[02:09:32.708 --> 02:09:34.972]  Hillary and Obama revived the Cold War.
[02:09:35.492 --> 02:09:38.397]  They began acting aggressively against Russia.
[02:09:38.797 --> 02:09:46.790]  Victoria Nuland talked about how they'd spent billions of dollars, also working with George Soros, to create the situation in Ukraine and the Crimea.
[02:09:47.785 --> 02:09:49.887]  Then we have the situation in Syria.
[02:09:50.327 --> 02:09:54.570]  And now they're saying this is an unpredictable confrontation that is building up here.
[02:09:54.871 --> 02:09:58.173]  This is going beyond the surrogates that we have there.
[02:09:58.393 --> 02:09:59.935]  And of course, who are our surrogates?
[02:10:00.435 --> 02:10:04.978]  Our surrogates are al-Nusra, al-Qaeda, and ISIS.
[02:10:05.439 --> 02:10:06.640]  Those are our surrogates.
[02:10:07.000 --> 02:10:08.080]  And we've seen this time and again.
[02:10:08.120 --> 02:10:11.641]  Now, out of Washington, CNN reports it's not a new Cold War.
[02:10:11.661 --> 02:10:13.802]  It's not even a deep chill.
[02:10:14.222 --> 02:10:16.123]  It's an outright conflict, they said.
[02:10:16.223 --> 02:10:24.065]  U.S.-Russia relations have deteriorated sharply under the people that they love so much, Hillary Clinton and Barack Obama.
[02:10:25.323 --> 02:10:27.244]  They have destroyed Libya.
[02:10:27.384 --> 02:10:28.685]  They're destroying Syria.
[02:10:28.705 --> 02:10:30.146]  They've set the Middle East on fire.
[02:10:30.426 --> 02:10:34.548]  They've given us a new Cold War, and they're going beyond the Cold War.
[02:10:34.848 --> 02:10:36.029]  This is a hot war.
[02:10:36.589 --> 02:10:38.090]  It is being fought with surrogates.
[02:10:38.150 --> 02:10:40.731]  It's also, as we're going to see here, being fought with U.S.
[02:10:40.771 --> 02:10:42.852]  troops and Russian troops now getting involved.
[02:10:43.353 --> 02:10:47.735]  And the surrogates are there as a beard, but that beard is being removed, folks.
[02:10:48.235 --> 02:10:49.156]  They say this is
[02:10:49.977 --> 02:10:55.230]  Uh, deteriorating sharply amid a barrage of accusations, disagreements, raising the stakes on issues.
[02:10:56.235 --> 02:11:03.319]  Ranging from the country's competing military operations in Syria, disputes over Eastern European independence, and escalating cyber breaches.
[02:11:04.059 --> 02:11:07.441]  All three of those things are inventions of the U.S.
[02:11:07.481 --> 02:11:07.921]  government.
[02:11:08.522 --> 02:11:08.782]  Okay?
[02:11:08.802 --> 02:11:11.503]  The military operations in Syria, invention of the U.S.
[02:11:11.523 --> 02:11:11.884]  government.
[02:11:12.344 --> 02:11:17.987]  The situation that they created in Eastern Europe with Ukraine and Crimea, an invention of the U.S.
[02:11:18.027 --> 02:11:21.549]  State Department and the Obama Administration, Hillary's State Department.
[02:11:21.889 --> 02:11:33.803]  And then this whole thing about cyber breaches, that they're now increasingly linking to political and economic sanctions and military strikes in retaliation for imagined cyber breaches.
[02:11:34.483 --> 02:11:36.446]  This is the perfect false flag.
[02:11:37.026 --> 02:11:44.711]  A situation where they can assert that something has happened that we can't even verify, perhaps a serious cyber breach has occurred, they can tell us.
[02:11:45.291 --> 02:11:51.034]  And then they can tell us they have determined that it's the Russians, and so therefore a strike is justified.
[02:11:51.074 --> 02:11:58.419]  And Obama even doubled down yesterday, linking this to the false claims that it's Russia that is interfering in our election.
[02:11:59.119 --> 02:12:08.292]  Now, the director of the Kenan Institute at the Wilson Center on the U.S.-Russia confrontations is quoted by CNN as saying, this is a conflict, there should be no doubt.
[02:12:08.733 --> 02:12:12.458]  They go on to say that Moscow has steadfastly denied that it is meddling in the U.S.
[02:12:12.919 --> 02:12:13.740]  presidential election.
[02:12:14.581 --> 02:12:21.247]  In an interview this week with CNN's Christiane Amapour, Russian Foreign Minister Sergei Lavrov said it was a baseless accusation.
[02:12:21.267 --> 02:12:27.633]  He said it's flattering, of course, to get this kind of attention for a regional power, as President Obama called us some time ago.
[02:12:28.213 --> 02:12:31.116]  We have not seen a single fact, a single proof.
[02:12:31.236 --> 02:12:36.520]  As a matter of fact, what we see now, as we see the Office of the Director of National Security
[02:12:37.501 --> 02:12:43.045]  And Department of Homeland Security coming out, they say, well, we know it's the Russians because it's their motivation.
[02:12:43.065 --> 02:12:43.786]  They have an M.O.
[02:12:43.826 --> 02:12:45.107]  to do this, we believe.
[02:12:45.147 --> 02:12:50.551]  Well, why would the Russians dislike America so much?
[02:12:50.651 --> 02:12:52.072]  Well, it's because of what I just said.
[02:12:52.473 --> 02:12:53.673]  We have manufactured
[02:12:54.534 --> 02:12:55.014]  Chaos.
[02:12:55.254 --> 02:12:57.015]  We have manufactured conflict.
[02:12:57.415 --> 02:12:58.896]  Again, Eastern Europe, Syria.
[02:12:59.036 --> 02:13:03.078]  And now, they come back and manufacture conflict with this cyber issues.
[02:13:03.098 --> 02:13:04.399]  You know, it's interesting.
[02:13:04.439 --> 02:13:08.701]  I had just today a guy that follows me on Twitter.
[02:13:08.721 --> 02:13:09.461]  I follow him.
[02:13:10.742 --> 02:13:12.563]  Come back and he's a white hat hacker.
[02:13:13.612 --> 02:13:18.295]  In other words, he's a consultant to people on how to prevent hacking.
[02:13:18.335 --> 02:13:28.220]  So they essentially try to find vulnerabilities in systems, and then once they find it, they advise the people who have hired them how to protect against those vulnerabilities.
[02:13:28.240 --> 02:13:36.565]  That's called white hat hacking, as opposed to black hat hacking, where people do it surreptitiously for their own personal benefit to do harm to other people.
[02:13:37.205 --> 02:13:50.018]  Well, he had a hack back in, he had a hack, he had a tweet back in April, and he said, in this tweet back in April, he said, hack a pack, chatter on back channels for a month now, there will be a huge dump soon.
[02:13:50.699 --> 02:13:54.943]  And he retweeted that today and said, it's not the Russians.
[02:13:55.283 --> 02:13:59.668]  Notice that I put this out months before even the DNC hacks came out.
[02:14:00.208 --> 02:14:05.477]  We've had William Binney, former technical head of the NSA, saying he doesn't believe it's the Russians.
[02:14:05.618 --> 02:14:13.291]  He believes that it's people in the NSA who are concerned about what Hillary Clinton has done to endanger the lives of people with her security breaches.
[02:14:14.580 --> 02:14:18.063]  And so there's a lot of people that don't believe that it's the Russians.
[02:14:18.163 --> 02:14:19.144]  I don't believe it's the Russians.
[02:14:19.164 --> 02:14:23.207]  We don't have any proof, and yet they are escalating this to the point of conflict.
[02:14:24.048 --> 02:14:25.589]  This is a very serious situation.
[02:14:25.629 --> 02:14:27.050]  We should take this very seriously.
[02:14:27.070 --> 02:14:40.282]  We should understand that if we have Hillary Clinton continue this policy of chaos, destruction, and perpetual war for the benefit of her bankers, and these are the people who always benefit from war, folks,
[02:14:41.266 --> 02:14:43.369]  A rich man's war, poor man's fight.
[02:14:43.389 --> 02:14:44.831]  That's what they said during the Civil War.
[02:14:45.231 --> 02:14:46.113]  It's always true.
[02:14:46.133 --> 02:14:48.476]  That's how the Rothschilds make their money.
[02:14:48.496 --> 02:14:53.162]  And that's how the rest of us die and get poor and see our countries destroyed.
[02:14:53.911 --> 02:14:55.432]  Now, they're trying to do this in multiple ways.
[02:14:55.512 --> 02:14:58.053]  It's not just the confrontation with Russia.
[02:14:58.613 --> 02:15:12.298]  But then, of course, Hillary Clinton, knowing three years ago, when she talked to a Jewish group, we see now from the email, she said, hey, the situation that's going on in Syria right now, we've got all these refugees that are being created, it's a real issue for Jordan because
[02:15:13.078 --> 02:15:18.580]  They want to help the refugees, they want to let some of these refugees into their country, and of course it's contiguous to Syria.
[02:15:18.600 --> 02:15:24.742]  It isn't like we're flying them in, like Obama and Hillary Clinton are trying to do now to America, to Europe.
[02:15:25.202 --> 02:15:32.085]  But they were flooding over the borders, and she said, how can you tell who are the legitimate refugees and who are jihadis?
[02:15:32.105 --> 02:15:32.925]  You can't vet them.
[02:15:33.145 --> 02:15:35.546]  Hillary Clinton said that, you can't vet them, three years ago.
[02:15:36.306 --> 02:15:49.393]  But when Donald Trump says it, when Donald Trump says, hey, we've got to stop this flow of refugees and migrants until we can figure out who these people are, he's a racist, he's a xenophobe, he's an Islamophobe.
[02:15:50.919 --> 02:15:52.800]  Okay, he wants to stop all Muslim immigration.
[02:15:53.101 --> 02:15:54.241]  No, she said the same thing.
[02:15:54.722 --> 02:16:00.746]  And any rational person understands that there's absolutely no way that you can vet these people, that you know who they are.
[02:16:00.786 --> 02:16:06.750]  Now, today we've also seen Russia coming out and making a statement about what's going on in Mosul.
[02:16:07.050 --> 02:16:07.691]  Of course, Mosul
[02:16:08.738 --> 02:16:13.663]  If, uh, for Gary Johnson and other people who like him, Mosul is in Iraq, okay?
[02:16:13.723 --> 02:16:15.444]  Aleppo is in Syria.
[02:16:15.684 --> 02:16:28.356]  Now, in Mosul, it is a stronghold of ISIS, and we have had a build-up going on with the Iraqi forces, and of course with American forces as well.
[02:16:29.016 --> 02:16:35.038]  They have now, on at least two occasions, added another 500 troops to the area, and a build-up for Mosul.
[02:16:35.058 --> 02:16:38.299]  And this has been going on for a very long time, telegraphing what they're going to do.
[02:16:38.359 --> 02:16:43.361]  If they were serious about taking out ISIS in Mosul, they would do it, wouldn't they?
[02:16:44.401 --> 02:16:47.802]  They would do it surreptitiously and as quickly as possible.
[02:16:48.182 --> 02:16:50.823]  But instead, they telegraphed their intentions for a very long time.
[02:16:51.621 --> 02:16:59.646]  And then they come out and they say, well, even though we've got this massive troop build-up, we're not really going to use, we don't really have American boots on the ground.
[02:16:59.666 --> 02:17:00.807]  Remember Hillary Clinton said that?
[02:17:01.407 --> 02:17:06.710]  She said we're not going to have any more American boots on the ground in Iraq, now or ever.
[02:17:07.451 --> 02:17:12.674]  And yet it's going on and there's a build-up that is happening right now for a massive battle, they say.
[02:17:13.554 --> 02:17:18.938]  Yet Moscow is saying this is simply a phony show, which it certainly looks like.
[02:17:19.782 --> 02:17:20.043]  The U.S.
[02:17:20.103 --> 02:17:25.391]  is plotting to allow 9,000 ISIS fighters to escape the terror capital of Mosul, claims Moscow.
[02:17:25.912 --> 02:17:26.833]  They claim that the U.S.
[02:17:26.873 --> 02:17:31.441]  will let ISIS retreat from Mosul in safety in a secret deal with Saudi Arabia.
[02:17:32.239 --> 02:17:35.522]  Now, what have we seen from some of these leaked emails in the last couple of days?
[02:17:35.563 --> 02:17:42.970]  We have seen confirmation that Saudi Arabia and Qatar are giving aid to ISIS.
[02:17:43.010 --> 02:17:44.011]  They're arming ISIS.
[02:17:44.091 --> 02:17:45.413]  And of course, there are surrogates.
[02:17:45.453 --> 02:17:50.438]  The arms flow from us to Saudis, and then the Saudis give it to ISIS.
[02:17:50.878 --> 02:17:52.980]  Saudis are our partners throughout the Middle East.
[02:17:53.666 --> 02:18:08.286]  The most brutal regime, and again, in that same meeting three years ago, Hillary Clinton was talking about how we couldn't vet the people coming out of Syria, we couldn't distinguish the refugees from the legitimate, the legitimate refugees from the jihadis.
[02:18:09.212 --> 02:18:17.859]  At the same time, she said, it's interesting that the most extreme ideology in the Middle East is coming out of Saudi Arabia and has so for the last 30 years.
[02:18:17.919 --> 02:18:19.980]  And she was saying that to a group of Jewish people.
[02:18:20.020 --> 02:18:26.846]  And yet, that is the government that we work the most closely with and have.
[02:18:27.526 --> 02:18:29.307]  Since we created the petrodollar.
[02:18:29.367 --> 02:18:35.512]  You have to understand, they essentially back our fiat currency that is generated by the Federal Reserve.
[02:18:35.572 --> 02:18:42.697]  Once Nixon and Kissinger took us off the gold standard, we backed it with oil, with Saudi Arabia, with OPEC.
[02:18:43.370 --> 02:18:52.432]  Okay, they decided, they agreed that they would denominate oil sales in dollars, that they would take massive T-bills in exchange, that they would support our fiat currency.
[02:18:53.032 --> 02:18:59.614]  And so we have been linked at the hip with them ever since, not only economically, but also militarily throughout the region.
[02:19:00.214 --> 02:19:04.915]  So, when Saudi Arabia is arming ISIS, and we know this from the Hillary Clinton emails,
[02:19:06.216 --> 02:19:15.487]  It's not a stretch to say that they are doing a secret deal to let ISIS out to go into Syria, to go into Iran.
[02:19:15.928 --> 02:19:23.397]  Because understand that Saudis hate these other Arab states as much as they do Israel.
[02:19:24.922 --> 02:19:25.683]  They're different.
[02:19:26.223 --> 02:19:28.906]  They have Sunnis, Shias, and Wahhabis.
[02:19:28.986 --> 02:19:30.627]  Different sects of Islam.
[02:19:31.228 --> 02:19:32.148]  And they hate each other.
[02:19:32.348 --> 02:19:32.969]  Virulently.
[02:19:33.569 --> 02:19:35.451]  And they try to take each other's governments down.
[02:19:35.471 --> 02:19:37.132]  You have theocracies throughout the region.
[02:19:38.007 --> 02:19:45.212]  Anyway, they say thousands of ISIS fighters are to be given safe passage out of Iraq to fight in Syria, claim Russian military leaders.
[02:19:45.692 --> 02:19:46.713]  Nearly a thousand U.S.
[02:19:46.753 --> 02:19:50.676]  and British troops have been sent to retake Mosul, says the British paper.
[02:19:50.716 --> 02:19:53.618]  The largest city under ISIS control, the RAF and the U.S.
[02:19:53.718 --> 02:19:58.321]  Air Force, are on standby to support any ground attacks with major airstrikes.
[02:19:58.361 --> 02:20:00.322]  And yet, Hillary says it isn't happening.
[02:20:00.482 --> 02:20:02.324]  They can't keep their lies straight.
[02:20:02.985 --> 02:20:05.151]  Either we have people there that are fighting, or we don't.
[02:20:05.211 --> 02:20:08.281]  Or we're going to let ISIS out and go to Syria to fight.
[02:20:08.301 --> 02:20:09.244]  Stay with us, we'll be right back.
[02:20:10.950 --> 02:20:20.559]  Now we are introducing a new t-shirt, which I think folks need to get, telling the real truth about Bill Clinton, who is a serial rapist and a user of women.
[02:20:20.679 --> 02:20:24.462]  In another case, it's about groping and fondling and touching against a woman's will.
[02:20:24.642 --> 02:20:25.003]  And rape.
[02:20:25.163 --> 02:20:25.543]  And rape.
[02:20:25.603 --> 02:20:29.807]  Bill rapes them physically, and then Hillary rapes them psychologically.
[02:20:29.847 --> 02:20:30.488]  He's a rapist.
[02:20:31.028 --> 02:20:31.449]  Absolutely.
[02:20:31.489 --> 02:20:32.770]  He's a public figure, he can go straight to hell.
[02:20:32.910 --> 02:20:39.634]  Get your Bill Clinton rape shirt today at infowarsstore.com or call 1-888-253-3139.
[02:20:40.955 --> 02:20:44.437]  Is this not becoming a third world nation of terror?
[02:20:44.737 --> 02:20:45.337]  Check yes.
[02:20:46.178 --> 02:20:46.578]  Riots?
[02:20:46.638 --> 02:20:46.898]  Check.
[02:20:46.918 --> 02:20:47.859]  Black lives matter.
[02:20:48.239 --> 02:20:48.599]  Mobs?
[02:20:48.679 --> 02:20:48.939]  Check.
[02:20:49.160 --> 02:20:50.100]  Black lives matter.
[02:20:50.380 --> 02:20:50.801]  Chaos?
[02:20:50.861 --> 02:20:51.101]  Check.
[02:20:51.121 --> 02:20:51.861]  Barack Obama.
[02:20:52.301 --> 02:20:53.942]  Terror, riots, mobs and chaos.
[02:20:54.203 --> 02:20:56.284]  This is a novelty in American history.
[02:20:56.684 --> 02:21:02.332]  I haven't seen anything like this historically since the 60s, and before that, when was the last time you've seen America like this?
[02:21:02.672 --> 02:21:08.140]  And the beauty of all of this, Alex, is how he's gotten away with it, because you've got to give him credit.
[02:21:09.061 --> 02:21:13.507]  Barry Obama is the slickest salesman of communism the world has ever, ever discovered.
[02:21:14.168 --> 02:21:17.110]  No screaming, no yelling, no threats.
[02:21:17.571 --> 02:21:27.598]  Just a silk, smooth, good-looking, nice guy with a lovely wife and children selling the most evil poison the world has ever, ever been asked to ingest.
[02:21:29.065 --> 02:21:30.186]  And look how far he's gotten.
[02:21:30.446 --> 02:21:36.429]  And every time he gets away with another outrage against this nation, he raises the stakes like a junkie.
[02:21:36.789 --> 02:21:40.231]  He needs a higher dose of insult in order to maintain the high.
[02:21:40.331 --> 02:21:42.412]  She says America wants change!
[02:21:42.872 --> 02:21:43.292]  From what?
[02:21:43.452 --> 02:21:45.754]  From the same policies she's going to continue?
[02:21:46.314 --> 02:21:48.135]  She's suddenly not a progressive lunatic?
[02:21:48.935 --> 02:21:52.277]  Wait a minute, she's going to change Obama's policies in which way?
[02:21:52.677 --> 02:21:53.298]  Make them worse?
[02:21:54.339 --> 02:21:56.931]  How she can't go the other way, then she'd be Donald Trump.
[02:21:57.473 --> 02:21:59.161]  So it means she's gonna make it even worse than him.
[02:22:00.583 --> 02:22:06.086]  That's if she remembers what she's supposed to do, and that's doubtful, as you well know, because she doesn't know how many times she fainted.
[02:22:06.326 --> 02:22:17.451]  There was a UAC in the 1950s, and it's a dirty word of the most dirty of words, the House of Un-American Activities Committee, which was run by one of the great American patriots, Senator McCarthy.
[02:22:17.791 --> 02:22:20.533]  He has been completely decimated by the left.
[02:22:21.373 --> 02:22:27.776]  McCarthy was a tail gunner in World War II, one of the most dangerous positions you could ever have in an airplane, right?
[02:22:27.916 --> 02:22:28.576]  Belly gunner, B-24.
[02:22:30.157 --> 02:22:31.618]  The easiest target was the tail.
[02:22:31.638 --> 02:22:32.359]  That's what they attacked.
[02:22:33.499 --> 02:22:34.740]  Listen what the left did to him.
[02:22:34.780 --> 02:22:37.162]  They called him, they mocked him and called him Tail Gunner Joe.
[02:22:37.202 --> 02:22:40.304]  In other words, they took his heroism and tried to turn it into a mockery.
[02:22:40.344 --> 02:22:41.765]  That was in the 50s, Alex.
[02:22:42.186 --> 02:22:44.367]  To show you who they were already, the communists.
[02:22:45.068 --> 02:22:46.689]  So what was McCarthy saying?
[02:22:47.309 --> 02:22:48.330]  This great war hero.
[02:22:49.030 --> 02:22:52.213]  He was saying that Hollywood had been infiltrated by communists.
[02:22:53.654 --> 02:22:55.795]  The journalists had been infiltrated by communists.
[02:22:56.095 --> 02:22:58.017]  Academia had been infiltrated by communists.
[02:22:58.317 --> 02:22:59.238]  And the government itself.
[02:23:00.342 --> 02:23:02.704]  Well, what happened was they had the hearings.
[02:23:03.145 --> 02:23:04.006]  They ruined him.
[02:23:04.066 --> 02:23:05.087]  They destroyed the man.
[02:23:06.148 --> 02:23:11.433]  And then what happened in the 1990s, I'm sure you remember the book, the Venona Papers came out.
[02:23:12.333 --> 02:23:14.916]  It was a Soviet-Russian publication.
[02:23:14.956 --> 02:23:16.177]  Turned out it was all true.
[02:23:16.197 --> 02:23:17.378]  The Russian documents came out.
[02:23:17.398 --> 02:23:18.880]  It was worse than what McCarthy was saying.
[02:23:19.602 --> 02:23:27.687]  Worse, it confirmed who in Hollywood, who in academia, who in government, was in fact an operative of the Soviet Union.
[02:23:28.668 --> 02:23:30.369]  So there were subversives.
[02:23:30.649 --> 02:23:32.470]  UAC was exactly on target.
[02:23:33.470 --> 02:23:40.615]  I say the only way we can save this nation is not talking about it, but by rooting out the subversives in the United States of America.
[02:23:43.857 --> 02:23:47.981]  Intruder alert!
[02:23:57.150 --> 02:24:01.073]  If you are receiving this transmission, you are the resistance.
[02:24:01.093 --> 02:24:06.979]  These people are coming for everybody!
[02:24:24.218 --> 02:24:25.459]  Welcome back to the Alex Jones Show.
[02:24:25.499 --> 02:24:26.079]  I'm David Knight.
[02:24:26.660 --> 02:24:28.121]  We're going to talk about Project Veritas.
[02:24:28.141 --> 02:24:31.983]  They're doing such a great job that they got blocked on Twitter for 12 hours.
[02:24:32.023 --> 02:24:38.247]  That's how you know you're really getting to them, is when you get blocked, literally blocked.
[02:24:38.267 --> 02:24:39.508]  That's the way they respond.
[02:24:40.329 --> 02:24:42.970]  They don't try to argue with you, they just censor you.
[02:24:43.030 --> 02:24:44.111]  And so they got blocked from Twitter.
[02:24:44.131 --> 02:24:50.135]  We're going to talk to you about what that's about, as well as some of the amazing revelations that they've had in the last couple of days.
[02:24:50.175 --> 02:24:51.036]  Before we do, real quickly,
[02:24:51.636 --> 02:24:53.897]  We have knockout sleep support at 25% off.
[02:24:53.997 --> 02:24:56.858]  This is a flash sale at Infowarslife.com.
[02:24:57.518 --> 02:25:06.481]  Again, you know, when you look at your lifespan, when you've got small children, have you ever noticed how small children can sleep through anything?
[02:25:07.141 --> 02:25:12.163]  I mean, noises, whatever, you pick them up, they fall asleep, you pick them up, you carry them to bed, they never wake up.
[02:25:12.867 --> 02:25:19.154]  Well, that's because of the way their body produces melatonin, and that melatonin drops off as you get older.
[02:25:19.995 --> 02:25:25.962]  And it continues to drop off, and so you don't sleep too soundly once you start getting into your 20s or 30s or whatever.
[02:25:26.182 --> 02:25:28.164]  You're not sleeping like a baby anymore.
[02:25:28.204 --> 02:25:29.726]  That's what the phrase comes from.
[02:25:30.166 --> 02:25:40.835]  And by the time you start getting older, I had a 70 year old friend of mine send me an email talking about how he could not believe what knockout sleep did for him.
[02:25:40.875 --> 02:25:45.619]  And of course, the other thing that you also notice is that I've used for years, I've used melatonin
[02:25:46.320 --> 02:25:51.164]  When I travel to get rid of jet lag, to essentially reset my clock.
[02:25:51.805 --> 02:25:56.208]  So, the body naturally produces melatonin, but that drops off with age.
[02:25:56.489 --> 02:25:58.430]  You can also use that to reset your clock.
[02:25:58.450 --> 02:26:04.575]  You know, sometimes, as one of these people, you can look at a lot of reviews on Infowarslife.com.
[02:26:04.856 --> 02:26:07.378]  Here's one of them, the very best sleep aid I've ever tried.
[02:26:07.418 --> 02:26:10.360]  He said, I often drink too much coffee and I have difficulty getting to sleep.
[02:26:10.821 --> 02:26:12.382]  So, that's the same problem I have.
[02:26:12.702 --> 02:26:20.250]  And so sometimes when I do that, or I'm working late at night, and I'm drinking coffee late at night here at the studio, I can't fall asleep.
[02:26:20.650 --> 02:26:25.495]  So I take Knockout, and that resets my clock, the same as if I was traveling.
[02:26:25.535 --> 02:26:32.402]  He says I also sometimes need to go to bed late, wake up early, the stuff really helps me fall asleep fast, and to get the most out of my rest period.
[02:26:32.822 --> 02:26:36.223]  One of my favorite benefits of this product is the increased and vivid dreams.
[02:26:36.663 --> 02:26:37.523]  Extraordinary product.
[02:26:37.583 --> 02:26:42.565]  Well, I don't know that I've necessarily had vivid dreams, but I tell you what, it gives me a very restful sleep.
[02:26:42.605 --> 02:26:46.946]  And again, you can get that 25% off in a flash sale at InfoWarsLife.com.
[02:26:47.826 --> 02:26:54.488]  So what did Project Veritas do that got the system so upset that they got blocked off of Twitter for 12 hours?
[02:26:54.528 --> 02:26:55.168]  And they've got the
[02:26:56.689 --> 02:27:06.613]  The insert here that you can see where it got sent out with a Project Veritas, put the article, it took a screenshot of how they got blocked from Twitter.
[02:27:06.813 --> 02:27:15.036]  Well in the last couple of days, we've had nearly, I guess it's been two or three days this whole week, we've had almost daily revelations coming out of Project Veritas.
[02:27:15.056 --> 02:27:18.558]  First we had the situation in Manhattan, we saw the election official
[02:27:19.658 --> 02:27:23.683]  On an open mic, talking about how massive the voter fraud was there.
[02:27:23.743 --> 02:27:25.384]  He said, they're giving people phony IDs.
[02:27:25.424 --> 02:27:27.226]  We can't by law even check IDs.
[02:27:27.326 --> 02:27:28.668]  It's ridiculous, he said.
[02:27:28.828 --> 02:27:30.510]  And this is a guy who's the election official.
[02:27:30.970 --> 02:27:33.232]  This is the person talking to him, says, well, why don't you do something about it?
[02:27:33.252 --> 02:27:34.254]  And he goes, I can't.
[02:27:34.334 --> 02:27:35.275]  I don't write the laws.
[02:27:35.775 --> 02:27:36.776]  There's nothing I can do about it.
[02:27:36.796 --> 02:27:37.717]  I have to follow the laws.
