[00:00:00.000 --> 00:00:16.480]  [Outro]
[01:36:44.687 --> 01:36:46.847]  They don't care what the evidence shows.
[01:36:47.028 --> 01:37:05.218]   They just want Well, that does make them dangerous, because they hid Biden on the campaign trail because they know they're about to steal the election, and now they don't care how low the polls go.
[01:37:06.019 --> 01:37:08.720]  What is their ace card up the sleeve?
[01:37:08.800 --> 01:37:11.182]  Is it another 2,000 mules, or what are you thinking?
[01:37:11.778 --> 01:37:20.623]  Yeah, I think that they're going to definitely run on this whole abortion issue and Dobbs being overturned and also the Second Amendment and gun control.
[01:37:20.703 --> 01:37:24.686]  But that has failed for them in the past in the sense that we're all seeing through this now.
[01:37:25.226 --> 01:37:34.491]  My generation and Gen Z is the most pro-life generation because we understand the truth that abortion is a medical intervention that's specifically designed to cause the death of a child.
[01:37:34.832 --> 01:37:36.573]  We know and we're seeing from ultrasounds.
[01:37:36.593 --> 01:37:37.793]  I mean, follow the science, right?
[01:37:38.014 --> 01:37:40.495]  Follow the science that shows that life begins at conception.
[01:37:40.755 --> 01:37:41.836]  So that's going to fail for them.
[01:37:41.976 --> 01:37:56.971]  Gun control is going to fail for them because we thankfully now through the course of the COVID pandemic have seen how the petty tyrants can very quickly arbitrarily and easily take away our rights so incredibly quickly that we are not as a country going to be disarmed.
[01:37:57.051 --> 01:38:00.634]  We are not as a country going to just trust the health advisors.
[01:38:00.675 --> 01:38:01.776]  We're not going to trust the government.
[01:38:02.036 --> 01:38:04.158]  So the only thing that they have left is to cheat.
[01:38:04.640 --> 01:38:09.563]  And interestingly, yesterday, a mule from Arizona actually pled guilty.
[01:38:10.044 --> 01:38:13.186]  And this is showing that even more indictments are coming.
[01:38:13.506 --> 01:38:16.448]  And while the leftists are just saying, well, this was only a couple of ballots.
[01:38:16.488 --> 01:38:17.568]  It's not outcome determinative.
[01:38:17.608 --> 01:38:18.989]  It's not widespread proof.
[01:38:19.049 --> 01:38:22.111]  The question we need to ask is, how many more were there?
[01:38:22.351 --> 01:38:23.672]  And why don't you care?
[01:38:24.113 --> 01:38:26.194]  Everyone has to care about election integrity.
[01:38:27.304 --> 01:38:35.487]  Well, we have all the compilations of Democrats talking about election fraud, now the machines don't work, and all the rest of it before, but as soon as this happens to Trump, oh, now it doesn't exist.
[01:38:36.067 --> 01:38:44.650]  You're not supposed to question it, but we also have this new Homeland Security report out saying that Dominion machines in 17 states have major holes in them.
[01:38:44.870 --> 01:38:56.842]  Yeah, and you know what's fascinating to me about this is we had a report in Texas from, I believe it was around 2016-2018, so well before the 2020 election, that questioned the security measures of these machines.
[01:38:57.222 --> 01:39:13.072]   And so the fact that Texas didn't allow implementation by their Attorney General report, Now, if we even ask questions about the machines, if we ask questions about the ballots, if we ask questions about the outcome of the election, well, you're an insurrectionist, you know, you are a traitor, you are a fraudster.
[01:39:13.092 --> 01:39:24.076]  I mean, they're trying to take away my bar license as a lawyer simply because I was willing to advocate for President Trump and to put forward my client's claims and to say we are willing to ask questions.
[01:39:24.156 --> 01:39:36.887]   And so the fact that the left He's trying so hard to suppress the truth of what happened in 2020 and the truth of the danger of all of these lack of security measures across the country just shows that they have something to hide.
[01:39:36.907 --> 01:39:44.254]  I would imagine you've seen 2,000 mules, but for me, it's extremely compelling evidence of how they did it.
[01:39:46.613 --> 01:39:47.094]  Absolutely.
[01:39:47.154 --> 01:39:54.240]  And I was actually there in Mar-a-Lago with my good friend Dinesh D'Souza and President Trump and Rudy Giuliani and others for the premiere of this movie.
[01:39:54.360 --> 01:40:05.951]  And, you know, it was, to me, it just showed what we knew all along, that this was a coordinated effort and that you saw all of these people who were caught on video based on this geotracking.
[01:40:06.172 --> 01:40:10.255]  There's no other reasonable explanation why someone at 2 and 4 a.m.
[01:40:10.295 --> 01:40:15.055]   would be going to 24 or multiple different ballot drop boxes in the middle
[01:40:15.055 --> 01:40:19.295]   of the night and that their geo-tracking location showed them there. So then you go and
[01:40:19.295 --> 01:40:23.404]   you get the video and the left keeps saying, well, you know, there weren't some video on some
[01:40:23.404 --> 01:40:28.835]   things and how come, you know, you blurred out this has been a debunked myth. Well, they're, they are
[01:40:28.835 --> 01:40:34.996]   never ever willing to focus on any of the facts, any of the evidence. You know that I submitted over
[01:40:34.996 --> 01:40:38.655]   9,000 pages of documents to the January 6th committee.
[01:40:38.727 --> 01:40:44.969]  Do you know how many reporters asked me about the substance of those documents that we had during the 2020 election?
[01:40:45.569 --> 01:40:46.610]  Absolutely zero.
[01:40:47.770 --> 01:40:48.470]  Oh, that's the thing.
[01:40:48.711 --> 01:40:49.991]  The truth doesn't matter to them.
[01:40:50.671 --> 01:40:55.513]  They just act like they talk to you or myself so they can then make up what we supposedly said to them.
[01:40:55.553 --> 01:41:00.915]  Like they said, I called the committee and I was and I called the FBI and I was going to come in and expose Trump.
[01:41:01.295 --> 01:41:08.140]  And it was just all completely made up in hundreds of newspapers, and I had thousands of calls and emails saying, why are you selling Trump out?
[01:41:08.160 --> 01:41:09.861]  I never talked to Trump during the election.
[01:41:10.761 --> 01:41:19.507]  He didn't send me to the Capitol to attack people, but they just lied in the news and said that I was gonna come in and expose everything, all a giant fraud.
[01:41:19.827 --> 01:41:28.133]  Just like Russiagate, just like that's a fraud, their Russiagate, but then Hunter Biden, how they censored that, how they covered up the laptop and said that didn't exist.
[01:41:29.994 --> 01:41:49.032]   Yeah, and that's all that they have are these lies, and they have the mainstream media that is the fourth estate, and they have the mainstream media that is willing to lie for them and to paint this false narrative, and so we don't even ever have a chance, other than on broadcasts like yours and all of these other platforms that are not legacy media.
[01:41:49.032 --> 01:41:50.712]  That's where we can truly get out the truth.
[01:41:50.712 --> 01:41:56.231]   And I think that's why your show is so successful because people are recognizing that they can't trust
[01:41:56.231 --> 01:41:59.932]   the mainstream media telling them what to believe and that they are hiding things from them.
[01:41:59.932 --> 01:42:04.231]   And so they want to hear the truth and they're having to go to alternative sources
[01:42:04.231 --> 01:42:09.271]   to actually hear the truth that aren't going to be censored and that won't be silenced because the truth tellers
[01:42:09.271 --> 01:42:12.912]   and every single person watching this, you are a truth teller and you can stand up
[01:42:12.912 --> 01:42:17.313]   in your sphere of influence and you can make a difference because what the legacy media has seen
[01:42:17.313 --> 01:42:20.591]   is that we won't be silenced and we will go to alternative platforms
[01:42:20.591 --> 01:42:21.992]  because we are so willing.
[01:42:22.082 --> 01:42:25.223]  To speak the truth and we are willing to defend this country.
[01:42:25.343 --> 01:42:38.227]  I am proud to be an American because I love my country and I love what our founders gave to us, which is the truth of the recognition of the Declaration of Independence that our rights come from God, our Creator, not Fauci, not Biden, not the government.
[01:42:39.087 --> 01:42:43.829]  Chita Ellis, former top lawyer for Trump, here with us.
[01:42:43.849 --> 01:42:44.869]  We're so blessed to have her.
[01:42:45.369 --> 01:42:49.251]  Clearly, they're planning new lockdowns, new viral scares.
[01:42:49.571 --> 01:42:50.351]  They said they are.
[01:42:51.960 --> 01:43:01.603]  Well, I hope not and I think that a lot of people are going to make sure to stand up and they're going to push for election integrity and we'll talk about that definitely because I don't think that the American people are going to stand for it.
[01:43:01.422 --> 01:43:03.902]  Will they get away with another stolen election?
[01:43:03.902 --> 01:43:08.462]  Well, I hope not.
[01:43:08.462 --> 01:43:11.782]   And I think that a lot of people are going to make sure to stand up and
[01:43:11.782 --> 01:43:14.181]  they're going to push for election integrity.
[01:43:14.181 --> 01:43:17.143]   And we'll talk about that definitely because I don't think that the American
[01:43:17.143 --> 01:43:18.342]  people are gonna stand for it.
[01:43:18.342 --> 01:43:20.702]  They didn't stand for it in 2020 either.
[01:43:21.180 --> 01:43:21.801]  We're going to go to break.
[01:43:21.841 --> 01:43:28.206]  I'm back with Jenna Ellis covering a whole bunch of big topics about the state of America and the world censorship and so much more.
[01:43:28.266 --> 01:43:30.127]  And what's President Trump planning to do?
[01:43:30.227 --> 01:43:33.830]  Little birdies tell me he is going to run again very, very soon in 2024.
[01:43:34.270 --> 01:43:35.171]  We'll be right back.
[01:43:35.251 --> 01:43:36.231]  Infowars.com.
[01:43:36.251 --> 01:43:37.172]  Tomorrow's news today.
[01:43:37.192 --> 01:43:38.113]  All right.
[01:43:39.448 --> 01:43:47.632]  Well, the top former legal advisors to President Trump, Jenna Ellis, hosts her own show, the JennaEllisshow.com, is with us.
[01:43:47.692 --> 01:43:53.474]  And I want you to just have the floor for the rest of the hour, because I could pick your brain all day, and I want to get into all these big issues.
[01:43:53.514 --> 01:43:56.075]  But first off, how is President Trump doing?
[01:43:56.115 --> 01:43:57.296]  We know he's the real president.
[01:43:57.796 --> 01:44:01.235]   A lot of sources I have to talk to him say he really is intending to run.
[01:44:01.235 --> 01:44:06.756]   It will probably announce obviously right after the midterms because now national campaigns
[01:44:06.756 --> 01:44:08.676]  are a year and a half, two years.
[01:44:08.676 --> 01:44:12.395]   If so, what's your view on that and what do you think the establishment is going to try
[01:44:12.395 --> 01:44:18.115]   to do because they're trying to use obviously the whole January 6 hysteria as some type
[01:44:18.115 --> 01:44:22.275]   of pretext to preclude him from running just like they did with Marjorie Taylor Greene
[01:44:22.275 --> 01:44:23.275]  and so many others.
[01:44:23.275 --> 01:44:26.916]   So, oh, we don't want to steal an election, but we want to keep people from running, which
[01:44:26.916 --> 01:44:27.916]  is the same thing.
[01:44:27.916 --> 01:44:32.195]   It is the same thing and they're not going to keep President Trump from running.
[01:44:32.098 --> 01:44:36.381]  And I think that he will run and I think he'll have a huge, huge support.
[01:44:36.401 --> 01:44:38.222]  And we see that through all of his rallies.
[01:44:38.242 --> 01:44:39.082]  He's doing great.
[01:44:39.222 --> 01:44:41.023]  And so, you know, I talk to him still frequently.
[01:44:41.043 --> 01:44:44.385]  I've seen him down in Mar-a-Lago a number of times recently.
[01:44:44.565 --> 01:44:46.365]  And he cares about this country.
[01:44:46.365 --> 01:44:50.805]   And you know, my favorite moment every single rally is when he comes out on that stage to
[01:44:50.805 --> 01:44:52.605]  proud to be an American.
[01:44:52.605 --> 01:44:58.445]   And he is cheering along with, you know, 50,000 of his closest friends and everyone else who
[01:44:58.445 --> 01:44:59.645]  is watching on TV.
[01:44:59.645 --> 01:45:01.924]  And that's exactly who he is in person as well.
[01:45:01.924 --> 01:45:06.565]   When you sit with him one on one, he talks so much about how he loves this country.
[01:45:06.606 --> 01:45:07.767]  He loves the Constitution.
[01:45:08.087 --> 01:45:10.009]  He loves that we have capitalism.
[01:45:10.049 --> 01:45:10.769]  He loves freedom.
[01:45:10.990 --> 01:45:12.831]  I mean, all of these things that we should cherish.
[01:45:12.891 --> 01:45:17.795]  And that's the reason that he left a very comfortable, posh life to actually take a step down.
[01:45:17.835 --> 01:45:18.735]  I mean, think about that.
[01:45:18.956 --> 01:45:26.241]  Throughout the course of our American history, only one person has actually taken a step down by saying, I'm going to go to the White House.
[01:45:26.321 --> 01:45:27.202]  And that's Donald Trump.
[01:45:27.242 --> 01:45:31.568]   And the only reason that he did that Is because he loves this country so much and he is a fighter.
[01:45:31.828 --> 01:45:35.575]  He's a fighter like you and me and he is not going to stop fighting for this country.
[01:45:35.595 --> 01:45:38.660]  But you're right, Alex, because the establishment has never liked him.
[01:45:38.841 --> 01:45:41.145]  I saw with my own eyes.
[01:45:41.570 --> 01:46:07.704]  The extent of the disgusting underbelly of the Swamp when I was with him in DC and especially in the 2020 election when you had Ronna McDaniel and you had the Chief Counsel Justin Reimer and you had all of these others in the RNC that literally were saying that what Rudy Giuliani and Jenna Ellis are doing is a joke and we need to just let all of this go because we fundraise more when a Democrat is in office.
[01:46:08.084 --> 01:46:10.865]  That is how low they think of our rights.
[01:46:10.985 --> 01:46:12.586]  That's how low they think of our country.
[01:46:13.066 --> 01:46:15.527]  And the RNC is now just DNC lite.
[01:46:15.647 --> 01:46:18.868]  And so when that all came out, I actually left the Republican Party.
[01:46:18.928 --> 01:46:24.650]  I'm now a proud unaffiliated because I'm just an ultra MAGA American who actually care about this country.
[01:46:24.730 --> 01:46:31.296]   And so I think the establishment is going to do everything that they can To convince or to discourage President Trump from running.
[01:46:31.576 --> 01:46:33.860]  But they know that this is his party.
[01:46:33.940 --> 01:46:34.761]  These are his people.
[01:46:34.981 --> 01:46:37.786]  And people like you and me are going to stand up and fight for this country.
[01:46:38.832 --> 01:46:40.893]  And look, in hindsight, none of us are perfect.
[01:46:40.993 --> 01:46:45.754]  I know Trump's for real, because I experienced the total demonization I got supporting him.
[01:46:45.874 --> 01:46:55.076]  I watched the whole power structure turn against him, and that's why the American people should still love him, despite the fact he's not perfect on every issue.
[01:46:55.116 --> 01:47:02.178]  But on so many issues, like trade and borders and taxes and the UN, he has been dead on.
[01:47:03.595 --> 01:47:04.215]  Absolutely.
[01:47:04.376 --> 01:47:09.539]  And you know, listen, it's no secret that I didn't support Trump going into the primary in 2016.
[01:47:09.639 --> 01:47:10.640]  I didn't know him.
[01:47:10.720 --> 01:47:12.221]  I knew him just, you know, from The Apprentice.
[01:47:12.261 --> 01:47:14.802]  And I thought, why would somebody like this be running for office?
[01:47:14.842 --> 01:47:23.548]  And then I was convinced after I heard him in person come to Colorado and speak, and I saw his dedication, I saw his passion in person.
[01:47:24.148 --> 01:47:37.863]   And after I supported him and I proudly voted for him in 2016, I was so grateful to see that we had someone who was not a politician, who would just stand up and do the things that our government should do, which is to give power back to the people.
[01:47:37.923 --> 01:47:38.943]  And that's why they hate him.
[01:47:39.223 --> 01:47:53.805]  When he went and spoke at Davos to the World Economic Forum in 2017, he became public enemy number one to the people like George Soros, to Klaus Schwab, to all of these other leftists and even members of the Republican Party like the Dan Crenshaw's of the world.
[01:47:53.965 --> 01:48:02.773]   And so President Trump is absolutely a fighter and I think it's Actually, a good thing, that we can change our mind when we have more information.
[01:48:02.873 --> 01:48:12.187]  I wish that there were more people who could say, you know what, I was convinced one way, but then I looked at the facts, I looked at the evidence, I heard rational argument, and I changed my mind.
[01:48:12.227 --> 01:48:13.750]  Because we don't change our principles.
[01:48:14.210 --> 01:48:17.172]  We know that we are adherence faithfully to the U.S.
[01:48:17.212 --> 01:48:19.773]  Constitution, to the rule of law, to God and country.
[01:48:20.054 --> 01:48:25.097]  But when we get more information on a particular candidate like Donald Trump, then of course we can change our minds.
[01:48:25.137 --> 01:48:27.458]  But that's what the establishment doesn't want us to do.
[01:48:27.718 --> 01:48:29.319]  They want to continue to vilify him.
[01:48:29.659 --> 01:48:33.662]  They want to continue to vilify people like Doug Mastriano in Pennsylvania who's running for governor.
[01:48:33.802 --> 01:48:35.522]  I'm helping with his campaign.
[01:48:35.522 --> 01:48:37.522]  They're trying to call him an insurrectionist.
[01:48:37.522 --> 01:48:43.081]   And the GOP, right before his primary, in the week before, they all tried to band together
[01:48:43.081 --> 01:48:46.782]  to try to cast him as the Trump-supported insurrectionist.
[01:48:46.782 --> 01:48:53.042]   But he won with nearly 45% of the vote because the people in Pennsylvania have said, "We
[01:48:53.042 --> 01:48:54.042]  have had enough."
[01:48:54.042 --> 01:48:57.282]   And I think they reflect what everyone else in America feels.
[01:48:57.282 --> 01:49:01.001]  And we're going to see that in 2022 and in 2024.
[01:49:01.001 --> 01:49:06.881]   Jenna Ellis, knowing the Democrats and how they operate, how do they get rid of Biden?
[01:49:06.856 --> 01:49:07.597]  What are they going to do?
[01:49:07.637 --> 01:49:12.142]  I mean, he's gone from a complete embarrassment to a spectacular disaster.
[01:49:12.162 --> 01:49:17.007]  They're already, it looks like, laying the framework for some way to discredit him, but he's their guy.
[01:49:17.027 --> 01:49:17.667]  Then we just get...
[01:49:19.349 --> 01:49:29.715]  Kamala Harris or somebody else, but I think we have a duty to go for impeachment, even though we can't get it passed right now, just to change the subject from January 6th and their other distractions onto what he's done.
[01:49:29.875 --> 01:49:34.838]  Open borders, gun control, devaluing the currency, cutting off the pipelines.
[01:49:35.338 --> 01:49:39.481]  What's your view on how we should go after the Democrats here in the midterms and beyond?
[01:49:40.859 --> 01:49:57.681]  I heard your argument for impeachment and you're absolutely right because Congress does have a duty when a president who is a sitting president is willfully ignoring the Constitution and openly blatantly saying I'm ignoring the rule of law like what he did for all of the COVID pandemic and the tyranny and all the topics.
[01:49:57.961 --> 01:49:58.622]  You just mentioned.
[01:49:58.942 --> 01:50:01.685]  Congress has a duty then to remove him from office.
[01:50:01.765 --> 01:50:03.666]  And everyone says, well, we don't like Kamala.
[01:50:03.686 --> 01:50:06.229]  The Democrats tried really hard to make her happen.
[01:50:06.509 --> 01:50:07.850]  She's a total embarrassment.
[01:50:08.110 --> 01:50:10.333]  But we have to deal with that in the next step.
[01:50:10.393 --> 01:50:26.804]   The first step is to say that Joe Biden not only is incompetent and the 25th Amendment should absolutely come into play if his cabinet was serious about this country, but Congress absolutely has a duty to impeach, not as retaliation for President Trump, but because of what Joe
[01:50:26.804 --> 01:50:31.983]   Biden himself has willfully ignored in our highest law of land. If we don't
[01:50:31.983 --> 01:50:36.104]   hold our highest chief executive accountable, then of course Congress will get
[01:50:36.104 --> 01:50:41.043]   away with everything else. So absolutely we need to impeach him.
[01:50:41.043 --> 01:50:46.564]   What rabbits do you think the Biden controllers, I guess Obama-stirred
[01:50:46.564 --> 01:50:50.804]  administration, have up their sleeves?
[01:50:48.841 --> 01:50:50.863]  Because all the evidence shows they're doomed.
[01:50:51.283 --> 01:50:56.588]  Not just a political landslide, a political realignment is undoubted by all the analysts, and I agree with them.
[01:50:57.889 --> 01:50:59.470]  What's your gut tell you they're going to do, Jenna?
[01:51:01.305 --> 01:51:07.570]  They're going to change the narrative and how they're going to do that could be in a multitude of different ways, like what we saw in 2020.
[01:51:08.190 --> 01:51:10.812]  Heading into 2020, we had the greatest economy.
[01:51:11.333 --> 01:51:13.274]  President Trump was so well-loved.
[01:51:13.294 --> 01:51:17.137]  I mean, it was just a foregone conclusion he was going to win re-election.
[01:51:17.518 --> 01:51:21.401]  And then they had the COVID narrative and they promoted fear.
[01:51:21.521 --> 01:51:23.402]  And so I think fear has worked for them.
[01:51:23.783 --> 01:51:28.586]  And so just like a football coach, if you run the play and the play works, you continue running the play.
[01:51:28.626 --> 01:51:30.508]  So I think they're going to change the narrative.
[01:51:30.888 --> 01:51:34.949]  Close to the midterms and then again in November of 2024.
[01:51:35.209 --> 01:51:43.752]  And they're going to use it by fear so that they can convince the low information Americans to turn over more and more control to the government.
[01:51:44.012 --> 01:51:50.194]  Because if it worked for COVID and you still see people with masks, you still see people getting the booster.
[01:51:50.234 --> 01:51:52.575]  I mean, I heard that California is going to reinstitute a mask mandate.
[01:51:52.595 --> 01:51:53.195]  Are you kidding me?
[01:51:53.755 --> 01:51:56.356]  But if that works, they're going to continue to run that play.
[01:51:56.376 --> 01:51:57.296]  And we cannot be controlled by fear.
[01:51:57.316 --> 01:51:57.556]  That's right.
[01:51:57.616 --> 01:51:58.056]  Exactly.
[01:51:58.096 --> 01:52:04.578]  So you're saying, like Roger Stone said this morning on American Journal, they're planning to run the germ fear straight ahead.
[01:52:04.598 --> 01:52:05.198]  We'll be right back.
[01:52:06.378 --> 01:52:08.698]  I've been on air 28 years.
[01:52:08.698 --> 01:52:20.057]   And I've never lived in such an exciting and, quite frankly, dangerous time.
[01:52:20.122 --> 01:52:22.003]  We are in the danger zone right now.
[01:52:23.112 --> 01:52:31.205]  Powerful corporate anti-free market monopoly forces using leftists for control, allied with communist China, drug cartels.
[01:52:32.307 --> 01:52:40.833]  Hollywood, you name it, are making their move on humanity because they're weak and because they know we have awoken.
[01:52:41.613 --> 01:52:45.175]  And they are in pure culture war right now.
[01:52:45.275 --> 01:52:51.540]  We have Trump's former chief legal advisor, Jenna Ellis, the JennaEllisShow.com.
[01:52:52.180 --> 01:52:57.243]  You also want to get into the attack on the Second Amendment and the whole LGBT attack on our children.
[01:52:57.323 --> 01:52:58.164]  Give us your view on that.
[01:52:59.542 --> 01:53:14.950]  Yeah, well, let's start with the Second Amendment because, you know, the left likes to trot this out whenever there is a narrative or a story or a tragedy like what unfolded in Texas a couple of weeks ago, and somehow then blame the object instead of the perpetrator.
[01:53:15.010 --> 01:53:21.573]  And so you have to wonder, why didn't they call for more minivan and SUV controls after what happened in Waukesha?
[01:53:21.613 --> 01:53:23.594]  Well, because that doesn't fit their narrative.
[01:53:23.994 --> 01:53:37.366]  And so instead of looking at why are we raising a generation of young men who so devalue human life that they are willing to go into a school and shoot up a school and how did we get to this point?
[01:53:37.873 --> 01:53:57.284]  Instead of addressing the fundamental worldview problem and the fact that they are so rejecting God and rejecting the image of God in people, of course the left goes after the guns because that's the only way, if they take away our guns, they can get to their control and domination of society faster.
[01:53:57.564 --> 01:54:02.664]   So we need to push back on this and I wrote a piece It's back in 2018 for the Federalist.
[01:54:02.684 --> 01:54:03.986]  You can still see it online.
[01:54:04.507 --> 01:54:12.057]  And it talks about, for the Federalist, why our Second Amendment rights are not just about guns, it's about human rights.
[01:54:12.157 --> 01:54:32.755]   Because if our government is able to have all of us be guilty based on a few individuals' actions, presumptively guilty, and say, well, everyone has to have their Second Amendment protected rights taken away because of the few, then what else can the government not preemptively say, well, you may speak something we don't like.
[01:54:32.775 --> 01:54:33.896]  We're going to take away free speech.
[01:54:34.176 --> 01:54:36.557]  You may worship in a way we don't agree with.
[01:54:36.637 --> 01:54:38.398]  You don't have free exercise of religion.
[01:54:38.738 --> 01:54:45.368]  You may associate with somebody like Alex Jones that we don't like, so we're going to take away your right to free association.
[01:54:46.485 --> 01:54:52.367]  So that's what they do, is presumptively say that everyone is guilty based on the narrative of the few.
[01:54:52.407 --> 01:55:02.351]  And we have to push back on that and say, no, the government can never tell me I'm guilty of anything, presumptively, before I actually go and perpetrate a crime.
[01:55:02.371 --> 01:55:07.433]  And even then, they have to convince a jury of my peers that I'm guilty beyond any and all reasonable doubt.
[01:55:07.853 --> 01:55:14.035]  And only at that point can they then impose a punishment or a criminal consequence.
[01:55:14.755 --> 01:55:16.056]  You're talking about pre-crime.
[01:55:16.096 --> 01:55:20.818]  We're not supposed to have pre-crime in a free country.
[01:55:20.858 --> 01:55:21.198]  Yes, 100%.
[01:55:21.358 --> 01:55:31.563]  And we can't ever have that, because if we allow the government to say a class of people is guilty, or even these red flag laws, like, oh, you are showing markers.
[01:55:31.883 --> 01:55:39.086]  You know, I'm all for signs of, you know, mental health issues, of getting people treatment that they need, but those are all voluntary things.
[01:55:39.406 --> 01:55:54.212]  That's not the government coming in and saying, you resemble and have certain markers or certain affiliations, like maybe you wear a red MAGA hat, so now we're going to say that you are more likely to commit an offense than someone else, and then take away your rights on a presumptive basis.
[01:55:54.332 --> 01:55:55.833]  We never do that in this country.
[01:55:56.133 --> 01:56:03.896]  We never can because of the way that our Constitution is designed, and we actually have due process, and due process matters to this country.
[01:56:04.436 --> 01:56:08.138]  So much more than the left is giving it credit for, on purpose, because they just want control.
[01:56:08.318 --> 01:56:08.819]  That's right.
[01:56:08.839 --> 01:56:14.462]  Jenna Ellis, again, a former chief legal advisor to President Trump, talk show host, here with us today.
[01:56:14.522 --> 01:56:20.525]  Speaking of that, not just due process, not just presumption of innocence, what about separation of powers?
[01:56:20.565 --> 01:56:22.546]  This just broke in the last five minutes.
[01:56:22.586 --> 01:56:26.849]  Former Trump advisor charged with contempt for defying January 6th subpoena.
[01:56:27.629 --> 01:56:29.430]  Uh, I've sued to block one of their subpoenas.
[01:56:29.991 --> 01:56:30.951]  Uh, not that I need to hide.
[01:56:31.011 --> 01:56:32.392]  It's just, it's not their business.
[01:56:33.113 --> 01:56:39.657]  Uh, prosecutors have indicted Mr. Rodrivaro, 72, saying he failed to appear for a deposition or provide documents.
[01:56:40.037 --> 01:56:50.364]  Congressional investigators, in response to subpoenas issued by the Federal, uh, House Committee on January, on February 9th, the indictment charges him with two counts of contempt.
[01:56:50.805 --> 01:56:54.067]  Please carry a maximum sentence of a year in prison, as well as a fine of $200,000.
[01:56:54.107 --> 01:56:54.727]  So, he has been indicted.
[01:56:59.131 --> 01:57:03.736]  By the political witch hunt, the not even properly constituted committee.
[01:57:03.756 --> 01:57:10.084]  I know you've been a target of this, so have I. Where do you expect this classical witch hunt to go?
[01:57:11.459 --> 01:57:21.405]  Well, they're going to continue to try to pursue this witch hunt until they see it going the way of the Russia hoax and the Mueller investigation that finally no one cared and they saw it for the hoax that it was.
[01:57:21.465 --> 01:57:29.530]  And so now they're saying that they're going to start these public hearings in just a few weeks or a few days and they're going to try to make this, again, a giant narrative.
[01:57:29.770 --> 01:57:31.330]  That is completely and utterly false.
[01:57:31.330 --> 01:57:35.130]   And the only reason that they keep using this term insurrection is because they're
[01:57:35.130 --> 01:57:37.609]  trying to tie it to the 14th amendment.
[01:57:37.609 --> 01:57:44.129]   And they're trying to say that we're going to remove from office and also say that
[01:57:44.129 --> 01:57:47.930]   you, that they're not qualified for reelection like Marjorie Taylor Greene,
[01:57:47.930 --> 01:57:50.690]  Madison Cawthorn, Doug Mastranato, and others.
[01:57:50.690 --> 01:57:52.250]  It's about blocking Trump from being able to run.
[01:57:53.924 --> 01:57:59.349]  And if they get one success in that, then they're going to call Trump an insurrectionist and say, hey, you can't run.
[01:57:59.410 --> 01:58:07.418]  They have tried in every way to stop him, and they're manipulating and bastardizing the Constitution and its text in order to try to stop Trump.
[01:58:07.458 --> 01:58:08.619]  They will stop at nothing.
[01:58:09.760 --> 01:58:12.643]  Well, I know you can get hit with contempt of Congress.
[01:58:12.664 --> 01:58:13.164]  You're a lawyer.
[01:58:13.204 --> 01:58:14.766]  I'm not, but I've researched telling them I'm wrong.
[01:58:15.666 --> 01:58:16.727]  If you just don't show up.
[01:58:16.767 --> 01:58:17.747]  That's why I took the 5th.
[01:58:17.827 --> 01:58:24.311]  Not that I had anything to hide, but they would twist whatever I said with a perjury trap or have some witness saying it was something else.
[01:58:24.891 --> 01:58:25.911]  I didn't talk to Trump.
[01:58:25.991 --> 01:58:27.132]  Nobody planned violence.
[01:58:27.532 --> 01:58:30.094]  We had a bunch of rallies in the months before we had a rally on the 5th.
[01:58:30.854 --> 01:58:39.536]  We were simply there to protest the election and say we wanted a 10-day congressional investigation that the Democrats had tried to have just four years before.
[01:58:40.116 --> 01:58:50.898]  And then the fact to learn they have these racketeering and anti-terror and sedition investigations going on for even myself and Roger Stone and people that were just putting on peaceful protest.
[01:58:51.238 --> 01:58:52.819]  They're now trying to outlaw the First Amendment.
[01:58:52.839 --> 01:58:53.759]  This is so dangerous.
[01:58:54.850 --> 01:59:19.829]  It is, and you were, in my opinion, you were very smart to go and plead the fifth and sit there because giving them the ability to pursue contempt of Congress charges and contempt of whether or not the subpoena was valid, and I don't think that it is a properly constituted committee, I think you're right about that, but the fact that they've issued the subpoena, go, sit, plead the fifth, and then they can't have an easy win.
[01:59:19.869 --> 01:59:27.092]   So for people like Navarro, for people like Mark Meadows and others who now have these contempt charges, then they're going to have to mount a defense and it just
[01:59:27.092 --> 01:59:32.682]   gives the left another easy win instead of saying we know your political theater fine I'll
[01:59:32.682 --> 01:59:37.023]   show up but I'm not giving you anything because I have nothing to hide and in fact the Supreme
[01:59:37.023 --> 01:59:43.391]   Court even wrote an opinion saying that the Fifth Amendment specifically protects people who are
[01:59:43.391 --> 01:59:48.532]   victims of malicious prosecutions and political prosecutions.
[01:59:48.723 --> 01:59:49.003]  That's right.
[01:59:49.063 --> 01:59:50.325]  And that's a famous ruling.
[01:59:50.345 --> 01:59:50.765]  I forget the name.
[01:59:50.805 --> 01:59:51.466]  You probably know it.
[01:59:51.927 --> 01:59:55.110]  But it's not just for self-incrimination.
[01:59:55.170 --> 01:59:58.935]  It's if you know there's a witch hunt and you know they're setting you up, you have a right to not talk.
[02:00:00.111 --> 02:00:03.194]  Exactly and that's why the Supreme Court has said due process matters.
