[00:00:00.000 --> 00:00:16.480]  [Outro]
[01:36:37.511 --> 01:36:41.751]  And they're now saying the Russians are going to capture those and release bioweapons.
[01:36:41.971 --> 01:36:42.732]  Why would you do that?
[01:36:43.492 --> 01:36:48.153]  Unless you're the IMF World Bank that want to implode the world economy and bring in a surveillance system.
[01:36:48.173 --> 01:36:49.053]  The Russians didn't want that.
[01:36:49.433 --> 01:36:51.633]  No, that helps the Chinese and the globalists, not the Russians.
[01:36:53.334 --> 01:36:54.774]  So, there's just a few of the data points.
[01:36:56.212 --> 01:36:57.373]  Here's why you've got to be concerned.
[01:36:57.973 --> 01:37:08.261]  They are pre-programming everyone that it's imminent that there's going to be a giant chemical, biological, radiological, or even nuclear event from the Russians.
[01:37:09.081 --> 01:37:19.769]  And then it won't matter because the Russian media is all being cut off, all the TV channels, all the internet channels, Facebook, Instagram, Twitter, YouTube.
[01:37:20.738 --> 01:37:25.840]  State-run media, private Russian media, media that just covers what Russians are saying.
[01:37:26.060 --> 01:37:29.301]  They want us taken off, just because we just show you what they're saying, and that's what you're supposed to be like.
[01:37:29.481 --> 01:37:30.821]  Hey, they're saying this, they're saying that.
[01:37:31.201 --> 01:37:34.482]  You know, in World War II, they played Hitler's speeches on the radio.
[01:37:35.262 --> 01:37:36.163]  They had newsreels.
[01:37:36.323 --> 01:37:37.603]  Look what this son of a bitch is saying.
[01:37:37.643 --> 01:37:38.543]  Here, here, the whole thing.
[01:37:38.563 --> 01:37:41.484]  Because we were a free country compared to them.
[01:37:41.824 --> 01:37:43.605]  You couldn't hear American broadcasts in Germany.
[01:37:43.905 --> 01:37:45.406]  They would execute you if they caught you.
[01:37:46.566 --> 01:37:46.686]  See?
[01:37:49.417 --> 01:37:55.660]  But they're like, oh, anybody that shows, in fact, if you even show a Putin speech, you should be taken offline.
[01:37:56.661 --> 01:37:57.361]  Wow!
[01:37:57.722 --> 01:38:00.863]  And, oh, Oliver Stone's movies are being taken down, because he predicted all this.
[01:38:00.943 --> 01:38:06.847]  And, oh, and Trump's latest interview, where he says, I threatened to nuke Russia, and Putin's wrong.
[01:38:06.887 --> 01:38:08.447]  They don't want you knowing Trump said that.
[01:38:08.648 --> 01:38:10.128]  They're saying Trump's pro-Putin.
[01:38:11.729 --> 01:38:14.971]  So they took that down, and it had 5 million views on the Full Send podcast.
[01:38:15.731 --> 01:38:16.612]  They were awesome guys.
[01:38:17.753 --> 01:38:25.398]   So, That's the stuff bouncing around in my head, and I'll tell you, I'm beyond pissed off.
[01:38:25.518 --> 01:38:35.989]  I mean, I'm just sick in my stomach of leftists and how they're pro-censorship, pro-war, pro-evil, pro-idiocy.
[01:38:36.210 --> 01:38:53.944]   They're corporate whores that run around and say because They got rainbow flags on their houses, if I care what they're doing in their bedroom, that I'm supposed to bow down to their warmongering, and their censoring, and their sexualization of children, and I'm just done!
[01:38:55.085 --> 01:38:55.585]  I'm done!
[01:38:55.846 --> 01:39:00.048]  You know, there was a great philosopher, some say the greatest, Aristotle.
[01:39:01.629 --> 01:39:05.932]  He said, tolerance and apathy are the last virtues of a dying society.
[01:39:07.793 --> 01:39:08.653]  And you know, he's right.
[01:39:09.754 --> 01:39:19.178]   I was more of a liberal When I was younger, and I am more of a real classic stoic conservative now, because you know why?
[01:39:20.839 --> 01:39:21.880]  I'm tolerant of people.
[01:39:22.780 --> 01:39:26.282]  I mean, you want, do whatever you want to yourself, except this.
[01:39:27.343 --> 01:39:34.787]  What you learn is, when you're tolerant of these weak, sick, crazy people, these pedophiles, these, I don't mean I'm tolerant of that, you know what I mean?
[01:39:35.047 --> 01:39:41.824]   When you're tolerant of the whole leftist culture, They come and they're not tolerant of you.
[01:39:42.225 --> 01:39:42.725]  You understand?
[01:39:43.045 --> 01:39:53.616]  You tolerate their garbage, their weakness, their laziness, their stupidness, their temper tantrums, all of it, and then you wake up in a gulag working for them!
[01:39:57.882 --> 01:39:59.864]  You wake up their slave.
[01:40:00.204 --> 01:40:02.726]  So no, I will not be tolerant of you.
[01:40:03.246 --> 01:40:04.307]  Stay away from my children.
[01:40:04.648 --> 01:40:06.349]  I will not be tolerant of anything you do.
[01:40:06.629 --> 01:40:13.815]  I will stop projecting my goodness onto you while you lecture me how you're high and mighty and how you're smart when you're a lazy dumbass.
[01:40:16.817 --> 01:40:18.339]  Man, I saw a Young Turks clip today.
[01:40:18.359 --> 01:40:19.960]  I rarely watch what they have to say about us.
[01:40:20.560 --> 01:40:22.322]  But I was driving in the car, so I listened to it.
[01:40:23.323 --> 01:40:24.223]  Driving to work today.
[01:40:25.664 --> 01:40:37.722]   And, uh, He's like the head turd, the head of young turds up there, Sink Uyghur, Chunky, whatever his name is.
[01:40:38.142 --> 01:40:38.883]  I can't pronounce his name.
[01:40:39.243 --> 01:40:53.995]  The point is, is the guy that runs the organization that has a fascist, anti-Christian name, the young turds that killed over a million and a half Armenians, a Islamic militia that killed a million and a half Christians, that's what he's named after, at least we're too dumb to see it.
[01:40:56.728 --> 01:40:59.369]  He goes, well, what's wrong with gay frogs?
[01:40:59.569 --> 01:41:00.589]  Why shouldn't we have them?
[01:41:00.629 --> 01:41:02.269]  Who cares if the frogs are gay?
[01:41:02.950 --> 01:41:09.151]  And then he talks about, because we're intellectual, he actually says, we're intellectual, we're smart, we know science.
[01:41:10.091 --> 01:41:13.712]  Now, now, now, now, now, unpack what's wrong with gay frogs.
[01:41:14.132 --> 01:41:14.372]  Why?
[01:41:14.392 --> 01:41:16.553]  Because he goes, OK, the frogs aren't turning gay.
[01:41:17.753 --> 01:41:18.833]  So I'm right about that.
[01:41:19.834 --> 01:41:20.214]  It's good.
[01:41:20.674 --> 01:41:21.154]  No, no.
[01:41:22.034 --> 01:41:23.054]  They'll be fossils.
[01:41:23.234 --> 01:41:30.490]   They'll be the only frogs of species where they all Start having sex with the other males, because males don't have babies together.
[01:41:32.898 --> 01:41:54.943]  And the atrazine does similar things like lower sperm counts, makes smaller genitals in utero, and you can take carp, we've got some in the lake my dad's got, little lake my dad's got, and when they're eggs, you can put a few drops of a chemical in that's similar to atrazine, and all of the males don't develop and just become females.
[01:41:55.623 --> 01:42:00.084]  Just their male genetics don't develop when they're basically a little larva.
[01:42:02.622 --> 01:42:03.162]  Couple drops.
[01:42:03.702 --> 01:42:04.762]  It's the same thing with us.
[01:42:05.222 --> 01:42:06.503]  It just does it in the brain.
[01:42:06.623 --> 01:42:14.184]  And by the way, people say, oh, it's some of the Christian groups that aren't really, I'm not saying they're not Christian, but that they think they know all the science, whatever, they don't actually research it.
[01:42:14.404 --> 01:42:17.485]  They go, oh, nobody, being gay is not natural.
[01:42:18.105 --> 01:42:18.405]  Why?
[01:42:18.465 --> 01:42:19.125]  Why?
[01:42:19.165 --> 01:42:20.585]  People aren't just born like that.
[01:42:20.605 --> 01:42:21.666]  Uh, yeah, they are.
[01:42:22.546 --> 01:42:32.445]   When you put chemicals in there, when the brain development becomes more female and the genitals shrivel up, And now more and more boys are being born with both.
[01:42:32.525 --> 01:42:33.566]  It's called being a mutant.
[01:42:34.546 --> 01:42:36.068]  And yeah, yeah, they're born that way.
[01:42:36.548 --> 01:42:41.572]  And so I don't hate a man who's got, basically is asexual.
[01:42:43.274 --> 01:42:44.855]  Because humans are more complex than a fish.
[01:42:45.376 --> 01:42:52.242]  But the way it works is it basically makes the brain develop more female, the genitals, all of it, the entire genetic traits.
[01:42:52.502 --> 01:42:55.925]  The bones are smaller, blood volume smaller, muscles are smaller.
[01:42:56.225 --> 01:42:58.247]  They're girls, folks!
[01:43:00.859 --> 01:43:08.927]  And then when that whole process is happening with the chemicals, we're like, well, these little boys are all like girls now.
[01:43:09.247 --> 01:43:11.529]  Let's make them, bake them girls, see?
[01:43:12.010 --> 01:43:14.492]  And finish the sterilization process.
[01:43:15.633 --> 01:43:21.559]  Because even though their sperm counts lower by 98%, they might still become a man and get a girl pregnant.
[01:43:23.561 --> 01:43:25.303]  So let's chop that sucker off.
[01:43:26.604 --> 01:43:28.565]  And that's a huge program.
[01:43:28.985 --> 01:43:33.027]  They've got programs to sterilize fire ants by making the fire ants gay.
[01:43:34.048 --> 01:43:36.269]  The male fire ants stop getting their pregnant.
[01:43:37.270 --> 01:43:37.650]  The queen.
[01:43:38.770 --> 01:43:40.571]  Just nobody wants to have sex with the queen anymore.
[01:43:41.652 --> 01:43:44.473]  And Sink's like, why don't you want to make the fire ants gay?
[01:43:44.653 --> 01:43:45.794]  That's kind of cool!
[01:43:46.074 --> 01:43:47.935]  Why, look, a little rainbow flag on them!
[01:43:48.776 --> 01:43:49.676]  It's science.
[01:43:49.716 --> 01:43:50.817]  They're attacking us.
[01:43:51.157 --> 01:43:53.138]  So what's wrong with gay frogs, Sink?
[01:43:54.298 --> 01:43:55.099]  Whatever the hell your name is.
[01:43:56.460 --> 01:44:00.601]  Young Turks, young murderers, young Islamic anti-Christian militia?
[01:44:03.902 --> 01:44:09.883]  It'd be like naming yourself the Nazis, but it's cute because Americans don't know history, but he does, and it's a liberal communist joke.
[01:44:11.724 --> 01:44:14.944]  So, so, so Sink, what is wrong with the frogs being gay?
[01:44:14.984 --> 01:44:16.305]  Hmm, it's Jeopardy!
[01:44:16.325 --> 01:44:17.385]  Doo-doo-doo-doo!
[01:44:17.665 --> 01:44:18.305]  Extinction?
[01:44:19.825 --> 01:44:20.446]  Extinction.
[01:44:24.722 --> 01:44:26.723]  That's what's wrong with the frogs being gay.
[01:44:26.944 --> 01:44:32.689]  Do I look at two male frogs humping each other in the drainage ditch and go, gosh, I hate those gay people?
[01:44:33.329 --> 01:44:33.650]  Uh, no.
[01:44:33.710 --> 01:44:38.474]  I go, scientifically, oh, look, the male frog of a species is about a third the size of the female.
[01:44:38.754 --> 01:44:39.935]  Look, those frogs are the same size.
[01:44:39.955 --> 01:44:40.616]  Those are two males.
[01:44:42.177 --> 01:44:44.480]  See, sick would think that's really weird to actually know some science.
[01:44:45.353 --> 01:45:01.871]  But no, I routinely, you know, to be out on the golf course, I don't play golf, I live by one, and I'll be out walking the spring, and you'll even look in there, you know, and you'll just see two frogs, same size, humping each other, they're two males, and you walk down by the creek, you'll see a female sitting there with a male on her back, she's three times bigger, same thing with toads.
[01:45:02.552 --> 01:45:03.732]  I mean, I learned that when I was a kid.
[01:45:03.772 --> 01:45:05.373]  I'm like, we lived on a golf course then in Dallas.
[01:45:05.653 --> 01:45:08.534]  I'm like, Dad, look at that little... He's like, yeah, he's impregnating her.
[01:45:08.894 --> 01:45:11.115]  When her eggs are coming out, he puts his semen on it.
[01:45:11.355 --> 01:45:15.096]  And you've got the little frog sitting on the big fat female frog.
[01:45:15.296 --> 01:45:19.457]  And she's big, like an insect, because she's got to make a bunch of eggs.
[01:45:19.997 --> 01:45:21.458]  That's why she's three, four times bigger.
[01:45:24.190 --> 01:45:25.872]  Oh, but that's science stuff, right?
[01:45:26.212 --> 01:45:26.773]  Young Turks?
[01:45:26.933 --> 01:45:27.834]  Ha ha ha!
[01:45:27.854 --> 01:45:29.857]  Alex Jones said they sterilized the frogs!
[01:45:30.097 --> 01:45:30.698]  Yeah, they are!
[01:45:30.718 --> 01:45:39.107]  Because the stuff they're putting in our food and water, on purpose, is so frickin' strong that a whole bunch of frog species are now extinct, buddy boy!
[01:45:38.927 --> 01:45:45.567]  That's called chemical warfare, jackass!
[01:45:45.567 --> 01:45:52.647]  But see, he doesn't even deny that now.
[01:45:50.905 --> 01:45:52.467]  He just goes, okay, they are gay.
[01:45:53.047 --> 01:45:53.567]  Big deal.
[01:45:53.868 --> 01:45:54.528]  It's cute.
[01:45:54.868 --> 01:45:56.870]  Oh, it's so cute.
[01:45:56.890 --> 01:46:09.719]  All right, I've gotten through five articles.
[01:46:10.840 --> 01:46:12.001]  Maybe I should just end the broadcast.
[01:46:12.061 --> 01:46:13.022]  It's been a good broadcast.
[01:46:13.953 --> 01:46:17.714]  The crew's here, we're all prepared, but I mean, it's just, this is what goes on in my head all day long.
[01:46:18.054 --> 01:46:24.397]  Because I'm not even mad at the Young Turks, except you got a name of a group that exterminated Christians, on purpose, and you think it's funny.
[01:46:24.417 --> 01:46:26.697]  I mean, you know, it's like, come on, man.
[01:46:27.037 --> 01:46:28.218]  Why are you such an asshole?
[01:46:28.718 --> 01:46:32.319]  And then, and then, you're up there making, you just, you don't know anything.
[01:46:32.339 --> 01:46:38.621]  You just know how to suck off the system and screw everybody over, and it makes me sick.
[01:46:42.563 --> 01:46:43.003]  Let's do this.
[01:46:44.479 --> 01:46:46.479]  I shall not fail.
[01:46:46.479 --> 01:47:01.393]   Go to one more break And I'm going to look at these links and all these articles and I'm going to decide what I'm going to cover when we come back.
[01:47:04.035 --> 01:47:06.357]  But everybody should be having these discussions right now.
[01:47:06.397 --> 01:47:18.282]   Your friends, your family, your neighbors, everybody should be really sitting around saying, Why is the sperm count in Europe and in the US down 95% from 1950s levels?
[01:47:19.442 --> 01:47:20.182]  Look it up, it's true.
[01:47:21.443 --> 01:47:27.804]  And why in Brazil was their sperm count the same until 1998?
[01:47:31.684 --> 01:47:35.385]  Oh, they had like a almost 100% sperm count down there, those Brazilians.
[01:47:35.765 --> 01:47:37.245]  So did our very all-American men.
[01:47:39.886 --> 01:47:41.206]  Until they introduced Roundup.
[01:47:42.168 --> 01:47:45.651]  And other herbicides in the late 90s.
[01:47:46.732 --> 01:47:51.315]  And they've got the same number of low sperm count we've got now.
[01:47:51.435 --> 01:47:52.516]  Oh, and it gets more fun.
[01:47:52.536 --> 01:47:54.358]  Of course it does.
[01:47:55.499 --> 01:47:57.800]  Did you know Brazil was like the U.S.
[01:47:57.880 --> 01:48:02.044]  before the 1950s and didn't have breast cancer?
[01:48:02.084 --> 01:48:03.585]  Like, breast cancer was extremely rare.
[01:48:04.005 --> 01:48:04.566]  Now it's everywhere.
[01:48:04.586 --> 01:48:08.209]  Because you know they admit glyphosate grows breast cancer, some of the main cancers.
[01:48:09.029 --> 01:48:10.971]  You know Brazil now matches us?
[01:48:12.594 --> 01:48:14.856]  In just the last 20-something years since they had that there.
[01:48:14.896 --> 01:48:15.256]  That's right.
[01:48:15.597 --> 01:48:16.758]  So, you don't got any sperm?
[01:48:16.778 --> 01:48:21.262]  And your breasts get eaten off, and you die, and you get put in a grave!
[01:48:21.722 --> 01:48:23.504]  Well, that's a fun thing to get, ain't it?
[01:48:24.024 --> 01:48:26.767]  Oh, but Alex Jones doesn't know about the science!
[01:48:27.347 --> 01:48:28.908]  Alex Jones is that right-winger.
[01:48:29.109 --> 01:48:30.850]  He doesn't want us drinking that Roundup.
[01:48:31.150 --> 01:48:32.552]  You know them right-wing Nazis?
[01:48:32.372 --> 01:48:37.652]   Nazis, yeah, they're worried about GMO shots and GMO crops and GMO, yeah, I'm really, we
[01:48:37.652 --> 01:48:44.612]  need to silence that Nazi over there.
[01:48:44.612 --> 01:48:50.251]   You know, within another generation, they're estimating that about half the boys in America,
[01:48:50.251 --> 01:48:53.972]   no matter what color you are, will have a penis the size of a woman's clitoris.
[01:48:54.964 --> 01:48:55.864]  From atrazine alone.
[01:48:58.145 --> 01:49:03.969]  So if your daddy had a foot-long penis, you're gonna have a two-inch long one, and your son's not gonna have one.
[01:49:04.990 --> 01:49:06.311]  And I'm not trying to be gross here, folks.
[01:49:06.671 --> 01:49:09.953]  I'm getting right down to brass tacks here.
[01:49:12.475 --> 01:49:14.735]  Why has your daddy got a big Johnson and you don't?
[01:49:15.576 --> 01:49:17.236]  And why is your son not going to have one?
[01:49:17.636 --> 01:49:18.796]  Because of these people!
[01:49:19.076 --> 01:49:20.436]  And I've had enough of them!
[01:49:20.456 --> 01:49:26.878]  And if we can just get it down to that level and ask the young Turks, do you want your sons to even have dicks?
[01:49:29.338 --> 01:49:32.859]  And his answer will be, no, actually, I think it's great.
[01:49:33.379 --> 01:49:34.839]  Because I'm a transhumanist.
[01:49:36.279 --> 01:49:36.859]  Go to a break.
[01:49:36.919 --> 01:49:37.460]  I've got to stop.
[01:49:37.500 --> 01:49:38.400]  I'm about to go crazy.
[01:49:38.220 --> 01:49:46.619]  Let's go ahead and we'll be right back.
[01:49:46.597 --> 01:49:48.558]  Dude, he's such a kind man.
[01:49:48.598 --> 01:49:48.918]  Kill it.
[01:49:48.998 --> 01:49:49.218]  Kill it.
[01:49:49.258 --> 01:49:49.678]  It's alright.
[01:49:49.698 --> 01:49:50.298]  We've already aired this.
[01:49:50.318 --> 01:49:51.239]  I'm not going to torch the listeners.
[01:49:52.319 --> 01:49:57.182]  Obviously, we've got to develop a rhythm here where I come in here and do these commercial-free shows, but then I realize I'm out of control.
[01:49:57.582 --> 01:49:58.182]  I'm so angry.
[01:49:59.023 --> 01:50:02.024]  And I'm going to just no filter here with how I really feel about all this.
[01:50:03.425 --> 01:50:09.088]  And we can't air the same promo twice in a row, so let's... We got some more goody goods there.
[01:50:09.228 --> 01:50:10.929]  I'm sorry I kind of sprung that on you guys.
[01:50:11.949 --> 01:50:12.830]  I just, you notice when I...
[01:50:13.757 --> 01:50:16.259]  People used to love me blowing up on air, but I don't do that very often anymore.
[01:50:16.299 --> 01:50:18.380]  People don't get that because it's not physically good for me.
[01:50:19.121 --> 01:50:22.062]  And I also start getting a little bit of a potty mouth, a little bit nasty.
[01:50:22.483 --> 01:50:23.664]  But, I mean, that's the truth.
[01:50:24.784 --> 01:50:28.587]  And so I have to just... I'm gonna drink a water, be a good boy.
[01:50:28.607 --> 01:50:32.749]  I'm gonna come back and I'm gonna race through every damn one of these articles.
[01:50:33.070 --> 01:50:34.290]  If the hair lips the Admiral.
[01:50:34.411 --> 01:50:34.931]  Let's go to it.
[01:50:37.409 --> 01:50:42.851]  Hollywood, the establishment, the mainline churches, the major corporations.
[01:50:43.312 --> 01:50:46.253]  I mean, they are on another planet.
[01:50:46.433 --> 01:50:50.015]  So are you arguing for throwing out the Constitution?
[01:50:50.035 --> 01:50:51.595]  Should the Constitution be thrown out?
[01:50:51.655 --> 01:50:52.136]  What do we do?
[01:50:52.416 --> 01:50:53.476]  Is it a living document?
[01:50:54.257 --> 01:50:55.397]  Or is it a sacred document?
[01:50:55.497 --> 01:50:56.978]  It's certainly not sacred, alright?
[01:50:56.998 --> 01:50:57.538]  Let's start there.
[01:50:57.838 --> 01:50:59.539]  The Constitution is kind of trash.
[01:51:00.199 --> 01:51:03.921]  I think listeners and viewers know things aren't going to get very nice in the next decade.
[01:51:04.775 --> 01:51:08.138]  The globalists plan to have 90% of everybody dead by 2030.
[01:51:08.858 --> 01:51:14.822]  What do you think is a viable figure that Gaia, that the planet, can sustain?
[01:51:15.503 --> 01:51:20.447]  I would guess, living the way we do, not more than 1 billion, probably less.
[01:51:21.327 --> 01:51:34.237]  Such is going to be the level of misery and panic across the world that there are bound to be the most cataclysmic conflicts, wars, struggles, simply for survival.
[01:51:35.054 --> 01:51:48.697]  Well, again, whenever events like that come along, when there's huge floods, famines, there's a certain amount of struggling, but there's also an awful lot of good comes from it.
[01:51:49.178 --> 01:52:00.240]  When confronted like that, ordinary people show extraordinary heroism and helpfulness towards others, as well as being looters and vandals and so on.
[01:52:01.341 --> 01:52:05.461]   It's just a thorough thoroughly disturbing thing and it will happen.
[01:52:05.461 --> 01:52:09.640]   They're gonna end civilization as we know it and when civilization breaks down,
[01:52:09.640 --> 01:52:15.161]   go watch a movie like The Road Warrior and that's gonna be like a vacation spot.
[01:52:15.161 --> 01:52:18.860]  That hellish, dystopic, nightmare future.
[01:52:18.860 --> 01:52:26.819]   I remember a time of chaos, ruined dreams, this wasted land.
[01:52:26.819 --> 01:52:32.300]  But most of all, I remember The Road Warrior.
[01:52:33.118 --> 01:52:34.819]  The man we called Max.
[01:52:36.299 --> 01:52:39.860]  To understand who he was, you have to go back to another time.
[01:52:41.001 --> 01:52:48.423]  When the world was powered by the black fuel, and the desert sprouted great cities of pipe and steel.
[01:52:48.923 --> 01:52:56.325]  For reasons long forgotten, two mighty warrior tribes went to war, and touched off a blaze which engulfed them all.
[01:52:57.645 --> 01:52:59.086]  Without fuel they were nothing.
[01:52:59.947 --> 01:53:01.407]  They'd built a house of straw.
[01:53:02.228 --> 01:53:05.430]  A thundering machine sputtered and stopped.
[01:53:05.850 --> 01:53:07.191]  Their world crumbled.
[01:53:08.772 --> 01:53:09.872]  Cities exploded.
[01:53:11.533 --> 01:53:13.034]  A whirlwind of looting.
[01:53:13.054 --> 01:53:17.557]  A firestorm of fear.
[01:53:17.617 --> 01:53:19.318]  Men began to feed on men.
[01:53:22.143 --> 01:53:25.805]  On the roads, it was a white-line nightmare.
[01:53:25.985 --> 01:53:31.348]  Only those mobile enough to scavenge, brutal enough to pillage, would survive.
[01:53:32.749 --> 01:53:38.972]  The gangs took over the highways, ready to wage war for a tank of juice.
[01:53:39.513 --> 01:53:42.274]  This diagram right here says it all.
[01:53:42.374 --> 01:53:43.215]  And we are here.
[01:53:44.495 --> 01:53:45.876]  We are right here with our children.
[01:53:46.636 --> 01:53:55.156]   And at a certain level, if the public doesn't wake up and say no to this, it doesn't innovate, And does it create a clear vision for ourselves?
[01:53:55.637 --> 01:53:58.739]  We kind of deserve what we're having done to us, don't we?
[01:54:00.240 --> 01:54:02.662]  Except they're targeting children.
[01:54:03.723 --> 01:54:12.791]  And they are trying to get children to give up their humanity and give up their free will and basically become sterilized, which is the same thing as killing them under the transgender mode.
[01:54:14.320 --> 01:54:19.440]   and imprison them and take all their hopes and dreams away and lock them in these digital
[01:54:19.440 --> 01:54:24.880]   metaverse prisons that Zuckerberg just said he believes that within 15 years the majority of
[01:54:24.880 --> 01:54:30.800]   people will live in the metaverse. Well because you're going to be locked in your house and if
[01:54:30.800 --> 01:54:37.519]   you don't submit and only watch the television or only watch the iPad or put the new Google or Apple
[01:54:37.519 --> 01:54:43.679]   contacts in, if you don't spend 15 hours a day plugged into their system, you're not going to
[01:54:43.679 --> 01:54:45.480]  get the social credit score.
[01:54:46.193 --> 01:54:49.516]  You're not going to get the food delivery from the food delivery robot.
[01:54:50.717 --> 01:54:52.358]  Because they don't want to just kill you.
[01:54:52.418 --> 01:54:59.564]  They want to enslave you and brainwash you and dumb you down and make you unnatural before they incinerate you.
[01:55:01.449 --> 01:55:03.849]  and spill your ashes into the atmosphere.
[01:55:03.849 --> 01:55:08.649]  You are here.
[01:55:08.649 --> 01:55:17.949]   I want to thank you all for joining us on this live Saturday,
[01:55:17.949 --> 01:55:19.750]  March 12, 2022 transmission.
[01:55:19.750 --> 01:55:23.750]   And I have been extremely upset by the war in Ukraine and by the
[01:55:23.750 --> 01:55:27.148]   globalist launching the next leg of their depopulation collapse
[01:55:27.709 --> 01:55:30.531]  But the good news is, humanity is waking up really, really fast.
[01:55:30.551 --> 01:55:35.794]  So now, let me, in the final 20-30 minutes of the transmission, race through a bunch of clips and news.
[01:55:36.175 --> 01:55:37.696]  Let's start from the top here.
[01:55:39.076 --> 01:55:41.478]  Russia threatens attack on NATO weapons shipments to Ukraine.
[01:55:41.798 --> 01:55:42.919]  Legitimate targets.
[01:55:44.238 --> 01:55:44.538]  Biden.
[01:55:44.638 --> 01:55:46.980]  NATO-Russia conflict would be World War III.
[01:55:47.340 --> 01:55:51.504]  Warns Kremlin of severe price of chemical weapons used.
[01:55:52.084 --> 01:55:54.266]  Obviously getting ready for a false flag.
[01:55:54.646 --> 01:55:57.508]  YouTube blocks Ruppli video agency.
[01:55:58.309 --> 01:55:59.630]  And the same things happen in Europe.
[01:55:59.770 --> 01:56:01.991]  All the major Russian media is being taken down around the world.
[01:56:02.352 --> 01:56:06.495]  That is super dangerous because then we don't get the other side and find out even what's happening.
[01:56:06.975 --> 01:56:08.456]  That is what authoritarian regimes do.
[01:56:08.476 --> 01:56:09.057]  It's dangerous.
[01:56:11.096 --> 01:56:11.436]  U.N.
[01:56:11.957 --> 01:56:15.180]  condemns META for allowing hate speech against Russia.
[01:56:15.560 --> 01:56:23.947]  Again, Russia is using all the leftist tactics to then complain and demand censorship as well.
[01:56:24.267 --> 01:56:28.450]  So when Russia gets censored, it goes, look, they're violating the rules too, censor them.
[01:56:28.831 --> 01:56:30.352]  That is not the answer.
[01:56:31.733 --> 01:56:33.915]  Oh, look, China censors people, we should too.
[01:56:34.075 --> 01:56:34.896]  No, that's not good.
[01:56:37.059 --> 01:56:41.184]  Facebook allows threats against Russians as German hospitals deny them treatment.
[01:56:41.785 --> 01:56:42.566]  Unbelievable.
[01:56:43.707 --> 01:56:51.637]  Soros says United States-European Union must remove Putin and Xi from power before they can destroy our civilization, when he's the one.
[01:56:53.134 --> 01:56:54.254]  Destroying our civilization.
[01:56:54.274 --> 01:56:56.855]  Doesn't mean I'm defending Xi or Putin.
[01:56:56.875 --> 01:56:58.775]  It means we can't have a nuclear war.
[01:56:59.336 --> 01:57:03.137]  How are we supposed to remove them from power when this guy can barely even talk?
[01:57:03.557 --> 01:57:09.518]  But he's so used to having power and control, he thinks he can write these checks that we're supposed to cash!
[01:57:11.819 --> 01:57:14.860]  Germany sets date for independence from Russian energy supplies.
[01:57:15.320 --> 01:57:15.560]  Uh-huh.
[01:57:15.900 --> 01:57:17.200]  All fossil fuels cut off.
[01:57:17.659 --> 01:57:22.979]   They want the next few years from Russia, when they're getting up to 50% of their power
[01:57:22.979 --> 01:57:25.139]  from Russia.
[01:57:25.139 --> 01:57:26.460]  That's the feudalism, folks.
[01:57:26.460 --> 01:57:28.659]  You vote.
[01:57:28.659 --> 01:57:30.979]  Do you trust Kamala Harris on the world stage?
[01:57:30.979 --> 01:57:35.038]  All the clips of her not even knowing what planet she's on.
[01:57:35.038 --> 01:57:37.899]  And that ties into this report right here.
[01:57:37.899 --> 01:57:43.819]   The former head White House doctor for four administrations demands Biden resign now.
[01:57:44.121 --> 01:57:47.042]  He doesn't know what's going on in Ukraine.
[01:57:47.542 --> 01:57:50.963]  He needs to resign before our country suffers more, says Dr. Jackson.
[01:57:51.303 --> 01:57:52.164]  And I totally agree.
[01:57:52.504 --> 01:57:54.585]  Democrats need a war with Russia to survive.
[01:57:54.665 --> 01:57:57.446]  It will cause millions of deaths, but they are evil enough to do it.
[01:57:57.806 --> 01:57:59.667]  Jim Hopp is absolutely right with an article he wrote.
[01:57:59.847 --> 01:58:00.667]  And I want to say something.
[01:58:00.687 --> 01:58:10.711]   A lot of Republicans are like, hey, Joe Biden being a total moron has turned everybody against the Democrats, and there's going to be a Super political realignment that's already happened.
[01:58:10.731 --> 01:58:11.911]  It's going to be ten times bigger.
[01:58:12.251 --> 01:58:13.252]  And so this is great.
[01:58:13.512 --> 01:58:14.232]  Isn't he a joke?
[01:58:14.512 --> 01:58:15.132]  Isn't it wonderful?
[01:58:15.473 --> 01:58:15.933]  No!
[01:58:16.373 --> 01:58:16.813]  No!
[01:58:16.833 --> 01:58:18.694]  They might have a nuclear war!
[01:58:18.714 --> 01:58:24.736]  Yeah, I don't like the Democrats.
[01:58:24.836 --> 01:58:26.717]  Yeah, we need to stop their policies.
[01:58:26.757 --> 01:58:35.000]  But no, you don't want a bunch of evil people who aren't accountable programming him and Kamala Harris with the outcomes we're going to get there.
[01:58:35.020 --> 01:58:36.020]  This is dangerous.
[01:58:38.325 --> 01:58:39.766]  Biden needs to step down.
[01:58:40.607 --> 01:58:44.890]  And I know they always had a plan to replace him with somebody else, and this is all part of it, but it doesn't matter.
[01:58:46.291 --> 01:58:48.533]  At this point, we cannot have Joe Biden up there.
[01:58:48.573 --> 01:58:49.394]  It's too dangerous.
[01:58:50.535 --> 01:58:51.295]  This is out of control.
[01:58:51.316 --> 01:58:52.316]  Look, I just want to live.
[01:58:52.336 --> 01:58:53.097]  I just want to have a future.
[01:58:53.117 --> 01:58:54.418]  I just don't want to have a nuclear war.
[01:58:55.299 --> 01:58:56.420]  Russia threatens to leave U.S.
