[00:00:03.507 --> 00:00:04.347]  We're live.
[01:10:18.589 --> 01:10:21.210]  I mean, this is a criminal group, but enough of my ranting.
[01:10:21.670 --> 01:10:23.290]  It's all in the book, No Spy, No Fly.
[01:10:23.691 --> 01:10:30.893]  I want to turn to Abe Mashell to tell us how this all began and break down these frightening developments.
[01:10:31.153 --> 01:10:34.594]  Extrajudicial, just like NDAA saying they'll disappear you.
[01:10:35.034 --> 01:10:36.595]  Now, is cave dwellers the threat?
[01:10:36.855 --> 01:10:37.516]  You scared of them?
[01:10:37.536 --> 01:10:45.981]  Or are you scared of a government that says it'll disappear you into a torture dungeon and is on record raping kids in front of their parents at Abu Ghraib Army Report?
[01:10:46.362 --> 01:10:47.402]  You worried about that?
[01:10:47.422 --> 01:10:50.464]  Or are you worried about the scary CIA man Bin Laden?
[01:10:51.425 --> 01:10:52.886]  Abe, good to have you on with us.
[01:10:52.906 --> 01:10:53.646]  You're very evil.
[01:10:54.167 --> 01:10:55.508]  I'm glad you're on the no-fly list.
[01:10:55.908 --> 01:10:57.329]  Tell us how this all began.
[01:10:57.349 --> 01:11:03.453]  I guess they want to stop you actually getting wounded veterans' dogs to assist them.
[01:11:03.753 --> 01:11:04.814]  I can't think of anything more evil.
[01:11:05.715 --> 01:11:06.815]  Well, thanks for having me, Alex.
[01:11:06.855 --> 01:11:11.039]  I appreciate you guys reaching out to me and getting me on the show and everything.
[01:11:11.519 --> 01:11:14.201]  It all began back in April of 2010.
[01:11:14.721 --> 01:11:17.704]  I was flying out to Spokane, Washington to train a dog out there.
[01:11:17.744 --> 01:11:22.027]  I'm a traveling dog trainer, and I'd never had trouble flying my entire life.
[01:11:22.047 --> 01:11:24.449]  I'd flown all over vacations with the family business.
[01:11:25.009 --> 01:11:35.792]  I've never even pulled aside for additional security all these years, and that night prior to me flying in April 2010, I attempted to print my boarding pass from the house, and I couldn't.
[01:11:36.452 --> 01:11:40.854]  So I called Southwest Airlines, I said, hey, you know, I can't print my boarding pass, you know, normally I can do that.
[01:11:41.334 --> 01:11:44.795]  They told me, you know, there must be a problem, so check in in the morning with the ticket counter.
[01:11:45.555 --> 01:11:47.396]  So anyways, next morning I went to the ticket counter.
[01:11:47.416 --> 01:11:48.197]  I went to check in.
[01:11:48.357 --> 01:11:49.558]  The lady took my license.
[01:11:49.618 --> 01:11:51.279]  This was at Midway Airport in Chicago.
[01:11:51.920 --> 01:11:53.701]  And she kind of gave me a strange look.
[01:11:54.061 --> 01:11:56.543]  And then she went in the back room with my driver's license.
[01:11:56.623 --> 01:11:58.304]  So I was a little shocked by that.
[01:11:58.805 --> 01:12:00.786]  I had my Marine Corps shirt on, Marine Corps bag.
[01:12:00.826 --> 01:12:02.507]  So, you know, she was kind of looking at me funny.
[01:12:03.008 --> 01:12:05.329]  About five minutes later, she came back out from the room.
[01:12:05.630 --> 01:12:09.713]  And I turned around and I was surrounded by over 30 TSA and Chicago police.
[01:12:10.313 --> 01:12:11.634]  So I was very shocked by this.
[01:12:11.674 --> 01:12:14.056]  And then she said, sir, you're on the no-fly list.
[01:12:14.076 --> 01:12:18.360]  You won't be able to fly any commercial aircraft, you know, until you're off of this list.
[01:12:18.860 --> 01:12:22.343]  And by the way, the FBI is on their way to the airport because they'd like to speak with you.
[01:12:22.764 --> 01:12:24.605]  So obviously, this was a major shock.
[01:12:25.045 --> 01:12:28.308]  You know, I kind of expected Ashton Kutcher to jump out and tell me I was being pumped.
[01:12:28.368 --> 01:12:29.409]  I mean, this was insane.
[01:12:29.890 --> 01:12:31.931]  And again, they're implying you're a terrorist.
[01:12:31.991 --> 01:12:35.214]  I mean, it's all part of this fake hysteria for the officers.
[01:12:35.234 --> 01:12:36.795]  Yeah, we saw one today.
[01:12:37.276 --> 01:12:38.016]  Evil Marine.
[01:12:38.857 --> 01:12:43.258]  Yes, and you know, it's all, you know, I'm a strong guy and everything.
[01:12:43.298 --> 01:12:48.639]  I'm not intimidated easily, but when you're surrounded like that, you know, it was very embarrassing all at the same time.
[01:12:48.699 --> 01:12:55.561]  But the FBI came there several minutes later, came up to me, asked if I would mind going back to answer a few questions.
[01:12:56.061 --> 01:13:00.162]  And you know, I said fine, because I thought it was just some mistake that was going to get cleared up quickly.
[01:13:00.702 --> 01:13:05.183]  When we went back, they just started asking questions about me that weren't quite invasive yet.
[01:13:05.703 --> 01:13:12.027]  But they were getting a little bit invasive, you know, what's my name, date of birth, social security number, you know, what was I doing going to school?
[01:13:12.047 --> 01:13:13.448]  And they know full well who you are.
[01:13:13.468 --> 01:13:16.570]  This is all theater to make you believe you're bad.
[01:13:16.630 --> 01:13:17.751]  I mean, this is criminal.
[01:13:17.791 --> 01:13:18.572]  What's happening to you?
[01:13:19.112 --> 01:13:24.256]  Well, you know, and I thought it was just some big mistake because I was ignorant to how things really were back then.
[01:13:24.316 --> 01:13:29.539]  But so he went through his questions for about 15 minutes and then he said, you know what, you're free to go.
[01:13:29.579 --> 01:13:30.480]  I said, now, wait a minute.
[01:13:30.580 --> 01:13:31.701]  I have a few questions for you.
[01:13:32.361 --> 01:13:33.883]  How did I get on the no-fly list?
[01:13:34.023 --> 01:13:35.265]  And how do I get off of the list?
[01:13:35.325 --> 01:13:40.272]  And he kind of laughed at me and he said, listen, even if I knew why you were put on the list, I wouldn't be able to tell you.
[01:13:40.753 --> 01:13:46.401]  And then he said, there's really no way off of the list, but you can fill out a redress form on the Department of Homeland Security's website.
[01:13:46.481 --> 01:13:47.502]  Now let's stop right there.
[01:13:48.183 --> 01:13:49.943]  That's right out of Kafka in 1984.
[01:13:50.324 --> 01:13:54.124]  Don't know why you're on the list, can't get off of it, and it's funny to him.
[01:13:54.564 --> 01:13:56.705]  And soon it's not going to be able to have a car, have a job.
[01:13:56.745 --> 01:13:57.825]  They've said this is the plan.
[01:13:58.145 --> 01:13:59.246]  No judge, no jury.
[01:13:59.666 --> 01:14:00.526]  Then you're homeless.
[01:14:00.666 --> 01:14:05.707]  Then they say in the future when there's a huge homeless population, this is actually Army documents.
[01:14:05.727 --> 01:14:06.727]  You may not have seen this yet.
[01:14:07.027 --> 01:14:07.867]  The Army confirmed them.
[01:14:08.107 --> 01:14:09.848]  You're going to be sent to a re-education camp.
[01:14:09.968 --> 01:14:11.328]  And it says forced labor.
[01:14:11.608 --> 01:14:14.489]  So see, once you're not going to be able to work in the future, I'm not joking,
[01:14:15.638 --> 01:14:17.739]  Then you'll just be taken to the re-education camp.
[01:14:17.979 --> 01:14:20.360]  But come on, they're just making sure you're a good person there too.
[01:14:20.660 --> 01:14:21.701]  I'm sorry, please continue.
[01:14:22.181 --> 01:14:22.901]  No, no problem.
[01:14:23.001 --> 01:14:29.184]  And you know, that was shocking to me that he said that because it certainly didn't feel like this was the America I learned all about.
[01:14:30.485 --> 01:14:33.066]  Anyways, I went home that day and my wife picked me up.
[01:14:33.106 --> 01:14:35.087]  We were both pretty traumatized by the whole experience.
[01:14:35.487 --> 01:14:39.509]  I went home and I filled out the DHS trip form when I got back.
[01:14:40.009 --> 01:14:40.850]  The redress form.
[01:14:41.290 --> 01:14:48.614]  Several hours later, my phone rings and it's two additional FBI agents who basically tell me just like this, Abe, we're 3.2 miles from your house.
[01:14:48.674 --> 01:14:49.234]  Are you home?
[01:14:49.734 --> 01:14:50.715]  And I was like, yeah?
[01:14:50.995 --> 01:14:53.056]  And he said, well, would you mind if we stopped by?
[01:14:53.136 --> 01:14:54.677]  And by the way, this is all part of the theater.
[01:14:55.097 --> 01:14:56.578]  Shock you, have them surround you.
[01:14:56.598 --> 01:14:58.940]  They do it every day at every major airport, we've confirmed.
[01:14:59.360 --> 01:15:01.442]  Then come to your house, act like good cops.
[01:15:01.742 --> 01:15:02.663]  Hey, we'll get you off.
[01:15:02.763 --> 01:15:03.643]  Prove you're good.
[01:15:03.904 --> 01:15:04.924]  No judge, no jury.
[01:15:06.245 --> 01:15:07.246]  Honorably discharged.
[01:15:07.626 --> 01:15:08.887]  Helping veterans group.
[01:15:09.227 --> 01:15:11.189]  They probably know you're a good guy.
[01:15:11.409 --> 01:15:12.530]  That's why they want to turn you.
[01:15:12.770 --> 01:15:13.531]  They've targeted you.
[01:15:13.551 --> 01:15:14.952]  They're going to turn you into a perp.
[01:15:15.572 --> 01:15:23.313]  They might have even set you up and said Marine Terrorist, because that's their new story, is that Marines and Army are going to be the new terrorists.
[01:15:23.353 --> 01:15:25.014]  I'm sorry, I'm just an expert in this area.
[01:15:25.334 --> 01:15:28.854]  So they're 3.2 miles, can they come over and play good cop?
[01:15:28.934 --> 01:15:29.534]  Please continue.
[01:15:29.954 --> 01:15:33.535]  Yes, and it's kind of funny you said that, because that was something my wife said that day.
[01:15:33.595 --> 01:15:36.216]  One of them kind of played the good cop, and one of them played the bad cop.
[01:15:36.236 --> 01:15:40.356]  But they came in, and they came up, and the strangest thing happened, Alex.
[01:15:40.396 --> 01:15:44.197]  They actually pulled out a Do Not Fly question and answer sheet, like a cheat sheet.
[01:15:44.637 --> 01:15:49.059]  You know, I have kids, and it just seems strange to me that FBI agents were working off of a cheat sheet.
[01:15:49.640 --> 01:15:51.040]  I've never seen anything like it in my life.
[01:15:51.060 --> 01:15:58.784]  You think federal agents, you think, you know, these guys wouldn't need cheat sheets, but they actually went through this cheat sheet and answered all the questions, you know, I asked me on.
[01:15:58.804 --> 01:16:00.185]  And this was much more invasive.
[01:16:00.605 --> 01:16:01.406]  Who was my father?
[01:16:01.466 --> 01:16:02.246]  Who are my cousins?
[01:16:02.286 --> 01:16:03.246]  Where's my bank accounts?
[01:16:03.266 --> 01:16:03.927]  Do I have a Twitter?
[01:16:03.947 --> 01:16:04.747]  Do I have a MySpace?
[01:16:04.767 --> 01:16:05.848]  Do I have a Facebook account?
[01:16:06.588 --> 01:16:09.090]  And then once you know they find out you're Muslim, forget about it.
[01:16:09.411 --> 01:16:10.992]  That's when the real questions come out.
[01:16:11.432 --> 01:16:17.257]  Then, the worst part about... And by the way, they knew, because I guess your wife's Christian, you're Muslim, they knew that.
[01:16:17.297 --> 01:16:19.980]  This is all part of discovering how bad you are.
[01:16:20.000 --> 01:16:29.268]  I mean, this is pure secret police who put you on an extrajudicial list to ban your travel criminally, acting like you're the criminal.
[01:16:29.428 --> 01:16:31.770]  I mean, this is 180 degrees from America.
[01:16:31.810 --> 01:16:33.451]  I'm sorry, just making me so mad.
[01:16:33.491 --> 01:16:33.872]  Continue.
[01:16:34.389 --> 01:16:35.810]  Yep, it made me very upset too.
[01:16:35.850 --> 01:16:38.632]  But yeah, they came up and they did that question and answer sheet.
[01:16:38.652 --> 01:16:46.136]  And then when I said I was a Marine, they pulled out an additional sheet, which really was a kick in the groin for me because, you know, I was a United States Marine.
[01:16:46.156 --> 01:16:47.777]  I didn't train in some other country.
[01:16:47.797 --> 01:16:50.519]  I was defending this country for four years active.
[01:16:51.079 --> 01:16:55.564]  And so, you know, the first thing they said, well, were you trained with explosives in the Marine Corps?
[01:16:55.584 --> 01:16:56.506]  I said, no, I wasn't.
[01:16:56.566 --> 01:16:58.628]  But it just, you know, that made me mad.
[01:16:58.648 --> 01:17:01.251]  So anyways, they did their questions and then they left.
[01:17:01.311 --> 01:17:02.913]  It took about an hour and 15 minutes.
[01:17:02.933 --> 01:17:05.175]  Like I said, this was a much more invasive interview.
[01:17:05.996 --> 01:17:06.817]  I don't know.
[01:17:23.439 --> 01:17:25.981]  No, now they're killing your business, which is what they always do.
[01:17:26.722 --> 01:17:33.907]  But I would have said, hey, why are you hiring 10,000 Al-Qaeda and shipping them into Libya?
[01:17:34.107 --> 01:17:35.168]  Here's the LA Times.
[01:17:35.248 --> 01:17:36.409]  Why do you run Al-Qaeda?
[01:17:37.110 --> 01:17:40.732]  Why did you ship Al-Qaeda into Syria?
[01:17:41.013 --> 01:17:43.875]  Why did you get the underwear bomber on the plane two Christmases ago?
[01:17:44.155 --> 01:17:45.436]  Here's the Detroit Free Press.
[01:17:45.736 --> 01:17:47.538]  Here's Kurt Haskell on the Alex Jones Show.
[01:17:47.858 --> 01:17:49.379]  Why are you terrorists?
[01:17:49.599 --> 01:17:50.220]  I'm sorry, go ahead.
[01:17:50.720 --> 01:17:51.661]  Yeah, I've seen Kurt Hassel.
[01:17:51.681 --> 01:17:52.701]  That was shocking.
[01:17:52.741 --> 01:17:53.942]  I've seen him on your show not long ago.
[01:17:53.962 --> 01:17:57.103]  But yeah, basically, I was really upset by that.
[01:17:57.143 --> 01:17:59.685]  So I called the FBI back and I talked to the agent.
[01:17:59.705 --> 01:18:02.086]  I said, listen, you guys are screwing my business up.
[01:18:02.126 --> 01:18:03.187]  This is unacceptable.
[01:18:03.227 --> 01:18:05.408]  I've worked really hard on my business the last nine years.
[01:18:05.488 --> 01:18:06.268]  It's successful.
[01:18:06.709 --> 01:18:07.449]  He apologized.
[01:18:07.469 --> 01:18:09.510]  He says there was nothing they could do and he was sorry.
[01:18:09.530 --> 01:18:12.472]  And then I didn't hear anything for two months, Alex.
[01:18:12.492 --> 01:18:13.892]  So that was in April 2010.
[01:18:14.413 --> 01:18:16.574]  In June 2010, finally, I get a phone call.
[01:18:17.214 --> 01:18:20.895]  And it's those two agents that came to my house that day, and they tell me they have great news.
[01:18:21.055 --> 01:18:22.075]  And I said, okay, what is it?
[01:18:22.115 --> 01:18:23.036]  I'm off the no-fly list.
[01:18:23.096 --> 01:18:25.496]  He says, well, we'd like to meet with you to discuss it.
[01:18:26.036 --> 01:18:27.977]  I said, well, let's just talk about it over the phone.
[01:18:28.017 --> 01:18:28.877]  I don't want to waste your time.
[01:18:28.897 --> 01:18:29.797]  You don't want to waste mine.
[01:18:30.297 --> 01:18:33.298]  He says, well, we have to meet, you know, face-to-face to go through everything with you.
[01:18:33.338 --> 01:18:35.599]  That way we ensure that we answer all of your questions.
[01:18:35.639 --> 01:18:36.439]  I'll stop you again.
[01:18:36.479 --> 01:18:38.140]  This is the end of America.
[01:18:38.180 --> 01:18:38.460]  This is 100...
[01:18:40.086 --> 01:18:41.247]  percent pure evil.
[01:18:41.587 --> 01:18:42.608]  This is the new model.
[01:18:42.868 --> 01:18:48.211]  You're not going to have a job, a car, fly, a life, unless you become a secret police spy.
[01:18:48.451 --> 01:18:52.074]  We're about to get to this, but I want viewers out there to understand something.
[01:18:52.374 --> 01:18:54.095]  My heart is beating right now fast.
[01:18:54.135 --> 01:18:55.356]  This doesn't ever happen on air.
[01:18:55.876 --> 01:18:58.018]  Okay, because I know this is coming for all of us.
[01:18:58.038 --> 01:19:00.239]  This has been the plan in every authoritarian society.
[01:19:00.579 --> 01:19:03.261]  This is a Marine, a father, no criminal record.
[01:19:03.702 --> 01:19:12.368]  He develops service dogs and gives them to troops who've been injured when the Pentagon treats them like crap and steals their death benefits if they get killed.
[01:19:12.628 --> 01:19:13.329]  That's all on record.
[01:19:13.849 --> 01:19:14.189]  Okay.
[01:19:14.970 --> 01:19:17.392]  And they want him to be an infiltrator for them.
[01:19:17.633 --> 01:19:21.616]  So instead of just coming to the Marine and going, man, he's perfect for us, he'll get into their grips.
[01:19:22.457 --> 01:19:26.140]  No, instead they want to make him a perp in case they ever need to flush him.
[01:19:26.681 --> 01:19:28.282]  But this is how the setups work.
[01:19:28.843 --> 01:19:32.246]  And they go to people's lawyers and say, you're going to set your client up or we're going to ruin your life.
[01:19:32.606 --> 01:19:34.008]  I mean, this is criminal.
[01:19:34.748 --> 01:19:37.771]  And this is what's going on, and this is going to happen to everybody.
[01:19:38.031 --> 01:19:40.794]  They do it to an unpopular minority first.
[01:19:41.615 --> 01:19:45.678]  Whether it's the kulaks in Ukraine or Russia, or whether it's Muslims in the U.S.
[01:19:45.919 --> 01:19:47.180]  But the target is you.
[01:19:47.540 --> 01:19:53.145]  Notice they're already shifting from Al-Qaeda as the big enemy, to the good ol' boy conservatives and libertarians.
[01:19:53.866 --> 01:19:58.671]  So understand, this is going to happen to all of you out there who have a love affair with hating Muslims.
[01:19:59.031 --> 01:20:02.494]  I know it's fun to hate Muslims, but they were just beta testing on them.
[01:20:02.795 --> 01:20:05.818]  Now I'm going to shut up, recap, and then bring it through.
[01:20:05.838 --> 01:20:06.699]  I'm going to give you the floor.
[01:20:06.919 --> 01:20:10.402]  This is just too incredible, but I want to just add here what's really happening.
[01:20:10.422 --> 01:20:10.983]  Please continue.
[01:20:11.513 --> 01:20:13.674]  Sure, and so I told him, you know, fine, what do you want to do?
[01:20:13.694 --> 01:20:14.374]  You want to come over?
[01:20:14.414 --> 01:20:15.375]  Let's get this over with.
[01:20:15.795 --> 01:20:17.896]  He says, well, we don't want to come all the way out to your residence.
[01:20:17.956 --> 01:20:19.596]  You live 40 miles west of the city.
[01:20:20.237 --> 01:20:21.297]  Could you meet us halfway?
[01:20:21.757 --> 01:20:22.918]  I said, OK, where do you want to meet?
[01:20:22.978 --> 01:20:26.639]  So they wanted me to meet at the Embassy Suites Hotel at a town in between me and the city.
[01:20:27.240 --> 01:20:29.060]  And he says, you know, we'll sit down in the lounge.
[01:20:29.100 --> 01:20:30.181]  We'll buy you a few drinks.
[01:20:30.881 --> 01:20:31.741]  We'll get you something to eat.
[01:20:31.761 --> 01:20:32.902]  We'll answer all your questions.
[01:20:33.102 --> 01:20:36.583]  So I'm thinking halfway in my head, Alex, I'm thinking, OK, they're kissing my butt a little bit.
[01:20:36.623 --> 01:20:38.164]  They know they screwed that client up for me.
[01:20:38.564 --> 01:20:40.065]  Maybe this is the way to approach it.
[01:20:40.365 --> 01:20:41.405]  This is all scripted, sir.
[01:20:41.425 --> 01:20:42.546]  They do this all day to people.
[01:20:43.006 --> 01:20:43.586]  Yeah, I know.
[01:20:43.606 --> 01:20:44.967]  They ruin your business for two months.
[01:20:44.987 --> 01:20:45.907]  They let you marinate.
[01:20:46.107 --> 01:20:48.808]  It's all scientifically written by psych warfare chiefs.
[01:20:49.008 --> 01:20:51.449]  These are just monkeys that read off a script to you.
[01:20:51.469 --> 01:20:52.370]  I want you to understand that.
[01:20:52.890 --> 01:20:57.152]  Sure, and so... In fact, the monkeys are watching right now and going, well, we never even realized all that.
[01:20:58.922 --> 01:21:00.443]  You work for foreign banks, bankers.
[01:21:00.704 --> 01:21:01.304]  I'm sorry, go ahead.
[01:21:01.985 --> 01:21:05.668]  So yeah, I said, OK, so we set up a date and time to meet at the hotel.
[01:21:06.429 --> 01:21:10.152]  When I got there, I was under the impression we were going to meet down in the lobby area.
[01:21:10.172 --> 01:21:11.753]  But when I got down there, they weren't there.
[01:21:11.833 --> 01:21:15.356]  So I called the agent's cell phone, and I said, you know, where are you guys at?
[01:21:15.597 --> 01:21:16.698]  And he says, I'll be right down.
[01:21:16.778 --> 01:21:18.539]  I'm like, OK, so he's already in the hotel.
[01:21:19.080 --> 01:21:23.103]  He came down, and then when I met with him, he says, would you mind coming up to the fourth floor with me?
[01:21:23.303 --> 01:21:24.765]  So now here's the huge twist.
[01:21:25.225 --> 01:21:26.306]  That I wasn't expecting.
[01:21:26.326 --> 01:21:31.870]  And, you know, I was a little bit uncomfortable doing, but I knew that I had to do it because, I mean, how else am I going to finish this whole thing?
[01:21:32.371 --> 01:21:34.833]  And I was interested to see what they really wanted out of me as well.
[01:21:34.893 --> 01:21:35.854]  So I said, OK, fine.
[01:21:35.894 --> 01:21:37.795]  So we went up to this fourth floor private room.
[01:21:37.815 --> 01:21:40.697]  And when I walked in, the other agent was already sitting in there.
[01:21:41.058 --> 01:21:43.640]  They had the TV going, and they had some coffee and donuts.
[01:21:43.660 --> 01:21:44.861]  It felt like a stakeout.
[01:21:44.941 --> 01:21:46.582]  And, you know, basically, they sat me down.
[01:21:46.622 --> 01:21:48.083]  They said, we have really good news for you.
[01:21:48.143 --> 01:21:49.645]  We can get you off of the no-fly list.
[01:21:50.205 --> 01:21:55.247]  But you'd have to agree to become undercover informant for us and tell us about various people at various mosques in the area.
[01:21:55.927 --> 01:21:58.008]  So I said, well, would this be an FBI position?
[01:21:58.088 --> 01:21:58.808]  And he said, no.
[01:21:59.228 --> 01:22:01.729]  And I said, is this going to be an independent contractor position?
[01:22:01.769 --> 01:22:02.449]  And he said, no.
[01:22:02.850 --> 01:22:04.410]  He said, this would be a secret position.
[01:22:04.470 --> 01:22:05.891]  You couldn't even tell your wife about it.
[01:22:05.911 --> 01:22:08.732]  And we would be paying you cash that you would never have to claim to the IRS.
[01:22:09.232 --> 01:22:11.433]  So as soon as he said that, I was like, you know what, guys?
[01:22:12.173 --> 01:22:15.154]  I'm not comfortable sitting here having this conversation without a lawyer present.
[01:22:15.214 --> 01:22:17.115]  As soon as I said lawyer, they forced me to leave.
[01:22:17.655 --> 01:22:22.357]  So I got in my car, started calling my wife and family up, explaining to them the shock.
[01:22:22.397 --> 01:22:24.298]  It was like a CSI episode or something.
[01:22:25.319 --> 01:22:29.681]  And then I went home, googled the no-fly list, and saw that the ACLU had some experience with it.
[01:22:29.701 --> 01:22:32.642]  Because, I mean, who do you even hire, Alex, for a lawyer for something like this?
[01:22:32.702 --> 01:22:35.123]  It's just not something you hear about people dealing with.
[01:22:35.203 --> 01:22:35.923]  Oh, and they'll lie.
[01:22:35.963 --> 01:22:37.324]  They'll say they never even met with you.
[01:22:37.924 --> 01:22:46.391]  Well, they messed up there because they actually texted me on my phone that night saying that they were sorry the meeting ended so abruptly.
[01:22:46.431 --> 01:22:47.352]  When could we meet again?
[01:22:47.512 --> 01:22:48.693]  God, these people are sick.
[01:22:49.493 --> 01:22:52.176]  So anyways, I called the ACLU.
[01:22:52.216 --> 01:22:55.898]  They flew one of the lead attorneys on this no-fly case up to meet with me.
[01:22:55.959 --> 01:22:59.321]  I explained to her my entire story and they added me to the lawsuit.
[01:23:00.602 --> 01:23:02.804]  What happened next was I really didn't hear anything.
[01:23:02.864 --> 01:23:04.785]  The FBI called me one additional time.
[01:23:04.845 --> 01:23:08.187]  I told them that I'd hired the ACLU and they were really upset by that.
[01:23:08.227 --> 01:23:11.830]  I guess the ACLU and the FBI are, you know, they don't really mix together too well.
[01:23:11.930 --> 01:23:13.231]  Well, let's expand on that.
[01:23:13.411 --> 01:23:15.772]  They're putting members of Congress on this now.
[01:23:16.353 --> 01:23:18.674]  And the Congress, I mean, that's the government.
[01:23:18.714 --> 01:23:20.275]  That's the elected representatives.
[01:23:20.556 --> 01:23:23.437]  Congress is more powerful than the president, the courts, you name it.
[01:23:23.457 --> 01:23:24.518]  It's not just co-equal.
[01:23:24.878 --> 01:23:27.620]  They actually have more power because it's more representative.
[01:23:27.840 --> 01:23:30.122]  If you actually read what the founders said, what the courts have ruled,
[01:23:30.862 --> 01:23:37.607]  And then a hundred years ago they started saying, well, actually they're co-equal, and now they say Congress has no power, the President rules the earth.
[01:23:38.007 --> 01:23:48.813]  But the point here is, some FBI guys are actually good, you know, they're out bank robberies, stuff like that, but these political ones that are involved in the spying and stuff, they do this illegal stuff all day long.
[01:23:49.074 --> 01:23:54.117]  The feds are now taking DNA from school kids nationwide and telling people, don't tell your parents.
[01:23:54.437 --> 01:23:55.478]  It's totally illegal.
[01:23:55.738 --> 01:23:59.460]  So that's why I get so mad, is that this can happen to any of us, and I have
[01:24:01.542 --> 01:24:28.062]  Okay, so what happened next was I didn't hear anything for a while, and then in August, so that was a few months after June, my friend, who's actually a federal agent with the State Department, not part of the Department of Justice, called me up, and he told me that those two FBI agents had met with him in Washington, because that's where he was stationed, and told them
[01:24:28.903 --> 01:24:34.868]  I told him to tell me to get rid of my ACLU lawyers if I ever wanted to get off the no-fly list.
[01:24:34.908 --> 01:24:40.231]  So I really was mad about this because now my good friend they're using to talk to me without a lawyer.
[01:24:40.372 --> 01:24:42.913]  Once you say lawyer, they're not supposed to talk to you without a lawyer.
[01:24:43.294 --> 01:24:50.219]  So they went and told him I needed to get rid of the ACLU and talk with them and meet with them again if I ever wanted to get off the no-fly list.
[01:24:50.239 --> 01:24:51.720]  This is so illegal!
[01:24:51.940 --> 01:24:55.363]  They're saying you don't stand up for your rights or you'll never get off that list.
[01:24:55.683 --> 01:24:56.844]  I mean, it's insane!
[01:24:57.344 --> 01:24:57.604]  It is.
[01:24:57.844 --> 01:25:03.908]  And so I mean I called my lawyer up right away and you know she was shocked but she wasn't shocked because she hears this stuff all the time.
[01:25:04.808 --> 01:25:14.914]  That's what she deals with and so then we didn't hear anything for a few more months and then the case was due to go to court in November 2010 and about a week before the case went to court all of a sudden the FBI
[01:25:14.974 --> 01:25:20.157]  Maybe I start showing up at all my friends' houses, just out of the blue, and just asking questions about me.
[01:25:20.177 --> 01:25:21.078]  What do you think, Abe?
[01:25:21.118 --> 01:25:23.099]  Has Abe ever done anything unethical or illegal?
[01:25:24.040 --> 01:25:26.021]  And they were just like, no, Abe's a great guy.
[01:25:26.041 --> 01:25:27.342]  You know, I've never had trouble with him.
[01:25:27.362 --> 01:25:29.003]  He's not an extremist in any way.
[01:25:29.964 --> 01:25:35.367]  See, what they do is they'll have a criminal say they sold you drugs and put you in jail.
[01:25:35.387 --> 01:25:36.028]  They don't care.
[01:25:36.048 --> 01:25:37.609]  That's what's so scary about these people.
[01:25:38.129 --> 01:25:40.352]  Well, yeah, and they even went to my father-in-law's house.
[01:25:40.372 --> 01:25:45.378]  You know, I'd been married to his daughter at the time for ten years and had three grandchildren at the time with her.
[01:25:45.438 --> 01:25:47.821]  And, you know, what do they expect him to say negative about me?
[01:25:47.841 --> 01:25:50.004]  Their whole investigation made absolutely no sense.
[01:25:50.024 --> 01:25:51.226]  What if it was harassment?
[01:25:51.726 --> 01:25:53.108]  It was, and it was embarrassing.
[01:25:53.669 --> 01:25:54.129]  You know, and...
[01:25:54.790 --> 01:26:00.453]  So what happened next was, you know, I called the ACLU up, let them know that they were running around meeting with my friends, and we figured it out.
[01:26:00.493 --> 01:26:04.236]  I mean, the case was going to court in a week, and they had absolutely no investigation about me.
[01:26:04.276 --> 01:26:07.538]  And just in case the judges asked, hey, you know, what do you guys have against this guy?
[01:26:07.558 --> 01:26:08.878]  They had to be able to say something.
[01:26:08.898 --> 01:26:09.699]  That's what we thought.
[01:26:10.079 --> 01:26:12.641]  Well, they want to say, we've done a deep investigation, sir.
[01:26:12.681 --> 01:26:13.441]  We can't give it to you.
[01:26:13.481 --> 01:26:14.602]  It's national security.
[01:26:15.162 --> 01:26:15.702]  Right, right.
[01:26:17.043 --> 01:26:21.344]  So after that, you know, they did their best to stall the case.
[01:26:21.384 --> 01:26:32.308]  They actually told, they were successful in one way, where they told the ACLU, the judges agreed that they filed the case in the wrong jurisdiction, that you can only sue the TSA in certain courts.
[01:26:32.728 --> 01:26:34.828]  And the ACLU filed it in the 9th District.
[01:26:34.868 --> 01:26:41.650]  So that was what happened last Friday, was we finally had oral arguments to appeal that decision, and they went really well.
[01:26:42.011 --> 01:26:43.191]  But you know, Alex, how it goes.
[01:26:43.231 --> 01:26:45.091]  I mean, these federal judges, it can go either way.
[01:26:45.131 --> 01:26:46.472]  To me, it's an open-shut case.
[01:26:46.912 --> 01:26:47.593]  You know what I mean?
[01:26:47.613 --> 01:26:57.620]  A secret police system has put a man, an innocent person with no convictions, an honorably discharged Marine on a list where you can't do your business.
[01:26:57.961 --> 01:27:00.483]  This is the height of pure tyranny.
[01:27:00.523 --> 01:27:05.967]  I mean, this is the essence of a fascistic, sicko state.
[01:27:06.027 --> 01:27:09.950]  These FBI guys want to live in a country where their kids grow up?
[01:27:10.631 --> 01:27:14.394]  Don't they know that when you knock the law down, you knock down your freedoms?
[01:27:16.959 --> 01:27:19.981]  Don't they know they're digging their own grave politically?
[01:27:20.561 --> 01:27:21.342]  Don't they understand?
[01:27:21.382 --> 01:27:23.303]  Oh my God, this country is in so much trouble.
[01:27:24.484 --> 01:27:26.865]  Yeah, it was a big shock for me as well.
