[00:00:21.755 --> 00:00:22.716]  Welcome, my friends.
[00:45:39.888 --> 00:45:43.709]  That's what the system ought to really be scared of, is that a lot of their big investigative reporters
[00:45:44.389 --> 00:45:49.073]  Or, you know, kind of following what you did 16 years ago or whatever, they're exiting as well.
[00:45:49.414 --> 00:45:53.837]  And so there's almost a brain drain from the dinosaur media as the ship goes down.
[00:45:54.218 --> 00:45:56.320]  A lot of people are saying, I'm not going down with this.
[00:45:57.691 --> 00:45:58.652]  You're absolutely right.
[00:45:58.892 --> 00:46:02.456]  I've seen it happening as you have over the last 15 years.
[00:46:02.916 --> 00:46:08.782]  Somebody pops up out of nowhere and all of a sudden millions of hits on their site and they're exposing all kinds of things.
[00:46:09.722 --> 00:46:12.685]  This to me is yet another example of decentralization.
[00:46:13.146 --> 00:46:22.134]  It's the decentralization of information from many many good sources and I think politically speaking inevitably what this leads people back to
[00:46:23.055 --> 00:46:28.921]  Is the Constitution, because the Constitution was a primary statement of decentralization.
[00:46:28.961 --> 00:46:29.922]  That was what it was about.
[00:46:29.962 --> 00:46:33.965]  It was about saying, OK, now look, we're going to make a government here, but it's limited.
[00:46:34.586 --> 00:46:40.251]  You can't do this and you can't do that because we know what happens if we gave you the power to do that.
[00:46:40.612 --> 00:46:45.556]  We've got the experience of Europe and the monarchies and the church and all of that behind us.
[00:46:45.616 --> 00:46:46.697]  We don't want that anymore.
[00:46:47.438 --> 00:47:05.197]  So as more and more people decentralize, I don't care what they say they are politically, my belief is they get closer and closer to going back to the basic fundamental constitutional principles of the Republic, which is you're free as long as you don't interfere with anybody else's freedom.
[00:47:05.818 --> 00:47:07.820]  That's the way we're operating and that's
[00:47:08.973 --> 00:47:26.039]  The revelation that more and more people are experiencing as this egg of informational brainwashing cracks in so many places and the truth comes out and people see so many, many, many, many centers of corruption and conspiracy.
[00:47:26.399 --> 00:47:29.741]  They say, wait a minute, we can't sustain a society like this.
[00:47:30.061 --> 00:47:31.761]  We have to get back to something else.
[00:47:31.861 --> 00:47:33.362]  What is it we want to get back to?
[00:47:34.252 --> 00:47:36.274]  And they find their way back to this idea.
[00:47:36.394 --> 00:47:37.315]  I want to be free.
[00:47:37.335 --> 00:47:40.037]  I don't want to interfere with anybody else's freedom.
[00:47:40.077 --> 00:47:41.819]  And I don't want them to interfere with mine.
[00:47:41.839 --> 00:47:45.382]  I think we can run things on that basis.
[00:47:45.603 --> 00:47:46.203]  Exactly.
[00:47:46.443 --> 00:47:50.147]  And that's why the system is so scared of Ron Paul and has clearly cheated him in the election.
[00:47:50.167 --> 00:47:51.268]  I want to get your take on that.
[00:47:52.569 --> 00:47:53.990]  John, you talk about decentralization.
[00:47:54.271 --> 00:47:55.111]  Here's another example.
[00:47:55.592 --> 00:48:06.941]  They can't just kill a John Rappaport or an Alex Jones because there's now hundreds of people as prominent as we are, thousands who are almost as prominent, hundreds of thousands becoming prominent.
[00:48:07.402 --> 00:48:09.704]  I mean, the decentralization is just beginning.
[00:48:09.724 --> 00:48:12.586]  That's got to scare the system, but that's why I bring up Andrew Breitbart.
[00:48:13.227 --> 00:48:13.827]  I have talked
[00:48:14.708 --> 00:48:16.489]  To Eric Muller, syndicated radio host.
[00:48:17.370 --> 00:48:21.453]  Three, four months ago, I even forgot to make this point until he was on my show today and said, Alex, don't you remember?
[00:48:22.013 --> 00:48:24.535]  He has a new show coming out on a big cable network.
[00:48:24.555 --> 00:48:25.095]  I'll leave it at that.
[00:48:25.575 --> 00:48:30.178]  He said, I want Andrew Breitbart, who's already signed on, to be a co-host, and I want you.
[00:48:30.238 --> 00:48:33.421]  And I said, well, there's no way that network's going to have me, so don't even entertain it.
[00:48:34.501 --> 00:48:40.382]  And he's still fighting for me to be on the show, even though I've told him it's not going to happen, even if he, frankly, offered it to me.
[00:48:40.782 --> 00:48:45.764]  But the point is, he said, yeah, Breitbart's got this incredible bombshell coming out that's going to destroy Obama.
[00:48:45.784 --> 00:48:46.704]  This is like three months ago.
[00:48:46.964 --> 00:48:47.744]  But he won't tell me.
[00:48:47.764 --> 00:48:48.784]  And I told him, they're going to kill you.
[00:48:49.144 --> 00:48:51.945]  Now, I remember this phone call today while he's telling you about it on air.
[00:48:51.965 --> 00:48:54.245]  I didn't want to talk about Breitbart because I knew they were friends.
[00:48:54.605 --> 00:48:56.246]  And this is one more of those phone calls.
[00:48:57.546 --> 00:48:59.809]  You know, Eric Mancow Muller's a real guy.
[00:49:00.129 --> 00:49:08.379]  I still hear lots of stuff about how I'm going to have a TV show or whatever, you know, on the dying dinosaur media, though that dying dinosaur is still the healthiest and the biggest of them all.
[00:49:08.399 --> 00:49:11.623]  He didn't want me to say which one, as if it's not obvious where he's already had a show before.
[00:49:13.445 --> 00:49:27.856]  He's telling me all this and then you've got now Breitbart, the site has released a thing that we've confirmed was already in a frontline thing years ago, some milquetoast deal with Obama in college talking about a professor who knew some radicals.
[00:49:28.497 --> 00:49:33.140]  What I'd heard from Mancow and others behind the scenes was this was Obama at communist meetings.
[00:49:33.160 --> 00:49:35.422]  This was Obama talking about overthrowing America.
[00:49:35.642 --> 00:49:38.444]  And I predicted he was going to release that footage March 1st
[00:49:39.585 --> 00:49:47.054]  He dies in the early morning hours of March 1st after two glasses of wine at the local bar he went to almost every night when he was in town, right by his house.
[00:49:47.374 --> 00:49:49.416]  Two glasses with friends and people sitting at the table.
[00:49:49.677 --> 00:49:50.558]  He'd talk to anybody.
[00:49:51.038 --> 00:49:54.202]  He goes out, he drops dead, and I said, okay,
[00:49:54.462 --> 00:49:57.045]  They announced he was natural causes without a coroner report.
[00:49:57.185 --> 00:49:59.348]  That's always a big, big sign in two hours.
[00:50:00.129 --> 00:50:02.031]  No, I'm ranting, but just the background for new viewers.
[00:50:02.732 --> 00:50:05.816]  Then he was going to release all this March 1st that day.
[00:50:06.417 --> 00:50:07.839]  He was going to go after Obama.
[00:50:07.939 --> 00:50:10.161]  It's just too obvious.
[00:50:10.262 --> 00:50:11.223]  And then I forget, whoa.
[00:50:12.324 --> 00:50:14.446]  He was going to have a TV show as well.
[00:50:15.126 --> 00:50:17.748]  I mean, I think this is a shot across the bow.
[00:50:17.808 --> 00:50:21.832]  My guts, everything tells me that this is very suspicious.
[00:50:21.872 --> 00:50:26.695]  But the fact that he told Mancow, Eric Mueller, I've got stuff that will destroy Obama.
[00:50:26.756 --> 00:50:27.556]  And he's like, what is it?
[00:50:27.596 --> 00:50:31.199]  He goes, it's so bad, he's going to be gone.
[00:50:31.219 --> 00:50:32.740]  He goes, well, who's going to be, Romney or Paul?
[00:50:33.041 --> 00:50:33.941]  That doesn't even matter.
[00:50:34.422 --> 00:50:35.803]  When I release this, he's gone.
[00:50:36.203 --> 00:50:39.366]  Now today, they released this super boring video.
[00:50:39.966 --> 00:50:40.989]  Yeah.
[00:50:41.270 --> 00:50:43.656]  I smell a big giant stinking rat.
[00:50:43.836 --> 00:50:46.804]  I think they got pressured and I think they've released crap.
[00:50:48.433 --> 00:50:55.619]  I can't imagine that what Breitbart was talking about releasing was this stuff that I just saw a part of here before we went on the air.
[00:50:56.600 --> 00:51:04.727]  I can't believe, I mean, he's not that kind of a guy where he would say, look, I've got something that's an absolute blockbuster here and then it turns out to be dishwater.
[00:51:04.767 --> 00:51:05.468]  That's not him.
[00:51:06.329 --> 00:51:14.035]  The thing that I think made them so afraid of him was that he was sort of, he was a jokester.
[00:51:14.943 --> 00:51:18.245]  You know, he would pull stunts, as we all know.
[00:51:18.645 --> 00:51:21.307]  He would send people in to videotape other people.
[00:51:22.207 --> 00:51:31.052]  He had a sense of the fluidity of media the way it is now, and how quickly you could get information out there if you could get it on tape.
[00:51:32.273 --> 00:51:35.415]  And as his imagination began to work,
[00:51:36.365 --> 00:51:40.069]  I remember the last time we talked on the radio, we talked about this too.
[00:51:41.091 --> 00:51:41.791]  Here we are.
[00:51:42.572 --> 00:51:43.734]  Use your imagination.
[00:51:44.294 --> 00:51:53.725]  There are millions of ways of getting this information out and showing the truth and at the same time illustrating what fools and buffoons
[00:51:54.884 --> 00:51:59.747]  In many ways we're dealing with fear and that's the touch that this guy had because he had fun.
[00:52:00.087 --> 00:52:00.807]  He enjoyed it.
[00:52:01.147 --> 00:52:09.372]  He loved the competition and winning and he was willing to go out on a limb and do it all and tape himself doing it and taping other people.
[00:52:10.012 --> 00:52:13.754]  And there's, believe me, there's other people coming up the line like that.
[00:52:13.974 --> 00:52:15.515]  I've seen some of their stuff.
[00:52:15.955 --> 00:52:17.676]  They send me links to their videos.
[00:52:17.736 --> 00:52:18.917]  I don't even know who they are.
[00:52:20.168 --> 00:52:26.672]  But they're getting on that bandwagon of, boy, we got a camera and we can go places and we can find the truth.
[00:52:26.712 --> 00:52:27.772]  This is not going to stop.
[00:52:28.433 --> 00:52:37.017]  Example, I gave cameras to a family that was down and out and a little bit of other help who were homeless three years ago on the streets.
[00:52:37.898 --> 00:52:41.180]  Now they've gotten jobs back on their feet and they've shot videos.
[00:52:42.529 --> 00:52:47.051]  At least six or seven times that I've seen it become big regional or national stories.
[00:52:47.391 --> 00:52:49.131]  The one last weekend was at the Kite Festival.
[00:52:49.151 --> 00:52:49.872]  I couldn't go to it.
[00:52:50.112 --> 00:52:50.852]  Biggest in the country.
[00:52:50.952 --> 00:52:51.592]  Austin every year.
[00:52:53.133 --> 00:52:58.435]  They had the army out there searching people at Zilker Park, which by the way has no walls around it.
[00:52:58.715 --> 00:53:02.156]  It's a giant park in the middle of Austin with, you know, hundreds of entrances.
[00:53:02.516 --> 00:53:03.817]  I mean, well, it's not even entrances.
[00:53:03.837 --> 00:53:05.758]  You can park on any road and walk in.
[00:53:05.798 --> 00:53:06.618]  There is no entrance.
[00:53:06.638 --> 00:53:08.939]  You know, it's just a giant green area by the river.
[00:53:09.895 --> 00:53:15.864]  They have the army out there acclimating everybody, so I don't have to go a hundred miles or a thousand miles to see an urban warfare drill.
[00:53:16.165 --> 00:53:20.571]  They have the army out here groping people, but my point is, they shot video.
[00:53:22.555 --> 00:53:29.597]  And it's there, so how does, well, we've seen the system try to arrest people for videotaping police in public, but now that's being thrown out in court.
[00:53:29.937 --> 00:53:33.197]  I mean, the system really is losing whenever we stand up to them.
[00:53:33.717 --> 00:53:35.638]  Yeah, absolutely losing.
[00:53:36.158 --> 00:53:37.898]  There's no way that they can stop it.
[00:53:37.938 --> 00:53:38.839]  I mean, it's a flood.
[00:53:39.259 --> 00:53:40.379]  Yeah, that's a great story.
[00:53:40.719 --> 00:53:44.580]  You give people cameras and you tell them to go out there and find out what's happening, see?
[00:53:46.269 --> 00:53:49.170]  This is going to happen more and more, another prediction.
[00:53:49.570 --> 00:53:57.913]  I mean, it's going to happen in places where we think the issue is one thing, and it turns out to be something else.
[00:53:58.433 --> 00:54:08.616]  We're going to have people in inner cities with video cameras, where we think, okay, well, this is the way inner cities operate, and here's the crime situation, here's what's really going on.
[00:54:09.693 --> 00:54:37.491]  Yeah, okay, but now, if you were living there, and you had video cameras, and you could go around and actually catch some of this stuff on video, corrupt politicians, money that's coming down from the Feds being stolen, diverted, programs that are stopped by people, people who are just stealing money outright, drug deals, whatever, the whole nine yards,
[00:54:38.431 --> 00:54:45.182]  A day-to-day documentary of real life in the inner city by ten people that have video cameras.
[00:54:45.543 --> 00:54:47.246]  And this stuff goes up on YouTube.
[00:54:48.325 --> 00:54:54.891]  The whole nature of news of that kind is revolutionized overnight, baby.
[00:54:55.211 --> 00:54:56.692]  It's not the same anymore.
[00:54:56.752 --> 00:54:59.515]  People have a new idea in their heads.
[00:54:59.895 --> 00:55:04.799]  They're not looking through their mind control lenses at what the media is presenting them.
[00:55:05.140 --> 00:55:08.602]  This is going to happen everywhere, all over the place, in every walk of life.
[00:55:08.663 --> 00:55:10.464]  It's going to happen inside corporations.
[00:55:10.484 --> 00:55:15.949]  You're going to have people sneaking cameras into corporate boardrooms and meetings that are supposed to be secret.
[00:55:16.349 --> 00:55:25.895]  And you're not only going to find out what these people are talking about, you're going to see what robots and androids are like up close and personal.
[00:55:26.595 --> 00:55:28.816]  It's going to just blow people away.
[00:55:30.377 --> 00:55:38.122]  Well, John, this has been a powerful interview, and I feel like we're just getting started here, but I'm going to obviously have you on the radio if you'll do it next week, I think next Tuesday.
[00:55:38.142 --> 00:55:38.822]  Oh, yeah.
[00:55:39.282 --> 00:55:41.784]  Let's shift gears into some of the other subjects.
[00:55:42.164 --> 00:55:43.665]  What else is on your radar screen?
[00:55:43.685 --> 00:55:44.886]  And then I want to ask you about
[00:55:45.586 --> 00:55:49.867]  The system thinks it's all-powerful, so it comes out and says, let's kill three-year-old babies.
[00:55:50.287 --> 00:55:51.327]  Let's kill old people.
[00:55:51.367 --> 00:55:53.008]  Bill Gates says, yeah, it is death panels.
[00:55:53.288 --> 00:55:54.948]  Don't give an old woman cancer surgery.
[00:55:55.308 --> 00:56:04.010]  Hire ten teachers, as if you kill somebody, and that makes the economy better, instead of having higher quality service, and then it creates more complex economies.
[00:56:04.030 --> 00:56:08.551]  I mean, they know that destroys economies, to create a predatory, cannibalistic economy.
[00:56:09.191 --> 00:56:12.032]  I mean, I want to get into, you know, them openly saying, let's kill babies now.
[00:56:12.432 --> 00:56:15.493]  In prestigious journals, their eugenics is coming out in the open.
[00:56:15.513 --> 00:56:18.853]  I want to cover that, but any other big issues on your radar screen?
[00:56:20.734 --> 00:56:37.737]  Well, one ongoing issue that never goes away because I keep on pounding it and it keeps on getting out there on and on and on, and that is the July 26, 2000 study published in the journal American Medical Association, Dr. Barbara Starfield.
[00:56:38.866 --> 00:56:44.307]  Impeccable mainstream credentials, let's call it, all the way up and down the line.
[00:56:45.288 --> 00:56:50.429]  Medical system in the United States kills 225,000 people per year.
[00:56:50.449 --> 00:56:55.150]  106,000 as a result of FDA-approved pharmaceutical drugs.
[00:56:55.890 --> 00:57:01.771]  That means by the drugs alone, you're talking about the medical system killing more than a million people a decade.
[00:57:03.532 --> 00:57:07.953]  FDA-approved drugs, while the FDA goes after vitamins that kill nobody.
[00:57:09.266 --> 00:57:15.315]  And this is the kind of story, you see, that you would, if you had any sense, I mean you personally, but...
[00:57:16.550 --> 00:57:21.273]  The publisher of the Washington Post could sit there and say, oh my God, are you kidding me?
[00:57:21.653 --> 00:57:22.934]  I can see the headline now.
[00:57:23.454 --> 00:57:29.077]  Medical system kills a million per decade with FDA approved drugs.
[00:57:29.197 --> 00:57:30.918]  A million Americans per decade.
[00:57:31.439 --> 00:57:32.439]  Let's run the headline.
[00:57:32.759 --> 00:57:36.462]  Let's get these three or four reporters and pound on this sucker for a year.
[00:57:36.482 --> 00:57:43.666]  You're going to have all kinds of doctors and bureaucrats eventually coming out of the woodwork to confess that they've known about it for the last 10 years.
[00:57:44.266 --> 00:57:47.349]  By the way, from what I've seen, these are very conservative numbers in this study.
[00:57:47.369 --> 00:57:48.671]  I've seen numbers as much as 150,000.
[00:58:02.406 --> 00:58:08.109]  You know, not 7,000 or 20,000 from bad drug interactions, in the hundreds of thousands from infections.
[00:58:08.469 --> 00:58:09.869]  I mean, it's becoming epidemic.
[00:58:09.949 --> 00:58:18.293]  I can't tell you how many friends I've had who are young, middle-aged, old, whatever, who go in for a minor surgery and die of an infection.
[00:58:19.654 --> 00:58:23.215]  I've had one surgery on a broken bone in my leg when I was 16.
[00:58:23.615 --> 00:58:25.256]  They almost killed me in the anesthesia.
[00:58:25.796 --> 00:58:29.158]  The IV came out that night when I woke up, blood all over me.
[00:58:29.618 --> 00:58:31.719]  I mean, I was lucky to get out of there.
[00:58:32.279 --> 00:58:32.600]  Wow.
[00:58:33.360 --> 00:58:35.323]  Yeah, I've been hearing.
[00:58:35.723 --> 00:58:37.586]  I know the same stories you're talking about.
[00:58:37.746 --> 00:58:38.366]  Absolutely.
[00:58:38.867 --> 00:58:42.872]  And yes, there are other studies where the numbers are much higher than what I've mentioned.
[00:58:44.008 --> 00:58:50.914]  The reason that I harp on this particular study is, it's done by one of their own, published in their most prestigious journal.
[00:58:51.654 --> 00:58:56.918]  And here, they publish it, and then they pay no attention to it, and they do nothing about it.
[00:58:57.339 --> 00:59:04.644]  Yeah, they're saying, give up all our rights and let TSA stick their hands down our pants, because a couple hundred get killed a year from terror, even if it was real.
[00:59:04.664 --> 00:59:06.206]  We know it's manufactured, most of it.
[00:59:06.626 --> 00:59:07.367]  And then meanwhile,
[00:59:07.927 --> 00:59:14.541]  Just ignore the giant elephant in the room of all these big issues like out-of-control health care.
[00:59:14.561 --> 00:59:16.065]  Yeah, I mean...
[00:59:17.318 --> 00:59:28.784]  We're killing, the medical system's killing 2.25 million people per decade if you take into account medical drugs plus what goes on in hospitals.
[00:59:30.525 --> 00:59:32.145]  2.25 million people per decade.
[00:59:32.186 --> 00:59:38.429]  So how many plane crashes into the Twin Towers would it take to get to those figures?
[00:59:38.689 --> 00:59:45.032]  And this is going on all the time, day after day, night after night, on and on and on and on and on and on.
[00:59:47.173 --> 00:59:53.879]  You know, I've got in my head conversations I've had with reporters, editors, all kinds of people that I've
[00:59:54.790 --> 01:00:03.117]  Alerted to this and their responses to this and why they you know wriggle off the hook and refuse to even Investigate it or look at it and so on.
[01:00:03.157 --> 01:00:04.898]  Well, okay, that's fine.
[01:00:05.178 --> 01:00:21.771]  That's what they want to do This story is going to get out one way or another and it's going to get to the point where it's just overwhelming It's overwhelming you see and then what's going to happen is all these people that are thinking they're covering it up are going to suddenly be on the defensive and
[01:00:22.540 --> 01:00:23.821]  That's a whole different position.
[01:00:24.261 --> 01:00:25.182]  Well, we didn't know.
[01:00:25.282 --> 01:00:25.602]  Yes.
[01:00:25.682 --> 01:00:28.345]  And I didn't think and I was told and blah, blah, blah.
[01:00:28.745 --> 01:00:30.446]  Yeah, we got you nailed down right here.
[01:00:30.847 --> 01:00:34.509]  In fact, we're videoing you as you're tap dancing right in front of us.
[01:00:34.569 --> 01:00:36.671]  I'm going to put up on YouTube in the next three seconds.
[01:00:37.712 --> 01:00:38.833]  See, I mean, they're done.
[01:00:39.373 --> 01:00:41.175]  This story is going to get out.
[01:00:41.635 --> 01:00:48.901]  And when people wake up in America and say, gee, the medical system's killing 2.25 million people per decade.
[01:00:50.081 --> 01:00:50.582]  Wow.
[01:00:52.085 --> 01:00:54.526]  And they hear that over and over and over again.
[01:00:55.027 --> 01:01:01.530]  Don't you think that this is going to cause people to realize that they've been brainwashed on many different fronts, not just this front?
[01:01:01.730 --> 01:01:04.412]  Well, if that's true, what else is true that I don't know about?
[01:01:04.612 --> 01:01:07.553]  Well, sodium fluoride, mercury in vaccines, it goes on and on.
[01:01:07.833 --> 01:01:11.135]  And that dovetails with the fact that the average doctor is brainwashed, like the public.
[01:01:11.635 --> 01:01:17.699]  But we know that the Rockefeller Foundation and others that took over medicine in the last hundred years in this country and worldwide now
[01:01:18.499 --> 01:01:22.243]  With a standardized modern western medicine, they got rid of the Hippocratic Oath, all of it.
[01:01:22.543 --> 01:01:24.485]  We know it's about population reduction.
[01:01:24.826 --> 01:01:29.491]  We know it's about treating symptoms that they basically engineer and foster.
[01:01:29.531 --> 01:01:38.761]  And that gets to our last point, how we started killing babies to save money, even if the baby's not sick or didn't even have a mental problem.
[01:01:41.160 --> 01:01:45.123]  It's bad enough to kill a Down Syndrome baby, because we always said next it'll be other babies.
[01:01:45.523 --> 01:01:50.426]  Now they're just skipping all that and saying, yeah, kill old people and kill healthy kids up to age 3.
[01:01:50.487 --> 01:01:52.248]  Then it'll be age 10.
[01:01:52.328 --> 01:01:54.049]  I mean, it's so over the top.
[01:01:54.389 --> 01:01:56.031]  Your take on the eugenicist?
[01:01:56.391 --> 01:01:57.832]  Completely over the top.
[01:01:58.332 --> 01:01:59.493]  Doesn't matter why.
[01:02:01.154 --> 01:02:05.598]  According to this paper published in the Journal of Medical Ethics, the one we're referring to here,
[01:02:06.906 --> 01:02:12.011]  The mother could say, well, you know, not really interested in this baby, so let's kill it.
[01:02:12.892 --> 01:02:13.753]  Okay, no problem.
[01:02:14.699 --> 01:02:24.646]  Or the government could step in and say, well, you know, we've got a certain index here, standards, blah, blah, blah, and so you're going, you're going to die, you're going to die, kill this baby, not that baby, this one over here.
[01:02:25.006 --> 01:02:28.268]  You know, all of this, these authors are saying, is fine.
[01:02:28.849 --> 01:02:30.290]  You don't even need a reason for it.
[01:02:30.590 --> 01:02:32.251]  The baby can be completely healthy.
[01:02:32.851 --> 01:02:34.933]  It's, they call it after birth abortion.
[01:02:35.253 --> 01:02:42.418]  And they say that the reason that it's okay is because, of course, setting themselves up as the authority,
[01:02:44.272 --> 01:02:45.893]  This is not a full person yet.
[01:02:46.694 --> 01:02:54.799]  This is not yet an actual person who is aware of goals in life and their interest in striving to attain those goals.
[01:02:54.859 --> 01:02:56.721]  Therefore, they're not really people.
[01:02:56.761 --> 01:02:57.921]  Therefore, they can be killed.
[01:02:58.762 --> 01:02:59.622]  That's their standard.
[01:02:59.682 --> 01:03:00.223]  That's what they do.
[01:03:00.666 --> 01:03:14.694]  And this is in a prestigious paper, and it turns out they're just regurgitating what Peter Singer, the head of the Princeton Department, all of them, this is the idea that boards decide if you live, and that's the death panels that Bill Gates admits are real.
[01:03:15.074 --> 01:03:24.159]  But again, if we don't like his death panels, they don't exist, we're crazy, but the cover of Newsweek, the case for killing Granny, shows a plug pulled out of the wall.
[01:03:25.540 --> 01:03:26.020]  Exactly.
[01:03:26.921 --> 01:03:27.421]  Exactly.
[01:03:27.701 --> 01:03:28.262]  They are
[01:03:29.298 --> 01:03:37.384]  Bringing on this, trying to bring on this sense in society where people just say, well, OK, I guess it's all right, you see.
[01:03:38.685 --> 01:03:55.038]  It's a program, a propaganda program of planting stories in the public mind, one more ridiculous and insane and unbelievable than the next, to the point where somebody, you know, Joe Q. Public is supposed to say,
[01:03:56.219 --> 01:03:56.620]  Wow.
[01:03:57.060 --> 01:04:00.062]  You know, I mean, I would believe anything now.
[01:04:00.162 --> 01:04:05.526]  And then this story comes out about killing babies, and he would just say, yeah, it doesn't surprise me at all.
[01:04:05.886 --> 01:04:07.367]  And he would just go about his merry day.
[01:04:07.567 --> 01:04:08.048]  Exactly.
[01:04:08.068 --> 01:04:10.749]  They call it moving the Overton window, as I know you know.
[01:04:11.490 --> 01:04:13.571]  They'll do something really wild and radical.
[01:04:14.722 --> 01:04:19.546]  So that now things that are still really radical don't look as bad as the insane thing.
[01:04:19.566 --> 01:04:26.431]  I mean, next it'll be, you know, the bioethicists saying murder your children with baseball bats is not wrong.
[01:04:26.851 --> 01:04:29.293]  And then you're like, well, it's not bad to kill babies then.
[01:04:29.333 --> 01:04:31.494]  I mean, if you don't beat them in the head with a baseball bat.
[01:04:31.514 --> 01:04:33.175]  And then they've got the public so disconnected.
[01:04:34.196 --> 01:04:49.288]  I'm now seeing reports of people, you know, who live on the edge of town, but have a rural home, and they'll shoot a deer on their property and be gutting it in their front yard, and the police are called and they go to jail for animal cruelty, and there's no law against what they did, but the jury's so dumb, they go to jail!
[01:04:49.308 --> 01:04:50.729]  That's right.
[01:04:51.689 --> 01:04:59.896]  Or, somebody insults somebody else, and the person who's insulted suddenly, you know, plays victim.
[01:05:00.922 --> 01:05:14.107]  I've been severely emotionally damaged by this thing that was done or said to me and I can't even wake up in the morning without feeling terrified and so on and so forth and this whole thing now becomes a legal case all of a sudden.
[01:05:14.861 --> 01:05:17.662]  You know, people can't settle their differences by themselves.
[01:05:18.142 --> 01:05:20.542]  Families can't work this thing out.
[01:05:20.702 --> 01:05:21.582]  Schools can't.
[01:05:21.642 --> 01:05:23.023]  No, it's got to go to court.
[01:05:23.063 --> 01:05:24.803]  We've got to have a trial or civil suit.
[01:05:25.103 --> 01:05:26.043]  We've got to take this in.
[01:05:26.083 --> 01:05:30.924]  And then, as you say, the jury sits there and they say, well, yeah, he did say something pretty bad.
[01:05:30.984 --> 01:05:32.405]  I guess he's guilty.
[01:05:32.465 --> 01:05:36.045]  And let's either put him in jail or make him pay a huge amount.
[01:05:36.366 --> 01:05:38.166]  And people get used to this insanity.
[01:05:38.826 --> 01:05:39.907]  That's their program.
[01:05:40.547 --> 01:05:53.695]  Stepping it, you know... Turn us all against each other, but then government is exempt from the nanny state, so it's this glue, this red tape that chokes us like a boa constrictor, but then the system's exempt, so it's divide and conquer.
[01:05:53.975 --> 01:05:55.716]  NoMoreFakeNews.com.
[01:05:55.736 --> 01:05:57.558]  We've had it up on screens the entire interview.
[01:05:57.958 --> 01:06:00.199]  You're on next Tuesday for a full hour.
[01:06:00.579 --> 01:06:02.741]  John Rappaport, I look forward to our next discussion.
[01:06:02.761 --> 01:06:06.003]  I think this is the best interview we've ever had and you're amazing.
[01:06:06.283 --> 01:06:07.744]  Thank you so much for spending time with us.
[01:06:08.024 --> 01:06:09.725]  Hey, it's great to be back with you, Alex.
[01:06:09.825 --> 01:06:10.286]  Terrific.
[01:06:10.326 --> 01:06:10.986]  I really enjoyed it.
[01:06:11.006 --> 01:06:11.947]  We'll see you next Tuesday.
[01:06:12.107 --> 01:06:12.507]  You bet.
[01:06:12.607 --> 01:06:13.028]  Amazing.
[01:06:13.488 --> 01:06:14.169]  All right, folks.
[01:06:14.209 --> 01:06:15.450]  That's it with John Rapaport.
[01:06:15.510 --> 01:06:16.510]  Great job to the crew.
[01:06:17.271 --> 01:06:21.014]  Look, you just heard pure Veritas from that guy at NoMoreFakeNews.com.
[01:06:21.414 --> 01:06:23.856]  And I feel good knowing there's people out there like him.
[01:06:24.336 --> 01:06:29.500]  Because even if they do something to me like they did Breitbart, or to him, God forbid, there's still more of us out there.
[01:06:29.520 --> 01:06:30.661]  And we're not going to back off.
[01:06:30.921 --> 01:06:31.822]  We're not going to shut up.
[01:06:32.222 --> 01:06:36.525]  And the system needs to understand, the crazier they act, the more corrupt things they do,
[01:06:37.606 --> 01:06:39.208]  It's a bigger hole they're digging for themselves.
[01:06:39.248 --> 01:06:40.449]  They're gonna lose, they're gonna fail.
[01:06:40.810 --> 01:06:44.914]  If you've been watching out there on the web and aren't a subscriber and want to support what we're doing, become a subscriber.
[01:06:44.934 --> 01:06:47.477]  15-day free trial at PrisonPlanet.tv.
[01:06:47.517 --> 01:06:50.960]  You are funding the front lines of the revolution against tyranny.
[01:06:51.481 --> 01:06:52.502]  I'm Alex Jones signing off.
[01:06:52.702 --> 01:06:53.343]  God bless you all.
