[00:00:00.029 --> 00:00:02.870]  Alex Jones Broadcasting Network.
[00:44:11.256 --> 00:44:28.865]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[00:44:29.125 --> 00:44:33.247]  I then searched out the best vitamin and mineral company out there.
[00:44:34.188 --> 00:44:43.154]  And once you've got that, you don't have to eat as much to be satisfied.
[00:44:43.454 --> 00:44:49.458]  I've lost 37 pounds in two months simply getting the vitamins and minerals I need.
[00:45:03.767 --> 00:45:08.009]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:45:08.329 --> 00:45:08.930]  Number one.
[00:45:09.250 --> 00:45:12.391]  New climate legislation could easily double or triple your electric bill.
[00:45:12.672 --> 00:45:13.232]  Number two.
[00:45:13.532 --> 00:45:18.074]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:45:18.414 --> 00:45:18.854]  It's true.
[00:45:19.155 --> 00:45:23.717]  Total government control of electricity in the name of smart grid technology is coming.
[00:45:24.037 --> 00:45:24.577]  Number three.
[00:45:24.857 --> 00:45:28.139]  In some areas of the country, the power grid is dangerously overloaded.
[00:45:28.439 --> 00:45:32.141]  And now, new socialist legislation is only compounding the problem.
[00:45:32.341 --> 00:45:32.902]  Number 4.
[00:45:33.142 --> 00:45:35.504]  Dangerous weather is always a threat to local grids.
[00:45:35.904 --> 00:45:39.288]  Every year, thousands of families lose their power from weather-related outages.
[00:45:39.588 --> 00:45:39.788]  Number 5.
[00:45:40.369 --> 00:45:44.292]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:45:44.512 --> 00:45:49.277]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:45:49.557 --> 00:45:53.583]  You can get more information at www.mysolarbackup.com.
[00:45:53.743 --> 00:45:55.305]  That's mysolarbackup.com.
[00:45:55.525 --> 00:45:57.608]  Remember, the government doesn't own the sun.
[00:45:57.788 --> 00:46:00.132]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:46:04.710 --> 00:46:06.192]  Hi folks, this is Alex Jones.
[00:46:06.412 --> 00:46:11.439]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:46:11.719 --> 00:46:13.081]  Saving means to make money.
[00:46:13.262 --> 00:46:22.053]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:46:22.774 --> 00:46:29.877]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:46:30.297 --> 00:46:37.920]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:46:38.300 --> 00:46:43.222]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[00:46:43.542 --> 00:46:45.703]  Getting a free catalog is easy by calling 800-340-7091.
[00:46:48.484 --> 00:46:51.386]  Or see Calvin on the web at 5starsub.com.
[00:46:51.686 --> 00:46:53.987]  Take charge of your health now by calling 800-340-7091.
[00:46:54.068 --> 00:46:55.969]  Or see Calvin on the web at 5starsub.com.
[00:47:17.959 --> 00:47:30.812]  Look, this is a psychological warfare system that we live under.
[00:47:31.493 --> 00:47:33.155]  Americans are to be broken.
[00:47:33.195 --> 00:47:37.479]  The land of the free, the home of the brave is to be terrorized with manufactured terror.
[00:47:38.624 --> 00:47:47.413]  And then the federal government itself, run by foreign megabanks that have hijacked this country, are basically occupying our local police, using the military against us.
[00:47:47.914 --> 00:47:49.635]  It's all out in the open now.
[00:47:50.416 --> 00:47:52.238]  All to secure their ill-gotten gains.
[00:47:52.298 --> 00:47:53.279]  The globalists are criminals.
[00:47:53.760 --> 00:47:57.503]  They want to bring in a tyranny so they can engage in their crime without getting in trouble.
[00:47:58.344 --> 00:47:59.365]  That's the goal.
[00:47:59.866 --> 00:48:01.708]  And always escalating that level of crime.
[00:48:02.978 --> 00:48:06.780]  TSA asked woman to prove her breast pump is real at airport.
[00:48:06.820 --> 00:48:12.042]  It's all about their personal power and I watch him getting off on harassing people.
[00:48:14.023 --> 00:48:21.587]  I asked him if there was a private place I could go pump when he said you must prove and he said no, you can go in the women's bathroom.
[00:48:22.207 --> 00:48:23.608]  So it's all about your scum.
[00:48:25.382 --> 00:48:31.547]  I had to stand in front of the mirrors and sinks and pump my breasts in front of every tourist that walked into that bathroom.
[00:48:31.887 --> 00:48:36.431]  I was embarrassed and humiliated and then angry that I was treated this way.
[00:48:36.451 --> 00:48:37.892]  Yeah, because the plugs are by the sink.
[00:48:38.213 --> 00:48:40.655]  So she's in there doing this.
[00:48:41.215 --> 00:48:44.358]  When the bottle was full, she was allowed back on the plane.
[00:48:45.413 --> 00:48:47.335]  Oh yeah, back on the plane, they pulled her off.
[00:48:47.715 --> 00:48:50.177]  The TSA is apologizing, saying the agent made a mistake.
[00:48:50.217 --> 00:48:51.999]  No, they're going to implement this system-wide.
[00:48:52.279 --> 00:49:00.386]  Remember, over and over again, dozens and dozens and dozens and dozens of times, they said, we're not groping under 12-year-olds.
[00:49:00.907 --> 00:49:03.129]  Oh, because it violates state laws and pedophilia.
[00:49:03.609 --> 00:49:06.351]  Oh, we're going to stop that now when they get caught doing it.
[00:49:06.432 --> 00:49:07.332]  And then they never stop.
[00:49:07.412 --> 00:49:11.136]  It's all about stalling you, all about mind games, all about deception.
[00:49:12.810 --> 00:49:21.416]  The agency released a statement saying, in part, we accept responsibility for the apparent misunderstanding and any inconvenience or embarrassment this incident may have caused, or no, they're going to continue it, see?
[00:49:21.897 --> 00:49:28.061]  Just like they kept saying, we don't strip old ladies, we don't make people that can't walk get out of wheelchairs that are going home to die, and it turns out they are.
[00:49:29.502 --> 00:49:31.784]  They take old ladies in there and they pull their underwear off.
[00:49:32.524 --> 00:49:33.085]  And laugh at them.
[00:49:34.707 --> 00:49:35.808]  And it just goes on and on.
[00:49:35.848 --> 00:49:45.379]  We have a big breakdown on this from Mike Adams at Natural News at Infowars.com if you want to read the full spectrum breakdown with links to the mainstream media reports and video of it.
[00:49:46.900 --> 00:49:52.006]  Okay, I'm not going to spend a lot of time on this, but it's so multifaceted and so bizarre.
[00:49:55.930 --> 00:50:00.071]  About three months ago, they went and did a report on militarization of police.
[00:50:00.111 --> 00:50:06.092]  Now the state police were buying six, six hundred plus thousand dollar armored boats with big machine guns mounted all over them.
[00:50:06.473 --> 00:50:20.036]  And we did a report, they talked to us, we did a report and I said, you know, the drug war is a fraud and it's basically leading to so many of the problems that we have and it jacks up the prices of the drugs, but police like to be able to seize it and grow their agencies.
[00:50:21.016 --> 00:50:26.378]  And they also like to be involved in the illicit trade, the black market, because it's very lucrative.
[00:50:28.158 --> 00:50:33.900]  The police got very rich all over the country during 10 years of prohibition.
[00:50:34.620 --> 00:50:36.761]  And they made drugs illegal right after that.
[00:50:36.781 --> 00:50:38.701]  When they lost alcohol, they had to have something new.
[00:50:38.941 --> 00:50:39.882]  That's all on record.
[00:50:41.082 --> 00:50:43.803]  And they have drugs illegal so they can shut down the competition.
[00:50:44.699 --> 00:50:56.431]  And then there's no police officer I've talked to that doesn't know the government's been caught in the 50s, 60s, 70s, 80s, 90s, growing the opium, growing the cocaine, growing the coca, shipping it in, and only shutting down their competition.
[00:50:58.333 --> 00:50:59.114]  I mean, bottom line.
[00:51:00.995 --> 00:51:04.239]  And now they have the troops growing the opium in Afghanistan and admitting it!
[00:51:04.779 --> 00:51:06.060]  And then shipping it into America.
[00:51:07.001 --> 00:51:07.182]  So...
[00:51:08.689 --> 00:51:14.893]  Mexico's collapsing, 40,000 dead in the last three years, thousands dead on our side, and they're using it to take our liberties again.
[00:51:15.293 --> 00:51:16.434]  This is how the plan works.
[00:51:17.695 --> 00:51:22.938]  So, Darren McBreen says, I want to go back out, because they didn't have the machine guns mounted the first time.
[00:51:22.958 --> 00:51:27.401]  They're going to have these heavy machine guns mounted, and boy, it looks like James Bond, you know, rows of machine guns.
[00:51:28.741 --> 00:51:32.884]  Big armored boats, they're going to be in South Texas, but it's going to proliferate in other areas.
[00:51:32.904 --> 00:51:33.805]  Drones are in the sky.
[00:51:34.744 --> 00:51:37.145]  So Darren gets there, and it's a press conference.
[00:51:37.165 --> 00:51:44.989]  They've got three news cameras there, they're talking to him, and they see Darren walk up, got his InfoWars microphone, and they say, we're not going to talk to you.
[00:51:46.010 --> 00:51:50.592]  You were deceptive and said you worked for KLBJ, the last report.
[00:51:50.652 --> 00:51:53.154]  And Darren, here there is his microphone, this is InfoWars.
[00:51:54.554 --> 00:51:57.436]  And again, it's about changing the subject.
[00:51:58.174 --> 00:52:04.920]  And Darren goes, well no, the last time we talked to your other folks, when we called to ask where the event was, they said, who are you with?
[00:52:04.940 --> 00:52:05.820]  And we said, InfoWars.
[00:52:05.860 --> 00:52:06.841]  And that woman didn't know.
[00:52:07.842 --> 00:52:08.963]  She said, well, where are you broadcast?
[00:52:09.003 --> 00:52:12.066]  We said, well, Channel 10 carries our stuff and also 590 AM, Kelby J.
[00:52:14.076 --> 00:52:22.820]  So again, we're there to ask them questions about all these close to $700,000 boats, militarization of police, and it's like, no, you're not on the air.
[00:52:22.880 --> 00:52:23.740]  You're not media.
[00:52:23.800 --> 00:52:24.461]  You don't exist.
[00:52:24.741 --> 00:52:36.806]  And so then I learned, even before we went down there the other day, they were anticipating it and were calling five different people and cold calling lines saying, what do you think Alex Jones and his problems with the state police?
[00:52:37.026 --> 00:52:38.107]  Well, I never even hardly talk about.
[00:52:39.195 --> 00:52:41.937]  Calling producers, calling hotlines, calling call-in numbers.
[00:52:42.298 --> 00:52:44.379]  So they were all ready to get the quote.
[00:52:44.439 --> 00:52:48.903]  I guess they got somebody on the line to say, no, he doesn't work here, I'm just on there, on the radio there.
[00:52:49.123 --> 00:53:01.913]  I have my own giant 16,000 square foot facility, over 100 stations, XM Channel 166, cover of Talkers magazine, 3 million listeners a day, 15 million a week, fastest growing phenomenon in media worldwide, you know, just number one alternative media.
[00:53:02.774 --> 00:53:10.622]  So they finally got, I learned who it was, one person to say, oh no he's not, so then they could put in their files, I'm a liar, I'm delusional, I'm not on the air.
[00:53:10.642 --> 00:53:17.909]  That's like the New York Times that time, they said that Bilderberg wasn't happening in Virginia and I was in a field just crazy imagining that they were there.
[00:53:18.590 --> 00:53:30.101]  You know, armored, you know, limousines coming in, Secret Service, you know, flags on the vehicles, Marines running around in the bushes, you know, Bilderberg, Obama's there, boom, didn't exist, I'm crazy.
[00:53:30.282 --> 00:53:31.383]  And I'm not on the air right now.
[00:53:31.603 --> 00:53:39.531]  You're not listening to me in Central Texas on the number one talk station, 590, where, by the way, we're number one in the key demographics in places like Orlando.
[00:53:41.158 --> 00:53:42.619]  And many other areas around the country.
[00:53:42.639 --> 00:53:43.819]  We're number one in some demographics.
[00:53:43.839 --> 00:53:45.360]  Number two on 590.
[00:53:47.120 --> 00:53:48.721]  Against all radio, period.
[00:53:48.801 --> 00:53:49.561]  Music, everything.
[00:53:49.601 --> 00:53:50.021]  Dwarfing.
[00:53:50.341 --> 00:53:52.062]  Got some of the highest ratings for that station.
[00:53:52.722 --> 00:53:53.943]  But I'm not on it, though.
[00:53:54.775 --> 00:53:56.276]  You have to understand, I'm not on it though.
[00:53:56.656 --> 00:53:57.376]  I'm a liar.
[00:53:57.536 --> 00:53:58.236]  I'm discredited.
[00:53:58.556 --> 00:53:59.637]  I don't have moral authority.
[00:53:59.677 --> 00:54:01.178]  See how they change the subject?
[00:54:01.838 --> 00:54:02.918]  It's a warfare tactic.
[00:54:03.218 --> 00:54:07.960]  In Waco, when the tanks were ramming it, machine gunning the people, they were saying, this is not an assault, come out with your hands up.
[00:54:08.200 --> 00:54:09.121]  And it's on the flirt footage.
[00:54:09.141 --> 00:54:10.421]  They'd come out, they'd shoot them.
[00:54:10.901 --> 00:54:12.202]  People say, oh, I'm not being attacked?
[00:54:12.242 --> 00:54:12.882]  Okay, I'll come out.
[00:54:13.342 --> 00:54:15.083]  And so it's a psychological warfare tactic.
[00:54:15.103 --> 00:54:17.824]  They sit there with little tactics they learn, Delphi technique.
[00:54:17.844 --> 00:54:19.745]  They go to seminars to change it.
[00:54:20.385 --> 00:54:25.069]  Hey, we want to talk about the machine guns and all this and the militarization and, you know, what's happening.
[00:54:25.589 --> 00:54:27.251]  Oh, well, you're bad.
[00:54:27.731 --> 00:54:29.793]  You're not on the radio.
[00:54:31.875 --> 00:54:32.755]  You see how that works?
[00:54:32.836 --> 00:54:34.637]  Instead of discussing the boats, they throw it back.
[00:54:34.657 --> 00:54:35.057]  You're bad.
[00:54:35.278 --> 00:54:38.881]  And then start calling up, calling up the program directors, calling up the general managers.
[00:54:39.161 --> 00:54:40.742]  Alex Jones is misrepresenting himself.
[00:54:40.762 --> 00:54:42.183]  He wanted to do something about this.
[00:54:42.904 --> 00:54:45.987]  Again, like it's Russia and they're trying to, it's crazy.
[00:54:46.812 --> 00:54:48.474]  So, now you're on my radar screen.
[00:54:48.494 --> 00:54:49.175]  Let's go to the report.
[00:54:49.195 --> 00:54:50.317]  We may not have time to play it all.
[00:54:50.637 --> 00:54:53.981]  It's on InfoWars.com, but here's Darren McBreen, our reporter, here it is.
[00:54:54.602 --> 00:54:58.748]  Now we are here for the unveiling of yet another DPS patrol vessel.
[00:54:59.088 --> 00:55:05.256]  Now this is the second boat of what will eventually be a total of six 34-foot shallow-water
[00:55:05.436 --> 00:55:14.244]  They're buying these giant six hundred and ninety-something thousand dollar speed boats for lakes and rivers that have giant machine guns mounted all over them.
[00:55:34.321 --> 00:55:39.127]  And they didn't have the machine guns mounted three months ago when we first went out and talked to him in a lake.
[00:55:39.628 --> 00:55:40.529]  They didn't know who we were.
[00:55:40.549 --> 00:55:43.373]  We did a nice interview, put it on TV.
[00:55:43.553 --> 00:55:48.920]  I made my points about how we're going bankrupt, but they're constantly militarizing our police.
[00:55:49.381 --> 00:55:52.264]  Darren McBreen and John Brown went out there politely.
[00:55:52.845 --> 00:55:54.126]  And they were bowing up.
[00:55:54.426 --> 00:55:57.368]  They were saying we're not going to talk to you, even though it was a press event that they called.
[00:55:57.929 --> 00:56:00.851]  They had state police standing right up in their space.
[00:56:01.331 --> 00:56:05.014]  And when they left, they had state police follow them out of the parking lot.
[00:56:05.034 --> 00:56:05.294]  All right.
[00:56:05.634 --> 00:56:06.275]  Stop right there.
[00:56:06.295 --> 00:56:07.255]  You know what I'm going to do?
[00:56:07.336 --> 00:56:09.397]  I'm going to cut the last segment with Jerome Corsi.
[00:56:09.417 --> 00:56:10.778]  We'll do 45 minutes with him.
[00:56:10.798 --> 00:56:16.242]  Let's go ahead and get him on the line for the next hour, because I want to play this actually at the end of the show.
[00:56:16.262 --> 00:56:21.646]  But imagine that then they start calling our local affiliate.
[00:56:22.912 --> 00:56:27.856]  And then I learned, from one of the producers and others, that they've been calling for days before.
[00:56:29.557 --> 00:56:32.980]  Ahead of time, again, for their intelligence file.
[00:56:33.000 --> 00:56:34.961]  And I told them, no, that's the DPS intelligence.
[00:56:35.842 --> 00:56:37.163]  That's what FBI files are.
[00:56:37.183 --> 00:56:37.963]  They're a bunch of lies.
[00:56:37.983 --> 00:56:38.624]  They're a bunch of bull.
[00:56:38.644 --> 00:56:41.586]  And they call it intelligence, so they can put in the file.
[00:56:41.606 --> 00:56:45.309]  Like, you didn't just hear this report on 590 AM.
[00:56:45.889 --> 00:56:47.771]  Because they said so in the DPS report.
[00:56:48.646 --> 00:56:50.526]  You know, they can say Keebler elves are real.
[00:56:50.566 --> 00:56:52.167]  They can say flying monkeys are real.
[00:56:52.447 --> 00:56:52.907]  And you know what?
[00:56:53.147 --> 00:56:55.107]  I mean, it's like this Stratford group here in Austin.
[00:56:56.808 --> 00:57:04.029]  The WikiLeaks have gotten their stuff, and it's saying here that the head of that New York Moss thing is an FBI informant.
[00:57:04.069 --> 00:57:06.089]  Of course, that was all a way to get everybody fighting with each other.
[00:57:06.709 --> 00:57:09.510]  But what else is in the Stratford stuff, this private intelligence group?
[00:57:10.470 --> 00:57:14.631]  The head of it is in here attacking me, calling me a lunatic.
[00:57:16.107 --> 00:57:17.328]  And so I'll cover this later.
[00:57:17.648 --> 00:57:20.371]  What, a lunatic because I don't listen to a bunch of double talk?
[00:57:20.731 --> 00:57:22.633]  A lunatic because I'm right so often?
[00:57:22.953 --> 00:57:24.515]  A lunatic because I'm effective?
[00:57:24.555 --> 00:57:24.675]  No.
[00:57:25.155 --> 00:57:32.122]  All you've got's terms like lunatic to attack people like myself because you can't counter what I'm saying.
[00:57:32.422 --> 00:57:33.863]  Is America losing its freedom?
[00:57:34.224 --> 00:57:35.985]  Is globalism destroying our country?
[00:57:36.245 --> 00:57:37.627]  Is the New World Order cancer?
[00:57:38.087 --> 00:57:38.969]  You bet it is!
[00:57:39.109 --> 00:57:41.273]  I want America and the Republic back!
[00:57:41.573 --> 00:57:43.336]  I stand with George Washington!
[00:57:43.617 --> 00:57:45.059]  I stand with Thomas Jefferson!
[00:57:45.319 --> 00:57:46.461]  Who do you stand with?
[00:57:46.842 --> 00:57:49.266]  The Royal British call them kooks too!
[00:57:49.627 --> 00:57:50.688]  Yankee Doodle Dandies!
[00:57:54.784 --> 00:57:59.487]  Folks, Iran and the Mideast nuclear mess is already ballooning our gas prices.
[00:57:59.787 --> 00:58:14.376]  Whether you're struggling with food costs, which are being blown up by gas costs now, or know that when the Mideast showdown explodes, whatever food supply you have is all you'll get because of huge panic demand, eFoods Direct Family Packs are the answer.
[00:58:14.716 --> 00:58:21.223]  Now the most affordable best food is saving you up to 50% compared to other poor quality food companies.
[00:58:21.584 --> 00:58:29.333]  The new Alex Jones Quick Fix Family Pack saves you so much money, the savings from eating this food will actually help you pay your other bills.
[00:58:29.753 --> 00:58:36.838]  No matter what effect the Mideast crisis or the crashing economy have, you'll have food as delicious tonight as 25 years from now.
[00:58:37.219 --> 00:58:41.962]  Order now for 50% savings and free shipping on these affordable family packs.
[00:58:42.222 --> 00:58:44.544]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[00:58:44.564 --> 00:58:47.526]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[00:58:55.117 --> 00:58:56.619]  Hi folks, this is Alex Jones.
[00:58:56.839 --> 00:59:01.865]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:59:02.145 --> 00:59:03.507]  Saving means to make money.
[00:59:03.667 --> 00:59:12.457]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:59:13.198 --> 00:59:20.302]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:59:20.722 --> 00:59:28.346]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:59:28.726 --> 00:59:33.648]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[00:59:33.969 --> 00:59:36.130]  Getting a free catalog is easy by calling 800-340-7091.
[00:59:38.891 --> 00:59:41.812]  Or see Calvin on the web at 5starsoap.com.
[00:59:42.112 --> 00:59:44.413]  Take charge of your health now by calling 800-340-7091.
[00:59:45.113 --> 00:59:50.115]  Or see Calvin on the web at 5starsoap.com.
[00:59:55.117 --> 00:59:56.278]  Coast to Coast.
[00:59:56.658 --> 00:59:57.998]  Direct from Austin.
[00:59:58.719 --> 01:00:01.920]  You're listening to the Alex Jones Broadcasting Network.
[01:00:05.669 --> 01:00:11.694]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:12.295 --> 01:00:15.277]  It's Alex Jones and the GCN Radio Network.
[01:00:16.843 --> 01:00:26.086]  Alright, this is a short segment, but Dr. Corsi, PhD from Harvard University, political science, expert in banking, military operations, you name it, really a great source.
[01:00:26.646 --> 01:00:31.087]  His information has turned out to be accurate with stunning, stunning precision many times.
[01:00:31.488 --> 01:00:38.510]  He's one of the chief advisors to Sheriff Arpaio, who said there's probable cause, it's clear that the birth certificate is a forgery.
[01:00:39.471 --> 01:00:43.554]  His analysis is right on with ours day one, because it's what it is.
[01:00:43.574 --> 01:00:49.058]  They've had top forensic experts world-renowned say this, of course, in the last six months or so.
[01:00:49.078 --> 01:00:51.339]  We're going to talk about that first.
[01:00:52.460 --> 01:00:57.784]  Then we're going to get into the Iran situation, the economy with him, and a lot more with Dr. Jerome Corsi.
[01:01:01.486 --> 01:01:04.989]  Doc, just give us a prelude in this short segment, because we're going to go to break here in a minute.
[01:01:05.859 --> 01:01:12.422]  On the Iran situation first, then we'll get back into the other stuff when we start the main segment of the show here, but what's going on with Iran right now?
[01:01:12.923 --> 01:01:16.024]  Well, the Iran situation is about ready to break into a shooting war.
[01:01:16.785 --> 01:01:24.509]  I maintain that we've had a covert war with the intelligence agencies in both Israel and probably the United States.
[01:01:24.529 --> 01:01:25.429]  Well, you don't maintain it.
[01:01:25.449 --> 01:01:27.190]  You said it a few years ago and now it's admitted.
[01:01:27.670 --> 01:01:28.351]  Now it's admitted.
[01:01:28.371 --> 01:01:30.152]  Now they're finally openly admitting it.
[01:01:30.692 --> 01:01:32.933]  Because we've had facilities in Iran blown up.
[01:01:33.634 --> 01:01:36.415]  We've had cyber attacks against Iran.
[01:01:36.435 --> 01:01:38.197]  Iran has retaliated.
[01:01:38.217 --> 01:01:43.019]  They've tried to kill Israeli diplomats in various places around the world.
[01:01:43.580 --> 01:01:44.820]  So the war has started.
[01:01:45.401 --> 01:01:49.163]  It's a question of when it'll break out into a full-scale shooting war, Alex.
[01:01:49.203 --> 01:01:50.524]  And that could be any day.
[01:01:50.544 --> 01:01:52.265]  You could wake up any day and that could happen.
[01:01:54.614 --> 01:02:08.463]  I also want to go back into what do you think Obama, just give us a prelude, what do you think Obama is going to do as he free falls in the polls and his advisors tell him, gee a new Oklahoma City would sure help to blame our enemies with.
[01:02:08.644 --> 01:02:10.465]  They're not even veiling this stuff anymore.
[01:02:10.985 --> 01:02:15.467]  Well, I think it's time for Obama to start thinking about false flag attacks.
[01:02:15.507 --> 01:02:20.009]  He'll start thinking about creating crises in order to scare everybody.
[01:02:20.029 --> 01:02:25.551]  I would expect there to be another economic crash that would occur very quickly.
[01:02:25.571 --> 01:02:29.593]  The war with Iran is going to be a very difficult war to contain.
[01:02:29.613 --> 01:02:32.374]  And any number of bizarre things can happen.
[01:02:32.414 --> 01:02:33.035]  I mean, we've got
[01:02:33.695 --> 01:02:38.599]  TSA, you know, now talking about stopping people on the highways.
[01:02:38.619 --> 01:02:43.942]  I mean, the loss of freedom is just staggering, and I don't see Obama readily giving up power.
[01:02:43.982 --> 01:02:48.065]  I've never seen Obama readily giving up power, even if he loses the election.
[01:02:48.686 --> 01:03:01.415]  And I think they are going to do everything they can, the New World Order folks behind Obama, Saul Linsky-style far leftists in the United States, do everything they can to retain power, even if it means cheating in elections.
[01:03:03.629 --> 01:03:05.130]  Well, we'll break that down after the break.
[01:03:05.210 --> 01:03:09.633]  What about, give us a preview of what you're going to tell us on the economic front.
[01:03:09.693 --> 01:03:12.215]  I mean, because you are an expert on that front.
[01:03:12.255 --> 01:03:14.877]  Why don't you tell folks about your research into that area?
[01:03:15.417 --> 01:03:17.018]  Well, we're just printing money.
[01:03:17.778 --> 01:03:21.421]  Worldwide, the European Union and the United States, we're printing money.
[01:03:21.501 --> 01:03:28.406]  The Federal Reserve is now, I'm estimating, about a trillion and a half dollars in credit to the EU.
[01:03:29.086 --> 01:03:31.468]  This propping up of Greece is a farce.
[01:03:32.148 --> 01:03:33.369]  Greece is going to default.
[01:03:33.689 --> 01:03:34.770]  It's going to further default.
[01:03:34.810 --> 01:03:38.552]  I'm not even sure Greece will get all the bailout money this round.
[01:03:38.952 --> 01:03:44.155]  And right after, Greece is going to come, Italy, and then a whole series of other countries, and the EU.
[01:03:44.696 --> 01:03:47.217]  Holding together the EU is a losing proposition.
[01:03:47.638 --> 01:03:52.661]  The United States, the housing market is headed for worse than depression levels.
[01:03:53.321 --> 01:03:56.583]  Real unemployment, if you measured it accurately, would be more like 22 or 25 percent.
[01:03:59.525 --> 01:04:07.108]  The number of people on dependency of the federal government, food stamps, unemployment insurance, you name it, is growing every day.
[01:04:07.989 --> 01:04:23.556]  We're not going to create any jobs in an economy where government regulations are so tight, government's on our necks, and the New World Order is determined to continue sending jobs to the lowest possible slave-level job market in the world.
[01:04:24.156 --> 01:04:27.878]  If China isn't low enough, the New World Order will find somewhere else to send the jobs.
[01:04:28.698 --> 01:04:35.421]  And as long as we're permitting to do that, we're on a straight slide down into a continuing global depression.
[01:04:35.801 --> 01:04:37.441]  We'll make the 30s look like a picnic.
[01:04:38.162 --> 01:04:46.645]  We'll flesh that out more straight ahead, but first we'll get into the incredible press conference that you were involved in with Sheriff Arpaio, what the next step is there.
[01:04:46.805 --> 01:04:49.866]  Undoubtedly, Obama is hiding his providence.
[01:04:50.406 --> 01:04:51.667]  He's hiding where he comes from.
[01:04:51.687 --> 01:04:52.367]  We'll be right back.
[01:05:02.836 --> 01:05:09.820]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, that I was still starving.
[01:05:10.040 --> 01:05:27.690]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[01:05:27.931 --> 01:05:32.053]  I then searched out the best vitamin and mineral company out there.
[01:05:32.313 --> 01:05:33.894]  And discovered Young-Jevity.
[01:05:34.094 --> 01:05:41.939]  The Young-Jevity products are designed to give you the real nutrition you need, and once you've got that, you don't have to eat as much to be satisfied.
[01:05:42.260 --> 01:05:48.364]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[01:05:48.564 --> 01:05:49.625]  Check it out for yourself.
[01:05:49.845 --> 01:05:50.585]  It's incredible.
[01:05:50.725 --> 01:05:59.751]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[01:05:59.931 --> 01:06:01.813]  That's Infowarsteam.com.
[01:06:06.298 --> 01:06:08.100]  We are on the march.
[01:06:08.120 --> 01:06:09.322]  The Empire is on the run.
[01:06:09.422 --> 01:06:11.745]  Alex Jones and the GCN Radio Network.
[01:06:27.458 --> 01:06:33.280]  Well, he held the highest level security clearance for the State Department, and that's above the CIA.
[01:06:33.300 --> 01:06:36.801]  He's got a PhD from Harvard in political science.
[01:06:37.702 --> 01:06:39.422]  I'm not going to get into his whole background.
[01:06:40.503 --> 01:06:42.743]  Multiple number one New York Times bestseller.
[01:06:43.223 --> 01:06:46.685]  Wrote Unfit for Command, Swift Boat, Veterans, Speak Out Against John Kerry.
[01:06:47.545 --> 01:06:49.626]  Also many other bestselling books.
[01:06:49.686 --> 01:06:55.768]  America for Sale, Fighting the New World Order, Surviving a Global Depression, and Preserving USA Sovereignty.
[01:06:57.054 --> 01:07:01.778]  And so much of what he talked about years ago has become mainstream information.
[01:07:02.298 --> 01:07:04.360]  That, oh, oil, most of it isn't fossil.
[01:07:04.861 --> 01:07:05.601]  It's abiotic.
[01:07:06.722 --> 01:07:07.603]  The list goes on and on.
[01:07:07.623 --> 01:07:15.009]  I remember him a few years ago, we were also covering it, talking about the covert war that Western powers have against Iran's nuclear program.
[01:07:15.029 --> 01:07:16.731]  People are like, oh, there's not going to be a war.
[01:07:17.451 --> 01:07:18.132]  It's never going to happen.
[01:07:18.152 --> 01:07:19.213]  There's already a war.
[01:07:20.302 --> 01:07:21.723]  We're going to get into that with Dr. Corsi.
[01:07:21.743 --> 01:07:23.145]  We're going to get into the economy.
[01:07:23.185 --> 01:07:26.348]  He worked at the highest levels of the financial system.
