[00:00:03.214 --> 00:00:03.494]  I think.
[00:51:34.408 --> 00:51:39.174]  Supreme Court's ruled repeatedly, actually, the last few years, properly, that it's an absolute individual right.
[00:51:40.322 --> 00:51:51.110]  So the point is, is that this is one of the greatest civil rights or human rights movements out there, is that people go out and wear guns and go to rallies.
[00:51:51.130 --> 00:51:54.393]  We were at Bilderberg and people had side-holstered guns.
[00:51:54.993 --> 00:51:56.054]  And they weren't provocateurs.
[00:51:56.955 --> 00:52:00.657]  And it really, you know, sent a message across that, hey, you got guns?
[00:52:01.398 --> 00:52:04.160]  You know, hired police that are here guarding the criminal Bilderbergs?
[00:52:04.580 --> 00:52:05.361]  We got guns too.
[00:52:05.681 --> 00:52:06.462]  We're free people.
[00:52:06.542 --> 00:52:07.543]  We're on par with you.
[00:52:08.283 --> 00:52:10.646]  And by the way, it isn't just our right, it's your right too, officers.
[00:52:10.887 --> 00:52:12.068]  That's how you can carry a gun.
[00:52:12.309 --> 00:52:16.915]  Because you're designated as a citizen's arrest specially trained person, as we just talked about.
[00:52:16.955 --> 00:52:24.486]  But this is one of the biggest issues where you demonstrate a right, you exercise the right publicly, and...
[00:52:25.478 --> 00:52:30.001]  Then the illusion that guns are illegal and guns are bad dissipates that Hollywood's put out.
[00:52:30.422 --> 00:52:32.904]  And this is the equivalent of holy water to a vampire.
[00:52:33.524 --> 00:52:35.906]  Or a giant crucifix right in Count Dracula's face.
[00:52:36.847 --> 00:52:42.811]  And so, hundreds of people that I've seen on YouTube videos, I haven't seen this one, have been arrested.
[00:52:43.271 --> 00:52:47.675]  But in the last few years, the cops have had memos, it's been explained to them how you can't do this.
[00:52:48.155 --> 00:52:50.757]  People have been shot in stores who were legally carrying.
[00:52:50.957 --> 00:52:52.718]  I've seen one of those videos.
[00:52:53.579 --> 00:52:56.961]  So it is dangerous, but not as dangerous as it was a few years ago.
[00:52:57.501 --> 00:53:03.825]  A few years ago, it didn't matter if it was Vermont or Arizona, where total gun culture, even more than Texas.
[00:53:04.385 --> 00:53:06.567]  They would still harass you, detain you, arrest you.
[00:53:07.967 --> 00:53:16.072]  But now, because of people hitting the barbed wire like that, and politically standing up for all of us, now people are like, you can have a gun openly?
[00:53:16.332 --> 00:53:18.934]  I gotta tell you, the first people I've seen do this in the last decade
[00:53:19.966 --> 00:53:31.854]  It was the new Black Panther Party, and even though I didn't agree with what the leader of it said, a quite racist fellow, he marched in Houston with a bunch of his guys with 12 gauges.
[00:53:31.874 --> 00:53:33.595]  In fact, you might be able to find the file footage of that.
[00:53:34.535 --> 00:53:39.318]  And all over Texas, people are like, you can have guns open?
[00:53:40.259 --> 00:53:41.560]  You can have them out in the open?
[00:53:41.760 --> 00:53:42.360]  Making it known.
[00:53:42.601 --> 00:53:43.481]  Well, absolutely.
[00:53:43.521 --> 00:53:45.943]  Listen, we've gotten to the point where when I was a teenager,
[00:53:46.826 --> 00:53:50.668]  We still had rifles in our pickup trucks.
[00:53:51.389 --> 00:53:54.871]  And it was, I mean, even in Dallas, people had rifles in their pickup trucks.
[00:53:55.451 --> 00:53:59.033]  But it got to the point where the cops would pull you over and harass you.
[00:53:59.053 --> 00:53:59.433]  Right.
[00:53:59.473 --> 00:54:01.034]  Now those rifles are coming back.
[00:54:01.595 --> 00:54:03.136]  People are like, OK, go ahead and harass me.
[00:54:03.316 --> 00:54:04.496]  And then I'm going to file complaints on you.
[00:54:04.536 --> 00:54:05.377]  Go ahead and arrest me.
[00:54:05.617 --> 00:54:07.518]  You're going to get a civil rights lawsuit and lose.
[00:54:07.998 --> 00:54:08.899]  We're winning.
[00:54:09.279 --> 00:54:13.382]  This is an area where it shows when we take action, we have nothing but victory after victory.
[00:54:13.642 --> 00:54:13.722]  OK.
[00:54:14.062 --> 00:54:16.772]  Now, I've done the first three or four long-winded here.
[00:54:16.792 --> 00:54:19.884]  I'm going to try to give 60-second answers to each additional one.
[00:54:20.916 --> 00:54:21.316]  Good luck.
[00:54:21.356 --> 00:54:22.658]  These are great questions, though.
[00:54:22.718 --> 00:54:23.298]  I mean, that's why.
[00:54:23.318 --> 00:54:23.999]  They're just amazing.
[00:54:24.179 --> 00:54:24.880]  All right.
[00:54:25.000 --> 00:54:27.342]  Well, there is one last thing, though.
[00:54:27.942 --> 00:54:31.065]  How does that play into the direction for the freedom movement?
[00:54:31.125 --> 00:54:34.268]  I mean... Well, I mean, he's talking about, you know, Ron Paul taking a hit.
[00:54:34.308 --> 00:54:35.249]  Ron Paul didn't win.
[00:54:35.329 --> 00:54:38.191]  Ron Paul's trying to get more delegates to have a say at the Republican convention.
[00:54:39.012 --> 00:54:40.894]  Rand's playing politics, which I understand.
[00:54:40.934 --> 00:54:41.835]  I don't really agree with it.
[00:54:42.355 --> 00:54:43.116]  Working with Romney.
[00:54:45.638 --> 00:54:47.740]  That just shows the people are exercising our rights.
[00:54:48.501 --> 00:54:49.902]  If you don't exercise them, you lose them.
[00:54:49.922 --> 00:54:51.323]  I mean, it's a big victory.
[00:54:51.503 --> 00:54:53.305]  Yeah, this one comes to you from Bob.
[00:54:53.345 --> 00:54:57.148]  He says, don't you ever get overwhelmed by all the information you need to deliver?
[00:54:57.269 --> 00:55:01.132]  So obviously, you said yourself, the Indiana legislation, you haven't gotten a touch on.
[00:55:01.152 --> 00:55:03.714]  What was happening right before you came in here?
[00:55:03.795 --> 00:55:05.496]  Go ahead and tell them.
[00:55:05.676 --> 00:55:06.777]  Chaos, chaos!
[00:55:07.077 --> 00:55:08.899]  I mean, I had like 10 people trying to talk to me.
[00:55:09.580 --> 00:55:10.961]  One minute, one minute.
[00:55:11.482 --> 00:55:13.303]  And yeah, all of this was insane.
[00:55:13.424 --> 00:55:20.631]  I mean, it was just... Well, Bob suggests, he says that I think you should use your existing equipment to have like three shows daily.
[00:55:20.711 --> 00:55:24.335]  Say, the Aaron Dyke Show, the Paul Watson Show, etc.
[00:55:25.376 --> 00:55:29.520]  Believe it or not, the news and the truth, there are addicts out there who want to hear it.
[00:55:29.601 --> 00:55:31.663]  So, that's just his contribution.
[00:55:31.983 --> 00:55:40.793]  What we're doing is, we have Paul Watson, we have Aaron Dykes, we have Darren McBrain, and fruit flies that infest the office because we don't throw away the garbage.
[00:55:41.293 --> 00:55:44.978]  Anyways, this thing's living our year around us.
[00:55:45.018 --> 00:55:46.539]  Yeah, hey, that's on the DL there, Alex.
[00:55:47.260 --> 00:55:47.580]  Whatever.
[00:55:50.899 --> 00:55:54.342]  That's why we started the Nightly News, so we can build more shows around that down the road.
[00:55:54.362 --> 00:56:01.468]  That's why I do it two or three nights a week, or even though I'm not hosting the show Wednesday night, you know, it's Tuesday, we're taping this, I'll be on the show with this.
[00:56:01.728 --> 00:56:02.628]  Right.
[00:56:02.689 --> 00:56:07.552]  So we're getting to the point where we won't just have five nights a week, seven o'clock, a news show.
[00:56:07.572 --> 00:56:08.433]  We're going to have other shows.
[00:56:08.914 --> 00:56:09.454]  Awesome.
[00:56:09.714 --> 00:56:15.919]  I have a tendency to buy off more than I can shoot, like starting that gun show, which I do still plan to do with the Steiners, just that it's overwhelming.
[00:56:15.939 --> 00:56:18.521]  I launched the social network, finally.
[00:56:18.581 --> 00:56:20.263]  I'm planning to launch a monthly newspaper.
[00:56:21.823 --> 00:56:24.964]  But, folks, Aaron's been working for three or four days.
[00:56:25.004 --> 00:56:28.704]  He's behind the camera right now on a big piece we're putting out on the nature of reality.
[00:56:28.965 --> 00:56:31.185]  I mean, we cannot do more shows at this point.
[00:56:31.845 --> 00:56:32.525]  We're working on it, though.
[00:56:33.025 --> 00:56:35.506]  We had to do a hiatus last week from the nightly news because of this.
[00:56:35.546 --> 00:56:37.006]  Right, for that reporter contest.
[00:56:37.306 --> 00:56:39.347]  And then she's hounding me to do these question and answers.
[00:56:39.667 --> 00:56:40.787]  Come on, Alex, let's get to it!
[00:56:41.667 --> 00:56:47.388]  Alright, so this guy, this is actually bringing in a PlanetInfoWars user in terms of his article that he published.
[00:56:47.428 --> 00:56:49.769]  He says, I just posted an article on PlanetInfoWars
[00:56:50.169 --> 00:56:57.734]  About the Louisiana owners of property that are trying to be taken by the government for an endangered frog that may or may not be living there.
[00:56:58.414 --> 00:57:03.777]  What should you do about this type of government control spreading Agenda 21 wherever they want?
[00:57:04.698 --> 00:57:10.161]  Well, the fraudsters at the UN admit, because their emails got leaked and other issues, that their fraud of global warming is over.
[00:57:11.032 --> 00:57:13.454]  They're still keeping the carbon taxes, but everybody knows it's a fraud.
[00:57:13.915 --> 00:57:15.316]  And they are abandoning that.
[00:57:15.336 --> 00:57:16.036]  Oh, I just exhaled.
[00:57:16.417 --> 00:57:17.057]  How much do I owe you?
[00:57:17.478 --> 00:57:17.798]  A lot.
[00:57:17.818 --> 00:57:19.279]  The little plants are going to breathe that.
[00:57:19.740 --> 00:57:27.407]  And so now what's happening is they're shifting back to the ice caps have melted, which by the way, they're getting bigger, but the public doesn't look at that.
[00:57:27.627 --> 00:57:29.769]  You got to pay us more money or the polar bears are going to die.
[00:57:30.349 --> 00:57:35.093]  And here in Austin, they took over the years, more than 50,000 acres from farmers outside town.
[00:57:35.934 --> 00:57:39.457]  Back in the mid-90s, 15,000 acres here, a couple thousand there.
[00:57:39.477 --> 00:57:40.758]  It was over 50,000 total.
[00:57:41.098 --> 00:57:42.319]  They would not let them build on it.
[00:57:42.359 --> 00:57:45.782]  They'd do eminent domain, take it, pay them pennies on the dollar.
[00:57:45.842 --> 00:57:52.127]  Not for the development rights, but for less than what they bought it for previously, decades before in some cases.
[00:57:52.567 --> 00:57:54.689]  Some cases it was ranches that have been in the family over 100 years.
[00:57:54.749 --> 00:57:55.590]  I went and interviewed some of them.
[00:57:56.266 --> 00:58:03.690]  And then they would turn around, and then the environmental groups that control the city, they're not really environmental groups, they're mafias, would take the restrictions off.
[00:58:04.231 --> 00:58:06.292]  Oh, the cave bug isn't endangered.
[00:58:06.412 --> 00:58:07.933]  Oh, the warbler isn't endangered.
[00:58:08.113 --> 00:58:11.315]  Oh, the salamander isn't endangered in this area now.
[00:58:11.875 --> 00:58:16.218]  Oh, and this bank shut up by the former mayor, it's going to broker it all now.
[00:58:16.698 --> 00:58:20.401]  And they build malls, shopping centers, luxury homes, golf courses.
[00:58:20.821 --> 00:58:22.422]  And they're just building on all of it.
[00:58:23.443 --> 00:58:24.224]  Almost all of it.
[00:58:24.704 --> 00:58:25.665]  It's totally sick.
[00:58:26.686 --> 00:58:27.606]  It's totally evil.
[00:58:28.047 --> 00:58:29.228]  And yeah, I have seen it.
[00:58:29.348 --> 00:58:30.128]  It's all over the country.
[00:58:30.168 --> 00:58:32.250]  Cave bugs, frogs, salamanders.
[00:58:32.690 --> 00:58:39.395]  They've caught the federal government planting birds that aren't even endangered, period, worldwide, but just in one region.
[00:58:40.296 --> 00:58:42.037]  And they'll go plant them there.
[00:58:42.598 --> 00:58:49.483]  So they can then come in and selectively, and it's always the big developers that are behind it, they're the ones, and Goldman Sachs funding.
[00:58:51.364 --> 00:58:57.168]  We go to these smart growth conferences all the time, and when you get there, it is the banksters.
[00:58:57.708 --> 00:58:59.189]  It is the Goldman Sachs people.
[00:58:59.209 --> 00:59:03.052]  We've got a newscast on it where they're the ones running the whole event.
[00:59:03.512 --> 00:59:09.777]  And with the people in the crowd, sent there from the cities and counties and realtors, they know it's a fraud too, most of them.
[00:59:10.785 --> 00:59:16.621]  I mean, they're there as criminals, as operatives, within the system to just take property.
[00:59:17.406 --> 00:59:17.986]  And they know it.
[00:59:18.106 --> 00:59:22.088]  I mean, I went to a Smart Earth conference back in the late 90s.
[00:59:22.749 --> 00:59:23.909]  And I was like, you're taking land.
[00:59:23.949 --> 00:59:24.609]  This is a scam.
[00:59:24.690 --> 00:59:27.591]  And when my camera's off, they'd go, you better effin' believe it is, punk.
[00:59:27.711 --> 00:59:28.391]  We're taking over.
[00:59:28.992 --> 00:59:30.232]  I mean, these are just criminals.
[00:59:30.612 --> 00:59:31.953]  They know full well what they're doing.
[00:59:32.253 --> 00:59:34.974]  Not like they're like little loving liberal idiots or something.
[00:59:35.315 --> 00:59:41.117]  But they send out teenagers to your door and college students to say, can you give me $20 for this group or that group?
[00:59:41.137 --> 00:59:41.818]  It's for the Earth.
[00:59:42.778 --> 00:59:44.559]  And you know, you go, oh it's for the earth.
[00:59:44.879 --> 00:59:50.342]  They use that to fund their operation to politically take over your city, then they rob you once they get in control.
[00:59:50.362 --> 00:59:51.983]  Sounds like another documentary in the works.
[00:59:52.583 --> 00:59:53.904]  More work!
[00:59:54.664 --> 00:59:55.705]  You're welcome Alex, it never stops.
[00:59:55.725 --> 00:59:58.386]  And then I'm burnt out like this, babbling like a chimpanzee.
[00:59:58.946 --> 01:00:01.967]  Okay, this one is actually one of my favorite questions.
[01:00:02.147 --> 01:00:03.148]  It says, communication.
[01:00:03.228 --> 01:00:05.829]  It's always been the most important thing in any war.
[01:00:06.209 --> 01:00:07.370]  The ability to communicate.
[01:00:07.850 --> 01:00:22.636]  Now that we are almost all on the digital equipment, cell phones, IP phones, digital, whatever, very few people have landlines and what are the consequences and perhaps solutions to linking Patriots better in the event of a purposeful system shutdown?
[01:00:22.656 --> 01:00:26.778]  I mean, we all know about the electromagnetic shocks that could essentially wipe out
[01:00:27.498 --> 01:00:28.839]  Computers and your car.
[01:00:28.899 --> 01:00:35.265]  I mean things like that so It's a great question from Colin It is a great question.
[01:00:35.285 --> 01:00:39.009]  I just doodle what I'm thinking if I don't doodle on erupting.
[01:00:39.209 --> 01:00:40.590]  Oh, okay good I'm glad that you did.
[01:00:41.131 --> 01:00:46.055]  I'm glad you did that Like a spruce tree, and there's like a lake in the distance.
[01:00:46.075 --> 01:00:50.699]  We'll say abstract absolutely some snow-capped mountains, okay?
[01:00:50.800 --> 01:00:51.760]  anyways the
[01:00:54.502 --> 01:00:55.142]  Communication.
[01:00:55.382 --> 01:00:56.183]  What to do?
[01:00:56.383 --> 01:01:01.305]  I mean, if everything in here, electricity, was no longer an option, I mean, what would you do?
[01:01:01.785 --> 01:01:08.468]  It's good to have things like CB's and things, but the police are now going under a unified, federalized system so that
[01:01:09.778 --> 01:01:12.099]  Everything is basically scrambled and we can't listen to it.
[01:01:12.399 --> 01:01:13.499]  Ham radio is good.
[01:01:13.619 --> 01:01:18.441]  If people get into that, they'll be able to communicate if the globalists shut down the internet or start curtailing it.
[01:01:19.101 --> 01:01:21.482]  It's also important to have your own old-fashioned printing presses.
[01:01:21.502 --> 01:01:32.425]  That's what we've done with the Obama dictator contest and joker contest to show the power of just going out and hanging up good old-fashioned papers in public commons and areas.
[01:01:33.766 --> 01:01:38.227]  But to try to get the general public back into some type of analog or radio system,
[01:01:39.471 --> 01:01:39.691]  Yeah.
[01:01:39.751 --> 01:01:40.812]  It's not really feasible.
[01:01:40.872 --> 01:01:48.574]  It's better to try to educate people now, before something like this takes place, so the globalists don't feel confident enough to go to that.
[01:01:48.794 --> 01:02:03.700]  Instead of digging in, we should go and take over, or take the country back, or expose the enemy to such an extent that they can't competently go to this dark system, this Berlin Wall of control.
[01:02:04.780 --> 01:02:07.341]  Now, it is good, like I said, to have ham radio if you know how to use it.
[01:02:07.421 --> 01:02:08.321]  People want to get into that.
[01:02:08.341 --> 01:02:09.701]  Gotta have a call sign, though.
[01:02:09.761 --> 01:02:11.162]  Call sign, sure.
[01:02:11.182 --> 01:02:12.602]  You don't have to get a license.
[01:02:12.622 --> 01:02:13.862]  They say you do, but whatever.
[01:02:13.882 --> 01:02:14.683]  They're a bunch of criminals.
[01:02:15.403 --> 01:02:16.363]  That's going on.
[01:02:17.343 --> 01:02:19.964]  Like I said, long range, short range, CBs, things like that.
[01:02:20.004 --> 01:02:26.726]  But really, it's best just to get to know people in your area and have a backup in case things do collapse.
[01:02:27.754 --> 01:02:29.695]  I'd say 80% fight the New World Order.
[01:02:30.215 --> 01:02:31.936]  Try to defeat them ahead of time.
[01:02:32.197 --> 01:02:34.578]  Best defense is a good offense.
[01:02:34.598 --> 01:02:35.979]  20% dig in as a backup.
[01:02:36.319 --> 01:02:40.381]  Storable food, firearms, gold, silver, communications.
[01:02:40.681 --> 01:02:42.262]  But just to buy a bunch of communications?
[01:02:42.462 --> 01:02:43.983]  Yeah, I got a big ham radio out there.
[01:02:44.003 --> 01:02:44.844]  I'm going to talk to people.
[01:02:45.104 --> 01:02:46.124]  You better get on it now.
[01:02:46.144 --> 01:02:50.147]  I mean, we're kind of behind the learning curve here for most people.
[01:02:50.347 --> 01:02:51.427]  So make friends, Colin.
[01:02:51.568 --> 01:02:51.948]  You heard that?
[01:02:52.948 --> 01:02:53.268]  Get out.
[01:02:54.970 --> 01:03:10.540]  Why are you putting the promotion of the cost-effective, this is coming to you from Pythagoras, why are you putting the promotion of the cost-effective AE911 Truth on the back burner and championing the expensive, inefficient, softcore Ron Paul campaign?
[01:03:10.600 --> 01:03:11.841]  This is his words, not mine.
[01:03:13.502 --> 01:03:20.287]  If AE911 Truth doesn't become a household name, doesn't start to wake people up, nothing we do can.
[01:03:23.322 --> 01:03:26.526]  I think that they're trying to get at the fact that... No, I know what they're talking about.
[01:03:26.546 --> 01:03:26.826]  Okay.
[01:03:27.347 --> 01:03:30.030]  Look, I'm the guy that started the 9-11 Truth Movement.
[01:03:30.190 --> 01:03:30.411]  Right.
[01:03:30.551 --> 01:03:38.941]  I'm the guy that said it six months before, two months before, the person that said they'll blow up the World Trade Centers and blame it on bin Laden, you know, July 25th of 2001.
[01:03:40.979 --> 01:03:46.443]  I'm the guy that has had Richard Gage on probably 30 times, and who's had all these other people on.
[01:03:46.623 --> 01:03:48.544]  I got Jesse Ventura to go public on my show.
[01:03:48.904 --> 01:03:49.605]  Willie Nelson.
[01:03:50.465 --> 01:03:54.528]  And there is a hardcore group around Architects and Engineers for 9-11 Truth.
[01:03:54.588 --> 01:04:00.572]  I sell their videos, I have them on, who call and email and are just constantly, get them on, get them on, you've done nothing.
[01:04:00.972 --> 01:04:06.636]  I think that has the opposite effect where, well, number one, 9-11 Truth is not just Architects and Engineers for 9-11 Truth.
[01:04:07.276 --> 01:04:08.117]  They're great people.
[01:04:09.358 --> 01:04:11.321]  But people are trying to tell, you know, the...
[01:04:13.908 --> 01:04:16.188]  The preacher, how to sing in the choir.
[01:04:16.488 --> 01:04:19.649]  So, I mean, I get these questions constantly.
[01:04:19.709 --> 01:04:23.710]  You go set up an Architects and Engineers for Truth thing on the website.
[01:04:24.590 --> 01:04:25.790]  You go cover it.
[01:04:25.890 --> 01:04:27.030]  You go get into it.
[01:04:27.411 --> 01:04:30.651]  I mean, I talk about 9-11 Truth almost every day on the radio.
[01:04:30.731 --> 01:04:32.071]  I've made four films on it.
[01:04:33.152 --> 01:04:37.152]  I put Luke Rudowsky and his great activism on the map and got support for him up front.
[01:04:38.113 --> 01:04:39.993]  And it's not a pet peeve, it's just
[01:04:41.229 --> 01:04:45.855]  It's an irritant when people say, why have you put this on the back burner?
[01:04:46.656 --> 01:04:48.018]  Instead you're promoting Ron Paul.
[01:04:48.739 --> 01:04:51.863]  Ron Paul is about getting the general public awake to the New World Order.
[01:04:52.664 --> 01:04:54.807]  And I'm not just promoting Ron Paul.
[01:04:55.188 --> 01:04:56.990]  I promote Ron Paul maybe a couple times a week.
[01:04:58.611 --> 01:05:04.592]  So, again, if you look at my radio show today, it was Billy Corrigan talking about the New World Order, smashing pumpkins.
[01:05:04.612 --> 01:05:06.073]  That reaches all his fans and people.
[01:05:06.433 --> 01:05:07.713]  I had Jesse Ventura back on.
[01:05:08.213 --> 01:05:11.274]  I had TSA whistleblowers on, exposing that.
[01:05:11.854 --> 01:05:14.795]  I'm always facing the next phase.
[01:05:15.375 --> 01:05:17.855]  People say, well, did you thumbprint to get a driver's license?
[01:05:17.895 --> 01:05:20.536]  Yes, I got arrested 14 years ago protesting it.
[01:05:21.573 --> 01:05:25.118]  I was unable to stop that, so I went ahead and got the driver's license and did it.
[01:05:25.438 --> 01:05:31.486]  It's not about me getting out of thumbprinting myself, it's about exposing the biometrics in the cashless society, you see.
[01:05:31.847 --> 01:05:37.875]  And so, I've done the 9-11 truth, I still cover it, I get into it constantly.
[01:05:37.955 --> 01:05:38.876]  Can't live in the past, though.
[01:05:38.996 --> 01:05:40.157]  I mean, you have to keep moving forward.
[01:05:40.197 --> 01:05:41.318]  There's other things that face us.
[01:05:41.338 --> 01:05:45.882]  We're dealing with other false flags, like them trying to get planes shot down over Syria right now.
[01:05:46.162 --> 01:05:48.885]  Or a new Oklahoma City to be blamed on domestic groups.
[01:05:49.445 --> 01:05:51.467]  Or how they're using Al-Qaeda against these other countries.
[01:05:51.967 --> 01:05:54.089]  I know Celente is on and ready to go.
[01:05:54.930 --> 01:05:56.011]  Do you want to wrap this up?
[01:05:56.031 --> 01:05:56.952]  We'll just real fast.
[01:05:56.972 --> 01:05:57.733]  Give me the last ones here.
[01:06:00.795 --> 01:06:05.577]  Alex, what do you think about the fact that all but one of our presidents are related to the royal family and the Queen of England?
[01:06:05.757 --> 01:06:09.299]  Also, do you believe the royal family and the Sinclairs are the leaders of the new world order?
[01:06:09.699 --> 01:06:10.580]  This is from Austin.
[01:06:10.600 --> 01:06:14.622]  I don't know about the Sinclairs, but certainly the Saxe-Coburg-Gothas.
[01:06:15.635 --> 01:06:21.161]  That's the Transylvanian family that became German royalty and then became British royalty that run it.
[01:06:21.621 --> 01:06:24.384]  They pretty much are German and French because they intermarried so much.
[01:06:24.404 --> 01:06:26.946]  But the point is, they're very close to the top of the pyramid.
[01:06:26.966 --> 01:06:28.508]  I mean, their wealth is secret.
[01:06:28.528 --> 01:06:31.771]  And then they have all these TV productions about how they have nothing and live off welfare.
[01:06:31.811 --> 01:06:32.572]  It's all a front.
[01:06:33.073 --> 01:06:37.177]  The ultra-elites like the Rothschilds and the Queen, they always act like they have no power.
[01:06:37.217 --> 01:06:37.957]  That's their PR.
[01:06:38.638 --> 01:06:39.679]  That's their cover story.
[01:06:40.540 --> 01:06:47.468]  And there's been reports where the Rothschilds have sued people who say they're the puppet masters that really own all these oligarchs, and they came out in court and they did.
[01:06:48.610 --> 01:06:51.233]  So that's going on, and that's basically my answer to that.
[01:06:52.209 --> 01:06:56.713]  Okay, Hillary being a felon, fined $300,000 for violation of the Logan Act.
[01:06:56.733 --> 01:07:05.159]  If Obama appointed her as Secretary of State, if that's criminal, I think it's enough to impeach and undo some of his laws.
[01:07:05.859 --> 01:07:06.620]  What's your opinion on that?
[01:07:06.640 --> 01:07:11.764]  They just don't enforce the Logan Act anymore, and that fine was in the mid-90s show.
[01:07:13.766 --> 01:07:15.267]  But certainly we should impeach Obama.
[01:07:15.307 --> 01:07:17.687]  We should impeach any tyrant and reverse what they've done.
[01:07:18.127 --> 01:07:19.628]  And we're getting close with Fast and Furious.
[01:07:20.008 --> 01:07:20.208]  Yeah.
[01:07:20.468 --> 01:07:21.048]  What's the last one?
[01:07:21.469 --> 01:07:26.210]  Well, actually, this is not from the group, but it was interesting enough for me to want to bring it up.
[01:07:26.390 --> 01:07:30.432]  There's a penny that someone sent in with a Mason symbol.
[01:07:30.512 --> 01:07:31.252]  Hammered into it.
[01:07:31.372 --> 01:07:32.212]  Hammered into it.
[01:07:32.432 --> 01:07:38.854]  And the guy that sent it in said he just wants you to tell him about it if you know anything about why it would be on a penny or any sort of
[01:07:41.297 --> 01:07:42.258]  I don't know anything about it.
[01:07:57.917 --> 01:07:58.837]  We can do a recap.
[01:07:59.097 --> 01:08:00.158]  Christy, great job.
[01:08:00.198 --> 01:08:02.338]  PlanetInfoWars.com.
[01:08:02.858 --> 01:08:04.579]  And you're watching InfoWars Nightly News.
[01:08:04.859 --> 01:08:05.879]  We tape this Tuesday.
[01:08:06.139 --> 01:08:07.540]  You're watching it on Wednesday.
[01:08:08.200 --> 01:08:11.601]  And Erin, who's behind the camera right now, is hosting the news this evening.
[01:08:12.001 --> 01:08:16.102]  So let's come back to Erin Dykes and InfoWars Nightly News.
[01:08:16.862 --> 01:08:18.503]  Thanks again for tuning in, y'all.
[01:08:18.543 --> 01:08:21.183]  Send all your questions to the Ask Alex group on PlanetInfoWars.
[01:08:21.543 --> 01:08:22.064]  Till next time.
[01:08:22.704 --> 01:08:23.224]  Erin Dykes.
[01:08:48.015 --> 01:08:51.217]  Have you been to InfoWarsShop.com lately?
[01:08:51.697 --> 01:08:56.260]  Express your inner patriot with these brand new InfoWars t-shirts.
[01:08:56.821 --> 01:08:59.582]  Say it loud with the InfoWars Bullhorn shirt.
[01:09:00.023 --> 01:09:02.945]  Or educate the sheeple with the Bill of Rights shirt.
[01:09:03.765 --> 01:09:07.147]  Grope the public's mind with the TSA shirt.
[01:09:07.788 --> 01:09:12.070]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[01:09:13.431 --> 01:09:16.573]  All available at InfoWarsShop.com.
[01:09:19.193 --> 01:09:24.477]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:09:24.737 --> 01:09:26.939]  Start purifying your water with ProPure.
[01:09:27.159 --> 01:09:36.145]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[01:09:36.305 --> 01:09:39.508]  Its filters are silver impregnated to prevent bacterial growth.
[01:09:39.768 --> 01:09:41.209]  There's no priming required.
[01:09:41.469 --> 01:09:43.510]  It's NSF-42 certified.
[01:09:43.771 --> 01:09:46.252]  Optional fluoride filters can reduce fluoride up to 95%.
[01:09:47.333 --> 01:09:48.674]  Easy to set up and use.
[01:09:48.874 --> 01:09:50.175]  Doesn't require electricity.
[01:09:50.315 --> 01:09:53.196]  Purify water from lakes, streams, ponds, and wells.
[01:09:53.496 --> 01:09:56.678]  This filter system leaves in beneficial minerals, which is key.
[01:09:56.898 --> 01:10:00.921]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:10:01.061 --> 01:10:03.682]  ProPure is the best gravity-fed filter out there.
[01:10:03.822 --> 01:10:05.143]  It's what my family uses.
[01:10:05.403 --> 01:10:08.645]  Infowars.com already has the lowest price on ProPure.
[01:10:08.745 --> 01:10:14.028]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:10:14.608 --> 01:10:15.852]  You can also call to order 888-253-3139.
[01:10:22.605 --> 01:10:28.549]  We are back at the InfoWars Nightly News, and of course we turn now to the ongoing economic crisis.
[01:10:29.129 --> 01:10:35.894]  As they preach the age of austerity, as they continue to say that countries in Europe need bailouts, what's coming to the home front?
[01:10:36.254 --> 01:10:38.495]  Well, we decided to talk to Carl Herman.
[01:10:38.595 --> 01:10:40.577]  He's a contributor at Washington's blog.
[01:10:41.017 --> 01:10:45.260]  He's also a long-time board-certified teacher in a number of subjects.
[01:10:45.700 --> 01:10:49.601]  And is working and lobbying and research for, quote, a better future.
[01:10:49.961 --> 01:10:59.143]  And we're going to discuss the big elephant in the room issue that is CAFR, the Comprehensive Annual Financial Reports, and the hidden budgets that go with this.
[01:10:59.543 --> 01:11:00.664]  Carl, thanks for joining us.
[01:11:00.684 --> 01:11:01.864]  Oh, you're welcome.
[01:11:01.884 --> 01:11:02.644]  Thanks for having me.
[01:11:03.084 --> 01:11:04.564]  Now, this is a complex issue.
[01:11:04.945 --> 01:11:06.165]  It's hard for people to understand.
[01:11:06.205 --> 01:11:15.087]  Let's start with the basics of what is CAFR, what are these larger budget crises we're facing, why are they having shortfalls in pensions, and let's go from there.
[01:11:15.916 --> 01:11:20.339]  Yeah, I'd like to begin by reframing this that it's actually very simple to understand.
[01:11:20.819 --> 01:11:26.183]  When you hear about a budget deficit, they're telling the truth, and it's a lie of omission.
[01:11:26.763 --> 01:11:32.227]  That is similar to a household saying, accurately reporting what's in the checking account.
