[00:00:02.245 --> 00:00:02.485]  I think.
[00:52:52.450 --> 00:53:06.117]  So here it's 12 and the second group is 10 and they are designated to a civil support team in another place so we are divided into two groups to learn as much as possible.
[00:53:06.517 --> 00:53:09.418]  Okay, and is it just Polish Army or are there other forces?
[00:53:09.458 --> 00:53:28.324]  Yeah, we have also participants from our Ministry of Inferior, from Fire State of Poland, and from Polish FBI, and there are also another group from police.
[00:53:28.645 --> 00:53:30.305]  Do you have American forces in Poland?
[00:53:30.325 --> 00:53:31.786]  Do you do exercises with them there?
[00:53:32.786 --> 00:53:34.907]  Actually, we...
[00:53:37.542 --> 00:54:02.805]  Now we have American soldiers, but they have no connection to us, because there is some special forces, another kind of forces, but we had at least three exercises together with our colleagues from Illinois National Guard during last four years.
[00:54:10.649 --> 00:54:10.730]  Yeah.
[00:54:44.946 --> 00:54:47.187]  Everybody on the ground!
[00:54:47.207 --> 00:54:48.368]  Get on the ground on your knees!
[00:54:48.388 --> 00:54:57.695]  Everybody on the ground, on the ground!
[00:54:57.776 --> 00:55:00.297]  Put your hands on your face!
[00:55:01.358 --> 00:55:04.801]  Put your hands on your face!
[00:55:04.881 --> 00:55:06.702]  We're going down!
[00:55:08.533 --> 00:55:09.013]  Do not move!
[00:55:09.033 --> 00:55:10.995]  Cover your face with your hands!
[00:55:11.295 --> 00:55:18.481]  Cover your face with your hands!
[00:55:18.521 --> 00:55:19.602]  Pretty big exercise.
[00:55:19.662 --> 00:55:26.287]  Probably, you know, 16 Boy Scouts down there with their Scoutmasters and whoever else wanted to come along.
[00:55:26.948 --> 00:55:30.551]  Notice they have them lying face down in the anthrax powder.
[00:55:30.671 --> 00:55:32.092]  It's a very real-life situation.
[00:55:32.984 --> 00:55:35.165]  Everyone lie down in the anthrax powder.
[00:55:35.485 --> 00:55:36.786]  Hostages, you are expendable.
[00:55:36.846 --> 00:55:38.907]  Please put your face directly in the powder.
[00:55:42.449 --> 00:55:50.274]  Yeah, all of a sudden the Polish BOA is participating in this exercise, which they didn't mention at all before that.
[00:55:50.294 --> 00:55:52.775]  It was just, they're here to observe, they're here to observe.
[00:55:53.155 --> 00:55:54.476]  Hey, it's BOA.
[00:55:55.196 --> 00:55:59.859]  Bureau of Operational Anti-Terrorism, is what I think it stands for.
[00:56:01.118 --> 00:56:07.081]  So I don't know, this was a hard one to swallow, watching these guys training with the Boy Scouts.
[00:56:07.301 --> 00:56:09.943]  It definitely looks like acclimation.
[00:56:09.983 --> 00:56:24.111]  Then you've got, you know, Boy Scouts, which are kind of your perceived civil leaders in the community, being trained, you know, this is what it's like to be a hostage, this is what it's like to be a prisoner, you know.
[00:56:24.131 --> 00:56:27.113]  Well, and really, if you think about it, the Eastern Bloc countries are probably
[00:56:28.223 --> 00:56:30.686]  I'm used to situations that are somewhat like this.
[00:56:31.347 --> 00:56:33.310]  But who is this acclamation for?
[00:56:33.430 --> 00:56:36.454]  Is it for the Polish?
[00:56:36.595 --> 00:56:40.139]  Is it for Americans to get used to foreign voices telling them what to do?
[00:56:41.397 --> 00:56:43.499]  You saw the end of that report, didn't you?
[00:56:43.659 --> 00:56:46.781]  The Boy Scouts training to take on disgruntled veterans.
[00:56:46.861 --> 00:56:55.968]  In case you're in denial, all over this country they're training the Explorer Scouts to take on the American people, right out of Nazi Germany, right out of Soviet Russia.
[00:56:56.748 --> 00:57:04.034]  This is classic authoritarianism being set up in this country, and it's being done because criminals have hijacked the nation.
[00:57:04.654 --> 00:57:08.197]  You ignore this information at your intense peril.
[00:57:09.261 --> 00:57:11.002]  As for me, I want liberty.
[00:57:11.942 --> 00:57:13.523]  And I am standing up against this.
[00:57:14.483 --> 00:57:16.844]  And I'm not standing up against it in some futile effort.
[00:57:16.964 --> 00:57:17.724]  I've studied history.
[00:57:18.024 --> 00:57:23.246]  We have a good chance of beating this if you get involved and get aggressive in the infowar
[00:57:24.844 --> 00:57:32.467]  Decrying this police state and this militarization of our country and pointing out that it's authoritarianism and it's not being done to keep you safe.
[00:57:32.887 --> 00:57:39.990]  That's why we've got to expose the fact that almost all terror is government-sponsored and staged so they can pose as our saviors.
[00:57:40.590 --> 00:57:41.491]  We'll be right back.
[00:57:41.571 --> 00:57:44.072]  Speaking of saviors, the new French president.
[00:57:44.112 --> 00:57:44.592]  Stay with us.
[00:57:48.619 --> 00:57:51.840]  Have you been to InfoWarsShop.com lately?
[00:57:52.300 --> 00:57:56.862]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:57:57.422 --> 00:58:00.183]  Say it loud with the InfoWars Bullhorn shirt.
[00:58:00.643 --> 00:58:03.544]  Or educate the sheeple with the Bill of Rights shirt.
[00:58:04.364 --> 00:58:07.745]  Grope the public's mind with the TSA shirt.
[00:58:08.385 --> 00:58:12.666]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:58:14.027 --> 00:58:17.148]  All available at InfoWarsShop.com.
[00:58:19.804 --> 00:58:25.087]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:58:25.347 --> 00:58:27.528]  Start purifying your water with ProPure.
[00:58:27.748 --> 00:58:33.311]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[00:58:33.491 --> 00:58:36.732]  And it's available discounted at InfoWars.com.
[00:58:36.913 --> 00:58:40.114]  Its filters are silver impregnated to prevent bacterial growth.
[00:58:40.374 --> 00:58:41.815]  There's no priming required.
[00:58:42.075 --> 00:58:44.116]  It's NSF-42 certified.
[00:58:44.376 --> 00:58:46.858]  Optional fluoride filters can reduce fluoride up to 95%.
[00:58:47.958 --> 00:58:49.279]  Easy to set up and use.
[00:58:49.479 --> 00:58:50.800]  Doesn't require electricity.
[00:58:50.920 --> 00:58:53.803]  Purify water from lakes, streams, ponds, and wells.
[00:58:54.103 --> 00:58:57.285]  This filter system leaves in beneficial minerals, which is key.
[00:58:57.505 --> 00:59:01.508]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:59:01.669 --> 00:59:04.291]  ProPure is the best gravity-fed filter out there.
[00:59:04.431 --> 00:59:05.752]  It's what my family uses.
[00:59:06.032 --> 00:59:09.254]  Infowars.com already has the lowest price on ProPure.
[00:59:09.355 --> 00:59:14.639]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:59:15.219 --> 00:59:16.464]  You can also call to order 888-253-3139.
[00:59:23.598 --> 00:59:24.259]  And we are back.
[00:59:24.339 --> 00:59:25.700]  It's InfoWars Nightly News.
[00:59:25.780 --> 00:59:26.761]  I'm your host, Rob Dew.
[00:59:26.921 --> 00:59:29.744]  Thanks to Alex for doing the news portion of today's show.
[00:59:30.065 --> 00:59:39.334]  And I am here, sitting right next to me, on the other side of the world, 12 hours away, is Pepe Escobar, who's a correspondent and reporter for the Asia Times.
[00:59:39.574 --> 00:59:44.139]  And we just had a great conversation talking about France, which we're going to get into.
[00:59:44.219 --> 00:59:45.761]  But hey, Pepe, how's it going?
[00:59:46.479 --> 00:59:47.380]  How's it going, Rob?
[00:59:47.420 --> 00:59:48.300]  Thanks for having me.
[00:59:48.560 --> 00:59:49.481]  Oh, it's going great.
[00:59:50.021 --> 00:59:53.463]  Had a very interesting weekend with France having a new election.
[00:59:53.503 --> 00:59:55.345]  But let's get into what we were going to talk about.
[00:59:55.625 --> 01:00:05.611]  When I talked to you last week, you sent me an email and you said, let's talk about Baghdad, the Baghdad meeting in Iran, the NATO summit in Chicago, Putin in Russia, and the rise of the BRIC countries.
[01:00:05.631 --> 01:00:07.012]  You said it's all interconnected.
[01:00:07.632 --> 01:00:08.953]  Tell us how it's interconnected.
[01:00:09.814 --> 01:00:10.154]  OK.
[01:00:10.374 --> 01:00:11.295]  That's a lot of stuff.
[01:00:11.835 --> 01:00:12.956]  Can you give me four hours?
[01:00:16.778 --> 01:00:34.755]  Look, okay, let's start with the Baghdad meeting because what happened in Istanbul was more or less setting the stage for the next meeting in Baghdad between Iran and the five permanent members of the Security Council plus Germany.
[01:00:34.975 --> 01:00:37.257]  There is a very strong possibility of a deal.
[01:00:38.311 --> 01:00:39.071]  Many reasons.
[01:00:39.211 --> 01:00:51.434]  Number one, the Iranian leadership now they feel confident that they know exactly what they want because now they control all the instances of power in Iran, including the parliament.
[01:00:52.254 --> 01:00:59.315]  So Ayatollah Khamenei, who dictates Iranian nuclear policy, this has nothing to do with the presidency.
[01:00:59.375 --> 01:01:01.796]  It's always very important to remember that.
[01:01:03.317 --> 01:01:07.339]  The guys who are following his instructions, they feel much more relaxed.
[01:01:07.739 --> 01:01:15.684]  And European diplomats who were present at this first meeting in Istanbul say, look, there's a significant change of attitude now.
[01:01:15.904 --> 01:01:21.547]  I think both parties now, we feel that we could talk and there is a possibility of a deal.
[01:01:21.987 --> 01:01:24.009]  So this could happen in Baghdad.
[01:01:24.369 --> 01:01:26.030]  It would include, of course, Iran.
[01:01:27.010 --> 01:01:38.539]  Abdicating from a region running to 20% which now until I would say a month ago this was not feasible at all and nowadays there is this possibility.
[01:01:39.100 --> 01:01:46.206]  What they want in return is number one to be respected as a regional power, no more threats of regime change.
[01:01:47.206 --> 01:01:50.009]  They want especially that
[01:01:50.709 --> 01:01:56.874]  They have the right to enrich uranium according to the NPT, the Non-Proliferation Treaty, which they subscribe.
[01:01:57.735 --> 01:02:00.237]  And they want to develop a civilian nuclear program.
[01:02:00.397 --> 01:02:10.206]  So if they can prove to the permanent members of the Security Council, that they are doing exactly that, and they don't have a subterranean military program,
[01:02:11.767 --> 01:02:17.313]  Which according to the IAEA and US intelligence, they don't at the moment.
[01:02:17.773 --> 01:02:21.257]  So the possibility of a deal is very, very real.
[01:02:21.557 --> 01:02:23.919]  And the Obama administration will milk it.
[01:02:24.998 --> 01:02:28.360]  Yeah, they don't seem to be interested in Iran having any nuclear capabilities whatsoever.
[01:02:55.054 --> 01:02:56.034]  Exactly.
[01:02:56.094 --> 01:03:06.118]  And of course, considering that their rationale for the past few years, in fact, is that Iran is an existential threat to Israel.
[01:03:06.558 --> 01:03:07.138]  It's not.
[01:03:07.298 --> 01:03:08.078]  It never was.
[01:03:08.439 --> 01:03:12.940]  And even the former chief of Mossad has been saying that publicly.
[01:03:13.020 --> 01:03:13.840]  No, it's not.
[01:03:14.061 --> 01:03:15.461]  And they don't have a nuclear program.
[01:03:15.481 --> 01:03:16.801]  They are not an existential threat.
[01:03:17.042 --> 01:03:17.862]  So what is it?
[01:03:18.602 --> 01:03:28.408]  What is it is that if Iran becomes a nuclear power, even a civilian nuclear power, the nuclear monopoly of Israel in the Middle East is gone.
[01:03:29.009 --> 01:03:32.391]  Israel is a nuclear power and is also a military nuclear power.
[01:03:32.411 --> 01:03:33.792]  They have more than 200, perhaps 300 nuclear warheads.
[01:03:37.894 --> 01:03:40.515]  Elephant, cheetah, panda, you name it.
[01:03:40.535 --> 01:03:41.676]  A lion in the room.
[01:03:42.196 --> 01:03:44.077]  Nobody ever mentions that, but this is true.
[01:03:44.618 --> 01:03:52.321]  So there will be some sort of equilibrium because there will be another nuclear nation, even a civilian nuclear nation, in the wider Middle East.
[01:03:52.381 --> 01:03:53.922]  In this case, Southwest Asia, right?
[01:03:55.823 --> 01:03:59.844]  And of course, there will be the elections in Israel, probably in September.
[01:03:59.884 --> 01:04:04.505]  We don't know what's going to happen, if Bibi Netanyahu will remain in power.
[01:04:05.085 --> 01:04:19.508]  If he doesn't, there's a possibility of Israel being a little more, let's say, a more rational player than under Bibi, which they've been doing basically apocalyptic stuff for the past few years, saying that Iran is going to bomb them tomorrow.
[01:04:19.808 --> 01:04:20.109]  When?
[01:04:20.349 --> 01:04:21.969]  What could actually happen is the other way around.
[01:04:22.449 --> 01:04:24.311]  Well, and there's been assassinations in Iran.
[01:04:24.331 --> 01:04:26.333]  There's been all kinds of provoking.
[01:04:26.373 --> 01:04:34.741]  We're flying drones into Iran that are being captured and I guess retrofitted or re-engineered by the Iranians.
[01:04:35.322 --> 01:04:37.784]  So, you know, we're not doing anything to really help.
[01:04:37.804 --> 01:04:40.867]  It doesn't seem we're doing anything to help this kind of peace process.
[01:04:40.907 --> 01:04:43.290]  Or maybe we are trying to play both sides is what it looks like.
[01:04:44.793 --> 01:04:58.458]  Look, it's very complicated because the Obama strategy, the way he's been selling it, it's basically lots of sticks, and if the sticks work, there'll be some carrots afterwards.
[01:04:59.179 --> 01:05:07.862]  Which in diplomatic language, in fact, a lot of people, including myself, we have interpreted this as the roll over and die diplomatic strategy.
[01:05:08.182 --> 01:05:12.204]  You know, Iran has to accept everything that the US says that they have to do, and then
[01:05:13.144 --> 01:05:18.287]  We're going to start discussing about alleviating some sanctions, not extinguishing the sanctions.
[01:05:18.527 --> 01:05:25.791]  And Iran is saying, no, we sit at the table, we propose something, you propose something, we get a deal, and then the sanctions are out of the picture.
[01:05:26.111 --> 01:05:30.374]  Because then we will prove to you that this is only a civilian program.
[01:05:30.954 --> 01:05:35.475]  And these sanctions are meaningless.
[01:05:37.095 --> 01:05:43.256]  So far, the Bush administration, of course, and then the Obama administration, they haven't listened to this line of thought.
[01:05:43.357 --> 01:05:46.117]  And now they're probably re-evaluating their possibilities.
[01:05:47.057 --> 01:05:49.158]  Especially because of what we just mentioned.
[01:05:49.498 --> 01:05:54.479]  The possibility of an electoral gain for Obama if a deal is actually reached.
[01:05:56.107 --> 01:06:00.091]  Well, and then how does this tie in with the NATO summit in Chicago?
[01:06:00.111 --> 01:06:07.457]  I don't know if you've been reading in American papers, but they've created evacuation plans for the citizens to move out of Chicago.
[01:06:07.498 --> 01:06:08.879]  They're not going to allow any protests.
[01:06:09.039 --> 01:06:13.623]  They've got missiles on tops of roofs with shoot-to-kill orders and no-fly zones.
[01:06:13.723 --> 01:06:18.668]  I mean, it is like they're turning Chicago into Baghdad almost.
[01:06:19.388 --> 01:06:33.757]  In fact, Zachary, maybe this is an exercise of NATO turning Chicago into Kabul of Baghdad and see if their new techniques are going to work in an urban environment, considering that they don't work in Afghanistan, right?
[01:06:33.877 --> 01:06:37.579]  Against Taliban or Pashtun organized guerrilla.
[01:06:37.959 --> 01:06:39.500]  This is completely absurd, you know.
[01:06:39.760 --> 01:06:40.421]  First of all,
[01:06:41.181 --> 01:06:43.043]  What is NATO going to do in Chicago?
[01:06:43.724 --> 01:06:54.456]  Basically, they're going to say what they said at their latest summit in Lisbon in late 2010, which is basically, we are the new global Robocop.
[01:06:56.418 --> 01:06:57.039]  I don't
[01:07:11.773 --> 01:07:16.837]  We should never forget, NATO is the European arm of the Pentagon.
[01:07:17.318 --> 01:07:22.542]  So everything that NATO does, well or not well, depends on the Pentagon.
[01:07:23.002 --> 01:07:25.544]  Why NATO won the war in Libya?
[01:07:25.845 --> 01:07:41.117]  Because Obama signed an executive order in June last year, ordering the Pentagon to transfer to NATO all the best satellites and all sorts of intel that NATO didn't have access from their bases in Syria.
[01:07:41.237 --> 01:07:41.437]  That's
[01:07:57.020 --> 01:08:14.861]  Most European countries, including France by the way, which Holland has already said that he's taking all French soldiers out of Afghanistan by the end of 2012, and most European countries, they also think Afghanistan is a tremendous black hole, it has nothing to do with them, and they want out.
[01:08:15.882 --> 01:08:20.604]  They, you know, informally and off the record, they say this is an American problem.
[01:08:20.624 --> 01:08:21.684]  It's not our problem.
[01:08:21.964 --> 01:08:29.307]  We have our German, Italian, French troops attacked everywhere that we were posted.
[01:08:29.567 --> 01:08:32.048]  We're not making any progress.
[01:08:32.668 --> 01:08:38.090]  If we leave or we don't leave, this civil war inside Afghanistan will go on forever.
[01:08:38.451 --> 01:08:42.032]  So, you know, it's up to the Americas to solve this problem.
[01:08:42.632 --> 01:08:45.494]  So, NATO is losing a war in Afghanistan.
[01:08:45.514 --> 01:08:49.336]  They won a war in Libya, which was also an African war.
[01:08:49.856 --> 01:08:53.058]  That's the Pentagon African arm.
[01:08:53.078 --> 01:08:54.298]  That's also very important.
[01:08:54.619 --> 01:08:59.821]  Libya is actually, that's the stepping stone into Africa, essentially, because now they're talking about going into Sudan.
[01:08:59.841 --> 01:09:01.802]  We've got this made-up war against Kony.
[01:09:02.903 --> 01:09:04.064]  There's plenty of ways.
[01:09:04.904 --> 01:09:06.225]  You know, it could be.
[01:09:06.625 --> 01:09:16.191]  The pretext could be, Connie, there are already special forces in that very sensitive triangle because there's lots of oil and minerals.
[01:09:17.111 --> 01:09:20.513]  Uganda, Congo, Central African Republic.
[01:09:20.533 --> 01:09:21.534]  We're not there for that, though.
[01:09:21.554 --> 01:09:25.136]  We're there for a warlord that hasn't been seen in six years.
[01:09:25.176 --> 01:09:26.416]  That's why we're there, Pepe.
[01:09:26.516 --> 01:09:26.977]  Remember that.
[01:09:27.817 --> 01:09:32.901]  A warlord that disappeared into the jungle two, three years ago, in fact.
[01:09:33.782 --> 01:09:34.602]  He's gone.
[01:09:34.662 --> 01:09:36.684]  Nobody even knows where he is.
[01:09:37.264 --> 01:09:40.587]  And he's left with maybe 200, 250 guerrillas.
[01:09:41.027 --> 01:09:42.268]  He's lost in the jungle.
[01:09:43.049 --> 01:09:45.891]  They don't have access to weapons for that matter.
[01:09:46.091 --> 01:09:47.813]  So this thing is over.
[01:09:48.053 --> 01:09:48.954]  It's practically over.
[01:09:49.654 --> 01:10:03.705]  But of course, we in the West always need a pretext when we go to black countries or brown peoples, as my friend Vijay Prashad usually calls most of the third world, right?
[01:10:03.765 --> 01:10:05.807]  So that's still the problem.
[01:10:06.427 --> 01:10:08.209]  But in terms of Africa,
[01:10:08.829 --> 01:10:16.314]  Now they can have, if they want, tomorrow, in fact, a base in Libya, probably in eastern Libya, in Cyrenaica.
[01:10:16.834 --> 01:10:22.818]  NATO is controlling the Mediterranean, almost everything except Syria and Lebanon.
[01:10:23.259 --> 01:10:24.380]  But they are on their way.
[01:10:24.480 --> 01:10:27.442]  Sooner or later, they'll find a way to get into Syria.
[01:10:27.922 --> 01:10:31.544]  Not now, because they are trying to sabotage the Kofi Annan plan.
[01:10:31.604 --> 01:10:34.306]  So it's going to take a few more weeks or months, you know.
[01:10:34.566 --> 01:10:38.469]  But then if this thing doesn't work, NATO will find a way to get into Syria.
[01:10:38.889 --> 01:10:44.016]  So, NATO is, for all practical purposes, the global police.
[01:10:44.236 --> 01:10:54.709]  It started in Yugoslavia, went to Afghanistan, Libya, and, you know, via AFRICOM, which is married to NATO in a sense, because they share the Mediterranean.
[01:10:56.250 --> 01:10:59.811]  They will be in Central Africa soon in large numbers.
[01:11:00.331 --> 01:11:02.572]  So this is what they'll be talking about in Chicago.
[01:11:02.732 --> 01:11:20.597]  And expect these lofty declarations by NATO Secretary General Rasmussen, which is an absolutely lousy Danish politician, mediocre, you know, his limelight was to become Secretary General of NATO.
[01:11:20.657 --> 01:11:22.558]  And the Russians, very, very important.
[01:11:23.738 --> 01:11:27.841]  There is a mechanism inside NATO called the NATO-Russia Council.
[01:11:28.722 --> 01:11:38.188]  They meet periodically and obviously they clash because the Russians say, look, when are you going to stop trying to invade our borders or to put missiles in Georgia or in the Ukraine?
[01:11:38.928 --> 01:11:40.449]  But at least they're still discussing.
[01:11:40.769 --> 01:11:42.670]  Russia won't be in Chicago.
[01:11:42.690 --> 01:11:44.211]  This is not a very good sign.
[01:11:44.472 --> 01:11:44.772]  Why?
[01:11:44.792 --> 01:11:51.096]  Among other reasons, because NATO is going to discuss the expansion of the missile defense system.
[01:11:51.837 --> 01:11:56.228]  And this means missiles in Turkey.
[01:11:57.096 --> 01:12:00.338]  Which is part of NATO, the eastern arm of NATO.
[01:12:01.819 --> 01:12:06.302]  Possibilities of Georgia getting even more integrated into NATO.
[01:12:06.662 --> 01:12:08.883]  NATO troops are in Georgia all the time.
[01:12:08.963 --> 01:12:11.725]  I was discussing this with the Georgian last week, in fact.
[01:12:12.025 --> 01:12:17.729]  So, for all practical purposes, Georgia is already attached, is a kind of annex to NATO.
[01:12:17.929 --> 01:12:19.310]  And the Russians are fuming.
[01:12:19.590 --> 01:12:24.173]  And guess who's back in town as president as of today, Monday?
[01:12:24.193 --> 01:12:25.714]  Vladimir Putin!
[01:12:26.522 --> 01:12:34.949]  Which, as we all remember, destroyed any possibility of Georgia becoming an actual part of NATO in that 2008 war.
[01:12:35.329 --> 01:12:36.611]  We all remember that.
[01:12:37.151 --> 01:12:45.538]  So, Putin against NATO is going to be something really, really hardcore to watch over the next few months.
[01:12:46.319 --> 01:12:49.802]  And supposing that Obama is re-elected,
[01:12:50.382 --> 01:12:52.304]  Over the next two or three years as well.
[01:12:52.564 --> 01:13:04.416]  If we have Mitt Romney as president, then the clash between NATO and Russia will be so blatant, considering that many of Romney's advisors still refer to Russia as the Soviet Union.
[01:13:07.492 --> 01:13:09.713]  We all know what could happen afterwards.
[01:13:31.290 --> 01:13:31.770]  Exactly!
[01:13:32.111 --> 01:13:42.596]  And you know, Al-Qaeda nowadays, in practice, according to our best sources in Pakistan, there are no more than 60 or 70 Al-Qaeda trainers.
[01:13:43.257 --> 01:13:45.718]  And they are not even in Afghanistan anymore.
[01:13:45.758 --> 01:13:47.979]  So there are no Al-Qaeda's left in Afghanistan.
[01:13:47.999 --> 01:13:50.661]  They are all in the Waziristan, North and South.
[01:13:51.161 --> 01:13:59.145]  For all practical purposes, what the Bush administration used to say, we are involved in a global war on terror against terrorists.
[01:13:59.505 --> 01:14:00.086]  This is over!
[01:14:00.926 --> 01:14:04.708]  It was never a global network of terrorists.
[01:14:04.728 --> 01:14:08.429]  It was always a small group of maximum 200 or 300.
[01:14:09.070 --> 01:14:10.490]  And nowadays there are 50 or 60.
[01:14:11.531 --> 01:14:15.853]  And they have simply no capability to mount anything.
[01:14:16.653 --> 01:14:28.497]  No, not even in, you know, starting with the region, with the confluence between Central Asia, South Asia, Southwest Asia, the Middle East, not to mention the West or the United States.
[01:14:28.537 --> 01:14:30.678]  So this is complete bullshit.
[01:14:32.813 --> 01:14:33.734]  Totally, I agree.
[01:14:33.914 --> 01:14:47.029]  And what happens is, anytime NATO needs something to go bully up another country they want to invade, they send that Al-Qaeda contingent in there, they back them, they supply them with weapons, and they call it peace.
[01:14:48.280 --> 01:14:48.801]  Exactly.
[01:14:48.901 --> 01:14:53.164]  It's just like the FBI organizing the Fast and the Furious plot.
[01:14:53.485 --> 01:14:56.968]  It's exactly the same modus operandi.
[01:14:57.028 --> 01:14:58.289]  Well, we had a new one last week.
[01:14:58.349 --> 01:15:03.614]  They had an FBI informant who got a bunch of crackheads who were working for him on these rental properties.
[01:15:04.054 --> 01:15:07.898]  And this guy started agitating them up, saying, hey, let's go bomb a bridge.
[01:15:07.918 --> 01:15:08.558]  Let's go bomb a bridge.
[01:15:08.778 --> 01:15:10.280]  I know the guy to get the explosives from.
[01:15:10.740 --> 01:15:14.542]  Hey, we could keep him here in my apartments that I'm running.
[01:15:15.322 --> 01:15:17.883]  He was a super for some of these apartments.
[01:15:18.204 --> 01:15:21.845]  And then they go and arrest these kids for being terrorists.
[01:15:21.865 --> 01:15:25.247]  And they're like, oh, anarchists were plotting to destroy this bridge.
[01:15:25.427 --> 01:15:32.591]  And you look at these guys, just a bunch of goofballs who probably got some free beer, some free drugs.
[01:15:33.271 --> 01:15:34.611]  And OK, yeah, let's do it.
[01:15:34.732 --> 01:15:35.152]  Why not?
[01:15:35.212 --> 01:15:35.772]  Let's do it.
[01:15:36.432 --> 01:15:37.333]  We're mad at the government.
[01:15:37.933 --> 01:15:41.036]  Exactly, yeah.
[01:15:41.536 --> 01:15:45.459]  So that's a microcosm of what happens all over the world without Al-Qaeda.
[01:15:46.360 --> 01:15:48.922]  You've got the FBI creating them here in the U.S.
[01:15:48.962 --> 01:15:53.946]  and then NATO using Al-Qaeda to ferment itself in other countries where it wants to go.
[01:15:54.858 --> 01:15:55.438]  Absolutely.
[01:15:55.498 --> 01:15:57.619]  And Rob, I think a lot of people in the U.S.
[01:15:57.659 --> 01:16:09.443]  remember, it was in 2005, I think, where the Pentagon was saying that Al-Qaeda had a base in the triple border between Brazil, Paraguay, and Argentina.
[01:16:10.303 --> 01:16:13.426]  So I went there to do a report at the time.
[01:16:14.627 --> 01:16:25.297]  The only okayness that I found were Lebanese businessmen selling plasma TVs and laughing about this absolutely stupidity by the Pentagon, you know.
[01:16:25.557 --> 01:16:28.080]  But they can do it all over the world.
[01:16:29.121 --> 01:16:32.163]  Whenever they feel there is a strategic price,
[01:16:33.345 --> 01:16:37.068]  It could be oil, it could be gas, it could be deposing a government.
[01:16:37.449 --> 01:16:39.791]  In the case of South America, it could be water.
[01:16:40.672 --> 01:16:43.115]  You know, the next, the coming water wars.
[01:16:43.896 --> 01:16:46.398]  They will keep using Al-Qaeda as a pretext.
[01:16:46.939 --> 01:16:47.740]  There's no question.
[01:16:48.740 --> 01:16:57.066]  Well, and there's a giant, I think it's in Paraguay, there's a giant reservoir that the Bushes bought a bunch of land in back in, as President Bush was leading office.
[01:16:57.246 --> 01:16:58.887]  They own a bunch of land on top of that.
[01:16:59.528 --> 01:17:05.231]  Yes, it's the largest freshwater reservoir in the underground in the world.
[01:17:05.371 --> 01:17:07.773]  It's called the Guarani Aquifer, in fact.
[01:17:08.033 --> 01:17:11.716]  It's part of Paraguay, part of Argentina, and part of Brazil.
[01:17:12.396 --> 01:17:16.539]  And the South Americans have been talking about this for years, because sooner or later,
[01:17:18.540 --> 01:17:21.764]  They're going to come here and try to get our water.
[01:17:22.124 --> 01:17:23.566]  So, you know, they're getting ready for it.
[01:17:24.026 --> 01:17:30.233]  Well, as we're giving the Great Lakes water, we're giving that to the Chinese, so we have to go get it from somewhere else, which makes total sense.
[01:17:31.332 --> 01:17:37.035]  And anyway, let's move on to France, which we had a nice little conversation earlier.
[01:17:37.055 --> 01:17:43.459]  InfoWars came out with an article this morning, meet the new boss, French President is another Bilderberg stooge.
[01:17:43.859 --> 01:17:45.540]  Now you differ on that a little bit.
[01:17:46.081 --> 01:17:48.342]  You came out with an article, change Europe can believe in.
[01:17:48.882 --> 01:17:52.944]  Give us your pitch on Holland, or Hollande, however...
[01:17:55.208 --> 01:17:57.914]  And why do you think he's a breath of fresh air?
[01:17:57.974 --> 01:18:02.565]  And you mentioned that the youth were out there celebrating and this could be a turning point for France.
[01:18:02.585 --> 01:18:03.226]  Why do you think that?
[01:18:05.042 --> 01:18:10.544]  Look, Rob, yesterday at the Bastille, there were like one million people in the streets.
[01:18:10.944 --> 01:18:14.826]  Most of them, I would say 80-90% of them, they were young.
[01:18:15.446 --> 01:18:24.389]  It was the first time since the beginning of the financial crisis, in four years or over four years, that people started thinking, look, maybe there is
[01:18:25.029 --> 01:18:38.505]  An alternative to this austerity mantra by the European Central Bank, the German Minister of Finance, the Bundesbank, the Germans especially, and what used to be until yesterday the
[01:18:39.654 --> 01:18:40.375]  No, it's
[01:18:55.166 --> 01:19:04.136]  European population as well, especially the young population, they will never be able to find a job, even fresh out of college with a very good education.
[01:19:04.457 --> 01:19:05.638]  It's impossible.
[01:19:05.878 --> 01:19:09.162]  There's no growth at all.
[01:19:09.823 --> 01:19:10.563]  If governments
[01:19:11.522 --> 01:19:11.902]  I think?
[01:19:30.842 --> 01:19:47.253]  But still, nobody knows, not even any collection of Nobel Prize winners in economics know what could really happen if, for instance, Greece or some of the other Club Med countries left the euro.
[01:19:47.434 --> 01:19:52.697]  It would be very good for them in terms of exports, in terms of tourism, in terms of revitalizing their industries.
[01:19:52.717 --> 01:19:56.300]  The problem is they would still have a debt, and the debt would be denominated in euros.
[01:19:56.520 --> 01:19:58.021]  And how would they pay for this debt?
[01:19:58.341 --> 01:19:59.082]  Nobody knows.
[01:19:59.602 --> 01:20:07.631]  But still, the young generation, with the election of Rolando, and of course, Rolando is no messiah.
[01:20:08.211 --> 01:20:11.755]  He is a member of the elite as well.
[01:20:12.696 --> 01:20:15.278]  He studied at the ENA.
