[00:00:02.261 --> 00:00:02.401]  I think.
[00:41:09.130 --> 00:41:12.472]  So, I mean... Yeah, you don't have the virus, but you have an autoimmune disorder.
[00:41:12.532 --> 00:41:12.793]  Right.
[00:41:12.993 --> 00:41:17.936]  Which is actually things they've done through different vaccines, foods, and things.
[00:41:18.497 --> 00:41:21.899]  They're actually engineering it, and it's a very complex issue.
[00:41:22.239 --> 00:41:26.542]  And then HIV is really the cover for other bioweapons they're running in Africa.
[00:41:26.883 --> 00:41:32.307]  I mean, why is it that the BBC even had to admit, like a decade ago, that they went and checked all these women, the young women that had...
[00:41:33.744 --> 00:41:36.987]  HIV and they checked him and they had never had intercourse.
[00:41:37.407 --> 00:41:41.451]  So, how did they have HIV?
[00:41:41.471 --> 00:41:45.074]  And they said, well, it must have been dirty needles in the vaccine process.
[00:41:45.414 --> 00:41:53.260]  So, how is it that someone in the West can have hundreds of partners and not get it, but people that haven't ever had any partners, oh, they're having a lot of sex over in Africa.
[00:41:53.601 --> 00:41:55.342]  No, no, no, they're shooting them up with it.
[00:41:55.903 --> 00:41:58.184]  And then with it is a trace virus.
[00:41:59.282 --> 00:42:01.804]  HIV, which they're always claiming is changing.
[00:42:01.864 --> 00:42:05.666]  It's just a covered excuse for bioweapons operations that are going on.
[00:42:05.986 --> 00:42:09.648]  So it's a very sophisticated, very sophisticated topic.
[00:42:09.968 --> 00:42:14.931]  Yeah, something about it expanded to like pneumonia, like all the STDs.
[00:42:14.951 --> 00:42:16.932]  I mean, it was like a huge, huge situation.
[00:42:16.952 --> 00:42:17.772]  That'd be an interesting one.
[00:42:17.833 --> 00:42:19.694]  It's just a general cover name.
[00:42:20.054 --> 00:42:23.916]  And then Big Pharma sells a bunch of drugs to people that are like chemo drugs that kill them.
[00:42:24.096 --> 00:42:27.703]  Yeah, AZT was actually, like, the number one causing killer for liver.
[00:42:27.844 --> 00:42:30.209]  Like, your liver would fail if you took AZT back in the 80s.
[00:42:30.609 --> 00:42:30.770]  Yeah.
[00:42:31.198 --> 00:42:32.839]  Anyways, sorry, side note.
[00:42:33.880 --> 00:42:38.442]  This is actually kind of a combination of questions, but it's along the same topic.
[00:42:38.502 --> 00:42:41.284]  It's from Blade Runner and Authoritarian Hater.
[00:42:42.525 --> 00:42:47.228]  So, when I tell sheeple about aspartame and smart meters, they all look at me like I'm nuts.
[00:42:47.708 --> 00:42:53.352]  So, their answer to my aspartame warning is, yeah, right, I feel fine, I don't have rashes, headaches, etc.
[00:42:54.232 --> 00:42:55.132]  So how do I explain it?
[00:42:55.833 --> 00:42:56.893]  The same with the smart meters.
[00:42:56.913 --> 00:43:00.895]  They don't believe me, and they say so, and then they tell me to prove it.
[00:43:01.255 --> 00:43:06.138]  And it seems to me like they just want to contradict the idea that it's so out there.
[00:43:06.218 --> 00:43:06.598]  Sure, sure.
[00:43:06.638 --> 00:43:08.699]  They've been given hypnotic programming.
[00:43:08.719 --> 00:43:10.600]  This is on record through the television.
[00:43:10.840 --> 00:43:12.201]  They're in a near-dreamlike state.
[00:43:12.481 --> 00:43:16.423]  When you upset them out of their trance state, they get upset and say, prove it, prove it.
[00:43:16.723 --> 00:43:18.204]  And even if you prove it, they don't want to hear it.
[00:43:18.504 --> 00:43:18.724]  Right.
[00:43:18.804 --> 00:43:21.745]  I mean, it's admitted aspartame is causing all these medical problems.
[00:43:21.785 --> 00:43:22.466]  It's not debated.
[00:43:23.166 --> 00:43:24.888]  Back in the 80s when they approved it, they knew that.
[00:43:25.829 --> 00:43:31.395]  It's not debated there's a world government, but they'll still laugh at you and say it doesn't exist, even though it's in the newspapers.
[00:43:33.057 --> 00:43:35.039]  And people like that are just damaged goods.
[00:43:35.079 --> 00:43:36.761]  You gotta move on past them.
[00:43:37.873 --> 00:43:43.955]  Because they're so afraid at a subconscious level, and they've been so programmed, they're going to put up a defense.
[00:43:44.736 --> 00:43:47.237]  It's like an obsessive, compulsive thing.
[00:43:47.697 --> 00:43:52.319]  And a lot of them think you're showing off when you try to warn them, because they would never try to warn anybody.
[00:43:52.339 --> 00:43:56.080]  They've got such a low self-image that they don't care about warning others.
[00:43:56.500 --> 00:43:59.341]  So they think you're showing off to them, and like they're pathetic.
[00:44:00.242 --> 00:44:05.464]  And it's also a childlike delusionalism, where they think if they deny something magically it goes away.
[00:44:06.109 --> 00:44:12.054]  So there's a lot of psychological things, and they are sad little victims, that we gotta triage them.
[00:44:12.114 --> 00:44:16.198]  We try to warn them, don't feel bad when they attack you, move on to the next zombie.
[00:44:16.658 --> 00:44:20.241]  Because some zombies have not succumbed to the full zombie-osis yet.
[00:44:20.922 --> 00:44:21.242]  Okay?
[00:44:21.643 --> 00:44:25.126]  And so you just have to move on from that person to the next person.
[00:44:25.566 --> 00:44:27.628]  Okay, this one I can't help, I've gotta move on.
[00:44:27.648 --> 00:44:28.268]  That's awesome.
[00:44:28.609 --> 00:44:29.970]  Yeah, keep moving forward, I like that.
[00:44:30.711 --> 00:44:31.652]  But it's not just zombies.
[00:44:31.672 --> 00:44:37.355]  Then there's vampire control agents, to use a popular term, who are like into the evil.
[00:44:37.375 --> 00:44:39.757]  They know something's going on, like moths to flame.
[00:44:39.777 --> 00:44:43.079]  They want to serve it like Renfield, as if they're going to get out of it by doing that.
[00:44:43.359 --> 00:44:44.520]  And they know they can manipulate.
[00:44:44.540 --> 00:44:45.681]  They know the public's asleep.
[00:44:46.081 --> 00:44:52.225]  And they're swimming around like a vampire eel around the unconscious person, going, don't wake him up.
[00:44:52.705 --> 00:45:01.431]  Like a little bulldog swimming around them, loving the fact that they're on, and they can program them, getting off on the power that they have a sleeping person they can manipulate.
[00:45:02.052 --> 00:45:02.732]  You understand that?
[00:45:02.752 --> 00:45:04.914]  So many sci-fi movies just popped into my head right now.
[00:45:04.934 --> 00:45:15.101]  Well, I mean, there's so many levels to this, but there's a lot of yuppies and people that are into the, like, oh, I can make money and be powerful in the system, but they're asleep at another level as well.
[00:45:15.441 --> 00:45:19.404]  It's only master, you know, social engineer level that has the whole image in their mind.
[00:45:19.624 --> 00:45:22.166]  It's a desire for truth that I think people are truly scared of.
[00:45:23.246 --> 00:45:25.327]  All right, so this comes from Jisk.
[00:45:26.407 --> 00:45:28.428]  He actually wrote an accompanying article for it.
[00:45:28.468 --> 00:45:29.708]  I'll reference it here in a second.
[00:45:29.808 --> 00:45:34.130]  He says, have you looked into Leo Wanta and these trillions of dollars?
[00:45:34.150 --> 00:45:34.930]  Yeah, not true.
[00:45:35.030 --> 00:45:35.450]  Not real.
[00:45:35.670 --> 00:45:36.270]  It's not true.
[00:45:36.410 --> 00:45:36.791]  Not true.
[00:45:36.831 --> 00:45:37.251]  Not real.
[00:45:37.431 --> 00:45:38.071]  Well, there you go.
[00:45:38.171 --> 00:45:38.591]  There you have it.
[00:45:39.451 --> 00:45:40.812]  I mean, I mean, I mean, yeah.
[00:45:41.644 --> 00:45:44.628]  It's not as real as the Easter Bunny.
[00:45:44.689 --> 00:45:48.013]  I mean, you know, it's not as real... I love talking about the Easter Bunny, it's just an old joke.
[00:45:48.033 --> 00:45:49.335]  You always make me giggle when you say that.
[00:45:49.355 --> 00:45:50.677]  I know, whatever, I overdo it.
[00:45:50.697 --> 00:45:51.839]  The point is, it's so ridiculous.
[00:45:53.101 --> 00:45:55.364]  It's as real as those Nigerian letters you get in the mail.
[00:45:56.331 --> 00:45:58.391]  Okay, the scam-ish idea.
[00:45:58.652 --> 00:45:59.552]  Well, maybe they're real.
[00:45:59.692 --> 00:46:05.113]  I mean, I've had people call me up and go, hey, I got this Nigerian letter, they're offering me a million dollars, I pay them $5,000.
[00:46:05.153 --> 00:46:06.253]  They want to believe their ship's come in.
[00:46:06.553 --> 00:46:09.634]  And I go, no, that's about a 10-year-old internet scam, it's not real.
[00:46:09.654 --> 00:46:14.015]  And I've had distant families say, no, my million is here, I'm sending my $5,000.
[00:46:14.475 --> 00:46:20.937]  And then you send your $5,000 and then you get the email back going, oh, that wasn't quite enough, $5,000 more is needed.
[00:46:22.645 --> 00:46:24.246]  And sometimes they do four or five payments.
[00:46:24.827 --> 00:46:27.749]  And you know who they're angry at after they get ripped off?
[00:46:28.089 --> 00:46:28.830]  You, for telling them the truth.
[00:46:29.230 --> 00:46:31.231]  They're not angry at the Nigerian scammer.
[00:46:31.712 --> 00:46:34.614]  Because they always get an email that Prince Habib got arrested.
[00:46:35.735 --> 00:46:36.235]  Of course.
[00:46:36.375 --> 00:46:39.257]  I mean, it wasn't that he couldn't... Prince Habib got arrested.
[00:46:39.717 --> 00:46:44.541]  People, once they're getting scammed, they just get deeper and deeper into the fraud.
[00:46:44.621 --> 00:46:44.861]  Yeah.
[00:46:46.002 --> 00:46:49.985]  I mean, and that's what they want, it's what they get.
[00:46:50.759 --> 00:47:02.670]  This next one comes to you from John, and he says, Alex, did you know that in the big re-education camp PDF that you discovered weeks ago, there was a section where they talk about the Army squatting community centers.
[00:47:03.031 --> 00:47:08.336]  Can you clarify what a FEMA DRC, Disaster Recovery Center, actually is?
[00:47:08.376 --> 00:47:10.258]  There's actually one located near me.
[00:47:11.391 --> 00:47:14.632]  Well, again, there are real disasters.
[00:47:14.652 --> 00:47:15.673]  There's real reasons for this.
[00:47:15.713 --> 00:47:20.094]  So they kind of cluster real issues of hurricanes, earthquakes within it.
[00:47:20.154 --> 00:47:20.754]  That's part of it.
[00:47:21.114 --> 00:47:24.596]  And then it just has takeover of local government, gun confiscation.
[00:47:25.556 --> 00:47:29.117]  So there's some legitimate functions, and that's how they always sell it.
[00:47:29.137 --> 00:47:32.399]  Kind of like the Army does Jaws of Life for car wrecks.
[00:47:32.419 --> 00:47:33.919]  Like, well, are you against the Army being here?
[00:47:33.939 --> 00:47:35.100]  They're just helping this poor man.
[00:47:35.120 --> 00:47:35.960]  Yeah.
[00:47:36.420 --> 00:47:38.641]  Are you against the Air Force spraying mosquitoes in Florida?
[00:47:39.676 --> 00:47:41.538]  That's our military getting the job done.
[00:47:42.239 --> 00:47:49.006]  So there's just this mission creep where it's just an acclamation and they do things that they think are going to be popular up front.
[00:47:49.367 --> 00:47:51.028]  So the troops feel good being in the community.
[00:47:51.389 --> 00:47:52.690]  The troops being brainwashed too.
[00:47:53.812 --> 00:47:56.775]  So it's just a conditioning process for the police, the military, the public.
[00:47:57.095 --> 00:47:58.016]  We're all in the same boat.
[00:47:58.336 --> 00:47:58.537]  Yeah.
[00:47:59.608 --> 00:48:02.149]  Well, this next one actually comes to you from Freedom Angel.
[00:48:02.830 --> 00:48:05.231]  What do you know about Project Athena?
[00:48:05.531 --> 00:48:11.755]  How come Catherine Albrecht never talked about it being from MIT as she had some dealings with them?
[00:48:12.895 --> 00:48:13.656]  I have no idea.
[00:48:14.056 --> 00:48:15.197]  You'll have to look into this.
[00:48:15.297 --> 00:48:17.258]  We'll star that question.
[00:48:17.858 --> 00:48:19.959]  Might as well ask me about Lucky Charms or something.
[00:48:19.979 --> 00:48:22.181]  Sometimes they jump over the rainbow.
[00:48:22.521 --> 00:48:24.322]  Yeah, no, I mean, all that was Greek.
[00:48:24.907 --> 00:48:34.910]  All right, well, this next one comes to you from Tori, and she says, why do some states like Texas have state guards, and how powerful are they in relation to the police departments, the regular military?
[00:48:35.030 --> 00:48:36.230]  Ooh, that's a good question.
[00:48:36.250 --> 00:48:38.731]  Yeah, you kind of touched on that today in today's show.
[00:48:38.811 --> 00:48:41.992]  I heard you say something about state police or something to that effect, so.
[00:48:42.272 --> 00:48:44.573]  Well, I mean, I'm actually trying to work on a piece on this.
[00:48:44.653 --> 00:48:46.593]  It's funny that they asked that question.
[00:48:46.913 --> 00:48:48.894]  That's the original vestigial
[00:48:51.053 --> 00:48:52.534]  Shadow of the state militia.
[00:48:53.095 --> 00:48:57.979]  Because all the state militia was, they demonized in the news, was a posse, or a civil defense.
[00:48:58.900 --> 00:49:09.389]  So that if the sheriff, who's elected, needs a group of people for fires or for whatever, he can go around and find out, or she can go around and find out, whoever they think's good, and whoever's willing to get something done.
[00:49:09.810 --> 00:49:13.213]  Hey, you know, you got bulldozers, there's fires coming this way, get over here.
[00:49:13.593 --> 00:49:16.014]  You know, get on the radio, get on local radio, TV.
[00:49:16.335 --> 00:49:17.815]  Back in the old days, you know, ride on your horse.
[00:49:18.136 --> 00:49:19.296]  Hey, get down here, we need help.
[00:49:19.316 --> 00:49:21.537]  You know, get your buckets, the town's on fire.
[00:49:22.378 --> 00:49:26.320]  And so, states have guards, and then they also have the National Guard.
[00:49:26.600 --> 00:49:29.302]  Originally, it was state guards, and they set up National Guards, it was under the governors.
[00:49:29.602 --> 00:49:34.725]  Now, they basically federalized those for their federal, so they're even getting rid of the state, having its, quote, National Guard.
[00:49:35.085 --> 00:49:37.206]  And so, it's really what's left of the militia.
[00:49:38.644 --> 00:49:38.944]  Awesome.
[00:49:39.064 --> 00:49:41.665]  That's actually really informative.
[00:49:41.985 --> 00:49:44.926]  Mitzteer E is this user.
[00:49:45.306 --> 00:49:49.928]  What do you think about Romney saying no congressional approval needed to bomb Iran?
[00:49:50.348 --> 00:49:51.528]  And he's not alone in saying that.
[00:49:51.788 --> 00:49:53.649]  Hey, he likes Obama's health care.
[00:49:54.449 --> 00:49:56.190]  He says he's against it, but he helped write it.
[00:49:56.490 --> 00:50:00.131]  But we got to do what the Supreme Court said and the IRS taxing us isn't a tax.
[00:50:00.951 --> 00:50:02.373]  And it's the standard NDAA.
[00:50:02.413 --> 00:50:09.763]  He supports secret arrest, drone killing, endless war, warrantless wiretappings, open borders, carbon taxes.
[00:50:10.163 --> 00:50:12.266]  He's bought and paid for by the exact same people.
[00:50:12.607 --> 00:50:17.774]  Bain's given double the money that he's part owner of and used to head to Obama than they even gave him.
[00:50:19.253 --> 00:50:20.393]  I don't think so.
[00:50:40.660 --> 00:50:41.700]  Yeah, of course.
[00:50:41.880 --> 00:50:44.582]  Did you see that cartoon we had on InfoWars today?
[00:50:44.842 --> 00:50:49.223]  It was the sheep and it was like, whichever way you choose, and it all funneled into the same place.
[00:50:49.243 --> 00:50:51.024]  I didn't see it, but yeah.
[00:50:51.044 --> 00:50:51.964]  It fits into that.
[00:50:52.525 --> 00:51:01.048]  Vaughn comes to you and he asks, Alex, I'm curious to get your take on the inevitable emerging cloning technology and the implications on society.
[00:51:03.274 --> 00:51:08.698]  Well, clones have inherent genetic problems and it's all part of humanity playing God.
[00:51:09.698 --> 00:51:25.349]  Just like an iPhone has tech built into it that you pay for when you buy it to spy on you, the globalists have said with their medical tyranny that they're not going to give us any, like they sterilize us but then come and say we have a technology so you can have a child.
[00:51:25.789 --> 00:51:28.411]  But then they're going to get rid of traits that are bad in the child.
[00:51:29.131 --> 00:51:31.193]  That means build into it what they want.
[00:51:32.339 --> 00:51:43.430]  Uh, and so, this whole thing is a medical mad scientist tyranny, and it's... Strap yourselves in, we're gonna see some very, very crazy times, but we should do a whole special on cloning.
[00:51:43.450 --> 00:51:51.859]  Because we're already eating clone meat, milk from clone cows, they're doing cross-species weird clones, I mean, the sky's the limit.
[00:51:51.879 --> 00:51:56.143]  We're living in... This planet is like a giant biological weapons experiment or something.
[00:51:57.520 --> 00:51:58.641]  Yeah, you don't know what's real anymore.
[00:51:59.741 --> 00:52:02.642]  Glitch says, as a child I read Prisoners of Power.
[00:52:02.682 --> 00:52:08.765]  It's a sci-fi book written by a Russian duo, and the brothers back in the night, they wrote it in the 1960s.
[00:52:09.125 --> 00:52:13.207]  Since then, I've read the book many times, discovering new aspects of the world that they painted.
[00:52:13.587 --> 00:52:19.130]  In 2010 and 2011, the biggest sci-fi movie ever made in Russia came out in two parts.
[00:52:19.690 --> 00:52:25.177]  The name of the movie was Inhabited Island, and essentially the story parallels many of today's trends.
[00:52:25.297 --> 00:52:32.225]  So probably some of the most notable of them are radiation towers affecting people's minds, propaganda, brainwash, etc.
[00:52:33.366 --> 00:52:37.531]  So, uh, I'm not... Sorry, I kind of lost my question.
[00:52:38.769 --> 00:52:41.393]  Can we find other articles that are like that?
[00:52:41.433 --> 00:52:44.978]  Is there any other sci-fi movie or anything else that you've seen?
[00:52:45.679 --> 00:52:49.145]  I've noticed articles that, you know, we see a cartoon that it's painted the future, etc.
[00:52:50.592 --> 00:52:53.153]  Yeah, I mean, all these movies and culture show a dystopia.
[00:52:53.173 --> 00:52:54.654]  It's like, just get ready for it.
[00:52:54.694 --> 00:52:55.954]  That's what happens in the future.
[00:52:55.994 --> 00:53:03.537]  The government says how many kids you can have in the future are going to be watched and controlled because eugenicists developed most of the modern technologies we have.
[00:53:03.557 --> 00:53:04.138]  They steered them.
[00:53:04.158 --> 00:53:04.818]  They controlled them.
[00:53:05.558 --> 00:53:07.659]  Robber barons and royalty believed in all this.
[00:53:07.679 --> 00:53:09.240]  So they've built the culture we're in.
[00:53:09.260 --> 00:53:10.841]  And this is the world they're taking us to.
[00:53:10.861 --> 00:53:14.322]  I haven't seen that film or read that book, but it sounds intriguing.
[00:53:14.542 --> 00:53:14.822]  Yeah.
[00:53:15.162 --> 00:53:16.483]  Well, maybe we'll follow up with that, too.
[00:53:18.954 --> 00:53:28.419]  Everyone, this is from Freedom Spear, and he says, everyone knows that having preventative medicine, surgery and dental work, whatever, is not an inalienable right.
[00:53:28.439 --> 00:53:31.000]  And we actually touched on that in one of the last Ask Alex segments.
[00:53:31.540 --> 00:53:37.543]  Moreover, passing a law that mandates purchasing such services, products, anything else, is completely unconstitutional and very illegal.
[00:53:37.843 --> 00:53:38.563]  Again, we've covered it.
[00:53:39.083 --> 00:53:47.087]  What organization or enforcement arm has the authority to arrest the Supreme Court justices responsible for this illegal activity?
[00:53:48.194 --> 00:53:49.595]  Congress can defund them.
[00:53:50.796 --> 00:53:53.919]  Congress, it's not really a separation of powers the way we've been taught.
[00:53:54.019 --> 00:53:58.263]  Congress is dominant, then there's the courts, then there's the executive.
[00:53:58.723 --> 00:54:04.008]  So there's a separation of powers, but because Congress is 500 plus people, it's got the real power.
[00:54:04.028 --> 00:54:12.876]  And that's why the globalists have sold it out and gotten it to be weakened and transferred into nine justices they can control and one president and then a bureaucracy.
[00:54:14.175 --> 00:54:18.977]  But it's up to the states to nullify and not follow and fight.
[00:54:18.997 --> 00:54:20.197]  It's up to us individually.
[00:54:20.217 --> 00:54:25.119]  Because it's not like they're trying to give free health care to people that others pay for.
[00:54:25.499 --> 00:54:29.801]  These are eugenicist tyrants that are now using this to control people.
[00:54:30.381 --> 00:54:32.502]  So that's the main issue with the health care takeover.
[00:54:34.707 --> 00:54:37.470]  The next one is from Thomas, and he says... And what's the bottom?
[00:54:37.711 --> 00:54:39.313]  We'll do this page, we'll do the other half tomorrow.
[00:54:39.573 --> 00:54:40.394]  Oh, okay.
[00:54:40.434 --> 00:54:41.676]  We'll do 24, that's just about half.
[00:54:42.276 --> 00:54:44.119]  Yeah, we'll finish this page.
[00:54:44.860 --> 00:54:47.363]  I said I'd do 50, but my goodness gracious.
[00:54:47.403 --> 00:54:48.544]  Hey, I'm moving quick, though.
[00:54:48.564 --> 00:54:49.305]  I'm very impressed.
[00:54:49.365 --> 00:54:50.867]  I feel like I'm being interrogated, though.
[00:54:51.347 --> 00:54:51.907]  Where's the light?
[00:54:51.947 --> 00:54:53.848]  Right over your head.
[00:54:53.928 --> 00:54:58.571]  This is from Thomas, and he says, if you don't know your history, you're doomed to repeat it, which I think is valid.
[00:54:58.951 --> 00:55:05.234]  My question is, you started talking about Vietnam, Yugoslavian wars, etc., and what was the real cause, I was wondering?
[00:55:05.314 --> 00:55:11.757]  And I understood the breaking news about the new world order every day, but I would love to hear a history lesson from your perspective.
[00:55:14.022 --> 00:55:16.923]  Well, it's not that the communists in Vietnam were good guys.
[00:55:17.443 --> 00:55:23.546]  Ho Chi Minh came to the CIA and the US government and said, I want to set up a system for you, a free system.
[00:55:24.186 --> 00:55:24.926]  And they said, no.
[00:55:25.526 --> 00:55:28.647]  We're going to have the corrupt narcotics traffickers in the South still run things.
[00:55:28.667 --> 00:55:29.388]  We're going to prop up.
[00:55:30.228 --> 00:55:32.790]  You know, the Indochina-French model.
[00:55:33.991 --> 00:55:42.897]  And so they turned against us, and CIA staged bombings to blame the North to get the war going, and put advisors in in 1960, early 59, and the rest is history.
[00:55:45.999 --> 00:55:52.822]  But does it mean, you know, the Chinese then backing the Northern Vietnamese, that doesn't mean they're good.
[00:55:52.862 --> 00:55:56.203]  It's like, just because our government's corrupt doesn't mean Iran's good.
[00:55:56.223 --> 00:55:58.044]  It's like corruption across the board.
[00:55:58.984 --> 00:56:02.225]  As for Yugoslavia, I mean, you have Tito, who was a balancing force.
[00:56:02.245 --> 00:56:03.666]  They get rid of him, they break it up.
[00:56:04.306 --> 00:56:07.108]  They engage in the bombing of Belgrade with the depleted uranium.
[00:56:07.148 --> 00:56:12.271]  I mean, it's all just about destroying nation states that the bankers don't control.
[00:56:12.752 --> 00:56:18.856]  And as bad as Assad is in Syria or Gaddafi was in Libya, they're putting something far worse in.
[00:56:18.876 --> 00:56:27.141]  So when you hear about, oh, freedom fighters are just trying to protest, it's al-Qaeda blowing up police stations and lining up black people in Libya and shooting them.
[00:56:27.722 --> 00:56:30.263]  And the media is like, oh, this guy might have said a word.
[00:56:30.283 --> 00:56:31.304]  We better fire him.
[00:56:31.584 --> 00:56:33.145]  But, oh, you're lining up blacks and shooting them?
[00:56:33.165 --> 00:56:33.866]  Well, that's nice.
[00:56:35.687 --> 00:56:37.568]  Bill Gates has a shot for the little black child.
[00:56:38.289 --> 00:56:40.350]  George Bush is hugging one of the child's crying.
[00:56:40.370 --> 00:56:43.552]  You know, it's all just an AFRICOM invasion PR.
[00:56:43.572 --> 00:56:50.717]  Yeah, they've done actually studies where the government has proven that, you know, they had this skepticism of advertising working.
[00:56:50.757 --> 00:56:52.998]  And I studied a case study in college on it.
[00:56:53.018 --> 00:56:57.281]  And it was basically they went in with the idea that it doesn't work, but obviously they know it works.
[00:56:58.872 --> 00:57:03.960]  They show George Bush with little children, like you said, and things of that nature.
[00:57:04.001 --> 00:57:05.283]  Anyways, side note.
[00:57:05.543 --> 00:57:12.735]  But imagine how ridiculous it would be if I had a black child come in here and then shot a thing with me going...
[00:57:14.537 --> 00:57:16.798]  I mean, people will be like, my God, Alex, this is ridiculous.
[00:57:16.818 --> 00:57:19.440]  But then it's George Bush in the photos everywhere.
[00:57:19.480 --> 00:57:23.822]  Meanwhile, AFRICOM is running and just slaughtering everybody, arming the dictators.
[00:57:24.642 --> 00:57:30.246]  And they're doing it in North Africa and South Africa, thousands of miles from Kony, who hadn't been seen in five years.
[00:57:31.146 --> 00:57:32.727]  And they admit, oh, yeah, it's transparent.
[00:57:32.827 --> 00:57:35.408]  I mean, it's just like... Right.
[00:57:35.548 --> 00:57:43.553]  I mean, the UN is in Africa, in Uganda, where they're talking about Kony, on record lining up people and killing whole villages to take their property.
[00:57:44.557 --> 00:57:48.238]  And you go tell a trendy and they're like, look dude, I got tattoos, I got all this.
[00:57:48.258 --> 00:57:50.198]  I'm like, okay, I don't care if you got tattoos, I'm not against those.
[00:57:50.578 --> 00:57:51.758]  They're like, look, I'm dressed trendy.
[00:57:52.759 --> 00:57:54.139]  Don't tell me Kanye's not cool.
[00:57:54.159 --> 00:57:55.539]  And I'm like, but it's slaughtering people.
[00:57:55.559 --> 00:57:58.360]  And they go, dude, your hair does not look like mine.
[00:57:59.380 --> 00:58:03.901]  And I'm just like, okay, I understand you're super trendy and everything, but you know, I mean, come on.
[00:58:03.921 --> 00:58:07.861]  And it's just like, and they're like, look, I choose to believe we're helping Africa.
[00:58:07.881 --> 00:58:08.462]  And I'm just like, okay.
[00:58:08.482 --> 00:58:10.642]  They're like, be quiet racist.
[00:58:11.451 --> 00:58:12.332]  Yeah.
[00:58:12.432 --> 00:58:13.993]  And she's like, OK, all right.
[00:58:14.033 --> 00:58:17.215]  I mean, it's buying into the delusion.
[00:58:17.275 --> 00:58:18.296]  It's like, I'm a winner.
[00:58:18.316 --> 00:58:20.077]  I buy into the propaganda.
[00:58:20.538 --> 00:58:22.979]  The next question comes to you from Husband and Dad.
[00:58:23.019 --> 00:58:23.880]  That's the username.
[00:58:24.741 --> 00:58:29.104]  Alex, you present yourself extremely well as a benchmark of civil disobedience.
[00:58:29.464 --> 00:58:35.148]  And there is a large number, there are a large number of activists that would do better if they were just a bit more civil.
[00:58:35.549 --> 00:58:38.731]  So could you, in your own words, define civil disobedience?
[00:58:41.681 --> 00:58:44.903]  Well, I don't think I'm the benchmark of anything, really.
[00:58:45.523 --> 00:58:50.325]  But maybe alternative media success, but that's just because a lot of people aren't trying.
[00:58:53.347 --> 00:58:57.809]  Civil disobedience just means you're not Molov cocktailing the police station.
[00:58:59.049 --> 00:59:07.073]  Instead, you're saying no to things that are clearly wrong and kind of peacefully sabotaging the system and putting yourself against the machinery.
[00:59:08.794 --> 00:59:09.314]  Very succinct.
[00:59:09.334 --> 00:59:10.015]  I like that.
[00:59:11.189 --> 00:59:18.033]  Charles asks you, he says, Alex, my question is, can we abolish the Fed without the government's help, or is it impossible?
[00:59:19.193 --> 00:59:26.037]  Yes, just like people are abolishing GMO foods by demanding organic, and none of it's perfect, but there's a process there, voting with dollars.
[00:59:26.357 --> 00:59:33.021]  That's why we want to get a tyranny in, because they're scared if we just vote with our dollars, our actions, and the little things we do, it's over for them, it's game over.
[00:59:33.241 --> 00:59:33.581]  Absolutely.
[00:59:37.501 --> 00:59:44.167]  Yes, if everybody started doing more barter, that's why they're attacking all these little farms in Amish and these community co-ops, things that really scares them.
[00:59:45.288 --> 00:59:47.470]  Getting back to old-fashioned activities in any way.
[00:59:49.268 --> 00:59:51.589]  Uh, women, men, learning how to make their own clothes.
[00:59:52.009 --> 00:59:53.589]  That's one of the biggest things that scares the system.
[00:59:53.609 --> 00:59:56.410]  I say that because you said your mom made that nice, nice coat you got.
[00:59:57.390 --> 00:59:59.431]  Jacket, work, sports jacket, whatever you call it.
[01:00:00.071 --> 01:00:01.431]  I mean, they're really scared of that.
[01:00:01.491 --> 01:00:04.432]  Just the idea of little things cuts into their monopoly.
[01:00:04.592 --> 01:00:09.774]  Picture the New World Order as this giant box store that basically resorbs you or absorbs you.
[01:00:10.814 --> 01:00:12.094]  Uh, so, what was the question?
[01:00:12.815 --> 01:00:16.116]  Uh, it was just, you know, how to be civil disobedient.
[01:00:16.416 --> 01:00:16.896]  Yeah, that's it.
[01:00:17.958 --> 01:00:18.918]  Oh, no, that was the last question.
[01:00:18.938 --> 01:00:19.919]  I'm so sorry.
[01:00:20.199 --> 01:00:23.200]  Destroying the Fed without intervention from the government.
[01:00:23.220 --> 01:00:40.426]  You just criticize it, you expose it as a private fraud, that it's the biggest welfare recipient, that it's taken over our country and the world, that they brag they've conquered us, look how arrogant they are, and using local alternative currencies, they've got all sorts of them all over the country, all over the world, and just realizing they're the enemy.
[01:00:40.446 --> 01:00:46.768]  You know, Obama comes, you know, politicians come and go, but still the big fat bankers are sitting there.
[01:00:47.981 --> 01:00:48.462]  I like that.
[01:00:48.722 --> 01:00:49.122]  Barter.
[01:00:49.263 --> 01:00:52.226]  Well, the Civil Rights Movement was a huge part of that.
[01:00:52.266 --> 01:00:54.229]  They withdrew from riding the buses.
[01:00:54.809 --> 01:00:56.331]  And then they started... Well, exactly.
[01:00:57.032 --> 01:00:59.815]  And also supporting local businesses.
[01:00:59.856 --> 01:01:01.738]  And it doesn't mean you're a purist, because you can't be.
[01:01:01.758 --> 01:01:04.601]  I mean, you can't buy a locally made...
[01:01:07.183 --> 01:01:08.504]  Electro voice microphone.
[01:01:08.665 --> 01:01:10.286]  I think that's made in Germany or Japan.
[01:01:10.306 --> 01:01:11.367]  I mean, this is made in Germany.
[01:01:12.768 --> 01:01:14.029]  And nothing against the Germans.
