[00:00:03.985 --> 00:00:04.025]  Oh,
[00:56:06.698 --> 00:56:10.020]  We've been covering that since we started the nightly news, Obama's power grab.
[00:56:10.060 --> 00:56:13.083]  And he said, if you want to run a coal power plant, we're going to bankrupt you.
[00:56:13.183 --> 00:56:14.204]  He just came out and said it.
[00:56:14.324 --> 00:56:15.445]  And that's what he wants to do.
[00:56:16.065 --> 00:56:20.609]  And, you know, he wants to claim it's all dirty energy, yet nuclear is somehow safe.
[00:56:21.249 --> 00:56:23.251]  Even though, you know, we've seen what happens in Fukushima.
[00:56:23.431 --> 00:56:24.752]  Nuclear is not safe, sorry.
[00:56:25.893 --> 00:56:28.776]  You know, there's too many things out there.
[00:56:28.856 --> 00:56:31.418]  We do need cheap power, and cheap power is what built this country.
[00:56:32.042 --> 00:56:32.844]  Yeah.
[00:56:32.964 --> 00:56:36.792]  The thing of it is, is as long as you're living, nothing is safe.
[00:56:36.932 --> 00:56:38.055]  There's nothing guaranteed.
[00:56:38.155 --> 00:56:38.656]  Exactly.
[00:56:40.484 --> 00:56:49.128]  The thing that is, in our country, supposed to be guaranteed is our liberties, our freedom, and our right to pursue happiness.
[00:56:49.488 --> 00:56:51.949]  And that isn't happening in this country anymore.
[00:56:52.329 --> 00:56:56.892]  And I don't know about other people out there, but I'm not giving up my freedoms that easily.
[00:56:57.372 --> 00:57:02.054]  Not for the convenience of a smart meter that really does not save money.
[00:57:02.554 --> 00:57:04.495]  And there are serious health risks.
[00:57:04.835 --> 00:57:08.237]  We have three experts that will come into Texas and testify.
[00:57:08.977 --> 00:57:10.819]  If we could get the public hearing.
[00:57:11.299 --> 00:57:11.520]  Right.
[00:57:11.900 --> 00:57:15.023]  And let's go over some of those risks, because it's a litany of them.
[00:57:15.043 --> 00:57:16.144]  I know they cause headaches.
[00:57:16.604 --> 00:57:18.566]  They're putting out a weird magnetic field.
[00:57:19.407 --> 00:57:27.875]  It's like having a, what is it, you have those wireless routers, but this is like that times ten, the amount of signal that they're pushing out there.
[00:57:27.915 --> 00:57:29.657]  So, what have you learned in your studies?
[00:57:30.213 --> 00:57:34.217]  Well, what I've learned to date is that you're absolutely right.
[00:57:35.098 --> 00:57:40.604]  A lot of people are all of a sudden having headaches where they never had headaches before.
[00:57:41.024 --> 00:57:42.486]  People are having joint aches.
[00:57:42.866 --> 00:57:45.209]  People are having tendinitis.
[00:57:46.210 --> 00:57:48.933]  They're also, it's interfering with pacemakers.
[00:57:49.093 --> 00:57:50.755]  These frequencies are
[00:57:51.595 --> 00:57:59.440]  Actually, just last week, there was a man who his pacemaker actually failed because of one of these meters.
[00:57:59.900 --> 00:58:05.203]  It's neurologically, it affects children with neurological issues.
[00:58:07.065 --> 00:58:18.311]  The studies that have been done show that actually all of these wavelengths are affecting the DNA in vegetation and wildlife.
[00:58:18.751 --> 00:58:22.813]  So all the claims that this will help the environment is not true.
[00:58:22.953 --> 00:58:24.093]  It's going to hurt us.
[00:58:24.874 --> 00:58:35.239]  On top of that, and people will think this is nuts, but I'm throwing it in there, they're actually studying the effects of artificial light on the environment.
[00:58:36.283 --> 00:58:37.443]  Why would they do that?
[00:58:37.724 --> 00:58:44.046]  They would do that so that they can mark territories where there can be no artificial light.
[00:58:45.366 --> 00:58:50.708]  Which means at night, you can't have lights there, which means people will not live there.
[00:58:51.968 --> 00:58:53.649]  I'm not lying, this is the truth.
[00:58:53.989 --> 00:58:56.610]  You can go out and look on the internet, it's all there.
[00:58:57.352 --> 00:58:58.633]  Wow, that is amazing.
[00:58:58.693 --> 00:58:59.614]  I didn't even know that.
[00:59:01.475 --> 00:59:05.719]  Smart meters isn't something I know a ton about, but I have done my reading on it.
[00:59:05.739 --> 00:59:09.922]  I had never heard that, the studies on areas with no artificial light.
[00:59:10.462 --> 00:59:12.364]  That reeks of Agenda 21.
[00:59:14.405 --> 00:59:17.208]  No human development, we're going to rewild these areas.
[00:59:17.788 --> 00:59:20.791]  We covered an article earlier this week about Chernobyl.
[00:59:21.171 --> 00:59:39.449]  These writers are going in there saying, oh it's amazing the nature has come back and taken over and it's a wildlife preserve and the animals don't know about the radiation so they're just living in it and making it seem like it's a wonderful thing that we have areas that nobody wants to go live in because they're radioactive and you know that's how
[00:59:40.330 --> 00:59:42.572]  You know, they want to sell and get us on this power.
[00:59:42.592 --> 00:59:45.013]  Now, I want to go to a little bit of Second Amendment stuff.
[00:59:45.654 --> 00:59:49.516]  I guess you've probably heard about the Batman shooting at the theater.
[00:59:49.536 --> 00:59:51.098]  Yeah, yeah.
[00:59:51.118 --> 00:59:55.701]  And this is a situation where somebody carrying a handgun could have ended that quickly.
[00:59:56.181 --> 01:00:06.545]  And it happens all the time, people defending themselves when they're in these situations and they have handguns and, you know, when somebody comes up and starts shooting people, there's only one thing to do at that point.
[01:00:06.945 --> 01:00:15.068]  And it's not, it's not running fear, because you'll probably end up getting shot, you know, it's opening back up on the guy, but that's my opinion.
[01:00:15.248 --> 01:00:17.109]  How do you feel about the recent news?
[01:00:17.714 --> 01:00:20.155]  It breaks my heart.
[01:00:20.375 --> 01:00:40.179]  It breaks my heart that our society has gotten to the point where the morals in the majority of this country is all, everybody focuses on the material things, success is the amount of money you make, not the satisfaction you get from doing and performing your job, or inventing, or building a business.
[01:00:40.539 --> 01:00:43.940]  It's no longer, that is no longer judged successful.
[01:00:44.300 --> 01:00:45.181]  It's all the money.
[01:00:45.301 --> 01:00:46.541]  It's the material stuff.
[01:00:47.521 --> 01:00:58.446]  That's one portion of it, but when it comes to the Second Amendment rights, what I really get more upset about is that the
[01:00:59.580 --> 01:01:14.650]  Citizens in this country do not understand that the Founding Fathers didn't give us that right to bear arms simply to protect ourselves against criminals like this young man and what he did.
[01:01:14.670 --> 01:01:18.792]  That's not the only reason why they gave us that right.
[01:01:19.473 --> 01:01:28.799]  The biggest right we have and responsibility with the right to bear arms is to keep watch so we do not come up against a tyrannical government.
[01:01:29.459 --> 01:01:33.723]  And people seem to forget that or don't want to know that.
[01:01:34.364 --> 01:01:35.284]  You're exactly right.
[01:01:35.364 --> 01:01:39.388]  It is a checkmate for the citizens to use against the government.
[01:01:39.468 --> 01:01:43.772]  It allows us to say, hey, you know, there's only so far you can push us.
[01:01:44.532 --> 01:01:47.835]  We're reasonable people, but when you keep pushing and keep pushing, guess what?
[01:01:47.895 --> 01:01:52.019]  We have millions of guns and we're buying millions more, and that's what scares them.
[01:01:52.299 --> 01:01:53.420]  So that's why they're trying stuff.
[01:01:53.721 --> 01:01:57.744]  We played video of Eric Holder saying we've got to brainwash the people into thinking guns are bad.
[01:01:58.145 --> 01:02:00.787]  You know, we know Obama wants to sign this U.N.
[01:02:00.967 --> 01:02:01.228]  treaty.
[01:02:01.268 --> 01:02:01.928]  He can't wait.
[01:02:02.249 --> 01:02:06.112]  The U.N., the front of their building, they have a giant gun tied in a knot.
[01:02:07.133 --> 01:02:08.815]  We know what they're up to.
[01:02:09.284 --> 01:02:16.923]  Yeah, and the truth of the matter is, something I didn't know, and I just learned this weeks ago, and I still have to dig into it more, but there was actually the...
[01:02:19.439 --> 01:02:29.990]  a bill apparently that was entered and passed in Kennedy's time and probably because of the Cuban Missile Crisis.
[01:02:30.390 --> 01:02:35.576]  They wanted to get all of the weapons out of the hands of the various countries.
[01:02:36.176 --> 01:02:42.442]  Ultimately what they want to do is put all of the arms in the control of the United Nations so that
[01:02:43.223 --> 01:02:47.605]  People and governments wouldn't war with one another.
[01:02:48.005 --> 01:02:50.886]  Well, our society isn't built like that.
[01:02:51.226 --> 01:03:06.153]  We know you take guns away from the average citizen and those that are in power will abuse the power and you cannot fight bullets with stones and clubs and rocks and things like that nature.
[01:03:06.613 --> 01:03:09.975]  Look at what's going on over in Europe and in Greece and all that.
[01:03:10.396 --> 01:03:13.217]  They fight with those weapons because they have no other.
[01:03:13.238 --> 01:03:14.678]  And look at Syria.
[01:03:14.939 --> 01:03:16.440]  Look at those people being killed.
[01:03:16.520 --> 01:03:17.580]  Why are they being killed?
[01:03:17.901 --> 01:03:20.162]  Because they don't have the right to bear arms.
[01:03:20.502 --> 01:03:21.983]  Because they are not free.
[01:03:22.384 --> 01:03:28.708]  The solution in this world to stop the madness and all the poverty and all the
[01:03:29.268 --> 01:03:41.241]  Uh, differences in what the people who would like to control us, the answer to the problems in this country, or in this world, are giving people freedom.
[01:03:41.662 --> 01:03:49.490]  Because that is the only way man will ever be happy, is to have freedom and live in a civil society.
[01:03:50.299 --> 01:03:51.600]  I couldn't have said it better than that.
[01:03:52.120 --> 01:03:58.704]  Thelma Taramina, beautiful lady with a handgun, taking care of her property, taking care of her household.
[01:03:59.024 --> 01:04:01.166]  We salute you here at the InfoWars Nightly News.
[01:04:01.206 --> 01:04:05.168]  Thanks for coming on and hope to talk to you again under better circumstances.
[01:04:05.188 --> 01:04:06.929]  Give a quick plug to your website.
[01:04:06.949 --> 01:04:10.631]  We had it up under your name, 912membersusa.com.
[01:04:10.651 --> 01:04:11.472]  Tell us a little bit about it.
[01:04:11.952 --> 01:04:16.334]  Well, our organization is We the People or the 9-12 Association.
[01:04:16.354 --> 01:04:20.935]  The 9-12 stands for the people we were the day after 9-11.
[01:04:21.716 --> 01:04:29.999]  Americans who didn't care what party we belonged to, what religion we were, what race or creed we were, whether we were male or female.
[01:04:30.359 --> 01:04:31.939]  We all took care of one another.
[01:04:32.339 --> 01:04:34.160]  We all looked out for one another.
[01:04:34.240 --> 01:04:39.302]  We all felt the pain of New York City, Pennsylvania, and Washington.
[01:04:39.682 --> 01:04:44.325]  We all felt that pain, and that's what we need to get back to.
[01:04:44.505 --> 01:04:46.326]  We have to take care of each other.
[01:04:46.866 --> 01:05:01.875]  We focus on educational issues, historical education, along with current issues that are happening that affects our rights, and that's what we do, and this is one of the biggest ones, the smart meters.
[01:05:01.975 --> 01:05:03.176]  We must stop them.
[01:05:03.656 --> 01:05:04.637]  I agree, totally agree.
[01:05:04.817 --> 01:05:06.698]  Thanks for coming on the show, and we will talk to you again soon.
[01:05:06.798 --> 01:05:07.818]  Thank you very much.
[01:05:07.938 --> 01:05:08.419]  Have a good one.
[01:05:09.724 --> 01:05:10.944]  All right, that's our show today.
[01:05:10.964 --> 01:05:13.185]  A lot of great people coming in.
[01:05:13.225 --> 01:05:15.446]  Darren McBreen, David Ortiz, Dan Badondi.
[01:05:16.086 --> 01:05:17.066]  Everybody's doing a good job.
[01:05:17.086 --> 01:05:20.467]  We're going to have some more guest hosts next week coming in.
[01:05:20.488 --> 01:05:23.408]  We're flying people in, letting them sit in the hot seat and see how they do.
[01:05:24.089 --> 01:05:27.970]  If you're watching this on YouTube, please consider being a member of Prison Planet TV.
[01:05:29.270 --> 01:05:30.551]  We have a 15-day free trial.
[01:05:31.271 --> 01:05:38.356]  It's not very expensive after that, about six bucks a month, and you have access to this every night, you've got access to all of Alex's films and books.
[01:05:38.956 --> 01:05:44.960]  Also, if you're a member of Prison Planet TV and you want to do more, become a member of Planet Info Wars.
[01:05:45.060 --> 01:05:51.264]  That's our big social network, and it is filling up fast, people are joining, people are getting together, because that's what it's all about.
[01:05:51.324 --> 01:05:56.448]  We have to take care of each other, and we can't expect Obama, even though he builds everything,
[01:05:57.148 --> 01:06:00.950]  And takes care of us and feeds us and brings the water to our houses.
[01:06:01.030 --> 01:06:04.212]  Even though he does all that, he still ain't going to take care of us in a crisis.
[01:06:04.252 --> 01:06:06.434]  We've seen what happens in a crisis.
[01:06:06.774 --> 01:06:09.236]  And these guys turn their back on us like you wouldn't believe it.
[01:06:09.296 --> 01:06:11.157]  So with that, that's our news.
[01:06:11.177 --> 01:06:12.237]  We'll see you next weekend.
[01:06:12.578 --> 01:06:16.860]  And I guess we're going to be showing a Dave Mustaine interview probably Monday.
[01:06:16.900 --> 01:06:20.883]  He's going to be here sitting with Alex at this very table later today.
[01:06:20.923 --> 01:06:24.205]  So with that, everybody have a good night and stay free.
[01:07:07.090 --> 01:07:07.511]  We're good to go.
